ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2015/11/25,7.1925,13.58,4.5985,6.5466,7.3045,18.8054,8.2154,8.968,7.5159,,,14.1037,,,4.9139,7.4487,12.5999,9.8177,6.346,5.39,10.9151,6.0236,14.3222,11.7297,,8.5535,14.766,17.9392,,,,,
2015/11/26,7.0759,13.58,4.7002,6.5466,7.1067,18.8786,8.3399,8.7037,7.3476,,,13.6499,,,4.9423,7.3596,12.1398,9.8044,6.346,5.3025,10.815,5.9174,14.2104,11.7297,,8.4876,14.5424,17.5207,,,,,
2015/11/27,6.7746,13.58,4.4291,6.5466,6.4315,18.1279,7.5868,7.8635,6.7534,,,12.7134,,,4.6014,6.7983,11.0824,8.9124,6.346,4.9133,9.8236,5.3484,13.0549,10.7868,,7.6878,13.1543,16.8031,,,,,
2015/11/30,6.658,13.58,4.5163,6.5466,6.3496,17.3588,7.2258,8.2223,6.8228,,,13.0696,,,4.6203,6.7983,10.965,8.6861,6.346,5.0495,9.6143,5.3635,12.794,10.5416,,7.5278,12.7817,17.9695,,,,,
2015/12/1,6.7454,13.58,4.7438,6.5466,6.5133,17.3314,7.1698,8.1373,6.9515,,,12.6962,,,4.7056,6.9586,11.151,8.8525,6.346,5.3414,9.9964,5.6594,13.1667,10.7679,,7.6878,13.1264,17.5012,,,,,
2015/12/2,6.8815,13.58,4.6469,6.5466,6.4042,17.1757,7.1014,8.0146,7.0208,,,12.8283,,,4.734,7.1725,10.9552,8.8525,6.346,5.3511,10.1601,5.4925,13.5208,11.0037,,8.0736,13.7133,16.8204,,,,,
2015/12/3,6.9593,13.58,4.8648,6.5466,6.5952,17.487,7.2258,8.2034,7.0505,,,12.9605,,,4.7434,7.3507,11.151,8.9657,6.346,5.3706,10.1783,5.6822,13.4463,10.9565,,8.0548,13.5828,17.4253,,,,,
2015/12/4,6.9204,13.58,4.8793,6.5466,6.5065,17.3314,7.1014,8.109,7.0505,,,12.88,,,4.8286,7.1814,11.1999,8.8459,6.346,5.2733,9.9236,5.576,13.3158,10.9754,,7.8007,13.1729,17.5229,,,,,
2015/12/7,6.9884,13.58,4.8164,6.5466,6.4656,17.4046,7.1076,8.1467,7.001,,,13.6958,,,4.7529,7.1725,11.8754,8.9857,6.346,5.2052,9.9873,5.5987,13.2878,10.8999,,7.8101,13.1264,17.2779,,,,,
2015/12/8,6.7163,13.58,4.5889,6.5466,6.1928,16.6722,6.784,8.1562,6.7237,,,13.1788,,,4.6393,6.9943,11.1412,8.6329,6.346,5.0203,9.6325,5.3939,12.7194,10.4379,,7.5466,12.5208,17.434,,,,,
2015/12/9,6.7163,13.58,4.4921,6.5466,6.2269,16.8003,6.9458,8.4205,6.7832,,,12.5698,,,4.5825,6.9943,11.0237,8.553,6.346,5.0106,9.5325,5.3787,12.7381,10.4002,,7.5372,12.5581,16.7272,,,,,
2015/12/10,6.6288,13.58,4.4533,7.1983,6.1519,16.3243,6.8835,8.024,6.6346,,,12.5698,,,4.5635,6.8874,10.9062,8.6662,6.346,4.9036,9.6598,5.3256,12.5703,10.3059,,7.4902,12.3997,16.7228,,,,,
2015/12/11,6.5122,13.58,4.3614,7.9181,6.0564,15.9214,6.7404,8.0335,6.6049,,,12.2941,,,4.5067,6.8072,10.5831,8.6063,6.346,4.8939,9.6143,5.227,12.4306,10.1928,,7.4431,12.3811,16.3954,,,,,
2015/12/14,6.8037,13.58,4.4872,8.706,6.4792,16.7363,7.1512,8.1845,6.7931,,,12.2079,,,4.6109,6.9943,10.8964,8.786,6.346,5.0106,9.9873,5.4242,12.8592,10.5511,,7.7066,12.9214,16.6925,,,,,
2015/12/15,6.9884,13.58,4.4533,8.3559,6.4588,16.6813,7.0703,8.1562,6.8129,,,12.2251,,,4.5919,6.9765,10.9845,8.7926,6.346,5.0203,9.9236,5.4849,12.7101,10.4945,,7.6125,12.6978,16.6686,,,,,
2015/12/16,7.3189,13.58,4.4678,8.5212,6.4451,16.5989,7.0018,8.0995,6.8228,,,12.4032,,,4.6961,6.9319,10.8768,8.7727,6.346,5.1079,9.8781,5.4849,12.6542,10.4379,,7.6596,12.6978,16.9917,,,,,
2015/12/17,7.523,13.58,4.5889,8.599,6.9157,16.9835,7.1636,8.3261,6.9713,,,13.1845,,,4.7908,7.1992,11.151,8.9857,6.346,5.2733,10.0055,5.6063,12.8592,10.5982,,7.7631,12.8935,17.512,,,,,
2015/12/18,7.3869,13.58,4.5889,8.3364,6.7793,16.8553,7.0889,8.1279,7.2288,,,13.1903,,,4.876,7.0923,11.3272,8.9124,6.346,5.1371,9.9418,5.5077,12.9803,10.7208,,7.7066,12.9121,17.5142,,,,,
2015/12/21,7.6882,13.58,4.6566,8.5212,6.9021,16.8095,7.1512,8.1751,7.3179,,,13.219,,,4.9896,7.2259,11.6698,8.9857,6.346,5.2052,10.1601,5.5532,13.1294,10.7962,,7.8666,13.1822,17.5359,,,,,
2015/12/22,7.9507,14.94,4.6808,8.599,6.868,17.0201,7.201,8.345,7.1991,,,13.3856,,,4.9139,7.2705,11.7971,9.2452,6.346,5.2344,10.1146,5.7732,13.0363,10.6642,,7.8384,13.0332,18.0779,,,,,
2015/12/23,8.2325,16.43,4.6131,8.6866,6.8202,16.5257,7.1138,8.4866,7.0109,,,12.9547,,,4.8476,7.1814,11.895,9.1654,6.346,5.2636,10.1601,5.5911,12.9524,10.5888,,7.8384,12.9307,17.8828,,,,,
2015/12/24,8.3686,18.07,4.5453,8.5796,6.6975,16.3426,6.9893,8.3261,7.1099,,,12.7134,,,4.8286,7.0923,11.5034,9.0389,6.346,5.3609,9.9964,5.5229,12.7847,10.4379,,7.6031,12.763,18.4725,,,,,
2015/12/25,8.32,19.88,4.6131,8.9881,6.752,16.2419,7.1263,8.6943,7.2486,,,12.7307,,,4.8949,7.1279,11.8461,9.1254,6.346,5.3511,9.96,5.6139,12.9431,10.4851,,7.6878,13.0146,18.5506,,,,,
2015/12/28,8.4269,21.87,4.463,8.5796,6.6565,15.9672,6.9147,8.4583,7.1792,,,12.3458,,,4.7813,6.9765,11.8461,9.0189,6.346,5.2149,9.7053,5.7884,12.5238,10.1928,,7.4431,12.5208,17.3299,,,,,
2015/12/29,8.0965,24.06,4.463,8.7741,6.7179,16.3151,7.064,8.4677,7.2882,,,12.5813,,,4.8476,7.0032,11.8461,9.1521,6.346,5.4679,9.7326,5.8642,12.5703,10.2305,,7.5278,12.5488,17.3646,,,,,
2015/12/30,8.4755,26.47,4.4969,8.7839,6.7248,16.6081,7.0267,8.4771,7.3278,,,12.4664,,,4.9044,7.0834,11.8461,9.1987,6.346,5.4095,9.8508,5.9174,12.6356,10.2588,,7.5184,12.5581,17.2996,,,,,
2015/12/31,8.7185,29.12,4.463,9.0076,6.6156,16.2602,7.0205,8.3827,7.3773,,,12.4549,,,4.8286,7.0121,11.8461,9.1121,6.346,5.3414,9.678,5.7732,12.561,10.2965,,7.5561,12.4929,16.6643,,,,,
2016/1/4,8.009,26.61,4.037,8.1029,6.0018,14.6671,6.3607,7.9107,7.3773,,,11.5587,,,4.3742,6.4953,11.8461,8.36,6.346,4.816,8.7593,5.1967,11.4801,9.3347,,6.8974,11.4122,15.0404,,,,,
2016/1/5,8.4658,28,3.916,7.5388,5.879,14.9235,6.1367,8.345,7.3773,,,12.1332,,,4.4215,6.5577,11.8461,8.3467,6.346,4.8939,8.7048,5.007,11.2844,9.1744,,6.8597,11.2818,15.1358,,,,,
2016/1/6,8.5338,27.6,4.0274,7.9279,6.0154,15.0425,6.3109,8.496,7.3773,,,12.1504,,,4.5257,6.727,11.8461,8.5197,6.346,5.0398,8.8594,5.1132,11.6478,9.4007,,7.0668,11.6265,15.3699,,,,,
2016/1/7,7.6785,24.84,3.6304,7.1399,5.4425,13.7149,5.6886,7.6559,7.3773,,,11.0991,,,4.128,6.1835,11.8461,7.8142,6.346,4.5825,8.1226,4.6049,10.5483,8.6936,,6.4457,10.5458,13.8696,,,,,
2016/1/8,7.9701,23.51,3.7611,7.1302,5.5244,13.9347,5.7259,8.4205,7.3773,,,10.9727,,,4.289,6.326,11.8461,7.9673,6.346,4.7771,8.2318,4.7794,10.6694,8.769,,6.5963,10.7042,14.1493,,,,,
2016/1/11,7.7757,22.35,3.4852,6.4201,4.9788,12.5614,5.2467,8.0807,6.7039,,,9.8755,,,4.0333,6.1033,11.8461,7.2817,6.346,4.709,7.7042,4.3015,10.6694,8.6841,,6.4551,10.5179,13.23,,,,,
2016/1/12,7.4744,24.59,3.5288,6.4201,5.0129,12.7261,5.228,8.1562,6.9317,,,9.5997,,,4.0807,6.1122,10.6615,7.3483,6.346,4.8355,7.7133,4.3015,10.7533,8.703,,6.6057,10.8346,13.3666,,,,,
2016/1/13,7.2411,23.35,3.4368,5.9435,4.8696,12.3508,5.0911,7.3443,7.3377,,,9.0195,,,4.0049,6.0231,9.5943,7.1885,6.346,4.7187,7.5769,4.0435,10.2128,8.307,,6.314,10.2291,12.7074,,,,,
2016/1/14,7.4841,25.69,3.5433,6.3034,5.0129,12.6712,5.2467,7.4859,7.506,,,9.4446,,,4.0807,6.0766,8.958,7.4481,6.346,4.816,7.7679,4.127,10.3619,8.439,,6.4551,10.4433,13.2278,,,,,
2016/1/15,7.8049,27.27,3.3642,6.2936,4.7742,12.0029,4.9666,7.316,7.1792,,,8.9563,,,3.9387,5.8093,8.0671,7.2617,6.346,4.4171,7.3768,3.8766,9.7655,7.9109,,6.1164,9.903,13.0305,,,,,
2016/1/18,8.1645,27.88,3.4126,6.4298,4.8151,12.186,5.0226,7.6087,7.7734,,,9.2837,,,3.9292,5.7647,7.9594,7.3749,6.346,4.4268,7.3677,3.9146,9.8494,7.9864,,6.0693,10.0055,13.3947,,,,,
2016/1/19,8.2325,30.41,3.553,6.7119,5.0743,12.8543,5.3649,8.3733,8.1002,,,9.841,,,4.0712,6.1122,8.3901,7.6278,6.346,4.5825,7.7952,4.1801,10.8371,8.7878,,6.6809,11.0023,13.7763,,,,,
2016/1/20,7.6008,30.07,3.5143,6.78,5.0129,12.6712,5.2716,8.8736,7.9615,,,9.5767,,,3.986,5.8895,8.2825,7.5546,6.346,4.5047,7.5951,4.1877,10.6974,8.6087,,6.8127,11.9246,13.6463,,,,,
2016/1/21,6.9107,27.06,3.3884,6.4687,4.8355,12.0578,5.1844,8.3639,8.4071,,,9.2493,,,3.8819,5.6489,7.6657,7.295,6.346,4.3879,7.304,3.998,10.0917,8.0995,,6.4175,10.993,12.8982,,,,,
2016/1/22,6.8329,26.49,3.4416,6.4882,4.9856,12.1402,5.2529,8.7698,8.5062,,,9.3929,,,3.9387,5.7113,7.5384,7.6278,6.346,4.3977,7.3859,4.1042,10.4458,8.373,,6.6151,11.2911,13.1671,,,,,
2016/1/25,6.7551,26.55,3.553,6.5563,5.2243,12.2867,5.4147,9.525,8.7042,,,9.4561,,,3.9576,5.6845,7.7048,7.7277,6.346,4.4366,7.6678,4.1194,10.3806,8.3164,,6.6151,11.0675,13.2777,,,,,
2016/1/26,6.172,23.9,3.1996,5.9337,4.7878,11.9662,4.9604,8.8264,8.1398,,,8.5656,,,3.6925,5.1143,6.9314,7.1952,6.346,3.9988,7.0584,3.7173,9.486,7.5715,,6.0505,10.0241,12.1177,,,,,
2016/1/27,5.929,21.51,3.098,5.71,4.9037,11.5085,5.0102,9.0907,8.2784,,,8.4565,,,3.6073,4.8114,6.7748,7.102,6.346,3.9404,6.9947,3.5959,9.3555,7.4395,,5.9752,10.1825,12.109,,,,,
2016/1/28,5.3847,19.36,2.8947,5.389,4.6719,10.6204,4.587,8.3544,7.6942,,,8.0486,,,3.4463,4.651,6.2559,6.7426,6.346,3.7653,6.9674,3.3835,8.8058,6.8266,,5.6647,9.6049,11.4326,,,,,
2016/1/29,5.6082,21.3,3.0108,5.5641,4.8833,10.9866,4.7737,8.5904,8.0011,,,8.5599,,,3.541,4.8292,6.6083,6.9822,6.346,3.8917,7.1857,3.5428,9.4021,7.5055,,5.9376,10.0614,11.8857,,,,,
2016/2/1,5.3458,21.47,2.9576,5.3695,4.8696,11.0049,4.6367,8.8547,8.0903,,,8.5369,,,3.4842,4.7133,6.7356,6.8491,6.346,3.775,7.0129,3.6187,9.0667,7.2226,,5.74,9.7726,11.6255,,,,,
2016/2/2,5.5402,22.95,3.0496,5.5544,4.9788,11.362,4.8172,9.2229,8.7438,,,8.7322,,,3.5694,4.8381,6.9118,7.0754,6.346,3.8917,7.1585,3.7704,9.253,7.3641,,5.8999,10.0241,12.07,,,,,
2016/2/3,5.6082,22.94,3.0931,5.8267,4.9788,11.2796,4.9853,8.9397,9.3083,,,8.8184,,,3.6357,4.8024,6.8727,6.9822,6.346,3.8723,7.0766,3.7552,9.1785,7.2981,,5.8905,9.9775,12.044,,,,,
2016/2/4,5.6957,23.82,3.1561,6.1283,5.0743,11.481,5.0102,9.1946,9.229,,,9.7031,,,3.8061,4.8648,7.1076,7.102,6.346,3.9306,7.1585,3.8918,9.2717,7.3735,,5.9564,10.1266,12.2933,,,,,
2016/2/5,5.686,22.67,3.1076,6.1575,4.9583,11.362,4.9293,8.9303,9.0013,,,9.617,,,3.6736,4.7846,7.0685,7.0887,6.346,3.8917,7.0766,3.8463,9.2158,7.2886,,5.947,10.052,12.3367,,,,,
2016/2/15,5.5888,22.58,3.0931,6.1575,4.8628,11.069,4.8359,8.6093,8.8131,,,9.4791,,,3.6167,4.7133,7.1664,6.9755,6.346,3.882,6.9311,3.869,9.0294,7.1566,,5.8435,9.8098,12.1047,,,,,
2016/2/16,5.9387,23.03,3.219,6.3909,5.047,11.7465,5.0662,8.968,9.1795,,,9.841,,,3.7398,4.9539,7.4503,7.2018,6.346,4.0377,7.1857,4.0284,9.3928,7.4489,,6.0411,10.2197,12.6489,,,,,
2016/2/17,6.0748,25,3.2577,6.459,5.2107,12.0944,5.1409,9.8648,9.338,,,10.3006,,,3.7777,5.1321,7.5776,7.6411,6.346,4.0669,7.6223,4.0511,9.7562,7.6092,,6.2951,11.0209,13.1563,,,,,
2016/2/18,5.9776,24.88,3.2383,6.4396,5.1288,12.0212,5.2156,9.7327,8.8726,,,10.0708,,,3.7493,5.1232,7.509,7.4681,6.346,4.0571,7.5587,4.0284,9.6537,7.5244,,6.2105,10.8346,12.972,,,,,
2016/2/19,5.9679,25.08,3.2722,6.4201,5.1084,12.131,5.1658,10.1575,9.1102,,,10.0995,,,3.7588,5.0697,7.5678,7.4747,6.346,4.0863,7.6405,4.0739,9.6537,7.5149,,6.2199,10.7973,13.0045,,,,,
2016/2/22,6.0942,25.95,3.3255,6.5174,5.2857,12.2867,5.2902,10.2141,9.8331,,,10.3121,,,3.8345,5.239,7.695,7.6012,6.346,4.4074,7.7224,4.1725,9.9799,7.7412,,6.3987,11.0582,13.2235,,,,,
2016/2/23,6.0165,26.3,3.2674,6.4493,5.2448,12.4698,5.2591,9.7987,9.6846,,,10.0938,,,3.844,5.1767,8.0083,7.488,6.346,4.4268,7.586,4.0966,9.8215,7.5998,,6.2481,10.8066,13.3449,,,,,
2016/2/24,6.0748,25.36,3.3836,6.6146,5.313,13.5135,5.3587,10.0536,9.4865,,,10.2144,,,3.844,5.2212,8.3314,7.7277,6.346,4.4658,7.7952,4.1573,10.0171,7.8072,,6.3234,11.0396,13.1129,,,,,
2016/2/25,5.4722,22.82,3.0496,5.9532,4.8628,12.1585,4.8235,9.053,8.5854,,,9.1918,,,3.5126,4.7223,7.4992,6.9755,6.346,4.1739,7.0129,3.7401,9.1133,7.0529,,5.7023,9.9496,11.8012,,,,,
2016/2/26,5.5596,21.18,3.0689,5.8656,4.9106,11.6092,4.8048,8.7131,9.0508,,,9.3182,,,3.5883,4.7846,7.4797,7.082,6.346,4.1544,7.0311,3.7552,9.1785,7.1095,,5.7588,10.08,11.9334,,,,,
2016/2/29,5.1708,19.06,2.9189,5.8656,4.5014,10.6295,4.4376,8.2128,8.3477,,,8.5829,,,3.4747,4.651,6.8531,6.7492,6.346,3.9306,6.74,3.5125,9.0667,6.8738,,5.5424,9.8378,11.1377,,,,,
2016/3/1,5.3166,20.29,3.0544,5.5738,4.6037,10.8767,4.5372,8.4583,8.833,,,8.7552,,,3.541,4.7401,7.0293,6.8823,6.346,4.0474,6.8219,3.6263,9.4208,6.9963,,5.6647,10.0334,11.2917,,,,,
2016/3/2,5.5791,22.31,3.1948,5.6711,4.8628,11.5359,4.7799,8.9963,9.239,,,9.6284,,,3.702,5.0074,7.5971,7.2218,6.346,4.2712,7.1767,3.8766,9.9146,7.2981,,5.9564,10.6855,11.7535,,,,,
2016/3/3,5.6082,21.6,3.1851,5.7586,4.9992,11.5359,4.9293,8.817,9.1201,,,10.2374,,,3.702,5.0252,7.6167,7.2551,6.346,4.2517,7.3495,4.0132,9.8867,7.3263,,5.9376,10.7508,11.6732,,,,,
2016/3/4,5.7249,20.4,3.0931,5.4668,4.8083,11.0415,4.6741,8.8264,8.4468,,,9.8008,,,3.6546,5.0787,7.2349,7.2551,6.346,4.0669,7.4131,3.8311,10.129,7.4961,,6.0693,11.0489,11.2721,,,,,
2016/3/7,5.7443,21.38,3.1803,5.6419,4.9242,11.2521,4.8172,8.9586,8.4864,,,10.3236,,,3.7304,5.1321,7.4503,7.3483,6.346,4.1447,7.4677,4.0435,10.2315,7.5621,,6.0881,10.9184,11.5887,,,,,
2016/3/8,5.7637,23.52,3.1851,5.6322,4.9242,11.6,5.172,8.7698,8.2487,,,10.3408,,,3.7493,5.1232,7.4111,7.3083,6.346,4.1447,7.4586,3.9752,10.3712,7.6281,,6.0881,10.9464,11.541,,,,,
2016/3/9,5.6082,24.59,3.0931,5.5155,4.8083,11.2796,4.8732,8.4205,8.4071,,,10.0995,,,3.6641,5.0608,7.137,7.102,6.346,4.0377,7.3222,3.8311,10.3433,7.6281,,6.0881,10.8812,11.3155,,,,,
2016/3/10,5.3944,24.03,3.0157,5.3793,4.7401,11.069,4.7674,8.3355,8.12,,,9.8238,,,3.6073,4.9806,6.902,7.0221,6.346,3.989,7.1403,3.7097,9.9333,7.3641,,5.8529,10.4899,11.2895,,,,,
2016/3/11,5.3652,23.19,3.0012,5.3209,4.6446,10.9866,4.8235,8.2317,7.8625,,,9.6457,,,3.5978,4.9896,6.9216,7.0288,6.346,3.9793,7.113,3.6946,10.0451,7.4772,,5.9282,10.6296,11.3328,,,,,
2016/3/14,5.5791,25.51,3.0786,5.5155,4.8287,11.4444,5.0973,8.6093,7.912,,,10.358,,,3.6925,5.0876,7.1566,7.2152,6.346,4.0669,7.4495,3.8387,10.1755,7.5715,,6.0317,10.816,11.76,,,,,
2016/3/15,5.5402,25.33,3.098,5.496,4.8083,11.4718,4.9666,8.6659,7.5852,,,10.2776,,,3.6546,5.1232,7.137,7.1419,6.346,3.9696,7.3677,3.8387,10.1942,7.5244,,6.0599,10.788,11.6104,,,,,
2016/3/16,5.5305,25.05,3.0738,5.5155,4.7537,11.2887,4.8608,8.5243,7.3377,,,10.2891,,,3.6357,5.1321,7.0587,7.0421,6.346,3.9015,7.395,3.8387,10.4085,7.6092,,6.1446,10.9091,11.5692,,,,,
2016/3/17,5.8609,26.1,3.1609,5.6419,4.8901,11.719,4.9728,8.7415,7.7239,,,11.0359,,,3.7114,5.1945,7.2251,7.2085,6.346,3.989,7.495,3.9297,10.4365,7.6281,,6.1822,10.965,11.9009,,,,,
2016/3/18,5.997,27.72,3.2432,5.8656,5.0879,12.1494,5.1844,9.0152,7.8625,,,11.3232,,,3.7872,5.239,7.558,7.3682,6.346,4.096,7.586,4.0208,10.5017,7.7224,,6.201,11.1048,12.3605,,,,,
2016/3/21,6.2206,27.74,3.3158,6.0018,5.1902,12.3691,5.3089,9.3267,7.9417,,,11.4094,,,3.844,5.3905,7.7342,7.5413,6.346,4.2225,7.7224,4.1877,10.8931,7.9392,,6.4081,11.8128,12.6901,,,,,
2016/3/22,6.0651,26.48,3.3206,6.0213,5.197,12.3325,5.2031,9.2135,7.813,,,11.1911,,,3.7872,5.337,7.7636,7.4747,6.346,4.1642,7.6042,4.2256,10.7719,7.8167,,6.2951,11.4681,12.8267,,,,,
2016/3/23,6.1039,26.68,3.3158,6.0991,5.2448,12.5064,5.2529,9.3267,7.9417,,,11.3002,,,3.8061,5.337,7.8027,7.4814,6.346,4.1739,7.6133,4.2332,10.7719,7.7789,,6.2481,11.4588,13.1172,,,,,
2016/3/24,5.9484,26,3.248,5.9143,5.1834,12.3142,5.1969,9.1379,7.615,,,10.9268,,,3.8061,5.1945,7.5776,7.3283,6.346,4.0669,7.4313,4.3546,10.5017,7.6469,,6.1728,11.2259,13.6571,,,,,
2016/3/25,6.0067,26.45,3.2722,5.9921,5.2107,12.955,5.2405,9.1474,7.7239,,,10.8119,,,3.8061,5.239,7.7146,7.5945,6.346,4.0571,7.495,4.2104,10.5576,7.6658,,6.1822,11.4122,13.8045,,,,,
2016/3/28,6.0553,26.7,3.2529,6.0213,5.2993,12.4606,5.1409,9.1568,7.5852,,,11.0187,,,3.8061,5.239,8.488,7.5014,6.346,4.0182,7.4677,4.1194,10.3899,7.5904,,6.1352,11.2166,14.056,,,,,
2016/3/29,5.9581,27.11,3.1948,5.8754,5.1834,12.131,5.0039,8.8925,7.4367,,,10.9038,,,3.8061,5.1588,8.488,7.3483,6.346,3.9306,7.2676,4.1497,10.1662,7.4018,,5.9376,11.0116,12.7486,,,,,
2016/3/30,6.1039,29.04,3.3013,6.031,5.3402,12.5797,5.172,9.1285,7.6942,,,11.1508,,,3.8061,5.2925,8.7132,7.5213,6.346,4.0669,7.4495,4.2863,10.4178,7.5715,,6.0787,11.3004,13.2625,,,,,
2016/3/31,6.308,31.55,3.3787,6.031,5.3743,12.5888,5.1844,9.4589,7.7239,,,11.0532,,,3.8061,5.3638,8.4391,7.5014,6.346,4.0474,7.495,4.2635,10.4458,7.5904,,6.0787,11.3656,13.4923,,,,,
2016/4/1,6.2206,29.87,3.3497,6.0505,5.4153,12.6163,5.1098,9.6477,7.6447,,,10.8119,,,3.8061,5.3727,8.2629,7.4947,6.346,4.1447,8.2409,4.218,10.6974,7.7412,,6.107,11.4122,13.4663,,,,,
2016/4/5,6.2206,31.25,3.4997,6.352,5.5858,13.0374,5.2529,9.7987,7.7734,,,11.1796,,,3.8061,5.542,8.4391,7.6079,6.346,4.242,8.3864,4.347,10.7626,7.7695,,6.3328,11.7383,13.7482,,,,,
2016/4/6,6.2206,30.5,3.5578,6.4979,5.5653,13.0557,5.3898,9.8365,7.7932,,,11.1968,,,3.8061,5.5954,8.7132,7.6744,6.346,4.2906,8.6684,4.4532,10.6321,7.7129,,6.2951,11.6078,14.0322,,,,,
2016/4/7,6.2206,28.7,3.5094,6.7217,5.4289,12.7536,5.1907,9.6099,7.7932,,,10.8636,,,3.8061,5.4261,8.3314,7.4814,6.346,4.2323,8.3864,4.4456,10.4178,7.5998,,6.2387,11.3656,14.004,,,,,
2016/4/8,6.2206,28.59,3.5239,6.5368,5.3198,12.6895,5.284,9.44,7.615,,,10.7544,,,3.8061,5.3994,8.2531,7.4082,6.346,4.1933,8.2682,4.3394,10.2967,7.5149,,6.1164,11.3097,13.5855,,,,,
2016/4/11,6.2206,28.89,3.6062,6.8676,5.5721,13.0008,5.4209,9.7421,7.7932,,,11.4036,,,3.9008,5.5598,8.3608,7.5613,6.346,4.2809,8.5137,4.4228,10.4737,7.6375,,6.2387,11.5054,14.0148,,,,,
2016/4/12,6.2206,26,3.5869,6.8676,5.5107,12.9001,5.5952,9.997,7.6249,,,11.5013,,,3.844,5.5063,8.2825,7.4814,6.346,4.2225,8.4683,4.3697,10.4831,7.5809,,6.201,11.347,13.8305,,,,,
2016/4/13,6.2206,26.63,3.582,6.8676,5.579,12.9642,5.6823,10.2141,7.714,,,12.2481,,,3.9008,5.64,8.3608,7.5679,6.346,4.2906,8.8685,4.3697,10.6135,7.7129,,6.2857,11.5613,13.9455,,,,,
2016/4/14,6.2206,26.16,3.6256,6.8676,5.6062,13.1839,5.6886,10.1291,7.7338,,,12.4032,,,3.9103,5.6578,8.4978,7.6212,6.346,4.349,8.8776,4.7263,10.6881,7.7789,,6.3328,11.673,14.0799,,,,,
2016/4/15,6.2206,27.18,3.6256,6.8676,5.6131,13.3213,5.589,10.62,7.6843,,,12.679,,,3.9103,5.6222,8.6741,7.7743,6.346,4.4171,8.9594,4.6884,10.6601,7.7224,,6.2763,11.524,14.3964,,,,,
2016/4/18,6.2206,26.94,3.5481,6.8676,5.5039,13.0741,5.7944,10.6483,7.5753,,,12.3228,,,3.8629,5.4974,8.5174,7.6212,6.346,4.3685,8.8776,4.6884,10.3899,7.5809,,6.1634,11.2818,13.9086,,,,,
2016/4/19,6.2206,26.61,3.6111,6.8189,5.4971,13.0924,5.6699,10.5351,7.7536,,,12.093,,,3.8819,5.5509,8.5762,7.6545,6.346,4.349,8.9503,4.7187,10.4085,7.5904,,6.1728,11.2631,13.9216,,,,,
2016/4/20,6.2206,24.56,3.5917,6.6633,5.2448,12.2134,5.228,9.6477,7.7041,,,11.4323,,,3.6925,5.3905,7.9398,7.335,6.346,4.1544,8.5137,4.7794,10.2687,7.3735,,6.0223,10.9837,12.9113,,,,,
2016/4/21,6.2206,24.18,3.582,6.6633,5.2516,11.8564,5.1471,9.3551,7.4466,,,11.3347,,,3.7114,5.2925,7.7146,7.2351,6.346,4.1252,8.2863,4.696,10.0171,7.2509,,5.8999,10.8625,12.7898,,,,,
2016/4/22,6.2206,24.34,3.5336,6.6633,5.5585,11.9296,5.1782,9.6194,7.4466,,,11.5989,,,3.7588,5.3014,7.8615,7.2551,6.346,4.1447,8.2954,4.7187,9.9519,7.2415,,5.8905,10.8439,13.0674,,,,,
2016/4/25,6.2206,24.11,3.5239,6.6633,5.6881,11.9022,5.0973,9.5722,7.4565,,,11.8345,,,3.7493,5.2569,7.7538,7.315,6.346,4.1642,8.441,4.7263,9.9146,7.1849,,5.8341,10.7787,12.9633,,,,,
2016/4/26,6.2206,24.9,3.5869,6.6633,5.6881,12.0853,5.1346,9.6477,7.4664,,,11.846,,,3.7777,5.2747,7.8419,7.3283,6.346,4.1933,8.4774,4.696,9.9892,7.2321,,5.9188,10.9464,13.076,,,,,
2016/4/27,6.2206,25.49,3.5433,6.6633,5.6403,12.1585,5.1471,10.0347,7.3872,,,11.6162,,,3.7493,5.2925,7.8321,7.2884,6.2439,4.1642,8.4501,4.7111,9.868,7.1566,,5.9188,10.8439,13.0132,,,,,
2016/4/28,6.2206,25,3.5143,6.7022,5.5244,12.012,5.0911,9.8176,7.3773,,,11.3634,,,3.7304,5.2658,7.9985,7.3483,6.1371,4.135,8.2682,4.4911,9.7562,7.1001,,5.9188,10.7228,13.0045,,,,,
2016/4/29,6.2206,24.86,3.4901,6.673,5.5244,11.9937,5.0724,9.9403,7.2684,,,11.0532,,,3.7304,5.2747,7.8713,7.5346,5.9886,4.1642,8.2954,4.4456,9.7376,7.0529,,5.9188,10.6203,13.1497,,,,,
2016/5/3,6.1234,25.68,3.5917,7.0037,5.7566,12.4332,5.2093,10.4784,7.4169,,,11.3749,,,3.8061,5.4261,8.1356,7.6345,6.1418,4.3198,8.4956,4.7263,9.9053,7.1943,,5.9188,10.9091,13.501,,,,,
