ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2016/3/10,10.117,6.0572,13.2557,6.3768,13.4331,6.6899,10.697,8.9647,12.6433,7.3688,9.6406,8.9447,6.6548,11.8499,4.6802,3.3145,24.2706,,,6.209,4.0218,4.7111,5.5198,,5.1792,9.2005,3.8088,,,18.0879,,
2016/3/11,9.8207,6.0876,13.2557,6.2176,13.4653,6.7494,10.9021,8.8655,12.4177,7.1792,9.608,8.9447,6.5361,11.5604,4.6676,3.3032,26.2645,,,6.5479,3.986,4.6616,5.5381,,5.1886,9.2202,3.7994,,,19.8937,,
2016/3/14,10.2897,6.4589,13.2557,6.3768,13.8325,6.9876,11.4764,9.4209,12.9768,7.4699,9.9146,8.9447,6.8087,12.1639,4.7711,3.3934,27.7496,,,6.6657,4.108,4.7705,5.7272,,5.3106,9.6335,3.9021,,,21.5038,,
2016/3/15,10.0449,6.7085,11.9315,6.2654,13.7617,6.9876,11.2056,9.3019,12.9572,7.3688,9.8624,8.9447,6.6452,12.3161,4.7181,3.4328,27.7496,,,6.2017,4.0792,4.7606,5.6662,,5.4325,9.6433,3.9115,,,20.7439,,
2016/3/16,9.9779,6.6538,10.7722,6.1434,13.5362,6.8785,11.0334,9.4407,12.5747,7.3119,9.6667,8.9447,6.5073,12.5565,4.6777,3.3708,27.7496,,,5.9954,3.907,4.721,5.5625,,5.4044,9.8205,3.8928,,,20.1495,,
2016/3/17,10.3257,7.1651,10.8547,6.3291,13.7681,7.1266,11.3369,9.7481,13.1436,7.571,10.0124,8.9447,6.7799,12.9049,4.756,3.4554,27.7496,,,6.1943,4.0218,4.8299,5.7211,,5.4419,9.8893,3.9488,,,21.7296,,
2016/3/18,11.0112,7.4817,11.506,6.5572,14.116,7.3847,11.7471,10.0952,13.7909,8.1272,10.3255,8.9447,7.1647,13.4937,4.8924,3.523,27.7496,,,6.3416,4.1402,4.9387,5.9102,,5.4794,10.096,4.0048,,,21.9628,,
2016/3/21,11.3849,7.433,12.0487,6.7429,14.6057,7.6328,11.985,10.4224,14.1539,8.4431,10.5016,8.9447,7.4534,13.5673,4.9656,3.5117,27.7496,,,6.5405,4.2012,4.9981,6.0932,,5.592,10.1845,4.1075,,,22.2713,,
2016/3/22,11.4003,7.6582,11.9662,6.7163,14.5606,7.4641,11.9111,10.4224,14.1539,8.4052,10.5995,8.9447,7.7292,14.2788,4.9252,3.5287,27.7496,,,6.4226,4.255,4.9981,6.0688,,5.5357,9.9385,4.0515,,,22.2713,,
2016/3/23,12.5393,7.6095,12.0226,6.7694,15.0631,7.5435,12.067,10.4324,14.5854,8.3294,10.893,8.9447,8.0595,14.0825,5.1651,3.5117,27.7496,,,6.4521,4.316,5.0773,6.1542,,5.5451,9.9877,4.0422,,,22.0531,,
2016/3/24,12.5445,7.6156,12.6348,6.5943,14.6185,7.335,11.8783,10.0159,14.0852,8.0703,10.6125,8.9447,8.1621,13.7832,5.1298,3.5061,27.7496,,,6.1796,4.1402,4.9882,6.1237,,5.4419,9.7516,3.9675,,,21.7296,,
2016/3/25,12.0961,7.6643,12.6956,6.6261,14.6959,7.3152,11.8947,10.2539,14.3206,8.2346,10.6973,8.9447,8.082,13.8421,5.0717,3.5287,27.7496,,,6.4889,4.1869,4.9981,6.3249,,5.4701,9.8401,3.9861,,,22.6174,,
2016/3/28,12.1244,7.8591,12.2571,6.5678,14.4704,7.7916,11.8291,10.2043,14.0362,8.1461,10.7625,8.9447,8.0178,13.5182,5.0894,3.5794,27.7496,,,6.3858,4.3842,4.9585,6.2273,,5.4231,9.7319,3.9208,,,21.9101,,
2016/3/29,12.5496,7.9017,12.0226,6.4033,14.509,7.7817,11.5256,9.9564,13.8204,8.026,10.6125,8.9447,7.7613,12.9098,5.0843,3.5512,27.7496,,,6.1501,4.2371,4.8496,6.2517,,5.3481,9.5843,3.8181,,,21.09,,
2016/3/30,13.2454,8.6931,12.6783,6.6049,14.8312,7.8909,12.0096,10.2935,14.3991,8.3799,10.9452,8.9447,8.3866,13.371,5.1778,3.6978,27.7496,,,6.43,4.3053,4.9684,6.392,,5.5076,9.8401,3.9208,,,21.9327,,
2016/3/31,12.7867,8.5653,12.396,6.6474,14.7474,7.8115,11.9603,10.3233,14.8895,8.7465,10.8539,8.9447,8.6432,13.7439,5.1424,3.7034,27.7496,,,6.4005,4.2766,4.9585,6.3676,,5.517,9.9189,3.9208,,,22.2713,,
2016/4/1,12.6785,8.7053,12.1225,6.7641,14.7925,7.8413,11.8455,10.1745,14.507,8.7781,10.6451,8.9447,9.1403,13.8715,5.1778,3.7372,27.7496,,,6.5847,4.1654,4.9387,6.4286,,5.5733,9.8106,3.9115,,,21.8048,,
2016/4/5,12.9568,8.967,12.4568,7.0134,15.2048,8.6254,12.1818,10.4621,15.1053,8.8792,10.9321,8.9447,9.2462,15.054,5.1778,3.7936,29.1165,,,6.6436,4.273,5.0278,6.5506,,5.6389,10.0566,4.0422,,,22.4293,,
2016/4/6,13.4696,9.2105,12.4134,6.971,15.0438,8.7842,12.2475,10.4819,14.9484,9.1952,11.1083,8.9447,9.7368,14.8725,5.198,3.8443,28.5204,,,6.57,4.2407,5.107,6.5567,,5.6108,10.0074,4.0328,,,22.5572,,
2016/4/7,13.9566,8.6444,12.0704,7.666,15.0889,8.5559,12.0342,10.2241,14.5658,9.2268,11.1213,8.9447,9.429,15.5104,5.2333,3.7429,28.577,,,6.3858,4.1331,4.9981,6.4286,,5.5264,9.8893,3.9488,,,21.8349,,
2016/4/8,13.8458,8.7662,11.7665,7.5917,14.7474,8.9033,11.9603,10.115,14.5462,9.0751,10.8995,8.9447,9.6374,16.7076,5.2283,3.7485,28.8596,,,6.2606,4.0254,4.9387,6.3859,,5.4888,10.3912,3.9021,,,21.0223,,
2016/4/11,13.7608,8.8453,12.0747,7.5864,15.0889,9.0423,12.3541,10.5216,14.8993,9.1825,11.3757,8.9447,9.5893,16.0599,5.15,3.8218,31.7476,,,6.3932,4.1115,5.0377,6.4896,,5.5826,10.401,3.9768,,,21.6919,,
2016/4/12,12.3847,8.6383,12.6175,7.2203,14.7603,9.0522,12.2393,10.3828,14.6051,9.2205,11.2778,8.9447,8.7619,15.108,4.8696,3.8274,30.9819,,,6.4963,4.0649,5.0476,6.4347,,5.5451,10.1944,3.9861,,,21.2932,,
2016/4/13,12.2816,8.6748,12.5567,7.2681,14.9793,9.9554,12.5428,10.7299,14.713,9.1067,11.363,8.9447,8.8421,15.2356,4.9403,3.8274,31.2594,,,6.5626,4.1151,5.1862,6.5018,,5.6014,10.2731,4.0608,,,21.7597,,
2016/4/14,12.5084,8.6748,12.5654,7.3795,15.0824,9.9554,13.2072,10.9381,14.8895,9.2331,11.4416,8.9447,9.1339,15.3337,5.0111,3.833,31.2697,,,6.6804,4.1438,5.2257,6.5872,,5.6577,10.3026,4.0795,,,22.0079,,
2016/4/15,13.1372,9.1314,12.6262,7.2999,15.2242,9.9554,13.3713,10.8687,14.9091,9.3405,11.363,8.9447,9.0698,15.4221,5.1222,3.895,30.689,,,6.7246,4.2443,5.2455,6.575,,5.6296,10.155,4.0235,,,22.2337,,
2016/4/18,13.0289,9.7402,12.3352,7.1567,14.9342,9.9554,13.3713,10.5811,14.6835,9.5428,10.9438,8.9447,9.1435,14.9952,5.0641,3.9627,29.4968,,,6.5479,4.1115,5.0575,6.4103,,5.5264,9.9189,3.9208,,,21.722,,
2016/4/19,12.5058,9.7523,12.3005,7.162,14.902,9.9554,13.4862,10.6803,16.1548,9.3848,11.0224,8.9447,8.9511,15.0295,5.0085,3.9458,29.6561,,,6.7615,4.1151,4.9981,6.4103,,5.5733,10.0271,3.9115,,,22.497,,
2016/4/20,11.5214,9.3993,11.3323,6.7376,14.5283,9.9554,13.1744,10.1745,15.7134,9.1699,11.8935,8.9447,8.1589,14.058,4.8519,3.833,26.691,,,6.2459,3.8425,4.7804,6.1176,,5.5733,9.5449,3.8088,,,21.3233,,
2016/4/21,11.524,9.4297,10.9719,6.7376,14.1482,9.9554,13.4615,9.8671,15.7821,9.132,12.6401,8.9447,7.9184,13.9451,4.8494,3.8105,24.9489,,,6.1796,3.7599,4.7606,6.0688,,5.5733,9.358,3.8274,,,20.8869,,
2016/4/22,11.841,9.3506,11.176,6.7588,14.2964,9.9554,14.0276,9.9564,16.4981,9.1573,12.1031,8.9447,8.2295,14.107,4.8722,3.8274,25.3087,,,6.1649,3.7599,4.721,6.0993,,5.5733,9.3875,3.7901,,,21.2179,,
2016/4/25,11.5601,9.6245,11.6492,6.6951,14.3673,9.9554,14.692,9.9167,16.2333,9.1636,11.4809,8.9447,8.0435,13.9991,4.8191,3.8669,24.9695,,,6.2753,3.7312,4.7111,6.081,,5.2918,9.3383,3.7528,,,21.2104,,
2016/4/26,11.7766,10.1602,11.723,6.9073,14.2835,9.7966,14.8315,10.0456,16.8709,9.1573,11.3302,8.9447,8.191,14.3033,4.8494,3.9683,26.0538,,,6.3195,3.7492,4.7606,6.081,,5.2918,9.417,3.7901,,,23.1516,,
2016/4/27,11.6219,10.0689,11.5928,6.7747,14.2062,9.3499,14.3147,9.877,16.4981,8.9944,11.2516,8.9447,8.1108,14.5045,4.8267,3.9514,25.617,,,6.209,3.7707,4.7309,6.0383,,5.2543,9.3973,3.7528,,,22.3766,,
2016/4/28,11.4879,10.1602,11.6883,6.6633,14.1675,9.1316,14.1916,9.8969,16.4785,9.004,10.8063,8.9447,7.9922,14.4652,4.7762,3.9514,25.7917,,,6.1575,3.8066,4.6616,5.9407,,5.198,9.2989,3.7061,,,22.023,,
2016/4/29,11.506,10.3185,11.6579,6.658,13.9163,9.0522,14.4377,9.9663,16.3311,9.1094,10.9635,8.9447,8.0371,14.5536,4.7838,4.0923,25.1853,,,6.1796,3.7599,4.6616,5.9407,,5.2073,9.3284,3.7154,,,21.865,,
2016/5/3,12.2121,10.4463,11.8924,6.8914,14.1998,9.2507,15.053,10.2638,16.9403,9.2339,11.3302,8.9447,8.4989,14.9755,4.9277,4.0754,26.2028,,,6.3711,3.8353,4.7507,6.1054,,5.3199,9.5056,3.7901,,,22.4443,,
2016/5/4,12.395,10.1419,12.027,6.8437,14.3093,9.3301,15.053,10.1547,16.5964,9.3872,11.1862,8.9447,8.5245,15.0344,4.953,4.0698,26.8349,,,6.4226,3.8245,4.7309,6.0749,,5.3668,9.5745,3.7901,,,22.2186,,
2016/5/5,12.9929,10.2637,12.0704,6.9126,14.3028,9.3102,15.6354,10.2539,16.901,9.3967,11.1993,8.9447,9.0056,15.2062,5.0641,4.1825,26.8503,,,6.4595,3.7922,4.7408,6.2029,,5.3387,9.6335,3.7901,,,22.7303,,
2016/5/6,12.2018,10.4646,11.697,6.5943,14.0258,9.0423,15.2827,9.8076,15.8005,9.1477,10.6295,8.9447,8.656,15.0639,4.905,4.1882,24.9901,,,6.1354,3.6487,4.5923,5.9651,,5.1792,9.3284,3.6861,,,21.075,,
2016/5/9,12.3048,9.9593,11.2671,6.2707,13.2462,8.6452,15.1022,9.0837,14.6214,8.6304,10.04,8.9447,8.207,14.1659,4.8646,3.9514,23.433,,,5.7524,3.516,4.3746,5.654,,5.0572,9.0726,3.5349,,,19.8335,,
2016/5/10,12.0574,9.3506,11.1456,6.2176,13.4073,9.1316,15.0694,9.1134,14.6214,8.6304,10.1121,8.9447,8.3834,14.4652,4.7055,3.895,23.6386,,,5.7598,3.5698,4.3746,5.6845,,5.076,9.23,3.6011,,,19.6153,,
2016/5/11,11.5653,9.4297,11.0848,6.2017,13.5297,9.7172,15.4221,9.0044,13.9827,8.6304,10.0466,8.9447,8.1333,13.9255,4.5867,3.8725,23.3713,,,5.6566,3.5196,4.2954,5.7089,,5.0948,9.171,3.62,,,19.2541,,
2016/5/12,11.3514,9.3627,10.8807,6.1646,13.6586,9.5584,14.9463,8.9845,14.1006,8.6304,10.099,8.9447,8.1365,13.5026,4.3923,3.8218,23.5666,,,5.664,3.437,4.2162,5.7638,,5.0478,9.0529,3.5916,,,19.3444,,
2016/5/13,11.256,9.6489,10.9241,6.1275,13.4717,9.7372,14.9545,8.9944,13.8647,8.6304,10.2365,8.9447,7.9473,13.1977,4.42,3.8669,22.9705,,,5.6345,3.4048,4.1667,5.6845,,5.0103,9.112,3.5633,,,19.1789,,
2016/5/16,11.5034,9.8497,11.2671,6.207,13.8519,10.1148,14.8889,9.0738,14.2873,8.6304,10.2955,8.9447,8.0339,13.5026,4.4605,3.9176,25.026,,,5.7082,3.4406,4.2162,5.7882,,5.0385,9.171,3.5916,,,19.3896,,
2016/5/17,11.4519,10.3307,11.1716,6.2123,13.6586,9.8763,14.6018,9.3118,14.2873,8.6304,10.1514,8.9447,7.8021,13.7976,4.463,3.9909,24.9233,,,5.6861,3.3868,4.1667,5.7455,,5.0291,9.112,3.5633,,,19.51,,4.3758
2016/5/18,10.5963,9.7463,10.6767,6.0001,13.3751,9.8167,14.1916,8.925,13.4619,8.6304,9.7257,8.9447,7.0393,12.8437,4.2205,3.9063,23.7311,,,5.4283,3.3079,4.0678,5.6235,,4.9728,8.8758,3.5066,,,18.5318,,4.8144
2016/5/19,10.5319,9.6976,10.8113,6.0107,13.4524,9.1709,14.5116,8.9944,13.6093,8.6304,9.7846,8.9447,7.02,12.8142,4.2508,3.9007,23.9829,,,5.4283,3.3079,4.0777,5.6296,,4.9634,8.8758,3.4876,,,18.5619,,5.2983
2016/5/20,10.6788,9.6123,10.8286,6.1275,13.607,8.7138,14.7659,9.0738,13.8844,8.6304,9.9418,8.9447,7.2227,12.9027,4.2685,3.8894,24.3888,,,5.4799,3.3007,4.1568,5.6479,,5.0197,8.8856,3.4876,,,19.0058,,5.8276
2016/5/23,10.8489,9.9167,10.7895,6.207,13.7037,8.8231,14.7741,9.1531,14.2087,8.6304,10.2496,8.9447,7.1841,13.3551,4.362,3.9514,24.7074,,,5.5462,3.4693,4.2063,5.7455,,5.0478,8.9152,3.4971,,,19.2015,,6.4124
