ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2016/9/8,11.0771,11.6386,9.3374,11.5093,8.2226,9.92,16.4362,14.8408,41.7136,42.1876,19.4731,,,,18.7664,,,11.53,11.0954,10.3286,10.4459,,,7.8997
2016/9/9,10.8506,11.5146,9.0904,11.372,8.0658,9.69,16.3745,15.0063,41.3771,41.3144,21.4252,,,,18.8808,,,11.55,11.0954,10.347,10.162,,,7.7436
2016/9/12,10.4469,11.3047,8.7644,10.9015,8.595,9.3,16.3707,14.2505,40.2783,39.5272,23.5706,,,,18.0486,,,10.89,11.0954,9.9867,9.8979,,,7.4152
2016/9/13,10.5552,11.4859,8.962,11.0093,9.0948,9.33,16.6442,14.234,40.407,39.568,25.9286,,,,18.5531,,,10.93,11.0954,10.0884,9.9276,,,7.4965
2016/9/14,10.7718,11.1711,8.9126,10.8329,8.987,9.24,16.7791,13.8202,39.6844,39.4748,28.5186,,,,17.7886,,,10.75,11.0954,10.0791,9.888,,,7.542
2016/9/19,10.9491,11.2665,9.0608,11.176,8.791,9.4,16.8215,13.8974,40.1892,40.4586,31.3695,,,,17.8198,,,10.91,11.0954,10.1161,10.0498,,,7.7697
2016/9/20,10.8703,11.6672,9.041,11.176,9.036,9.38,17.3185,13.8974,40.1496,40.383,34.5103,,,,19.6038,,,10.82,11.0954,10.1438,10.0366,,,7.8412
2016/9/21,10.9195,12.0202,9.1497,11.1073,8.938,9.38,17.4071,14.1126,39.912,41.0408,37.9604,,,,18.7456,,,10.84,11.0954,10.1438,10.063,,,7.838
2016/9/22,11.1361,12.23,9.0904,11.4113,9.085,9.37,18.4358,14.085,40.2486,41.3668,41.7584,,,,18.4959,,,10.89,11.0954,10.1346,10.0663,,,7.8672
2016/9/23,11.4414,12.1346,9.2386,12.5485,9.428,9.24,18.4397,14.2174,39.7141,42.4379,45.9332,,,,18.6364,,,10.87,11.0954,10.1161,10.3667,,,7.8575
2016/9/26,10.9294,11.6958,8.9422,11.9897,9.1634,8.88,17.6691,13.7981,37.4769,41.9489,41.3428,,,,17.2632,,,10.67,11.0954,9.9313,10.0035,,,7.838
2016/9/27,11.1952,11.7817,8.9817,11.7642,9.5162,8.92,17.4341,13.616,36.8137,42.6067,39.1007,,,,17.3568,,,10.7,11.0954,9.9221,10.0696,,,7.877
2016/9/28,11.1657,11.6863,9.0213,11.7544,9.4868,8.83,17.1836,13.5719,35.9624,42.6067,37.0036,,,,17.0396,,,10.61,11.0954,9.9406,10.0167,,,7.8542
2016/9/29,11.0475,11.5336,9.0904,11.921,9.33,8.83,17.2183,13.4671,36.2792,41.8441,37.7961,,,,16.8315,,,10.73,11.0954,9.9683,10.0432,,,7.864
2016/9/30,11.0771,11.4859,9.0805,11.676,9.379,8.9,17.3801,13.434,36.3188,42.3506,36.5011,,,,17.0656,,,10.78,11.0954,10.0329,10.1389,,,7.8835
2016/10/10,11.3429,11.4955,9.3078,11.9112,9.1046,9.07,17.9504,13.9581,37.2889,44.8189,37.7671,,,,17.4921,,,11.3,11.0954,10.2547,10.1719,,,7.9193
2016/10/11,11.7171,11.5336,9.2782,11.8622,9.1634,9.11,18.509,14.3498,37.4076,44.6442,38.318,,,,17.6065,,,11.31,11.0954,10.2085,10.0861,,,7.8997
2016/10/12,11.5989,11.257,9.2485,11.7152,9.0556,9.03,18.4898,14.3443,37.6353,46.5711,38.5596,,,,17.6013,,,11.2,11.0954,10.2824,10.03,,,7.7827
2016/10/13,11.7171,10.9517,9.2782,11.676,9.4084,9.15,18.509,14.1181,37.8432,47.1125,37.5835,,,,17.8354,,,11.25,11.0954,10.2454,10.0927,,,7.7697
2016/10/14,11.4808,10.9708,9.2189,11.6661,9.5652,9.05,18.9482,14.3167,37.5957,47.2755,37.6705,,,,19.6194,,,11.16,11.0954,10.0976,9.987,,,7.6883
2016/10/17,11.4217,10.8086,9.1102,11.3818,9.7318,8.92,18.5321,14.4326,37.1602,46.0472,36.6847,,,,20.8365,,,11.12,11.0954,9.9683,9.8682,,,7.6428
2016/10/18,11.5792,11.0662,9.2386,11.5583,9.7907,9.1,18.9405,14.6201,37.665,46.8447,37.3709,,,,22.9223,,,11.34,11.0954,10.1068,10.0465,,,7.8412
2016/10/19,11.7762,10.9899,9.7327,11.5093,9.5456,9.11,18.9598,14.5374,37.4769,46.478,39.8255,,,,25.2161,,,11.49,11.0954,10.0329,9.987,,,7.8217
2016/10/20,11.7663,11.0566,9.6734,11.5093,9.5652,9.3,19.1101,14.6753,38.0907,45.8376,39.2844,,,,25.6946,,,11.39,11.0954,10.0791,9.9573,,,7.838
2016/10/21,11.5202,10.8945,9.5054,11.4113,9.2712,9.11,18.9367,14.4436,37.6551,47.421,39.1491,,,,25.2004,,,11.22,11.0954,10.1068,9.9441,,,7.7599
2016/10/24,11.7072,10.9517,9.6141,11.5485,9.2908,9.15,18.694,14.7857,37.764,47.5607,39.1007,,,,26.7556,,,11.28,11.0954,10.3378,10.1587,,,7.7827
2016/10/25,11.6088,11.1902,9.8908,11.5485,9.6044,9.19,18.7017,14.6643,38.2391,46.6118,41.0625,,,,25.3201,,,11.6,11.0954,10.3193,10.1719,,,8.0624
2016/10/26,11.9928,11.2856,9.7426,11.4897,10.3101,9.12,18.9482,14.6753,37.7442,47.6481,39.9125,,,,26.0951,,,11.35,11.0954,10.4025,10.0993,,,7.9323
2016/10/27,11.8057,10.9803,9.6833,11.4799,9.9083,9.07,19.0214,14.8077,37.7046,46.9786,41.2462,,,,26.9949,,,11.28,11.0954,10.3563,10.2776,,,7.8737
2016/10/28,11.9534,10.8754,9.5054,11.323,9.6044,8.98,19.7111,14.6201,37.2295,46.0413,42.3189,,,,26.8233,,,11.15,11.0954,10.2916,10.1851,,,7.6851
2016/10/31,11.7269,10.6178,9.6635,11.1956,9.4084,9.08,21.4064,14.8022,36.9919,47.3803,40.2604,,,,28.2692,,,11.19,11.0954,10.3286,10.403,,,7.6298
2016/11/1,12.0715,10.6846,9.5943,11.3034,9.5456,9.12,21.3832,15.2436,38.6153,50.5471,40.9756,,,,31.0988,,,11.27,11.0954,10.4764,11.3373,,,7.7664
2016/11/2,11.7762,10.4938,9.4461,11.1368,9.2614,9.01,21.0365,15.0339,38.7341,50.0756,41.9323,,,,34.2092,,,11.15,11.0954,10.3286,10.8454,,,7.7274
2016/11/3,11.5202,10.6655,9.4264,11.2348,9.1046,9.04,20.8053,15.0615,39.4468,51.985,41.6327,,,,32.3263,,,11.39,11.0954,10.5411,10.9412,,,7.7827
2016/11/4,11.8451,10.6751,9.5252,11.274,9.0752,9.33,21.1135,15.0946,43.3964,54.232,45.7979,,,,30.0533,,,11.43,11.0954,10.4856,10.9907,,,7.8152
2016/11/7,11.7565,10.6369,9.4461,11.2642,9.2222,9.16,20.9363,15.3098,42.9114,52.1887,46.2811,,,,30.2301,,,11.36,11.0954,10.5041,10.6407,,,7.8217
2016/11/8,11.7368,10.6369,9.5746,11.3426,9.3104,9.14,20.9016,15.5856,44.0497,52.5089,48.3976,,,,30.5162,,,11.54,11.0954,10.6334,10.7959,,,7.9973
2016/11/9,11.5792,10.532,9.377,11.1858,9.1144,9.01,20.5318,15.2987,42.3669,52.2178,49.6249,,,,30.2717,,,11.3,11.0954,10.6057,10.4988,,,7.864
2016/11/10,11.7072,10.8086,9.4461,11.3426,9.3006,9.15,21.0943,15.5525,43.8221,52.7709,54.0897,,,,30.0793,,,11.57,11.0954,10.615,10.72,,,8.1339
2016/11/11,11.6777,10.8182,9.6833,11.4505,9.33,9.16,21.4988,15.6574,42.6738,51.9617,50.6203,,,,32.6123,,,11.9,11.0954,10.8921,11.1029,,,8.1437
2016/11/14,11.914,10.8182,9.7327,11.4995,9.526,9.2,21.5797,15.3815,43.8419,52.7767,48.6875,,,,29.6996,,,11.78,11.0954,10.6704,10.9676,,,8.6152
2016/11/15,12.0519,10.8659,9.6339,11.5191,9.6044,9.39,21.5412,15.9773,43.3271,51.6823,48.5908,,,,29.4447,,,11.82,11.0954,10.6242,10.9874,,,8.625
2016/11/16,11.9435,10.6751,9.8216,11.4603,9.4672,9.55,21.73,16.1042,43.8122,50.355,46.2038,,,,28.883,,,11.73,11.0954,10.5965,10.8454,,,8.3746
2016/11/17,11.8155,10.6846,9.6438,11.4015,9.4672,9.39,21.3563,15.8449,43.3964,48.6668,46.8223,,,,28.1392,,,11.94,11.0954,10.5872,11.1161,,,8.3843
2016/11/18,11.8352,10.656,9.4955,11.4015,9.4672,9.26,22.8473,16.2146,44.6635,53.5335,47.8467,,,,28.0092,,,11.76,11.0954,10.6889,11.1161,,,8.4331
2016/11/21,11.8549,10.6941,9.5054,11.4701,9.4672,9.28,25.132,16.678,47.9895,54.8666,48.5232,,,,27.4838,,,11.68,11.0954,10.8552,11.1161,,,8.6998
2016/11/22,12.0223,10.6941,9.5153,11.5485,9.4672,9.31,27.6441,16.5621,47.8113,54.6512,49.2866,,,,28.3993,,,11.9,11.0954,10.8644,11.1161,,,8.7583
2016/11/23,11.9042,10.8182,9.3868,11.4995,9.4672,9.49,26.9313,16.0546,45.4356,57.7365,47.2572,,,,27.7179,,,12.01,11.0954,10.7813,11.1161,,,8.5339
2016/11/24,12.4851,10.6464,9.2584,11.5387,9.4672,9.32,28.588,15.8449,44.1982,55.3672,45.5467,,,,26.5788,,,12.17,11.0954,10.809,11.1161,,,8.3421
2016/11/25,12.4949,10.7228,9.2288,11.4309,9.4672,9.31,28.1257,16.1042,44.812,54.6512,45.8366,,,,25.9911,,,11.99,11.0954,11.2432,11.1525,,,8.5795
2016/11/28,12.6525,10.8182,9.1497,11.4701,9.4672,9.31,28.0217,15.6518,42.6837,51.8686,44.474,,,,26.4956,,,11.96,11.0954,11.2432,10.961,,,8.4364
2016/11/29,12.1995,10.904,9.209,11.372,9.4672,9.21,26.9621,15.3318,41.8819,51.8918,42.8311,7.2148,,,25.5021,,,11.55,11.0954,11.0399,10.4922,,,8.3876
2016/11/30,12.1306,10.8277,9.1299,11.3132,9.4672,9.14,26.2532,15.3318,41.9215,52.6312,43.1403,7.9348,,,25.112,,,11.4,11.0954,11.0769,10.4162,,,8.2835
2016/12/1,12.2192,10.9994,9.1497,11.372,9.4672,9.13,26.1299,16.2863,41.9512,52.4041,44.8895,8.7283,,,25.7414,,,11.43,11.0954,11.2524,10.4922,,,8.3323
2016/12/2,11.8943,11.3238,8.9224,11.1564,9.4672,8.89,24.4655,16.689,39.4666,49.6739,43.4109,9.6002,,,27.4578,,,11.15,11.0954,10.9753,10.1719,,,7.9811
2016/12/5,11.3232,11.1425,8.9521,11.127,9.4672,8.84,24.7275,16.8821,39.526,49.7729,42.9084,10.5602,,,30.2041,,,11.08,11.0954,10.9291,10.0696,,,7.9811
2016/12/6,11.274,11.0853,8.9126,11.1368,9.4672,8.88,24.0725,16.7994,39.4963,49.1267,43.4399,11.6182,,,30.9271,,,11.13,11.0954,10.9475,10.1917,,,8.0201
2016/12/7,11.3232,11.0376,8.9521,11.2348,9.4672,8.93,26.103,16.6394,40.4565,49.9475,43.9038,12.779,,,29.8608,,,11.27,11.0954,11.2062,10.3073,,,8.1599
2016/12/8,11.3232,10.8659,8.9323,11.1858,9.4672,8.85,25.2168,16.0546,39.2983,48.2884,42.6185,14.0574,,,29.7516,,,11.08,11.0954,10.9937,10.271,,,8.0656
2016/12/9,11.1755,10.6178,8.8928,11.176,9.4672,8.78,25.2361,15.5691,38.3084,47.6306,41.2945,15.4631,,,27.7231,,,11.05,11.0954,11.2617,10.271,,,7.9973
2016/12/12,10.0629,9.8165,8.1122,10.578,9.4672,8.03,23.379,14.1788,35.1507,42.8687,37.2259,17.0109,,,25.9806,,,10.12,11.0954,10.7628,9.5644,,,7.503
2016/12/13,9.8955,9.7592,8.1715,10.578,9.4672,7.97,23.379,14.0464,36.0218,43.1423,38.057,18.7106,11.6684,,25.8038,,,10.29,11.0954,10.3748,9.9573,,,7.516
2016/12/14,9.5509,9.5398,7.9541,10.4505,9.4672,7.9,23.1979,14.2009,35.4873,41.7393,37.6801,17.0893,12.8353,,25.3305,,,10.23,11.0954,10.5133,9.9738,,,7.4542
2016/12/15,9.5214,9.5875,8.0332,10.4701,9.4672,7.97,23.5832,14.1898,35.9822,42.8047,38.4146,17.2901,14.1198,,26.1679,,,10.38,11.0954,10.5318,9.9804,,,7.5192
2016/12/16,9.5804,9.702,8.1023,10.5387,9.4084,8.02,24.1765,15.0174,36.3584,43.02,38.9848,16.3448,15.5318,,28.7842,,,10.5,11.0954,10.4579,10.0035,,,7.838
2016/12/19,9.4721,9.5971,8.0529,10.4799,9.0066,7.88,23.9762,14.9953,35.7149,41.8732,38.4629,15.6346,17.0859,,26.6256,,,10.52,11.0954,10.2362,10.096,,,7.8672
2016/12/20,9.2654,9.5971,8.0727,10.4407,8.7518,7.87,23.2018,15.0394,35.903,42.4903,38.5692,15.5562,18.797,,26.9949,,,10.58,11.0954,10.1438,10.2412,,,7.8542
2016/12/21,9.3737,9.6448,8.1419,10.5191,8.693,7.96,22.6662,15.0615,36.2594,43.1132,38.7528,15.1301,20.6747,,26.8857,,,10.59,11.0954,10.2362,10.2941,,,7.9615
2016/12/22,9.4918,9.6257,8.2209,10.578,8.5362,7.96,22.5699,15.558,33.26,43.6313,39.5936,14.7823,22.7437,,26.3551,,,10.56,11.0954,10.1808,10.3139,,,7.7794
2016/12/23,9.3244,9.4635,8.0628,10.4113,8.7224,8.02,22.9436,14.5098,32.874,42.7814,37.8831,13.9007,25.0185,,25.1224,,,10.62,11.0954,10.0329,10.0696,,,7.6038
2016/12/26,9.3934,9.4921,8.0925,10.4113,9.2222,8.11,23.2557,14.5429,33.3293,43.6604,37.9604,14.2044,27.5189,,26.9689,,,10.46,11.0954,10.0976,10.162,,,7.8022
2016/12/27,9.4918,9.5207,8.0332,10.3623,9.1144,8.03,23.0977,14.1291,32.7948,45.1798,37.2742,14.0378,30.2693,,26.0119,,,10.4,11.0954,10.1808,10.1224,,,7.7827
2016/12/28,9.3441,9.3681,7.9838,10.3035,8.9478,7.94,22.5738,14.1788,32.5176,45.3602,36.6171,13.6901,31.1077,,25.6894,,,10.45,12.202,10.1438,10.129,,,7.7566
2016/12/29,9.157,9.3681,7.9344,10.4015,8.9184,7.91,20.9979,14.2946,32.29,45.1157,36.3658,13.8566,31.3087,,25.7154,,,10.42,11.6238,9.8666,10.0795,,,7.7501
2016/12/30,9.2063,9.3395,7.9146,10.3721,9.0654,7.91,21.0673,14.1512,31.9237,45.8783,36.2209,14.1505,31.1371,,25.1276,,,10.38,12.7902,9.8389,10.0068,,,7.7859
2017/1/3,9.2358,9.4253,7.9838,10.5093,8.8792,8,21.0172,14.4271,32.2405,46.152,36.936,14.1652,31.6372,,25.1484,,,10.6,14.0662,9.9313,10.1554,,,7.8412
2017/1/4,9.3343,9.6352,8.0529,10.5682,8.8204,8.06,21.3177,14.4602,32.775,45.7561,37.2646,14.0182,31.6225,,25.4813,,,10.7,15.4718,10.0052,10.2677,,,7.9453
2017/1/5,9.6198,9.5971,8.0134,10.5191,8.938,8.28,20.7745,14.587,32.6958,45.1623,36.5204,13.4452,32.0833,,25.1536,,,10.72,16.3192,10.0145,10.2512,,,7.8867
2017/1/6,9.5115,9.5684,7.964,10.4015,8.8204,8.24,19.6841,14.4657,31.9435,46.2742,34.9355,12.7594,31.1224,,24.1602,,,10.73,15.093,9.9313,10.2908,,,7.9063
2017/1/9,9.3934,9.6448,8.0035,10.5387,8.7616,8.22,19.4953,14.3774,31.7455,45.8143,34.462,12.6664,30.4507,,24.3266,,,10.7,14.774,9.9498,10.4624,,,8.0884
2017/1/10,9.2555,9.5875,8.0035,10.5584,8.742,8.21,19.557,14.2836,32.676,45.7503,34.288,12.637,30.74,,24.1394,,,10.62,14.7939,9.9775,10.3898,,,8.0559
2017/1/11,9.0881,9.6352,7.9146,10.5976,8.7812,7.99,18.8018,14.1347,32.3493,44.8247,37.7188,12.2059,30.4752,,22.9847,,,10.47,14.0263,9.996,10.2214,,,8.1339
2017/1/12,9.098,9.6448,7.8355,10.5191,8.6048,7.89,18.8789,13.7705,33.0423,46.7341,36.5494,12.0982,31.0341,,21.804,,,10.36,13.9765,10.0607,10.6506,,,8.1534
2017/1/13,9.0684,9.5017,7.628,10.2348,8.448,7.71,17.6652,13.434,33.656,46.5653,37.9024,11.4614,28.4504,,20.6337,,,10.14,12.7702,10.0422,9.5842,,,8.0136
2017/1/16,8.7829,9.2918,7.1142,9.9407,8.2226,7.13,16.7329,12.7775,30.9932,45.9773,34.52,10.9765,26.1363,,18.8288,,,9.3,11.8331,9.7743,8.8216,,,7.7469
2017/1/17,8.7041,9.3013,7.1241,10.1858,8.203,7.22,17.2029,13.0092,30.8942,44.8538,34.1914,11.4272,26.6658,,20.176,,,9.41,12.1521,9.6357,8.9702,,,7.6363
2017/1/18,8.6844,9.3013,6.9364,10.127,8.203,7.23,16.8099,13.0478,29.6767,44.7548,32.1716,11.0108,25.6755,,19.4166,,,9.34,12.5509,9.3401,8.9074,,,7.6753
2017/1/19,8.517,9.2059,6.9463,10.1368,8.301,7.16,16.9987,13.2133,29.7954,43.4974,31.988,11.0647,25.6902,,19.8223,,,9.25,12.2219,9.3401,8.9405,,,7.6461
2017/1/20,8.6549,9.3299,7.0846,10.176,8.6832,7.28,17.3339,13.3402,30.4686,43.5032,32.2779,11.3733,26.4501,,20.0355,7.437,,9.37,12.5409,9.4509,9.0461,,,7.8542
2017/1/23,8.7337,9.5398,7.2131,10.2054,8.7714,7.33,17.4533,13.1802,31.2803,42.8454,32.1716,11.4663,27.3032,,20.0875,8.1807,,9.44,12.9497,9.5525,9.1848,,,7.8932
2017/1/24,8.7435,9.5875,7.0846,10.0878,8.693,7.3,17.5265,13.0312,31.3595,43.3111,31.3212,11.1529,26.8619,,20.4308,9.0037,,9.38,12.3216,9.571,9.1088,,,8.0624
2017/1/25,8.714,9.5303,7.1834,10.0682,8.742,7.3,18.2624,13.103,31.3298,43.6255,31.1182,11.2998,27.362,,20.1396,9.906,,9.44,11.8929,9.5895,9.1451,,,7.7209
2017/1/26,8.8321,9.5589,7.1735,10.127,8.8792,7.63,18.1815,12.7278,31.9831,43.9515,31.1666,11.3096,27.4503,,20.1344,10.8976,,9.57,11.9727,9.6449,9.3432,,,7.7729
2017/2/3,8.8813,9.5684,7.1834,10.176,8.742,7.46,17.9927,12.7719,31.3793,43.2529,30.78,11.2459,27.7444,,20.2228,11.9884,,9.49,12.0126,9.6542,9.3135,,,7.6103
2017/2/6,8.901,9.6257,7.2921,10.2741,8.7616,7.55,18.0891,13.5333,31.3694,43.3228,32.104,11.8141,28.6367,,21.5231,13.1882,,9.67,12.7802,9.6449,9.4225,,,7.9323
2017/2/7,8.8518,9.7974,7.2328,10.2544,8.7028,7.47,17.777,14.234,31.4782,42.6941,31.7367,11.7308,29.5143,,23.1199,14.507,,9.68,12.8799,9.6357,9.4555,,,7.8997
2017/2/8,8.9404,9.8546,7.2822,10.2642,8.7714,7.51,17.7385,14.2064,31.7455,43.2529,32.5292,12.0786,30.539,,22.5998,15.9548,,9.72,12.8001,9.6819,9.5017,,,8.1079
2017/2/9,8.97,10.179,7.3217,10.3917,9.0164,7.75,18.0968,13.9471,32.1811,43.183,32.6645,12.1129,30.5929,,22.5478,17.5512,,9.76,12.83,9.7096,9.5116,,,8.0721
2017/2/10,9.098,10.1313,7.4304,10.5387,8.938,7.95,17.5689,13.5885,32.5473,42.9036,31.9783,11.8778,27.5336,,22.2669,19.3063,,10.05,12.6805,9.7927,9.4291,,,8.0396
2017/2/13,9.1866,10.1504,7.47,10.5191,8.9282,8.2,18.5129,13.6271,32.6463,43.0142,32.5195,12.2794,28.0876,,22.2617,21.2399,,9.94,12.2618,9.7835,9.4423,,,8.0656
2017/2/14,9.2457,10.2267,7.6379,10.676,8.693,8,18.5129,13.3402,32.4384,42.9036,32.5872,12.6174,28.4357,,21.9808,23.362,,9.81,12.4113,9.6264,9.3663,,,8.0006
2017/2/15,9.0586,10.0073,7.4798,10.5093,8.7224,7.84,18.0313,13.1305,32.29,42.566,32.6645,12.4949,28.5092,,21.7052,25.7021,,9.7,11.9129,9.4417,9.5677,,,8.1274
2017/2/16,9.0783,10.0836,7.47,10.5682,8.7224,7.86,18.2393,13.0202,32.2405,42.0828,32.3456,12.4411,28.4847,,21.3879,28.2704,,9.98,12.2618,9.4971,9.4423,,,8.1046
2017/2/17,8.9109,9.9023,7.4107,10.3819,8.6636,7.77,17.646,12.783,32.0128,42.0712,32.4036,12.1815,28.1612,,20.8833,31.0964,,9.68,11.9428,9.5433,9.4654,,,8.0006
2017/2/20,9.0586,10.2076,7.4502,10.8329,8.6832,7.89,17.5535,14.0629,32.0425,41.7976,31.6208,11.961,28.2739,,21.6375,32.7226,,9.83,11.9627,9.6634,9.4852,,,8.0656
2017/2/21,9.0192,10.2553,7.5391,10.774,8.791,7.91,18.0621,13.8588,32.3889,41.8558,32.0073,12.0933,28.877,,21.6115,35.9949,,9.9,12.1521,9.7465,9.6899,,,8.0656
2017/2/22,9.4032,10.2458,7.5391,10.8329,8.8302,7.91,18.1237,13.5167,32.0524,41.4948,32.1909,12.0296,29.6173,,21.4399,34.9834,,9.95,12.1322,9.7004,9.779,,,8.1111
2017/2/23,9.5115,10.1599,7.5194,10.7348,8.7028,7.83,18.509,13.1361,31.0922,41.751,32.5389,12.4215,30.2007,,21.5491,34.4876,,10.06,11.7534,9.7558,9.7559,,,8.1762
2017/2/24,9.4229,10.1122,7.4996,10.725,8.7126,7.92,18.5899,13.5885,31.3397,42.2283,33.5826,13.1611,29.9997,,21.5543,34.4777,,9.99,11.8929,9.8205,10.0266,,,8.1274
2017/2/27,9.3343,10.1027,7.4008,10.5976,8.595,7.84,18.0929,13.3236,30.7853,42.3797,32.8288,13.2002,29.9555,,20.951,35.4792,,9.84,11.8431,9.6819,9.7295,,,7.9941
