ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2017/8/22,10.23,,44.8203,28.4228,26.0633,28.2667,,,3.5806,10.1036,17.148,8.43,12.1381,9.1478,6.761,5.0728,15.6049,22.235
2017/8/23,10.14,,44.8203,31.2644,26.8957,30.4907,,,3.5527,10.0148,17.0102,8.41,11.6078,9.0796,6.7677,5.0632,15.4532,22.1926
2017/8/24,10.04,,44.8203,29.5093,25.7571,33.36,,,3.5341,10.1727,16.4994,8.45,11.1836,8.982,6.7677,5.015,15.2541,21.8251
2017/8/25,10.2,,44.8203,29.2434,26.9821,36.696,,,3.5713,10.2121,16.694,8.49,11.3282,9.1576,6.9364,5.1017,15.3963,22.1856
2017/8/28,10.26,,44.8203,29.9879,28.0344,40.3696,,,3.6085,10.3108,17.075,8.53,11.5114,9.7232,6.9094,5.121,15.6712,22.5672
2017/8/29,10.51,,44.8203,29.2358,29.6442,42.5936,,,3.5992,10.2812,17.375,8.56,11.8488,9.967,6.8824,5.0825,17.2355,22.7792
2017/8/30,10.44,,44.8203,28.8939,28.3406,42.5043,,,3.6178,10.1628,17.5291,8.49,11.6946,9.6842,6.9027,5.1017,16.7425,22.5319
2017/8/31,10.58,,44.8203,29.9196,29.0827,44.49,,,3.5992,10.0641,17.4723,8.51,12.4755,9.8012,6.7407,5.0921,17.3967,23.0125
2017/9/1,10.51,,44.8203,30.7477,28.4191,41.6802,,,3.6271,10.1135,17.5696,8.54,12.6201,9.6159,6.6125,5.0825,17.3588,22.8358
2017/9/4,10.44,,44.8203,30.0259,27.3669,37.6194,,,3.6457,10.1135,17.1237,8.58,12.9961,9.5282,6.6125,5.0632,16.9321,22.6874
2017/9/5,10.96,,44.8203,29.3649,28.372,39.2874,,,3.6457,10.074,16.8237,8.44,12.7937,9.5184,6.6058,5.1596,16.8942,22.7368
2017/9/6,10.88,,44.8203,29.5093,28.6194,37.4308,,,3.6457,10.2319,16.9048,8.46,12.4948,9.4697,6.68,5.1307,16.9701,22.5743
2017/9/7,10.56,,44.8203,30.383,28.7175,37.9272,,,3.6085,10.0543,16.7021,8.4,13.025,9.4892,6.5923,5.2657,16.9227,22.6732
2017/9/8,10.71,,44.8203,28.9775,27.9166,36.6663,,,3.6085,9.926,16.4507,8.4,12.9094,9.4501,6.5315,5.2368,17.1218,23.5355
2017/9/11,10.66,,44.8203,28.3013,30.3156,37.6591,,,3.6178,9.9852,16.5318,8.45,12.9383,9.6647,6.5518,5.2078,16.8373,23.6062
2017/9/12,10.42,,44.8203,28.8711,29.3575,40.2207,,,3.6085,10.2417,16.4183,8.41,14.0759,9.5087,6.5518,5.15,16.6951,22.8216
2017/9/13,10.48,,44.8203,28.4836,31.3129,44.2418,,,3.5992,10.4785,16.6453,8.43,13.6131,9.5672,6.5181,5.121,16.752,23.6486
2017/9/14,10.62,,44.8203,28.476,31.2933,46.0984,,,3.6085,10.6956,16.4507,8.46,14.0181,9.4794,6.5653,5.1982,16.6572,24.1574
2017/9/15,10.68,,44.8203,27.3136,31.4071,50.7053,,,3.5806,10.9028,16.6778,8.34,15.0786,9.3526,6.6598,5.1596,16.7046,24.7087
2017/9/18,10.69,,44.8203,26.5006,30.6964,47.5579,,,3.6085,11.1889,16.5886,8.35,14.8954,9.3819,6.6935,5.2175,16.989,24.6663
2017/9/19,10.78,,44.8203,26.4474,30.2135,48.1834,,,3.6178,11.0409,16.2318,8.27,14.1627,9.3624,6.6328,5.15,16.9037,25.1823
2017/9/20,10.79,,44.8203,26.7058,30.7436,46.4757,,,3.6178,11.1199,16.3048,8.29,14.1627,9.4111,6.5653,5.1596,17.2355,24.8501
2017/9/21,10.54,,44.8203,29.3801,29.4479,44.9169,,,3.5992,11.1988,15.9562,8.3,14.0181,9.3234,6.5518,5.0342,17.0175,24.1928
2017/9/22,10.27,,44.8203,29.2054,29.9583,48.0543,,,3.6085,11.2777,15.9481,8.68,13.6131,9.1771,6.4911,5.0053,16.771,23.7334
2017/9/25,10.04,,44.8203,28.1873,30.0604,50.9336,,,3.6271,11.2876,15.9562,8.31,12.9286,8.9918,6.3561,4.8606,16.4771,23.8465
2017/9/26,10.1,,44.8203,27.0477,28.8079,45.8403,,,3.5992,11.0508,16.2075,8.29,13.1697,8.9528,6.3966,4.8896,16.3254,22.9842
2017/9/27,10.13,,44.8203,29.7524,29.1259,46.297,,,3.5899,11.0607,16.2237,8.23,13.4685,8.9625,6.3966,4.8992,16.4866,23.0054
2017/9/28,10.01,,44.8203,31.196,29.8052,43.5865,,,3.5806,10.8535,15.9886,8.25,13.2661,8.904,6.2819,4.8414,16.6003,22.5884
2017/9/29,10.15,,44.8203,34.3186,30.6729,42.2163,,,3.562,11.1889,16.1345,8.26,13.7481,8.982,6.2617,4.8606,16.8753,22.9489
2017/10/9,10.19,,44.8203,37.7528,30.5394,46.436,,,3.5806,11.4553,16.3048,8.29,14.2784,9.021,6.3831,4.9185,16.7236,23.8747
2017/10/10,10.32,,44.8203,36.8106,31.7448,48.3125,,,3.5806,11.4652,16.4021,8.35,14.1145,9.2161,6.3764,4.986,16.8942,24.1645
2017/10/11,10.33,,44.8203,36.1041,30.5001,44.6687,,,3.5806,11.6231,16.2886,8.43,13.3721,9.1381,6.4236,4.9667,16.6098,24.009
2017/10/12,10.27,,44.8203,35.557,30.5787,46.3168,,,3.5527,11.4652,16.2075,8.41,13.054,9.0503,6.3966,4.9185,16.7141,24.0868
2017/10/13,10.25,,44.8203,34.6453,31.9254,47.0416,,,3.562,11.3665,16.3372,8.43,13.2468,9.0991,6.3359,4.9378,17.3019,24.2211
2017/10/16,10,,44.8203,32.8143,31.627,45.7906,,,3.5341,11.1988,15.7778,8.26,11.926,8.9528,6.3426,4.8703,17.3588,23.4648
2017/10/17,9.98,,44.8203,33.1258,34.0142,45.1155,,,3.5062,11.0311,15.6724,8.21,11.5692,9.0113,6.3426,4.8414,17.1123,22.7651
2017/10/18,9.69,,44.8203,31.9557,33.3742,43.4872,,,3.4876,11.1199,15.3319,8.14,11.1354,8.9235,6.4033,4.7931,17.3208,21.6272
2017/10/19,9.41,,44.8203,32.3356,33.5863,41.6107,,,3.4597,10.7055,15.3481,8.06,10.9137,8.5822,6.2954,4.7449,17.2071,21.5424
2017/10/20,9.64,,44.8203,33.574,33.7158,41.3128,,,3.5434,10.7449,15.5508,8.15,11.28,8.6992,6.3089,4.851,17.245,21.8534
2017/10/23,9.65,,44.8203,35.5418,34.2852,43.1893,,,3.5062,11.258,15.7535,8.18,11.6753,8.6699,6.2414,4.8317,17.4346,21.917
2017/10/24,9.6,,44.8203,34.235,34.6189,42.3951,,,3.562,11.2975,15.4292,8.3,11.3764,8.5822,6.3359,4.851,17.3777,21.5424
2017/10/25,9.64,,44.8203,33.9615,35.0233,43.3085,,,3.5527,11.3468,15.4535,8.29,11.3861,8.6504,6.3696,4.8606,17.5579,21.7898
2017/10/26,9.63,,44.8203,33.0574,35.3256,42.5529,,,3.5527,11.3863,15.3643,8.2,11.4246,8.748,6.5315,4.9378,17.1786,21.8251
2017/10/27,9.47,,44.8203,31.4163,34.4147,42.3341,,,3.5341,11.4356,15.2589,8.09,11.5114,8.6212,6.5248,4.8703,17.5294,22.44
2017/10/30,9.04,,44.8203,30.8389,33.3742,39.2321,,,3.5341,11.1692,15.0076,7.75,10.4702,8.2018,6.4708,4.7353,16.6098,21.6625
2017/10/31,9.14,,44.8203,31.2947,35.3374,39.6497,,,3.5899,11.2087,15.0967,7.78,10.6919,8.2701,6.4101,4.7738,17.5199,22.5389
2017/11/1,9.2,,44.8203,32.252,36.5075,40.5644,,,3.5899,11.5836,15.0967,7.74,10.5666,8.1531,6.6665,4.7063,17.3872,22.5389
2017/11/2,8.98,,44.8203,31.4315,35.9264,40.9422,,,3.5992,11.0607,15.0238,7.38,10.4798,7.9093,6.6867,4.6388,17.3398,22.5036
2017/11/3,8.84,,44.8203,30.459,37.6147,39.4708,,,3.5992,11.1001,15.1048,7.36,9.9496,7.5972,6.6058,4.6099,17.5199,22.6308
2017/11/6,9.03,,44.8203,29.9728,37.6108,40.0673,,,3.5806,11.0607,15.0238,7.38,10.1906,7.6654,6.5248,4.6388,17.5199,22.4259
2017/11/7,9.02,,44.8203,30.7097,36.7863,40.813,,,3.5713,10.9028,15.113,7.46,10.2581,7.6654,6.4911,4.6871,17.3588,21.8675
2017/11/8,9.08,,44.8203,30.5958,36.6999,43.3482,,,3.5806,11.0705,15.1211,7.63,10.3256,7.7337,6.5248,4.6871,17.1407,21.7756
2017/11/9,9.09,,44.8203,29.6688,36.9669,42.175,,,3.6643,10.9521,15.0157,7.6,10.2966,7.7435,6.5383,4.6871,16.8468,21.811
2017/11/10,9.3,,44.8203,30.1855,36.5153,41.2604,,,3.655,10.962,14.9994,7.54,10.152,7.9093,6.3764,4.6388,17.1218,21.7615
2017/11/13,9.15,,44.8203,29.7828,38.3175,42.006,,,3.6271,11.2383,15.113,7.38,10.3256,7.7532,6.2954,4.6099,17.027,21.7403
2017/11/14,9.08,,44.8203,29.1598,36.7117,43.5272,,,3.5899,11.1791,14.894,7.29,10.4991,7.6264,6.3089,4.5424,16.8468,21.4576
2017/11/15,9.09,,44.8203,28.5292,36.6645,39.779,,,3.5992,10.9127,14.6832,7.2,10.1134,7.6459,6.3089,4.552,16.5245,21.4858
2017/11/16,9.11,,44.8203,29.2282,34.5521,38.4566,,,3.5806,10.8929,14.7238,7.25,9.7857,7.5289,6.2549,4.5038,16.5908,21.288
2017/11/17,8.79,,44.8203,26.8197,32.589,35.0564,,,3.6085,10.3996,13.8562,6.98,8.9854,7.0803,6.3966,4.3784,15.6807,20.1783
2017/11/20,9.14,,44.8203,25.8472,34.081,35.6529,,,3.6085,10.1924,13.4509,6.94,9.0722,6.9243,6.3561,4.3399,16.0315,20.2066
2017/11/21,9.5,,44.8203,26.0448,33.6098,34.6388,,,3.5992,10.3601,13.2725,6.81,8.9372,6.973,6.5046,4.4267,15.4722,19.5846
2017/11/22,9.33,,44.8203,26.493,34.3872,33.4557,,,3.6643,10.0937,13.2806,6.7,9.0626,6.856,6.7205,4.417,15.5859,19.3797
2017/11/23,9.08,,44.8203,24.5404,33.1269,31.0099,,,3.6178,9.8569,13.0049,6.77,8.8698,6.5439,6.5653,4.3013,15.311,18.5527
2017/11/24,9.01,,44.8203,23.6667,31.3521,30.2245,,,3.6178,9.7879,13.013,6.58,8.918,6.5927,6.4978,4.3399,15.2067,18.2771
2017/11/27,8.82,,44.8203,26.0372,28.9374,30.4332,,,3.6178,9.7188,13.0211,6.4,9.1301,6.5439,6.4843,4.3881,15.1593,18.2488
2017/11/28,8.93,,44.8203,27.7314,29.7502,30.7713,,,3.5806,9.926,13.2644,6.52,9.2265,6.7487,6.4573,4.4267,15.311,18.4326
2017/11/29,8.92,,44.8203,27.3592,30.0211,29.7572,,,3.5713,9.9852,13.2806,6.6,9.159,6.7975,6.5518,4.4363,15.2257,18.27
2017/11/30,8.83,,44.8203,26.8653,29.5656,29.8566,,,3.5806,10.1036,13.1671,6.75,8.9083,6.934,6.5113,4.5038,15.1877,18.4185
2017/12/1,8.86,,44.8203,27.2376,29.8326,30.2841,,,3.5527,10.37,13.2644,6.79,9.0337,6.895,6.5046,4.4942,15.3394,18.5033
2017/12/4,8.82,,44.8203,25.4142,26.8486,27.9576,,,3.5341,10.2713,13.013,6.55,8.5998,6.6609,6.4506,4.4845,15.2162,17.8106
2017/12/5,8.37,,44.8203,26.022,25.9141,25.482,,,3.5434,9.926,12.6401,6.52,8.1949,6.4659,6.5653,4.3495,14.5999,16.9201
2017/12/6,8.43,,44.8203,27.0856,27.1156,26.2476,,,3.5341,10.1431,12.5833,6.59,8.542,6.5927,6.5113,4.417,14.344,16.8282
2017/12/7,8.38,,44.8203,27.0856,27.092,26.5657,,,3.5248,10.1135,12.5103,6.48,8.4841,6.6219,6.5046,4.417,14.3155,16.9201
2017/12/8,8.45,,44.8203,27.0856,27.4847,27.4207,,,3.5341,10.1036,12.9076,6.5,8.6287,6.9633,6.4371,4.4652,14.581,18.4538
2017/12/11,8.48,,44.8203,27.0856,27.4847,29.4191,,,3.5434,10.4193,13.086,6.52,8.8216,6.9048,6.4168,4.5038,14.5715,18.1075
2017/12/12,8.3,,44.8203,27.0856,26.4049,27.9278,,,3.5155,10.2417,12.7941,6.92,8.6191,6.6804,6.3359,4.5327,14.5715,17.535
2017/12/13,8.49,,44.8203,27.0856,27.0449,28.0272,,,3.5062,10.222,12.7698,6.9,8.9951,6.7292,6.3494,4.5327,14.562,17.5915
2017/12/14,8.58,,44.8203,26.5538,27.041,27.7787,,,3.4969,10.0937,12.7536,6.82,8.9372,6.6902,6.3156,4.4942,14.4957,17.33
2017/12/15,8.68,,44.8203,29.213,26.8957,28.7331,,,3.4783,9.9556,12.8184,6.98,9.5253,6.6707,6.2751,4.4845,14.4009,17.4855
2017/12/18,8.47,,44.8203,30.7629,26.452,26.9833,,,3.469,9.9457,12.6239,6.58,9.4386,6.7975,6.2819,4.417,14.2586,17.3583
2017/12/19,8.51,,44.8203,30.1247,27.4807,27.1523,,,3.4876,9.9359,12.7212,6.38,9.4,6.7975,6.3291,4.417,14.4009,17.5421
2017/12/20,8.46,,44.8203,29.9652,27.0724,26.8441,,,3.4504,9.7484,12.6157,6.13,9.4386,6.8072,6.3426,4.3495,14.088,17.5562
2017/12/21,8.48,,44.8203,30.0183,27.1863,27.1324,,,3.4318,9.6596,12.6806,6.05,9.265,6.6219,6.3224,4.3592,14.0596,17.2876
2017/12/22,8.58,,44.8203,29.0154,27.2687,26.7546,,,3.4225,9.7287,12.4049,6.08,9.1493,6.5634,6.3089,4.3592,13.7941,17.1957
2017/12/25,8.33,,44.8203,27.2376,26.4245,26.2277,,,3.4225,9.4918,12.2509,5.81,8.7733,6.5049,6.3089,4.3109,13.3201,16.8353
2017/12/26,8.32,,44.8203,27.8834,27.5043,27.3511,,,3.4597,9.5017,12.3239,5.91,8.9372,7.1583,6.2819,4.3784,13.5761,17.2382
2017/12/27,8.21,,44.8203,27.8454,27.4061,28.1764,,,3.4411,9.3734,12.2185,5.93,8.9854,7.8702,6.2279,4.3592,13.9268,17.2876
2017/12/28,8.21,,44.8203,26.6754,28.0618,28.6337,,,3.4411,9.334,12.2023,5.94,9.1108,7.5289,6.0322,4.3592,14.4293,17.9167
2017/12/29,8.36,,44.8203,27.8302,28.5762,28.0471,,,3.4597,9.3241,12.4536,6.01,9.2843,7.2363,6.0862,4.3592,15.6712,17.8672
2018/1/2,8.4,,44.8203,27.929,28.1247,27.9377,,,3.4969,9.6004,12.4455,6.02,9.3229,7.2266,6.2144,4.3977,15.4153,17.853
2018/1/3,8.47,,44.8203,30.7249,28.3328,30.7315,,,3.5062,9.6892,13.0049,6.08,10.2581,7.3436,6.2212,4.4363,15.4722,18.0651
2018/1/4,8.45,,44.8203,30.9984,27.9951,33.8037,,,3.5341,9.6102,12.859,6.08,10.0267,7.2558,6.1942,4.4459,15.4816,18.157
2018/1/5,8.62,,44.8203,30.1247,28.1796,37.184,,,3.562,9.6694,12.6644,6.01,9.9592,7.3729,6.4033,4.4845,15.2825,18.157
2018/1/8,8.48,,44.8203,29.874,27.8852,39.3713,,,3.5527,9.5412,12.5995,6.01,9.9978,7.1681,6.4236,4.4749,15.4816,18.3549
2018/1/9,8.54,,44.8203,30.3374,27.681,38.8245,,,3.5713,9.5412,12.6401,6.17,9.8724,7.0998,6.3764,4.4363,15.2446,18.3195
2018/1/10,8.32,,44.8203,29.1978,27.1548,39.779,,,3.5341,9.5116,12.2914,6.07,9.7471,6.9438,6.4843,4.3977,14.9697,18.1852
2018/1/11,8.33,,44.8203,29.798,27.3669,39.3713,,,3.5341,9.5905,12.3482,6.48,9.8146,6.9535,6.4641,4.4074,14.8559,18.5881
2018/1/12,8.45,,44.8203,30.0867,27.6142,40.1866,,,3.5062,9.7188,12.2509,6.48,10.0074,6.9145,6.4033,4.4267,14.8749,18.6588
2018/1/15,8.41,,44.8203,28.7951,25.9337,39.0234,,,3.4876,9.5313,11.959,6.15,9.5446,6.6219,6.4303,4.3013,15.036,18.1358
2018/1/16,8.49,,44.8203,29.1598,28.5291,39.1029,,,3.5341,9.5412,11.959,6.12,9.7182,6.7682,6.4236,4.3302,15.2257,19.5776
2018/1/17,8.52,,44.8203,27.3516,31.3836,35.6629,,,3.5527,9.3734,11.7888,6.17,9.5543,6.9633,6.5653,4.3784,15.2162,19.7331
2018/1/18,8.62,,44.8203,27.4579,34.5207,36.2793,,,3.6085,9.4918,11.8131,6.11,9.6218,7.6557,6.9836,4.4556,15.3015,19.6553
2018/1/19,8.51,,44.8203,26.9109,37.972,35.4839,,,3.5806,9.5806,11.805,6.1,9.911,7.6167,6.9836,4.4267,14.9602,19.6553
2018/1/22,8.41,,44.8203,26.2803,37.0061,36.8858,,,3.5992,9.8273,11.9104,6.08,10.1038,7.4704,7.0579,4.4267,14.9602,20.4045
2018/1/23,8.52,,44.8203,26.5082,36.1227,36.5378,,,3.6178,9.7583,12.105,6.11,9.9592,7.5094,7.1253,4.3784,14.8654,20.6377
2018/1/24,8.7,,44.8203,27.2756,35.5337,37.3928,,,3.6457,9.7484,12.1779,6.07,10.1809,7.4704,7.0579,4.3881,14.8275,20.9416
2018/1/25,8.62,,44.8203,26.7817,34.081,36.7366,,,3.6643,9.6398,12.1941,6.08,9.9206,7.5679,6.9971,4.3784,14.5431,20.9416
2018/1/26,8.46,,44.8203,26.5614,34.2773,34.8973,,,3.6736,9.7583,12.1293,6.03,9.8146,7.802,7.1995,4.3399,14.562,20.9416
2018/1/29,8.29,,44.8203,25.4673,33.064,34.0423,,,3.6457,9.778,11.9996,6.04,9.4771,7.7435,7.0848,4.3206,14.5051,20.9416
2018/1/30,8.2,,44.8203,25.6497,33.1818,34.6786,,,3.6085,9.7681,12.0239,6.02,9.0529,7.5094,6.8554,4.3013,14.5051,20.9416
2018/1/31,8.06,,44.8203,24.0846,32.2748,31.2187,,,3.5992,9.778,11.8942,5.92,8.6769,7.1193,6.8284,4.1566,14.2776,20.9416
2018/2/1,7.29,,44.8203,23.8718,33.5313,30.5227,,,3.5341,9.3044,11.6347,5.33,8.5323,6.739,6.8689,3.9059,14.2112,20.9416
2018/2/2,6.99,,44.8203,22.4359,32.1178,29.7373,,,3.6736,9.3241,11.6671,5.02,8.6287,6.9438,6.8352,3.8769,14.1733,20.9416
2018/2/5,6.95,,44.8203,22.641,31.1166,29.6279,,,3.748,9.482,11.4725,5.02,8.6287,7.0023,7.0106,3.848,14.0216,20.9416
2018/2/6,6.26,,44.8203,20.3769,29.4479,26.6651,,,3.6922,9.1465,11.2861,4.52,7.7707,6.3001,6.8757,3.6744,12.9977,20.9416
2018/2/7,6.41,,44.8203,20.6048,30.4726,27.3511,,,3.7015,9.2057,11.0672,4.52,7.6261,6.2221,6.7272,3.713,11.7842,20.9416
2018/2/8,6.47,,44.8203,21.3798,31.0027,27.54,,,3.6085,9.2254,11.0753,4.66,7.7032,6.2513,6.3696,3.7419,11.9928,20.9416
2018/2/9,6.9,,44.8203,20.2857,29.8876,25.5019,,,3.4504,8.8505,10.8726,4.6,7.2886,5.9295,5.9715,3.5683,11.68,20.9416
2018/2/12,7.59,,44.8203,20.9695,32.1178,26.4066,,,3.4597,8.959,11.0753,4.73,7.5586,6.0173,5.9648,3.6455,11.917,20.9416
2018/2/13,7.13,,44.8203,22.1548,31.2893,29.0513,,,3.4876,8.9393,11.1401,4.72,7.7225,5.9588,6.0727,3.6744,11.8696,20.9416
2018/2/14,7.16,,44.8203,21.5849,30.6297,28.3454,,,3.4876,9.0084,11.1239,4.8,7.7514,5.8905,6.0592,3.6744,11.898,20.9416
2018/2/22,7.51,,44.8203,22.2231,30.8221,30.2344,,,3.5248,9.4622,11.2536,4.97,8.0792,6.0465,6.1537,3.7226,12.0402,20.9416
2018/2/23,7.33,,44.8203,22.5954,31.5877,30.821,,,3.5434,9.5412,11.359,4.96,8.1563,6.1343,6.2886,3.7323,12.1635,20.9416
2018/2/26,7.45,,44.8203,23.1045,33.1347,31.8948,,,3.562,9.7287,11.4401,5.09,8.3973,6.2903,6.3021,3.7805,12.4194,20.9416
2018/2/27,7.46,,40.3363,22.831,33.4645,31.3479,,,3.5527,9.6892,11.3834,5.05,8.2913,6.4659,6.2347,3.7901,12.4858,20.9416
2018/2/28,7.4,,37.2853,22.8006,32.161,31.3678,,,3.5248,9.9457,11.4401,5.11,8.3299,6.3489,6.1469,3.7709,12.4858,20.9416
2018/3/1,7.6,,37.7239,23.2868,32.6518,31.686,,,3.5434,10.0345,11.6834,5.19,8.3973,6.3781,6.1402,3.8094,12.7797,20.9416
2018/3/2,7.58,,36.4567,23.2716,31.1323,33.227,,,3.5155,10.0839,11.6104,5.21,8.5516,6.2903,6.0795,3.7612,12.7702,20.9416
2018/3/5,7.71,,34.6144,23.1501,31.733,33.2071,,,3.5062,9.8668,11.5293,5.22,8.4552,6.2903,6.0997,3.7901,12.7892,20.9416
2018/3/6,7.74,,34.7021,23.6287,32.0353,33.6048,,,3.5341,10.0641,11.7563,5.19,8.6191,6.4756,6.1469,3.8191,13.0451,20.9416
2018/3/7,7.83,,33.8345,23.7427,33.5431,33.1574,,,3.5434,9.9457,11.6509,5.17,8.4455,6.3879,6.0862,3.8384,13.0167,20.9416
2018/3/8,7.94,,34.3024,26.1207,33.8925,36.4781,,,3.5527,10.0148,11.8374,5.4,9.0626,6.4074,6.093,3.9059,13.1779,20.9416
2018/3/9,8.13,,34.6436,26.5994,34.0496,40.1269,,,3.5992,10.0641,11.9833,5.42,8.8987,6.4951,6.0862,3.9155,13.1779,20.9416
2018/3/12,8.35,,35.5599,26.3487,34.0417,40.7036,,,3.5992,10.1036,12.1131,5.44,8.9276,6.5732,6.093,3.9252,13.2632,20.9416
2018/3/13,8.76,,36.0668,25.4521,33.2839,38.4865,,,3.5806,9.9655,12.0563,5.48,8.8119,6.7097,6.0322,3.9637,13.121,20.9416
2018/3/14,8.52,,35.4527,25.3838,33.3114,37.4028,,,3.562,9.9852,12.0563,5.63,8.6769,6.5244,5.9985,3.9155,12.865,20.9416
2018/3/15,8.61,,33.9418,24.4265,31.2461,35.3248,,,3.562,10.1135,11.9347,5.56,8.7348,6.4464,6.0052,3.8769,13.358,20.9416
2018/3/16,9.02,,34.049,24.2973,31.2265,35.3745,,,3.5434,10.0937,11.8779,5.5,8.7348,6.4561,5.9783,3.8577,13.5192,20.9416
2018/3/19,8.84,,32.7135,24.7076,31.5485,36.2296,,,3.5434,10.3108,11.8779,5.48,8.6673,6.4366,5.9648,3.8866,13.3201,20.9416
2018/3/20,8.93,,30.9005,25.4977,31.6859,38.1783,,,3.5341,10.3009,11.8698,5.49,8.6191,6.4269,6.0052,3.8866,12.9029,20.9416
2018/3/21,9.38,,30.5983,24.5556,31.2658,35.8915,,,3.5527,10.2911,12.0887,5.48,8.513,6.4171,6.012,3.9155,12.7797,20.9416
2018/3/22,9.49,,29.76,24.7608,31.4503,36.1898,,,3.5248,10.1924,11.9671,5.58,8.5227,6.3586,6.0052,3.9734,12.6944,20.9416
2018/3/23,9.27,,26.7869,22.2839,28.7018,32.6205,,,3.4411,9.8865,11.2536,5.14,7.6839,5.8905,5.9918,3.7709,12.884,20.9416
2018/3/26,8.83,,26.4165,23.0589,29.7109,35.8816,,,3.4597,9.9063,11.2131,5.45,7.8671,5.9393,5.8905,3.7901,12.2393,20.9416
2018/3/27,8.85,,27.8397,23.4692,30.4726,37.2835,,,3.4876,9.9556,11.4888,5.75,8.0599,6.0368,5.9108,3.8577,12.3436,20.9416
2018/3/28,9.15,,27.7812,24.1833,30.9948,41.0118,,,3.4597,9.8865,12.0563,5.9,8.272,5.988,5.8433,3.8191,12.2393,20.9416
2018/3/29,8.94,,28.2686,24.1985,30.932,41.7774,,,3.4876,10.4095,12.4455,5.87,8.3009,6.1148,5.9175,3.8577,12.4479,20.9416
2018/3/30,8.82,,28.639,26.6222,32.5183,42.5131,,,3.4783,10.5279,12.4455,6.15,8.7348,6.0953,5.8433,3.8769,12.5901,20.9416
2018/4/2,8.59,,28.483,27.7314,32.2356,40.2164,,,3.4783,10.6364,12.3482,6.77,8.8312,6.0368,5.8298,3.8673,12.884,20.9416
2018/4/3,9.15,,27.2938,26.8197,32.7539,39.5801,,,3.4504,10.5476,12.1536,7.15,8.5709,5.949,5.7893,3.7901,12.9124,20.9416
2018/4/4,9.02,,27.7227,26.4702,32.2591,38.904,,,3.4411,10.4489,12.0077,6.57,8.513,5.949,5.7421,3.7323,12.7987,20.9416
2018/4/9,8.77,,27.9761,26.2119,33.3232,39.2222,,,3.4132,10.4095,11.8536,6.38,8.407,6.0075,5.7151,3.7323,12.4289,20.9416
2018/4/10,9.05,,27.5277,26.4398,34.8231,38.0788,,,3.4504,10.4292,11.8374,6.33,8.4938,6.066,5.8366,3.7516,12.4668,20.9416
2018/4/11,8.97,,28.2686,26.5766,36.2248,38.3771,,,3.4597,10.2319,11.8617,6.2,8.5034,6.2123,5.8703,3.7612,12.5616,20.9416
2018/4/12,8.71,,28.1028,27.5643,34.8584,39.9977,,,3.4225,10.3305,11.7239,6.17,8.3202,6.1148,5.7961,3.7033,12.6659,20.9416
2018/4/13,8.67,,27.3815,26.8881,36.4721,38.397,,,3.4225,10.5772,11.7563,6.13,8.3588,6.1246,5.7826,3.7033,12.5522,20.9416
2018/4/16,8.38,,26.0656,26.8881,36.1934,39.3017,,,3.4039,10.1628,11.4239,5.96,8.2238,5.9978,5.7151,3.6744,12.41,20.9416
2018/4/17,8.44,,25.6172,24.1985,32.585,39.8684,,,3.376,9.926,11.3023,5.87,7.9924,5.8905,5.5464,3.6358,12.0876,20.9416
2018/4/18,8.57,,25.0323,24.6316,32.6832,40.2661,,,3.376,10.0049,11.3428,5.8,8.2238,6.0075,5.4722,3.6455,12.4953,20.9416
2018/4/19,8.71,,26.2118,25.1634,32.3769,42.7418,,,3.3853,9.9359,11.4725,5.79,8.4359,5.9685,5.5329,3.7033,12.6185,20.9416
2018/4/20,8.62,,25.0518,25.7333,30.5669,42.8312,,,3.3388,9.3734,11.3428,5.63,8.5805,5.832,5.5262,3.6069,12.5048,20.9416
2018/4/23,8.38,,26.3093,24.8671,31.1558,38.5461,,,3.3388,9.0281,11.2374,5.61,8.6191,5.7637,5.5397,3.6358,12.5522,20.9416
2018/4/24,8.83,,26.6309,25.0419,32.6047,38.2777,,,3.3853,9.1662,11.3915,5.72,8.7155,5.8807,5.6611,3.7323,12.7607,20.9416
2018/4/25,8.63,,26.6894,25.4142,32.801,38.5859,,,3.3574,9.2748,11.3023,5.77,9.0529,5.8417,5.6611,3.7419,12.865,20.9416
2018/4/26,8.72,,25.8414,23.9782,32.1296,36.3887,,,3.3295,9.0577,11.2699,5.74,8.5998,5.6954,5.6409,3.8094,12.8555,20.9416
2018/4/27,8.75,,26.0168,24.0238,32.4869,36.6969,,,3.3574,8.8702,11.2455,5.65,8.3877,5.7149,5.6611,3.7805,12.8366,20.9416
2018/5/2,9.07,,25.3345,23.4616,32.8481,37.0946,,,3.3574,9.0873,11.278,5.62,8.513,5.754,5.6611,3.8384,12.4005,20.9416
2018/5/3,9.06,,26.0363,23.4084,32.9031,37.3531,,,3.376,9.0281,11.4401,5.74,8.8023,5.8612,5.6071,3.848,12.4005,20.9416
2018/5/4,9.07,,26.3288,22.9677,33.0248,36.0804,,,3.3853,9.1169,11.4158,5.72,8.6287,5.8027,5.5869,3.848,12.2298,20.9416
