ÈÕÆÚ,000156.SZ,000529.SZ,000665.SZ,000673.SZ,000719.SZ,000793.SZ,000802.SZ,000892.SZ,000917.SZ,002175.SZ,002181.SZ,002188.SZ,002238.SZ,002292.SZ,002343.SZ,002445.SZ,002607.SZ,002621.SZ,002638.SZ,002659.SZ,002699.SZ,002739.SZ,002858.SZ,002905.SZ,300027.SZ,300089.SZ,300133.SZ,300182.SZ,300192.SZ,300251.SZ,300282.SZ,300291.SZ,300338.SZ,300364.SZ,300426.SZ,300528.SZ,300654.SZ,300788.SZ,600037.SH,600088.SH,600136.SH,600158.SH,600229.SH,600455.SH,600551.SH,600576.SH,600636.SH,600637.SH,600661.SH,600715.SH,600757.SH,600825.SH,600831.SH,600880.SH,600936.SH,600959.SH,600977.SH,600996.SH,601019.SH,601098.SH,601595.SH,601599.SH,601801.SH,601811.SH,601858.SH,601900.SH,601928.SH,601929.SH,601949.SH,601999.SH,603096.SH,603103.SH,603721.SH,603999.SH
2015/6/10,53.6333,17.3976,19.3143,22.1628,22.0165,20.5631,35.7652,11.32,42.4836,29.6928,22.0678,35.13,22.393,37.7004,22.93,16.847,4.5279,10.8934,10.758,30.3,24.9689,80.5528,,,28.8524,16.753,24.0193,16.8806,18.6379,17.4812,14.2137,46.265,28.0293,28.2934,32.2058,,,,44.1405,39.1631,12.5247,38.4623,29.2706,58.19,27.1569,31.7138,25.0814,49.7567,52.7641,22.6337,17.5563,20.6593,24.191,22.0836,,33.956,,,,26.2494,,10.3171,16.5883,,,,20.1713,9.916,,18.3442,,,,
2015/6/11,52.453,18.3987,19.3143,22.4529,22.4454,20.5631,38.8294,11.32,42.4836,32.3843,22.0578,38.64,22.6787,37.7004,22.93,16.847,4.5279,11.2489,10.79,32.15,26.1956,80.5528,,,29.1346,16.753,23.9017,17.2615,19.9095,17.2325,14.2137,49.048,28.2088,31.123,32.1244,,,,43.4724,38.3677,12.5247,38.4722,29.9061,62.11,28.2215,31.7138,25.488,48.2981,52.3492,23.7649,17.8324,20.7485,24.191,22.9357,,34.9468,,,,26.4563,,10.3171,17.0399,,,,20.307,10.257,,18.3918,,,,
2015/6/12,53.5766,18.9041,19.3143,23.1981,24.1682,20.5631,40.7703,11.32,42.4836,33.104,22.1574,42.5,23.133,37.7004,22.93,16.847,4.5279,11.5498,11.3099,34.59,28.814,80.5528,,,31.4763,16.753,24.3598,17.6031,19.7704,18.5095,14.2137,53.9528,29.0267,31.5688,31.0482,,,,45.486,39.0155,12.5247,37.6197,28.9902,68.32,28.9313,30.9639,25.2944,48.2981,53.2777,22.9252,19.6128,22.8204,24.191,23.114,,32.7802,,,,28.0764,,10.3171,18.7439,,,,22.3341,10.5297,,19.2871,,,,
2015/6/15,54.9647,18.0585,19.3143,22.758,21.9743,20.5631,41.3516,11.32,42.4836,31.9046,20.8235,46.72,23.4408,37.7004,25.2209,16.847,4.5279,11.0028,10.798,33.5,31.262,80.5528,,,28.4316,16.753,22.2859,16.25,20.8832,16.7759,14.2137,49.8375,28.7275,30.6249,27.9428,,,,50.0309,37.5149,12.5247,36.2319,27.1304,66.04,27.2596,33.7771,23.9004,48.2981,49.8602,21.7792,18.6703,23.544,24.191,22.7771,,29.5044,,,,26.7556,,10.3171,17.7196,,,,21.8997,10.7002,,18.7823,,,,
2015/6/16,50.6872,16.9116,19.3143,21.4926,21.0557,20.5631,39.3023,11.32,42.4836,28.7141,20.1069,49.19,21.8068,37.7004,22.6967,16.847,4.5279,10.2409,9.8862,30.46,32.0431,80.5528,,,26.991,16.753,21.4193,15.6037,18.7968,17.0661,14.2137,48.752,31.6002,27.5624,27.9666,,,,45.5425,36.1686,12.5247,33.4662,24.4202,63.22,25.588,30.4003,23.5519,48.2981,45.3364,20.6924,17.8324,21.6704,24.191,21.3604,,29.2752,,,,24.9307,,10.3171,16.1739,,,,19.9903,9.8722,,17.2108,,,,
2015/6/17,50.7061,18.6028,19.3143,21.5076,21.7199,20.5631,40.6127,11.32,42.4836,29.2179,19.9575,49.2,21.8141,37.7004,22.1169,16.847,4.5279,10.4714,9.7542,29.57,31.8506,80.5528,,,27.9514,16.753,22.3788,15.7929,18.8167,17.1677,14.2137,53.0943,29.8846,30.3197,28.735,,,,45.4008,36.0291,12.5247,34.1609,25.2707,68.97,26.2604,30.4503,24.6652,48.2981,46.5513,20.89,19.3082,23.8414,26.6131,21.4396,,29.0164,,,,25.4521,,10.3171,17.2354,,,,21.9902,10.1401,,17.868,,,,
2015/6/18,47.2596,18.6125,19.3143,21.2825,19.5507,20.5631,39.3023,11.32,42.4836,26.2961,18.8128,46,21.7628,37.7004,19.9038,16.847,4.5279,10.0807,9.5582,26.61,29.9527,80.5528,,,25.1543,16.753,20.955,15.6011,20.0089,15.494,15.6358,51.0613,26.942,29.3196,29.148,,,,42.5296,34.4694,12.5247,32.1561,23.2426,65.23,25.2051,29.0142,23.1551,48.2981,41.988,20.3269,17.8229,22.8204,23.9537,20.1715,,26.2582,,,,24.1834,,10.3171,17.2959,,,,21.6011,9.5054,,16.9631,,,,
2015/6/19,42.5384,16.9213,19.3143,20.6072,17.6783,20.5631,36.4549,11.32,42.4836,24.5881,16.9316,44.37,19.5865,37.7004,17.917,16.847,4.5279,9.2953,9.5582,25.51,26.9602,80.5528,,,23.179,16.753,19.3145,14.0431,19.5415,14.0283,17.198,52.1863,24.2488,29.7775,29.7834,,,,38.2795,31.0216,12.5247,30.0223,20.9156,60.18,22.9452,26.1146,22.4,43.4669,40.704,19.3192,16.3377,20.5502,21.5613,18.1504,,23.7662,,,,22.767,,10.3171,16.0668,,,,19.7098,8.8414,,15.4583,,,,
2015/6/23,41.7924,16.8144,19.3143,20.8573,18.18,20.5631,34.8095,11.32,42.4836,24.4682,17.3496,39.93,18.8538,37.7004,19.7058,16.847,4.5279,9.2328,9.7662,26.61,27.0812,80.5528,,,24.2582,16.753,19.9583,15.4487,21.5006,14.749,18.9178,53.2916,22.6029,28.5163,32.7617,,,,36.655,32.335,12.5247,30.6575,21.4763,57.56,23.7203,24.4648,22.7194,39.1195,41.2571,18.351,15.9854,20.1339,20.4343,18.5764,,25.0085,,,,23.2884,,10.3171,15.7456,,,,19.393,8.9293,,15.8774,,,,
2015/6/24,43.0294,17.5142,19.3143,20.5472,18.936,20.5631,34.7799,11.32,42.4836,26.0111,17.7876,39.25,19.6598,37.7004,20.8866,16.847,4.9797,9.5219,9.9421,25.2,26.9327,80.5528,,,23.9018,16.753,20.0945,15.8612,22.873,14.6088,20.8092,51.1205,23.1416,28.5927,33.5162,,,,36.9572,31.3828,12.5247,33.0593,22.0931,61.82,24.1779,22.3605,24.4812,38.906,42.1757,18.84,15.9473,20.8774,20.9484,18.8241,,25.2229,,,,23.6273,,10.3171,16.2624,,,,19.9089,9.0611,,16.1821,,,,
2015/6/25,39.9228,18.3209,19.3143,19.7019,17.7631,20.5631,32.6123,11.32,42.4836,26.6175,16.7225,38.05,19.3447,37.7004,19.0058,16.847,5.4777,8.9124,9.3183,23.25,24.2372,80.5528,,,21.8076,16.753,19.1535,15.4198,21.5304,13.5204,21.156,46.0084,21.9446,25.733,31.5704,,,,33.3871,28.9283,12.5247,33.4761,21.2707,59.01,22.8051,22.9377,22.7969,35.4338,38.6792,18.3708,15.4618,18.9542,18.8526,17.2884,,23.4704,,,,22.2369,,9.2858,15.3871,,,,18.2166,8.4606,,15.4011,,,,
2015/6/26,35.9286,16.4937,19.3143,17.8063,15.9896,20.5631,29.3511,11.32,42.4836,23.9577,15.0503,34.25,17.4102,37.7004,17.1038,16.847,6.027,8.0215,8.3864,20.96,21.8113,80.5528,,,19.6293,16.753,17.2407,13.8775,19.3824,12.1707,19.0404,41.4096,19.7501,23.1605,28.4134,,,,30.0531,26.0388,12.5247,30.1315,19.1399,53.11,20.5264,20.6426,20.522,31.8904,34.8073,17.452,13.9194,17.0608,16.9713,15.5645,,21.1263,,,,20.0124,,8.3592,13.8507,,,,16.3977,7.616,,13.8582,,,,
2015/6/29,32.3405,14.8414,19.3143,16.0256,14.3928,20.5631,26.484,11.32,42.4836,21.5627,13.5472,30.83,17.4102,37.7004,15.6968,16.847,5.6728,7.2206,7.5466,19.01,19.6329,80.5528,,,17.6689,16.753,15.5197,12.4903,17.4431,10.9517,17.1349,37.2647,17.7751,20.845,25.572,,,,27.0497,24.5529,12.5247,27.1144,17.224,47.8,18.5373,18.5792,18.4698,28.7028,31.3305,16.5777,12.5294,15.3557,15.2781,14.9305,,19.0115,,,,18.1267,,7.5228,12.468,,,,14.7597,6.8544,,12.4866,,,,
2015/6/30,33.7852,15.5218,19.3143,16.4858,15.7706,20.5631,28.6811,11.32,42.4836,21.3017,14.6322,31.26,17.4102,37.7004,17.2665,16.847,5.4469,7.5371,7.5426,20.91,21.5968,80.5528,,,18.8818,16.753,16.7145,13.5307,15.9116,12.045,18.8477,37.2647,18.9621,20.2928,26.5271,,,,29.7509,26.4903,12.5247,28.4344,17.9904,49.22,20.2743,18.5792,19.6315,29.9408,34.106,15.8614,13.2339,16.4461,16.8029,15.3862,,20.1798,,,,19.9081,,7.1854,13.5807,,,,15.4746,7.3817,,13.5438,,,,
2015/7/1,31.689,13.9667,19.3143,14.9302,14.7673,20.5631,29.3609,11.32,42.4836,19.1715,13.169,28.13,17.4102,37.7004,17.8463,16.847,5.9911,6.8728,6.7867,21.81,20.2875,80.5528,,,17.4263,16.753,17.5688,12.1777,14.3205,11.8273,18.529,37.2647,17.0669,18.2645,27.5258,,,,28.1358,24.4462,12.5247,25.5959,16.196,44.3,19.163,18.5792,17.6664,26.9453,30.6984,16.6567,11.9105,14.9195,16.3376,13.8506,,18.1685,,,,19.3693,,6.6151,12.9242,,,,13.9724,6.6982,,12.6676,,,,
2015/7/2,29.0356,12.5671,19.3143,13.4397,14.6683,20.5631,27.2919,11.32,42.4836,17.2563,11.8551,25.32,17.4102,37.7004,17.818,16.847,5.642,6.1851,6.1069,20.41,19.2534,80.5528,,,17.7283,16.753,15.8106,10.9612,12.8884,11.4016,17.1454,37.2647,15.3612,16.4391,24.7738,,,,25.3213,22,12.5247,23.0353,14.5792,39.9,17.7995,18.5792,15.9046,25.3515,27.6266,15.8219,10.7204,13.4325,15.4068,12.4635,,16.4012,,,,18.3352,,5.9545,11.63,,,,12.5788,6.3272,,11.4104,,,,
2015/7/3,28.1386,11.3133,19.3143,13.4397,14.1314,20.5631,26.1096,11.32,42.4836,17.2563,10.79,22.79,17.4102,37.7004,16.4392,16.847,5.0773,5.5678,5.8789,19.7,18.9288,72.4972,,,18.664,16.753,17.2654,9.8656,11.5956,11.658,15.5868,37.2647,13.8251,14.7944,22.2959,,,,22.8185,19.8,12.5247,20.7328,13.1213,35.94,16.8003,18.5792,14.317,23.651,24.8609,15.0315,9.7207,12.0942,14.2879,11.5223,,15.2329,,,,18.6394,,5.3605,10.466,,,,11.3209,5.7169,,10.2674,,,,
2015/7/6,27.1188,10.1859,19.3143,13.4397,14.52,20.5631,24.4051,11.32,42.4836,17.2563,10.1729,20.51,17.4102,37.7004,15.5554,16.847,4.569,5.3295,5.599,17.73,17.053,65.2468,,,18.7333,16.753,16.5287,9.1089,10.4321,10.9808,14.3258,37.2647,12.4386,13.3143,20.0661,,,,22.5729,17.8216,12.5247,18.6585,12.1307,32.35,17.0244,18.5792,12.8844,25.3302,22.3719,14.2807,8.7496,11.3606,13.1691,10.383,,16.7561,,,,19.882,,4.8235,9.4464,,,,11.5019,6.1465,,9.8388,,,,
2015/7/7,25.8913,9.1653,19.3143,13.4397,13.0715,20.5631,21.9616,11.32,42.4836,17.2563,9.1576,18.46,17.4102,37.7004,13.9998,16.847,4.1121,4.7981,5.599,17.73,17.053,58.7224,,,16.8619,16.753,16.5287,8.1973,10.4321,10.9808,12.8932,37.2647,11.1918,11.9829,18.0587,,,,20.3156,16.0403,12.5247,16.7926,10.9157,29.12,15.3248,18.5792,11.5969,23.4304,20.1396,13.5644,7.8737,10.2206,11.8522,9.3427,,15.0776,,,,17.9095,,4.3435,8.5013,,,,10.3617,6.2344,,8.8578,,,,
2015/7/8,23.8328,8.2517,19.3143,13.4397,12.8171,20.5631,21.9616,11.32,42.4836,17.2563,9.1576,16.87,17.4102,37.7004,12.5999,16.847,4.1121,5.0794,5.599,17.73,17.053,58.7224,,,16.8619,16.753,16.5287,8.1973,10.4321,10.9808,13.6253,37.2647,10.0746,11.9829,18.0587,,,,18.285,14.4395,12.5247,15.1154,9.8223,26.21,14.0174,18.5792,10.4353,21.0895,20.1396,12.8877,7.0835,10.2206,10.664,9.3427,,13.5691,,,,16.1194,,4.3435,8.1242,,,,9.3572,6.2344,,7.972,,,,
2015/7/9,26.2123,9.0779,19.3143,13.4397,14.096,20.5631,21.9616,11.32,42.4836,17.2563,9.1576,18.56,17.4102,37.7004,13.8584,16.847,4.1121,5.5873,5.599,17.73,17.053,58.7224,,,16.8619,16.753,16.5287,8.1973,10.4321,10.9808,14.9878,37.2647,10.0746,11.9829,19.8655,,,,20.1173,15.8843,12.5247,16.6239,10.8036,28.83,15.4182,18.5792,11.4807,23.1956,20.1396,12.2455,7.788,11.2417,11.7333,9.3427,,14.9297,,,,17.7357,,4.3435,8.939,,,,9.3572,6.2344,,8.7721,,,,
2015/7/10,28.8373,9.9817,19.3143,13.4397,15.5092,20.5631,21.9616,11.32,42.4836,17.2563,9.1576,20.42,17.4102,37.7004,15.2443,16.847,4.1121,6.1461,5.599,17.73,17.053,58.7224,,,16.8619,16.753,16.5287,8.1973,10.4321,10.9808,16.4869,37.2647,10.0746,11.9829,21.8531,,,,22.129,17.4768,12.5247,18.2913,11.8877,28.83,16.9591,18.5792,12.6327,25.5152,20.1396,12.8581,8.5687,12.3619,12.9116,10.274,,16.4234,,,,19.5084,,4.3435,9.8329,,,,9.3572,6.2344,,9.6483,,,,
2015/7/13,31.7173,10.9828,19.3143,13.4397,17.0636,20.5631,21.9616,11.32,42.4836,17.2563,9.1576,22.46,17.4102,37.7004,16.7715,16.847,4.1121,6.7595,5.599,17.73,18.7583,58.7224,,,16.8619,16.753,16.5287,8.1973,10.4321,10.9808,18.1367,40.9951,10.0746,11.9829,24.0392,,,,24.3391,19.2253,12.5247,20.1174,13.0746,31.71,18.6587,18.5792,13.9008,28.0695,22.1546,13.5002,9.4256,13.601,14.1988,11.3044,,18.065,,,,21.4635,,4.776,10.8152,,,,10.2893,6.2344,,10.6103,,,,
2015/7/14,34.89,10.6718,19.3143,13.4397,16.2652,20.5631,21.9616,11.32,42.4836,17.2563,10.0733,24.71,17.4102,37.7004,18.4473,16.847,4.5228,7.0447,5.599,19.5,20.6341,58.7422,,,18.5501,16.753,18.1816,8.1973,10.4321,12.0788,18.1542,39.9687,11.082,11.9829,24.3827,,,,26.7758,21.1462,12.5247,21.6161,14.383,34.88,18.7054,18.5792,14.5494,27.8134,24.3671,13.3372,10.3681,13.1153,15.6148,12.4338,,18.5308,,,,21.255,,5.256,11.8953,,,,11.3209,6.8593,,11.0961,,,,
2015/7/15,31.5284,9.6027,19.3143,13.4397,14.6401,20.5631,21.9616,11.32,42.4836,17.2563,10.8796,22.24,17.4102,37.7004,17.8887,16.847,4.071,6.3649,5.599,17.66,18.8628,52.868,,,18.0253,16.753,16.3616,8.1973,10.4321,10.9469,16.3398,35.9718,12.1892,11.9829,21.9444,,,,24.5657,19.0283,12.5247,19.4525,13.5699,36.52,16.8377,18.5792,13.0973,25.4156,25.5227,12.6703,9.3304,11.8067,14.0503,11.1954,,16.6748,,,,19.126,,5.256,10.7081,,,,11.5019,6.3028,,9.9912,,,,
2015/7/16,33.3225,9.6027,19.3143,13.4397,14.9086,20.5631,21.9616,11.32,42.4836,17.2563,10.9692,23.7,17.4102,37.7004,19.6705,16.847,3.8708,6.9471,5.599,16.93,18.8628,47.6208,,,18.3768,16.753,16.7268,8.1973,10.4321,10.8114,16.4554,33.406,12.668,11.9829,22.3574,,,,26.2469,19.8903,12.5247,20.2167,14.925,38.7,17.3886,18.5792,13.4458,26.4402,27.35,12.0381,9.635,11.886,14.8919,11.453,,16.2903,,,,19.6735,,5.427,11.0433,,,,12.4611,6.3028,,10.1912,,,,
2015/7/17,35.7398,10.1567,19.3143,13.4397,15.9684,20.5631,21.9616,11.32,42.4836,17.2563,11.9148,26.07,17.4102,37.7004,21.6361,16.847,4.1891,7.3534,5.599,18.41,18.8628,52.3829,,,19.8571,16.753,18.3054,8.1973,10.4321,11.895,16.8127,35.133,13.9348,11.9829,24.5713,,,,28.8725,21.7044,12.5247,21.8146,16.411,42.41,18.64,18.5792,14.5203,27.9201,29.8786,12.1517,10.4062,12.798,16.0999,12.3645,,17.5917,,,,20.8031,,5.9688,12.1281,,,,13.3661,6.3028,,10.9246,,,,
2015/7/20,34.9938,10.5163,19.3143,14.7502,16.0815,20.5631,24.1587,11.32,42.4836,17.2563,12.303,27.95,17.4102,37.7004,23.7997,16.847,4.2405,8.088,5.599,20.25,18.8628,57.6202,,,21.7581,16.753,19.9088,8.1973,11.4763,13.085,17.5132,34.5507,15.3313,13.1818,25.6137,,,,28.7025,21.9671,12.5247,22.1322,18.0558,43.79,18.7334,18.5792,14.8591,27.664,32.1306,12.1122,10.4729,13.036,16.2782,12.4734,,17.6657,,,,20.7423,,6.5676,12.7287,,,,13.5652,6.3028,,10.9437,,,,
2015/7/21,34.8427,11.3327,19.3143,16.2257,17.2897,20.5631,26.5726,11.32,42.4836,17.2563,12.4424,29.48,17.4102,37.7004,26.1825,16.847,4.261,7.8223,5.599,21.53,18.8628,63.3822,,,21.7829,16.753,21.6978,8.1973,12.6199,14.0283,17.7584,36.9193,15.7901,14.4992,26.394,,,,28.7875,23.1985,12.5247,23.2139,18.224,43.31,18.7521,20.4381,14.9462,27.3794,32.9603,12.7197,10.6347,13.3829,16.2782,12.6518,,19.433,,,,20.8639,,7.2234,13.3712,,,,13.5018,6.9325,,11.058,,,,
2015/7/22,35.0599,11.3522,19.3143,17.8463,16.8658,20.5631,29.2329,11.32,42.4836,18.9835,12.3428,28.91,17.4102,37.7004,28.7987,16.847,4.4304,7.7051,5.599,21.3,18.8628,69.7217,,,21.3868,16.753,21.6669,8.1973,13.8829,13.7912,18.0701,37.1561,15.5408,15.9491,26.1002,,,,29.6187,23.3134,12.5247,23.2239,19.3642,42.57,18.8828,22.4832,15.2947,27.7992,32.1306,13.357,10.6347,13.3928,16.09,12.8202,,19.0854,,,,20.247,,7.9457,14.1068,,,,13.7843,6.8642,,11.3342,,,,
2015/7/23,37.2789,11.7701,19.3143,18.1314,17.5017,20.5631,31.4793,11.32,42.4836,20.8833,13.5771,29,17.4102,37.7004,29.1734,16.847,4.6152,7.9278,5.599,22.4,18.8628,69.2036,,,21.7779,16.753,21.7907,8.1973,14.1116,14.2605,18.0911,40.8767,16.249,17.5436,28.1334,,,,30.5348,24.1507,12.5247,25.5463,19.7848,44.86,19.6673,23.5922,16.4273,30.5812,34.4616,14.0238,11.1488,14.5329,16.9416,13.4741,,20.9932,,,,21.0291,,8.7393,14.8657,,,,14.34,7.3426,,12.0104,,,,
2015/7/24,35.0316,11.5854,19.3143,17.3511,16.7245,20.5631,31.834,11.32,42.4836,22.9713,12.8704,26.58,17.4102,37.7004,29.1734,16.847,4.5433,7.5136,6.1589,21.87,18.8628,74.8468,,,21.773,16.753,21.6669,8.1973,13.6243,14.0138,19.7199,39.722,15.86,19.2987,27.5755,,,,29.1653,22.8783,12.5247,27.8786,19.2147,45.17,19.0229,21.8424,15.9336,29.5282,32.8615,13.4162,11.0727,13.9182,16.0603,12.8995,,20.6457,,,,20.4729,,9.6137,13.739,,,,13.8116,7.699,,11.6199,,,,
2015/7/27,31.5284,10.4969,19.3143,15.6155,15.1206,20.5631,33.302,11.32,42.4836,23.5009,11.5863,23.92,17.4102,37.7004,29.1734,16.847,4.0916,6.7634,6.7747,19.92,18.8628,69.8306,,,19.5947,16.753,20.2802,8.1973,12.2619,14.4878,17.7479,35.9225,14.274,20.588,25.2186,,,,26.2469,20.588,12.5247,26.2211,17.2895,40.65,17.1178,19.6564,15.0624,26.5753,29.5724,12.8828,9.9683,12.5304,14.4563,11.6115,,18.5826,,,,18.4221,,8.6538,12.3656,,,,12.4268,7.743,,10.4579,,,,
2015/7/28,29.9988,10.1373,19.3143,14.105,15.813,20.5631,30.2477,11.32,42.4836,21.1558,11.0886,21.53,17.4102,37.7004,29.1734,16.847,3.799,7.3143,7.2826,19.4,18.8628,70.2927,,,19.5947,16.753,20.0574,8.1973,11.0387,13.9557,16.641,34.6297,12.8476,18.5296,25.3119,,,,24.7452,19.7671,12.5247,28.5435,15.8315,40.23,17.0338,17.693,15.1786,25.2377,26.6191,12.4678,9.1209,11.8761,14.4167,10.9081,,17.0371,,,,18.5177,,7.7889,11.8767,,,,11.8893,8.0213,,9.734,,,,
2015/7/29,31.8306,10.8176,19.3143,15.0053,17.3957,20.5631,33.2725,11.32,42.4836,21.2249,11.7555,22.95,17.4102,37.7004,29.1734,16.847,4.1429,8.045,7.3946,20.35,18.8628,69.6359,,,19.5947,16.753,22.0631,8.1973,11.6951,15.3537,17.6848,38.0936,14.1343,19.8771,26.3166,,,,27.2103,21.5485,12.5247,29.1787,17.411,44,18.033,16.5704,16.6693,27.0165,28.2785,13.0902,9.8255,12.7683,15.4563,11.7601,,18.7379,,,,19.3259,,8.5682,12.5797,,,,13.0099,8.2751,,10.477,,,,
2015/7/30,30.1687,10.4969,19.3143,13.9049,18.3001,20.5631,33.6961,11.32,42.4836,19.1024,11.2977,21.57,17.4102,37.7004,29.1734,16.847,3.9684,7.5996,6.7187,19.06,18.8628,63.0324,,,19.5947,16.753,21.9393,8.1973,10.7901,14.8458,16.9178,35.3106,13.2466,19.7104,24.4224,,,,26.1997,21.3104,12.5247,28.6725,17.7567,43.13,17.2766,14.9116,15.7787,25.7927,26.4512,13.5397,9.597,12.2528,15.1098,11.2449,,18.5087,,,,18.5177,,8.0217,12.5751,,,,12.6728,7.5526,,10.2769,,,,
2015/7/31,29.7721,10.2636,19.3143,13.1046,19.7768,20.5631,33.0064,11.32,42.4836,17.191,11.3972,21,17.4102,37.7004,29.1734,16.847,3.8657,7.4237,6.2308,18.7,18.8628,56.9272,,,19.5947,16.753,21.1716,8.1973,10.1039,13.6364,16.2523,35.3304,12.8675,17.7886,23.4693,,,,25.4252,21.097,12.5247,29.6055,16.9717,43.4,17.3793,15.1115,14.8882,25.4725,25.5524,13.4508,9.5017,12.1239,14.6147,11.3242,,18.9819,,,,19.0652,,7.2756,11.8348,,,,12.9916,7.3524,,10.1341,,,,
2015/8/3,27.3832,9.3306,19.3143,11.7941,17.7984,20.5631,29.7058,11.32,42.4836,17.191,11.3375,18.9,17.4102,37.7004,29.1734,16.847,3.6039,7.4941,5.6469,16.83,18.8628,59.2636,,,19.5947,16.753,19.0545,8.1973,9.1591,12.2723,14.7811,33.0605,11.6107,16.0093,21.1859,,,,23.2435,18.9873,12.5247,26.6479,15.439,40.29,17.9396,13.6027,13.5232,24.9744,23.8436,12.779,8.6449,11.8563,13.8325,10.8882,,18.3016,,,,19.6735,,6.5486,10.6848,,,,12.117,6.9863,,9.7721,,,,
2015/8/4,30.1121,10.1567,19.3143,12.5894,19.579,20.5631,30.7305,11.32,42.4836,17.8934,12.3229,20.79,17.4102,37.7004,29.1734,16.847,3.9273,7.8535,6.1828,17.69,18.8628,61.1183,,,19.5947,16.753,20.1874,8.1973,10.0741,13.501,16.2593,33.0605,12.7678,17.399,23.106,,,,25.548,20.5798,12.5247,26.638,16.9811,43.46,19.0509,14.2298,14.7333,26.5967,26.224,13.1594,9.4637,12.8774,14.9018,11.7997,,19.9284,,,,20.4034,,7.2044,11.7557,,,,13.1556,7.5282,,10.6579,,,,
2015/8/5,29.4605,10.147,19.3143,12.1343,18.9925,20.5631,29.2821,11.32,42.4836,18.5766,11.8551,22.87,17.4102,37.7004,29.1734,16.847,4.3226,7.5683,5.9909,16.52,18.8628,58.3066,,,19.5947,16.753,18.5716,8.1973,10.2232,12.6545,16.8092,30.1887,12.9074,16.5234,22.0218,,,,24.783,19.9231,12.5247,24.4446,17.1586,44,18.5093,13.1936,14.743,25.814,26.7771,12.5024,9.378,12.6989,14.6147,11.4728,,19.2777,,,,19.7343,,7.5038,12.9336,,,,12.7457,7.1669,,10.505,,,,
2015/8/6,29.4228,10.4386,19.3143,11.8192,17.7631,20.5631,27.9816,11.32,42.4836,17.9433,11.5664,25.16,17.4102,37.7004,29.1734,16.847,4.4715,7.5839,6.0589,16.31,18.8628,58.4122,,,19.5947,16.753,18.2373,8.1973,10.1636,12.848,17.3136,29.8828,13.3164,15.694,21.2197,,,,24.6885,20.0052,13.7752,22.1917,16.8128,48.4,18.6961,12.8664,14.6268,25.6433,27.5574,12.5123,9.397,12.9864,14.278,11.5025,,18.5456,,,,19.2129,,7.3469,13.4922,,,,12.5361,6.9472,,10.916,,,,
2015/8/7,30.6786,11.1675,19.3143,12.3793,18.0457,20.5631,28.7205,11.32,42.4836,18.3885,12.1139,27.68,17.4102,37.7004,29.1734,16.847,4.9181,7.8262,6.3388,17.94,18.8628,60.1514,,,19.5947,16.753,19.0669,8.1973,10.8299,13.6316,19.0439,31.6789,14.1243,17.2644,22.4666,,,,26.653,22.0082,15.1547,22.7475,17.8409,53.24,19.5739,13.9253,15.1882,26.7603,30.3132,13.1396,9.8159,13.4127,15.7039,11.9682,,19.1224,,,,20.0645,,7.9505,13.9252,,,,13.1556,7.2206,,12.0057,,,,
2015/8/10,32.756,12.2172,19.3143,13.4797,19.1268,20.5631,30.0605,11.32,42.4836,19.6014,12.7907,30.45,17.4102,37.7004,29.1734,16.847,5.4109,8.17,6.6508,19.73,18.8628,66.1675,,,19.5947,16.753,20.3978,8.1973,11.9138,14.1153,20.9493,33.5639,15.1318,18.9915,24.7143,,,,28.3247,23.7238,15.8196,25.0202,19.1025,56.75,20.4144,15.1524,16.2531,28.4182,32.6442,13.4311,10.4729,14.2751,16.5752,12.6419,,20.0615,,,,20.8987,,8.2118,15.3173,,,,13.8207,7.7137,,13.2005,,,,
2015/8/11,32.6238,12.1589,19.3143,13.8149,19.1763,20.5631,31.8537,11.32,42.4836,21.5627,12.8903,33.5,17.4102,37.7004,29.1734,16.847,5.95,8.045,6.7387,21.7,18.8628,67.2533,,,19.5947,16.753,20.3421,8.1973,11.8343,14.4007,21.219,33.7514,14.8425,20.8912,24.9188,,,,27.8431,24.4544,17.4026,25.7249,18.6259,52.25,20.0128,15.1115,17.0372,28.1193,31.4984,13.599,10.4919,14.285,16.4366,12.7112,,19.8619,,,,20.7944,,8.074,15.6106,,,,13.8389,7.6356,,13.0763,,,,
2015/8/12,31.6701,12.4699,19.3143,13.1596,17.968,20.5631,30.2575,11.32,42.4836,20.726,12.4822,31.3,17.4102,37.7004,29.1734,16.847,6.5404,7.8027,6.5788,21.59,18.8628,65.6725,,,19.5947,16.753,18.8192,8.1973,11.4166,13.8686,20.0666,31.7579,14.2041,20.4836,23.922,,,,27.1253,23.3955,16.3407,24.4744,18.5324,52.16,19.9101,14.1299,16.7177,28.7313,30.0169,13.3471,10.2253,14.6915,16.4267,12.4536,,19.0263,,,,20.386,,7.9219,15.5082,,,,13.5383,7.6356,,13.3726,,,,
