ÈÕÆÚ,000526.SZ,000676.SZ,000681.SZ,000835.SZ,002095.SZ,002103.SZ,002113.SZ,002123.SZ,002148.SZ,002168.SZ,002174.SZ,002247.SZ,002261.SZ,002315.SZ,002354.SZ,002425.SZ,002447.SZ,002464.SZ,002502.SZ,002517.SZ,002555.SZ,002558.SZ,002602.SZ,002619.SZ,002624.SZ,300031.SZ,300043.SZ,300051.SZ,300052.SZ,300059.SZ,300104.SZ,300113.SZ,300148.SZ,300226.SZ,300292.SZ,300295.SZ,300299.SZ,300315.SZ,300359.SZ,300413.SZ,300418.SZ,300431.SZ,300459.SZ,300467.SZ,300494.SZ,300518.SZ,300533.SZ,300770.SZ,300785.SZ,600226.SH,600373.SH,600633.SH,600634.SH,600640.SH,600652.SH,600892.SH,603000.SH,603258.SH,603444.SH,603533.SH,603613.SH,603888.SH
2014/6/5,16.12,3.4498,19.6405,6.06,17.7241,4.5639,1.5246,7.2318,10.3176,7.04,20.8501,3.6585,8.837,17.8054,14.1548,5.544,4.1646,4.2284,6.3238,2.356,7.0076,5.9071,3.9487,5.1778,7.9085,6.4799,8.2817,9.1765,28.9252,2.6731,10.3585,10.5019,10.4342,30.8592,3.0422,26.0693,3.3988,10.1326,7.7137,,,,,,,,,,,1.1563,10.764,12.7339,7.3393,17.5348,6.7809,4.0475,19.0135,,,,,
2014/6/6,16.03,3.4957,20.6962,6.13,18.4864,4.5639,1.5246,7.2912,10.3176,7.04,19.8573,3.6147,8.7326,17.7877,13.9256,5.544,4.1076,4.2424,6.3238,2.356,6.8077,5.9121,4.1092,5.0152,7.9085,6.4799,8.0733,9.2065,30.03,2.6822,10.27,10.2853,10.2545,31.0128,3.0373,26.0693,3.4766,9.8297,8.1565,,,,,,,,,,,1.1917,10.764,12.8283,7.3393,17.5737,6.6218,4.1125,18.7317,,,,,
2014/6/9,15.85,3.5033,20.4671,6.13,18.3124,4.5261,1.5246,7.2318,10.0324,6.97,18.7687,3.5856,8.678,17.6237,13.8057,5.544,4.0988,4.234,6.3238,2.356,6.9899,5.9268,4.0222,5.0543,7.9085,6.4207,7.8337,9.0265,31.0851,2.5797,10.1542,9.7527,10.577,29.8613,3.1128,26.0693,3.595,9.6939,8.3354,,,,,,,,,,,1.1563,10.764,13.0643,7.3393,17.7004,6.6317,4.105,18.9649,,,,,
2014/6/10,15.92,3.5186,20.8157,6.13,18.5941,4.618,1.6775,7.3406,9.8452,7.03,19.1943,3.6196,8.7575,17.9118,14.1195,5.544,4.0944,4.2871,6.3238,2.356,7.1173,5.9834,4.0106,5.3665,7.9085,6.3517,8.6189,9.3264,31.6823,2.6776,10.3948,10.1121,10.8307,31.0435,3.1687,26.0693,3.5984,9.8663,8.5939,,,,,,,,,,,1.1662,10.764,13.2153,7.3393,17.7296,6.8007,4.1925,18.9819,,,,,
2014/6/11,15.85,3.5033,21.8117,6.27,18.5527,4.6072,1.8452,7.3802,9.9923,7.09,19.7913,3.6099,8.7426,18.0934,14.1195,5.544,4.0615,4.3094,6.3238,2.356,7.8287,6.0253,4.0918,5.4359,7.9085,6.3122,8.6056,9.5563,31.0055,2.6389,10.5582,10.281,10.6351,29.8767,3.1809,26.0693,3.6626,9.9133,8.5089,,,,,,,,,,,1.1642,10.764,13.0171,7.3393,17.9731,7.0891,4.1825,18.9674,,,,,
2014/6/12,16.02,3.4345,21.7121,6.26,18.3455,4.6559,2.0304,7.4099,10.068,6.98,19.5109,3.5953,8.6978,17.9029,14.1195,5.544,4.0593,4.2564,6.3238,2.356,7.827,6.0179,4.3797,5.7047,7.9085,6.184,8.783,9.3764,30.6571,2.6071,10.8601,10.0991,10.429,30.3526,3.2953,26.0693,3.7877,9.6626,8.4963,,,,,,,,,,,1.1504,10.764,13.5551,7.3393,18.1777,7.1984,4.145,18.9746,,,,,
2014/6/13,16.4,3.4498,22.1802,6.21,18.4035,4.8073,2.2333,7.4791,10.0146,7.15,19.2965,3.6488,8.7525,18.1599,14.1195,5.544,4.0922,4.3457,6.3238,2.356,7.6995,6.0548,4.745,5.6744,7.9085,6.253,9.0048,9.4164,30.2988,2.6321,10.8487,10.0905,10.3021,32.1642,3.3245,26.0693,4.0211,9.5947,8.4565,,,,,,,,,,,1.1622,10.764,13.6495,7.3393,17.9634,7.1288,4.115,19.1447,,,,,
2014/6/16,16.2,3.4727,22.1105,6.35,18.7267,4.8289,2.4568,7.4396,10.4068,7.16,19.3295,3.6488,9.3837,18.4701,14.1195,5.544,4.0812,4.4099,6.3238,2.356,7.9986,6.1483,4.747,5.5833,7.9085,6.2826,8.7431,9.4164,30.3087,2.7892,10.8691,10.4412,10.3867,33.001,3.6482,26.0693,3.994,9.8976,8.9915,,,,,,,,,,,1.1701,10.764,13.6118,7.3393,17.9537,7.1388,4.215,19.1909,,,,,
2014/6/17,16.2,3.4268,21.6324,6.17,18.2958,4.7802,2.7023,7.3209,10.1527,7.31,18.8017,3.6488,9.1203,18.2352,14.1195,5.544,4.0856,4.3512,6.3238,2.356,7.6624,6.1533,5.062,5.811,7.9085,6.1347,8.6499,9.2464,29.2636,2.7642,10.9622,10.1814,9.9374,33.2773,3.5995,26.0693,3.923,9.6521,9.0005,,,,,,,,,,,1.1799,10.764,13.036,7.3393,18.0121,6.93,4.275,18.7851,,,,,
2014/6/18,15.83,3.4192,21.0747,6.21,17.4092,4.6559,2.7023,7.2318,9.8586,7.33,18.8182,3.6488,8.8718,17.9029,14.6379,5.544,4.0066,4.3261,6.3238,2.356,7.7349,6.1705,4.8417,5.4207,7.9085,5.9867,8.6277,9.1065,29.0645,2.7687,10.4425,10.1034,9.8317,34.3904,3.4851,26.0693,3.8452,9.6208,8.9969,,,,,,,,,,,1.1622,10.764,13.0548,7.3393,17.0574,6.8405,4.22,18.2944,,,,,
2014/6/19,15.4,3.3274,20.1883,6.03,16.7463,4.5261,2.7023,7.0439,9.3193,7.11,17.6142,3.5515,8.6829,16.9546,13.1745,5.544,4.0044,4.2284,6.3238,2.356,7.5562,5.9564,4.5344,5.0846,7.9085,5.7204,8.0511,8.6467,26.6657,2.5957,10.2586,9.4755,9.2079,33.7709,3.4024,26.0693,3.6626,8.8843,8.9644,,,,,,,,,,,1.178,10.764,12.3563,7.3393,16.0735,6.7411,4.0675,17.6651,,,,,
2014/6/20,15.7,3.3427,20.9153,6.02,16.9617,4.5369,2.7023,7.123,9.1945,7.2,17.6934,3.5077,8.7426,17.1939,12.9241,6.0978,4.0242,4.6527,6.3238,2.356,7.627,6.0228,4.5808,5.1388,7.9085,5.7993,8.0023,8.8066,26.7752,2.6458,9.7956,9.3629,9.3454,35.1597,3.6019,26.0693,3.7539,8.9209,9.8608,,,,,,,,,,,1.2114,10.764,12.4035,7.3393,16.2586,6.6516,4.0575,17.9615,,,,,
2014/6/23,15.71,3.4039,21.4133,6,17.1938,4.5099,2.6803,7.123,9.453,7.2,17.8781,3.5126,9.1452,17.7301,13.4178,6.6998,4.0329,4.675,6.3238,2.356,7.7172,6.2763,4.776,5.2906,7.9085,5.898,8.1354,8.9266,27.1435,2.6959,10.2949,9.7873,9.5674,38.6767,3.6896,26.0693,3.7674,9.0515,10.8079,,,,,,,,,,,1.2114,10.764,12.5545,7.3393,16.2684,6.7908,4.07,18.4329,,,,,
2014/6/24,16.32,3.4727,21.5029,6.07,17.202,4.5531,2.8802,7.1725,9.3059,7.28,17.7,3.5272,9.0656,17.7256,13.788,6.453,4.0483,4.5494,6.3238,2.356,8.0411,6.2025,4.7702,5.3556,7.9085,5.8881,8.2507,8.9566,27.1136,2.664,10.186,9.9475,9.6572,38.4869,3.7747,26.0693,3.994,8.9731,10.6452,,,,,,,,,,,1.2094,11.8441,12.6017,7.3393,16.2976,6.8206,4.1125,18.3624,,,,,
2014/6/25,15.98,3.6487,20.4173,6.11,17.0612,4.4882,2.7405,7.0933,9.4753,7.22,17.7627,3.4931,9.0607,17.5705,14.0843,6.5011,4.0264,4.5299,6.3238,2.356,8.0057,6.1582,4.7702,5.2017,7.9085,5.7796,7.9934,8.8766,26.7453,2.6321,10.0317,9.7223,9.3718,35.969,3.709,26.0693,3.9907,8.8739,11.1693,,,,,,,,,,,1.2075,12.8227,12.5168,7.3393,15.8203,6.6715,4.04,18.2701,,,,,
2014/6/26,17.58,3.6334,20.9253,6.18,17.5335,4.7207,2.7861,7.2021,9.5199,7.32,18.2575,3.5612,9.2744,18.2929,15.4701,6.5132,4.0032,4.5913,6.3238,2.356,8.2817,6.232,4.7702,5.3491,7.9085,5.9177,8.193,9.1265,27.1634,2.7277,10.2087,9.9389,9.6731,36.6585,3.8015,26.0693,4.0955,8.9313,12.2863,,,,,,,,,,,1.2075,12.8319,12.6206,7.3393,16.2879,6.8504,4.1075,18.5932,,,,,
2014/6/27,18.16,3.641,20.507,6.29,17.5832,4.8839,2.9184,7.7067,9.6625,7.39,18.2575,3.6877,9.503,19.0329,15.2021,6.5734,4.0891,4.5215,6.3238,2.356,8.2074,6.3034,4.7702,5.6419,7.9085,5.9867,8.1709,9.1965,27.1136,2.7072,9.9318,10.0471,9.9268,36.2488,3.9427,26.0693,4.1564,8.9366,13.0779,,,,,,,,,,,1.2173,12.7119,12.6206,7.3393,16.5119,6.9598,4.1575,19.8158,,,,,
2014/6/30,17.91,3.7404,20.9054,6.33,17.7323,4.8567,2.9037,7.588,9.716,7.34,18.1519,3.7704,9.3639,18.9044,15.516,6.2965,4.0594,4.608,6.3238,2.356,8.3313,6.3059,4.7702,5.8045,7.9085,6.0755,8.2241,9.2464,27.89,2.7391,9.9636,10.4802,9.9532,37.208,3.9402,26.0693,4.3356,9.3283,12.8917,,,,,,,,,,,1.2232,12.9242,12.5262,7.3393,16.7944,6.9797,4.2225,19.1654,,,,,
2014/7/1,17.88,3.7787,20.6165,6.33,18.0804,4.8458,2.892,7.6176,9.6803,7.36,18.3696,3.7656,9.3639,19.0418,15.7346,6.3506,4.1354,4.7057,6.3238,2.356,8.6498,6.456,4.7702,5.7416,7.9085,6.1149,8.0777,9.3864,27.7805,2.7186,10.2314,11.0432,10.1277,40.3653,3.9135,26.0693,4.295,9.2761,13.0924,,,,,,,,,,,1.2153,12.7027,12.7622,7.3393,17.1451,7.0095,4.215,19.2094,,,,,
2014/7/2,17.87,3.7481,21.8515,6.39,18.0141,4.835,2.9993,7.5484,9.814,7.54,17.987,3.8434,9.9702,18.9221,16.3693,6.2242,4.142,4.5494,6.3238,2.356,8.6711,6.4954,4.4513,5.6397,7.9085,6.0755,8.0777,9.3564,27.6412,2.6867,10.3494,12.1475,9.9849,39.7158,3.9086,26.0693,4.1936,9.1977,12.6333,,,,,,,,,,,1.2389,13.5797,12.6301,7.3393,17.3692,6.8803,4.24,19.4343,,,,,
2014/7/3,18,3.7634,22.0507,6.31,18.2627,4.9872,2.6994,7.6671,9.6669,7.54,17.8715,3.8823,10.1889,18.9709,17.4555,6.1339,4.2543,4.5773,6.3238,2.356,8.6498,6.4978,4.546,5.6093,7.9085,6.1149,7.8958,9.3864,27.462,2.5934,10.2087,12.52,9.8211,41.3144,3.9646,26.0693,4.2409,9.0306,12.2483,,,,,,,,,,,1.233,13.3674,12.4979,7.3393,17.2815,6.9002,4.2525,19.3072,,,,,
2014/7/4,17.9,3.8781,21.8017,6.31,17.9312,4.9329,2.6229,7.588,9.56,7.48,18.3366,4.0818,10.1094,18.8291,16.8383,6.2603,4.1651,4.5745,6.3238,2.356,8.94,6.5717,4.4938,6.0126,7.9085,6.1051,7.9491,9.2964,26.8847,2.6207,10.009,12.1302,9.9479,40.5151,4.0522,26.0693,4.1665,9.0358,12.2483,,,,,,,,,,,1.2075,13.4412,12.3941,7.3393,17.4179,7.099,4.2275,19.3023,,,,,
2014/7/7,17.31,3.8781,21.6424,6.31,17.6578,5.0471,2.6773,7.6078,9.5689,7.44,17.9672,4.4369,10.3132,18.931,16.9159,6.3506,4.1288,4.6164,6.3238,2.356,9.0073,6.5225,4.5324,5.9823,7.9085,6.1051,8.0866,9.2764,27.024,2.557,9.7593,12.1432,9.7735,39.6759,3.9135,26.0693,4.2037,8.9627,12.2483,,,,,,,,,,,1.2114,12.9704,12.4318,7.3393,17.4276,7.1487,4.21,19.0578,,,,,
2014/7/8,17.4,3.9164,21.493,6.31,17.9644,5.1504,2.6259,7.212,9.5466,7.22,17.5747,4.4029,10.1641,19.3298,15.8756,6.1941,4.1783,4.6638,6.3238,2.356,8.9772,6.52,4.515,6.236,7.9085,6.1741,8.2684,9.3964,28.0094,2.5866,10.0339,11.9007,10.0325,41.1746,3.9475,25.5038,4.3187,9.0045,12.2483,,,,,,,,,,,1.2173,13.0535,12.2714,7.3393,17.6809,7.1587,4.225,18.8915,,,,,
