ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2015/9/14,15.7916,8.0909,7.4269,12.4175,4.2248,11.5,14.7241,13.4035,9.6449,7.9018,9.5054,,7.7402,13.9679,7.0428,11.4595,13.5409,11.2387,28.2796,23.6747,13.5716,8.5815,22.8949,,,,7.82,18.27,5.7495,10.666,14.2807,45.8821,
2015/9/15,14.3283,7.4258,6.6831,11.6812,4.2248,11.5,13.2517,13.4035,8.6765,7.9018,9.8385,,6.9668,13.9679,6.3408,11.4116,13.5409,11.1792,28.2796,23.6747,12.2145,8.5815,20.943,,,,7.82,16.44,5.2904,10.4897,12.8551,41.2953,
2015/9/16,15.2429,8.1704,7.0759,12.8453,4.2248,11.5,14.3513,12.0632,9.549,7.9018,10.5996,,7.6625,13.9679,6.9741,12.5528,13.5409,12.2979,28.2796,23.6747,13.434,8.5815,23.0379,,,,7.82,17.73,5.819,11.5401,14.1417,45.4269,
2015/9/17,14.3588,8.0115,7.7835,12.6165,4.2248,11.5,13.6928,10.8926,9.0696,7.9018,10.497,,8.2522,13.9679,7.0046,12.868,13.5409,12.52,28.2796,23.6747,13.1914,8.5815,24.5676,,,,7.82,16.5,5.7541,11.8503,13.6946,43.3789,
2015/9/18,14.5661,8.2299,7.9701,12.8553,4.2248,11.5,13.6245,9.9502,9.0217,7.9018,10.4931,,8.8136,13.9679,7.3327,13.7977,13.5409,13.7717,28.2796,23.6747,13.6306,8.5815,26.2369,,,,7.82,16.53,5.7077,11.9983,14.2609,44.1682,
2015/9/21,16.0233,8.6171,7.5216,13.6214,4.2248,11.5,14.2147,10.9452,9.6161,7.9018,11.5428,,9.3327,13.9679,7.7982,13.8974,13.5409,14.4004,28.2796,23.6747,14.9944,8.5815,28.8606,,,,7.82,17.39,5.8932,13.1968,15.6865,46.7994,
2015/9/22,16.505,8.5079,7.5996,13.6811,4.2248,11.5,14.3576,11.2964,9.5969,7.9018,11.6745,,9.0749,13.9679,7.7371,13.686,13.5409,13.9938,28.2796,23.6747,15.4402,8.5815,30.7327,,,,7.82,17.36,5.9349,14.0639,16.3471,47.1479,
2015/9/23,16.8403,8.2796,8.3601,13.2732,4.2248,11.5,13.9724,11.0038,9.4819,7.9018,11.5002,,9.481,13.9679,7.7371,13.0396,13.5409,13.5872,28.2796,23.6747,15.4336,8.5815,33.8053,,,,7.82,16.73,5.9025,13.7043,16.9879,47.8661,
2015/9/24,16.9501,8.6469,7.9395,13.8503,4.2248,11.5,14.5315,11.1267,9.8462,7.9018,11.5544,,9.8871,13.9679,7.8669,13.1952,13.5409,14.3806,28.2796,23.6747,16.0303,8.5815,34.1345,,,,7.82,18.4,5.9859,13.5704,17.5939,48.3639,
2015/9/25,15.4624,8.0413,7.1734,12.9249,4.2248,11.5,13.5872,10.319,9.2614,7.9018,11.1922,,9.0714,13.9679,7.2946,12.8241,13.5409,12.9425,28.2796,23.6747,14.6862,8.5815,30.9226,,,,7.82,17.82,5.7958,13.091,17.4299,45.6332,
2015/9/28,16.0965,8.2994,7.438,13.3926,4.2248,11.5,13.4319,10.717,9.3956,7.9018,11.9108,,9.9789,13.9679,7.6761,14.077,13.5409,13.6368,28.2796,23.6747,16.1548,8.5815,33.0672,,,,7.82,18.03,5.8654,14.374,18.0459,47.859,
2015/9/29,17.7061,8.2101,7.0257,13.4025,4.2248,11.5,12.4627,10.7111,9.4915,7.9018,11.719,,9.9118,13.9679,7.699,14.3683,13.5409,13.9095,28.2796,23.6747,16.6466,8.5815,31.3016,,,,7.82,17.18,5.8561,14.4727,19.0791,47.0696,
2015/9/30,19.4743,8.2299,6.5187,13.5418,4.2248,11.5,13.2641,10.6877,9.6161,7.9018,11.4828,,10.1625,13.9679,7.6456,14.1648,13.5409,14.9409,28.2796,23.6747,16.4171,8.5815,32.1196,,,,7.82,17.46,5.8654,14.1344,18.5128,47.0839,
2015/10/8,21.4193,8.6369,6.7416,14.895,4.2248,11.5,13.6245,11.2789,9.9229,7.9018,12.0231,,10.9111,13.9679,8.0347,14.8311,13.5409,15.9724,28.2796,23.6747,17.5513,8.5815,34.6133,,,,7.82,18.45,6.1575,13.8876,19.1834,49.2172,
2015/10/9,23.5594,9.1035,7.2235,14.6164,4.2248,11.5,14.0159,11.2964,9.9804,7.9018,12.3426,,10.9464,13.9679,8.256,14.3643,13.5409,15.9278,28.2796,23.6747,17.8923,8.5815,34.4038,,,,7.82,18.81,6.2131,15.2764,18.9102,49.8644,
2015/10/12,25.9129,9.729,7.6163,15.2432,4.2248,11.5,14.5688,11.6535,10.5077,7.9018,12.3949,,10.9464,13.9679,8.6452,15.1902,13.5409,16.5427,28.2796,23.6747,18.1939,8.5815,36.9475,,,,7.82,19.5,6.5655,15.643,19.5211,52.0618,
2015/10/13,24.2971,10.0566,7.555,15.3825,4.2248,11.5,14.5005,11.8993,10.4598,7.9018,12.4259,,10.9464,13.9679,8.6452,14.5438,13.5409,15.8683,28.2796,23.6747,17.8857,8.5815,37.0173,,,,7.82,19.92,6.5887,15.509,19.5857,52.9365,
2015/10/14,24.0227,9.8183,7.4854,14.9746,4.2248,11.5,15.0472,12.0573,10.3256,7.9018,12.0076,,10.9464,13.9679,8.6452,14.6635,13.5409,15.0153,28.2796,23.6747,17.9316,8.5815,36.3091,,,,7.82,19.13,6.445,15.0931,19.5758,52.5667,
2015/10/15,24.7178,10.0268,8.2348,15.482,4.2248,11.5,15.3143,12.3675,10.8337,7.9018,12.8443,,10.9464,13.9679,8.6452,14.4441,13.5409,15.6649,28.2796,23.6747,18.4627,8.5815,37.6657,,,,7.82,19.87,6.7556,15.5654,20.753,54.9347,
2015/10/16,24.6325,10.3246,9.0593,15.4223,4.2248,11.5,15.1838,12.2095,10.7858,7.9018,12.6409,,10.9464,13.9679,8.6452,14.1648,13.5409,15.5658,28.2796,23.6747,18.3578,8.5815,40.4188,,,,7.82,20.26,6.8483,15.9461,20.6686,55.9232,
2015/10/19,27.0957,10.543,9.3463,15.1139,4.2248,11.5,15.1901,12.3266,10.7282,7.9018,12.9973,,10.9464,13.9679,8.6452,14.7274,13.5409,16.6666,28.2796,23.6747,19.1445,8.5815,39.2018,,,,7.82,19.66,6.7046,15.8474,20.9368,55.2903,
2015/10/20,26.8884,10.5331,9.0677,15.6711,4.2248,11.5,15.2273,13.2279,11.1405,7.9018,13.4872,,12.041,13.9679,8.6452,14.3962,13.5409,16.7708,28.2796,23.6747,20.6656,8.5815,41.7155,,,,7.82,20.69,6.8252,15.8615,21.1355,56.5561,
2015/10/21,24.1996,9.4808,8.1623,14.109,4.2248,11.5,13.7052,11.9929,10.3639,7.9018,12.453,,10.8369,13.9679,8.6452,13.4785,13.5409,17.1774,28.2796,23.6747,19.3412,8.5815,37.7056,,,,7.82,18.63,6.1436,14.2753,19.0244,52.6733,
2015/10/22,25.1324,10.2154,8.6081,14.5766,4.2248,11.5,13.9786,12.549,11.3994,7.9018,13.6983,,11.2289,13.9679,8.6452,13.9613,13.5409,18.8931,28.2796,23.6747,20.7181,8.5815,40.0298,,,,7.82,19.53,6.3476,14.1414,19.6006,54.5009,
2015/10/23,27.6444,10.414,8.505,15.293,4.2248,11.5,14.5688,12.8709,12.5402,7.9018,14.1322,,11.5078,13.9679,8.6452,14.6117,13.5409,18.9427,28.2796,23.6747,20.6525,8.5815,41.2567,,,,7.82,21.48,6.5609,14.7054,19.993,56.3001,
2015/10/26,24.8824,10.4636,8.1958,15.3925,4.2248,11.5,15.5628,12.6894,12.4348,7.9018,14.7171,,12.659,13.9679,8.6452,14.8431,12.8867,18.3477,28.2796,23.6747,19.8002,9.4401,40.0996,,,,7.82,21.72,6.5609,14.8182,19.4764,59.1091,
2015/10/27,23.6386,10.4835,8.7446,16.1188,4.2248,11.5,16.24,12.3617,12.0801,7.9018,14.7577,,12.2741,13.9679,8.6452,15.685,13.194,18.8336,28.2796,23.6747,19.3412,10.3839,39.6806,,,,7.82,21.83,6.6026,15.4808,19.7049,59.8984,
2015/10/28,23.1326,10.5331,8.0593,15.1935,4.2248,11.5,15.7057,12.028,11.6199,7.9018,14.5892,,11.4796,13.9679,8.6452,15.0346,11.9053,17.5543,28.2796,23.6747,19.0527,11.4219,37.7056,,,,7.82,20.76,6.5052,15.7699,19.7695,59.0451,
2015/10/29,23.6142,10.553,8.5468,15.2731,4.2248,11.5,15.9356,12.4202,11.6966,7.9018,14.5234,,11.582,13.9679,8.6452,14.7992,11.5385,17.108,28.2796,23.6747,18.9544,12.1982,37.9051,,,,7.82,21.07,6.5748,15.8544,20.9815,59.8913,
2015/10/30,22.1997,10.3941,8.817,15.4024,4.2248,11.5,15.9667,12.9587,11.5048,7.9018,15.9759,,12.0057,13.9679,8.6452,14.7513,11.8161,18.1989,28.2796,23.6747,19.8526,11.9144,37.1071,,,,7.82,20.75,6.5609,15.5725,23.0777,60.4033,
2015/11/2,20.59,9.9871,9.2739,15.5318,4.2248,11.5,16.153,13.2455,11.4473,7.9018,16.6538,,11.1088,13.9679,8.6452,15.8685,11.0627,17.7476,28.2796,23.6747,19.1445,11.935,35.6408,,,,7.82,20.01,6.3244,14.3317,23.9122,63.1696,
2015/11/3,21.0351,9.9275,9.012,16.5168,4.2248,11.5,17.1409,13.6259,11.5432,7.9018,16.3187,,11.2924,13.9679,8.6452,15.669,11.0231,18.1295,28.2796,23.6747,18.4823,11.1617,36.4288,,,,7.82,21.03,6.496,14.1626,24.3095,64.7128,
2015/11/4,23.1387,10.4438,9.9146,17.1238,4.2248,11.5,17.5509,14.0005,12.128,7.9018,17.1902,,12.0763,13.9679,8.6452,16.7543,12.1234,19.2799,28.2796,23.6747,19.3609,11.7306,39.0123,,,,7.82,22.04,6.7834,15.5795,24.9652,66.9457,
2015/11/5,23.8276,10.5827,10.1681,16.7556,4.2248,11.5,17.3024,13.5147,11.9458,7.9018,17.2387,,11.9987,13.9679,8.6452,16.9499,11.6872,19.632,28.2796,23.6747,18.9347,11.538,39.1719,,,,7.82,21.47,6.7834,15.6148,24.2648,67.5502,
2015/11/6,24.6629,10.9104,10.6946,17.0044,4.2248,11.5,17.582,13.9069,12.3964,7.9018,18.3697,,12.6413,13.9679,8.6452,16.9578,12.0143,19.9841,28.2796,23.6747,20.5869,12.6921,40.0298,,,,7.82,21.69,6.9133,16.214,26.6938,74.3059,
2015/11/9,24.1325,11.089,10.7837,17.3526,4.2248,11.5,17.6876,14.3342,12.5498,8.691,19.5608,,13.5559,13.9679,8.6452,16.495,12.2423,20.5395,28.2796,23.6747,21.931,12.9215,44.0297,,,,7.82,21.69,6.8993,16.2845,28.4373,80.1087,
2015/11/10,25.4861,11.5159,10.7837,17.8103,4.2248,11.5,18.9487,14.3985,12.7895,9.5591,19.7196,,14.4916,13.9679,8.6452,16.5748,12.2919,19.6171,28.2796,23.6747,21.9965,12.923,46.3838,,,,7.82,22.19,7.465,16.7779,30.4738,77.5771,
2015/11/11,25.2422,11.5159,10.7837,17.9098,4.2248,11.5,18.5076,14.4571,13.0867,10.516,21.0133,,15.8793,13.9679,8.6452,16.9379,12.3018,19.87,28.2796,23.6747,21.9965,13.6507,48.8776,,,,7.82,23.31,7.3816,16.9753,32.2819,80.9194,
2015/11/12,24.7788,12.3598,10.7837,17.5118,4.2248,11.5,18.0231,14.299,13.2785,11.5683,20.1418,,15.1413,13.9679,8.6452,18.0711,12.7082,19.3394,28.2796,23.6747,22.5538,13.6581,47.2816,,,,7.82,22.89,7.6273,17.2291,32.3117,82.8252,
2015/11/13,27.2542,12.4888,10.7837,17.1735,4.2248,11.5,18.0106,13.8718,12.9621,11.2789,18.1276,,13.7006,15.3647,8.6452,17.7558,12.4009,19.0072,28.2796,23.6747,21.7015,12.7612,43.6806,,,,7.82,21.96,7.363,16.5171,29.083,74.5406,
2015/11/16,27.2542,13.5014,10.7837,17.7506,4.2248,12.65,18.3275,13.9947,13.5565,11.5025,18.2961,,14.2515,16.361,8.6452,18.2746,13.2634,19.6766,28.2796,23.6747,22.0097,13.0082,45.5858,,,,7.82,22.51,7.4604,16.4043,28.9092,75.3441,
2015/11/17,27.2542,13.422,11.8618,18.6561,4.2248,13.92,18.1722,13.7196,13.1826,12.1174,17.2716,,13.5559,15.6382,8.6452,18.1948,12.8569,19.1312,28.2796,23.6747,21.5573,12.7906,44.0696,,,,7.82,22.71,7.5948,16.2633,27.7071,73.2321,
2015/11/18,27.2542,13.7298,13.0486,17.8999,4.2248,15.31,17.8056,13.5733,12.7608,12.101,17.2328,,13.8454,15.0326,8.6452,16.8381,12.8668,19.4436,28.2796,23.6747,20.8492,12.0482,42.344,,,,7.82,22.21,7.3491,15.6077,26.818,69.6622,
2015/11/19,27.2542,13.3128,14.3523,18.7158,4.2248,16.84,19.5887,14.141,13.01,13.2519,18.7086,,14.474,15.228,8.6452,17.3169,13.2931,20.8271,28.2796,23.6747,21.6359,12.4378,46.5833,,,,7.82,22.5,8.0863,16.0941,27.7617,74.3983,
2015/11/20,27.2542,13.4915,15.787,19.3327,4.2248,18.52,19.2407,14.3342,13.6044,12.8934,20.2909,,14.1456,15.941,8.6452,17.3129,13.7788,20.1328,28.2796,23.6747,21.3737,12.7186,48.339,,,,7.82,23.25,8.8931,15.791,28.0796,75.8135,
2015/11/23,29.9796,14.1666,15.1964,20.049,4.2248,16.67,21.1667,14.9253,13.662,12.364,19.4639,,13.4888,16.1266,8.6452,16.6785,13.8383,19.3692,28.2796,23.6747,21.6359,13.9903,45.4761,,,,7.82,23.55,8.6335,15.8051,27.7369,72.6063,
2015/11/24,32.9794,13.829,14.6866,19.7008,4.2248,17.64,21.0921,14.8668,13.8345,11.8905,20.7209,,14.8377,16.0973,8.6452,15.9603,13.8383,19.6171,28.2796,23.6747,21.8916,15.3899,46.3838,,,,7.82,23.95,8.5732,15.22,30.5086,79.8669,
2015/11/25,36.278,13.8787,14.7646,20.5067,4.2248,17.69,22.4527,14.8668,15.2151,12.2325,21.0288,,16.3207,16.322,8.6452,16.2875,13.7689,21.5808,28.2796,23.6747,22.285,15.6678,47.521,,,,7.82,24.91,8.7216,15.6289,32.5054,87.8529,
2015/11/26,32.6502,13.4816,14.266,20.5963,4.2248,19.4,22.5832,14.7322,14.7166,13.0414,20.0449,,17.9521,15.9703,8.6452,16.0002,13.4021,23.1676,28.2796,23.6747,21.4065,15.2165,45.8053,,,,7.82,24.8,8.6891,15.5584,32.6793,86.4733,
2015/11/27,30.693,12.8561,14.369,18.9944,4.2248,17.46,22.3036,13.9596,13.2881,12.0451,19.1328,,16.1583,14.3782,8.6452,15.4616,12.2919,22.4635,28.2796,23.6747,19.492,14.4667,41.2268,,,,7.82,22.89,7.8777,14.3529,35.9427,83.707,
2015/11/30,31.2722,12.7767,13.8871,19.7904,4.2248,18.84,22.7385,13.4269,13.5182,11.7557,20.5136,,16.5185,14.1144,8.6452,15.4017,12.7082,24.7098,28.2796,23.6747,19.8395,15.8927,40.319,,,,7.82,22.3,7.6876,14.0639,36.6382,90.285,
2015/12/1,28.9614,13.7099,12.7031,18.8949,4.2248,18.45,25.0123,14.6151,13.5853,11.5419,20.0449,,14.8659,13.7433,8.6452,15.262,12.5298,24.214,28.2796,23.6747,19.8395,15.6002,39.4811,,,,7.82,21.88,7.7432,14.1767,32.9723,84.1764,
2015/12/2,29.4492,12.6179,13.9735,17.9098,4.2248,17,26.5407,13.8074,13.0196,10.3878,19.4252,,14.0538,13.7921,8.6452,14.863,11.9846,23.3561,28.2796,23.6747,19.079,14.4079,39.3016,,,,7.82,21.64,7.7247,14.1414,30.7421,81.2963,
2015/12/3,30.1504,13.0547,13.9289,18.4272,4.2248,18.7,26.6587,14.3927,13.6716,11.0224,20.0256,,15.4591,14.0754,8.6452,15.1224,12.2027,25.6917,28.2796,23.6747,19.9313,14.9901,41.2168,,,,8.21,22.16,7.8406,14.9592,32.5154,83.323,
2015/12/4,30.2296,12.7469,14.0041,17.9496,4.2248,19.71,26.0934,14.1937,14.8124,11.3085,19.5511,,17.0057,14.134,8.6452,15.3937,13.422,25.052,28.2796,23.6747,19.6297,14.7813,40.4986,,,,8.62,22.13,7.7015,14.7688,31.0202,81.6945,
2015/12/7,30.8576,13.3029,13.8815,18.9745,4.2248,21.68,26.4848,14.5858,14.7262,11.3118,20.6937,,17.1258,14.2903,8.6452,16.0002,13.8185,25.2851,28.2796,23.6747,21.59,15.0988,40.7081,,,,9.05,22.16,7.989,15.5654,31.3729,83.0243,
2015/12/8,29.6931,13.7993,14.4498,18.1088,4.2248,20.59,25.1925,14.6034,15.4836,12.4429,20.8003,,18.005,13.587,8.6452,15.3977,13.194,24.3181,28.2796,23.6747,21.8982,14.5225,39.0323,,,,9.5,21.09,7.618,14.9098,31.5865,83.771,
2015/12/9,30.004,14.4843,13.9205,17.6213,4.2248,20.18,25.1925,14.0825,16.0205,13.6859,22.8803,,19.8059,13.294,8.6452,14.9229,13.9374,23.7528,31.1066,23.6747,22.6522,14.5784,39.8702,,,,9.98,20.92,7.4279,14.7477,30.6874,80.9621,
2015/12/10,28.4432,14.0772,13.1907,17.88,4.2248,21.3,25.1925,14.1878,15.5411,13.7911,21.695,,20.5863,13.3623,8.6452,15.0506,13.7788,23.7825,29.8403,23.6747,24.724,14.1609,40.7579,,,,10.48,20.91,7.4604,14.7618,30.2056,78.0322,
2015/12/11,28.8151,14.5339,12.2435,17.3626,4.2248,22.36,25.1925,13.7606,15.1384,13.5971,20.5272,,18.6442,13.1865,8.6452,15.5334,13.2336,22.5081,27.6023,23.6747,23.9307,14.5358,40.2293,,,,11,21.2,7.2935,14.8041,30.2304,76.9015,
2015/12/14,28.9005,14.3453,12.4831,17.8899,4.2248,21.82,25.1925,13.9361,15.4644,13.7352,21.1973,,18.1957,13.5772,8.6452,15.681,13.412,23.1577,28.9078,23.6747,25.078,14.599,40.7779,,,,11.55,21.48,7.5809,14.8041,30.2205,78.5798,
2015/12/15,31.7905,14.2758,12.4914,17.9994,4.2248,23.07,25.1925,13.9303,16.1067,13.8438,21.2554,,20.0142,13.9582,8.6452,16.1917,14.1654,23.6487,28.2404,23.6747,25.0584,14.7313,44.8577,,,,12.13,21.82,7.7108,14.8041,30.7619,78.0749,
2015/12/16,32.888,14.2659,12.7004,18.467,4.2248,22.97,25.1925,14.5507,15.915,15.2281,21.85,,20.0142,14.3,8.6452,17.3489,15.1964,24.5561,28.9962,23.6747,26.8679,14.821,43.8901,,,,12.74,21.6,7.7896,14.8041,32.7339,80.4927,
2015/12/17,36.1743,15.0501,13.9707,18.9048,4.2248,23.03,25.1925,14.8902,16.3752,15.9516,24.0346,,20.0142,14.7591,8.6452,17.301,15.5631,24.7743,30.0367,23.6747,27.7399,15.6649,45.2367,,,,13.38,22.05,7.924,14.8041,33.3598,84.2332,
2015/12/18,34.0464,14.4545,14.6448,18.7058,4.2248,22.07,25.1925,15.218,16.4998,15.1558,24.1895,,20.0142,14.7591,9.5074,17.2172,15.0873,24.7743,31.5581,23.6747,27.4711,15.2165,43.8502,,,,14.05,21.83,7.7664,14.8041,33.1164,81.2323,
2015/12/21,34.6927,14.0276,13.4442,18.5765,4.2248,21.22,25.1925,15.3701,16.4711,15.044,23.624,,20.0142,14.4759,10.4612,17.289,15.2856,24.7743,31.5385,23.6747,26.6188,14.9798,43.9699,,,,14.75,22.42,8.1281,14.8041,33.3846,81.0545,
2015/12/22,34.6927,14.1964,13.6392,18.7257,4.2248,21.02,25.1925,15.1711,17.4681,15.0867,25.9868,,20.0142,14.2903,11.5065,17.289,15.0972,24.7743,31.3029,23.6747,28.7955,14.921,43.511,,,,15.49,22.25,8.1605,14.8041,35.0238,81.9932,
2015/12/23,34.6927,13.6801,13.0542,18.1884,4.6467,21.17,25.1925,14.7263,17.7558,14.3337,26.3005,,20.0142,14.2805,12.6587,17.289,15.0179,24.7743,30.5275,23.6747,27.5367,14.696,42.2741,,,,16.26,21.91,7.9426,14.8041,33.8317,82.7399,
2015/12/24,34.6927,14.0375,13.4776,17.8302,5.1111,21.35,25.1925,14.9487,18.3406,14.4028,26.2773,,20.0142,14.0558,13.9253,17.289,14.8692,24.7743,30.233,23.6747,27.5367,14.424,41.6756,,,,16.24,21.57,8.2254,14.8041,35.0983,86.5302,
2015/12/25,34.6927,13.9184,13.1461,18.0989,5.6236,21.48,25.1925,15.1185,18.2064,14.3239,27.2495,,20.0142,13.9972,15.3217,17.289,14.8692,24.7743,29.8894,23.6747,27.5367,14.746,42.1145,,,,17.05,21.59,8.3089,14.8041,35.1033,84.8733,
2015/12/28,34.6927,13.6404,12.8842,17.5218,5.9011,21.14,25.1925,14.8317,16.634,14.3534,28.6246,,20.0142,14.1926,16.8554,17.289,14.2249,24.7743,28.3287,23.6747,27.5367,14.6857,40.9076,,,,16.2,20.74,7.8267,14.8041,35.1828,85.2786,
2015/12/29,34.6927,13.6404,12.5945,17.8899,5.7793,22.46,25.1925,14.9078,18.3022,14.5179,25.9422,,20.0142,14.9447,18.5417,17.289,14.3736,24.7743,28.1716,23.6747,27.5367,15.04,40.4986,,,,15.68,20.84,7.9472,14.8041,34.7109,85.3213,
2015/12/30,34.6927,14.5835,12.5332,18.1188,5.8728,24.71,25.1925,15.0482,19.2802,14.6494,26.0255,,20.0142,14.8373,20.3577,17.289,14.5421,24.7743,28.9569,23.6747,27.5367,14.9783,41.7155,,,,16.46,21.27,8.2115,14.8041,34.5072,86.2671,
2015/12/31,34.6927,14.0474,11.8535,17.6611,5.5217,23,25.1925,14.7205,19.2035,14.189,24.7899,,20.0142,14.3879,19.0682,17.289,14.0762,24.7743,29.3888,23.6747,27.5367,14.4049,39.92,,,,17.28,21.22,8.1605,14.8041,34.1943,79.874,
2016/1/4,34.6927,12.6576,10.6695,15.8999,4.9695,21.04,25.1925,13.4855,17.286,13.4426,22.3109,,20.0142,12.9912,18.267,17.289,12.6686,24.7743,26.4735,23.6747,27.5367,12.9641,35.93,,,,16.42,19.1,7.3491,14.8041,30.7768,71.888,
2016/1/5,34.6927,11.6351,9.8756,15.0243,5.0658,20.77,22.8503,13.2338,16.4998,14.5606,20.8932,,20.0142,12.2488,19.8388,17.289,11.7764,24.7743,25.0502,23.6747,27.5367,11.982,34.1944,,,,15.6,18.11,7.0338,14.8041,27.7568,69.3066,
2016/1/6,34.6927,11.7145,10.3798,15.2631,5.3461,20.88,22.6826,13.2982,16.8737,16.0173,21.2844,,20.0142,12.9912,19.7091,17.289,11.9945,24.7743,25.3545,23.6747,27.5367,13.1802,35.4113,,,,15.81,18.47,7.2332,14.8041,28.0995,72.1725,
2016/1/7,34.6927,10.543,9.3407,13.7408,4.8166,18.79,20.4149,12.0632,15.1864,14.4291,19.156,,20.0142,11.7116,17.7405,17.289,10.7951,24.7743,22.822,23.6747,27.5367,11.8718,31.8802,,,,15.02,16.63,6.5423,14.8041,25.2881,64.9616,
2016/1/8,34.6927,10.1459,9.0816,13.8304,5.2612,17.85,21.5332,11.8583,15.2343,15.8726,18.9778,,20.0142,11.7116,17.8626,17.289,10.4184,24.7743,23.0477,23.6747,27.5367,12.3481,32.1994,,,,14.68,16.97,6.8437,14.8041,24.394,65.6088,
2016/1/11,34.6927,9.1333,8.1735,12.6364,5.0346,16.07,19.3774,11.074,13.7099,14.2844,17.0798,,20.0142,11.7116,16.0771,17.289,9.3775,24.7743,21.0551,23.6747,27.5367,11.1132,28.9874,,,,13.95,15.71,6.1621,14.8041,21.9551,59.0451,
2016/1/12,34.6927,9.2425,8.9897,12.8354,5.2215,14.53,19.5079,11.6652,13.3264,12.8573,18.0656,,20.0142,11.7116,14.5358,17.289,9.8434,24.7743,21.0846,23.6747,27.5367,11.0117,29.7056,,,,13.25,16.04,6.2317,14.8041,21.8408,59.7989,
2016/1/13,34.6927,8.6369,8.1902,12.5269,4.8421,15.07,19.2594,11.115,12.7512,12.1667,18.8597,,20.0142,11.7116,14.6884,17.289,9.2189,24.7743,20.9079,23.6747,27.5367,10.85,27.6807,,,,12.59,15.68,6.1204,14.8041,19.6553,53.8183,
2016/1/14,34.6927,8.9745,8.6833,13.1239,5.1196,16.42,19.4768,11.5422,13.2305,12.2358,19.9675,,20.0142,11.7116,16.161,17.289,8.9215,24.7743,22.3312,23.6747,27.5367,11.2381,29.3365,,,,11.96,16.14,6.3337,14.8041,21.3044,53.2636,
2016/1/15,34.6927,8.6568,8.6777,12.9946,4.9072,15.09,18.4517,11.2379,12.2239,12.1667,19.3284,,20.0142,11.7116,16.6265,17.289,8.9215,24.7743,20.7312,23.6747,27.5367,10.4825,28.1695,,,,11.95,15.19,5.9442,14.8041,21.0262,50.5328,
2016/1/18,34.6927,8.8156,9.3881,12.9946,5.046,16.6,18.4517,11.671,12.6169,12.8737,19.3284,,20.0142,10.5394,18.0839,17.289,8.9215,24.7743,21.2122,23.6747,27.5367,10.4825,29.7555,,,,11.94,15.56,6.0879,14.8041,21.7216,51.2937,
2016/1/19,34.6927,9.2127,9.5274,12.9946,5.3546,17.35,19.2594,12.1393,13.3456,13.4492,19.3284,,20.0142,10.8422,19.8923,17.289,8.9215,24.7743,22.0073,23.6747,27.5367,10.4825,31.8203,,,,12.54,16.06,6.3383,14.8041,22.7598,54.6716,
2016/1/20,34.6927,9.1035,9.2711,12.9946,5.1677,17.72,18.4517,11.9227,13.2497,14.2449,19.3284,,20.0142,10.559,19.6862,17.289,8.9215,24.7743,23.5876,23.6747,27.5367,10.4825,31.8203,,,,12.53,15.83,6.6304,14.8041,25.0347,55.6743,
2016/1/21,34.6927,8.6171,8.3462,12.9946,4.8138,16.36,18.7872,11.5305,12.847,14.2449,19.3284,,20.0142,9.6213,17.7634,17.289,8.9215,24.7743,21.9484,23.6747,27.5367,10.4825,31.8203,,,,12.2,15.08,6.3059,14.8041,24.9702,53.6262,
2016/1/22,34.6927,8.7561,8.7056,12.9946,4.978,17.3,19.2594,11.5013,12.9429,14.2449,19.3284,,20.0142,9.7873,18.1983,17.289,8.9215,22.2949,23.2146,23.6747,27.5367,10.4825,31.8203,,,,12.07,15.29,6.3522,14.8041,24.8162,56.8263,
2016/1/25,34.6927,8.9844,8.6443,12.9946,4.8506,17.39,18.9487,11.4076,13.1922,14.2449,20.1437,,20.0142,9.9338,19.4955,17.289,8.9215,20.0634,23.5582,23.6747,27.5367,10.4825,31.8203,,,,11.73,15.75,6.4171,14.8041,24.3542,57.9641,
2016/1/26,34.6927,8.1108,7.7807,12.9946,4.3664,15.65,17.0539,10.477,12.0609,14.2449,18.1295,,20.0142,8.9571,17.9923,17.289,8.9215,18.0551,21.6441,23.6747,27.5367,9.9973,31.8203,,,,11.14,14.32,5.7773,14.8041,23.4353,52.1827,
2016/1/27,34.6927,7.9917,7.9562,12.9946,4.0096,14.9,16.0101,9.88,11.2364,14.2449,17.0566,,20.0142,8.5468,18.1831,17.289,8.9215,16.2501,22.3508,23.6747,27.5367,9.7885,31.8203,,,,10.58,13.94,5.5269,14.8041,22.7449,52.0547,
2016/1/28,34.6927,7.8725,7.4687,12.9946,4.0096,13.41,14.6433,9.5932,10.5077,12.8211,15.3504,,20.0142,8.3026,16.367,17.289,8.9215,14.6236,21.6048,23.6747,27.5367,9.7812,31.8203,,,,10.05,13.19,5.0632,14.8041,21.2547,47.1692,
