ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2015/9/24,6.9115,7.6805,4.1647,10.322,12.8703,15.3947,10.4782,10.03,13.8615,,9.1171,4.8193,9.8239,12.4926,11.8394,8.2109,10.2339,8.7894,27.2069,16.1923,7.04,9.23,7.1115,23.3226,5.622,9.4881,,,9.3853,0.581
2015/9/25,6.5684,7.223,3.9741,9.7588,11.8138,15.4731,9.4324,9.81,13.8615,,8.5935,4.6556,9.8239,12.4926,11.0841,7.6825,10.2339,8.4232,24.8834,16.1923,6.45,8.56,7.4619,21.4416,5.1599,8.8615,,,9.3853,0.569
2015/9/28,6.7743,7.3106,4.017,9.8069,12.2748,15.5514,9.0377,10.06,13.8615,,9.0971,4.8766,9.8239,12.4926,11.8111,7.7899,10.2339,8.8292,26.3232,16.1923,6.69,8.56,7.3104,22.2895,5.2433,9.1258,,,9.3853,0.583
2015/9/29,6.7743,6.9991,3.874,9.9168,11.8042,15.7865,9.0476,9.69,13.8615,,9.1331,4.7347,9.8239,12.4926,11.509,7.3936,10.2339,8.5506,25.1316,16.1923,6.58,9.42,6.9221,21.1297,4.9757,8.9985,,,9.3853,0.57
2015/9/30,6.6959,7.2035,3.8835,9.9854,11.7081,15.8158,8.278,10.66,13.8615,,9.4009,4.762,9.8239,12.4926,11.7072,7.4472,10.2339,8.5187,25.648,16.1923,6.55,9.54,7.2015,21.2369,4.9931,8.9496,,,9.3853,0.578
2015/10/8,7.0488,7.4858,4.2743,10.4181,12.1596,17.1085,8.3964,11.04,13.8615,,9.9884,5.0021,9.8239,12.4926,12.2171,8.0169,10.2339,9.3706,27.475,16.1923,6.88,9.75,7.3909,22.0946,5.2363,9.4881,,,9.3853,0.601
2015/10/9,7.2253,7.6805,4.3124,11.2697,12.4189,17.1085,8.791,11.07,13.8615,,10.2042,5.0731,9.8239,12.4926,12.7363,8.1986,10.2339,9.3706,27.3558,16.1923,6.91,9.58,7.5566,22.9522,5.2433,9.635,,,9.3853,0.609
2015/10/12,7.4605,8.1283,4.4792,11.2697,12.9472,17.8038,9.1956,11.48,13.8615,,10.6679,5.2614,9.3749,12.4926,13.1895,8.1986,10.2339,9.7527,29.2027,16.1923,7.27,10.22,7.5945,23.1959,5.5039,10.0462,,,9.3853,0.634
2015/10/13,7.4605,8.1965,4.4792,11.2697,12.8415,17.6276,9.2844,12.61,13.8615,,10.7598,5.4797,9.2474,12.4926,13.5483,8.1986,10.2339,10.3817,30.2056,16.1923,7.34,10.11,7.9638,23.6637,5.7262,10.0854,,,9.3853,0.633
2015/10/14,7.3135,7.9142,4.4029,11.2697,12.659,17.4807,9.0278,11.81,13.8615,,10.4521,5.2805,9.1199,12.4926,12.9251,8.1986,10.2339,9.9836,29.302,16.1923,7.13,10.18,7.6986,22.9425,5.5178,9.8112,,,9.3853,0.625
2015/10/15,7.5194,8.0894,4.5506,11.2697,13.12,17.9409,9.9355,12.03,13.8615,,11.0956,5.5807,9.325,12.4926,13.4539,8.1986,10.2339,10.3976,30.1758,16.1923,7.35,10.44,7.9638,24.5798,5.6498,10.2127,,,9.3853,0.637
2015/10/16,7.9409,8.8974,4.908,11.2697,13.6675,18.5383,10.0835,12.1,13.8615,,10.9117,5.9081,9.386,12.4926,13.4916,8.1986,10.2339,11.0106,33.1944,16.1923,7.66,11.07,8.3141,25.0671,6.2162,10.9275,,,9.3853,0.636
2015/10/19,7.7644,8.7319,4.9176,11.2697,13.2641,18.3033,9.8467,12.4,13.8615,,10.508,5.728,10.3229,12.4926,13.2367,8.1986,10.2339,11.56,33.1944,16.1923,7.49,10.69,8.1816,24.4921,6.2162,11.1331,,,10.3249,0.62
2015/10/20,7.8821,8.8097,4.9176,11.2697,13.3602,18.3327,10.0145,12.24,13.8615,,10.7598,6.0855,10.6167,12.4926,14.5585,8.1986,10.2339,11.3132,33.1944,16.1923,7.67,11.06,8.2857,24.9502,6.2162,11.2017,,,11.357,0.625
2015/10/21,7.1664,7.9434,4.4268,11.2697,12.0251,17.2162,9.0969,11.02,12.4754,,9.7526,5.477,9.5578,12.4926,14.0015,8.1986,10.2339,10.1827,33.1944,16.1923,7.18,9.95,7.4572,22.6696,6.2162,10.0854,,,11.0794,0.588
2015/10/22,7.4017,8.2159,4.6174,11.2697,12.3325,17.8136,9.3337,11.35,11.2263,,10.0524,5.6844,9.5745,12.4926,15.3988,8.1986,10.2339,10.5807,33.1944,16.1923,7.77,10.19,7.6607,23.8196,6.2162,10.4771,,,11.2573,0.613
2015/10/23,7.6076,8.5566,4.7555,11.2697,12.5822,18.6069,9.7777,11.47,12.3501,,10.6319,5.9272,9.7075,12.4926,16.9377,8.1986,10.2339,10.5967,33.1944,16.1923,8.55,10.54,7.7933,24.882,6.2162,10.9765,,,11.6097,0.641
2015/10/26,7.8429,8.6735,4.7984,11.2697,13.2641,19.0182,10.3598,11.66,13.1567,,10.9517,5.9491,9.9348,12.4926,16.2296,8.1986,10.2339,10.7798,32.0823,16.1923,8.3,10.86,7.9212,25.496,6.2162,10.9569,,,10.6381,0.633
2015/10/27,7.8037,8.6637,4.7651,11.2697,13.024,19.0573,10.7939,12.83,11.841,,11.3314,6.0009,9.8627,12.4926,15.8708,8.1986,10.2339,10.5011,31.7645,16.1923,8.25,10.86,8.12,24.9892,6.2162,10.8785,,,10.4886,0.635
2015/10/28,7.588,8.5566,4.6555,11.2697,14.1093,18.7048,10.3795,14.11,10.6585,,11.0756,6.0582,9.5301,12.4926,15.3138,8.1986,10.2339,10.2384,29.5006,16.1923,7.86,10.86,7.7176,23.8684,6.2162,10.5358,,,9.9405,0.62
2015/10/29,7.7252,8.7513,4.7937,11.2697,13.5138,18.9888,10.5177,15.52,10.4157,,12.1827,6.0664,9.5024,12.4926,15.4554,8.1986,10.2339,10.6126,30.146,16.1923,8.04,10.86,7.8975,25.4375,6.2162,11.0352,,,10.0579,0.626
2015/10/30,7.7448,8.985,4.827,12.396,13.3602,19.0769,10.5571,17.07,10.635,,11.831,6.0691,9.2474,12.4926,15.5215,8.1986,10.2339,10.74,29.0339,16.1923,8.09,10.86,7.9401,24.6676,6.2162,10.9471,,,10.0615,0.636
2015/11/2,7.7448,9.0531,4.7984,13.639,12.9376,19.5568,10.8038,17.31,9.5699,,11.4833,6.0582,8.8981,12.4926,15.0211,8.1986,10.2339,10.3817,28.6268,16.1923,7.98,10.86,7.7507,23.6832,5.8513,10.9765,,,10.2359,0.619
2015/11/3,7.7448,8.8681,4.8508,15.0056,12.7359,19.5862,11.2774,16.92,8.6889,,11.4313,5.9927,8.948,12.4926,15.4932,8.1986,10.2339,10.8355,29.8779,16.1923,8.3,10.86,7.7981,24.1413,5.7019,11.4758,,,10.3284,0.624
2015/11/4,7.7448,9.3841,5.3369,16.5096,13.5427,20.732,11.5635,17.44,8.9278,,12.2387,6.3748,9.5079,12.4926,16.4279,8.1986,10.2339,11.6635,31.6454,16.1923,8.67,10.86,8.5793,26.5193,6.2718,12.269,,,10.7947,0.641
2015/11/5,7.7448,9.2867,5.5084,18.1579,13.6099,20.8299,11.2971,17.56,8.9708,,12.3546,6.3884,9.4858,12.4926,16.3429,8.1986,10.2339,11.3291,31.4965,16.1923,8.54,10.86,8.5367,26.5681,6.3239,12.0535,,,10.6665,0.639
2015/11/6,7.7448,9.5885,5.7372,19.2498,14.0229,22.0149,11.6424,17.6,8.9943,,12.6504,6.5276,9.7685,12.4926,17.4381,8.1986,10.2339,11.4167,34.6441,16.1923,8.95,10.86,8.9154,28.5953,6.5185,12.3375,,,11.0046,0.652
2015/11/9,8.5193,9.9097,5.5656,21.1727,14.4647,22.1128,11.8398,17.8,8.9239,,12.9861,6.7159,9.8239,12.4926,19.0054,8.1986,11.2553,11.4326,38.1095,16.1923,9.75,10.86,8.9249,31.4509,6.4941,12.3277,,,11.1007,0.671
2015/11/10,9.1075,9.9681,5.3893,19.7168,14.3302,22.2597,13.0238,17.88,9.241,,13.2699,6.7132,10.151,12.4926,19.1375,8.1986,12.3808,12.579,36.6995,16.1923,9.81,10.86,8.9202,33.6243,6.5115,12.1319,,,10.8801,0.669
2015/11/11,9.4115,10.9319,5.5561,19.9503,14.4071,22.7004,13.4875,17.56,9.9968,,13.8695,6.9642,10.589,12.4926,20.1194,8.1986,13.6204,12.4119,37.3648,16.1923,10.03,10.86,8.8586,32.9226,6.4386,12.2787,,,11.9691,0.668
2015/11/12,9.1566,10.669,5.5608,20.2113,14.0229,22.2597,13.4184,17.85,9.5543,,13.5097,7.2017,10.2009,13.738,19.5435,8.1986,14.9839,13.5424,41.0983,16.1923,10.69,10.86,8.6929,33.3222,6.3274,12.4648,,,12.4959,0.675
2015/11/13,9.2252,10.3965,5.5037,19.5726,13.5619,22.72,13.3691,18.02,8.9082,,12.6704,6.9042,10.3118,15.1166,18.099,8.1986,15.0583,13.622,42.9055,16.1923,10.4,10.86,8.6598,36.6553,6.2891,12.1319,,,11.2538,0.662
2015/11/16,9.2546,10.6204,5.5227,20.692,13.9076,22.72,14.3853,19.19,9.335,,13.7855,7.1853,10.9715,16.6282,18.5144,8.1986,15.7127,13.3672,42.9651,16.1923,11.06,10.86,8.6882,38.0003,6.2857,12.5529,,,11.2965,0.674
2015/11/17,9.1958,10.4646,5.4989,20.6027,13.7059,22.622,13.8131,17.55,9.335,,13.2779,6.9124,10.7276,18.292,18.5805,8.1986,15.0335,12.9453,41.138,16.1923,10.83,10.86,8.7118,37.4253,6.3343,12.406,,,10.9121,0.668
2015/11/18,8.8723,10.0752,5.3702,21.6329,13.7443,20.8495,13.3789,16.26,9.335,,12.6504,6.7541,10.3118,20.1174,17.5231,8.1986,15.0384,12.0616,40.9891,16.1923,10.51,10.86,8.3709,34.4527,6.1085,12.0731,,,10.3177,0.659
2015/11/19,8.9703,10.3089,5.7086,21.9762,14.1574,21.251,13.8032,16.55,9.335,,13.0501,7.0543,10.5613,22.1329,18.4955,8.1986,15.7574,12.4119,41.416,16.1923,11.09,10.86,8.5982,35.9244,6.376,12.4256,,,10.7413,0.672
2015/11/20,8.9017,10.192,5.7896,21.9762,14.5511,22.436,14.4149,16.23,9.335,,13.3099,7.0816,10.467,24.3481,18.8543,8.1986,17.3341,12.3322,40.5323,16.1923,11.59,10.86,8.4893,36.9087,6.7443,12.7096,,,10.6843,0.677
2015/11/23,8.8723,10.5133,5.9802,24.1739,14.0229,23.1998,14.8194,16.15,9.335,,13.17,7.0952,10.4726,26.782,17.8063,8.1986,17.5225,11.974,40.0756,16.1923,11.2,10.86,8.4325,39.0821,6.6957,12.4844,,,10.7377,0.667
2015/11/24,8.833,10.6593,6.0945,23.2399,14.1958,22.9648,14.6419,16.32,9.335,,14.2612,7.8047,10.9826,29.463,17.457,8.1986,17.5027,12.2924,40.4926,16.1923,11.45,11.95,8.4893,38.3317,6.6714,12.5725,,,11.2787,0.672
2015/11/25,8.9213,10.7566,6.0278,23.4116,14.6664,23.1704,15.0858,16.79,9.335,,14.9606,8.1322,11.0103,32.4103,17.3437,8.1986,18.0233,12.5392,41.3863,16.1923,11.46,13.15,8.6503,39.6279,6.6748,12.9152,,,11.2929,0.683
2015/11/26,9.1958,10.7761,5.8134,25.7534,14.6088,23.3565,14.5531,16.55,9.335,,14.3771,7.8484,10.8884,35.6523,18.3822,8.1986,18.6232,12.2526,40.0656,16.1923,11.26,13.78,8.4893,38.0393,6.4802,12.9739,,,12.4211,0.681
2015/11/27,8.3919,10.192,5.3512,24.4486,13.2641,22.3576,13.1027,15.2,9.335,,14.509,7.0925,9.9071,39.2175,16.5412,8.1986,18.0927,11.0266,38.6159,16.1923,10.51,13.78,7.7081,35.9146,6.0112,11.6912,,,12.0652,0.648
2015/11/30,8.7742,9.9779,5.3083,23.6863,13.2545,21.9365,12.8067,14.62,9.335,,14.9127,7.2044,9.8627,43.144,15.9936,8.1986,17.6713,11.0186,38.2187,16.1923,10.86,15.16,7.5803,38.2245,6.1397,11.9067,,,13.2718,0.685
2015/12/1,8.784,10.1044,5.3607,21.5161,13.1873,22.3282,12.9251,14.3,9.335,,14.3491,7.3954,9.6244,47.4603,16.1824,8.1986,17.8547,10.9788,38.0599,16.1923,11.36,15.76,7.5376,37.4935,6.1988,12.1417,,,12.8233,0.692
2015/12/2,8.9997,10.2797,5.5704,21.104,13.2353,22.1226,13.0731,14.23,9.335,,13.6576,6.997,10.09,51.1681,15.597,8.1986,16.6994,11.0664,36.491,16.1923,12.08,14.18,7.8596,38.9847,6.4073,11.936,,,11.8944,0.71
2015/12/3,9.1762,10.6982,5.6561,21.9762,13.5811,22.8473,13.3592,14.68,9.335,,14.0733,7.3054,11.0991,49.8086,16.1352,8.1986,17.0316,11.3132,37.3549,16.1923,12.12,14.45,7.8549,40.3979,6.4108,13.1306,,,12.6845,0.707
2015/12/4,9.0977,10.6982,5.4751,21.2345,13.5042,22.9158,13.8821,14.5,9.335,,14.3891,7.5319,11.5315,54.7904,15.9369,8.1986,17.2052,10.9231,36.7492,16.1923,12.27,14.38,7.6039,41.2653,6.2509,13.3167,,,12.8518,0.7
2015/12/7,8.9899,10.8832,5.5799,21.832,13.8308,23.19,13.5664,14.74,9.335,,14.5889,7.8211,11.7089,60.2666,15.9747,8.1986,18.534,11.6316,38.2982,16.1923,12.3,14.66,7.6939,45.3879,6.2509,13.6887,,,12.7059,0.698
2015/12/8,8.6272,10.6496,5.4751,21.3788,13.4274,25.2074,13.3888,14.06,9.335,,13.9974,7.5892,11.3652,64.6399,16.2485,8.1986,18.6629,11.9262,37.8613,16.1923,11.87,16.13,7.3435,44.7252,6.0042,13.0719,,,12.0937,0.695
2015/12/9,8.637,10.2212,5.4655,21.6878,13.389,24.5709,13.3789,14.45,9.335,,13.9894,7.3654,10.9715,63.5846,15.6065,8.1986,18.2117,13.1204,35.8952,14.7986,11.95,16.76,7.4145,47.2007,5.9764,12.504,,,12.229,0.7
2015/12/10,8.6076,10.1239,5.4894,21.4406,13.3794,25.0703,13.0731,14.01,9.335,,15.3883,7.3163,12.0692,63.1663,15.7198,8.1986,18.3158,13.216,34.803,14.2469,12.2,18.11,7.4477,43.9455,5.9764,12.5235,,,12.3428,0.715
2015/12/11,8.4115,9.7929,5.3226,19.4352,13.6579,27.4206,13.1717,14.16,9.335,,14.7888,7.0952,11.975,64.678,15.5876,8.1986,17.7456,12.1491,34.4753,14.3437,12.57,18.11,7.4003,42.5518,5.9243,12.2494,,,12.4176,0.737
2015/12/14,8.6076,9.9487,5.6085,19.3116,14.0517,26.8722,12.5699,14.55,9.335,,15.1685,7.2999,11.8918,62.0825,15.4743,8.1986,16.8779,12.3482,35.0512,14.5179,13.17,18.11,7.746,42.8442,6.237,12.7194,,,13.6597,0.762
2015/12/15,8.637,9.9681,5.7086,21.0422,14.3398,28.8309,12.856,14.6,9.335,,15.2684,7.42,12.4074,68.2907,15.6065,8.1986,17.0664,12.4994,35.647,14.2566,13.24,18.11,7.6229,43.4484,6.3343,12.7096,,,13.8982,0.763
2015/12/16,8.5389,9.9097,5.6752,21.4268,14.3783,28.7525,13.2408,14.8,9.335,,15.6121,7.5346,12.9618,63.3184,16.0408,8.1986,18.2365,12.2765,35.2995,14.1211,13.23,18.11,7.6749,41.7039,6.6053,12.7292,,,14.3893,0.761
2015/12/17,8.6468,9.9097,5.7514,22.9034,14.4359,29.0365,13.5467,15.29,9.335,,15.9039,7.8593,13.045,64.0885,16.3429,8.1986,18.4547,12.4517,36.3619,14.5953,13.91,18.11,7.7838,42.8636,6.7061,13.0523,,,14.7488,0.777
2015/12/18,8.5978,9.9097,5.8515,24.5584,14.7721,29.2813,13.3197,14.91,9.335,,15.9839,7.8593,12.7512,67.6442,16.5884,8.1986,17.8398,12.579,35.4583,14.3631,14.33,18.11,7.6749,43.5069,6.6053,12.8075,,,15.2043,0.782
2015/12/21,8.8232,9.9097,6.4376,23.8648,14.5992,29.4674,13.3691,14.96,9.335,,16.5874,8.0476,12.6569,68.7471,16.6073,8.1986,17.2746,12.3402,35.1505,14.7308,15.73,18.11,7.8596,43.117,6.8069,13.3264,,,15.0513,0.83
2015/12/22,8.7546,9.9097,6.9475,25.0941,14.5992,31.4652,13.7243,15.23,9.335,,15.9079,8.0504,12.2966,66.6079,16.8716,8.1986,17.4432,12.3402,37.9308,14.6728,15.17,18.11,7.8407,42.3374,6.7374,13.3558,,,16.5568,0.824
2015/12/23,8.8919,9.9097,7.0428,24.7233,14.263,31.0441,15.0957,14.48,9.335,,15.3523,7.7502,12.0415,62.0159,16.4656,8.1986,17.1258,11.7988,36.4612,15.5342,15.24,18.11,7.9259,42.659,6.7478,13.4733,,,17.0586,0.824
2015/12/24,8.9703,9.9097,7.1667,24.7095,14.2054,30.2313,15.0957,14.05,9.335,,15.9359,7.9221,12.4074,62.3106,16.088,8.1986,16.5656,11.759,35.4782,15.2245,14.84,16.51,7.7365,44.2476,6.4281,13.1208,,,17.2579,0.817
2015/12/25,8.9311,9.9097,7.7432,23.8511,14.4167,31.7786,15.0957,14.36,9.335,,15.6881,8.1104,12.6236,66.1706,16.3146,8.1986,16.9622,12.1412,35.7364,15.4374,14.96,16.73,7.7507,43.3412,6.9459,13.9531,,,18.3399,0.844
2015/12/28,8.6762,9.9097,7.5288,23.3841,15.0026,30.3586,15.0957,13.99,9.335,,15.0925,7.7229,11.975,66.8076,15.5876,8.1986,15.9607,12.3004,36.2825,14.818,14.02,17.29,7.5234,39.0432,7.4045,13.2775,,,16.507,0.76
2015/12/29,8.6762,9.9097,7.6718,21.0491,15.502,29.1149,15.0957,13.91,9.335,,15.4243,7.9112,12.413,66.4463,15.5782,8.1986,15.331,12.7303,36.779,14.5276,14.47,19.02,7.5329,37.8639,8.1446,14.0608,,,17.1689,0.777
2015/12/30,8.7546,9.9097,7.3001,21.2071,15.2139,29.2813,15.0957,14.25,9.335,,16.3276,8.2305,12.5128,62.0159,15.7387,8.1986,16.0896,12.6427,38.0599,14.4115,14.82,20.04,7.5424,38.0783,8.0473,14.1294,,,17.386,0.793
2015/12/31,8.8428,9.0823,7.2048,19.916,14.9353,29.4282,13.5861,13.99,9.335,,15.9799,7.9603,12.2467,55.8172,15.4554,8.1986,15.1525,12.6666,37.3549,14.1792,15.15,20.04,7.3767,38.0783,7.9118,13.4439,,,17.1333,0.795
2016/1/4,7.9801,8.177,6.652,18.0823,13.4466,26.4903,12.2246,13.34,9.335,,14.3811,7.1634,11.0381,55.8172,13.9165,8.1986,13.6352,11.4008,33.6214,12.7661,13.67,20.04,6.8227,34.2675,7.1196,12.1025,,,16.5461,0.716
2016/1/5,8.0193,7.8655,6.9808,17.2445,12.3901,24.5121,11.2083,14.67,9.335,,13.8775,6.8551,10.5336,50.2364,13.1423,8.1986,13.1394,10.5648,30.6127,12.0305,13.85,20.04,6.8606,31.0708,7.8319,11.701,,,17.7918,0.73
2016/1/6,8.0782,8.1283,7.1953,18.6111,12.5726,24.5415,11.8496,16.14,9.335,,15.0286,7.2044,11.2432,50.5121,13.4067,8.1986,13.6848,10.8275,31.5461,12.2628,14,20.04,6.9789,32.2891,8.0126,11.9165,,,19.5713,0.74
2016/1/7,7.2841,7.3301,6.4757,16.75,11.3144,22.0834,10.6657,16.74,9.335,,13.5257,6.4839,10.3118,45.4638,12.066,8.1986,12.3163,9.7448,28.3885,11.0336,12.68,20.04,6.3398,29.0631,7.2099,10.7219,,,17.6138,0.67
2016/1/8,7.3821,7.3788,6.6092,18.4257,11.2279,22.5241,11.5142,18.41,9.335,,13.19,6.8196,10.8108,43.125,11.9716,8.1986,11.8949,9.5617,27.4253,10.9562,12.46,20.04,6.425,28.644,7.8736,10.7317,,,18.7919,0.697
2016/1/11,7.0586,6.6389,6.571,18.8858,10.1042,21.7798,10.9518,16.57,9.335,,11.871,6.3857,9.7297,38.8087,11.2068,8.1986,10.7049,8.6063,24.6848,9.8625,11.21,20.04,5.7811,25.7786,7.6199,9.6546,,,16.9127,0.636
2016/1/12,6.9311,6.7363,7.0904,20.0121,10.4595,22.7983,12.0371,14.91,9.335,,11.2714,6.282,9.6188,39.6168,11.3485,8.1986,11.7759,8.7974,24.2181,10.0851,11.73,20.04,5.7621,26.6168,7.6686,9.7525,,,16.5461,0.656
2016/1/13,6.7449,6.4637,6.6235,19.7923,10.0369,20.6928,11.7411,13.42,9.335,,10.1443,6.1265,8.6597,35.6523,11.0652,8.1986,11.0569,8.1843,22.818,9.5721,11.02,20.04,5.4496,24.687,6.9007,9.0475,,,16.0763,0.645
2016/1/14,6.9507,6.6876,6.8331,20.7057,10.3443,22.4164,11.9779,13.6,9.335,,11.1595,6.3748,8.7318,36.8121,11.4901,8.1986,12.1626,8.6302,23.7614,10.1238,11.2,20.04,5.5928,25.8566,6.5914,9.449,,,16.2685,0.67
2016/1/15,6.9802,6.4832,6.3518,20.1083,9.4222,22.2793,11.0899,12.24,9.335,,12.2747,6.1401,7.8614,35.9945,11.0274,8.1986,12.0089,8.463,22.1627,9.4947,10.17,20.04,5.3494,24.765,6.4802,9.0475,,,15.0406,0.643
2016/1/18,7.0194,6.6292,6.5043,20.2525,9.7488,22.0932,10.715,11.84,9.335,,13.5017,6.2684,7.8447,37.4396,11.5467,8.1986,12.3907,8.9646,22.6095,9.8044,10.39,20.04,5.4401,25.9833,6.4247,9.3217,,,15.1937,0.65
2016/1/19,7.2449,6.9602,6.6187,20.8225,10.0946,23.6209,10.9222,12.51,9.335,,14.8527,6.544,8.3714,38.2668,11.9244,8.1986,12.5543,9.2432,24.1089,10.4723,11.28,20.04,5.7073,26.9579,6.5984,9.684,,,15.8699,0.684
2016/1/20,7.0684,6.7947,6.1946,19.1674,10.0369,23.4055,10.4387,12.6,9.335,,15.5882,6.544,8.2993,39.1034,12.0093,8.1986,12.0387,9.0999,25.4792,10.1335,11.21,20.04,5.6214,28.8487,6.4976,9.4685,,,16.9056,0.668
2016/1/21,6.8135,6.5611,5.7181,18.8309,9.6239,22.1618,9.3929,11.34,9.335,,15.5882,6.222,7.6784,35.1959,11.6222,8.1986,11.3148,8.7178,23.1854,9.5818,10.09,20.04,5.3447,25.9638,6.1606,9.1748,,,15.2186,0.645
2016/1/22,6.9017,6.746,5.6133,18.5424,9.7584,21.8876,9.0969,11.79,9.335,,15.6681,6.1401,7.5953,36.2322,12.4814,8.1986,11.5974,9.0681,23.3542,9.9012,9.98,18.04,5.464,26.5875,6.1988,9.4294,,,15.6635,0.658
2016/1/25,6.8429,6.8726,5.8706,19.3185,10.0081,21.3293,9.1857,11.85,9.335,,17.2349,6.2356,7.9279,35.5192,12.6608,8.1986,11.7709,9.1795,23.4337,9.8238,10.17,16.24,5.4974,26.7337,6.2127,9.5567,,,15.6741,0.666
2016/1/26,6.7547,6.2204,5.6704,18.879,9.0092,19.1945,8.278,10.67,9.335,,15.9759,5.6134,7.1351,31.9634,11.4145,8.1986,10.5958,8.3038,21.0903,8.8463,9.69,14.62,4.9534,24.0633,5.5907,8.5971,,,14.3929,0.64
2016/1/27,6.7939,6.0354,5.6609,19.2567,8.7403,17.275,7.903,10.45,9.335,,15.7081,5.2832,6.8745,32.7621,12.5569,8.1986,10.8239,8.5904,20.0179,8.4785,9.5,13.16,4.7816,23.3518,5.3406,8.4502,,,12.955,0.639
2016/1/28,6.5684,5.7239,5.3417,19.4352,8.7499,16.0509,7.4492,9.41,9.335,,14.1373,4.8384,6.7082,32.2296,11.424,8.1986,10.4124,8.463,19.3824,8.3139,8.55,13.41,4.4523,21.8314,5.1529,7.9998,,,11.6595,0.618
2016/1/29,6.6861,5.977,5.4989,19.8473,9.0861,17.1379,7.8438,9.6,9.335,,14.7888,5.3214,7.0686,33.0758,11.7355,8.1986,10.8289,9.084,21.1201,9.1463,9.07,12.94,4.7195,22.9815,5.4378,8.3915,,,11.567,0.638
2016/2/1,6.6861,5.8894,4.9509,19.7031,8.8075,17.0889,7.9918,9.31,9.335,,15.3483,5.4742,6.9632,31.9064,11.7167,8.1986,10.5214,8.9646,21.2492,9.4076,9.06,11.65,4.6002,22.3675,5.1911,8.3033,,,10.6594,0.631
2016/2/2,6.6861,6.1133,5.0367,20.5478,9.1245,17.892,8.2582,9.67,9.335,,16.2676,5.7035,7.1573,35.1008,12.1982,8.1986,10.8884,9.2751,22.1925,9.8238,9.84,11.65,4.7672,23.5662,5.3371,8.6167,,,11.0118,0.654
2016/2/3,6.6861,6.1814,4.8794,19.4284,9.1533,17.5688,8.3865,9.58,9.335,,15.9079,5.7499,6.9244,36.1086,12.0377,8.1986,10.8041,10.2065,22.5003,9.5528,9.88,11.9,4.7338,23.9756,5.3545,8.7929,,,11.2965,0.651
2016/2/4,6.6861,6.8044,5.0653,19.4627,9.4414,18.4208,8.9292,9.94,9.335,,16.0838,6.1919,7.1684,36.6505,12.3303,8.1986,10.9131,10.2065,22.5599,9.8431,9.97,13.09,5.2063,24.4824,5.5525,8.979,,,11.6204,0.659
2016/2/5,6.6861,6.5221,4.8604,19.0781,9.2974,18.1956,8.9982,10.93,9.335,,14.8207,6.0582,7.1406,35.1864,12.3303,8.1986,10.8239,10.2065,23.2252,9.3689,9.67,13.89,5.1013,23.9463,5.417,8.7635,,,11.0295,0.653
2016/2/15,6.6861,6.415,4.7222,18.7485,9.4414,17.794,8.9094,12.02,9.335,,14.9367,6.1374,7.1296,34.1216,12.4342,8.1986,10.6454,10.2065,23.0365,9.1463,9.43,14.41,4.9677,23.498,5.3197,8.744,,,11.4602,0.642
2016/2/16,6.6861,6.6779,4.9795,19.2429,9.8833,18.8615,9.4028,13.22,9.335,,16.0518,6.3557,7.5509,36.5079,12.9912,8.1986,11.7114,10.2065,23.9401,9.7657,9.82,14.62,5.254,25.1159,5.5873,9.165,,,12.471,0.652
2016/2/17,6.6861,6.7266,5.2559,21.1659,9.9025,19.6841,9.9158,14.54,9.335,,17.6586,6.4567,7.4844,40.1587,13.0007,8.1986,12.8816,10.2065,23.6918,9.9303,9.95,14.37,5.2922,26.0807,5.629,9.2335,,,12.3749,0.662
2016/2/18,6.6861,6.8628,5.1558,21.2414,9.9025,20.2423,9.7678,15.1,9.335,,19.4252,6.4567,7.4234,41.9176,12.8968,8.1986,13.065,10.2065,23.384,10.0561,10.19,14.4,5.2206,25.6032,5.6151,9.214,,,12.1685,0.667
2016/2/19,6.6861,6.8336,5.1939,21.1727,9.864,20.2423,9.7185,14.95,9.335,,18.8657,7.1034,7.3181,42.9253,12.793,8.1986,12.8221,10.2065,23.0762,9.9399,10.08,14.07,5.2206,26.607,5.6116,9.2825,,,12.1507,0.664
2016/2/22,6.6861,7.0089,5.4131,22.1067,10.0369,21.0551,9.7777,15.06,9.335,,20.0528,7.3681,8.0499,42.488,13.2273,8.1986,12.9361,10.2065,24.089,10.3658,10.25,15.48,5.359,27.0846,5.9764,9.5665,,,12.3393,0.675
2016/2/23,6.6861,6.8823,5.4846,23.4871,9.9505,20.3794,9.5409,14.26,9.335,,20.6643,7.0925,7.8669,41.0239,12.9063,8.1986,12.946,10.2065,23.5032,10.1335,10.18,17.03,5.2731,26.4511,5.7957,9.4196,,,12.0724,0.672
2016/2/24,6.6861,7.1646,5.3845,22.6286,10.3731,20.6634,9.3436,14.54,9.335,,19.717,7.3654,8.1441,40.1492,13.0573,8.1986,12.6188,10.2065,23.1656,10.4916,10.3,17.03,5.359,27.338,5.7957,9.7035,,,12.2788,0.676
