ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2016/3/16,5.5697,10.8924,17.614,9.8351,5.7069,12.9578,8.2957,14.6452,9.6078,12.2287,16.7698,13.3579,,,,,14.7065,15.0295,12.2367,12.4971,7.5325,9.1922,12.6178,10.2703,,18.0035,15.2979,,4.1763,,,19.7164,16.1568,,,7.34,10.8103,14.3119,15.0613,,,6.993,
2016/3/17,5.7026,11.2603,18.2106,10.3367,5.8533,13.4478,8.498,15.1396,9.9633,12.4924,17.3952,13.7849,,,,,15.1909,15.4955,12.6769,12.936,7.665,9.4912,12.8768,10.6248,,18.6709,15.6586,,4.2546,,,21.0085,16.5758,,,7.5447,11.2697,14.4038,15.6346,,,7.1403,
2016/3/18,5.8706,11.8435,20.0297,10.8872,6.0632,13.9923,8.8291,15.3643,10.5974,13.0439,19.1365,14.4162,,,,,15.4925,17.049,13.4105,13.6541,7.8637,9.8867,12.9693,11.3625,,19.4795,16.1211,,4.3721,,,22.4824,17.0676,,,7.8517,11.9354,15.0192,16.4297,,,7.3564,
2016/3/21,6.4583,13.0279,22.0347,11.9759,6.6676,15.3897,9.712,16.3338,11.6543,14.3483,21.0467,15.855,,,,,17.0463,18.7578,14.7506,14.8409,8.6492,10.0989,14.2274,12.5025,,21.4255,17.7304,,4.8093,,,24.7316,18.7707,,,8.6331,13.1261,16.5166,18.0755,,,8.093,
2016/3/22,6.2764,12.6151,21.487,11.6211,6.5022,14.936,9.3625,15.8587,11.4045,15.0053,22.4836,15.2702,,,,,16.4431,19.0102,14.1539,14.2325,8.3464,9.8963,13.5798,12.0427,,20.4384,16.9812,,4.6592,,,25.0571,18.0694,,,8.5401,12.6011,16.0113,17.7241,,,7.985,
2016/3/23,6.3953,12.8125,22.7584,11.8352,6.8712,15.3352,9.5557,15.8587,11.9137,15.1779,24.732,15.5672,,,,,16.7721,19.9034,14.2909,14.422,8.3653,9.9928,13.6353,12.8954,,20.4572,17.0645,,4.6853,,,26.6746,18.1969,,,8.5587,12.8167,16.094,17.9368,,,8.0537,
2016/3/24,6.1435,12.2832,21.4479,11.2052,6.5404,14.6456,9.1878,16.0384,11.318,14.4346,23.9797,14.8432,,,,,15.913,18.5247,13.5279,13.664,7.9868,9.7131,13.0895,12.3397,,19.4136,16.2598,,4.483,,,24.8178,17.4046,,,8.1494,12.151,15.4142,17.0677,,,7.6805,
2016/3/25,6.2064,12.4985,21.3696,11.4988,6.9921,14.818,9.2982,16.4237,11.3948,14.4682,23.0584,15.0567,,,,,15.9861,18.6315,13.6942,13.8037,8.1192,9.877,13.293,12.2535,,19.5547,16.491,,4.5548,,,24.6742,17.6323,,,8.2145,12.3948,15.6071,17.2618,,,7.7591,
2016/3/28,6.0665,12.2024,21.2718,11.1807,7.0303,14.6637,9.1142,16.1412,11.049,13.8448,22.4667,14.8617,,,,,15.6022,17.9422,13.3518,13.7139,7.9111,9.8481,12.9508,11.9277,,19.0376,16.0193,,4.4308,,,23.9085,17.3499,,,7.9447,12.0573,15.2489,16.7441,,,7.543,
2016/3/29,6.0315,12.2742,20.8708,11.0034,6.7949,14.5276,9.1142,15.9871,10.9913,13.2405,22.323,14.6761,,,,,15.657,18.0684,13.7627,13.315,7.8543,9.6552,12.8305,11.7936,,18.765,15.8343,,4.3916,,,24.1478,17.1678,,,7.9633,12.0385,15.157,16.6793,,,7.543,
2016/3/30,6.2134,12.6869,21.6924,11.4315,7.0048,15.1537,9.4637,16.1668,11.3852,13.6194,23.0161,15.1681,,,,,16.1598,18.7675,14.2224,13.9134,8.0435,9.9639,13.145,12.2343,,19.2256,16.38,,4.5026,,,25.593,17.7051,,,8.2517,12.5636,15.7449,17.2803,,,7.8082,
2016/3/31,6.2204,12.6959,21.4576,11.3275,7.4311,15.1719,9.4545,16.2953,11.3948,13.792,22.8386,15.2423,,,,,16.2694,18.5927,14.1148,13.9832,8.053,9.9253,13.219,12.2822,,19.094,16.5465,,4.5026,,,25.8323,17.951,,,8.1773,12.573,15.7174,17.6594,,,7.7787,
2016/4/1,6.1854,12.3549,21.0077,11.1196,7.4184,15.063,9.3809,15.9935,11.2892,13.4803,21.8074,15.1031,,,,,16.178,18.0976,13.8213,13.8037,8.0151,10.0796,13.3208,11.966,,18.6991,16.5928,,4.4765,,,25.0188,17.8326,,,8.1308,12.4042,15.7358,18.1956,,,7.71,
2016/4/5,6.2834,12.5523,21.6141,11.4804,7.7492,15.3715,9.5189,15.8587,11.5966,14.8278,22.9147,15.3909,,,,,16.3883,18.3888,14.1148,14.0331,8.1476,10.4365,13.4503,12.3397,,19.0282,16.9627,,4.5874,,,26.0237,18.033,,,8.261,12.6761,16.0113,18.4638,,,7.8868,
2016/4/6,6.2484,12.3549,21.5946,11.3887,7.7683,15.3262,9.5005,15.5633,11.539,14.4538,22.4414,15.3259,,,,,16.2694,18.4859,13.9289,13.8436,8.0909,10.3786,13.4133,12.4546,,18.8026,16.7592,,4.5613,,,25.6409,17.8964,,,8.3075,12.5167,15.8827,18.2141,,,7.8377,
2016/4/7,6.1435,12.3549,20.8024,11.0645,7.4375,14.945,9.289,14.6837,11.2411,14.2811,22.2723,15.0103,,,,,15.8398,17.7772,13.5768,13.3748,7.9016,10.0603,13.182,12.3588,,18.1257,16.2968,,4.4699,,,24.7316,17.4774,,,8.0749,12.2073,15.4602,17.6409,,,7.6511,
2016/4/8,6.0735,12.3549,20.284,10.7832,7.3039,14.6456,9.1418,14.0096,11.049,13.8975,21.6215,14.7503,,,,,15.4834,17.1752,13.3225,13.3249,7.7502,9.9253,13.1173,12.1672,,17.5898,15.9453,,4.4047,,,23.9755,17.1951,,,7.861,11.9073,15.1478,17.1879,,,7.4743,
2016/4/11,6.2204,12.3549,20.861,11.2113,7.781,15.0993,9.3809,14.0738,11.366,14.2044,21.6215,15.1866,,,,,15.8947,18.0296,13.792,13.9433,7.9773,10.0892,13.3763,11.9181,,18.1069,16.454,,4.5483,,,25.1719,17.778,,,8.1494,12.3479,15.6898,17.6686,,,7.7296,
2016/4/12,6.1504,12.3549,20.861,11.0401,7.5774,14.9904,9.289,14.2471,11.8945,13.9455,21.6215,14.9824,,,,,15.849,17.6704,13.7137,13.6441,8.0909,10.0892,13.4873,11.6978,,17.7778,16.38,,4.5681,,,24.7891,17.6596,,,8.1401,12.4136,15.598,17.4837,,,7.7198,
2016/4/13,6.2904,12.3549,20.861,11.3214,7.6283,15.6256,9.4821,14.6067,12.8456,14.4586,21.6215,15.3909,,,,,16.3151,18.6607,14.0659,14.422,8.2044,10.2822,13.7926,11.8798,,18.3231,16.8795,,4.6737,,,25.6313,18.1605,,,8.3912,12.7605,16.1583,18.0847,,,7.8868,
2016/4/14,6.2974,12.3549,20.861,11.4315,7.6856,15.7799,9.5097,14.536,12.7976,14.4969,21.6215,15.4187,,,,,16.4522,18.6704,14.0561,14.5517,8.2706,10.3207,13.8296,12.0139,,18.2855,16.9812,,4.7001,,,26.1577,18.2151,,,8.4098,12.8542,16.5258,18.2696,,,7.9162,
2016/4/15,6.2414,12.5735,20.861,11.3153,7.5393,15.6256,9.4269,14.3242,12.6823,14.5737,21.6215,15.298,,,,,16.3608,18.3888,13.9681,14.3722,8.1855,10.3883,13.9036,12.081,,18.2385,16.7592,,4.6605,,,25.8228,18.0785,,,8.3261,12.7042,16.6176,18.1032,,,7.8573,
2016/4/18,6.1015,12.3074,20.861,10.9177,7.3166,15.1356,9.2062,14.1251,12.2499,13.8879,21.6215,15.0195,,,,,15.8673,17.748,13.5768,13.7039,7.9489,10.1471,13.8666,11.7744,,17.8906,16.2875,,4.5483,,,24.8752,17.5867,,,8.0098,12.3386,16.1859,17.382,,,7.6314,
2016/4/19,6.1225,12.6591,21.3207,11.0401,7.4056,15.2445,9.243,14.5425,12.9033,13.9167,21.6215,14.9638,,,,,15.9404,18.0199,13.6746,13.8236,8.0057,10.1761,13.9591,12.9528,,17.9564,16.4263,,4.5945,,,25.0666,17.6596,,,8.047,12.4792,16.2961,17.4837,,,7.71,
2016/4/20,5.8636,12.2124,19.6287,10.563,7.0812,14.691,8.9395,13.4189,12.7688,13.0679,21.6215,14.3883,,,,,15.7393,16.9033,13.1953,12.9459,7.8732,9.6648,14.1163,12.1672,,17.806,16.4078,,4.4822,,,24.1191,17.359,,,7.9168,12.1323,16.1491,17.0214,,,7.5823,
2016/4/21,5.7936,11.9463,18.9344,10.459,6.9476,14.5821,8.7739,12.886,12.567,13.1206,20.4804,14.2491,,,,,15.4377,16.3888,12.8921,12.5171,7.6934,9.5491,14.2089,12.1672,,17.3548,15.9638,,4.3832,,,23.229,17.104,,,7.8145,11.7479,16.3604,16.6886,,,7.4448,
2016/4/22,5.8146,11.9558,18.9539,10.5141,7.1321,14.7636,8.8567,13.284,12.2403,13.4227,20.6579,14.3326,,,,,15.5748,16.6412,13.1171,12.916,7.7218,9.5587,14.2551,12.1672,,17.4488,16.0286,,4.3832,,,23.6693,17.2224,,,7.8517,11.8229,16.7278,16.9105,,,7.4644,
2016/4/25,5.7656,11.6992,18.6703,10.3245,7.0239,14.5004,8.7187,13.0465,11.6639,13.3268,20.0071,14.3883,,,,,15.3189,16.1946,12.9508,12.7664,7.6366,9.5105,14.3106,12.1672,,17.1291,15.7326,,4.304,,,23.0471,17.0312,,,7.7028,11.6073,16.2502,16.6886,,,7.3761,
2016/4/26,5.8356,11.8322,18.905,10.4284,7.2084,14.6456,8.8475,13.162,11.8176,13.5714,20.6664,14.5276,,,,,15.4194,16.4082,13.1073,12.8063,7.7123,9.5877,14.3291,12.1672,,17.2325,15.8436,,4.3634,,,23.5066,17.186,,,7.8145,11.7666,16.4982,16.8088,,,7.4546,
2016/4/27,5.8916,11.6041,18.7094,10.2816,7.1893,14.4278,8.8475,13.2134,11.5005,13.2789,20.1423,14.3976,,,,,15.1818,16.1072,12.8432,12.6467,7.6461,9.5491,14.2274,12.1672,,17.0727,15.5939,,4.2974,,,23.0663,16.9128,,,7.6656,11.6073,16.1859,16.402,,,7.3564,
2016/4/28,5.9056,11.7752,18.6214,10.3122,7.1512,14.3734,8.9211,12.9694,11.7984,13.4275,20.3452,14.2769,,,,,15.0904,16.1946,12.8432,12.2677,7.665,10.504,13.8851,12.1672,,16.9129,15.5661,,4.2842,,,23.5066,16.676,,,7.647,11.6729,16.0756,16.3095,,,7.3368,
2016/4/29,5.8776,11.6612,18.5725,10.2388,7.0812,14.3461,8.9402,12.9309,11.635,13.4036,19.9563,14.2305,,,,,15.0264,16.0295,12.7747,12.6367,7.6272,10.1953,13.9036,11.487,,16.9881,15.4736,,4.271,,,23.2194,16.6486,,,7.6005,11.5416,15.993,16.0506,,,7.3761,
2016/5/3,5.9895,12.0413,19.1789,10.5446,7.2975,14.7817,9.1596,13.2776,12.4037,14.0845,20.8692,14.6111,,,,,15.3737,16.748,13.1171,12.8861,7.7502,10.4461,14.0053,11.7649,,17.3642,15.8251,,4.3634,,,24.1095,16.9674,,,7.7679,11.9167,16.2961,16.5129,,,7.5332,
2016/5/4,5.9405,11.9273,19.1006,10.4529,7.253,14.7,9.1214,13.1813,12.2692,13.9215,20.7424,14.4904,,,,,15.2732,16.6897,13.1073,12.7165,7.7502,10.668,13.9498,11.6499,,17.1103,15.6771,,4.3502,,,23.8415,16.8581,,,7.7586,11.8885,16.3512,16.3927,,,7.4841,
2016/5/5,5.9265,12.0603,19.1789,10.459,7.3229,14.7273,9.1691,13.5794,12.5862,13.9071,20.8861,14.5368,,,,,15.2914,16.7577,13.1953,12.9759,7.7123,10.6005,13.8943,11.8415,,17.1009,15.6863,,4.3568,,,23.9181,16.8581,,,7.7493,11.926,16.3053,16.365,,,7.4546,
2016/5/6,5.7376,11.5186,18.3084,9.878,6.9348,14.2554,8.778,12.841,12.2019,13.0775,19.4407,14.017,,,,,14.7156,15.5732,12.6378,12.3276,7.3811,9.9735,13.6353,11.0942,,16.5839,15.0389,,4.172,,,22.5399,16.3845,,,7.433,11.401,15.4418,15.4866,,,7.1207,
2016/5/9,5.5977,10.9389,17.1837,9.5783,6.6994,13.7563,8.4345,11.9421,12.0578,12.4684,18.3673,13.4322,,,,,14.3043,15.0004,12.0704,11.9386,7.1919,9.5394,13.5058,10.3853,,15.9916,14.41,,4.0796,,,21.3243,15.8563,,,7.1819,10.7072,15.0101,14.8672,,,6.8162,
2016/5/10,5.5977,10.9294,17.2033,9.5844,6.6867,13.8108,8.3963,11.9743,11.9521,12.5835,18.4856,13.3672,,,,,14.2586,14.9713,12.0411,11.6493,7.3149,9.5491,13.4041,10.3853,,15.9916,14.3545,,4.0994,,,21.4583,15.7288,,,7.1819,10.6884,14.7069,14.9227,,,6.7966,
2016/5/11,5.5697,10.9009,17.0468,9.5293,6.6231,13.7563,8.3677,11.9807,11.7119,12.4205,18.2912,13.2929,9.4779,,,,14.2312,15.0489,11.9042,11.3202,7.2297,9.5009,13.3671,10.2607,,15.8694,14.3175,,4.1126,,,21.1329,15.747,,,7.1353,10.5197,14.6426,14.8117,,,6.7376,
2016/5/12,5.6397,10.8533,17.1152,9.5599,6.6804,13.9197,8.3963,11.9357,11.8368,12.4972,18.5701,13.5621,10.4245,,,,14.2586,15.1557,12.0118,11.5795,7.2865,9.3851,13.5058,10.2128,,15.8976,14.4377,,4.0994,,,21.2478,15.747,,,7.2098,10.7447,14.6059,14.9411,,,6.7573,
2016/5/13,5.6397,10.9769,17.1935,9.4253,6.5722,13.8108,8.3391,11.7881,11.7023,13.5235,18.3081,13.4693,11.47,,,,14.0849,14.9518,11.8944,11.3801,7.3054,9.2597,13.4318,10.1074,,15.7754,14.4377,,4.0334,,,20.9319,15.6377,,,7.126,10.6509,14.4038,14.8394,,,6.7278,
2016/5/16,5.6537,11.0339,17.2815,9.5416,6.7185,13.9106,8.4154,11.8779,11.9137,13.4036,18.6208,13.5621,12.6146,,,,14.2312,15.1266,12.0313,11.41,7.3149,9.4141,13.3578,10.2703,,15.86,14.5117,,4.0598,,,21.1234,15.7561,,,7.1912,10.7634,14.5048,15.0613,,,6.7868,
2016/5/17,5.6397,11.0434,17.4869,9.6211,6.7249,13.9197,8.4917,11.8202,12.346,13.0199,18.8068,13.5714,13.8767,,,,14.2312,15.1946,12.0411,11.3801,7.3244,9.3465,13.3486,10.3278,,15.8882,14.4747,,4.0664,,,21.1616,15.8472,,,7.1912,10.7541,14.6242,15.2647,,,6.8064,
2016/5/18,5.6467,10.9484,17.4576,9.6211,6.6804,13.8471,8.4917,11.3515,12.8648,12.6986,18.9251,13.5065,15.2625,,,,14.2495,15.1363,11.9042,10.9711,7.3433,9.0186,13.6816,10.0212,,15.7283,14.4747,,4.0466,,,20.9606,15.7834,,,7.1912,10.7916,14.6518,14.9961,,,6.8064,
2016/5/19,5.6187,10.8723,17.4576,9.5416,6.5976,13.7745,8.4536,11.4157,12.6727,12.5643,18.8068,13.46,14.7737,,,,14.1946,15.3402,11.8748,10.8315,7.3338,9.0572,13.5798,9.9829,,15.6813,14.4747,,4.0268,,,20.9319,15.7014,,,7.1346,10.7353,14.6334,14.9002,,,6.7671,
2016/5/20,5.6607,11.0814,17.6043,9.67,6.8712,13.8924,8.5203,11.5377,12.9993,12.4492,19.0773,13.6086,14.2479,,,,14.3409,15.981,12.002,11.2703,7.419,9.1922,13.7001,10.2703,,15.9446,14.5672,,4.0598,,,21.2286,15.8198,,,7.2289,10.9603,14.9182,15.0825,,,6.8653,
2016/5/23,5.6537,11.0244,17.5065,9.7006,6.8267,13.8924,8.6253,11.6853,12.8552,12.55,18.9505,13.6271,14.7304,,,,14.3774,15.8548,12.0802,12.148,7.4095,9.2404,13.7926,10.3757,,16.048,14.5487,,4.0598,,,21.6498,15.8563,,,7.2289,10.9228,15.1478,15.0441,,,6.8653,
2016/5/24,5.5977,10.8438,17.3011,9.5538,6.7758,13.7836,8.4917,11.4863,12.615,12.8329,18.5617,13.3579,14.1179,,,,14.1855,15.4276,11.865,11.8289,7.296,9.0765,13.7833,10.1266,,15.6155,14.3822,,4.0069,,,21.0276,15.6741,,,7.1346,10.7072,15.1754,14.7371,,,6.718,
2016/5/25,5.5977,10.8533,17.2717,9.566,6.7694,13.8561,8.5871,11.5248,12.5382,12.5404,18.5786,13.4043,15.0521,,,,14.2129,15.3596,11.8944,11.8987,7.2286,9.1247,13.7556,10.0883,,15.6343,14.3637,,3.9937,,,21.1329,15.6832,,,7.1158,10.679,15.5612,14.7562,,,6.718,
2016/5/26,5.6047,10.8818,17.2619,9.5721,6.7758,13.8924,8.8352,11.5505,12.8072,12.4828,18.6378,13.3858,15.6522,,,,14.2312,15.5441,11.9628,12.1381,7.2767,9.1054,13.8573,10.2895,,15.7095,14.4192,,3.9805,,,21.1999,15.747,,,7.144,10.7166,15.6623,14.8906,,,6.7278,
2016/5/27,5.5837,10.8533,17.2228,9.566,6.674,13.9106,8.7207,11.833,12.6535,12.5787,18.4603,13.5714,15.312,,,,14.1855,15.3887,11.9335,11.9685,7.296,9.1054,13.7371,10.3469,,15.5779,14.3452,,3.9475,,,21.0468,15.6923,,,7.1252,10.6603,15.5888,14.8138,,,6.6787,
2016/5/30,5.6187,10.9104,17.1446,9.5293,6.7058,13.9287,8.8829,11.7046,12.9033,12.3054,18.4772,13.5529,15.4914,,,,14.3226,15.4082,11.9531,11.8388,7.2671,9.0572,13.8851,10.3278,,15.5873,14.3545,,3.9409,,,21.1042,15.7834,,,7.144,10.7541,15.6071,14.8138,,,6.6493,
2016/5/31,5.9755,11.8322,18.8561,10.4712,7.3802,14.9269,9.608,12.5007,14.1907,13.2693,20.3283,14.5183,17.038,,,,15.3463,16.9519,12.853,12.7963,7.8061,9.443,14.6621,11.1996,,16.6497,15.3256,,4.238,,,23.2194,16.7488,,,7.7001,11.8323,16.9759,16.2722,,,7.2582,
2016/6/1,5.8776,11.6136,18.6507,10.2449,7.4477,14.6819,9.6462,12.4879,14.748,13.135,20.379,14.1841,18.529,,,,15.1452,16.6995,12.6573,12.8063,7.6713,9.3948,14.4309,10.9601,,16.3206,15.1222,,4.1654,,,22.827,16.6304,,,7.5682,11.7104,16.6084,15.9939,,,7.101,
2016/6/2,5.8986,11.7467,18.8561,10.2878,7.5344,14.7636,9.8466,12.5393,15.4397,13.0919,20.9622,14.3141,20.385,,,,15.1726,16.7674,12.8041,12.8861,7.7002,9.4912,14.4031,10.9984,,16.3112,15.1592,,4.2182,,,23.0184,16.6395,,,7.6247,11.7385,16.8565,16.1186,,,7.1403,
2016/6/3,5.9125,11.9178,18.9833,10.3,7.4669,14.8724,9.8752,12.9245,15.3533,13.37,20.9368,14.3698,21.9069,,,,15.1909,16.6412,12.9117,13.0656,7.6617,9.4526,14.3014,10.9984,,16.236,15.2054,,4.1918,,,23.0376,16.6851,,,7.5776,11.7854,17.132,16.0419,,,7.1502,
2016/6/6,5.8566,11.7277,18.7583,10.2021,7.3899,14.7363,9.7416,12.7897,15.238,13.1446,20.7509,14.2212,21.9317,,,,15.0447,16.583,12.7943,12.7664,7.5847,9.578,14.2644,10.8834,,16.1326,15.0204,,4.1456,,,22.8366,16.6213,,,7.4739,11.6916,17.132,15.9268,,,7.0618,
2016/6/7,5.8566,11.8132,18.8757,10.2266,7.4188,14.7999,9.7989,12.5264,15.6031,13.1734,20.9622,14.2862,24.1279,,,,15.0721,16.6897,12.8236,12.906,7.6232,9.4816,14.2829,10.8164,,16.2924,15.0759,,4.1522,,,23.0663,16.7033,,,7.5493,11.8416,17.0677,15.9939,,,7.2975,
2016/6/8,5.8566,11.7847,19.2278,10.2266,7.3032,14.7273,9.6653,12.7511,15.3821,13.3077,20.903,14.4533,25.1178,,,,14.9807,16.6897,12.676,13.0955,7.5655,9.3948,14.2736,10.7397,,16.5651,15.0482,,4.0994,,,22.8079,16.6189,,,7.4645,12.0573,16.5258,15.9172,,,7.2189,
2016/6/13,5.6047,11.1385,17.8515,10.2266,6.7636,14.0286,9.2073,12.1219,13.9505,12.4157,19.5506,14.2119,22.606,,,,14.2677,15.9324,12.0265,11.8488,7.2382,8.9414,13.7371,9.9158,,15.6437,14.2897,,3.9013,,,21.2574,15.8316,,,7.0592,11.2885,15.8276,14.9961,,,6.8359,
2016/6/14,5.6257,11.205,18.0383,10.2266,6.86,14.0739,9.4936,11.8201,14.4309,12.2047,19.6859,15.0288,23.5526,,,,14.35,16.6606,12.1052,12.2777,7.2671,8.9993,13.8296,10.0691,,15.8976,14.3267,,3.9409,,,21.6211,16.1784,,,6.899,11.4947,15.8735,15.1112,,,6.8752,
2016/6/15,5.6956,11.6992,18.402,10.2266,6.86,14.2826,9.8847,12.0246,14.6327,12.4301,20.1254,15.2331,23.6949,,,,14.5511,16.8257,12.3217,12.6866,7.3826,9.2019,13.8758,10.2511,,16.2642,14.558,,4.0003,,,22.0613,16.3283,,,6.8896,12.001,16.1124,15.4758,,,7.0421,
2016/6/16,5.6117,11.5091,17.9892,10.2266,6.86,13.9923,9.6176,11.7617,14.306,12.1471,19.8127,14.9267,23.2309,,,,14.2952,16.5441,12.0757,12.3076,7.2671,9.0958,13.8388,10.0883,,16.2078,14.447,,3.9343,,,21.7168,15.9909,,,6.8519,11.7322,15.9103,15.1976,,,6.9144,
2016/6/17,5.6467,11.6897,18.1661,10.2266,6.86,14.1284,9.8657,12.044,14.6423,12.3006,20.0089,15.1402,23.93,,,,14.3226,16.9519,12.2233,12.4772,7.296,9.1922,13.9313,10.1553,,16.2078,14.5598,,3.9475,,,21.822,16.2159,,,6.8424,12.001,16.0756,15.3415,,,6.9635,
2016/6/20,5.6607,11.8037,18.0088,10.2266,6.86,14.3008,9.8657,11.8298,14.8921,12.6603,19.8809,15.5951,24.0537,,,,14.3134,17.0878,12.1839,12.4871,7.2767,9.1922,13.9406,10.117,,15.9967,14.6068,,3.9475,,,21.9369,16.244,,,6.7482,12.097,16.2042,15.3127,,,7.0127,
2016/6/21,5.7236,11.7942,18.1071,10.2266,6.86,14.446,10.4,11.9759,15.2091,12.5595,20.043,15.8736,24.196,,,,14.478,16.8936,12.3119,12.9459,7.296,9.2019,14.0423,10.2128,,16.0639,14.8418,,3.9805,,,22.1187,16.319,,,6.8236,12.0874,16.3696,15.4854,,,7.0618,
2016/6/22,5.7796,12.2314,18.6183,10.2266,6.86,14.7908,10.7053,12.2096,15.728,12.689,20.5635,16.6997,23.6763,,,,14.6791,17.1267,12.5973,13.2352,7.296,9.3768,14.2089,10.3086,,16.2174,15.0955,,4.04,,,22.626,16.5346,,,6.8707,12.5675,16.7738,15.8116,,,7.2091,
2016/6/23,5.7446,12.2029,18.7952,10.2266,6.86,14.7182,10.6003,11.9953,15.7184,12.3869,20.4014,16.4677,22.8102,,,,14.5877,16.8839,13.05,12.9858,7.296,9.4351,14.2366,10.414,,16.0351,14.964,,3.9937,,,22.3485,16.3846,,,6.8047,12.4715,16.6911,15.8884,,,7.16,
2016/6/24,5.6467,12.0128,18.9329,10.2266,7.0334,14.5095,10.4286,11.6643,15.6799,12.3965,20.2478,16.0065,23.1443,,,,14.3409,16.6024,12.6957,12.6667,6.9302,9.2894,13.8758,10.1649,,15.7856,14.8512,,3.9211,,,22.0805,16.1221,,,6.7953,12.2315,16.4798,15.5622,,,7.101,
2016/6/27,5.7096,12.3549,20.5352,10.2266,7.1201,14.9178,10.8675,11.8298,15.9682,12.8521,20.9304,16.5253,23.466,,,,14.5694,16.9519,13.0697,13.0856,6.9206,9.474,14.1533,10.5865,,16.0255,15.1707,,4.0003,,,22.5112,16.169,,,6.8801,12.6443,16.8105,15.85,,,7.4252,
2016/6/28,5.7656,12.5355,20.8891,10.2266,7.2261,15.19,11.2301,11.9856,16.4389,13.1878,22.1847,16.8424,25.8107,,,,14.7979,17.4179,13.4535,13.5144,6.988,9.6198,14.2181,10.7972,,16.1502,15.3775,,4.0466,,,23.3141,16.2159,,,6.9555,12.9131,17.1596,16.205,,,7.5823,
2016/6/29,5.7796,12.4294,20.4565,10.2266,7.149,15.1356,11.0965,12.1511,16.1219,12.9432,21.9885,16.7943,26.5778,,,,14.7705,17.2335,13.3059,13.6042,6.9687,9.6295,14.2921,10.6631,,16.0735,15.4715,,4.04,,,23.5656,16.2721,,,6.9461,12.8171,17.031,16.1091,,,7.4939,
2016/6/30,5.8846,12.4583,20.4074,10.2266,7.1201,15.2082,11.0679,12.5601,15.9105,12.9336,22.0653,16.5733,25.0002,,,,14.8344,17.3014,13.2665,13.7039,6.988,9.7364,14.2644,10.7589,,16.131,15.5091,,4.0466,,,23.643,16.6752,,,6.965,12.8651,17.3801,16.253,,,7.5234,
2016/7/1,5.8706,12.4294,20.2403,10.2266,6.9948,15.0539,10.9247,12.5114,16.0258,12.8185,21.7837,16.458,25.2539,,,,14.743,17.1169,13.1681,13.5942,7.0265,9.6295,14.2551,10.6823,,16.0351,15.5749,,4.0466,,,23.2851,16.5721,,,6.9555,12.8555,17.3433,16.1474,,,7.4743,
2016/7/4,6.0525,12.6417,20.5941,10.2266,7.1779,15.5167,11.2014,12.9593,16.1795,13.4227,22.1506,16.6982,25.4086,,,,15.1726,17.6218,13.5617,13.9932,7.1612,9.8821,14.6621,10.8355,,16.3517,16.2141,,4.1258,,,23.9623,16.9939,,,7.2006,13.2875,18.7396,17.0109,,,7.7296,
2016/7/5,6.1504,12.632,20.5352,10.2266,7.1875,15.5439,11.0774,12.9008,15.9393,14.003,21.9885,16.6022,25.6932,,,,15.1543,17.5733,13.4633,13.7638,7.1901,9.9696,14.6621,10.9793,,16.3613,16.2047,,4.1324,,,23.7398,16.9564,,,7.21,13.2299,18.8223,16.915,,,7.6805,
2016/7/6,6.0928,12.8443,20.4467,10.2266,7.2164,15.5167,10.8961,12.8424,15.7568,13.9023,21.9117,16.362,25.2725,,,,15.1269,17.4762,13.5421,13.684,7.219,10.0473,14.5604,10.9697,,16.4189,16.4209,,4.1258,,,23.7301,16.9845,,,7.2477,13.3163,18.5559,16.8766,,,7.71,
2016/7/7,6.1024,12.8057,20.4369,10.2266,7.2453,15.5167,10.7339,12.8814,15.8721,13.8112,21.8861,16.3812,25.5509,,,,15.1726,17.3985,13.5519,14.3822,7.2478,9.9501,14.6066,10.9984,,17.0235,16.4115,,4.139,,,23.5076,16.9282,,,7.2666,13.5468,18.2803,16.8478,,,7.7002,
2016/7/8,6.0928,12.8057,20.4762,10.6119,7.3128,15.4713,10.7912,12.7548,15.9778,13.9263,22.3639,16.5637,25.4395,,,,15.1635,17.6024,13.5125,14.6115,7.2286,9.9307,14.6436,10.9601,,16.7836,16.2705,,4.1522,,,23.5656,16.9376,,,7.2477,13.5756,18.464,16.8478,,,7.71,
2016/7/11,6.0832,12.6803,20.2992,11.0523,7.3417,15.4532,10.6576,12.6866,15.7184,13.8591,22.1762,16.3428,24.1279,,,,15.1269,17.3014,13.3944,14.5218,7.219,9.9307,14.6159,10.8451,,16.5821,16.3927,,4.139,,,23.3238,16.9376,,,7.1252,13.5948,18.5283,16.9438,,,7.5921,
2016/7/12,6.1793,12.9408,21.1053,12.1594,7.6115,15.7708,10.9629,12.8716,16.1411,14.5785,23.3366,16.4484,25.0002,,,,15.4742,17.9131,13.6602,14.6115,7.3056,10.0667,14.9304,11.0751,,16.9083,16.6935,,4.2248,,,24.1364,17.3032,,,7.2948,14.2764,19.0703,17.5482,,,7.7395,
