ÈÕÆÚ,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH
2014/2/11,0,0.2921,0.9231,0.5141,-0.5602,-0.4267,-0.791,0.6145,,0,-0.1068,0,0,2.193,-0.1773,0.7859,-0.4202,0.1923,1.0453,-0.3252,,1.117,1.0255,0.905,0.7484,1.2791,2.6344,1.1141,,,3.2287,4.3911,,2.1025,0.3892,1.4578,1.5163,0.5387,0.5777,0.3579,1279580719,2638453541,1880358400,3770847460,2383056705,2726368603,1262849526,3313901756,,1279580719,1055473151,1144433664,192100000,2537181815,2730167160,5572719000,5233224255,4197198017,15707772297,1557142600,112.3057,127.1367,38.0861,74.35,-7.4876,24.3801,77.3189,60.3271,,62.7605,159.9948,116.3469,-4.0321,271.6562,397.3146,18.7535,37.3437,133.1007,44.6565,-17.1601,12.98,4.516,1.3967,1.3129,59.8128,1.9919,2.2588,2.4634,,7.2537,1.7005,2.8156,2.5291,3.3444,1.6391,4.0165,1.9988,1.776,2.2459,1.7956,6.7239,10.1115,0.4275,0.5137,2.8672,2.1866,3.5992,4.8318,,3.7576,1.4154,3.3781,3.441,1.9956,12.2569,4.3562,1.7531,0.949,2.3171,1.2907
2014/2/12,0,0.1942,0.3049,0.7673,0.8451,1.4286,10.0228,3.7757,,0,1.8182,1.8519,0,1.2876,0,1.8194,0.7233,1.1516,-1.0345,-0.4894,,0.7802,0.6248,0.9158,0.6714,1.1208,14.4467,1.8909,,,2.6738,4.4578,,2.1093,0.4663,1.6001,1.1286,0.6176,0.3113,0.4142,1279580719,2643576752,1886091200,3799779793,2403195213,2765316726,1389422143,3439024088,,1279580719,1074663572,1165626880,192100000,2569849392,2730167160,5674107000,5271077595,4245534271,15545278101,1549522000,112.3057,127.3835,38.2022,74.9204,-7.5509,24.7284,85.0684,62.6048,,62.7781,162.9038,118.5014,-4.0321,275.1539,397.3146,19.0947,37.6138,134.6335,44.1945,-17.0761,12.98,4.5248,1.401,1.3229,60.3183,2.0204,2.4851,2.5564,,7.2557,1.7314,2.8677,2.5291,3.3874,1.6391,4.0896,2.0133,1.7965,2.2226,1.7868,6.7239,10.1311,0.4288,0.5177,2.8915,2.2178,3.96,5.0143,,3.7586,1.4411,3.4407,3.441,2.0213,12.2569,4.4355,1.7658,0.9599,2.2931,1.2844
2014/2/13,0,-1.6473,-1.5198,-0.7614,-1.3966,-0.8451,0.3623,-2.1937,,0,-2.3109,-2.2727,0,-2.5424,-0.5329,-1.6592,0.2992,-1.518,-3.6585,-0.9836,,0.6393,0.7617,0.8149,0.5573,0.7903,9.3944,1.3872,,,1.9015,3.9679,,1.5289,0.4007,1.0358,2.0394,0.6595,0.633,0.3299,1279580719,2600029461,1857427200,3770847460,2369631034,2741947852,1394456281,3363582682,,1279580719,1049828910,1139135360,192100000,2504514238,2715619200,5579961000,5286849820,4181085933,14976548415,1534280800,112.3057,125.2852,37.6216,74.35,-7.4454,24.5195,85.3766,61.2315,,62.8004,159.1392,115.8082,-4.0321,268.1585,395.1974,18.7779,37.7263,132.5898,42.5776,-16.9081,12.98,4.4503,1.3797,1.3129,59.4758,2.0033,2.4941,2.5003,,7.2583,1.6914,2.8025,2.5291,3.3013,1.6303,4.0217,2.0193,1.7692,2.1413,1.7693,6.7239,9.9642,0.4222,0.5137,2.8511,2.1991,3.9743,4.9043,,3.7599,1.4078,3.3625,3.441,1.9699,12.1916,4.3619,1.7711,0.9454,2.2092,1.2718
2014/2/14,0,-0.2956,0.9259,1.023,0.2833,0.5682,-0.361,2.1882,,0,3.2258,0.4651,0,1.5217,2.6786,0.9734,1.253,1.3487,1.6275,1.3245,,0.9332,0.5536,0.7477,0.551,0.7009,4.3682,0.9538,,,2.7711,5.8863,,1.119,0.5548,0.9645,1.4073,0.5103,0.403,0.3321,1279580719,2592344645,1874625600,3809423904,2376343870,2757527101,1389422143,3437184054,,1279580719,1083694358,1144433664,192100000,2542626411,2788359000,5634276000,5353093165,4237478229,15220289709,1554602400,112.3057,124.9149,37.97,75.1106,-7.4665,24.6588,85.0684,62.5713,,62.7709,164.2728,116.3469,-4.0321,272.2391,405.7831,18.9606,38.199,134.3781,43.2706,-17.1321,12.98,4.4371,1.3925,1.3263,59.6443,2.0147,2.4851,2.5551,,7.2549,1.7459,2.8156,2.5291,3.3515,1.674,4.0609,2.0446,1.7931,2.1762,1.7927,6.7239,9.9348,0.4261,0.519,2.8592,2.2115,3.96,5.0116,,3.7582,1.4532,3.3781,3.441,1.9999,12.5181,4.4043,1.7933,0.9581,2.2452,1.2886
2014/2/17,0,0,0.9174,0.2532,2.2599,1.2712,3.5714,0.6424,,0,1.0417,3.0093,0,0.8565,1.2174,1.7995,0.0589,1.3308,2.3132,0.4902,,0.8125,0.7098,1.0189,1.0358,1.1561,6.4242,1.7415,,,3.5258,3.9712,,1.5029,0.6726,1.4061,1.865,0.8987,0.5621,0.3817,1279580719,2592344645,1891824000,3819068015,2430046556,2792580412,1439044363,3459264465,,1279580719,1094982841,2095060000,192100000,2564404796,2822304240,5735664000,5356247610,4293870525,15572360467,1562223000,112.3057,124.9149,38.3183,75.3007,-7.6352,24.9722,88.1065,62.9733,,62.7581,165.9839,119.8481,-4.0321,274.571,410.723,19.3018,38.2215,136.1664,44.2715,-17.2161,12.98,4.4371,1.4052,1.3296,60.9922,2.0403,2.5739,2.5715,,7.2534,1.7641,2.9003,2.5291,3.3802,1.6944,4.1339,2.0458,1.8169,2.2265,1.8015,6.7239,9.9348,0.4301,0.5203,2.9238,2.2397,4.1014,5.0438,,3.7574,1.4684,3.4798,3.441,2.017,12.6705,4.4836,1.7943,0.9709,2.2971,1.2949
2014/2/18,0,-2.1739,-0.7576,-0.7576,0.5525,-0.4184,-0.2999,-2.5,,0,0.1031,0.6742,0,-0.8493,-1.89,-1.6414,-1.649,-1.3133,-0.6957,-1.626,,1.1703,0.5516,0.9925,0.815,0.8713,4.7908,2.9514,,,3.0766,3.1348,,1.6065,0.5376,1.8094,1.3828,0.6177,0.5307,0.578,1279580719,2535989326,1877492000,3790135682,2443472228,2780895975,1434729387,3372782854,,1279580719,1096111690,2109184000,192100000,2542626411,2768961720,5641518000,5267923150,4237478229,15464031003,1536821000,112.3057,122.1993,38.028,74.7303,-7.6774,24.8677,87.8423,61.399,,62.7845,166.1551,120.656,-4.0321,272.2391,402.9602,18.985,37.5913,134.3781,43.9635,-16.9361,12.98,4.3406,1.3946,1.3196,61.3292,2.0318,2.5662,2.5072,,7.2564,1.766,2.9198,2.5291,3.3515,1.6624,4.0661,2.0121,1.7931,2.211,1.7722,6.7239,9.7188,0.4268,0.5164,2.9399,2.2303,4.0891,4.9177,,3.759,1.4699,3.5033,3.441,1.9999,12.431,4.41,1.7647,0.9581,2.2811,1.2739
2014/2/19,0,1.2121,0.1527,0.5089,2.1978,-0.1401,-2.2556,-0.5456,,0,-0.8239,-0.2232,0,1.2848,0.8757,0.5777,8.982,0.7605,-1.2259,0.1653,,0.9405,0.8395,0.986,1.2797,1.01,3.8062,1.2728,,,1.8247,2.514,,2.0598,0.5355,1.17,6.1849,0.6598,0.5181,0.4395,1279580719,2566728591,1880358400,3809423904,2497174914,2777001163,1402367070,3354382511,,1279580719,1087080903,2104476000,192100000,2575293988,2793208320,5674107000,5741089900,4269702398,15274454441,1539361200,112.3057,123.6805,38.0861,75.1106,-7.8462,24.8329,85.8609,61.064,,62.8155,164.7861,120.3867,-4.0321,275.7369,406.4888,19.0947,40.9677,135.3999,43.4246,-16.9641,12.98,4.3933,1.3967,1.3263,62.6771,2.0289,2.5083,2.4935,,7.26,1.7514,2.9133,2.5291,3.3946,1.6769,4.0896,2.1928,1.8067,2.1839,1.7751,6.7239,9.8366,0.4275,0.519,3.0045,2.2272,3.9969,4.8909,,3.7608,1.4578,3.4954,3.441,2.0256,12.5399,4.4355,1.9232,0.9654,2.2532,1.276
2014/2/20,0,-0.8982,0.4573,0.2532,-2.4194,0.1403,-2,1.0971,,0,-2.4922,-2.4609,0,0.8457,-1.0417,-0.1914,-1.8132,0.9434,-1.5957,1.3201,,0.7823,1.0774,1.7553,0.8716,1.5635,3.2557,1.1522,,,2.5087,2.1732,,2.6613,0.5023,1.631,4.3568,0.9961,0.4028,0.8295,1279580719,2543674142,1888957600,3819068015,2436759392,2780895975,1374319729,3391183196,,1279580719,1059988544,2052688000,192100000,2597072373,2764112400,5663244000,5636993215,4309982609,15030713147,1559682800,112.3057,122.5696,38.2603,75.3007,-7.6563,24.8677,84.1437,61.7339,,62.8522,160.6793,117.4242,-4.0321,278.0687,402.2545,19.0581,40.2249,136.6773,42.7316,-17.1881,12.98,4.3538,1.4031,1.3296,61.1607,2.0318,2.4581,2.5209,,7.2643,1.7078,2.8416,2.5291,3.4233,1.6594,4.0817,2.153,1.8237,2.149,1.7986,6.7239,9.7483,0.4294,0.5203,2.9319,2.2303,3.9169,4.9445,,3.763,1.4215,3.4094,3.441,2.0427,12.4093,4.427,1.8884,0.9745,2.2172,1.2928
2014/2/21,0,-0.6042,3.1866,-2.0202,-2.7548,-0.8403,2.2501,-0.1628,,0,-0.1065,3.4404,0,-2.0964,-1.5789,-2.2379,1.2871,-1.8692,-2.1622,-0.6515,,0.8583,1.763,1.1325,0.6312,0.6839,2.365,0.9785,,,1.8471,3.3444,,1.3882,0.4827,0.9804,2.1653,0.6439,0.386,0.4101,1279580719,2528304510,1949152000,3741915126,2369631034,2757527101,1405243720,3385663094,,1279580719,1058859696,2123308000,192100000,2542626411,2720468520,5536509000,5709545450,4229422187,14705724754,1549522000,112.3057,121.829,39.4795,73.7795,-7.4454,24.6588,86.0371,61.6334,,62.8833,160.5082,121.464,-4.0321,272.2391,395.9031,18.6316,40.7426,134.1226,41.8077,-17.0761,12.98,4.3275,1.4478,1.3028,59.4758,2.0147,2.5134,2.5168,,7.2679,1.7059,2.9394,2.5291,3.3515,1.6332,3.9904,2.1808,1.7896,2.1026,1.7868,6.7239,9.6894,0.4431,0.5098,2.8511,2.2115,4.0051,4.9365,,3.7649,1.4199,3.5267,3.441,1.9999,12.2133,4.3279,1.9127,0.9563,2.1693,1.2844
2014/2/24,0,-1.3171,-0.5882,1.8041,-3.6827,-0.1412,-5.9365,-4.8913,,0,0.6397,0,0,0,-1.9608,-1.9621,4.0884,-1.9048,0.3683,0.4918,,0.5283,0.92,1.785,0.8045,0.9739,4.8613,1.6644,,,1.8222,2.4613,,1.6254,0.5383,1.0084,4.4107,0.513,0.3401,0.4209,1279580719,2495003640,1937686400,3809423904,2282364169,2753632289,1321820859,3220060008,,1279580719,1065632786,2123308000,192100000,2542626411,2667126000,5427879000,5942974380,4148861764,14759889486,1557142600,112.3057,120.2244,39.2473,75.1106,-7.1712,24.6239,80.9294,58.6188,,62.8945,161.5349,121.464,-4.0321,272.2391,388.1403,18.2661,42.4084,131.5679,41.9617,-17.1601,12.98,4.2705,1.4393,1.3263,57.2855,2.0119,2.3642,2.3937,,7.2692,1.7168,2.9394,2.5291,3.3515,1.6012,3.9121,2.2699,1.7556,2.1103,1.7956,6.7239,9.5617,0.4405,0.519,2.7461,2.2084,3.7673,4.695,,3.7656,1.429,3.5267,3.441,1.9999,11.9739,4.243,1.9909,0.9381,2.1772,1.2907
2014/2/25,0,-2.2587,-2.8107,-3.2911,-3.2353,1.4144,-3.6997,-7.5429,,0,-4.3432,-4.2129,0,-3.4261,-3.4545,-2.2682,-4.9363,-2.7184,-2.9358,-0.1631,,0.9231,0.9957,0.8407,0.6491,2.4905,4.4933,3.4178,,,3.9949,3.4227,,1.801,0.4773,1.2497,4.0434,0.9077,0.4699,1.1202,1279580719,2438648322,1883224800,3684050459,2208522975,2792580412,1272917802,2977175481,,1279580719,1019350006,2033856000,192100000,2455512873,2574988920,5304765000,5649610995,4036077172,14326571630,1554602400,112.3057,117.5088,38.1442,72.6386,-6.9392,24.9722,77.9353,54.1972,,62.8698,154.5191,116.3469,-4.0321,262.9119,374.7318,17.8518,40.315,127.9913,40.7298,-17.1321,12.98,4.174,1.3989,1.2826,55.4321,2.0403,2.2768,2.2131,,7.2663,1.6423,2.8156,2.5291,3.2367,1.5459,3.8234,2.1579,1.7078,2.0484,1.7927,6.7239,9.3458,0.4281,0.5019,2.6572,2.2397,3.6279,4.3409,,3.7641,1.367,3.3781,3.441,1.9314,11.5602,4.1468,1.8926,0.9126,2.1133,1.2886
2014/2/26,0,0,-1.2177,-0.2618,0,2.6499,0.565,-2.9048,,0,-0.9967,-1.8519,0,-0.4435,0.565,1.0922,-1.9542,0.5988,-0.189,3.5948,,0.6092,0.7571,0.8213,0.5591,2.828,1.905,2.3828,,,2.2859,1.8165,,1.2868,0.3045,0.6559,3.1597,0.414,0.2709,1.0356,1279580719,2438648322,1860293600,3674406348,2208522975,2866581845,1280109428,2890693870,,1279580719,1009190371,1996192000,192100000,2444623680,2589536880,5362701000,5539205420,4060245299,14299489264,1610486800,112.3057,117.5088,37.6797,72.4484,-6.9392,25.634,78.3756,52.6229,,62.8586,152.979,114.1923,-4.0321,261.746,376.849,18.0467,39.5271,128.7577,40.6528,-17.7479,12.98,4.174,1.3818,1.2793,55.4321,2.0944,2.2896,2.1488,,7.265,1.6259,2.7634,2.5291,3.2223,1.5546,3.8651,2.1157,1.7181,2.0445,1.8571,6.7239,9.3458,0.4229,0.5006,2.6572,2.299,3.6484,4.2148,,3.7634,1.3533,3.3156,3.441,1.9228,11.6255,4.1921,1.8556,0.918,2.1093,1.3349
2014/2/27,0,-1.7857,1.6949,-1.0499,0.304,-3.3967,-1.7416,-1.464,,0,-1.3423,-3.3019,0,-1.3363,0,-1.8906,-0.6264,-1.1905,0,-2.0505,,0.7573,0.7128,0.5776,0.8454,2.4032,1.8797,1.6808,,,1.6944,1.7615,,1.1591,0.27,0.737,2.0685,0.5166,0.2776,0.5095,1279580719,2395101030,1891824000,3635829904,2215235811,2769211538,1257815387,2848373081,,1279580719,995644191.8,1930280000,192100000,2411956103,2589536880,5261313000,5504506525,4011909045,14299489264,1577464200,112.3057,115.4105,38.3183,71.6878,-6.9603,24.7633,77.0107,51.8525,,62.8897,150.9256,110.4218,-4.0321,258.2483,376.849,17.7055,39.2795,127.2249,40.6528,-17.384,12.98,4.0995,1.4052,1.2659,55.6006,2.0232,2.2497,2.1174,,7.2686,1.6041,2.6722,2.5291,3.1793,1.5546,3.7921,2.1024,1.6976,2.0445,1.8191,6.7239,9.1789,0.4301,0.4954,2.6653,2.2209,3.5849,4.1531,,3.7653,1.3352,3.2061,3.441,1.8971,11.6255,4.1128,1.844,0.9071,2.1093,1.3076
2014/2/28,0,1.2834,4.5455,0.5305,0.303,0.4219,0.972,1.4212,,0,1.4739,0.7317,0,1.3544,3.3708,2.8217,0.8023,1.6064,6.6288,1.6103,,0.534,2.1955,1.2013,0.5011,1.6376,1.1087,1.3325,,,1.2794,1.154,,0.9683,0.8495,0.7393,1.8161,0.6348,0.7158,0.4645,1279580719,2425840295,1977816000,3655118126,2221948646,2780895975,1270041152,2888853835,,1279580719,1010319220,1944404000,192100000,2444623680,2676824640,5409774000,5548668755,4076357384,15247372075,1602866200,112.3057,116.8917,40.0601,72.0681,-6.9814,24.8677,77.7592,52.5894,,62.8825,153.1501,111.2298,-4.0321,261.746,389.5518,18.2051,39.5946,129.2686,43.3476,-17.664,12.98,4.1521,1.4691,1.2726,55.7691,2.0318,2.2716,2.1475,,7.2678,1.6277,2.6917,2.5291,3.2223,1.607,3.8991,2.1193,1.7249,2.18,1.8484,6.7239,9.2967,0.4496,0.498,2.6734,2.2303,3.6197,4.2121,,3.7649,1.3549,3.2296,3.441,1.9228,12.0174,4.2288,1.8588,0.9217,2.2492,1.3286
2014/3/3,0,1.1616,3.913,1.5831,1.8127,0.5602,1.812,1.8471,,0,3.4637,1.6949,0,2.0045,0.3623,1.071,3.0699,1.3834,0.1776,1.2678,,0.7436,2.8387,0.7765,0.619,1.3717,1.923,1.6485,,,2.2015,1.4246,,1.1666,0.5009,0.7915,2.1353,0.6313,0.4588,0.5924,1279580719,2454017954,2055208800,3712982793,2262225661,2796475224,1293054355,2942214830,,1279580719,1045313517,1977360000,192100000,2493625046,2686523280,5467710000,5719008785,4132749679,15274454441,1623187800,112.3057,118.2494,41.6276,73.209,-7.1079,25.0071,79.1682,53.5608,,62.849,158.4548,113.115,-4.0321,266.9926,390.9632,18.4001,40.8102,131.0569,43.4246,-17.8879,12.98,4.2003,1.5266,1.2927,56.78,2.0432,2.3128,2.1871,,7.2639,1.6841,2.7374,2.5291,3.2869,1.6129,3.9408,2.1844,1.7487,2.1839,1.8718,6.7239,9.4047,0.4672,0.5059,2.7219,2.2428,3.6853,4.2899,,3.7629,1.4018,3.2843,3.441,1.9614,12.0609,4.2741,1.9158,0.9344,2.2532,1.3455
2014/3/4,0,0.7307,-1.8131,-0.2597,0.5935,-1.1142,1.9466,0.3127,,0,-0.216,-1.1905,0,0,-1.083,1.9205,-2.8682,-0.3899,0,-0.313,,0.5138,1.4923,0.5827,0.4608,1.0846,3.6991,1.4849,,,1.3987,1.2116,,1.1583,0.4054,2.0218,1.3614,0.4105,0.3328,0.4055,1279580719,2471949192,2017945600,3703338682,2275651333,2765316726,1318225046,2951415001,,1279580719,1043055820,1953820000,192100000,2493625046,2657427360,5572719000,5554977645,4116637595,15274454441,1618107400,112.3057,119.1135,40.8729,73.0189,-7.1501,24.7284,80.7093,53.7283,,62.9056,158.1125,111.7684,-4.0321,266.9926,386.7289,18.7535,39.6397,130.546,43.4246,-17.8319,12.98,4.231,1.4989,1.2894,57.117,2.0204,2.3578,2.194,,7.2704,1.6805,2.7048,2.5291,3.2869,1.5954,4.0165,2.1217,1.7419,2.1839,1.8659,6.7239,9.4734,0.4587,0.5046,2.738,2.2178,3.757,4.3033,,3.7662,1.3988,3.2452,3.441,1.9614,11.9303,4.3562,1.8609,0.9308,2.2532,1.3413
2014/3/5,0,2.2798,-0.142,-0.5208,-1.4749,-2.2535,-1.8003,2.1197,,0,-0.1082,0.241,0,-0.655,0.365,-0.5848,0.1704,-1.5656,-4.6099,-2.1978,,0.9635,0.7706,0.5304,0.6126,1.5043,4.3444,2.0552,,,1.4906,1.5377,,1.2988,0.3923,1.2191,1.3001,0.654,0.49,0.5819,1279580719,2528304510,2015079200,3684050459,2242087154,2702999729,1294492680,3013976167,,1279580719,1041926972,1958528000,192100000,2477291257,2667126000,5540130000,5564440980,4052189257,14570312924,1582544600,112.3057,121.829,40.8148,72.6386,-7.0447,24.1712,79.2563,54.8672,,62.9232,157.9414,112.0377,-4.0321,265.2437,388.1403,18.6438,39.7072,128.5022,41.4227,-17.44,12.98,4.3275,1.4968,1.2826,56.2746,1.9749,2.3153,2.2405,,7.2725,1.6787,2.7113,2.5291,3.2654,1.6012,3.993,2.1253,1.7147,2.0832,1.8249,6.7239,9.6894,0.4581,0.5019,2.6976,2.1678,3.6894,4.3945,,3.7673,1.3972,3.253,3.441,1.9485,11.9739,4.3307,1.8641,0.9162,2.1493,1.3118
2014/3/6,0,1.7224,0.2845,1.8325,-1.1976,-0.7205,1.1111,6.7155,,0,0.4334,-0.4808,0,1.0989,-0.1818,-1.1111,-1.7007,0.5964,0,0,,1.1382,0.9706,1.1786,0.463,1.2696,2.367,3.6259,,,0.986,1.1053,,0.9819,0.2822,0.7087,1.3026,0.3725,0.3914,0.6398,1279580719,2571851802,2020812000,3751559237,2215235811,2683525668,1308875932,3216379939,,1279580719,1046442365,1949112000,192100000,2504514238,2662276680,5478573000,5469807630,4076357384,14570312924,1582544600,112.3057,123.9274,40.931,73.9696,-6.9603,23.997,80.1369,58.5518,,62.9192,158.6259,111.4991,-4.0321,268.1585,387.4346,18.4367,39.0319,129.2686,41.4227,-17.44,12.98,4.402,1.5011,1.3061,55.6006,1.9606,2.3411,2.3909,,7.272,1.6859,2.6983,2.5291,3.3013,1.5983,3.9486,2.0892,1.7249,2.0832,1.8249,6.7239,9.8563,0.4594,0.5111,2.6653,2.1522,3.7304,4.6897,,3.7671,1.4033,3.2374,3.441,1.9699,11.9521,4.2826,1.8324,0.9217,2.1493,1.3118
2014/3/7,0,-1.2948,0,-0.5141,-0.303,0.2903,1.044,1.2014,,0,0.6472,-1.2077,0,-1.5217,-0.3643,-2.115,-0.2884,0.1976,-1.3011,0.9631,,0.579,0.8271,1.0637,0.3632,0.6092,2.7823,3.1272,,,1.4197,1.2228,,1.1592,0.2779,0.8958,0.9725,0.4523,0.2704,0.5246,1279580719,2538550932,2020812000,3732271015,2208522975,2691315292,1322540021,3255020659,,1279580719,1053215455,1925572000,192100000,2466402065,2652578040,5362701000,5454035405,4084413426,14380736362,1597785800,112.3057,122.3227,40.931,73.5893,-6.9392,24.0667,80.9735,59.2552,,62.8666,159.6526,110.1525,-4.0321,264.0778,386.0232,18.0467,38.9194,129.5241,40.8838,-17.608,12.98,4.345,1.5011,1.2994,55.4321,1.9663,2.3655,2.4196,,7.2659,1.6968,2.6657,2.5291,3.2511,1.5925,3.8651,2.0832,1.7283,2.0561,1.8425,6.7239,9.7286,0.4594,0.5085,2.6572,2.1584,3.7693,4.746,,3.7639,1.4124,3.1983,3.441,1.9399,11.9085,4.1921,1.8271,0.9235,2.1213,1.3244
2014/3/10,0,-5.8527,-3.9716,-3.876,-3.3435,-2.7496,-2.1207,-2.2046,,0,-3.9657,-3.1785,0,-5.0773,-5.3016,-2.7684,-5.5523,-3.3531,-0.1883,-3.1797,,1.0362,0.8565,0.811,0.4333,0.8477,1.9862,2.2903,,,1.0489,1.5005,,1.2528,0.4047,0.9712,1.4901,0.5335,0.3258,0.562,1279580719,2389977820,1940552800,3587609348,2134681781,2617313859,1294492680,3183259322,,1279580719,1011448068,1864368000,192100000,2341176353,2511947760,5214240000,5151208685,3947460707,14353653996,1546981800,112.3057,115.1636,39.3053,70.737,-6.7072,23.4049,79.2563,57.9488,,62.983,153.3212,106.6513,-4.0321,250.6699,365.5576,17.5471,36.7584,125.1811,40.8068,-17.0481,12.98,4.0907,1.4414,1.2491,53.5788,1.9123,2.3153,2.3663,,7.2794,1.6295,2.5809,2.5291,3.086,1.5081,3.7581,1.9675,1.6703,2.0522,1.7839,6.7239,9.1592,0.4411,0.4888,2.5684,2.0991,3.6894,4.6414,,3.7709,1.3564,3.0966,3.441,1.8414,11.2772,4.076,1.7256,0.8925,2.1173,1.2823
2014/3/11,0,0.1072,1.3294,1.8817,0.3145,-0.4464,-0.6111,6.474,,0,0.7812,0,0,1.1628,1.1583,0.6944,-1.2247,0.2041,-0.3774,0.6568,,0.4181,0.4864,0.6087,0.2764,0.5228,1.4221,2.9079,,,0.6795,0.7263,,0.6184,0.2255,0.5377,1.2116,0.3018,0.2154,0.3317,1279580719,2392539425,1966350400,3655118126,2141394617,2605629422,1286581891,3389343162,,1279580719,1019350006,1864368000,192100000,2368399334,2541043680,5250450000,5088119785,3955516750,14299489264,1557142600,112.3057,115.287,39.8278,72.0681,-6.7283,23.3005,78.7719,61.7004,,62.9965,154.5191,106.6513,-4.0321,253.5846,369.7919,17.669,36.3082,125.4366,40.6528,-17.1601,12.98,4.0951,1.4606,1.2726,53.7473,1.9037,2.3012,2.5195,,7.281,1.6423,2.5809,2.5291,3.1219,1.5255,3.7842,1.9434,1.6737,2.0445,1.7956,6.7239,9.1691,0.447,0.498,2.5765,2.0897,3.6669,4.9418,,3.7717,1.367,3.0966,3.441,1.8629,11.4078,4.1043,1.7045,0.8944,2.1093,1.2907
2014/3/12,0,-0.2141,1.7493,-1.0554,3.4483,0.5979,-0.5031,-2.0087,,0,-0.7752,0.2525,0,7.8161,9.9237,0.5517,0.9299,0,0.947,1.4682,,0.3374,0.9037,0.486,0.5882,0.7029,2.7934,3.4338,,,0.7657,1.0522,,3.4668,2.5529,0.4376,1.105,0.3208,0.3152,0.4523,1279580719,2387416214,2000747200,3616541681,2215235811,2621208671,1280109428,3321261893,,1279580719,1011448068,1869076000,192100000,2553515604,2793208320,5279418000,5135436460,3955516750,14434901094,1580004400,112.3057,115.0402,40.5245,71.3075,-6.9603,23.4398,78.3756,60.4611,,63.0061,153.3212,106.9206,-4.0321,273.405,406.4888,17.7665,36.6459,125.4366,41.0378,-17.412,12.98,4.0863,1.4862,1.2591,55.6006,1.9151,2.2896,2.4689,,7.2821,1.6295,2.5875,2.5291,3.3659,1.6769,3.8051,1.9615,1.6737,2.0639,1.822,6.7239,9.1494,0.4548,0.4927,2.6653,2.1022,3.6484,4.8426,,3.7723,1.3564,3.1044,3.441,2.0085,12.5399,4.1269,1.7203,0.8944,2.1293,1.3097
2014/3/13,0,0.7511,-0.2865,0.8,-0.9091,0.1486,0.3371,-1.8837,,0,1.4509,1.7632,0,0.6397,-1.2153,0.4115,2.457,0.8147,0.5629,1.7685,,0.2242,0.8969,0.5102,0.465,0.4977,1.9705,1.6705,,,0.758,1.3149,,6.1431,2.0602,0.4883,1.3787,0.3639,0.1825,0.493,1279580719,2405347452,1995014400,3645474015,2195097303,2625103483,1284424404,3258700728,,1279580719,1026123096,1902032000,192100000,2569849392,2759263080,5301144000,5261614260,3987740919,14516148192,1607946600,112.3057,115.9042,40.4084,71.878,-6.897,23.4746,78.6398,59.3222,,62.967,155.5458,108.8059,-4.0321,275.1539,401.5488,17.8396,37.5463,126.4584,41.2687,-17.7199,12.98,4.117,1.4819,1.2692,55.0952,1.918,2.2973,2.4224,,7.2775,1.6532,2.6331,2.5291,3.3874,1.6565,3.8208,2.0097,1.6874,2.0755,1.8542,6.7239,9.2182,0.4535,0.4967,2.6411,2.1053,3.6607,4.7514,,3.7699,1.376,3.1592,3.441,2.0213,12.3875,4.1439,1.7626,0.9017,2.1413,1.3328
