ÈÕÆÚ,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH
2014/3/6,3.5541,0.6944,0.1151,-0.5266,-1.3216,-0.5313,0.3265,0.4202,0.7246,-1.2704,1.6163,0.3206,0.97,3.3069,0.3272,0.6376,1.9532,1.4864,0.8547,1.5516,2047694749,8904717338,2068934820,827221876.8,,3287461947,1418879136,3061948500,2121851282,3916891403,37.7063,95.7267,37.2151,32.1509,21.7647,58.3273,24.1492,19.8539,-54.32,34.5709,2.4468,3.8444,1.5571,2.0054,1.7394,2.1317,2.9218,3.9845,9.8985,1.3617,6.9149,3.5408,3.4467,1.3549,1.6974,1.4882,3.053,4.9072,180.7219,4.0996
2014/3/7,-1.7161,-2.069,-1.2644,2.2137,-0.6696,-1.3889,-0.8137,-1.8131,-2.1583,-1.1029,1.0314,0.2516,1.0692,4.1336,0.1437,1.0352,1.7556,1.4971,0.961,1.0915,2012554902,8720481807,2042775874,845533814.4,,3241802753,1407334147,3006432000,2076055931,3873690395,37.0592,93.7462,36.7445,32.8626,21.6009,57.5172,23.9527,19.4939,-53.1476,34.1896,2.4048,3.7649,1.5374,2.0498,1.7263,2.1021,2.8981,3.9123,9.6848,1.3467,6.7962,3.4676,3.4031,1.3849,1.6846,1.4676,3.0282,4.8182,176.8215,4.0544
2014/3/10,-1.746,-3.7559,-3.8417,-6.1205,-4.0449,-4.7671,-3.6916,-5.3977,-3.4314,-3.7175,0.7019,0.2768,1.1807,4.0871,0.3835,0.9103,1.5159,2.0575,1.1167,1.2171,1977415054,8392951974,1964299036,793782686.4,,3087263944,1355381697,2844153000,2004818718,3729687034,36.4121,90.2252,35.3329,30.8512,20.7655,54.7753,23.0685,18.4417,-51.3239,32.9186,2.3628,3.6235,1.4784,1.9243,1.6596,2.0019,2.7911,3.7011,9.3525,1.2966,6.6775,3.3373,3.2724,1.3002,1.6195,1.3976,2.9164,4.5581,170.754,3.9037
2014/3/11,0.1616,0.7317,0.6053,-1.7051,0.7026,-3.6405,-0.8518,0.9009,0.7614,0.9653,0.3474,0.2784,0.6701,2.724,0.2137,1.4692,1.5926,1.5991,0.6062,0.6579,1980609586,8454363817,1976189466,780247776,,2974872082,1343836708,2869776000,2020083835,3765687874,36.471,90.8854,35.5468,30.3252,20.9159,52.7812,22.872,18.6079,-51.7147,33.2364,2.3666,3.65,1.4873,1.8915,1.6716,1.929,2.7673,3.7344,9.4237,1.3092,6.6883,3.3618,3.2922,1.278,1.6312,1.3467,2.8916,4.5992,172.0542,3.9414
2014/3/12,-1.9355,0,-0.722,-2.449,-1.1628,3.5419,1.2887,0.1488,0.7557,-0.3824,0.4305,0.2134,0.8212,3.3212,0.1501,1.0838,0.9228,1.1017,0.6907,0.7463,1942275207,8454363817,1961920950,761139667.2,,3080239453,1361154191,2874046500,2035348952,3751287538,35.7651,90.8854,35.2902,29.5825,20.6759,54.6507,23.1667,18.6355,-52.1055,33.1093,2.3208,3.65,1.4766,1.8452,1.6524,1.9974,2.803,3.74,9.4949,1.3042,6.5589,3.3618,3.2684,1.2467,1.6125,1.3944,2.9288,4.6061,173.3544,3.9263
2014/3/13,0.8224,0.4036,0.9697,0.9937,1.1765,2.8506,-0.5937,4.1605,1,0.5758,0.3092,0.2232,0.8277,2.1344,0.1058,0.6853,0.7944,2.5566,0.656,0.5922,1958247865,8488481508,1980945638,768703293.6,,3168045594,1353072699,2993620500,2055702442,3772888042,36.0592,91.2522,35.6324,29.8765,20.9061,56.2085,23.0292,19.4109,-52.6266,33.2999,2.3399,3.6647,1.4909,1.8635,1.6708,2.0543,2.7863,3.8956,9.5899,1.3117,6.6128,3.3753,3.3001,1.2591,1.6304,1.4342,2.9114,4.7977,175.0879,3.9489
2014/3/14,5.0571,0,0.12,-0.8286,0.2326,1.4412,0.3413,-0.1427,0,0.5725,1.8119,0.1879,0.5484,1.8097,0.0634,1.5815,1.2565,1.9313,0.6153,0.6238,2057278344,8488481508,1983323724,762333924,,3213704788,1357690695,2989350000,2055702442,3794488547,37.8827,91.2522,35.6751,29.6289,20.959,57.0186,23.1078,19.3832,-52.6266,33.4906,2.4582,3.6647,1.4927,1.8481,1.675,2.0839,2.7958,3.89,9.5899,1.3192,6.9472,3.3753,3.3041,1.2486,1.6346,1.4549,2.9214,4.7908,175.0879,3.9715
2014/3/17,1.5528,5.1447,3.5971,2.8198,0.464,1.8579,1.3605,1.5714,0.7426,0.9488,1.0755,0.4642,1.7017,2.2613,0.0835,0.6466,0.8568,4.0827,0.724,0.675,2089223660,8925187953,2054666304,783830546.4,,3273412964,1376162677,3036325500,2070967559,3830489387,38.471,95.9468,36.9584,30.4644,21.044,58.078,23.4222,19.6878,-53.0174,33.8083,2.4964,3.8533,1.5464,1.9002,1.6818,2.1226,2.8339,3.9512,9.6611,1.3317,7.0551,3.549,3.423,1.2839,1.6412,1.4819,2.9611,4.8661,176.3881,4.0092
2014/3/18,0.7645,-0.5352,-0.8102,0.4571,0.2309,-1.073,0.3356,1.9691,2.7027,0.9398,1.0371,0.4954,1.0107,2.5944,0.1013,0.9033,1.5525,5.3205,1.5496,1.1411,2105196318,8877423185,2038019702,787413316.8,,3238290508,1380780672,3096112500,2126939655,3866490227,38.7651,95.4333,36.659,30.6037,21.102,57.4549,23.5008,20.0754,-54.4503,34.1261,2.5155,3.8326,1.5339,1.9089,1.6865,2.0998,2.8434,4.029,9.9222,1.3442,7.109,3.53,3.3952,1.2897,1.6457,1.466,2.9711,4.9619,181.1553,4.0469
2014/3/19,1.5175,-1.7679,1.2835,0.2528,0.6912,3.0369,1.8395,1.2414,-0.4785,1.1173,1.2928,0.2982,0.9851,1.7182,0.2711,0.7556,1.2606,4.2481,0.8062,1.2909,2137141634,8720481807,2064178648,789403744.8,,3336633387,1406179648,3134547000,2116762910,3909691235,39.3533,93.7462,37.1295,30.681,21.2516,59.1997,23.9331,20.3247,-54.1898,34.5074,2.5537,3.7649,1.5536,1.9137,1.6984,2.1636,2.8957,4.079,9.8747,1.3592,7.2169,3.4676,3.4388,1.293,1.6574,1.5105,3.0257,5.0235,180.2885,4.0921
2014/3/20,-3.8864,-2.3474,-1.3825,-2.824,-0.9153,-3.6842,-2.8736,-4.9046,-4.0865,1.105,0.7718,0.312,0.8191,2.3357,0.0525,0.837,2.0496,3.4865,1.0689,2.9393,2054083812,8515775661,2035641616,767110951.2,,3213704788,1365772187,2980809000,2030260580,3952892243,37.8239,91.5456,36.6162,29.8146,21.0946,57.0186,23.2453,19.3278,-51.9753,34.8887,2.4544,3.6765,1.5321,1.8597,1.6859,2.0839,2.8125,3.8789,9.4712,1.3742,6.9364,3.3862,3.3913,1.2565,1.6451,1.4549,2.9388,4.7772,172.921,4.1373
2014/3/21,4.9767,1.5224,1.8692,1.972,1.3857,1.8579,2.9586,1.4327,2.2556,2.0036,1.5128,0.2838,1.1072,1.9212,0.1139,0.7012,1.8487,2.1636,0.9701,3.7626,2156308823,8645422887,2073690992,782238204,,3273412964,1406179648,3023514000,2076055931,4032094091,39.7063,92.9393,37.3006,30.4025,21.3956,58.078,23.9331,19.6047,-53.1476,35.5877,2.5766,3.7325,1.5607,1.8963,1.7099,2.1226,2.8957,3.9345,9.6848,1.4018,7.2816,3.4377,3.4546,1.2812,1.6686,1.4819,3.0257,4.8456,176.8215,4.2202
2014/3/24,-0.2963,0.2368,1.2615,0.3053,0,0.4292,1.0673,0.2825,2.6961,1.0714,1.0872,0.3795,1.5104,2.0704,0.0548,0.456,2.0334,1.8437,1.247,3.5747,2149919760,8665893501,2099849938,784626717.6,,3287461947,1421188134,3032055000,2132028027,4075295099,39.5886,93.1594,37.7712,30.4954,21.404,58.3273,24.1885,19.6601,-54.5805,35.969,2.5689,3.7413,1.5804,1.9021,1.7106,2.1317,2.9266,3.9456,9.946,1.4168,7.2601,3.4459,3.4982,1.2852,1.6693,1.4882,3.058,4.8593,181.5887,4.2654
2014/3/25,-0.2972,0.4724,0.2265,0.964,0.2278,0.3205,1.8684,0,-0.2387,0.3534,0.6566,0.2972,1.1288,2.0206,0.0817,0.4748,3.6022,1.4428,1.274,3.2453,2143530697,8706834730,2104606110,792190344,,3297998684,1447741608,3032055000,2126939655,4089695435,39.471,93.5995,37.8567,30.7893,21.4454,58.5142,24.6404,19.6601,-54.4503,36.0961,2.5613,3.759,1.584,1.9205,1.7139,2.1386,2.9813,3.9456,9.9222,1.4218,7.2385,3.4621,3.5062,1.2975,1.6725,1.493,3.1151,4.8593,181.1553,4.2805
2014/3/26,-0.8942,-0.2351,-0.452,-0.603,-0.2273,-2.2364,-0.8772,0.4225,0,-0.5282,0.7121,0.2351,0.8157,1.5166,0.0417,0.7507,1.8193,1.3455,0.7108,2.8294,2124363507,8686364116,2095093766,787413316.8,,3224241525,1435042120,3044866500,2126939655,4068094931,39.1181,93.3794,37.6856,30.6037,21.4051,57.2056,24.4243,19.7432,-54.4503,35.9055,2.5384,3.7502,1.5768,1.9089,1.7107,2.0907,2.9551,3.9623,9.9222,1.4143,7.1738,3.454,3.4903,1.2897,1.6693,1.4596,3.0878,4.8798,181.1553,4.2579
2014/3/27,-1.0526,-1.9639,-1.0216,-2.3256,-0.2278,-3.5948,0.4023,-3.0856,-0.7177,-1.4159,0.5277,0.2363,1.2278,1.8166,0.0745,0.7976,2.085,1.6006,1.1024,2.8315,2102001786,8515775661,2073690992,769101379.2,,3108337418,1440814615,2950915500,2111674538,4010493587,38.7063,91.5456,37.3006,29.892,21.3582,55.1492,24.5226,19.134,-54.0595,35.3971,2.5117,3.6765,1.5607,1.8645,1.7069,2.0156,2.967,3.84,9.851,1.3943,7.0983,3.3862,3.4546,1.2597,1.6657,1.4072,3.1002,4.7293,179.8551,4.1976
2014/3/28,-0.4559,-1.2821,-0.5734,-2.1739,-1.8265,1.0169,0.2404,-2.1708,-2.8916,1.7953,0.5362,0.3073,1.0209,2.5178,0.1122,0.9112,5.0089,1.4687,0.9491,3.2965,2092418191,8406599050,2061800562,752381784,,3139947629,1444278111,2886858000,2050614069,4082495267,38.5298,90.3719,37.0868,29.2421,20.9784,55.71,24.5815,18.7186,-52.4963,36.0326,2.5002,3.6294,1.5518,1.824,1.6766,2.0361,2.9742,3.7567,9.5662,1.4193,7.0659,3.3428,3.4348,1.2323,1.6361,1.4215,3.1077,4.6266,174.6545,4.273
2014/3/31,0,-0.8929,-0.346,-1.4815,-0.4651,-0.1119,-4.4764,0.2959,-0.4963,-2.8219,,0.2384,0.5905,1.2425,0.1091,0.5769,2.75,0.6964,0.6173,1.6347,2092418191,8331540130,2054666304,741235387.2,,3136435383,1379626174,2895399000,2040437324,3967292579,38.5298,89.565,36.9584,28.8089,20.8935,55.6477,23.4811,18.774,-52.2358,35.0158,2.5002,3.597,1.5464,1.7969,1.6698,2.0338,2.841,3.7678,9.5187,1.3793,7.0659,3.3129,3.423,1.2141,1.6294,1.4199,2.9686,4.6403,173.7878,4.1524
2014/4/1,0,0.9828,1.9676,2.0945,-0.4673,2.3516,0.6695,1.4749,2.9925,3.8113,,0.2019,0.6673,1.06,0.0651,0.7809,1.1821,1.0594,0.5817,3.3567,2092418191,8413422588,2095093766,756760725.6,,3210192542,1388862165,2938104000,2101497793,4118496107,38.5298,90.4453,37.6856,29.4123,20.7906,56.9563,23.6383,19.0509,-53.799,36.3503,2.5002,3.6323,1.5768,1.8346,1.6616,2.0816,2.86,3.8233,9.8035,1.4318,7.0659,3.3455,3.4903,1.2395,1.6214,1.4533,2.9884,4.7087,178.9884,4.3106
2014/4/2,0,0.4055,-0.454,-0.2104,0.939,-1.0941,0,-0.436,0.9685,-1.5734,,0.1643,0.7488,0.8382,0.1066,0.4105,1.1203,0.7483,1.0604,2.2646,2092418191,8447540279,2085581422,755168383.2,,3175070086,1388862165,2925292500,2121851282,4053694595,38.5298,90.812,37.5145,29.3504,20.9824,56.3332,23.6383,18.9678,-54.32,35.7784,2.5002,3.647,1.5697,1.8307,1.6769,2.0588,2.86,3.8067,9.8985,1.4093,7.0659,3.359,3.4745,1.2369,1.6364,1.4374,2.9884,4.6882,180.7219,4.2428
2014/4/3,0,0,1.8244,0.0527,-0.4651,-0.1106,-0.9975,-1.3139,-0.7194,-2.3091,,0.2382,1.5552,0.9688,0.0678,0.4557,1.1594,0.7965,0.7615,1.8586,2092418191,8447540279,2123630798,755566468.8,,3171557840,1375008178,2886858000,2106586165,3960092411,38.5298,90.812,38.1989,29.3659,20.8951,56.2709,23.4025,18.7186,-53.9292,34.9522,2.5002,3.647,1.5983,1.8317,1.6699,2.0566,2.8315,3.7567,9.8273,1.3768,7.0659,3.359,3.5378,1.2376,1.6296,1.4358,2.9586,4.6266,179.4218,4.1448
2014/4/4,0,0.727,0.112,5.6902,-0.2336,0,2.0991,1.0355,0,-0.5455,,0.1802,1.1043,3.106,0.1282,0.3468,1.1801,0.6679,0.8514,1.1904,2092418191,8508952123,2126008884,798559713.6,,3171557840,1403870650,2916751500,2106586165,3938491907,38.5298,91.4722,38.2417,31.0369,20.857,56.2709,23.8938,18.9125,-53.9292,34.7616,2.5002,3.6736,1.6001,1.9359,1.6669,2.0566,2.8909,3.7956,9.8273,1.3692,7.0659,3.3835,3.5418,1.308,1.6266,1.4358,3.0207,4.6745,179.4218,4.1222
2014/4/8,0,2.0048,0.2237,-0.9472,-0.4684,1.1074,1.8092,1.0249,0.4831,1.0969,,0.3225,1.135,3.7381,0.0986,0.5535,1.2532,0.9993,1.0681,1.1385,2092418191,8679540578,2130765056,790996087.2,,3206680297,1429269626,2946645000,2116762910,3981692915,38.5298,93.3061,38.3273,30.7429,20.7546,56.894,24.3261,19.1063,-54.1898,35.1429,2.5002,3.7472,1.6037,1.9176,1.6587,2.0793,2.9432,3.8345,9.8747,1.3843,7.0659,3.4513,3.5497,1.2956,1.6186,1.4517,3.0754,4.7224,180.2885,4.1675
2014/4/9,0,-0.3145,-1.3393,0.4026,0.2353,4.3812,0.9693,2.1739,0,-0.1808,,0.2268,1.4004,1.5,0.1607,1.361,1.6305,2.2693,0.8464,1.0149,2092418191,8652246425,2102228024,794180772,,3347170124,1443123613,3010702500,2116762910,3974492747,38.5298,93.0127,37.8139,30.8667,20.7951,59.3866,24.5619,19.5216,-54.1898,35.0793,2.5002,3.7354,1.5822,1.9253,1.6619,2.1704,2.9718,3.9178,9.8747,1.3818,7.0659,3.4404,3.5022,1.3008,1.6218,1.5153,3.1052,4.8251,180.2885,4.1599
2014/4/10,0,0.1577,0.4525,-0.5013,0.2347,-1.3641,2.56,-0.2837,-0.2404,-0.5435,,0.3043,2.3442,2.1145,0.1562,1.2262,4.2077,1.484,0.9153,1.4675,2092418191,8665893501,2111740368,790199916,,3301510930,1480067577,3002161500,2111674538,3952892243,38.5298,93.1594,37.985,30.712,20.852,58.5765,25.1906,19.4663,-54.0595,34.8887,2.5002,3.7413,1.5893,1.9156,1.6665,2.1408,3.0479,3.9067,9.851,1.3742,7.0659,3.4459,3.518,1.2943,1.6262,1.4946,3.1847,4.8114,179.8551,4.1373
2014/4/11,0,0.7087,-1.6892,-0.806,-0.2342,-2.234,0.702,0.2845,1.4458,-1.8215,,0.4058,1.1758,1.5214,0.3588,0.5673,3.8908,1.2301,1.5878,1.6379,2092418191,8727305345,2076069078,783830546.4,,3227753771,1490458067,3010702500,2142204772,3880890563,38.5298,93.8195,37.3434,30.4644,20.7974,57.2679,25.3675,19.5216,-54.8411,34.2532,2.5002,3.7678,1.5625,1.9002,1.6621,2.093,3.0692,3.9178,9.9934,1.3492,7.0659,3.4703,3.4586,1.2839,1.622,1.4612,3.207,4.8251,182.4555,4.062
2014/4/14,0,1.4855,0.4582,1.4728,-0.4695,-0.2176,-0.4648,0.8511,3.3254,1.1132,,0.4449,1.0641,1.7151,0.1484,0.5295,1.7626,1.6377,2.5208,0.7786,2092418191,8856952571,2085581422,795375028.8,,3220729279,1483531074,3036325500,2213441985,3924091571,38.5298,95.2133,37.5145,30.9131,20.712,57.1433,25.2496,19.6878,-56.6648,34.6345,2.5002,3.8238,1.5697,1.9282,1.6553,2.0885,3.055,3.9512,10.3258,1.3642,7.0659,3.5218,3.4745,1.3028,1.6153,1.458,3.1921,4.8661,188.5229,4.1072
2014/4/15,0,-1.3867,-1.3683,-0.6006,-1.1792,-1.4177,-1.0895,-1.4065,-1.3793,-2.0183,,0.3241,1.011,2.0421,0.1788,0.5699,2.0924,1.31,1.3422,1.2592,2092418191,8734128883,2057044390,790598001.6,,3175070086,1467368089,2993620500,2182911751,3844889723,38.5298,93.8929,37.0012,30.7275,20.4807,56.3332,24.9745,19.4109,-55.8832,33.9354,2.5002,3.7708,1.5482,1.9166,1.6368,2.0588,3.0217,3.8956,10.1833,1.3367,7.0659,3.473,3.4269,1.2949,1.5973,1.4374,3.1574,4.7977,185.9226,4.0243
2014/4/16,0,0.7031,0.8092,0.6546,0.9547,0.1106,0.0787,2.2825,-1.3986,0.5618,,0.2959,0.6118,1.1448,0.0949,0.3572,1.3758,3.3309,1.0781,0.6291,2092418191,8795540727,2073690992,795773114.4,,3178582331,1468522588,3061948500,2152381517,3866490227,38.5298,94.5531,37.3006,30.9286,20.6809,56.3955,24.9941,19.8539,-55.1016,34.1261,2.5002,3.7973,1.5607,1.9292,1.6528,2.0611,3.0241,3.9845,10.0409,1.3442,7.0659,3.4974,3.4546,1.3034,1.6129,1.439,3.1598,4.9072,183.3222,4.0469
2014/4/17,0,-0.8534,0.4587,1.4507,0,1.105,1.9654,-1.5342,-0.4728,0.5587,,0.2022,0.6829,2.2409,0.0931,0.3976,2.5864,1.8124,0.8065,0.7858,2092418191,8720481807,2083203336,807317596.8,,3213704788,1497385060,3014973000,2142204772,3888090731,38.5298,93.7462,37.4717,31.3773,20.6765,57.0186,25.4854,19.5493,-54.8411,34.3167,2.5002,3.7649,1.5679,1.9571,1.6525,2.0839,3.0835,3.9234,9.9934,1.3517,7.0659,3.4676,3.4705,1.3223,1.6125,1.4549,3.222,4.8319,182.4555,4.0695
2014/4/18,0,-0.1565,0.2283,-0.4931,-0.7092,-1.0929,1.6962,0.4249,0.4751,0.7407,,0.1619,0.5298,1.3613,0.0901,0.3187,2.6072,1.2224,0.6707,0.7589,2092418191,8706834730,2087959508,803336740.8,,3178582331,1522784036,3027784500,2152381517,3916891403,38.5298,93.5995,37.5573,31.2226,20.5329,56.3955,25.9177,19.6324,-55.1016,34.5709,2.5002,3.759,1.5714,1.9475,1.641,2.0611,3.1358,3.94,10.0409,1.3617,7.0659,3.4621,3.4784,1.3158,1.6013,1.439,3.2766,4.8524,183.3222,4.0996
2014/4/21,0,-1.5674,-3.1891,-2.2795,-0.2381,-2.2099,-3.7908,-3.244,-2.6005,-2.3897,,0.2207,1.0197,1.7215,0.0728,0.5074,2.6434,1.7404,1.0458,0.7455,2092418191,8570363967,2021373100,785024803.2,,3108337418,1465059091,2929563000,2096409421,3823289219,38.5298,92.1324,36.3596,30.5108,20.4861,55.1492,24.9352,18.9955,-53.6687,33.7448,2.5002,3.7001,1.5213,1.9031,1.6372,2.0156,3.0169,3.8122,9.7798,1.3292,7.0659,3.4079,3.3675,1.2858,1.5977,1.4072,3.1524,4.695,178.555,4.0017
2014/4/22,0,3.9013,-0.7059,-1.0142,-0.2387,0.452,0.2364,5.2478,-0.2427,-0.1883,,0.7355,1.0787,1.4684,0.083,0.6148,2.0351,4.4839,0.8089,0.6147,2092418191,8904717338,2007104584,777063091.2,,3122386401,1468522588,3083301000,2091321048,3816089051,38.5298,95.7267,36.1029,30.2014,20.4442,55.3984,24.9941,19.9924,-53.5384,33.6812,2.5002,3.8444,1.5106,1.8838,1.6339,2.0247,3.0241,4.0123,9.7561,1.3267,7.0659,3.5408,3.3437,1.2728,1.5944,1.4135,3.1598,4.9414,178.1216,3.9941
2014/4/23,0,0.3831,-1.8957,-0.3586,0.4785,0,-0.9434,-0.9695,-0.9732,-1.8868,,0.8245,1.0557,1.2884,0.0751,0.3026,1.1051,3.2182,0.4951,0.9004,2092418191,8938835029,1969055208,774276492,,3122386401,1454668601,3053407500,2070967559,3744087370,38.5298,96.0935,35.4185,30.0931,20.5422,55.3984,24.7583,19.7985,-53.0174,33.0457,2.5002,3.8592,1.482,1.877,1.6417,2.0247,2.9955,3.9734,9.6611,1.3017,7.0659,3.5544,3.2803,1.2682,1.6021,1.4135,3.13,4.8935,176.3881,3.9188
2014/4/24,0,-1.8321,-1.087,-0.3599,-0.9524,2.0247,0.1587,-2.9371,0,-0.5769,,0.4994,0.7574,1.2049,0.1175,0.5125,0.9518,1.7452,0.4611,0.5387,2092418191,8775070112,1947652434,771489892.8,,3185606823,1456977599,2963727000,2070967559,3722486866,38.5298,94.333,35.0335,29.9848,20.3417,56.5201,24.7976,19.217,-53.0174,32.8551,2.5002,3.7885,1.4658,1.8703,1.6257,2.0657,3.0003,3.8567,9.6611,1.2941,7.0659,3.4893,3.2447,1.2636,1.5864,1.4421,3.135,4.7498,176.3881,3.8962
2014/4/25,0,7.2317,-0.2442,2.58,-1.9231,-1.6538,-4.0412,-0.1441,-2.7027,0.3868,,1.7171,0.9885,7.0295,0.1071,0.5369,2.3089,1.6035,0.9206,0.9571,2092418191,9409659164,1942896262,791394172.8,,3132923138,1398098156,2959456500,2014995462,3736887202,38.5298,101.1549,34.948,30.7584,19.9458,55.5854,23.7955,19.1894,-51.5845,32.9822,2.5002,4.0624,1.4623,1.9185,1.5941,2.0315,2.8791,3.8511,9.4,1.2992,7.0659,3.7416,3.2368,1.2962,1.5555,1.4183,3.0083,4.7429,171.6208,3.9112
2014/4/28,0,0.4351,-4.5288,-4.6278,-0.7353,-5.2691,-1.4864,2.7417,-4.798,-2.6975,,1.8265,1.0749,3.2332,0.1424,0.7807,0.8047,3.5853,1.314,0.801,2092418191,9450600393,1854907080,754770297.6,,2967847591,1377317176,3040596000,1918316387,3636084850,38.5298,101.5951,33.3652,29.335,19.7954,52.6566,23.4418,19.7155,-49.1095,32.0925,2.5002,4.0801,1.396,1.8298,1.582,1.9245,2.8363,3.9567,8.949,1.2641,7.0659,3.7579,3.0902,1.2363,1.5438,1.3436,2.9636,4.873,163.3865,3.8057
2014/4/29,0,1.8773,0.8974,1.2658,-0.2469,-2.1302,1.2573,0.1404,-1.3263,1.1881,,1.0515,0.5433,1.3371,0.088,0.6018,0.607,2.4504,1.3688,0.4682,2092418191,9628012386,1871553682,764324352,,2904627169,1394634659,3044866500,1892874525,3679285858,38.5298,103.5022,33.6647,29.7063,19.7445,51.5349,23.7366,19.7432,-48.4581,32.4738,2.5002,4.1567,1.4086,1.8529,1.578,1.8835,2.8719,3.9623,8.8303,1.2791,7.0659,3.8284,3.1179,1.2519,1.5398,1.3149,3.0009,4.8798,161.2196,3.8509
2014/4/30,0,-3.1892,0.6353,1.8229,-0.495,0.8464,-7.7815,-8.5554,1.0753,0.7828,,0.7127,0.4845,1.5777,0.1058,0.3635,4.4298,5.6624,0.6117,0.4664,2092418191,9320953168,1883444112,778257348,,2929212889,1286111763,2784366000,1913228015,3708086530,38.5298,100.2013,33.8786,30.2478,19.6539,51.9711,21.8895,18.0541,-48.9792,32.728,2.5002,4.0241,1.4175,1.8867,1.5707,1.8994,2.6484,3.6233,8.9252,1.2891,7.0659,3.7063,3.1377,1.2747,1.5328,1.3261,2.7674,4.4623,162.9531,3.8811
2014/5/5,0,-0.366,-0.1263,1.5345,0.4975,2.7578,-0.0898,-0.6135,2.6596,1.165,,0.9317,0.8,1.8733,0.0662,0.3559,1.9936,1.9482,0.5837,0.5288,2092418191,9286835477,1881066026,790199916,,3009994539,1284957265,2767284000,1964111739,3751287538,38.5298,99.8346,33.8358,30.712,19.7465,53.4044,21.8699,17.9433,-50.2818,33.1093,2.5002,4.0094,1.4157,1.9156,1.5781,1.9518,2.6461,3.6011,9.1626,1.3042,7.0659,3.6928,3.1337,1.2943,1.54,1.3626,2.7649,4.435,167.287,3.9263
2014/5/6,0,1.8369,0.1264,0.2519,-0.495,1.867,2.2462,0.6173,-0.7772,0.1919,,0.9295,0.5237,2.3319,0.0986,0.6387,1.5937,1.3477,0.3865,0.483,2092418191,9457423931,1883444112,792190344,,3066190470,1313819737,2784366000,1948846622,3758487706,38.5298,101.6684,33.8786,30.7893,19.6515,54.4014,22.3611,18.0541,-49.891,33.1728,2.5002,4.083,1.4175,1.9205,1.5705,1.9882,2.7055,3.6233,9.0914,1.3067,7.0659,3.7606,3.1377,1.2975,1.5326,1.3881,2.827,4.4623,165.9868,3.9338
2014/5/7,0,-4.9062,-1.5152,-1.2563,-1.2438,-5.6128,-1.0545,3.0675,-2.611,-2.1073,,1.0998,0.6036,1.5584,0.0654,0.4862,1.0332,4.1355,0.6576,0.4487,2092418191,8993423334,1854907080,782238204,,2894090432,1299965750,2869776000,1897962898,3679285858,38.5298,96.6803,33.3652,30.4025,19.4007,51.3479,22.1253,18.6079,-48.5884,32.4738,2.5002,3.8827,1.396,1.8963,1.5505,1.8766,2.677,3.7344,8.854,1.2791,7.0659,3.5761,3.0902,1.2812,1.513,1.3102,2.7972,4.5992,161.6529,3.8509
2014/5/8,0,0.4552,1.7949,0.6616,0,0.7282,0.0888,-0.2976,1.0724,0.3914,,0.6113,0.8605,2.1479,0.0487,0.2376,0.5589,2.0989,0.5695,0.3764,2092418191,9034364564,1888200284,787413316.8,,2915163906,1301120249,2861235000,1918316387,3693686194,38.5298,97.1205,33.9641,30.6037,19.4041,51.7218,22.145,18.5525,-49.1095,32.6009,2.5002,3.9004,1.4211,1.9089,1.5508,1.8903,2.6794,3.7233,8.949,1.2841,7.0659,3.5924,3.1456,1.2897,1.5133,1.3197,2.7996,4.5855,163.3865,3.866
2014/5/9,0,0.1511,-1.0076,2.6289,-1.2594,-0.9639,0,-0.2985,-0.7958,-0.9747,,0.3821,0.6532,2.9138,0.1106,0.3341,0.8252,3.4046,0.3739,0.4377,2092418191,9048011640,1869175596,808113768,,2887065941,1301120249,2852694000,1903051270,3657685354,38.5298,97.2672,33.6219,31.4082,19.1691,51.2233,22.145,18.4971,-48.7187,32.2832,2.5002,3.9063,1.4068,1.9591,1.532,1.8721,2.6794,3.7122,8.8778,1.2716,7.0659,3.5978,3.1139,1.3236,1.495,1.307,2.7996,4.5718,162.0863,3.8283
2014/5/12,0,2.187,2.1628,0.7389,2.2959,2.9197,-0.6211,3.1437,3.7433,2.5591,,0.5918,0.7005,3.3618,0.1654,0.4069,4.0655,4.3226,0.9692,0.7493,2092418191,9245894247,1909603058,814085052,,2971359837,1293038757,2942374500,1974288483,3751287538,38.5298,99.3944,34.3491,31.6403,19.6233,52.7189,22.0074,19.0786,-50.5424,33.1093,2.5002,3.9917,1.4372,1.9735,1.5683,1.9268,2.6627,3.8289,9.2101,1.3042,7.0659,3.6765,3.1813,1.3334,1.5304,1.3451,2.7823,4.7156,168.1537,3.9263
