ÈÕÆÚ,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH
2015/9/23,-0.8511,,-2.1224,0,-4.9083,-0.5832,-0.0826,,2.0689,,2.5717,,1.1271,4.7428,5.1071,,2982355567,,2441119181,7383964000,13629176287,1500000000,2538900000,,39.4433,,171.9904,25.4289,34.1725,42.7786,100.3306,,3.2037,,2.8892,2.5902,8.4627,8.7772,18.5593,,3.6263,,7.9732,1.8298,12.9986,12.6133,35.5997,
2015/9/24,2.6466,,2.7523,0,3.0058,1.28,4.3838,,2.2839,,2.1303,,0.7181,4.854,5.8645,,3061287724,,2508305948,7383964000,14038842656,1519200000,2650200000,,40.4873,,176.7241,25.4289,35.1996,43.3262,104.7289,,3.2885,,2.9688,2.5902,8.7171,8.8896,19.3729,,3.7223,,8.1926,1.8298,13.3893,12.7747,37.1603,
2015/9/25,-3.2056,,-3.4091,0,-1.932,-6.3981,-1.6376,,1.9736,,1.8852,,0.7798,5.1059,5.2828,,2963155853,,2422795518,7383964000,13767615267,1422000000,2606800000,,39.1894,,170.6994,25.4289,34.5196,40.5541,103.0138,,3.1831,,2.8675,2.5902,8.5487,8.3208,19.0557,,3.603,,7.9133,1.8298,13.1307,11.9574,36.5518,
2015/9/28,1.9438,,4.5378,0,0.3489,3.1786,0.4834,,1.46,,1.9107,,0.5951,2.7779,2.4928,,3020754995,,2532737499,7383964000,13815645117,1467200000,2619400000,,39.9512,,178.4455,25.4289,34.64,41.8432,103.5117,,3.245,,2.9977,2.5902,8.5785,8.5853,19.1478,,3.673,,8.2724,1.8298,13.1765,12.3375,36.7285,
2015/9/29,-2.1186,,-2.7331,0,-2.3517,-2.59,0.4276,,1.1383,,1.5682,,0.7073,2.859,3.7313,,2956755948,,2463514770,7383964000,13490737308,1429200000,2630600000,,39.1048,,173.5683,25.4289,33.8254,40.7595,103.9543,,3.1762,,2.9157,2.5902,8.3767,8.3629,19.2296,,3.5952,,8.0463,1.8298,12.8666,12.0179,36.8855,
2015/9/30,0.6494,,2.0661,0,1.6126,0.3638,-4.1245,,1.1675,,1.5703,,0.7772,1.9036,2.4941,,2975955662,,2514413836,7383964000,13708284276,1434400000,2522100000,,39.3587,,177.1545,25.4289,34.3708,40.9078,99.6667,,3.1969,,2.976,2.5902,8.5118,8.3934,18.4365,,3.6185,,8.2125,1.8298,13.0741,12.0616,35.3641,
2015/10/8,4.3728,,2.996,0,4.6785,4.6012,5.5232,,2.8462,,2.6006,,1.1617,4.7384,3.4395,,3106087057,,2589744453,7383964000,14349624039,1500400000,2661400000,,41.0798,,182.4619,25.4289,35.9788,42.79,105.1714,,3.3367,,3.0651,2.5902,8.91,8.7796,19.4548,,3.7768,,8.4586,1.8298,13.6857,12.6166,37.3174,
2015/10/9,0.9615,,2.673,0,2.9927,2.4527,4.0242,,2.7958,,2.1148,,1.0601,6.1019,5.8012,,3135953279,,2658967182,7383964000,14779067404,1537200000,2768500000,,41.4748,,187.339,25.4289,37.0556,43.8395,109.4038,,3.3687,,3.1471,2.5902,9.1767,8.9949,20.2377,,3.8131,,8.6847,1.8298,14.0953,12.9261,38.8191,
2015/10/12,4.6259,,8.9587,0,7.3409,5.1002,2.3767,,4.4375,,4.0831,,1.7571,9.4377,9.0656,,3281017784,,2897174808,7383964000,15863976960,1615600000,2834300000,,43.3933,,204.1221,25.4289,39.7758,46.0754,112.004,,3.5246,,3.429,2.5902,9.8503,9.4537,20.7187,,3.9895,,9.4627,1.8298,15.13,13.5853,39.7417,
2015/10/13,3.0559,,2.1785,0,0.3028,-0.3714,-1.4325,,3.8218,,3.1563,,1.1345,5.4025,3.8395,,3381282957,,2960289649,7383964000,15912006810,1609600000,2793700000,,44.7194,,208.5689,25.4289,39.8962,45.9043,110.3996,,3.6323,,3.5037,2.5902,9.8802,9.4186,20.4219,,4.1114,,9.6689,1.8298,15.1758,13.5349,39.1724,
2015/10/14,-3.5962,,-0.1376,0,0.7102,-1.6402,0.2005,,2.4607,,3.2481,,0.92,5.0119,5.6705,,3259684768,,2956217724,7383964000,16025018222,1583200000,2799300000,,43.1112,,208.282,25.4289,40.1796,45.1514,110.6209,,3.5017,,3.4989,2.5902,9.9503,9.2641,20.4628,,3.9635,,9.6556,1.8298,15.2836,13.3129,39.251,
2015/10/15,2.7487,,5.2342,0,2.9267,3.0571,1.2503,,2.7722,,4.1071,,1.9551,6.9282,4.8704,,3349283434,,3110950883,7383964000,16494015581,1631600000,2834300000,,44.2962,,219.1838,25.4289,41.3555,46.5318,112.004,,3.5979,,3.682,2.5902,10.2415,9.5473,20.7187,,4.0725,,10.1609,1.8298,15.7309,13.7199,39.7417,
2015/10/16,0.3185,,0,0,1.3703,1.6671,0.4693,,2.3425,,4.5586,,2.088,8.3085,5.4018,,3359949941,,3110950883,7383964000,16720038405,1658800000,2847600000,,44.4372,,219.1838,25.4289,41.9222,47.3075,112.5296,,3.6094,,3.682,2.5902,10.3819,9.7065,20.8159,,4.0854,,10.1609,1.8298,15.9465,13.9486,39.9282,
2015/10/19,-1.4603,,-2.1597,0,-2.0615,-2.6284,-3.0973,,2.5433,,2.8668,,1.5808,7.4858,4.7497,,3310884006,,3043764117,7383964000,16375353599,1615200000,2759400000,,43.7883,,214.4501,25.4289,41.058,46.064,109.0441,,3.5567,,3.6025,2.5902,10.1679,9.4513,20.1712,,4.0258,,9.9415,1.8298,15.6178,13.582,38.6915,
2015/10/20,5.0258,,1.9398,0,1.1387,2.8975,0.9386,,3.9179,,3.9591,,1.4047,6.7417,4.577,,3477281527,,3102807033,7383964000,16561822429,1662000000,2785300000,,45.989,,218.61,25.4289,41.5255,47.3987,110.0676,,3.7354,,3.6724,2.5902,10.2837,9.7252,20.3605,,4.2281,,10.1343,1.8298,15.7956,13.9755,39.0547,
2015/10/21,-9.2638,,-8.2021,0,-4.5036,2.3827,-7.1375,,3.3766,,4.5704,,1.7464,22.8543,6.6454,,3155152992,,2848311705,7383964000,15815947109,1701600000,2586500000,,41.7287,,200.6794,25.4289,39.6554,48.5281,102.2116,,3.3894,,3.3712,2.5902,9.8205,9.9569,18.9073,,3.8364,,9.3031,1.8298,15.0842,14.3085,36.2671,
2015/10/22,6.8289,,10.0071,0,3.8942,6.5115,3.3829,,2.6289,,4.2942,,1.3613,17.2344,3.6263,,3370616449,,3133346472,7383964000,16431859305,1812400000,2674000000,,44.5783,,220.7617,25.4289,41.1996,51.688,105.6694,,3.6208,,3.7085,2.5902,10.203,10.6052,19.5469,,4.0984,,10.2341,1.8298,15.6716,15.2402,37.494,
2015/10/23,6.2025,,10.0065,0,2.9917,-1.0373,4.9476,,4.4668,,6.7228,,1.5544,15.5798,6.8477,,3579680001,,3446884716,7383964000,16923458947,1793600000,2806300000,,47.3433,,242.8522,25.4289,42.4322,51.1518,110.8975,,3.8454,,4.0796,2.5902,10.5082,10.4952,20.514,,4.3526,,11.2582,1.8298,16.1405,15.0821,39.3491,
2015/10/26,1.0727,,-1.3585,0,3.3389,-0.6244,0.0748,,3.3305,,9.6149,,1.9824,9.8712,3.4851,,3618079429,,3400057575,7383964000,17488516007,1782400000,2808400000,,47.8512,,239.553,25.4289,43.849,50.8324,110.9805,,3.8867,,4.0242,2.5902,10.8591,10.4297,20.5294,,4.3993,,11.1052,1.8298,16.6794,14.9879,39.3786,
2015/10/27,-0.2948,,10,0,-1.1309,-2.0871,7.6271,,2.5364,,9.7005,,1.5576,8.9875,13.4155,,3607412921,,3740063333,7383964000,17290746036,1745200000,3022600000,,47.7101,,263.5083,25.4289,43.3531,49.7715,119.4451,,3.8752,,4.4266,2.5902,10.7363,10.212,22.0952,,4.3863,,12.2157,1.8298,16.4908,14.6751,42.382,
2015/10/28,-0.0591,,-1.1432,0,0.3922,-3.8735,0.0232,,3.3283,,8.1882,,1.9456,6.9149,9.642,,3605279620,,3697308118,7383964000,17358552883,1677600000,3023300000,,47.6819,,260.4959,25.4289,43.5231,47.8436,119.4728,,3.8729,,4.376,2.5902,10.7784,9.8165,22.1003,,4.3837,,12.0761,1.8298,16.5555,14.1067,42.3918,
2015/10/29,-0.4142,,-2.5881,0,2.5391,1.7406,0.4168,,3.3536,,4.5523,,1.5221,4.756,6.4737,,3590346509,,3601617875,7383964000,17799297390,1706800000,3035900000,,47.4844,,253.754,25.4289,44.6282,48.6764,119.9707,,3.8569,,4.2628,2.5902,11.052,9.9873,22.1924,,4.3656,,11.7636,1.8298,16.9758,14.3522,42.5685,
2015/10/30,-2.0796,,-3.2222,0,0.1905,0.0234,0.6687,,2.2009,,3.4958,,0.8939,5.2443,12.0409,,3515680954,,3485568005,7383964000,17833200814,1707200000,3056200000,,46.4969,,245.5777,25.4289,44.7132,48.6878,120.7729,,3.7767,,4.1254,2.5902,11.0731,9.9897,22.3408,,4.2748,,11.3845,1.8298,17.0082,14.3556,42.8531,
2015/11/2,-0.0607,,5.1402,0,2.82,2.9288,-1.5346,,1.9044,,5.5409,,1.6326,10.6318,5.4167,,3513547653,,3664732716,7383964000,18336101597,1757200000,3009300000,,46.4687,,258.2008,25.4289,45.9741,50.1137,118.9195,,3.7744,,4.3375,2.5902,11.3853,10.2822,21.9979,,4.2722,,11.9697,1.8298,17.4878,14.776,42.1955,
2015/11/3,1.2143,,0.4444,0,1.2018,4.0291,4.8151,,1.6236,,3.5465,,1.1745,13.593,11.0625,,3556213684,,3681020417,7383964000,18556473850,1828000000,3154200000,,47.0329,,259.3484,25.4289,46.5267,52.1329,124.6456,,3.8202,,4.3567,2.5902,11.5222,10.6965,23.0571,,4.3241,,12.0229,1.8298,17.698,15.3714,44.2273,
2015/11/4,5.3989,,4.1482,0,4.5981,3.698,3.7506,,2.8446,,4.1837,,1.4846,14.8685,9.6862,,3748210823,,3833717613,7383964000,19409710011,1895600000,3272500000,,49.5722,,270.1068,25.4289,48.666,54.0608,129.3205,,4.0264,,4.5375,2.5902,12.052,11.0921,23.9219,,4.5575,,12.5216,1.8298,18.5117,15.9398,45.886,
2015/11/5,6.4314,,-3.0802,0,-1.31,-1.5826,0.0642,,6.8604,,4.0545,,1.6003,10.287,4.9515,,3989273899,,3715631782,7383964000,19155434334,1865600000,3274600000,,52.7604,,261.787,25.4289,48.0285,53.2052,129.4035,,4.2854,,4.3977,2.5902,11.8941,10.9165,23.9373,,4.8507,,12.1359,1.8298,18.2692,15.6875,45.9155,
2015/11/6,5.3476,,2.3562,0,0.6195,4.5669,1.2398,,6.2048,,3.5513,,1.2563,12.6968,5.5422,,4202604054,,3803178174,7383964000,19274096317,1950800000,3315200000,,55.5818,,267.9551,25.4289,48.326,55.635,131.0079,,4.5146,,4.5013,2.5902,11.9678,11.4151,24.2341,,5.11,,12.4219,1.8298,18.3824,16.404,46.4848,
2015/11/9,-2.2843,,8.6188,0,-2.1401,2.6246,8.0659,,4.4388,,4.4855,,1.9446,17.1106,6.1099,,4106605484,,4130968156,7383964000,18861604663,2002000000,3582600000,,54.3122,,291.0497,25.4289,47.2917,57.0952,141.5748,,4.4114,,4.8893,2.5902,11.7116,11.7147,26.1887,,4.9933,,13.4925,1.8298,17.989,16.8345,50.2342,
2015/11/10,0.1558,,-0.3943,0,-0.1198,-1.1788,-2.0125,,2.6148,,3.9167,,1.316,10.6131,4.747,,4113005388,,4114680455,7383964000,18839002380,1978400000,3510500000,,54.3968,,289.9022,25.4289,47.2351,56.4222,138.7256,,4.4183,,4.87,2.5902,11.6976,11.5766,25.6617,,5.0011,,13.4393,1.8298,17.9674,16.6361,49.2232,
2015/11/11,2.3859,,4.8491,0,0.6299,7.683,4.008,,2.6919,,4.7804,,0.9773,15.7399,4.2878,,4211137260,,4314204792,7383964000,18957664363,2130400000,3651200000,,55.6947,,303.9598,25.4289,47.5326,60.7571,144.2857,,4.5237,,5.1062,2.5902,11.7713,12.466,26.6902,,5.1204,,14.091,1.8298,18.0806,17.9142,51.196,
2015/11/12,-3.4448,,0.5191,0,0.8644,5.783,0.441,,3.7612,,3.0263,,1.095,18.6187,5.5483,,4066072754,,4336600381,7383964000,19121530910,2253600000,3667300000,,53.7761,,305.5376,25.4289,47.9435,64.2706,144.9219,,4.3679,,5.1327,2.5902,11.873,13.1869,26.8079,,4.944,,14.1641,1.8298,18.2369,18.9502,51.4218,
2015/11/13,-3.148,,-2.2066,0,-2.896,-9.8332,-7.2342,,2.0548,,3.4074,,1.1346,18.7238,5.9824,,3938074661,,4240910137,7383964000,18567774992,2032000000,3402000000,,52.0833,,298.7957,25.4289,46.555,57.9508,134.438,,4.2304,,5.0194,2.5902,11.5292,11.8902,24.8686,,4.7884,,13.8516,1.8298,17.7087,17.0868,47.7018,
2015/11/16,1.4085,,7.4892,0,3.2867,1.3386,0.0206,,1.9377,,3.8123,,1.1253,8.8786,2.6474,,3993540502,,4558520306,7383964000,19178036616,2059200000,3402700000,,52.8168,,321.1731,25.4289,48.0851,58.7265,134.4657,,4.29,,5.3953,2.5902,11.9081,12.0494,24.8737,,4.8558,,14.889,1.8298,18.2908,17.3155,47.7117,
2015/11/17,0.4274,,-2.5904,0,0.2652,-2.467,-2.2629,,2.9433,,2.7607,,2.4986,9.776,2.8529,,4010606914,,4440434474,7383964000,19228891752,2008400000,3325700000,,53.0426,,312.8533,25.4289,48.2126,57.2777,131.4228,,4.3083,,5.2556,2.5902,11.9397,11.7521,24.3108,,4.8766,,14.5033,1.8298,18.3393,16.8883,46.632,
2015/11/18,0.6915,,-2.5218,0,-0.5583,-3.0273,-0.5473,,2.3343,,1.9821,,1.6235,7.1552,2.1903,,4038339834,,4328456530,7383964000,19121530910,1947600000,3307500000,,53.4093,,304.9639,25.4289,47.9435,55.5438,130.7036,,4.3381,,5.123,2.5902,11.873,11.3964,24.1778,,4.9103,,14.1375,1.8298,18.2369,16.3771,46.3768,
2015/11/19,2.2187,,4.8918,0,1.3889,3.9228,7.4286,,2.4914,,2.1698,,1.1504,5.8793,4.4543,,4127938499,,4540196643,7383964000,19387107729,2024000000,3553200000,,54.5943,,319.8821,25.4289,48.6093,57.7226,140.413,,4.4344,,5.3736,2.5902,12.0379,11.8434,25.9738,,5.0193,,14.8291,1.8298,18.4902,17.0195,49.8219,
2015/11/20,10.0258,,-2.0179,0,-0.2915,3.7154,-1.3199,,6.2623,,2.4841,,1.1959,10.0991,3.4104,,4541799000,,4448578325,7383964000,19330602023,2099200000,3506300000,,60.0679,,313.4271,25.4289,48.4677,59.8673,138.5596,,4.8789,,5.2652,2.5902,12.0029,12.2834,25.631,,5.5225,,14.5299,1.8298,18.4363,17.6518,49.1643,
2015/11/23,0.0939,,-5.0343,0,-4.1216,2.3438,-0.8385,,6.4383,,2.7463,,1.6545,11.9807,2.0403,,4546065603,,4224622437,7383964000,18533871568,2148400000,3476900000,,60.1243,,297.6482,25.4289,46.47,61.2704,137.3978,,4.8835,,5.0001,2.5902,11.5081,12.5713,25.4161,,5.5277,,13.7984,1.8298,17.6764,18.0656,48.7521,
2015/11/24,1.0324,,0,0,2.6524,6.4792,3.2817,,3.2797,,2.4703,,0.9281,13.5941,3.8667,,4592998237,,4224622437,7383964000,19025471210,2287600000,3591000000,,60.745,,297.6482,25.4289,47.7026,65.2403,141.9068,,4.9339,,5.0001,2.5902,11.8134,13.3859,26.2501,,5.5847,,13.7984,1.8298,18.1453,19.2361,50.3519,
2015/11/25,5.3878,,5.5422,0,-0.6237,-1.154,-0.7992,,3.851,,3.1974,,0.7876,10.7931,2.8762,,4840461217,,4458758138,7383964000,18906809228,2261200000,3562300000,,64.0178,,314.1443,25.4289,47.4051,64.4874,140.7726,,5.1998,,5.2773,2.5902,11.7397,13.2314,26.0403,,5.8856,,14.5631,1.8298,18.0321,19.0141,49.9495,
2015/11/26,-3.2173,,1.2329,0,0.1195,-2.0166,-3.4388,,3.6046,,3.2494,,0.7766,10.853,2.7087,,4684730204,,4513729129,7383964000,18929411510,2215600000,3439800000,,61.9582,,318.0174,25.4289,47.4618,63.1869,135.9317,,5.0325,,5.3423,2.5902,11.7537,12.9646,25.1449,,5.6963,,14.7427,1.8298,18.0536,18.6306,48.2319,
2015/11/27,-8.6521,,1.5336,0,-3.4328,-5.5425,-8.1197,,3.4707,,6.3891,,1.0811,11.672,2.7587,,4279402909,,4582951858,7383964000,18279595891,2092800000,3160500000,,56.5975,,322.8945,25.4289,45.8325,59.6848,124.8946,,4.5971,,5.4242,2.5902,11.3503,12.246,23.1032,,5.2034,,14.9688,1.8298,17.4339,17.598,44.3156,
2015/11/30,10.0199,,-0.9329,0,-0.8037,8.3716,2.835,,6.078,,5.2243,,0.9261,15.7683,3.3218,,4708196521,,4540196643,7383964000,18132681055,2268000000,3250100000,,62.2686,,319.8821,25.4289,45.4641,64.6813,128.4353,,5.0577,,5.3736,2.5902,11.259,13.2712,23.7582,,5.7248,,14.8291,1.8298,17.2938,19.0713,45.5719,
2015/12/1,-4.0326,,-7.8475,0,-2.0256,1.6931,-0.1077,,3.7879,,2.9361,,1.1046,15.8871,3.1437,,4518332683,,4183903184,7383964000,17765393966,2306400000,3246600000,,59.7575,,294.7793,25.4289,44.5432,65.7764,128.297,,4.8537,,4.9519,2.5902,11.031,13.4959,23.7326,,5.4939,,13.6654,1.8298,16.9435,19.3942,45.5229,
2015/12/2,0,,-3.9416,0,3.785,-2.8789,-3.1263,,2.1804,,3.185,,0.9173,10.204,2.3079,,4518332683,,4018990212,7383964000,18437811868,2240000000,3145100000,,59.7575,,283.1602,25.4289,46.2292,63.8828,124.286,,4.8537,,4.7568,2.5902,11.4485,13.1073,22.9906,,5.4939,,13.1268,1.8298,17.5848,18.8358,44.0997,
2015/12/3,2.7384,,2.5329,0,6.7116,4.4643,3.6279,,2.5682,,2.1818,,2.0345,10.0161,2.0429,,4642064173,,4120788343,7383964000,19675286829,2340000000,3259200000,,61.3939,,290.3325,25.4289,49.3319,66.7347,128.7949,,4.9866,,4.8772,2.5902,12.2169,13.6925,23.8247,,5.6444,,13.4593,1.8298,18.765,19.6767,45.6995,
2015/12/4,1.3327,,-1.7292,0,-2.0965,-1.0427,-2.3411,,3.275,,3.1831,,1.1524,9.2618,2.0813,,4703929918,,4049529651,7383964000,19262795175,2315600000,3182900000,,62.2121,,285.3119,25.4289,48.2976,66.0388,125.7797,,5.0531,,4.7929,2.5902,11.9608,13.5497,23.2669,,5.7196,,13.2265,1.8298,18.3716,19.4715,44.6297,
2015/12/7,-1.678,,-0.4525,0,0.5573,-2.1247,1.7814,,1.8494,,2.6831,,1.0799,6.4254,1.8782,,4624997760,,4031205988,7383964000,19370156017,2266400000,3239600000,,61.1682,,284.0209,25.4289,48.5668,64.6357,128.0204,,4.9683,,4.7712,2.5902,12.0274,13.2618,23.6814,,5.6236,,13.1667,1.8298,18.474,19.0578,45.4247,
2015/12/8,-3.4594,,-1.0101,0,-1.8378,0.353,0,,1.5899,,2.279,,1.2935,6.753,2.3315,,4465000144,,3990486735,7383964000,19014170069,2274400000,3239600000,,59.0522,,281.152,25.4289,47.6743,64.8638,128.0204,,4.7964,,4.723,2.5902,11.8064,13.3086,23.6814,,5.4291,,13.0337,1.8298,18.1345,19.1251,45.4247,
2015/12/9,0.7167,,-1.0204,0,-1.1293,-3.7636,0.6266,,1.3733,,2.4973,,0.6806,6.4563,1.7019,,4496999667,,3949767483,7383964000,18799448386,2188800000,3259900000,,59.4754,,278.2831,25.4289,47.1359,62.4226,128.8226,,4.8308,,4.6748,2.5902,11.673,12.8077,23.8298,,5.468,,12.9007,1.8298,17.9297,18.4053,45.7094,
2015/12/10,-1.0911,,-0.2062,0,0,-2.7778,0.816,,1.3082,,1.5261,,1.0311,8.245,1.9497,,4447933732,,3941623632,7383964000,18799448386,2128000000,3286500000,,58.8264,,277.7093,25.4289,47.1359,60.6886,129.8737,,4.7781,,4.6652,2.5902,11.673,12.452,24.0243,,5.4084,,12.8741,1.8298,17.9297,17.894,46.0823,
2015/12/11,-3.693,,-0.8264,0,0.1803,-0.2068,0.0213,,1.2597,,1.0807,,0.5601,4.329,2.0266,,4283669512,,3909048230,7383964000,18833351810,2123600000,3287200000,,56.654,,275.4142,25.4289,47.2209,60.5631,129.9014,,4.6017,,4.6266,2.5902,11.6941,12.4262,24.0294,,5.2086,,12.7677,1.8298,17.962,17.857,46.0921,
2015/12/14,2.7888,,1.3542,0,1.5002,3.8049,1.5545,,0.7341,,1.5434,,0.8503,3.7861,1.5534,,4403134399,,3961983259,7383964000,19115880340,2204400000,3338300000,,58.234,,279.1438,25.4289,47.9293,62.8675,131.9207,,4.73,,4.6893,2.5902,11.8695,12.899,24.4029,,5.3539,,12.9406,1.8298,18.2315,18.5365,46.8087,
2015/12/15,7.4612,,2.0555,0,0.1774,0.9617,2.2856,,3.1211,,2.0295,,0.7513,4.3816,2.012,,4731662838,,4043421763,7383964000,19149783763,2225600000,3414600000,,62.5789,,284.8816,25.4289,48.0143,63.4721,134.9359,,5.0829,,4.7857,2.5902,11.8906,13.0231,24.9607,,5.7533,,13.2066,1.8298,18.2638,18.7147,47.8785,
2015/12/16,0.7214,,0.1511,0,-0.0885,0.2516,2.4805,,2.7004,,1.5547,,0.6036,6.3163,3.1629,,4765795663,,4049529651,7383964000,19132832052,2231200000,3499300000,,63.0304,,285.3119,25.4289,47.9718,63.6318,138.283,,5.1196,,4.7929,2.5902,11.8801,13.0558,25.5798,,5.7948,,13.2265,1.8298,18.2477,18.7618,49.0662,
2015/12/17,1.1638,,2.1116,10.0116,0.4135,10.0036,10.002,,2.8185,,2.7152,0.041,1.0401,17.4101,7.7,,4821261503,,4135040081,8123220000,19211940040,2454400000,3849300000,,63.7639,,291.3366,27.9747,48.1701,69.9973,152.1141,,5.1791,,4.8941,2.8495,11.9292,14.3619,28.1383,,5.8623,,13.5058,2.013,18.3231,20.6387,53.9737,
2015/12/18,4.0708,,-0.5416,10,-0.7353,-0.7823,1.6548,,3.146,,1.5081,0.0504,0.7015,11.584,6.9494,,5017525246,,4112644492,8935542000,19070675775,2435200000,3913000000,,66.3596,,289.7587,30.7722,47.8159,69.4497,154.6314,,5.39,,4.8676,3.1345,11.8415,14.2495,28.604,,6.1009,,13.4327,2.2143,18.1884,20.4772,54.8669,
2015/12/21,2.4235,,3.0198,10.0048,5.363,0.2628,-3.6136,,2.9206,,2.5545,0.1948,2.3776,9.9802,3.7795,,5139123434,,4236838212,9829526000,20093429054,2441600000,3771600000,,67.9678,,298.5088,33.8509,50.3803,69.6322,149.0436,,5.5206,,5.0146,3.4481,12.4765,14.287,27.5703,,6.2488,,13.8383,2.4358,19.1638,20.531,52.8843,
2015/12/22,0.0415,,-0.9611,2.8422,-1.631,-1.1468,0.0371,,2.1779,,1.4741,9.5078,1.0659,6.9032,3.7762,,5141256736,,4196118960,10108896000,19765695959,2413600000,3773000000,,67.996,,295.6399,34.813,49.5586,68.8337,149.0989,,5.5229,,4.9664,3.5461,12.273,14.1232,27.5806,,6.2514,,13.7053,2.505,18.8512,20.2956,52.9039,
2015/12/23,-0.7054,,-2.9597,-0.8078,4.8313,-3.6957,1.1503,,1.6254,,1.4724,4.1355,1.9966,9.0613,4.0807,,5104990609,,4071925240,10027234000,20720642390,2324400000,3816400000,,67.5164,,286.8898,34.5318,51.9529,66.2898,150.814,,5.4839,,4.8194,3.5174,12.866,13.6012,27.8978,,6.2073,,13.2997,2.4848,19.762,19.5455,53.5124,
2015/12/24,-2.173,,-2.75,-2.4432,2.0725,2.2027,-1.5407,,1.5066,,2.2858,3.1609,1.7673,5.6739,2.3691,,4994058929,,3959947296,9782248000,21150085756,2375600000,3757600000,,66.0493,,279.0003,33.6881,53.0297,67.75,148.4904,,5.3648,,4.6869,3.4315,13.1326,13.9008,27.468,,6.0724,,12.9339,2.4241,20.1716,19.976,52.688,
2015/12/25,0.3417,,5.09,0.2636,0.7481,-0.522,0.0373,,1.6101,,2.3971,1.7666,1.0312,5.0755,1.8616,,5011125341,,4161507595,9808036000,21308301733,2363200000,3759000000,,66.275,,293.2014,33.7769,53.4263,67.3963,148.5457,,5.3831,,4.9254,3.4405,13.2309,13.8282,27.4782,,6.0931,,13.5923,2.4305,20.3225,19.8718,52.7076,
2015/12/28,-3.4908,,-1.6634,-3.2866,-3.686,-3.91,-6.7784,,1.5386,,1.7943,2.3127,1.6193,6.0755,3.1817,,4836194614,,4092284866,9485686000,20522872419,2270800000,3504200000,,63.9614,,288.3243,32.6668,51.457,64.7612,138.4767,,5.1952,,4.8435,3.3275,12.7432,13.2876,25.6156,,5.8804,,13.3662,2.3506,19.5734,19.0948,49.1349,
2015/12/29,0.397,,-0.597,-3.5795,0.5507,2.1666,1.7779,,1.3857,,0.9261,4.4829,1.0085,4.4154,3.4631,,4855394328,,4067853315,9146144000,20635883831,2320000000,3566500000,,64.2153,,286.6029,31.4975,51.7404,66.1643,140.9386,,5.2158,,4.8146,3.2084,12.8133,13.5755,26.0711,,5.9038,,13.2864,2.2665,19.6812,19.5085,50.0084,
2015/12/30,2.9877,,1.3013,1.5038,-3.0394,1.7241,0.8636,,2.342,,1.4707,2.1129,1.1337,3.7505,2.804,,5000458833,,4120788343,9283680000,20008670495,2360000000,3597300000,,66.1339,,290.3325,31.9711,50.1678,67.3051,142.1557,,5.3716,,4.8772,3.2566,12.4239,13.8095,26.2962,,6.0802,,13.4593,2.3005,19.083,19.8449,50.4403,
2015/12/31,-0.5546,,-0.6917,-1.0185,4.4055,-2.8644,0.1362,,1.3565,,1.9086,1.8807,1.2989,3.6426,1.143,,4918188135,,4081035137,9189124000,20890159508,2292400000,3602200000,,65.7671,,288.3243,31.6455,52.3779,65.3772,142.3494,,5.3419,,4.8435,3.2234,12.9712,13.414,26.332,,6.0465,,13.3662,2.2771,19.9237,19.2764,50.509,
2016/1/4,-9.9099,,-10,-9.3545,-8.6016,-9.9983,-9.522,,1.4044,,1.6912,1.7757,0.9136,5.1984,0.8641,,4430800122,,3672931624,8329524000,19093278057,2063200000,3259200000,,43.7126,,63.8166,30.2159,40.3477,58.224,136.6503,,4.4194,,4.3788,2.7425,9.3562,6.1716,14.1084,,3.6583,,8.8791,1.9672,15.5281,17.2603,41.1804,
2016/1/5,-6.8095,,-10.0055,4.3344,0.8878,-4.2846,3.3935,,4.0054,,4.238,3.4051,1.3984,6.658,2.9458,,4129083733,,3305435425,8690556000,19262795175,1974800000,3369800000,,40.736,,57.4314,31.5256,40.7059,55.7294,141.2875,,4.1185,,3.9407,2.8614,9.4392,5.9072,14.5872,,3.4092,,7.9907,2.0525,15.666,16.5207,42.5779,
2016/1/6,2.3505,,10.0123,0.544,0.9094,2.2888,3.7183,,1.472,,5.9534,2.2982,0.6561,4.4192,2.8496,,4226139354,,3636385040,8737834000,19437962864,2020000000,3495100000,,41.6935,,63.1816,31.6971,41.0761,57.0049,146.5411,,4.2153,,4.3352,2.8769,9.5251,6.0424,15.1296,,3.4894,,8.7908,2.0636,15.8085,16.8989,44.1611,
2016/1/7,-9.985,,-9.9944,-9.8377,-9.7674,-10,-8.2315,,0.4599,,0.9073,0.5605,0.3407,1.3319,0.4179,,3804158390,,3272949573,7878234000,17539371142,1818000000,3207400000,,37.5304,,56.867,28.5788,37.064,51.3044,134.4785,,3.7944,,3.902,2.5939,8.5947,5.4382,13.8842,,3.1409,,7.9122,1.8606,14.2644,15.209,40.5259,
