ÈÕÆÚ,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH
2014/1/2,0,4.2411,-0.4154,0.4754,3.7805,,,0,1.7448,,,0.1639,,4.9772,0.2518,0.7342,1.9136,,,,4.0141,,,0.6386,5746938039,1966773526,8605432226,1847365050,1189950109,,,2109122301,657844305,,,1431940370,233.023,-11.4952,-39.7522,-21.1948,-8.2762,,,79.2571,176.4162,,,105.0456,3.3981,2.498,2.8145,1.8621,3.5622,,,3.5151,4.2518,,,2.5886,3.3191,2.8316,1.8554,1.537,4.7519,,,4.7711,20.5232,,,1.2671
2014/1/3,0,2.8908,0.5214,-2.5237,0.235,,,0,-0.8574,,,-1.3093,,6.0149,0.2464,1.0854,1.1014,,,,3.1848,,,0.5026,5746938039,2023628864,8650298921,1800743850,1192746701,,,2109122301,652203625,,,1413191560,233.023,-11.8275,-39.9595,-20.6599,-8.2956,,,79.2571,174.9035,,,103.6702,3.3981,2.5702,2.8291,1.8151,3.5706,,,3.5151,4.2153,,,2.5547,3.3191,2.9134,1.865,1.4982,4.7631,,,4.7711,20.3473,,,1.2505
2014/1/6,-5.513,-4.0583,-5.1867,-4.3689,-1.8757,,,0,-1.6216,,,-4.9751,1.4833,2.7334,0.2617,1.1348,0.5016,,,,4.7755,,,0.9122,5430108377,1941504487,8201631965,1722070575,1170373961,,,2109122301,641627350,,,1342883522,220.1764,-11.3475,-37.8869,-19.7573,-8.14,,,79.2571,172.0672,,,98.5125,3.2108,2.4659,2.6824,1.7358,3.5036,,,3.5151,4.1469,,,2.4276,3.1361,2.7952,1.7683,1.4328,4.6737,,,4.7711,20.0173,,,1.1883
2014/1/7,0.9724,-5.9653,1.3129,1.5228,-0.7168,,,0,2.9121,,,0.6981,0.9635,3.3455,0.1766,1.1551,0.45,,,,4.107,,,0.609,5482913321,1825688059,8309312034,1748295000,1161984184,,,2109122301,660312102.5,,,1352257927,222.3175,-10.6706,-38.3843,-20.0582,-8.0817,,,79.2571,177.0779,,,99.2002,3.242,2.3188,2.7176,1.7623,3.4785,,,3.5151,4.2677,,,2.4446,3.1666,2.6284,1.7915,1.4546,4.6402,,,4.7711,20.6002,,,1.1966
2014/1/8,-2.2472,-0.9227,-0.108,0.5,-0.722,,,0,2.4026,,,-0.6932,1.3084,1.4971,0.177,0.7915,0.4122,,,,4.6114,,,0.7034,5359701786,1808842033,8300338695,1757036475,1153594406,,,2109122301,676176515,,,1342883522,217.3216,-10.5721,-38.3429,-20.1585,-8.0233,,,79.2571,181.3324,,,98.5125,3.1692,2.2974,2.7147,1.7711,3.4534,,,3.5151,4.3702,,,2.4276,3.0955,2.6042,1.7896,1.4619,4.6067,,,4.7711,21.0952,,,1.1883
2014/1/9,0.6568,-1.8626,0.6486,0.3317,-2.303,,,0,-6.1522,,,0.1745,1.1795,1.4032,0.16,0.9205,0.5178,,,,3.6415,,,0.7188,5394905081,1775149981,8354178730,1762864125,1127026778,,,2109122301,634576500,,,1345227123,218.749,-10.3752,-38.5916,-20.2253,-7.8385,,,79.2571,170.1764,,,98.6844,3.19,2.2546,2.7323,1.7769,3.3738,,,3.5151,4.1014,,,2.4319,3.1158,2.5557,1.8012,1.4667,4.5006,,,4.7711,19.7973,,,1.1904
2014/1/10,-3.752,-2.9656,-0.8593,-3.1405,-0.7444,,,0,-4.0556,,,0,1.3828,2.3641,0.3698,0.728,0.6651,,,,3.287,,,1.5747,5192486131,1722506150,8282392017,1707501450,1118637000,,,2109122301,608840897.5,,,1345227123,210.5414,-10.0675,-38.26,-19.5902,-7.7802,,,79.2571,163.2748,,,98.6844,3.0703,2.1878,2.7088,1.7211,3.3487,,,3.5151,3.935,,,2.4319,2.9989,2.4799,1.7857,1.4207,4.4671,,,4.7711,18.9944,,,1.1904
2014/1/13,0,-5.6235,1.5168,-0.5119,-2.75,,,0,0.6369,,,1.2195,1.0662,3.2954,0.2056,0.5358,0.5772,,,,1.7965,,,0.725,5192486131,1625641501,8408018765,1698759975,1087874483,,,2109122301,612718865,,,1361632332,210.5414,-9.5014,-38.8403,-19.4899,-7.5662,,,79.2571,164.3147,,,99.8879,3.0703,2.0647,2.7499,1.7123,3.2566,,,3.5151,3.9601,,,2.4615,2.9989,2.3404,1.8128,1.4134,4.3443,,,4.7711,19.1154,,,1.2049
2014/1/14,4.7458,2.9793,0.3202,2.2298,0.1285,,,0,2.5892,,,0.8606,2.15,3.4339,0.5418,0.5467,0.7963,,,,1.8974,,,0.5807,5438909201,1674073826,8434938782,1736639700,1089272779,,,2109122301,628583277.5,,,1373350338,220.5332,-9.7844,-38.9646,-19.9245,-7.576,,,79.2571,168.5691,,,100.7475,3.216,2.1263,2.7587,1.7505,3.2608,,,3.5151,4.0626,,,2.4827,3.1412,2.4102,1.8186,1.4449,4.3498,,,4.7711,19.6104,,,1.2153
2014/1/15,7.6052,-0.5031,-1.383,0.6711,-2.439,,,0,1.29,,,1.5358,3.7483,2.153,0.2051,0.6672,1.613,,,,1.7817,,,1.836,5852547927,1665650813,8318285374,1748295000,1062705150,,,2109122301,636691755,,,1394442750,237.3052,-9.7352,-38.4258,-20.0582,-7.3912,,,79.2571,170.7436,,,102.2948,3.4606,2.1156,2.7205,1.7623,3.1813,,,3.5151,4.115,,,2.5208,3.3801,2.398,1.7935,1.4546,4.2438,,,4.7711,19.8633,,,1.2339
2014/1/16,-2.8571,-1.7699,0,-0.8333,0.5263,,,0,0.4983,,,0.3361,2.4022,1.5845,0.2349,0.6198,0.6298,,,,2.2672,,,1.7072,5685332272,1636170267,8318285374,1733725875,1068298335,,,2109122301,639864637.5,,,1399129952,230.525,-9.5629,-38.4258,-19.891,-7.4301,,,79.2571,171.5945,,,102.6387,3.3617,2.0781,2.7205,1.7476,3.198,,,3.5151,4.1356,,,2.5293,3.2835,2.3556,1.7935,1.4425,4.2661,,,4.7711,19.9623,,,1.2381
2014/1/17,-1.2384,-1.287,-4.4229,-2.0168,-0.1309,,,0,-2.259,,,-2.8476,1.1964,0.9983,0.6474,0.6813,0.4126,,,,1.8884,,,0.8206,5614925680,1615112735,7950378469,1698759975,1066900039,,,2109122301,625410395,,,1359288731,227.6702,-9.4398,-36.7263,-19.4899,-7.4204,,,79.2571,167.7182,,,99.716,3.3201,2.0514,2.6002,1.7123,3.1938,,,3.5151,4.0421,,,2.4573,3.2429,2.3253,1.7141,1.4134,4.2605,,,4.7711,19.5114,,,1.2028
2014/1/20,0.3135,2.7379,-3.1603,0.8576,-0.7864,,,0,-2.2548,,,-0.6897,1.4345,2.3756,0.8285,0.8109,0.4951,,,,2.0191,,,0.5851,5632527328,1659333553,7699124974,1713329100,1058510261,,,2109122301,611308695,,,1349914326,228.3839,-9.6983,-35.5656,-19.657,-7.362,,,79.2571,163.9366,,,99.0283,3.3305,2.1075,2.518,1.727,3.1687,,,3.5151,3.951,,,2.4403,3.2531,2.3889,1.66,1.4255,4.227,,,4.7711,19.0714,,,1.1945
2014/1/21,0.7812,-3.5533,-0.2331,-0.1701,-1.1889,,,-5.1602,2.3645,,,0.5208,1.1735,3.4159,0.4245,1.1256,0.9487,,,3.4378,1.7446,,,0.8329,5676531448,1600372462,7681178295,1710415275,1045925595,,,2000286550,625762937.5,,,1356945130,230.1682,-9.3537,-35.4827,-19.6236,-7.2745,,,75.1672,167.8128,,,99.5441,3.3565,2.0326,2.5122,1.7241,3.131,,,3.3337,4.0444,,,2.453,3.2785,2.304,1.6561,1.4231,4.1767,,,4.5249,19.5224,,,1.2007
2014/1/22,2.9457,-2.1053,1.285,2.0443,1.8717,,,1.3173,5.3521,,,1.8998,2.6819,5.2466,0.7001,1.3487,0.9075,,,1.9661,4.4268,,,0.9679,5843747103,1566680411,7779885026,1745381175,1065501743,,,2026636258,659254475,,,1382724743,236.9483,-9.1567,-35.9387,-20.0248,-7.4106,,,76.1574,176.7943,,,101.4352,3.4554,1.9899,2.5445,1.7593,3.1896,,,3.3776,4.2609,,,2.4996,3.375,2.2555,1.6774,1.4522,4.2549,,,4.5845,20.5672,,,1.2236
2014/1/23,-1.506,-1.4785,-0.4614,-0.8347,-0.5249,,,0.7349,0.8021,,,3.7288,1.8104,3.8045,0.4129,1.3791,0.8421,,,1.8795,3.0121,,,2.4735,5755738863,1543517125,7743991669,1730812050,1059908558,,,2041529571,664542612.5,,,1434283971,233.3798,-9.0214,-35.7729,-19.8576,-7.3717,,,76.7171,178.2125,,,105.2176,3.4033,1.9604,2.5327,1.7446,3.1729,,,3.4024,4.2951,,,2.5928,3.3242,2.2222,1.6696,1.44,4.2326,,,4.6182,20.7322,,,1.2692
2014/1/24,0.1529,0.6821,0.4635,0.8418,0.2639,,,-0.5051,-1.008,,,2.2876,1.318,3.0385,0.5361,1.3,1.2321,,,2.3546,2.7966,,,2.4844,5764539687,1554045891,7779885026,1745381175,1062705150,,,2031218816,657844305,,,1467094389,233.7367,-9.0829,-35.9387,-20.0248,-7.3912,,,76.3296,176.4162,,,107.6245,3.4085,1.9738,2.5445,1.7593,3.1813,,,3.3852,4.2518,,,2.6522,3.3293,2.2374,1.6774,1.4522,4.2438,,,4.5949,20.5232,,,1.2982
2014/1/27,0.1527,-1.7615,-2.8835,-2.5042,-2.6316,,,-4.5685,1.5541,,,-0.3195,1.7586,2.7665,0.8837,1.1603,0.8874,,,2.8582,3.503,,,1.1415,5773340511,1526671099,7555551547,1701673800,1034739225,,,1938422017,668068037.5,,,1462407186,234.0935,-8.9229,-34.9024,-19.5233,-7.1967,,,72.8425,179.1579,,,107.2806,3.4137,1.939,2.4711,1.7153,3.0976,,,3.2306,4.3178,,,2.6437,3.3344,2.1979,1.629,1.4158,4.1321,,,4.385,20.8422,,,1.2941
2014/1/28,-2.1341,-4.9655,-1.0689,-3.7671,-2.4324,,,-2.305,-1.0026,,,-1.4423,1.1354,3.5971,0.5742,1.4663,1.0066,2.3722,,1.58,2.8551,,,0.7926,5650128976,1450863982,7474791495,1637569650,1009569893,2096930000,,1893742077,661369730,,,1441314775,229.0976,-8.4798,-34.5293,-18.7878,-7.0216,27.6067,,71.1635,177.3616,,,105.7333,3.3409,1.8428,2.4447,1.6506,3.0222,6.6737,,3.1561,4.2745,,,2.6056,3.2632,2.0888,1.6116,1.3625,4.0316,4.1028,,4.2839,20.6332,,,1.2754
2014/1/29,-1.4019,0.4354,-0.9604,-1.4235,-0.1385,-0.3751,,1.0889,-1.7591,,,-0.1626,1.4354,1.8279,0.4047,1.1234,0.7228,27.6176,,1.1231,3.1943,,,0.5199,5570921560,1457181242,7403004782,1614259050,1008171596,2089065000,,1914363588,649735827.5,,,1438971174,225.886,-8.5168,-34.1977,-18.5204,-7.0119,27.5031,,71.9384,174.2417,,,105.5614,3.2941,1.8508,2.4212,1.6272,3.018,6.6487,,3.1905,4.1994,,,2.6013,3.2175,2.0979,1.5961,1.3431,4.026,4.0874,,4.3305,20.2703,,,1.2733
2014/1/30,-0.158,1.5896,-1.4545,-0.361,-1.387,-9.9913,,-0.778,-2.5502,,,-0.8143,0.7402,1.7431,0.4256,0.65,0.4015,23.8611,,0.8037,1.9119,,,0.9605,5562120736,1480344528,7295324713,1608431400,994188633.8,1880340000,,1899470274,633166330,,,1427253167,225.5291,-8.6521,-33.7003,-18.4535,-6.9146,24.7552,,71.3787,169.7982,,,104.7018,3.2888,1.8802,2.386,1.6213,2.9762,5.9844,,3.1657,4.0923,,,2.5801,3.2124,2.1312,1.5729,1.3382,3.9701,3.679,,4.2969,19.7533,,,1.263
2014/2/7,1.8987,1.707,0.123,2.1739,1.6878,-1.4801,,2.2316,2.2829,,,1.1494,1.1181,2.0133,0.5408,0.709,0.616,13.2222,,1.0308,1.6383,,,1.0495,5667730624,1505613567,7304298052,1643397300,1010968189,1852510000,,1941858936,647620572.5,,,1443658376,229.8113,-8.7998,-33.7417,-18.8547,-7.0313,24.3888,,72.9716,173.6744,,,105.9053,3.3513,1.9123,2.3889,1.6565,3.0264,5.8958,,3.2363,4.1857,,,2.6098,3.2734,2.1676,1.5748,1.3673,4.0371,3.6245,,4.3927,20.2043,,,1.2775
2014/2/10,2.795,1.8182,2.7027,2.1277,3.5961,6.7603,,1.9469,3.2662,,,2.1104,2.2559,2.8276,0.6523,1.5052,1.4723,19.7329,,1.7615,2.9241,,,1.6286,5826145455,1532988359,7501711513,1678363200,1047323891,1977745000,,1979665039,668773122.5,,,1474125193,236.2346,-8.9598,-34.6537,-19.2559,-7.2842,26.0376,,74.3923,179.347,,,108.1403,3.445,1.9471,2.4535,1.6918,3.1352,6.2944,,3.2993,4.3224,,,2.6649,3.3649,2.207,1.6174,1.3964,4.1823,3.8696,,4.4783,20.8642,,,1.3044
2014/2/11,0.3021,0.4121,0.5981,-0.1736,0,10.0031,,2.2569,-0.6326,,,-0.159,2.4207,2.4905,0.7687,1.5226,1.0747,20.2359,,2.8285,3.1671,,,3.6378,5843747103,1539305618,7546578208,1675449375,1047323891,2175580000,,2024344979,664542612.5,,,1471781591,236.9483,-8.9967,-34.8609,-19.2224,-7.2842,28.6421,,76.0713,178.2125,,,107.9683,3.4554,1.9551,2.4682,1.6888,3.1352,6.924,,3.3738,4.2951,,,2.6606,3.375,2.2161,1.6271,1.394,4.1823,4.2567,,4.5793,20.7322,,,1.3024
2014/2/12,6.9277,2.736,2.1403,3.8261,3.0708,4.8665,,1.0753,4.7745,,,1.5924,6.2957,3.6649,0.8265,2.5356,1.3269,20.4901,,2.3696,6.2329,,,2.172,6248585005,1581420683,7708098313,1739553525,1079484705,2281455000,,2046112129,696271437.5,,,1495217604,253.3634,-9.2429,-35.6071,-19.9579,-7.5079,30.036,,76.8893,186.7213,,,109.6876,3.6948,2.0086,2.521,1.7534,3.2315,7.261,,3.4101,4.5001,,,2.703,3.6089,2.2768,1.6619,1.4473,4.3108,4.4638,,4.6286,21.7221,,,1.3231
2014/2/13,-3.9437,-2.1305,-2.3283,1.1725,-1.943,-3.6065,,-0.8399,-4.0506,,,9.7179,3.6,3.8707,0.5746,3.9127,0.9039,11.651,,2.9799,4.2656,,,16.6287,6002161934,1547728631,7528631530,1759950300,1058510261,2199175000,,2028927537,668068037.5,,,1640520882,243.3716,-9.046,-34.778,-20.1919,-7.362,28.9528,,76.2435,179.1579,,,120.3469,3.549,1.9658,2.4623,1.774,3.1687,6.9991,,3.3814,4.3178,,,2.9657,3.4665,2.2283,1.6232,1.4643,4.227,4.3028,,4.5897,20.8422,,,1.4517
2014/2/14,1.4663,1.3605,2.0262,1.3245,0.5284,5.282,,0.734,2.2691,,,8.4286,2.0438,3.1238,0.552,1.4089,0.652,13.102,,2.6021,2.4407,,,19.5269,6090170173,1568786164,7681178295,1783260900,1064103446,2315335000,,2043820850,683227365,,,1778793356,246.9401,-9.1691,-35.4827,-20.4594,-7.4009,30.482,,76.8032,183.2232,,,130.4904,3.6011,1.9925,2.5122,1.7975,3.1855,7.3688,,3.4062,4.4158,,,3.2156,3.5174,2.2586,1.6561,1.4837,4.2493,4.5301,,4.6234,21.3151,,,1.574
2014/2/17,1.1561,0.6711,0.7009,0.1634,0,1.8552,,2.2982,1.0836,,,-1.054,2.6445,3.2472,0.6504,1.4533,,17.3149,,2.4163,3.2373,,,18.3306,6160576765,1579314930,7735018330,1786174725,1064103446,2358290000,,2090792069,690630757.5,,,1760044546,249.7949,-9.2306,-35.7314,-20.4928,-7.4009,31.0475,,78.5683,185.2086,,,129.115,3.6427,2.0059,2.5298,1.8004,3.1855,7.5055,,3.4845,4.4637,,,3.1817,3.558,2.2737,1.6677,1.4861,4.2493,4.6141,,4.7297,21.5461,,,1.5574
2014/2/18,1.5714,-2,-1.7401,0,0,3.6429,,0.5479,-1.7356,,,2.53,4.3289,3.1201,0.6682,1.4328,,21.5685,,2.4625,2.7443,,,17.6995,6257385828,1547728631,7600418243,1786174725,1064103446,2444200000,,2102248464,678644312.5,,,1804572970,253.7202,-9.046,-35.1096,-20.4928,-7.4009,32.1786,,78.9988,181.9942,,,132.3816,3.7,1.9658,2.4858,1.8004,3.1855,7.7789,,3.5036,4.3862,,,3.2622,3.6139,2.2283,1.6387,1.4861,4.2493,4.7822,,4.7556,21.1722,,,1.5968
2014/2/19,2.391,1.2245,0.8264,-0.6525,0,-5.9653,,0.3815,-0.2597,,,-1.6883,4.9108,5.6436,0.4738,1.4832,,11.8758,,3.4351,2.0042,,,17.8919,6406999836,1566680411,7663231617,1774519425,1064103446,2298395000,,2110267941,676881600,,,1774106154,259.7867,-9.1567,-35.3998,-20.3591,-7.4009,30.259,,79.3002,181.5214,,,130.1466,3.7884,1.9899,2.5063,1.7887,3.1855,7.3149,,3.517,4.3748,,,3.2072,3.7003,2.2555,1.6522,1.4764,4.2493,4.497,,4.7737,21.1172,,,1.5699
2014/2/20,0.2747,0,1.0539,0.1642,2.6281,-0.2632,,-2.9859,1.5625,,,0,5.8605,6.6611,0.8227,1.8916,2.5253,8.3525,,3.0475,4.0565,,,11.6116,6424601484,1566680411,7743991669,1777433250,1092069371,2292345000,,2047257769,687457875,,,1774106154,260.5004,-9.1567,-35.7729,-20.3925,-7.5954,30.1794,,76.9323,184.3577,,,130.1466,3.7988,1.9899,2.5327,1.7916,3.2692,7.2956,,3.412,4.4432,,,3.2072,3.7105,2.2555,1.6696,1.4788,4.361,4.4851,,4.6312,21.4471,,,1.5699
2014/2/21,-1.5068,-3.629,1.6222,0.6557,-1.9206,0.7654,,-1.9026,8.9231,,,-4.7556,3.179,4.0735,1.0188,1.8374,0.9414,7.8463,,1.9851,10.537,,,12.222,6327792420,1509825073,7869618417,1789088550,1071094928,2309890000,,2008306026,748800270,,,1689736508,256.575,-8.8244,-36.3532,-20.5262,-7.4495,30.4103,,75.4686,200.8081,,,123.9573,3.7416,1.9176,2.5738,1.8034,3.2064,7.3515,,3.3471,4.8396,,,3.0546,3.6546,2.1737,1.6967,1.4885,4.2773,4.5194,,4.5431,23.3609,,,1.4952
2014/2/24,-1.1127,2.6499,-1.5964,3.9088,-0.1305,-4.924,,2.51,-0.6591,,,-3.7448,2.3943,3.073,0.6797,4.6803,0.865,10.9382,,1.2995,5.8656,,,8.5915,6257385828,1549834385,7743991669,1859020350,1069696631,2196150000,,2058714164,743864675,,,1626459274,253.7202,-9.0583,-35.7729,-21.3285,-7.4398,28.9129,,77.3629,199.4845,,,119.3153,3.7,1.9685,2.5327,1.8739,3.2022,6.9895,,3.4311,4.8077,,,2.9403,3.6139,2.2313,1.6696,1.5467,4.2717,4.2969,,4.6571,23.2069,,,1.4392
2014/2/25,-5.2039,-3.8043,-5.3302,-5.9561,-4.9673,-7.3003,,-5.0083,-0.9479,,,-3.7464,2.8731,3.36,0.6759,3.2304,1.2008,11.0997,,2.9079,9.5119,,,6.3178,5931755342,1490873294,7331218069,1748295000,1016561374,2035825000,,1955606609,736813825,,,1565525642,240.5168,-8.7137,-33.8661,-20.0582,-7.0702,26.8022,,73.4883,197.5937,,,114.8453,3.5074,1.8936,2.3977,1.7623,3.0431,6.4792,,3.2592,4.7622,,,2.8301,3.4259,2.1464,1.5806,1.4546,4.0595,3.9832,,4.4238,22.9869,,,1.3853
2014/2/26,-0.4451,-0.4237,1.224,-3.1667,0,-1.9316,,-0.8202,-2.8708,,,1.1976,2.1467,1.7944,0.4788,2.0939,0.8586,7.764,,1.5453,6.2198,,,3.7985,5905352870,1484556034,7420951461,1692932325,1016561374,1996500000,,1939567657,715661275,,,1584274452,239.4463,-8.6768,-34.2806,-19.423,-7.0702,26.2845,,72.8855,191.9211,,,116.2207,3.4918,1.8855,2.4271,1.7065,3.0431,6.3541,,3.2325,4.6254,,,2.864,3.4106,2.1373,1.6,1.4085,4.0595,3.9063,,4.3876,22.327,,,1.4019
2014/2/27,-0.2981,-4.8227,-2.6602,-0.8606,-2.0633,0,,-1.4176,-6.1576,,,-2.6627,2.2637,2.5769,0.5303,1.7897,1.094,7.0446,,1.3747,4.7219,,,3.6766,5887751223,1412960424,7223538000,1678363200,995586930,1996500000,,1912072309,671593462.5,,,1542089629,238.7326,-8.2583,-33.3687,-19.2559,-6.9244,26.2845,,71.8523,180.1033,,,113.1261,3.4814,1.7946,2.3625,1.6918,2.9804,6.3541,,3.1867,4.3406,,,2.7877,3.4005,2.0342,1.5574,1.3964,3.9757,3.9063,,4.3254,20.9522,,,1.3646
2014/2/28,0,-1.0432,-1.4907,0.3472,0,5.6061,,-0.5392,-3.2546,,,3.0395,2.0432,2.5115,0.5687,1.1592,0.5787,7.9755,,1.3739,4.193,,,3.4248,5887751223,1398220151,7115857930,1684190850,995586930,2108425000,,1901761553,649735827.5,,,1588961654,238.7326,-8.1721,-32.8712,-19.3227,-6.9244,27.758,,71.4649,174.2417,,,116.5645,3.4814,1.7759,2.3273,1.6976,2.9804,6.7103,,3.1695,4.1994,,,2.8725,3.4005,2.013,1.5342,1.4013,3.9757,4.1253,,4.302,20.2703,,,1.4061
2014/3/3,2.0927,1.506,1.261,0,7.4438,6.1693,,2.1084,3.5811,,,0.885,2.2468,1.7474,0.4293,3.436,1.2491,11.6621,,0.9706,2.6159,,,3.5814,6010962758,1419277684,7205591321,1684190850,1069696631,2238500000,,1941858936,673003632.5,,,1603023262,243.7285,-8.2952,-33.2858,-19.3227,-7.4398,29.4705,,72.9716,180.4815,,,117.5961,3.5542,1.8026,2.3566,1.6976,3.2022,7.1243,,3.2363,4.3497,,,2.8979,3.4716,2.0433,1.5536,1.4013,4.2717,4.3798,,4.3927,20.9962,,,1.4185
2014/3/4,3.3675,-0.5935,-1.3699,-1.3841,1.8301,-2.2162,,-1.0029,-1.1524,,,-2.0468,3.3389,1.4626,0.5428,1.4267,1.6978,12.2427,,0.7954,2.4583,,,2.4238,6213381709,1410854671,7106884591,1660880250,1089272779,2188890000,,1922383064,665247697.5,,,1570212844,251.936,-8.246,-32.8298,-19.0553,-7.576,28.8173,,72.2398,178.4015,,,115.1892,3.6739,1.7919,2.3243,1.6741,3.2608,6.9664,,3.2039,4.2996,,,2.8386,3.5885,2.0312,1.5323,1.3819,4.3498,4.2827,,4.3487,20.7542,,,1.3895
2014/3/5,-1.4164,-0.1493,2.5253,0,-3.466,0,,-0.1788,-0.6889,,,-0.8955,4.1408,1.3915,0.9923,1.5403,1.0209,7.8563,,0.8483,1.8344,,,1.8638,6125373469,1408748918,7286351374,1660880250,1051518780,2188890000,,1918946146,660664645,,,1556151237,248.3675,-8.2337,-33.6588,-19.0553,-7.3134,28.8173,,72.1106,177.1725,,,114.1576,3.6219,1.7893,2.383,1.6741,3.1478,6.9664,,3.1981,4.27,,,2.8132,3.5377,2.0282,1.571,1.3819,4.1991,4.2827,,4.3409,20.6112,,,1.377
2014/3/6,-1.2931,1.1958,1.1084,0.1754,0.6649,1.7413,,-0.7164,1.1206,,,-0.1506,2.4279,1.4884,0.7401,1.192,0.754,8.358,,0.9388,1.7953,,,1.8216,6046166054,1425594943,7367111426,1663794075,1058510261,2227005000,,1905198472,668068037.5,,,1553807635,245.1559,-8.3321,-34.0319,-19.0887,-7.362,29.3191,,71.594,179.1579,,,113.9857,3.5751,1.8107,2.4095,1.6771,3.1687,7.0877,,3.1752,4.3178,,,2.8089,3.4919,2.0524,1.5884,1.3843,4.227,4.3573,,4.3098,20.8422,,,1.3749
2014/3/7,-1.8923,1.4771,3.0451,-1.0508,-0.2642,-6.846,,-0.1804,-0.686,,,-1.81,1.7613,1.8488,1.4224,1.1902,0.6648,6.3033,,0.612,1.6009,,,1.615,5931755342,1446652476,7591444904,1646311125,1055713669,2074545000,,1901761553,663484985,,,1525684420,240.5168,-8.4552,-35.0682,-18.8881,-7.3426,27.312,,71.4649,177.9288,,,111.9226,3.5074,1.8374,2.4828,1.6595,3.1603,6.6025,,3.1695,4.2882,,,2.7581,3.4259,2.0827,1.6368,1.3697,4.2158,4.059,,4.302,20.6992,,,1.3501
2014/3/10,-6.0831,0.4367,0.2364,-4.9558,-3.3113,-0.5249,,-4.759,-8.3422,,,-4.9155,2.0812,3.0879,0.7567,1.349,0.4559,6.6499,,1.2371,3.2765,,,2.5412,5570921560,1452969736,7609391582,1564724025,1020756263,2063655000,,1811256034,608135812.5,,,1450689180,225.886,-8.4921,-35.1511,-17.9521,-7.0994,27.1686,,68.0638,163.0857,,,106.421,3.2941,1.8454,2.4887,1.5772,3.0557,6.5678,,3.0187,3.9305,,,2.6225,3.2175,2.0918,1.6406,1.3019,4.0762,4.0377,,4.0973,18.9724,,,1.2837
2014/3/11,0.7899,-3.1884,-1.7689,-0.3724,0.9589,0.088,,-5.3131,0.1739,,,0.6462,1.2173,2.0934,0.4967,0.7646,0.3217,3.2747,,2.5932,1.2209,,,1.1318,5614925680,1406643164,7474791495,1558896375,1030544336,2065470000,,1715022317,609193440,,,1460063585,227.6702,-8.2214,-34.5293,-17.8852,-7.1675,27.1925,,64.4475,163.3693,,,107.1087,3.3201,1.7866,2.4447,1.5713,3.085,6.5736,,2.8583,3.9373,,,2.6394,3.2429,2.0251,1.6116,1.297,4.1153,4.0412,,3.8796,19.0054,,,1.292
2014/3/12,-1.8809,-1.497,-0.9604,-0.3738,0.4071,-0.4101,,-0.334,1.1574,,,1.9262,1.0986,1.7542,0.433,0.7848,0.5752,3.5527,,0.8953,1.2176,,,1.8146,5509315793,1385585632,7403004782,1553068725,1034739225,2057000000,,1709294119,616244290,,,1488186800,223.388,-8.0983,-34.1977,-17.8184,-7.1967,27.081,,64.2323,165.2601,,,109.1718,3.2576,1.7598,2.4212,1.5655,3.0976,6.5466,,2.8487,3.9829,,,2.6903,3.1819,1.9948,1.5961,1.2922,4.1321,4.0246,,3.8667,19.2254,,,1.3169
2014/3/13,1.1182,1.6717,6.4242,1.5009,0.1351,5.8529,,2.815,1.8307,,,0.1575,0.8652,1.5731,1.0079,0.6999,0.8725,8.6949,,1.0983,1.2969,,,1.2656,5570921560,1408748918,7878591756,1576379325,1036137521,2177395000,,1757410978,627525650,,,1490530401,225.886,-8.2337,-36.3946,-18.0858,-7.2064,28.666,,66.0404,168.2855,,,109.3437,3.2941,1.7893,2.5767,1.589,3.1017,6.9298,,2.9289,4.0558,,,2.6945,3.2175,2.0282,1.6987,1.3116,4.1377,4.2602,,3.9755,19.5774,,,1.319
2014/3/14,-1.5798,0.4484,-1.5945,-0.1848,4.1835,-3.362,,-1.8253,-1.1798,,,-1.5723,0.8665,1.4866,0.6622,0.4693,1.8988,3.5406,,0.6701,0.7397,,,0.97,5482913321,1415066177,7752965008,1573465500,1079484705,2104190000,,1725333072,620122257.5,,,1467094389,222.3175,-8.2706,-35.8143,-18.0524,-7.5079,27.7022,,64.835,166.3001,,,107.6245,3.242,1.7973,2.5357,1.586,3.2315,6.6968,,2.8755,4.008,,,2.6522,3.1666,2.0373,1.6716,1.3091,4.3108,4.117,,3.9029,19.3464,,,1.2982
