ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2014/2/19,-0.3261,-1.1485,-2.449,,4.2434,-1.1263,,0.8434,0.4785,-1.0174,1.5421,-0.8484,0,-0.1748,2.1084,1.7052,,,1.2243,1.4187,1.8099,,6.3934,6.4677,,3.07,2.0855,3.5391,2.6288,2.7236,,0.9554,2.672,2.3743,,,2740670958,10378368000,10203985165,,920118192,1330596342,,16295679563,2555280000,3049532165,2747760000,1913010000,1261416695,1728465387,18079004675,32825282860,,,49.1442,66.7358,32.3879,,177.7085,81.8964,,42.8341,72.2755,254.6213,181.1392,-54.0499,263.2574,-44.8767,-47.9823,210.2039,,,2.1249,7.8675,6.6067,,2.3734,2.338,,3.4934,3.0091,3.0696,6.7181,5.3951,4.3969,2.5519,3.7012,3.6153,,,1.6179,6.5959,7.2651,,2.95,6.9245,,6.9734,1.2199,1.6266,3.1653,4.6318,10.9586,1.27,1.9214,2.8068,,
2014/2/20,0.6543,0.1603,-1.3196,,-4.0707,5.3702,,-1.5532,0.8333,2.6432,-2.2196,-0.3209,0,0.7005,-2.7532,-1.5569,,,2.7145,1.6425,1.3864,,10.3624,24.4827,,2.7226,4.4032,7.4823,2.3486,3.4508,,1.414,2.1779,2.0551,,,2758603374,10395000000,10069333285,,882663304,1402052289,,16042580597,2576574000,3130136539,2686770000,1906872000,1261416695,1740573726,17581254300,32314230552,,,49.4657,66.8427,31.9605,,170.4746,86.2944,,42.1688,72.8778,261.3513,177.1186,-53.8765,263.2574,-45.1911,-46.6612,206.9312,,,2.1388,7.8801,6.5195,,2.2768,2.4636,,3.4392,3.0342,3.1508,6.569,5.3778,4.3969,2.5698,3.5993,3.559,,,1.6285,6.6064,7.1692,,2.8299,7.2963,,6.8651,1.23,1.6696,3.095,4.617,10.9586,1.2789,1.8685,2.7631,,
2014/2/21,-1.3001,-1.88,-1.0763,,-2.4019,-2.0849,,-0.1214,0.3542,0,0.3584,0.1073,0,-1.913,1.5167,0.9732,,,1.1388,1.2092,0.6452,,4.5787,10.7849,,2.2359,2.0046,3.5368,1.6939,1.4,,0.8678,2.1872,1.5812,,,2722738542,10199574000,9960954943,,861462424,1372820310,,16023111446,2585700000,3130136539,2696400000,1908918000,1261416695,1707275793,17847906286,32628724280,,,48.8226,65.5861,31.6165,,166.3799,84.4952,,42.1177,73.1359,261.3513,177.7534,-53.9343,263.2574,-44.3265,-47.3689,208.9452,,,2.111,7.732,6.4494,,2.2221,2.4122,,3.435,3.0449,3.1508,6.5925,5.3835,4.3969,2.5206,3.6539,3.5936,,,1.6074,6.4822,7.092,,2.762,7.1442,,6.8568,1.2344,1.6696,3.1061,4.6219,10.9586,1.2544,1.8968,2.79,,
2014/2/24,-0.4391,-2.9759,0.6594,,1.1485,-1.735,,-1.0936,1.0588,0.1431,0.119,0.4287,0,-1.2411,-0.996,1.3253,,,0.902,1.7683,0.7528,,3.2739,6.418,,2.1853,2.3255,3.5541,1.711,4.2411,,0.7744,1.7299,2.107,,,2710783597,9896040000,10026638787,,871356168,1349001662,,15847889085,2613078000,3134614560,2699610000,1917102000,1261416695,1686086200,17670138295,33061153156,,,48.6082,63.6343,31.825,,168.2908,83.0292,,41.6571,73.9103,261.7252,177.965,-54.1655,263.2574,-43.7764,-46.8971,211.7143,,,2.1018,7.5019,6.4919,,2.2476,2.3704,,3.3974,3.0772,3.1553,6.6004,5.4066,4.3969,2.4894,3.6175,3.6413,,,1.6003,6.2893,7.1388,,2.7937,7.0202,,6.7818,1.2475,1.672,3.1098,4.6417,10.9586,1.2388,1.8779,2.827,,
2014/2/25,-4.8512,-2.9412,-4.6512,,-6.9749,-8.5072,,-7.1253,-5.5879,-4.8571,-5.4697,-1.4941,0,-3.4111,-7.5453,-6.1831,,,1.2932,1.7534,0.8821,,6.6409,9.5335,,3.3959,2.3471,3.9861,1.6241,3.611,,0.8922,2.0687,1.8997,,,2579279211,9604980000,9560283494,,810580312,1234239080,,14718678315,2467062000,2982361853,2551950000,1888458000,1261416695,1628571590,16336878364,31016943924,,,46.2502,61.7627,30.3448,,156.5527,75.9658,,38.6889,69.7803,249.0129,168.2309,-53.3562,263.2574,-42.2831,-43.3586,198.6238,,,1.9998,7.2812,6.19,,2.0909,2.1687,,3.1554,2.9052,3.002,6.2393,5.3258,4.3969,2.4044,3.3446,3.4161,,,1.5227,6.1043,6.8068,,2.5988,6.423,,6.2985,1.1777,1.5908,2.9397,4.5724,10.9586,1.1966,1.7362,2.6522,,
2014/2/26,0.927,-2.1645,0.4466,,1.5693,-2.1053,,-0.3968,1.9729,0,1.5094,5.0921,0,0.3717,2.7203,0,,,0.9232,2.1151,0.8116,,3.4942,5.229,,2.4774,1.3956,2.7191,1.1952,5.3009,,0.6637,1.6076,1.179,,,2603189100,9397080000,9602977993,,823300840,1208255100,,14660270861,2515734000,2982361853,2590470000,1984620000,1261416695,1634625760,16781298341,31016943924,,,46.6789,60.4258,30.4803,,159.0095,74.3665,,38.5354,71.157,249.0129,170.7702,-56.0732,263.2574,-42.4403,-44.5381,198.6238,,,2.0183,7.1236,6.2176,,2.1237,2.123,,3.1428,2.9625,3.002,6.3335,5.597,4.3969,2.4134,3.4356,3.4161,,,1.5368,5.9722,6.8372,,2.6396,6.2878,,6.2736,1.201,1.5908,2.9841,4.8052,10.9586,1.201,1.7834,2.6522,,
2014/2/27,-1.1481,0.177,0.5472,,-1.4592,-3.5842,,3.4529,-2.1765,-1.2012,-0.2478,0.9278,0,-2.037,0,-2.1546,,,0.7627,1.5157,0.742,,3.5006,5.0749,,5.3466,1.7924,2.5634,1.6621,7.0252,,0.7712,1.474,1.5228,,,2573301739,9413712000,9655525068,,811287008,1164948465,,15166468793,2460978000,2946537686,2584050000,2003034000,1261416695,1601327827,16781298341,30348644752,,,46.143,60.5328,30.6471,,156.6892,71.701,,39.8659,69.6082,246.0217,170.347,-56.5934,263.2574,-41.5758,-44.5381,194.3442,,,1.9952,7.1362,6.2516,,2.0927,2.047,,3.2514,2.8981,2.966,6.3178,5.6489,4.3969,2.3642,3.4356,3.3425,,,1.5191,5.9828,6.8746,,2.6011,6.0624,,6.4902,1.1748,1.5716,2.9767,4.8498,10.9586,1.1766,1.7834,2.5951,,
2014/2/28,0.3484,1.1926,3.8776,,-0.0871,2.1375,,-3.466,-0.2472,0,-1.7391,0.6129,0,1.3233,-1.589,-3.6269,,,0.6391,1.0161,0.6343,,2.9933,3.5185,,3.2383,1.6781,2.5211,1.2688,2.589,,0.7852,1.1248,1.408,,,2582267947,9525978000,10029922979,,810580312,1189849780,,14640801710,2454894000,2946537686,2539110000,2015310000,1261416695,1622517421,16514646355,29247916704,,,46.3038,61.2547,31.8354,,156.5527,73.2337,,38.4842,69.4361,246.0217,167.3844,-56.9403,263.2574,-42.1259,-43.8304,187.2954,,,2.0021,7.2213,6.494,,2.0909,2.0907,,3.1387,2.8909,2.966,6.208,5.6836,4.3969,2.3955,3.381,3.2213,,,1.5244,6.0541,7.1411,,2.5988,6.192,,6.2652,1.1719,1.5716,2.9249,4.8795,10.9586,1.1921,1.7551,2.5009,,
2014/3/3,2.5463,2.488,3.3399,,2.7899,3.7307,,2.2606,3.4696,3.4954,2.7813,9.9492,0,2.9851,2.7987,2.6882,,,0.9885,1.5084,1.2543,,2.9941,4.5406,,2.152,1.9622,3.4561,1.5395,12.8043,,1.0014,1.0772,0.9745,,,2648020140,9762984000,10364910583,,833194584,1234239080,,14971777280,2540070000,3049532165,2609730000,2215818000,1261416695,1670950776,16976843131,30034151024,,,47.4828,62.7787,32.8987,,160.9204,75.9658,,39.3542,71.8453,254.6213,172.0399,-62.6054,263.2574,-43.3834,-45.0571,192.3302,,,2.0531,7.401,6.7109,,2.1492,2.1687,,3.2096,2.9912,3.0696,6.3806,6.249,4.3969,2.467,3.4756,3.3079,,,1.5632,6.2048,7.3796,,2.6713,6.423,,6.4069,1.2126,1.6266,3.0063,5.365,10.9586,1.2277,1.8042,2.5682,,
2014/3/4,0.5643,-1.4906,-0.507,,0.2545,-1.4912,,0.13,4.9102,1.3216,3.198,1.0157,0,0.7246,0.8377,0.7853,,,1.1023,1.1831,0.8162,,3.4017,4.0958,,1.9622,6.2975,4.3308,2.426,6.0889,,0.6376,1.2218,0.949,,,2662963821,9617454000,10312363508,,835314672,1215833761,,14991246432,2664792000,3089834352,2693190000,2238324000,1261416695,1683059115,17119057524,30270021320,,,47.7508,61.8429,32.7319,,161.3298,74.8329,,39.4053,75.373,257.9863,177.5418,-63.2413,263.2574,-43.6978,-45.4345,193.8407,,,2.0647,7.2907,6.6769,,2.1547,2.1364,,3.2138,3.1381,3.1102,6.5847,6.3125,4.3969,2.4849,3.5047,3.3339,,,1.5721,6.1123,7.3422,,2.6781,6.3272,,6.4152,1.2721,1.6481,3.1024,5.4195,10.9586,1.2366,1.8193,2.5883,,
2014/3/5,-1.0101,-0.7782,-2.2293,,0.0846,1.7809,,-0.1299,-1.8265,-1.0145,-0.9535,-2.1938,0,-1.0791,1.3499,3.1169,,,1.084,1.1333,0.572,,3.7694,4.7,,3.2666,3.4572,3.7334,2.8265,7.8574,,0.6431,2.3558,1.935,,,2636065196,9542610000,10082470054,,836021368,1237487078,,14971777280,2616120000,3058488206,2667510000,2189220000,1261416695,1664896607,17350155912,31213502504,,,47.2684,61.3616,32.0022,,161.4663,76.1657,,39.3542,73.9964,255.369,175.8489,-61.8539,263.2574,-43.2262,-46.0479,199.8825,,,2.0438,7.2339,6.5281,,2.1565,2.1744,,3.2096,3.0808,3.0786,6.5219,6.174,4.3969,2.4581,3.552,3.4378,,,1.5562,6.0647,7.1785,,2.6804,6.4399,,6.4069,1.2489,1.6314,3.0728,5.3006,10.9586,1.2233,1.8439,2.669,,
2014/3/6,-0.907,0.5664,-2.2476,,-0.6762,-2.3622,,-2.6008,-0.814,-0.7321,-2.4067,2.1495,0,-0.7273,-2.459,0,,,0.6363,1.2506,0.6693,,3.0047,3.4568,,2.2105,2.0585,2.7675,1.5383,7.3519,,0.5594,1.1729,,,,2612155308,9596664000,9855860792,,830367800,1208255100,,14582394256,2594826000,3036098102,2603310000,2236278000,1261416695,1652788268,16923512734,31213502504,,,46.8397,61.7092,31.2829,,160.3744,74.3665,,38.3307,73.3941,253.4996,171.6167,-63.1835,263.2574,-42.9119,-44.9156,199.8825,,,2.0253,7.2749,6.3813,,2.1419,2.123,,3.1262,3.0557,3.0561,6.3649,6.3067,4.3969,2.4402,3.4647,3.4378,,,1.5421,6.0991,7.0172,,2.6623,6.2878,,6.2402,1.2387,1.6194,2.9989,5.4145,10.9586,1.2144,1.7986,2.669,,
2014/3/7,-1.2586,-1.6898,-0.0333,,0.2553,-2.6882,,-1.7356,0.8206,-2.9499,-1.9729,-2.0128,0,-0.5495,-3.4664,-1.6373,,,0.5313,1.463,0.5926,,2.7532,3.2846,,1.509,2.4992,2.6608,1.0785,4.9647,,0.4789,1.1391,1.7155,,,2579279211,9434502000,9852576600,,832487888,1175775124,,14329295291,2616120000,2946537686,2551950000,2191266000,1261416695,1643707014,16336878364,30702450196,,,46.2502,60.6665,31.2725,,160.7839,72.3674,,37.6654,73.9964,246.0217,168.2309,-61.9117,263.2574,-42.6761,-43.3586,196.6098,,,1.9998,7.152,6.3792,,2.1474,2.066,,3.0719,3.0808,2.966,6.2393,6.1798,4.3969,2.4268,3.3446,3.3815,,,1.5227,5.996,7.0149,,2.6691,6.1188,,6.1319,1.2489,1.5716,2.9397,5.3055,10.9586,1.2077,1.7362,2.6253,,
2014/3/10,-5.3302,-4.6717,-3.3333,,-4.0747,-6.7219,,-6.25,-6.8605,-5.6231,-6.9182,0.0934,0,1.8416,-6.8553,-7.5544,,,1.0824,1.5768,0.7611,,3.3647,4.101,,2.6663,2.2703,2.5891,1.353,3.638,,1.2977,1.401,1.0596,,,2441797353,8993754000,9524157380,,798566480,1096740516,,13433714335,2436642000,2780850917,2375400000,2193312000,1261416695,1673977861,15216940021,28383058952,,,43.7849,57.8323,30.2301,,154.2324,67.5029,,35.3113,68.9199,232.1877,156.5923,-61.9695,263.2574,-43.462,-40.3863,181.7571,,,1.8932,6.8179,6.1666,,2.0599,1.9271,,2.8799,2.8694,2.7992,5.8077,6.1856,4.3969,2.4715,3.1153,3.126,,,1.4415,5.7159,6.781,,2.5603,5.7075,,5.7487,1.1632,1.4833,2.7363,5.3105,10.9586,1.2299,1.6172,2.427,,
2014/3/11,0.612,-1.2945,-4.1379,,2.2124,1.1846,,0.1449,-0.6242,0.3221,-0.1351,0,0,2.17,-0.2336,-0.831,,,0.5355,1.4653,1.1788,,2.9752,2.2622,,1.4183,1.7988,1.6157,0.6371,3.3804,,2.0995,0.7038,0.6388,,,2456741033,8877330000,9130054316,,816233880,1109732507,,13453183486,2421432000,2789806958,2372190000,2193312000,1261416695,1710302878,15181386423,28147188656,,,44.0529,57.0837,28.9792,,157.6446,68.3025,,35.3625,68.4897,232.9354,156.3807,-61.9695,263.2574,-44.4051,-40.2919,180.2467,,,1.9048,6.7296,5.9114,,2.1054,1.9499,,2.8841,2.8515,2.8082,5.7998,6.1856,4.3969,2.5251,3.108,3.1001,,,1.4503,5.6419,6.5004,,2.617,5.7751,,5.757,1.156,1.488,2.7326,5.3105,10.9586,1.2566,1.6134,2.4068,,
2014/3/12,0.1217,1.4052,1.9784,,0.5195,-0.1951,,-1.7366,-3.5176,0.9631,-0.6766,9.8881,0,3.5398,-1.171,-1.1173,,,0.533,0.8694,0.8866,,2.9265,2.4652,,1.4262,2.0135,1.6403,0.5413,4.6688,,3.4288,0.7653,0.7193,,,2459729769,9002070000,9310684887,,820474056,1107567175,,13219553672,2336256000,2816675083,2356140000,2410188000,1261416695,1770844573,15003618432,27832694928,,,44.1065,57.8858,29.5525,,158.4636,68.1693,,34.7483,66.0805,235.1788,155.3226,-68.0971,263.2574,-45.977,-39.8201,178.2327,,,1.9071,6.8242,6.0283,,2.1164,1.9461,,2.834,2.7512,2.8352,5.7606,6.7972,4.3969,2.6145,3.0716,3.0654,,,1.4521,5.7212,6.629,,2.6306,5.7638,,5.657,1.1153,1.5024,2.7142,5.8356,10.9586,1.3011,1.5945,2.3799,,
2014/3/13,0,0.1848,0.4586,,0.6891,0.1955,,0.2946,3.125,-0.159,0.545,-2.4618,0,-0.8547,0.5924,0.565,,,0.5195,0.683,0.5552,,2.6077,2.2125,,1.2612,1.6579,1.5456,0.5423,7.1905,,2.2316,0.7329,0.6148,,,2459729769,9018702000,9353379386,,826127624,1109732507,,13258491974,2409264000,2812197062,2368980000,2350854000,1261416695,1755709149,15092502427,27989941792,,,44.1065,57.9927,29.688,,159.5555,68.3025,,34.8507,68.1455,234.8049,156.169,-66.4207,263.2574,-45.584,-40.056,179.2397,,,1.9071,6.8368,6.056,,2.131,1.9499,,2.8423,2.8372,2.8307,5.792,6.6299,4.3969,2.5922,3.0898,3.0827,,,1.4521,5.7317,6.6594,,2.6487,5.7751,,5.6737,1.1502,1.5,2.7289,5.6919,10.9586,1.29,1.604,2.3934,,
2014/3/14,0.243,0.4149,1.1587,,0.8554,0.1951,,-2.0558,2.399,-1.4331,-1.4905,-2.698,0,-2.2414,-1.7668,-2.1067,,,0.4052,0.6212,0.7421,,2.7773,2.2802,,1.175,1.5751,1.1342,0.4971,3.8903,,1.0276,0.7071,0.502,,,2465707241,9056124000,9461757728,,833194584,1111897838,,12985923857,2467062000,2771894875,2333670000,2287428000,1261416695,1716357048,14825850441,27400266052,,,44.2137,58.2334,30.032,,160.9204,68.4358,,34.1342,69.7803,231.4399,153.8413,-64.6287,263.2574,-44.5623,-39.3483,175.4636,,,1.9118,6.8652,6.1262,,2.1492,1.9537,,2.7839,2.9052,2.7902,5.7057,6.451,4.3969,2.5341,3.0352,3.0178,,,1.4556,5.7555,6.7366,,2.6713,5.7864,,5.5571,1.1777,1.4785,2.6883,5.5384,10.9586,1.2611,1.5756,2.343,,
2014/3/17,1.3333,1.1019,1.0413,,2.6293,1.9474,,1.6492,2.7127,1.2924,2.751,10.0179,0,-1.2346,-7.0743,1.4347,,,0.5354,0.7533,0.5053,,3.263,3.8241,,1.0429,1.5767,1.4704,0.6837,9.9452,,1.545,3.1948,0.4537,,,2498583338,9155916000,9560283494,,855102160,1162588800,,13200084520,2533986000,2807719042,2397870000,2516580000,1261416695,1695167454,13777019295,27793383212,,,44.8032,58.8751,30.3448,,165.1515,69.7685,,34.6972,71.6732,234.431,158.0735,-71.1031,263.2574,-44.0122,-36.5647,177.981,,,1.9372,6.9408,6.19,,2.2057,1.9918,,2.8298,2.984,2.8262,5.8626,7.0973,4.3969,2.5028,2.8205,3.0611,,,1.475,5.8189,6.8068,,2.7416,5.899,,5.6487,1.2097,1.4976,2.7622,6.0932,10.9586,1.2455,1.4642,2.3766,,
2014/3/18,0.3589,0.6812,-1.0993,,0.4132,0.4776,,0.885,1.8007,0.638,-0.4016,9.8374,0,2.1429,-0.6452,0.9901,,,0.616,0.8351,0.3519,,4.1536,1.5611,,1.2607,4.3452,1.5577,0.7247,13.6872,,1.6242,1.7859,0.5319,,,2507549546,9218286000,9455189344,,858635640,2676288000,,13316899428,2579616000,2825631125,2388240000,2764146000,1261416695,1731492471,13688135299,28068565224,,,44.964,59.2761,30.0112,,165.834,70.1017,,35.0042,72.9639,235.9266,157.4387,-78.0978,263.2574,-44.9553,-36.3288,179.7432,,,1.9442,6.9881,6.1219,,2.2148,2.0013,,2.8549,3.0378,2.8443,5.8391,7.7954,4.3969,2.5564,2.8023,3.0914,,,1.4803,5.8586,6.7319,,2.7529,5.9272,,5.6987,1.2315,1.5072,2.7511,6.6926,10.9586,1.2722,1.4547,2.4001,,
2014/3/19,-1.5495,-1.9847,-2.8482,,0.6584,-1.3308,,-1.9006,-1.8868,-0.9509,-3.2258,-4.8113,0,-2.0979,-1.5584,-1.9608,,,0.4704,0.8726,0.5522,,3.3106,1.1086,,1.0933,2.0935,1.1243,1.1647,6.7485,,1.4058,1.07,0.5203,,,2468695977,9035334000,9185885583,,864289208,2640672000,,13063800462,2530944000,2798763000,2311200000,2631156000,1261416695,1695167454,13474813710,27518201200,,,44.2673,58.0997,29.1564,,166.9259,69.1688,,34.3389,71.5872,233.6832,152.36,-74.3403,263.2574,-44.0122,-35.7626,176.2188,,,1.9141,6.8494,5.9475,,2.2294,1.9747,,2.8006,2.9804,2.8172,5.6507,7.4204,4.3969,2.5028,2.7586,3.0308,,,1.4574,5.7423,6.5402,,2.771,5.8483,,5.5904,1.2082,1.4928,2.6624,6.3706,10.9586,1.2455,1.432,2.353,,
2014/3/20,-0.9685,-1.0124,-2.4669,,-1.6353,-1.6378,,0,-5.7692,-3.36,-2.6389,1.3219,0,-4.1071,-1.1873,0.4286,,,0.5343,0.9176,0.6093,,3.5495,1.0933,,1.9224,2.7654,1.7767,0.9444,8.1083,,1.2141,1.1405,0.7975,,,2444786089,8943858000,8959276322,,850155288,2597424000,,13063800462,2384928000,2704724563,2250210000,2665938000,1261416695,1625544505,13314822518,27636136348,,,43.8385,57.5115,28.4371,,164.1961,68.036,,34.3389,67.4572,225.8315,148.3394,-75.323,263.2574,-42.2045,-35.338,176.974,,,1.8955,6.7801,5.8008,,2.1929,1.9423,,2.8006,2.8085,2.7226,5.5016,7.5185,4.3969,2.4,2.7259,3.0438,,,1.4433,5.6842,6.3788,,2.7257,5.7525,,5.5904,1.1385,1.4427,2.5921,6.4548,10.9586,1.1944,1.415,2.3631,,
2014/3/21,1.5892,1.8131,2.0894,,0.2494,2.1548,,2.5335,2.6786,2.1523,1.4265,-0.1535,0,1.676,0.9346,0.9957,,,0.5668,0.9612,0.4304,,3.8705,1.0953,,1.7738,1.3069,1.7892,0.804,4.2212,,0.8802,1.5567,0.6755,,,2483639658,9106020000,9146475277,,852275376,2653392000,,13394776032,2448810000,2762938834,2282310000,2661846000,1261416695,1652788268,13439260112,27911318360,,,44.5352,58.5542,29.0313,,164.6056,69.502,,35.2089,69.264,230.6921,150.4555,-75.2074,263.2574,-42.9119,-35.6682,178.7362,,,1.9257,6.903,5.922,,2.1984,1.9842,,2.8716,2.8837,2.7811,5.5801,7.5069,4.3969,2.4402,2.7514,3.0741,,,1.4662,5.7872,6.5121,,2.7325,5.8765,,5.732,1.169,1.4737,2.6291,6.4449,10.9586,1.2144,1.4283,2.3867,,
2014/3/24,0.9627,-0.0457,-0.3232,,0.4146,-0.4794,,0.8721,-0.6211,1.2966,0.7032,-1.3836,0,0.7326,-1.8519,0.5634,,,0.6297,0.9037,0.3947,,2.2248,0.9958,,1.7897,1.2801,1.6409,0.6566,4.6219,,0.7195,1.8014,0.5631,,,2507549546,9101862000,9116917547,,855808856,2640672000,,13511590940,2433600000,2798763000,2298360000,2625018000,1261416695,1664896607,13190384925,28068565224,,,44.964,58.5275,28.9375,,165.288,69.1688,,35.516,68.8338,233.6832,151.5136,-74.1669,263.2574,-43.2262,-35.0077,179.7432,,,1.9442,6.8998,5.9029,,2.2075,1.9747,,2.8966,2.8658,2.8172,5.6193,7.4031,4.3969,2.4581,2.7004,3.0914,,,1.4803,5.7846,6.4911,,2.7438,5.8483,,5.782,1.1618,1.4928,2.6476,6.3557,10.9586,1.2233,1.4018,2.4001,,
2014/3/25,0.3576,3.1521,1.1167,,-0.0826,0.8671,,0.4323,-0.5,0.96,1.1173,1.6368,0,0.5455,3.6388,2.2409,,,0.5601,1.3712,0.4874,,2.144,1.0191,,1.6928,1.3883,1.9524,0.6812,4.1406,,0.6679,2.1005,1.0322,,,2516515754,9388764000,9218727505,,855102160,2663568000,,13569998393,2421432000,2825631125,2324040000,2667984000,1261416695,1673977861,13670358500,28697552680,,,45.1247,60.3723,29.2607,,165.1515,69.7685,,35.6695,68.4897,235.9266,153.2065,-75.3808,263.2574,-43.462,-36.2816,183.771,,,1.9511,7.1173,5.9688,,2.2057,1.9918,,2.9091,2.8515,2.8443,5.6821,7.5242,4.3969,2.4715,2.7987,3.1607,,,1.4856,5.9669,6.5636,,2.7416,5.899,,5.807,1.156,1.5072,2.6772,6.4598,10.9586,1.2299,1.4528,2.4539,,
2014/3/26,0,0.93,0.4988,,0.6612,-0.382,,-0.4304,-0.2513,-0.9509,0.8287,0.6135,0,0.7233,0.5202,-1.6438,,,0.5191,1.146,0.3629,,2.8258,1.2325,,1.3942,1.0447,1.3979,0.7968,5.5059,,0.7736,1.7968,0.6382,,,2516515754,9476082000,9264706196,,860755728,2653392000,,13511590940,2415348000,2798763000,2343300000,2684352000,1261416695,1686086200,13741465697,28225812088,,,45.1247,60.9338,29.4066,,166.2434,69.502,,35.516,68.3176,233.6832,154.4762,-75.8433,263.2574,-43.7764,-36.4703,180.7502,,,1.9511,7.1835,5.9986,,2.2203,1.9842,,2.8966,2.8443,2.8172,5.7292,7.5704,4.3969,2.4894,2.8132,3.1087,,,1.4856,6.0224,6.5963,,2.7597,5.8765,,5.782,1.1531,1.4928,2.6994,6.4994,10.9586,1.2388,1.4604,2.4135,,
2014/3/27,-1.9002,-2.1939,-4.0766,,-2.2989,-4.8897,,-2.8818,0.8816,-0.32,-3.0137,-0.4573,0,-0.8977,0,-3.0641,,,0.4737,0.8042,0.6725,,2.7692,1.206,,1.4481,1.3983,1.458,0.7217,3.3705,,0.652,,0.6929,,,2468695977,9268182000,8887024093,,840968240,2523648000,,13122207916,2436642000,2789806958,2272680000,2672076000,1261416695,1670950776,13741465697,27360954336,,,44.2673,59.597,28.2078,,162.4217,66.1035,,34.4925,68.9199,232.9354,149.8207,-75.4965,263.2574,-43.3834,-36.4703,175.2118,,,1.9141,7.0259,5.754,,2.1692,1.8872,,2.8131,2.8694,2.8082,5.5566,7.5358,4.3969,2.467,2.8132,3.0135,,,1.4574,5.8903,6.3274,,2.6963,5.5892,,5.6154,1.1632,1.488,2.618,6.4697,10.9586,1.2277,1.4604,2.3396,,
2014/3/28,-1.2107,0.9421,-0.1478,,-3.4454,-3.7298,,2.819,-3.2459,-0.8026,-0.7062,0.0766,0,-2.7174,-5.0453,-2.5862,,,0.4827,1.6773,0.3324,,3.1419,1.5912,,2.8696,1.307,1.142,0.6636,4.3562,,0.6154,0.06,0.7333,,,2438808617,9355500000,8873887324,,811993704,2429520000,,13492121789,2357550000,2767416854,2256630000,2674122000,1261416695,1625544505,13048170532,26653343448,,,43.7313,60.1584,28.1661,,156.8257,63.638,,35.4648,66.6828,231.066,148.7627,-75.5543,263.2574,-42.2045,-34.6303,170.6805,,,1.8909,7.0921,5.7455,,2.0945,1.8168,,2.8924,2.7763,2.7857,5.5173,7.5416,4.3969,2.4,2.6713,2.9355,,,1.4397,5.9458,6.3181,,2.6034,5.3807,,5.7737,1.1255,1.4761,2.5995,6.4746,10.9586,1.1944,1.3867,2.2791,,
2014/3/31,-0.1225,1.7778,1.9985,,1.1314,-1.3613,,0.5772,-0.7742,0.4854,0.9957,0.153,0,0.3724,-5.0409,-0.885,,,0.3637,1.3037,0.4891,,1.6177,0.8994,,2.6294,0.938,1.0359,0.5272,6.5162,,0.3796,0.0928,0.3592,,,2435819881,9521820000,9051233703,,821180752,2396448000,,13569998393,2339298000,2780850917,2279100000,2678214000,1261416695,1631598675,12390428966,26417473152,,,43.6777,61.2279,28.729,,158.6,62.7717,,35.6695,66.1665,232.1877,150.2439,-75.6699,263.2574,-42.3617,-32.8846,169.1701,,,1.8886,7.2182,5.8604,,2.1182,1.792,,2.9091,2.7548,2.7992,5.5722,7.5531,4.3969,2.4089,2.5366,2.9095,,,1.438,6.0515,6.4443,,2.6328,5.3074,,5.807,1.1168,1.4833,2.6254,6.4845,10.9586,1.1988,1.3168,2.2589,,
