ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2014/3/5,5.9891,-0.4396,0.1754,1.5596,-3.3735,-0.303,0.308,-0.8541,-1.3825,-0.646,,,,,,0.8532,0.7574,0.4564,1.2844,2.0319,0.9325,0.3212,0.7208,0.7149,1.8034,,,,,,4436749488,1207839051,12266557771,4241861946,1108845200,1814194751,9721919485,12711987643,1810440000,1791779997,,,,,,-505.9921,-46.0314,10.4525,28.3051,14.1094,-94.737,30.5487,29.6632,42.9792,25.4395,,,,,,11.333,2.767,1.524,2.8361,3.1445,2.9147,2.6263,4.533,2.2479,1.8519,,,,,,2.9158,0.5967,0.286,1.2903,0.793,0.182,0.5799,1.3693,0.9098,0.4543,,,,,
2014/3/6,0.7705,0.6623,-2.5394,-1.2647,-0.7481,0,-0.4094,-1.005,1.2461,-1.5605,,,,,,0.5343,0.6356,1.3549,0.9114,1.119,0.9613,0.2755,0.7555,0.7348,2.1448,,,,,,4470936770,1215837985,11955060244,4188215996,1100549600,1814194751,9682116335,12584228973,1833000000,1763819841,,,,,,-509.891,-46.3362,10.1871,27.9472,14.0038,-94.737,30.4236,29.365,43.5148,25.0425,,,,,,11.4203,2.7853,1.4853,2.8003,3.121,2.9147,2.6156,4.4874,2.2759,1.823,,,,,,2.9383,0.6007,0.2787,1.274,0.787,0.182,0.5775,1.3556,0.9211,0.4472,,,,,
2014/3/7,1.8692,0.4386,-0.4492,-1.8298,0.2513,0.9119,1.0277,-0.7252,-1.1538,-1.8494,,,,,,0.6655,0.6978,0.5793,0.8589,0.7918,1.3777,0.3649,0.6409,0.7626,2.1671,,,,,,4554505681,1221170607,11901353774,4111578924,1103314800,1830737560,9781624211,12492972781,1811850000,1731199659,,,,,,-519.4217,-46.5394,10.1413,27.4358,14.039,-95.6009,30.7363,29.1521,43.0127,24.5794,,,,,,11.6338,2.7975,1.4786,2.749,3.1288,2.9413,2.6425,4.4549,2.2496,1.7892,,,,,,2.9932,0.6033,0.2774,1.2507,0.789,0.1837,0.5834,1.3458,0.9105,0.439,,,,,
2014/3/10,-0.3336,-3.0568,1.5343,-4.1007,-3.6341,-0.3012,-1.3225,-3.6523,-2.0233,-4.576,,,,,,1.1062,0.647,1.4156,0.7715,1.274,1.8852,0.3849,0.893,0.8445,2.8097,,,,,,4539311334,1183842248,12083955773,3942977365,1063219400,1825223291,9652263972,12036691817,1775190000,1651979217,,,,,,-517.6888,-45.1168,10.2969,26.3107,13.5288,-95.3129,30.3298,28.0874,42.1424,23.4546,,,,,,11.595,2.712,1.5013,2.6363,3.0151,2.9324,2.6075,4.2922,2.2041,1.7074,,,,,,2.9832,0.5849,0.2817,1.1994,0.7603,0.1831,0.5757,1.2966,0.8921,0.4189,,,,,
2014/3/11,0,0.2252,0.4444,-3.1098,0.6502,-0.9063,-0.3093,-0.2274,0.556,-0.4231,,,,,,0.9489,0.517,0.7895,1.0037,0.7155,0.8696,0.3224,1.0536,0.4036,1.6343,,,,,,4539311334,1186508560,12137662243,3820358049,1070132400,1808680481,9622411609,12009314959,1785060000,1644989178,,,,,,-517.6888,-45.2185,10.3427,25.4925,13.6168,-94.4491,30.236,28.0235,42.3767,23.3554,,,,,,11.595,2.7181,1.508,2.5543,3.0347,2.9059,2.5994,4.2824,2.2163,1.7001,,,,,,2.9832,0.5862,0.283,1.1621,0.7653,0.1815,0.5739,1.2937,0.8971,0.4171,,,,,
2014/3/12,1.6736,0.2247,0.0885,1.4042,-0.3876,-1.0671,-0.4137,-0.9119,-0.079,0.7082,,,,,,0.988,0.4828,0.477,0.6136,1.0633,0.539,0.2378,0.8303,0.4251,2.2451,,,,,,4615283071,1189174871,12148403537,3874004000,1065984600,1789380537,9582608459,11899807528,1783650000,1656639243,,,,,,-526.3531,-45.3201,10.3518,25.8505,13.564,-93.4412,30.1109,27.768,42.3432,23.5208,,,,,,11.789,2.7242,1.5093,2.5902,3.023,2.8749,2.5887,4.2434,2.2146,1.7122,,,,,,3.0332,0.5875,0.2832,1.1784,0.7623,0.1795,0.5716,1.2819,0.8963,0.4201,,,,,
2014/3/13,-1.3169,0.8969,1.6799,1.4837,1.4267,-1.3867,3.6345,0.3067,1.9763,0.4219,,,,,,0.4427,0.5146,0.794,0.9285,0.7655,1.4334,0.8023,0.93,0.7054,1.7008,,,,,,4554505681,1199840117,12352488123,3931481804,1081193200,1764566323,9930886025,11936310005,1818900000,1663629282,,,,,,-519.4217,-45.7265,10.5257,26.234,13.7575,-92.1454,31.2053,27.8531,43.18,23.62,,,,,,11.6338,2.7487,1.5347,2.6286,3.0661,2.835,2.6828,4.2564,2.2584,1.7194,,,,,,2.9932,0.5928,0.288,1.1959,0.7732,0.177,0.5923,1.2858,0.9141,0.4218,,,,,
2014/3/14,-0.0834,-0.2222,-1.5652,-2.5341,0.6394,-2.8125,-1.2024,-0.6116,0.4651,0,,,,,,0.505,0.3584,0.5228,0.9921,0.5232,1.8993,0.3236,0.4277,0.4519,1.19,,,,,,4550707094,1197173805,12159144831,3831853610,1088106200,1714937895,9811476574,11863305051,1827360000,1663629282,,,,,,-518.9885,-45.6249,10.361,25.5692,13.8455,-89.5538,30.8301,27.6828,43.3809,23.62,,,,,,11.6241,2.7426,1.5107,2.562,3.0857,2.7553,2.6505,4.2303,2.2689,1.7194,,,,,,2.9907,0.5915,0.2835,1.1656,0.7781,0.1721,0.5852,1.2779,0.9183,0.4218,,,,,
2014/3/17,-1.6694,2.6726,0.0883,1.7,3.5578,1.2862,0.5071,-1.1538,5.0154,1.6807,,,,,,0.3682,0.9748,0.4785,1.0634,1.5867,0.9619,0.2686,1.1226,1.3533,1.8271,,,,,,4474735356,1229169542,12169886125,3896995121,1126819000,1736994974,9861230512,11726420762,1919010000,1691589438,,,,,,-510.3242,-46.8443,10.3701,26.0039,14.3381,-90.7057,30.9864,27.3634,45.5566,24.017,,,,,,11.43,2.8159,1.512,2.6055,3.1955,2.7907,2.664,4.1815,2.3827,1.7483,,,,,,2.9408,0.6073,0.2837,1.1854,0.8058,0.1743,0.5882,1.2632,0.9644,0.4289,,,,,
2014/3/18,-3.5654,-0.2169,6.8844,2.2616,1.4724,0.7937,0.9082,3.8911,0,2.3416,,,,,,0.5292,1.0175,1.9762,1.4157,1.7511,1.4121,0.4113,1.2333,0.9428,3.3804,,,,,,4315194707,1226503230,13007707058,3985127754,1143410200,1750780649,9950787600,12182701725,1919010000,1731199659,,,,,,-492.1293,-46.7427,11.0841,26.592,14.5492,-91.4255,31.2678,28.4281,45.5566,24.5794,,,,,,11.0225,2.8097,1.6161,2.6645,3.2425,2.8128,2.6882,4.3442,2.3827,1.7892,,,,,,2.836,0.606,0.3032,1.2122,0.8177,0.1757,0.5935,1.3123,0.9644,0.439,,,,,
2014/3/19,-2.7289,1.3043,-0.8258,-1.8269,-1.451,0,1.3,-2.9213,1.6165,-0.6729,,,,,,0.4503,0.8863,0.9844,0.7229,0.8485,0.9223,0.5634,0.7732,1.1359,1.5529,,,,,,4197438513,1242501098,12900294118,3912322536,1126819000,1750780649,10080147839,11826802574,1950030000,1719549594,,,,,,-478.6997,-47.3524,10.9925,26.1062,14.3381,-91.4255,31.6743,27.5976,46.293,24.414,,,,,,10.7217,2.8464,1.6028,2.6158,3.1955,2.8128,2.7231,4.2173,2.4212,1.7772,,,,,,2.7586,0.6139,0.3007,1.1901,0.8058,0.1757,0.6012,1.274,0.98,0.436,,,,,
2014/3/20,-0.6335,-3.2189,-1.3322,-2.5465,-1.9632,-0.1575,-4.6397,-6.4815,0.1446,-2.5745,,,,,,0.3697,0.8667,0.6439,0.9423,0.8052,1.2538,0.6959,1.6736,0.9321,1.6439,,,,,,4170848405,1202506428,12728433414,3812694342,1104697400,1748023514,9612460822,11060250555,1952850000,1675279347,,,,,,-475.6672,-45.8281,10.8461,25.4414,14.0566,-91.2816,30.2047,25.8089,46.3599,23.7854,,,,,,10.6538,2.7548,1.5814,2.5492,3.1327,2.8084,2.5968,3.944,2.4247,1.7315,,,,,,2.7411,0.5941,0.2967,1.1598,0.79,0.1754,0.5733,1.1914,0.9814,0.4248,,,,,
2014/3/21,1.0929,4.2129,1.4346,1.5075,1.627,1.735,0.7246,1.6502,1.9495,1.669,,,,,,0.2417,1.6075,0.7221,0.7368,0.86,1.1247,0.5641,0.8953,1.1295,2.0673,,,,,,4216431448,1253166344,12911035412,3870172146,1122671200,1778351998,9682116335,11242762941,1990920000,1703239503,,,,,,-480.8658,-47.7588,11.0017,25.8249,14.2853,-92.8653,30.4236,26.2348,47.2637,24.1824,,,,,,10.7702,2.8708,1.6041,2.5876,3.1837,2.8571,2.6156,4.0091,2.4719,1.7604,,,,,,2.771,0.6191,0.301,1.1773,0.8029,0.1784,0.5775,1.2111,1.0005,0.4319,,,,,
2014/3/24,0.8108,0.2128,0.0832,0.198,0.2463,2.6357,4.0082,-0.5682,-1.8414,1.368,,,,,,0.3515,1.518,0.7092,0.7826,1.5806,1.0405,1.0211,0.9661,0.6923,1.8223,,,,,,4250618730,1255832655,12921776706,3877835853,1125436400,1825223291,10070197051,11178883606,1954260000,1726539633,,,,,,-484.7647,-47.8604,11.0108,25.8761,14.3205,-95.3129,31.6431,26.0857,46.3934,24.5132,,,,,,10.8575,2.8769,1.6054,2.5927,3.1916,2.9324,2.7204,3.9863,2.4264,1.7844,,,,,,2.7935,0.6204,0.3012,1.1796,0.8048,0.1831,0.6006,1.2042,0.9821,0.4378,,,,,
2014/3/25,-1.7873,-0.2123,-0.3325,1.7787,-1.3514,-0.9063,3.0632,0.4082,-1.8759,-0.2699,,,,,,0.4319,1.0056,0.5504,0.9538,1.0587,0.9272,2.508,0.6494,0.6701,0.6038,,,,,,4174646992,1253166344,12878811530,3946809218,1110227800,1808680481,10378671467,11224511702,1917600000,3102292440,,,,,,-476.1004,-47.7588,10.9742,26.3363,14.127,-94.4491,32.6124,26.1922,45.5231,24.4471,,,,,,10.6635,2.8708,1.6001,2.6388,3.1484,2.9059,2.8037,4.0026,2.3809,1.7796,,,,,,2.7436,0.6191,0.3002,1.2006,0.794,0.1815,0.619,1.2091,0.9637,0.4366,,,,,
2014/3/26,-2.2748,-0.4255,-0.3336,-0.4854,-0.3736,0.3049,-2.2052,1.1382,3.3088,1.3532,,,,,,0.7314,0.7556,0.6429,0.5634,0.982,0.5589,0.6436,0.7113,0.9993,1.1308,,,,,,4079682320,1247833721,12835846354,3927649950,1106080000,1814194751,10149803352,11352270372,1981050000,3144272040,,,,,,-465.2701,-47.5556,10.9376,26.2085,14.0742,-94.737,31.8932,26.4903,47.0294,24.7779,,,,,,10.4209,2.8586,1.5947,2.626,3.1367,2.9147,2.7419,4.0481,2.4597,1.8037,,,,,,2.6812,0.6165,0.2992,1.1947,0.791,0.182,0.6054,1.2229,0.9955,0.4425,,,,,
2014/3/27,-4.9348,-1.0684,-2.0921,-2.0488,-2.25,-0.7599,-0.7843,0.0804,-3.0605,-2.8037,,,,,,0.9378,0.8656,0.7033,0.562,1.0172,0.5982,0.562,0.7391,1.3728,0.9218,,,,,,3878357215,1234502164,12567314003,3847181024,1081193200,1800409077,10070197051,11361395991,1920420000,3056114880,,,,,,-442.3099,-47.0475,10.7088,25.6715,13.7575,-94.0171,31.6431,26.5116,45.5901,24.0832,,,,,,9.9067,2.8281,1.5614,2.5722,3.0661,2.8926,2.7204,4.0514,2.3844,1.7531,,,,,,2.5489,0.6099,0.293,1.1703,0.7732,0.1806,0.6006,1.2239,0.9651,0.4301,,,,,
2014/3/28,0.9794,-2.5918,-1.6239,-2.8884,1.023,-0.3063,-4.0514,-1.3655,-9.9853,-1.7857,,,,,,0.6662,0.8938,0.4925,0.6776,0.786,0.8219,0.7956,0.5396,3.1028,0.8303,,,,,,3916343084,1202506428,12363229417,3736057270,1092254000,1794894807,9662214760,11206260464,1728660000,3001541400,,,,,,-446.642,-45.8281,10.5349,24.93,13.8983,-93.7292,30.3611,26.1496,41.0378,23.6531,,,,,,10.0037,2.7548,1.536,2.4979,3.0975,2.8837,2.6102,3.996,2.1463,1.7218,,,,,,2.5738,0.5941,0.2882,1.1365,0.7811,0.1801,0.5763,1.2072,0.8687,0.4224,,,,,
2014/3/31,-1.7459,-0.2217,1.7376,-1.5385,2.0253,-7.9877,-0.6179,-0.9772,-1.6313,-1.1189,,,,,,0.2383,0.9296,0.6731,0.552,1.3577,2.4731,0.3158,0.4928,0.9699,0.7386,,,,,,3847968520,1199840117,12578055297,3678579466,1114375600,1651523793,9602510034,11096753032,1700460000,2967957720,,,,,,-438.8442,-45.7265,10.718,24.5465,14.1798,-86.2424,30.1735,25.894,40.3683,23.3885,,,,,,9.829,2.7487,1.5627,2.4595,3.1602,2.6534,2.5941,3.957,2.1113,1.7026,,,,,,2.5289,0.5928,0.2932,1.119,0.7969,0.1657,0.5728,1.1954,0.8545,0.4177,,,,,
2014/4/1,3.6525,2.2222,1.0248,1.0417,8.0645,0.6678,0.4145,0.1645,2.9851,2.1216,,,,,,0.2276,0.7306,0.5126,0.8006,6.5917,0.9218,0.3149,0.461,0.9251,0.6899,,,,,,3988516235,1226503230,12706950826,3716898002,1204244600,1662552333,9642313184,11115004271,1751220000,3030927120,,,,,,-454.873,-46.7427,10.8278,24.8022,15.3233,-86.8183,30.2985,25.9366,41.5733,23.8847,,,,,,10.188,2.8097,1.5787,2.4851,3.415,2.6711,2.6048,3.9635,2.1743,1.7387,,,,,,2.6213,0.606,0.2962,1.1306,0.8612,0.1668,0.5751,1.1973,0.88,0.4266,,,,,
2014/4/2,3.2381,0.2174,1.0144,-0.2062,-1.6073,-0.995,-0.9288,1.1494,-2.5765,-1.385,,,,,,0.4921,0.6575,0.5703,0.6847,2.8009,0.8834,0.3747,0.4404,0.692,0.7072,,,,,,4117668189,1229169542,12835846354,3709234294,1184888200,1646009523,9552756096,11242762941,1706100000,2988947520,,,,,,-469.6023,-46.8443,10.9376,24.751,15.077,-85.9544,30.0171,26.2348,40.5022,23.5539,,,,,,10.5179,2.8159,1.5947,2.48,3.3602,2.6445,2.5806,4.0091,2.1183,1.7146,,,,,,2.7061,0.6073,0.2992,1.1283,0.8474,0.1651,0.5698,1.2111,0.8574,0.4207,,,,,
2014/4/3,0.738,2.603,-1.9247,-0.8264,1.0502,0.5025,-0.1042,-0.8117,2.314,0,,,,,,0.4478,1.8682,0.5163,0.8145,2.5374,0.6893,0.2459,0.4935,0.5904,0.4959,,,,,,4148056884,1261165278,12588796591,3678579466,1197331600,1654280928,9542805308,11151506748,1745580000,2988947520,,,,,,-473.068,-48.0637,10.7271,24.5465,15.2353,-86.3863,29.9859,26.0218,41.4394,23.5539,,,,,,10.5956,2.8892,1.5641,2.4595,3.3954,2.6578,2.5779,3.9765,2.1673,1.7146,,,,,,2.7261,0.6231,0.2935,1.119,0.8562,0.166,0.5692,1.2013,0.8772,0.4207,,,,,
2014/4/4,-0.0916,0.8457,0.4266,1.6667,-0.1155,1.3333,0.5214,0.491,0.727,0.8427,,,,,,0.1287,2.1757,0.26,0.9156,1.1462,0.5773,0.2995,0.3868,0.556,0.3927,,,,,,4144258297,1271830523,12642503062,3739889123,1195949000,1676338007,9592559246,11206260464,1758270000,3014135280,,,,,,-472.6347,-48.4701,10.7729,24.9556,15.2177,-87.5382,30.1422,26.1496,41.7407,23.7523,,,,,,10.5859,2.9136,1.5707,2.5005,3.3915,2.6932,2.5914,3.996,2.1831,1.729,,,,,,2.7236,0.6284,0.2947,1.1376,0.8553,0.1682,0.5722,1.2072,0.8836,0.4242,,,,,
2014/4/8,-1.8332,2.7254,1.3594,2.459,0.6936,0.9868,0.4149,-3.0945,1.5237,0.5571,,,,,,0.2849,3.1968,0.8279,1.346,1.4069,0.4905,0.4227,2.8597,0.6904,0.8757,,,,,,4068286559,1306492571,12814363766,3831853610,1204244600,1692880816,9632362397,10859486931,1785060000,3030927120,,,,,,-463.9705,-49.7911,10.9193,25.5692,15.3233,-88.402,30.2673,25.3404,42.3767,23.8847,,,,,,10.3918,2.993,1.5921,2.562,3.415,2.7198,2.6021,3.8724,2.2163,1.7387,,,,,,2.6737,0.6455,0.2987,1.1656,0.8612,0.1699,0.5745,1.1698,0.8971,0.4266,,,,,
2014/4/9,1.1204,-0.6122,1.6764,0.8,0.9185,0,1.7562,1.0084,1.1058,1.8006,,,,,,0.2324,1.7102,0.9811,0.8461,1.5131,0.8335,0.5084,1.2641,0.7479,1.2646,,,,,,4113869602,1298493637,13029189646,3862508439,1215305400,1692880816,9801525786,10968994363,1804800000,3085500600,,,,,,-469.169,-49.4863,11.1024,25.7738,15.464,-88.402,30.7988,25.5959,42.8453,24.3147,,,,,,10.5082,2.9747,1.6188,2.5825,3.4464,2.7198,2.6478,3.9114,2.2409,1.77,,,,,,2.7036,0.6415,0.3037,1.1749,0.8691,0.1699,0.5846,1.1816,0.907,0.4342,,,,,
2014/4/10,-0.831,-0.616,0.2473,-0.6944,-0.6826,1.4658,0.1015,0.4992,0.4687,-0.4082,,,,,,0.1341,1.9323,0.6351,0.7695,1.9981,0.7026,0.3841,1.1396,0.6778,0.7191,,,,,,4079682320,1290494703,13061413528,3835685464,1207009800,1717695030,9811476574,11023748078,1813260000,3072906720,,,,,,-465.2701,-49.1814,11.1298,25.5948,15.3585,-89.6978,30.8301,25.7237,43.0461,24.2155,,,,,,10.4209,2.9563,1.6228,2.5645,3.4229,2.7597,2.6505,3.931,2.2514,1.7628,,,,,,2.6812,0.6376,0.3045,1.1668,0.8632,0.1723,0.5852,1.1875,0.9112,0.4325,,,,,
2014/4/11,-2.2346,0.4132,-1.6447,2.6973,-1.1455,0.4815,-0.6085,0.9106,0.6221,-0.2732,,,,,,0.2137,1.651,0.4691,1.6945,1.1413,0.9429,0.3259,1.3674,0.5785,0.4928,,,,,,3988516235,1295827326,12846587648,3939145511,1193183800,1725966435,9751771848,11124129890,1824540000,3064510800,,,,,,-454.873,-49.3847,10.9468,26.2852,15.1826,-90.1297,30.6425,25.9579,43.3139,24.1493,,,,,,10.188,2.9686,1.5961,2.6337,3.3837,2.773,2.6344,3.9668,2.2654,1.7579,,,,,,2.6213,0.6402,0.2995,1.1982,0.8533,0.1732,0.5817,1.1983,0.9169,0.4313,,,,,
2014/4/14,-2.2857,0.823,4.3478,3.5019,-1.3905,6.7093,1.5306,4.1838,2.0866,2.6027,,,,,,0.388,0.8793,1.7806,2.2499,2.2132,4.0998,0.525,3.1649,0.9427,1.9826,,,,,,3897350149,1306492571,13405134937,4077092241,1176592600,1841766100,9901033662,11589536473,1862610000,3144272040,,,,,,-444.4759,-49.7911,11.4227,27.2057,14.9714,-96.1768,31.1115,27.0439,44.2177,24.7779,,,,,,9.9552,2.993,1.6655,2.726,3.3366,2.959,2.6747,4.1327,2.3126,1.8037,,,,,,2.5613,0.6455,0.3125,1.2402,0.8414,0.1848,0.5906,1.2484,0.936,0.4425,,,,,
2014/4/15,0.8772,-1.0204,0.7212,-2.6316,0.235,0.5988,1.9095,-1.6535,-0.0757,-0.267,,,,,,0.3125,1.2961,1.5446,1.0896,1.1122,3.1228,1.1637,1.7911,0.5309,1.1535,,,,,,3931537431,1293161014,13501806583,3969800340,1179357800,1852794639,10090098626,11397898468,1861200000,3135876120,,,,,,-448.3749,-49.283,11.5051,26.4897,15.0066,-96.7527,31.7056,26.5968,44.1842,24.7117,,,,,,10.0425,2.9625,1.6775,2.6542,3.3445,2.9767,2.7258,4.0644,2.3109,1.7989,,,,,,2.5838,0.6389,0.3148,1.2076,0.8434,0.1859,0.6018,1.2278,0.9353,0.4413,,,,,
2014/4/16,-0.4831,3.299,2.9435,0.5792,-1.2896,4.0179,-0.0986,1.1209,-2.0455,-1.071,,,,,,0.263,2.3983,1.5908,0.7752,1.4542,3.7136,0.5966,1.3305,0.373,0.7699,,,,,,3912544497,1335821996,13899234462,3992791462,1164149200,1927237281,10080147839,11525657138,1823130000,3102292440,,,,,,-446.2088,-50.9089,11.8438,26.6431,14.8131,-100.6401,31.6743,26.8949,43.2804,24.4471,,,,,,9.994,3.0602,1.7269,2.6696,3.3013,3.0963,2.7231,4.1099,2.2636,1.7796,,,,,,2.5713,0.66,0.324,1.2146,0.8325,0.1934,0.6012,1.2416,0.9162,0.4366,,,,,
2014/4/17,0.1942,-0.5988,-1.1592,0.2879,1.9002,0.5722,0.2962,0.2375,0.5414,0.6766,,,,,,0.2604,1.5471,0.7446,0.7713,1.5197,3.1555,0.5133,0.982,0.2517,0.6948,,,,,,3920141670,1327823062,13738115052,4004287022,1186270800,1938265821,10110000202,11553033996,1833000000,3123282240,,,,,,-447.0752,-50.604,11.7065,26.7198,15.0946,-101.216,31.7681,26.9588,43.5148,24.6125,,,,,,10.0134,3.0419,1.7068,2.6773,3.3641,3.1141,2.7312,4.1197,2.2759,1.7917,,,,,,2.5763,0.656,0.3203,1.2181,0.8483,0.1945,0.603,1.2445,0.9211,0.4396,,,,,
2014/4/18,-2.0349,4.2169,-0.4691,-0.4785,-0.1166,-1.707,0.8858,-1.4218,0.0769,1.4785,,,,,,0.2324,4.3569,0.5881,0.4584,0.7719,1.6516,0.4612,1.053,0.3367,1.0478,,,,,,3840371346,1383815601,13673667287,3985127754,1184888200,1905180202,10199557290,11388772849,1834410000,3169459800,,,,,,-437.9778,-52.7379,11.6515,26.592,15.077,-99.4883,32.0495,26.5755,43.5482,24.9764,,,,,,9.8096,3.1701,1.6988,2.6645,3.3602,3.0609,2.7554,4.0611,2.2776,1.8181,,,,,,2.5239,0.6837,0.3188,1.2122,0.8474,0.1912,0.6084,1.2268,0.9219,0.4461,,,,,
2014/4/21,-0.7913,4.2389,-3.2993,-3.0769,-0.8168,-2.6049,-1.561,-2.5641,-1.0761,-2.2517,,,,,,0.2681,7.7904,0.6434,1.2683,1.2424,1.6928,0.3436,1.0474,0.4141,0.8605,,,,,,3809982651,1442474451,13222532939,3862508439,1175210000,1855551774,10040344688,11096753032,1814670000,3098094480,,,,,,-434.5121,-54.9735,11.2671,25.7738,14.9538,-96.8967,31.5493,25.894,43.0796,24.414,,,,,,9.732,3.3045,1.6428,2.5825,3.3327,2.9812,2.7123,3.957,2.2531,1.7772,,,,,,2.5039,0.7127,0.3082,1.1749,0.8404,0.1862,0.5989,1.1954,0.9119,0.436,,,,,
2014/4/22,-5.1844,-0.1848,0.2437,0.6944,-0.7059,0.4458,1.4866,-1.4803,-1.0878,-2.168,,,,,,0.8747,4.4321,0.5439,1.1535,1.3169,1.6791,0.969,1.0903,0.4915,1.0281,,,,,,3612456132,1439808140,13254756821,3889331414,1166914400,1863823179,10230620774,10975259216,1794930000,3030927120,,,,,,-411.985,-54.8718,11.2946,25.9528,14.8483,-97.3286,32.1388,25.5265,42.611,23.8847,,,,,,9.2275,3.2984,1.6468,2.6004,3.3092,2.9945,2.763,3.9008,2.2286,1.7387,,,,,,2.3741,0.7113,0.309,1.1831,0.8345,0.187,0.6101,1.1784,0.902,0.4266,,,,,
2014/4/23,1.4721,-2.4074,0.7293,2.6601,-2.3697,-2.6627,4.0039,0.0835,0.707,0.277,,,,,,0.3336,2.7951,0.6982,0.9481,0.6119,0.8558,1.4661,0.4733,0.2666,0.5108,,,,,,3665636349,1405146092,13351428467,3992791462,1139262400,1814194751,10640245239,10984420534,1807620000,3039323040,,,,,,-418.05,-53.5509,11.377,26.6431,14.4964,-94.737,33.4256,25.5478,42.9122,23.9508,,,,,,9.3633,3.219,1.6588,2.6696,3.2308,2.9147,2.8737,3.9041,2.2444,1.7435,,,,,,2.4091,0.6942,0.3112,1.2146,0.8147,0.182,0.6345,1.1794,0.9084,0.4277,,,,,
2014/4/24,-1.0363,1.3283,-1.4481,-1.7274,-0.9709,0,-2.1596,1.9183,-2.1061,-0.6906,,,,,,0.4532,1.9698,0.3448,0.5851,0.9053,0.6125,0.6409,0.8136,0.5016,0.3711,,,,,,3627650480,1423810272,13158085175,3923818097,1128201600,1814194751,10410455905,11195130853,1769550000,3018333240,,,,,,-413.7179,-54.2622,11.2122,26.1829,14.3557,-94.737,32.7037,26.0379,42.0085,23.7854,,,,,,9.2663,3.2618,1.6348,2.6235,3.1994,2.9147,2.8116,3.979,2.1971,1.7315,,,,,,2.3841,0.7034,0.3067,1.1936,0.8068,0.182,0.6208,1.202,0.8893,0.4248,,,,,
2014/4/25,0.1047,-6.9288,-1.3878,-4.2969,-0.2481,-7.1429,0.2879,-4.0098,-2.3904,-1.1127,,,,,,0.3096,2.7787,0.4292,0.7111,0.7075,1.7535,0.4622,1.0637,0.6474,0.3774,,,,,,3631449067,1325156751,12975483176,3755216538,1111610400,1684609412,10440428427,10746226260,1727250000,2984749560,,,,,,-414.1511,-50.5024,11.0566,25.0578,14.1446,-87.9701,32.7979,24.9938,41.0043,23.5208,,,,,,9.276,3.0358,1.6121,2.5107,3.1523,2.7065,2.8197,3.8194,2.1446,1.7122,,,,,,2.3866,0.6547,0.3025,1.1423,0.7949,0.169,0.6226,1.1538,0.868,0.4201,,,,,
2014/4/28,-5.4393,-3.8229,-3.8907,-6.0204,-4.1045,0,-2.2967,-8.4399,-5.2245,-2.6723,,,,,,0.3898,1.6554,0.4214,1.0283,0.7314,0.7031,0.4694,2.0827,0.8362,0.804,,,,,,3433922549,1274496835,12470642357,3529137175,1065984600,1684609412,10200648253,9839255758,1637010000,2904988320,,,,,,-391.624,-48.5717,10.6264,23.5493,13.564,-87.9701,32.0446,22.8844,38.862,22.8922,,,,,,8.7714,2.9197,1.5494,2.3596,3.023,2.7065,2.7549,3.4971,2.0325,1.6664,,,,,,2.2568,0.6297,0.2907,1.0735,0.7623,0.169,0.6083,1.0564,0.8227,0.4088,,,,,
2014/4/29,2.8761,4.3933,2.7562,2.6059,2.7237,1.6367,-0.5877,-0.0931,1.7227,-1.0116,,,,,,0.3159,1.4467,0.3245,0.4083,1.1662,0.558,0.3351,1.0852,0.2472,0.8252,,,,,,3532685808,1330489374,12814363766,3621101661,1095019200,1712180760,10140703209,9830094439,1665210000,2875602600,,,,,,-402.8875,-50.7056,10.9193,24.1629,13.9335,-89.4099,31.8563,22.8631,39.5315,22.6607,,,,,,9.0237,3.048,1.5921,2.4211,3.1053,2.7508,2.7387,3.4938,2.0675,1.6496,,,,,,2.3217,0.6573,0.2987,1.1015,0.7831,0.1718,0.6047,1.0554,0.8368,0.4047,,,,,
