ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2015/4/29,12.8097,17.7874,10.39,15.4,10.6792,7.2642,5.7188,,13.0251,12.8835,11.7,17.1582,17.04,24.5,8.0499,9.57,16.39,8.71,13.2182,22.86,6.6377,14.9918,10.0597,9.7417,6.18,16.41,14.5307,15.1895,10.6147,11.24,38.2092,,,2.58
2015/4/30,13.6061,17.7781,11.17,15.05,10.4252,7.3769,6.2904,,12.7246,12.8166,11.7,16.7977,16.82,24.62,7.9802,9.36,15.75,9.25,13.2182,22.89,6.5513,14.5921,10.2116,9.898,6.18,18.05,14.8682,14.9193,10.0343,11.24,38.0999,,,2.5712
2015/5/4,13.6001,18.9349,10.89,15,10.7671,7.1515,6.207,,12.8466,12.3782,11.7,17.1192,17.1,23.76,7.9702,9.36,16.06,9.32,13.2182,24.02,6.6905,14.4218,10.1357,10.0153,6.18,19.35,14.6399,14.9869,10.0267,11.24,40.5451,,,2.6441
2015/5/5,13.2535,18.537,10,16.5,9.8878,6.7473,6.5235,,12.0954,12.029,11.7,16.5443,16.27,21.44,7.6514,8.78,15.12,8.99,13.2182,23.5,6.3881,13.1047,9.7618,9.6,6.18,18.16,13.6077,14.1859,9.3165,11.24,40.3861,,,2.6116
2015/5/6,13.4359,18.463,9.71,17.14,9.4383,6.6073,7.0166,,11.7291,11.7913,11.7,16.369,15.77,20.64,7.3525,8.28,14.7,8.69,13.2182,24.4,6.4265,13.3603,10.013,10.5429,6.18,18.4,12.9923,14.099,9.0951,11.24,41.1018,,,2.6283
2015/5/7,12.0923,17.5838,9.41,16.3,8.9205,6.2886,7.0559,,11.3629,11.6427,11.7,16.4372,15.8,18.9,6.9839,8.02,14.59,8.95,13.2182,23.57,6.0474,13.1637,10.4862,10.626,6.18,17.34,12.4365,14.0797,8.9423,11.24,39.8593,,,2.5337
2015/5/8,12.0194,18.1946,9.79,16.88,9.1843,6.5685,7.6864,,11.7949,12.1182,11.7,17.2848,16.37,19.42,7.1732,8.39,15.11,9.19,13.2182,23.2,6.5129,13.393,11.5377,11.691,6.18,19.07,12.7044,14.514,9.202,11.24,43.4178,,,2.65
2015/5/11,12.3781,18.9812,10.28,18.57,9.5751,6.9027,7.9759,,12.2832,12.4674,11.7,18.493,18.01,20.19,7.482,9.12,15.95,9.36,13.2182,24.09,6.9593,13.7403,12.6944,12.8586,6.18,20.53,13.4985,14.8035,9.5609,11.24,47.7615,,,2.8314
2015/5/12,12.4267,20.1288,10.21,19.5,9.5263,6.8833,8.0694,,12.3583,12.5714,11.7,18.5417,18.81,20.12,7.4721,9.39,16.22,9.89,13.2182,24.18,6.9593,14.0221,12.5133,14.1435,6.18,20.33,13.4389,14.6684,9.5609,11.24,52.5427,,,2.9833
2015/5/13,12.4936,18.4537,10.17,21.45,9.5751,7.0193,7.6953,,12.5367,12.824,11.7,18.6197,19.06,20.04,7.5418,9.74,17.84,9.9,13.2182,24.92,7.204,14.33,12.7178,14.8568,6.18,20.71,13.4985,14.4561,9.6143,11.24,57.8009,,,3.28
2015/5/14,12.0376,17.7411,10.32,21.46,9.4676,6.9494,8.4656,,12.4334,12.8835,11.7,18.9315,19.68,19.7,7.4521,9.75,17.88,9.92,13.2182,25.15,7.2808,13.9959,12.3205,14.08,6.18,20.78,13.2305,14.3403,9.4692,11.24,56.469,,,3.2011
2015/5/15,11.7154,17.5097,10.18,22.15,9.1354,7.3691,8.4238,,12.1235,12.4154,11.7,18.5417,20.13,20.32,7.1632,9.39,17.62,9.41,13.2182,24.08,7.3912,13.3537,12.6769,13.6843,6.18,20.78,12.9427,14.4272,9.0492,11.24,59.9579,,,3.4851
2015/5/18,11.8856,17.2691,10.42,24.37,9.1648,7.7345,8.1309,,12.6213,12.7423,11.7,18.9997,19.58,20,7.2628,10.33,19.29,9.34,13.2182,23.94,7.732,13.2292,13.0449,14.6223,6.18,21.76,13.7863,14.4272,9.2249,11.24,58.9341,,,3.6201
2015/5/19,12.3051,17.482,10.74,26.81,9.5165,7.8122,8.5197,,13.0063,13.2401,11.7,19.9448,19.6,20.61,7.4222,10.66,20.53,9.46,14.5431,24.28,7.756,13.5568,13.4246,16.0831,6.18,22.89,13.8062,14.8132,9.622,11.24,56.6976,,,3.5906
2015/5/20,12.1957,17.6948,11.74,29.49,9.4774,8.5934,9.0119,,13.1847,14.5626,11.7,20.2956,21.47,20.55,8.0807,10.84,21.25,9.47,14.8156,24.47,7.8184,14.1793,13.6642,17.6904,6.18,24.59,13.9153,14.7167,9.7671,11.24,56.3994,,,3.8301
2015/5/21,12.3416,17.8336,12.03,30.9,9.8682,8.8655,9.8806,,14.1238,14.6518,11.7,21.0361,22.33,20.87,8.1206,11.92,21.81,9.61,14.914,25.07,8.0535,14.3038,14.0731,18.2816,6.18,24.73,14.8582,15.1606,10.0114,11.24,58.9241,,,4.2136
2015/5/22,12.682,18.3241,13.23,29.09,10.093,9.0443,9.4697,,14.0768,14.9787,11.7,22.0201,22.34,22.94,8.1505,12.24,21.11,10.19,14.7778,25.02,7.8904,15.0311,13.9095,17.4755,6.18,27.2,14.8086,15.508,10.3398,11.24,59.4211,,,4.2688
2015/5/25,13.0651,18.9535,13.73,28.33,10.6792,9.4563,9.605,,14.8751,15.1719,11.7,22.0299,22.87,23.08,8.38,12.24,21.26,10.88,15.119,25.68,8.2263,15.2015,14.0672,18.35,6.18,27.91,15.2751,15.8264,11.0271,11.24,59.0136,,,4.33
2015/5/26,13.2839,19.2866,14.13,31.16,10.9332,9.5418,9.6468,,15.0441,15.952,11.7,22.3222,22.85,23,8.6194,12.24,23.39,10.9,15.1265,28.25,9.047,15.2932,14.9026,20.1869,6.18,27.79,15.6423,17.4091,11.386,11.24,64.9179,,,4.743
2015/5/27,14.2749,19.3607,14.27,34.28,11.0407,9.363,10.3507,,14.8844,17.5495,11.7,21.874,22.26,22.51,8.7092,12.24,24.46,11.37,14.8763,29.32,9.0518,16.6954,14.5755,20.7976,6.18,27.62,16.3272,18.3838,11.4776,11.24,71.4087,,,5.0408
2015/5/28,12.8462,19.8419,13.35,30.85,10.7964,8.5351,9.6715,,14.3116,18.6119,11.7,20.4904,20.03,22.14,8.9785,12.24,25.34,10.26,14.2243,26.39,8.7207,15.0246,13.1209,18.7213,6.18,25.66,14.7094,16.6178,10.3398,11.24,64.2718,,,4.6849
2015/5/29,12.2929,20.7766,13,31.89,11.2361,8.8461,9.8437,,14.2177,16.7545,12.87,20.0033,20.45,20.79,9.6669,12.24,26.52,10.02,14.1105,25.19,8.7879,14.4349,12.8463,18.477,6.18,26.05,14.4215,17.2354,10.2329,11.24,60.6239,,,4.7578
2015/6/1,12.7672,21.3597,13.7,33.73,11.9201,9.2503,10.7247,,15.3164,16.7693,14.16,21.1335,21.92,21.59,10.3652,12.24,29.17,10.54,14.664,26.14,9.6566,14.8477,13.5765,18.8971,6.18,26.76,15.3744,18.1329,10.7369,11.24,61.4191,,,4.954
2015/6/2,13.3143,21.3782,15.07,31.94,13.1121,9.981,11.3203,,16.2743,18.4485,15.58,22.3612,22.18,22.34,10.3852,12.24,28.99,11.25,15.9227,28.32,10.6213,15.3784,14.1666,18.4526,6.18,27.1,16.9128,19.8699,11.2944,11.24,63.7152,,,4.9383
2015/6/3,13.4298,22.1185,16.58,32.8,12.7017,10.2219,10.865,,16.8377,18.2553,17.14,21.9812,22.07,23.12,10.1557,12.24,31.89,11.43,17.3178,27.66,11.1492,15.1753,14.0731,17.7588,6.18,26.28,16.5059,19.9182,11.554,11.24,61.3296,,,4.7283
2015/6/4,13.5149,21.2949,17.38,30.85,12.985,9.8993,10.4196,,16.34,17.1705,18.85,24.1832,21.19,22.3,9.8564,12.24,35.04,11.82,17.0373,27.35,11.8883,14.7494,14.3126,19.5078,6.18,25.82,15.9302,21.7807,11.2638,11.24,65.4746,,,4.8377
2015/6/5,13.6791,20.9617,16.8,29.8,13.3368,9.9693,10.1341,,16.9316,17.2968,18.77,24.3488,22.12,23.52,10.036,12.24,34.12,11.97,16.9235,29.72,11.7588,14.887,15.0545,19.8547,6.18,26.6,16.9922,22.1956,11.7067,11.24,64.0929,,,4.5528
2015/6/8,13.4237,20.1751,15.55,27.5,12.8971,9.6856,9.3023,,16.3964,16.3607,18.05,24.8555,22.12,24.29,10.1358,12.24,30.76,13.06,16.6202,30.51,10.5877,14.389,15.9308,18.2962,6.18,28.25,16.4264,22.9097,12.1802,11.24,62.0751,,,4.0973
2015/6/9,13.7885,21.7761,16.78,28.15,13.1316,9.7789,9.4746,,16.1053,16.487,18.56,24.5145,22.12,23.37,10.1158,12.24,30.32,12.33,16.6582,31.19,10.4677,14.4283,15.0604,18.4868,6.18,31.07,17.6274,22.1088,12.2107,11.24,61.0314,,,4.0815
2015/6/10,13.594,21.5077,16.33,29.28,13.327,10.0781,9.6715,,16.34,16.8882,18.89,25.4985,22.12,23.97,10.8441,12.24,32.62,12.39,16.8477,32.94,11.514,14.8608,15.0604,19.4785,6.18,31.56,17.2701,21.9833,12.1726,11.24,61.9061,,,4.1288
2015/6/11,13.8615,21.1005,16.32,32.21,13.7374,10.8788,9.9938,,17.2697,18.3222,19.96,27.038,22.12,26.37,11.1832,12.24,33.84,12.7,18.531,35.51,11.418,15.5094,15.5336,19.0828,6.18,31.04,17.6373,21.7035,13.1195,11.24,62.8902,,,4.0017
2015/6/12,14.5302,20.6933,16.6,33.11,13.7081,10.8749,10.5992,,17.0819,18.6565,21.47,28.1877,22.12,27.6,11.3229,12.24,33.89,13.24,18.1215,35.56,11.8403,15.3194,15.4401,18.7603,6.18,30.01,17.7963,21.8868,12.7988,11.24,62.1745,,,3.8952
2015/6/15,14.2871,19.99,16.1,33.02,14.05,11.1042,10.5992,,17.0256,20.0682,20.84,27.8272,22.12,27.87,10.8939,12.24,34.7,13.25,17.8258,33.47,12.0275,15.7257,16.182,18.3304,6.18,29.05,19.0285,22.3597,12.2795,11.24,58.0196,,,3.5984
2015/6/16,13.5818,19.0367,14.94,29.94,12.6919,10.5406,10.5992,,15.9456,19.1395,19.46,26.0149,22.12,28.68,10.1856,12.24,32.92,12.16,16.6809,31.18,10.8517,14.8935,17.0524,16.8892,6.18,29.72,18.7701,21.0279,12.0122,11.24,55.5942,,,3.3973
2015/6/17,13.7156,19.3699,15.3,31.11,12.604,10.9293,10.5992,,16.1898,20.2094,20.06,26.6872,22.12,28.3,11.2032,12.24,34.24,12.46,16.7946,31.96,11.346,14.394,16.2638,16.9967,6.18,29.83,19.7439,20.8349,12.2337,11.24,58.8943,,,3.6921
2015/6/18,13.1806,18.5277,15.47,29.04,12.2913,10.9604,10.5992,,15.6921,19.3995,18.7,24.875,22.12,27.11,11.0635,12.24,34.27,12.07,16.6127,30.1,10.986,13.8813,15.3758,15.6287,6.18,28.51,20.9263,19.7059,11.4839,11.24,53.8448,,,3.5837
2015/6/19,11.8613,16.6768,14.67,27.3,11.3143,10.4746,10.5992,,14.3304,17.4644,16.83,22.3904,22.12,24.4,10.8141,12.24,30.84,11.28,16.1198,27.09,9.887,13.1386,13.8394,14.0654,6.18,25.66,18.8297,17.9785,10.3363,11.24,49.342,,,3.5679
2015/6/23,12.0072,15.8994,15.2,27.3,11.666,9.8916,10.5992,,15.091,15.9744,16.4,22.0591,22.12,23.73,10.4051,12.24,32.4,11.75,16.135,25.58,9.5126,12.626,13.2961,13.9335,6.8,24.53,17.6771,18.3741,10.6576,11.24,54.2722,,,3.9238
2015/6/24,12.1166,16.3714,15.45,26.84,11.8712,10.3152,10.5992,,15.4009,15.7518,17.25,22.9263,22.12,24.22,11.4426,12.24,33.25,12.05,16.135,26.09,9.7862,12.9612,13.6349,14.2266,7.48,25.02,18.8496,18.3934,10.8718,11.24,59.6994,,,4.2659
2015/6/25,11.3688,15.7421,14.38,24.16,11.5488,10.1792,10.5992,,14.7436,15.5196,16.95,21.4453,22.12,24.23,11.692,12.24,31.87,13.26,15.6497,23.52,9.6758,12.2119,12.671,15.6483,8.23,23.77,19.0583,17.1003,10.4128,11.24,65.6734,,,4.2333
2015/6/26,10.232,14.1688,12.94,21.74,10.3958,9.1609,10.5992,,13.2692,13.9715,15.26,19.3017,22.12,21.81,10.6146,12.24,28.68,12.31,14.0878,21.17,8.7063,10.9894,11.4033,14.0849,9.05,21.39,17.1504,15.3922,9.3722,11.24,65.9914,,,3.8104
2015/6/29,9.2106,12.7529,11.65,19.57,9.4774,9.1609,10.5992,,12.8372,12.5782,13.73,17.3725,22.12,19.85,10.6146,12.24,25.81,11.18,12.6775,19.05,7.8376,9.8918,10.2642,12.6779,8.15,19.25,15.4314,13.9157,8.6837,11.24,65.7628,,,3.4506
2015/6/30,9.9158,13.3729,12.01,19.7,9.9464,9.1609,10.5992,,13.6449,13.807,15.1,18.2689,22.12,21.23,10.6146,12.24,25.27,10.9,13.3068,19.81,8.1063,10.2204,10.9827,13.1811,7.93,19.54,15.9481,15.2419,9.4335,11.24,72.3431,,,3.7956
2015/7/1,8.9248,12.4752,10.81,17.73,8.9498,9.1609,10.5992,,12.6588,14.3489,13.59,16.4469,22.12,19.11,10.6146,12.24,22.74,9.81,11.9951,20.09,7.2952,9.2016,9.9838,11.862,8.4,17.59,14.3583,14.5105,8.523,11.24,71.5678,,,3.7118
2015/7/2,8.0311,11.3924,9.73,15.96,8.0509,9.1609,10.5992,,11.607,14.1166,12.23,14.8003,22.12,17.2,10.6146,12.24,20.47,8.83,11.3961,18.08,6.5657,8.2815,8.9848,10.6748,7.56,15.83,12.9274,13.6036,7.6814,11.24,64.411,,,3.3411
2015/7/3,7.2286,10.2541,8.76,14.36,7.2488,9.1609,10.5992,,10.4426,12.733,11.01,13.3193,22.12,15.48,10.6146,12.24,18.42,7.95,10.327,16.27,5.9082,7.4533,8.0852,9.6098,6.8,14.25,11.6357,12.999,6.9546,11.24,57.9699,,,3.0099
2015/7/6,6.5052,9.2269,7.88,12.92,6.7009,9.1609,10.5992,,9.8604,11.4559,9.91,12.0039,22.12,13.93,10.6146,12.24,16.58,7.16,9.2958,14.64,5.3178,6.7106,7.4309,8.6473,6.64,12.97,10.4731,13.6817,7.4519,11.24,52.1749,,,2.7092
2015/7/7,6.5052,8.3014,7.09,11.63,6.0357,9.1609,10.5992,,8.8743,10.3142,8.92,10.8055,22.12,12.54,10.6146,12.24,14.92,6.44,8.3632,13.18,4.7851,6.0402,6.689,7.7826,6.64,11.67,9.4298,12.3164,6.7098,11.24,46.9564,,,2.4381
2015/7/8,6.5052,7.4685,6.38,11.63,5.6347,9.1609,10.5992,,7.9916,10.3142,8.03,9.7239,22.12,11.29,10.6146,12.24,13.43,5.8,7.5292,13.18,4.3051,6.0402,6.023,7.7826,6.64,11.67,8.4858,11.0877,6.0365,11.24,46.9564,,,2.4381
2015/7/9,6.5052,8.2181,6.38,11.63,6.202,9.1609,10.5992,,8.7898,11.3494,8.83,10.6983,22.12,11.29,10.6146,12.24,14.77,5.8,8.2798,14.5,4.3051,6.0402,6.023,7.7826,6.64,11.67,9.3304,12.1994,6.6409,11.24,46.9564,,,2.4381
2015/7/10,6.5052,9.0418,6.38,11.63,6.8183,9.1609,10.5992,,9.6725,12.4815,9.71,11.7701,22.12,11.29,10.6146,12.24,16.25,6.38,9.1063,15.95,4.3051,6.0402,6.023,7.7826,6.64,11.67,10.2644,13.4184,7.3065,11.24,46.9564,,,2.4381
2015/7/13,6.5052,9.9487,7.02,12.79,7.5031,9.1609,10.5992,,10.6398,13.7296,10.68,12.949,22.12,12.42,10.6146,12.24,17.88,7.02,10.0161,17.55,4.7371,6.6449,6.6247,8.5594,6.64,12.84,11.2879,14.7641,8.041,11.24,46.9564,,,2.4381
2015/7/14,6.5052,10.1338,7.72,14.07,7.4053,9.1609,10.5992,,11.0812,12.8298,11.75,13.8824,22.12,13.66,10.6146,12.24,17.12,7.39,9.6143,17.59,5.2122,7.3087,7.2848,9.4144,6.64,14.12,10.8706,14.3155,7.7885,11.24,51.6481,,,2.6816
2015/7/15,6.5052,9.8839,7.51,12.66,6.6618,9.1609,10.5992,,9.973,11.5429,10.58,12.4971,22.12,12.46,10.6146,12.24,15.41,6.65,8.6513,15.83,5.577,8.0383,8.0092,8.8818,6.64,13.51,9.7875,12.882,7.0158,11.24,56.8169,,,2.7605
2015/7/16,6.5052,10.8742,7.59,12.66,6.7499,9.1609,10.5992,,10.2172,10.8947,11.57,12.7034,22.12,13,10.6146,12.24,14.39,7.24,8.8181,14.99,5.769,8.8402,8.4298,9.6733,6.64,14.25,9.3006,13.0185,7.3601,11.24,60.6537,,,2.8383
2015/7/17,6.5052,11.9662,8.21,12.66,7.2096,9.1609,10.5992,,11.0154,11.4655,12.14,13.6957,22.12,14.3,10.6146,12.24,15.37,7.85,9.3792,16.04,6.2537,9.7275,9.2711,10.6406,6.64,15.68,10.0359,13.9352,7.8497,11.24,66.7171,,,3.1223
2015/7/20,6.5052,11.9662,9,13.93,7.2683,9.1609,10.5992,,11.0342,12.1525,13.15,13.9413,22.12,15.73,9.5571,12.24,15.58,8.44,10.1602,16.4,6.2825,10.7002,9.5748,11.2709,6.64,16.05,10.2744,13.9449,7.8727,11.24,65.9318,,,3.2051
2015/7/21,6.5052,10.7724,9.3,15.32,7.464,9.1609,10.5992,,11.1657,12.375,13.26,14.4031,22.12,16.03,9.8464,12.24,17.14,8.1,10.2891,17.1,6.4073,10.8645,9.9896,12.3994,7.3,16.12,11.2978,14.0815,7.9645,11.24,66.0014,,,3.1469
2015/7/22,6.5052,11.1611,9.38,16.85,7.5814,9.1609,10.5992,,11.2314,12.4428,13.44,15.2284,22.12,15.97,9.4075,12.24,18.12,7.98,10.2739,17.01,6.8393,11.949,10.3927,13.0736,7.07,16.73,11.4369,14.2863,8.347,11.24,63.3673,,,3.1558
2015/7/23,6.5052,11.3184,9.98,18,8.0803,9.1609,10.5992,,11.6258,12.9749,14.73,15.6508,22.12,16.55,9.4374,12.24,19.93,8.13,11.0852,18.29,7.0745,12.0082,11.1079,14.3829,7.26,17.2,12.0232,15.0176,8.5383,11.24,63.9836,,,3.2406
2015/7/24,6.5052,10.6058,9.76,17.27,7.6988,9.1609,10.5992,,11.269,12.3654,14.17,16.034,22.12,16.87,9.0683,12.24,19.6,7.88,11.2596,17.59,7.0457,11.5349,10.6514,13.4254,6.9,16.5,11.6854,14.4325,8.1175,11.24,70.3849,,,3.4013
2015/7/27,6.5052,9.5415,8.8,15.54,6.9259,9.1609,9.5386,,10.1421,11.1269,12.75,14.4326,22.12,15.4,8.1605,12.24,17.64,7.09,10.1374,15.83,6.3401,10.3847,9.5862,12.0819,6.51,14.85,10.5128,12.9893,7.3065,11.24,63.3474,,,3.0611
2015/7/28,6.5052,8.7271,8.45,13.99,6.7988,9.1609,8.5837,,9.9261,10.0142,12.07,13.1652,22.12,15.17,7.4023,12.24,15.93,6.45,9.2124,14.25,5.7738,10.4702,9.0232,10.8751,6.21,13.63,9.6881,12.5895,7.2759,11.24,61.2998,,,3.2041
2015/7/29,6.5052,9.1621,9.17,14.76,7.1314,9.1609,7.7249,,10.621,10.5947,13.08,14.4817,22.12,16.51,7.6816,12.24,17.13,6.96,9.8114,15.07,6.0954,10.9302,9.921,11.5982,6.48,14.98,10.6619,13.3208,7.6432,11.24,62.1149,,,3.2031
2015/7/30,6.5052,8.616,9.21,14.56,6.8281,9.1609,6.9521,,10.2266,10.2754,12.69,14.6094,22.12,15.87,7.1928,12.24,16.93,6.71,9.7583,14.13,5.865,10.2993,9.6243,10.4403,6.05,14.4,10.8507,13.5939,7.6432,11.24,60.3853,,,3.1469
2015/7/31,6.5052,8.3939,9.24,14.79,6.9259,9.1609,6.2581,,10.0388,10.2077,12.97,13.8726,22.12,15.08,7.4921,12.24,16.51,6.76,9.9403,13.49,5.5866,11.3312,9.145,9.6147,6.36,14.54,10.2048,13.6621,7.6432,11.24,58.2084,,,2.9931
2015/8/3,6.5052,7.5518,8.74,15.48,7.3564,9.1609,5.6847,,9.5599,9.5982,11.93,12.7231,22.12,14.37,7.6716,12.24,14.86,6.25,9.1669,12.22,5.0299,11.6598,8.4146,8.662,6.2,13.85,9.2608,13.4086,7.6432,11.24,52.3836,,,2.6934
2015/8/4,6.5052,8.3106,9.32,15.99,7.6009,9.1609,6.2508,,10.2642,10.4883,13.01,13.7448,22.12,15.38,7.8313,12.24,16.1,6.79,10.0844,13.44,5.5002,12.8232,9.2591,9.5267,6.42,15.23,10.1849,14.2375,7.6432,11.24,55.0376,,,2.7752
2015/8/5,6.5052,8.3106,9,14.94,7.3172,9.1609,5.7807,,10.1233,10.1787,12.76,13.4403,22.12,14.74,7.5719,12.24,15.67,6.76,10.562,13.23,5.4042,14.1048,9.3428,10.4794,6.16,14.78,10.5526,13.8864,7.6432,11.24,51.3996,,,2.515
2015/8/6,6.5052,8.3106,8.86,13.7,7.1118,9.1609,5.4879,,10.2923,10.2174,12.96,13.2929,22.12,14.12,7.3125,12.24,15.12,6.93,10.7516,13.96,5.4954,13.9208,9.571,11.5298,6.02,14.39,10.2048,13.7792,7.6432,11.24,51.5785,,,2.3957
2015/8/7,6.5052,8.3106,9.35,14.23,7.5031,9.1609,5.8029,,10.6398,10.6238,13.47,13.9806,22.12,14.9,7.4522,12.24,15.93,7.12,10.9791,15.08,6.0474,13.9208,10.1188,12.3359,6.12,15.13,10.7116,14.14,7.6432,11.8,53.5068,,,2.4933
2015/8/10,6.5052,9.1436,9.83,15.17,7.8357,9.1609,6.1031,,11.269,11.2624,14.24,15.1694,22.12,16.18,7.7814,12.24,17.52,7.46,11.6539,15.97,6.6521,14.5386,10.6742,12.9173,6.36,16.14,11.4966,14.7543,7.6432,12.39,58.6657,,,2.7427
2015/8/11,6.5052,9.7729,10.4,15.74,8.3053,9.1609,6.3,,11.2314,11.7558,14.38,16.5252,22.12,16.36,8.0807,12.24,17.6,7.48,11.4795,16.26,6.8633,13.9274,10.4612,12.4238,6.66,16.31,11.904,14.7446,7.6432,13.01,62.5224,,,2.8452
2015/8/12,6.5052,9.3379,10.88,14.92,8.4031,9.1609,5.9776,,11.2408,11.4655,14.8,15.808,22.12,15.44,7.7714,12.24,16.9,7.38,11.2217,15.88,6.6809,14.1245,10.5525,11.9011,6.41,15.83,11.6059,14.2473,7.6432,13.66,61.9359,,,2.8107
2015/8/13,6.5052,10.2726,10.97,15.31,8.3542,9.1609,6.172,,11.5131,11.6784,14.88,16.8396,22.12,15.76,7.9211,12.24,17.32,7.56,12.1846,16.36,6.9545,15.2353,11.009,13.0932,6.56,16.58,12.1424,14.5691,7.6432,14.34,62.5125,,,2.8669
2015/8/14,6.5052,10.2911,11.58,16.84,8.54,9.1609,6.0736,,11.5695,11.8235,15.33,16.5056,22.12,16.26,8.0408,12.24,17.83,7.67,12.5258,17.12,7.1032,14.302,10.7959,14.4025,7.22,16.48,12.4107,15.0859,7.6432,15.06,62.3634,,,2.8906
2015/8/17,6.5052,10.3929,11.41,17.95,9.2542,9.1609,6.2828,,11.8794,12.675,15.58,17.1147,22.12,17.19,8.0807,12.24,18.86,7.94,12.6699,16.74,7.4536,14.4269,11.0546,15.3845,7.55,16.76,13.2355,15.7978,7.6432,15.47,62.9101,,,2.9083
2015/8/18,7.1569,9.3564,10.27,16.16,8.3248,9.1609,5.6552,,10.6961,11.4075,14.02,15.4052,22.12,15.47,7.2726,12.24,16.97,7.15,11.4037,15.07,6.7097,12.9875,9.9514,13.8455,6.8,15.08,11.9139,14.218,7.6432,14.7,56.6181,,,2.6175
2015/8/19,7.8756,9.7081,10.42,16.08,8.3737,9.1609,5.5519,,11.0154,11.243,14.58,15.9554,22.12,15.48,7.2726,12.24,16.99,7.3,12.1088,15.12,6.8537,13.717,10.2405,15.2281,7.03,15.61,12.1126,14.3058,7.6432,14.87,57.1648,,,2.7388
2015/8/20,8.6614,9.2824,9.86,16.35,8.1096,9.1609,5.2147,,10.5835,10.4883,14.56,14.5996,22.12,14.39,7.1329,12.24,17.19,6.98,11.2293,14.37,6.8873,12.9349,11.2676,14.8177,7.73,15.15,11.109,13.6426,7.6432,15.5,54.3319,,,2.6609
2015/8/21,8.3264,8.9955,9.08,15.25,7.327,9.1609,4.693,,10.0482,10.3238,13.56,13.5189,22.12,14.44,6.5743,12.24,15.63,6.59,10.1905,14.23,6.6473,11.9161,11.3437,13.6843,7.5,13.99,10.3241,12.6285,7.6432,15.38,54.1132,,,2.5238
2015/8/24,7.4919,8.0978,8.17,13.73,6.5933,9.1609,4.223,,9.0434,9.2885,12.2,12.163,22.12,13.38,5.9158,12.24,14.07,5.93,9.1745,12.81,6.6473,10.7265,10.2101,12.3164,6.75,12.59,9.2907,11.3705,7.6432,15.38,50.0477,,,2.2715
2015/8/25,6.7427,7.2926,7.35,12.36,5.9379,9.1609,3.7997,,8.1418,8.3597,10.98,10.9448,22.12,12.76,5.3273,12.24,12.66,5.34,8.257,11.53,6.6473,9.6552,9.1906,11.0852,6.08,11.33,8.3666,10.2295,7.6432,15.38,49.2923,,,2.0447
2015/8/26,6.0666,6.5708,6.9,11.12,5.3803,9.1609,3.4404,,8.1982,8.1275,9.93,9.9132,22.12,14.04,4.7985,12.24,11.39,4.93,7.8173,10.38,6.6473,10.4702,8.27,11.0852,5.47,10.2,7.5319,9.5274,7.6432,15.38,49.6004,,,2.0063
2015/8/27,6.2311,6.8577,7.52,10.57,5.576,9.1609,3.7086,,8.6771,8.679,10.46,10.6304,22.12,15.44,4.9083,12.24,11.71,5.2,8.5452,10.53,6.6473,11.5152,8.4831,11.0852,5.38,10.36,7.9393,9.976,7.6432,15.38,52.5725,,,2.1561
2015/8/28,6.8524,7.487,8.25,11.63,6.0455,9.1609,4.0802,,9.2781,9.2402,11.51,11.6423,22.12,16.98,5.3771,12.24,12.88,5.62,9.2503,11.19,6.6473,12.6654,9.2743,11.0852,5.81,11.25,8.7044,10.9122,7.6432,15.38,55.3159,,,2.306
2015/8/31,6.7305,6.9687,7.89,10.47,5.7325,9.1609,3.7948,,8.7522,8.5629,10.66,11.5048,22.12,16.33,5.2474,12.24,11.86,5.35,8.7196,10.1,6.6473,12.6654,8.3537,12.1942,5.63,10.28,7.9095,10.4831,7.6432,15.38,52.0258,,,2.2251
2015/9/1,6.0605,6.2746,7.1,10.01,5.2336,9.1609,3.4158,,8.0479,8.0694,10.3,10.3553,22.12,17.35,4.9482,12.24,10.67,4.94,7.8476,9.09,6.6473,12.6654,7.5168,10.9728,5.07,9.25,7.1146,9.7907,7.6432,15.38,46.8471,,,2.0023
2015/9/2,5.9692,5.8859,6.66,9.02,5.439,9.1609,3.5191,,7.7756,7.9049,9.73,9.9034,22.12,15.62,4.6489,12.24,9.6,4.75,7.4533,8.66,6.6473,12.6654,6.9006,9.8736,4.56,8.33,6.4886,10.015,7.6432,15.38,47.3838,,,1.8022
2015/9/7,6.0849,6.0895,7.04,9.16,5.4977,9.1609,3.7283,,8.0198,7.8856,10.03,10.1981,22.12,14.08,4.7686,12.24,10.56,4.95,7.84,9.11,6.6473,12.6654,7.1592,9.4046,4.77,8.91,6.7668,10.1905,7.6432,15.38,48.0597,,,1.8909
2015/9/8,6.3529,6.5893,7.74,10,5.7521,9.1609,4.0605,,8.4893,8.2533,10.62,11.0332,22.12,14.23,5.0479,12.24,11.07,5.25,8.4087,10.02,6.6473,12.6654,7.8744,10.3475,4.96,9.69,7.3332,10.7171,7.6432,15.38,51.3101,,,2.026
