ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2015/12/14,9.7763,2.8548,5.18,5.7398,6.119,3.769,3.2341,2.1422,3.66,23.4531,3.605,13.2209,15.7976,5.9268,27.5517,2.7409,2.6602,4.6524,2.3325,6.19,5.7472,2.8275,2.8838,3.91,9.1469,4.6783,2.8954,4.1382,2.5887,2.7494,3.5546,3.14,
2015/12/15,9.732,2.8275,5.19,6.0229,5.9825,3.7503,3.2061,2.1065,3.67,23.4531,3.605,13.3895,15.968,5.9752,27.4528,2.779,2.6033,4.6018,2.3094,6.12,5.7621,2.8538,2.847,3.88,9.0573,4.5793,2.8566,4.1532,2.5933,2.7149,3.5207,3.1,
2015/12/16,9.7231,2.8548,5.1,6.5403,5.9096,3.7877,3.2201,2.1279,3.65,23.4531,3.605,13.455,16.0817,6.028,28.0911,2.8456,2.6175,4.5764,2.3248,6.28,5.7696,2.8713,2.8562,3.97,9.0175,4.5869,2.9051,4.1482,2.6027,2.7321,3.5377,3.15,
2015/12/17,9.9715,3.1366,5.22,6.3451,6.0462,3.8996,3.3738,2.2065,3.76,23.4531,3.7229,13.8764,17.6917,6.2084,29.4568,2.817,2.6744,4.7622,2.4403,6.74,5.9489,2.9371,2.9481,4.06,9.2166,4.7393,2.9922,4.3334,2.6497,2.8269,3.6646,3.31,
2015/12/18,10.4594,3.1821,5.09,5.9253,6.1737,3.881,3.3319,2.1708,3.75,23.4531,3.664,13.5206,17.6065,6.1424,28.5513,2.7409,2.6388,4.6609,2.4095,7.41,6.0312,2.9721,2.9113,3.98,9.1071,4.7774,2.9632,4.2933,2.7249,2.7838,3.5969,3.25,
2015/12/21,10.4505,3.1366,5.16,5.9155,6.2374,3.9276,3.4087,2.2422,3.82,23.4531,3.7764,13.6797,17.8622,6.3404,29.1946,2.7885,2.71,4.7706,2.4403,7.22,6.0312,3.108,2.9664,4.01,9.1569,4.8155,3.0503,4.3384,2.7531,2.8442,3.6392,3.37,
2015/12/22,10.3796,3.1275,5.28,5.8472,6.2374,3.9183,3.4157,2.2636,3.85,23.4531,3.8996,13.9138,18.8093,6.3888,29.1946,2.7885,2.7455,4.872,2.4788,7.3,6.1208,3.0686,2.9848,4.06,9.2365,4.9146,3.0503,4.5335,2.7531,2.87,3.6646,3.39,
2015/12/23,10.7433,3.0366,5.1,5.652,6.1919,3.8623,3.3389,2.2065,3.78,23.4531,3.8568,14.4475,18.2695,6.336,29.1847,2.7695,2.6744,4.796,2.4018,6.73,5.9489,3.0423,2.9205,3.95,9.0474,4.8841,2.9922,4.4885,2.739,2.7924,3.5715,3.27,
2015/12/24,10.9119,3.0548,5.09,5.6715,6.0553,3.825,3.3877,2.2136,3.86,23.4531,3.8729,14.6723,17.5023,6.3008,29.5459,2.7599,2.6459,4.8044,2.371,6.71,5.919,3.0204,2.9205,3.91,8.8384,4.7926,2.9825,4.5485,2.7014,2.7666,3.5123,3.27,
2015/12/25,10.8054,3.0366,5.15,5.6325,6.1008,3.8343,3.3947,2.2636,3.85,23.4531,3.9157,14.5599,17.9664,6.3668,29.0362,2.7599,2.6388,4.7706,2.3864,6.77,5.9415,3.051,2.9297,3.91,8.9479,4.8765,3.0116,4.7887,2.692,2.7666,3.5292,3.31,
2015/12/28,10.6191,2.9275,5.13,5.4665,5.9278,3.7317,3.2969,2.1922,3.73,23.4531,3.8407,14.5505,16.9909,6.182,27.626,2.6552,2.5748,4.6693,2.3325,6.67,5.9415,2.9853,2.8562,3.79,8.7189,4.7012,2.9438,5.0189,2.5933,2.6804,3.4953,3.23,
2015/12/29,10.6723,2.9912,5.09,5.652,5.9551,3.8063,3.3389,2.2422,3.72,23.4531,3.9639,14.3726,16.4984,6.336,27.8387,2.7124,2.5961,4.7537,2.3633,7.15,6.0461,3.0072,2.9113,3.86,8.8384,4.7241,2.9922,4.9889,2.6685,2.7321,3.5207,3.29,
2015/12/30,10.6723,3.0184,5.06,5.5446,5.9825,3.8157,3.3249,2.2565,3.71,23.4531,3.9693,14.2977,16.8772,6.4504,27.5666,2.7028,2.589,4.72,2.3787,7.12,6.1433,2.9853,2.9113,3.83,9.0076,4.7241,3.0213,4.8588,2.6544,2.7149,3.5292,3.29,
2015/12/31,10.832,3.0275,4.99,5.4275,5.9096,3.825,3.3319,2.3279,4.08,23.4531,3.7925,14.3258,16.8394,6.27,26.7204,2.7124,2.5677,4.7115,2.3941,6.97,6.061,2.9984,2.9113,3.83,9.3261,4.6479,3.06,4.9288,2.6544,2.7149,3.4953,3.29,
2016/1/4,10.4239,2.8184,4.76,4.8906,5.3451,3.6011,3.2061,2.2707,3.68,23.4531,3.4122,12.8932,15.2766,5.654,24.0583,2.5791,2.3188,4.416,2.2709,6.27,5.508,2.7223,2.9113,3.46,9.3062,4.2364,2.8566,4.4385,2.4054,2.5425,3.1822,3.01,
2016/1/5,11.2224,3.0366,4.93,5.3689,5.2631,3.825,3.3738,2.4992,4.01,23.4531,3.4604,12.2097,15.0967,5.5792,23.3556,2.6648,2.3757,4.5849,2.3633,6.62,5.3436,2.7004,2.9113,3.5,10.2418,4.3812,3.1472,4.3934,2.4806,2.6632,3.233,3.11,
2016/1/6,11.7103,3.3367,5.26,5.5739,5.5454,4.1515,3.6252,2.7492,4.41,23.4531,3.7497,12.6872,15.5324,5.764,24.4937,2.7695,2.5748,5.0408,2.602,7.03,5.8817,2.9283,2.9113,3.85,10.9484,4.7088,3.4667,4.8338,2.7296,2.9303,3.5546,3.42,
2016/1/7,10.5393,3.0003,4.74,5.037,4.9899,3.741,3.269,2.9562,4.08,23.4531,3.3747,11.4326,13.9791,5.28,22.0444,2.6648,2.3259,4.5427,2.3402,6.33,5.2987,2.6477,2.9113,3.47,9.8536,4.2364,3.273,4.3484,2.6027,2.6373,3.1991,3.12,
2016/1/8,11.0804,3.3003,5.04,5.5446,5.1356,4.1142,3.5973,3.249,4.49,23.4531,3.5622,11.6666,14.7652,5.3988,22.6233,2.8361,2.525,4.9986,2.5712,6.56,5.7995,2.8494,2.9113,3.81,10.401,4.4879,3.6023,4.6136,2.8611,2.9045,3.5207,3.43,
2016/1/11,9.9715,3.2912,4.54,5.4567,4.6257,3.8063,3.4995,2.9705,4.45,23.4531,3.5622,10.4962,13.2877,4.862,20.362,2.7028,2.3543,4.8382,2.3787,5.9,5.2165,2.5645,2.9113,3.48,9.3659,4.0459,3.6023,4.1532,2.9551,2.758,3.1822,3.33,
2016/1/12,8.9779,3.2185,4.37,5.7008,4.6348,3.6571,3.4576,2.8634,4.11,23.4531,3.5622,10.5243,12.8805,4.8752,20.3669,2.7219,2.2974,4.644,2.3017,5.58,4.7457,2.4724,2.7276,3.39,8.4303,3.9469,3.3602,3.9981,2.8658,2.6459,2.9368,3.11,
2016/1/13,8.5609,3.2457,4.26,5.9741,4.4618,3.7877,3.5903,2.9277,4.4,23.4531,3.5622,9.9438,11.7535,4.7696,19.8226,2.7314,2.3045,4.8382,2.3017,5.46,4.7606,2.3628,2.6817,3.37,8.0222,3.9545,3.3602,3.863,3.0256,2.6545,2.9198,3.1,
2016/1/14,8.6851,3.373,4.34,5.9448,4.5438,3.9369,3.7091,2.9848,4.77,23.4531,3.5622,10.2996,12.2459,4.994,20.4857,2.7314,2.3401,5.0999,2.3402,5.7,4.8503,2.3716,2.6634,3.42,8.1616,4.0612,3.3699,3.9681,3.1054,2.6976,2.9621,3.14,
2016/1/15,7.8423,3.1003,4.05,5.3494,4.2433,3.7317,3.4087,2.6849,4.51,23.4531,3.5622,9.6723,11.081,4.7784,19.3525,2.5791,2.2263,4.9479,2.2248,5.24,4.5888,2.1349,2.6266,3.22,7.6938,3.8783,3.0406,3.5728,2.8001,2.577,2.7844,2.95,
2016/1/18,7.869,2.9548,4.02,5.4665,4.3616,3.6664,3.276,2.7206,4.34,23.4531,3.5622,9.8034,11.081,4.84,20.0156,2.5886,2.2334,4.9311,2.2017,5.26,4.6411,2.3497,2.6082,3.19,7.6739,3.8707,3.0019,3.5928,2.6168,2.5511,2.759,2.9,
2016/1/19,8.2238,3.0821,4.22,5.6032,4.5346,3.7503,3.3528,2.7492,4.44,23.4531,3.5622,10.309,11.081,5.0072,20.6094,2.6267,2.2832,5.083,2.2555,5.42,4.8354,2.468,2.6634,3.27,8.1018,3.9697,3.0503,3.6428,2.6591,2.6201,2.8352,2.97,
2016/1/20,8.0375,2.9639,4.21,5.6227,4.4527,3.6664,3.2201,2.5849,4.12,23.4531,3.3211,10.4494,11.081,5.214,20.9261,2.5981,2.2547,4.7791,2.2094,5.43,4.7382,2.4856,2.6174,3.2,8.072,3.9012,3.0019,3.5378,2.5417,2.5684,2.8183,2.99,
2016/1/21,7.7625,2.8639,4.05,5.4567,4.2251,3.5731,3.0944,2.3707,3.83,21.1048,3.1069,9.794,11.081,4.8312,19.7929,2.5315,2.1765,4.5595,2.1401,5.28,4.6112,2.6083,2.4889,3.11,7.5942,3.7716,2.8179,3.4477,2.3397,2.4994,2.6744,2.88,
2016/1/22,8.1262,2.9457,4.46,5.8375,4.3343,3.6664,3.1503,2.5064,3.99,18.9954,3.1551,10,11.081,5.0556,20.1393,2.6077,2.2334,4.6355,2.1786,5.63,4.798,2.7004,2.544,3.17,7.9028,3.8707,2.8954,3.4827,2.4054,2.5511,2.7167,2.92,
2016/1/25,8.7561,2.9912,4.62,5.9546,4.3707,3.741,3.3668,2.7563,4.16,17.0948,3.1926,10.1779,11.081,5.082,20.5352,2.6457,2.2334,4.7537,2.2094,5.71,4.9699,2.4286,2.5715,3.2,7.9426,3.8859,2.9632,3.4877,2.4853,2.5684,2.7675,2.93,
2016/1/26,7.9843,2.8548,4.36,5.7203,4.6894,3.5264,3.1083,2.7063,4.33,15.3834,2.8712,9.1666,11.081,4.6596,18.4866,2.5506,2.0769,4.3316,2.0092,5.15,4.6411,2.1875,2.3419,2.9,7.1563,3.5126,2.6727,3.2425,2.2363,2.3701,2.5305,2.68,
2016/1/27,8.6319,2.9275,4.5,6.0815,4.5438,3.4425,3.1852,2.8063,4.46,13.841,2.7855,8.8108,9.9729,4.6728,18.1105,2.5791,2.0983,4.5933,1.963,5.06,4.6336,2.1787,2.3052,2.78,7.2359,3.4211,2.5758,3.2625,2.3303,2.3184,2.4713,2.67,
2016/1/28,8.0907,2.6457,4.05,5.9058,4.2251,3.1346,2.8709,2.5278,4.21,12.4579,2.6408,8.0618,8.9785,4.554,16.8141,2.522,1.9133,4.3738,1.8014,4.92,4.4767,2.2751,2.1858,2.52,6.7084,3.2154,2.3337,2.9373,2.1517,2.1374,2.3189,2.54,
2016/1/29,8.2948,2.6911,4.4,5.9546,4.2888,3.1999,2.8569,2.642,4.31,11.2141,2.7265,8.5019,9.3289,4.6816,17.5068,2.4364,2.1054,4.3991,1.8783,5.01,4.5663,2.1086,2.2501,2.62,6.8975,3.2992,2.4015,3.0324,2.1611,2.2064,2.3782,2.63,
2016/2/1,8.0286,2.5548,4.4,6.2572,4.0976,2.9294,2.6613,2.5778,4.07,10.0897,2.8122,8.4082,8.8459,4.6904,17.7147,2.4364,2.0058,4.1711,1.8552,4.66,4.4617,1.977,2.1674,2.49,6.8577,3.1621,2.3047,3.0324,1.945,2.0857,2.302,2.49,
2016/2/2,8.1972,2.5729,4.4,6.4427,4.1886,2.9667,2.6892,2.5921,4.12,9.433,2.8712,8.7547,9.7267,4.8048,18.2095,2.4744,2.0556,4.1796,1.9014,4.89,4.5589,2.0077,2.2225,2.56,7.0468,3.2459,2.3725,3.0324,2.0531,2.1202,2.3443,2.55,
2016/2/3,8.1706,2.5002,4.4,6.6281,4.1795,2.92,2.6473,2.4064,3.92,8.4877,3.1551,8.7172,10.1813,4.7608,18.061,2.4459,2.0129,4.0867,1.8783,4.91,4.5439,2.1568,2.2317,2.56,7.0369,3.2764,2.3822,3.0324,2.0531,2.103,2.3443,2.5,
2016/2/4,8.3303,2.5457,4.4,5.9644,4.4163,2.9854,2.6892,2.4207,3.95,8.7166,3.1658,9.0262,11.2041,4.84,18.4668,2.3983,2.0485,4.1374,1.9091,5.02,4.5738,2.1349,2.2593,2.61,7.1961,3.3526,2.4015,3.0324,2.0766,2.1374,2.3866,2.56,
2016/2/5,8.3835,2.5002,4.4,5.3689,4.4618,2.976,2.7032,2.4278,4.13,8.428,3.1444,9.073,10.9105,4.7784,18.4025,2.3793,2.02,4.1627,1.8937,5.06,4.5663,2.1173,2.2501,2.59,7.3753,3.5507,2.3822,3.0324,2.0578,2.1288,2.412,2.53,
2016/2/15,8.419,2.4638,4.4,4.9687,4.4982,2.9574,2.6543,2.3421,3.98,8.1593,3.1015,8.8108,10.5601,4.7476,17.8977,2.3412,2.0271,4.0783,1.8783,5.2,4.4916,2.0603,2.2225,2.57,7.5445,3.604,2.3531,3.0324,2.0155,2.103,2.4205,2.51,
2016/2/16,8.7029,2.5548,4.4,5.0858,4.6257,3.032,2.7381,2.4707,4.11,8.9753,3.4122,9.2509,11.1663,4.9104,18.8429,2.3888,2.084,4.2134,1.9553,5.37,4.6411,2.1436,2.3144,2.71,7.9326,3.7259,2.4984,3.0324,2.0907,2.2064,2.6659,2.62,
2016/2/17,8.7384,2.6002,4.4,5.037,4.6621,3.0786,2.7731,2.485,4.17,9.8708,3.6586,9.6161,10.9863,4.928,19.2783,2.3793,2.1054,4.2725,1.9861,5.51,4.7681,2.1568,2.3419,2.75,8.0421,3.7335,2.5177,3.0324,2.1282,2.2409,2.8013,2.68,
2016/2/18,9.3327,2.6184,4.4,5.0956,4.6621,3.0693,2.7731,2.5064,4.41,10.8559,3.4283,10.0187,11.1378,4.9412,19.2189,2.4078,2.0983,4.2893,1.9784,5.48,4.7158,2.1349,2.3419,2.74,7.8729,3.7716,2.508,3.0324,2.1047,2.2409,2.7506,2.64,
2016/2/19,9.3416,2.6093,4.4,5.0468,4.5802,3.06,2.7661,2.4707,4.38,10.9952,3.3211,9.8221,11.0242,4.994,19.2585,2.4078,2.0911,4.2556,1.963,5.5,4.671,2.148,2.3235,2.73,7.8729,3.7335,2.508,3.0324,2.1282,2.2236,2.7167,2.63,
2016/2/22,9.6432,2.8457,4.4,5.2322,4.6894,3.2372,2.9128,2.7206,4.82,12.0997,3.364,10,11.4977,5.0996,20.3174,2.4459,2.1836,4.5342,2.0785,5.64,4.8503,2.2269,2.4429,2.86,8.1616,3.8631,2.7211,3.0324,2.3397,2.3443,2.8352,2.77,
2016/2/23,9.4747,2.8184,4.4,5.1346,4.8716,3.2186,2.9197,2.9777,5.07,13.3137,3.4497,9.9344,11.1947,5.0468,19.9265,2.4364,2.1623,4.5427,2.0554,5.76,4.9624,2.2751,2.4246,2.82,8.0123,3.8478,2.7211,3.0324,2.4289,2.3098,2.776,2.84,
2016/2/24,9.4037,2.8275,4.4,5.1541,5.3633,3.2466,2.9477,2.8848,5.05,12.7763,3.3586,10,10.9863,5.0732,19.9414,2.4364,2.1552,4.5764,2.0477,5.94,4.9176,2.4987,2.4338,2.84,8.1616,3.8478,2.6823,3.0324,2.3678,2.3357,2.776,2.8,
2016/2/25,8.5343,2.6002,4.4,4.6368,4.9717,2.9574,2.6892,2.642,4.66,12.4281,3.3586,9.0075,9.8877,4.598,17.9621,2.3222,1.9773,4.2893,1.8706,5.46,4.5439,2.3628,2.2225,2.58,7.3454,3.4669,2.4209,3.0324,2.1611,2.146,2.4967,2.54,
2016/2/26,8.9158,2.773,4.4,4.588,4.8533,3.032,2.794,2.8277,4.98,11.9405,3.3586,8.9513,9.3384,4.708,18.2194,2.3317,2.0271,4.416,1.9399,6.01,4.7831,2.4899,2.2593,2.63,7.4748,3.543,2.508,3.0324,2.3772,2.1978,2.5559,2.64,
2016/2/29,9.1819,2.7366,4.4,4.3244,4.3799,2.9667,2.6962,2.8206,4.9,10.7465,3.3586,8.3146,8.4102,4.4968,17.2446,2.2841,1.956,4.2809,1.8937,6.27,4.5663,2.7004,2.1858,2.54,7.1563,3.4288,2.4209,3.0324,2.349,2.1288,2.4544,2.57,
2016/3/1,9.3594,2.8093,4.4,4.3732,4.4891,3.0507,2.78,2.8206,4.88,11.8211,3.3586,8.4457,8.467,4.664,17.8136,2.3412,2.0058,4.3316,1.9399,6.29,4.7308,2.4286,2.2317,2.61,7.4549,3.5735,2.4693,3.0324,2.3819,2.1719,2.5136,2.63,
2016/3/2,9.7408,2.973,4.4,4.588,4.9353,3.2279,3.0036,3.1062,5.27,13.0052,3.3586,8.8858,9.0637,4.906,18.7439,2.4078,2.1409,4.5933,2.0631,6.48,5.0147,2.4636,2.397,2.87,7.9426,3.8783,2.6339,3.0324,2.5276,2.3012,2.6829,2.79,
2016/3/3,9.6432,2.8821,4.4,4.5294,4.9353,3.1906,2.9407,3.0419,5.17,13.0351,3.3586,8.8483,9.1395,4.8884,18.8379,2.3983,2.1196,4.5342,2.0246,6.32,4.94,2.3672,2.4062,2.83,7.8331,3.8021,2.6049,3.0324,2.4524,2.2926,2.649,2.79,
2016/3/4,9.4836,2.8639,4.4,4.5684,4.8169,3.1906,2.9197,3.0491,5.05,12.9953,3.3586,8.5299,8.5712,4.7872,19.2189,2.3888,2.1267,4.5511,2.0554,6.35,4.8653,2.3584,2.4705,2.8,7.9924,3.8631,2.6436,3.0324,2.4524,2.2839,2.6067,2.81,
2016/3/7,9.8118,2.973,4.4,4.6563,5.0719,3.3305,3.0315,3.1705,5.09,12.8559,3.3586,8.8202,8.7796,4.8972,19.8671,2.4268,2.2334,4.7284,2.1093,6.49,5.082,2.3979,2.5807,2.95,8.3109,3.9697,2.7211,3.0324,2.5558,2.3701,2.7336,2.97,
2016/3/8,9.7497,2.9457,4.4,4.7344,5.1538,3.3305,3.0594,3.0134,5.08,12.4281,3.3586,9.1198,9.6604,4.9896,19.9661,2.4554,2.2121,4.7115,2.1247,6.54,5.1044,2.4066,2.544,2.97,8.1616,4.0002,2.7308,3.0324,2.5323,2.3874,2.8437,2.95,
2016/3/9,9.1198,2.7821,4.4,4.3927,4.8533,3.1719,2.8709,2.7349,4.64,11.443,3.3586,8.7266,9.3005,4.8092,18.7043,2.3888,2.084,4.4835,2.0246,6.07,4.798,2.1875,2.4062,2.81,7.7435,3.7335,2.5952,3.0324,2.3913,2.2753,2.7929,2.78,
2016/3/10,8.969,2.7366,4.4,4.5294,4.7259,3.088,2.822,2.6349,4.58,11.5524,3.0747,8.4269,8.9879,4.6992,18.3084,2.3983,2.0556,4.3738,1.9938,5.97,4.8429,2.1787,2.3695,2.72,7.4847,3.6421,2.5468,3.0324,2.3209,2.2322,2.7336,2.72,
2016/3/11,8.9513,2.7093,4.4,4.4903,4.6712,3.0786,2.822,2.6778,4.58,11.1445,2.9676,8.324,8.7512,4.7212,18.1897,2.3697,2.0627,4.3738,1.9861,5.83,4.7606,2.1261,2.3695,2.71,7.5047,3.6345,2.5274,3.0324,2.3256,2.2236,2.7082,2.76,
2016/3/14,9.1819,2.7548,4.4,4.7051,4.8989,3.1533,2.8709,2.742,4.67,12.2589,3.1229,8.6891,9.1868,4.8752,19.0259,2.4173,2.1054,4.4413,2.0323,6,4.8728,2.1743,2.4246,2.77,7.7933,3.7259,2.5855,3.0324,2.3819,2.2753,2.759,2.82,
2016/3/15,9.04,2.7002,4.4,4.7441,4.8533,3.116,2.8289,2.6563,4.58,11.4828,3.1229,8.6329,9.0163,4.8048,18.8082,2.4078,2.0769,4.3822,2.0015,5.96,4.7681,2.1305,2.3786,2.71,7.5942,3.6497,2.5468,3.0324,2.2833,2.2409,2.6998,2.75,
2016/3/16,9.0932,2.6639,4.4,4.8613,4.7896,3.1813,2.808,2.6635,4.49,11.1345,3.0372,8.4269,8.808,4.7784,18.3332,2.3983,2.0556,4.3991,1.9861,5.85,4.656,2.1305,2.3603,2.68,7.3554,3.5964,2.5565,3.0324,2.2316,2.2236,2.6659,2.72,
2016/3/17,9.244,2.7184,4.4,4.9199,4.8716,3.2279,2.8569,2.7349,4.57,11.4131,3.1176,8.7359,9.1489,4.906,18.9864,2.4173,2.0911,4.4329,2.0169,5.97,4.7233,2.1568,2.4154,2.74,7.5843,3.6726,2.5855,3.0324,2.2692,2.2581,2.7082,2.77,
2016/3/18,9.4658,2.7912,4.4,4.9687,5.0537,3.2932,2.9337,2.842,4.75,11.8609,3.2568,9.382,9.6793,5.06,19.59,2.4364,2.1409,4.5342,2.0554,6.18,4.8578,2.2138,2.4705,2.84,7.8232,3.7869,2.6436,3.0324,2.3444,2.3012,2.8013,2.83,
2016/3/21,9.6787,2.8548,4.4,5.1249,5.1265,3.3585,2.9896,2.8991,4.89,12.4082,3.3104,9.6629,10.1339,5.1392,19.9364,2.522,2.1765,4.5933,2.0939,6.43,4.9774,2.2883,2.5072,2.9,8.0421,3.8935,2.7017,3.0324,2.3913,2.3615,3.0806,2.91,
2016/3/22,9.6787,2.8002,4.4,5.5153,5.0081,3.2839,2.9267,2.792,4.77,12.1893,3.3265,9.588,9.9445,5.1084,19.689,2.522,2.148,4.5004,2.0631,6.5,5.4781,2.2795,2.4705,2.85,8.1317,3.8554,2.6533,3.0324,2.3631,2.327,3.233,2.85,
2016/3/23,9.5989,2.8184,4.4,5.4567,5.0719,3.2746,2.9337,2.8206,4.77,12.3286,3.4122,9.8408,10.0487,5.1348,20.1393,2.522,2.1907,4.5173,2.0708,6.53,5.3361,2.3102,2.4797,2.87,8.0123,3.8554,2.663,3.0324,2.396,2.327,3.216,2.87,
2016/3/24,9.4126,2.7366,4.4,5.652,4.9171,3.2093,2.8639,2.7706,4.58,11.7813,3.3533,9.691,9.7077,5.0864,20.4857,2.5125,2.1196,4.4244,2.0246,6.46,5.2614,2.5425,2.4062,2.79,7.853,3.7488,2.5855,3.0324,2.2974,2.2667,3.3176,2.83,
2016/3/25,9.5811,2.7457,4.4,5.6715,4.8898,3.2279,2.8639,2.8206,4.59,11.7913,3.3693,9.8034,10.0203,5.126,20.4956,2.503,2.1125,4.416,2.04,6.74,5.1567,2.5338,2.4521,2.8,7.7634,3.7716,2.6049,3.0324,2.3303,2.2839,3.3938,2.85,
2016/3/28,9.3327,2.7184,4.4,5.6617,4.908,3.1813,2.8359,2.8206,4.56,11.5126,3.2622,9.7378,9.9445,5.1524,19.877,2.4839,2.0983,4.3907,2.04,6.47,5.3062,2.4856,2.4246,2.79,7.8928,3.7107,2.5758,3.0324,2.3162,2.2926,3.2414,2.8,
2016/3/29,9.1553,2.6639,4.4,5.7594,4.7623,3.116,2.78,2.8206,4.54,11.0649,3.1872,9.2977,9.5657,5.0028,19.3476,2.4649,2.0769,4.3316,2.0015,6.13,5.0895,2.4373,2.3695,2.72,7.5942,3.6726,2.5371,3.0324,2.3537,2.2409,3.0891,2.7,
2016/3/30,9.3771,2.7457,4.4,5.8863,4.9717,3.1906,2.8429,2.8206,4.63,11.3634,3.3158,9.6442,9.8971,5.192,20.0255,2.503,2.1196,4.4413,2.04,6.35,5.1792,2.6828,2.4154,2.78,7.7336,3.7716,2.5952,3.0324,2.396,2.2926,3.1653,2.77,
2016/3/31,9.5811,2.773,4.4,5.8863,4.9171,3.1719,2.8359,2.8206,4.7,11.9803,3.3051,9.5974,9.8403,5.2052,20.1047,2.4839,2.1054,4.4329,2.0477,6.24,5.1642,2.6434,2.4062,2.79,7.6241,3.8326,2.6339,3.0324,2.4336,2.2839,3.0637,2.74,
2016/4/1,9.5989,2.7821,4.4,6.0522,4.9444,3.1999,2.8639,2.8206,4.82,11.8112,3.4068,9.5225,9.7172,5.1568,20.0007,2.4839,2.148,4.492,2.0554,6.25,5.2091,2.5601,2.4246,2.79,7.5345,3.764,2.6436,3.0324,2.5417,2.2926,3.1145,2.75,
2016/4/5,9.8384,2.8002,4.4,6.2865,5.0901,3.2652,2.8988,2.8206,4.95,11.9007,3.5086,9.8221,10.0866,5.2976,20.5995,2.541,2.1694,4.5427,2.0785,6.6,5.4034,2.6258,2.4705,2.88,7.7236,4.1374,2.6727,3.0324,2.6074,2.3184,3.2922,2.8,
2016/4/6,9.7586,2.8275,4.4,5.7984,5.0446,3.2372,2.8988,2.8206,4.93,11.7415,3.5033,9.9625,10.5506,5.2756,20.8469,2.4935,2.148,4.5004,2.0708,6.66,5.3212,2.6171,2.4613,2.85,7.6639,4.1526,2.6533,3.0324,2.584,2.3184,3.2076,2.8,
2016/4/7,9.8029,2.8093,4.4,6.0717,4.9171,3.2372,2.9267,2.8206,4.81,11.5922,3.4175,9.6723,10.2476,5.17,22.9301,2.5125,2.1552,4.5258,2.0939,6.43,5.1792,2.5776,2.4705,2.84,7.8928,4.0307,2.6823,3.0324,2.6074,2.396,3.1737,2.82,
2016/4/8,10.1046,2.8275,4.4,6.2084,4.8533,3.1999,2.9337,2.8206,4.71,11.234,3.5408,9.6067,10.6075,5.148,22.366,2.522,2.1267,4.6524,2.0785,6.21,4.9923,2.5031,2.4246,2.8,7.6639,3.9393,2.663,3.0324,2.645,2.396,3.233,2.8,
2016/4/11,10.6723,2.9548,4.4,5.9058,4.9808,3.3025,3.0315,2.8206,4.98,11.3634,3.5408,9.9438,11.1284,5.258,22.4996,2.5506,2.1907,4.9479,2.1632,6.39,5.097,2.5469,2.5348,2.88,7.8032,4.1983,2.7695,3.0324,2.9081,2.4994,3.5546,2.89,
2016/4/12,10.903,3.0003,4.4,5.8277,5.0081,3.3399,3.1363,2.8206,5.01,11.2539,3.5408,9.9719,11.2326,5.2008,21.5891,2.5601,2.1765,4.9902,2.1863,6.39,5.0372,2.5513,2.5623,2.9,7.7037,4.0917,2.7889,3.0324,3.1242,2.4908,3.8,2.87,
2016/4/13,10.8764,3.0548,4.4,5.8667,5.1356,3.3958,3.248,2.8206,5.03,11.4032,3.5408,10.1966,11.2231,5.28,22.9004,2.5791,2.2903,4.9902,2.2094,6.61,5.1418,2.6477,2.6082,2.96,7.853,4.2059,2.8373,3.0324,3.439,2.5684,3.9016,2.95,
2016/4/14,10.9119,3.0457,4.4,5.8277,5.1083,3.3865,3.1852,2.8206,4.97,11.3634,3.5408,10.3371,11.1473,5.3636,22.6926,2.5696,2.2619,5.0239,2.2094,6.55,5.2165,2.6565,2.6082,2.95,7.9028,4.2669,2.8373,3.0324,3.3169,2.5511,3.7154,2.93,
2016/4/15,11.4708,2.9912,4.4,5.7594,5.0537,3.3305,3.1014,2.8206,4.86,11.3932,3.5408,10.2809,11.0431,5.412,22.2373,2.5601,2.2334,4.9142,2.194,6.5,5.1792,2.6565,2.5623,2.94,7.7833,4.2136,2.847,3.0324,3.19,2.4994,3.7238,2.91,
2016/4/18,11.4619,3.0548,4.4,5.5641,4.9262,3.3025,3.0874,2.8206,4.81,11.2838,3.5408,10,10.8821,5.3328,21.5743,2.5315,2.2192,4.8888,2.194,6.3,5.0222,2.6302,2.5348,2.91,7.5942,4.3507,2.8179,3.0324,3.1665,2.4649,3.6731,2.88,
2016/4/19,11.0715,3.0457,4.4,5.5739,4.9262,3.3119,3.0944,2.8206,4.75,11.2241,3.5408,10.0936,11.081,5.3328,21.9998,2.5315,2.2476,4.9395,2.194,6.31,5.0521,2.6127,2.5531,2.91,7.6739,4.4117,2.876,3.0324,3.1477,2.4908,3.6307,2.93,
2016/4/20,10.7167,2.9821,4.4,5.5739,4.735,3.1999,3.0455,2.8206,4.53,10.1992,3.5408,9.3633,10.3139,5.0952,20.4312,2.541,2.2476,4.8973,2.1324,5.93,4.8578,2.5119,2.4797,2.8,7.226,4.5107,2.8179,3.0324,3.1336,2.4046,3.4869,2.8,
