ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2014/1/16,0.9452,0.565,0.578,0,-1.5679,0.4167,1.0135,0,0,0.3215,0,2.0749,0.551,0.3219,,-0.4065,3.3019,0.2591,0,0.8955,-0.8902,-0.339,-0.565,0.4274,-1.4898,0.6173,0,0.5168,0.722,-0.625,0.5051,0,,0.2742,0.6742,0.4036,0.0481,0.3213,0.1649,0.0636,0.1656,0.1949,0.1052,0.1946,0.8855,1.4488,0.4009,,0.113,1.7413,0.0832,0.1398,0.2174,0.2138,0.3225,0.0501,0.06,0.6191,0.1777,0.2072,0.396,0.084,0.0844,0.0491,0.1754,,2387655126,9059097329,1962764299,7414560000,13718354725,13727319495,18385222802,4323769910,2364054233,4917948522,2192270000,5258637490,1321265274,2418568521,,7414560000,28135559226,63745575456,8388758299,2505321072,2802055425,2363766468,6821324324,9614689946,2390281845,4323063131,3829895182,2981486357,3887720216,9488724386,5099958468,2748500000,,11.9003,162.6939,41.4897,30.8374,13.3067,21.7995,28.0936,49.89,-25.3799,174.125,40.6742,25.4404,28.5974,16.4796,,21.9543,139.818,10.9557,63.8365,-35.1741,135.6854,30.9374,-11.0297,-6.2942,118.6233,7.6818,73.5805,89.3186,35.4722,77.8786,23.534,-4.0827,,0.7644,0.4441,0.9685,0.5552,0.8641,0.5574,0.46,0.5214,0.8173,2.0916,0.7853,3.0941,1.6688,1.391,,0.3952,1.8527,0.5768,0.7768,0.8899,0.8478,0.6177,0.8244,0.8962,1.6068,1.6729,0.5332,0.8178,0.5093,0.5293,0.9091,1.0288,,0.3227,0.1714,0.2196,0.2107,0.2178,0.1307,0.2872,0.0884,0.6286,0.4559,0.1136,1.9397,0.9049,0.938,,0.15,0.928,0.3355,0.1434,0.3563,0.1631,0.151,0.2543,0.1556,0.5039,0.3271,0.1465,0.1285,0.1153,0.1658,0.1384,0.5809,
2014/1/17,-2.0599,-1.6854,-0.5747,-2.214,-0.885,-0.4149,-1.6722,-1.7143,-2.0408,-1.2821,-1.2195,-1.3552,-2.3288,-1.7112,,-0.4082,1.5982,-3.3592,-1.9108,-1.4793,-2.994,-0.6803,-0.5682,-1.2766,-1.7013,-1.8405,-0.625,-2.3136,-3.5842,-1.2579,-1.005,-1.3043,,0.2988,0.565,0.1664,0.034,0.3738,0.1568,0.0657,0.1286,0.238,0.0571,0.136,0.3067,1.411,0.7891,,0.1032,1.5555,0.2663,0.1526,0.1468,0.293,0.2497,0.0314,0.0451,0.4684,0.1795,0.148,0.4176,0.2574,0.077,0.0476,0.1494,,2338471218,8906415914,1951484044,7250400000,13596953356,13670359663,18077777604,4249648140,2315808228,4854897900,2165535000,5187374193,1290496083,2377181252,,7250400000,28585214283,61604251216,8228463554,2468260109,2718161550,2347686424,6782566800,9491949224,2349615424,4243497552,3805958338,2912505953,3748375405,9369369362,5048702604,2712650000,,11.6552,159.9519,41.2513,30.1546,13.1889,21.7091,27.6238,49.0347,-24.862,171.8926,40.1782,25.0957,27.9314,16.1976,,21.8555,142.0525,10.5877,62.6167,-34.6538,131.623,30.727,-10.967,-6.2139,116.6052,7.5404,73.1206,87.2521,34.2008,76.899,23.2974,-4.0295,,0.7487,0.4366,0.9629,0.5429,0.8564,0.5551,0.4523,0.5124,0.8006,2.0648,0.7757,3.0521,1.6299,1.3672,,0.3935,1.8823,0.5574,0.7619,0.8767,0.8224,0.6135,0.8198,0.8848,1.5794,1.6421,0.5299,0.7989,0.491,0.5227,0.9,1.0154,,0.316,0.1685,0.2183,0.2061,0.2159,0.1302,0.2824,0.0869,0.6157,0.4501,0.1122,1.9135,0.8838,0.922,,0.1494,0.9428,0.3242,0.1407,0.351,0.1582,0.15,0.2529,0.1537,0.4953,0.3211,0.1456,0.1256,0.1112,0.1637,0.137,0.5733,
2014/1/20,0.7648,-0.5714,-1.1561,-1.5094,0,-0.8333,0.3401,-1.1628,-1.0417,-0.974,-0.9877,-0.4579,-1.122,-1.3058,,-0.4098,-0.8989,-0.2674,0,-0.3003,-0.6173,-0.6849,-1.1429,0,6.9231,1.875,-1.2579,-1.3158,-0.7435,0,-1.5228,-0.4405,,0.3168,0.4449,0.2638,0.032,0.3572,0.0975,0.045,0.2029,0.3788,0.0821,0.1978,0.414,1.4046,0.4874,,0.1288,0.6663,0.0825,0.0975,0.2184,0.3267,0.2453,0.0639,0.0274,2.4979,0.2932,0.0556,0.2418,0.0719,0.0612,0.0469,0.1566,,2356356276,8855522108,1928923535,7140960000,13596953356,13556439999,18139266644,4200233627,2291685226,4807609934,2144147000,5163619760,1276016463,2346140800,,7140960000,28328268536,61439533967,8228463554,2460847917,2701382775,2331606380,6705051751,9491949224,2512281107,4323063131,3758084648,2874183506,3720506443,9369369362,4971818808,2700700000,,11.7443,159.0379,40.7744,29.6994,13.1889,21.5282,27.7178,48.4646,-24.603,170.2184,39.7813,24.9807,27.618,15.9861,,21.7773,140.7757,10.5594,62.6167,-34.5497,130.8105,30.5165,-10.8417,-6.2139,124.6778,7.6818,72.2009,86.104,33.9465,76.899,22.9427,-4.0117,,0.7544,0.4341,0.9518,0.5347,0.8564,0.5504,0.4538,0.5065,0.7923,2.0447,0.768,3.0382,1.6116,1.3493,,0.3921,1.8654,0.556,0.7619,0.8741,0.8173,0.6093,0.8104,0.8848,1.6888,1.6729,0.5232,0.7884,0.4874,0.5227,0.8863,1.0109,,0.3184,0.1676,0.2158,0.203,0.2159,0.1291,0.2833,0.0859,0.6093,0.4457,0.1111,1.9047,0.8739,0.91,,0.1488,0.9344,0.3233,0.1407,0.3499,0.1572,0.149,0.25,0.1537,0.5296,0.3271,0.1438,0.1239,0.1104,0.1637,0.1349,0.5708,
2014/1/21,0.5693,1.1494,0.5848,1.5326,-3.2143,1.2605,0,1.1765,0.5263,0.6557,1.2469,2.8752,0.8511,0.882,,0.4115,-1.1338,0.2681,0.6494,1.2048,1.2422,0.3448,1.1561,0.431,-0.3597,-0.3067,1.9108,1.0667,1.4981,0.6369,0.5155,0.4425,,0.1769,0.4637,0.2234,0.0544,0.6418,0.1035,0.049,0.126,0.1966,0.0932,0.2088,0.6634,1.1105,0.5768,,0.0575,0.7485,0.1027,0.1145,0.1413,0.2445,0.1902,0.0529,0.0403,1.3412,0.2439,0.2031,0.1408,0.1775,0.0419,0.0533,0.12,,2369770068,8957309719,1940203789,7250400000,13159908427,13727319495,18139266644,4249648140,2303746727,4839135245,2170882000,5312084963,1286876178,2366834435,,7250400000,28007086353,61604251216,8281895136,2490496687,2734940325,2339646402,6782566800,9532862798,2503244125,4309802201,3829895182,2904841464,3776244367,9429046874,4997446740,2712650000,,11.8112,160.8659,41.0128,30.1546,12.765,21.7995,27.7178,49.0347,-24.7325,171.3345,40.2774,25.699,27.8531,16.1271,,21.8591,139.1796,10.5877,63.0233,-34.966,132.4354,30.6218,-10.967,-6.2407,124.2293,7.6582,73.5805,87.0225,34.4551,77.3888,23.0609,-4.0295,,0.7587,0.4391,0.9574,0.5429,0.8289,0.5574,0.4538,0.5124,0.7964,2.0581,0.7776,3.1255,1.6253,1.3612,,0.3935,1.8442,0.5574,0.7669,0.8846,0.8275,0.6114,0.8198,0.8886,1.6827,1.6677,0.5332,0.7968,0.4947,0.526,0.8909,1.0154,,0.3202,0.1695,0.2171,0.2061,0.2089,0.1307,0.2833,0.0869,0.6125,0.4486,0.1125,1.9595,0.8814,0.918,,0.1494,0.9238,0.3242,0.1416,0.3541,0.1592,0.1495,0.2529,0.1543,0.5277,0.3261,0.1465,0.1252,0.112,0.1648,0.1356,0.5733,
2014/1/22,2.2642,2.2727,1.7442,2.6415,0.1845,2.0747,3.3898,2.3256,2.0942,2.6059,2.4631,1.7328,3.2349,2.7322,,1.2295,2.2936,2.139,2.5806,2.9762,3.9877,2.7491,2.8571,9.8712,4.1516,2.7692,1.875,2.1108,1.845,1.8987,2.0513,1.7621,,0.4352,0.6408,0.425,0.0833,0.6046,0.1951,0.1439,0.5703,0.3615,0.1645,0.3237,0.8074,2.4527,0.6442,,0.1218,0.9045,0.1257,0.1743,0.4664,0.3816,0.4959,0.0714,0.2811,1.9492,0.363,0.1802,0.3098,0.1358,0.1828,0.0954,0.25,,2423425240,9160884940,1974044553,7441920000,13184188701,14012118655,18754157038,4348477167,2351992732,4965236489,2224352000,5404133389,1328505084,2431502042,,7441920000,28649450719,62921989210,8495621462,2564618612,2844002363,2403966578,6976354423,10473875005,2607169422,4429150570,3901705717,2966157378,3845916773,9608079409,5099958468,2760450000,,12.0786,164.522,41.7281,30.9511,12.7885,22.2518,28.6574,50.1751,-25.2504,175.7993,41.2694,26.1443,28.7541,16.5677,,22.1343,142.3717,10.8142,64.6497,-36.0066,137.7166,31.4636,-11.2804,-6.8567,129.3869,7.8703,74.9602,88.8594,35.0908,78.8582,23.534,-4.1005,,0.7759,0.4491,0.9741,0.5572,0.8304,0.5689,0.4692,0.5243,0.8131,2.1117,0.7968,3.1797,1.6779,1.3984,,0.3985,1.8865,0.5694,0.7867,0.9109,0.8605,0.6282,0.8432,0.9763,1.7526,1.7139,0.5432,0.8136,0.5038,0.536,0.9091,1.0333,,0.3275,0.1734,0.2209,0.2115,0.2093,0.1334,0.2929,0.0889,0.6254,0.4603,0.1153,1.9934,0.9099,0.9431,,0.1513,0.945,0.3311,0.1452,0.3647,0.1655,0.1536,0.2601,0.1695,0.5496,0.3352,0.1493,0.1279,0.1141,0.1679,0.1384,0.5834,
2014/1/23,-0.1845,-1.6667,-0.5714,0,1.6575,-0.4065,-0.9836,-1.7045,-0.5128,-1.2698,-0.2404,-0.5495,0,0.1064,,-0.4049,-2.6906,-1.5707,-1.2579,-0.8671,0.59,0.3344,-2.2222,-1.5625,-1.5598,0,-0.6135,-0.2584,-0.3623,-0.6211,-1.005,-1.2987,,0.3443,0.5632,0.3434,0.0582,0.3894,0.1144,0.0927,0.3579,0.215,0.0964,0.1959,0.8225,2.2252,0.5009,,0.0883,0.8972,0.105,0.0937,0.3597,0.4915,0.3389,0.048,0.8661,1.0891,0.3224,0.0916,0.2178,0.1301,0.0801,0.0579,0.2168,,2418953975,9008203524,1962764299,7441920000,13402711165,13955158823,18569689920,4274355397,2339931231,4902185867,2219005000,5374440349,1328505084,2434088746,,7441920000,27878613480,61933685714,8388758299,2542382034,2860781138,2412006600,6821324324,10310220708,2566503002,4429150570,3877768872,2958492889,3831982292,9548401898,5048702604,2724600000,,12.0563,161.7799,41.4897,30.9511,13.0005,22.1613,28.3755,49.3198,-25.121,173.5669,41.1702,26.0006,28.7541,16.5854,,22.0492,138.5411,10.6443,63.8365,-35.6944,138.5291,31.5688,-11.0297,-6.7495,127.3687,7.8703,74.5003,88.6298,34.9637,78.3684,23.2974,-4.0472,,0.7745,0.4416,0.9685,0.5572,0.8442,0.5666,0.4646,0.5154,0.8089,2.0849,0.7948,3.1622,1.6779,1.3999,,0.3969,1.8357,0.5604,0.7768,0.903,0.8656,0.6303,0.8244,0.9611,1.7252,1.7139,0.5399,0.8115,0.502,0.5327,0.9,1.0198,,0.3269,0.1705,0.2196,0.2115,0.2128,0.1329,0.29,0.0874,0.6222,0.4545,0.115,1.9825,0.9099,0.9441,,0.1507,0.9195,0.3259,0.1434,0.3615,0.1665,0.1541,0.2543,0.1669,0.541,0.3352,0.1484,0.1275,0.1137,0.1668,0.137,0.5759,
2014/1/24,0.3697,0.565,0.5747,0.7353,-0.5435,0,0,0.578,2.5773,1.2862,1.4458,1.1602,0.8174,1.0627,,0,-1.1521,0.5319,1.2739,1.1662,0.5865,0,1.7045,0.7937,1.0563,1.1976,0.6173,0.7772,2.9091,0,1.0152,1.3158,,0.4878,0.5065,0.4717,0.0649,0.3407,0.1182,0.0911,0.3982,0.4754,0.1559,0.2106,1.0255,2.0333,0.7895,,0.1304,0.8759,0.1338,0.1343,0.1902,0.7005,0.4259,0.0354,0.4351,1.1645,0.2922,0.2449,0.3402,0.2851,0.0875,0.0424,0.2065,,2427896504,9059097329,1974044553,7496640000,13329870344,13955158823,18569689920,4299062654,2400238737,4965236489,2251087000,5436795734,1339364798,2459955789,,7496640000,27557431297,62263120213,8495621462,2572030804,2877559913,2412006600,6937596898,10392047857,2593613949,4482194289,3901705717,2981486357,3943458140,9548401898,5099958468,2760450000,,12.1009,162.6939,41.7281,31.1787,12.9298,22.1613,28.3755,49.6049,-25.7684,175.7993,41.7654,26.3023,28.9891,16.7616,,22.0192,136.945,10.7009,64.6497,-36.1107,139.3416,31.5688,-11.2177,-6.8031,128.7142,7.9645,74.9602,89.3186,35.9808,78.3684,23.534,-4.1005,,0.7773,0.4441,0.9741,0.5613,0.8396,0.5666,0.4646,0.5184,0.8298,2.1117,0.8063,3.1989,1.6916,1.4148,,0.3964,1.8146,0.5634,0.7867,0.9136,0.8706,0.6303,0.8385,0.9687,1.7435,1.7344,0.5432,0.8178,0.5166,0.5327,0.9091,1.0333,,0.3281,0.1714,0.2209,0.2131,0.2116,0.1329,0.29,0.0879,0.6382,0.4603,0.1166,2.0055,0.9173,0.9541,,0.1505,0.9089,0.3277,0.1452,0.3657,0.1675,0.1541,0.2586,0.1682,0.5467,0.3392,0.1493,0.1285,0.117,0.1668,0.1384,0.5834,
2014/1/27,-1.105,-0.5618,-1.1429,0.365,-1.6393,-0.8163,-2.3179,0,-1.005,0.6349,-0.9501,-1.2015,-1.3514,0,,-0.4065,-2.5641,-0.5291,-0.6289,-1.4409,-2.0408,-1.3333,-2.7933,-2.7559,-1.2195,-1.4793,1.8405,-0.7712,-2.1201,0.625,1.005,-1.2987,,0.3805,0.521,0.3544,0.0822,0.2769,0.0976,0.1331,0.2114,0.3183,0.1713,0.1264,0.6969,1.6605,0.7953,,0.1567,0.7448,0.0617,0.1117,0.2211,0.3805,0.2822,0.113,0.1185,0.8974,0.1803,0.414,0.287,0.1527,0.0955,0.0988,0.164,,2401068918,9008203524,1951484044,7524000000,13111347879,13841239159,18139266644,4299062654,2376115734,4996761800,2229699000,5371471045,1321265274,2459955789,,7524000000,26850830495,61933685714,8442189880,2534969842,2818834200,2379846512,6743809275,15470492837,2561984510,4415889640,3973516252,2958492889,3859851254,9608079409,5151214332,2724600000,,11.9672,161.7799,41.2513,31.2925,12.7179,21.9804,27.7178,49.6049,-25.5094,176.9155,41.3686,25.9863,28.5974,16.7616,,21.9111,133.4336,10.6443,64.2431,-35.5903,136.4979,31.1479,-10.9044,-6.6156,127.1445,7.8467,76.3398,88.6298,35.2179,78.8582,23.7705,-4.0472,,0.7687,0.4416,0.9629,0.5634,0.8258,0.562,0.4538,0.5184,0.8215,2.1251,0.7987,3.1605,1.6688,1.4148,,0.3945,1.7681,0.5604,0.7817,0.9004,0.8529,0.6219,0.8151,0.942,1.7222,1.7088,0.5532,0.8115,0.5056,0.536,0.9183,1.0198,,0.3245,0.1705,0.2183,0.2138,0.2081,0.1318,0.2833,0.0879,0.6318,0.4632,0.1155,1.9814,0.9049,0.9541,,0.1497,0.8856,0.3259,0.1443,0.3605,0.164,0.1521,0.2514,0.1636,0.54,0.3342,0.152,0.1275,0.1145,0.1679,0.1398,0.5759,
2014/1/28,0.3724,0.565,0.578,-0.3636,0,0.823,0,0.5747,0,-0.9464,-0.4796,-0.2211,0.5479,-0.1052,,0,0.2392,0.266,0.6329,0,-1.4881,0.3378,-0.5747,-1.2146,-1.4109,0.3003,0.6024,0,1.083,0,-0.4975,-0.4386,,0.1824,0.424,0.246,0.0265,0.2526,0.1112,0.0606,0.2266,0.2551,0.0733,0.1534,0.4878,1.349,0.3361,,0.0534,0.3759,0.0859,0.1668,0.1604,0.3018,0.303,0.0671,0.0694,0.6193,0.1612,0.1253,0.1773,0.1313,0.068,0.0517,0.2099,,2410011447,9059097329,1962764299,7496640000,13111347879,13955158823,18139266644,4323769910,2376115734,4949473833,2219005000,5359593828,1328505084,2457369085,,7496640000,26915066931,62098402963,8495621462,2534969842,2776887263,2387886534,6705051751,15282592115,2525836581,4429150570,3997453097,2958492889,3901654697,9608079409,5125586400,2712650000,,12.0118,162.6939,41.4897,31.1787,12.7179,22.1613,27.7178,49.89,-25.5094,175.2412,41.1702,25.9288,28.7541,16.744,,21.9183,133.7528,10.6726,64.6497,-35.5903,134.4667,31.2531,-10.8417,-6.5353,125.3505,7.8703,76.7997,88.6298,35.5994,78.8582,23.6522,-4.0295,,0.7716,0.4441,0.9685,0.5613,0.8258,0.5666,0.4538,0.5214,0.8215,2.105,0.7948,3.1535,1.6779,1.4133,,0.3946,1.7723,0.5619,0.7867,0.9004,0.8402,0.624,0.8104,0.9305,1.6979,1.7139,0.5566,0.8115,0.5111,0.536,0.9137,1.0154,,0.3257,0.1714,0.2196,0.2131,0.2081,0.1329,0.2833,0.0884,0.6318,0.4588,0.115,1.977,0.9099,0.9531,,0.1498,0.8878,0.3268,0.1452,0.3605,0.1616,0.1526,0.25,0.1616,0.5324,0.3352,0.1529,0.1275,0.1157,0.1679,0.1391,0.5733,
2014/1/29,-0.1855,-0.5618,0.5747,0.365,-0.7407,0.4082,0,0.5714,1.5228,0,0.241,-3.8227,-1.0899,0.4211,,0.8163,-0.9547,1.3263,0,0.2924,0.9063,1.0101,0,-0.4098,0.7156,-0.2994,0,-0.2591,0.3571,0,1,-0.4405,,0.2946,0.4194,0.2027,0.0262,0.267,0.0991,0.1192,0.2695,0.3307,0.0842,0.1832,1.5031,1.8496,0.5736,,0.1204,0.4383,0.1114,0.1813,0.1457,0.2623,0.271,0.0401,0.0659,0.5789,0.1676,0.1393,0.1432,0.0996,0.1099,0.0687,0.1884,,2405540183,9008203524,1974044553,7524000000,13014226784,14012118655,18139266644,4348477167,2412300238,4949473833,2224352000,5154711848,1314025464,2467715902,,7524000000,26658121185,62921989210,8495621462,2542382034,2802055425,2412006600,6705051751,15219958540,2543910546,4415889640,3997453097,2950828400,3915589178,9608079409,5176842264,2700700000,,11.9895,161.7799,41.7281,31.2925,12.6237,22.2518,27.7178,50.1751,-25.8979,175.2412,41.2694,24.9376,28.4407,16.8145,,22.1113,132.476,10.8142,64.6497,-35.6944,135.6854,31.5688,-10.8417,-6.5085,126.2475,7.8467,76.7997,88.4002,35.7265,78.8582,23.8887,-4.0117,,0.7702,0.4416,0.9741,0.5634,0.8197,0.5689,0.4538,0.5243,0.834,2.105,0.7968,3.0329,1.6596,1.4192,,0.3981,1.7554,0.5694,0.7867,0.903,0.8478,0.6303,0.8104,0.9267,1.7101,1.7088,0.5566,0.8094,0.5129,0.536,0.9229,1.0109,,0.3251,0.1705,0.2209,0.2138,0.2066,0.1334,0.2833,0.0889,0.6414,0.4588,0.1153,1.9014,0.9,0.9571,,0.1511,0.8793,0.3311,0.1452,0.3615,0.1631,0.1541,0.25,0.1609,0.5362,0.3342,0.1529,0.1272,0.1162,0.1679,0.1405,0.5708,
2014/1/30,0.1859,-0.565,-0.5714,0.3636,-2.0522,-0.4065,-0.678,1.1364,-2.5,-1.2739,-0.4808,-1.3825,0,-1.0482,,-0.8097,-3.8554,-0.7853,0,-3.7901,0.2994,-0.6667,0.578,-2.0576,9.9467,0.9009,0.5988,0.5195,2.847,-0.6211,0,0.4425,,0.34,0.3033,0.1647,0.0327,0.4316,0.1063,0.0668,0.3521,0.6957,0.0889,0.0836,0.5788,1.2721,0.3799,,0.1046,1.1767,0.0533,0.1144,0.4372,0.3075,0.2405,0.0532,0.0737,4.825,0.173,0.202,0.2518,0.3198,0.1063,0.0594,0.1816,,2410011447,8957309719,1962764299,7551360000,12747143771,13955158823,18016288565,4397891680,2351992732,4886423211,2213658000,5083448551,1314025464,2441848859,,7551360000,31405338195,62427837462,8495621462,2446023532,2810444813,2395926556,6743809275,14906790669,2796946053,4455672430,4021389942,2966157378,4027065026,9548401898,5176842264,2712650000,,12.0118,160.8659,41.4897,31.4063,12.3646,22.1613,27.5299,50.7453,-25.2504,173.0088,41.071,24.5929,28.4407,16.6382,,21.9197,127.3684,10.7293,64.6497,-34.3416,136.0916,31.3584,-10.9044,-6.3746,138.805,7.9174,77.2595,88.8594,36.7436,78.3684,23.8887,-4.0295,,0.7716,0.4391,0.9685,0.5654,0.8029,0.5666,0.4508,0.5303,0.8131,2.0782,0.7929,2.991,1.6596,1.4043,,0.3946,1.6877,0.5649,0.7867,0.8688,0.8503,0.6261,0.8151,0.9077,1.8801,1.7242,0.5599,0.8136,0.5275,0.5327,0.9229,1.0154,,0.3257,0.1695,0.2196,0.2146,0.2024,0.1329,0.2814,0.0899,0.6254,0.453,0.1147,1.8751,0.9,0.9471,,0.1498,0.8454,0.3285,0.1452,0.3478,0.1636,0.1531,0.2514,0.1576,0.5896,0.3372,0.1539,0.1279,0.1195,0.1668,0.1405,0.5733,
2014/2/7,1.6698,1.7045,1.1494,0.7246,0,0.4082,0.6826,2.809,0.5128,0.6452,0.7246,2.2196,1.5152,0.7415,,-0.4082,0.2506,0,0.6289,1.2121,0.597,0,0,-3.3613,2.9079,0.2976,1.1905,0,-1.0381,0.625,0.495,0.8811,,0.4602,0.6943,0.3562,0.0429,0.4522,0.0943,0.0678,0.3664,0.3315,0.0896,0.1671,0.8008,1.3626,0.5351,,0.2087,0.5598,0.0525,0.137,0.2548,0.291,0.2167,0.0708,0.1126,3.6878,0.1975,0.2731,0.2376,0.2263,0.0661,0.0491,0.1671,,2450252825,9109991134,1985324808,7606080000,12747143771,14012118655,18139266644,4521427963,2364054233,4917948522,2229699000,5196282105,1333934941,2459955789,,7606080000,31484048316,62427837462,8549053043,2475672302,2827223588,2395926556,6743809275,14405722075,2878278894,4468933359,4069263631,2966157378,3985261583,9608079409,5202470196,2736550000,,12.2123,163.608,41.9666,31.6339,12.3646,22.2518,27.7178,52.1707,-25.3799,174.125,41.3686,25.1387,28.8716,16.7616,,21.8602,127.6877,10.7293,65.0563,-34.7578,136.9041,31.3584,-10.9044,-6.1603,142.8413,7.941,78.1793,88.8594,36.3622,78.8582,24.007,-4.065,,0.7845,0.4466,0.9796,0.5695,0.8029,0.5689,0.4538,0.5452,0.8173,2.0916,0.7987,3.0574,1.6848,1.4148,,0.3935,1.6919,0.5649,0.7916,0.8793,0.8554,0.6261,0.8151,0.8772,1.9348,1.7293,0.5666,0.8136,0.522,0.536,0.9274,1.0243,,0.3311,0.1724,0.2221,0.2162,0.2024,0.1334,0.2833,0.0924,0.6286,0.4559,0.1155,1.9167,0.9136,0.9541,,0.1494,0.8475,0.3285,0.1461,0.352,0.1645,0.1531,0.2514,0.1523,0.6067,0.3382,0.1557,0.1279,0.1182,0.1679,0.1412,0.5784,
2014/2/10,2.1898,1.1173,1.1364,2.1583,1.7143,1.626,1.3559,0.5464,2.0408,2.5641,2.6379,4.8571,2.578,2.4185,,0.4098,3.75,1.0554,1.875,2.0958,2.9674,2.0134,1.7241,1.7391,3.1397,2.3739,2.3529,2.3256,2.0979,1.8634,1.4778,2.1834,,0.7365,0.6845,0.4689,0.0792,0.5147,0.2408,0.1693,0.5188,0.5525,0.1857,0.3798,1.861,3.6177,1.1843,,0.2558,0.9822,0.1133,0.2409,0.5089,0.6823,0.6749,0.0975,0.0943,3.8966,0.4527,0.3342,0.5589,0.1977,0.1184,0.0879,0.5483,,2503907997,9211778745,2007885317,7770240000,12965666236,14239957983,18385222802,4546135220,2412300238,5044049766,2288516000,5448672950,1368324037,2519449988,,7770240000,32664700128,63086706459,8709347788,2527557649,2911117463,2444166688,6860081849,14656256372,2968648718,4575020798,4165011011,3035137783,4068868470,9787111945,5279353992,2796300000,,12.4798,165.436,42.4435,32.3166,12.5766,22.6136,28.0936,52.4558,-25.8979,178.5897,42.4599,26.3598,29.6159,17.167,,21.9498,132.476,10.8425,66.2761,-35.4863,140.9666,31.9897,-11.0924,-6.2674,147.3261,8.1295,80.0188,90.9259,37.1251,80.3276,24.3618,-4.1537,,0.8017,0.4516,0.9907,0.5818,0.8167,0.5782,0.46,0.5482,0.834,2.1452,0.8197,3.2059,1.7282,1.449,,0.3952,1.7554,0.5709,0.8064,0.8978,0.8808,0.6387,0.8291,0.8924,1.9956,1.7704,0.5799,0.8326,0.533,0.546,0.9411,1.0467,,0.3384,0.1743,0.2246,0.2208,0.2058,0.1356,0.2872,0.0929,0.6414,0.4676,0.1186,2.0098,0.9371,0.9772,,0.15,0.8793,0.332,0.1489,0.3594,0.1694,0.1562,0.2558,0.155,0.6258,0.3462,0.1593,0.1308,0.1207,0.171,0.1433,0.591,
