ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2016/1/5,0.3636,-5.0059,10.0451,-5.4726,2.7559,0,-2.2835,-1.7778,3.1955,0,-5.01,1.4306,-7.0339,0.1919,-2.9514,-5.8196,2.3121,0,-4.8518,10.0737,,,,1.994,2.379,8.402,6.7448,1.8853,,2.1662,4.2293,1.0038,,1.7842,3.7479,4.6369,2.4829,3.043,2.8612,3.4059,,2.6954,11.5604,,,,9149708322,7694868037,4559348333,7298287600,10384016481,3674049455,4985255687,4496564632,9149708322,,3912273443,7528456944,3853761000,6094670607,3339816806,11557618800,7703830089,2103894000,7364703585,5989062410,,,,7.4638,51.9659,236.2329,714.3998,19.8622,521.4627,56.6761,20.2375,4.161,30.2689,126.5755,-51.3833,-24.8327,94.3814,37.9662,335.7994,63.7848,237.0156,-18.885,155.3661,,,,0.9503,220.7311,3.8637,2.8354,1.8954,15.5931,2.0537,1.6311,0.5298,2.0785,2.4461,6.861,3.0889,0.9609,1.7249,5.0714,2.1791,42.0267,1.4096,1.5281,,,,0.794,13.8224,5.1085,2.8144,1.2232,13.0244,1.6893,2.3205,0.4427,1.2275,2.0994,3.5653,2.7304,0.6472,2.3941,9.5308,1.3625,153.7073,1.2421,0.8486,,,
2016/1/6,2.8986,-1.8114,4.6154,2.7632,1.7241,0,1.5579,2.2624,2.3679,0,2.1097,5.6417,2.4613,3.4483,2.5045,3.3986,5.6497,0,2.8329,1.5625,,,,1.7369,2.7834,6.5359,5.7246,1.3204,,1.415,2.7671,0.5213,,1.4011,3.7511,2.1141,1.7712,1.866,2.1558,3.4332,,1.5209,11.2675,,,,9414917259,7555479732,4769779794,7499950810,10563051248,3674049455,5062922767,4598296864,9414917259,,3994810857,7953193584,3948612000,6304831663,3423461592,11950411200,8139074727,2103894000,7573335414,6082641510,,,,7.6802,51.0245,247.136,734.1398,20.2046,521.4627,57.5591,20.6954,4.2688,30.3348,129.2459,-54.2822,-25.4439,97.6359,38.9171,347.2117,67.3884,237.0156,-19.42,157.7937,,,,0.9779,216.7327,4.042,2.9137,1.9281,15.5931,2.0857,1.668,0.5435,2.083,2.4977,7.2481,3.1649,0.994,1.7681,5.2437,2.3022,42.0267,1.4495,1.5519,,,,0.817,13.572,5.3443,2.8922,1.2443,13.0244,1.7156,2.373,0.4541,1.2301,2.1437,3.7664,2.7976,0.6695,2.454,9.8547,1.4395,153.7073,1.2773,0.8618,,,
2016/1/7,-6.8075,-4.9895,-9.8039,-9.9872,-9.7928,0,-9.9712,-10,-4.0925,0,-4.9587,-7.7437,-9.9644,-9.4444,-10.0349,-9.9602,-9.0909,0,-10.0551,-9.8901,,,,0.3952,0.466,1.5284,1.7707,0.4618,,0.4579,0.9341,0.1942,,0.3802,1.2125,0.7535,0.4847,0.6196,0.5383,0.9939,,0.4428,2.3521,,,,8773995662,7178497724,4302154324,6750916030,9528628151,3674049455,4558086748,4138467177,8773995662,,3796721062,7337325456,3555156000,5709375339,3079920507,10760131200,7399158843,2103894000,6811829236,5481061581,,,,7.1573,48.4787,222.907,660.8198,18.226,521.4627,51.8198,18.6259,4.1143,30.4849,122.837,-50.0787,-22.9085,88.4148,35.0118,312.6289,61.2622,237.0156,-17.4673,142.1878,,,,0.9113,205.9188,3.6457,2.6227,1.7393,15.5931,1.8777,1.5012,0.5239,2.0933,2.3739,6.6868,2.8495,0.9001,1.5907,4.7214,2.0929,42.0267,1.3038,1.3985,,,,0.7614,12.8948,4.8203,2.6033,1.1224,13.0244,1.5446,2.1357,0.4377,1.2362,2.0374,3.4748,2.5188,0.6063,2.2078,8.8731,1.3086,153.7073,1.1489,0.7766,,,
2016/1/8,2.0151,-4.1041,8.0435,-2.7027,3.7578,0,-0.9585,0.4916,4.2672,0,-4.1304,5.3546,-0.3953,3.272,0,-1.8805,5,0,1.3783,10,,,,1.889,3.0532,6.653,9.3261,1.4507,,2.0021,4.6252,1.4941,,2.309,3.769,2.3403,2.8939,2.8448,2.608,3.1145,,2.6628,10.6678,,,,8950801620,6883881533,4648197172,6568458840,9886697684,3674049455,4514399016,4158813624,8950801620,,3639899975,7730206848,3541104000,5896185166,3079920507,10557783600,7769116785,2103894000,6905713560,6029167739,,,,7.3016,46.489,240.8364,642.9598,18.9109,521.4627,51.3231,18.7174,4.2879,30.4709,117.7633,-52.7602,-22.818,91.3077,35.0118,306.7498,64.3253,237.0156,-17.708,156.4065,,,,0.9297,197.4676,3.939,2.5519,1.8046,15.5931,1.8597,1.5086,0.546,2.0923,2.2758,7.0449,2.8383,0.9296,1.5907,4.6327,2.1976,42.0267,1.3218,1.5383,,,,0.7768,12.3656,5.2081,2.533,1.1646,13.0244,1.5298,2.1462,0.4562,1.2357,1.9532,3.6608,2.5089,0.6261,2.2078,8.7063,1.3741,153.7073,1.1647,0.8543,,,
2016/1/11,-6.7901,-5.0161,-8.9537,-5.9942,-8.4507,0,-10,-9.9804,-6.9395,0,-4.9887,-7.8297,-10.0198,-5.7426,-4.9467,-10.0338,-3.9216,0,-9.6677,-0.2217,,,,1.929,1.5328,6.5075,6.6381,1.2748,,1.529,4.9421,1.1828,,0.9564,3.3971,1.9944,1.8572,2.8562,2.4459,2.5093,,2.3157,11.7457,,,,8343031139,6538578686,4232010504,6174735430,9051202105,3674049455,4062959114,3743746119,8343031139,,3458317663,7124957136,3186291000,5557592354,2927567504,9498434400,7464445538,2103894000,6238091705,6015799296,,,,6.8058,44.1571,219.2726,604.4198,17.3128,521.4627,46.1908,16.8494,3.9856,30.4345,111.8885,-48.6293,-20.5317,86.0643,33.2799,275.9711,61.8028,237.0156,-15.9961,156.0597,,,,0.8665,187.5624,3.5863,2.3989,1.6521,15.5931,1.6737,1.358,0.5075,2.0898,2.1623,6.4933,2.5539,0.8762,1.512,4.1678,2.1114,42.0267,1.194,1.5349,,,,0.724,11.7453,4.7417,2.3811,1.0662,13.0244,1.3768,1.932,0.424,1.2342,1.8558,3.3742,2.2575,0.5902,2.0986,7.8327,1.3202,153.7073,1.0521,0.8524,,,
2016/1/12,-1.9868,-4.9903,-2.6519,2.0218,0.8791,10,2.6284,2.6087,0.1912,0,-4.7733,5.0671,-0.5513,0.8403,1.6327,0.2506,0.2915,0,0.6689,-3.5556,,,,1.654,2.0748,4.0188,5.8006,0.7849,23.9781,1.3685,3.4549,1.1745,,1.5173,3.4449,1.5927,1.0248,2.0199,1.5488,1.6102,,1.7068,6.8656,,,,8177275554,6212283335,4119780391,6299574560,9130773113,4041454400,4169751349,3841409061,8177275554,,3293242835,7485983280,3168726000,5604294811,2975364525,9522240000,7486207770,2103894000,6279818071,5801904210,,,,6.6706,41.9535,213.4577,616.6398,17.465,573.609,47.4049,17.2889,3.9946,30.4446,106.5477,-51.0934,-20.4185,86.7875,33.8232,276.6627,61.983,237.0156,-16.1031,150.5109,,,,0.8493,178.2024,3.4912,2.4474,1.6667,17.1524,1.7177,1.3934,0.5086,2.0905,2.0591,6.8223,2.5398,0.8836,1.5367,4.1783,2.1176,42.0267,1.202,1.4803,,,,0.7096,11.1592,4.616,2.4293,1.0756,14.3268,1.413,1.9824,0.425,1.2346,1.7672,3.5452,2.245,0.5951,2.1328,7.8523,1.324,153.7073,1.0592,0.8221,,,
2016/1/13,-2.4324,-4.9465,-9.9886,-7.1646,-2.1786,2.0619,-4.8894,-2.0127,-2.2901,0,-0.2506,-1.5603,0.9978,-1.6667,-1.506,-4.875,0.5814,0,-1.3289,2.3041,,,,1.1241,2.54,4.9985,6.3195,0.835,16.0995,1.3087,3.8457,0.4762,,1.0927,2.802,2.8017,1.0839,1.8148,1.822,2.5567,,1.6821,11.3582,,,,7978368851,5904995480,3708269977,5848233090,8931845594,4124783357,3965875264,3764092566,7978368851,,3284989093,7369180704,3200343000,5510889898,2930554818,9058030800,7529732234,2103894000,6196365339,5935588639,,,,6.5083,39.8783,192.1361,572.4598,17.0845,585.436,45.087,16.9409,3.9037,30.4496,106.2807,-50.2962,-20.6222,85.341,33.3139,263.1754,62.3433,237.0156,-15.8891,153.9789,,,,0.8287,169.3877,3.1425,2.272,1.6303,17.5061,1.6338,1.3654,0.497,2.0909,2.0539,6.7158,2.5651,0.8688,1.5135,3.9746,2.1299,42.0267,1.186,1.5144,,,,0.6924,10.6072,4.1549,2.2552,1.0521,14.6222,1.3439,1.9425,0.4153,1.2348,1.7628,3.4898,2.2674,0.5852,2.1007,7.4695,1.3317,153.7073,1.0451,0.841,,,
2016/1/14,2.2161,1.6094,0.8827,5.0903,2.4499,-3.4282,4.0392,3.6757,-0.1953,0,2.2613,0,2.6345,2.3305,2.4465,2.7595,0.578,0,1.8519,2.2523,,,,2.0448,2.7289,4.5041,6.7788,0.8967,13.3658,1.2041,2.8973,0.9596,,1.0415,2.4107,2.2172,1.1923,1.9706,2.2065,3.0978,,1.7532,9.9865,,,,8155174809,6000032961,3741003760,6145926400,9150665865,3983376642,4126063617,3902448400,8155174809,,3359272766,7369180704,3284655000,5639321654,3002250349,9307989600,7573256698,2103894000,6311112845,6069273068,,,,6.6525,40.5201,193.8321,601.5998,17.5031,565.366,46.9082,17.5636,3.8944,30.4363,108.684,-50.2962,-21.1655,87.3299,34.1289,270.4378,62.7037,237.0156,-16.1833,157.4469,,,,0.847,172.1139,3.1702,2.3877,1.6703,16.9059,1.6997,1.4156,0.4959,2.09,2.1004,6.7158,2.6327,0.8891,1.5506,4.0843,2.1422,42.0267,1.2079,1.5485,,,,0.7077,10.7779,4.1916,2.37,1.0779,14.1209,1.3982,2.0139,0.4143,1.2343,1.8026,3.4898,2.3272,0.5989,2.1521,7.6757,1.3394,153.7073,1.0644,0.8599,,,
2016/1/15,-4.607,-1.4256,-1,-7.6563,-5.2174,-8.0824,0,-4.7967,-4.501,0,-1.9656,-3.0259,1.9251,-4.9689,-6.6667,0.6394,-5.4598,5.005,-6.7769,-8.1498,,,,1.3367,1.9403,3.831,6.466,0.8878,9.0323,2.1557,2.6575,0.8698,,1.1041,2.0597,2.8095,1.0607,2.1882,2.8906,2.1234,4.2048,2.2046,7.1319,,,,7779462148,5914499228,3703593722,5675378910,8673239820,3661423855,4126063617,3715261094,7779462148,,3293242835,7146193968,3347889000,5359106913,2802100326,9367503600,7159774292,2209194000,5883417595,5574640681,,,,6.3461,39.9425,191.8938,555.5398,16.5899,519.6708,46.9082,16.7212,3.7129,30.3856,106.5477,-48.7742,-21.573,82.9905,31.8536,272.167,59.2802,248.8783,-15.0866,144.6154,,,,0.808,169.6603,3.1385,2.2049,1.5831,15.5395,1.6997,1.3477,0.4727,2.0865,2.0591,6.5126,2.6834,0.8449,1.4472,4.1104,2.0252,44.1302,1.1261,1.4223,,,,0.6751,10.6243,4.1497,2.1886,1.0217,12.9796,1.3982,1.9173,0.395,1.2322,1.7672,3.3842,2.372,0.5691,2.0086,7.7247,1.2663,161.4004,0.9923,0.7899,,,
2016/1/18,1.1364,4.9813,9.9747,4.2301,0.2294,6.8276,2.9412,1.862,0.6148,0,0.5013,-1.4859,3.2529,0,4.371,5.2097,-0.304,-5.0048,2.6596,-1.199,,,,1.51,0.9381,6.4111,5.9489,0.6895,8.3852,1.2818,2.198,0.7127,,0.7503,1.868,2.4401,0.9819,1.5799,2.3815,1.4768,3.2107,2.193,4.9956,,,,7867865127,6209115419,4073017844,5915454160,8693132572,3911410725,4247418429,3784439012,7867865127,,3309750317,7040009808,3456792000,5359106913,2924580191,9855518400,7138012060,2098629000,6039891467,5507798467,,,,6.4182,41.9321,211.0348,579.0398,16.6279,555.1517,48.2878,17.0325,3.7224,30.2772,107.0818,-48.0495,-22.2747,82.9905,33.2459,286.3459,59.1,236.4225,-15.4878,142.8814,,,,0.8172,178.1116,3.4516,2.2982,1.5868,16.6005,1.7497,1.3728,0.474,2.079,2.0694,6.4159,2.7707,0.8449,1.5105,4.3245,2.0191,41.9216,1.156,1.4053,,,,0.6828,11.1535,4.5636,2.2811,1.024,13.8658,1.4393,1.953,0.396,1.2278,1.7761,3.334,2.4491,0.5691,2.0964,8.1272,1.2624,153.3227,1.0187,0.7804,,,
2016/1/19,3.7921,5,0,7.9545,3.6613,3.4538,5.3714,3.2258,3.8697,0,4.2394,2.7149,2.0325,3.0501,3.7794,3.6232,2.439,0.6021,3.1088,1.699,,,,1.6456,0.363,,9.3169,0.9134,8.0544,1.6889,2.54,0.6631,,0.7502,2.7209,2.6147,1.4833,1.4996,2.4847,1.7466,4.6899,2.0483,5.9164,,,,8166225181,6519571190,4073017844,6386001650,9011416602,4046504640,4475565476,3906517690,8166225181,,3450063922,7231141296,3527052000,5522565512,3035110800,10212602400,7312109915,2111265000,6227660114,5601377567,,,,6.6616,44.0287,211.0348,625.0998,17.2367,574.3258,50.8816,17.5819,3.8648,30.2646,111.6214,-49.354,-22.7275,85.5218,34.5024,296.7208,60.5415,237.846,-15.9693,145.3089,,,,0.8482,187.0171,3.4516,2.481,1.6449,17.1739,1.8437,1.4171,0.4921,2.0782,2.1571,6.59,2.827,0.8707,1.5675,4.4812,2.0683,42.174,1.192,1.4292,,,,0.7087,11.7112,4.5636,2.4626,1.0615,14.3447,1.5166,2.016,0.4112,1.2273,1.8514,3.4245,2.4989,0.5865,2.1757,8.4216,1.2932,154.2458,1.0504,0.7936,,,
2016/1/20,-2.4357,5.0049,0,0.7519,-0.2208,7.9563,-2.3861,-1.1458,-1.7647,0,-0.2392,-3.8179,2.7888,-1.4799,-2.0669,2.6807,-1.7857,0.8479,3.0151,-2.6253,,,,1.6264,0.1065,,9.3235,0.9272,15.8736,1.1703,2.6136,0.4477,,0.8597,1.695,2.8907,0.9657,1.9399,2.7644,1.5105,2.2493,2.9908,4.6051,,,,7967318479,6845866541,4073017844,6434016700,8991523850,4368457427,4368773241,3861755508,7967318479,,3441810180,6955062480,3625416000,5440836213,2972377211,10486366800,7181536524,2129166000,6415428760,5454324695,,,,6.4993,46.2323,211.0348,629.7998,17.1987,620.021,49.6675,17.3805,3.7875,30.1915,111.3544,-47.4697,-23.3613,84.2562,33.7893,304.6748,59.4604,239.8627,-16.4508,141.4942,,,,0.8275,196.3771,3.4516,2.4996,1.6412,18.5403,1.7997,1.4008,0.4822,2.0731,2.152,6.3384,2.9058,0.8578,1.5351,4.6013,2.0314,42.5316,1.2279,1.3916,,,,0.6914,12.2973,4.5636,2.4811,1.0592,15.486,1.4804,1.9929,0.4029,1.2243,1.8469,3.2937,2.5686,0.5778,2.1307,8.6474,1.2701,155.5536,1.082,0.7728,,,
2016/1/21,-2.9126,-4.2573,0,-7.3134,-3.9823,-6.474,-4.2222,-4.6365,-1.3972,0,-3.3573,-8.2443,-8.7209,-1.9313,-4.9246,-5.6754,-3.0303,-4.9951,-6.3415,-9.3137,,,,1.2299,3.7859,,6.5847,0.7682,11.0716,1.3089,2.2023,0.2747,,0.8663,2.0896,2.411,1.0594,1.4525,2.1971,1.273,1.8667,1.9475,5.4858,,,,7735260659,6554418266,4073017844,5963469210,8633454316,4085643998,4184313926,3682706780,7735260659,,3326257800,6381668016,3309246000,5335755685,2825998836,9891226800,6963914205,2022813000,6008596692,4946323866,,,,6.31,44.2641,211.0348,583.7398,16.5138,579.8809,47.5704,16.5746,3.7369,30.2106,107.6159,-43.5562,-21.324,82.6289,32.1253,287.3834,57.6586,227.8814,-15.4076,128.3158,,,,0.8034,188.0167,3.4516,2.3168,1.5759,17.34,1.7237,1.3359,0.4758,2.0745,2.0797,5.8159,2.6524,0.8412,1.4595,4.3402,1.9698,40.4071,1.15,1.262,,,,0.6713,11.7738,4.5636,2.2997,1.017,14.4835,1.4179,1.9005,0.3975,1.2251,1.7849,3.0222,2.3446,0.5666,2.0258,8.1566,1.2317,147.7837,1.0134,0.7008,,,
2016/1/22,1.2857,4.9783,0,4.0258,1.1521,3.8319,2.7842,2.0994,0.8097,0,0.7444,2.8286,9.9788,0.6565,2.1142,4.2118,1.5625,-4.9974,1.9097,0.8108,,,,0.912,2.0334,,5.5801,0.5977,7.0512,0.7983,1.964,0.1841,,0.6771,2.7773,4.402,0.9985,1.0221,1.5295,1.2429,2.2966,1.3391,4.2368,,,,7834714010,6880713617,4073017844,6203544460,8732918075,4242201432,4300814546,3760023276,7834714010,,3351019025,6562181088,3639468000,5370782527,2885745111,10307824800,7072725364,1921725000,6123344199,4986429194,,,,6.3911,46.4676,211.0348,607.2398,16.704,602.1013,48.8949,16.9226,3.7692,30.2272,108.417,-44.7882,-23.4518,83.1713,32.8045,299.4874,58.5595,216.4932,-15.7018,129.3562,,,,0.8137,197.3767,3.4516,2.4101,1.594,18.0044,1.7717,1.3639,0.4799,2.0756,2.0952,5.9804,2.9171,0.8468,1.4904,4.523,2.0006,38.3878,1.172,1.2723,,,,0.6799,12.3599,4.5636,2.3922,1.0287,15.0385,1.4574,1.9404,0.401,1.2258,1.7982,3.1077,2.5786,0.5703,2.0686,8.5001,1.2509,140.3983,1.0328,0.7065,,,
2016/1/25,0.4231,5.0184,0,1.8576,0.4556,-0.2976,3.7246,1.0823,0.2008,0,1.7241,1.4563,4.5367,0.8696,1.9669,1.3857,1.5385,4.9863,3.5775,0.8043,,,,1.0367,2.842,,5.6325,0.6434,6.9284,1.1003,1.7904,0.2144,,0.5765,1.4518,5.9011,0.7732,1.1288,1.4593,1.2527,2.0749,1.3887,3.1036,,,,7867865127,7226016464,4073017844,6318780580,8772703579,4229575833,4461002898,3800716169,7867865127,,3408795215,6657746832,3804579000,5417484984,2942504073,10450658400,7181536524,2017548000,6342407620,5026534523,,,,6.4182,48.7996,211.0348,618.5198,16.7801,600.3093,50.716,17.1058,3.7819,30.2682,110.2863,-45.4405,-24.5158,83.8946,33.4497,303.6373,59.4604,227.2882,-16.2636,130.3966,,,,0.8172,207.2819,3.4516,2.4549,1.6013,17.9508,1.8377,1.3787,0.4815,2.0784,2.1313,6.0675,3.0494,0.8541,1.5197,4.5856,2.0314,40.3019,1.2139,1.2825,,,,0.6828,12.9802,4.5636,2.4367,1.0334,14.9937,1.5117,1.9614,0.4023,1.2274,1.8292,3.1529,2.6955,0.5753,2.1093,8.6179,1.2701,147.399,1.0697,0.7122,,,
2016/1/26,1.8258,-4.9978,0,-10.0304,-4.3084,-10,-9.358,-7.4946,1.002,0,-5.0847,-5.4226,-4.8015,-9.0517,-9.1371,-8.7699,-8.1818,-1.7745,-7.7303,-9.5745,,,,4.5212,2.7365,,6.4053,1.2874,8.9382,1.1912,2.3921,1.3442,,0.7536,2.8616,4.5005,1.4474,1.5467,2.6706,1.7802,2.8798,2.5658,3.8415,,,,8011519968,6864874037,4073017844,5684981920,8394741293,3806618249,4043542344,3515865921,8011519968,,3235466644,6296720688,3621903000,4927109188,2673645833,9534142800,6593956263,1981746000,5852122820,4545270579,,,,6.5354,46.3607,211.0348,556.4798,16.0572,540.2784,45.97,15.8237,3.8197,30.2675,104.6785,-42.9764,-23.3386,76.3007,30.3934,277.0086,54.5955,223.255,-15.0063,117.9118,,,,0.8321,196.9223,3.4516,2.2086,1.5323,16.1558,1.6657,1.2754,0.4863,2.0784,2.023,5.7385,2.903,0.7768,1.3809,4.1835,1.8652,39.5867,1.1201,1.1597,,,,0.6953,12.3314,4.5636,2.1923,0.9889,13.4943,1.3702,1.8144,0.4064,1.2274,1.7362,2.982,2.5661,0.5232,1.9166,7.8621,1.1662,144.7834,0.987,0.644,,,
2016/1/27,-4.4138,-4.2916,0,0,-4.0284,-0.2322,-2.1609,0.6944,-0.5952,0,-4.0816,-3.8786,-2.0369,-1.4218,-3.352,-2.9963,-1.3201,1.2221,-1.2478,-3.5294,,,,2.8867,2.2392,,6.317,1.5026,8.6549,1.5889,2.4887,0.6303,,1.1181,2.2988,3.1348,1.303,2.3037,2.0081,1.7901,1.7914,2.0377,3.5428,,,,7657908052,6570257846,4073017844,5684981920,8056564511,3797780330,3956166879,3540281656,7657908052,,3103406781,6052497120,3548130000,4857055503,2584026420,9248475600,6506907335,2005965000,5779101680,4384849265,,,,6.2469,44.371,211.0348,556.4798,15.4103,539.024,44.9767,15.9336,3.7995,30.2873,100.4059,-41.3095,-22.8633,75.2158,29.3746,268.7087,53.8747,225.9834,-14.8191,113.7502,,,,0.7954,188.4711,3.4516,2.2086,1.4706,16.1182,1.6298,1.2842,0.4838,2.0797,1.9404,5.5159,2.8439,0.7658,1.3346,4.0581,1.8405,40.0705,1.1061,1.1188,,,,0.6646,11.8022,4.5636,2.1923,0.949,13.463,1.3406,1.827,0.4042,1.2282,1.6653,2.8663,2.5138,0.5158,1.8523,7.6266,1.1508,146.5528,0.9747,0.6213,,,
2016/1/28,-0.7215,-5.0145,0,-4.3919,-3.9506,-10.0066,-2.454,-4.2529,-0.5988,0,-1.5957,-8.9474,-4.2574,-3.3654,-3.6994,-8.2368,-5.0167,-4.9869,-5.9567,-7.0122,,,,2.0202,1.2816,,4.473,0.8673,4.5355,1.1835,1.8636,0.1667,,0.713,1.8387,1.5847,0.9381,1.4706,1.1297,1.2575,1.3673,1.3875,2.7675,,,,7602656191,6240794579,4073017844,5435303660,7738280481,3417749785,3859083030,3389717954,7602656191,,3053884333,5510957904,3397071000,4693596904,2488432379,8486696400,6180473857,1905930000,5434859161,4077375078,,,,6.2018,42.1461,211.0348,532.0398,14.8015,485.0858,43.873,15.256,3.7757,30.2786,98.8037,-37.6134,-21.8899,72.6845,28.2879,246.5757,51.172,214.7138,-13.9364,105.7738,,,,0.7896,179.0203,3.4516,2.1116,1.4125,14.5053,1.5898,1.2296,0.4807,2.0791,1.9094,5.0224,2.7228,0.74,1.2852,3.7239,1.7482,38.0723,1.0402,1.0403,,,,0.6598,11.2104,4.5636,2.096,0.9115,12.1158,1.3077,1.7493,0.4017,1.2279,1.6388,2.6098,2.4068,0.4984,1.7838,6.9984,1.0931,139.2444,0.9166,0.5777,,,
2016/1/29,6.5407,1.7766,0,6.1837,3.599,3.4355,5.4088,3.4814,3.2129,0,2.973,2.5048,-1.4478,3.4826,6.6026,5.0491,3.169,1.2707,4.0307,3.6066,,,,2.6577,1.6041,,5.9636,0.8967,6.0939,1.2853,2.1355,0.6328,,0.8815,1.8802,2.813,1.3234,1.5731,1.2753,1.311,2.2502,1.6021,2.4416,,,,8099922947,6351671640,4073017844,5771409010,8016779008,3535167860,4067813307,3507727342,8099922947,,3144675489,5648997312,3347889000,4857055503,2652734637,8915197200,6376333944,1930149000,5653922582,4224427950,,,,6.6075,42.8948,211.0348,564.9398,15.3342,501.7511,46.246,15.7871,3.8962,30.2729,101.7411,-38.5556,-21.573,75.2158,30.1557,259.0255,52.7936,217.4423,-14.4981,109.5886,,,,0.8413,182.2009,3.4516,2.2422,1.4633,15.0037,1.6757,1.2724,0.4961,2.0787,1.9662,5.1482,2.6834,0.7658,1.3701,3.9119,1.8036,38.5561,1.0822,1.0778,,,,0.7029,11.4096,4.5636,2.2256,0.9443,12.532,1.3784,1.8102,0.4145,1.2276,1.6875,2.6752,2.372,0.5158,1.9016,7.3517,1.1277,141.0138,0.9536,0.5986,,,
2016/2/1,1.6371,-1.7955,0,-1.3311,-2.4814,0,-1.432,1.0441,-1.5564,0,0,-7.7068,-5.2466,-2.4038,-1.9144,-1.6021,-1.7065,5.0191,-4.9815,-1.5823,,,,2.0783,1.1909,,4.355,0.6489,4.8381,0.7359,2.3135,0.5277,,1.0235,3.0865,1.8653,0.8029,0.8492,1.0325,0.9241,2.2088,1.656,1.8741,,,,8232527416,6237626663,4073017844,5694584930,7817851489,3535167860,4009562997,3544350945,8232527416,,3144675489,5213642256,3172239000,4740299361,2601950302,8772363600,6267522784,2027025000,5372269612,4157585736,,,,6.7156,42.1247,211.0348,557.4198,14.9537,501.7511,45.5837,15.9519,3.8408,30.3143,101.7411,-35.5842,-20.4411,73.4077,29.5784,254.8755,51.8927,228.3559,-13.7759,107.8546,,,,0.8551,178.9294,3.4516,2.2124,1.427,15.0037,1.6518,1.2857,0.489,2.0816,1.9662,4.7514,2.5426,0.7473,1.3438,3.8492,1.7728,40.4912,1.0283,1.0608,,,,0.7144,11.2047,4.5636,2.196,0.9209,12.532,1.3587,1.8291,0.4086,1.2293,1.6875,2.469,2.2475,0.5034,1.8652,7.234,1.1085,148.0914,0.9061,0.5891,,,
2016/2/2,2.2819,4.9771,0,4.8904,3.0534,3.7857,3.753,3.2147,2.1739,0,3.1496,3.666,6.9767,2.2167,2.6406,5.2917,2.0833,4.987,3.301,3.2154,,,,1.7859,1.0793,,4.8932,0.6169,5.7334,0.6808,2.1925,0.3138,,0.6633,3.5715,2.1773,0.8949,0.9471,1.0989,1.0785,1.2806,1.116,2.2801,,,,8420383746,6548082434,4073017844,5973072220,8056564511,3668999215,4160042964,3658291045,8420383746,,3243720386,5404773744,3393558000,4845379889,2670658519,9236572800,6398096176,2128113000,5549606667,4291270164,,,,6.8689,44.2213,211.0348,584.6798,15.4103,520.7459,47.2945,16.4647,3.925,30.3197,104.9455,-36.8887,-21.8673,75.035,30.3594,268.3628,52.9738,239.744,-14.2306,111.3226,,,,0.8746,187.835,3.4516,2.3205,1.4706,15.5717,1.7137,1.327,0.4998,2.0819,2.0281,4.9256,2.72,0.7639,1.3793,4.0529,1.8098,42.5105,1.0622,1.0949,,,,0.7307,11.7624,4.5636,2.3034,0.949,13.0065,1.4097,1.8879,0.4176,1.2295,1.7406,2.5596,2.4043,0.5145,1.9144,7.6168,1.1316,155.4767,0.936,0.608,,,
