ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2014/2/20,6.9114,-4.5213,-3.633,-4.3964,-1.8212,-2.9703,9.97,,1.6667,1.0961,-0.5115,,12.6387,1.5401,1.8554,5.0227,1.1668,0.3791,0.181,,2.7746,3.8958,4.7142,,2969579052,6603940300,2029268487,6655938753,2163722033,15454332058,793486656.9,,2969579052,15688689852,17932891520,,131.959,92.0724,545.3771,256.5358,-43.1158,24.6968,27.9128,,64.1033,9.9115,35.0397,,1.4605,4.6886,4.1058,6.9364,1.5294,4.1042,2.7284,,0.7095,1.5866,1.2786,,0.2979,2.6729,1.809,4.4795,0.8694,2.3176,2.5796,,0.1447,0.5509,0.305,
2014/2/21,-3.4343,0.8357,1.278,1.403,0,0.2041,10.0204,,-0.9836,-1.9183,-1.0283,,6.4891,0.8387,1.1738,2.6908,0.4254,0.4138,0.1389,,1.0375,1.1825,2.424,,2867593509,6659126431,2055201630,6749319031,2163722033,15485871511,878111952.3,,2867593509,15387739171,17748491607,,127.4271,92.8418,552.3468,260.1349,-43.1158,24.7472,30.7098,,63.5042,9.7214,34.6794,,1.4104,4.7278,4.1583,7.0337,1.5294,4.1126,3.0018,,0.7029,1.5562,1.2655,,0.2877,2.6952,1.8321,4.5424,0.8694,2.3223,2.8381,,0.1434,0.5403,0.3019,
2014/2/24,-0.2092,3.9365,0.9464,-0.0769,-0.5059,-3.5302,9.9752,,-0.9934,-3.3163,1.039,,4.6017,1.4966,0.599,2.1391,0.3934,0.5276,0.4306,,0.8462,1.7004,2.8123,,2861594359,6921260551,2074651488,6744131238,2152775716,14939187656,965705523.8,,2861594359,14877431494,17932891520,,127.1605,96.4965,557.574,259.9349,-42.8976,23.8736,33.7732,,62.8845,9.399,35.0397,,1.4074,4.9139,4.1977,7.0283,1.5217,3.9674,3.3013,,0.696,1.5046,1.2786,,0.2871,2.8013,1.8495,4.5389,0.865,2.2403,3.1212,,0.142,0.5224,0.305,
2014/2/25,-6.0797,-5.8472,-6.875,1.9231,-3.0508,-9.993,10.0282,,-3.6789,-3.606,-4.6272,,4.6883,2.0978,1.7807,7.4125,0.937,1.0541,1.1231,,0.879,2.0196,4.9395,,2687619021,6516562260,1932019198,6873826070,2087097813,13446320206,1062548106,,2687619021,14340954193,17103091912,,119.4296,90.8542,519.2408,264.9337,-41.5889,21.4879,37.16,,60.5472,9.06,33.4183,,1.3219,4.6265,3.9091,7.1634,1.4753,3.5709,3.6323,,0.6701,1.4503,1.2195,,0.2696,2.6375,1.7223,4.6262,0.8386,2.0165,3.4342,,0.1367,0.5035,0.2909,
2014/2/26,0.4464,3.3874,3.3557,-3.2453,-0.6993,1.251,9.9846,,1.0417,0.0912,-2.1563,,3.6602,1.3289,0.8737,3.8432,0.6334,0.6278,6.5086,,0.6163,1.0073,4.146,,2699617320,6737306782,1996852057,6650750959,2072502723,13614530623,1562132248,,2699617320,14354039005,16734292087,,119.9627,93.9318,536.665,256.3358,-41.2981,21.7567,40.8703,,61.167,9.0683,32.6977,,1.3278,4.7833,4.0403,6.931,1.465,3.6156,3.995,,0.677,1.4517,1.1932,,0.2708,2.7269,1.7801,4.476,0.8328,2.0417,3.7771,,0.1381,0.504,0.2846,
2014/2/27,-4.6667,6.0751,0.6494,-2.3401,-1.5845,-5.6371,10.0093,,-1.3746,-2.7347,-2.4793,,4.1838,2.1851,0.9617,3.546,0.5373,0.975,18.0058,,0.6081,1.4605,3.4389,,2573635178,7146603918,2009818629,6495117162,2039663772,12847070595,1718490923,,2573635178,13961494639,16319392283,,114.3645,99.6382,540.1498,250.3373,-40.6437,20.5303,44.9611,,60.3561,8.8203,31.887,,1.2658,5.0739,4.0665,6.7688,1.4418,3.4118,4.3949,,0.668,1.412,1.1636,,0.2582,2.8925,1.7917,4.3713,0.8196,1.9266,4.1551,,0.1362,0.4902,0.2776,
2014/2/28,3.2634,-0.3861,-0.9032,0.8786,1.61,2.1277,-5.4168,,1.0453,1.8744,0.8475,,2.447,1.1503,0.4914,2.7543,0.3191,0.438,21.8266,,0.4653,1.0927,3.3541,,2657623273,7119010853,1991665428,6552182887,2072502723,13120412523,1625402968,,2657623273,14223190883,16457692217,,118.0966,99.2535,535.2711,252.5368,-41.2981,20.9671,42.5257,,60.98,8.9856,32.1572,,1.3071,5.0543,4.0298,6.8282,1.465,3.4844,4.1568,,0.6749,1.4384,1.1734,,0.2666,2.8814,1.7755,4.4097,0.8328,1.9676,3.9301,,0.1377,0.4994,0.2799,
2014/3/3,5.6433,-0.8398,0.2604,-1.7419,1.2324,6.0096,5.1454,,3.1034,0.92,0.5602,,4.2131,1.0499,0.4559,2.7719,0.5541,0.7949,25.0023,,0.7379,0.8759,2.0145,,2807602013,7059225878,1996852057,6438051436,2098044130,13908898852,1709036678,,2807602013,14354039005,16549892174,,124.7612,98.42,536.665,248.1379,-41.807,22.2271,44.7138,,62.839,9.0683,32.3374,,1.3809,5.0118,4.0403,6.7093,1.483,3.6938,4.3707,,0.6955,1.4517,1.18,,0.2816,2.8572,1.7801,4.3329,0.843,2.0858,4.1323,,0.1419,0.504,0.2815,
2014/3/4,1.2821,0.456,2.5325,0.2417,1.7391,0.3779,-5.3617,,0.3344,-1.5497,-1.1142,,3.9516,0.8148,0.7292,2.1325,0.589,0.67,17.762,,0.883,0.7673,1.8172,,2843596910,7091417787,2047421687,6453614815,2134531854,13961464608,1605471462,,2843596910,14131597198,16365492261,,126.3607,98.8688,550.2559,248.7377,-42.5341,22.3111,42.3164,,63.106,8.9278,31.9771,,1.3986,5.0347,4.1426,6.7255,1.5088,3.7077,4.1364,,0.6985,1.4292,1.1669,,0.2852,2.8702,1.8252,4.3434,0.8577,2.0937,3.9107,,0.1425,0.4962,0.2783,
2014/3/5,-1.6878,-4.6044,0.19,1.2862,-1.1966,3.238,-1.214,,0,-0.1852,-1.6901,,2.4147,2.5173,0.3953,2.7407,0.3672,0.8366,10.0203,,0.6467,0.5504,1.6425,,2795603714,6764899848,2051311659,6536619508,2108990447,14413530103,1585980576,,2795603714,14105427573,16088892392,,124.2281,94.3165,551.3013,251.9369,-42.0251,23.0335,41.8026,,63.1236,8.9112,31.4366,,1.375,4.8029,4.1504,6.812,1.4908,3.8278,4.0861,,0.6987,1.4265,1.1471,,0.2804,2.738,1.8287,4.3992,0.8474,2.1615,3.8632,,0.1425,0.4953,0.2736,
2014/3/6,1.073,-1.4956,-2.086,-1.1111,0.173,-2.407,-0.091,,0,0.1855,-1.7192,,2.0376,1.4116,0.9617,1.8431,0.4168,0.6676,8.5126,,0.2581,0.6423,1.6947,,2825599462,6663725275,2008521972,6463990402,2112639220,14066596118,1584536807,,2825599462,14131597198,15812292523,,125.561,92.9059,539.8014,249.1376,-42.0978,22.4791,41.7646,,63.1196,8.9278,30.8962,,1.3897,4.731,4.0639,6.7363,1.4933,3.7356,4.0824,,0.6986,1.4292,1.1274,,0.2834,2.6971,1.7905,4.3504,0.8489,2.1095,3.8597,,0.1425,0.4962,0.2689,
2014/3/7,4.034,-0.2761,0.5165,-3.6116,-1.0363,-2.7653,-1.5945,,2,-0.6481,1.4577,,5.4011,0.6378,0.5824,3.2808,0.3344,0.5955,8.8653,,0.6384,0.5985,2.4442,,2939583304,6645329898,2018895229,6230539705,2090746585,13677609529,1559270844,,2939583304,14040003512,16042792414,,130.6261,92.6494,542.5892,240.1399,-41.6616,21.8575,41.0986,,64.3281,8.8699,31.3465,,1.4458,4.718,4.0849,6.493,1.4779,3.6323,4.0173,,0.712,1.4199,1.1439,,0.2949,2.6897,1.7998,4.1932,0.8401,2.0512,3.7982,,0.1452,0.493,0.2729,
2014/3/10,-5.7143,-2.4221,-2.6975,-9.9917,-2.4433,-6.5334,-10,,-3.5948,-3.0755,-4.5977,,4.274,0.9747,0.6974,4.1594,0.4512,0.5696,12.282,,0.8426,0.7512,2.1932,,2771607115,6484370350,1964435628,5608004514,2039663772,12783991689,1403343760,,2771607115,13608204709,15305192762,,123.1617,90.4053,527.9529,216.1459,-40.6437,20.4295,36.9888,,62.1305,8.5971,29.9053,,1.3632,4.6037,3.9747,5.8443,1.4418,3.395,3.6156,,0.6877,1.3762,1.0913,,0.278,2.6245,1.7512,3.7743,0.8196,1.9171,3.4184,,0.1403,0.4778,0.2603,
2014/3/11,2.5974,-2.1277,-1.7822,-4.3478,0.1789,-2.2204,-4.0638,,1.0169,3.0769,0,,3.5921,1.2189,0.7807,4.1566,0.3054,0.6412,8.738,,0.5382,0.6128,1.5343,,2843596910,6346405024,1929425884,5364178231,2043312544,12500136610,1346314872,,2843596910,14026918700,15305192762,,126.3607,88.4818,518.5439,206.7482,-40.7164,19.9758,35.4856,,62.7759,8.8616,29.9053,,1.3986,4.5057,3.9038,5.5902,1.4443,3.3196,3.4687,,0.6948,1.4186,1.0913,,0.2852,2.5687,1.72,3.6102,0.821,1.8746,3.2794,,0.1417,0.4925,0.2603,
2014/3/12,-2.5316,-1.0145,1.8145,-0.0967,-0.1786,-1.598,0.2681,,-1.3423,0.653,-2.7108,,2.6431,1.0701,0.5053,2.5566,0.3769,0.404,6.8574,,0.603,0.6095,2.7428,,2771607115,6282021205,1964435628,5358990438,2039663772,12300386740,1349924296,,2771607115,14118512385,14890292959,,123.1617,87.5842,527.9529,206.5483,-40.6437,19.6566,35.5808,,61.9426,8.9195,29.0946,,1.3632,4.46,3.9747,5.5848,1.4418,3.2666,3.478,,0.6856,1.4278,1.0617,,0.278,2.5426,1.7512,3.6067,0.8196,1.8446,3.2882,,0.1398,0.4957,0.2533,
2014/3/13,1.9481,6.1493,-0.8581,3.001,0.8945,1.6239,0.5348,,1.3605,-0.1854,0,,2.1043,1.3866,0.6087,1.8485,0.2372,0.2894,4.7188,,0.4785,0.8205,1.4884,,2825599462,6668324119,1947579084,5519812029,2057907634,12500136610,1357143142,,2825599462,14092342761,14890292959,,125.561,92.97,523.4226,212.7467,-41.0072,19.9758,35.771,,62.7465,8.903,29.0946,,1.3897,4.7343,3.9406,5.7524,1.4547,3.3196,3.4966,,0.6945,1.4252,1.0617,,0.2834,2.699,1.7362,3.7149,0.8269,1.8746,3.3058,,0.1416,0.4948,0.2533,
2014/3/14,1.2739,0.6897,-0.7324,-1.0338,0,0.1682,0.9043,,0.3356,-1.6713,5.8824,,2.974,0.9461,0.3435,1.4299,0.2741,0.2732,5.2395,,0.4258,0.7981,4.4643,,2861594359,6714312561,1933315855,5462746303,2057907634,12521162912,1369415181,,2861594359,13856816141,15766192544,,127.1605,93.6112,519.5893,210.5473,-41.0072,20.0094,36.0945,,62.9698,8.7542,30.8061,,1.4074,4.7669,3.9117,5.6929,1.4547,3.3252,3.5282,,0.697,1.4014,1.1241,,0.2871,2.7176,1.7235,3.6765,0.8269,1.8777,3.3357,,0.1421,0.4865,0.2682,
2014/3/17,1.8868,0.7534,2.6157,2.4691,1.2411,2.5189,3.8482,,2.0067,1.8886,1.1696,,2.5698,0.7393,0.5971,1.6821,0.3981,0.3461,8.0333,,0.5535,0.7048,1.7371,,2915586706,6764899848,1983885485,5597628928,2083449040,12836557444,1422112761,,2915586706,14118512385,15950592457,,129.5597,94.3165,533.1802,215.746,-41.5162,20.5135,37.4835,,64.196,8.9195,31.1664,,1.434,4.8029,4.014,5.8335,1.4727,3.409,3.6639,,0.7105,1.4278,1.1373,,0.2925,2.738,1.7686,3.7673,0.8372,1.925,3.4641,,0.1449,0.4957,0.2713,
2014/3/18,-0.2058,6.9341,-0.3922,0.5561,-0.1751,0.9828,-0.9645,,-0.3279,10.0093,0.8671,,2.2127,1.3532,0.3061,1.8826,0.3201,0.4044,6.7932,,0.3461,3.2139,2.0084,,2909587556,7233981958,1976105542,5628755687,2079800268,12962715257,1408396952,,2909587556,15531672105,16088892392,,129.2932,100.8564,531.0893,216.9457,-41.4435,20.7151,37.122,,64.0139,9.8123,31.4366,,1.431,5.1359,3.9983,5.8659,1.4701,3.4425,3.6286,,0.7085,1.5708,1.1471,,0.2919,2.9279,1.7616,3.7882,0.8357,1.9439,3.4307,,0.1445,0.5454,0.2736,
2014/3/19,3.0928,0,3.0184,6.2673,0.7018,-1.9465,-3.4341,,0.9868,-0.4212,-2.0057,,5.9223,1.1016,0.7791,3.6108,0.8831,0.252,5.0288,,0.9734,6.7591,1.8563,,2999574800,7233981958,2035751773,5981525629,2094395358,12710399632,1360030681,,2999574800,15466248044,15766192544,,133.2919,100.8564,547.1195,230.5423,-41.7343,20.3118,35.8471,,64.657,9.771,30.8061,,1.4753,5.1359,4.119,6.2335,1.4804,3.3755,3.504,,0.7156,1.5641,1.1241,,0.3009,2.9279,1.8148,4.0257,0.8416,1.9061,3.3129,,0.146,0.5431,0.2682,
2014/3/20,-1,1.0807,-1.9108,-3.4692,-2.439,-3.2258,-3.9278,,-1.9544,-0.423,-4.6784,,3.1711,1.2199,0.9179,2.147,0.8127,0.2663,4.668,,0.4351,3.2812,1.9935,,2969579052,7312162310,1996852057,5774013898,2043312544,12300386740,1306611217,,2969579052,15400823983,15028592893,,131.959,101.9464,536.665,222.5443,-40.7164,19.6566,34.4391,,63.5065,9.7296,29.3649,,1.4605,5.1914,4.0403,6.0173,1.4443,3.2666,3.3664,,0.7029,1.5575,1.0715,,0.2979,2.9596,1.7801,3.886,0.821,1.8446,3.1827,,0.1434,0.5408,0.2556,
2014/3/21,0,-1.1321,1.039,6.469,1.0714,2.4786,0.1657,,0.9967,2.3789,3.3742,,4.0659,1.4221,0.4978,3.0212,0.7935,0.2781,4.7951,,0.4933,2.5818,1.6887,,2969579052,7229383114,2017598572,6147535013,2065205178,12605268121,1308776870,,2969579052,15767198725,15535692653,,131.959,100.7923,542.2407,236.9407,-41.1526,20.1438,34.4962,,64.1654,9.9611,30.3557,,1.4605,5.1326,4.0822,6.4065,1.4598,3.3476,3.3719,,0.7102,1.5946,1.1077,,0.2979,2.926,1.7986,4.1374,0.8298,1.8903,3.188,,0.1448,0.5536,0.2642,
2014/3/24,-2.0202,-4.6438,-0.0643,-2.0253,0.53,0.417,6.2879,,-0.9868,-0.166,-0.2967,,2.3256,1.1445,0.3112,2.5731,0.9067,0.2395,6.506,,0.5134,1.861,1.5934,,2909587556,6893667486,2016301915,6023027975,2076151496,12657833876,1391071721,,2909587556,15741029101,15489592675,,129.2932,96.1118,541.8923,232.1419,-41.3708,20.2278,36.6653,,63.5571,9.9446,30.2656,,1.431,4.8943,4.0796,6.2768,1.4675,3.3615,3.584,,0.7035,1.5919,1.1044,,0.2919,2.7902,1.7975,4.0536,0.8342,1.8982,3.3885,,0.1435,0.5527,0.2634,
2014/3/25,0.2062,-2.2682,0.7717,-6.2016,0,2.4917,-1.8682,,0.6645,-4.7382,5.3571,,1.7766,0.6348,0.4487,4.4527,0.7452,0.4004,4.7167,,0.3026,3.0992,3.2762,,2915586706,6737306782,2031861801,5649506860,2076151496,12973228408,1365083873,,2915586706,14995194804,16319392283,,129.5597,93.9318,546.0741,217.7455,-41.3708,20.7319,35.9803,,63.9576,9.4734,31.887,,1.434,4.7833,4.1111,5.8875,1.4675,3.4453,3.517,,0.7079,1.5165,1.1636,,0.2925,2.7269,1.8113,3.8022,0.8342,1.9455,3.3252,,0.1444,0.5265,0.2776,
2014/3/26,-1.2346,3.6177,2.7441,-4.6832,-0.5272,-0.081,2.0095,,0.33,0.7853,0.2825,,1.0266,0.6431,1.0328,4.3988,0.5836,0.3015,3.9516,,0.2121,1.3261,2.6771,,2879591808,6981045526,2087618060,5384929404,2065205178,12962715257,1392515490,,2879591808,15112958114,16365492261,,127.9602,97.33,561.0589,207.548,-41.1526,20.7151,36.7034,,64.1938,9.5478,31.9771,,1.4163,4.9563,4.2239,5.6118,1.4598,3.4425,3.5877,,0.7105,1.5284,1.1669,,0.2889,2.8255,1.861,3.6241,0.8298,1.9439,3.392,,0.1449,0.5307,0.2783,
2014/3/27,-4.375,-3.4914,-1.2422,-3.4682,-1.7668,-2.0276,-6.6874,,-1.6447,-2.1645,-2.5352,,2.3042,0.919,0.9141,3.0415,0.5077,0.2837,5.0073,,0.4837,1.2748,1.4849,,2753609666,6737306782,2061684916,5198168847,2028717454,12699886480,1299392370,,2753609666,14785837809,15950592457,,122.362,93.9318,554.0892,200.3498,-40.4256,20.295,34.2489,,63.1435,9.3411,31.1664,,1.3543,4.7833,4.1714,5.4172,1.434,3.3727,3.3478,,0.6989,1.4953,1.1373,,0.2762,2.7269,1.8379,3.4984,0.8152,1.9045,3.1651,,0.1425,0.5192,0.2713,
2014/3/28,-3.7037,-3.0717,0.6918,-8.483,-0.7194,-4.553,-8.1111,,-2.3411,1.4159,-2.0231,,2.4442,0.7632,0.7291,5.4418,0.428,0.3563,6.5849,,0.6842,1.0301,1.4421,,2651624123,6530358792,2075948145,4757206419,2014122365,12121663172,1193997211,,2651624123,14995194804,15627892610,,117.8301,91.0465,557.9225,183.3541,-40.1347,19.371,31.4709,,61.6956,9.4734,30.5359,,1.3042,4.6363,4.2003,4.9576,1.4237,3.2191,3.0762,,0.6829,1.5165,1.1143,,0.266,2.6431,1.8506,3.2017,0.8093,1.8178,2.9084,,0.1393,0.5265,0.2658,
2014/3/31,0,0.3521,0.4997,1.3086,-0.1812,-3.9029,0.8464,,0.3425,-1.7452,1.1799,,1.4147,0.2195,1.0665,2.4411,0.422,0.4183,2.8897,,0.2636,0.8437,1.0743,,2651624123,6553353014,2086321403,4819459939,2010473592,11648571374,1204103596,,2651624123,14733498560,15812292523,,117.8301,91.3671,560.7104,185.7535,-40.062,18.615,31.7373,,61.9444,9.308,30.8962,,1.3042,4.6527,4.2213,5.0225,1.4211,3.0935,3.1023,,0.6856,1.49,1.1274,,0.266,2.6524,1.8599,3.2436,0.8079,1.7469,2.933,,0.1398,0.5173,0.2689,
2014/4/1,1.3575,2.1053,-0.4351,0.6459,0.9074,1.8051,3.5372,,0.6826,1.421,-0.2915,,1.2865,0.4211,0.641,1.4212,0.4037,0.4198,3.0232,,0.2119,0.836,1.3267,,2687619021,6691318340,2077244802,4850586698,2028717454,11858834396,1246694791,,2687619021,14942855555,15766192544,,119.4296,93.2906,558.271,186.9532,-40.4256,18.951,32.8599,,62.3515,9.4403,30.8061,,1.3219,4.7506,4.2029,5.055,1.434,3.1493,3.212,,0.6901,1.5112,1.1241,,0.2696,2.7083,1.8518,3.2645,0.8152,1.7784,3.0368,,0.1408,0.5247,0.2682,
2014/4/2,0,-1.0997,-4.1199,-1.9251,0,0.6206,-2.0845,,-1.0169,1.2259,-1.462,,0.9566,0.2879,1.0684,1.5062,0.3013,0.3074,2.2408,,0.2041,0.848,0.9178,,2687619021,6617736833,1991665428,4757206419,2028717454,11932426453,1220706943,,2687619021,15126042926,15535692653,,119.4296,92.2647,535.2711,183.3541,-40.4256,19.0686,32.1749,,61.7073,9.556,30.3557,,1.3219,4.6984,4.0298,4.9576,1.434,3.1689,3.145,,0.683,1.5297,1.1077,,0.2696,2.6785,1.7755,3.2017,0.8152,1.7894,2.9735,,0.1393,0.5311,0.2642,
2014/4/3,1.3393,3.7526,-1.6276,1.6358,0.1799,-0.7048,2.2472,,1.0274,0,6.8249,,1.156,0.4079,0.6501,1.4855,0.3003,0.3902,3.0544,,0.1873,0.8259,4.7068,,2723613918,6866074420,1959248999,4835023318,2032366227,11848321245,1248138560,,2723613918,15126042926,16595992152,,121.0291,95.7271,526.559,186.3533,-40.4983,18.9342,32.8979,,62.3719,9.556,32.4275,,1.3396,4.8747,3.9642,5.0387,1.4366,3.1465,3.2157,,0.6903,1.5297,1.1833,,0.2732,2.779,1.7466,3.254,0.8166,1.7768,3.0403,,0.1408,0.5311,0.2823,
2014/4/4,0,0.134,0.8604,1.5021,0.5386,1.2422,1.6194,,-0.678,1.6436,-0.8333,,1.1836,0.389,0.3218,1.562,0.2202,0.2623,1.6646,,0.2069,0.86,1.9624,,2723613918,6875272109,1976105542,4907652424,2043312544,11995505359,1268351330,,2723613918,15374654359,16457692217,,121.0291,95.8553,531.0893,189.1526,-40.7164,19.1694,33.4307,,61.9811,9.7131,32.1572,,1.3396,4.8812,3.9983,5.1144,1.4443,3.1856,3.2678,,0.686,1.5549,1.1734,,0.2732,2.7827,1.7616,3.3029,0.821,1.7989,3.0895,,0.1399,0.5398,0.2799,
2014/4/8,0,-2.3411,1.2467,-1.4799,0.3571,4.3821,4.4394,,-0.6826,2.2128,2.8011,,1.3533,0.6283,0.4065,2.2025,0.3398,0.4575,4.5223,,0.3302,1.7837,2.8015,,2723613918,6714312561,2000742029,4835023318,2050610089,12521162912,1324658333,,2723613918,15714859476,16918691999,,121.0291,93.6112,537.7105,186.3533,-40.8618,20.0094,34.9148,,61.5441,9.928,33.058,,1.3396,4.7669,4.0481,5.0387,1.4495,3.3252,3.4129,,0.6812,1.5893,1.2063,,0.2732,2.7176,1.7836,3.254,0.824,1.8777,3.2267,,0.1389,0.5518,0.2878,
2014/4/9,-1.7621,2.9452,0.6481,2.1459,0,4.618,2.7793,,0,-0.5828,-0.8174,,1.7062,0.6518,0.4651,2.3727,0.4072,0.9352,5.1169,,0.1989,1.8463,1.5228,,2675620722,6912062863,2013708601,4938779184,2050610089,13099386221,1361474450,,2675620722,15623265791,16780392065,,118.8964,96.3682,541.1953,190.3523,-40.8618,20.9335,35.8852,,61.5192,9.8702,32.7878,,1.316,4.9073,4.0744,5.1469,1.4495,3.4788,3.5077,,0.6809,1.58,1.1964,,0.2684,2.7976,1.7951,3.3239,0.824,1.9644,3.3164,,0.1389,0.5486,0.2854,
2014/4/10,-0.4484,3.7924,0.4507,-0.7353,0.1779,0.7223,-2.7041,,0.6873,0,0.2747,,1.6006,1.3166,0.6561,2.6218,0.4188,0.5184,4.5564,,0.2422,1.3317,2.2555,,2663622422,7174196983,2022785201,4902464631,2054258861,13194004580,1324658333,,2663622422,15623265791,16826492043,,118.3632,100.0229,543.6347,188.9527,-40.9345,21.0847,34.9148,,61.9663,9.8702,32.8778,,1.3101,5.0934,4.0927,5.109,1.4521,3.5039,3.4129,,0.6859,1.58,1.1997,,0.2672,2.9037,1.8032,3.2994,0.8254,1.9786,3.2267,,0.1399,0.5486,0.2862,
2014/4/11,1.5766,-1.9231,-1.9231,-1.7989,1.421,1.5139,2.0708,,0.6826,2.3451,0.5479,,1.3696,0.6706,0.8887,1.733,1.1973,0.6613,4.3345,,0.2668,1.6057,2.1741,,2705616470,7036231657,1983885485,4814272145,2083449040,13393754450,1352089949,,2705616470,15989640533,16918691999,,120.2293,98.0994,533.1802,185.5535,-41.5162,21.4039,35.6378,,62.3719,10.1016,33.058,,1.3307,4.9955,4.014,5.0171,1.4727,3.557,3.4835,,0.6903,1.6171,1.2063,,0.2714,2.8479,1.7686,3.2401,0.8372,2.0086,3.2935,,0.1408,0.5614,0.2878,
2014/4/14,2.8825,0,0.6536,0.2155,-0.1751,-1.1774,1.4949,,1.3559,-1.964,2.1798,,2.9894,,0.3607,1.34,0.5317,0.5243,3.3685,,0.7709,1.5956,2.381,,2783605414,7036231657,1996852057,4824647732,2079800268,13236057185,1372302720,,2783605414,15675605040,17287491825,,123.6949,98.0994,536.665,185.9534,-41.4435,21.1519,36.1706,,63.2551,9.9032,33.7786,,1.3691,4.9955,4.0403,5.0279,1.4701,3.5151,3.5356,,0.7001,1.5853,1.2326,,0.2792,2.8479,1.7801,3.2471,0.8357,1.9849,3.3427,,0.1428,0.5504,0.294,
2014/4/15,-1.5086,0,-0.7792,2.2581,-1.4035,-3.892,-2.262,,-1.6722,-2.1703,-0.5333,,1.7785,,0.4931,2.6341,0.563,0.7195,2.8029,,0.2509,1.1244,1.6304,,2741611367,7036231657,1981292171,4933591390,2050610089,12720912783,1341261680,,2741611367,15335399922,17195291869,,121.8288,98.0994,532.4832,190.1524,-40.8618,20.3286,35.3524,,62.2365,9.6883,33.5985,,1.3484,4.9955,4.0088,5.1415,1.4495,3.3783,3.4556,,0.6888,1.5509,1.226,,0.275,2.8479,1.7662,3.3204,0.824,1.9077,3.2671,,0.1405,0.5385,0.2925,
2014/4/16,0.2188,0,-0.4581,-1.2618,0,-0.8264,1.8299,,1.0204,6.9966,-1.0724,,1.0454,,0.3605,1.461,0.4061,0.4791,1.6984,,0.1551,3.396,1.611,,2747610517,7036231657,1972215571,4871337871,2050610089,12615781272,1365805758,,2747610517,16408354524,17010891956,,122.0954,98.0994,530.0438,187.753,-40.8618,20.1606,35.9993,,62.8859,10.3661,33.2382,,1.3514,4.9955,3.9904,5.0766,1.4495,3.3504,3.5189,,0.696,1.6594,1.2129,,0.2756,2.8479,1.7582,3.2785,0.824,1.8919,3.3269,,0.142,0.5761,0.2893,
2014/4/17,-0.4367,0,-1.3807,-0.1065,0.1779,1.25,-1.1628,,0,-2.0734,-0.271,,0.649,,0.8355,1.4928,0.2862,0.3233,2.6312,,0.1903,1.7937,1.0077,,2735612218,7036231657,1944985770,4866150078,2054258861,12773478538,1349924296,,2735612218,16068149406,16964791978,,121.5622,98.0994,522.7257,187.553,-40.9345,20.4127,35.5808,,62.8724,10.1512,33.1481,,1.3455,4.9955,3.9353,5.0712,1.4521,3.3922,3.478,,0.6959,1.625,1.2096,,0.2744,2.8479,1.7339,3.275,0.8254,1.9156,3.2882,,0.1419,0.5642,0.2885,
2014/4/18,3.0702,0,-3.6667,-0.1066,0.8881,-0.5761,0.107,,0.6734,-3.9088,0,,2.0395,,1.0584,1.3961,0.3883,0.2281,1.9034,,0.3086,3.5583,0.8652,,2819600312,7036231657,1873669625,4860962285,2072502723,12699886480,1351368065,,2819600312,15440078420,16964791978,,125.2944,98.0994,503.5591,187.3531,-41.2981,20.295,35.6188,,63.3053,9.7544,33.1481,,1.3868,4.9955,3.791,5.0658,1.465,3.3727,3.4817,,0.7007,1.5615,1.2096,,0.2828,2.8479,1.6703,3.2715,0.8328,1.9045,3.2918,,0.1429,0.5421,0.2885,
2014/4/21,-2.1277,0,-1.1073,-3.5219,-2.2887,-4.1391,-3.4722,,-2.6756,-2.1186,-4.0761,,1.404,,0.5797,1.8225,0.3579,0.5918,2.2131,,0.244,1.4099,1.7329,,2759608816,7036231657,1852923110,4689765107,2025068682,12174228927,1304445563,,2759608816,15112958114,16273292305,,122.6286,98.0994,497.9833,180.7547,-40.3529,19.455,34.382,,61.6178,9.5478,31.7969,,1.3573,4.9955,3.749,4.8874,1.4314,3.2331,3.3608,,0.682,1.5284,1.1603,,0.2768,2.8479,1.6518,3.1563,0.8137,1.8257,3.1775,,0.1391,0.5307,0.2768,
