ÈÕÆÚ,000157.SZ,000425.SZ,000528.SZ,000551.SZ,000584.SZ,000680.SZ,000821.SZ,000852.SZ,000856.SZ,002006.SZ,002009.SZ,002021.SZ,002031.SZ,002073.SZ,002097.SZ,002111.SZ,002192.SZ,002204.SZ,002209.SZ,002278.SZ,002337.SZ,002353.SZ,002366.SZ,002367.SZ,002430.SZ,002459.SZ,002483.SZ,002490.SZ,002509.SZ,002523.SZ,002526.SZ,002529.SZ,002535.SZ,002564.SZ,002595.SZ,002613.SZ,002645.SZ,002651.SZ,002667.SZ,002689.SZ,002690.SZ,002691.SZ,002698.SZ,002722.SZ,002730.SZ,002757.SZ,002774.SZ,002779.SZ,002786.SZ,002796.SZ,002816.SZ,002833.SZ,002837.SZ,002890.SZ,002957.SZ,002960.SZ,300004.SZ,300084.SZ,300097.SZ,300099.SZ,300103.SZ,300151.SZ,300171.SZ,300173.SZ,300195.SZ,300201.SZ,300210.SZ,300216.SZ,300275.SZ,300276.SZ,300281.SZ,300293.SZ,300307.SZ,300362.SZ,300382.SZ,300385.SZ,300411.SZ,300412.SZ,300415.SZ,300442.SZ,300450.SZ,300457.SZ,300461.SZ,300471.SZ,300472.SZ,300480.SZ,300483.SZ,300486.SZ,300499.SZ,300509.SZ,300512.SZ,300521.SZ,300540.SZ,300549.SZ,300551.SZ,300604.SZ,300619.SZ,300669.SZ,300724.SZ,300751.SZ,300756.SZ,300757.SZ,300776.SZ,300786.SZ,600031.SH,600169.SH,600262.SH,600302.SH,600320.SH,600375.SH,600388.SH,600444.SH,600499.SH,600501.SH,600520.SH,600526.SH,600545.SH,600560.SH,600579.SH,600582.SH,600761.SH,600815.SH,600835.SH,600843.SH,600894.SH,600984.SH,601038.SH,601106.SH,601608.SH,601798.SH,603011.SH,603012.SH,603029.SH,603036.SH,603076.SH,603159.SH,603169.SH,603185.SH,603203.SH,603279.SH,603283.SH,603289.SH,603298.SH,603311.SH,603318.SH,603321.SH,603337.SH,603338.SH,603356.SH,603488.SH,603611.SH,603638.SH,603656.SH,603686.SH,603690.SH,603789.SH,603800.SH,603855.SH,603895.SH,603901.SH,603912.SH,603956.SH,603960.SH,603966.SH,688001.SH,688006.SH,688012.SH,688022.SH,900924.SH,900925.SH,900947.SH
2015/10/21,4.4847,4.0932,5.8136,9.3641,12.8268,6.1392,12.5052,10.6463,9.47,8.8291,16.649,8.18,3.6832,14.0043,8.9639,28.189,17.8282,4.5205,16.437,12.714,7.8878,25.9788,30.2371,13.8079,8.0984,15.79,6.9648,8.09,3.9269,2.8561,3.1426,19.36,6.5147,8.0387,18.5623,5.2594,8.0515,10.6816,13.9579,8.341,26.5821,9.063,15.816,21.3498,14.5775,19.3917,,,,,,,,,,,22.9805,11.595,21.2964,10.1011,10.4472,13.2772,20.8397,16.4223,18.5785,5.8336,8.7819,49.5635,16.58,19.6708,8.9407,18.8674,12.5273,11.9278,7.5781,23.7017,17.749,20.3177,9.6854,44.7327,14.8704,19.7635,20.765,18.5833,17.4608,29.193,39.4756,35.9342,,,,,,,,,,,,,,,,,6.4758,5.54,36.037,7.35,4.959,6.86,14.096,17.9333,14.3969,17.7994,14.84,14.5922,11.6623,16.2452,12.2,5.6607,8.3267,8.51,24.6999,14.18,14.8915,6.9426,10.915,9.9,7.7133,11.2624,11.2764,9.2962,,,,,19.3268,,,,,,,22.5324,10.8192,,,18.994,,,16.1389,,,23.9951,,23.8216,,,,11.4277,,,,,,,,,0.946,2.1005,0.3937
2015/10/22,4.5361,4.1906,5.9579,10.2405,13.4442,6.2685,13.132,11.1668,9.74,9.0876,16.649,8.3,3.7925,14.4931,9.2151,28.8059,17.8682,4.6094,17.6431,13.9854,8.1571,26.4413,30.9724,14.68,8.4505,16.49,6.9648,8.51,4.0902,2.9876,3.2531,19.83,6.5147,8.3682,19.066,5.3976,8.2424,10.9716,13.9579,9.022,27.7282,9.7015,17.3729,22.0914,14.5775,20.4191,,,,,,,,,,,23.8375,12.7515,21.2964,10.1011,10.7852,14.4253,22.9198,17.4023,19.9604,6.1045,9.5822,52.5634,17.42,21.5925,9.31,19.9836,13.0798,12.2979,8.1032,24.7751,17.9866,20.3177,10.0282,46.2866,15.475,20.2458,21.489,20.0083,17.9562,30.4893,40.5797,36.7592,,,,,,,,,,,,,,,,,6.5621,5.72,36.7078,7.63,5.0628,6.86,14.7389,18.052,14.3969,18.4886,15.92,15.4122,11.8424,17.8687,12.64,5.8775,8.5539,9.07,25.5516,15.32,15.3633,7.0119,11.2613,10.24,8.1303,11.5919,11.339,9.6409,,,,,19.9687,,,,,,,23.546,10.965,,,19.3455,,,16.6727,,,23.9951,,24.4351,,,,11.9145,,,,,,,,,0.99,2.1427,0.4039
2015/10/23,4.5618,4.1906,6.0733,11.2645,13.9023,6.2685,14.4451,11.0249,10.15,9.9924,16.649,8.55,3.9581,15.2412,9.2634,29.4228,18.7616,4.6835,18.1116,14.9588,8.5061,26.3527,30.8499,15.4067,8.832,16.35,6.9648,8.75,4.0959,3.0842,3.367,21.81,6.5147,8.6079,19.2245,5.5819,8.6155,12.0736,13.9579,9.2874,30.2515,10.4983,19.1115,22.6476,14.5775,20.7551,,,,,,,,,,,23.9172,13.4095,21.2964,10.1011,11.2227,15.6323,25.2118,18.5803,21.1227,6.3878,9.4663,52.7926,19.16,21.6344,9.9297,21.3073,13.6228,13.4587,8.2829,26.6196,18.2905,20.3177,10.5396,47.4818,15.2789,20.8505,22.4341,20.9687,18.3359,30.1331,43.4441,37.7334,,,,,,,,,,,,,,,,,6.6291,5.78,37.2701,7.99,5.1028,6.86,16.2138,18.2894,14.3969,19.068,16.45,16.9534,11.9278,19.6605,12.78,6.022,8.8251,9.18,26.5865,15.73,15.5858,7.0273,12.1024,10.18,8.1104,11.9713,11.7438,9.9806,,,,,20.0378,,,,,,,24.9941,11.2334,,,21.2791,,,17.5821,,,24.8306,,25.969,,,,12.4161,,,,,,,,,1.015,2.1875,0.4117
2015/10/26,4.6388,4.4733,6.1815,11.107,13.6235,6.4675,15.8877,11.0603,10.36,10.4001,18.3188,8.98,4.1568,15.8696,9.5628,30.2201,19.3684,4.7971,18.0916,16.4586,8.7753,26.9825,33.6637,15.7459,8.9884,16.42,6.9648,8.79,4.2959,3.088,3.4603,23.99,6.5147,8.9973,20.0827,5.3746,9.175,12.3346,13.9579,9.7208,31.2774,10.3987,20.4998,22.7646,14.5775,21.201,,,,,,,,,,,24.575,12.9111,23.4255,10.1011,12.343,15.1613,24.3644,18.5803,21.141,6.7587,10.4157,50.2312,19.28,22.7035,10.1935,22.1766,14.0039,13.9971,8.0753,27.0823,18.7989,20.3177,11.2355,48.3484,15.7626,22.4948,22.716,20.8008,18.1171,30.0589,43.5734,39.453,,,,,,,,,,,,,,,,,6.7441,5.82,37.8916,8.1,5.1427,6.86,16.4407,18.5663,12.9592,20.9758,18.1,18.6527,12.07,21.6306,12.93,6.022,9.4335,9.35,26.8796,16.72,16.8498,7.312,13.3097,10.13,8.1998,12.171,11.2137,10.2613,,,,,20.4427,,,,,,,24.7624,11.7371,,,22.1881,,,17.8589,,,24.4577,,28.569,,,,13.5913,,,,,,,,,1.047,2.1787,0.4125
2015/10/27,4.5789,4.3953,6.2031,10.9002,13.6434,6.4974,16.216,10.8829,10.77,10.4896,19.2814,8.95,4.1502,15.7199,9.4179,31.1123,19.3217,4.9503,17.8325,17.2831,9.6529,26.4216,32.649,15.3502,9.1743,16,6.9648,8.86,4.2367,3.1383,3.4568,23.1,6.5147,9.1171,20.1013,5.2901,8.993,12.5762,13.9579,9.6943,31.5177,10.8908,20.0132,22.6378,14.5775,21.0653,,,,,,,,,,,24.0269,12.5521,22.9499,10.1011,12.7607,15.1613,25.4718,18.5803,21.0952,6.6003,9.9189,50.1316,20.46,21.7322,10.2726,21.8308,13.8229,13.7615,8.0074,26.706,18.0805,20.3177,11.167,48.3086,15.4145,22.6095,22.5502,20.836,17.8777,30.0836,43.5933,38.5684,,,,,,,,,,,,,,,,,6.6578,5.93,38.7696,8.1,5.3104,7.55,16.9039,19.3379,11.6623,23.0733,19.09,18.3761,11.6718,21.7889,12.76,6.0653,9.2209,9.43,26.5865,16.8,16.7785,7.3505,13.6561,10.4,8.2891,12.2109,11.0113,10.212,,,,,19.8798,,,,,,,27.2435,11.5482,,,21.6658,,,17.7601,,,24.1332,,31.4297,,,,13.3061,,,,,,,,,1.054,2.1717,0.4132
2015/10/28,4.519,4.3661,6.0805,10.4768,13.6334,6.6267,16.216,10.8533,10.38,10.4597,18.5938,8.89,4.2363,16.1089,9.1475,28.673,20.2884,4.7033,18.2013,16.399,10.6202,25.8509,31.4626,14.8173,9.1254,15.69,6.9648,9,4.1409,3.0571,3.4948,23.46,6.5147,9.1671,19.7562,5.1059,8.5933,12.0929,13.9579,9.8623,29.4658,10.592,19.8186,22.306,14.5775,21.201,,,,,,,,,,,22.7214,11.6848,21.7277,10.1011,12.2502,14.3566,23.8925,18.5803,19.8323,6.6087,9.2897,49.0353,20.46,21.4178,10.0286,24.0139,14.0039,14.4513,7.7378,25.904,17.0582,20.3177,10.6292,47.8105,14.7723,22.6095,22.5336,20.4651,17.8736,28.2331,43.3645,37.9819,,,,,,,,,,,,,,,,,6.5237,5.75,37.9113,8.24,5.0868,8.31,16.2799,20.2973,10.5548,23.0733,19.4,17.5363,11.8804,20.5515,12.25,5.9015,9.0376,9.23,25.8172,16.69,16.6361,7.312,12.7259,9.89,7.7431,12.3307,11.0547,10.2219,,,,,19.5539,,,,,,,25.6603,11.4687,,,22.0173,,,17.4306,,,24.5475,,29.1826,,,,13.1536,,,,,,,,,1.039,2.1401,0.4054
2015/10/29,4.5104,4.3661,6.1238,10.6836,13.9322,6.766,15.828,10.877,11.06,10.4597,18.5545,8.77,4.17,15.68,9.1378,28.9957,21.3019,4.723,17.8424,16.3196,11.6872,26.028,32.0411,14.1148,9.1254,15.84,6.9648,9.19,4.2198,3.1228,3.481,23.33,6.5147,9.207,20.0454,5.1596,8.802,12.4989,13.9579,9.7473,29.5675,10.2639,19.2218,24.5405,14.5775,21.6404,,,,,,,,,,,22.9406,11.7346,21.6282,10.1011,12.1309,14.4842,24.0466,18.5803,19.7774,6.5212,9.1351,47.8891,20.8,20.6701,10.121,24.6659,13.68,14.4681,7.7178,26.3852,17.3787,20.3177,10.6398,48.1093,14.7151,23.9455,22.8265,20.3245,18.1543,27.9213,44.8564,38.0216,,,,,,,,,,,,,,,,,6.5237,5.77,37.28,8.43,5.1427,8.1,16.5825,20.2775,10.3071,25.3807,18.91,18.1686,11.6907,20.7297,12.39,6.0846,9.5287,9.29,26.2385,17.4,17.2236,7.3274,13.0227,9.89,7.7332,12.4805,11.1221,10.276,,,,,19.6823,,,,,,,25.6313,11.6808,,,22.178,,,17.3779,,,24.3404,,29.451,,,,13.4192,,,,,,,,,1.05,2.1699,0.407
2015/10/30,4.4762,4.3466,6.2031,10.5063,14.2509,7.0347,15.2012,10.9243,10.9,10.2907,17.9946,9.25,4.0243,15.4107,9.0316,30.3435,20.7351,4.728,17.7029,16.4288,11.2384,25.6344,31.8646,14.0017,9.1743,15.53,6.9648,8.99,4.155,3.088,3.5328,22.6,6.5147,9.0472,20.0827,5.3285,8.8775,12.1122,13.9579,9.765,28.7449,10.2932,18.359,26.9995,14.5775,22.5321,,,,,,,,,,,24.0468,11.5252,20.7102,10.1011,11.8989,14.1604,23.3821,18.5803,19.5852,6.2503,9.0303,47.4406,20.66,19.7127,9.6924,23.2039,13.2227,14.1384,7.5701,26.3297,17.3124,20.3177,10.5448,48.0894,14.5354,24.1115,23.5948,20.5314,18.2864,28.4755,47.2435,37.2065,,,,,,,,,,,,,,,,,6.4279,5.67,36.4414,8.31,5.0708,7.7,16.0909,20.1193,10.4043,24.5616,18.98,17.8624,11.3873,19.7793,12.4,6.2051,9.2209,9.03,26.3942,16.58,16.6183,7.3351,12.5577,9.64,7.6041,12.191,10.6836,10.084,,,,,19.3465,,,,,,,25.3899,11.5018,,,21.5854,,,17.3185,,,23.9261,,28.0858,,,,13.0209,,,,,,,,,1.059,2.2235,0.4132
2015/11/2,4.4419,4.1809,6.0805,10.0436,14.3305,6.6864,14.2561,10.4393,10.57,10.0819,17.3758,9.5,3.8786,15.1414,9.0122,29.8025,21.1352,4.5699,17.5932,14.7899,10.1116,25.7131,30.1979,13.2669,9.0863,15.77,6.9648,8.72,4.0705,3.088,3.557,22.14,6.5147,8.6378,20.064,5.0368,8.389,11.5032,13.9579,9.1813,26.7023,10.1643,17.9049,29.7024,14.5775,23.6306,,,,,,,,,,,24.854,11.1464,19.8254,10.1011,11.5741,13.7384,22.342,18.5803,19.1093,5.9253,8.4121,47.1416,19.88,18.8323,9.1715,21.3172,12.6892,14.5018,7.8396,26.0953,17.2185,20.3177,10.3867,50.8983,14.8704,25.57,24.4902,21.0194,18.8973,28.9703,48.9343,38.3696,,,,,,,,,,,,,,,,,6.3321,5.53,35.6621,8.15,5.0149,7.37,15.7221,20.2182,10.4771,22.484,17.66,17.2004,11.5106,17.7994,12.76,6.0172,8.7371,8.54,25.7073,15.62,16.556,7.3967,11.9738,9.04,7.1971,11.9613,10.7752,10.1923,,,,,18.5861,,,,,,,25.3899,11.7537,,,21.8516,,,17.7864,,,24.5682,,28.5,,,,12.6226,,,,,,,,,1.027,2.2244,0.4125
2015/11/3,4.4505,4.1419,6.0661,10.27,15.0376,6.4476,14.6143,10.3979,10.7,9.8731,17.2383,9.6,3.8819,14.9619,8.9736,29.2804,22.1953,4.5303,17.7428,14.9191,10.1914,25.4474,28.8546,13.1539,9.4286,16.68,6.9648,8.68,4.0508,3.1576,3.7055,22.28,6.5147,8.5679,19.9241,5.0598,8.2025,11.3679,13.9579,8.9867,26.046,9.8714,17.5027,32.6687,14.5775,24.0377,,,,,,,,,,,24.4155,11.3757,20.0742,10.1011,11.289,13.7482,21.9761,18.5803,18.8439,5.867,8.7156,46.6433,20.8,19.0139,9.2111,21.1295,12.794,14.4008,7.9814,26.4963,17.445,20.3177,10.7347,55.9881,14.5239,25.2973,25.2253,23.1198,19.2853,31.1721,49.6007,41.7393,,,,,,,,,,,,,,,,,6.313,5.51,36.3921,8.06,5.0149,7.45,15.949,20.0599,10.1323,22.9934,17.06,17.892,11.2735,17.938,14.04,5.9497,8.7811,8.74,25.6524,15.89,16.0754,7.4352,13.1712,9.07,7.2567,12.181,11.2619,11.2116,,,,,18.6651,,,,,,,26.6932,12.6351,,,22.5597,,,19.3021,,,24.2368,,31.353,,,,13.2225,,,,,,,,,1.033,2.2393,0.4125
2015/11/4,4.6046,4.2978,6.4556,10.8904,15.5754,6.8456,15.9275,10.9184,11.67,10.5194,18.5447,10.12,4.127,16.099,9.331,30.6092,23.302,4.7675,19.3376,16.409,10.7697,26.5594,30.2861,14.1148,9.8785,17.15,6.9648,9.2,4.2564,3.3277,3.8747,23.12,6.5147,9.1072,20.7543,5.2978,8.7443,11.8996,13.9579,9.5881,28.6525,10.4866,19.2542,35.9375,14.5775,24.8196,,,,,,,,,,,26.6279,12.0437,21.5231,10.1011,12.0646,14.808,24.1718,18.5803,20.2716,6.3253,9.1627,49.125,22.83,20.8168,9.877,23.1545,13.6419,14.9728,8.3668,28.0385,18.6165,20.3177,11.225,58.1894,15.6368,26.8784,26.0212,23.7171,20.0407,31.5927,51.4009,43.8864,,,,,,,,,,,,,,,,,6.5716,5.81,37.3688,8.48,5.2146,7.77,16.885,20.6237,10.4431,25.2908,18.26,18.8207,11.7571,19.413,15.08,6.2484,9.2502,9.61,27.4291,16.79,16.7963,7.6199,14.0618,9.57,7.6935,12.78,11.551,11.8221,,,,,19.9786,,,,,,,27.6007,13.3774,,,23.5993,,,20.0666,,,25.1206,,32.7335,,,,14.0043,,,,,,,,,1.077,2.3351,0.4242
2015/11/5,4.6987,4.3758,6.5782,10.9101,15.2169,6.9451,15.4897,11.1609,11.43,10.4299,18.2206,10.04,4.0409,15.8496,9.1668,31.6533,23.6021,4.7922,19.2579,16.4189,10.4307,26.2346,30.4871,14.0017,9.5753,16.6,6.9648,9.1,4.2705,3.2542,3.7504,22.14,6.5147,9.1571,20.7449,5.2441,9.175,12.0252,13.9579,9.712,27.6543,10.5451,18.9753,39.5283,14.5775,26.2993,,,,,,,,,,,25.9602,11.8742,20.8816,10.1011,11.8989,14.494,23.8058,18.5803,20.0611,6.2045,8.9033,47.7695,22.15,20.2578,10.6155,22.5618,13.4704,15.1108,8.0733,27.7609,18.0805,22.3519,10.9034,60.1417,15.7364,27.3132,25.8111,24.6932,20.0283,30.5289,51.0727,43.3397,,,,,,,,,,,,,,,,,6.7824,5.96,36.7571,8.54,5.3343,7.63,17.4333,21.3161,10.4723,24.7814,17.85,19.0084,11.9847,18.6013,14.56,6.3689,9.3015,9.83,26.9254,16.55,16.9833,7.6507,13.5967,9.92,7.9714,12.8,11.4691,11.7236,,,,,20.1366,,,,,,,27.0022,13.2614,,,23.0218,,,19.6909,,,24.7132,,31.5448,,,,13.5716,,,,,,,,,1.072,2.3175,0.4297
2015/11/6,4.7329,4.4051,6.5998,11.0971,15.4858,7.0446,15.8081,11.2141,12.07,11.4739,18.5938,10.17,4.2363,16.468,9.302,32.0044,24.7822,4.9108,20.5637,16.8858,10.5703,26.5397,31.5362,14.6638,9.7513,16.67,6.9648,9.32,4.3832,3.3122,3.7745,22.39,6.5147,9.4067,21.0341,5.4821,9.3882,12.3152,13.9579,10.2338,28.56,10.9962,19.8705,39.5283,14.5775,27.0101,,,,,,,,,,,26.2292,12.0437,22.065,10.1011,12.3563,14.916,24.9903,18.5803,22.0653,6.3837,9.2455,48.8359,22.61,20.7609,11.3935,23.0557,14.0611,15.2016,8.4647,28.31,19.2851,24.5861,11.9948,66.1578,16.7496,28.4476,28.3701,25.431,20.9695,31.8154,52.7535,46.9182,,,,,,,,,,,,,,,,,6.8399,6.02,38.0494,8.89,5.4062,7.7,17.4333,21.4151,10.6326,27.2585,19.44,19.0084,12.1174,18.8389,14.58,6.5664,9.4848,10.08,28.18,16.7,17.3037,7.8508,13.8144,9.98,8.0509,13.0796,11.4691,12.5656,,,,,20.5514,,,,,,,27.9772,14.1362,,,23.3834,,,20.3895,,,25.1552,,31.8976,,,,14.1125,,,,,,,,,1.088,2.3421,0.4367
2015/11/9,4.8014,4.4343,6.571,11.363,15.4858,7.0347,16.2259,11.22,12.1,12.6173,18.9179,9.97,4.3423,16.6476,9.302,31.416,25.6756,4.9651,20.4839,18.5743,10.6999,27.1301,31.9823,14.6073,9.7807,16.69,6.9648,9.42,4.4311,3.3277,3.7365,24.63,6.5147,9.5066,20.9875,5.3976,9.3482,12.2862,13.9579,10.2427,29.7061,11.2247,20.1624,39.5283,14.5775,27.6886,,,,,,,,,,,25.8904,12.1234,23.8181,10.1011,12.7341,15.6029,25.1444,18.5803,23.7402,6.5878,9.367,49.0851,22.71,21.3059,11.3473,23.5299,14.3754,15.6828,8.7262,28.8837,19.694,24.2241,12.4007,69.7336,18.168,30.4398,30.4538,26.1845,21.8281,34.9969,54.6035,51.61,,,,,,,,,,,,,,,,,6.8878,6.09,38.7499,9.07,5.4941,7.77,17.5657,20.6237,10.6228,27.7979,21.38,19.206,12.2122,19.7298,14.23,6.9759,9.5581,9.84,28.2442,16.91,17.4639,8.2434,13.7649,10.1,8.1402,13.1395,11.4691,12.7773,,,,,20.2847,,,,,,,28.8461,14.1362,,,24.9151,,,20.7388,,,27.6686,,33.2781,,,,15.209,,,,,,,,,1.101,2.4089,0.4422
2015/11/10,4.8014,4.3856,6.6359,12.0326,15.914,7.0347,15.9971,11.22,12.6,13.3928,18.7215,9.97,4.2661,16.4481,9.5628,31.0078,26.9624,5.0046,20.5338,19.2001,11.029,26.9136,31.3107,14.3731,9.947,16.98,6.9648,9.71,4.4452,3.3818,3.816,24.45,6.5147,9.5765,20.7543,5.3976,9.7701,12.5665,13.9579,10.1631,29.1516,11.0724,19.7408,39.5283,14.5775,27.372,,,,,,,,,,,25.6114,12.4624,23.6854,10.1011,12.5684,15.4459,24.9518,18.5803,23.3466,6.5462,9.5491,50.4106,23.12,20.9146,11.3407,23.1841,14.2706,15.6155,8.6124,30.4445,19.2354,23.9049,12.3111,67.4328,18.3837,31.6612,30.4538,25.4349,22.6702,38.4951,55.8965,51.8884,,,,,,,,,,,,,,,,,6.859,6.16,38.3553,9.98,5.4222,7.84,17.8399,20.8117,10.7346,27.4283,23.52,19.2159,12.5725,19.324,15.11,6.9421,9.4554,9.72,26.6598,16.78,17.1702,8.5128,13.5571,9.95,8.0906,13.0696,11.4691,12.3637,,,,,20.0576,,,,,,,28.3248,14.1362,,,24.7645,,,20.1259,,,28.8218,,32.4191,,,,14.9238,,,,,,,,,1.099,2.4142,0.4406
2015/11/11,4.8613,4.4635,6.8523,11.9341,17.5074,7.7411,16.5244,11.3679,13.28,14.7351,19.1046,10.28,4.2794,16.7473,9.6594,31.1123,27.9424,5.143,20.9225,18.9716,11.1188,27.1498,33.6294,14.4539,10.2306,17.1,6.9648,9.6,4.448,3.4823,3.7987,26.9,6.5147,9.8861,20.7356,5.4898,9.9123,12.8082,13.9579,10.5788,29.549,11.8106,20.1624,39.5283,14.5775,30.1118,,,,,,,,,,,28.1725,12.8413,24.3877,10.1011,13.0258,16.6627,25.9148,18.5803,23.7585,6.742,9.7644,54.3574,23.55,21.3409,12.4748,24.2214,15.2709,16.0663,8.9379,30.6419,20.4456,25.7485,12.9702,74.176,18.7922,34.8273,33.4992,27.3128,24.9363,38.9998,61.4861,57.0772,,,,,,,,,,,,,,,,,6.9261,6.18,38.6512,10.34,5.4461,8.01,18.0951,21.8503,10.9289,27.4183,25.87,19.453,12.8759,20.0862,15.27,6.9759,9.6534,9.91,27.3924,16.94,17.2236,8.9361,13.7056,9.98,8.1402,13.3491,11.4691,12.8167,,,,,20.9464,,,,,,,29.7922,14.1362,,,25.9146,,,21.0551,,,29.3534,,33.8763,,,,15.804,,,,,,,,,1.102,2.4019,0.443
2015/11/12,4.7843,4.3856,6.6503,12.3871,17.7364,7.562,16.0468,11.7464,13.08,14.0789,18.7903,10.2,4.1767,16.2586,9.5532,31.378,26.5423,4.9898,21.1219,19.0312,10.8096,26.6479,33.8549,14.1551,9.8785,17.21,6.9648,9.47,4.5353,3.4629,3.7504,27.16,6.5147,9.6863,22.1441,5.4437,9.7257,14.0939,13.9579,10.508,30.1221,12.0683,19.6305,39.5283,14.5775,33.1229,,,,,,,,,,,30.2453,12.3826,23.6632,10.1011,12.9728,16.8197,26.0496,18.5803,24.4632,6.5462,9.9576,51.9754,22.86,20.7329,12.6528,23.5793,14.7279,16.2009,9.8325,31.339,22.4901,26.7727,13.7663,81.5966,18.5471,34.8233,35.9256,30.0456,27.4296,42.8988,67.6328,59.6517,,,,,,,,,,,,,,,,,6.7824,6.14,38.3355,10.22,5.3503,7.82,17.9628,21.8997,10.7394,28.3173,25.3,19.3048,12.4113,19.512,15.09,7.2119,9.4628,9.72,27.1726,16.7,16.8409,8.7591,14.0222,10.03,7.9417,13.419,11.4691,14.0969,,,,,21.1834,,,,,,,32.7752,14.1362,,,28.506,,,23.1639,,,31.3352,,37.2662,,,,16.9301,,,,,,,,,1.09,2.3439,0.4367
2015/11/13,4.6645,4.2978,6.4628,11.9932,17.3381,7.373,15.818,11.2969,12.71,14.0192,17.975,10.21,4.1767,15.7798,10.5095,29.717,26.1956,5.1232,20.8129,18.177,10.9393,25.7229,33.6686,13.6383,9.6046,16.87,6.9648,9.29,4.7917,3.3663,3.6019,25.41,6.5147,9.3568,21.5471,5.2441,9.3349,14.5482,13.9579,10.3311,28.56,11.9277,19.0077,39.5283,14.5775,30.3832,,,,,,,,,,,29.2986,11.6548,24.4319,10.1011,12.3298,15.6814,24.7785,18.5803,23.3741,6.3337,9.4387,48.5868,21.67,20.4185,11.8287,23.8954,14.042,15.4405,9.7646,29.4883,22.9488,24.0955,12.5273,73.439,16.8199,31.341,32.333,27.0785,24.6887,38.6089,61.6652,53.6876,,,,,,,,,,,,,,,,,6.6578,5.89,38.7104,10.03,5.2784,7.59,17.6791,21.2073,10.3994,27.0088,24.56,19.9074,12.0131,18.6013,15.69,6.9711,9.4628,9.57,27.1452,16.88,16.4759,8.3203,13.3394,9.6,7.7431,12.9498,11.4691,12.7478,,,,,19.9983,,,,,,,31.2982,14.1362,,,26.688,,,23.1639,,,29.2775,,35.0191,,,,15.6024,,,,,,,,,1.086,2.3456,0.4367
2015/11/16,4.6987,4.3563,6.5854,12.6037,17.5472,7.562,17.3998,11.291,12.91,14.0988,19.7725,11.12,4.594,17.3558,11.118,30.2486,26.2156,5.1677,21.999,18.6737,12.0362,26.8152,32.9578,14.8415,9.8687,17.71,6.9648,9.92,4.9269,3.5943,3.8505,27.56,7.1684,9.6264,22.2467,5.6203,9.8945,15.3312,13.9579,11.2599,29.3642,12.1855,20.9085,38.2501,14.5775,31.4687,,,,,,,,,,,30.1357,11.934,26.8762,10.1011,12.6612,16.3585,25.6067,18.5803,25.7078,6.967,9.665,48.5868,22.73,22.4589,12.7254,26.2859,15.4424,15.4775,10.2339,29.5685,22.4625,23.8906,13.355,72.5226,17.1679,30.337,33.7148,27.6876,25.184,37.0107,64.6987,54.8704,,,,,,,,,,,,,,,,,6.7345,5.98,41.4529,10.72,5.3503,7.74,18.3409,21.059,10.686,26.7291,27.02,20.4212,12.0795,20.4624,15.9,7.2408,9.5287,9.86,29.6179,17.95,17.1168,8.3126,13.4977,9.61,7.7431,13.3691,12.0522,12.7577,,,,,20.0279,,,,,,,31.694,14.1362,,,29.3548,,,23.9679,,,29.022,,35.6326,,,,16.4039,,,,,,,,,1.111,2.4168,0.4367
2015/11/17,4.7244,4.3661,6.5782,12.6037,17.2883,7.3531,16.9621,11.5808,12.7,14.238,19.3305,10.91,4.5973,17.3558,10.664,32.422,24.9955,5.0935,21.6302,18.2763,11.7669,26.4806,33.3353,14.4539,9.6535,17.3,6.9648,10.7,4.7889,3.4591,4.0024,26.36,7.8838,9.5166,21.8176,5.5358,9.708,15.4375,13.9579,10.9061,29.7431,11.9512,20.6749,40.026,14.5775,29.6142,,,,,,,,,,,30.1656,11.7745,25.549,10.1011,12.1707,15.5538,24.8362,18.5803,24.7286,7.6629,9.3173,46.0353,22.06,21.3479,12.2836,27.3034,14.747,15.4573,9.5649,30.136,22.2138,23.238,12.9122,68.1499,16.56,30.1315,32.0124,26.4812,23.9828,35.4274,65.1463,51.5305,,,,,,,,,,,,,,,,,6.7441,6.58,44.4025,10.54,5.3902,7.73,18.5489,20.604,10.5888,27.648,24.84,20.6089,12.3924,19.5813,15.28,7.1204,9.4774,9.84,28.757,17.36,17.1168,8.1741,13.3592,9.65,7.7431,13.8084,11.4595,12.6296,,,,,19.6625,,,,,,,31.4816,14.1362,,,29.189,,,23.6186,,,29.0772,,34.7967,,,,15.7844,,,,,,,,,1.09,2.4019,0.4422
