ÈÕÆÚ,000410.SZ,000530.SZ,000570.SZ,000595.SZ,000777.SZ,000811.SZ,000816.SZ,000837.SZ,000880.SZ,002026.SZ,002046.SZ,002122.SZ,002158.SZ,002164.SZ,002248.SZ,002272.SZ,002282.SZ,002347.SZ,002426.SZ,002438.SZ,002444.SZ,002480.SZ,002514.SZ,002520.SZ,002532.SZ,002552.SZ,002559.SZ,002598.SZ,002633.SZ,002639.SZ,002685.SZ,002686.SZ,002747.SZ,002760.SZ,002793.SZ,002795.SZ,002871.SZ,002877.SZ,002884.SZ,002896.SZ,002903.SZ,002931.SZ,002943.SZ,200530.SZ,200570.SZ,300024.SZ,300064.SZ,300080.SZ,300091.SZ,300092.SZ,300095.SZ,300126.SZ,300145.SZ,300154.SZ,300161.SZ,300179.SZ,300193.SZ,300222.SZ,300257.SZ,300260.SZ,300278.SZ,300345.SZ,300391.SZ,300400.SZ,300420.SZ,300421.SZ,300430.SZ,300435.SZ,300441.SZ,300464.SZ,300470.SZ,300488.SZ,300503.SZ,300554.SZ,300606.SZ,300607.SZ,300629.SZ,300700.SZ,300718.SZ,300780.SZ,600172.SH,600218.SH,600243.SH,600421.SH,600481.SH,600592.SH,600841.SH,601002.SH,601100.SH,601177.SH,601369.SH,601882.SH,603088.SH,603090.SH,603131.SH,603187.SH,603269.SH,603277.SH,603308.SH,603315.SH,603331.SH,603339.SH,603486.SH,603617.SH,603666.SH,603667.SH,603699.SH,603757.SH,603915.SH,603985.SH,688003.SH,688028.SH,688333.SH,900920.SH
2015/4/9,18.67,6.759,10.4527,6.825,37.4029,9.6508,10.1589,14.3,16.6004,13.8983,13.1703,10.8562,12.8356,10.9137,15.05,9.78,17.5729,8.7107,5.8808,14.0303,16.3766,14.6262,12.3051,15.9743,8.9322,13.1625,10.2852,8.4862,26.86,10.339,16.0557,11.1069,5.4928,,,,,,,,,,,3.3309,5.05,23.0659,12.237,11.5031,8.0358,13.9722,7.6914,12.0584,5.2126,8.9442,25.3648,12.57,8.465,11.632,25.5872,12.3997,23.4018,7.9048,10.8284,19.0343,4.3116,12.8396,18.0695,16.2164,,,,,,,,,,,,,6.6652,14.6576,11.7448,12.53,7.4468,12.645,13.3662,18.8069,10.3781,11.7733,8.9366,,18.8242,,,,,,24.6987,,,,,,,,22.1619,,,,,,,0.7584
2015/4/10,18.67,6.8586,10.5803,6.825,37.874,9.8632,11.1709,14.48,17.355,14.3792,13.7377,11.3217,13.1033,10.9432,15.14,9.95,17.7401,9.0803,6.0577,14.2723,17.1419,15.1237,12.3051,15.9743,9.1414,13.2124,11.0418,8.4862,27.88,10.4917,17.6606,11.38,6.0416,,,,,,,,,,,3.6649,5.5579,23.3328,12.5439,12.2127,8.0463,14.7581,7.6914,12.0584,5.6438,9.7185,25.5042,12.2658,8.6838,11.632,25.2965,12.8302,23.4018,8.3862,11.1982,19.3489,4.5386,12.99,18.0515,17.8374,,,,,,,,,,,,,6.6652,14.677,12.8406,12.83,7.6787,13.101,14.1414,19.4796,10.6277,11.7535,9.4028,,19.5799,,,,,,25.1808,,,,,,,,22.5567,,,,,,,0.8348
2015/4/13,18.67,7.0353,10.7962,6.825,37.7857,10.1014,11.3296,14.67,17.5734,14.2253,15.1115,11.3415,13.1548,10.9432,15.9,10.04,18.6055,9.0553,6.2228,14.2624,17.3676,15.5913,12.3051,15.9743,9.4029,13.4319,11.497,8.4862,28.13,10.8901,19.427,11.6401,6.6456,,,,,,,,,,,4.0335,6.1136,23.7715,12.7221,12.3526,7.9312,15.0015,7.6914,12.0584,6.0751,9.7452,26.4001,11.8854,9.2175,11.632,25.0542,13.0083,23.4018,8.7699,11.5151,18.4812,4.6521,13.6065,18.9007,19.6205,,,,,,,,,,,,,6.6652,14.7255,12.9502,13.2,7.5832,14.412,14.2101,20.6106,11.0367,11.8724,9.5787,,21.5379,,,,,,25.4071,,,,,,,,22.6015,,,,,,,0.9187
2015/4/14,18.67,6.9673,10.7275,6.825,40.6123,10.2688,11.2701,14.36,16.8089,13.9272,15.0418,11.1137,12.8613,11.8551,16.7,10.2,18.7136,8.8305,5.9869,15.1859,16.9065,17.1534,12.3051,15.9743,9.2344,12.923,10.968,8.4862,27.65,10.7773,18.1909,11.341,7.3097,,,,,,,,,,,3.9511,5.6633,23.1654,13.425,12.2227,7.7742,15.2768,7.6914,12.0584,5.8988,9.6117,26.1811,11.6002,8.9681,11.632,24.7634,12.5531,23.4018,8.5506,11.494,17.8949,4.6423,13.6308,19.4273,19.1115,,,,,,,,,,,,,6.6652,14.4347,12.6812,13.14,7.8015,14.9915,13.9942,20.7665,10.7109,11.8823,9.9569,,22.1023,,,,,,26.8635,,,,,,,,22.6554,,,,,,,0.9492
2015/4/15,18.67,6.6955,10.1386,6.825,38.6788,9.7989,10.5161,13.54,16.2132,13.0423,14.3948,10.8463,12.4494,11.9641,16.7,9.85,17.7008,8.356,5.7314,14.1735,17.2695,17.3624,12.3051,15.9743,8.8915,13.0926,10.1867,8.4862,29.03,10.3091,16.3718,10.9768,8.0403,,,,,,,,,,,3.9338,5.7495,24.3368,13.3161,11.4931,7.5775,13.7567,7.6914,12.0584,5.5446,9.1667,25.2652,10.4402,8.6881,11.632,24.2303,12.0038,23.4018,7.7451,12.1754,19.6834,4.4363,12.7959,19.2053,17.3544,,,,,,,,,,,,,6.6652,13.8821,11.8445,12.84,7.5605,14.4785,13.2288,20.7763,10.2325,11.0499,9.5699,,20.1148,,,,,,25.2399,,,,,,,,21.3723,,,,,,,0.9378
2015/4/16,18.67,6.7408,10.1877,6.825,42.5457,10.095,10.4963,13.74,16.0841,13.3116,14.3151,10.7274,12.712,12.1525,16.7,10.66,16.9534,8.431,5.6882,15.5909,17.5148,16.6161,13.5356,15.9743,9.3216,13.0328,10.1344,8.4862,29.03,10.0435,16.2419,11.0159,8.844,,,,,,,,,,,3.9901,5.9124,24.9564,13.8805,11.4931,7.7826,13.7966,7.6914,12.0584,5.9981,9.2335,24.4888,10.6494,9.0994,11.632,25.1172,12.1869,23.4018,8.0192,12.8858,18.7759,4.4713,12.9609,19.0969,17.3025,,,,,,,,,,,,,6.6652,14.1535,12.0337,13,7.7924,14.6495,13.3171,20.6496,10.1285,11.1391,10.08,,20.7969,,,,,,27.7688,,,,,,,,22.0811,,,,,,,0.955
2015/4/17,20.539,6.7408,10.4821,6.595,43.5762,10.0693,10.7145,14.15,16.4813,13.177,14.5839,11.0444,12.7068,11.865,16.7,11.2,17.3369,8.4659,5.7039,16.0502,18.4666,16.2381,13.5356,15.9743,9.2286,12.8731,10.0299,8.4862,29.03,10.2261,15.1462,11.0939,9.7289,,,,,,,,,,,3.9468,5.8358,24.8072,15.2467,11.4132,7.6382,13.8445,7.6914,12.0584,5.7671,9.1578,24.5286,10.6779,8.85,11.632,25.3449,12.2413,23.4018,8.1217,12.5451,17.3219,4.4209,12.9075,17.9095,17.3544,,,,,,,,,,,,,6.6652,14.2796,11.8644,14.11,8.1788,14.621,13.4349,21.6343,10.2256,11.1193,10.0976,,21.8127,,,,,,27.8278,,,,,,,,21.7133,,,,,,,0.9302
2015/4/20,22.5979,6.4554,10.1091,6.05,45.0778,9.7087,10.3177,13.82,15.7664,12.5614,13.6979,10.4005,12.3516,11.865,16.7,11.2,16.265,8.7306,5.5427,15.665,18.496,15.8003,12.4051,15.9743,9.0368,12.0748,9.6147,8.4862,29.03,9.5222,13.6994,10.6712,10.7014,,,,,,,,,,,3.6865,5.5962,23.6765,15.2368,11.1533,7.2574,12.7672,7.6914,12.0584,5.4351,8.6016,23.8218,10.2215,8.4257,11.632,24.5356,12.3848,23.4018,7.5632,11.7792,17.216,4.2513,12.3007,18.0566,17.1858,,,,,,,,,,,,,6.6652,13.8433,11.3663,13.63,7.7878,14.165,13.7783,22.3265,10.0592,11.4463,9.6666,,20.8018,,,,,,26.5683,,,,,,,,21.1749,,,,,,,0.8758
2015/4/21,24.8567,6.6684,10.4428,6.09,44.0375,10.1465,10.9625,14.29,16.3025,13.1,14.0961,10.6977,12.5936,12.093,16.7,11.2,16.6289,9.0103,5.696,15.3341,19.6735,16.5166,12.9053,15.9743,9.3971,12.5138,10.0548,8.4862,29.03,10.2128,15.0689,11.1004,10.5829,,,,,,,,,,,3.7993,5.7399,24.7981,15.217,11.653,7.6822,13.4774,7.6914,12.0584,5.6524,8.9887,24.7874,11.2484,8.8369,11.632,26.4014,12.9984,23.4018,7.9355,12.347,18.1334,4.3985,12.8396,19.0634,17.7369,,,,,,,,,,,,,6.6652,14.2602,12.4322,14.44,8.0288,14.868,14.3279,21.8877,10.3504,11.7634,9.9305,,21.6802,,,,,,26.7159,,,,,,,,21.7491,,,,,,,0.9082
2015/4/22,27.3453,6.9085,10.6882,6.3,45.1564,10.4298,12.0637,14.61,16.6302,13.7733,14.4545,10.9453,12.851,13.3023,16.7,11.2,16.5601,9.0303,5.869,15.7045,19.6735,16.7455,12.9153,17.5734,9.6993,12.8032,10.6933,8.4862,29.03,10.6909,16.2594,11.3995,11.6415,,,,,,,,,,,3.9034,5.8453,24.8705,16.0091,12.0028,7.6989,13.8445,7.6914,12.0584,5.6524,9.0955,26.0218,12.1041,8.9375,12.7966,26.9926,13.4487,23.4018,8.5467,12.5187,19.3754,4.4951,13.1793,19.1253,17.7985,,,,,,,,,,,,,6.6652,14.9097,12.6215,14.48,8.0788,15.5616,14.426,22.1997,10.593,12.2094,10.3615,,21.7391,,,,,,27.5523,,,,,,,,22.2516,,,,,,,0.9273
2015/4/23,28.2648,6.9447,11.1986,6.6,43.7725,10.3976,12.6292,14.91,16.6302,13.6867,14.773,11.5496,13.3865,14.016,16.7,11.2,17.1894,8.9104,5.8022,15.4971,19.6735,16.5166,14.2059,17.6771,9.5598,12.8032,10.6561,8.4862,29.03,11.0362,15.6299,11.5751,11.4629,,,,,,,,,,,3.9164,5.8837,27.358,17.5238,12.2927,7.8266,13.8565,7.6914,12.0584,5.6524,9.1489,26.868,11.8474,9.0512,14.0763,28.1072,13.5427,23.4018,8.6863,12.6534,20.5843,4.512,13.223,18.5084,17.6429,2.131,,,,,,,,,,,,6.6652,14.7061,12.5617,15.02,7.9788,15.5806,14.2101,23.0869,10.5999,12.1004,10.4758,,22.2249,,,,,,27.8967,,,,,,,,22.3413,,,,,,,0.9321
2015/4/24,29.724,7.0534,11.2378,6.835,42.3592,10.3075,12.7979,15.1,16.928,13.6675,14.3251,11.1633,13.2063,14.2935,16.7,11.2,16.6977,8.7806,5.8651,15.1563,19.6735,16.1286,14.3009,17.0159,9.7051,13.1425,10.3461,8.4862,29.03,11.0794,16.3479,11.6791,10.9547,,,,,,,,,,,3.9207,5.8645,27.1364,18.0684,12.5825,7.7701,13.5293,7.6914,12.0584,5.6524,9.0866,27.525,11.9235,9.2131,15.4853,29.0764,13.4289,23.4018,8.4195,12.4157,22.1575,4.9632,13.4172,19.2699,17.5197,2.3437,,,,,,,,,,,,6.6652,15.2587,12.9402,16.26,8.0651,15.5521,15.1032,22.307,10.9188,11.9319,10.4934,,23.0444,,,,,,26.9717,7.6765,,,,,,,22.0722,,,,,,,0.9597
2015/4/27,28.4347,7.4475,11.2084,6.79,43.007,10.3976,12.7483,14.92,17.2358,13.3982,14.5839,11.084,13.0261,14.234,16.7,11.2,16.4912,8.7806,5.7747,15.2353,19.6735,16.3376,15.1313,16.5966,9.9143,13.5816,10.1044,9.3339,29.03,11.003,15.8463,11.7247,11.1463,,,,,,,,,,,4.0552,5.8645,26.3042,17.8406,12.4326,7.7994,13.3577,7.6914,12.0584,5.6524,9.1356,26.7784,11.6097,9.2743,15.5285,29.0764,13.5229,23.4018,8.1589,12.5002,22.1575,5.2434,14.757,19.9746,18.1811,2.5774,,,,,,,,,,,,6.6652,15.1908,12.8805,16.01,8.0742,15.1816,14.9756,22.5117,10.9535,11.8823,10.8013,,22.5979,,,,,,26.6568,8.4436,,,,,,,23.4539,,,,,,,0.9654
2015/4/28,28.9944,7.0126,10.6882,6.35,40.7791,10.1272,12.2026,14.05,16.6004,12.8499,14.0862,10.5491,12.4649,13.3717,16.7,11.2,15.7439,9.5897,5.4169,14.4106,19.6735,15.6809,14.521,15.823,9.3622,13.0827,9.5093,10.2654,29.03,10.5316,14.5971,11.2109,10.5115,,,,,,,,,,,3.886,5.6824,25.5625,16.712,11.743,7.5922,12.5797,7.6914,12.0584,5.6524,8.8997,25.2055,10.849,9.8387,14.9533,29.0764,12.9687,23.4018,7.8487,11.9826,23.5154,5.0654,14.0483,18.831,17.7985,2.8353,,,,,,,,,,,,6.6652,14.9485,12.2828,15.68,7.806,14.507,14.1414,20.2791,10.4266,11.4958,10.3703,,21.0766,,,,,,25.1021,9.29,,,,,,,22.7451,,,,,,,0.9387
2015/4/29,31.0933,7.2573,10.8943,6.425,41.1717,10.2624,12.6788,14.7,16.7096,13.0808,14.2156,10.7175,12.7068,13.9268,16.7,11.2,16.1864,8.9005,5.4877,14.5736,20.851,15.8799,14.2409,16.1082,9.6761,13.2822,9.8254,11.2901,29.03,10.7275,15.0299,11.393,11.562,,,,,,,,,,,3.9771,5.7303,26.5756,17.3753,12.0428,8.1195,13.3418,7.6914,12.0584,5.6524,9.2557,26.0815,11.0297,10.2805,15.6119,29.0764,13.4437,23.4018,7.8704,12.3127,23.373,5.1299,14.1502,20.7154,18.502,3.1188,,,,,,,,,,,,6.6652,15.5204,12.5418,16.99,8.1833,14.6875,14.5536,19.7818,10.4613,11.6247,10.7221,,21.6802,,,,,,25.3579,10.2205,,,,,,,22.9604,,,,,,,0.9521
2015/4/30,29.6641,7.0715,10.7864,6.255,41.9176,10.404,12.3812,14.22,16.6898,13.2731,13.8572,10.6086,12.9179,13.5997,16.7,11.2,15.9602,8.8305,5.5113,14.6871,20.0365,16.1983,14.546,15.7322,9.9841,13.2822,9.6456,10.9826,29.03,11.086,14.8627,12.2254,11.4337,,,,,,,,,,,4.0162,5.7495,26.2906,17.0189,11.673,8.0421,12.8032,7.6914,12.0584,5.6524,9.1934,25.3947,10.9631,9.9962,15.4422,29.0764,13.3546,23.4018,8.1217,12.6296,23.2472,5.0514,13.825,21.0639,18.2848,3.431,,,,,,,,,,,,6.6652,15.4041,12.5219,16.71,8.0742,14.7825,14.7597,19.6063,10.6138,11.7535,10.345,,21.7833,,,,,,25.8106,11.245,,,,,,,22.5028,,,,,,,0.9569
2015/5/4,29.714,7.3796,10.9532,6.375,40.8871,10.7259,11.7066,15.33,16.5706,13.4078,14.1459,10.7274,12.9746,12.9157,16.7,11.2,16.4224,8.9554,5.4916,14.3958,19.8207,17.1435,14.6711,15.9699,10.0829,13.2822,10.092,10.6939,29.03,10.7573,14.8823,12.2189,11.9338,,,,,,,,,,,4.0812,5.8741,27.2268,15.7912,11.773,7.8998,12.3882,7.6914,12.0584,5.6524,9.6028,26.6689,10.7349,10.543,14.8567,29.0764,13.6317,23.4018,8.2209,13.0126,21.8859,5.0304,14.2521,20.8316,18.1065,3.7749,,,,,,,,,,,,6.6652,15.5689,13.1694,17.1,8.5334,14.982,15.1326,20.2498,10.7733,11.9715,10.3809,,21.8324,,,,,,25.8598,12.3685,,,,,,,22.2426,,,,,,,0.9588
2015/5/5,32.6825,7.3751,10.8354,5.975,40.3375,10.565,11.786,16.86,15.965,13.6194,13.897,11.0444,12.5524,12.1723,16.7,11.2,15.6652,8.8855,5.4051,13.8822,19.4282,16.5166,13.9408,15.8273,9.9434,13.2822,10.154,11.0106,29.03,10.5017,14.0758,11.5621,12.1027,,,,,,,,,,,4.0292,5.7591,28.2716,16.1378,11.4832,7.4248,12.5957,7.6914,12.0584,5.6524,9.6473,29.3367,10.6303,10.3111,15.1576,29.0764,13.7257,23.4018,8.1713,13.1394,22.8497,5.1089,14.2667,22.6799,18.421,4.1519,,,,,,,,,,,,6.6652,15.1714,13.3786,16.37,8.6061,14.4215,14.9265,18.9921,10.2186,11.6544,9.6984,,20.6693,,,,,,24.0886,13.6059,,,,,,,21.2467,,,,,,,0.9359
2015/5/6,32.6825,7.3207,10.3741,5.77,39.2481,10.8869,12.0737,16.99,15.3891,14.033,13.897,10.6581,12.3168,11.5974,16.7,11.2,15.3407,8.5408,5.2361,13.4821,20.1249,17.1435,12.8253,15.8965,9.6005,13.2822,10.5073,10.3585,29.03,10.6212,13.9774,11.328,12.6758,,,,,,,,,,,4.0465,5.7495,30.8857,16.4942,11.1733,7.2929,12.5678,8.4612,12.0584,5.6524,9.9499,31.7558,10.6113,9.9174,16.2356,29.0764,13.32,23.4018,8.4195,13.0997,23.8069,5.1047,14.0774,24.9489,18.6933,4.5667,,,,,,,,,,,,6.6652,14.8031,13.3088,16.66,9.0926,14.3075,14.848,18.6021,10.08,11.9517,9.2763,,19.8204,,,,,,22.9766,14.9669,,,,,,,20.6994,,,,,,,0.933
2015/5/7,29.4142,7.067,9.8147,5.72,39.5523,9.9984,11.905,15.29,14.9622,12.6287,13.4889,9.5883,11.5683,11.6568,16.7,11.2,14.2885,8.2312,5.244,13.6056,19.4969,17.9196,12.2801,14.7425,8.7346,13.2822,9.6518,10.3865,29.03,10.5515,12.5806,11.25,13.1174,,,,,,,,,,,4.0552,5.7783,27.964,16.217,10.8335,7.0272,11.9294,9.31,12.0584,5.6524,9.1534,28.5802,10.3261,9.6243,16.947,29.0764,12.4739,23.4018,8.5374,12.3602,23.4724,4.7992,13.3444,24.5229,17.1501,5.0236,,,,,,,,,,,,6.6652,13.6107,12.3625,16.44,8.5198,14.3265,14.3083,17.5589,10.1563,11.2877,9.2943,,19.1432,,,,,,23.2226,13.9424,,,,,,,20.7173,,,,,,,0.9149
2015/5/8,29.4242,7.1485,10.011,5.99,40.4945,10.1079,12.9963,16.04,15.2898,12.8499,14.0663,9.8855,11.9609,12.0434,16.7,11.2,14.7015,8.7756,5.5349,14.0451,20.3702,18.9046,12.9103,15.045,9.1879,13.2822,10.2036,10.8429,27.58,11.1989,13.2298,11.8417,14.4293,,,,,,,,,,,4.1246,5.9316,29.6013,16.7318,11.4232,7.1046,12.7234,10.2443,12.0584,5.6524,9.7897,30.7404,11.2389,10.4818,18.2384,29.0764,13.1914,23.4018,9.3905,13.2873,25.8206,4.9996,14.0531,26.9752,18.1389,5.5259,,,,,,,,,,,,6.6652,13.8627,12.6613,17.01,8.5425,15.1816,14.8676,18.3584,10.2672,11.4265,9.5008,,19.8646,,,,,,23.8524,15.3381,,,,,,,21.3185,,,,,,,0.9302
2015/5/11,30.8634,7.8643,10.3447,6.125,43.5468,10.7517,13.0558,17.05,15.7664,13.5905,14.8328,10.2916,12.3639,12.4895,16.7,11.2,15.675,9.0203,5.9634,14.8896,21.7929,19.014,14.0358,16.1298,9.6296,13.2822,11.2264,11.0851,26.2,11.4546,13.8889,12.2644,15.8728,,,,,,,,,,,4.4455,6.1328,31.8626,17.7416,11.9129,7.8161,13.3458,11.2706,12.0584,5.6524,10.3059,33.4879,11.99,10.8492,19.103,29.0764,14.2997,23.4018,10.1908,14.2513,27.4899,5.3807,15.0531,29.6728,19.9544,6.0778,,,,,,,,,,,,6.6652,14.3377,13.4782,17.63,9.0108,16.5971,15.7312,18.8946,10.9119,12.5662,9.9139,,21.0079,,,,,,25.3973,16.8724,,,,,,,21.9106,,,,,,,0.9759
2015/5/12,33.0623,7.8371,10.5999,6.315,45.5391,11.2346,13.6412,17.62,15.8558,13.7836,15.1314,10.3708,12.6204,12.43,16.7,11.2,15.9602,9.2351,5.9634,15.26,21.6261,19.2031,13.9808,16.5361,9.5831,13.2822,11.6169,11.1037,24.89,11.3118,15.2758,13.4934,15.7461,,,,,,,,,,,4.3805,6.152,32.0888,17.702,11.9429,8.3602,13.9642,12.3957,12.0584,5.6524,10.4305,33.4481,11.7333,10.9192,21.0128,29.0764,14.4481,23.4018,10.1412,14.0637,27.321,5.3807,15.6259,31.0667,20.4148,6.6856,,,,,,,,,,,,6.6652,14.6576,13.8567,17.31,9.038,16.7301,15.8196,19.3919,11.0159,12.9527,10.0307,,22.274,,,,,,26.9324,18.5602,,,,,,,22.2426,,,,,,,0.9779
2015/5/13,32.5325,7.8598,10.698,6.335,43.2524,10.9513,14.0876,17.04,15.9948,14.2759,15.1712,11.2425,12.3482,12.6877,16.7,11.2,16.442,9.0403,6.4744,14.6526,21.2631,19.3623,14.2059,16.7263,9.8678,13.2822,11.5053,11.4857,23.65,11.2022,15.5217,13.4219,15.1649,,,,,,,,,,,4.3414,6.1807,30.9852,17.2367,12.3226,8.0588,13.7248,12.0076,13.2603,5.6524,10.1457,32.2236,11.391,10.7442,21.8883,29.0764,14.1513,23.4018,11.1556,14.79,25.9233,5.3807,15.4075,31.3455,20.418,7.3537,,,,,,,,,,,,6.6652,14.5607,14.4345,17.61,9.9428,17.5756,16.2906,19.0994,11.2655,12.7544,10.1115,,22.1072,,,,,,25.9582,20.1786,,,,,,,22.0452,,,,,,,0.9845
2015/5/14,35.7908,7.7737,10.7962,6.275,44.0964,11.138,14.8713,17.99,16.4515,14.6716,15.3504,11.3217,12.767,13.9565,16.7,11.2,16.147,9.5398,6.9029,15.0081,21.3121,18.5066,14.3509,17.0504,10.0073,13.2822,12.0943,11.5881,24.65,12.3211,15.6692,13.8121,15.4246,,,,,,,,,,,4.4846,6.382,31.9531,16.7021,13.5519,8.0149,14.5068,13.2116,14.5913,5.6524,10.6085,32.7512,11.8284,11.3086,22.2057,29.0764,15.0914,23.4018,11.3852,16.269,26.4499,5.3807,16.9463,29.6857,22.4605,8.0897,,,,,,,,,,,,6.6652,14.328,14.2452,18.68,10.0473,17.6611,16.1729,18.9531,11.1684,12.8337,10.1743,,23.7904,,,,,,26.7454,22.198,,,,,,,22.9245,,,,,,,0.9979
2015/5/15,37.3799,7.5608,10.8256,6.475,42.3887,10.9899,15.9428,17.8,15.9352,13.9284,15.8084,11.0741,13.526,13.3618,16.7,11.2,15.9799,10.0892,6.9343,14.4748,20.272,18.7454,14.506,17.2838,9.9899,13.2822,11.6665,11.1969,23.59,11.8862,15.0692,13.8381,14.7784,,,,,,,,,,,4.6407,6.5065,30.9445,16.0388,13.6419,8.1614,15.5122,13.9156,16.0514,5.6524,10.6085,31.5467,11.952,11.4223,21.5326,29.0764,14.8489,23.4018,10.9044,16.5067,26.8076,5.3807,17.82,32.1638,24.3117,8.8981,,,,,,,,,,,,6.6652,14.0566,13.9065,18.22,10.2155,18.1172,15.4957,19.2651,10.9188,12.3779,10.318,,24.9632,,,,,,26.155,24.4203,,,,,,,22.2337,,,,,,,1.0551
2015/5/18,38.6592,8.3128,11.4145,6.725,42.1139,11.3891,15.0797,17.66,16.4813,14.0925,15.4898,11.4901,13.4998,13.3717,16.7,11.2,15.8717,10.0892,7.3667,14.3711,20.1739,19.4319,14.556,17.0721,10.6175,13.2822,11.7657,11.7186,23.8,12.0456,15.0791,13.8771,16.2559,,,,,,,,,,,4.8706,6.9282,31.7812,17.6426,13.9117,8.3874,16.5216,15.3105,17.6605,5.6524,10.6085,33.2589,12.7697,11.7898,23.6886,29.0764,15.7148,23.4018,11.0129,18.1574,29.487,5.3807,19.6016,35.3802,26.7431,9.7879,,,,,,,,,,,,6.6652,15.0163,14.0958,17.35,10.6838,18.1457,15.692,19.4406,11.4734,12.4671,10.2282,,26.72,,,,,,26.5683,26.8603,,,,,,,24.4588,,,,,,,1.1047
2015/5/19,39.6787,8.2901,12.1113,6.685,42.3985,11.2925,15.5757,19.43,17.2755,15.2507,15.6192,11.6882,13.8139,13.5204,16.7,11.2,16.1175,10.289,7.4139,14.697,21.685,19.7205,14.526,17.3789,11.2858,13.2822,12.9435,12.1657,24.07,12.0555,15.6299,14.5859,16.342,,,,,,,,,,,4.9356,6.9761,34.9607,17.405,13.7418,8.5904,16.2982,16.7711,19.4285,5.6524,11.6675,35.8372,12.8933,12.971,26.058,29.0764,17.2883,23.4018,11.168,18.4849,32.4348,5.3807,20.1307,35.5557,25.6538,10.7667,,,,,,,,,,,,6.6652,16.3638,14.4345,17.59,10.752,18.0507,16.3102,20.2596,11.6329,12.8833,10.5695,,25.7238,,,,,,27.4932,29.5478,,,,,,,24.5844,,,,,,,1.1343
2015/5/20,38.7292,8.1135,12.1015,6.7,43.6744,11.1702,15.923,20.55,18.1989,15.2894,15.4998,11.5,14.3478,13.9763,16.7,11.2,16.4027,10.7385,8.1569,14.939,22.3817,19.82,15.8165,18.3038,11.6229,13.2822,13.9416,12.0166,24.25,12.4606,15.984,14.9566,16.1991,,,,,,,,,,,4.979,7.0336,38.4432,17.6428,13.9417,8.3476,17.2358,17.7797,21.3753,5.6524,12.8334,37.1114,13.8347,14.2702,26.0252,29.0764,17.8128,23.4018,11.4659,20.3337,35.6772,5.3807,19.8054,34.012,25.2875,11.8435,,,,,,,,,,,,6.6652,16.4608,14.6437,18.02,10.5474,18.0032,16.5163,20.3766,11.5566,12.8238,10.9466,,27.3677,,,,,,28.0148,32.5026,,,,,,,24.5755,,,,,,,1.1601
2015/5/21,38.0096,8.4578,12.2291,6.89,46.9132,11.4019,16.0519,20.85,18.6059,15.7141,16.0771,11.8566,14.3949,14.0655,16.7,11.2,17.6123,11.8123,8.1569,15.7094,23.8241,21.8,16.2517,20.1362,11.8554,13.2822,14.5305,12.6687,24.67,13.2143,17.5873,15.5418,15.8939,,,,,,,,,,,4.9877,6.8994,42.2875,18.3263,14.3414,8.6218,18.9594,17.4139,23.5109,5.6524,13.5498,38.0472,15.2229,14.2702,26.8132,29.0764,18.6292,23.4018,12.5516,22.3644,39.243,5.3807,20.1452,35.4937,25.4982,13.0274,,,,,,,,,,,,7.3322,16.8776,14.9724,17.77,10.6793,18.1742,16.8794,21.4393,11.7993,13.3986,11.5663,,30.106,,,,,,28.9397,35.7543,,,,,,,25.2574,,,,,,,1.1658
2015/5/22,37.6098,9.3049,12.7591,7.19,46.4028,12.5415,15.536,20.46,18.6953,15.6658,16.107,11.9557,15.2743,15.4731,16.7,11.2,17.8089,12.6414,8.1569,16.1045,23.2451,23.979,16.0016,20.2271,12.0181,13.2822,14.2391,12.9947,25.9,13.3537,18.4923,15.2167,15.8874,,,,,,,,,,,5.4864,7.024,42.283,17.8013,14.1815,9.1031,20.8545,16.514,25.865,5.6524,14.3775,38.0472,15.0707,13.8678,26.8405,29.0764,17.788,23.4018,12.4741,23.2309,36.1099,5.3807,20.5336,34.6625,25.7738,14.3304,,,,,,,,,,,,8.0655,17.5174,16.1778,18.29,10.8156,18.1552,18.5674,21.2443,12.4024,13.9635,11.6471,,29.2767,,,,,,28.4281,39.3278,,,,,,,25.697,,,,,,,1.2192
2015/5/25,37.8797,9.3049,12.8965,7.53,47.8652,12.8634,15.1392,20.7,18.9137,15.7816,17.7197,12.4311,15.3372,15.711,16.7,11.2,18.1433,13.9051,8.1569,16.1045,23.5984,24.4566,16.3568,20.6105,12.512,13.2822,15.0016,14.2989,27.2,13.9281,18.6693,15.2167,15.837,,,,,,,,,,,5.4864,7.0527,41.9936,17.5338,14.5014,9.7727,19.5081,16.1382,28.4475,5.6524,15.5256,38.0472,14.5002,14.279,25.6367,29.0764,17.694,23.4018,12.8122,22.2321,34.6627,5.3807,22.5869,36.1494,28.3512,15.7632,,,,,,,,,,,,8.8703,17.8276,17.2935,19.01,11.584,19.1432,19.9609,21.8097,12.8808,14.2212,11.8536,,30.0251,,,,,,29.6089,43.2626,,,,,,,26.4507,,,,,,,1.2421
