ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2014/12/4,15.1256,3.9095,7.1349,6.9841,7.1331,,15.6186,23.6989,6.6628,7.18,10.7843,9.8479,,,,
2014/12/5,14.7473,3.8012,6.7771,6.6744,7.1463,,15.061,21.6701,6.4325,7.01,10.5475,9.9959,,,,
2014/12/8,15.9504,3.7578,6.9918,6.6744,7.351,,14.8741,21.332,6.4716,6.89,10.4587,9.7492,,,,
2014/12/9,15.4358,3.6008,6.3548,6.3946,6.6179,,14.2044,19.2038,6.0717,6.7,10.0246,8.8748,,,,
2014/12/10,16.9794,3.7687,6.4765,6.5844,6.4726,,14.6716,19.9695,6.1978,6.84,10.3798,9.1887,,,,
2014/12/11,17.0097,3.7849,6.5982,6.7043,6.466,,14.681,20.4171,6.3369,6.87,10.6265,9.673,,,,
2014/12/12,17.1989,3.7903,6.6196,6.8842,6.5321,,14.927,20.2679,6.6324,6.96,10.5969,9.4174,,,,
2014/12/15,16.6238,3.655,6.7127,6.9341,6.6047,,15.1077,20.2778,7.1626,6.97,10.7251,9.7268,,,,
2014/12/16,17.1459,3.5629,6.6339,6.8542,6.6179,,14.9925,19.88,7.1974,6.9,10.7251,9.5923,,,,
2014/12/17,17.6302,3.3951,6.4479,6.7643,6.4264,,14.6,19.2933,7.0279,6.73,10.3502,9.2425,,,,
2014/12/18,17.1837,3.303,6.4193,6.7243,6.433,,14.7806,18.9452,7.0192,6.69,10.3305,9.238,,,,
2014/12/19,17.1913,3.2434,6.2475,6.7843,6.1556,,14.3913,17.722,6.6324,6.76,10.1627,8.9824,,,,
2014/12/22,15.852,3.0323,5.8181,6.2747,6.5849,,13.9396,15.9617,6.2586,6.46,9.4622,8.4801,,,,
2014/12/23,15.1332,3.2001,5.811,6.1948,6.182,,14.0237,16.4789,6.2239,6.44,9.5214,8.6416,,,,
2014/12/24,15.4737,3.4221,5.9541,6.3347,6.3339,,14.5034,17.364,6.5064,6.76,9.995,9.3098,,,,
2014/12/25,15.6704,3.5737,6.0328,6.4046,6.5255,,14.4318,17.0358,6.8541,6.81,10.0345,9.1483,,,,
2014/12/26,16.2682,3.4763,6.0113,6.3546,6.4858,,15.2074,16.807,6.8454,6.95,10.2318,8.96,,,,
2014/12/29,16.0185,3.3301,5.8539,6.2148,6.2216,,14.9769,16.091,6.5151,6.88,11.2579,8.7447,,,,
2014/12/30,15.7915,3.1947,5.7466,6.0449,5.9641,,15.2323,15.6136,6.2804,6.86,10.5574,8.6281,,,,
2014/12/31,16.5633,3.0377,5.8038,6.0949,5.8716,,15.2012,17.175,6.2412,6.95,10.2713,8.7447,,,,
2015/1/5,16.7222,3.1351,5.9255,6.1548,5.9641,,14.8087,16.5385,5.9935,6.94,10.3305,8.7806,,,,
2015/1/6,16.5935,3.1081,5.9899,6.3147,6.1094,,15.3071,17.3341,6.0065,6.98,10.2614,8.8254,,,,
2015/1/7,16.1622,3.1406,6.0257,6.2447,5.9905,,15.1576,17.0557,6.0457,7.12,10.1627,8.7627,,,,
2015/1/8,15.6931,3.1243,5.9756,6.1748,5.9839,,15.4348,17.5032,5.9327,7.07,10.1134,8.5339,,,,
2015/1/9,15.4585,3.0918,5.9326,6.2247,5.9178,,15.4722,17.1651,5.8675,7.04,9.995,8.507,,,,
2015/1/12,15.0575,3.1297,5.7966,5.975,5.7263,,15.5376,16.2302,5.5676,6.79,9.6595,8.516,,,,
2015/1/13,15.1786,3.0864,5.9111,6.0249,5.8188,,15.7806,16.7175,5.7545,6.82,9.9259,8.7313,,,,
2015/1/14,14.8986,3.1189,5.8968,5.965,5.832,,15.5376,17.3441,5.7979,6.87,9.9851,9.0631,,,,
2015/1/15,15.5266,3.211,5.9326,6.0649,5.9707,,15.5127,17.2446,5.9327,6.86,10.0049,8.9375,,,,
2015/1/16,15.4585,3.2705,6.0328,6.0949,5.9442,,15.6778,17.4932,6.05,6.88,10.1331,9.0093,,,,
2015/1/19,14.2782,3.1947,5.8467,5.915,5.6999,,15.2697,17.3838,6.3151,6.67,9.9259,8.7268,,,,
2015/1/20,14.6489,3.2922,6.0614,6.1348,5.8848,,16.0235,18.4877,6.615,6.81,10.1627,9.1259,,,,
2015/1/21,15.2694,3.3409,6.2547,6.2647,6.0962,,16.1699,18.4977,6.6281,6.95,10.4686,9.2246,,,,
2015/1/22,15.3299,3.3517,6.3477,6.3347,6.149,,16.7805,19.2436,6.941,7.22,10.6659,9.2649,,,,
2015/1/23,15.1483,3.303,6.2332,6.2247,6.1226,,16.687,19.2535,6.7758,7.23,10.3798,9.0183,,,,
2015/1/26,15.3602,3.3951,6.3906,6.2947,6.3207,,16.8116,19.0148,6.7758,7.29,10.5574,9.0452,,,,
2015/1/27,15.1332,3.4113,6.3835,6.3147,6.466,,16.4939,18.796,6.9193,7.37,10.6067,9.0766,,,,
2015/1/28,14.8305,3.433,6.4121,6.2847,6.3207,,16.3599,18.7761,6.8671,7.32,10.6561,8.9017,,,,
2015/1/29,14.5354,3.5196,6.4049,6.2847,6.215,,15.9643,18.627,6.8888,7.3,10.7054,8.8927,,,,
2015/1/30,14.3917,3.5142,6.5338,6.1448,6.2216,,15.6996,17.7618,6.7976,7.21,10.3995,8.6191,,,,
2015/2/2,14.3463,3.525,6.2046,6.0549,6.1622,,15.9457,17.5032,6.602,7.21,10.3699,8.4487,,,,
2015/2/3,14.8532,3.5683,6.4193,6.1348,6.2282,,16.2073,17.8115,6.6367,7.18,10.4982,8.6102,,,,
2015/2/4,14.5733,3.4709,6.4837,6.1148,6.1424,,15.9706,17.6623,6.5542,7.13,10.3305,8.4622,,,,
2015/2/5,14.3538,3.4005,6.3262,6.0449,6.1028,,15.6373,17.4137,6.5237,7.13,10.0937,8.4218,,,,
2015/2/6,13.8847,3.4167,6.1616,5.965,5.898,,15.089,16.6877,6.15,6.92,9.8273,8.072,,,,
2015/2/9,14.1495,3.4654,6.0543,5.975,5.9046,,15.3195,16.5087,6.0109,7.04,9.847,8.0317,,,,
2015/2/10,14.316,3.4275,6.0901,5.9849,5.9641,,15.5002,16.7573,6.1674,7.04,9.9358,8.1303,,,,
2015/2/11,14.4219,3.3896,6.1759,6.0549,5.9707,,15.4441,16.8767,6.2499,7.14,10.0246,8.3142,,,,
2015/2/12,14.4446,3.3572,6.3191,6.0849,6.0565,,15.6155,17.0457,6.3629,7.16,10.1923,8.2604,,,,
2015/2/13,14.6565,3.433,6.3906,6.1948,6.1556,,15.8055,17.3242,6.4977,7.25,10.2614,8.4084,,,,
2015/2/16,14.717,3.4546,6.5838,6.2347,6.2282,,16.0453,17.5231,6.7193,7.27,10.2614,8.4936,,,,
2015/2/17,15.0046,3.4871,6.5051,6.2447,6.1952,,16.1824,17.4037,6.7541,7.33,10.2811,8.5115,,,,
2015/2/25,14.8911,3.6387,6.498,6.2747,6.215,,15.7432,17.364,6.6324,7.46,10.291,8.5115,,,,
2015/2/26,15.2391,3.6171,6.5695,6.4845,6.3075,,15.8491,17.4734,6.6281,7.64,10.5377,8.5384,,,,
2015/2/27,15.1635,3.6441,6.6411,6.4945,6.4,,16.2945,17.6524,6.6411,7.56,10.439,9.2335,,,,4.4657
2015/3/2,15.0802,3.7199,6.8129,6.7943,6.6245,,17.9237,18.0402,6.5716,7.81,10.6265,9.5743,,,,4.9132
2015/3/3,14.6716,3.7037,6.7341,6.6944,6.5519,,18.3972,17.6026,6.7758,7.98,11.0507,9.3411,,,,5.4056
2015/3/4,14.717,3.7199,6.8844,6.7743,6.5981,,18.1448,18.0303,6.6933,8.03,11.2382,9.3456,,,,5.9453
2015/3/5,14.4825,3.682,6.9345,6.8442,6.8425,,18.2726,17.8612,6.5802,8.19,10.9915,9.1797,,,,6.5389
2015/3/6,14.9289,3.5846,6.8343,6.7243,6.684,,18.6619,17.6225,6.615,8.23,11.0113,9.2335,,,,5.988
2015/3/9,15.0046,3.6441,6.8773,7.0441,6.6708,,18.5342,17.4634,6.6498,8.24,11.4947,9.3501,,,,5.59
2015/3/10,14.9819,3.7145,7.1277,6.9741,6.6972,,18.6277,17.5827,6.8454,8.08,11.5342,9.3232,,,,5.6552
2015/3/11,15.1181,3.6766,7.736,7.074,6.7038,,18.7678,17.3441,7.2626,8.03,11.5441,9.1304,,,,5.5293
2015/3/12,15.0954,3.6225,7.371,7.0141,6.6774,,18.2258,17.1551,7.2539,7.92,11.2678,8.8299,,,,5.3224
2015/3/13,15.1332,3.6712,7.3639,7.064,6.8095,,18.1666,17.4932,6.8845,8.15,11.0507,9.0183,,,,5.3787
2015/3/16,15.6628,3.7524,7.4784,7.154,7.285,,18.8769,18.4579,6.941,8.56,11.6625,9.247,,,,5.5383
2015/3/17,16.0487,3.8174,7.7146,7.3438,7.3312,,19.2912,18.4281,6.954,8.69,11.8993,9.534,,,,5.5788
2015/3/18,16.1849,3.9528,8.4874,7.3738,8.0644,,19.313,18.9353,7.3452,8.92,11.8993,9.673,,,,5.7272
2015/3/19,16.3741,4.0069,9.339,7.2839,8.4012,,19.0482,19.0745,7.3582,9.37,12.1558,9.5699,,,,5.8891
2015/3/20,16.3741,4.0178,9.3319,7.2439,8.5135,,18.908,19.0944,7.393,9.84,12.0867,9.9735,,,,5.8126
2015/3/23,16.4346,4.0448,10.0189,7.4237,8.4871,,19.1229,19.2734,7.9797,9.84,12.2742,10.3008,,,,5.8554
2015/3/24,16.0714,3.9636,10.756,7.1839,8.5069,,19.0015,18.9154,8.6578,9.7,12.363,10.2605,,,,5.698
2015/3/25,16.4044,4.0881,10.2264,7.9033,9.1145,,18.6619,19.4425,8.4752,9.61,12.0078,11.2695,,,,5.8554
2015/3/26,16.4044,4.2019,10.6916,8.1132,9.2004,,20.2817,19.8403,8.4752,9.35,12.2249,10.8973,,,,5.7789
2015/3/27,16.6843,4.2343,9.9473,7.9633,9.273,,20.1384,19.9198,8.4752,9.39,13.0142,11.0094,,,,5.7969
2015/3/30,17.6302,4.3589,9.8042,8.0632,9.7948,,21.0106,19.5717,8.4752,9.39,13.4385,10.8031,,,,6.3253
2015/3/31,17.1535,4.3589,9.8257,8.1831,10.5015,,21.0262,19.532,8.4752,9.36,13.626,10.682,,,,6.1634
2015/4/1,17.2518,4.5701,9.7827,8.2131,10.6996,,21.4623,19.711,8.4752,9.41,13.4582,11.2919,,,,6.2061
2015/4/2,16.987,4.7217,9.8829,8.4629,10.5808,,22.1165,20.2182,8.4752,9.85,14.8001,12.2516,,,,6.2826
2015/4/3,17.5394,4.8516,9.9688,8.5228,10.4222,,23.051,21.0933,8.4752,9.94,16.2801,12.6955,,,,6.3051
2015/4/7,18.5836,5.0087,10.391,8.6527,11.4262,,24.0727,22.1177,8.4752,9.93,16.0433,12.7762,,,,6.8133
2015/4/8,19.03,5.5122,9.8758,8.5927,11.0892,,22.5463,21.0038,8.4752,9.7,15.6388,12.4175,,,,6.6896
2015/4/9,19.5672,5.5122,9.475,8.313,11.8919,,21.97,20.4767,8.4752,9.44,14.8988,12.1843,,,,7.0314
2015/4/10,20.3768,5.5122,9.7255,8.5428,11.7135,,22.7083,20.4668,8.4752,10.17,15.3428,12.6372,,,,7.1101
2015/4/13,20.165,5.5122,9.9187,8.6227,11.5153,,22.3501,21.0337,8.4752,10.72,16.1222,13.2695,,,,7.3035
2015/4/14,19.8472,5.5122,9.933,8.8325,11.2676,,21.8299,21.2922,8.4752,11.1,15.6388,12.839,,,,7.652
2015/4/15,18.9921,5.5122,9.3677,8.303,10.6135,,20.5496,19.5021,8.4752,10.44,14.8001,11.9556,,,,7.8701
2015/4/16,19.3251,5.5122,9.475,8.333,10.5045,,21.0511,20.0392,8.4752,11.09,15.0764,12.1798,,,,8.6459
2015/4/17,20.0969,5.5691,9.7326,8.3729,10.6631,,21.4903,20.5762,8.4752,10.9,15.175,12.7493,,,,8.2186
2015/4/20,20.7098,5.1582,9.4822,7.9933,10.2568,,21.1477,19.6115,8.4752,10.71,14.3857,11.9825,,,,7.4361
2015/4/21,20.7249,5.3984,9.7183,8.353,10.8018,,22.4186,20.2977,8.4752,10.84,15.3921,12.4623,,,,7.6363
2015/4/22,20.846,5.8852,10.1191,8.5828,11.337,,22.3968,21.1331,8.4752,10.95,15.8558,12.4937,,,,7.8476
2015/4/23,20.5433,5.7461,10.0046,9.442,11.1982,,22.6086,21.342,8.4752,11.15,16.4182,12.8704,,,,7.6745
2015/4/24,19.8547,5.5628,9.8758,9.6818,10.9901,,22.1819,20.9342,8.4752,10.84,16.5958,12.5565,,,,7.625
2015/4/27,20.5887,5.5122,10.3266,10.3712,11.446,,22.5058,20.8845,8.4752,11.37,16.3196,13.0543,,,,7.7284
2015/4/28,19.6731,5.1898,10.0905,9.8417,12.5955,,22.1476,19.6314,8.4752,11.43,15.3033,13.135,,,,7.4946
2015/4/29,19.7412,5.2973,10.1048,9.9216,12.1991,,23.2939,20.069,8.4752,11.37,15.7374,13.0722,,,,7.6542
2015/4/30,19.4386,5.2151,10.6272,9.8817,13.4181,,23.73,20.0491,8.4752,11.37,15.3921,13.2964,,,,7.6497
2015/5/4,19.5823,5.2657,11.1711,10.1015,14.6667,,23.8795,20.1386,8.4752,11.4,15.3921,14.3503,,,,7.8701
2015/5/5,18.8181,5.0318,10.2694,9.4121,13.9235,,22.428,20.1088,8.4752,11.43,15.2638,14.422,,,,7.5103
2015/5/6,18.1598,4.8927,9.518,9.1423,13.0018,,23.1101,20.2878,8.4752,11.44,15.5006,15.8613,,,,7.2315
2015/5/7,17.4864,4.6336,8.9526,8.7726,11.7829,,22.7706,18.6966,8.4752,10.82,14.8692,14.2732,,,,6.9504
2015/5/8,17.9934,4.8864,9.2818,9.1323,12.9622,,23.3593,19.5916,8.4752,11.01,15.767,14.0846,,,,7.3979
2015/5/11,18.5003,5.1582,9.7183,9.472,14.0721,,24.1723,20.974,8.4752,11.05,16.2998,14.2732,,,,7.7105
2015/5/12,18.5609,5.1393,9.7183,9.512,14.3199,,24.3343,23.0724,8.4752,11.67,16.586,14.1938,,,,7.9466
2015/5/13,18.5079,5.1582,10.2551,9.6519,14.2307,,24.3281,23.0724,8.4752,12.02,18.214,13.8662,,,,8.2636
2015/5/14,18.2506,5.3226,10.434,10.2414,14.1415,,25.1972,23.0724,8.4752,12.29,18.51,14.293,,,,8.9427
2015/5/15,17.8345,5.1266,9.9903,9.8217,13.3289,,25.0477,23.0724,8.4752,11.62,20.3649,13.7769,,,,9.1226
2015/5/18,19.6202,5.1456,10.3552,10.0016,13.8045,,26.9572,23.0724,8.4752,11.59,18.3521,13.6379,,,,9.7275
2015/5/19,20.3239,5.4743,10.8419,10.1015,15.182,,27.5147,23.0724,8.4752,11.58,17.9575,14.0151,,,,9.4082
2015/5/20,20.5055,5.5438,10.7488,10.1414,15.9748,,27.1004,23.0724,8.4752,11.73,17.9673,14.1541,,,,9.307
2015/5/21,20.7249,5.9042,11.5504,10.4012,16.4009,,27.5833,23.0724,8.4752,12.07,18.2929,15.0871,,,,9.4801
2015/5/22,20.5811,5.9421,11.8008,11.3204,16.3118,,29.9039,23.0724,8.4752,12.45,17.9772,14.958,,,,10.429
2015/5/25,21.6026,6.0622,11.9654,11.4403,16.0937,,31.5237,23.0724,8.4752,12.89,18.2041,16.0796,,,,11.4724
2015/5/26,22.0566,6.353,13.1391,11.85,17.3027,,32.8009,23.0724,8.4752,13.01,19.1316,16.7248,,,,12.6192
2015/5/27,22.0944,6.5553,13.5327,12.63,16.6487,,33.5437,23.0724,8.4752,14.31,18.4804,18.4023,,,,13.8806
2015/5/28,19.938,5.8978,12.1801,11.4,14.9838,,30.2729,23.0724,8.4752,13.29,17.6417,17.3601,,,,14.3056
2015/5/29,19.8926,5.7714,11.9941,11.46,15.2316,,31.5182,23.0724,8.4752,13.12,17.4543,16.8836,,,,15.7344
2015/6/1,21.2319,6.2518,12.9673,12.07,16.0343,,33.3564,23.0724,8.4752,13.68,18.2041,17.4593,,,,14.7158
2015/6/2,22.0566,6.6311,13.6686,13.28,16.4109,,36.6927,23.0724,8.4752,14.6,18.8751,17.8663,,,,14.3146
2015/6/3,21.6934,6.9914,13.5327,13.35,16.9757,,37.2076,23.0724,8.4752,14.29,19.6447,17.2012,,,,15.7479
2015/6/4,21.1789,7.2569,14.1195,13.2,16.7973,,35.8875,23.0724,8.4752,14.49,18.954,16.973,,,,16.4916
2015/6/5,21.9129,7.2569,14.1553,13.22,18.0856,,34.636,23.0724,8.4752,14.68,19.5657,17.9457,,,,15.7524
2015/6/8,23.5851,7.0546,13.3394,12.83,17.0154,,31.7647,23.0724,8.4752,15.56,21.5193,18.0946,,,,14.5174
2015/6/9,23.8045,7.0041,12.9959,12.61,16.5793,,31.203,23.0724,8.4752,15.4,22.0225,17.5586,,,,14.5986
2015/6/10,23.3732,7.1811,13.2894,13,16.9163,,31.7991,23.0724,8.4752,15.51,22.8218,17.7372,,,,14.8194
2015/6/11,23.0781,7.7816,13.7402,13.39,16.6091,,32.4108,23.0724,8.4752,16.71,24.7359,18.2633,,,,14.9817
2015/6/12,23.6532,8.1988,14.2268,13.38,16.7478,,32.8009,25.3796,8.4752,17.87,25.2292,18.5114,,,,14.6482
2015/6/15,22.5938,8.1166,14.1553,12.81,15.8757,,32.4201,27.2493,8.4752,17.86,24.1538,17.7968,,,,13.9225
2015/6/16,21.3378,7.554,13.2249,11.92,14.8253,,30.2729,29.9742,8.4752,17.84,25.2292,16.6057,,,,12.5568
2015/6/17,21.8221,8.104,13.7688,12.19,15.8262,,31.2935,28.9002,8.4752,17.86,24.2031,16.6256,,,,12.8047
2015/6/18,21.9431,8.3252,13.8332,11.96,16.0937,,31.8646,26.0062,8.4752,18.18,23.542,15.9804,,,,11.9349
2015/6/19,21.0351,7.5414,12.4521,10.76,14.5676,,31.5244,23.4105,8.4752,16.36,21.1839,14.3823,,,,10.7405
2015/6/23,21.8675,8.2936,11.9726,10.76,15.073,,28.3723,23.2713,8.4752,15.18,20.6404,14.1739,,,,10.6098
2015/6/24,24.0542,8.9384,12.266,11.05,15.182,,28.3723,23.9774,8.4752,15.62,20.9072,14.293,,,,11.1777
2015/6/25,24.2207,8.2936,12.13,11.17,14.4685,,28.3723,22.1376,8.4752,14.77,18.8125,13.9754,,,,10.452
2015/6/26,22.8133,7.4655,10.9206,10.05,13.0217,,28.3723,20.1051,8.4752,13.29,16.9352,12.5759,,,,9.4064
2015/6/29,25.0984,6.8271,9.8264,9.05,12.6253,,28.3723,20.5734,8.4752,13.29,15.2457,11.3153,,,,8.4644
2015/6/30,24.4401,7.1179,10.1935,9.47,13.0811,,28.3723,21.6693,8.4752,13.29,16.1843,11.9307,,,,9.2126
2015/7/1,23.3354,6.4035,9.1713,8.52,13.0316,,28.3723,19.9258,8.4752,13.29,14.7714,11.4741,,,,8.5275
2015/7/2,21.0049,5.7651,8.2571,7.67,12.4568,,28.3723,17.9332,8.4752,13.29,13.2992,10.3227,,,,7.6801
2015/7/3,18.9013,5.1898,7.4292,6.9,11.2081,,28.3723,16.1399,8.4752,13.29,11.9653,9.2905,,,,7.1258
2015/7/6,17.0097,5.1898,6.6877,6.7,10.0883,,28.3723,14.5259,8.4752,13.29,10.7698,8.4567,,,,6.8193
2015/7/7,15.3072,5.1898,6.0182,6.03,9.0775,,28.3723,13.0713,8.4752,13.29,9.6928,7.613,,,,6.1387
2015/7/8,13.7788,5.1898,5.7807,5.8,9.0775,,28.3723,12.5632,8.4752,13.29,8.7245,7.613,,,,5.5257
2015/7/9,15.1559,5.1898,6.3566,5.8,9.0775,,28.3723,13.8185,8.4752,13.29,9.594,7.613,,,,6.0801
2015/7/10,16.6692,5.1898,6.9901,5.8,9.0775,,28.3723,15.2034,8.4752,13.29,10.5524,7.613,,,,6.6886
2015/7/13,18.3339,5.1898,7.6883,5.8,9.0775,,28.3723,16.7277,8.4752,13.29,11.6096,8.3773,,,,7.3556
2015/7/14,17.214,5.1898,8.1131,5.8,9.0775,,28.3723,16.8473,8.4752,13.29,12.7755,9.2111,,,,8.0678
2015/7/15,15.4964,5.1898,7.2996,5.8,9.0775,,28.3723,15.1635,8.4752,13.29,11.5504,8.9431,,,,7.261
2015/7/16,15.9806,5.1898,7.6883,5.8,9.0775,,28.3723,16.1299,8.4752,13.29,11.7578,9.1416,,,,7.3691
2015/7/17,17.1383,5.1898,8.2643,5.8,9.0775,,28.3723,17.1063,8.4752,13.29,12.489,10.0349,,,,7.883
2015/7/20,17.4032,5.1898,8.3578,5.8,9.0775,,28.3723,17.3853,8.3753,13.29,12.6273,10.7495,,,,8.2075
2015/7/21,17.8723,5.1898,8.4226,5.8,9.0775,,28.3723,17.445,7.9232,13.29,12.6669,10.9183,,,,8.4148
2015/7/22,18.2173,5.1898,8.545,5.8,9.0775,,28.3723,17.2358,8.7143,13.29,13.9316,10.8289,,,,8.6086
2015/7/23,18.938,5.1898,9.2001,5.8,9.0775,,28.3723,18.3118,9.3184,13.29,14.8208,11.2061,,,,9.1044
2015/7/24,19.7738,5.1898,8.9553,5.8,9.0775,,28.3723,17.7838,9.0439,13.29,14.5343,10.9183,,,,9.0458
2015/7/27,17.7956,5.1898,8.0627,6.38,9.0775,,28.3723,16.0203,8.1422,13.29,13.23,9.8264,,,,8.1399
2015/7/28,16.9676,5.1898,7.3788,7.02,9.0775,,28.3723,16.3192,7.3253,13.29,12.9534,9.1813,,,,7.4818
2015/7/29,18.1636,5.1898,7.9547,7.72,9.0775,,28.3723,17.7638,6.894,13.29,13.8525,9.886,,,,8.1894
2015/7/30,17.0826,5.1898,7.6811,7.72,9.0775,,25.5354,17.4251,6.3125,13.29,13.9217,10.8091,,,,8.0497
2015/7/31,17.6116,5.7082,7.5228,7.37,9.0775,,22.9825,17.734,6.2275,13.29,13.645,10.0547,,,,8.0632
2015/8/3,18.1483,5.2783,7.0117,7.61,9.0775,,20.6855,17.2856,5.7113,13.29,12.2815,9.2508,,,,8.87
2015/8/4,19.2217,5.5375,7.6811,7.9,9.0775,,20.9476,18.3716,6.1818,13.29,13.3387,10.0547,,,,9.4334
2015/8/5,18.524,5.2404,7.5948,7.53,9.9892,,19.7554,17.8535,5.94,13.29,13.1214,10.3327,,,,9.812
2015/8/6,18.2863,5.0381,7.7315,7.27,10.9901,,19.1,17.9631,5.8158,13.29,12.8052,10.0746,,,,9.2081
2015/8/7,18.8614,5.1962,8.5018,7.41,11.0694,,20.1299,18.3118,6.123,13.29,13.4968,10.4121,,,,9.3162
2015/8/10,19.8351,5.5944,8.9265,7.8,11.5748,,21.784,19.0291,6.7372,13.29,14.4552,11.0473,,,,9.7895
2015/8/11,19.9884,5.7904,8.9625,7.91,11.3568,,21.3689,19.0989,7.1424,13.29,14.9591,11.8215,,,,9.5145
2015/8/12,19.4364,5.5375,8.7106,7.73,11.0595,,20.7104,19.069,6.7895,13.29,15.0975,11.2458,,,,9.0097
2015/8/13,20.6632,5.7272,8.9625,8.18,11.2379,,21.0225,19.2184,6.9463,13.29,15.6607,11.7223,,,,9.3252
2015/8/14,20.3718,5.6639,8.9697,8.08,11.1883,,20.8509,19.8959,7.2208,13.29,16.6784,11.5734,,,,9.2171
2015/8/17,20.2568,5.7272,9.3873,8.22,11.555,,20.8353,20.663,7.1816,13.29,18.3284,11.6925,,,,9.181
2015/8/18,18.2327,5.1519,8.4514,7.4,10.8811,,20.0363,18.6007,6.4628,13.29,16.5005,10.5212,,,,8.2616
2015/8/19,18.4013,5.3984,8.6026,7.49,11.4559,,20.7229,18.5908,6.4105,13.29,16.8858,11.1565,,,,8.2886
2015/8/20,17.2589,5.1329,8.4946,7.2,10.7126,,19.4433,17.4251,5.94,13.29,16.0262,10.6999,,,,8.1038
2015/8/21,16.3235,4.8801,7.7531,6.65,9.6919,,17.499,16.4487,5.9008,13.29,14.9394,10.154,,,,7.4322
2015/8/24,14.6904,4.3933,6.9757,5.99,8.7207,,15.7482,14.8049,5.3127,13.29,13.4474,9.1416,,,,6.6886
2015/8/25,13.2183,3.9572,6.2774,5.84,7.8487,,14.1721,13.3204,4.7834,13.29,12.1037,8.2284,,,,6.0215
2015/8/26,12.9576,3.5652,6.0902,6.12,7.0658,,12.7552,12.9817,4.3063,13.29,10.8982,8.2483,,,,5.9269
2015/8/27,13.939,3.6664,6.4789,6.34,7.0361,,12.827,13.7986,4.3651,13.29,11.0662,8.8934,,,,6.1342
2015/8/28,15.0201,3.9698,7.098,6.73,7.7397,,13.6072,14.6455,4.7638,13.29,11.9653,9.7867,,,,6.7472
2015/8/31,14.9971,3.7296,6.6229,6.19,7.2739,,12.2465,13.9979,4.3194,13.29,10.9872,9.6478,,,,6.8148
2015/9/1,14.9127,3.4009,5.9606,5.75,6.5505,,11.0231,12.633,3.8881,13.29,9.8904,8.685,,,,6.1342
2015/9/2,15.7715,3.1986,6.335,5.61,6.1442,,9.9557,12.1348,3.5875,13.29,8.9024,8.1192,,,,5.688
2015/9/7,15.0048,3.3187,6.1694,5.8,6.3721,,10.4364,12.7824,3.8228,13.29,9.2482,8.1589,,,,5.8412
2015/9/8,15.3958,3.5147,6.4861,6.14,6.8973,,11.4787,13.8086,4.1103,13.29,10.009,8.5957,,,,6.3596
2015/9/9,15.5491,3.7106,6.6085,6.33,7.2144,,12.6272,14.3366,4.3063,13.29,10.4734,8.9034,,,,6.63
2015/9/10,14.9664,3.5969,6.7165,6.1,7.0162,,12.4806,14.0477,4.3325,13.29,10.2758,8.5758,,,,6.3325
2015/9/11,14.7824,3.6664,6.8389,6.19,7.0559,,12.5992,14.1872,4.2933,13.29,10.5821,8.6254,,,,6.4001
2015/9/14,13.4943,3.3377,6.5509,5.57,6.3523,,11.3383,12.7724,3.862,13.29,10.5821,7.7619,,,,5.7601
2015/9/15,12.8503,3.0911,6.191,5.33,5.7874,,10.3927,11.8359,3.4764,13.29,9.5248,6.9877,,,,5.3545
2015/9/16,14.008,3.3946,6.6589,5.8,6.3622,,11.4319,12.8721,3.8228,13.29,10.4734,7.613,,,,5.8908
2015/9/17,13.6477,3.3061,6.2486,5.63,6.2135,,12.0468,12.8023,3.7051,13.29,10.2856,7.3152,,,,5.8052
2015/9/18,13.916,3.344,6.2054,5.68,6.3919,,11.8595,13.0514,3.7966,13.29,10.7896,7.2458,,,,5.9719
2015/9/21,14.1614,3.4704,6.4214,5.85,7.0361,,11.8595,13.5396,4.0384,13.29,11.3231,7.5932,,,,6.337
2015/9/22,14.2457,3.5084,6.4645,5.95,7.7397,,11.8595,14.0477,4.0841,13.29,11.2441,7.9306,,,,6.3235
2015/9/23,14.6521,3.4009,6.3134,5.75,7.4721,,11.8595,13.7488,3.9339,13.29,10.7896,7.6726,,,,6.2514
2015/9/24,14.3454,3.6158,6.4933,5.89,7.4721,,11.8595,14.4761,4.1234,13.29,10.9575,7.9902,,,,6.4317
2015/9/25,13.6323,3.3946,6.2342,5.65,6.927,,11.8595,13.4997,3.9404,13.29,10.5327,7.5237,,,,6.0125
2015/9/28,13.4943,3.502,6.2342,5.77,7.2144,,11.8595,14.0078,3.9992,13.29,10.671,7.5435,,,,6.1387
2015/9/29,13.0726,3.4009,6.2342,5.61,6.9667,,11.8595,13.8883,3.8881,13.29,10.2856,7.2061,,,,5.9719
2015/9/30,13.1646,3.4137,6.2342,5.65,6.9964,,11.8595,13.8982,4.0057,13.29,10.2758,7.2259,,,,6.5714
2015/10/8,13.7473,3.554,6.2342,6.22,7.3135,,11.8595,14.4063,4.156,13.29,10.7698,7.5435,,,,6.9004
2015/10/9,14.1077,3.637,6.2342,6.37,7.4919,,11.8595,14.5956,4.2083,13.29,10.8982,7.6825,,,,6.8869
