ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2016/3/25,27.7158,27.5909,,,,,20.7377,7.1728,13.0016,16.3475,8.8671,4.0335,19.4737,9.7017,20.1911,23.3427,5.3152,17.0375,18.9142,30.7587,34.8649,20.5299,,,,,,,,,,,
2016/3/28,26.9799,27.5268,,,,,20.5192,6.9605,12.6149,15.8962,8.711,3.9442,19.1621,10.0029,20.1911,23.4322,5.1919,16.8989,18.9142,31.3001,34.6736,19.9182,,,,,,,,,,,
2016/3/29,25.495,26.502,,,,,19.8438,7.0627,12.1026,15.0374,8.4914,3.962,18.4027,9.8571,20.1911,24.5372,5.1518,16.2825,18.9142,28.6474,33.5304,19.3113,,,,,,,,,,,
2016/3/30,26.6816,27.4677,,,,,21.0853,7.5776,12.7599,16.0364,9.0672,4.1273,19.279,10.445,18.7737,25.2539,5.4879,17.176,18.9142,30.05,35.8024,20.8529,,,,,,,,,,,
2016/3/31,26.5689,27.1721,,,,,20.8966,7.5069,14.0359,16.8163,9.0282,4.0826,20.0579,10.7948,17.8645,24.8756,5.4231,17.266,18.9142,30.9949,39.3851,21.3374,,,,,,,,,,,
2016/4/1,26.2375,26.6055,,,,,20.2014,7.5069,13.5139,16.7287,9.1111,4.0156,20.2916,11.1688,17.2376,23.8802,5.3923,17.1552,18.9142,30.8473,39.2224,20.7501,,,,,,,,,,,
2016/4/5,26.9998,27.246,,,,,21.1846,7.7977,14.3259,16.9258,9.3747,4.1631,20.4474,11.8781,17.5537,24.6765,5.5649,17.7577,18.9142,31.4379,39.7008,21.3618,,,,,,,,,,,
2016/4/6,27.7356,27.8471,,,,,22.0387,8.0178,14.0359,16.6279,9.3161,4.1631,21.4211,12.019,17.4251,25.0846,5.4879,18.1802,18.9142,32.4123,40.0547,21.6604,,,,,,,,,,,
2016/4/7,26.5358,27.246,,,,,21.2045,7.6641,13.4172,16.0977,9.6479,4.096,20.944,11.4895,17.1518,25.1941,5.232,17.7647,18.9142,31.8414,38.9307,20.985,,,,,,,,,,,
2016/4/8,26.0187,27.3445,,,,,20.837,7.4086,13.1272,15.7034,10.0823,4.0201,21.4211,12.2182,16.2624,24.6964,5.1703,17.5084,18.9142,31.1426,38.218,20.7844,,,,,,,,,,,
2016/4/11,26.8341,28.1821,,,,,21.4528,7.554,13.5332,16.5709,10.1116,4.1094,23.0764,12.8255,16.5731,24.8856,5.3676,18.4365,18.9142,31.9398,39.7008,21.7044,,,,,,,,,,,
2016/4/12,26.3502,27.719,,,,,21.0158,7.2789,13.2529,16.1459,9.9261,4.1675,23.0764,12.8255,16.3588,27.3243,5.2751,18.4919,18.9142,30.7685,38.0266,23.8773,,,,,,,,,,,
2016/4/13,26.728,27.9358,,,,,21.5322,7.33,13.6202,16.1941,10.1994,4.2077,22.9108,13.0441,16.6696,26.8266,5.3337,19.7939,18.9142,31.177,38.505,23.706,,,,,,,,,,,
2016/4/14,26.8938,27.5022,,,,,22.148,7.5147,13.7942,16.2555,10.4336,4.2435,22.5311,13.0149,16.9161,27.404,5.4108,19.7731,18.9142,32.9832,40.4422,23.9556,,,,,,,,,,,
2016/4/15,27.1059,27.2756,,,,,21.8798,7.4872,13.9295,16.2116,10.3507,4.2435,21.9177,13.3598,17.5751,26.757,5.457,19.6485,18.9142,32.7962,40.0308,23.432,,,,,,,,,,,
2016/4/18,26.3568,27.0046,,,,,21.3435,7.2003,13.4172,15.8129,10.1506,4.3283,20.7103,13.5493,17.0929,25.881,5.3337,18.6996,18.9142,32.0137,41.5136,22.4826,,,,,,,,,,,
2016/4/19,26.0519,27.2017,,,,,21.3435,7.3025,13.4462,15.7647,10.2189,4.3909,21.0024,13.4813,16.9857,26.0602,5.3799,18.6927,18.9142,32.1711,41.7097,22.8692,,,,,,,,,,,
2016/4/20,25.2564,25.8123,,,,,19.7544,6.7208,12.4409,14.906,9.7992,4.0603,18.8992,12.9809,15.4372,23.4621,4.9452,17.5153,18.9142,29.3512,41.0783,21.1318,,,,,,,,,,,
2016/4/21,25.0907,24.817,,,,,19.0393,6.5872,12.0832,14.7044,9.8139,3.9754,18.5487,12.9226,14.8424,22.9943,4.7818,17.3837,18.9142,28.859,37.8018,20.9018,,,,,,,,,,,
2016/4/22,25.7735,25.3146,,,,,19.2678,6.7758,12.2282,15.182,9.9017,4.105,19.0356,12.8837,15.1532,23.2332,4.9329,17.5984,18.9142,28.1208,36.5917,21.0878,,,,,,,,,,,
2016/4/25,25.2233,25.5216,,,,,18.8109,6.5754,12.1509,14.5905,9.687,4.1452,18.9382,12.9323,14.9442,22.4866,4.9884,17.4946,18.9142,27.8009,35.7211,20.9948,,,,,,,,,,,
2016/4/26,24.9581,25.8665,,,,,19.7644,6.7915,12.4312,14.6036,10.336,4.4177,19.7658,13.2384,15.2443,23.2332,5.0346,17.9447,18.9142,28.298,36.4386,22.0959,,,,,,,,,,,
2016/4/27,24.5338,25.6053,,,,,19.7147,6.6618,13.6782,14.4415,10.4727,4.3149,19.3569,14.1954,15.0032,22.5961,4.9822,17.7647,18.9142,28.3472,35.6685,21.5821,,,,,,,,,,,
2016/4/28,24.0963,25.3491,,,,,19.3671,6.6225,13.7749,14.2882,10.2482,4.3551,19.1621,14.2343,15.2604,23.701,5.0408,17.7647,18.9142,28.3669,35.8024,21.954,,,,,,,,,,,
2016/4/29,23.7052,25.1865,,,,,19.2181,6.595,13.3496,14.0209,10.2482,4.3283,19.3861,15.1719,15.3354,23.1734,5.0069,17.7993,18.9142,28.4456,35.5681,21.7631,,,,,,,,,,,
2016/5/3,24.8123,26.3641,,,,,20.3603,6.878,13.7265,14.7833,10.9021,4.5427,20.6519,15.3565,15.8069,24.3779,5.1703,18.3741,18.9142,30.2075,37.0269,22.6147,,,,,,,,,,,
2016/5/4,24.4742,27.3051,,,,,20.1318,7.0352,13.7265,14.5686,10.8045,4.5517,20.72,14.8902,16.1445,24.0793,5.2289,18.4157,18.9142,30.1681,36.9982,22.6343,,,,,,,,,,,
2016/5/5,24.7128,27.3445,,,,,20.4497,7.1767,13.7845,14.7526,10.824,4.5785,20.5545,14.5744,16.1445,24.3779,5.3892,19.2122,18.9142,32.1268,37.974,23.6864,,,,,,,,,,,
2016/5/6,23.5461,25.965,,,,,19.2479,6.8584,12.4892,13.9245,10.2482,4.4132,19.9411,14.657,15.1693,23.0241,5.1302,18.298,18.9142,30.9556,36.3525,22.0764,,,,,,,,,,,
2016/5/9,21.9419,24.822,,,,,18.1355,6.5793,11.7932,13.1533,9.2234,4.1675,18.5,13.593,15.1693,21.4812,4.8867,17.0998,18.9142,31.0294,34.6784,21.2297,,,,,,,,,,,
2016/5/10,21.9287,24.6939,,,,,17.8674,6.6068,11.8222,13.2936,9.199,4.1631,18.1398,13.5882,15.1693,21.3319,4.9021,17.3006,18.9142,29.6022,34.8554,21.0682,,,,,,,,,,,
2016/5/11,21.6768,24.3588,,,,,17.5098,6.4614,11.4839,12.9737,8.833,4.0692,17.7211,12.874,15.1693,21.3319,4.8435,17.0513,18.9142,26.6894,33.9657,20.8088,,,,,,,,,,,
2016/5/12,21.8226,24.1864,,,,,17.4204,6.3513,11.3196,13.1314,8.6866,4.029,17.1758,12.1453,14.2048,21.3319,4.7541,17.5223,18.9142,26.1562,33.6261,20.2363,,,,,,,,,,,
2016/5/13,21.8226,23.9006,,,,,17.4006,6.3789,11.1166,13.1446,8.6914,4.0693,16.8331,13.2724,13.9583,20.884,4.7541,17.599,18.9142,26.1562,33.5352,20.0503,,,,,,,,,,,
2016/5/16,22.0679,25.226,,,,,17.7184,6.5321,11.5322,13.3067,8.9306,4.2036,17.4108,13.3598,14.2262,21.3518,4.9452,17.9476,18.9142,27.2127,34.5827,21.1025,,,,,,,,,,,
2016/5/17,21.8823,24.8811,,,,,17.7681,6.3199,11.6289,13.4688,8.872,4.2036,17.7144,13.8408,14.403,21.4314,4.9267,17.9825,18.9142,26.8078,34.7406,21.3129,,,,,,,,,,,
2016/5/18,20.9476,23.9893,,,,,17.1026,5.757,11.0006,12.9825,8.2962,4.0425,16.931,13.3453,13.7279,20.6052,4.6493,17.09,18.9142,25.0996,33.2291,20.0894,,,,,,,,,,,
2016/5/19,21.1995,24.0878,,,,,17.2019,5.8064,11.1649,13.0088,8.4523,4.029,17.1856,13.3696,13.7333,20.884,4.6801,17.341,18.9142,25.3366,33.8605,20.3488,,,,,,,,,,,
2016/5/20,21.6171,24.2849,,,,,17.778,5.8262,11.4839,13.3286,8.7354,4.432,17.3423,13.6659,13.9315,21.2025,4.8836,17.4874,18.9142,26.324,34.8362,20.7942,,,,,,,,,,,
2016/5/23,21.7497,24.6101,,,,,18.4236,6.0237,11.6966,13.5389,8.8427,4.6065,18.4194,14.006,14.1833,21.6007,4.9391,17.8151,18.9142,27.0053,36.6156,21.171,,,,,,,,,,,
2016/5/24,21.4182,24.0583,,,,,18.0064,5.8459,11.7739,13.1577,8.8964,4.432,18.537,13.5396,14.0708,21.5011,4.9545,17.5571,18.9142,26.0772,35.769,21.6261,,,,,,,,,,,
2016/5/25,21.226,24.0139,,,,,17.927,5.8262,11.5999,13.0194,8.7695,4.4499,18.3705,13.5445,14.044,21.103,4.9021,17.5013,18.9142,26.4129,35.2989,21.6359,,,,,,,,,,,
2016/5/26,21.2127,24.5362,,,,,18.4732,5.7965,12.1026,12.9996,8.8671,4.3603,18.5174,13.5299,14.0762,21.3717,4.9144,17.578,18.9142,26.3536,37.1982,23.1334,,,,,,,,,,,
2016/5/27,23.334,24.5066,,,,,18.2051,5.7373,11.8706,13.5926,8.9745,4.3917,18.6055,13.4862,14.0226,21.3717,4.8339,18.108,18.9142,26.3438,36.6322,22.737,,,,,,,,,,,
2016/5/30,23.0158,24.5116,,,,,18.7314,5.7077,11.6676,14.7193,9.0135,4.32,18.253,13.4376,14.0226,21.4414,4.8216,17.8639,18.9142,26.0772,36.7569,22.6245,,,,,,,,,,,
2016/5/31,24.3085,25.428,,,,,19.7445,5.994,12.3732,16.1885,9.5064,4.5081,19.3693,13.9282,14.7781,22.5364,5.131,18.6588,18.9142,27.4003,38.6562,24.8855,,,,,,,,,,,
2016/6/1,24.2024,25.3738,,,,,20.8966,6.0039,12.6439,16.9001,10.458,4.5036,19.5554,13.9331,14.6549,23.4123,5.162,18.6239,20.8046,27.5484,38.5699,26.3954,,,,,,,,,,,
2016/6/2,24.3018,25.2555,,,,,20.8469,6.2804,13.1659,17.223,11.0778,4.5483,19.8785,14.0497,14.7352,23.3427,5.4962,18.8261,22.8841,28.0618,38.7041,27.8858,,,,,,,,,,,
2016/6/3,23.8975,25.4822,,,,,20.9164,6.2113,12.9339,16.9265,10.7739,4.526,20.564,14.1129,15.046,23.3526,5.5705,18.7983,25.173,29.4837,39.2413,26.4151,,,,,,,,,,,
2016/6/6,23.8975,25.5708,,,,,20.7575,6.1027,13.1756,16.9199,10.5386,4.5215,21.1221,14.21,15.2711,23.5119,5.5333,20.4229,24.2278,28.9406,39.2317,26.5229,,,,,,,,,,,
2016/6/7,24.6929,25.3836,,,,,20.6185,6.1027,13.5332,17.2955,10.3916,4.5036,20.8382,13.9428,15.2121,23.9799,5.4838,20.2276,23.9315,28.753,39.4619,26.9543,,,,,,,,,,,
2016/6/8,24.5935,25.2752,,,,,20.5788,6.0138,14.8865,17.0846,10.2739,4.4857,20.3779,14.006,15.0889,24.5575,5.5024,20.0394,22.8994,29.227,38.8192,26.1307,6.04,,,,,,,,,,
2016/6/13,23.8842,24.2159,,,,,18.8904,5.6484,14.6642,15.3781,9.6465,4.3514,18.8405,13.3841,14.4781,22.0978,4.9949,18.0382,21.663,26.5807,34.9344,23.5225,6.6421,,,,,,,,,,
2016/6/14,23.4931,24.6347,,,,,18.3044,5.6385,13.8329,15.9711,9.9112,4.3603,19.193,13.2141,14.9978,21.2613,5.2053,18.1149,20.4828,26.64,34.8673,24.003,7.3077,,,,,,,,,,
2016/6/15,24.4941,25.088,,,,,19.2479,5.8064,14.7899,16.6959,10.2837,4.5081,20.515,13.5639,15.3622,22.4364,5.4405,18.8331,22.5315,27.6076,36.5459,24.8462,8.037,,,,,,,,,,
2016/6/16,24.7791,24.7973,,,,,20.0623,5.6879,15.4665,17.9741,10.3033,4.5125,20.4758,13.5299,14.8746,22.1476,5.3539,18.7146,24.7847,27.6274,36.4404,24.454,8.8398,,,,,,,,,,
2016/6/17,24.8321,25.0732,,,,,21.1658,5.8657,14.9252,17.4734,10.1857,4.6513,20.848,14.1857,14.8531,22.6953,5.3291,19.2933,25.5255,27.9433,37.6298,25.1992,9.7257,,,,,,,,,,
2016/6/20,24.746,25.7778,,,,,23.2834,6.4483,15.1765,18.5868,10.3426,4.9647,21.7684,14.9582,15.0996,23.0438,5.4591,20.0324,24.473,28.9406,38.5411,25.6993,10.6997,,,,,,,,,,
2016/6/21,24.1958,25.625,,,,,24.3372,6.6952,14.2292,18.4617,9.9406,4.8572,21.1026,14.5209,14.8692,22.3069,5.3353,19.4467,23.6862,27.8446,36.9392,24.8462,11.7717,,,,,,,,,,
2016/6/22,24.7526,26.4577,,,,,26.7729,7.3666,15.0895,19.0415,10.1269,5.3452,21.7489,14.6476,16.3588,23.8505,5.49,21.3921,23.5534,28.5555,38.5603,26.5817,12.9513,,,,,,,,,,
2016/6/23,25.4221,26.8519,,,,,26.5045,8.1073,15.6115,18.8636,10.2641,5.7481,21.8664,14.901,17.9931,23.96,6.0409,23.5327,23.5432,28.6938,38.5411,25.9836,14.2484,,,,,,,,,,
2016/6/24,26.5424,26.5562,,,,,25.7887,8.917,16.0755,18.8768,9.9406,5.4885,21.2886,14.5404,19.7935,24.0596,6.6474,22.5914,22.9045,29.3948,39.059,26.1111,15.6727,,,,,,,,,,
2016/6/27,27.2053,29.2119,,,,,27.0513,8.9466,16.4048,20.2274,10.2249,5.7794,22.0328,14.7548,20.5758,25.404,7.0559,23.1213,25.1934,31.5572,40.9103,26.9838,17.239,,,,,,,,,,
2016/6/28,26.8474,29.9903,,,,,27.1408,8.7689,16.2498,20.3395,10.519,5.6675,22.8554,14.7061,20.5222,25.1949,6.9879,23.4699,25.8832,33.6703,41.1501,28.8271,18.9619,,,,,,,,,,
2016/6/29,26.4828,29.9066,,,,,26.5145,9.1836,15.8237,19.9244,10.4014,5.6004,22.6498,15.9633,20.9455,24.8961,6.9941,24.1323,25.5409,34.5589,41.1022,28.229,20.8562,,,,,,,,,,
2016/6/30,26.6153,30.2761,,,,,27.7572,9.6675,15.9206,19.6345,10.6171,5.6541,23.2373,16.6162,23.0406,26.7384,7.0312,25.0876,25.1628,34.1639,40.3444,27.8956,22.9413,,,,,,,,,,
2016/7/1,26.4562,30.956,,,,,27.0314,9.3811,16.5597,19.7003,10.4504,5.5959,22.7183,16.2069,22.3333,28.1525,6.6784,24.2509,26.1489,33.5913,40.5362,27.2289,25.2369,,,,,,,,,,
2016/7/4,28.1002,31.3846,,,,,27.0414,9.5885,16.2983,20.7216,10.5484,5.6183,22.7281,16.4408,22.2208,29.1384,6.7589,24.2299,26.8744,34.0948,41.1981,27.7289,27.7625,,,,,,,,,,
2016/7/5,27.9213,30.3549,,,,,27.2303,9.6774,15.9981,20.3988,10.421,5.8063,22.3266,16.4993,22.5047,30.4031,6.8207,23.4281,29.5618,36.1486,41.1214,27.5721,30.5378,,,,,,,,,,
2016/7/6,27.9544,30.3352,,,,,26.8525,9.4897,15.9593,20.267,10.4406,5.8511,22.4833,15.973,22.2368,30.2737,6.6908,23.2398,29.7559,34.5589,41.7544,28.229,33.5921,,,,,,,,,,
2016/7/7,27.3246,30.079,,,,,26.4747,9.944,15.7366,19.6015,10.2641,5.7033,22.2972,15.7391,22.3494,29.2778,6.8146,23.1213,28.6166,34.2627,43.0781,29.3076,33.5921,,,,,,,,,,
2016/7/8,27.9014,30.0297,,,,,25.8981,9.3614,15.7753,19.7662,10.5974,5.6049,22.7575,17.2594,21.4384,32.2056,6.6103,23.1143,28.8669,34.1343,44.891,30.092,33.5921,,,,,,,,,,
2016/7/11,28.0406,30.1285,,,,,25.053,9.0651,15.02,19.8585,10.5974,5.4168,22.1699,16.4603,21.3902,32.4745,6.536,22.3473,27.5896,33.0581,42.1189,28.5526,36.9498,,,,,,,,,,
2016/7/12,28.0273,29.9458,,,,,25.4308,9.2132,15.1459,19.4368,10.97,5.6362,22.1308,16.1972,21.6742,31.4886,6.6598,22.8424,28.3305,34.3318,41.8983,28.2584,39.9111,,,,,,,,,,
2016/7/13,27.8284,29.6346,,,,,25.2419,9.0849,15.1943,19.2853,12.068,5.4661,22.64,16.051,21.2509,31.3093,6.4803,22.0963,28.2641,33.927,42.2916,28.4545,43.6751,,,,,,,,,,
2016/7/14,27.8616,29.8075,,,,,25.4209,9.1737,15.388,19.193,12.1268,5.3855,22.7379,16.0802,21.5135,30.9508,6.5298,22.1382,27.5896,34.2429,42.1093,28.6702,42.5053,,,,,,,,,,
2016/7/15,27.265,29.5753,,,,,24.884,9.1046,14.836,19.2391,11.6562,5.3497,22.4343,15.6124,20.7097,30.4728,6.3875,22.3822,27.324,33.3444,41.3516,28.3369,42.7059,,,,,,,,,,
2016/7/18,26.3038,29.7778,,,,,25.6495,8.7195,15.0297,18.6725,11.8719,5.3721,22.0035,14.0531,20.1471,30.5724,6.1152,21.9708,28.3151,33.2852,41.7065,27.5524,40.6845,,,,,,,,,,
2016/7/19,26.622,28.9826,,,,,25.5998,8.7491,15.6301,18.5473,12.2248,5.4079,22.307,13.7121,20.34,32.4844,6.1956,22.4519,27.7634,33.1272,42.2436,27.9447,40.4446,,,,,,,,,,
2016/7/20,26.622,28.548,,,,,25.4209,8.7985,15.233,18.8833,11.9699,5.4079,22.6791,13.8095,20.34,31.4089,6.177,22.1521,27.421,34.0158,42.2053,27.9839,39.9454,,,,,,,,,,
2016/7/21,26.622,28.7554,,,,,24.9039,8.7392,15.0781,18.5012,12.3032,5.3855,22.3756,13.7218,20.34,29.9948,6.3318,21.7616,25.8627,34.4207,42.5122,27.7682,37.2778,,,,,,,,,,
2016/7/22,26.622,28.7357,,,,,24.0986,8.4331,15.0684,18.6066,12.0091,5.3765,21.7684,13.4976,20.34,30.1342,6.307,20.8761,23.7015,34.1639,41.1501,26.9641,35.0703,,,,,,,,,,
2016/7/25,26.622,28.6369,,,,,23.8401,8.5714,14.7779,18.409,12.1464,5.2825,21.8664,13.7608,20.34,28.8795,6.3937,20.5554,23.9621,32.8803,40.613,26.7484,38.5797,,,,,,,,,,
2016/7/26,26.622,29.0419,,,,,25.1425,8.7886,15.1362,18.5407,12.2248,5.3721,22.5224,13.7315,20.34,29.5965,6.9569,21.3363,24.0081,33.1074,41.7257,27.4936,40.2488,,,,,,,,,,
2016/7/27,26.9203,26.6218,,,,,24.5758,7.9098,14.0322,18.3035,10.9994,4.9736,22.5224,12.679,18.3039,27.8836,6.2699,19.7884,21.9133,30.7969,39.0207,25.3855,40.146,,,,,,,,,,
2016/7/28,27.8417,25.6833,,,,,23.87,7.6135,14.1484,17.8226,10.9406,4.9781,21.3082,13.0883,17.8913,26.6687,6.338,20.0673,22.3272,30.7969,39.4523,25.3757,38.7902,,,,,,,,,,
2016/7/29,25.1238,25.5747,,,,,23.3629,7.5543,13.7126,17.0121,10.9896,4.9557,20.5934,13.0883,17.7948,26.111,6.0099,20.1788,22.2965,30.3723,39.0303,25.0325,39.9649,,,,,,,,,,
2016/8/1,23.6522,25.5845,,,,,23.691,7.574,13.761,16.8277,10.8621,4.9602,20.4954,12.679,17.7466,26.0413,5.8181,20.5135,21.7958,30.7081,38.1862,25.1012,35.9709,,,,,,,,,,
2016/8/2,23.9638,25.9056,,,,,23.7805,7.6036,13.8579,17.0451,10.8425,4.9602,20.7696,12.6693,17.693,26.9675,5.88,20.5135,22.6337,31.0734,38.4452,25.3071,35.6087,,,,,,,,,,
2016/8/3,23.977,25.6191,,,,,23.353,7.6728,13.8095,16.9858,10.7543,4.8528,20.8871,12.6498,17.8323,27.1069,5.8738,20.381,22.3732,30.8167,38.5986,25.3855,36.6659,,,,,,,,,,
2016/8/4,24.1162,25.6586,,,,,23.8799,7.811,13.9838,17.1703,10.8523,4.9199,20.9165,12.6888,18.2021,27.2065,5.8861,20.7297,22.6337,31.103,39.6154,25.3561,35.7849,,,,,,,,,,
2016/8/5,23.7583,25.4956,,,,,23.3729,7.8308,13.6836,17.0517,10.7445,4.9289,20.7598,12.4354,17.6019,26.2405,5.8243,20.653,21.9951,31.1129,39.6442,24.9639,34.5808,,,,,,,,,,
2016/8/8,24.9647,25.9155,,,,,23.353,7.7518,13.8288,18.2376,10.8916,5.0453,20.7892,12.8837,17.4251,27.1865,5.8614,20.6042,21.9082,31.2018,39.7305,24.9737,34.9724,,,,,,,,,,
2016/8/9,24.7128,25.9895,,,,,23.7606,7.9493,14.0612,17.9873,10.9602,5.0721,21.1515,12.8739,17.7787,27.2264,5.9976,20.8761,22.1637,31.5572,39.7785,25.5816,36.0737,,,,,,,,,,
