ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2014/4/15,1.444,,-1.7085,-1.1628,-1.581,-1.6129,,-1.1236,,-0.5236,2.379,,0.2974,0.201,0.1567,0.2907,,0.1982,,0.0169,4795936893,,,17907757500,19377712511,21616077464,,29319035008,,21616077464,24.9542,,7.984,13.211,13.2822,10.5904,,13.8788,,13.5401,1.9758,,1.1471,0.7333,1.282,0.8774,,0.8505,,1.1217,4.0397,,0.2718,0.2551,0.3586,0.7374,,0.4718,,0.9428
2014/4/16,-0.5931,,-2.1472,-1.1765,0,-0.5464,,-0.5682,,0,1.1832,,0.5029,0.2806,0.1111,0.4954,,0.123,,0.0388,4767491242,,,17697078000,19377712511,21497956822,,29152449582,,21497956822,24.8062,,7.8144,13.0556,13.2822,10.5326,,13.7999,,13.5441,1.9641,,1.1227,0.7247,1.282,0.8726,,0.8457,,1.1221,4.0158,,0.2661,0.2521,0.3586,0.7334,,0.4691,,0.9431
2014/4/17,-0.358,,-1.0449,0,0.4016,0,,0.2857,,0.2632,0.8222,,0.3138,0.1315,0.0834,0.4215,,0.1055,,0.0057,4750423851,,,17697078000,19455534650,21497956822,,29235742295,,21497956822,24.7174,,7.7311,13.0556,13.3355,10.5326,,13.8394,,13.5766,1.9571,,1.1107,0.7247,1.2872,0.8726,,0.8481,,1.1248,4.0014,,0.2632,0.2521,0.36,0.7334,,0.4704,,0.9454
2014/4/18,-0.7186,,-0.4224,-0.3968,-0.4,-0.5495,,-0.8547,,-0.7874,0.7963,,0.1369,0.1601,0.0954,0.479,,0.1542,,0.0273,4716289068,,,17626851500,19377712511,21379836180,,28985864155,,21379836180,24.5398,,7.6996,13.0037,13.2822,10.4747,,13.7211,,13.4721,1.943,,1.1062,0.7218,1.282,0.8678,,0.8408,,1.1161,3.9726,,0.2622,0.2511,0.3586,0.7294,,0.4664,,0.9381
2014/4/21,0.8444,,1.9088,-0.7968,-1.2048,-1.105,,-0.8621,,-0.2646,2.0835,,0.3286,0.3371,0.1235,0.6139,,0.122,,0.0248,4756112981,,,17486398500,19144246096,21143594897,,28735986016,,21143594897,24.747,,7.8473,12.9001,13.1221,10.3589,,13.6028,,13.4376,1.9594,,1.1274,0.7161,1.2666,0.8582,,0.8336,,1.1133,4.0062,,0.2672,0.2491,0.3543,0.7213,,0.4624,,0.9357
2014/4/22,-2.7512,,3.2258,0,-0.4065,0,,-1.1594,,-0.5305,2.2031,,0.8068,0.153,0.1013,0.4327,,0.2179,,0.0538,4625262983,,,17486398500,19066423957,21143594897,,28402815164,,21143594897,24.0661,,8.1032,12.9001,13.0688,10.3589,,13.4451,,13.3704,1.9055,,1.1642,0.7161,1.2614,0.8582,,0.8239,,1.1077,3.896,,0.2759,0.2491,0.3528,0.7213,,0.457,,0.931
2014/4/23,-1.23,,0.6048,-0.4016,0,0,,0.2933,,0.2667,0.7106,,0.3771,0.2241,0.075,0.1908,,0.0864,,0.0245,4568371679,,,17416172000,19066423957,21143594897,,28486107877,,21143594897,23.7701,,8.1523,12.8483,13.0688,10.3589,,13.4845,,13.4037,1.8821,,1.1713,0.7132,1.2614,0.8582,,0.8263,,1.1104,3.848,,0.2776,0.2481,0.3528,0.7213,,0.4584,,0.9333
2014/4/24,-0.6227,,-1.3026,-0.8065,-0.4082,-0.5587,,0.2924,,-0.5319,0.5468,,0.3488,0.1811,0.106,0.225,,0.1003,,0.0174,4539926027,,,17275719000,18988601818,21025474255,,28569400590,,21025474255,23.6221,,8.0442,12.7447,13.0155,10.3011,,13.5239,,13.3302,1.8704,,1.1557,0.7074,1.2563,0.8534,,0.8288,,1.1044,3.8241,,0.2739,0.2461,0.3514,0.7173,,0.4597,,0.9282
2014/4/25,-1.5038,,-2.6396,-1.626,-2.8689,-1.1236,,-2.0408,,-0.8021,0.7824,,0.3232,0.278,0.2169,0.3265,,0.2565,,0.0463,4471656463,,,16994813000,18443846848,20789232971,,27986351598,,20789232971,23.2669,,7.83,12.5375,12.6421,10.1853,,13.2479,,13.2205,1.8422,,1.1249,0.6959,1.2202,0.8438,,0.8118,,1.0953,3.7666,,0.2666,0.2421,0.3413,0.7092,,0.4503,,0.9206
2014/4/28,-2.4173,,1.6684,-0.8264,-0.8439,-2.2727,,-1.1905,,-1.6173,0.8469,,0.5886,0.2155,0.1123,0.3436,,0.2082,,0.0395,4363562986,,,16854360000,18288202571,20316750403,,27653180746,,20316750403,22.7045,,7.9591,12.4339,12.5354,9.9538,,13.0902,,13.0044,1.7977,,1.1435,0.6902,1.2099,0.8246,,0.8022,,1.0774,3.6755,,0.271,0.2401,0.3384,0.6931,,0.445,,0.9055
2014/4/29,1.1734,,-1.5385,0.4167,0,-0.5814,,0.3012,,0.274,0.3369,,0.3164,0.1222,0.0979,0.2922,,0.0784,,0.0193,4414765159,,,16924586500,18288202571,20198629761,,27736473459,,20198629761,22.9709,,7.8359,12.4857,12.5354,9.896,,13.1296,,13.0381,1.8188,,1.1258,0.6931,1.2099,0.8198,,0.8046,,1.0802,3.7187,,0.2668,0.2411,0.3384,0.6891,,0.4463,,0.9079
2014/4/30,1.6753,,-1.7708,-0.4149,0.8511,0.5848,,-0.6006,,-0.2732,0.4189,,0.3562,0.1524,0.0641,0.1623,,0.1027,,0.0145,4488723854,,,16854360000,18443846848,20316750403,,27569888033,,20316750403,23.3557,,7.7,12.4339,12.6421,9.9538,,13.0508,,13.0075,1.8493,,1.1063,0.6902,1.2202,0.8246,,0.7998,,1.0776,3.781,,0.2622,0.2401,0.3413,0.6931,,0.4436,,0.9057
2014/5/5,3.8023,,-0.9544,-0.4167,-0.4219,0,,0,,-0.5479,2.5517,,0.3058,0.2159,0.0979,0.2688,,0.0953,,0.0227,4659397765,,,16784133500,18366024710,20316750403,,27569888033,,20316750403,24.2437,,7.6244,12.3821,12.5887,9.9538,,13.0508,,12.9321,1.9196,,1.0954,0.6873,1.2151,0.8246,,0.7998,,1.0714,3.9247,,0.2596,0.2391,0.3399,0.6931,,0.4436,,0.9005
2014/5/6,-0.7326,,0.6424,0.4184,0.4237,0.5814,,0.3021,,-0.2755,1.2124,,0.189,0.2329,0.0801,0.384,,0.1117,,0.0449,4625262983,,,16854360000,18443846848,20434871045,,27653180746,,20434871045,24.0661,,7.6745,12.4339,12.6421,10.0117,,13.0902,,12.8975,1.9055,,1.1026,0.6902,1.2202,0.8294,,0.8022,,1.0685,3.896,,0.2613,0.2401,0.3413,0.6971,,0.445,,0.8981
2014/5/7,-2.829,,-1.5957,-1.25,-1.2658,-1.1561,,-0.9036,,-0.2762,0.9492,,0.2209,0.2089,0.0795,0.1513,,0.0933,,0.0135,4494412984,,,16643680500,18210380432,20198629761,,27403302607,,20198629761,23.3853,,7.5496,12.2784,12.482,9.896,,12.9719,,12.857,1.8516,,1.0847,0.6816,1.2048,0.8198,,0.7949,,1.0652,3.7857,,0.2571,0.2371,0.337,0.6891,,0.4409,,0.8953
2014/5/8,-0.3797,,-1.5135,0,0,0.5848,,0.304,,0.554,0.5823,,0.2295,0.3048,0.1672,0.1552,,0.111,,0.0318,4477345593,,,16643680500,18210380432,20316750403,,27486595320,,20316750403,23.2965,,7.4366,12.2784,12.482,9.9538,,13.0114,,12.9314,1.8446,,1.0684,0.6816,1.2048,0.8246,,0.7973,,1.0713,3.7714,,0.2532,0.2371,0.337,0.6931,,0.4423,,0.9004
2014/5/9,0.3812,,-1.0977,-0.4219,-0.4274,0,,-0.303,,-1.3774,0.484,,0.3299,0.1636,0.0944,0.2139,,0.0971,,0.026,4494412984,,,16573454000,18132558294,20316750403,,27403302607,,20316750403,23.3853,,7.3586,12.2266,12.4287,9.9538,,12.9719,,12.7583,1.8516,,1.0572,0.6787,1.1996,0.8246,,0.7949,,1.057,3.7857,,0.2506,0.2361,0.3355,0.6931,,0.4409,,0.8884
2014/5/12,2.0253,,5.2164,2.1186,2.1459,1.7442,,3.3435,,1.3966,0.8177,,0.4731,0.442,0.2587,0.477,,0.3801,,0.0548,4585439070,,,16924586500,18521668987,20671112329,,28319522451,,20671112329,23.8589,,7.748,12.4857,12.6954,10.1275,,13.4056,,12.9457,1.8891,,1.1132,0.6931,1.2254,0.839,,0.8215,,1.0725,3.8624,,0.2638,0.2411,0.3427,0.7052,,0.4557,,0.9014
2014/5/13,0.7444,,-0.7384,-0.4149,-0.8403,-0.5714,,-1.1765,,0,0.7185,,0.1294,0.2259,0.1088,0.223,,0.1534,,0.0193,4619573852,,,16854360000,18366024710,20552991687,,27986351598,,20552991687,24.0365,,7.6921,12.4339,12.5887,10.0696,,13.2479,,12.948,1.9032,,1.1051,0.6902,1.2151,0.8342,,0.8118,,1.0727,3.8912,,0.2619,0.2401,0.3399,0.7012,,0.4503,,0.9016
2014/5/14,-0.9852,,-0.1063,-0.4167,0.8475,0.5747,,0.2976,,0,0.4908,,0.1186,0.1548,0.1085,0.1713,,0.0891,,0.0179,4574060809,,,16784133500,18521668987,20671112329,,28069644311,,20671112329,23.7997,,7.6861,12.3821,12.6954,10.1275,,13.2874,,12.9516,1.8844,,1.1043,0.6873,1.2254,0.839,,0.8143,,1.073,3.8528,,0.2617,0.2391,0.3427,0.7052,,0.4517,,0.9018
2014/5/15,-1.4925,,-2.234,-1.2552,-1.2605,-1.7143,,-1.1869,,-1.6529,0.7929,,0.0928,0.2366,0.077,0.1493,,0.0823,,0.047,4505791245,,,16573454000,18288202571,20316750403,,27736473459,,20316750403,23.4445,,7.5129,12.2266,12.5354,9.9538,,13.1296,,12.7348,1.8563,,1.0794,0.6787,1.2099,0.8246,,0.8046,,1.055,3.7953,,0.2558,0.2361,0.3384,0.6931,,0.4463,,0.8867
2014/5/16,-0.1263,,-0.2176,-0.4237,-0.4255,0,,0,,-0.2801,0.6553,,0.0745,0.3009,0.0828,0.15,,0.0713,,0.0188,4500102115,,,16503227500,18210380432,20316750403,,27736473459,,20316750403,23.4149,,7.4948,12.1748,12.482,9.9538,,13.1296,,12.6967,1.854,,1.0768,0.6758,1.2048,0.8246,,0.8046,,1.0519,3.7905,,0.2552,0.2351,0.337,0.6931,,0.4463,,0.8841
2014/5/19,-0.6321,,0.3272,-1.2766,-0.8547,0,,-1.2012,,-0.2809,0.5512,,0.0588,0.1812,0.0798,0.1478,,0.0669,,0.0166,4471656463,,,16292548000,18054736155,20316750403,,27403302607,,20316750403,23.2669,,7.5201,12.0194,12.3754,9.9538,,12.9719,,12.6627,1.8422,,1.0804,0.6672,1.1945,0.8246,,0.7949,,1.0491,3.7666,,0.2561,0.2321,0.3341,0.6931,,0.4409,,0.8817
2014/5/20,-1.2723,,0.1087,0.431,0.431,-0.5814,,0.304,,-1.1268,0.9429,,0.0765,0.1764,0.058,0.1045,,0.0938,,0.0248,4414765159,,,16362774500,18132558294,20198629761,,27486595320,,20198629761,22.9709,,7.5269,12.0712,12.4287,9.896,,13.0114,,12.518,1.8188,,1.0814,0.6701,1.1996,0.8198,,0.7973,,1.0371,3.7187,,0.2563,0.2331,0.3355,0.6891,,0.4423,,0.8716
2014/5/21,0.7732,,0.1086,0.4292,0.4292,1.1696,,0.6061,,0.5698,0.4834,,0.0857,0.1561,0.0598,0.1924,,0.1302,,0.0219,4448899942,,,16433001000,18210380432,20434871045,,27653180746,,20434871045,23.1485,,7.5371,12.123,12.482,10.0117,,13.0902,,12.5932,1.8329,,1.0829,0.6729,1.2048,0.8294,,0.8022,,1.0433,3.7474,,0.2566,0.2341,0.337,0.6971,,0.445,,0.8769
2014/5/22,0.6394,,0.2169,0,-0.4274,-0.578,,-0.6024,,-0.8499,0.8278,,0.0778,0.2145,0.0555,0.1508,,0.103,,0.0544,4477345593,,,16433001000,18132558294,20316750403,,27486595320,,20316750403,23.2965,,7.5546,12.123,12.4287,9.9538,,13.0114,,12.4888,1.8446,,1.0854,0.6729,1.1996,0.8246,,0.7973,,1.0346,3.7714,,0.2572,0.2341,0.3355,0.6931,,0.4423,,0.8696
2014/5/23,1.5248,,0.5411,0.4274,1.2876,0.5814,,0.303,,0,0.9463,,0.1614,0.1593,0.0804,0.1238,,0.0596,,0.0324,4545615158,,,16503227500,18366024710,20434871045,,27569888033,,20434871045,23.6517,,7.5975,12.1748,12.5887,10.0117,,13.0508,,12.4934,1.8727,,1.0915,0.6758,1.2151,0.8294,,0.7998,,1.035,3.8289,,0.2587,0.2351,0.3399,0.6971,,0.4436,,0.8699
2014/5/26,1.3767,,3.014,0,-0.4237,-0.578,,0.6042,,0.5714,0.9854,,0.2485,0.2226,0.0837,0.1625,,0.058,,0.0106,4608195592,,,16503227500,18288202571,20316750403,,27736473459,,20316750403,23.9773,,7.829,12.1748,12.5354,9.9538,,13.1296,,12.5685,1.8985,,1.1248,0.6758,1.2099,0.8246,,0.8046,,1.0413,3.8816,,0.2666,0.2351,0.3384,0.6931,,0.4463,,0.8752
2014/5/27,-1.2346,,-0.418,-0.4255,-0.4255,-0.5814,,-0.6006,,0,0.6275,,0.1456,0.1711,0.0989,0.2595,,0.0701,,0.006,4551304288,,,16433001000,18210380432,20198629761,,27569888033,,20198629761,23.6813,,7.7948,12.123,12.482,9.896,,13.0508,,12.566,1.8751,,1.1199,0.6729,1.2048,0.8198,,0.7998,,1.0411,3.8337,,0.2654,0.2341,0.337,0.6891,,0.4436,,0.875
2014/5/28,0.5,,1.2592,0.4274,0.4274,0.5848,,0.3021,,-0.5682,0.6884,,0.1911,0.1518,0.0759,0.128,,0.1191,,0.0325,4574060809,,,16503227500,18288202571,20316750403,,27653180746,,20316750403,23.7997,,7.8946,12.1748,12.5354,9.9538,,13.0902,,12.4961,1.8844,,1.1342,0.6758,1.2099,0.8246,,0.8022,,1.0353,3.8528,,0.2688,0.2351,0.3384,0.6931,,0.445,,0.8701
2014/5/29,-1.1194,,-1.3472,0,-0.8511,-0.5814,,-0.6024,,-0.2857,0.7083,,0.1733,0.1509,0.056,0.1248,,0.0999,,0.0192,4522858636,,,16503227500,18132558294,20198629761,,27486595320,,20198629761,23.5333,,7.7893,12.1748,12.4287,9.896,,13.0114,,12.4626,1.8633,,1.1191,0.6758,1.1996,0.8198,,0.7973,,1.0325,3.8097,,0.2652,0.2351,0.3355,0.6891,,0.4423,,0.8678
2014/5/30,3.2704,,-5.4622,-0.4255,0,-0.5848,,-0.6061,,0.2865,2.1333,,0.4493,0.2026,0.0753,0.1171,,0.1188,,0.0136,4670776026,,,16433001000,18132558294,20080509120,,27320009894,,20080509120,24.3029,,7.363,12.123,12.4287,9.8381,,12.9325,,12.4963,1.9243,,1.0579,0.6729,1.1996,0.8151,,0.7925,,1.0353,3.9343,,0.2507,0.2341,0.3355,0.685,,0.4396,,0.8701
2014/6/3,-0.4872,,1.6667,-0.8547,-0.4292,0,,-0.3049,,0,1.4875,,0.0829,0.2305,0.0622,0.3857,,0.1151,,0.023,4648019504,,,16292548000,18054736155,20080509120,,27236717180,,20080509120,24.1845,,7.4867,12.0194,12.3754,9.8381,,12.8931,,12.4993,1.9149,,1.0756,0.6672,1.1945,0.8151,,0.7901,,1.0355,3.9151,,0.2549,0.2321,0.3341,0.685,,0.4383,,0.8703
2014/6/4,-2.0808,,-0.6557,-1.2931,-0.431,-1.1765,,-0.6116,,0,1.0408,,0.1337,0.2167,0.086,0.3568,,0.1371,,0.0151,4551304288,,,16081868500,17976914017,19844267836,,27070131754,,19844267836,23.6813,,7.4363,11.864,12.322,9.7224,,12.8142,,12.4959,1.8751,,1.0684,0.6585,1.1893,0.8055,,0.7853,,1.0352,3.8337,,0.2532,0.2291,0.3327,0.677,,0.4356,,0.8701
2014/6/5,1.375,,0.6601,0.4367,0.4329,-0.5952,,0.3077,,0,0.7717,,0.103,0.2324,0.0612,0.2872,,0.1061,,0.0122,4613884722,,,16152095000,18054736155,19726147194,,27153424467,,19726147194,24.0069,,7.4871,11.9158,12.3754,9.6645,,12.8536,,12.4989,1.9008,,1.0757,0.6614,1.1945,0.8007,,0.7877,,1.0355,3.8864,,0.2549,0.2301,0.3341,0.673,,0.4369,,0.8703
2014/6/6,-0.9864,,-0.8743,0,-0.8621,0,,0.3067,,-0.2857,0.6599,,0.0953,0.1781,0.0491,0.1424,,0.1099,,0.0195,4568371679,,,16152095000,17899091878,19726147194,,27236717180,,19726147194,23.7701,,7.4117,11.9158,12.2687,9.6645,,12.8931,,12.446,1.8821,,1.0648,0.6614,1.1842,0.8007,,0.7901,,1.0311,3.848,,0.2524,0.2301,0.3312,0.673,,0.4383,,0.8666
2014/6/9,-1.2453,,-0.441,0,-0.4348,-1.1976,,-0.3058,,-1.7192,0.4595,,0.1109,0.1325,0.0713,0.2817,,0.1178,,0.0262,4511480375,,,16152095000,17821269739,19489905910,,27153424467,,19489905910,23.4741,,7.3627,11.9158,12.2153,9.5487,,12.8536,,12.2047,1.8587,,1.0578,0.6614,1.179,0.7911,,0.7877,,1.0111,3.8001,,0.2507,0.2301,0.3298,0.6649,,0.4369,,0.8498
2014/6/10,1.0088,,0,1.3043,1.31,0,,1.5337,,-0.2915,0.7352,,0.233,0.2242,0.0858,0.1927,,0.1634,,0.0202,4556993418,,,16362774500,18054736155,19489905910,,27569888033,,19489905910,23.7109,,7.3593,12.0712,12.3754,9.5487,,13.0508,,12.1623,1.8774,,1.0573,0.6701,1.1945,0.7911,,0.7998,,1.0076,3.8385,,0.2506,0.2331,0.3341,0.6649,,0.4436,,0.8469
2014/6/11,1.1236,,-0.1107,-0.8584,0,1.2121,,0.6042,,0.8772,0.8286,,0.1519,0.2296,0.0493,0.2406,,0.2789,,0.0333,4608195592,,,16222321500,18054736155,19726147194,,27736473459,,19726147194,23.9773,,7.3578,11.9676,12.3754,9.6645,,13.1296,,12.28,1.8985,,1.0571,0.6643,1.1945,0.8007,,0.8046,,1.0174,3.8816,,0.2505,0.2311,0.3341,0.673,,0.4463,,0.8551
2014/6/12,0,,-1.2195,-0.4329,-0.431,-1.1976,,-0.6006,,-0.5797,0.6948,,0.2361,0.2143,0.0818,0.222,,0.093,,0.0098,4608195592,,,16152095000,17976914017,19489905910,,27569888033,,19489905910,23.9773,,7.2692,11.9158,12.322,9.5487,,13.0508,,12.2108,1.8985,,1.0444,0.6614,1.1893,0.7911,,0.7998,,1.0116,3.8816,,0.2475,0.2301,0.3327,0.6649,,0.4436,,0.8503
2014/6/13,0.6173,,2.3569,1.3043,0.4329,1.2121,,0.3021,,0.2915,0.9642,,0.1906,0.2244,0.1259,0.1859,,0.1236,,0.0212,4636641243,,,16362774500,18054736155,19726147194,,27653180746,,19726147194,24.1253,,7.439,12.0712,12.3754,9.6645,,13.0902,,12.2438,1.9102,,1.0688,0.6701,1.1945,0.8007,,0.8022,,1.0144,3.9055,,0.2533,0.2331,0.3341,0.673,,0.445,,0.8526
2014/6/16,0.1227,,-0.1096,-0.4292,0.431,0,,0.3012,,2.0349,0.8106,,0.302,0.1929,0.0988,0.2815,,0.1084,,0.0609,4642330374,,,16292548000,18132558294,19726147194,,27736473459,,19726147194,24.1549,,7.435,12.0194,12.4287,9.6645,,13.1296,,12.4999,1.9126,,1.0682,0.6672,1.1996,0.8007,,0.8046,,1.0356,3.9103,,0.2532,0.2321,0.3355,0.673,,0.4463,,0.8704
2014/6/17,-1.5931,,-1.0977,0,-0.4292,-0.5988,,-0.9009,,-0.5698,0.8089,,0.1671,0.1462,0.0823,0.1994,,0.0724,,0.0294,4568371679,,,16292548000,18054736155,19608026552,,27486595320,,19608026552,23.7701,,7.3527,12.0194,12.3754,9.6066,,13.0114,,12.427,1.8821,,1.0564,0.6672,1.1945,0.7959,,0.7973,,1.0295,3.848,,0.2504,0.2321,0.3341,0.6689,,0.4423,,0.8653
2014/6/18,2.9888,,0.111,-1.2931,-0.8621,0,,-0.6061,,-1.1461,2.9563,,0.102,0.2558,0.0851,0.2502,,0.0709,,0.0109,4704919359,,,16081868500,17899091878,19608026552,,27320009894,,19608026552,24.4806,,7.3642,11.864,12.2687,9.6066,,12.9325,,12.2906,1.9383,,1.058,0.6585,1.1842,0.7959,,0.7925,,1.0182,3.9631,,0.2507,0.2291,0.3312,0.6689,,0.4396,,0.8558
2014/6/19,3.023,,-0.2217,-1.31,-1.7391,-1.8072,,-1.2195,,0,6.36,,0.1154,0.2635,0.1006,0.3049,,0.1372,,0.0242,4847147876,,,15871189000,17587803324,19253664626,,26986839041,,19253664626,25.2206,,7.345,11.7085,12.0553,9.433,,12.7748,,12.285,1.9969,,1.0553,0.6499,1.1636,0.7815,,0.7828,,1.0178,4.0829,,0.2501,0.2261,0.3255,0.6568,,0.4342,,0.8554
2014/6/20,1.7606,,0.3333,0,0.4425,1.227,,0,,1.1594,3.9813,,0.1352,0.155,0.0751,0.2678,,0.1271,,0.0264,4932484987,,,15871189000,17665625462,19489905910,,26986839041,,19489905910,25.6647,,7.3692,11.7085,12.1086,9.5487,,12.7748,,12.426,2.0321,,1.0587,0.6499,1.1687,0.7911,,0.7828,,1.0295,4.1547,,0.2509,0.2261,0.3269,0.6649,,0.4342,,0.8652
2014/6/23,-0.1153,,-0.2215,0,-0.4405,0,,-0.3086,,-0.5731,3.1854,,0.0881,0.171,0.0501,0.1597,,0.1114,,0.0092,4926795846,,,15871189000,17587803324,19489905910,,26903546328,,19489905910,25.6351,,7.3561,11.7085,12.0553,9.5487,,12.7354,,12.3614,2.0298,,1.0569,0.6499,1.1636,0.7911,,0.7804,,1.0241,4.15,,0.2505,0.2261,0.3255,0.6649,,0.4329,,0.8607
2014/6/24,0.1155,,-0.222,0.885,0.4425,0,,0.9288,,0.8646,2.9024,,0.081,0.1527,0.0481,0.183,,0.1134,,0.0114,4932484987,,,16011642000,17665625462,19489905910,,27153424467,,19489905910,25.6647,,7.3385,11.8122,12.1086,9.5487,,12.8536,,12.4659,2.0321,,1.0543,0.6557,1.1687,0.7911,,0.7877,,1.0328,4.1547,,0.2499,0.2281,0.3269,0.6649,,0.4369,,0.868
2014/6/25,-1.7442,,0,-0.8772,-0.4405,0,,-0.6135,,-0.8571,2.4478,,0.0718,0.1084,0.0501,0.1155,,0.0621,,0.0241,4807323892,,,15871189000,17587803324,19489905910,,26986839041,,19489905910,25.0134,,7.3392,11.7085,12.0553,9.5487,,12.7748,,12.361,1.9805,,1.0544,0.6499,1.1636,0.7911,,0.7828,,1.0241,4.0493,,0.2499,0.2261,0.3255,0.6649,,0.4342,,0.8607
2014/6/26,0.5917,,2.1135,1.3274,0.4425,1.2121,,0.3086,,0.2882,2.2306,,0.2896,0.1421,0.0597,0.4094,,0.0845,,0.0109,4835769595,,,16081868500,17665625462,19726147194,,27070131754,,19726147194,25.1614,,7.4924,11.864,12.1086,9.6645,,12.8142,,12.3932,1.9923,,1.0764,0.6585,1.1687,0.8007,,0.7853,,1.0267,4.0733,,0.2551,0.2291,0.3269,0.673,,0.4356,,0.863
2014/6/27,-0.8235,,3.0501,1.31,1.3216,0,,0.3077,,-0.2874,1.9357,,0.3649,0.276,0.119,0.4009,,0.1397,,0.0334,4795945610,,,16292548000,17899091878,19726147194,,27153424467,,19726147194,24.9542,,7.7213,12.0194,12.2687,9.6645,,12.8536,,12.3586,1.9758,,1.1093,0.6672,1.1842,0.8007,,0.7877,,1.0239,4.0397,,0.2629,0.2321,0.3312,0.673,,0.4369,,0.8605
2014/6/30,5.1008,,-0.6342,-0.431,0.4348,0,,0.9202,,1.7291,4.9828,,0.2881,0.1849,0.0673,0.2246,,0.1033,,0.0733,5040579909,,,16222321500,17976914017,19726147194,,27403302607,,19726147194,26.2271,,7.6706,11.9676,12.322,9.6645,,12.9719,,12.5693,2.0766,,1.102,0.6643,1.1893,0.8007,,0.7949,,1.0413,4.2458,,0.2612,0.2311,0.3327,0.673,,0.4409,,0.8752
2014/7/1,-1.3544,,4.1489,0.4329,0,0.5988,,-0.304,,0,2.4401,,0.7888,0.1721,0.0776,0.1736,,0.1137,,0.0238,4972310204,,,16292548000,17976914017,19844267836,,27320009894,,19844267836,25.8719,,7.9895,12.0194,12.322,9.7224,,12.9325,,12.5682,2.0485,,1.1479,0.6672,1.1893,0.8055,,0.7925,,1.0412,4.1883,,0.272,0.2321,0.3327,0.677,,0.4396,,0.8751
2014/7/2,0.4577,,0.8172,0,1.2987,0,,0.6098,,0,3.6938,,0.3744,0.2974,0.1639,0.2295,,0.109,,0.0182,4995066773,,,16292548000,18210380432,19844267836,,27486595320,,19844267836,25.9903,,8.0577,12.0194,12.482,9.7224,,13.0114,,12.5736,2.0579,,1.1577,0.6672,1.2048,0.8055,,0.7973,,1.0417,4.2075,,0.2744,0.2321,0.337,0.677,,0.4423,,0.8755
2014/7/3,-0.9112,,-0.7092,1.7241,1.2821,1.7857,,1.5152,,0.5666,2.0402,,0.2243,0.5509,0.262,1.0235,,0.3285,,0.0524,4949553636,,,16573454000,18443846848,20198629761,,27903058885,,20198629761,25.7535,,8.0053,12.2266,12.6421,9.896,,13.2085,,12.6514,2.0391,,1.1501,0.6787,1.2202,0.8198,,0.8094,,1.0481,4.1691,,0.2726,0.2361,0.3413,0.6891,,0.449,,0.8809
2014/7/4,-1.4943,,-1.8367,-0.4237,-0.8439,-1.1696,,-0.8955,,0,1.8135,,0.3902,0.2073,0.1211,0.4878,,0.1247,,0.0173,4875594788,,,16503227500,18288202571,19962388478,,27653180746,,19962388478,25.3687,,7.8657,12.1748,12.5354,9.7802,,13.0902,,12.6639,2.0087,,1.1301,0.6758,1.2099,0.8103,,0.8022,,1.0492,4.1068,,0.2678,0.2351,0.3384,0.681,,0.445,,0.8818
2014/7/7,2.5671,,0.6237,-0.8511,-0.4255,0,,-0.6024,,-0.2817,2.318,,0.3028,0.1732,0.0594,0.2173,,0.0863,,0.0169,5000755915,,,16362774500,18210380432,19962388478,,27486595320,,19962388478,26.0199,,7.917,12.0712,12.482,9.7802,,13.0114,,12.6315,2.0602,,1.1374,0.6701,1.2048,0.8103,,0.7973,,1.0465,4.2123,,0.2696,0.2331,0.337,0.681,,0.4423,,0.8795
2014/7/8,-0.3413,,1.4463,0.4292,0.8547,-0.5917,,1.5152,,-0.2825,2.6681,,0.2837,0.2357,0.1349,0.1965,,0.2162,,0.0338,4983688488,,,16433001000,18366024710,19844267836,,27903058885,,19844267836,25.9311,,8.0274,12.123,12.5887,9.7224,,13.2085,,12.5893,2.0532,,1.1533,0.6729,1.2151,0.8055,,0.8094,,1.043,4.1979,,0.2733,0.2341,0.3399,0.677,,0.449,,0.8766
2014/7/9,1.8265,,-0.4073,-1.2821,-1.6949,-0.5952,,-1.4925,,-0.2833,6.155,,0.4853,0.2042,0.0782,0.2217,,0.1067,,0.0285,5074714762,,,16222321500,18054736155,19726147194,,27486595320,,19726147194,26.4047,,7.987,11.9676,12.3754,9.6645,,13.0114,,12.5412,2.0907,,1.1475,0.6643,1.1945,0.8007,,0.7973,,1.039,4.2745,,0.2719,0.2311,0.3341,0.673,,0.4423,,0.8733
