ÈÕÆÚ,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH
2015/7/30,-2.5424,0.2628,-3.9425,8.0508,0,0,0,0,-2.9491,-0.8237,-2.0287,-2,-2.4335,-2.1947,10.0141,1.261,,,,-0.659,-1.7771,1.4541,6.0405,6.5501,6.7129,,,,4.1858,0.5106,2.124,3.9881,2.3879,2.0859,2.4596,9.4578,1.673,,,,1.6498,1.1675,17867741332,5891457026,2942042035,6770250000,12258551334,3727419520,12258551334,24205396099,1.64748E+11,8060662008,3964849317,17747733192,21487287810,20811102916,6330753788,1.02784E+11,,,,20281302000,8060662008,40.6107,351.3918,33.1188,23.6179,40.7152,182.2625,23.3692,42.2791,24.7951,54.5852,55.0427,64.6499,18.6536,21.1632,76.3538,36.4659,,,,51.2585,33.7198,3.4851,2.4602,5.7296,2.6649,4.1315,5.8682,2.3714,2.4347,3.0749,2.0733,1.6914,3.6634,1.581,3.3232,2.4757,3.3418,,,,1.9473,1.2807,59.3924,2.8163,4.6625,0.9024,9.4208,24.8055,5.4073,4.7615,5.8299,5.6671,2.825,8.922,0.8417,4.4954,5.1777,7.6618,,,,3.3603,3.5008
2015/7/31,0.3261,-2.8834,3.4766,-6.1961,0,0,0,-4.1931,-0.8287,-3.3223,-3.365,0.3711,0.7015,-0.9756,3.7179,-0.2491,,,,0.1658,-2.6316,1.0873,3.0069,3.6888,5.0808,,,,2.3443,0.3241,1.1189,2.4734,1.4016,1.3127,1.3897,16.7884,1.1143,,,,0.9606,0.7796,17926005706,5721585395,3044324520,6350760000,12258551334,3727419520,12258551334,23190430316,1.63382E+11,7792865928,3831433334,17813587490,21638017030,20608067766,6566127967,1.02528E+11,,,,20314936000,7792865928,40.7432,341.2599,34.2702,22.1545,40.7152,182.2625,23.3677,40.5063,24.5896,52.7718,53.1906,64.8898,18.7844,20.9568,79.1926,36.3751,,,,51.3435,32.8362,3.4964,2.3893,5.9288,2.4998,4.1315,5.8682,2.3712,2.3326,3.0495,2.0044,1.6344,3.677,1.5921,3.2908,2.5677,3.3335,,,,1.9506,1.2472,59.586,2.7351,4.8246,0.8465,9.4208,24.8055,5.4069,4.5618,5.7816,5.4788,2.73,8.9551,0.8476,4.4516,5.3702,7.6427,,,,3.3658,3.4091
2015/8/3,7.2589,-3.7787,1.6332,-7.6087,0,0,0,-8.6207,3.0641,-2.5773,-7.0536,6.4695,4.3344,-2.069,-10.0124,1.8727,,,,3.1457,-4.3919,1.5993,2.6598,2.925,3.2353,,,,2.5458,0.4093,0.9932,2.5807,2.4425,1.8204,1.2806,7.9641,1.3372,,,,1.3481,0.993,19227243390,5505385137,3094045172,5867550000,12258551334,3727419520,12258551334,21191255288,1.68388E+11,7592018868,3561180447,18966037697,22575887738,20181693950,5908703535,1.04448E+11,,,,20953982000,7592018868,43.7007,328.3648,34.8299,20.4688,40.7152,182.2625,23.3659,37.0144,25.3431,51.4117,49.4387,69.0878,19.5986,20.5232,71.2635,37.0563,,,,52.9587,31.3925,3.7502,2.299,6.0256,2.3096,4.1315,5.8682,2.371,2.1315,3.1429,1.9527,1.5192,3.9149,1.6611,3.2227,2.3106,3.3959,,,,2.0119,1.1924,63.9113,2.6318,4.9034,0.7821,9.4208,24.8055,5.4065,4.1685,5.9588,5.3376,2.5374,9.5345,0.8843,4.3595,4.8326,7.7858,,,,3.4717,3.2592
2015/8/4,3.3333,8.1346,5.0505,8.6878,0,0,0,8.418,2.1622,7.0547,7.9731,1.2153,3.1899,5.5332,9.3407,0,,,,4.3339,5.3004,1.3732,3.562,4.7721,2.8385,,,,2.4371,0.363,1.3238,2.2559,2.6465,1.9947,1.7024,7.966,,,,,1.4681,0.7409,19868151503,5953228528,3250310080,6377310000,12258551334,3727419520,12258551334,22975134543,1.72029E+11,8127611028,3845117025,19196527739,23296038459,21298387277,6460615404,1.04448E+11,,,,21862100000,8127611028,45.1574,355.0761,36.589,22.2471,40.7152,182.2625,23.3683,40.1303,25.891,55.0386,53.3805,69.9274,20.2238,21.6588,77.92,37.0563,,,,55.2538,33.0608,3.8752,2.486,6.3299,2.5103,4.1315,5.8682,2.3713,2.3109,3.2109,2.0905,1.6403,3.9625,1.7141,3.401,2.5265,3.3959,,,,2.0991,1.2557,66.0417,2.8458,5.151,0.85,9.4208,24.8055,5.407,4.5195,6.0876,5.7141,2.7397,9.6503,0.9126,4.6007,5.2839,7.7858,,,,3.6222,3.4324
2015/8/5,-4.2033,-2.2049,-4.764,-1.9983,0,0,0,-2.008,-3.5714,-2.4712,0,-4.1166,-3.2351,-2.7645,-0.3769,0,,,,-3.8462,-1.6779,0.9901,3.5792,3.4464,3.245,,,,2.1521,0.2933,1.3191,2.5955,1.6645,1.5774,1.4297,8.8533,,,,,1.1637,0.5909,19033028811,5821964086,3095465763,6249870000,12258551334,3727419520,12258551334,22513786460,1.65885E+11,7926763968,3845117025,18406276168,22542392355,20709585341,6436266351,1.04448E+11,,,,21021250000,7926763968,43.2593,347.2469,34.8459,21.8026,40.7152,182.2625,23.3683,39.3244,24.9664,53.6785,53.3805,67.0488,19.5695,21.06,77.6263,37.0563,,,,53.1287,32.5109,3.7124,2.4312,6.0284,2.4601,4.1315,5.8682,2.3713,2.2645,3.0962,2.0388,1.6403,3.7993,1.6586,3.307,2.5169,3.3959,,,,2.0184,1.2348,63.2658,2.7831,4.9056,0.8331,9.4208,24.8055,5.407,4.4287,5.8702,5.5729,2.7397,9.2531,0.883,4.4735,5.264,7.7858,,,,3.4829,3.3753
2015/8/6,0.102,0.6631,-2.3405,0.7647,0,0,0,1.0929,-0.1372,2.1959,2.5801,1.4311,-0.5201,0.4902,9.9622,0,,,,3.52,-0.1706,0.6547,3.4071,1.9489,2.4188,,,,1.6971,0.199,1.5477,2.4199,1.7453,1.2099,1.1909,9.9188,,,,,1.784,0.5079,19052450269,5860571275,3023015669,6297660000,12258551334,3727419520,12258551334,22759838771,1.65658E+11,8100831420,3944323781,18669693358,22425158517,20811102916,7077458081,1.04448E+11,,,,21761198000,8100831420,43.3034,349.5496,34.0303,21.9693,40.7152,182.2625,23.3721,39.7542,24.9321,54.8573,54.7578,68.0083,19.4678,21.1632,85.3596,37.0563,,,,54.9988,32.4527,3.7161,2.4473,5.8873,2.4789,4.1315,5.8682,2.3717,2.2893,3.0919,2.0836,1.6826,3.8537,1.65,3.3232,2.7677,3.3959,,,,2.0894,1.2326,63.3303,2.8015,4.7908,0.8394,9.4208,24.8055,5.4079,4.4771,5.8621,5.6953,2.8104,9.3855,0.8784,4.4954,5.7884,7.7858,,,,3.6055,3.3693
2015/8/7,2.3445,4.3478,1.6917,6.9983,0,0,0,6.7568,1.7857,5.6198,3.5559,1.2346,3.9582,3.122,2.7523,0,,,,2.0093,3.0769,0.772,5.6364,1.9558,4.8954,,,,3.3071,0.2608,2.2853,3.0192,1.8801,2.1386,1.856,17.7521,,,,,1.9071,0.8576,19499143802,6115378722,3074156911,6738390000,12258551334,3727419520,12258551334,24297665715,1.68616E+11,8556084756,4084581608,18900183400,23312786150,21460815397,7272250505,1.04448E+11,,,,22198440000,8556084756,44.3187,364.7474,34.606,23.5067,40.7152,182.2625,23.3712,42.4403,25.3773,57.9402,56.7049,68.8479,20.2383,21.8239,87.709,37.0563,,,,56.1039,33.4474,3.8033,2.5537,5.9869,2.6524,4.1315,5.8682,2.3716,2.4439,3.1471,2.2007,1.7424,3.9013,1.7153,3.4269,2.8439,3.3959,,,,2.1314,1.2704,64.8151,2.9234,4.8718,0.8982,9.4208,24.8055,5.4077,4.7796,5.9668,6.0154,2.9103,9.5014,0.9132,4.6358,5.9478,7.7858,,,,3.6779,3.4725
2015/8/10,5.0797,5.0505,4.5749,5.989,0,0,0,5.5696,6.8826,10.0156,4.6901,5.5749,4.5259,6.8117,6.0268,0,,,,10,5.9701,1.6768,7.615,3.6154,5.9012,,,,4.0575,0.6818,4.3321,4.2269,3.7822,3.9816,3.3187,15.9317,,,,,2.6069,1.9261,20489638158,6424236233,3214795328,7141950000,12258551334,3727419520,12258551334,25650953426,1.80221E+11,9413032212,4276153275,19953852161,24367890696,22922668480,7710533460,1.04448E+11,,,,24418284000,9413032212,46.5699,383.169,36.1892,24.9146,40.7152,182.2625,23.3635,44.8041,27.1239,63.7432,59.3645,72.6861,21.1543,23.3105,92.995,37.0563,,,,61.7143,35.4374,3.9965,2.6827,6.2608,2.8112,4.1315,5.8682,2.3708,2.5801,3.3638,2.4211,1.8242,4.1188,1.7929,3.6604,3.0153,3.3959,,,,2.3445,1.346,68.1075,3.071,5.0947,0.952,9.4208,24.8055,5.406,5.0458,6.3775,6.6178,3.0468,10.031,0.9545,4.9516,6.3062,7.7858,,,,4.0457,3.6791
2015/8/11,-0.4739,2.0433,-0.7512,1.3383,0,0,0,-1.3189,-1.6414,-0.9957,3.04,-1.8152,-1.512,-2.1258,-2.9474,0,,,,0.2755,-1.252,1.735,8.5491,3.5925,6.7091,,,,3.2521,0.4361,4.3636,5.0959,2.7972,2.8823,2.4903,12.6898,,,,,3.7941,1.232,20392530869,6555500675,3190645297,7237530000,12258551334,3727419520,12258551334,25312631498,1.77263E+11,9319303584,4406148335,19591653524,23999441490,22435384119,7483275631,1.04448E+11,,,,24485552000,9319303584,46.3492,390.9982,35.9173,25.248,40.7152,182.2625,23.7977,44.2131,26.6787,63.1085,61.1692,71.3667,20.8344,22.815,90.2541,37.0563,,,,61.8843,35.6437,3.9775,2.7375,6.2137,2.8489,4.1315,5.8682,2.4148,2.546,3.3085,2.397,1.8796,4.044,1.7658,3.5826,2.9264,3.3959,,,,2.351,1.3538,67.7848,3.1337,5.0565,0.9647,9.4208,24.8055,5.5064,4.9793,6.2728,6.5519,3.1395,9.849,0.9401,4.8463,6.1203,7.7858,,,,4.0568,3.7005
2015/8/12,-1.3333,-0.2356,-3.3838,-4.6222,0,0,0,-0.6075,0.7702,-3.7356,-0.7764,-3.0252,-2.0935,-3.3484,-4.5553,0,,,,-3.2967,-2.0602,0.9415,7.9869,2.0075,4.1613,,,,1.8489,0.4315,2.1321,4.7677,1.5311,1.5035,1.5145,7.6464,,,,,1.8638,0.7039,20120630457,6540057800,3082680452,6903000000,12258551334,3727419520,12258551334,25158848804,1.78628E+11,8971168680,4371939108,18998964846,23497010754,21684154063,7142388889,1.04448E+11,,,,23678336000,8971168680,45.7312,390.0771,34.702,24.081,40.7152,182.2625,24.1599,43.9445,26.8842,60.751,60.6942,69.2078,20.3983,22.051,86.1427,37.0563,,,,59.8441,35.4742,3.9245,2.7311,6.0035,2.7172,4.1315,5.8682,2.4516,2.5306,3.334,2.3074,1.865,3.9217,1.7288,3.4626,2.7931,3.3959,,,,2.2735,1.3474,66.881,3.1264,4.8854,0.9201,9.4208,24.8055,5.5902,4.949,6.3211,6.3072,3.1151,9.551,0.9204,4.684,5.8415,7.7858,,,,3.9231,3.6829
2015/8/13,1.1583,0.4723,1.2442,3.0769,0,0,0,1.3447,2.9299,2.2388,2.1127,1.2132,-2.1383,2.9963,4.4318,0,,,,0.9943,1.4563,0.9461,5.3246,1.8651,3.4652,,,,2.1561,0.5011,1.7507,4.7725,1.2843,6.651,1.7337,7.0068,,,,,1.5817,0.9071,20353687953,6570943551,3121036384,7115400000,12258551334,3727419520,12258551334,25497170732,1.83862E+11,9172015740,4464304019,19229454888,22994580018,22333866544,7458926578,1.04448E+11,,,,23913774000,9172015740,46.2609,391.9193,35.1337,24.8219,40.7152,182.2625,24.4471,44.5355,27.6719,62.1111,61.9765,70.0474,19.9621,22.7118,89.9604,37.0563,,,,60.4392,36.391,3.97,2.744,6.0782,2.8008,4.1315,5.8682,2.4807,2.5646,3.4317,2.3591,1.9044,3.9693,1.6919,3.5664,2.9169,3.3959,,,,2.2961,1.3822,67.6556,3.1411,4.9461,0.9484,9.4208,24.8055,5.6567,5.0156,6.5063,6.4484,3.1809,9.6669,0.9007,4.8244,6.1004,7.7858,,,,3.9621,3.7781
2015/8/14,-0.2863,1.2926,0.0455,10,0,0,0,3.7394,-0.6188,2.0438,3.2184,1.5411,4.37,2.3636,-0.3264,0,,,,4.5007,-0.7974,1.6569,6.3574,2.1444,8.0622,,,,4.2818,0.4997,2.9896,6.1375,1.9404,7.6294,3.2031,8.8623,,,,,3.1969,0.5828,20295423579,6655879366,3122456974,7826940000,12258551334,3727419520,12258551334,26450623437,1.82724E+11,9359472996,4607982769,19525799227,23999441490,22861757935,7434577525,1.04448E+11,,,,24990062000,9359472996,46.1285,396.9852,35.1497,27.3041,40.7152,182.2625,24.4376,46.2008,27.5007,63.3805,63.9712,71.1269,20.8344,23.2486,89.6667,37.0563,,,,63.1594,36.0811,3.9586,2.7794,6.0809,3.0809,4.1315,5.8682,2.4798,2.6605,3.4105,2.4073,1.9657,4.0304,1.7658,3.6507,2.9073,3.3959,,,,2.3994,1.3704,67.462,3.1817,4.9484,1.0433,9.4208,24.8055,5.6545,5.2031,6.4661,6.5802,3.2833,9.8159,0.9401,4.9384,6.0805,7.7858,,,,4.1404,3.7459
2015/8/17,2.9665,5.8005,2.7298,9.9729,0,0,0,9.0698,2.6152,5.2933,4.4543,4.3845,-1.3259,2.9307,1.8559,0,,,,9.9596,1.7685,1.3399,8.5829,2.4404,12.3073,,,,5.1115,0.5454,3.9227,5.6506,3.9965,5.32,2.8744,8.4178,,,,,3.0885,0.9312,20897488776,7041951255,3207692378,8607510000,12258551334,3727419520,12258551334,28849633469,1.87503E+11,9854895744,4813238126,20381905095,23681235357,23531773931,7572555492,1.04448E+11,,,,27478978000,9854895744,47.4969,420.0122,36.1092,30.0271,40.7152,182.2625,24.4258,50.3912,28.2199,66.7354,66.8207,74.2454,20.5582,23.9299,91.3309,37.0563,,,,69.4498,36.7157,4.076,2.9406,6.2469,3.3881,4.1315,5.8682,2.4786,2.9018,3.4997,2.5348,2.0533,4.2071,1.7424,3.7576,2.9613,3.3959,,,,2.6384,1.3945,69.4632,3.3663,5.0835,1.1473,9.4208,24.8055,5.6517,5.675,6.6352,6.9285,3.4295,10.2462,0.9276,5.0831,6.1934,7.7858,,,,4.5528,3.8118
2015/8/18,-10.0372,-9.9781,-10.0089,-9.9938,0,0,0,-10.0213,-9.5874,-10.0543,-10.0213,-10.0162,-9.9717,-10.0086,-9.9678,0,,,,-10.0367,-8.2148,1.5135,7.3811,3.3351,8.9838,,,,4.4174,0.6531,3.2781,5.2318,3.0798,4.8552,2.4691,8.0681,,,,,4.6962,1.1352,18799971315,6339300417,2886639022,7747290000,12258551334,3727419520,12258551334,25958518815,1.69526E+11,8864050248,4330888037,18340421870,21319810898,21176566187,6817734848,1.04448E+11,,,,24720990000,8864050248,42.7296,378.1031,32.4951,27.0263,40.7152,182.2625,24.4287,45.3413,25.5143,60.0256,60.1243,66.8089,18.5082,21.5349,82.2271,37.0563,,,,62.4793,33.698,3.6669,2.6472,5.6217,3.0495,4.1315,5.8682,2.4789,2.611,3.1641,2.2799,1.8475,3.7858,1.5687,3.3816,2.6661,3.3959,,,,2.3736,1.2799,62.4911,3.0304,4.5747,1.0327,9.4208,24.8055,5.6524,5.1063,5.999,6.2319,3.0858,9.22,0.8351,4.5744,5.576,7.7858,,,,4.0958,3.4985
2015/8/19,1.9628,0.9744,1.4272,4.1809,0,0,0,1.6588,1.2081,2.4169,0.8689,2.3339,1.1783,0.6711,1.0714,0,,,,6.8027,3.2702,1.0308,5.3727,1.8944,7.4292,,,,3.0711,0.3801,2.2941,3.7377,1.7992,3.0122,1.6758,5.7627,,,,,3.2601,1.1047,19168979016,6401071920,2927836134,8071200000,12258551334,3727419520,12258551334,26389110359,1.71574E+11,9078287112,4368518186,18768474805,21571026266,21318690792,6890782007,1.04448E+11,,,,26402690000,9078287112,43.5683,381.7874,32.9589,28.1562,40.7152,182.2625,24.4267,46.0934,25.8225,61.4764,60.6467,68.3681,18.7263,21.6794,83.1082,37.0563,,,,66.7296,34.7984,3.7389,2.673,5.7019,3.177,4.1315,5.8682,2.4787,2.6543,3.2024,2.335,1.8636,3.8741,1.5871,3.4042,2.6947,3.3959,,,,2.5351,1.3217,63.7177,3.0599,4.64,1.0758,9.4208,24.8055,5.6519,5.191,6.0715,6.3825,3.1126,9.4351,0.845,4.6051,5.6358,7.7858,,,,4.3745,3.6128
2015/8/20,-0.9119,-4.222,3.8816,-5.9868,0,0,0,-3.7296,-3.7135,1.7699,-6.1864,-0.8772,-6.3665,2.5714,4.5936,0,,,,2.9299,-2.1667,0.7399,3.7575,3.2835,4.3155,,,,2.7021,0.2235,2.6421,3.0907,1.5139,1.7597,1.8465,7.7774,,,,,3.4919,0.431,18994185895,6130821597,3041483340,7587990000,12258551334,3727419520,12258551334,25404901115,1.65203E+11,9238964760,4098265299,18603839061,20197715587,21866885698,7207319697,1.04448E+11,,,,27176272000,9238964760,43.171,365.6685,34.2382,26.4706,40.7152,182.2625,24.4145,44.3743,24.8636,62.5645,56.8949,67.7684,17.5341,22.2369,86.9258,37.0563,,,,68.6847,34.0189,3.7048,2.5602,5.9232,2.9868,4.1315,5.8682,2.4774,2.5553,3.0834,2.3763,1.7483,3.8401,1.4861,3.4918,2.8185,3.3959,,,,2.6093,1.2921,63.1367,2.9307,4.8201,1.0114,9.4208,24.8055,5.6491,4.9974,5.846,6.4955,2.9201,9.3524,0.7912,4.7235,5.8947,7.7858,,,,4.5026,3.5318
2015/8/21,-7.9755,-7.6826,-7.0528,-7.7677,0,0,0,-5.3269,-4.8209,-1.5942,-7.8464,-5.3097,-7.7944,-6.0353,4.1667,0,,,,-0.9901,-1.1925,0.7403,3.5787,2.4069,4.6072,,,,2.4163,0.2682,3.9343,2.4209,1.4023,2.1209,1.8922,15.9481,,,,,4.8422,0.83,17479312173,5659813893,2826974239,6998580000,12258551334,3727419520,12258551334,24051613404,1.57238E+11,9091676916,3776698572,17616024597,18623432614,20547157220,7507624684,1.04448E+11,,,,26907200000,9091676916,39.7279,337.5756,31.8235,24.4144,40.7152,182.2625,24.398,42.0105,23.665,61.5671,52.4307,64.1701,16.1674,20.8948,90.5477,37.0563,,,,68.0047,33.5864,3.4093,2.3635,5.5055,2.7548,4.1315,5.8682,2.4757,2.4192,2.9348,2.3384,1.6111,3.6362,1.3703,3.281,2.9359,3.3959,,,,2.5835,1.2757,58.1012,2.7056,4.4801,0.9329,9.4208,24.8055,5.6453,4.7312,5.5642,6.3919,2.691,8.8558,0.7295,4.4384,6.1403,7.7858,,,,4.4581,3.4869
2015/8/24,-10,-9.9591,-10,-10.0152,0,0,0,-9.9744,-6.657,-10.0147,-9.9638,-9.7196,-9.982,-9.9802,-9.9459,0,,,,-10,-10,0.7408,2.8238,1.5943,1.8282,,,,1.8115,0.5858,1.1686,2.2617,1.9399,2.5291,1.3343,5.0677,,,,,1.2621,1.0763,15731380956,5096148935,2544276815,6297660000,12258551334,3727419520,12258551334,21652603372,1.46771E+11,8181170244,3400397084,15903812861,16764438891,18496502201,6760920391,1.04448E+11,,,,24216480000,8181170244,35.7551,303.9562,28.6411,21.9693,40.7152,182.2625,24.3941,37.8202,22.0896,55.4013,47.2066,57.933,14.5536,18.8095,81.5419,37.0563,,,,61.2042,30.2268,3.0684,2.1281,4.9549,2.4789,4.1315,5.8682,2.4754,2.1779,2.7394,2.1043,1.4506,3.2828,1.2335,2.9536,2.6439,3.3959,,,,2.3252,1.1481,52.2911,2.4361,4.0321,0.8394,9.4208,24.8055,5.6444,4.2593,5.1938,5.7518,2.4228,7.995,0.6567,3.9955,5.5296,7.7858,,,,4.0123,3.1382
2015/8/25,-10,-10,-9.9944,-10.0337,0,0,0,-9.9432,8.2171,-9.9836,-9.9598,-9.9379,-9.99,-9.989,-9.964,0,,,,-10.0559,-9.9617,0.5441,2.8562,1.4049,2.8071,,,,2.0198,1.2572,1.177,2.7111,1.2579,2.7689,1.1307,3.0674,,,,,0.3544,1.1791,14158242860,4586534041,2289991193,5665770000,12258551334,3727419520,12258551334,19499645650,1.58831E+11,7364392200,3061725745,14323309719,15089669771,16648882333,6087263258,1.04448E+11,,,,21660296000,7364392200,32.1796,273.5606,25.7786,19.7649,40.7152,182.2625,24.4439,34.0597,23.9047,49.8702,42.505,52.1757,13.0997,16.9306,73.4171,37.0563,,,,54.7438,27.2689,2.7615,1.9153,4.4597,2.2302,4.1315,5.8682,2.4804,1.9613,2.9645,1.8942,1.3061,2.9566,1.1103,2.6586,2.3805,3.3959,,,,2.0797,1.0357,47.062,2.1925,3.6291,0.7552,9.4208,24.8055,5.6559,3.8358,5.6206,5.1775,2.1815,7.2005,0.5911,3.5964,4.9786,7.7858,,,,3.5887,2.8311
2015/8/26,-10.0137,-4.5455,-7.5682,-10.0281,0,0,0,-4.1009,1.4327,-10,-5.2514,-0.4598,-1.4428,-10,-10,0,,,,-9.9379,0.6383,1.8435,3.5561,2.7484,4.5456,,,,2.6275,1.3062,2.3261,3.7261,1.5424,2.4301,1.686,9.0585,,,,,3.2194,1.1143,12740476428,4378055221,2116679204,5097600000,12258551334,3727419520,12258551334,18699975639,1.61107E+11,6627952980,2900942382,14257455422,14871949786,14983994100,5478536932,1.04448E+11,,,,19507720000,6627952980,28.9572,261.126,23.8276,17.7829,40.7152,182.2625,24.4681,32.6629,24.2472,44.8832,40.2729,51.9358,12.9107,15.2375,66.0754,37.0563,,,,49.3034,27.467,2.485,1.8282,4.1222,2.0065,4.1315,5.8682,2.4829,1.8809,3.007,1.7048,1.2375,2.943,1.0942,2.3927,2.1424,3.3959,,,,1.873,1.0433,42.3493,2.0929,3.3545,0.6795,9.4208,24.8055,5.6615,3.6785,5.7011,4.6598,2.067,7.1674,0.5826,3.2367,4.4807,7.7858,,,,3.2321,2.8516
2015/8/27,1.372,4.4092,4.2282,3.8542,0,0,0,5.0987,-1.1299,3.2323,7.5472,3.4642,4.2793,3.252,-0.1481,0,,,,2.2414,4.4397,1.3778,2.5523,1.5105,3.5297,,,,1.7995,0.9683,1.4037,2.231,1.0717,1.711,1.2984,6.763,,,,,2.0857,0.6006,12915269550,4571091166,2206176379,5294070000,12258551334,3727419520,12258551334,19653428344,1.59286E+11,6842189844,3119881429,14751362653,15508362051,15471278460,5470420581,1.04448E+11,,,,19944962000,6842189844,29.3545,272.6395,24.8351,18.4683,40.7152,182.2625,24.4844,34.3283,23.9732,46.334,43.3123,53.735,13.4631,15.733,65.9775,37.0563,,,,50.4085,28.7053,2.5191,1.9088,4.2965,2.0839,4.1315,5.8682,2.4845,1.9768,2.973,1.7599,1.3309,3.0449,1.1411,2.4705,2.1392,3.3959,,,,1.915,1.0903,42.9303,2.1851,3.4963,0.7057,9.4208,24.8055,5.6653,3.866,5.6367,4.8104,2.223,7.4157,0.6075,3.342,4.4741,7.7858,,,,3.3045,2.9802
2015/8/28,9.0226,8.6149,6.6967,10.0301,0,0,0,7.8247,7.7143,9.7847,7.3465,8.2589,5.2916,9.1864,9.4955,0,,,,9.9494,5.4656,1.2055,3.5435,1.9318,3.7295,,,,2.2606,1.0296,2.0353,2.9259,1.5012,2.4123,1.6595,7.5495,,,,,2.4159,0.7227,14080557028,4964884493,2353917746,5825070000,12258551334,3727419520,12258551334,21191255288,1.71574E+11,7511680044,3349083245,15969667158,16328998920,16892524513,5989867045,1.04448E+11,,,,21929368000,7511680044,32.003,296.127,26.4982,20.3206,40.7152,182.2625,24.4498,37.0144,25.8225,50.8676,46.4943,58.1729,14.1756,17.1783,72.2424,37.0563,,,,55.4238,30.2274,2.7464,2.0733,4.5842,2.2929,4.1315,5.8682,2.481,2.1315,3.2024,1.9321,1.4287,3.2964,1.2014,2.6975,2.3424,3.3959,,,,2.1056,1.1481,46.8038,2.3734,3.7304,0.7764,9.4208,24.8055,5.6573,4.1685,6.0715,5.2811,2.3863,8.0281,0.6396,3.649,4.8989,7.7858,,,,3.6333,3.1382
2015/8/31,-3.1724,0.1555,2.4744,-2.5524,0,0,0,-2.0319,3.9788,-0.3565,-3.8815,10.1031,5.0256,-0.9615,-4.336,0,,,,1.9939,0.1919,1.1585,4.187,2.3622,4.194,,,,2.2052,1.0051,2.8962,2.2629,4.8609,2.8841,1.7622,7.1661,,,,,3.0646,1.0363,13633863495,4972605930,2412161939,5676390000,12258551334,3727419520,12258551334,20760663744,1.78401E+11,7484900436,3219088185,17583097449,17149635789,16730096393,5730143813,1.04448E+11,,,,22366610000,7484900436,30.9878,296.5876,27.1539,19.802,40.7152,182.2625,24.4142,36.2623,26.85,50.6863,44.6896,64.0502,14.888,17.0132,69.11,37.0563,,,,56.5289,30.2414,2.6593,2.0765,4.6976,2.2344,4.1315,5.8682,2.4774,2.0882,3.3298,1.9252,1.3732,3.6294,1.2618,2.6715,2.2408,3.3959,,,,2.1475,1.1486,45.319,2.3771,3.8227,0.7566,9.4208,24.8055,5.6491,4.0838,6.3131,5.2623,2.2937,8.8392,0.6718,3.6139,4.6865,7.7858,,,,3.7058,3.1397
2015/9/1,-7.4074,-9.0062,-9.4229,-10.0094,0,0,0,-9.037,-9.949,-8.9445,-9.1392,0.5618,-1.8555,-9.9515,-10.0567,0,,,,-9.4737,-4.4061,0.8446,3.0227,1.6219,3.2023,,,,1.6204,0.5638,1.9104,2.5446,4.8553,2.5279,1.4858,5.2396,,,,,2.726,0.5855,12623947681,4524762539,2184867528,5108220000,12258551334,3727419520,12258551334,18884514872,1.60652E+11,6815410236,2924888840,17681878895,16831429656,15065208160,5153882891,1.04448E+11,,,,20247668000,6815410236,28.6924,269.8763,24.5952,17.8199,40.7152,182.2625,24.36,32.9853,24.1787,46.1526,40.6053,64.41,14.6117,15.3201,62.1598,37.0563,,,,51.1735,28.8452,2.4623,1.8895,4.255,2.0107,4.1315,5.8682,2.4719,1.8995,2.9985,1.753,1.2477,3.6498,1.2384,2.4057,2.0155,3.3959,,,,1.9441,1.0956,41.962,2.163,3.4625,0.6809,9.4208,24.8055,5.6365,3.7148,5.685,4.7916,2.084,8.8889,0.6593,3.2543,4.2152,7.7858,,,,3.3547,2.9947
