ÈÕÆÚ,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH
2018/5/25,0.5369,-0.9646,-0.0191,-0.7856,0.7291,0.5421,0.5396,0.3289,15360263622,31867535916,57385641315,6393980700,23.2252,19.9698,27.4547,15.5645,1.3752,2.1236,4.0238,1.8767,4.6255,4.7131,12.543,3.8512
2018/5/28,0.9346,3.1169,-0.5526,-0.7918,0.7491,0.5734,0.4188,0.3466,15503817488,32860809762,57068533159,6343353000,23.4423,20.5923,27.303,15.4413,1.3881,2.1898,4.0016,1.8618,4.6687,4.86,12.4737,3.8208
2018/5/29,1.8519,1.0076,3.1998,0.7512,1.3538,0.7565,0.6723,0.3536,15790925219,33191901045,58894638742,6391002600,23.8764,20.7997,28.1766,15.5573,1.4138,2.2119,4.1296,1.8758,4.7551,4.9089,12.8729,3.8495
2018/5/30,1.1688,-1.1222,-2.7293,-2.8425,1.6966,0.637,0.5715,0.4767,15975494475,32819423352,57287228439,6209338500,24.1555,20.5663,27.4076,15.1151,1.4303,2.1871,4.0169,1.8225,4.8107,4.8538,12.5215,3.74
2018/5/31,5.5199,4.7919,2.825,4.7002,1.8142,1.3776,0.4878,0.7774,16857325364,34392106943,58905573506,6501192300,25.4888,21.5518,28.1818,15.8255,1.5092,2.2919,4.1304,1.9082,5.0763,5.0864,12.8753,3.9158
2018/6/1,-1.8248,-0.361,-2.1719,-1.2368,0.9643,0.8306,0.7146,0.5785,16549709938,34267947712,57626206122,6420783600,25.0237,21.474,27.5698,15.6298,1.4817,2.2836,4.0407,1.8846,4.9836,5.0681,12.5956,3.8674
2018/6/4,0.3717,3.2005,4.3074,3.9889,0.9552,1.3408,0.5334,0.9592,16611233023,35364687584,60108397543,6676900200,25.1167,22.1613,28.7573,16.2532,1.4872,2.3567,4.2147,1.9597,5.0022,5.2303,13.1382,4.0217
2018/6/5,0.4938,1.4628,-0.091,0.3122,0.8304,0.8676,0.654,0.7776,16693263803,35882017713,60053723723,6697746900,25.2407,22.4855,28.7311,16.304,1.4946,2.3911,4.2109,1.9659,5.0269,5.3068,13.1262,4.0342
2018/6/6,3.4398,3.4602,3.9876,1.1561,1.5148,1.0516,0.6891,0.9699,17267479266,37123610021,62448437033,6775177500,26.109,23.2635,29.8768,16.4925,1.546,2.4739,4.3788,1.9886,5.1998,5.4904,13.6496,4.0809
2018/6/7,-1.3064,-0.8919,-0.3327,-1.978,0.6849,0.8202,0.4131,0.7121,17041894620,36792518739,62240676517,6641163000,25.7679,23.0561,29.7774,16.1662,1.5258,2.4518,4.3642,1.9493,5.1319,5.4414,13.6042,4.0001
2018/6/8,0.1203,0.7874,0.65,0.0448,0.7943,0.6966,0.5623,0.6139,17062402315,37082223611,62645262784,6644141100,25.7989,23.2376,29.971,16.1735,1.5276,2.4711,4.3926,1.9501,5.138,5.4843,13.6927,4.0019
2018/6/11,-1.6827,-1.2835,-2.4786,-0.762,0.5385,0.484,0.5187,0.3865,16775294584,36606279893,61092526300,6593513400,25.3648,22.9394,29.2281,16.0503,1.5019,2.4394,4.2837,1.9353,5.0516,5.4139,13.3533,3.9714
2018/6/12,4.6455,6.1617,6.2108,4.2457,1.2973,1.1148,0.8744,1.3025,17554586997,38861839253,64886889398,6873454800,26.5431,24.3528,31.0435,16.7317,1.5717,2.5897,4.5498,2.0174,5.2862,5.7475,14.1826,4.14
2018/6/13,-1.285,-0.852,1.0617,-1.1698,0.5622,0.8426,0.6429,0.7611,17329002351,38530747971,65575779528,6793046100,26.202,24.1453,31.373,16.536,1.5515,2.5677,4.5981,1.9938,5.2183,5.6985,14.3332,4.0916
2018/6/14,-0.8393,-0.913,-0.7337,-1.1837,0.5394,0.7325,0.5733,0.7237,16959863839,38178963483,65094649913,6712637400,25.6439,23.9249,31.1428,16.3402,1.5184,2.5442,4.5643,1.9702,5.1072,5.6465,14.228,4.0432
2018/6/15,-0.8464,0.1626,-0.6719,-1.4641,0.4863,0.4802,0.6006,0.6464,16816309974,38241043099,64657259355,6614360100,25.4268,23.9638,30.9336,16.101,1.5056,2.5484,4.5337,1.9414,5.0639,5.6557,14.1324,3.984
2018/6/19,-4.2683,-10.0108,-1.4206,-9.5903,1.5187,0.4212,1.6407,1.2057,16098540646,34412800148,63738739181,5980024800,24.3415,21.5648,30.4941,14.5569,1.4413,2.2932,4.4693,1.7552,4.8478,5.0895,13.9317,3.6019
2018/6/20,-0.3822,-9.982,-3.311,2.1414,0.6968,0.9121,1.1686,0.5965,16037017560,30977728095,61628329735,6108083100,24.2485,19.4122,29.4845,14.8686,1.4358,2.0643,4.3213,1.7928,4.8293,4.5815,13.4704,3.679
2018/6/21,0.6394,-1.002,1.1888,-0.3901,0.786,4.8543,0.6175,0.4356,16139556036,30667330017,62360958921,6084258300,24.4035,19.2177,29.835,14.8106,1.445,2.0436,4.3727,1.7858,4.8601,4.5355,13.6305,3.6647
2018/6/22,-1.6518,-4.0486,-0.7891,0.8321,1.0882,2.5212,0.5131,0.296,15872956000,29425737709,61868894542,6134886000,24.0004,18.4397,29.5996,14.9338,1.4211,1.9609,4.3382,1.8007,4.7798,4.3519,13.523,3.6952
2018/6/25,1.5504,-0.0703,3.3934,1.068,0.7909,1.3891,0.6907,0.4515,16119048341,29405044504,63968369225,6200404200,24.3725,18.4267,30.604,15.0933,1.4431,1.9595,4.4854,1.8199,4.854,4.3489,13.9819,3.7347
2018/6/26,-1.3995,-0.9148,-3.4359,0.3362,0.6724,0.9414,0.6952,0.3874,15893463695,29136032837,61770481667,6221250900,24.0314,18.2581,29.5525,15.1441,1.423,1.9416,4.3312,1.826,4.786,4.3091,13.5015,3.7472
2018/6/27,-3.3548,-3.3381,-2.0889,-2.3935,0.8187,0.9456,0.4255,0.3482,15360263622,28163452196,60480179518,6072345900,23.2252,17.6487,28.9352,14.7816,1.3752,1.8768,4.2408,1.7823,4.6255,4.1652,13.2194,3.6575
2018/6/28,0.9346,-7.4945,-0.904,-0.5885,0.4693,2.6012,0.5406,0.2847,15503817488,26052745271,59933441320,6036608700,23.4423,16.326,28.6736,14.6946,1.3881,1.7361,4.2024,1.7718,4.6687,3.8531,13.0999,3.636
2018/6/29,1.1905,3.9714,1.2224,1.7267,0.4429,1.3602,0.3946,0.2516,15688386744,27087405528,60666070506,6140842200,23.7213,16.9743,29.0241,14.9483,1.4046,1.8051,4.2538,1.8024,4.7243,4.0061,13.2601,3.6988
2018/7/2,-1.9608,-2.2154,-0.2884,-1.4064,0.3729,0.693,0.3666,0.3679,15380771318,26487302579,60491114282,6054477300,23.2562,16.5983,28.9404,14.7381,1.377,1.7651,4.2415,1.7771,4.6316,3.9173,13.2218,3.6468
2018/7/3,0.2667,4.5313,-3.9769,0.5411,0.4198,1.2905,1.0011,0.3617,15421786708,27687508477,58085466209,6087236400,23.3182,17.3504,27.7895,14.8178,1.3807,1.8451,4.0729,1.7867,4.644,4.0948,12.696,3.6665
2018/7/4,3.0585,-0.8969,6.5512,-1.6145,0.678,0.8908,0.9244,0.2331,15893463695,27439190016,61890764070,5988959100,24.0314,17.1948,29.61,14.5786,1.423,1.8285,4.3397,1.7578,4.786,4.0581,13.5278,3.6073
2018/7/5,-2.5806,-2.4887,1.3781,-1.2432,0.4026,0.7096,0.7182,0.194,15483309793,26756314246,62743675660,5914506600,23.4113,16.7669,30.0181,14.3974,1.3862,1.783,4.3995,1.736,4.6625,3.9571,13.7142,3.5624
2018/7/6,0.9272,2.6295,-2.5967,0.2518,0.4349,0.7697,0.433,0.2852,15626863659,27459883221,61114395828,5929397100,23.6283,17.2078,29.2386,14.4336,1.3991,1.8299,4.2852,1.7403,4.7057,4.0612,13.3581,3.5714
2018/7/9,1.706,5.1243,2.0576,2.9131,0.3255,0.7397,0.3843,0.4786,15893463695,28867021170,62371893685,6102126900,24.0314,18.0895,29.8402,14.8541,1.423,1.9237,4.3734,1.791,4.786,4.2693,13.6329,3.6755
2018/7/10,3.6129,2.3656,5.5049,0.9761,0.6141,0.9722,0.7254,0.4247,16467679157,29549896940,65805409571,6161688900,24.8997,18.5175,31.4829,14.9991,1.4744,1.9692,4.6142,1.8085,4.9589,4.3703,14.3834,3.7113
2018/7/11,0.7472,-0.4902,-0.3822,-0.4833,1.0111,0.6551,0.6149,0.4065,16590725328,29405044504,65553910000,6131907900,25.0857,18.4267,31.3626,14.9266,1.4854,1.9595,4.5965,1.7998,4.996,4.3489,14.3284,3.6934
2018/7/12,0.1236,1.8297,0.1668,3.7397,0.4692,0.5174,0.6435,0.883,16611233023,29943067838,65663257640,6361221600,25.1167,18.7639,31.4149,15.4848,1.4872,1.9954,4.6042,1.8671,5.0022,4.4284,14.3523,3.8315
2018/7/13,0.8642,0.4216,2.7977,-2.4114,0.3452,0.6402,0.6469,0.7302,16754786889,29570590145,67500297987,5905572300,25.3338,18.5304,32.2938,14.3756,1.5001,1.9706,4.733,1.7334,5.0454,4.3733,14.7539,3.5571
2018/7/16,0.8568,0.8397,1.296,-0.9077,0.4383,0.4629,0.6951,0.3185,16898340754,29818908607,68375079104,5851966500,25.5508,18.686,32.7123,14.2451,1.5129,1.9871,4.7944,1.7176,5.0886,4.4101,14.9451,3.5248
2018/7/17,0.2427,-0.8328,-0.3998,0.458,0.366,0.5126,0.4437,0.2615,16939356144,29570590145,68101710005,5878769400,25.6128,18.5304,32.5815,14.3104,1.5166,1.9706,4.7752,1.7255,5.101,4.3733,14.8853,3.5409
2018/7/18,-2.0581,-0.07,0.7707,-0.7599,0.7587,0.5686,0.4461,0.2321,16590725328,29549896940,68626578676,5834097900,25.0857,18.5175,32.8326,14.2016,1.4854,1.9692,4.812,1.7124,4.996,4.3703,15,3.514
2018/7/19,1.4833,-0.7703,-2.4538,-1.4803,1.1611,0.5564,0.5613,0.2711,16836817669,29322271683,66942625024,5747733000,25.4578,18.3748,32.027,13.9914,1.5074,1.954,4.6939,1.687,5.0701,4.3366,14.632,3.462
2018/7/20,0.609,0.8469,0.9964,0.7772,0.7205,0.4058,0.5271,0.2375,16939356144,29570590145,67609645627,5792404500,25.6128,18.5304,32.3461,14.1002,1.5166,1.9706,4.7407,1.7001,5.101,4.3733,14.7778,3.4889
2018/7/23,0,-0.07,0,1.0797,0.6161,0.4455,0.7936,0.2759,16939356144,29549896940,67609645627,5854944600,25.6128,18.5175,32.3461,14.2524,1.5166,1.9692,4.7407,1.7185,5.101,4.3703,14.7778,3.5266
2018/7/24,1.4528,2.6611,-0.6631,1.3225,0.7137,0.6657,1.0797,0.4283,17185448485,30336238735,67161320304,5932375200,25.9849,19.0102,32.1316,14.4409,1.5386,2.0216,4.7092,1.7412,5.1751,4.4866,14.6798,3.5732
2018/7/25,-2.0286,-1.91,2.0677,-0.502,0.5563,0.5101,0.7822,0.2208,16836817669,29756828991,68550035328,5902594200,25.4578,18.6471,32.796,14.3684,1.5074,1.983,4.8066,1.7325,5.0701,4.4009,14.9833,3.5553
2018/7/26,0.8526,-1.7385,-0.3669,-0.6054,0.7222,0.3752,0.8107,0.2576,16980371535,29239498863,68298535757,5866857000,25.6749,18.323,32.6757,14.2814,1.5203,1.9485,4.789,1.722,5.1133,4.3244,14.9283,3.5337
2018/7/27,-1.4493,-0.0708,-1.2168,0.1523,0.6151,0.3115,0.6921,0.2596,16734279193,29218805658,67467493695,5875791300,25.3028,18.31,32.2781,14.3031,1.4982,1.9471,4.7307,1.7246,5.0392,4.3213,14.7467,3.5391
2018/7/30,-1.2255,-2.762,-2.107,-1.4698,0.4369,0.4599,0.6698,0.2872,16529202243,28411770657,66045974379,5789426400,24.9927,17.8043,31.598,14.0929,1.4799,1.8933,4.631,1.6993,4.9775,4.202,14.436,3.4871
2018/7/31,0.9926,1.0197,-0.2152,1.3374,0.4067,0.3072,0.9232,0.2231,16693263803,28701475529,65903822447,5866857000,25.2407,17.9858,31.53,14.2814,1.4946,1.9126,4.6211,1.722,5.0269,4.2448,14.4049,3.5337
2018/8/1,-0.2457,2.0908,2.3561,0.0508,0.5524,0.5729,0.9351,0.3811,16652248413,29301578478,67456558931,5869835100,25.1787,18.3619,32.2728,14.2886,1.4909,1.9526,4.7299,1.7229,5.0145,4.3336,14.7443,3.5355
2018/8/2,-1.7241,-2.5424,0.6322,-2.2324,0.5348,0.4188,0.4937,0.312,16365140682,28556623093,67883014726,5738798700,24.7446,17.895,32.4769,13.9697,1.4652,1.903,4.7599,1.6844,4.9281,4.2234,14.8375,3.4566
2018/8/3,0.8772,-4.058,-3.866,0.0519,0.6852,0.5476,0.6622,0.2312,16508694547,27397803605,65258671373,5741776800,24.9617,17.1689,31.2213,13.9769,1.478,1.8258,4.5758,1.6853,4.9713,4.052,14.2639,3.4584
2018/8/6,-3.354,-1.1329,-7.9256,-1.5041,0.6682,0.4704,1.452,0.234,15954986780,27087405528,60086528015,5655411900,24.1244,16.9743,28.7468,13.7667,1.4285,1.8051,4.2132,1.6599,4.8045,4.0061,13.1334,3.4064
2018/8/7,4.8843,3.285,1.929,2.2643,0.5754,0.4434,0.9582,0.2091,16734279193,27977213349,61245612996,5783470200,25.3028,17.5319,29.3014,14.0784,1.4982,1.8644,4.2944,1.6975,5.0392,4.1377,13.3867,3.4835
2018/8/8,-2.451,-3.3284,2.8031,-0.5664,0.4323,0.4646,0.7563,0.167,16324125292,27046019118,62962370939,5750711100,24.6826,16.9484,30.1227,13.9987,1.4615,1.8023,4.4148,1.6879,4.9157,4,13.762,3.4638
2018/8/9,2.2613,3.596,1.0941,0.725,0.7919,0.4729,0.5641,0.2404,16693263803,28018599760,63651261069,5792404500,25.2407,17.5579,30.4523,14.1002,1.4946,1.8671,4.4631,1.7001,5.0269,4.1438,13.9125,3.4889
2018/8/10,0.3686,1.4771,1.0136,0.4627,0.6134,0.4246,0.2756,0.1333,16754786889,28432463862,64296412144,5819207400,25.3338,17.8172,30.761,14.1654,1.5001,1.8947,4.5084,1.708,5.0454,4.205,14.0536,3.505
2018/8/13,2.448,-1.8923,2.432,0.0512,0.6696,0.4587,0.415,0.1475,17164940790,27894440529,65860083391,5822185500,25.9539,17.4801,31.5091,14.1726,1.5368,1.8589,4.618,1.7089,5.1689,4.1255,14.3953,3.5068
2018/8/14,-0.8363,0.2967,-3.5696,-0.2558,0.5313,0.247,0.5552,0.1279,17021386925,27977213349,63509109138,5807295000,25.7369,17.5319,30.3843,14.1364,1.5239,1.8644,4.4532,1.7045,5.1257,4.1377,13.8815,3.4979
2018/8/15,-0.8434,-2.8107,-0.0861,-1.641,0.5238,0.3323,0.3697,0.2045,16877833059,27190871554,63454435318,5711995800,25.5198,17.0392,30.3581,13.9044,1.5111,1.812,4.4493,1.6765,5.0824,4.0214,13.8695,3.4405
2018/8/16,1.9441,-0.9893,-2.4987,-0.365,0.7312,0.2748,0.6451,0.1207,17205956181,26921859887,61868894542,5691149100,26.016,16.8706,29.5996,13.8537,1.5405,1.794,4.3382,1.6704,5.1813,3.9816,13.523,3.4279
2018/8/17,-4.0524,-2.844,0.1591,-1.0466,0.6723,0.4529,0.476,0.1394,16508694547,26156211297,61967307418,5631587100,24.9617,16.3908,29.6467,13.7087,1.478,1.743,4.3451,1.6529,4.9713,3.8684,13.5445,3.392
2018/8/20,0.7453,-0.7911,-3.6704,-0.3702,0.4357,0.9183,0.9096,0.1905,16631740718,25949279246,59692876512,5610740400,25.1477,16.2611,28.5585,13.6579,1.489,1.7292,4.1856,1.6468,5.0083,3.8378,13.0473,3.3795
2018/8/21,0.8631,3.11,7.2541,1.0085,0.3411,0.6109,0.7179,0.1401,16775294584,26756314246,64023043044,5667324300,25.3648,16.7669,30.6302,13.7957,1.5019,1.783,4.4892,1.6634,5.0516,3.9571,13.9938,3.4136
2018/8/22,0,-3.3256,-0.2391,-0.8408,0.269,0.6321,0.316,0.0906,16775294584,25866506425,63869956349,5619674700,25.3648,16.2093,30.5569,13.6797,1.5019,1.7237,4.4785,1.6494,5.0516,3.8255,13.9604,3.3849
2018/8/23,-0.489,-1.52,-1.7984,-0.265,0.3508,0.4687,0.4798,0.1393,16693263803,25473335527,62098524586,5604784200,25.2407,15.9629,29.7094,13.6434,1.4946,1.6975,4.3543,1.6451,5.0269,3.7674,13.5732,3.3759
2018/8/24,0.7371,0.1625,0.4754,0.0531,0.305,0.5283,0.2565,0.0881,16816309974,25514721938,62393763213,5607762300,25.4268,15.9888,29.8507,13.6507,1.5056,1.7003,4.375,1.6459,5.0639,3.7735,13.6377,3.3777
2018/8/27,1.0976,3.3252,0.7185,1.5932,0.5837,0.5377,1.0781,0.1206,17000879230,26363143348,62842088536,5697105300,25.7059,16.5205,30.0652,13.8682,1.5221,1.7568,4.4064,1.6722,5.1195,3.899,13.7357,3.4315
2018/8/28,-0.1206,0.314,-2.8537,0.8364,0.3951,0.2908,0.9747,0.2203,16980371535,26445916169,61048787245,5744754900,25.6749,16.5724,29.2072,13.9842,1.5203,1.7623,4.2806,1.6862,5.1133,3.9112,13.3437,3.4602
2018/8/29,-1.2077,-3.7559,-2.0061,0.2592,0.2155,0.521,0.4654,0.1134,16775294584,25452642322,59824093680,5759645400,25.3648,15.9499,28.6213,14.0204,1.5019,1.6961,4.1948,1.6905,5.0516,3.7643,13.076,3.4692
2018/8/30,-0.3667,0.813,0.2193,1.2927,0.2444,0.5713,0.3447,0.3895,16713771498,25659574374,59955310848,5834097900,25.2718,16.0796,28.6841,14.2016,1.4964,1.7099,4.204,1.7124,5.033,3.7949,13.1047,3.514
2018/8/31,-0.2454,-1.5323,0.0912,1.123,0.249,0.3788,0.4063,0.3744,16672756108,25266403476,60009984667,5899616100,25.2097,15.8332,28.7102,14.3611,1.4927,1.6837,4.2078,1.7316,5.0207,3.7368,13.1167,3.5535
2018/9/3,-2.214,-1.638,-1.0569,-0.2019,0.5259,0.4298,0.3133,0.2223,16303617597,24852539373,59375768357,5887703700,24.6516,15.5739,28.4068,14.3321,1.4597,1.6562,4.1633,1.7281,4.9095,3.6756,12.978,3.5463
2018/9/4,0.6289,0.7494,0,1.568,0.269,0.3151,0.3539,0.3534,16406156072,25038778219,59375768357,5980024800,24.8066,15.6906,28.4068,14.5569,1.4689,1.6686,4.1633,1.7552,4.9404,3.7031,12.978,3.6019
2018/9/5,-1.5,-2.562,-0.7366,-0.5976,0.2505,0.3874,0.4233,0.3404,16160063731,24397288860,58938377798,5944287600,24.4345,15.2886,28.1975,14.4699,1.4468,1.6258,4.1327,1.7447,4.8663,3.6082,12.8824,3.5804
2018/9/6,-3.1726,-1.6115,-1.4842,-0.9519,0.5735,0.284,0.2407,0.2019,15647371354,24004117962,58063596681,5887703700,23.6593,15.0422,27.779,14.3321,1.4009,1.5996,4.0713,1.7281,4.7119,3.5501,12.6912,3.5463
2018/9/7,-0.5242,1.3793,-0.0565,0.8093,0.5753,0.2814,0.319,0.2027,15565340573,24335209245,58030792389,5935353300,23.5353,15.2497,27.7633,14.4481,1.3936,1.6217,4.069,1.7421,4.6872,3.5991,12.6841,3.575
2018/9/10,0.1318,-0.4252,-0.0754,-0.9032,0.2442,0.1976,0.3126,0.1545,15585848268,24231743219,57987053333,5881747500,23.5663,15.1848,27.7424,14.3176,1.3954,1.6148,4.066,1.7264,4.6934,3.5838,12.6745,3.5427
2018/9/11,1.4474,0.5124,2.8286,0.6076,0.3943,0.4507,0.3292,0.1746,15811432914,24355902450,59627267928,5917484700,23.9074,15.2627,28.5271,14.4046,1.4156,1.6231,4.181,1.7369,4.7613,3.6021,13.033,3.5642
2018/9/12,-0.7782,-0.3398,-0.7886,1.0065,0.1751,0.256,0.2065,0.2304,15688386744,24273129629,59157073078,5977046700,23.7213,15.2108,28.3022,14.5496,1.4046,1.6175,4.148,1.7543,4.7243,3.5899,12.9302,3.6001
2018/9/13,0.5229,1.1935,-1.2384,0.4484,0.2302,0.2472,0.2836,0.1394,15770417524,24562834501,58424443892,6003849600,23.8454,15.3923,27.9517,14.6149,1.4119,1.6368,4.0966,1.7622,4.749,3.6327,12.7701,3.6163
2018/9/14,1.5605,0,1.1604,0.0496,0.8877,0.1421,0.2916,0.1643,16016509865,24562834501,59102399258,6006827700,24.2175,15.3923,28.276,14.6221,1.434,1.6368,4.1442,1.7631,4.8231,3.6327,12.9183,3.6181
2018/9/17,0.8963,-0.5055,-2.1832,-0.5454,0.3077,0.1689,0.2633,0.1876,16160063731,24438675270,57812097109,5974068600,24.4345,15.3145,27.6587,14.5424,1.4468,1.6286,4.0537,1.7535,4.8663,3.6144,12.6363,3.5983
2018/9/18,0,0.8467,0.2459,1.2463,0.3688,0.2215,0.4861,0.1831,16160063731,24645607322,57954249041,6048521100,24.4345,15.4442,27.7267,14.7236,1.4468,1.6424,4.0637,1.7753,4.8663,3.645,12.6673,3.6432
2018/9/19,4.6954,3.6104,3.4151,-0.2954,1.1535,0.5368,0.7517,0.1711,16918848449,25535415143,59933441320,6030652500,25.5818,16.0018,28.6736,14.6801,1.5148,1.7017,4.2024,1.7701,5.0948,3.7766,13.0999,3.6324
2018/9/20,0.6061,-0.4862,-0.5838,1.1852,0.6196,0.2819,0.3869,0.2551,17021386925,25411255912,59583528873,6102126900,25.7369,15.924,28.5062,14.8541,1.5239,1.6934,4.1779,1.791,5.1257,3.7582,13.0234,3.6755
2018/9/21,1.5663,2.3616,3.8723,0.1952,0.9216,0.3633,0.548,0.2026,17287986961,26011358861,61890764070,6114039300,26.14,16.3,29.61,14.8831,1.5478,1.7334,4.3397,1.7945,5.206,3.847,13.5278,3.6826
2018/9/25,-2.3725,-1.3524,0.053,-0.5358,0.9035,0.1822,0.3262,0.1802,16877833059,25659574374,61923568362,6081280200,25.5198,16.0796,29.6257,14.8033,1.5111,1.7099,4.342,1.7849,5.0824,3.7949,13.5349,3.6629
2018/9/26,2.7947,0.1613,2.5252,0.5387,0.86,0.5928,0.6117,0.3171,17349510046,25700960784,63487239610,6114039300,26.233,16.1055,30.3738,14.8831,1.5533,1.7127,4.4516,1.7945,5.2245,3.801,13.8767,3.6826
2018/9/27,-1.773,-1.3688,0.3961,-0.4871,0.5915,0.3206,0.5243,0.2261,17041894620,25349176297,63738739181,6084258300,25.7679,15.8851,30.4941,14.8106,1.5258,1.6892,4.4693,1.7858,5.1319,3.749,13.9317,3.6647
2018/9/28,1.444,4.2449,0.8235,0,0.8552,0.7135,0.3341,0.2114,17287986961,26425222964,64263607852,6084258300,26.14,16.5594,30.7453,14.8106,1.5478,1.761,4.5061,1.7858,5.206,3.9082,14.0464,3.6647
2018/10/8,-2.0166,-4.072,-5.2238,-1.3705,0.6296,0.5244,1.0187,0.2615,16939356144,25349176297,60906635313,6000871500,25.6128,15.8851,29.1392,14.6076,1.5166,1.6892,4.2707,1.7613,5.101,3.749,13.3126,3.6145
2018/10/9,-1.816,-3.0204,-3.3573,-1.5881,0.5407,0.5643,0.6108,0.3964,16631740718,24583527706,58861834451,5905572300,25.1477,15.4053,28.1609,14.3756,1.489,1.6382,4.1273,1.7334,5.0083,3.6358,12.8657,3.5571
2018/10/10,0.4932,-0.2525,1.1889,0.6051,0.4104,0.234,0.4502,0.2297,16713771498,24521448091,59561659345,5941309500,25.2718,15.3664,28.4957,14.4626,1.4964,1.6341,4.1764,1.7438,5.033,3.6266,13.0187,3.5786
2018/10/11,-4.908,-5.9072,-2.8823,-4.7619,1.0861,0.6277,0.6506,0.4013,15893463695,23072923731,57844901401,5658390000,24.0314,14.4587,27.6744,13.7739,1.423,1.5376,4.056,1.6608,4.786,3.4124,12.6434,3.4082
2018/10/12,2.8387,2.0628,3.2325,2.1053,0.8321,0.338,0.6256,0.2764,16344632987,23548867449,59714746040,5777514000,24.7136,14.7569,28.569,14.0639,1.4633,1.5693,4.1871,1.6958,4.9219,3.4828,13.0521,3.4799
2018/10/15,-2.3839,-1.8453,-1.0255,-1.2371,0.4939,0.253,0.3773,0.1955,15954986780,23114310141,59102399258,5706039600,24.1244,14.4846,28.276,13.8899,1.4285,1.5403,4.1442,1.6748,4.8045,3.4185,12.9183,3.4369
2018/10/16,-0.7712,-1.88,-1.2026,-2.2965,0.3898,0.2437,0.3137,0.2307,15831940609,22679752833,58391639600,5575003200,23.9384,14.2123,27.936,13.5709,1.4174,1.5114,4.0943,1.6363,4.7675,3.3542,12.7629,3.358
2018/10/17,0.2591,1.6423,-1.3483,-0.4274,0.4453,0.3611,0.4494,0.2231,15872956000,23052230526,57604336594,5551178400,24.0004,14.4457,27.5593,13.5129,1.4211,1.5362,4.0391,1.6293,4.7798,3.4093,12.5908,3.3436
2018/10/18,-0.7752,-2.5135,-4.8026,0.1073,0.7109,0.5138,0.7937,0.2385,15749909829,22472820782,54837841310,5557134600,23.8144,14.0826,26.2357,13.5274,1.4101,1.4976,3.8451,1.6311,4.7428,3.3236,11.9862,3.3472
2018/10/19,2.2135,2.1179,5.2443,1.6613,0.6244,0.3755,0.8544,0.2782,16098540646,22948764500,57713684234,5649455700,24.3415,14.3809,27.6116,13.7522,1.4413,1.5293,4.0468,1.6582,4.8478,3.394,12.6147,3.4028
2018/10/22,3.8217,6.2218,5.7219,4.1645,0.702,0.6196,0.8375,0.4153,16713771498,24376595655,61015982953,5884725600,25.2718,15.2756,29.1915,14.3249,1.4964,1.6244,4.2783,1.7272,5.033,3.6052,13.3365,3.5445
2018/10/23,-3.681,-4.4992,-1.7921,-2.2773,0.491,0.3417,0.5194,0.2523,16098540646,23279855783,59922506556,5750711100,24.3415,14.5883,28.6684,13.9987,1.4413,1.5513,4.2017,1.6879,4.8478,3.443,13.0975,3.4638
2018/10/24,-0.3822,-0.7111,-5.292,1.8125,0.4355,0.2834,0.6736,0.3332,16037017560,23114310141,56751425004,5854944600,24.2485,14.4846,27.1512,14.2524,1.4358,1.5403,3.9793,1.7185,4.8293,3.4185,12.4044,3.5266
2018/10/25,-2.1739,-2.0591,-2.2351,-0.763,0.7164,0.4055,0.7772,0.2075,15688386744,22638366423,55482992384,5810273100,23.7213,14.1864,26.5444,14.1436,1.4046,1.5086,3.8904,1.7054,4.7243,3.3481,12.1272,3.4997
2018/10/26,-0.3922,-1.0055,-4.2176,2.7678,0.5366,0.2977,1.0646,0.5638,15626863659,22410741167,53142952894,5971090500,23.6283,14.0437,25.4249,14.5351,1.3991,1.4934,3.7263,1.7526,4.7057,3.3144,11.6157,3.5965
2018/10/29,-0.7874,-5.6325,-10,-0.6484,0.6167,0.6766,1.2241,0.439,15503817488,21148455653,47828657605,5932375200,23.4423,13.2527,22.8824,14.4409,1.3881,1.4093,3.3537,1.7412,4.6687,3.1278,10.4541,3.5732
2018/10/30,0,-2.3483,9.2821,0.6526,0.715,1.36,1.1823,0.3432,15503817488,20651818730,52268171777,5971090500,23.4423,12.9415,25.0064,14.5351,1.3881,1.3762,3.665,1.7526,4.6687,3.0543,11.4245,3.5965
2018/10/31,0.6614,-1.9038,3.6611,1.197,0.4376,1.4272,0.8084,0.3098,15606355963,20258647832,54181755471,6042564900,23.5973,12.6951,25.9219,14.7091,1.3972,1.35,3.7991,1.7736,4.6996,2.9962,11.8428,3.6396
2018/11/1,0.2628,1.2257,1.2513,-1.2814,0.5197,1.3704,0.7558,0.2551,15647371354,20506966294,54859710837,5965134300,23.6593,12.8507,26.2462,14.5206,1.4009,1.3666,3.8467,1.7508,4.7119,3.0329,11.9909,3.5929
2018/11/2,3.4076,6.9627,8.0327,2.4963,0.8136,1.3534,1.4389,0.4115,16180571426,21934797448,59266420717,6114039300,24.4655,13.7455,28.3545,14.8831,1.4487,1.4617,4.1557,1.7945,4.8725,3.244,12.9541,3.6826
