ÈÕÆÚ,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH
2018/2/12,3.268,0.7073,1.087,0.994,0,1.3072,1.2987,0.1667,,2.6012,1.1521,2.6631,0.2539,0.3893,,0.107,0.1064,0.3773,,1.2391,3198183718,3832515694,15267063364,8587467676,5174871759,24589587500,18411595055,45890402886,,5126910000,62.9318,41.2811,12.7375,45.904,34.7702,24.7746,33.6373,23.0658,,14.1365,10.0846,2.6257,0.8058,1.1475,1.8282,2.2252,1.3583,2.9706,,1.5819,3.842,9.6147,2.3053,1.6754,3.2603,2.2163,3.3908,0.6787,,3.3931
2018/2/13,0.3165,0.054,0,0.1969,0,0,0.2564,-0.3328,,-0.2817,0.9714,3.3628,0.2158,0.3306,,0.1415,0.0809,0.3417,,1.1938,3208304552,3834586205,15267063364,8604372140,5174871759,24589587500,18458804273,45737689398,,5112468000,63.1309,41.3034,12.7375,45.9944,34.7702,24.7746,33.7236,22.9891,,14.0967,10.1165,2.6271,0.8058,1.1498,1.8282,2.2252,1.3617,2.9607,,1.5775,3.8541,9.6199,2.3053,1.6787,3.2603,2.2163,3.3995,0.6765,,3.3836
2018/2/14,0.3155,9.9892,-1.4337,0.1965,0,0,0.2558,-0.5008,,0.6591,0.6213,6.1951,0.3436,0.2088,,0.0688,0.0647,0.3199,,0.5572,3218425387,4217630724,15048180736,8621276604,5174871759,24589587500,18506013491,45508619168,,5146166000,63.3301,45.4293,12.5549,46.0848,34.7702,24.7746,33.8098,22.874,,14.1896,10.1484,2.8895,0.7943,1.152,1.8282,2.2252,1.3652,2.9459,,1.5879,3.8663,10.5809,2.2723,1.682,3.2603,2.2163,3.4082,0.6731,,3.4059
2018/2/22,2.2013,10.0147,1.6364,3.3333,0,1.6129,0.7653,2.0134,,2.2451,1.2883,6.9293,0.324,0.398,,0.1117,0.0756,0.3583,,1.0792,3289271229,4640014949,15294423693,8908652491,5174871759,24986193750,18647641146,46424900091,,5261702000,64.7241,49.9789,12.7603,47.6209,34.7702,25.1741,34.0686,23.3345,,14.5082,10.3718,3.1789,0.8073,1.1904,1.8282,2.2611,1.3757,3.0052,,1.6235,3.9514,11.6405,2.3095,1.7381,3.2603,2.2521,3.4342,0.6866,,3.4824
2018/2/23,-0.9231,3.436,0.3578,0.5693,0,-0.3175,-0.2532,0.8224,,-0.2745,0.7736,12.0626,0.286,0.2885,,0.1333,0.1174,0.341,,1.0253,3258908725,4799444289,15349144350,8959365883,5174871759,24906872500,18600431927,46806683808,,5247260000,64.1267,51.6961,12.806,47.892,34.7702,25.0942,33.9823,23.5264,,14.4683,10.276,3.2881,0.8102,1.1972,1.8282,2.2539,1.3722,3.0299,,1.619,3.9149,12.0405,2.3177,1.748,3.2603,2.2449,3.4255,0.6923,,3.4728
2018/2/26,2.4845,4.2278,1.426,0.7547,0,1.2739,1.269,1.3051,,1.6514,1.2081,10.476,0.3706,0.4504,,0.1549,0.1595,0.3774,,1.3858,3339875402,5002354359,15568026979,9026983739,5174871759,25224157500,18836478018,47417537757,,5333912000,65.7199,53.8817,12.9886,48.2534,34.7702,25.4139,34.4136,23.8334,,14.7073,10.5313,3.4272,0.8217,1.2062,1.8282,2.2826,1.3896,3.0694,,1.6458,4.0122,12.5495,2.3508,1.7612,3.2603,2.2735,3.469,0.7013,,3.5301
2018/2/27,1.2121,3.4354,-0.703,-1.3109,0,-0.3145,0.5013,-1.9324,,-1.444,1.8944,10.0152,0.2734,0.3687,,0.1284,0.1212,0.4791,,1.0184,3380358740,5174206764,15458585665,8908652491,5174871759,25144836250,18930896454,46501256834,,5256888000,66.5165,55.7328,12.8973,47.6209,34.7702,25.334,34.5861,23.3729,,14.4949,10.659,3.5449,0.8159,1.1904,1.8282,2.2754,1.3966,3.0101,,1.622,4.0608,12.9807,2.3343,1.7381,3.2603,2.2664,3.4864,0.6878,,3.4792
2018/2/28,-0.5988,-1.6807,0,0,0,-0.6309,-0.2494,-0.9852,,0.8242,1.2166,6.3755,0.2854,0.3349,,0.1058,0.1351,0.4012,,1.1169,3360117071,5087245306,15458585665,8908652491,5174871759,24986193750,18883687236,46043116373,,5300214000,66.1182,54.7961,12.8973,47.6209,34.7702,25.1741,34.4998,23.1426,,14.6143,10.5952,3.4853,0.8159,1.1904,1.8282,2.2611,1.3931,2.9805,,1.6354,4.0365,12.7625,2.3343,1.7381,3.2603,2.2521,3.4777,0.681,,3.5078
2018/3/1,1.8072,10.0122,0.177,0.5693,0,0.6349,2.5,0.3317,,0.8174,1.181,6.8609,0.2929,0.4668,,0.1074,0.2597,0.3097,,1.1323,3420842078,5596590990,15485945993,8959365883,5174871759,25144836250,19355779417,46195829860,,5343540000,67.3131,60.2824,12.9201,47.892,34.7702,25.334,35.3623,23.2194,,14.7338,10.7867,3.8343,0.8174,1.1972,1.8282,2.2754,1.4279,2.9904,,1.6488,4.1095,14.0403,2.3384,1.748,3.2603,2.2664,3.5646,0.6832,,3.5365
2018/3/2,-1.7751,-1.5908,-0.3534,-0.9434,0,-0.6309,-0.7317,-1.3223,,-1.5315,0.7583,10.8444,0.2286,0.4077,,0.0723,0.0912,0.3489,,0.9426,3360117071,5507559021,15431225336,8874843563,5174871759,24986193750,19214151763,45584975911,,5261702000,66.1182,59.3234,12.8745,47.4402,34.7702,25.1741,35.1036,22.9123,,14.5082,10.5952,3.7733,0.8145,1.1859,1.8282,2.2611,1.4175,2.9508,,1.6235,4.0365,13.817,2.3301,1.7315,3.2603,2.2521,3.5386,0.6742,,3.4824
2018/3/5,0.3012,-1.3158,-0.3546,-0.9524,0,0,-0.2457,0,,-0.5489,0.4613,8.5979,0.1903,0.5184,,0.0957,0.068,0.2517,,0.996,3370237905,5435091139,15376504679,8790321244,5174871759,24986193750,19166942545,45584975911,,5232818000,66.3174,58.5429,12.8288,46.9884,34.7702,25.1741,35.0173,22.9123,,14.4285,10.6271,3.7236,0.8116,1.1746,1.8282,2.2611,1.414,2.9508,,1.6146,4.0487,13.6352,2.3219,1.715,3.2603,2.2521,3.5299,0.6742,,3.4632
2018/3/6,0.6006,0.3048,1.4235,1.9231,0,0.9524,0.4926,2.3451,,1.3799,0.6387,6.6817,0.3063,0.5485,,0.1771,0.0961,0.4562,,1.3138,3390479574,5451655226,15595387308,8959365883,5174871759,25224157500,19261360981,46653970321,,5305028000,66.7157,58.7213,13.0114,47.892,34.7702,25.4139,35.1898,23.4496,,14.6276,10.6909,3.735,0.8232,1.1972,1.8282,2.2826,1.4209,3.02,,1.6369,4.073,13.6767,2.3549,1.748,3.2603,2.2735,3.5473,0.69,,3.511
2018/3/7,2.0896,2.1648,-0.3509,-0.566,0,-0.6289,-0.9804,-0.3273,,-1.0889,2.0344,9.5184,0.292,0.4548,,0.1138,0.0809,0.3262,,0.854,3461325416,5569674348,15540666650,8908652491,5174871759,25065515000,19072524108,46501256834,,5247260000,68.1097,59.9925,12.9658,47.6209,34.7702,25.2541,34.8448,23.3729,,14.4683,10.9143,3.8158,0.8203,1.1904,1.8282,2.2683,1.407,3.0101,,1.619,4.1581,13.9728,2.3466,1.7381,3.2603,2.2592,3.5125,0.6878,,3.4728
2018/3/8,-0.5848,-2.3792,1.0563,1.7078,0,1.2658,0.7426,3.2841,,0.2752,1.0415,5.3303,0.2848,0.5279,,0.1863,0.0804,0.6751,,0.7193,3441083747,5437161650,15704828622,9060792666,5174871759,25382800000,19214151763,48028391706,,5261702000,67.7114,58.5652,13.1027,48.4342,34.7702,25.5737,35.1036,24.1405,,14.5082,10.8505,3.725,0.8289,1.2107,1.8282,2.297,1.4175,3.109,,1.6235,4.1338,13.6404,2.3714,1.7678,3.2603,2.2878,3.5386,0.7103,,3.4824
2018/3/9,10,0.1904,0.5226,0.5597,0,0.625,0.7371,2.7027,,1.0979,6.3114,4.3399,0.2938,0.5601,,0.1679,0.1323,0.8028,,0.9577,3785192122,5447514204,15786909608,9111506058,5174871759,25541442500,19355779417,49326456346,,5319470000,74.4826,58.6767,13.1712,48.7053,34.7702,25.7336,35.3623,24.7929,,14.6674,11.9355,3.7321,0.8333,1.2175,1.8282,2.3113,1.4279,3.193,,1.6413,4.5471,13.6663,2.3838,1.7777,3.2603,2.3021,3.5646,0.7295,,3.5206
2018/3/12,-2.139,0.7982,0.1733,1.1132,0,0,0,0.1548,,1.81,5.2604,8.7679,0.3309,0.5529,,0.1554,0.132,0.4218,,1.3552,3704225445,5490994933,15814269937,9212932842,5174871759,25541442500,19355779417,49402813090,,5415750000,72.8893,59.145,13.194,49.2474,34.7702,25.7336,35.3623,24.8313,,14.9329,11.6802,3.7619,0.8347,1.2311,1.8282,2.3113,1.4279,3.1979,,1.671,4.4499,13.7754,2.388,1.7975,3.2603,2.3021,3.5646,0.7307,,3.5843
2018/3/13,0.2732,4.0724,-0.8651,-1.1009,0,-0.6211,0,-1.7002,,-0.9778,2.715,10.3014,0.2564,0.5742,,0.1347,0.1279,0.3195,,0.9284,3714346280,5714610112,15677468294,9111506058,5174871759,25382800000,19355779417,48562888911,,5362796000,73.0885,61.5536,13.0799,48.7053,34.7702,25.5737,35.3623,24.4091,,14.7869,11.7121,3.9151,0.8275,1.2175,1.8282,2.297,1.4279,3.1436,,1.6547,4.462,14.3364,2.3673,1.7777,3.2603,2.2878,3.5646,0.7182,,3.5493
2018/3/14,-2.9973,3.5507,-0.1745,-1.4842,0,-0.625,-1.2195,-1.2579,,0.2693,1.9032,9.6588,0.1848,0.4663,,0.0996,0.118,0.3299,,0.8973,3603017100,5917520181,15650107965,8976270347,5174871759,25224157500,19119733326,47952034962,,5377238000,70.8978,63.7392,13.0571,47.9824,34.7702,25.4139,34.9311,24.1021,,14.8267,11.3611,4.0541,0.8261,1.1994,1.8282,2.2826,1.4105,3.104,,1.6591,4.3283,14.8454,2.3632,1.7513,3.2603,2.2735,3.5212,0.7092,,3.5588
2018/3/15,0,0.2799,-0.6993,0,0,0.6289,-0.4938,0.3185,,-1.701,1.4305,5.2789,0.2155,0.3861,,0.1307,0.1272,0.2838,,0.9929,3603017100,5934084268,15540666650,8976270347,5174871759,25382800000,19025314890,48104748449,,5285772000,70.8978,63.9177,12.9658,47.9824,34.7702,25.5737,34.7586,24.1788,,14.5745,11.3611,4.0655,0.8203,1.1994,1.8282,2.297,1.4035,3.1139,,1.6309,4.3283,14.887,2.3466,1.7513,3.2603,2.2878,3.5038,0.7115,,3.4983
2018/3/16,-1.4045,-2.0237,-0.1761,-0.7533,0,-0.9375,-0.7444,1.5873,,-0.1821,0.9209,6.2883,0.2031,0.3452,,0.127,0.0666,0.3868,,0.6135,3552412927,5813994635,15513306322,8908652491,5174871759,25144836250,18883687236,48868315885,,5276144000,69.9021,62.6241,12.9429,47.6209,34.7702,25.334,34.4998,24.5626,,14.548,11.2015,3.9832,0.8188,1.1904,1.8282,2.2754,1.3931,3.1633,,1.628,4.2675,14.5857,2.3425,1.7381,3.2603,2.2664,3.4777,0.7228,,3.4919
2018/3/19,0.5698,-0.641,-0.5291,0.1898,0,1.5773,0,-1.0938,,-0.365,1.1982,9.1695,0.2107,0.4808,,0.2835,0.0805,0.2433,,0.5537,3572654596,5776725439,15431225336,8925556955,5174871759,25541442500,18883687236,48333818680,,5256888000,70.3004,62.2227,12.8745,47.7113,34.7702,25.7336,34.4998,24.294,,14.4949,11.2653,3.9577,0.8145,1.1927,1.8282,2.3113,1.3931,3.1287,,1.622,4.2918,14.4922,2.3301,1.7414,3.2603,2.3021,3.4777,0.7149,,3.4792
2018/3/20,1.4164,-0.5376,-0.7092,-1.5152,0,-1.5528,-0.25,-0.9479,,1.8315,1.7885,3.0986,0.2322,0.5262,,0.1876,0.1091,0.3481,,0.8436,3623258769,5745667775,15321784022,8790321244,5174871759,25144836250,18836478018,47875678218,,5353168000,71.2961,61.8882,12.7832,46.9884,34.7702,25.334,34.4136,24.0637,,14.7604,11.4249,3.9364,0.8087,1.1746,1.8282,2.2754,1.3896,3.0991,,1.6517,4.3526,14.4143,2.3136,1.715,3.2603,2.2664,3.469,0.7081,,3.5429
2018/3/21,-1.3966,2.3423,-0.3571,-0.3846,0,-0.3155,0,0,,-2.4281,1.2686,6.6586,0.2539,0.4189,,0.1199,0.0833,0.2485,,1.5258,3572654596,5880250984,15267063364,8756512316,5174871759,25065515000,18836478018,47875678218,,5223190000,70.3004,63.3378,12.7375,46.8077,34.7702,25.2541,34.4136,24.0637,,14.402,11.2653,4.0286,0.8058,1.1701,1.8282,2.2683,1.3896,3.0991,,1.6116,4.2918,14.752,2.3053,1.7084,3.2603,2.2592,3.469,0.7081,,3.4569
2018/3/22,-0.5666,-0.7394,0.1792,-1.1583,0,-0.6329,-0.7519,-1.1164,,-1.2903,0.814,4.3332,0.1638,0.523,,0.1116,0.0844,0.389,,1.1146,3552412927,5836770255,15294423693,8655085532,5174871759,24906872500,18694850364,47341181013,,5155794000,69.9021,62.8695,12.7603,46.2655,34.7702,25.0942,34.1548,23.7951,,14.2161,11.2015,3.9988,0.8073,1.1565,1.8282,2.2539,1.3792,3.0645,,1.5908,4.2675,14.6429,2.3095,1.6886,3.2603,2.2449,3.4429,0.7002,,3.4123
2018/3/23,-8.8319,-3.2636,-5.7245,-7.6172,0,-4.4586,-6.8182,-0.6452,,-6.5359,2.1332,6.0877,0.5851,1.2557,,0.3335,0.3425,1.0978,,1.8935,3238667056,5646283252,14418893177,7995811439,5174871759,23796375000,17420201475,47035754039,,4818814000,63.7284,60.8177,12.0299,42.7413,34.7702,23.9754,31.8261,23.6415,,13.287,10.2122,3.8683,0.7611,1.0684,1.8282,2.1534,1.2851,3.0447,,1.4868,3.8906,14.165,2.1773,1.56,3.2603,2.1448,3.2082,0.6957,,3.1892
2018/3/26,0.9375,-0.8801,0,0,0,0,0.271,-3.8961,,0.999,1.1618,7.3248,0.2796,0.8149,,0.1507,0.1797,0.4932,,0.9919,3269029560,5596590990,14418893177,7995811439,5174871759,23796375000,17467410693,45203192193,,4866954000,64.3258,60.2824,12.0299,42.7413,34.7702,23.9754,31.9123,22.7204,,13.4197,10.308,3.8343,0.7611,1.0684,1.8282,2.1534,1.2886,2.9261,,1.5017,3.9271,14.0403,2.1773,1.56,3.2603,2.1448,3.2169,0.6686,,3.2211
2018/3/27,1.8576,-1.1469,1.1385,1.0571,0,1.6667,1.6216,0.5068,,1.6815,1.351,6.1521,0.2524,0.5991,,0.1171,0.1092,0.4408,,0.9605,3329754567,5532405152,14583055149,8080333759,5174871759,24192981250,17750666002,45432262424,,4948792000,65.5208,59.5911,12.1668,43.1932,34.7702,24.375,32.4298,22.8356,,13.6454,10.4994,3.7903,0.7697,1.0797,1.8282,2.1893,1.3095,2.9409,,1.527,4,13.8793,2.202,1.5765,3.2603,2.1806,3.269,0.6719,,3.2753
2018/3/28,-1.2158,2.0958,-0.7505,-1.8828,0,-1.3115,-2.1277,-1.0084,,-1.1673,1.1327,10.7852,0.1698,0.4092,,0.0829,0.1076,0.3687,,0.6795,3289271229,5648372913,14473613835,7928193583,5174871759,23875696250,17372992257,44974121963,,4891024000,64.7241,60.84,12.0755,42.3799,34.7702,24.0553,31.7398,22.6053,,13.4861,10.3718,3.8697,0.764,1.0594,1.8282,2.1606,1.2816,2.9113,,1.5091,3.9514,14.1702,2.1855,1.5468,3.2603,2.152,3.1995,0.6652,,3.237
2018/3/29,1.5385,1.3563,1.5123,0.8529,0,0.9967,0.8152,0.5093,,1.378,1.1732,3.8014,0.2149,0.3994,,0.1119,0.1068,0.2429,,0.6675,3339875402,5724982076,14692496464,7995811439,5174871759,24113660000,17514619911,45203192193,,4958420000,65.7199,61.6652,12.2581,42.7413,34.7702,24.295,31.9986,22.7204,,13.6719,10.5313,3.9222,0.7755,1.0684,1.8282,2.1821,1.2921,2.9261,,1.5299,4.0122,14.3624,2.2186,1.56,3.2603,2.1734,3.2256,0.6686,,3.2816
2018/3/30,0.9091,8.8246,0.5587,0.4228,0,0,0.2695,-0.5068,,0.0971,1.3557,3.2097,0.2102,0.3605,,0.077,0.1161,0.1843,,0.7049,3370237905,12923975579,14774577449,8029620367,5174871759,24113660000,17561829129,44974121963,,4963234000,66.3174,67.1069,12.3266,42.9221,34.7702,24.295,32.0848,22.6053,,13.6852,10.6271,4.2683,0.7798,1.073,1.8282,2.1821,1.2956,2.9113,,1.5314,4.0487,15.6298,2.231,1.5666,3.2603,2.1734,3.2343,0.6652,,3.2848
2018/4/2,-0.9009,9.4384,0.3704,-0.4211,0,0.6579,-0.5376,-0.5093,,0,0.8814,3.9908,0.2007,0.5129,,0.1857,0.1688,0.2464,,0.856,3339875402,14143785836,14829298107,7995811439,5174871759,24272302500,17467410693,44745051732,,4963234000,65.7199,73.4406,12.3723,42.7413,34.7702,24.4549,31.9123,22.4902,,13.6852,10.5313,4.6712,0.7827,1.0684,1.8282,2.1965,1.2886,2.8964,,1.5314,4.0122,17.105,2.2392,1.56,3.2603,2.1877,3.2169,0.6618,,3.2848
2018/4/3,-1.5152,4.7373,-0.5535,-1.2685,0,-1.3072,-1.6216,-2.901,,-0.194,0.7351,4.1602,0.2124,0.4519,,0.1435,0.1479,0.3346,,0.9495,3289271229,14813822456,14747217121,7894384655,5174871759,23955017500,17184155385,43446987091,,4953606000,64.7241,76.9198,12.3038,42.1992,34.7702,24.1352,31.3948,21.8377,,13.6586,10.3718,4.8925,0.7784,1.0549,1.8282,2.1678,1.2677,2.8124,,1.5284,3.9514,17.9153,2.2268,1.5402,3.2603,2.1591,3.1647,0.6426,,3.2785
2018/4/4,-0.9231,0.8988,0,-1.2848,0,-0.6623,-0.8242,-1.5817,,-0.9718,0.6872,2.5593,0.2233,0.4272,,0.0977,0.1048,0.2808,,0.6766,3258908725,14946970759,14747217121,7792957872,5174871759,23796375000,17042527730,42759776399,,4905466000,64.1267,77.6111,12.3038,41.657,34.7702,23.9754,31.1361,21.4923,,13.5259,10.276,4.9365,0.7784,1.0413,1.8282,2.1534,1.2573,2.7679,,1.5136,3.9149,18.0763,2.2268,1.5204,3.2603,2.1448,3.1386,0.6324,,3.2466
2018/4/9,2.1739,6.9253,-0.9276,-0.2169,0,-0.3333,-1.662,-0.8929,,-0.5888,1.0827,4.3218,0.2518,0.4044,,0.1133,0.1874,0.2776,,0.7861,3329754567,15982091435,14610415478,7776053408,5174871759,23717053750,16759272422,42377992681,,4876582000,65.5208,82.9859,12.1896,41.5666,34.7702,23.8955,30.6186,21.3004,,13.4463,10.4994,5.2783,0.7712,1.0391,1.8282,2.1462,1.2364,2.7432,,1.5047,4,19.3282,2.2062,1.5171,3.2603,2.1377,3.0865,0.6268,,3.2275
2018/4/10,0.9119,-9.9973,3.1835,4.1304,0,2.6756,8.7324,3.2432,,0.9872,1.5392,3.7907,0.5141,0.8422,,0.254,0.6854,0.404,,0.7675,3360117071,14384311802,15075541064,8097238222,5174871759,24351623750,18222758183,43752414066,,4924722000,66.1182,74.6895,12.5777,43.2835,34.7702,24.5348,33.2923,21.9912,,13.579,10.5952,4.7506,0.7957,1.082,1.8282,2.2037,1.3443,2.8322,,1.5195,4.0365,17.3959,2.2764,1.5798,3.2603,2.1949,3.356,0.6471,,3.2593
2018/4/11,-0.6024,-0.4479,-0.363,-1.0438,0,-0.6515,-0.7772,0.8726,,1.0753,1.1639,5.3594,0.275,0.6744,,0.1617,0.4614,0.3728,,0.9684,3339875402,14319885204,15020820407,8012715903,5174871759,24192981250,18081130528,44134197783,,4977676000,65.7199,74.355,12.5321,42.8317,34.7702,24.375,33.0336,22.1831,,13.725,10.5313,4.7294,0.7928,1.0707,1.8282,2.1893,1.3339,2.8569,,1.5359,4.0122,17.318,2.2681,1.5633,3.2603,2.1806,3.3299,0.6527,,3.2944
2018/4/12,-0.303,5.6989,-0.5464,-1.8987,0,-0.3279,-2.8721,-2.5952,,0.7737,0.9524,4.6641,0.1429,0.4256,,0.0722,0.2042,0.2349,,0.9796,3329754567,15135955447,14938739421,7860575727,5174871759,24113660000,17561829129,42988846630,,5016188000,65.5208,78.5924,12.4636,42.0185,34.7702,24.295,32.0848,21.6074,,13.8312,10.4994,4.9989,0.7885,1.0504,1.8282,2.1821,1.2956,2.7828,,1.5477,4,18.3049,2.2558,1.5336,3.2603,2.1734,3.2343,0.6358,,3.3199
2018/4/13,-0.304,-2.2701,-0.5495,-0.2151,0,-0.6579,0.2688,-0.1776,,-1.0557,0.8025,3.1904,0.1264,0.3208,,0.0891,0.1736,0.1493,,0.6302,3319633732,14792346924,14856658435,7843671264,5174871759,23955017500,17609038348,42912489886,,4963234000,65.3216,76.8082,12.3951,41.9281,34.7702,24.1352,32.1711,21.5691,,13.6852,10.4675,4.8854,0.7842,1.0481,1.8282,2.1678,1.2991,2.7778,,1.5314,3.9879,17.8893,2.2434,1.5303,3.2603,2.1591,3.243,0.6347,,3.2848
2018/4/16,1.5244,9.9884,-1.2891,-0.6466,0,-0.3311,-0.8043,-0.1779,,5.0436,1.7509,0.3577,0.1924,0.432,,0.1696,0.1592,0.234,,6.2405,3370237905,16269863574,14665136135,7792957872,5174871759,23875696250,17467410693,42836133143,,5213562000,66.3174,84.4801,12.2353,41.657,34.7702,24.0553,31.9123,21.5307,,14.3754,10.6271,5.3734,0.7741,1.0413,1.8282,2.1606,1.2886,2.7729,,1.6086,4.0487,19.6762,2.2144,1.5204,3.2603,2.152,3.2169,0.6335,,3.4505
2018/4/17,-2.7027,-10.0053,-1.306,-1.5184,0,-0.6645,-1.3514,-2.6738,,-4.9861,1.1766,15.3981,0.2012,0.4222,,0.094,0.115,0.293,,4.3932,3279150394,14642018195,14473613835,7674626624,5174871759,23717053750,17231364603,41690781989,,4953606000,64.525,76.0277,12.0755,41.0245,34.7702,23.8955,31.4811,20.955,,13.6586,10.3399,4.8357,0.764,1.0255,1.8282,2.1462,1.2712,2.6987,,1.5284,3.9392,17.7075,2.1855,1.4974,3.2603,2.1377,3.1734,0.6166,,3.2785
2018/4/18,0.9259,-10.0029,0.5671,0.8811,0,0.6689,0.5479,-1.4652,,0.2915,1.009,1.5766,0.1794,0.4477,,0.1041,0.1097,0.4136,,1.8196,3309512898,13177386865,14555694821,7742244480,5174871759,23875696250,17325783039,41079928041,,4968048000,65.1224,68.4227,12.144,41.3859,34.7702,24.0553,31.6536,20.648,,13.6985,10.4356,4.352,0.7683,1.0346,1.8282,2.1606,1.2782,2.6592,,1.5329,3.9757,15.9363,2.1979,1.5105,3.2603,2.152,3.1908,0.6076,,3.288
2018/4/19,0.6116,-6.3233,0.7519,1.31,0,0,0.2725,2.0446,,-0.3876,0.6751,10.3046,0.1897,0.4045,,0.0914,0.1048,0.2986,,1.0384,3329754567,12344136196,14665136135,7843671264,5174871759,23875696250,17372992257,41919852220,,4948792000,65.5208,64.0961,12.2353,41.9281,34.7702,24.0553,31.7398,21.0701,,13.6454,10.4994,4.0768,0.7741,1.0481,1.8282,2.1606,1.2816,2.7136,,1.527,4,14.9286,2.2144,1.5303,3.2603,2.152,3.1995,0.62,,3.2753
2018/4/20,-0.9119,-9.9861,-1.6791,-2.3707,0,-0.9967,2.4457,0.1821,,-1.8482,1.0045,10.4146,0.248,0.7341,,0.1379,0.4276,0.3874,,0.9781,3299392063,11111440619,14418893177,7657722160,5174871759,23637732500,17797875220,41996208964,,4857326000,64.9233,57.6954,12.0299,40.9341,34.7702,23.8155,32.5161,21.1085,,13.3932,10.4037,3.6697,0.7611,1.0233,1.8282,2.1391,1.313,2.7185,,1.4987,3.9636,13.4378,2.1773,1.4941,3.2603,2.1305,3.2777,0.6211,,3.2147
2018/4/23,-1.5337,-1.3529,0.1898,-0.2208,0,-0.6711,1.3263,0.5455,,0.0991,0.7101,4.5296,0.2177,0.5142,,0.1156,0.2568,0.2771,,0.6939,3248787891,10961111890,14446253506,7640817696,5174871759,23479090000,18033921310,42225279194,,4862140000,63.9275,56.9148,12.0527,40.8437,34.7702,23.6557,32.9473,21.2237,,13.4064,10.2441,3.6201,0.7625,1.021,1.8282,2.1247,1.3304,2.7333,,1.5002,3.9028,13.256,2.1814,1.4908,3.2603,2.1162,3.3212,0.6245,,3.2179
2018/4/24,3.1153,1.2931,2.4621,1.3274,0,1.3514,0.5236,1.8083,,1.7822,1.1879,5.0894,0.2964,0.4729,,0.0965,0.2245,0.3247,,0.7071,3349996236,11102850406,14801937778,7742244480,5174871759,23796375000,18128339747,42988846630,,4948792000,65.9191,57.6508,12.3494,41.3859,34.7702,23.9754,33.1198,21.6074,,13.6454,10.5633,3.6669,0.7813,1.0346,1.8282,2.1534,1.3374,2.7828,,1.527,4.0243,13.4274,2.2351,1.5105,3.2603,2.1448,3.3386,0.6358,,3.2753
2018/4/25,-0.6042,0.5029,-0.9242,-1.0917,0,-1,-1.5625,-0.3552,,0.8755,0.8866,5.2338,0.1598,0.4267,,0.0834,0.124,0.1877,,0.7802,3329754567,11158686791,14665136135,7657722160,5174871759,23558411250,17845084438,42836133143,,4992118000,65.5208,57.9407,12.2353,40.9341,34.7702,23.7356,32.6023,21.5307,,13.7648,10.4994,3.6853,0.7741,1.0233,1.8282,2.1319,1.3165,2.7729,,1.5403,4,13.4949,2.2144,1.4941,3.2603,2.1234,3.2864,0.6335,,3.3039
2018/4/26,-3.3435,1.1547,-2.2388,-0.883,0,-0.6734,-0.7937,0,,-1.9286,0.8628,7.5107,0.2339,0.467,,0.1095,0.209,0.2945,,0.7071,3218425387,11287539987,14336812192,7590104305,5174871759,23399768750,17703456784,42836133143,,4895838000,63.3301,58.6098,11.9614,40.5727,34.7702,23.5758,32.3436,21.5307,,13.4994,10.1484,3.7279,0.7567,1.0142,1.8282,2.1175,1.306,2.7729,,1.5106,3.8663,13.6507,2.1649,1.4809,3.2603,2.1091,3.2603,0.6335,,3.2402
2018/4/27,0.6289,0.9893,2.4809,0.4454,0,0,0.5333,0.5348,,1.1799,0.7575,4.9604,0.2253,0.3735,,0.0863,0.1119,0.282,,0.6701,3238667056,11399212757,14692496464,7623913232,5174871759,23399768750,17797875220,43065203373,,4953606000,63.7284,59.1896,12.2581,40.7534,34.7702,23.5758,32.5161,21.6458,,13.6586,10.2122,3.7648,0.7755,1.0187,1.8282,2.1175,1.313,2.7877,,1.5284,3.8906,13.7858,2.2186,1.4875,3.2603,2.1091,3.2777,0.6369,,3.2785
2018/5/2,-1.25,-6.9706,-8.3799,-2.439,0,-1.3559,-1.3263,-2.8369,,1.3605,0.7127,4.9662,1.0014,0.5623,,0.1199,0.1488,0.2459,,1.6799,3198183718,10604618047,13461281676,7437964129,5174871759,23082483750,17561829129,41843495476,,5021002000,62.9318,55.0637,11.2309,39.7594,34.7702,23.2561,32.0848,21.0318,,13.8445,10.0846,3.5023,0.7105,0.9939,1.8282,2.0888,1.2956,2.7086,,1.5492,3.842,12.8248,2.0327,1.4512,3.2603,2.0805,3.2343,0.6189,,3.3231
