ÈÕÆÚ,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH
2014/3/17,1.0249,2.1698,0.8072,0.6452,2.1762,0.3764,1.084,,,0.4792,0.3344,0.426,1.1124,0.4181,0.7315,0.641,4.7273,0.8301,,,0.0829,0.0542,2686508597,756908700,2087537760,6503396072,3850922340,4392345744,3561269011,,,6503396072,3850922340,39.5811,24.0057,19.6445,24.0924,23.1521,49.5546,29.5421,,,14.8921,12.9588,4.0784,1.6759,1.9172,1.7806,2.4525,2.832,2.7431,,,1.1006,1.3727,7.2638,1.1827,1.0726,3.1095,2.6041,2.078,4.9679,,,1.9221,1.4576
2014/3/18,0,-0.0923,-2.3132,1.1218,2.4341,7.125,0.134,,,0.6359,0.8889,0.5908,1.0296,0.7541,1.0764,1.4677,8.165,0.7394,,,0.0488,0.1364,2686508597,756209800,2039249520,6576350836,3944656758,4705300378,3566042830,,,6576350836,3944656758,39.5811,23.9836,19.1901,24.3626,23.7157,53.0853,29.5817,,,14.9917,13.0783,4.0784,1.6743,1.8728,1.8005,2.5122,3.0338,2.7468,,,1.108,1.3854,7.2638,1.1816,1.0478,3.1444,2.6675,2.2261,4.9745,,,1.9349,1.471
2014/3/19,-0.0725,1.3863,-1.7304,1.4263,6.5347,2.6838,-1.071,,,0.316,1.3216,0.3785,1.2981,0.8888,1.1896,3.3228,5.4537,0.6217,,,0.0368,0.2005,2684561851,766693300,2003961960,6670149818,4202426407,4831580318,3527852278,,,6670149818,4202426407,39.5524,24.316,18.858,24.7101,25.2654,54.51,29.2649,,,15.0415,13.2533,4.0754,1.6975,1.8404,1.8262,2.6764,3.1152,2.7174,,,1.1116,1.4039,7.2585,1.198,1.0297,3.1893,2.8418,2.2858,4.9213,,,1.9414,1.4907
2014/3/20,-3.1907,-2.0055,-1.5755,-4.8438,-5.1115,-5.4545,-3.2476,,,-1.4173,-3.2609,0.4466,1.8312,0.4093,1.0057,1.8201,4.5207,0.591,,,0.1025,0.2456,2598905056,751317500,1972388880,6347064436,3987618366,4568039574,3413280621,,,6347064436,3987618366,38.2904,23.8284,18.5609,23.5132,23.974,51.5368,28.3144,,,14.8546,12.8439,3.9454,1.6635,1.8114,1.7377,2.5396,2.9453,2.6291,,,1.0978,1.3606,7.0269,1.1739,1.0134,3.0348,2.6965,2.1611,4.7614,,,1.9173,1.4446
2014/3/21,-0.2247,2.6047,1.4124,1.9704,3.9177,2.7644,2.7972,,,-0.1597,2.9213,0.8889,1.4055,0.3667,1.1642,1.5326,3.5544,0.6481,,,0.2097,0.1891,2593064820,770886700,2000247480,6472129745,4143842396,4694319514,3508757002,,,6472129745,4143842396,38.2044,24.449,18.823,23.9765,24.9132,52.9614,29.1065,,,14.8345,13.2223,3.9365,1.7068,1.837,1.772,2.6391,3.0267,2.7027,,,1.0963,1.4006,7.0111,1.2045,1.0278,3.0946,2.8022,2.2209,4.8946,,,1.9147,1.4872
2014/3/24,2.4024,0.816,1.4856,1.6103,2.7333,0.117,1.7687,,,0.48,0.7642,0.302,1.533,0.3779,1.0751,2.5032,4.1598,0.8398,,,0.0831,0.1937,2655360671,777176800,2029963320,6576350836,4257104818,4699809946,3570816649,,,6576350836,4257104818,39.1222,24.6485,19.1027,24.3626,25.5942,53.0234,29.6213,,,14.9002,13.3184,4.0311,1.7207,1.8643,1.8005,2.7112,3.0303,2.7505,,,1.1012,1.4108,7.1796,1.2143,1.043,3.1444,2.8788,2.2235,4.9812,,,1.9231,1.498
2014/3/25,-0.2933,0.5396,-1.0064,0.4754,2.7523,6.7757,2.9412,,,0.1592,0.2167,0.3581,1.8083,0.3402,2.8825,3.1637,8.9178,1.4686,,,0.0776,0.406,2647573690,781370200,2009533680,6607617163,4374272840,5018255013,3675840669,,,6607617163,4374272840,39.0075,24.7815,18.9104,24.4785,26.2986,56.6161,30.4925,,,14.9176,13.3416,4.0192,1.73,1.8455,1.8091,2.7858,3.2356,2.8314,,,1.1025,1.4133,7.1585,1.2209,1.0325,3.1594,2.958,2.3741,5.1277,,,1.9254,1.5006
2014/3/26,-1.1029,0.5367,0.5545,-0.3155,-3.125,-0.547,-0.7792,,,0.159,0.5405,0.2583,1.0751,0.4558,1.0004,1.9644,4.4924,1.1685,,,0.0676,0.2776,2618372509,785563600,2020677120,6586772945,4237576814,4990802852,3647197754,,,6586772945,4237576814,38.5772,24.9145,19.0153,24.4013,25.4768,56.3064,30.2549,,,14.9447,13.4168,3.9749,1.7393,1.8558,1.8034,2.6988,3.2179,2.8093,,,1.1045,1.4212,7.0795,1.2275,1.0383,3.1494,2.8656,2.3611,5.0878,,,1.9289,1.5091
2014/3/27,-0.3717,-2.5801,-2.2059,1.5823,1.5668,-0.9901,-0.3927,,,0.7937,-0.1075,0.3458,2.7593,0.3882,2.5328,1.9833,5.127,0.9678,,,0.1646,0.1599,2608638782,765295500,1976103360,6690994036,4303972027,4941388962,3632876297,,,6690994036,4303972027,38.4338,24.2717,18.5958,24.7874,25.8759,55.7489,30.1361,,,15.0694,13.4078,3.9601,1.6944,1.8148,1.8319,2.741,3.186,2.7983,,,1.1137,1.4203,7.0532,1.1958,1.0154,3.1992,2.9105,2.3378,5.0678,,,1.945,1.5081
2014/3/28,-3.7313,-2.8311,0.4699,3.7383,-0.1815,-4.7778,1.4455,,,0.9449,0.2153,0.5512,1.5025,0.633,3.7482,2.4379,5.5315,1.3216,,,0.1293,0.2692,2511301514,743629600,1985389560,6941124654,4296160825,4705300378,3685388307,,,6941124654,4296160825,36.9997,23.5846,18.6832,25.714,25.829,53.0853,30.5717,,,15.218,13.4421,3.8124,1.6465,1.8233,1.9004,2.7361,3.0338,2.8387,,,1.1247,1.4239,6.7901,1.1619,1.0201,3.3188,2.9052,2.2261,5.141,,,1.9641,1.5119
2014/3/31,-1.3178,0.4699,-1.7774,-5.2553,-7.6364,-9.9183,-4.6632,,,-0.936,-2.4705,0.2512,1.0421,0.4481,2.0923,1.6457,6.0418,1.0191,,,0.0662,0.3184,2478206843,747124100,1950102000,6576350836,3968090362,4238613643,3513530821,,,6576350836,3968090362,36.5121,23.6954,18.3511,24.3626,23.8566,47.8202,29.1461,,,15.0832,13.1167,3.7621,1.6542,1.7909,1.8005,2.5271,2.7329,2.7064,,,1.1147,1.3895,6.7006,1.1674,1.002,3.1444,2.6833,2.0053,4.9013,,,1.9467,1.4753
2014/4/1,0.6284,1.7774,0.8571,0.9509,0.4921,0.1295,0.5435,,,-0.315,0.8811,0.1893,1.0282,0.3875,0.873,0.7753,2.8543,0.4595,,,0.0208,0.1129,2493780806,760403200,1966817160,6638883490,3987618366,4244104075,3532626097,,,6638883490,3987618366,36.7416,24.1165,18.5084,24.5943,23.974,47.8821,29.3045,,,15.0312,13.2284,3.7858,1.6836,1.8063,1.8176,2.5396,2.7364,2.7211,,,1.1109,1.4013,6.7427,1.1881,1.0106,3.1743,2.6965,2.0079,4.9279,,,1.94,1.4879
2014/4/2,0,-0.0919,-0.7554,-2.8257,-1.5671,-4.1397,-1.0811,,,-0.158,-0.5459,0.2815,0.5862,0.5414,1.4108,0.9769,5.4394,0.4047,,,0.0286,0.1723,2493780806,759704300,1951959240,6451285527,3925128754,4068410245,3494435545,,,6451285527,3925128754,36.7416,24.0944,18.3686,23.8993,23.5983,45.8999,28.9877,,,15.0051,13.154,3.7858,1.682,1.7926,1.7663,2.4998,2.6232,2.6916,,,1.109,1.3934,6.7427,1.187,1.0029,3.0846,2.6543,1.9248,4.8747,,,1.9367,1.4795
2014/4/3,8.1187,0.092,1.0466,0.1616,-1.393,-0.135,-1.0929,,,0,-0.1098,0.6034,0.4545,0.3267,0.7965,1.1378,2.3595,0.3868,,,0.0206,0.0958,2696242324,760403200,1972388880,6461707636,3870450343,4062919813,3456244992,,,6461707636,3870450343,39.7245,24.1165,18.5609,23.9379,23.2696,45.838,28.6709,,,15.0117,13.1453,4.0931,1.6836,1.8114,1.7691,2.465,2.6196,2.6622,,,1.1094,1.3925,7.2901,1.1881,1.0134,3.0896,2.6173,1.9222,4.8214,,,1.9375,1.4786
2014/4/4,-0.5091,2.0221,-0.2825,0.6452,2.0182,4.8649,2.0718,,,0,0.3297,0.4154,1.3786,0.2579,0.605,0.7329,3.3814,0.4481,,,0.0288,0.1116,2663147652,775779000,1966817160,6503396072,3948562358,4260575372,3527852278,,,6503396072,3948562358,39.2369,24.6042,18.5084,24.0924,23.7392,48.0679,29.2649,,,15.0207,13.1966,4.0429,1.7176,1.8063,1.7806,2.5147,2.7471,2.7174,,,1.1101,1.3979,7.2006,1.2122,1.0106,3.1095,2.6701,2.0157,4.9213,,,1.9387,1.4843
2014/4/8,-0.8772,1.0811,0.4721,2.2436,1.2859,3.0928,0.1353,,,0.1582,0.1095,0.2976,2.6376,0.8192,0.8759,0.9223,3.1722,0.3736,,,0.0286,0.126,2639786708,784165800,1976103360,6649305599,3999335168,4392345744,3532626097,,,6649305599,3999335168,38.8927,24.8702,18.5958,24.6329,24.0444,49.5546,29.3045,,,15.0371,13.2046,4.0074,1.7362,1.8148,1.8205,2.547,2.832,2.7211,,,1.1113,1.3988,7.1374,1.2253,1.0154,3.1793,2.7044,2.078,4.9279,,,1.9408,1.4852
2014/4/9,1.3274,0.1783,1.5038,-0.1567,1.5625,0,1.0811,,,0.4739,0.8753,0.307,1.132,0.5387,0.8638,0.9938,2.3031,0.4042,,,0.0572,0.169,2674828125,785563600,2005819200,6638883490,4061824780,4392345744,3570816649,,,6638883490,4061824780,39.409,24.9145,18.8755,24.5943,24.4201,49.5546,29.6213,,,15.0993,13.3122,4.0606,1.7393,1.8421,1.8176,2.5868,2.832,2.7505,,,1.1159,1.4102,7.2322,1.2275,1.0306,3.1743,2.7467,2.078,4.9812,,,1.9488,1.4973
2014/4/10,1.8195,0.8007,-0.3704,3.6107,2.5,6,1.6043,,,1.1006,0.6508,0.8609,2.8339,0.4557,2.8284,1.59,4.112,0.5878,,,0.1759,0.1749,2723496759,791853700,1998390240,6878591999,4163370400,4655886489,3628102478,,,6878591999,4163370400,40.1261,25.114,18.8056,25.4823,25.0306,52.5278,30.0965,,,15.2704,13.4032,4.1345,1.7532,1.8353,1.8833,2.6515,3.002,2.7946,,,1.1286,1.4198,7.3638,1.2373,1.0268,3.2889,2.8154,2.2027,5.0611,,,1.9709,1.5076
2014/4/11,-1.7155,-0.353,-0.6506,-1.0606,-0.1876,8.6085,1.1842,,,-0.4666,0.2155,0.3455,1.1441,0.2851,1.939,1.1862,8.9075,0.6171,,,0.0915,0.2037,2676774870,789058100,1985389560,6805637236,4155559198,5056688038,3671066849,,,6805637236,4155559198,39.4377,25.0254,18.6832,25.2121,24.9837,57.0497,30.4529,,,15.1955,13.4288,4.0636,1.747,1.8233,1.8633,2.6465,3.2604,2.8277,,,1.123,1.4225,7.2375,1.2329,1.0201,3.2541,2.8101,2.3923,5.121,,,1.9612,1.5104
2014/4/14,-1.6727,0.2657,0.6548,-0.1531,0.7519,-0.6515,-0.2601,,,-0.7813,0.3226,0.5167,1.6791,0.3537,1.0939,1.0357,5.5996,0.355,,,0.0738,0.1815,2631999727,791154800,1998390240,6795215127,4186804004,5023745445,3661519211,,,6795215127,4186804004,38.778,25.0919,18.8056,25.1734,25.1715,56.678,30.3737,,,15.0856,13.48,3.9956,1.7517,1.8353,1.8604,2.6664,3.2391,2.8203,,,1.1149,1.4279,7.1164,1.2362,1.0268,3.2491,2.8312,2.3767,5.1077,,,1.9471,1.5162
2014/4/15,-1.4793,-0.3534,-1.1152,0.1534,-3.1716,-2.9508,-1.6949,,,0.6299,-0.9646,0.4031,0.9593,0.242,1.5208,1.2108,5.4739,0.4444,,,0.0733,0.1135,2593064820,788359200,1976103360,6805637236,4054013579,4875503776,3599459564,,,6805637236,4054013579,38.2044,25.0032,18.5958,25.2121,24.3732,55.0056,29.8589,,,15.1905,13.3586,3.9365,1.7455,1.8148,1.8633,2.5819,3.1436,2.7725,,,1.1227,1.4151,7.0111,1.2318,1.0154,3.2541,2.7414,2.3066,5.0212,,,1.9606,1.5025
2014/4/16,-1.0511,0,3.0075,1.9908,-0.8671,3.2658,0,,,0,0.3247,0.3231,1.0387,1.2312,1.8011,0.7831,4.0988,0.2876,,,0.0391,0.1121,2565810384,788359200,2598221440,6941124654,4018863172,5034726309,3599459564,,,6941124654,4018863172,37.8028,25.0032,19.1551,25.714,24.1618,56.8019,29.8589,,,15.1949,13.4059,3.8951,1.7455,1.8694,1.9004,2.5595,3.2462,2.7725,,,1.123,1.4201,6.9374,1.2318,1.0459,3.3188,2.7177,2.3819,5.0212,,,1.9612,1.5079
2014/4/17,0.5311,0.7092,-0.2737,-1.8018,1.069,0.3272,0,,,-0.626,-0.7551,0.2299,1.5237,0.3722,1.2936,0.7995,3.7971,0.3454,,,0.0461,0.176,2579437602,793950400,2591109520,6816059345,4061824780,5051197606,3599459564,,,6816059345,4061824780,38.0036,25.1805,19.1027,25.2507,24.4201,56.9878,29.8589,,,15.0964,13.3017,3.9158,1.7579,1.8643,1.8662,2.5868,3.2568,2.7725,,,1.1157,1.4091,6.9743,1.2406,1.043,3.259,2.7467,2.3897,5.0212,,,1.9485,1.4961
2014/4/18,2.1132,0.1761,0.366,3.0581,-0.5769,8.8043,1.061,,,0.7874,0.3261,0.3249,1.5332,0.5148,2.3348,0.9451,8.9652,0.3959,,,0.0768,0.0688,2633946472,795348200,2600592080,7024501527,4038391176,5495922612,3637650116,,,7024501527,4038391176,38.8067,25.2248,19.1726,26.0229,24.2792,62.0052,30.1757,,,15.218,13.3474,3.9986,1.761,1.8711,1.9232,2.5719,3.5436,2.802,,,1.1247,1.4139,7.1217,1.2427,1.0468,3.3587,2.7309,2.6001,5.0744,,,1.9641,1.5013
2014/4/21,-3.9172,-1.8453,-5.6518,-3.7092,-4.7389,-4.995,-4.1995,,,-0.625,-0.8667,0.4167,2.5759,1.064,2.5466,1.7281,16.757,0.5921,,,0.046,0.1072,2530768968,780671300,2453612400,6763948799,3847016739,5221401003,3484887907,,,6763948799,3847016739,37.2865,24.7594,18.089,25.0576,23.1287,58.908,28.9085,,,15.1241,13.2328,3.8419,1.7285,1.7654,1.8519,2.45,3.3666,2.6843,,,1.1177,1.4018,6.8427,1.2198,0.9877,3.2341,2.6014,2.4702,4.8613,,,1.952,1.4884
2014/4/22,-1.6923,-1.5219,0.6763,0.1541,2.7411,1.7876,0.274,,,0.3145,0.5464,0.5091,1.6254,0.5644,1.7069,1.2225,10.5737,0.5152,,,0.0484,0.1407,2487940570,768790000,2470206880,6774370909,3952467959,5314738350,3494435545,,,6774370909,3952467959,36.6555,24.3825,18.2113,25.0962,23.7627,59.961,28.9877,,,15.1763,13.3092,3.7769,1.7022,1.7773,1.8547,2.5172,3.4268,2.6916,,,1.1216,1.4099,6.7269,1.2012,0.9944,3.2391,2.6728,2.5144,4.8747,,,1.9588,1.497
2014/4/23,-0.3912,0.4545,-0.3839,3.8462,-0.3953,-2.686,-0.1366,,,1.0972,-0.2174,0.1995,1.0962,0.1526,4.424,1.0841,5.5137,0.3309,,,0.2192,0.1281,2478206843,772284500,2460724320,7034923636,3936845556,5171987114,3489661726,,,7034923636,3936845556,36.5121,24.4934,18.1414,26.0615,23.6687,58.3505,28.9481,,,15.3401,13.2779,3.7621,1.7099,1.7705,1.9261,2.5072,3.3347,2.688,,,1.1337,1.4065,6.7006,1.2067,0.9905,3.3637,2.6622,2.4469,4.868,,,1.9799,1.4935
2014/4/24,1.3354,0.0905,-1.4451,-3.2593,-3.869,0.2123,-1.5048,,,-0.155,-0.3268,0.1936,1.9099,0.2564,1.9499,1.1537,6.9833,0.3527,,,0.0765,0.0963,2511301514,772983400,2425164720,6805637236,3784527127,5182967978,3437149716,,,6805637236,3784527127,36.9997,24.5155,17.8793,25.2121,22.753,58.4744,28.5125,,,15.3138,13.2324,3.8124,1.7114,1.7449,1.8633,2.4102,3.3418,2.6475,,,1.1318,1.4017,6.7901,1.2078,0.9762,3.2541,2.5592,2.4521,4.7947,,,1.9765,1.4883
2014/4/25,-1.3178,1.8083,1.0753,-0.6126,-1.8576,-4.2373,-4.0278,,,-1.2422,-0.765,0.1527,3.4773,0.3163,1.817,0.5935,4.8483,0.5248,,,0.0702,0.1046,2478206843,786961400,2451241760,6763948799,3714226313,4963350691,3298708964,,,6763948799,3714226313,36.5121,24.9589,18.0715,25.0576,22.3303,55.9967,27.364,,,15.1204,13.1284,3.7621,1.7424,1.7636,1.8519,2.3655,3.2002,2.5409,,,1.1175,1.3907,6.7006,1.2296,0.9867,3.2341,2.5117,2.3482,4.6016,,,1.9516,1.4766
2014/4/28,-8.0911,-9.8579,-9.9613,-0.4622,-3.8906,-9.0708,-3.9074,,,-0.9434,-1.3216,0.4562,4.3596,0.9178,2.0511,0.6076,5.361,0.4488,,,0.0856,0.1836,2277692071,709383500,2207065840,6732682472,3569719086,4513135252,3169815849,,,6732682472,3569719086,33.5579,22.4984,16.2714,24.9418,21.4615,50.9173,26.2948,,,14.9751,12.9526,3.4577,1.5706,1.588,1.8433,2.2734,2.9099,2.4416,,,1.1067,1.3721,6.1584,1.1084,0.8884,3.2192,2.4139,2.1352,4.4218,,,1.9328,1.4569
2014/4/29,-2.2222,0.7882,0,-2.322,2.407,6.5693,1.2048,,,0.1587,1.0045,0.4164,2.2574,0.4516,1.8017,0.3838,4.1197,0.2779,,,0.0582,0.1207,2227076692,714974700,2207065840,6576350836,3655642302,4809618590,3208006402,,,6576350836,3655642302,32.8122,22.6758,16.2714,24.3626,21.9781,54.2623,26.6116,,,14.9967,13.0808,3.3809,1.583,1.588,1.8005,2.3281,3.1011,2.471,,,1.1083,1.3857,6.0216,1.1172,0.8884,3.1444,2.472,2.2754,4.4751,,,1.9356,1.4713
2014/4/30,7.0804,9.9707,3.1149,0.9509,1.9231,3.7671,1.4881,,,1.2678,0.7735,0.339,4.2928,0.5341,1.0663,0.5825,4.538,0.3037,,,0.0689,0.1128,2384763066,786262500,2275814400,6638883490,3725943116,4990802852,3255744592,,,6638883490,3725943116,35.1354,24.9367,16.7782,24.5943,22.4008,56.3064,27.0076,,,15.1927,13.1871,3.6203,1.7408,1.6374,1.8176,2.3729,3.2179,2.5078,,,1.1228,1.3969,6.4479,1.2285,0.9161,3.1743,2.5196,2.3611,4.5417,,,1.9609,1.4832
2014/5/5,2.2041,6.5778,-0.9375,1.4129,0.3145,-0.44,1.3196,,,-0.313,0.1096,0.336,19.0613,0.3847,0.8942,0.3616,3.6424,0.2582,,,0.0327,0.0479,2437325191,837981100,2254478640,6732682472,3737659918,4968841123,3298708964,,,6732682472,3737659918,35.9098,26.577,16.6209,24.9418,22.4712,56.0586,27.364,,,15.1403,13.1973,3.7001,1.8554,1.6221,1.8433,2.3804,3.2037,2.5409,,,1.1189,1.398,6.59,1.3094,0.9075,3.2192,2.5275,2.3508,4.6016,,,1.9541,1.4844
2014/5/6,0.7987,5.3378,-0.1052,3.2508,1.0449,-1.4365,0,,,0.157,-0.2191,0.3026,20.0774,0.2139,2.2233,0.5588,3.3967,0.2042,,,0.0546,0.0404,2456792644,882710700,2252108000,6951546763,3776715925,4897465505,3298708964,,,6951546763,3776715925,36.1966,27.9956,16.6034,25.7526,22.706,55.2533,27.364,,,15.1653,13.1694,3.7296,1.9544,1.6204,1.9032,2.4053,3.1577,2.5409,,,1.1208,1.395,6.6427,1.3792,0.9066,3.3238,2.5539,2.317,4.6016,,,1.9573,1.4813
2014/5/7,-3.5658,-5.384,-1.7895,1.7991,-2.1717,-4.7085,-0.8683,,,0.1567,-0.7684,0.2488,15.7145,0.2174,2.9817,0.683,4.1426,0.4982,,,0.0459,0.0688,2369189103,835185500,2211807120,7076612072,3694698310,4666867353,3270066049,,,7076612072,3694698310,34.9059,26.4883,16.3063,26.2159,22.2129,52.6517,27.1264,,,15.1833,13.0633,3.5966,1.8492,1.5914,1.9375,2.353,3.009,2.5188,,,1.1221,1.3838,6.4058,1.305,0.8903,3.3836,2.4984,2.2079,4.5617,,,1.9597,1.4693
2014/5/8,-0.6574,10.0418,-0.3215,0.2946,1.4799,0.4706,0.146,,,-0.4695,0.4425,0.1595,18.2047,0.1484,3.038,0.6176,2.7357,0.2642,,,0.0681,0.1372,2353615140,919053500,2204695200,7097456290,3749376720,4688829082,3274839868,,,7097456290,3749376720,34.6765,29.1482,16.2539,26.2931,22.5416,52.8995,27.166,,,15.1157,13.1243,3.573,2.0349,1.5863,1.9432,2.3878,3.0232,2.5225,,,1.1171,1.3903,6.3637,1.436,0.8875,3.3936,2.5354,2.2183,4.5683,,,1.951,1.4762
2014/5/9,0,-3.27,-1.1828,0.8811,-2.5,-2.9274,-1.312,,,0.3145,-1.1013,0.0939,18.1416,0.2367,4.293,0.5012,2.9616,0.2684,,,0.135,0.1351,2353615140,889000800,2178618160,7159988945,3655642302,4551568277,3231875497,,,7159988945,3655642302,34.6765,28.1951,16.0616,26.5248,21.9781,51.3509,26.8096,,,15.1692,12.9849,3.573,1.9683,1.5675,1.9603,2.3281,2.9347,2.4894,,,1.1211,1.3755,6.3637,1.3891,0.877,3.4235,2.472,2.1533,4.5084,,,1.9579,1.4605
2014/5/12,1.6543,1.3365,6.2024,1.8923,2.2436,1.8094,2.9542,,,0.7837,1.2249,0.1223,14.108,0.603,3.1259,0.5093,2.7463,0.3584,,,0.0961,0.1162,2392550047,900882100,2313744640,7295476363,3737659918,4633924760,3327351878,,,7295476363,3737659918,35.2501,28.5719,17.0578,27.0267,22.4712,52.2801,27.6016,,,15.299,13.1533,3.6321,1.9946,1.6647,1.9974,2.3804,2.9878,2.563,,,1.1307,1.3933,6.469,1.4076,0.9314,3.4883,2.5275,2.1923,4.6416,,,1.9746,1.4794
2014/5/13,0.1627,-0.0776,-2.0492,-2,0.1045,4.5024,-0.7174,,,-0.7776,-0.44,0.233,14.3497,0.3548,1.946,0.3855,3.482,0.1746,,,0.0509,0.0427,2396443538,900183200,2266331840,7149566836,3741565519,4842561183,3303482783,,,7149566836,3741565519,35.3075,28.5497,16.7083,26.4862,22.4947,54.6339,27.4036,,,15.1827,13.0978,3.638,1.9931,1.6306,1.9575,2.3829,3.1223,2.5446,,,1.1221,1.3875,6.4795,1.4065,0.9123,3.4185,2.5301,2.291,4.6083,,,1.9596,1.4732
2014/5/14,0,-0.9317,-0.4184,-0.4373,0.3132,0,0.1445,,,-0.4702,0.1105,0.3256,10.4558,0.2019,1.0032,0.5463,3.3349,0.1633,,,0.033,0.0577,2396443538,891796400,2256849280,7118300508,3753282321,4842561183,3308256602,,,7118300508,3753282321,35.3075,28.2837,16.6384,26.3703,22.5651,54.6339,27.4432,,,15.1155,13.1159,3.638,1.9745,1.6238,1.9489,2.3903,3.1223,2.5482,,,1.1171,1.3894,6.4795,1.3934,0.9085,3.4036,2.5381,2.291,4.6149,,,1.9509,1.4752
2014/5/15,-3.3306,-4.5455,-1.6807,2.3426,-2.2893,-3.1746,-2.4531,,,0,-1.5453,0.1666,15.1517,0.1828,2.408,0.5218,1.9054,0.1747,,,0.0313,0.1719,2316626978,851260200,2218919040,7285054254,3667359104,4688829082,3227101678,,,7285054254,3667359104,34.1315,26.9981,16.3587,26.9881,22.0485,52.8995,26.77,,,15.1123,12.9105,3.5168,1.8848,1.5965,1.9946,2.3356,3.0232,2.4857,,,1.1169,1.3676,6.2637,1.3301,0.8932,3.4833,2.48,2.2183,4.5017,,,1.9505,1.4521
2014/5/16,0.3361,2.2167,0.3205,-1.0014,-0.1065,0.4684,0.8876,,,-0.1575,0.2242,0.2796,11.1533,0.1808,1.998,0.3468,1.7612,0.1145,,,0.0394,0.0577,2324413960,870130500,2226030960,7212099490,3663453504,4710790810,3255744592,,,7212099490,3663453504,34.2463,27.5966,16.4112,26.7178,22.0251,53.1473,27.0076,,,15.0856,12.9369,3.5287,1.9265,1.6016,1.9746,2.3331,3.0374,2.5078,,,1.1149,1.3704,6.2847,1.3596,0.8961,3.4484,2.4773,2.2287,4.5417,,,1.9471,1.4551
2014/5/19,-0.4188,-5.9438,-0.5325,-4.9133,-0.533,-1.8648,-1.0264,,,-0.3155,-0.1119,0.1949,9.8116,0.1226,2.0099,0.3508,1.2591,0.169,,,0.0455,0.0087,2314680233,818411900,2214177760,6857747781,3643925500,4622943896,3222327859,,,6857747781,3643925500,34.1028,25.9563,16.3238,25.4051,21.9077,52.1562,26.7304,,,15.04,12.9241,3.5139,1.812,1.5931,1.8776,2.3207,2.9807,2.4821,,,1.1115,1.3691,6.2584,1.2788,0.8913,3.279,2.4641,2.1871,4.4951,,,1.9412,1.4537
2014/5/20,-0.2523,1.5371,0.1071,-1.0638,-0.9646,-3.8005,-0.1481,,,-0.1582,-0.3359,0.1436,7.1717,0.1025,0.9412,0.3117,3.2305,0.161,,,0.0364,0.0883,2308839997,830992100,2216548400,6784793018,3608775093,4447250066,3217554040,,,6784793018,3608775093,34.0168,26.3553,16.3413,25.1348,21.6963,50.174,26.6908,,,15.0137,12.8786,3.505,1.8399,1.5948,1.8576,2.2983,2.8674,2.4784,,,1.1096,1.3642,6.2426,1.2984,0.8923,3.2441,2.4403,2.104,4.4884,,,1.9378,1.4485
2014/5/21,0.1686,1.1775,0.7487,1.8433,1.2987,-0.8642,1.0386,,,0.317,0.2247,0.1385,5.6001,0.1176,0.8251,0.247,1.8529,0.1466,,,0.0552,0.0472,2312733488,840776700,2233142880,6909858327,3655642302,4408817041,3250970773,,,6909858327,3655642302,34.0742,26.6656,16.4636,25.5982,21.9781,49.7404,26.968,,,15.066,12.9115,3.5109,1.8615,1.6067,1.8918,2.3281,2.8427,2.5041,,,1.1135,1.3677,6.2532,1.3137,0.8989,3.3039,2.472,2.0858,4.535,,,1.9445,1.4522
2014/5/22,-0.1684,-0.2494,-0.6369,-0.4525,0,-0.9963,0,,,0.158,0,0.2125,8.0167,0.1615,1.3424,0.5091,1.967,0.2032,,,0.054,0.0322,2308839997,838680000,2218919040,6878591999,3655642302,4364893583,3250970773,,,6878591999,3655642302,34.0168,26.5991,16.3587,25.4823,21.9781,49.2449,26.968,,,15.0929,12.9142,3.505,1.8569,1.5965,1.8833,2.3281,2.8143,2.5041,,,1.1154,1.368,6.2426,1.3104,0.8932,3.2889,2.472,2.065,4.535,,,1.948,1.4526
2014/5/23,-0.0843,-0.6667,0.9615,0.9091,0.9615,-1.8868,1.7621,,,0,0.6726,0.1855,5.1628,0.1109,0.9845,0.2952,2.5711,0.189,,,0.0355,0.0328,2306893252,833088800,2240254800,6941124654,3690792709,4282537100,3308256602,,,6941124654,3690792709,33.9881,26.4218,16.516,25.714,22.1894,48.3157,27.4432,,,15.0986,13.006,3.5021,1.8445,1.6118,1.9004,2.3505,2.7612,2.5482,,,1.1159,1.3777,6.2374,1.3017,0.9018,3.3188,2.4958,2.0261,4.6149,,,1.9487,1.4629
