ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2014/1/16,0.365,0.8696,0.2994,0,-0.173,-1.0526,1.2579,,1.2,0,0,-0.4831,0.6849,-0.289,0.3584,0.7042,-0.4673,0.1876,4.878,-0.361,-0.4484,0.4739,0.2153,1.4247,0.2607,0.1222,0.4761,0.3206,0.4102,,0.1645,0.0875,0.0761,0.1162,0.1121,0.2936,0.0704,0.0404,0.1954,0.0498,0.2355,0.0897,0.1439,0.0814,1286676661,1845755117,1571983838,4407552046,2462631863,3607795561,5009762908,,1286676661,4301064000,4697007129,2759879906,2739058335,3131709900,6539139639,9620468000,3551994526,20253313596,4930449921,5969162400,2693304000,2571984000,27.0554,217.0618,-4.1415,11.0134,37.1007,28.158,9.2888,,19.6014,7.2181,11.9034,10.3958,10.7274,11.4103,10.0036,5.9255,18.5182,9.9351,10.4237,8.3544,12.3199,8.8975,0.8157,1.5744,1.0068,1.2191,1.4302,1.3597,0.8245,,0.591,0.867,0.6738,0.7592,0.7776,1.381,0.5723,0.7117,1.1871,1.3728,0.7521,0.767,0.9125,1.1346,2.6042,10.4612,0.281,5.7632,0.6154,7.4968,2.8576,,1.8867,2.6266,1.5396,2.1536,2.7096,9.3568,1.671,2.3596,0.5752,3.5331,2.2877,1.183,6.5244,3.2734
2014/1/17,-1.8182,-0.8621,-1.791,-2.8302,-2.0797,-2.3936,-1.3975,,-0.7905,-1.897,-1.9139,-0.4854,-1.3605,-0.8696,-1.4286,-1.7483,-4.2254,-0.7491,-0.5814,-0.7246,-1.3514,-0.9434,0.4551,1.0148,0.1847,0.2254,0.4771,0.2424,0.2387,,0.0627,0.1342,0.0937,0.145,0.0893,0.4013,0.1073,0.0844,0.423,0.0208,0.1597,0.0587,0.1178,0.0905,1263282539,1829843435,1543828904,4282810007,2411415949,3521438752,4939750693,,1263282539,4219472000,4607112256,2746482430,2701792236,3104477640,6445723359,9452278000,3401910251,20101603382,4901784515,5925907600,2656908000,2547720000,26.5635,215.1906,-4.0673,10.7017,36.3292,27.484,9.159,,19.4383,7.0811,11.6755,10.3453,10.5814,11.3111,9.8607,5.8219,17.7358,9.8606,10.3631,8.2938,12.1534,8.8136,0.8009,1.5609,0.9887,1.1846,1.4005,1.3272,0.813,,0.5861,0.8505,0.6609,0.7555,0.767,1.369,0.5641,0.6993,1.1369,1.3625,0.7477,0.7614,0.9001,1.1239,2.5568,10.371,0.276,5.6001,0.6026,7.3174,2.8177,,1.871,2.5768,1.5101,2.1431,2.6727,9.2755,1.6471,2.3184,0.5509,3.5066,2.2744,1.1744,6.4363,3.2425
2014/1/20,-1.4815,-3.2609,-0.6079,0,0.531,-0.8174,-1.4173,,-0.7968,2.4862,0.4878,-0.4878,-0.3448,-0.5848,-0.7246,-2.1352,-1.4706,-0.1887,-0.8772,-1.4599,-0.4566,-0.4762,0.2594,0.8183,0.1707,0.0914,0.3565,0.1618,0.2674,,0.0633,0.1959,0.0659,0.1183,0.1592,0.2545,0.1377,0.0809,0.4091,0.0143,0.079,0.0934,0.0748,0.1138,1244567243,1770174627,1534443926,4282810007,2424219927,3492653149,4869738479,,1244567243,4324376000,4629585974,2733084955,2692475711,3086322800,6399015218,9250450000,3351882159,20063675828,4858786405,5839398000,2644776000,2535588000,26.1699,208.1735,-4.0426,10.7017,36.5221,27.2593,9.0291,,19.2934,7.2572,11.7325,10.2949,10.545,11.245,9.7893,5.6976,17.475,9.842,10.2722,8.1728,12.0979,8.7716,0.789,1.51,0.9827,1.1846,1.4079,1.3163,0.8015,,0.5817,0.8717,0.6641,0.7518,0.7644,1.361,0.56,0.6843,1.1202,1.3599,0.7412,0.7503,0.896,1.1185,2.519,10.0329,0.2743,5.6001,0.6058,7.2576,2.7778,,1.8571,2.6408,1.5175,2.1327,2.6635,9.2212,1.6352,2.2688,0.5428,3.5,2.2544,1.1572,6.4069,3.227
2014/1/21,1.1278,0.4494,0.3058,1.9417,1.7606,1.6484,0.7987,,0.8032,0.2695,0.4854,0,1.3841,0.8824,0.365,1.0909,0.7463,1.7013,0.295,0.7407,1.3761,0.4785,0.2318,0.832,0.2999,0.2259,0.7965,0.2899,0.2623,,0.0533,0.0997,0.0528,0.1126,0.1673,0.2666,0.0969,0.0662,0.2603,0.0428,0.2775,0.0607,0.0554,0.0993,1258603715,1778130468,1539136415,4365971366,2466899856,3550224355,4908634153,,1258603715,4336032000,4652059692,2733084955,2729741810,3113555060,6422369289,9351364000,3376896205,20405023810,4873119108,5882652800,2681172000,2547720000,26.4651,209.1091,-4.0549,10.9095,37.165,27.7086,9.1013,,19.4415,7.2767,11.7895,10.2949,10.6909,11.3442,9.825,5.7598,17.6054,10.0095,10.3025,8.2333,12.2644,8.8136,0.7979,1.5167,0.9857,1.2076,1.4327,1.338,0.8079,,0.5862,0.874,0.6674,0.7518,0.775,1.373,0.562,0.6918,1.1286,1.3831,0.7434,0.7559,0.9083,1.1239,2.5474,10.0779,0.2751,5.7088,0.6165,7.3772,2.7999,,1.8713,2.648,1.5248,2.1327,2.7004,9.3026,1.6412,2.2936,0.5468,3.5595,2.2611,1.1658,6.495,3.2425
2014/1/22,2.6022,3.8031,3.3537,3.0952,2.7682,2.1622,2.6941,,0.7968,2.1505,2.4155,1.9608,2.3891,2.9155,2.1818,2.1583,3.4568,2.4164,2.3529,2.5735,1.81,2.381,0.3796,2.1938,0.4274,0.2572,1.0237,0.5855,0.4052,,0.0908,0.187,0.2065,0.2332,0.3954,0.5774,0.1499,0.1139,0.3888,0.0385,0.361,0.1454,0.213,0.2825,1291355485,1845755117,1590753795,4501108575,2535187741,3626985963,5040879448,,1291355485,4429280000,4764428284,2786674856,2794957485,3204329260,6562493709,9553192000,3493628419,20898082006,4987780734,6034044600,2729700000,2608380000,27.1538,217.0618,-4.1909,11.2472,38.1938,28.3077,9.3465,,19.6021,7.4332,12.0742,10.4967,10.9463,11.6749,10.0394,5.8841,18.214,10.2513,10.5449,8.4452,12.4864,9.0234,0.8187,1.5744,1.0188,1.2449,1.4723,1.367,0.8297,,0.591,0.8928,0.6835,0.7665,0.7935,1.4131,0.5743,0.7067,1.1676,1.4165,0.7609,0.7753,0.9248,1.1506,2.6137,10.4612,0.2843,5.8855,0.6336,7.5367,2.8754,,1.8868,2.7049,1.5617,2.1745,2.7649,9.5738,1.677,2.3431,0.5657,3.6455,2.3143,1.1958,6.6126,3.3197
2014/1/23,0.3623,-0.431,-0.295,-0.4619,-1.3468,-0.5291,-0.1543,,0.3953,-0.2632,-0.4717,0,0.3333,-0.2833,-0.3559,-0.7042,-1.1933,-0.5445,6.3218,-0.7168,0,-0.9302,0.3485,1.5457,0.2895,0.1237,0.548,0.3874,0.3438,,0.0826,0.1493,0.1076,0.2073,0.1922,0.4417,0.1321,0.0895,0.5625,0.0134,0.8036,0.0974,0.1726,0.1189,1296034309,1837799276,1586061306,4480318236,2501043798,3607795561,5033100313,,1296034309,4417624000,4741954566,2786674856,2804274010,3195251840,6539139639,9485916000,3451938342,20784299345,5303100206,5990789800,2729700000,2584116000,27.2521,216.1262,-4.1786,11.1953,37.6794,28.158,9.332,,19.6836,7.4137,12.0173,10.4967,10.9828,11.6419,10.0036,5.8426,17.9966,10.1955,11.2115,8.3846,12.4864,8.9395,0.8217,1.5676,1.0158,1.2392,1.4525,1.3597,0.8284,,0.5935,0.8904,0.6803,0.7665,0.7961,1.4091,0.5723,0.7018,1.1536,1.4088,0.809,0.7698,0.9248,1.1399,2.6231,10.4161,0.2835,5.8583,0.625,7.4968,2.8709,,1.8946,2.6978,1.5543,2.1745,2.7741,9.5467,1.671,2.3266,0.559,3.6257,2.4606,1.1872,6.6126,3.2888
2014/1/24,2.5271,1.5152,0.5917,3.7123,1.0239,0.5319,0.6182,,0,3.6939,0,0.4808,0,0.2841,0.7143,1.0638,4.8309,0.1825,3.7838,0.722,0.4444,0.4695,0.3544,2.3083,0.2375,0.3944,0.724,0.4892,0.4615,,0.1646,0.4199,0.1092,0.2314,0.1841,0.6342,0.2116,0.1301,0.8775,0.036,0.9273,0.1345,0.1387,0.1629,1328786078,1865644719,1595446284,4646640954,2526651755,3626985963,5064216852,,1328786078,4580808000,4741954566,2800072331,2804274010,3204329260,6585847779,9586830000,3618698649,20822226899,5503758052,6034044600,2741832000,2596248000,27.9408,219.4008,-4.2033,11.6109,38.0652,28.3077,9.3897,,19.6569,7.6875,12.0173,10.5472,10.9828,11.6749,10.0751,5.9048,18.866,10.2141,11.6358,8.4452,12.5419,8.9815,0.8424,1.5914,1.0218,1.2852,1.4674,1.367,0.8335,,0.5927,0.9233,0.6803,0.7702,0.7961,1.4131,0.5763,0.7092,1.2094,1.4113,0.8396,0.7753,0.9289,1.1453,2.6894,10.574,0.2852,6.0758,0.6314,7.5367,2.8887,,1.8921,2.7974,1.5543,2.185,2.7741,9.5738,1.6829,2.3514,0.586,3.6323,2.5537,1.1958,6.642,3.3042
2014/1/27,-1.7606,-0.2132,-0.2941,-1.7897,-1.3514,-1.5873,-0.768,,-0.7874,-0.5089,0.4739,-0.9569,-1.3289,-0.5666,-0.7092,-1.0526,-1.6129,-1.4572,0,-0.7168,-1.3274,-1.4019,0.2708,1.8497,0.2837,0.205,0.7186,0.616,0.3261,,0.1281,0.1234,0.1158,0.1906,0.1403,0.4504,0.1653,0.052,0.4649,0.0213,,0.0842,0.1652,0.1457,1305391957,1861666799,1590753795,4563479595,2492507813,3569414757,5025321178,,1305391957,4557496000,4764428284,2773277381,2767007910,3186174420,6539139639,9485916000,3560332542,20518806471,5503758052,5990789800,2705436000,2559852000,27.4489,218.933,-4.1909,11.4031,37.5508,27.8584,9.3176,,19.4855,7.6484,12.0742,10.4463,10.8369,11.6088,10.0036,5.8426,18.5617,10.0653,11.6358,8.3846,12.3754,8.8556,0.8276,1.588,1.0188,1.2622,1.4475,1.3453,0.8271,,0.5875,0.9186,0.6835,0.7629,0.7856,1.405,0.5723,0.7018,1.1899,1.3908,0.8396,0.7698,0.9166,1.1292,2.6421,10.5514,0.2843,5.9671,0.6229,7.4171,2.8665,,1.8756,2.7832,1.5617,2.1641,2.7372,9.5196,1.671,2.3266,0.5765,3.5794,2.5537,1.1872,6.5538,3.2579
2014/1/28,-1.4337,-2.7778,4.7198,1.139,0.1712,-0.2688,0.1548,,-0.3968,-0.2558,-0.4717,-0.4831,-0.3367,0.2849,0,0.7092,-3.7471,0.1848,-7.0312,0,0,0.4739,0.2751,1.8598,0.5928,0.1549,0.3348,0.3148,0.2084,,0.117,0.0783,0.0391,0.2909,0.1916,0.2728,0.0817,0.0378,1.3789,0.0143,1.0903,0.0918,0.0969,0.1195,1286676661,1809953832,1665833620,4615455444,2496775806,3559819556,5033100313,,1286676661,4545840000,4741954566,2759879906,2757691385,3195251840,6539139639,9553192000,3426924297,20556734024,5116775064,5990789800,2705436000,2571984000,27.0554,212.8515,-4.3887,11.5329,37.6151,27.7835,9.332,,19.4146,7.6289,12.0173,10.3958,10.8004,11.6419,10.0036,5.8841,17.8662,10.0839,10.8176,8.3846,12.3754,8.8975,0.8157,1.5439,1.0669,1.2766,1.45,1.3417,0.8284,,0.5854,0.9163,0.6803,0.7592,0.7829,1.4091,0.5723,0.7067,1.1453,1.3933,0.7805,0.7698,0.9166,1.1346,2.6042,10.2583,0.2978,6.035,0.624,7.3971,2.8709,,1.8687,2.7761,1.5543,2.1536,2.728,9.5467,1.671,2.3431,0.5549,3.586,2.3741,1.1872,6.5538,3.2734
2014/1/29,5.0909,0.6593,0.2817,2.027,-1.1966,0,1.391,,0.7968,0,0.4739,0.4854,0.6757,-0.5682,1.0714,0.3521,0.2433,0.9225,0.2801,0.361,2.2422,1.4151,0.7759,0.88,1.744,0.2292,0.3323,0.3119,0.3257,,0.1051,0.102,0.0669,0.1419,0.1048,0.3477,0.1239,0.0457,0.5287,0.04,0.5451,0.0826,0.1912,0.1411,1352180200,1821887594,1670526109,4709011974,2466899856,3559819556,5103112527,,1352180200,4545840000,4764428284,2773277381,2776324435,3177097000,6609201850,9586830000,3435262312,20746371792,5131107767,6012417200,2766096000,2608380000,28.4327,214.255,-4.4011,11.7667,37.165,27.7835,9.4619,,19.5817,7.6289,12.0742,10.4463,10.8733,11.5757,10.1108,5.9048,17.9097,10.1769,10.8479,8.4149,12.6529,9.0234,0.8573,1.5541,1.0699,1.3024,1.4327,1.3417,0.8399,,0.5904,0.9163,0.6835,0.7629,0.7882,1.401,0.5784,0.7092,1.1481,1.4062,0.7827,0.7725,0.9371,1.1506,2.7368,10.326,0.2986,6.1574,0.6165,7.3971,2.9109,,1.8848,2.7761,1.5617,2.1641,2.7465,9.4925,1.6889,2.3514,0.5563,3.6191,2.3808,1.1915,6.7008,3.3197
2014/1/30,-0.346,1.0917,-3.0899,1.1038,-1.3841,-0.8086,-0.7622,,-0.7905,0,-0.4717,-0.4831,-0.6711,-0.8571,-0.3534,-0.3509,-0.4854,0.7313,-1.9553,0.3597,-0.4386,-0.4651,1.1974,1.1016,0.46,0.1823,0.3101,0.1936,0.1955,,0.0433,0.0621,0.0595,0.0788,0.1047,0.2608,0.1033,0.0351,0.2732,0.0157,0.2209,0.0529,0.0759,0.0573,1347501375,1841777196,1618908729,4760987823,2432755913,3531033953,5064216852,,1347501375,4545840000,4741954566,2759879906,2757691385,3149864740,6585847779,9553192000,3418586281,20898082006,5030778844,6034044600,2753964000,2596248000,28.3344,216.594,-4.2651,11.8966,36.6507,27.5589,9.3897,,19.4158,7.6289,12.0173,10.3958,10.8004,11.4765,10.0751,5.8841,17.8227,10.2513,10.6358,8.4452,12.5974,8.9815,0.8543,1.571,1.0368,1.3168,1.4128,1.3308,0.8335,,0.5854,0.9163,0.6803,0.7592,0.7829,1.389,0.5763,0.7067,1.1425,1.4165,0.7674,0.7753,0.933,1.1453,2.7273,10.4387,0.2894,6.2253,0.608,7.3373,2.8887,,1.8688,2.7761,1.5543,2.1536,2.728,9.4111,1.6829,2.3431,0.5536,3.6455,2.3342,1.1958,6.6714,3.3042
2014/2/7,2.4306,4.1037,0.2899,-1.31,1.7544,1.6304,0.9217,,-0.3984,-0.5128,1.4218,0.4854,0.3378,0.8646,0,-0.3521,1.2195,1.0889,0,0,0,0,1.1889,2.3322,0.3342,0.1924,0.3583,0.3105,0.2129,,0.1579,0.0717,0.132,0.1591,0.2119,0.3154,0.1748,0.0686,0.2221,0.0502,0.1391,0.0715,0.1,0.1707,1380253145,1917357686,1623601218,4698616804,2475435841,3588605159,5110891662,,1380253145,4522528000,4809375720,2773277381,2767007910,3177097000,6585847779,9519554000,3460276358,21125647327,5030778844,6034044600,2753964000,2596248000,29.023,225.4823,-4.2775,11.7407,37.2936,28.0082,9.4763,,19.365,7.5897,12.1881,10.4463,10.8369,11.5757,10.0751,5.8634,18.0401,10.363,10.6358,8.4452,12.5974,8.9815,0.8751,1.6355,1.0398,1.2996,1.4376,1.3525,0.8412,,0.5839,0.9116,0.6899,0.7629,0.7856,1.401,0.5763,0.7042,1.1564,1.4319,0.7674,0.7753,0.933,1.1453,2.7936,10.867,0.2902,6.1438,0.6186,7.4569,2.9153,,1.864,2.7619,1.5764,2.1641,2.7372,9.4925,1.6829,2.3349,0.5603,3.6852,2.3342,1.1958,6.6714,3.3042
2014/2/10,0.678,2.0747,3.4682,2.4336,2.2414,2.139,1.9787,,1.6,1.0309,1.4019,1.9324,1.6835,2.2857,1.4184,1.4134,2.6506,0.8977,1.7094,2.1505,8.37,2.8037,0.8604,2.4187,0.589,0.3232,0.612,0.7475,0.6443,,0.1866,0.2683,0.1702,0.4242,0.3431,0.5759,0.2581,0.1202,0.7186,0.0423,0.4312,0.1626,1.3415,0.6008,1389610793,1957136891,1679911087,4812963673,2530919748,3665366767,5212020417,,1389610793,4569152000,4876796875,2826867282,2813590535,3249716360,6679264060,9654106000,3551994526,21315285095,5116775064,6163809000,2984472000,2669040000,29.2198,230.1604,-4.4258,12.0265,38.1295,28.6073,9.6638,,19.6748,7.668,12.359,10.6481,11.0193,11.8403,10.218,5.9462,18.5182,10.456,10.8176,8.6268,13.6518,9.2333,0.881,1.6694,1.0759,1.3312,1.4699,1.3814,0.8578,,0.5932,0.921,0.6996,0.7776,0.7988,1.4331,0.5845,0.7142,1.1871,1.4448,0.7805,0.792,1.0111,1.1774,2.8125,11.0925,0.3003,6.2933,0.6325,7.6165,2.973,,1.8938,2.7903,1.5985,2.2059,2.7833,9.7094,1.7068,2.3679,0.5752,3.7183,2.3741,1.2215,7.2298,3.3969
2014/2/11,-1.3468,-0.6098,0,0,1.1804,5.2356,0.4478,,-0.3937,0.5102,0,0,0.6623,0.838,0,1.0453,0.939,-0.5338,-0.8403,0,-2.8455,0,1.1968,1.9373,0.5234,0.2136,1.1854,1.7834,0.583,,0.081,0.2279,0.146,0.34,0.2104,0.7272,0.1995,0.1087,0.7625,0.0347,0.3168,0.162,0.6092,0.3109,1370895496,1945203129,1679911087,4812963673,2560795698,3857270786,5235357821,,1370895496,4592464000,4876796875,2826867282,2832223585,3276948620,6679264060,9755020000,3585346588,21201502434,5073776954,6163809000,2899548000,2669040000,28.8263,228.7569,-4.4258,12.0265,38.5796,30.1051,9.7071,,19.5954,7.7071,12.359,10.6481,11.0923,11.9395,10.218,6.0084,18.6921,10.4002,10.7267,8.6268,13.2633,9.2333,0.8691,1.6593,1.0759,1.3312,1.4872,1.4538,0.8617,,0.5908,0.9257,0.6996,0.7776,0.8041,1.4451,0.5845,0.7217,1.1982,1.437,0.774,0.792,0.9823,1.1774,2.7746,11.0249,0.3003,6.2933,0.64,8.0152,2.9863,,1.8861,2.8046,1.5985,2.2059,2.8018,9.7908,1.7068,2.3926,0.5806,3.6985,2.3542,1.2215,7.024,3.3969
2014/2/12,-0.3413,3.8855,0.5587,1.2959,0.6667,2.2388,0.2972,,0,1.269,0.4608,0.4739,0.6579,1.9391,0.3497,0,0.9302,0.1789,2.8249,0,0.4184,0.9091,0.5548,2.7007,0.44,0.4254,0.885,1.5001,0.4496,,0.0699,0.2762,0.1378,0.301,0.1973,1.2299,0.159,0.0767,0.6518,0.0264,0.6277,0.115,0.2756,0.2607,1366216672,2020783619,1689296065,4875334692,2577867669,3943627595,5250916091,,1366216672,4650744000,4899270594,2840264757,2850856635,3340490560,6702618130,9755020000,3618698649,21239429988,5217103987,6163809000,2911680000,2693304000,28.7279,237.6452,-4.4505,12.1823,38.8368,30.779,9.7359,,19.6009,7.8049,12.4159,10.6986,11.1652,12.171,10.2537,6.0084,18.866,10.4188,11.0297,8.6268,13.3188,9.3172,0.8662,1.7237,1.0819,1.3484,1.4971,1.4863,0.8642,,0.591,0.9374,0.7028,0.7813,0.8094,1.4731,0.5866,0.7217,1.2094,1.4396,0.7958,0.792,0.9864,1.1881,2.7652,11.4532,0.302,6.3749,0.6442,8.1947,2.9952,,1.8867,2.8402,1.6059,2.2163,2.8202,9.9806,1.7128,2.3926,0.586,3.7051,2.4207,1.2215,7.0534,3.4278
2014/2/13,-0.3425,-1.5748,-1.3889,-0.2132,-0.9934,-2.6764,-1.1852,,-0.3953,-0.7519,-1.8349,-0.4717,-1.3072,-1.6304,-1.0453,-1.0345,-1.8433,-1.0714,-1.6484,-0.7018,-0.8333,-1.3514,0.2789,2.0374,0.4149,0.4116,0.8837,0.9523,0.5061,,0.1031,0.2069,0.2499,0.3883,0.21,0.7915,0.1858,0.0837,0.6615,0.0296,0.3148,0.1397,0.2988,0.2125,1361537848,1988960255,1665833620,4864939523,2552259712,3838080384,5188683012,,1361537848,4615776000,4809375720,2826867282,2813590535,3286026040,6632555920,9654106000,3551994526,21011864667,5131107767,6120554200,2887416000,2656908000,28.6295,233.9028,-4.3887,12.1563,38.451,29.9553,9.6205,,19.5303,7.7462,12.1881,10.6481,11.0193,11.9726,10.1465,5.9462,18.5182,10.3072,10.8479,8.5663,13.2078,9.1913,0.8632,1.6966,1.0669,1.3456,1.4823,1.4465,0.854,,0.5888,0.9304,0.6899,0.7776,0.7988,1.4491,0.5804,0.7142,1.1871,1.4242,0.7827,0.7864,0.9782,1.172,2.7557,11.2729,0.2978,6.3613,0.6378,7.9753,2.9597,,1.8799,2.8188,1.5764,2.2059,2.7833,9.8179,1.6949,2.3679,0.5752,3.6654,2.3808,1.213,6.9947,3.3814
2014/2/14,1.3746,0.6,1.6901,0.8547,1.6722,1,1.7991,,0,0.7576,0.9346,0,0.9934,0.8287,1.0563,1.3937,3.0516,0.5415,0.838,2.8269,1.6807,1.3699,0.4419,1.3576,0.3591,0.295,1.0244,0.6897,0.7325,,0.1261,0.142,0.1686,0.2788,0.1754,0.4897,0.1552,0.1005,0.7901,0.0198,0.1365,0.3378,0.3301,0.2048,1380253145,2000894017,1693988554,4906520202,2594939641,3876461188,5282032631,,1380253145,4650744000,4854323157,2826867282,2841540110,3313258300,6702618130,9788658000,3660388725,21125647327,5174105877,6293573400,2935944000,2693304000,29.023,235.3062,-4.4629,12.2602,39.094,30.2548,9.7936,,19.5212,7.8049,12.302,10.6481,11.1288,12.0718,10.2537,6.0291,19.0834,10.363,10.9388,8.8084,13.4298,9.3172,0.8751,1.7068,1.0849,1.3571,1.507,1.461,0.8694,,0.5886,0.9374,0.6964,0.7776,0.8067,1.4611,0.5866,0.7242,1.2233,1.4319,0.7893,0.8087,0.9947,1.1881,2.7936,11.3405,0.3028,6.4156,0.6485,8.0551,3.0129,,1.879,2.8402,1.5911,2.2059,2.811,9.8993,1.7128,2.4009,0.5927,3.6852,2.4007,1.2472,7.1122,3.4278
2014/2/17,0.678,1.7893,1.108,0.6356,0.3289,0.2475,0.8837,,-0.3968,0.2506,0.463,1.4218,1.3115,0.274,1.0453,1.0309,0.4556,0,0,-0.3436,-0.8264,0.4505,0.6546,2.0963,0.9248,0.3077,0.9631,0.6878,0.6786,,0.2451,0.2505,0.1424,0.5494,0.5625,0.8481,0.2753,0.1117,0.6684,0.0253,0.268,0.2562,0.3251,0.3587,1389610793,2036695301,1712758511,4937705712,2603475626,3886056389,5328707441,,1389610793,4662400000,4876796875,2867059708,2878806210,3322335720,6772680341,9889572000,3677064756,21125647327,5174105877,6271946000,2911680000,2705436000,29.2198,239.5165,-4.5124,12.3382,39.2226,30.3297,9.8801,,19.4397,7.8245,12.359,10.7995,11.2747,12.1049,10.3609,6.0913,19.1703,10.363,10.9388,8.7781,13.3188,9.3592,0.881,1.7373,1.0969,1.3657,1.512,1.4646,0.877,,0.5861,0.9398,0.6996,0.7886,0.8173,1.4651,0.5927,0.7316,1.2289,1.4319,0.7893,0.8059,0.9864,1.1934,2.8125,11.5434,0.3062,6.4564,0.6506,8.075,3.0396,,1.8712,2.8473,1.5985,2.2372,2.8478,9.9264,1.7307,2.4256,0.5954,3.6852,2.4007,1.243,7.0534,3.4432
2014/2/18,-1.0101,-1.7578,-1.3699,0.8421,-1.3115,-1.2346,-1.7518,,-0.3984,-1.25,-0.4608,-1.4019,-1.2945,-1.9126,-0.6897,-1.3605,-1.5873,-0.7181,-1.385,-0.6897,0,-0.4484,0.3079,1.7472,0.4901,0.403,0.8741,0.7253,0.6036,,0.2272,0.1369,0.1177,0.4449,0.6423,0.8091,0.1585,0.0849,0.5807,0.0208,0.1417,0.1433,0.3979,0.1448,1375574321,2000894017,1689296065,4979286392,2569331684,3838080384,5235357821,,1375574321,4604120000,4854323157,2826867282,2841540110,3258793780,6725972200,9755020000,3618698649,20973937113,5102442361,6228691200,2911680000,2693304000,28.9247,235.3062,-4.4505,12.4421,38.7082,29.9553,9.7071,,19.3704,7.7267,12.302,10.6481,11.1288,11.8734,10.2895,6.0084,18.866,10.2885,10.7873,8.7176,13.3188,9.3172,0.8721,1.7068,1.0819,1.3772,1.4922,1.4465,0.8617,,0.584,0.928,0.6964,0.7776,0.8067,1.4371,0.5886,0.7217,1.2094,1.4216,0.7783,0.8003,0.9864,1.1881,2.7841,11.3405,0.302,6.5108,0.6421,7.9753,2.9863,,1.8645,2.8117,1.5911,2.2059,2.811,9.7365,1.7187,2.3926,0.586,3.6588,2.3675,1.2344,7.0534,3.4278
2014/2/19,0.6803,0,0,1.8789,3.4884,2.5,1.1887,,0.8,1.519,0.9259,0.4739,0.3279,1.3928,0.6944,0.6897,0,0.1808,1.6854,0.6944,0.4167,0.4505,0.3827,1.8131,0.5875,0.5281,1.859,1.6247,0.6885,,0.3837,0.219,0.1251,0.4252,0.4663,0.7282,0.2609,0.1642,0.6469,0.0225,0.2312,0.1291,0.3599,0.2153,1384931969,2000894017,1689296065,5072842921,2658959533,3934032394,5297590901,,1384931969,4674056000,4899270594,2840264757,2850856635,3304180880,6772680341,9822296000,3618698649,21011864667,5188438580,6271946000,2923812000,2705436000,29.1214,235.3062,-4.4505,12.6758,40.0585,30.7042,9.8224,,19.535,7.844,12.4159,10.6986,11.1652,12.0387,10.3609,6.0498,18.866,10.3072,10.9691,8.7781,13.3743,9.3592,0.878,1.7068,1.0819,1.4031,1.5442,1.4827,0.8719,,0.589,0.9421,0.7028,0.7813,0.8094,1.4571,0.5927,0.7266,1.2094,1.4242,0.7915,0.8059,0.9906,1.1934,2.8031,11.3405,0.302,6.6331,0.6645,8.1747,3.0218,,1.8803,2.8544,1.6059,2.2163,2.8202,9.8721,1.7307,2.4091,0.586,3.6654,2.4074,1.243,7.0828,3.4432
