ÈÕÆÚ,000045.SZ,000050.SZ,000100.SZ,000413.SZ,000536.SZ,000541.SZ,000725.SZ,000727.SZ,002005.SZ,002036.SZ,002076.SZ,002106.SZ,002189.SZ,002217.SZ,002273.SZ,002289.SZ,002387.SZ,002449.SZ,002456.SZ,002587.SZ,002745.SZ,002808.SZ,002841.SZ,002845.SZ,002876.SZ,002952.SZ,002955.SZ,002962.SZ,200045.SZ,200413.SZ,200541.SZ,200725.SZ,300032.SZ,300076.SZ,300088.SZ,300102.SZ,300120.SZ,300128.SZ,300162.SZ,300219.SZ,300232.SZ,300241.SZ,300296.SZ,300301.SZ,300303.SZ,300319.SZ,300323.SZ,300331.SZ,300389.SZ,300545.SZ,300566.SZ,300582.SZ,300625.SZ,300632.SZ,300650.SZ,300691.SZ,300701.SZ,300708.SZ,300752.SZ,300790.SZ,600261.SH,600363.SH,600552.SH,600651.SH,600666.SH,600703.SH,600707.SH,603297.SH,603303.SH,603515.SH,603679.SH,603685.SH,603773.SH,688007.SH,688010.SH
2014/3/21,8.96,12.0242,2.2286,6.3845,11.7277,5.8753,2.1836,2.655,8.1992,4.8653,3.4712,10.8934,8.9253,3.2977,6.5679,12.1031,6.5056,7.301,9.4806,3.9898,,,,,,,,,6.24,3.5963,3.7794,1.9682,7.3289,6.0253,4.6069,6.4041,5.2041,4.579,5.854,4.4729,3.0837,5.9467,1.8416,5.4258,4.1507,3.4821,8.5047,12.4164,,,,,,,,,,,,,6.1294,9.4094,7.5273,6.4094,4.3983,8.9247,8.2,,,,,,,,
2014/3/24,9.84,12.355,2.2808,6.6504,11.542,5.8022,2.2125,2.65,8.2291,4.925,3.4187,10.7982,8.836,3.2633,6.5374,12.71,6.5589,7.2376,9.4806,4.0397,,,,,,,,,6.47,3.6267,3.7956,2.0158,7.1023,5.8173,4.6069,6.4041,5.2831,4.5623,5.7453,4.3857,3.0837,5.9467,1.7986,5.4258,4.2237,3.4794,8.6662,12.3277,,,,,,,,,,,,,6.1179,9.2328,7.808,6.5259,4.4108,8.8196,8.31,,,,,,,,
2014/3/25,9.84,12.3161,2.3505,6.4795,11.4252,5.9362,2.251,2.645,8.1593,4.9516,3.3531,10.9504,8.7369,3.2584,6.6865,12.5966,6.499,7.1461,9.4806,4.036,,,,,,,,,6.47,3.5932,3.8389,2.0253,7.1713,5.9362,4.6069,6.4041,5.2345,4.633,5.7686,4.4161,3.1286,5.9467,1.8424,5.4258,4.169,3.4648,8.3082,12.3211,,,,,,,,,,,,,6.1217,9.1445,7.7882,6.691,4.4607,8.8741,8.52,,,,,,,,
2014/3/26,9.84,12.6274,2.3244,6.5333,11.5155,6.3319,2.2317,2.71,8.3885,4.9848,3.4843,10.8077,9.2625,3.3762,6.8279,12.6033,6.3325,7.3996,9.4806,4.2022,,,,,,,,,6.47,3.5932,3.9364,2.0063,7.1269,6.0427,4.6069,6.4041,5.2709,4.6787,5.9588,4.8596,3.2579,5.9467,2.0266,5.4258,4.2803,3.5299,8.7841,12.2554,,,,,,,,,,,,,6.4954,9.2623,7.7981,6.7299,4.5917,9.2359,8.17,,,,,,,,
2014/3/27,9.84,12.3161,2.2709,6.4542,11.3669,6.2223,2.2125,2.63,8.1195,4.9582,3.3367,10.5223,9.0145,3.283,6.8279,11.683,6.2326,7.1743,8.5504,4.1838,,,,,,,,,6.47,3.5446,3.9093,1.9777,6.6787,5.6217,4.6069,6.4041,5.0764,4.5333,5.7724,4.7004,3.0647,5.9467,2.0339,5.4258,4.0869,3.4648,8.1205,11.802,,,,,,,,,,,,,6.3413,9.0268,7.5108,6.9532,4.5294,8.948,7.78,,,,,,,,
2014/3/28,9.84,11.9464,2.2353,6.3497,11.3191,5.9301,2.1548,2.58,7.97,4.9914,3.2284,10.275,8.1518,3.072,6.8279,11.3296,6.5189,6.8504,8.6036,3.9547,,,,,,,,,6.47,3.4625,3.7956,1.9777,6.2552,5.0768,4.6069,6.4041,4.8271,4.4252,5.4347,4.4919,2.877,5.9467,2.1061,5.4258,4.0522,3.1178,7.828,11.3748,,,,,,,,,,,,,6.0909,8.6441,7.1772,6.9532,4.5481,8.7846,7.94,,,,,,,,
2014/3/31,9.84,11.9853,2.2531,6.3466,11.7277,6.2954,2.1644,2.57,7.9999,4.7591,3.2416,10.3511,8.1716,3.018,6.8279,11.0162,6.5189,6.8434,8.2962,4.0637,,,,,,,,,6.47,3.4656,3.9093,1.9587,6.3044,5.1239,4.6069,6.4041,4.7907,4.259,5.5124,4.7534,2.9477,5.9467,2.0282,5.4258,4.1325,3.046,8.1118,10.9116,,,,,,,,,,,,,6.1487,8.6736,7.1111,6.4094,4.5917,8.8507,8.06,,,,,,,,
2014/4/1,9.84,12.462,2.262,6.2579,11.7118,6.9225,2.1836,2.6,8.3685,4.8188,3.3531,10.4938,8.3798,3.1603,6.8279,11.2096,6.6255,7.308,8.4913,4.4073,,,,,,,,,6.47,3.4382,4.1313,1.9873,6.5999,5.2205,4.6069,6.4041,4.8818,4.3712,5.7181,5.2273,3.0946,5.9467,2.231,5.4258,4.4354,3.0992,8.7317,11.1284,,,,,,,,,,,,,6.7651,8.7226,7.1574,6.5842,4.5668,8.8507,8.06,,,,,,,,
2014/4/2,9.84,12.4717,2.262,6.2896,11.871,6.9712,2.1836,2.565,8.0996,4.7856,3.2776,10.6841,8.2906,3.2535,6.8279,11.1229,6.7919,7.2165,8.7455,4.3186,,,,,,,,,6.47,3.42,4.0609,1.9777,6.5999,5.0521,4.6069,6.4041,4.8393,4.3089,5.6832,5.4964,3.0416,5.9467,2.3819,5.4258,4.3934,3.0446,8.7754,10.928,,,,,,,,,,,,,6.819,8.3498,6.7148,6.5259,4.5294,8.8507,7.92,,,,,,,,
2014/4/3,9.84,12.5106,2.2887,6.2801,12.0196,7.0321,2.1933,2.565,8.0796,4.8122,3.2547,10.8934,8.3501,3.2682,6.8279,11.0495,6.8452,7.3644,8.6568,4.5052,,,,,,,,,6.47,3.423,4.023,1.9682,6.7378,5.1313,4.6069,6.4041,4.9426,4.3546,5.7181,5.6594,3.1368,5.9467,2.3617,5.4258,4.3897,3.0938,8.9457,11.1153,,,,,,,,,,,,,6.8229,8.3302,6.5959,6.5648,4.6916,8.8507,8.03,,,,,,,,
2014/4/4,9.84,12.997,2.2976,6.2358,12.3858,7.0503,2.2125,2.63,8.0497,4.8255,3.3137,10.9504,8.3898,3.2879,6.9541,11.2096,6.8385,7.6249,8.7199,4.4571,,,,,,,,,6.47,3.4139,4.088,1.9873,7.1171,5.2675,4.6069,6.4041,4.9366,4.446,5.7724,5.5912,3.1327,5.8285,2.3187,5.4258,4.3879,3.1125,8.7186,11.1974,,,,,,,,,,,,,6.8499,8.5754,6.6553,6.5648,4.6916,9.2904,8.27,,,,,,,,
2014/4/8,9.84,13.0749,2.3511,6.0775,12.3804,6.8981,2.2221,2.64,7.8106,4.8321,3.3498,10.9219,8.4393,3.4351,6.9388,11.2696,6.6654,7.7234,8.9879,4.4202,,,,,,,,,6.47,3.4504,4.0501,1.9968,7.585,5.213,4.6069,6.4041,4.9487,4.6164,5.7453,5.6101,3.0837,5.7498,2.4176,5.4258,4.3824,3.143,8.6357,11.5687,,,,,,,,,,,,,6.6842,8.6932,6.6851,6.5648,4.6791,9.3448,8.56,,,,,,,,
2014/4/9,9.84,13.2403,2.3422,6.0363,12.5503,6.9529,2.2029,2.64,7.8306,4.8852,3.3794,11.0265,8.6079,3.4596,7.1643,11.4096,6.8119,7.6741,9.0411,4.4387,,,,,,,,,6.47,3.4443,4.0664,1.9777,7.6687,5.7356,4.6069,6.4041,5.0034,4.6122,5.8579,5.5191,3.1558,6.3257,2.4168,5.4258,4.4372,3.2188,8.7274,11.6903,,,,,,,,,,,,,6.9693,8.5166,6.8139,6.5648,4.6292,9.6638,8.5,,,,,,,,
2014/4/10,9.84,13.0457,2.3511,6.2801,12.6246,7.1782,2.2414,2.67,8.0996,4.998,3.4515,11.0075,8.717,3.4694,7.0917,11.563,6.8918,7.7797,9.3446,4.664,,,,,,,,,6.47,3.5355,4.1151,1.9777,7.6146,5.6464,4.6069,6.4041,5.0034,4.7659,5.9277,5.739,3.1246,6.6309,2.3771,5.4258,4.5813,3.2135,9.1683,12.1141,,,,,,,,,,,,,7.0309,8.7717,6.7974,6.5648,4.5668,10.403,8.57,,,,,,,,
2014/4/11,9.84,13.3084,2.3244,6.2199,12.6246,7.1112,2.2317,2.685,8.0199,5.0711,3.3728,10.8268,8.9649,3.4155,7.3593,11.3496,6.8652,7.6178,9.2953,4.5809,,,,,,,,,6.47,3.5416,4.0664,1.9587,7.5357,5.4434,4.6069,6.4041,4.967,4.687,6.017,5.9134,3.0103,6.7885,2.4801,5.4258,4.5485,3.1909,9.4259,12.1765,,,,,,,,,,,,,6.9269,8.6736,6.6718,6.5648,4.5917,10.4147,8.43,,,,,,,,
2014/4/14,9.84,13.2208,2.3244,6.2738,12.6246,7.4035,2.2221,2.67,8.0497,5.1308,3.4122,11.017,8.9253,3.4989,7.3555,11.423,6.7586,7.6319,9.0628,4.8395,,,,,,,,,6.47,3.5446,4.1638,1.9682,7.6737,5.4607,4.6069,6.4041,5.0399,4.6247,6.0558,5.902,2.9001,6.6408,2.5142,5.4258,4.543,3.2175,9.3386,12.3047,,,,,,,,,,,,,6.9886,8.7226,6.5695,6.5648,4.6791,10.298,8.47,,,,,,,,
2014/4/15,9.84,13.0749,2.3154,6.2959,12.6246,7.1112,2.251,2.69,8.0099,5.1175,3.3531,10.9219,8.8459,3.4891,7.1682,11.3563,6.772,7.5193,8.7987,5.015,,,,,,,,,6.47,3.5628,4.1043,1.9682,7.7722,5.3245,4.6069,6.4041,5.0156,4.6496,6.3082,5.902,2.8974,6.7639,2.4655,5.4258,4.3715,3.1922,9.3386,12.3112,,,,,,,,,,,,,6.742,8.4871,6.4472,6.5648,4.6292,9.9478,8.13,,,,,,,,
2014/4/16,9.84,12.9192,2.3244,6.3054,12.6246,7.2269,2.2317,2.66,7.9601,5.2768,3.3367,10.8648,9.074,3.6461,7.1452,11.3496,6.9584,7.477,8.9268,5.0205,,,,,,,,,6.47,3.5598,4.1313,1.9682,7.6835,5.4954,4.6069,6.4041,5.0217,4.6371,6.3159,5.902,2.8375,6.882,2.7121,5.4258,4.4171,3.2122,9.3386,12.3277,,,,,,,,,,,,,6.611,8.5068,6.4935,6.5648,4.704,10.0256,8.1,,,,,,,,
2014/4/17,9.84,13.2403,2.3065,6.2358,12.6246,6.8738,2.2125,2.675,7.8505,5.1507,3.2973,11.2263,8.9947,3.6559,7.2102,12.4632,6.7919,7.4629,9.2618,4.8358,,,,,,,,,6.47,3.5416,4.0068,1.9302,7.654,5.5697,4.6069,6.4041,5.0217,4.7909,6.0946,5.902,2.9178,6.6802,2.6691,5.4258,4.377,3.2268,9.3386,12.5182,,,,,,,,,,,,,6.5378,8.4479,6.4506,6.5648,4.6916,9.9634,8.14,,,,,,,,
2014/4/18,9.84,13.4056,2.2976,6.3339,12.6246,6.8373,2.2029,2.705,7.7608,5.0976,3.3728,11.1217,8.9253,3.8228,7.0917,11.8097,6.8652,7.6741,9.2421,4.8358,,,,,,,,,6.47,3.5659,4.0393,1.9302,8.112,5.5102,4.6069,6.4041,5.0521,4.8283,6.1374,5.902,2.9504,6.8082,2.6732,5.4258,4.5248,3.2361,9.3386,12.5741,,,,,,,,,,,,,6.7073,8.5068,6.401,6.5648,4.6666,10.1696,7.92,,,,,,,,
2014/4/21,9.84,13.036,2.2353,6.3972,12.6246,6.7459,2.174,2.64,7.5317,4.9914,3.3137,10.8363,8.7567,3.759,6.935,11.5163,6.9051,7.6037,9.2796,4.7804,,,,,,,,,6.47,3.5811,3.9256,1.9017,7.9544,5.2551,4.6069,6.4041,4.9974,4.7701,5.9471,5.902,2.9545,6.4685,2.6732,5.4258,4.4883,3.2148,8.461,12.4755,,,,,,,,,,,,,6.4762,8.3988,6.5067,6.5648,4.5356,10.0101,7.82,,,,,,,,
2014/4/22,9.84,13.5418,2.2442,6.5428,12.6246,6.5024,2.1644,2.585,7.452,5.0578,3.2842,10.7221,9.322,3.6952,6.6329,11.7364,7.1848,7.4277,9.0223,4.531,,,,,,,,,6.47,3.6024,3.8335,1.8922,7.782,5.7802,4.6069,6.4041,4.9305,4.6953,5.7647,5.902,2.6593,6.1436,2.5677,5.4258,4.3332,3.1337,8.7274,11.9597,,,,,,,,,,,,,6.3105,8.1437,6.4671,6.5648,4.5855,9.1853,7.51,,,,,,,,
2014/4/23,9.84,13.5613,2.2353,6.5048,12.6246,6.338,2.1644,2.595,7.4719,5.0777,3.4286,10.6079,9.3021,3.6167,6.6215,11.703,7.1315,7.3573,8.8126,4.422,,,,,,,,,6.47,3.5598,3.8823,1.9017,7.7377,6.1962,4.6069,6.4041,4.9183,4.6164,5.6987,5.902,2.6076,6.0501,2.4022,5.4258,4.096,3.143,8.6357,12.4065,,,,,,,,,,,,,6.3259,8.1045,6.4869,6.5648,4.6229,9.2242,7.45,,,,,,,,
2014/4/24,9.84,13.3278,2.2264,6.489,12.6246,6.3989,2.1452,2.535,7.3225,4.925,3.5401,10.6079,8.8955,3.6167,6.5412,11.5363,7.2913,7.1654,8.686,4.4885,,,,,,,,,6.47,3.5142,3.9472,1.8827,7.5554,6.4092,4.6069,6.4041,4.8089,4.633,5.7181,5.902,2.59,5.9073,2.6229,5.4258,4.0157,3.1324,8.461,12.4032,,,,,,,,,,,,,6.2489,8.0162,6.5761,6.5648,4.5668,9.1192,7.25,,,,,,,,
2014/4/25,9.84,12.8317,2.1373,6.5238,12.6246,5.857,2.0971,2.455,7.183,4.7458,3.3859,10.2179,9.2625,3.6167,6.5144,10.9095,7.6576,6.9877,8.5158,4.2743,,,,,,,,,6.47,3.5324,3.6494,1.8446,7.324,5.9733,4.6069,6.4041,4.5839,4.3878,5.458,5.902,2.4757,5.8088,2.4534,5.4258,3.9956,3.1098,8.1554,11.894,,,,,,,,,,,,,6.0986,7.8003,6.5629,6.5648,4.5668,8.8702,6.88,,,,,,,,
2014/4/28,9.84,12.1215,2.0839,6.5745,12.6246,5.9362,2.0394,2.315,7.1332,4.779,3.048,9.6375,8.3501,3.4351,6.3921,9.9759,7.9439,6.7104,8.2824,4.1302,,,,,,,,,6.47,3.5355,3.7036,1.7781,7.0137,5.6662,4.6069,6.4041,4.3651,4.1884,5.0931,5.902,2.4553,5.4741,2.2088,5.4258,3.8752,3.0048,8.1554,11.4997,,,,,,,,,,,,,6.0524,7.4079,6.533,6.5648,4.5668,8.9324,7.08,,,,,,,,
2014/4/29,9.84,12.5204,2.1106,6.9005,12.6246,6.2649,2.049,2.36,7.4221,4.8255,3.0545,9.7707,8.4691,3.44,6.5488,10.076,7.8107,6.8668,8.3773,4.3223,,,,,,,,,6.47,3.7847,3.7902,1.8161,7.2156,5.956,4.6069,6.4041,4.438,4.3671,5.2018,5.902,2.5668,5.6759,2.3278,5.4258,3.9281,3.042,8.1554,11.871,,,,,,,,,,,,,6.4068,7.5845,6.5032,6.5648,4.5668,9.2514,7.22,,,,,,,,
2014/4/30,9.84,12.5204,2.1195,7.5209,12.8846,6.3684,2.0875,2.36,7.5118,4.8321,3.0545,9.7327,8.5088,3.4891,6.7056,10.1026,7.5377,6.8526,8.3892,4.3168,,,,,,,,,6.47,4.031,3.8227,1.8161,7.2895,5.7579,4.6069,6.4041,4.4988,4.4959,5.2717,5.902,2.6104,5.5676,2.23,5.4258,3.9519,3.1244,8.1554,12.0714,,,,,,,,,,,,,6.4145,7.7414,6.5032,6.5648,4.5668,9.3293,7.45,,,,,,,,
2014/5/5,9.84,12.676,2.1106,7.5557,12.5556,6.4111,2.0778,2.44,7.6014,4.852,3.0972,10.0181,9.3616,3.4498,6.7476,9.8025,8.0571,6.9664,9.2281,4.4516,,,,,,,,,6.47,4.0523,3.801,1.8161,7.5702,6.216,4.6069,6.4041,4.5414,4.5707,5.4153,5.902,2.6213,5.7547,2.3702,5.4258,4.0577,3.1643,8.1554,12.3211,,,,,,,,,,,,,6.5263,7.8494,6.359,6.5648,4.5668,9.2709,7.38,,,,,,,,
2014/5/6,9.84,12.8219,2.1373,7.3785,12.5662,6.3502,2.0875,2.45,7.6014,4.8985,3.1333,10.313,9.8773,3.4744,6.847,9.8559,8.0371,7.0517,9.3824,4.4534,,,,,,,,,6.47,4.034,3.8444,1.8161,7.7328,6.1814,4.6069,6.4041,4.5718,5.0277,5.4505,5.902,2.6335,5.8482,2.468,5.4258,4.0577,3.2295,8.1554,12.7877,,,,,,,,,,,,,6.5417,7.8494,6.3839,6.5648,4.5668,9.3604,7.33,,,,,,,,
2014/5/7,9.84,12.5204,2.1284,7.2835,12.3645,6.1858,2.0682,2.43,7.5018,4.7989,3.0742,10.0752,9.9566,3.3566,6.652,9.7759,7.8174,6.81,9.3785,4.2761,,,,,,,,,6.47,3.9823,3.7361,1.8066,7.9396,6.2606,4.6069,6.4041,4.438,5.2853,5.2511,5.902,2.5532,5.5381,2.3963,5.4258,3.9117,3.1801,8.1554,13.0275,,,,,,,,,,,,,6.2258,7.5747,6.3441,6.5648,4.5668,9.0258,6.91,,,,,,,,
2014/5/8,9.84,12.6955,2.1195,7.1601,12.5715,6.064,2.0586,2.435,7.5217,4.8454,3.0742,10.1132,9.8872,3.3566,6.6826,9.7492,7.8573,6.8029,9.0065,4.2503,,,,,,,,,6.47,3.9215,3.7631,1.7971,7.7574,6.4191,4.6069,6.4041,4.4441,5.3851,5.2706,5.902,2.5301,5.5135,2.2822,5.4258,3.8844,3.1961,8.1554,12.8797,,,,,,,,,,,,,6.1179,7.6139,6.2347,6.5648,4.5668,8.9752,6.97,,,,,,,,
2014/5/9,9.84,12.9387,2.0928,7.1632,12.5556,5.9788,2.0394,2.375,7.3922,4.8454,3.0053,9.8659,10.1748,3.3271,6.5794,9.8492,7.5777,6.682,9.1371,4.2078,,,,,,,,,6.47,3.9215,3.7361,1.7781,8.0037,6.1541,4.6069,6.4041,4.3833,5.0693,5.1651,5.902,2.5696,5.2673,2.1828,5.4258,3.8314,3.2375,8.1554,12.515,,,,,,,,,,,,,6.114,7.7316,5.9662,6.5648,4.5668,8.8624,6.99,,,,,,,,
2014/5/12,9.84,12.9679,2.1373,7.2518,12.7891,6.1919,2.0875,2.425,7.5416,4.9184,3.0972,10.1798,10.2839,3.3271,6.7935,9.8759,7.591,6.9521,9.1925,4.3001,,,,,,,,,6.47,3.9671,3.7848,1.8256,8.2647,6.1566,4.6069,6.4041,4.5049,5.2272,5.4622,5.902,2.624,5.4396,2.2708,5.4258,3.9117,3.2882,8.1554,12.5708,,,,,,,,,,,,,6.2951,7.8984,5.9563,6.5648,4.5668,9.1075,7.13,,,,,,,,
2014/5/13,9.84,12.997,2.1195,7.0778,12.7307,6.131,2.0875,2.44,7.7509,4.9051,3.0742,10.1703,10.2442,3.3222,6.7323,9.8359,7.9572,6.9521,8.9788,4.2632,,,,,,,,,6.47,3.8607,3.7794,1.8256,8.1859,6.0823,4.6069,6.4041,4.4684,5.036,5.3958,5.902,2.5505,5.4101,2.3164,5.4258,3.8807,3.2855,8.1554,12.8107,,,,,,,,,,,,,6.2412,7.8592,5.8668,6.5648,4.5668,8.9947,7.15,,,,,,,,
2014/5/14,9.84,12.7344,2.1284,7.1949,12.805,6.0945,2.0778,2.43,7.7509,4.8517,3.0709,10.1703,10.1054,3.3271,7.1682,9.7359,7.9039,6.9592,8.9907,4.2854,,,,,,,,,6.47,3.8972,3.7252,1.8256,8.0677,6.1764,4.6069,6.4041,4.438,5.1025,5.4505,5.902,2.5845,5.5479,2.4289,5.4258,3.9044,3.3269,8.1554,12.9454,,,,,,,,,,,,,6.2065,7.8199,5.8867,6.5648,4.5668,9.018,7.16,,,,,,,,
2014/5/15,9.84,12.355,2.1017,7.2265,12.8687,5.9544,2.049,2.345,7.7409,4.8182,2.9299,9.7897,10.0558,3.2977,6.9502,9.3358,7.9705,6.6749,8.6266,4.3408,,,,,,,,,6.47,3.9155,3.6928,1.8161,7.7328,5.9065,4.6069,6.4041,4.3043,4.9654,5.3567,5.902,2.4743,5.2673,2.4599,5.4258,3.857,3.4083,8.1554,12.7154,,,,,,,,,,,,,6.0948,7.6433,5.7773,6.5648,4.5668,9.0375,6.88,,,,,,,,
2014/5/16,9.84,12.3647,2.1017,7.4703,12.6882,5.924,2.0778,2.37,7.9003,4.865,2.8839,9.7993,9.7087,3.1407,7.0611,9.4358,7.9905,6.618,8.7414,4.4183,,,,,,,,,6.47,4.0614,3.6494,1.8256,7.9692,5.5721,4.6069,6.4041,4.3104,4.7119,5.4818,5.902,2.4567,5.2821,2.6115,5.4258,3.7366,3.3109,8.1554,12.5971,,,,,,,,,,,,,6.0794,7.663,5.7674,6.5648,4.5668,8.7651,6.77,,,,,,,,
2014/5/19,9.84,12.1604,2.075,7.3595,12.4441,5.7779,2.049,2.36,7.8505,4.8984,2.8741,9.7612,9.0939,2.9836,6.8088,9.4625,8.5232,6.5612,8.4881,4.3537,,,,,,,,,6.47,4.0067,3.5899,1.8066,7.9298,5.7108,4.6069,6.4041,4.2739,4.7244,5.5834,5.902,2.4308,5.2427,2.6571,5.4258,3.7384,3.3082,8.1554,12.5511,,,,,,,,,,,,,5.9445,7.5943,5.7027,6.5648,4.5668,8.5745,6.7,,,,,,,,
2014/5/20,9.84,12.0145,2.0839,7.5304,12.4176,5.9057,2.0682,2.35,7.721,4.865,2.943,9.7517,9.322,3.0082,6.8126,9.4091,8.5498,6.5825,8.4842,4.5089,,,,,,,,,6.47,4.107,3.6061,1.7971,7.915,6.1888,4.6069,6.4041,4.2557,4.741,5.517,5.902,2.4594,5.3215,2.5756,5.4258,3.7804,3.3576,8.1554,12.814,,,,,,,,,,,,,5.9291,7.6335,5.7723,6.5648,4.5668,8.6134,6.82,,,,,,,,
2014/5/21,9.84,12.209,2.0928,7.5304,12.529,5.9788,2.0778,2.37,7.9601,4.8717,2.9561,9.9895,9.5005,2.9787,6.8164,9.9693,8.6564,6.7104,8.6662,4.555,,,,,,,,,6.47,4.1131,3.5736,1.8066,8.1268,6.1442,4.6069,6.4041,4.3225,4.874,5.6343,5.902,2.5179,5.4052,2.6522,5.4258,3.8679,3.4177,8.1554,13.2345,,,,,,,,,,,,,6.0139,7.7513,5.8867,6.3706,4.5668,8.7107,6.98,,,,,,,,
2014/5/22,9.84,12.102,2.0839,7.5082,12.2584,5.991,2.0778,2.37,7.9999,4.8583,2.9627,9.8659,9.2525,3.0327,6.9541,9.8226,8.5032,6.5825,8.6108,4.5218,,,,,,,,,6.47,4.1951,3.617,1.8066,8.4814,6.3779,4.6069,6.4041,4.3165,4.8906,5.5678,5.902,2.522,5.3806,2.6653,5.4258,3.8844,3.375,8.1554,13.1425,,,,,,,,,,,,,6.0485,7.7316,5.837,6.1181,4.5668,8.6601,6.95,,,,,,,,
2014/5/23,9.84,12.141,2.0928,7.3436,12.2584,6.0336,2.0778,2.405,8.1195,4.9319,3.0184,9.961,9.5302,3.0327,6.9617,10.0559,8.5632,6.7176,8.686,4.555,,,,,,,,,6.47,4.1465,3.5628,1.8256,8.6587,6.6612,4.6069,6.4041,4.3651,5.0859,5.689,5.902,2.5929,5.5233,2.6408,5.4258,3.961,3.4297,8.1554,13.1885,,,,,,,,,,,,,6.1564,7.8592,5.9165,6.1958,4.5668,8.769,7.08,,,,,,,,
2014/5/26,9.84,12.3355,2.0928,7.5019,12.2584,6.1919,2.0875,2.42,8.2789,4.9252,3.1234,10.0561,9.7286,3.0425,7.042,10.2493,8.4966,6.8526,8.7651,4.6419,,,,,,,,,6.47,4.2134,3.6278,1.8351,8.8508,6.6811,4.6069,6.4041,4.4259,5.1565,5.7281,5.902,2.6475,5.6119,2.8201,5.4258,4.0041,3.4978,8.1554,13.1294,,,,,,,,,,,,,6.2643,7.8788,6.1452,6.2735,4.5668,8.9947,7.55,,,,,,,,
2014/5/27,9.84,12.1604,2.0839,7.4766,12.2584,6.1919,2.0875,2.4,8.2689,4.9118,3.0611,9.9705,10.0756,3.0082,7.1612,10.3027,8.45,6.746,8.6385,4.5827,,,,,,,,,6.47,4.2103,3.6061,1.8541,8.9789,6.4624,4.6069,6.4041,4.4076,5.2189,5.6812,5.902,2.7185,5.5529,2.8723,5.4258,3.9394,3.4257,8.1554,12.9125,,,,,,,,,,,,,6.1025,7.8788,6.1154,6.254,4.5668,8.9052,7.22,,,,,,,,
2014/5/28,9.84,12.3161,2.1017,7.4576,12.2584,6.2041,2.0971,2.445,8.2689,4.9385,3.1333,10.2084,10.1153,3.0425,7.1727,10.376,8.7496,6.8597,8.6464,4.6049,,,,,,,,,6.47,4.3835,3.6603,1.8541,9.0281,6.7954,4.6069,6.4041,4.4745,5.1939,5.7828,5.902,2.7403,5.6464,2.8185,5.4258,4.064,3.4644,8.1554,13.2641,,,,,,,,,,,,,6.1564,7.9671,6.3143,6.2929,4.5668,8.9947,7.54,,,,,,,,
2014/5/29,9.84,11.9269,2.0839,7.2391,12.2584,5.9544,2.0778,2.41,8.2789,4.845,3.0414,9.942,9.8674,2.964,7.0382,10.256,8.956,6.7247,8.4565,4.4885,,,,,,,,,6.47,4.3106,3.6224,1.8446,8.7129,6.5717,4.6069,6.4041,4.3833,5.0153,5.8063,5.902,2.7335,5.5725,2.6685,5.4258,4.0065,3.3763,8.1554,13.9697,,,,,,,,,,,,,6.1294,7.7807,6.2894,6.1472,4.5668,8.9636,7.6,,,,,,,,
2014/5/30,9.84,12.0923,2.0928,7.6571,12.2584,5.6196,2.0778,2.435,8.0896,4.8784,3.002,9.9895,9.9467,2.9983,6.9959,10.4627,8.8961,6.682,8.409,4.4516,,,,,,,,,6.47,4.502,3.357,1.7876,9.0183,6.4425,4.6069,6.4041,4.432,5.169,5.7086,5.902,2.7403,5.4938,2.6327,5.4258,3.9993,3.5632,8.1554,14.7494,,,,,,,,,,,,,6.0794,7.8494,6.3441,6.0404,4.5668,8.8741,7.77,,,,,,,,
2014/6/3,9.84,12.1604,2.0928,7.6666,12.2584,5.5587,2.0586,2.415,8.1095,4.8517,3.0644,10.0371,9.8575,3.0474,7.0881,10.0026,8.5365,6.6251,8.4644,4.4257,,,,,,,,,6.47,4.2833,3.2596,1.7781,8.8163,6.8352,4.6069,6.4041,4.438,5.2272,5.5991,5.902,2.6475,5.3756,2.5414,5.4258,4.0017,3.5846,8.1554,14.7494,,,,,,,,,,,,,6.0177,7.8298,6.4038,5.9918,4.5668,8.7379,7.59,,,,,,,,
2014/6/4,9.84,12.1993,2.075,7.5336,12.2584,5.6196,2.0586,2.37,7.9501,4.8182,3.3695,9.8373,9.4806,3.0474,7.1573,10.1493,8.4833,6.5754,8.318,4.3777,,,,,,,,,6.47,4.2286,3.2758,1.7686,8.6144,6.7855,4.6069,6.4041,4.3894,5.0693,5.6616,5.902,2.5329,5.4101,2.5561,5.4258,4.0161,3.6313,8.1554,14.5076,,,,,,,,,,,,,6.037,7.7218,6.364,5.8462,4.5668,8.6834,7.51,,,,,,,,
2014/6/5,9.84,12.2382,2.0928,7.7521,12.2584,5.6074,2.0875,2.39,8.0697,4.865,3.4187,9.9705,9.5701,3.0916,7.2995,10.3293,8.4899,6.7531,8.3694,4.5218,,,,,,,,,6.47,4.4291,3.2921,1.7876,8.7178,6.7407,4.6069,6.4041,4.6447,5.1524,6.2286,5.902,2.6257,5.5824,2.6262,5.4258,4.0879,3.7314,8.1554,14.3596,,,,,,,,,,,,,6.1911,7.8199,6.4236,5.9141,4.5668,8.8002,7.53,,,,,,,,
