ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2014/6/13,13.7729,5.784,10.9578,11.5445,11.7714,7.55,10.1305,13.01,5.1637,4.7982,6.9233,3.8057,2.858,6.9564,7.8019,10.494,4.1254,,,,,,,,,,,3.2271,5.6706,27.1492,3.2818,,,,,,,,,,
2014/6/16,14.0287,5.8322,11.016,11.7319,11.7714,7.75,9.7942,13.13,5.1703,4.8232,7.0691,3.9028,2.8659,6.9933,7.8599,10.4342,4.2131,,,,,,,,,,,3.3654,5.7205,27.105,3.3312,,,,,,,,,,
2014/6/17,14.2845,5.784,10.8607,11.3965,11.4056,7.71,9.8511,13.13,5.0792,4.7282,7.0227,3.9644,2.8345,6.8549,7.1641,10.2016,4.3389,,,,,,,,,,,3.4134,5.7504,26.8576,3.3609,,,,,,,,,,
2014/6/18,14.5993,5.8708,10.6763,11.2484,11.4441,7.32,9.7422,12.96,5.0077,4.6132,7.2217,3.9126,2.8816,7.1872,6.8935,10.3345,4.2398,,,,,,,,,,,3.4315,5.8902,26.4689,3.2719,,,,,,,,,,
2014/6/19,13.163,5.7937,10.5793,10.8932,11.1265,7.19,9.4675,11.87,4.8841,4.4733,6.8503,3.8429,2.803,7.2841,6.6229,9.8627,3.8166,,,,,,,,,,,3.4916,5.6706,25.877,3.1138,,,,,,,,,,
2014/6/20,13.7729,5.8997,10.9037,11.9687,11.1457,7.43,9.5859,11.88,4.9426,4.5333,6.8636,3.8656,2.8973,7.6257,6.8355,9.9025,3.7785,,,,,,,,,,,3.4675,5.7704,27.3789,3.1434,,,,,,,,,,
2014/6/23,13.7926,5.8708,10.7268,11.9885,11.2612,7.69,9.6427,12.08,4.9882,4.5683,6.8171,3.8348,2.9522,7.9442,7.119,10.288,3.8509,,,,,,,,,,,3.4855,5.8403,28.5627,3.1434,,,,,,,,,,
2014/6/24,13.6942,5.9575,10.7857,12.0871,11.2805,7.64,9.6332,12.11,5.0922,4.5733,6.6978,3.8332,2.9522,7.9673,7.0223,10.494,3.8318,,,,,,,,,,,3.5997,5.8203,28.6069,3.1335,,,,,,,,,,
2014/6/25,13.6155,6.0539,10.9431,12.4818,10.9436,7.7,9.4817,11.99,5.1182,4.5982,6.6911,3.9725,2.9836,8.1427,7.2027,10.7599,3.8395,,,,,,,,,,,3.5577,5.98,28.9956,3.1039,,,,,,,,,,
2014/6/26,13.8024,6.025,10.9922,12.5016,11.3767,7.7,9.7327,12.32,5.2158,4.6632,6.658,4.0065,2.9836,8.4105,7.3896,10.8164,3.889,,,,,,,,,,,3.5637,6.01,29.1547,3.1632,,,,,,,,,,
2014/6/27,13.6155,6.0057,10.9824,12.3536,11.3671,7.68,9.5338,12.34,5.2158,4.6532,6.658,4.0146,3.0127,8.8074,7.512,10.8563,3.9081,,,,,,,,,,,3.5577,5.99,29.4904,3.1632,,,,,,,,,,
2014/6/30,14.2648,6.0154,11.0512,12.768,11.6751,7.5,9.8795,12.48,5.3263,4.7232,6.7044,4.081,3.1289,8.5674,8.2657,10.5071,3.9691,,,,,,,,,,,3.7019,6.12,29.3755,3.1533,,,,,,,,,,
2014/7/1,13.9893,6.1214,11.1692,12.5904,11.6077,7.5,9.9079,12.67,5.2938,4.7132,6.6978,4.0259,3.0805,8.7567,8.6523,10.3774,3.9844,,,,,,,,,,,3.6598,6.14,29.1282,3.1928,,,,8.3381,,,,,,
2014/7/2,14.0385,6.0829,11.1004,13.1232,11.9735,7.42,9.8369,12.77,5.3003,4.6332,6.6315,4.0389,3.0805,8.5766,9.0453,10.4073,3.9653,,,,,,,,,,,3.6779,6.24,29.1547,3.1928,,,,9.1738,,,,,,
2014/7/3,14.2254,6.1407,11.1495,13.7843,11.8002,7.79,9.87,12.71,5.3523,4.8282,6.6049,4.3514,3.1193,8.4612,9.9472,10.6302,3.9691,,,,,,,,,,,3.6598,6.38,28.8013,3.2027,,,,10.0927,,,,,,
2014/7/4,14.1172,6.2178,11.0905,13.6363,11.858,7.69,9.7374,12.46,5.2808,4.8282,6.5983,4.3709,3.0999,8.4105,10.9394,10.5703,3.9539,,,,,,,,,,,3.6478,6.42,28.8101,3.1731,,,,11.1023,,,,,,
2014/7/7,13.8713,6.2082,11.0905,13.6067,12.1949,7.67,9.6853,12.39,5.2483,4.8282,6.5983,4.2818,3.0805,8.4889,11.1713,10.4506,3.9272,,,,,,,,,,,3.5456,6.45,30.1088,3.1335,,,,12.214,,,,,,
2014/7/8,13.9893,6.2275,11.1889,13.804,12.0312,7.74,9.7942,12.35,5.4629,4.8282,6.5187,4.2931,3.0611,9.2275,10.978,10.537,3.931,,,,,,,,,,,3.5937,6.57,30.8333,3.2126,,,,11.6166,,,,,,
2014/7/9,13.5565,6.0539,11.1495,13.7941,11.5596,7.59,9.8606,11.98,5.4044,4.8282,6.5452,4.1943,3.0418,9.0844,10.2436,10.3475,4.1445,,,,,,,,,,,3.5216,6.35,30.3915,3.1434,,,,11.004,,,,,,
2014/7/10,13.9401,6.0347,11.2282,13.3995,11.4634,7.7,9.6522,12.02,5.4499,4.8282,6.459,4.1393,3.0611,9.3475,10.3789,10.2044,4.2327,,,,,,,,,,,3.5156,6.22,32.2026,3.1434,,,,11.4388,,,,,,
2014/7/11,14.0877,6.2178,11.4445,13.6363,11.4441,7.72,9.6948,12.35,5.7816,4.8282,6.4126,4.1393,3.0805,8.7751,10.4175,10.0481,4.1867,,,,,,,,,,,3.5456,6.53,31.5312,3.1731,,,,10.8792,,,,,,
2014/7/14,14.1271,6.3335,11.4642,13.7941,11.935,7.68,9.6995,12.45,5.8336,4.8282,6.5983,4.2834,3.1386,8.8952,10.9652,10.271,4.2518,,,,,,,,,,,3.6298,6.59,33.9254,3.2521,,,,10.3914,,,,,,
2014/7/15,14.255,6.3624,11.2577,13.2613,12.0409,7.68,9.5006,12.27,5.723,4.8282,6.5585,4.0599,3.2549,9.1213,10.8556,10.1712,4.3132,,,,,,,,,,,3.5997,6.59,34.0049,3.3411,,,,10.3309,,,,,,
2014/7/16,14.0674,6.3335,11.1004,13.0245,11.1554,7.66,8.9986,12.05,5.6255,4.8282,6.4391,3.9028,3.2258,8.2904,10.4047,10.1745,4.1445,,,,,,,,,,,3.5637,6.44,31.6372,3.2917,,,,10.4216,,,,,,
2014/7/17,13.8601,6.2949,11.1594,12.7088,11.0687,7.56,9.1738,12.08,5.5735,4.8282,6.3861,3.9369,3.1193,8.2397,10.6559,10.1712,4.156,,,,,,,,,,,3.4976,6.3,31.9023,3.262,,,,9.8809,,,,,,
2014/7/18,13.7614,6.3721,11.1102,13.5672,10.9725,7.55,9.3064,12.09,5.5735,4.8282,6.3795,3.9563,3.1096,8.5166,10.8234,10.1778,4.3055,,,,,,,,,,,3.4976,6.25,33.4218,3.3312,,,,9.7788,,,,,,
2014/7/21,13.7811,6.266,10.1663,13.4685,10.9436,7.4,9.2638,11.87,5.58,4.8282,6.4458,3.966,3.1096,8.5074,10.8234,10.0514,4.2365,,,,,,,,,,,3.4735,6.12,32.6444,3.3807,,,,9.5822,,,,,,
2014/7/22,13.8996,6.4685,10.4711,13.8139,11.1554,7.41,9.3396,12.03,5.6775,4.8282,6.5784,3.9757,3.1193,8.8444,10.9974,10.0115,4.2557,,,,,,,,,,,3.5336,6.43,35.3655,3.3708,,,,9.6578,,,,,,
2014/7/23,14.1562,6.401,10.2745,13.5672,10.9629,7.3,9.2496,12.11,5.5019,4.8631,6.4856,3.8737,3.0999,8.6459,10.8621,9.7088,4.1023,,,,,,,,,,,3.5156,6.41,34.4113,3.3213,,,,9.3515,,,,,,
2014/7/24,13.8502,6.2949,10.3236,13.1232,10.8955,7.21,9.0933,11.89,5.58,4.5483,6.4723,3.8737,3.0902,8.3782,9.7733,9.3463,3.9221,,,,,,,,,,,3.7139,6.46,33.3335,3.3213,,,,9.6427,,,,,,
2014/7/25,13.8009,6.3431,10.4613,13.5672,10.8666,7.17,9.1407,11.96,5.7361,4.6132,6.5386,3.9336,3.1483,8.1058,9.9086,9.3895,3.949,,,,,,,,,,,3.756,6.43,33.0154,3.3411,,,,9.4876,,,,,,
2014/7/28,13.9193,6.4106,10.5596,13.7744,11.0687,7.3,9.3396,12.15,5.7491,4.7082,6.585,4.0696,3.1871,8.2166,10.9007,9.3829,4.0141,,,,,,,,,,,3.8161,6.48,33.2186,3.4103,,,,9.6843,,,,,,
2014/7/29,13.9687,6.4299,10.6678,14.8006,11.165,7.44,9.5764,12.3,5.697,4.6932,6.5983,4.0243,3.1967,8.3828,11.3388,9.6157,4.0486,,,,,,,,,,,3.792,6.59,33.1391,3.4597,,,,9.7712,,,,,,
2014/7/30,13.9884,6.4781,10.6874,14.8006,11.1169,7.42,9.5196,12.36,5.8141,4.6432,6.711,4.0097,3.2258,8.4012,11.2615,9.7055,4.0716,,,,,,,,,,,3.8762,6.52,32.7857,3.4696,,,,9.9187,,,,,,
2014/7/31,14.1069,6.6998,10.7071,14.929,11.2997,7.44,9.6995,12.37,5.7621,4.8531,6.6911,4.0583,3.2258,8.4012,11.2615,9.6456,4.1483,,,,,,,,,,,4.0625,6.74,33.4483,3.8156,,,,9.7712,,,,,,
2014/8/1,14.0082,6.642,10.5694,14.4449,10.9436,7.75,9.5622,12.18,5.619,4.7982,6.5917,3.919,3.158,8.1197,10.8041,9.5691,4.0755,,,,,,,,,,,4.0985,6.84,31.9729,3.865,,,,9.4158,,,,,,
2014/8/4,14.0871,6.7769,10.7071,14.5239,11.0976,7.74,9.6569,12.27,5.7361,4.8781,6.7508,3.9352,3.2161,8.2397,10.9523,9.7488,4.2173,,,,,,,,,,,4.1406,6.89,32.2822,3.8947,,,,9.4649,,,,,,
2014/8/5,14.0674,6.7769,10.7464,14.3165,11.3671,7.8,9.6853,12.68,5.7751,4.8781,6.9829,3.9822,3.2258,8.0181,11.1327,9.7554,4.225,,,,,,,,,,,4.0985,6.71,32.503,3.865,,,,9.5254,,,,,,
2014/8/6,14.4919,6.9987,10.6973,14.4153,11.3671,8.13,9.6758,12.59,5.8141,4.9231,7.0094,4.0518,3.2742,8.3551,10.875,9.6889,4.225,,,,,,,,,,,4.3389,6.74,33.572,3.954,,,,9.4422,,,,,,
2014/8/7,14.2155,6.8926,10.6088,14.1979,11.319,8.2,9.4675,12.58,5.9572,4.9431,6.9431,3.9271,3.2161,8.4982,10.6946,9.7454,4.156,,,,,,,,,,,4.3329,6.55,33.7929,3.8452,,,,9.412,,,,,,
2014/8/8,14.5906,7.0276,10.6874,14.3757,11.5115,8.17,9.6711,12.7,5.9051,5.0831,6.9299,3.9919,3.2064,8.5074,11.2164,10.3541,4.2288,,,,,,,,,,,4.2788,6.6,33.8813,3.8848,,,,9.4725,,,,,,
2014/8/11,14.7288,7.1433,10.7956,14.6425,11.6847,8.06,9.7706,12.81,6.0027,5.133,6.9697,4.0956,3.2646,8.6459,11.3775,10.5104,4.2595,,,,,,,,,,,4.417,6.7,33.7311,4.1517,,,,9.5065,,,,,,
2014/8/12,15.3211,7.2011,10.7563,15.0476,11.9735,7.99,9.7564,12.72,6.0547,5.0331,6.9564,4.1279,3.2936,8.669,12.5178,10.8497,4.2787,,,,,,,,,,,4.369,6.75,33.413,4.1616,,,,9.6729,,,,,,
2014/8/13,15.1237,7.1047,10.7563,14.7709,12.8782,7.98,10.2252,12.92,5.9897,5.213,6.8967,4.1522,3.2742,8.4012,13.5937,10.8763,4.3822,,,,,,,,,,,4.3629,6.96,32.6886,4.122,,,,10.0019,,,,,,
2014/8/14,14.9559,7.0469,10.5793,14.5239,12.8686,7.83,10.23,12.62,5.8921,5.118,7.0625,4.081,3.2646,8.3043,13.3102,10.7233,4.6161,,,,,,,,,,,4.375,6.89,32.291,4.1023,,,,10.9019,,,,,,
2014/8/15,15.3409,7.1625,10.6874,14.7808,12.936,7.91,10.2347,12.78,6.0612,5.123,7.1752,4.251,3.313,8.4243,13.0461,10.9096,4.6161,,,,,,,,,,,4.417,6.96,32.1585,4.122,,,,10.6258,,,,,,
2014/8/18,15.8147,7.6542,10.8644,14.9686,13.1189,8.07,10.2915,13.42,6.1198,5.163,7.8119,4.4697,3.3324,8.4982,13.8901,10.873,4.6199,,,,,,,,,,,4.381,7.02,32.9094,4.1121,,,,10.4595,,,,,,
2014/8/19,15.4791,7.7891,10.9431,15.1662,12.7146,8.04,10.0642,13.36,6.4709,5.143,7.7853,4.6672,3.3517,8.7982,13.3682,10.9062,4.6199,,,,,,,,,,,4.2968,7,32.4412,4.2011,,,,10.2666,,,,,,
2014/8/20,14.6597,7.8084,10.8152,15.0081,12.7435,8.17,10.0689,13.42,7.1213,5.0931,7.6328,4.6607,3.3324,8.8398,12.9559,11.2222,4.501,,,,,,,,,,,4.3089,6.97,32.2645,4.1616,,,,10.6561,,,,,,
2014/8/21,14.2451,7.847,10.9234,14.9686,12.8686,8.17,9.889,13.15,7.4335,5.0731,7.6195,4.5668,3.3033,8.8444,12.8142,11.2754,4.4819,,,,,,,,,,,4.2488,7.08,31.6107,4.2111,,,,10.433,,,,,,
2014/8/22,14.2747,7.712,10.9627,14.8994,12.8975,8.09,9.9553,13.37,7.2384,5.208,7.6925,4.5166,3.3033,8.8721,12.2408,11.2422,4.5816,,,,,,,,,,,4.2608,7,31.9729,4.112,,,,10.4746,,,,,,
2014/8/25,14.561,7.4807,10.9234,14.4251,12.4836,7.98,10.3626,12.83,7.2188,5.0581,7.6726,4.5118,3.2936,8.6505,11.8607,11.159,4.6889,,,,,,,,,,,4.2247,6.78,31.4075,3.9931,,,,10.4935,,,,,,
2014/8/26,14.4623,7.3071,10.6088,14.3066,12.2526,7.75,10.0832,13.11,6.8872,4.9431,7.6129,4.3077,3.1967,8.3274,11.9509,10.8297,4.478,,,,,,,,,,,4.1226,6.8,31.9729,3.894,,,,10.07,,,,,,
2014/8/27,14.3635,7.5096,10.6088,14.4153,12.2815,7.9,10.5568,12.92,6.8611,4.9531,7.5267,4.3401,3.2258,8.3135,11.5257,10.8497,4.4857,,,,,,,,,,,4.1105,6.77,32.1231,3.894,,,,9.8885,,,,,,
2014/8/28,14.0674,7.471,10.4416,14.7018,12.2045,7.87,10.4194,12.71,6.5685,4.8681,7.4206,4.3563,3.1774,8.115,12.331,10.9029,4.4397,,,,,,,,,,,4.1706,6.58,31.2043,3.8643,,,,9.7485,,,,,,
2014/8/29,14.3635,7.6253,10.5105,14.9093,12.5606,8.16,10.7367,13.02,6.7311,4.9581,7.3543,4.4858,3.1967,8.2581,12.6402,11.6413,4.501,,,,,,,,,,,4.3209,6.61,31.7167,3.894,,,,10.0775,,,,,,
2014/9/1,14.7486,7.8759,10.7071,16.4012,12.6761,8.26,10.8172,13.19,6.9262,5.0581,7.5068,4.4858,3.2839,8.4566,12.5307,11.638,4.6276,,,,,,,,,,,4.3389,6.64,33.2982,4.003,,,,10.1494,,,,,,
2014/9/2,14.8473,7.9048,10.8447,17.3003,13.167,8.44,10.822,13.66,7.1603,5.0931,7.4736,4.5992,3.3421,8.5351,12.943,11.6945,4.7234,,,,,,,,,,,4.381,6.79,33.2275,4.0427,,,,10.3649,,,,,,
2014/9/3,14.9065,7.8181,10.8546,17.488,13.0804,8.44,10.7036,13.5,7.1538,5.118,7.8185,4.7903,3.4292,8.6043,12.8979,11.6646,4.7119,,,,,,,,,,,4.375,6.79,33.5809,4.0228,,,,10.3347,,,,,,
2014/9/4,15.0447,7.9048,11.1889,17.7153,12.9937,8.65,10.4715,13.8,7.1993,5.188,7.8251,4.7385,3.5067,8.6828,12.6853,11.6413,4.7924,,,,,,,,,,,4.381,6.87,33.0419,4.0526,,,,10.3574,,,,,,
2014/9/5,15.0348,8.1555,11.1889,17.4485,12.9167,8.63,10.5094,13.7,7.1473,5.303,8.044,4.6316,3.4777,8.5628,12.9752,12.0637,4.8154,,,,,,,,,,,4.381,6.95,32.397,4.0724,,,,10.2137,,,,,,
2014/9/9,15.2619,8.3675,11.2085,18.0709,13.1766,8.68,10.4099,14.26,7.1148,5.298,8.044,4.6818,3.8264,8.4012,13.0719,12.6391,4.7503,,,,,,,,,,,4.3209,7.14,32.2733,4.1021,,,,10.0851,,,,,,
2014/9/10,15.1928,8.2615,11.2479,18.0611,12.8975,8.65,10.4384,13.55,7.2904,5.278,8.3689,4.6316,3.8652,8.4751,12.6982,12.5726,4.8346,,,,,,,,,,,4.2428,7.06,32.4942,4.1219,,,,10.1494,,,,,,
2014/9/11,14.9559,8.088,11.1299,17.5374,12.628,8.74,10.5662,13.62,7.2904,5.203,8.3954,4.6478,3.7683,8.909,12.7884,12.3065,4.8538,,,,,,,,,,,4.2067,6.92,32.9359,4.0922,,,,10.2174,,,,,,
2014/9/12,15.1533,8.2326,11.3068,18.5254,12.782,8.95,10.5283,13.64,7.5505,5.293,8.6938,4.6575,3.7974,8.8813,13.1363,12.3231,4.9189,,,,,,,,,,,4.2367,7.01,32.4942,4.1417,,,,10.1267,,,,,,
2014/9/15,15.4593,8.2808,11.4642,19.6123,12.8782,9.1,10.3294,13.57,7.596,5.3879,9.1912,4.6802,3.8652,8.7797,12.9881,12.4562,5.0301,,,,,,,,,,,4.3209,7.05,32.344,4.1814,,,,10.1569,,,,,,
2014/9/16,14.7782,7.8566,11.0315,18.0215,12.1467,8.65,10.0642,12.86,7.0888,5.0681,8.6673,4.4502,3.7199,8.2858,12.4792,11.8209,4.7464,,,,,,,,,,,4.1586,6.71,31.381,4.112,,,,9.6427,,,,,,
2014/9/17,14.7782,7.9434,11.1495,17.735,12.2237,8.72,10.2363,13.01,7.0823,5.1031,8.5082,4.5247,3.7489,8.1335,12.2601,11.6746,4.8039,,,,,,,,,,,4.2307,6.7,29.8526,4.0922,,,,9.741,,,,,,
2014/9/18,14.6794,8.0494,11.6215,17.982,12.32,8.7,10.2746,12.95,7.4139,5.0931,8.5082,4.5182,3.933,8.1704,12.2601,11.7045,4.8154,,,,,,,,,,,4.1947,6.73,29.6847,4.1219,,,,9.6805,,,,,,
2014/9/19,15.1434,7.9916,11.6215,18.4266,12.3777,8.74,10.2507,13.13,8.1553,5.128,8.601,4.6332,3.9039,8.1797,12.2601,12.3032,4.8844,,,,,,,,,,,4.2187,6.8,29.9498,4.0724,,,,9.8355,,,,,,
2014/9/22,14.8966,7.7506,11.4052,18.0215,12.2141,8.56,10.1646,12.86,8.435,5.133,8.5347,4.4356,3.8458,8.0043,12.2601,12.2899,4.7963,,,,,,,,,,,4.3029,6.86,29.2783,3.9535,,,,9.6763,,,,,,
2014/9/23,14.946,7.8566,11.6608,18.5452,12.3585,8.7,10.2841,13.06,8.9227,5.218,8.6938,4.4502,3.8555,8.1473,12.2601,12.6657,4.9956,,,,,,,,,,,4.3029,7.07,29.4109,3.9931,,,,9.7332,,,,,,
2014/9/24,15.1237,7.9048,11.7296,18.8021,12.4932,8.88,10.3415,13.16,8.8057,5.293,8.6872,4.5344,3.9136,8.2627,12.2601,12.5726,5.1145,,,,,,,,,,,4.381,7.07,30.4975,4.0228,,,,9.8393,,,,,,
2014/9/25,14.9953,7.953,11.7001,19.2467,12.3777,8.81,10.2268,13.1,9.1699,5.4379,8.6209,4.7385,3.8555,8.2904,12.2601,12.5294,5.2295,,,,,,,,,,,4.4771,7.26,30.4092,4.0129,,,,9.7408,,,,,,
2014/9/26,15.025,8.0494,11.8181,19.2763,12.4644,8.76,10.0403,13.09,8.9292,5.4229,8.5214,4.6721,3.8748,8.2443,12.2601,12.5493,5.2103,,,,,,,,,,,4.4771,7.2,29.7554,4.1021,,,,9.6915,,,,,,
2014/9/29,15.2323,8.0783,11.8574,18.891,12.474,8.99,10.0786,13.23,8.7667,5.4379,8.5413,4.7563,3.9233,8.4428,12.2601,12.0072,5.3637,,,,,,,,,,,4.4651,7.26,29.5699,4.2805,,,,9.8204,,,,,,
2014/9/30,15.3112,8.2133,11.9951,18.5748,12.628,9.42,10.2507,13.28,8.8837,5.5779,8.7999,4.8421,4.0008,8.512,12.2601,12.0072,5.3598,,,,,,,,,,,4.6153,7.25,30.0558,4.7065,,,,9.8734,,,,,,
2014/10/8,15.41,8.1747,12.1721,18.5353,12.7435,9.6,10.2602,12.91,8.8317,5.5629,9.4299,5.0267,4.0105,8.5674,12.2601,12.1901,5.379,,,,,,,,,,,4.6935,7.3,30.1707,5.1128,,,,9.9947,,,,,,
2014/10/9,15.2718,8.0398,12.0148,18.0117,12.6954,9.57,10.3224,13.12,8.7472,5.4779,9.7814,5.0219,4.1945,8.5859,12.2601,12.1968,5.3445,,,,,,,,,,,4.6153,7.6,31.0983,4.9741,,,,9.9833,,,,,,
2014/10/10,14.9953,7.9048,11.8968,17.6362,12.4644,9.49,10.1264,12.88,8.552,5.5479,9.8146,4.9879,4.2817,8.4197,12.2601,12.0936,5.287,,,,,,,,,,,4.5012,7.57,31.3722,5.0137,,,,10.0061,,,,,,
2014/10/13,15.1533,7.8181,11.5625,17.488,12.3007,9.36,9.7008,12.79,8.487,5.6828,10.1196,4.9037,4.3689,8.2812,12.2601,11.5581,5.2602,,,,,,,,,,,4.4291,7.87,30.6654,4.9344,,,,10.0857,,,,,,
2014/10/14,14.9855,7.7602,11.5232,17.5177,12.1852,9.5,9.6578,12.72,8.6041,5.5779,9.9008,4.9393,4.5142,8.2166,12.2601,11.0759,5.3598,,,,,,,,,,,4.417,7.73,29.9675,4.9542,,,,10.0061,,,,,,
2014/10/15,14.9559,7.7795,11.6215,17.2311,12.5029,9.39,9.7726,12.59,8.4935,5.6029,9.7814,4.983,4.9695,8.669,12.2601,11.2821,5.3368,,,,,,,,,,,4.417,7.66,29.8614,4.9939,,,,9.9947,,,,,,
2014/10/16,14.7683,7.7988,11.5526,16.6778,12.243,9.18,9.6865,12.25,8.5325,5.3879,9.5957,4.8421,4.7467,8.5212,12.2601,11.2954,5.1873,,,,,,,,,,,4.375,7.5,29.3667,4.8056,,,,9.7976,,,,,,
2014/10/17,14.5511,7.6638,11.3757,17.0138,12.0601,8.82,9.6052,12.08,8.2009,5.338,9.8941,4.8016,4.9598,8.3228,12.2601,11.2422,5.0531,,,,,,,,,,,4.381,7.58,28.4214,4.657,,,,9.9644,,,,,,
2014/10/20,14.7683,7.6831,11.7493,17.735,12.166,8.91,9.7869,12.19,8.7537,5.4079,10.0997,4.8486,4.9211,8.3412,12.2601,11.2488,5.1413,,,,,,,,,,,4.4531,7.64,28.4125,4.8254,,,,10.0667,,,,,,
2014/10/21,14.5314,7.5385,11.5723,17.3991,12.0601,8.86,9.653,12.03,8.7862,5.338,10.0135,4.7854,4.737,8.3966,12.2601,11.1424,5.0723,,,,,,,,,,,4.3449,7.66,28.2535,5.093,,,,10.2486,,,,,,
2014/10/22,14.3932,7.3746,11.3265,16.826,11.935,8.94,9.5813,11.78,8.5781,5.198,9.6687,4.8794,4.7467,8.2166,12.2601,10.9761,4.8653,,,,,,,,,,,4.2788,7.64,27.9178,4.984,,,,10.0819,,,,,,
2014/10/23,14.2056,7.1336,11.1397,16.9644,11.55,8.65,9.5287,11.42,8.6561,5.143,9.3305,4.8405,4.4367,8.1704,12.2601,10.4273,4.7541,,,,,,,,,,,4.2247,7.33,27.1933,4.9542,,,,9.6991,,,,,,
2014/10/24,14.1957,7.1529,11.4052,16.1245,11.55,8.75,9.5622,11.38,8.448,5.198,9.3305,4.8421,4.5336,8.3505,12.2601,10.2443,4.7848,,,,,,,,,,,4.2067,7.32,27.5821,5.3109,,,,9.6233,,,,,,
2014/10/27,14.2944,7.3168,11.6018,16.4506,11.6462,8.75,9.6483,11.54,8.3634,5.298,9.5626,4.8535,4.6111,8.2489,12.2601,10.3441,4.9074,,,,,,,,,,,4.2428,7.56,27.5644,4.9245,,,,9.4338,,,,,,
2014/10/28,14.5412,7.5289,11.7198,17.1027,11.8676,9.18,9.8108,11.77,8.6171,5.3879,9.6488,5.2162,4.8726,8.4058,12.2601,10.6701,5.0225,,,,,,,,,,,4.3329,7.69,28.1475,5.1227,,,,9.6839,,,,,,
2014/10/29,14.7387,7.5578,12.2212,17.0236,11.8387,9.24,9.8634,11.75,8.6886,5.4229,9.6023,5.2632,4.9404,8.7567,12.2601,10.7931,5.08,,,,,,,,,,,4.387,7.68,28.4832,5.4398,,,,9.7483,,,,,,
2014/10/30,14.5906,7.6638,12.0836,16.7371,11.858,9.21,9.7678,11.72,8.5586,5.373,9.4962,5.2146,4.8242,8.6459,12.2601,10.9096,5.0723,,,,,,,,,,,4.369,7.94,27.9973,5.3803,,,,9.7862,,,,,,
2014/10/31,14.5511,7.6542,12.1721,16.6976,11.5404,9.22,9.7678,11.75,8.3439,5.353,9.4299,5.1887,4.7661,8.5859,12.2601,10.8098,5.0378,,,,,,,,,,,4.3089,7.88,26.9283,5.3506,,,,10.0099,,,,,,
2014/11/3,14.6794,7.6927,12.4867,17.0928,11.4537,9.23,9.7056,12,8.5065,5.4429,9.2907,5.0834,4.7757,8.4797,12.2601,11.0958,5.103,,,,,,,,,,,4.3569,7.83,27.7146,5.3605,,,,10.0099,,,,,,
2014/11/4,14.9361,7.5771,12.0934,17.2114,11.5404,9.18,9.3709,12.02,8.2529,5.5429,8.979,5.0429,4.7854,8.4428,12.2601,11.4085,5.0493,,,,,,,,,,,4.2488,7.71,27.052,5.1722,,,,9.8545,,,,,,
2014/11/5,14.7189,7.5867,12.1032,17.4485,11.5789,9.19,9.414,12.24,8.2594,5.4979,8.8397,4.9879,4.9114,8.5443,12.2601,11.4916,4.9726,,,,,,,,,,,4.2488,7.73,27.3347,5.2317,,,,10.1728,,,,,,
2014/11/6,14.7683,7.6638,12.2016,17.1916,11.6655,9.46,9.4522,12.21,8.3895,5.5429,9.0387,4.9717,5.0664,8.5536,12.2601,11.4883,5.0033,,,,,,,,,,,4.2187,7.66,27.5202,5.1524,,,,10.3169,,,,,,
2014/11/7,14.6498,7.6927,11.9066,16.6383,11.6655,9.34,9.304,12.13,8.1879,5.6129,8.9392,4.9927,5.0179,8.3181,12.2601,11.2023,5.0953,,,,,,,,,,,4.1827,7.49,27.5291,5.093,,,,10.4457,,,,,,
2014/11/10,14.8177,7.6927,11.9951,16.1048,11.7714,9.31,9.414,12.12,8.1293,5.6229,8.8663,4.9879,4.8436,8.3228,12.2601,11.3586,5.1873,,,,,,,,,,,4.2187,7.54,27.2464,5.093,,,,10.5898,,,,,,
2014/11/11,14.3932,7.2493,11.5526,15.3539,11.1746,8.92,9.0554,11.61,7.7066,5.5179,8.4153,4.698,4.7467,8.1012,12.2601,11.1058,4.9151,,,,,,,,,,,3.9964,7.14,26.5484,4.875,,,,10.097,,,,,,
2014/11/12,14.5018,7.5192,11.7591,15.5811,11.2612,9.37,9.1701,11.96,7.8627,5.6428,8.4816,4.766,4.7467,8.1797,12.2601,11.3087,4.9803,,,,,,,,,,,4.0865,7.23,26.6721,5.0335,,,,10.8172,,,,,,
2014/11/13,14.2648,7.3843,11.8083,15.0871,10.8859,9.43,8.9646,11.86,8.3374,5.6878,8.223,4.6235,4.6498,8.0043,12.2601,11.2521,4.8346,,,,,,,,,,,4.0264,6.93,25.6738,4.9443,,,,10.8475,,,,,,
