ÈÕÆÚ,000020.SZ,000021.SZ,000049.SZ,002045.SZ,002055.SZ,002139.SZ,002236.SZ,002241.SZ,002351.SZ,002369.SZ,002402.SZ,002415.SZ,002475.SZ,002547.SZ,002600.SZ,002635.SZ,002655.SZ,002660.SZ,002681.SZ,002782.SZ,002850.SZ,002855.SZ,002859.SZ,002861.SZ,002866.SZ,002881.SZ,002885.SZ,002888.SZ,002922.SZ,002925.SZ,002937.SZ,002947.SZ,200020.SZ,300083.SZ,300115.SZ,300131.SZ,300136.SZ,300207.SZ,300227.SZ,300256.SZ,300279.SZ,300322.SZ,300433.SZ,300543.SZ,300602.SZ,300647.SZ,300679.SZ,300686.SZ,300709.SZ,300735.SZ,300787.SZ,600203.SH,600478.SH,600745.SH,601138.SH,601231.SH,603327.SH,603380.SH,603629.SH,603633.SH,603890.SH,688036.SH
2017/1/13,20.63,9.3107,38.0816,12.1239,21.3977,5.5837,13.0052,13.1692,10.9727,10.081,9.8803,15.4441,7.8221,9.5163,5.0803,23.8166,14.1834,14.49,9.1516,24.4117,,,,,,,,,,,,,6.64,6.7844,22.9598,8.6086,25.6976,13.1725,15.9034,7.6962,14.3758,17.7596,13.2454,45.0808,,,,,,,,11.7813,9.51,21.4959,,9.8031,,,,19.6903,,
2017/1/16,19.81,8.9695,36.8201,11.1987,19.7136,5.2671,13.1132,13.0033,10.2279,9.4254,9.443,15.2922,7.7751,9.4466,4.8473,23.8166,12.7651,13.36,9.1516,22.6722,,,,,,,,,,,,,6.26,6.2656,22.9304,8.2373,25.0997,13.1725,15.9034,7.1128,13.5491,16.8562,12.65,41.9315,,,,,,,,11.1428,9.18,19.3473,,9.9764,,,,18.7212,,
2017/1/17,20,9.145,37.5829,12.3186,20.0207,5.3441,13.2899,13.3204,10.5239,9.6141,9.5125,15.4884,7.873,9.8747,4.887,23.8166,12.9848,13.4,9.1516,23.6926,,,,,,,,,,,,,6.3,6.2855,23.6543,8.3252,25.8172,11.8552,15.8504,7.2255,14.2729,16.9357,13.0979,43.2658,,,,,,,,11.2027,9.18,18.5578,,9.9764,,,,19.2841,,
2017/1/18,20.43,9.106,39.7246,12.2894,19.6145,5.3013,13.3782,13.379,10.438,9.5546,9.4231,15.8239,7.8417,9.7751,4.8126,23.8166,12.6252,13.11,9.1516,23.0318,,,,,,,,,,,,,6.29,6.2157,23.4685,8.2373,26.2157,11.061,15.572,7.146,13.7301,16.5584,12.8521,41.4901,,,,,,,,11.0032,9.19,18.3779,,9.9572,,,,18.2976,,
2017/1/19,19.81,9.145,40.0375,12.0362,19.6145,5.2543,13.2899,13.3058,10.4666,9.4155,9.4728,15.8176,7.7477,9.9842,4.8027,23.8166,12.4055,12.81,9.1516,22.818,,,,,,,,,,,,,6.21,6.2257,24.0163,9.0581,25.9567,10.6445,15.4594,7.146,13.872,16.5981,12.9777,42.4809,,,,,,,,10.9333,9.24,17.9782,,9.7453,,,,18.1815,,
2017/1/20,19.99,9.1937,40.0962,12.1823,20.1792,5.3355,13.5549,13.4327,10.5908,9.5844,9.5324,15.8999,7.7751,10.1136,4.9068,23.8166,12.9848,13.16,9.1516,23.129,,,,,,,,,,,,,6.28,6.4052,24.2413,9.7519,26.3054,10.7898,15.7046,7.8619,14.0281,17.0846,13.3819,44.551,,,,,,,,11.1528,9.33,18.4779,,9.7646,,,,18.7792,,
2017/1/23,20.2,9.2327,40.5167,12.0946,20.3377,5.4725,13.3095,13.4815,10.6194,9.9518,9.5324,15.9695,7.924,10.1235,4.9266,23.8166,13.0048,13.52,9.1516,23.2942,,,,,,,,,,,,,6.29,6.4252,24.5641,9.3903,26.2157,10.7511,15.6582,7.8155,14.1416,16.9754,14.0483,45.2721,,,,,,,,11.2426,9.43,19.0075,,9.7646,,,,18.9533,,
2017/1/24,19.89,9.223,41.0937,12.0265,20.1099,5.4725,13.3487,13.3009,10.438,9.8823,9.4927,16.267,7.9279,9.9344,4.9465,23.8166,12.795,13.3,9.1516,24.1979,,,,,,,,,,,,,6.31,6.515,25.0434,9.1851,26.2556,10.5767,15.3401,7.7426,13.8436,16.896,13.7916,43.9526,,,,,,,,11.2625,9.57,18.7177,,9.572,,,,18.1699,,
2017/1/25,19.88,9.2425,40.7319,12.4647,20.2585,5.558,13.4567,13.3351,10.6003,9.8029,9.4529,16.4948,7.877,10.0041,5.0258,23.8166,13.2445,13.38,9.1516,23.887,,,,,,,,,,,,,6.33,6.6048,25.0434,9.1167,26.2058,10.6736,15.3401,7.8619,14.0955,17.1342,13.9336,46.6604,,,,,,,,11.3922,9.57,18.6977,,9.5431,,,,18.8198,,
2017/1/26,20.26,9.2425,41.7783,12.4452,20.0504,5.6308,13.4469,13.5205,10.7244,9.9022,9.4827,16.5391,7.967,10.024,5.2934,23.8166,13.1746,13.47,9.1516,24.0522,,,,,,,,,,,,,6.46,6.6547,25.0434,9.1167,26.2058,10.6155,15.5986,7.8553,14.4042,17.3427,14.0264,46.5132,7.0705,,,,,,,11.462,9.64,18.6977,,9.5046,,,,19.5278,,
2017/2/3,20.17,9.1742,41.661,12.3673,20.0702,5.588,13.6432,13.4912,10.6958,9.932,9.4827,16.7037,8.2295,10.2927,5.2587,23.8166,13.0547,13.29,9.1516,24.0036,,,,,,,,,,,,,6.38,6.5749,25.0434,9.1363,25.7574,10.8286,15.3865,7.6829,14.1523,17.164,13.8298,44.8405,7.7762,,,,,,,11.4022,9.58,18.3979,,9.6297,,,,19.5975,,
2017/2/6,20.4,9.2717,42.5509,12.3381,20.3377,5.6907,13.7904,13.701,10.7913,10.0114,9.602,16.4569,8.2882,10.7506,5.3281,23.8166,13.2545,13.42,9.1516,24.2854,,,,,,,,,,,,,6.39,6.5649,25.0434,9.1753,26.2755,11.0223,15.6582,7.8022,14.2268,17.2732,14.3978,46.3464,8.5548,,,,,,,11.5618,9.7,18.6078,,9.726,,,,20.6711,,
2017/2/7,20.33,9.2717,42.5705,12.8737,20.1693,5.6479,13.7021,13.8572,11.221,10.081,9.5424,16.3619,8.2373,10.7606,5.3578,23.8166,13.0747,13.34,9.1516,25.4807,,,,,,,,,,,,,6.34,6.5349,25.0434,9.0679,26.8335,11.061,15.4793,7.6498,13.8294,16.8562,14.3159,45.5616,9.4096,,,,,,,11.5518,9.82,18.7277,,9.6875,,,,20.88,,
2017/2/8,20.4,9.3302,43.5191,12.9905,20.7538,5.7078,13.9966,14.1597,11.8036,10.2697,10.0592,16.824,8.4332,10.7208,5.4074,23.7643,13.0048,13.49,9.1516,25.4904,,,,,,,,,,,,,6.39,6.7544,25.0434,9.3903,27.4114,11.3419,15.7708,7.4973,14.3048,17.0846,14.4907,46.2091,10.3506,,,,,,,11.6017,9.78,18.9576,,9.7453,,,,20.9438,,
2017/2/9,21.81,9.3984,42.7758,13.0295,21.15,5.7463,14.0064,14.1548,11.6508,10.2597,10.1089,16.7037,8.4332,10.9199,5.5462,22.9268,13.4842,13.66,9.1516,25.4224,,,,,,,,,,,,,6.54,6.7544,25.0434,9.2535,27.242,11.3322,15.9034,7.61,14.3297,17.0349,14.4306,46.6162,11.3843,,,,,,,11.6316,9.83,19.1474,,9.8801,,,,21.0251,,
2017/2/10,21.29,9.4082,42.1402,12.9224,20.9321,5.7763,13.8591,14.1353,11.689,10.2498,9.9897,16.5898,8.441,10.8203,5.4272,23.4437,13.6041,13.56,9.1516,24.9559,,,,,,,,,,,,,6.47,6.8043,25.0434,9.1753,26.983,11.1191,15.7642,7.4509,14.1381,17.0746,14.3323,44.7914,12.5241,,,,,,,11.6915,9.82,18.8876,,9.7934,,,,20.967,,
2017/2/13,21.21,9.4472,42.1695,12.8834,21.3977,5.7976,13.9671,13.9889,11.7081,10.3094,10.0493,17.1784,8.4606,10.7506,5.4223,22.8352,13.5841,13.58,9.1516,24.9657,,,,,,,,,,,,,6.53,7.0537,25.0434,9.2144,27.0926,11.0513,15.8371,7.5106,14.1913,17.0945,14.1029,45.5959,13.7765,,,,,,,11.7114,10.02,18.9476,,9.8416,,,,21.4081,,
2017/2/14,21.37,9.3984,42.7758,12.864,21.1599,5.7377,13.8591,14.1499,11.985,10.2101,9.9897,17.1405,8.5742,10.6909,5.452,22.9202,13.4542,13.37,9.1516,24.5964,,,,,,,,,,,,,6.6,7.0737,25.0434,9.1558,27.5709,11.1676,15.6781,7.789,14.3687,17.3526,14.6272,46.6064,15.1548,,,,,,,11.6416,10.03,18.7277,,9.9379,,,,21.4893,,
2017/2/15,21.6,9.3984,43.5484,13.0879,20.734,5.6479,13.6432,14.5012,11.5553,10.1008,9.7909,17.1594,8.5742,10.6511,5.2785,24.3532,13.4642,13.18,9.1516,24.3437,,,,,,,,,,,,,6.67,7.0837,25.6206,9.0385,27.7602,11.216,15.6449,7.9149,14.1203,17.3625,15.889,45.7332,16.669,,,,,,,11.6316,9.91,18.4179,,9.909,,,,21.9072,,
2017/2/16,21.36,9.4667,43.8614,13.0587,20.8627,5.7549,13.8199,14.5647,11.8418,10.1505,9.9201,17.6658,8.5781,10.8502,5.4471,25.1907,13.1446,13.21,9.1516,24.2951,,,,,,,,,,,,,6.64,7.1336,26.5108,9.1363,27.7701,11.1191,15.4859,7.9282,14.1026,17.1541,16.1238,45.6793,18.3356,,,,,,,11.6915,9.92,18.8376,,9.9475,,,,21.4371,,
2017/2/17,21.41,9.4179,42.4531,12.5816,20.4269,5.6992,14.1732,14.3402,11.6699,10.0512,9.8704,17.8304,8.5154,10.89,5.2984,24.5364,12.9748,13.08,9.1516,23.9161,,,,,,,,,,,,,6.67,6.9939,26.1293,9.0385,27.9196,10.8867,15.36,7.7359,13.8081,16.9158,15.3701,44.1046,19.4057,,,,,,,11.5618,10.19,18.5178,,9.8609,,,,20.7523,,
2017/2/20,21.2,9.5057,43.0301,11.9583,20.6448,5.7249,14.7621,14.6134,11.794,10.1902,9.8903,18.1342,8.6564,10.89,5.3529,24.4709,12.8549,13.08,9.1516,24.1979,,,,,,,,,,,,,6.65,7.1336,25.9337,9.2242,28.378,11.0126,15.5389,7.9282,13.801,16.9059,15.4356,43.1971,17.4642,,,,,,,11.7613,10.22,18.8476,,10.0053,,,,20.3577,,
2017/2/21,21.36,9.6422,43.1083,11.9583,21.368,5.7934,14.7523,14.6818,12.4625,10.369,10.1388,18.1342,8.4684,10.89,5.5858,24.4055,12.9948,13.26,9.1516,24.4409,,,,,,,,,,,,,6.68,7.1834,26.638,9.2437,28.1687,11.216,15.7576,8.0144,14.0849,17.0349,15.6814,47.5188,17.6199,,,,,,,11.8511,10.2,19.2274,,9.9572,,,,21.6576,,
2017/2/22,21.37,9.6519,42.8345,12.3284,22.1208,5.8319,14.6247,14.833,12.6631,10.3392,10.0891,18.2165,8.4723,10.89,5.6503,24.1242,12.8849,13.3,9.1516,24.2854,,,,,,,,,,,,,6.69,7.2932,26.4032,9.3415,28.6769,11.2257,15.751,8.0409,14.209,16.9257,15.5776,47.5237,17.8485,,,,,,,11.9209,10.15,19.1674,,10.1016,,,,21.4487,,
2017/2/23,21.12,9.5934,43.6853,12.1336,21.8435,5.8105,14.6934,14.7745,12.6822,10.3094,9.9797,18.2861,8.4606,10.89,5.7494,23.8493,12.775,13.42,9.1516,24.1396,,,,,,,,,,,,,6.68,7.2533,26.2174,9.2144,28.9758,11.2838,15.9232,7.968,14.2303,16.9257,15.7415,48.7059,19.6344,,,,,,,11.8611,10.1,19.1075,,10.1112,,,,21.6924,,
2017/2/24,21.02,9.5934,43.656,12.1044,22.0911,5.8789,14.5658,14.5403,12.9782,10.3491,9.9996,17.8747,8.4488,10.89,5.68,24.0522,12.8749,13.49,9.1516,24.5089,,,,,,,,,,,,,6.66,7.3032,25.9826,9.2242,28.2484,11.3806,16.0757,8.2066,14.2587,16.9257,15.8671,49.4466,19.4521,,,,,,,11.8611,10.05,19.3273,,10.0727,,,,21.9594,,
2017/2/27,21,9.5544,43.9103,12.2212,21.6255,5.7976,14.5462,14.5842,12.5103,10.4782,9.93,17.6785,8.4919,10.89,5.68,24.5691,12.6851,13.18,9.1516,24.2271,,,,,,,,,,,,,6.66,7.2932,26.0217,9.0874,28.7068,11.1676,15.9895,8.0873,14.2268,16.9257,15.6322,48.1173,19.4919,,,,,,,11.871,10.01,19.6471,,9.9475,,,,22.0987,,
2017/2/28,21.08,9.5349,44.1058,12.2212,21.6354,5.8276,15.037,14.5256,12.0805,10.4782,10.0095,17.7101,8.5938,10.89,5.68,24.412,12.5153,13.2,9.1516,24.1979,,,,,,,,,,,,,6.65,7.2832,26.5011,9.0874,28.378,11.1191,15.8901,8.1668,14.2232,16.9257,15.2827,49.0395,20.1777,,,,,,,11.891,10.17,20.2867,,9.986,,,,22.7138,,
2017/3/1,21.45,9.5544,43.9103,12.3965,21.6751,5.8875,14.929,14.6574,12.1092,10.4981,9.9698,17.7481,8.5781,10.89,5.68,24.412,12.785,13.37,9.1516,24.1882,,,,,,,,,,,,,6.71,7.2633,26.3348,9.1656,28.926,11.1094,15.8769,8.0806,14.1984,16.9257,15.4575,48.0731,19.4819,,,,,,,11.881,10.12,20.1068,,9.986,,,,21.8085,,
2017/3/2,20.95,9.4959,43.4115,12.2894,21.7048,5.8661,14.9977,14.6086,12.176,10.5676,9.8505,18.0393,8.5389,10.89,5.68,24.2746,13.2245,13.23,9.1516,23.8967,35.3859,,,,,,,,,,,,6.7,7.3131,26.2271,9.0972,28.7666,11.0029,15.7245,7.9017,14.1097,16.9257,15.5722,47.6513,19.5449,,,,,,,11.9708,9.98,19.9469,,10.0149,,,,21.7389,,
2017/3/3,21.31,9.6032,44.008,12.3576,21.8633,5.9731,15.0762,15.1111,11.8609,10.4683,9.8306,18.3241,8.6956,10.89,5.68,25.2561,13.5941,13.11,9.1516,23.6537,38.9251,,,,,,,,,,,,6.7,7.4029,27.3032,9.2144,29.8726,11.3322,15.6847,8.0674,14.351,16.9257,16.0801,49.064,19.4554,,,,,,,12.2202,10.01,19.767,,10.092,,,,21.2572,,
2017/3/6,21.36,9.6909,45.5043,12.6984,22.8935,6.0758,15.2235,15.5942,12.6249,10.5577,10.2779,18.2798,9.0285,10.89,5.68,26.1001,13.7239,13.07,9.1516,24.2174,42.8163,,,,,,,,,,,,6.7,7.5726,28.4282,9.4685,31.8355,11.8068,15.9696,8.3392,14.4042,16.9257,17.1561,50.1874,20.5091,,,,,,,12.2501,10.05,20.0369,,10.2075,,,,21.7331,,
2017/3/7,21.46,9.7007,45.3283,13.3995,23.1115,6.0843,15.2136,15.5942,13.3411,10.6173,10.268,18.3557,8.9698,10.89,5.68,25.8123,13.694,13.06,9.1516,24.3923,47.0986,,,,,,,,,,,,6.7,7.6125,28.438,9.4099,31.7857,11.7196,16.1088,8.4651,14.4574,16.9257,17.1998,49.9862,20.5753,,,,,,,11.9908,10.02,19.8969,,10.2557,,,,22.267,,
2017/3/8,21.39,9.7494,45.3381,13.4775,23.062,5.9474,14.6051,15.4283,13.3029,10.4882,10.1487,18.3051,8.9502,10.89,5.68,25.9758,13.5042,13.02,9.1516,24.713,51.811,,,,,,,,,,,,6.67,7.8619,28.125,9.3219,32.7722,11.6906,15.8901,8.2596,14.3474,16.9257,17.0414,50.0843,20.625,,,,,,,11.891,9.89,19.737,,10.1979,,,,22.4817,,
2017/3/9,21.56,9.5642,44.8393,13.3411,22.7053,5.9816,14.6345,15.3307,12.9591,10.2697,10.1388,18.3178,8.9854,10.89,5.68,25.3542,13.4642,13.03,9.1516,24.1979,56.9928,,,,,,,,,,,,6.65,7.9018,27.6261,9.4978,31.7957,11.6131,15.9232,8.2729,14.1913,16.9257,16.9595,49.9274,20.3401,,,,,,,11.7214,9.85,20.0069,,10.1497,,,,21.9594,,
2017/3/10,21.49,9.5057,45.5141,13.5067,22.7152,5.9816,14.772,15.36,13.0833,10.3094,10.3376,18.7102,8.9815,10.89,5.68,25.4589,13.5342,13.02,9.1516,24.0522,62.6895,,,,,,,,,,,,6.63,7.7721,27.7043,9.5564,32.0946,11.6712,15.8106,8.1536,14.241,16.9257,16.6318,53.6163,19.9988,,,,,,,11.7114,9.84,19.9769,,10.3038,,,,22.65,,
2017/3/13,21.28,9.6422,50.0616,13.4775,23.7851,6.1528,16.097,15.9162,13.2552,10.3193,10.9936,19.1026,9.0795,10.89,5.68,26.5385,13.4742,13.09,9.1516,24.1202,68.9597,,,,,,,,,,,,6.6,8.5503,28.575,9.703,33.0412,12.4945,16.0028,8.3591,15.6636,16.9257,17.1889,55.7992,20.2904,,,,,,,11.8311,10.02,19.9869,,10.4675,,,,22.9053,,
2017/3/14,21.14,9.5544,50.2474,13.2145,23.6167,6.1998,15.9498,15.8821,13.217,10.4584,11.2322,18.976,9.15,10.89,5.68,26.3292,13.3843,13.31,9.1516,24.7033,75.8557,,,,,,,,,,,,6.49,8.4705,28.0761,9.5467,32.2839,12.2039,15.804,8.253,15.2769,16.9257,16.9814,54.7543,20.3832,,,,,,,11.8611,10.06,20.3866,,10.352,,,,22.7312,,
2017/3/15,21.29,9.5642,49.4748,13.2437,23.7158,6.0758,15.6946,15.804,14.5348,10.369,11.0433,18.957,9.009,10.89,5.68,26.4993,13.3843,13.14,9.1516,24.2077,83.4426,,,,,,,,,,,,6.45,8.4306,27.6456,9.4099,31.9551,12.2427,15.7576,8.2331,14.9789,16.9257,16.741,54.6366,20.8039,,,,,,,11.1727,10.13,20.6465,,10.3327,,,,22.7718,,
2017/3/16,21.7,9.7007,50.531,14.0325,23.8346,6.1613,15.7142,15.8577,15.3084,10.4186,11.262,19.1976,9.005,10.89,5.68,27.0947,13.4343,13.23,9.1516,24.3826,91.7855,,,,,,,,,,,,6.53,8.5603,27.8804,9.5076,31.148,12.4751,15.9034,8.3193,15.1244,16.9257,16.67,55.1615,21.5792,,,,,,,11.2127,10.17,21.1961,,10.3423,,,,23.2999,,
2017/3/17,21.7,9.5544,48.8392,13.7793,23.4285,6.1014,15.5375,15.5405,15.2797,10.3094,11.0831,19.09,8.8758,10.89,5.68,26.1721,13.3544,13.36,9.1516,23.9841,87.9921,,,,,,,,,,,,6.5,8.4705,27.2934,9.3708,31.0384,12.2233,15.9696,8.1668,14.9009,16.9257,16.173,53.0031,20.6946,,,,,,,11.0431,10.16,21.5858,,10.3231,,,,22.1973,,
2017/3/20,22.2,9.6324,49.9834,14.8895,23.7356,6.0501,15.8516,15.5795,15.232,10.22,10.9041,19.1026,8.9854,10.89,5.68,26.2179,14.0236,13.69,9.1516,23.9647,86.708,,,,,,,,,,,,6.56,8.5004,27.7043,9.2535,31.985,12.1264,16.1353,8.1403,15.025,16.9257,16.1784,53.0619,22.3015,,,,,,,11.1528,10.13,22.0455,,10.3712,,,,22.5455,,
2017/3/21,23,9.6519,50.0518,15.3861,24.1913,6.1613,16.313,16.0967,14.9168,10.2001,11.2023,19.4191,9.0325,10.89,5.68,26.1656,14.0436,13.68,9.1516,23.9258,90.3581,9.3551,,,,,,,,,,,6.58,8.4106,27.8706,9.234,32.1843,12.4558,16.122,8.0806,14.766,16.9257,16.4188,53.4691,22.4274,,,,,,,11.073,9.91,21.8557,,10.3905,,,,22.9401,,
2017/3/22,22.94,9.4862,50.7853,15.2108,23.8941,6.3154,16.5289,16.3651,14.9455,9.9022,11.1825,19.9698,9.1891,10.89,5.68,27.7686,14.0236,13.42,9.1516,23.4982,90.4037,10.2886,,,,,,,,,,,6.55,8.3707,28.5652,9.0581,32.8718,12.756,15.8769,7.9547,14.947,16.9257,17.0961,53.7045,22.5434,,,,,,,10.9333,9.87,21.5958,,10.6794,,,,23.033,,
2017/3/23,22.85,9.4862,51.597,16.3891,23.8941,6.2469,16.6859,16.5603,14.8404,9.8823,11.2719,19.9634,9.5456,10.89,5.68,28.9398,13.8738,13.32,9.1516,23.7509,85.9585,11.3214,,,,,,,,,,,6.4,8.5303,28.8391,8.9311,33.6789,12.8238,15.9232,8.0409,15.1244,16.9257,17.1343,56.6969,22.7223,,,,,,,10.8436,9.83,21.9956,,10.6505,,,,25.3369,,
2017/3/24,22.75,9.5544,52.1153,15.873,23.8941,6.2084,17.0589,16.853,15.1842,9.9816,11.1328,20.647,9.7923,10.89,5.68,29.6072,13.9537,13.27,9.1516,23.5468,87.236,12.4536,,,,,,,,,,,6.46,8.8795,30.1108,8.9799,33.9081,13.1628,15.9961,8.1204,15.1634,16.9257,17.7351,55.5686,23.4115,,,,,,,10.9234,9.87,22.0355,,11.469,,,,25.6502,,
2017/3/27,22.47,9.5252,50.7559,15.7075,23.8941,6.1186,16.1755,16.5408,15.2033,9.8426,11.1924,20.5394,9.5221,10.89,5.68,29.9802,13.9836,13.16,9.1516,23.3233,85.6456,13.6949,,,,,,,,,,,6.43,8.8995,29.1032,9.0288,32.7821,13.0078,15.9034,7.8619,14.8725,16.9257,17.533,55.5686,24.2464,,,,,,,10.8136,9.97,21.9956,,11.4498,,,,24.6579,,
2017/3/28,23.17,9.3887,50.355,15.7464,23.8941,5.9474,15.9007,16.5212,15.146,9.783,10.9538,20.5458,9.5808,10.89,5.68,29.6007,13.9836,13.3,9.1516,23.197,81.3894,15.0654,,,,,,,,,,,6.49,9.0591,29.2304,8.9311,33.4497,12.8044,16.1022,7.8685,14.9222,16.9257,17.2217,55.5686,23.491,,,,,,,10.7737,9.87,21.8057,,11.5846,,,,24.2401,,
2017/3/29,24,9.3497,49.5335,16.1165,23.8941,5.8618,16.2442,16.248,14.9646,9.7532,10.5861,20.5711,9.7375,10.89,5.68,29.5483,13.9836,13.13,9.1516,22.643,74.1154,16.575,,,,,,,,,,,6.55,9.0092,28.3597,8.8529,33.38,12.5236,15.804,7.5437,14.727,16.9257,16.9322,55.5686,21.8012,,,,,,,10.5144,9.41,21.0162,,11.9024,,,,22.9808,,
2017/3/30,24.2,9.1255,49.7682,15.9801,21.7741,5.6992,15.5768,16.2968,14.5539,9.4155,10.4071,20.0774,9.5377,10.89,5.68,28.5472,13.9836,12.51,9.1516,22.0211,72.8574,18.2334,,,,,,,,,,,6.53,8.8995,27.8804,8.6281,33.2305,12.0199,15.2076,7.4111,13.4817,16.9257,16.5608,55.5686,21.7118,,,,,,,10.1353,9.37,20.7664,,12.0853,,,,21.3326,,
2017/3/31,24.03,9.028,50.267,15.3861,21.5859,5.7463,15.675,16.6091,15.1556,9.2665,10.6059,20.1913,9.9098,10.89,5.68,30.6868,13.9836,12.18,9.1516,22.2057,68.5361,20.0608,,,,,,,,,,,6.48,8.9793,28.4282,8.5597,34.2269,12.1071,15.2341,7.431,13.7372,16.9257,16.7793,55.5686,19.9458,,,,,,,10.235,9.39,20.7764,,11.8638,,,,21.0773,,
2017/4/5,25,9.1547,52.0077,16.7786,22.6756,5.8704,16.0381,16.4773,15.6522,9.5943,10.9737,20.1913,10.0391,10.89,5.68,32.0478,13.9836,12.59,9.1516,23.0318,71.5669,22.0668,,,,,,,,,,,6.64,9.109,28.4282,8.804,34.7451,12.6495,15.5389,7.5967,13.7656,16.9257,17.1507,55.5686,20.2142,,,,,,,10.5144,9.79,20.9862,,11.7194,,,,21.559,,
2017/4/6,24.99,9.1352,51.2351,16.8663,22.5864,5.8789,16.3522,15.9455,15.2702,9.4552,10.8445,20.3052,9.949,10.89,5.68,31.3804,13.9836,12.64,9.1516,22.643,74.324,24.2715,,,,,,,,,,,6.61,8.9993,28.2032,8.804,34.0775,12.4945,15.8172,7.61,14.0991,16.9257,16.9868,55.5686,18.9618,,,,,,,10.5144,9.9,22.6451,,11.8927,,,,21.6286,,
2017/4/7,24.66,9.184,52.1251,17.3045,22.4379,5.8404,16.205,16.1992,16.1487,9.5049,10.6855,20.5015,9.9804,10.89,5.68,31.243,13.9836,12.61,9.1516,22.5653,75.5168,26.6947,16.8153,,,,,,,,,,6.54,9.4283,28.0369,8.7259,33.6889,12.8625,15.9034,7.5371,14.0565,16.9257,17.5221,55.5686,17.9545,,,,,,,10.5243,9.89,23.1548,,11.7579,,,,21.0483,,
2017/4/10,23.5,9.067,51.3329,17.139,22.1407,5.6864,15.9007,15.9552,15.9196,9.2467,10.437,20.5141,9.8903,10.89,5.68,31.2037,13.9836,12.35,9.1516,22.0794,73.0986,28.1149,18.4953,,,,,,,,,,6.37,9.5081,28.7511,8.5988,33.5793,12.6592,15.6582,7.3249,13.9181,16.9257,17.7843,55.5686,17.6597,,,,,,,10.3547,9.62,22.9549,,11.2764,,,,19.1622,,
2017/4/11,24.37,9.145,50.6582,17.3435,21.8237,5.6393,15.459,15.8528,15.9291,9.3162,10.4867,20.3306,9.7532,10.89,5.68,30.3793,13.9836,12.37,9.1516,21.7684,74.513,26.3074,20.3436,,,,,,,,,,6.47,9.3784,28.575,8.7259,32.7323,12.4364,15.7245,7.4509,13.7407,16.9257,18.2922,55.5686,17.885,,,,,,,10.5543,9.76,22.6751,,11.1994,,,,19.9225,,
2017/4/12,26.81,9.2912,50.1594,16.9929,21.2689,5.6565,15.5572,15.9309,15.6999,9.346,10.2481,20.2862,9.949,10.89,5.68,31.6028,13.9836,12.27,9.1516,21.302,70.6739,24.1921,22.38,,,,,,,,,,6.66,9.1888,28.6826,8.6868,33.1707,12.0005,15.2474,7.3581,13.4817,16.9257,18.1338,55.5686,17.2289,,,,,,,10.6939,9.69,22.2654,,11.2764,,,,19.4408,,
2017/4/13,25.78,9.2327,50.5506,17.8206,21.2095,5.6864,15.9105,16.1211,14.1337,9.4652,10.2779,20.4951,9.808,10.89,5.68,30.9289,13.9836,12.38,9.1516,21.438,69.3573,24.2119,24.6199,23.938,,,,,,,,,6.61,9.1988,29.0739,8.7454,33.2803,12.1749,15.3865,7.3714,13.5953,16.9257,17.4784,55.5686,16.9175,,,,,,,10.644,9.62,22.855,,11.1705,,,,19.5394,,
2017/4/14,24.27,9.0572,49.0739,17.5187,20.5953,5.665,15.832,15.9894,12.7395,9.2566,10.258,20.6407,9.714,10.89,5.68,30.0979,13.9836,12.11,10.0647,21.0784,66.3525,23.2188,27.0831,26.3279,,,,,,,,,6.58,8.9294,28.1934,8.6184,31.8853,11.8068,15.3865,7.2918,13.3682,16.9257,16.9267,55.5686,16.5331,,,,,,,10.3946,9.38,22.1754,,10.7468,,,,19.0984,,
2017/4/17,24.33,8.8915,49.1912,17.285,19.8226,5.7848,15.5964,15.4429,11.4693,9.0977,10.0791,20.8559,9.5534,10.89,5.68,30.7392,13.9836,11.91,9.9019,20.2233,60.5386,20.895,27.8076,28.9588,,,,,,,,,6.61,9.0192,28.1543,8.4913,32.1344,11.4678,14.7305,7.1924,13.4995,16.9257,16.9868,55.5686,15.2874,,,,,,,10.0754,9.48,21.2561,,10.7372,,,,18.8547,,
2017/4/18,23.55,8.8232,49.7291,16.9345,20.0405,5.9688,16.3326,15.7894,10.7817,8.8792,9.6716,21.6598,9.5025,10.89,5.68,30.4055,13.9836,11.54,10.0434,20.0095,61.073,19.743,26.4644,31.8595,,,,,,,,,6.62,9.2188,28.5945,8.3643,32.1643,11.3322,14.4257,7.0001,13.6946,16.9257,18.0519,55.5686,15.1283,,,,,,,9.9757,9.26,21.376,,10.8623,,,,18.8721,,
2017/4/19,22.38,8.5405,49.778,17.1,20.2188,5.9688,16.4307,16.0382,10.9536,8.6805,9.5424,21.7864,9.5769,10.89,5.68,30.3073,13.9836,11.12,9.5055,20.3787,63.6085,21.3518,27.6979,35.0493,,,,,,,,,6.46,9.0092,28.1739,8.1884,32.6725,11.4775,14.0612,7.0134,13.723,16.9257,18.1011,55.5686,15.5491,,,,,,,9.6664,9.31,21.9956,,10.6312,,,,19.4582,,
