ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2017/10/10,17.9725,17.8977,42.4015,7.15,11.82,8.5915,9.8381,13.311,10.4012,62.7941,44.0821,25.5159,15.4106,7.8823,21.3634,42.9192,5.4863,31.1645,44.8107,30.2405,,,20.18,10.39,13.2294,11.14,12.0781,8.4348,6.14,23.2068,34.9582,,,0.54
2017/10/11,17.6375,17.4395,42.4015,7.15,11.54,8.4326,9.9876,13.0848,10.3608,63.3215,42.364,25.5557,14.863,7.7563,20.6236,44.0888,5.4187,31.4023,43.8881,28.5915,,,20.29,10.39,12.8225,10.92,11.8389,8.3362,6.1,22.9,33.8659,,,0.543
2017/10/12,17.4567,17.4595,44.1344,7.15,11.33,8.3631,9.8481,13.2644,10.5062,62.7941,42.7076,25.0883,14.5345,7.7289,20.8636,44.0668,5.4371,30.7683,43.9279,29.1372,,,20.26,10.39,12.6438,10.67,11.7691,8.1392,6.09,22.5437,33.9624,,,0.538
2017/10/13,17.6175,17.6089,44.4612,7.15,11.31,8.4127,9.8082,13.158,10.5142,62.7443,42.3149,25.3071,14.5445,7.8111,20.8036,41.5409,5.4617,31.6797,43.8682,28.4596,,,20.12,10.39,12.8026,10.83,11.7691,8.0308,6.12,22.9198,34.0996,,,0.541
2017/10/16,17.095,17.2802,44.0552,7.15,11.26,8.075,9.4793,12.7522,10.2477,62.0577,39.3303,24.5116,13.6585,7.5261,20.2438,41.1839,5.2712,32.0957,39.8657,26.5047,,,19.63,10.39,12.624,10.38,12.0183,8.0406,5.99,22.4645,33.7185,,,0.535
2017/10/17,17.1485,17.2304,44.8375,7.15,11.11,8.0849,9.4793,12.7056,10.2154,62.6946,39.3696,23.6962,13.6386,7.5644,19.6839,39.7562,5.2958,31.6301,39.8325,26.7625,,,19.58,10.39,12.6438,10.38,11.5399,7.8041,6.06,21.8312,33.3883,,,0.533
2017/10/18,17.1351,17.4196,47.3626,7.15,11.06,7.8962,9.2201,12.6391,9.9328,62.5552,38.5547,22.7615,13.1209,7.3342,19.7039,37.7794,5.2098,30.8079,39.6997,26.1029,,,19.57,10.39,12.7729,10,11.52,7.5972,5.99,20.8811,33.7185,,,0.532
2017/10/19,16.7734,16.8718,47.0358,7.15,11.14,7.7075,9.1304,12.1801,9.4079,64.6849,38.8394,22.8211,13.0811,7.3452,19.1641,37.7629,5.0501,30.8277,38.724,27.9798,,,19.62,10.39,12.3263,9.82,11.3905,7.2523,5.91,20.9702,34.9785,,,0.528
2017/10/20,16.9409,16.9914,47.1348,7.15,10.82,7.787,9.26,12.2732,9.5048,62.6946,39.3598,23.4178,13.3399,7.4493,19.414,39.1028,5.1484,31.541,39.0891,29.2151,,,19.82,10.39,12.366,9.99,11.4702,7.3312,6.02,21.9697,38.4789,,,0.534
2017/10/23,17.1351,17.1408,47.521,7.15,10.69,7.8168,9.4494,12.526,10.4577,63.4708,39.7525,23.2686,13.2105,7.6302,19.544,38.3834,5.2221,31.8481,39.1886,32.1354,,,19.49,10.39,12.1774,10.03,11.4702,7.4001,6.02,21.9895,39.4391,,,0.533
2017/10/24,16.9811,16.832,48.739,7.15,11.12,7.7969,9.2899,12.1202,10.7242,63.7494,39.1732,23.3382,13.3797,7.5261,19.1341,38.5317,5.1361,31.7688,38.6709,32.6691,,,19.4,10.39,12.1873,9.82,11.1911,7.2326,5.99,21.6234,38.7939,,,0.532
2017/10/25,17.0481,17.3599,48.7489,7.15,10.95,7.8466,9.4294,12.0936,10.4012,64.0082,39.4972,22.9703,13.4892,7.5644,19.444,39.1961,5.1852,31.8877,39.0891,32.6751,,,19.56,10.39,12.4851,9.88,11.2509,7.4198,6.04,21.2671,39.0377,,,0.535
2017/10/26,17.1218,17.4893,46.9368,7.15,11.03,7.8565,9.4095,12.2732,10.1831,64.7048,39.1536,22.851,13.4195,7.5973,19.6939,37.9002,5.1668,31.6301,39.255,32.9629,,,19.54,10.39,12.5645,10.2,11.3107,7.5873,6.14,21.465,40.8819,,,0.537
2017/10/27,16.8002,17.4296,47.62,7.23,10.94,7.7472,9.4195,12.067,9.9409,68.3868,38.0879,22.5129,13.0014,7.5151,19.494,39.5915,5.0931,30.9664,38.8368,31.6317,,,19.64,10.39,12.2667,10.17,11.1513,7.479,6.14,21.089,39.5508,,,0.537
2017/10/30,16.2777,16.8519,46.4218,7.21,10.17,7.4791,9.0706,11.6546,9.5613,73.7109,36.4105,21.8765,11.996,7.4164,17.9245,39.9484,4.878,30.382,37.2704,31.4278,,,19.35,10.39,11.4827,9.77,10.5633,7.1439,6,20.5051,40.9225,,,0.53
2017/10/31,16.4184,17.9276,47.3725,7.72,10.32,7.5685,9.1603,11.5947,9.6017,71.9893,36.9038,22.2742,11.996,7.3945,18.1944,42.057,4.921,31.3627,37.7284,31.9735,,,19.3,10.39,11.4132,9.78,10.5932,7.3016,6.04,21.6135,41.2578,,,0.534
2017/11/1,16.5658,17.9873,46.6001,7.82,10.24,7.5486,9.1404,11.6812,9.634,69.3521,38.1668,22.1947,11.8168,7.4822,18.1344,42.5018,4.9272,31.6797,37.9142,32.5012,,,19.29,10.39,11.3537,9.62,10.6132,7.3213,6.09,21.5838,42.9598,,,0.536
2017/11/2,16.5591,17.6786,47.0358,8.11,10.04,7.4592,8.8413,11.4816,9.3433,65.0531,37.6833,21.4588,11.8566,7.4,18.1544,40.5799,4.8166,31.6995,37.3367,33.2568,,,18.87,10.39,11.4033,9.29,10.4338,7.1242,6.09,21.3562,40.1351,,,0.531
2017/11/3,16.3112,17.7782,49.6104,7.88,9.61,7.4095,9.0108,11.7411,8.996,63.1921,36.6769,20.4744,11.4086,7.0766,19.9739,40.1186,4.8166,32.4523,36.9916,32.813,,,18.62,10.39,11.1155,9.34,10.3242,7.0158,6.2,20.3863,39.9623,23.4829,,0.533
2017/11/6,16.5792,18.4455,51.8384,8.23,9.92,7.5089,9.0407,12.1668,9.093,62.7045,37.3873,20.3551,11.7073,7.1917,20.5737,41.2718,4.8965,32.6108,37.7416,34.0003,,,18.62,10.39,10.8277,9.38,10.3939,6.937,6.24,20.604,40.2113,25.8312,,0.531
2017/11/7,16.8002,18.2861,51.7889,8.26,10,7.4691,8.9709,12.1734,8.8426,62.9832,37.1998,20.5937,12.1254,7.1095,20.5437,39.4707,4.878,34.0175,37.8478,34.54,,,18.16,10.39,10.9567,9.48,10.5035,6.9173,6.3,20.4952,41.4103,28.4163,,0.534
2017/11/8,16.693,18.067,50.2045,8.45,10.09,7.5585,8.9311,12.1601,8.9557,62.6946,37.6735,21.6577,12.1552,7.1533,20.2538,40.1845,4.9272,33.5816,37.9806,34.2402,,,19.98,10.39,11.0956,9.51,10.5733,6.9469,6.54,21.465,40.445,31.2579,,0.547
2017/11/9,16.693,18.6746,54.8487,8.46,10.39,7.6082,8.9809,12.1934,9.0283,62.7045,37.9596,21.6577,12.2847,7.2684,21.3234,39.3773,4.9333,33.8887,38.2527,33.9644,,,19.78,10.39,11.2048,9.56,10.8623,6.9961,6.59,21.7322,40.6584,34.3857,,0.55
2017/11/10,16.7131,19.1626,56.6311,8.5,10.2,7.5983,8.9211,12.393,9.3271,63.2718,38.3148,21.787,12.1453,7.2958,21.0935,40.19,4.9702,33.4925,38.2594,33.7665,,,19.28,10.39,11.2743,9.45,10.932,7.0848,6.63,22.2864,41.8777,37.8292,,0.561
2017/11/13,17.0213,19.8996,56.8687,8.28,10.21,7.5387,8.8712,12.2001,9.0849,62.5254,38.4333,21.9461,12.9317,7.4164,21.6333,39.8057,5.4678,33.5321,37.6553,35.0078,,,18.97,10.39,11.0956,9.35,10.9021,6.9961,7.13,22.5437,43.0614,41.6082,,0.577
2017/11/14,16.76,19.5012,56.938,8.48,9.99,7.4791,8.6619,11.9007,8.8991,62.8538,37.2393,21.6677,13.0711,7.3452,20.7236,36.2968,6.0146,32.3632,37.204,34.0303,,,19.5,10.39,11.0758,9.24,10.7128,6.8582,7.22,22.5635,43.3256,45.7719,,0.574
2017/11/15,16.4117,19.1925,54.6011,8.6,9.78,7.3202,8.4526,11.5747,8.996,62.8438,37.2492,20.007,12.2448,7.1204,21.5034,34.265,5.7443,30.907,37.0248,32.2014,,,19.16,10.39,10.9468,9.18,10.5633,6.868,7.42,20.515,40.638,50.3501,,0.574
2017/11/16,16.3983,19.2522,56.433,8.64,9.78,7.3301,8.5224,12.0737,8.8103,62.9135,36.4993,19.6789,12.2946,7.1588,21.1935,34.4572,5.4371,30.6891,36.9385,31.9016,,,18.84,10.39,10.917,9.2,10.6729,6.8976,7.99,20.0202,39.0682,55.3822,,0.588
2017/11/17,15.7686,18.316,54.9576,8.5,9.12,6.9725,8.1336,11.8275,8.2127,62.8438,33.9042,18.7939,11.5778,6.7696,22.693,33.3864,4.8965,28.8465,34.1839,31.182,,,18.7,10.39,10.778,8.76,10.0451,6.2965,7.5,19.4759,38.5906,60.9174,,0.571
2017/11/20,15.8021,18.804,55.3438,8.51,9.09,6.8931,8.024,11.8475,8.237,64.0878,33.3713,19.6789,11.8864,6.66,22.673,34.8142,4.749,29.4904,34.0777,33.1488,,,18.45,10.39,10.7979,8.83,10.1149,6.2472,7.81,19.8222,39.6524,63.0487,,0.581
2017/11/21,15.8624,19.0331,58.7403,8.56,9.01,7.5784,7.9742,12.1069,8.0916,65.471,32.7201,19.5894,11.548,6.5175,23.8127,34.2211,4.6999,29.3121,33.5732,32.2614,,,18.06,10.39,10.8872,8.83,10.1348,6.0797,7.69,19.0305,38.489,65.5449,,0.578
2017/11/22,15.9964,18.5849,56.2251,8.56,8.94,8.3333,7.9941,12.1136,8.0512,68.7152,32.1872,19.8579,11.6674,6.6106,23.9826,34.5725,4.706,29.3715,33.4073,34.1203,,,18.83,10.39,10.8277,8.63,10.0252,6.129,7.52,19.1394,37.8895,62.1014,,0.573
2017/11/23,15.7418,17.6288,51.2145,8.35,8.74,9.1676,7.8346,11.914,7.8251,65.68,31.1314,19.3905,11.1199,6.3859,21.5834,33.9905,4.5094,27.9451,33.2015,33.2928,,,18.51,10.39,10.6986,8.59,9.9455,5.9516,7.47,18.4961,35.2579,63.3249,,0.568
2017/11/24,15.8222,17.3101,51.9671,8.28,8.84,8.8398,7.8844,11.8076,7.8574,65.7795,31.1709,19.5993,10.9905,6.4078,20.7836,34.1991,4.4234,28.0838,33.248,34.3781,,,18.21,10.39,10.7185,8.59,9.8259,6.0206,7.52,18.6545,34.5822,60.4044,,0.566
2017/11/27,15.5543,16.9914,50.8779,8.47,8.99,7.9558,7.7449,11.5215,7.6313,65.879,30.944,18.8535,10.9805,6.3585,19.494,32.4859,4.4418,28.0639,33.3475,32.0875,,,17.69,10.39,10.5795,8.36,9.7163,5.9418,6.99,18.0211,35.5932,64.2228,,0.553
2017/11/28,16.204,17.32,52.1949,8.46,9.06,8.2339,7.8545,11.6479,7.7524,65.9885,31.7333,19.0823,11.3986,6.5175,20.1538,32.7879,4.5033,28.4998,33.7325,32.3693,,,17.74,10.39,10.5994,8.44,9.8359,6.0502,7.16,18.2685,37.097,66.3738,,0.56
2017/11/29,16.1103,16.8619,50.7986,8.33,9.01,8.1445,7.9044,11.4484,7.817,66.088,31.4176,19.2513,11.2095,6.4846,19.8439,33.4963,4.448,28.5692,33.2413,31.7816,,,17.88,10.39,10.4208,8.38,9.8857,6.0403,7.08,18.7237,37.0665,67.6762,,0.56
2017/11/30,16.8806,16.7822,48.0359,8.53,8.84,8.2935,8.3928,11.2621,7.7282,66.1079,32.7398,19.3607,11.0701,6.4243,20.0838,33.0515,4.448,29.4211,33.394,31.8116,,,17.91,10.39,10.2223,8.41,9.9953,6.6414,6.93,18.417,36.5737,64.43,,0.555
2017/12/1,16.9208,17.1905,49.4915,8.51,9.09,9.1278,8.343,11.3419,7.9301,66.1776,32.4931,19.3905,11.329,6.5887,20.7736,33.0185,4.4848,30.273,33.7989,32.915,,,17.99,10.39,10.2223,8.43,10.0053,6.7301,7.03,18.7336,37.6,62.9697,,0.56
2017/12/4,16.7198,16.8519,50.4719,8.21,8.99,8.7405,8.034,11.3087,7.7847,65.1824,31.092,19.1121,11.0701,6.4791,20.7236,29.8721,4.3128,29.4013,32.79,31.11,,,17.76,10.39,10.262,8.05,9.7761,6.5429,7.1,18.4368,34.7499,56.6747,,0.566
2017/12/5,15.9629,16.2543,50.8581,7.83,8.44,8.9292,7.725,11.0027,7.5182,64.6849,29.5527,18.058,10.5823,6.1228,18.8942,28.8837,4.1469,27.9946,31.6748,31.4878,,,17.23,10.39,10.3017,7.78,8.939,6.3458,6.91,17.5758,34.5619,53.2608,,0.549
2017/12/6,16.338,16.5133,50.8283,7.7,8.63,9.1278,7.8944,11.1357,7.9462,63.3315,30.1151,18.3961,10.7715,6.2598,19.614,29.4218,4.2821,28.8267,32.1196,34.0003,,,17.39,10.39,10.5101,7.85,8.939,6.533,6.8,17.843,35.1868,54.4547,,0.55
2017/12/7,16.0567,16.6926,48.838,7.6,8.63,8.8199,7.9343,11.3286,7.8332,62.6946,29.9967,18.0083,10.6221,6.2324,19.534,29.323,4.3927,28.9357,32.1992,34.4081,,,17.1,10.39,10.5498,7.83,8.8094,6.5527,6.69,17.5758,34.5466,51.5341,,0.546
2017/12/8,16.3045,16.9914,51.2244,7.75,8.81,8.6908,8.0639,11.3087,7.9139,62.7145,30.6085,18.2768,10.7516,6.3256,19.9639,29.8721,4.3804,29.114,32.5178,34.3841,,,17.37,10.39,10.5498,7.95,8.8792,6.5231,6.71,17.8232,35.5627,53.2411,,0.552
2017/12/11,16.5323,17.1308,52.7593,8.05,8.92,8.6412,8.0838,11.3486,7.8574,62.9234,31.013,18.5453,11.0004,6.4736,20.0138,30.2839,4.3988,29.3022,32.4913,35.1277,,,17.43,10.39,10.5597,8,8.9689,6.4739,6.81,18.3675,36.7668,55.2934,,0.556
2017/12/12,16.2978,16.9814,52.1453,8.24,8.71,9.0682,7.8944,11.1424,7.5748,62.5851,29.9572,18.9729,10.9009,6.4024,19.594,30.9593,4.3313,29.4112,31.2965,34.0903,,,17.36,10.39,10.4009,7.87,8.7795,6.2472,6.61,18.6941,36.0911,54.4547,,0.548
2017/12/13,16.2442,17.2503,53.4128,8.26,9.45,9.5947,8.0838,11.2688,7.6636,64.6053,30.6085,19.1817,11.1299,6.4133,20.1738,30.0368,4.405,29.6687,31.3629,34.1802,,,17.41,10.39,10.2818,8.03,8.939,6.2867,6.51,18.8821,37.727,57.2174,,0.548
2017/12/14,16.1571,17.2403,53.9179,8.24,9.43,9.5748,8.0938,11.1024,7.6636,63.1623,30.5295,19.0425,11.3489,6.3859,21.3634,29.9435,4.3804,29.6984,31.5288,33.8864,,,17.31,10.39,10.123,7.92,8.8891,6.1881,6.69,18.8029,39.8404,57.4937,,0.553
2017/12/15,15.9562,17.0511,52.5315,8.28,9.57,9.2172,8.1037,11.1224,7.8574,62.595,30.273,18.595,11.2394,6.4188,21.7333,29.4053,4.3927,29.53,31.2832,32.927,,,17.22,10.39,9.9742,8,8.939,6.1783,6.47,18.6149,39.9319,54.8987,,0.548
2017/12/18,15.7485,16.8519,51.6502,8.22,9.46,9.396,8.014,11.0559,8.3339,62.4657,30.1151,19.0325,11.1697,6.216,21.3734,29.8391,4.3927,29.4409,30.6858,32.2614,,,17.05,10.39,9.7757,7.92,8.7895,6.2965,6.32,18.7633,40.0538,53.2707,,0.548
2017/12/19,15.8624,17.2304,52.0859,8.31,9.21,9.3066,8.0439,11.2288,8.0593,62.4358,30.6282,18.8635,11.3389,6.3037,21.4234,29.3998,4.3927,29.6093,31.2766,32.5912,,,17.09,10.39,9.8352,7.91,8.9788,6.3951,6.29,18.6446,40.1402,53.6062,,0.549
2017/12/20,15.7686,16.6129,50.9274,8.23,8.9,8.9391,7.8645,11.1424,7.8574,62.2069,30.194,18.595,10.9905,6.2763,20.8636,29.301,4.3927,29.4013,30.7854,31.6917,,,17.12,10.39,9.5772,7.73,8.8293,6.1684,6.17,18.6248,39.3832,53.3003,,0.547
2017/12/21,15.6949,17.1009,53.4524,8.24,8.74,8.661,7.8545,11.3353,7.8332,62.595,30.2138,18.416,10.9407,6.2763,20.6836,29.4822,4.3927,29.1734,30.719,32.7291,,,17.09,10.39,9.3489,7.77,8.8792,6.1093,6.13,18.6347,39.2613,53.2411,,0.548
2017/12/22,15.5878,17.0113,53.6406,8.14,8.83,8.6809,7.7349,11.2554,7.7444,62.396,30.2138,18.5453,10.8013,6.2434,19.9239,31.6238,4.3927,29.322,30.4137,32.7411,,,17.06,10.39,9.3191,7.81,8.8393,6.1389,6.01,19.3175,41.0699,54.287,,0.548
2017/12/25,15.5811,16.6527,51.4819,8.18,8.89,8.3631,7.7648,11.1091,7.4698,61.6994,29.158,18.1376,10.6221,6.1392,19.394,30.8111,4.0548,29.4211,28.9069,33.6466,,,16.57,10.39,8.9122,7.69,8.5105,5.991,5.98,19.0701,40.0131,54.6323,,0.55
2017/12/26,15.7552,16.9216,51.9671,7.89,8.82,8.512,7.8047,11.1889,7.5586,61.6497,29.9276,18.2768,10.7416,6.1941,20.1038,30.9044,4.0978,29.4112,29.3583,33.9824,,,16.7,10.39,8.9222,7.77,8.6201,5.991,6.02,19.08,40.4043,56.9806,,0.555
2017/12/27,15.6213,16.8619,50.0263,7.89,8.7,8.1147,7.7549,11.0958,7.5667,61.6497,30.046,19.301,10.5027,6.1447,19.6939,30.9703,4.0917,29.6093,29.1592,33.9824,,,16.77,10.39,9.0512,7.7,8.5005,5.9024,5.96,19.4462,38.4179,58.2534,,0.554
2017/12/28,15.6213,16.6826,48.63,7.87,8.79,7.8267,7.7549,11.0891,7.5909,61.6497,30.1447,19.49,10.5325,6.1831,20.1638,31.19,4.1162,29.7183,29.4379,33.9824,,,16.59,10.39,9.2596,7.63,8.5902,5.9615,6.09,19.2779,38.2299,57.3457,,0.562
2017/12/29,15.7351,16.5133,48.9172,7.91,8.86,7.9062,7.8745,11.1823,7.6474,61.6596,31.2992,19.4999,10.7416,6.216,20.1438,31.8819,4.1838,29.4508,30.1415,33.9824,,,16.7,9.87,9.3688,7.73,8.6898,6.0108,6.11,19.179,39.0174,54.583,,0.563
2018/1/2,15.8021,16.6328,49.6401,7.81,9.1,7.9856,7.9143,11.2954,7.7201,61.6696,31.0821,19.5794,10.8013,6.3859,20.1638,31.7281,4.1961,29.6687,30.2477,33.9824,,,17.33,9.38,9.3985,7.93,8.7496,6.6118,6.14,19.268,38.8345,55.4216,,0.565
2018/1/3,16.2844,16.9914,51.0462,7.94,9.2,8.0849,8.0738,11.4151,7.8332,61.6397,30.9834,19.7783,10.9905,6.3859,20.7436,31.503,4.2207,30.7089,30.4137,33.9824,,,17.24,8.91,9.6367,8.01,8.8792,6.464,6.18,19.7727,39.7642,56.0728,,0.562
2018/1/4,16.0768,17.091,51.0066,7.86,9.14,8.0353,7.9841,11.455,7.7363,61.6397,30.9933,19.5496,10.871,6.4298,20.6236,31.5194,4.2268,30.5702,29.8628,33.9824,,,17.23,8.46,9.5474,8.13,8.8692,6.4148,6.25,19.8519,39.6728,55.0862,,0.565
2018/1/5,16.0567,16.9416,51.0462,7.96,9.07,8.1247,8.2931,11.475,7.7282,61.5999,31.0722,19.311,10.8013,6.4462,19.9439,30.7562,4.2391,30.5306,30.0221,33.9824,,,17.28,8.04,9.339,8.1,8.9091,6.3951,6.23,19.6738,40.1503,53.2904,,0.561
2018/1/8,15.9562,16.8121,49.8876,7.93,9.08,7.8962,8.2134,11.322,7.6555,61.6098,31.2301,19.7286,10.662,6.4407,19.2641,31.1186,4.233,30.7089,29.9358,33.9824,,,17.3,7.64,9.4283,8.03,8.8592,6.4049,6.16,20.2478,42.1164,54.2179,,0.557
2018/1/9,15.9361,17.2503,52.9276,7.82,8.93,7.8565,8.1835,11.2554,7.7767,61.8586,30.3223,19.5297,10.5624,6.3804,19.364,32.0686,4.1777,30.2928,30.2146,33.9824,11.2026,,17.32,7.26,9.5275,8.02,8.8592,6.3359,6.07,20.0399,42.4619,53.6851,,0.555
2018/1/10,15.6748,17.0312,53.5218,7.72,8.77,7.7174,8.1934,11.0559,7.6474,61.6397,29.7204,19.311,10.7416,6.3475,18.9342,31.2064,4.1347,28.7574,29.7234,33.9824,12.322,,16.91,6.9,9.3985,7.78,8.7795,6.1783,6.23,19.5649,40.8209,53.1918,,0.56
2018/1/11,15.983,17.081,54.3437,7.67,9.12,7.8565,8.2134,11.1291,7.7201,61.6198,30.1743,19.7187,11.0502,6.5339,19.2241,31.4865,4.1715,28.906,30.4402,33.9824,13.555,,17.14,6.56,9.2497,7.93,9.0386,6.7991,6.49,19.5946,40.2672,53.9022,,0.568
2018/1/12,15.7485,16.7125,53.8089,7.58,8.91,7.6181,8.0838,11.0359,7.6717,61.6198,29.8191,19.311,10.7516,6.3914,19.1541,29.7897,4.1715,28.8465,30.427,33.9824,14.9097,,16.92,6.23,9.2596,8.05,8.929,6.9863,6.49,18.7534,39.3527,53.1819,,0.568
2018/1/15,15.2863,15.9356,53.393,7.21,8.58,7.2208,7.7947,10.6168,7.4698,61.5999,28.3784,17.7299,9.9551,6.1831,17.9045,29.323,3.9934,27.6974,28.9003,33.9824,16.4023,,16.24,5.92,8.8924,8.33,8.5603,6.7202,6.49,17.5164,38.9767,49.7186,,0.568
2018/1/16,15.4002,15.6667,55.4032,7.18,8.5,7.2904,7.8545,10.6434,7.4859,61.5302,31.2202,17.8492,9.7262,6.1338,17.9345,29.3834,3.9934,27.7866,28.9401,33.9824,18.0409,,15.88,5.62,8.8626,8.49,8.5304,7.0947,6.49,17.744,38.6821,48.1597,,0.568
2018/1/17,15.494,15.7165,51.8087,7.07,8.58,7.34,7.8446,10.5038,7.494,61.57,31.9702,17.6304,9.7162,6.3914,18.1144,29.2626,4.0179,27.9153,29.2255,33.9824,19.8458,,15.76,5.34,8.8725,8.31,8.5603,7.075,6.49,17.9419,39.3527,48.6234,,0.568
2018/1/18,15.3667,15.4775,51.4225,7.12,8.91,7.3003,8.1735,10.4306,7.5667,61.5601,31.4965,17.6503,9.6963,6.2544,17.7745,30.9264,4.0179,27.9153,29.0928,33.9824,21.8292,,15.63,5.07,8.7832,8.09,8.6001,7.0651,6.49,17.7638,40.8158,47.2618,,0.568
2018/1/19,15.3198,15.6169,51.6106,7.24,8.68,7.34,8.1735,10.4771,7.5021,61.5601,31.8419,17.6802,9.4873,6.1283,17.1447,29.8446,4.0486,27.9451,30.1349,33.9824,24.0113,,15.76,4.82,8.6145,8.01,8.63,6.9961,6.49,17.6945,40.4704,47.321,,0.568
2018/1/22,15.5945,15.7563,53.5218,6.99,8.85,7.3996,8.4426,10.4904,7.5505,61.6994,31.1512,18.0481,9.7162,6.2818,17.3946,26.8629,4.0609,27.8163,30.3075,33.9824,21.6102,,16.09,4.58,8.6343,7.87,8.6898,7.0257,6.49,18.0607,41.0648,45.8311,,0.568
2018/1/23,15.4672,15.597,53.2049,6.99,8.89,7.4294,8.2931,10.4771,7.5505,61.5601,31.2794,18.058,9.537,6.2215,17.4046,26.5225,4.1039,27.6083,30.4668,33.9824,20.8193,,16.05,4.35,8.6244,7.82,8.7197,7.2228,6.49,18.8425,42.8683,46.4527,,0.568
2018/1/24,15.7887,15.7364,53.3831,6.86,8.93,7.5486,8.3131,10.5104,7.5828,61.58,31.5952,18.3265,10.0248,6.4791,17.8345,26.5719,4.1654,28.1135,30.6659,33.9824,20.5516,,16.15,4.13,8.7634,7.84,8.8792,7.1439,6.49,18.7138,43.0461,49.3437,,0.568
2018/1/25,15.5744,15.6468,53.8881,6.87,8.84,7.4393,8.1536,10.5836,7.6151,61.6198,32.0688,18.2669,9.8656,6.5284,17.7445,25.7207,4.1285,26.4294,30.7124,33.9824,20.2636,,16.19,3.92,8.7832,7.86,8.7596,6.9173,6.49,18.5753,46.9631,48.0709,,0.568
2018/1/26,15.7217,15.4576,52.5909,6.96,8.72,7.2506,8.1735,10.4971,7.5505,61.5501,31.161,17.8989,9.9054,6.6161,17.6746,24.1612,4.2022,25.944,30.4469,33.9824,19.2658,,16.2,3.72,8.684,7.79,8.7197,6.8877,6.49,18.2586,45.9623,46.433,,0.568
2018/1/29,15.7619,15.2783,49.6896,6.83,8.6,7.1016,8.1336,10.1246,7.4213,61.5899,30.0263,17.9487,9.7361,6.6874,16.9948,24.6445,4.0855,25.7558,31.9536,33.9824,19.7404,,16.38,3.53,8.4458,7.01,8.5603,6.9469,6.49,17.7341,44.8497,45.2589,,0.568
2018/1/30,15.5074,15.3281,49.5311,6.72,8.64,7.191,8.0439,10.1645,7.5182,63.6897,29.5033,18.1475,9.6664,6.6819,17.0547,24.8367,4.2391,25.7954,31.7744,33.9824,19.9837,,16.39,3.35,8.4458,6.38,8.4507,7.006,6.49,18.0013,44.7074,46.5317,,0.568
2018/1/31,14.9179,15.0492,48.8578,6.76,7.78,6.8831,7.9442,9.7188,7.8493,61.5601,28.5265,17.4912,8.7008,6.4352,15.3453,23.5188,4.0118,25.0624,30.7323,33.9824,17.9842,,16.4,3.18,8.2572,6.01,7.9524,6.8877,6.49,17.457,44.4839,45.2194,,0.568
2018/2/1,14.3351,14.7902,48.4815,6.08,7,6.6745,7.4359,8.7476,7.2275,62.3363,27.441,16.6361,7.9641,6.3695,13.8157,23.1179,3.8213,23.9034,29.2056,33.9824,17.5218,,16.84,3.02,8.2671,6.17,7.2648,6.198,6.49,16.7544,43.4475,45.4463,,0.568
2018/2/2,14.4691,14.8102,49.551,5.93,6.75,6.4262,7.3761,8.4416,6.6622,61.5601,27.5003,16.467,8.0438,5.8816,12.7661,22.2448,3.7169,24.26,29.1857,33.9824,17.8219,,16.6,2.87,8.2771,6.11,7.3046,5.8334,6.49,16.695,44.3975,44.4597,,0.568
2018/2/5,14.2681,14.6209,48.2141,5.76,6.75,6.317,7.5256,8.4748,6.42,61.58,27.2338,16.2184,8.0338,5.6952,12.5061,22.1295,3.6186,23.2298,27.8582,33.9824,16.1671,,16.42,2.73,8.2374,6.06,7.2249,5.7447,6.49,16.596,40.3281,42.4271,,0.568
2018/2/6,12.848,13.5054,46.6001,5.3,6.75,5.7707,6.8877,7.783,5.782,61.2516,24.7078,14.7268,7.2772,5.3225,11.4165,21.1301,3.3298,22.6651,25.0704,33.9824,14.9868,,16.02,2.59,7.7411,5.7,6.5273,5.1732,6.49,15.2897,37.0767,39.1513,,0.568
2018/2/7,12.7944,13.6449,45.2138,5.35,6.75,5.7608,6.8179,7.9826,6.0243,61.4506,25.1617,14.9754,7.3668,5.5198,11.7164,21.2948,3.4159,22.5463,25.223,33.9824,15.5627,,16.01,2.46,7.5823,5.57,6.5672,5.2914,6.49,14.983,37.5593,39.1513,,0.568
2018/2/8,12.9351,14.0433,46.8278,5.37,6.75,6.3368,6.8578,8.1888,6.097,61.2018,25.8129,15.413,7.7152,5.6898,12.2762,22.1185,3.5572,23.309,25.3956,33.9824,15.6195,,15.98,2.58,7.6518,5.64,6.7466,5.4392,6.49,15.0819,38.0521,39.1513,,0.568
2018/2/9,12.1447,13.8341,45.5207,5,6.75,6.0289,6.8478,8.0025,5.8547,61.2516,24.8953,15.6118,7.6157,5.5801,12.1063,22.2174,3.4957,22.7444,24.0482,33.9824,15.6195,,16.1,2.45,7.5029,5.34,6.5273,5.3111,6.49,14.7751,37.2088,39.1513,,0.568
