ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2016/1/20,10.79,59.8089,17.28,7.3448,10.8385,9.8285,4.723,27.1117,11.632,14.5308,16.0388,13.2168,21.0505,23.5979,10.5795,14.8376,42.7632,13.0728,,,,,,,,,14.8739,16.93,6.33,5.9281,21.9713,6.7498,37.6612,,,,,,,,,,
2016/1/21,9.97,59.8089,16.29,6.8815,10.7519,9.3241,4.5223,24.3995,12.0419,13.44,15.4411,13.0571,20.4352,21.2368,10.2397,14.4688,39.9991,12.5024,,,,,,,,,13.6394,16.26,5.9262,5.7005,21.9713,6.4037,34.5392,,,,,,,,,,
2016/1/22,10.08,59.8089,17.37,7.1181,11.8292,9.4923,4.621,25.7955,12.4262,14.073,16.0887,13.5862,21.4578,20.7568,10.4662,14.7114,41.1545,12.8983,,,,,,,,,14.2221,16.87,6.1896,5.839,21.9713,6.4325,37.3648,,,,,,,,,,
2016/1/25,10.49,59.8089,16.38,7.2068,13.0149,9.6833,4.6652,28.3781,12.1764,14.4552,16.8707,13.3266,21.4412,20.9838,10.6185,14.6338,41.1398,13.065,,,,,,,,,14.7653,17.07,6.2861,5.8984,21.9713,6.6344,37.7402,,,,,,,,,,
2016/1/26,9.6,59.8089,14.74,6.4871,12.4518,8.7127,4.3285,28.069,10.9594,13.0101,15.1821,12.1587,19.2963,18.8887,9.5563,13.1685,37.0254,11.7575,,,,,,,,,13.2937,15.36,5.7155,5.3145,21.9713,5.971,33.9662,,,,,,,,,,
2016/1/27,9.68,59.8089,13.51,6.2899,13.2098,8.3917,4.2809,29.6643,10.4982,13.2967,16.1434,12.1088,19.6621,17.546,9.5992,12.9841,36.6549,11.5908,,,,,,,,,12.7604,15.29,5.5662,5.2254,21.9713,5.6537,35.1518,,,,,,,,,,
2016/1/28,9.49,59.8089,12.21,5.8561,11.8888,7.7727,4.2741,27.1217,9.4478,11.967,14.8932,11.3002,18.2737,15.7946,9.1775,12.1592,35.831,10.4317,,,,,,,,,11.832,14.83,5.215,4.9483,21.9713,5.0864,32.4645,,,,,,,,,,
2016/1/29,9.91,59.8089,12.88,6.1322,11.1038,8.2771,4.4747,27.6202,10.0243,12.5562,16.1136,11.7394,19.5373,16.9687,9.4821,12.8968,37.235,10.8146,,,,,,,,,12.7801,15.42,5.496,5.1562,21.9713,5.4325,34.0452,,,,,,,,,,
2016/2/1,9.99,59.8089,12.3,6.004,10.492,8.2541,4.3795,25.0078,10.0371,12.0029,15.8545,11.5198,18.8639,17.4033,9.2009,12.7706,37.3179,10.6427,,,,,,,,,12.8098,14.79,5.417,5.0374,21.9713,5.4614,35.0431,,,,,,,,,,
2016/2/2,10.61,59.8089,13.53,6.2899,10.9143,8.5904,4.5121,25.7855,10.8121,12.8389,16.5419,12.0688,20.1858,18.3568,9.525,13.3431,40.16,11.1428,,,,,,,,,13.7283,15.48,5.733,5.2353,21.9713,5.8171,36.5053,,,,,,,,,,
2016/2/3,10.5,59.8089,13.59,6.5068,11.2824,8.6057,4.5053,25.4366,10.9594,12.9185,16.6465,12.0588,20.3687,19.1611,9.6422,13.4984,41.2129,11.187,,,,,,,,,13.7184,15.42,6.0315,5.3937,21.9713,5.8941,36.1397,,,,,,,,,,
2016/2/4,10.6,59.8089,13.82,7.1575,11.342,9.0566,4.6754,27.9792,11.3886,13.3644,16.8059,12.2685,21.0421,19.1611,10.0171,13.9448,41.6371,11.9789,,,,,,,,,14.0246,15.7,6.0754,5.938,21.9713,5.9806,36.6139,,,,,,,,,,
2016/2/5,10.81,59.8089,14.26,7.5617,10.871,8.8732,4.5733,26.8724,11.2477,13.0977,16.4871,12.1187,20.5516,18.7914,10.0444,13.5275,40.3696,11.3694,,,,,,,,,13.7381,15.78,6.0052,6.0271,21.9713,5.8941,35.1419,,,,,,,,,,
2016/2/15,10.64,59.8089,15.04,7.2364,10.9359,8.6821,4.5121,27.4208,11.4462,13.3763,16.8009,12.3983,20.7761,18.7914,10.2085,13.4014,42.6072,11.0698,,,,,,,,,13.59,15.87,5.8735,5.8588,21.9713,6.0671,34.6874,,,,,,,,,,
2016/2/16,10.94,59.8089,15.41,7.4631,12.0295,9.2095,4.6958,28.8966,12.1252,14.2323,18.0611,12.9074,21.807,20.6724,10.8763,14.1777,45.7369,11.7861,,,,,,,,,14.3406,16.92,6.2071,6.037,21.9713,6.4325,36.5547,,,,,,,,,,
2016/2/17,11.42,59.8089,15.19,7.5814,12.2028,9.3776,4.7264,30.4421,12.2341,14.503,18.0611,12.9972,22.1978,21.7103,10.8255,14.4397,45.9709,12.294,,,,,,,,,14.706,17.18,6.2335,6.1062,21.9713,6.6729,38.3626,,,,,,,,,,
2016/2/18,11.36,59.8089,14.88,8.3406,12.0783,9.3547,4.7196,29.4649,11.8305,14.1686,17.7772,12.9473,21.541,20.6919,10.6927,15.8177,46.1659,13.2577,,,,,,,,,14.5283,16.86,6.251,5.9974,21.9713,6.5671,37.7501,,,,,,,,,,
2016/2/19,11.45,59.8089,14.73,8.38,13.2856,9.5458,4.7842,29.8737,11.9394,14.1805,18.2454,13.097,21.8652,21.1914,10.7825,16.0215,46.7997,13.2838,,,,,,,,,14.8443,17.05,6.2774,6.0073,21.9713,6.7113,38.5207,,,,,,,,,,
2016/2/22,11.6,59.8089,15.02,8.6462,14.6119,10.0884,4.8998,30.1031,12.2917,14.3796,18.4795,13.2867,22.6716,21.2108,10.8372,16.7784,46.6047,14.4689,,,,,,,,,15.1307,17.37,6.3652,6.126,21.9713,6.7594,39.9039,,,,,,,,,,
2016/2/23,12.19,59.8089,14.83,8.4194,14.2871,10.3712,4.8964,28.9364,12.0419,14.913,18.2106,13.5462,23.5113,20.653,10.517,16.4485,46.8972,14.5861,,,,,,,,,14.7357,16.89,6.6198,6.1854,21.9713,6.7306,39.1135,,,,,,,,,,
2016/2/24,11.91,59.8089,14.08,8.8236,14.7256,10.119,4.808,28.5177,12.2213,14.4512,18.0312,13.7259,22.7298,19.7189,10.3608,16.9919,42.8509,13.276,,,,,,,,,15.5357,17.15,6.4793,6.1359,21.9713,6.7402,37.9872,,,,,,,,,,
2016/2/25,10.72,59.8089,12.67,7.9462,13.2531,9.1101,4.3285,25.6659,11.0171,13.0061,16.2281,12.3583,20.4602,17.747,9.3259,15.2937,38.5658,11.9528,,,,,,,,,13.9851,15.44,5.8296,5.5223,21.9713,6.0671,34.1934,,,,,,,,,,
2016/2/26,10.37,59.8089,12.29,7.8082,13.7511,9.2936,4.3353,24.8183,11.3117,12.6996,15.6204,13.5961,20.4851,17.3643,8.8885,15.216,38.8242,11.5908,,,,,,,,,13.6591,15.02,5.8998,5.4927,21.9713,5.9806,34.2231,,,,,,,,,,
2016/2/29,9.6,59.8089,11.06,7.1279,12.7009,8.4529,3.9749,22.3355,10.6456,11.4296,14.0564,12.3683,18.4399,15.626,8.002,13.6925,34.9437,10.4317,,,,,,,,,12.3456,13.53,5.3906,5.1067,21.9713,5.3845,31.2592,,,,,,,,,,
2016/3/1,9.83,59.8089,11.47,7.5716,13.2693,8.6898,4.0667,22.0563,10.9146,11.6406,15.4411,12.5081,18.7309,16.0541,8.0254,13.7507,35.5141,10.6687,,,,,,,,,12.7307,14.23,5.5048,5.2254,21.9713,5.4902,32.3459,,,,,,,,,,
2016/3/2,10.48,59.8089,12.18,7.9758,14.2655,9.2095,4.2843,23.9708,11.427,12.3413,16.1285,13.3566,19.5789,16.8,8.4276,14.6532,37.0936,11.385,,,,,,,,,13.5307,14.82,5.8647,5.5421,21.9713,5.8748,33.6698,,,,,,,,,,
2016/3/3,10.37,59.8089,11.99,7.8871,13.8702,9.2401,4.2537,23.4323,11.7088,12.1104,15.8147,14.0753,19.3711,16.6119,8.3534,14.6532,36.5622,10.8823,,,,,,,,,13.4517,14.73,5.8823,5.5718,21.9713,5.8748,33.4722,,,,,,,,,,
2016/3/4,10.09,59.8089,11.28,7.5321,12.6954,8.6439,4.0667,21.1788,11.427,11.139,14.7737,13.4464,17.8746,14.9514,7.8614,13.4402,33.491,9.8378,,,,,,,,,12.6419,14.07,5.733,5.3244,21.9713,5.5672,31.1703,,,,,,,,,,
2016/3/7,10.34,59.8089,12.41,7.8279,13.1015,8.8656,4.1653,21.6375,11.427,11.4336,15.4411,13.5762,18.2737,15.2368,8.1426,13.8284,34.2515,10.3379,,,,,,,,,13.906,14.37,5.9437,5.5124,21.9713,5.721,31.852,,,,,,,,,,
2016/3/8,10.25,59.8089,12.91,7.7688,12.8416,8.942,4.2197,21.7971,11.427,11.6525,15.6902,13.686,18.6977,16.1124,8.4159,13.9254,34.8414,10.4994,,,,,,,,,14.3406,14.31,5.9086,5.5223,21.9713,5.7787,32.1582,,,,,,,,,,
2016/3/9,9.91,59.8089,12.98,8.0054,11.97,8.6439,4.0803,21.139,11.427,11.4256,15.4212,13.3965,18.1905,16.2746,8.4276,13.4499,33.8371,10.4655,,,,,,,,,13.6098,13.87,5.7594,5.3739,21.9713,5.5672,31.3283,,,,,,,,,,
2016/3/10,9.9,59.8089,12.66,7.5716,11.9592,8.407,4.0259,21.139,11.427,11.2584,15.1423,13.2268,17.8746,15.827,8.1933,13.2364,33.6178,10.1374,,,,,,,,,13.4221,13.62,5.7155,5.265,21.9713,5.6345,30.5972,,,,,,,,,,
2016/3/11,10.06,53.8329,13.93,7.6012,12.2082,8.407,4.0361,20.8997,11.427,11.0832,14.8683,13.1968,18.0326,15.6324,8.166,13.12,33.686,10.1738,,,,,,,,,13.3233,13.62,5.8559,5.265,21.9713,5.6152,30.7553,,,,,,,,,,
2016/3/14,10.32,48.4536,15,7.8871,12.4572,8.7815,4.1959,22.2956,11.427,11.8436,15.7599,14.0753,19.4376,16.826,8.6307,13.7895,36.2649,10.8849,,,,,,,,,13.8962,14.38,6.093,5.4729,21.9713,5.846,32.0496,,,,,,,,,,
2016/3/15,10.15,43.6908,14.88,7.8673,11.9104,8.6821,4.1347,22.3654,11.427,11.6884,15.5258,14.0553,19.0385,16.787,8.4667,13.4887,35.2996,10.5463,,,,,,,,,13.669,14.72,6.093,5.3937,21.9713,6.221,31.5161,,,,,,,,,,
2016/3/16,9.93,41.8115,14.16,7.6406,11.9104,8.942,4.0769,21.7771,11.427,11.6167,15.2469,13.4165,18.7642,16.7416,8.3573,13.4014,34.1394,10.4838,,,,,,,,,13.3135,14.29,6.0842,5.3442,21.9713,6.0575,30.9233,,,,,,,,,,
2016/3/17,10.18,43.2632,14.59,8.0645,12.3814,9.5611,4.2435,23.1332,11.427,12.3811,16.1783,13.9256,19.9614,17.8508,8.7401,14.5076,36.4647,11.2209,,,,,,,,,14.0147,14.94,6.2686,5.552,21.9713,6.0575,32.5337,,,,,,,,,,
2016/3/18,10.67,43.0843,14.98,8.3899,12.8308,9.9967,4.4781,24.4793,11.427,13.4042,17.1147,14.8739,20.8925,19.0703,9.1501,15.0414,40.1112,12.1508,,,,,,,,,14.6073,15.88,6.4354,5.7797,21.9713,6.0575,34.1144,,,,,,,,,,
2016/3/21,11.09,46.2562,15.48,8.7645,13.2206,10.1266,4.5836,26.9322,11.427,13.6789,17.4734,15.0636,21.4994,19.5762,9.7242,15.3616,41.3641,12.6587,,,,,,,,,15.0023,16.27,6.532,5.8885,21.9713,6.0575,35.379,,,,,,,,,,
2016/3/22,11.17,44.6951,14.94,8.4983,12.9607,10.1343,4.8726,27.2015,11.427,13.6391,17.6826,15.0536,21.6241,19.6151,9.7476,15.3616,40.4768,12.4008,,,,,,,,,14.9628,17.46,6.7251,5.9776,21.9713,6.0575,34.6677,,,,,,,,,,
2016/3/23,11.2,44.3272,14.88,8.656,13.5833,10.1037,4.7876,27.4308,11.427,14.1327,18.4795,15.0037,22.4305,19.5373,9.7789,15.6042,41.2081,12.7681,,,,,,,,,15.4962,17.16,6.7778,5.9875,21.9713,6.0575,35.4975,,,,,,,,,,
2016/3/24,10.91,42.4578,14.23,8.3011,12.8037,9.989,4.6108,25.985,11.427,13.9536,18.4297,15.5727,21.7156,19.0054,9.6461,14.8279,40.7645,12.0023,,,,,,,,,14.8739,16.7,6.4968,5.8093,21.9713,6.6633,35.1518,,,,,,,,,,
2016/3/25,11.57,43.3229,14.14,8.3997,12.6684,10.2336,4.8352,26.6231,11.427,14.0929,18.7734,16.1018,21.5327,18.746,9.5016,15.284,40.121,11.9606,,,,,,,,,15.5258,16.59,6.7427,5.8984,21.9713,6.9229,35.8532,,,,,,,,,,
2016/3/28,11.32,42.945,14.42,8.587,12.5655,10.0273,4.6584,25.6659,11.427,13.6869,18.4048,14.9937,21.4329,18.8757,9.3649,15.0317,38.9315,12.1768,,,,,,,,,15.2492,16.65,7.0412,5.8786,21.9713,6.721,34.7665,,,,,,,,,,
2016/3/29,10.66,40.5288,15.86,8.6955,12.4031,9.7368,4.5529,25.1374,11.427,13.4719,18.1408,14.8539,20.2025,18.0065,9.0291,14.4591,37.079,11.5595,,,,,,,,,14.5974,15.84,7.1114,5.7599,21.9713,6.3556,34.0749,,,,,,,,,,
2016/3/30,11.09,42.08,16.39,9.1391,12.9607,10.2336,4.7468,26.9721,11.427,14.6264,19.9539,15.2732,21.4163,19.8097,9.5602,15.3713,39.341,12.2549,,,,,,,,,15.3579,16.78,7.287,5.9875,21.9713,6.7498,35.5568,,,,,,,,,,
2016/3/31,11.24,43.3925,16,8.9814,13.134,10.3253,4.7332,27.1416,11.427,14.6343,20.1482,14.9737,21.4911,21.0162,9.525,15.381,39.965,12.5154,,,,,,,,,15.2492,16.78,7.6294,6.0073,21.9713,6.721,35.5074,,,,,,,,,,
2016/4/1,11.21,41.7618,17.09,8.9025,12.7496,10.2795,4.7468,26.2442,11.427,14.8135,18.97,15.403,21.1003,20.7114,9.2868,15.2354,39.0972,12.2393,,,,,,,,,15.0517,16.96,8.2089,5.9974,21.9713,6.6921,34.7961,,,,,,,,,,
2016/4/5,12.33,43.0445,17.22,9.1096,13.4534,10.9826,4.8896,26.8225,11.427,15.4982,19.7089,15.5328,21.9151,22.7806,9.607,15.8371,41.4372,12.7785,,,,,,,,,15.9307,17.66,8.2264,6.1656,21.9713,6.8171,36.4855,,,,,,,,,,
2016/4/6,13.56,43.1539,16.82,8.9912,13.4696,10.8221,4.825,26.9522,11.427,15.4982,19.7887,15.6625,22.2393,22.8843,9.8414,16.2059,41.0521,12.6326,,,,,,,,,15.7826,18.31,8.0947,6.1854,21.9713,6.8556,36.5843,,,,,,,,,,
2016/4/7,14.02,41.7717,16.82,8.7349,12.9066,10.3941,4.6992,25.7955,11.427,15.4982,18.7304,15.5028,21.4246,24,9.5094,15.643,40.1307,12.0726,,,,,,,,,15.2591,17.59,8.1298,5.9974,21.9713,6.7787,35.379,,,,,,,,,,
2016/4/8,14.21,40.678,16.82,8.5377,12.5493,10.3483,4.6244,24.9081,11.427,15.4982,18.2512,16.0119,22.3308,23.2995,9.3805,15.6139,38.8047,12.5519,,,,,,,,,15.032,18.49,7.8226,5.8885,21.9713,6.5864,36.1595,,,,,,,,,,
2016/4/11,14.37,41.5132,16.82,8.6758,12.8254,10.4476,4.7094,25.3269,11.427,15.4982,18.7703,15.6326,22.8629,23.9416,9.6656,16.7202,39.5603,13.1848,,,,,,,,,15.2888,19.19,7.8665,5.9677,21.9713,6.8171,38.4022,,,,,,,,,,
2016/4/12,14.2,40.3498,16.82,8.4983,12.7225,10.2565,4.6448,25.0477,11.427,15.4982,18.3111,15.1734,22.0232,22.7806,9.7593,16.3999,38.9997,12.7498,,,,,,,,,15.2591,18.98,7.805,5.9974,21.9713,6.6921,35.8532,,,,,,,,,,
2016/4/13,14.4,40.7575,16.82,8.6856,12.7658,10.5317,4.7876,25.2072,11.427,15.4982,18.7604,15.1834,22.3807,24.707,9.8414,16.4485,41.0862,12.9999,,,,,,,,,15.4171,19.29,7.7874,6.0766,21.9713,6.8267,36.1694,,,,,,,,,,
2016/4/14,14.25,41.374,16.8,8.7842,12.977,10.654,4.8624,26.304,11.427,15.4982,19.02,15.2932,23.7607,24.7265,10.0093,16.6717,41.5591,14.2996,,,,,,,,,16.0196,20.3,8.0157,6.1161,21.9713,6.8844,36.9005,,,,,,,,,,
2016/4/15,14.08,41.0757,16.31,9.0504,13.7132,10.8527,4.859,26.7528,11.427,15.4982,18.7404,15.1534,25.8558,24.6487,10.31,16.4291,41.1934,13.8256,,,,,,,,,16.948,20.17,8.244,6.2349,21.9713,6.8652,36.5448,,,,,,,,,,
2016/4/18,13.39,40.2604,15.77,8.8434,13.1556,11.0667,4.7944,25.5662,11.427,15.4982,18.2512,14.6044,26.1052,24.986,10.2006,16.0409,39.3946,12.9973,,,,,,,,,16.948,19.27,8.0069,6.1557,21.9713,7.0383,37.1573,,,,,,,,,,
2016/4/19,13.33,42.4678,15.94,8.7546,13.226,10.7686,4.8658,25.3269,11.427,15.4982,18.7204,14.7741,26.7703,25.3946,10.0366,16.2544,39.1947,13.2447,,,,,,,,,16.7406,18.99,7.884,6.1161,21.9713,6.9517,36.5053,,,,,,,,,,
2016/4/20,12.1,39.9223,14.8,8.1335,12.2786,9.9279,4.5631,22.9138,11.427,15.4982,17.4025,13.6161,25.9389,23.5914,9.2712,14.9443,36.2746,11.9815,,,,,,,,,15.6443,17.09,7.2431,5.6906,21.9713,6.4421,33.8674,,,,,,,,,,
2016/4/21,12.22,38.2518,14,7.9561,11.9916,9.7292,4.4985,22.0563,11.427,15.4982,16.8334,13.7359,25.5233,23.0595,9.0603,14.7017,35.2216,11.4006,,,,,,,,,15.1505,16.67,7.0939,5.6015,21.9713,6.3556,33.2055,,,,,,,,,,
2016/4/22,12.5,38.5501,14.24,8.0251,12.1703,9.882,4.5393,22.5648,11.427,15.4982,17.2727,14.225,25.6064,24.6487,9.1579,14.8958,35.5872,11.6897,,,,,,,,,15.3283,17.3,7.805,5.7104,21.9713,6.4133,33.4623,,,,,,,,,,
2016/4/25,11.85,37.9436,14.84,7.9561,12.2136,9.8744,4.4509,22.3455,11.427,15.4982,17.4325,14.275,24.3593,24.5189,9.568,14.527,34.856,11.5908,,,,,,,,,15.1209,17.61,8.0684,5.5817,21.9713,6.4517,33.4525,,,,,,,,,,
2016/4/26,11.99,38.9478,14.96,8.2716,12.3706,9.9814,4.5257,22.9238,11.427,15.4982,17.4724,14.3548,24.7916,25.0573,9.6734,14.857,35.3289,11.8434,,,,,,,,,15.6641,17.7,8.8761,5.7005,21.9713,6.519,34.0156,,,,,,,,,,
2016/4/27,12.2,38.918,16.05,8.2223,12.2136,9.8056,4.5053,22.5948,11.427,15.4982,16.9732,14.0953,24.3843,26.3222,9.5289,14.7502,35.3971,11.6429,,,,,,,,,15.427,17.38,8.5688,5.6213,21.9713,6.4325,33.6303,,,,,,,,,,
2016/4/28,12.45,38.4407,16.32,8.173,12.1974,9.8438,4.5461,22.8341,11.427,15.4982,17.2727,14.0653,24.2928,27.4703,9.5563,15.0036,35.2021,11.6715,,,,,,,,,15.2986,17.22,8.9112,5.5421,21.9713,6.3652,32.9782,,,,,,,,,,
2016/4/29,12.45,38.2816,16.24,8.0842,12.0891,9.775,4.5495,22.6646,11.427,15.4982,16.9632,13.9855,23.7025,27.9633,10.0288,14.8184,34.7621,11.6038,,,,,,,,,15.3974,16.89,8.6127,5.5025,21.9713,6.3171,32.8103,,,,,,,,,,
2016/5/3,11.83,39.5743,16.35,8.4786,12.4951,10.1801,4.7094,23.4822,11.427,15.4982,17.8418,14.4846,26.072,30.7589,10.4115,16.2993,36.3265,12.6691,,,,,,,,,16.0196,17.6,8.7268,5.6807,21.9713,6.5671,34.1243,,,,,,,,,,
2016/5/4,11.24,39.1069,15.93,8.4194,12.3706,10.31,4.7366,25.8354,11.427,15.4982,17.8318,14.3249,26.4378,33.8335,11.4542,16.5429,36.3216,13.1093,,,,,,,,,16.0887,17.46,8.5513,5.8093,21.9713,6.8075,34.2231,,,,,,,,,,
2016/5/5,10.69,39.3555,15.84,8.6363,12.4085,10.4094,4.7808,25.6659,11.427,15.4982,18.0914,14.4546,26.2632,33.9762,11.7354,17.1956,37.2602,13.4349,,,,,,,,,16.4542,17.29,8.5513,5.7599,21.9713,6.7979,34.3713,,,,,,,,,,
2016/5/6,10.69,37.5757,16.42,8.1434,11.7643,10.012,4.5427,24.3098,11.427,15.4982,16.9033,13.5762,24.6087,33.7492,11.1106,16.8546,35.3292,12.6821,,,,,,,,,15.5554,16.14,7.8928,5.5025,21.9713,6.471,32.7905,,,,,,,,,,
2016/5/9,10.69,34.2347,15.88,7.6899,10.6165,9.7063,4.4509,23.0634,11.427,15.4982,16.1245,12.6378,22.8878,31.7903,10.7201,16.3285,34.024,13.5964,,,,,,,,,14.5184,15.08,7.2782,5.2155,21.9713,5.9806,31.5358,,,,,,,,,,
2016/5/10,10.69,33.5685,15,7.7096,10.7898,9.5611,4.4203,23.3326,11.427,15.4982,16.2044,12.7277,24.1099,30.4281,10.2241,16.6111,34.3173,14.1433,,,,,,,,,14.5184,15.18,7.1465,5.2254,19.7761,5.9998,31.6247,,,,,,,,,,
2016/5/11,10.69,33.2603,14.33,7.6406,10.3837,9.4464,4.4101,22.7044,11.427,15.4982,15.9847,12.548,23.6693,29.3514,9.9195,16.1824,33.1832,13.0546,,,,,,,,,14.1135,14.78,7.2255,5.1562,17.8005,5.9229,31.4469,,,,,,,,,,
2016/5/12,10.69,32.8526,14.9,7.6504,10.021,9.3547,4.4237,22.7044,11.427,15.4982,15.8849,12.4182,24.1598,30.6227,10.1616,16.6111,33.2369,12.6222,,,,,,,,,13.9554,14.68,7.0587,5.0968,16.4435,6.0479,31.605,,,,,,,,,,
2016/5/13,10.69,33.8768,14.7,7.6899,9.8965,9.2477,4.4339,22.7044,11.427,15.4982,15.7052,12.2984,24.4508,31.7449,9.8921,17.3613,32.1077,13.7787,,,,,,,,,13.669,14.9,6.9797,5.6114,16.0743,5.971,31.0418,,,,,,,,,,
2016/5/16,10.69,33.7972,15.35,7.8476,10.3404,9.5763,4.5393,22.7044,11.427,15.4982,16.0946,12.5779,25.8974,33.1589,9.8414,17.7802,33.716,14.2996,,,,,,,,,14.0048,15.77,7.5592,5.9281,16.4036,5.9998,30.8344,,,,,,,,,,
2016/5/17,10.69,34.0856,15.72,7.7392,10.3783,9.6833,4.5121,22.7044,11.427,15.4982,16.444,12.5879,25.4401,31.8033,10.1225,17.0397,35.5394,14.0912,,,,,,,,,14.2616,15.51,7.5241,5.7599,15.795,5.9806,30.5874,,,,,,,,,,
2016/5/18,10.69,32.5643,15.28,7.3941,9.8748,9.1713,4.3761,22.7044,11.427,15.4982,15.6153,12.0588,23.8189,30.6357,9.3024,16.3578,34.9039,12.9452,,,,,,,,,13.6789,14.79,7.1465,5.4432,15.2063,5.6921,29.6587,,,,,,,,,,
2016/5/19,10.69,33.2106,15.58,7.4631,9.9452,9.2477,4.3863,22.6745,11.427,15.4982,15.795,12.1588,24.3344,33.1979,10.2319,16.3578,35.6323,14.1564,,,,,,,,,13.8369,15.01,7.3221,5.9875,15.2162,5.7306,30.1148,,,,,,,,,,
2016/5/20,10.69,34.7021,15.91,7.6899,10.0373,9.4388,4.4713,23.1631,11.427,15.4982,16.0746,12.3885,25.2988,32.9773,10.9583,17.9945,37.2259,15.0836,,,,,,,,,14.1628,15.31,7.4099,6.5912,15.3958,5.7979,29.976,,,,,,,,,,
2016/5/23,10.69,34.6921,16.72,7.9265,10.2159,9.691,4.5257,24.6289,11.427,15.4982,16.2443,12.5983,27.2193,34.6962,11.0715,18.998,37.3922,15.6019,,,,,,,,,14.2715,15.44,7.6557,6.7891,16.0544,6.2787,31.3543,,,,,,,,,,
2016/5/24,10.69,33.8072,16.33,7.9659,10.0048,9.7903,4.4509,23.901,11.427,13.9444,15.9648,12.4685,26.8535,34.0671,10.4975,18.9006,38.1548,15.4118,,,,,,,,,13.9653,15.1,7.4802,6.9969,16.1043,6.2979,30.333,,,,,,,,,,
2016/5/25,10.69,33.9066,16.15,7.8772,10.0481,9.7368,4.4407,24.9579,11.427,13.9444,16.3042,12.4884,27.2608,34.0411,11.3449,19.0954,39.3671,15.727,,,,,,,,,14.0147,15.1,7.4626,6.7297,15.9047,6.3364,29.8074,,,,,,,,,,
2016/5/26,10.69,33.9861,15.67,8.0152,10.021,9.905,4.4475,24.928,11.427,13.5958,16.4939,12.4884,27.5103,33.6325,11.2082,20.0697,41.0194,16.2792,,,,,,,,,14.1431,15.18,7.4889,6.9376,15.6652,6.4998,29.738,,,,,,,,,,
2016/5/27,10.69,35.2589,16.89,8.1828,10.2376,10.8985,4.6346,26.0747,11.427,13.3667,16.1744,12.4485,28.9582,33.9373,11.466,19.5338,43.1166,15.5889,,,,,,,,,14.3307,15.52,7.6645,6.9969,17.0222,6.7594,31.2254,,,,,,,,,,
2016/5/30,10.69,38.7888,18.22,8.311,10.1509,11.2272,4.7366,28.6872,11.427,13.048,16.2643,12.5684,30.4976,30.5838,12.1494,19.4949,43.4539,15.0289,,,,,,,,,14.7357,17.07,8.2352,6.7594,18.469,6.9037,31.0568,,,,,,,,,,
2016/5/31,10.69,40.8072,18.77,8.6856,10.6111,11.5457,4.876,29.9635,11.427,14.1137,17.4724,13.2977,32.6195,31.4141,12.9226,20.2645,44.5343,16.5318,,,,,,,,,15.3381,17.72,8.4635,7.1355,18.8282,7.0383,33.04,,,,,,,,,,
2016/6/1,10.69,42.2888,18.78,9.011,10.6328,11.8542,4.8692,31.6686,11.427,14.5819,17.4125,13.3377,35.8815,32.426,14.0903,22.291,47.4185,16.5735,,,,,,,,,15.4468,18.35,8.762,7.2642,18.6885,7.7402,33.9424,,,,,,,,,,
2016/6/2,10.69,41.9109,19.24,9.0701,11.0821,11.9836,5.1242,32.4064,11.427,14.9504,18.1214,13.5974,36.6138,32.2054,13.8443,22.7976,51.6617,17.644,,,,,,,,,15.9208,18.36,9.6399,7.9866,18.948,7.8748,34.4778,,,,,,,,,,
2016/6/3,10.69,41.5331,19.05,8.9222,10.8764,11.8741,5.0426,31.8281,11.427,14.7711,18.0814,13.6474,36.6138,31.4595,13.6725,22.4664,49.7796,17.321,,,,,,,,,15.6147,18.8,10.1755,7.8184,18.4391,7.8652,34.2498,,,,,,,,,,
2016/6/6,10.16,43.2036,18.7,8.9912,10.7627,11.9637,5.0528,32.0674,11.427,15.2791,18.1713,14.5465,36.6138,33.1784,13.5123,21.9305,51.1337,17.9722,,,,,,,,,15.6344,18.92,10.0965,7.7293,18.5489,7.8267,34.7456,,,,,,,,,,
2016/6/7,9.65,42.5771,18.87,8.942,10.7844,12.3419,5.0596,32.3865,11.427,14.9106,18.0016,14.3367,36.6138,33.386,13.61,22.7684,51.4759,18.7015,,,,,,,,,15.6344,19.41,9.956,7.6897,18.459,7.8555,34.6068,,,,,,,,,,
2016/6/8,9.67,41.6624,18.49,8.9124,10.7681,11.8741,4.9848,33.0944,11.427,15.4484,17.8618,14.097,36.6138,32.4519,13.6686,22.2812,49.9067,17.5245,,,,,,,,,15.5751,19.38,9.8243,7.5413,18.2495,7.8748,34.696,,,,,,,,,,
2016/6/13,9.19,38.401,17.54,8.242,9.8965,11.1276,4.7094,30.0931,11.427,15.3289,16.6138,12.8082,36.6138,31.5243,12.3017,20.0502,47.5651,15.772,,,,,,,,,14.2796,18.63,8.841,6.799,16.4236,7.7209,31.2254,,,,,,,,,,
