ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2015/6/18,35.5089,19.5312,17.2721,7.8812,27.8,18.2909,12.9324,10.5732,16.91,11.9811,15.6642,12.3747,12.7959,11.2871,7.6584,12.2296,13.626,19.2455,6.7584,10.2218,11.2853,23.7999,11.1228,47.5195,13.4539,,,,7.5118,7.2498,25.986,26.57,,,,10.9843,27.9,,13.1166,,
2015/6/19,31.958,17.579,17.2721,7.8812,29.7,16.4745,11.6416,9.5274,15.22,10.7791,14.6428,11.2986,11.9009,10.2665,6.8933,11.0047,13.626,17.5848,6.8679,9.1982,10.1549,23.7999,10.1117,47.5195,12.1456,,,,7.5118,6.5253,23.8952,23.9121,,,,9.8859,25.11,,14.4273,,
2015/6/23,30.8533,16.7256,17.2721,7.8812,32.55,16.8869,11.4486,9.7504,14.95,11.0039,15.0936,11.1568,11.7683,10.0079,6.9644,10.6751,13.626,18.2882,6.6622,8.5705,9.7801,23.7999,10.4162,47.5195,12.4904,,,,7.5118,6.6521,24.4129,23.6371,,,,9.5763,23.05,,15.8725,,
2015/6/24,31.5634,17.1376,17.2721,7.8812,33.91,17.2403,12.3474,10.0733,15.6,11.2677,15.2362,11.4845,12.1528,10.798,7.1404,10.7342,13.626,19.1185,7.1665,8.7648,10.7569,23.7999,10.9706,44.2728,12.9222,,,,6.7607,7.3178,25.2691,23.8296,,,,9.806,23.71,,17.4622,,
2015/6/25,28.9496,16.6471,17.2721,7.8812,30.99,16.4942,11.6054,9.3428,15.41,10.5543,15.5672,11.5432,11.7517,10.9108,6.8256,10.2019,13.626,17.9755,7.0636,8.309,10.9351,23.7999,10.5381,39.8455,12.1005,,,,6.0859,7.1049,24.4627,21.7949,,,,9.087,21.63,,19.2065,,
2015/6/26,26.0596,14.9795,17.2721,7.8812,27.89,14.8448,10.4473,8.4124,13.87,9.4989,15.1221,10.3888,10.5782,9.9702,6.1417,9.1867,13.626,16.178,6.3603,7.4796,9.8416,23.7999,9.4843,35.861,10.8921,,,,5.4787,6.394,22.0134,19.6136,,,,8.1783,19.47,,21.1251,,
2015/6/29,23.4556,13.4786,17.2721,7.8812,25.1,13.3622,9.5003,7.5742,12.48,8.6096,13.6099,9.3519,9.7793,8.9732,5.5288,8.27,13.626,14.5563,6.201,6.7324,8.8955,23.7999,8.534,32.2742,9.8222,,,,4.9299,5.7555,19.8131,17.6522,,,,7.3595,17.52,,19.0121,,
2015/6/30,24.6589,14.0279,17.2721,7.8812,23.6,14.128,10.0673,7.9895,12.92,9.2448,14.6656,9.934,10.6677,9.2695,6.0164,8.5164,13.626,15.328,6.5958,7.1433,9.4914,23.7999,8.7472,33.5575,10.7889,,,,4.9299,6.0453,21.2866,18.4771,,,,7.6391,18.97,,17.1134,,
2015/7/1,22.6468,12.6251,17.2721,7.8812,21.81,12.7143,9.8079,7.3589,11.63,8.6194,14.1977,8.9411,10.0478,8.343,5.5864,7.718,12.2629,14.058,6.2375,6.6053,8.5453,23.7999,7.9066,30.9845,10.2186,,,,4.4351,5.4702,19.156,18.8987,,,,7.8188,17.07,,15.4389,,
2015/7/2,20.3782,11.3597,17.2721,7.8812,19.63,12.7143,8.8247,6.6207,10.47,7.9842,12.7768,8.046,9.0433,7.5106,5.1192,6.9491,11.0385,12.6513,6.4498,5.9478,7.6914,23.7999,7.9066,28.2384,9.6127,,,,3.9898,4.9223,17.2443,19.4761,,,,7.1498,15.36,,13.894,,
2015/7/3,19.6285,10.2217,17.2721,7.8812,17.67,12.6455,7.944,5.9594,9.42,7.4662,11.4985,7.9237,8.1383,6.7581,4.8077,6.2592,9.9337,11.391,5.9555,5.35,6.9235,23.7999,7.1147,25.922,9.4065,,,,3.5895,4.4378,16.1292,20.2918,,,,6.4308,13.82,,12.5036,,
2015/7/6,17.6657,9.3192,17.2721,7.8812,16.03,11.379,7.1478,5.3673,8.48,7.7594,10.8423,8.1047,7.3262,6.9933,4.7637,5.9733,8.9389,10.248,5.4744,5.8507,6.2293,23.7999,7.2061,25.7937,9.761,,,,3.2521,4.4378,15.1933,20.5301,,,,5.7917,12.44,,11.2528,,
2015/7/7,17.6657,8.3873,17.2721,7.8812,14.43,10.2401,6.4361,4.8291,7.63,6.9874,9.758,7.2927,6.5936,6.2925,4.2863,5.372,8.0445,9.2222,4.927,6.0449,5.6088,23.7999,6.4873,23.2143,8.7845,,,,3.2521,4.4378,14.4367,18.4771,,,,5.2126,11.2,,10.1265,,
2015/7/8,17.6657,7.5535,17.2721,7.8812,12.99,9.2387,6.0319,4.8291,6.87,7.134,10.6768,7.19,6.0466,6.2925,4.6316,5.372,8.0445,8.851,4.927,6.3363,5.6088,23.7999,6.1584,23.2143,7.9048,,,,3.2521,4.4378,13.67,16.6257,,,,5.2126,10.08,,9.1149,,
2015/7/9,17.6657,8.3088,17.2721,7.8812,14.29,10.1616,6.0319,4.8291,7.56,7.8474,11.7439,7.909,6.6499,6.2925,5.0955,5.372,8.0445,9.74,4.927,6.9715,5.6088,23.7999,6.7736,23.2143,8.6943,,,,3.2521,4.4378,13.67,18.2846,,,,5.2126,11.09,,10.0268,,
2015/7/10,17.6657,9.1427,17.2721,7.8812,15.72,11.1827,6.0319,4.8291,8.32,8.6292,12.9194,8.7014,7.3162,6.2925,5.6067,5.372,8.0445,10.7169,4.927,7.6664,5.6088,23.7999,7.4497,23.2143,9.5644,,,,3.2521,4.4378,13.67,20.1177,,,,5.2126,12.2,,11.0285,,
2015/7/13,17.6657,10.055,17.2721,7.8812,17.29,12.3019,6.0319,4.8291,9.15,9.4794,14.2091,9.572,8.0488,6.2925,6.1687,5.372,8.848,11.7916,4.927,8.436,5.6088,23.7999,8.1929,23.2143,10.5215,,,,3.2521,4.8815,13.67,22.134,,,,5.2126,13.42,,12.1299,,
2015/7/14,17.6657,11.0654,17.2721,7.8812,18.35,12.5866,6.0319,5.3135,10.07,9.0591,13.667,9.0487,8.8544,6.2925,6.0232,5.372,9.0872,11.3129,4.927,8.04,5.6088,23.7999,8.0102,23.2143,10.7728,,,,3.2521,5.3706,15.034,22.2257,,,,5.7318,14.76,,13.3409,,
2015/7/15,17.6657,9.9569,17.2721,7.8812,16.52,11.3299,6.0319,5.8441,9.06,8.1503,12.3031,8.1438,8.1549,6.9227,5.4205,5.372,8.1784,10.1796,5.4213,7.233,5.6088,23.7999,7.2122,25.5371,9.6965,,,,3.2521,5.1396,16.1222,20.0077,,,,5.9016,13.28,,12.0053,,
2015/7/16,17.6657,10.1138,17.2721,7.8812,16.61,11.1434,6.0319,6.0671,9.57,8.3653,12.948,8.4813,8.7583,6.9933,5.5932,5.9142,7.8437,10.0233,5.9621,7.4198,5.6088,23.7999,7.2426,27.0898,9.8061,,,,3.2521,5.1306,17.1304,19.0912,,,,6.0214,14.03,,11.3724,,
2015/7/17,17.6657,10.8005,17.2721,7.8812,18.2,11.8797,6.0319,6.5361,10.53,8.893,14.1121,8.9949,9.6268,7.4542,6.0367,6.5056,8.3698,10.6974,6.5593,7.771,5.6088,23.7999,7.736,29.7975,10.3152,,,,3.2521,5.5608,18.8175,20.3468,,,,6.4308,15.31,,11.9704,,
2015/7/20,17.6657,11.2812,17.2721,7.8812,19.2,12.1841,6.0319,7.1897,11.58,8.7562,14.0664,9.0487,10.4787,7.6094,6.6394,7.1561,9.0154,11.772,6.7352,8.3538,5.6088,23.7999,8.5096,30.6573,10.3152,,,,3.5769,6.1178,18.6578,20.7867,,,,6.6505,15.15,,11.6564,,
2015/7/21,17.6657,11.7717,17.2721,7.8812,20.6,12.3314,6.0319,7.1974,11.71,8.8148,13.9694,9.3226,11.3208,7.948,6.399,7.8757,8.8959,12.3875,7.1565,8.4734,6.1679,23.7999,8.7107,31.6775,10.6955,,,,3.9332,6.4212,19.0272,21.1808,,,,6.6805,15.11,,12.2395,,
2015/7/22,17.6657,12.7428,17.2721,7.8812,22.66,12.5375,6.6351,7.1897,12.88,8.7464,13.8096,9.7677,11.5594,7.915,6.3143,8.5854,8.695,11.9967,6.9342,8.4509,6.7822,23.7999,8.3235,31.1193,10.6923,,,,4.3256,6.2491,18.9473,21.2266,,,,6.6705,16.31,,12.0651,,
2015/7/23,17.6657,13.4393,17.2721,7.8812,24.93,13.1364,7.2992,7.5435,14.17,9.0103,14.4259,9.841,11.8081,8.2537,6.4294,8.822,9.1206,12.2507,6.6688,8.4958,7.458,23.7999,8.5608,33.1084,11.398,,,,4.6324,6.3261,19.2068,22.8581,,,,7.1099,16.75,,13.2711,,
2015/7/24,17.6657,13.7336,17.2721,7.8812,23.95,12.6652,8.0304,7.5204,15.59,8.5705,13.8724,9.2296,12.3981,8.3712,6.1789,8.6938,8.9819,12.4754,6.4299,8.3165,8.2013,23.7999,8.2111,32.2229,10.9211,,,,4.4204,6.4619,18.8075,21.7949,,,,7.2497,16.29,,13.5801,,
2015/7/27,19.4312,12.7232,17.2721,7.8812,21.73,11.3987,8.8285,6.7668,14.03,7.7105,12.4857,8.3052,11.271,7.9103,5.5627,8.6741,8.0828,11.2249,5.7863,7.487,7.3843,23.7999,7.3931,29.0019,9.8286,,,,4.0505,5.8144,18.8075,19.6136,,,,6.5207,14.66,,12.2246,,
2015/7/28,21.3744,13.9985,17.2721,7.8812,22.6,10.8587,7.9451,6.2593,12.63,7.8474,12.1433,8.0166,11.6224,7.9198,5.7083,8.1221,7.2889,10.2969,5.6668,7.2405,6.7884,23.7999,7.1496,29.9002,9.4645,,,,4.1362,5.2347,17.949,17.7255,,,,5.8716,13.19,,11.3973,,
2015/7/29,23.5148,15.4013,17.2721,7.8812,24.29,11.8896,8.268,6.836,13.89,8.1894,12.6569,8.721,11.7418,8.5311,5.925,8.3784,7.7289,11.0002,5.9256,7.7486,7.4703,23.7999,7.8115,31.3759,10.3088,,,,4.5016,5.751,19.4664,19.4944,,,,6.321,14.17,,12.5385,,
2015/7/30,21.7097,15.4503,17.2721,7.8812,23.05,11.4183,7.6648,6.613,14.08,7.691,11.9265,8.3297,10.6346,8.3477,5.8539,7.6884,7.3941,12.1042,5.856,7.9727,7.2491,23.7999,7.5492,30.7022,10.1928,,,,4.1497,5.7012,18.4681,18.9537,,,,6.1313,13.98,,13.6299,,
2015/7/31,20.4176,14.077,17.2721,7.8812,20.75,11.3005,7.415,6.3439,12.99,7.6324,11.8124,8.2514,10.3263,8.3242,5.6541,7.1857,7.1167,12.4852,5.6071,8.0549,7.3413,23.7999,7.5305,29.9964,10.4183,,,,4.0279,5.3706,17.6196,18.9078,,,,5.8117,13.26,,14.9954,,
2015/8/3,18.3758,12.6742,17.2721,7.8812,18.68,12.1743,6.9154,6.0286,11.69,8.033,12.5542,8.3688,10.6379,8.042,5.7151,7.1364,7.0641,11.2347,5.4313,8.309,6.6102,23.7999,7.262,28.0779,11.3851,,,,3.7122,5.2755,15.8626,17.7347,,,,5.2924,11.98,,16.4954,,
2015/8/4,19.5595,13.9396,17.2721,7.8812,20.55,13.1364,7.4881,6.613,12.86,8.336,13.7526,9.2052,11.4998,8.3336,6.2195,7.7278,7.6189,12.3582,5.856,8.6378,7.0341,23.7999,7.7615,30.5226,11.8105,,,,4.0144,5.6649,17.1304,19.247,,,,5.7917,13.18,,18.145,,
2015/8/5,19.9244,13.7827,17.2721,7.8812,21.04,13.1463,7.543,6.613,12.9,8.0135,14.0322,9.2932,11.6025,8.3477,6.7206,7.5603,7.6667,12.9443,5.6668,8.6602,7.3781,23.7999,7.8302,29.9579,11.5366,,,,4.0099,6.0136,16.9408,20.356,,,,6.0414,13.18,,19.959,,
2015/8/6,19.6976,13.5767,17.2721,7.8812,19.71,12.8517,7.4637,6.713,12.42,7.9548,13.6099,9.1905,11.5926,8.6158,7.1438,7.2646,7.8867,13.1788,5.5341,8.4958,7.6791,23.7999,8.2548,29.99,10.834,,,,4.0144,6.5298,17.2003,20.7776,,,,6.0314,13.32,,21.9574,,
2015/8/7,21.6703,13.871,17.2721,7.8812,20.43,13.2542,7.7562,7.0129,12.84,8.1601,14.289,9.44,11.8412,8.9826,7.3537,7.3927,8.1067,13.8627,5.6137,8.6527,7.7099,23.7999,8.4109,31.0102,11.2659,,,,4.1678,6.6476,17.8891,21.2175,,,,6.1313,13.94,,24.1551,,
2015/8/10,23.5049,14.8323,17.2721,7.8812,22.47,14.079,8.1949,7.7126,14.12,8.5119,14.7911,9.8655,12.4147,9.2883,7.5941,7.7968,8.6567,14.8103,5.856,9.0711,8.0784,23.7999,8.7856,32.255,11.891,,,,4.3843,7.1638,19.1769,22.1982,,,,6.4308,15.33,,24.7033,,
2015/8/11,23.3767,14.5478,17.2721,7.8812,24.72,14.1182,8.2863,7.8511,13.99,8.6487,14.7797,9.665,12.2655,9.1002,7.4485,7.8954,8.475,14.6344,6.3404,9.0263,8.2013,23.7999,9.0291,32.1972,11.8201,,,,4.4159,7.0642,18.7676,21.7216,,,,6.4608,16.04,,24.7083,,
2015/8/12,24.4814,14.5871,17.2721,7.8812,27.19,14.4815,8.4691,8.0356,14.57,8.463,13.9238,9.3764,12.0335,9.1096,6.9678,8.1911,8.2215,14.0483,6.3835,8.5929,7.8941,23.7999,8.6607,31.639,11.3432,,,,4.4655,6.6747,18.8974,20.4384,,,,7.01,16.06,,22.2365,,
2015/8/13,25.9633,14.744,17.2721,7.8812,28.71,14.3637,8.53,8.5739,14.81,8.893,14.1463,9.9438,12.4976,9.3918,7.303,8.1714,8.3411,14.7712,6.8314,8.7274,8.0354,23.7999,8.8418,32.2101,11.4367,,,,4.682,6.9283,18.9972,21.4374,,,,7.5,16.8,,22.0122,,
2015/8/14,27.4156,15.3817,17.2721,7.8812,31.58,15.0902,8.5787,8.3201,14.69,9.5185,13.9238,10.1639,12.4644,9.4247,7.1337,8.2897,8.585,14.4879,7.0935,8.563,8.1092,23.7999,9.179,32.5886,11.601,,,,5.0383,6.797,19.1669,21.2816,,,,7.52,17,,24.2149,,
2015/8/17,30.1621,16.9218,17.2721,7.8812,34.15,16.0033,9.2246,8.5585,14.94,9.626,13.6441,11.1812,13.7109,9.8621,7.0897,9.1177,8.6328,14.3316,7.8035,8.5182,8.7358,23.7999,9.5349,32.0753,11.2433,,,,5.0158,6.9555,19.2867,20.9609,,,,7.6,16.91,,21.9275,,
2015/8/18,30.1621,15.2345,17.2721,7.8812,30.74,14.403,8.3777,7.705,13.45,8.6682,12.3088,10.7655,12.3385,8.8744,6.382,9.0782,7.7719,12.8955,7.5248,7.6664,7.9187,23.7999,8.5795,28.8672,10.1187,,,,4.5151,6.2581,17.36,18.862,,,,7.39,15.23,,21.15,,
2015/8/19,30.1621,15.2051,17.2721,7.8812,29.9,14.7466,9.2185,7.8741,13.38,8.6976,12.5827,11.8415,12.7959,9.5093,6.8967,9.4528,7.8867,13.2765,8.278,7.7934,8.361,23.7999,8.5983,30.7343,10.225,,,,4.6639,6.2038,17.4299,19.6136,,,,7.96,16.33,,20.6916,,
2015/8/20,30.1621,14.0279,17.2721,7.8812,26.91,14.0397,9.054,7.3128,12.19,8.4532,11.9779,11.4845,12.4147,9.1331,6.5784,9.7584,7.6858,13.2667,8.477,7.3675,8.361,23.7999,8.1549,29.2586,9.7577,,,,4.488,5.9004,17.4499,18.697,,,,7.45,16.05,,19.4606,,
2015/8/21,30.1621,12.6251,17.2721,7.8812,24.33,12.783,8.7372,7.1667,11.68,7.818,11.4129,10.516,11.7849,8.7193,5.9656,8.7825,7.3176,12.788,7.6973,7.1433,8.361,23.7999,7.3369,27.9111,9.0423,,,,4.3437,5.3117,15.9724,17.2306,,,,7.19,14.98,,17.5171,,
2015/8/24,30.1621,11.3597,17.2721,7.8812,21.9,11.5067,7.8659,6.4516,10.51,7.0362,10.2716,9.4644,10.608,7.8492,5.3697,7.9053,6.5858,11.5082,6.9276,6.426,8.361,23.7999,6.6064,25.12,8.1368,,,,3.9107,5.3117,14.3752,15.5076,,,,6.47,13.48,,15.7678,,
2015/8/25,30.1621,10.2217,17.2721,7.8812,19.71,10.3678,7.6161,5.8056,9.46,6.3326,9.9692,8.5204,9.5472,7.0638,4.8314,7.1167,5.9258,10.3555,6.2342,5.7834,8.361,23.7999,5.9445,22.6112,7.3247,,,,3.5183,5.3117,12.9377,13.9586,,,,5.82,12.13,,14.1931,,
2015/8/26,30.1621,9.2015,17.2721,7.8812,18.61,10.5543,7.7623,5.7364,8.51,6.4303,10.1917,7.6694,8.6886,6.5465,4.6113,7.1167,5.7201,9.3199,5.6104,5.5294,8.361,23.7999,5.3513,22.2391,7.5568,,,,3.3333,5.3117,11.7497,13.3721,,,,5.54,10.97,,15.6134,,
2015/8/27,30.1621,9.5449,17.2721,7.8812,19.85,11.0943,8.5361,6.1747,8.68,6.7137,10.5798,7.4737,9.4776,6.5653,4.9093,7.1167,6.0119,9.5642,5.6104,5.7685,8.361,23.7999,5.4699,22.9962,7.9918,,,,3.5183,5.3117,12.2588,14.0045,,,,5.88,11.33,,17.1732,,
2015/8/28,30.1621,10.4964,17.2721,7.8812,21.84,11.8699,9.188,6.7899,9.55,7.2219,11.2646,8.2221,9.9948,7.1861,5.4002,7.1167,6.4041,10.5215,5.6104,6.1645,8.361,23.7999,5.4699,24.4912,8.5493,,,,3.8475,5.3117,13.2571,15.2143,,,,6.22,12.24,,17.4822,,
2015/8/31,30.1621,9.9863,17.2721,7.8812,21.9,11.1434,8.9565,6.4669,9.42,6.8212,10.4257,8.3639,9.1759,7.0544,5.3494,7.1167,6.1219,9.7888,5.6104,6.2616,8.361,23.7999,5.4699,22.7845,8.0208,,,,3.816,5.3117,12.9776,14.2519,,,,5.71,11.39,,15.733,,
2015/9/1,30.1621,8.9857,17.2721,7.8812,19.71,10.3481,9.1393,5.821,8.48,6.3326,9.3985,7.5275,8.2577,6.6311,4.8382,7.1167,5.658,8.8119,5.6104,5.634,8.361,23.7999,5.4699,21.4627,7.4085,,,,3.5408,5.3117,11.6798,12.8313,,,,5.14,10.25,,14.1582,,
2015/9/2,30.1621,8.4167,17.2721,7.8812,17.74,10.4856,8.4691,5.7287,7.63,6.7235,9.8722,6.7889,7.787,6.6311,4.8686,7.1167,5.4284,8.2551,5.6104,5.4995,8.361,23.7999,5.4699,20.6735,7.3183,,,,3.4235,5.3117,11.031,12.2172,,,,4.76,9.23,,12.7429,,
2015/9/7,30.1621,8.8189,17.2721,7.8812,16.15,9.8671,7.9816,5.9902,7.19,6.6551,9.6724,6.9504,7.3361,6.9133,4.679,7.1167,5.548,8.5481,5.6104,5.6713,8.361,23.7999,5.4699,21.174,7.6921,,,,3.4957,5.3117,11.4003,12.8313,,,,4.73,9.35,,12.6432,,
2015/9/8,30.1621,9.5056,17.2721,7.8812,17,10.3187,7.9207,6.59,7.62,6.9678,10.2203,7.6449,8.0223,7.4589,4.9567,7.1167,5.9306,9.2222,5.6104,6.015,8.361,23.7999,5.6635,22.3289,8.2367,,,,3.6716,5.3117,12.3287,14.1144,,,,4.95,10.13,,13.909,,
2015/9/9,30.1621,10.104,17.2721,7.8812,18.08,10.7114,8.0487,7.2513,8.06,7.134,11.0877,8.0704,8.377,8.1408,5.2106,7.1167,6.2414,9.7693,5.6104,6.1794,8.361,23.7999,6.2317,23.7726,8.4301,,,,3.825,5.4566,13.1174,14.8935,,,,5.45,11.09,,15.2994,,
2015/9/10,30.1621,10.1825,17.2721,7.8812,17.79,10.407,7.3967,6.8899,7.94,6.8701,10.6939,8.0509,8.4864,8.2678,5.3155,7.1167,6.1554,9.7205,6.1711,5.9852,8.361,23.7999,6.8561,23.2272,8.0563,,,,3.7077,5.2936,13.0175,14.1878,,,,5.2,10.85,,16.7596,,
2015/9/11,30.1621,10.1923,17.2721,7.8812,17.32,10.6623,7.3541,7.5819,7.85,6.9581,10.7567,8.7063,9.3351,8.2772,5.2681,7.1167,6.1936,9.7693,6.4996,6.0449,8.361,23.7999,7.2058,23.9394,8.1497,,,,3.7032,5.0989,13.0774,14.481,,,,5.28,11.21,,16.8044,,
2015/9/14,30.1621,9.1721,17.2721,7.8812,19.05,9.5921,6.6168,6.9206,7.07,6.2642,9.6839,7.8357,9.05,7.8069,4.7535,7.1167,5.5767,8.7924,5.8493,5.4472,8.361,23.7999,6.4877,21.8862,7.3344,,,,3.3333,4.5872,11.7996,13.0329,,,,4.75,10.09,,15.125,,
2015/9/15,30.1621,8.4364,17.2721,7.8812,17.15,8.8951,5.9527,6.813,6.37,5.9026,9.41,7.5324,8.977,7.3131,4.5301,7.1167,5.2084,8.1378,5.6403,5.4098,8.361,23.7999,5.8383,20.6221,6.9316,,,,2.9995,4.1298,10.9311,11.8048,,,,4.28,9.09,,13.9887,,
2015/9/16,30.1621,9.28,17.2721,7.8812,18.87,9.7885,6.5011,7.4973,7.01,6.4597,10.3002,8.2856,9.4809,8.0091,4.9837,7.1167,5.7153,8.9389,6.2043,5.8507,8.361,23.7999,6.3066,22.6818,7.5987,,,,3.3017,4.4332,12.0292,12.9871,,,,4.66,10,,15.3891,,
2015/9/17,30.1621,9.0642,17.2721,7.8812,18.99,10.0241,6.4767,8.1509,7,6.1372,10.2887,8.046,9.4975,7.8304,4.7738,7.1167,5.6245,8.7338,6.4034,5.6265,8.361,23.7999,5.6822,21.745,7.6405,,,,3.613,4.0755,11.8595,13.2712,,,,4.36,9.97,,16.929,,
2015/9/18,30.1621,9.231,17.2721,7.8812,19.01,10.0241,6.562,8.2355,7.16,6.1665,10.186,8.0362,9.7793,7.8304,4.8754,7.1167,5.7249,8.8315,7.0271,5.5817,8.361,23.7999,5.5761,21.9952,7.6438,,,,3.5994,4.1208,12.149,13.6562,,,,4.45,10.19,,17.3327,,
2015/9/21,30.1621,9.7116,17.2721,7.8812,19.79,10.0241,6.824,8.4355,7.6,6.3326,10.5113,8.3248,9.6964,8.1502,5.1124,7.1167,6.0741,9.2125,6.8281,5.7386,7.5256,23.7999,5.932,23.0989,8.1497,,,,3.64,4.5328,13.3669,14.5269,,,,4.59,10.58,,19.0669,,
2015/9/22,30.1621,9.9471,17.2721,7.8812,19.4,10.0241,6.7387,9.2813,7.51,6.3815,10.8708,8.4226,9.7826,8.6299,5.1463,7.1167,6.4471,9.2027,6.9342,5.746,6.7761,23.7999,6.0569,23.2785,8.053,,,,3.5724,4.551,13.1573,14.6094,,,,4.6,11.64,,18.8626,,
2015/9/23,30.1621,9.8097,17.2721,7.8812,19.69,10.0241,6.5742,9.4966,7.4,6.1762,10.4714,8.3199,9.4478,8.3947,5.1361,7.1167,6.2988,8.9292,6.7684,5.5742,6.4505,23.7999,5.9008,23.2913,7.9241,,,,3.6175,4.5012,13.1773,14.756,,,,4.5,11.3,,19.1616,,
2015/9/24,30.1621,9.8882,17.2721,7.8812,21.66,10.0241,6.7326,9.2429,7.61,6.3131,10.6254,8.3933,9.5472,8.5123,5.2851,7.1167,6.4901,9.8182,7.067,5.6863,6.6532,23.7999,5.932,23.8047,8.0563,,,,3.5949,4.9495,13.307,15.086,,,,4.55,11.51,,19.9341,,
2015/9/25,30.1621,9.6135,17.2721,7.8812,21.61,10.0241,6.8057,9.3121,7.51,6.1762,10.3002,8.0949,9.6036,8.5029,5.1767,7.1167,6.1314,10.1796,6.8778,5.619,6.1802,23.7999,5.6323,23.6763,7.5793,,,,3.401,5.0264,12.8478,13.8395,,,,4.33,10.69,,17.9407,,
2015/9/28,30.1621,9.8097,17.2721,7.8812,22.33,10.0241,6.8301,8.9276,7.51,6.4108,10.4942,7.909,9.6798,8.7616,5.5932,7.1167,6.5284,11.1956,6.7916,6.1794,6.2355,23.7999,5.7946,23.8881,8.1529,,,,3.5453,5.3525,14.1356,14.481,,,,4.4,11.06,,19.4257,,
2015/9/29,30.1621,9.4958,17.2721,7.8812,20.45,10.0241,6.7021,8.6585,7.16,6.4303,10.0377,7.5079,9.5307,8.6957,5.2817,7.1167,6.3849,10.9416,6.5958,6.5755,5.916,23.7999,5.7759,26.2749,8.4107,,,,3.4777,5.0717,14.9043,14.0136,,,,4.27,10.67,,18.4789,,
2015/9/30,30.1621,9.6135,17.2721,7.8812,19.41,10.0241,6.7631,8.2202,7.59,6.4597,10.0719,7.3759,9.5771,8.7428,5.2038,7.1167,6.4423,10.1601,6.6987,6.1794,6.0204,23.7999,5.8383,26.307,8.2238,,,,3.4596,4.8091,15.2038,14.2611,,,,4.25,10.93,,17.7961,,
2015/10/8,30.1621,10.1531,17.2721,7.8812,21.18,10.0241,6.9885,8.7969,7.93,6.6258,10.4656,7.6302,9.8456,9.0861,5.451,7.1167,6.9397,10.5411,7.193,6.3363,6.3952,23.7999,6.2629,26.9936,8.7684,,,,3.613,5.0445,15.7628,15.1134,,,,4.4,11.49,,19.5753,,
2015/10/9,30.1621,10.3395,17.2721,7.8812,20.47,10.0241,7.0616,8.9814,8.72,6.6453,10.8594,7.8992,9.7826,9.1566,5.5424,7.1167,6.9015,11.5962,7.2229,6.3513,6.3276,23.7999,6.213,28.0138,8.7878,,,,3.7303,5.1895,15.5531,15.1959,,,,4.49,12.53,,19.2414,,
2015/10/12,30.1621,10.8005,17.2721,7.8812,21.49,10.0241,7.482,9.4428,9.06,6.919,11.3273,8.3297,10.2765,9.6834,5.7963,7.1167,7.4228,11.9869,7.2528,6.8071,6.7023,23.7999,6.5252,30.6637,9.0778,,,,3.8656,5.4929,16.0623,16.0208,,,,4.77,13.29,,20.0188,,
2015/10/13,30.1621,11.6638,17.2721,7.8812,23.64,10.0241,7.6283,9.9042,9.22,6.9385,11.4186,8.403,10.608,9.7633,5.732,7.1167,7.3893,12.0553,7.3888,6.8071,6.7699,23.7999,6.5377,30.0798,9.5257,,,,3.9197,5.7057,15.9724,16.4791,,,,4.85,14.46,,19.8095,,
2015/10/14,30.1621,11.5068,17.2721,7.8812,22.51,10.0241,7.5064,9.3967,8.91,6.7626,11.1333,8.2759,10.4555,9.5423,5.6643,7.1167,7.241,12.0163,7.2362,6.5755,6.5549,23.7999,6.3379,29.9323,9.5322,,,,3.843,5.434,15.5531,16.1674,,,,4.8,13.95,,21.5437,,
2015/10/15,30.1621,11.7815,17.2721,7.8812,24.01,10.0241,7.7014,9.5735,9.28,7.0362,11.3559,8.5547,10.6578,9.8527,5.8234,7.1167,7.5663,12.3191,7.3125,6.837,6.7023,23.7999,6.5377,31.4401,9.6546,,,,3.9558,5.6604,15.9425,16.7998,,,,4.98,14.64,,21.9275,,
2015/10/16,30.1621,12.1248,17.2721,7.8812,25.38,10.0241,7.7684,10.5347,9.3,7.0851,11.4243,8.8726,10.7473,9.6787,5.9317,7.1167,7.6045,12.7294,7.3523,6.837,6.9112,23.7999,6.8062,32.0753,9.4645,,,,3.9558,5.8008,16.5614,16.9557,,,,5.01,14.67,,21.5587,,
2015/10/19,30.1621,12.6938,17.2721,7.0955,25.21,10.0241,7.6161,10.6347,9.43,7.0362,11.527,8.4715,11.1915,9.6175,5.9995,7.1167,7.4276,12.3875,7.1897,6.695,6.9604,21.4189,6.5876,30.8819,9.3259,,,,3.9017,5.923,16.1222,16.9648,,,,4.87,15.11,,21.2846,,
