ÈÕÆÚ,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH
2018/5/22,11.2712,14.1643,9.3887,9.2861,8.5056,20.24,11.4194,7.6118,3.61,9.0668,32.8945,14.2901,7.7615,9.6277,8.1506,4.4223,8.1429,4.1891,0.9382
2018/5/23,10.9491,14.0356,9.1782,8.8508,8.3525,20.12,10.9854,7.5139,3.49,8.9162,31.3475,14.261,7.6309,9.4465,7.8018,4.3828,8.0536,4.1113,0.9214
2018/5/24,11.0955,14.2535,9.2834,8.8726,8.6326,19.53,11.1482,7.5824,3.53,8.9821,31.4402,14.2901,7.6682,9.413,7.7919,4.3927,8.1032,4.1016,0.924
2018/5/25,11.4956,14.0455,9.1112,8.6549,8.4491,19.1,10.7503,7.4636,3.44,8.9444,31.5328,13.9318,7.6029,9.3325,7.8218,4.3433,7.9941,4.121,0.9051
2018/5/28,11.3297,13.5007,8.958,8.7057,8.3332,18.84,10.6961,7.335,3.35,9.0198,31.5698,13.7382,7.5096,9.3794,7.7221,4.3137,7.756,4.121,0.9155
2018/5/29,11.0077,13.0748,8.7355,8.4808,8.0725,19,10.5243,7.2558,3.34,8.8879,31.0233,14.3191,7.3697,9.2117,7.6922,3.9879,7.7461,3.9655,0.9129
2018/5/30,10.6661,12.6488,8.2422,8.002,7.5607,17.7,10.0089,6.8796,3.21,8.5584,30.2637,13.6801,7.0245,9.1446,7.3236,3.8794,7.4783,3.7809,0.8791
2018/5/31,10.7442,12.6786,8.3583,8.1616,7.5897,18.01,10.2983,6.9489,3.25,8.5777,31.7181,14.1739,7.1551,9.4331,7.4431,3.9188,7.5974,3.8392,0.8674
2018/6/1,10.793,12.6587,8.7549,8.2994,7.5318,18.56,10.2531,6.8598,3.33,8.6838,31.7366,14.3578,7.2764,9.5069,7.5826,3.9386,7.5674,3.8392,0.8434
2018/6/4,10.7345,12.629,8.8129,8.4228,7.5414,18.37,10.3073,6.7707,3.33,8.6838,32.3665,14.3675,7.2391,9.5874,7.6424,3.9386,7.4378,3.81,0.8616
2018/6/5,10.8613,12.629,8.8323,8.5389,7.6573,18.58,10.4972,6.84,3.37,8.7321,32.6444,14.6095,7.3137,9.6277,7.7321,3.9781,7.5874,3.8295,0.885
2018/6/6,10.9394,12.6687,9.0548,8.6694,8.0629,18.89,10.6238,7.0182,3.42,8.8672,33.2373,14.5418,7.4443,9.9162,7.8317,3.9682,7.6372,3.7906,0.9006
2018/6/7,10.9784,12.3616,8.9484,8.5461,7.8697,18.68,10.5695,6.9489,3.33,8.761,33.1539,14.3675,7.3324,9.9162,7.6424,3.8991,7.5575,3.7128,0.8817
2018/6/8,10.7735,12.2824,8.8226,8.2922,7.8794,18.94,10.4701,6.8796,3.29,8.5391,32.7648,13.9222,7.1458,9.9564,7.4631,3.83,7.388,3.5865,0.8798
2018/6/11,10.8516,12.0446,9.2676,8.5098,7.7442,18.54,10.678,6.7608,3.29,8.5681,33.2095,13.8834,7.2111,10.1547,7.5527,3.8399,7.2783,3.5768,0.8898
2018/6/12,10.8418,12.1437,9.5288,8.7783,7.8408,18.56,10.9402,6.7806,3.27,8.6838,34.599,13.6704,7.3137,10.483,7.7022,3.9583,7.4179,3.5768,0.9174
2018/6/13,10.6271,11.9654,9.3063,8.6041,7.7828,17.92,10.6418,6.5926,3.22,8.6838,34.46,13.3606,7.4536,10.4214,7.6623,3.9879,7.2783,3.4698,0.9187
2018/6/14,10.51,12.2737,9.4611,8.7783,7.7828,17.93,10.7955,6.4936,3.19,8.7803,34.0247,13.3219,7.5749,10.4898,7.9015,3.9386,8.0061,3.499,0.9227
2018/6/15,10.2953,12.592,9.5095,8.7347,7.7249,17.81,10.8136,6.2758,3.2,8.8961,34.3489,12.954,7.6029,10.5377,7.8218,3.9386,7.8765,3.4601,0.9214
2018/6/19,9.2707,12.1345,8.5808,7.8642,6.9524,16.03,9.9095,5.6522,2.88,8.0663,33.0983,11.676,6.9219,10.0317,7.0446,3.7609,7.0889,3.1102,0.8724
2018/6/20,9.2219,12.3931,9.0451,8.1398,6.8076,15.82,10.235,5.5928,2.91,8.1435,33.1271,11.8987,6.9779,10.8386,7.214,3.7412,6.7299,3.1199,0.9006
2018/6/21,8.8315,12.6417,9.3063,8.1544,6.6531,15.31,10.3344,5.573,2.86,8.076,33.8364,11.86,6.9406,10.8249,7.1542,3.751,6.3311,3.1199,0.9046
2018/6/22,8.9779,13.2684,9.5578,8.2994,6.711,15.48,10.6238,5.6918,2.89,8.1628,34.2102,11.9277,6.9965,11.0574,7.2438,3.83,6.4109,3.1685,0.9127
2018/6/25,8.8998,12.9302,9.2966,8.1181,6.5951,15.45,10.5514,5.7116,2.88,8.0374,33.2421,11.647,6.8753,10.7975,7.1342,3.751,6.4508,3.1685,0.9046
2018/6/26,8.7925,12.8606,8.9387,7.8497,6.5662,15.58,10.3344,5.7512,2.93,7.8926,31.8522,11.7728,6.6327,10.2505,7.0346,3.7609,6.5505,3.1783,0.8865
2018/6/27,8.6071,13.0893,8.6582,7.5812,6.431,15.34,10.1355,5.7413,2.89,7.69,31.1429,11.5889,6.3995,9.9291,6.8652,3.7115,6.5505,3.1394,0.8878
2018/6/28,8.3338,13.1888,8.4937,7.5522,6.3344,15.06,9.9999,5.6819,2.89,7.4006,31.0662,11.4727,6.1383,9.9154,6.8154,3.6326,6.5106,3.1005,0.8851
2018/6/29,8.6559,13.2982,8.7162,7.9367,6.5179,15.48,10.3435,5.8502,2.95,7.6032,32.0918,11.8116,6.2876,10.2778,7.0346,3.6819,6.6801,3.188,0.908
2018/7/2,8.5095,13.1589,8.4163,7.6538,6.4696,15.27,10.0361,5.7116,2.87,7.2848,30.6828,11.5211,6.0357,9.8265,6.915,3.6424,6.6402,3.188,0.8959
2018/7/3,8.7242,13.0197,8.3679,7.7844,6.5565,15.29,10.018,5.7314,2.88,7.4102,30.3473,11.6567,6.1476,9.8812,7.0147,3.6721,6.7599,3.2171,0.8898
2018/7/4,8.4997,13.0595,8.2712,7.8714,6.4599,15.05,9.7829,5.6621,2.83,7.4488,29.8009,11.434,6.1943,9.9359,7.0745,3.6622,6.4907,3.1588,0.8851
2018/7/5,8.1875,13.0595,7.9036,7.6393,6.1606,13.9,9.376,5.3552,2.74,7.1207,29.7914,11.1339,5.9611,10.1137,7.1741,3.6523,6.2115,3.0033,0.8825
2018/7/6,8.9194,13.0993,7.981,7.9149,6.3441,14.52,9.4936,5.4938,2.72,7.2172,30.1364,10.8409,6.0543,10.2368,7.4332,3.6622,6.361,3.1588,0.8919
2018/7/9,9.1048,13.2087,8.3196,8.3793,6.6627,15.97,9.8643,5.6621,2.81,7.4681,31.488,11.1827,6.3062,11.2625,7.752,3.7214,6.5305,3.2269,0.9261
2018/7/10,9.5439,13.5369,8.513,8.4591,7.0586,16.4,10.018,5.8798,2.86,7.6707,32.3506,11.3975,6.4835,11.3377,7.7122,3.7806,6.6502,3.3046,0.951
2018/7/11,9.2999,13.3778,8.2615,8.3285,6.9427,16.05,9.8914,5.7116,2.94,7.5356,32.1302,11.0557,6.3622,11.3104,7.483,3.7115,6.4408,3.2269,0.9489
2018/7/12,9.4658,13.706,8.4163,8.4518,6.9814,16.34,9.9728,5.8205,2.95,7.6707,32.7053,11.3682,6.5021,11.4266,7.6524,3.8004,6.6203,3.2959,0.9745
2018/7/13,9.4658,13.7557,8.5904,8.4881,7.02,16.32,10.0451,5.8007,2.94,7.6707,32.7436,11.5245,6.5214,11.9669,7.7022,3.8103,6.6502,3.2861,0.9879
2018/7/16,9.3097,13.7259,8.5517,8.4373,6.8848,16.18,9.8371,5.7809,2.9,7.5839,31.7468,11.6905,6.4249,11.6797,7.7221,3.7905,6.5904,3.2269,1.0027
2018/7/17,9.3292,13.6662,8.5614,8.4808,6.9138,16.06,9.8371,5.8403,2.91,7.6514,32.1877,11.6515,6.56,11.8369,7.7321,3.7905,6.71,3.3749,1.0013
2018/7/18,9.1731,13.3778,8.4163,8.3357,6.8462,17,9.6654,5.7908,2.88,7.5742,31.5934,11.4952,6.4539,11.5019,7.7122,3.8004,6.7,3.3354,0.9913
2018/7/19,9.2999,13.4971,8.4647,8.4663,6.8558,16.58,9.7287,5.7314,2.87,7.5549,32.3698,11.378,6.5118,11.9942,7.9513,3.7905,6.6502,3.3453,1.0127
2018/7/20,9.417,13.4275,8.513,8.6041,6.8945,16.6,9.8191,5.771,2.92,7.6128,33.3955,11.6417,6.5793,12.3361,7.9513,3.8497,6.6601,3.3551,1.0154
2018/7/23,9.8757,13.9348,8.8903,9.2063,7.1648,16.89,10.2169,5.9689,3.03,7.8541,34.4498,11.9933,6.8494,13.4918,8.3598,3.8695,6.7599,3.4933,1.051
2018/7/24,10.8613,14.1237,9.4321,9.7214,7.7345,17.49,10.669,6.5629,3.26,8.597,36.8078,12.4133,7.5247,13.9294,8.8082,3.9682,6.9991,3.7597,1.0477
2018/7/25,11.2419,14.1237,9.5095,9.5545,7.7442,18.01,10.7775,6.9093,3.25,8.5005,36.6449,12.3058,7.4765,13.7995,8.7385,3.9287,6.9792,3.7203,1.0732
2018/7/26,11.1248,14.0342,9.403,9.6343,7.8118,18.08,10.7232,7.3845,3.23,8.433,35.7055,12.1886,7.4765,13.7585,8.6189,3.9287,7.0689,3.6907,1.0671
2018/7/27,10.9004,14.0541,9.4708,9.453,7.9953,17.7,10.8769,8.1269,3.32,8.5005,36.1177,12.1007,7.5054,13.5055,8.5292,3.909,7.029,3.6808,1.0604
2018/7/30,11.0565,13.9546,9.5191,9.5618,8.2077,17.35,11.1482,7.4339,3.28,8.8382,37.4692,12.13,7.9878,14.1072,8.589,3.9386,6.8496,3.7104,1.0806
2018/7/31,10.8613,13.5767,9.5095,9.6633,7.9663,16.82,10.9945,7.1073,3.36,8.8093,36.9325,11.9152,7.9009,13.9089,8.4694,3.9386,7.0191,3.6512,1.0853
2018/8/1,10.8711,13.5469,9.1515,9.3441,8.1111,16.81,10.8046,7.2756,3.28,8.8961,35.9068,11.8175,8.1711,13.5397,8.3299,3.8497,6.9593,3.6117,1.0953
2018/8/2,11.1248,13.5568,9.7707,9.8447,8.7967,16.61,11.0758,8.0081,3.61,9.3207,36.4724,12.0714,8.6824,13.8816,8.6488,3.9188,7.1587,3.5722,1.1047
2018/8/3,10.5783,13.5568,9.2483,9.2716,8.3815,16.33,10.7232,7.3449,3.49,8.6645,35.14,11.4757,7.9395,13.0268,8.0908,3.7214,7.1786,3.4933,1.0497
2018/8/6,10.6857,13.4573,9.3063,9.3006,8.4491,15.92,10.7413,7.3548,3.54,8.8382,35.2358,11.3096,8.0939,13.1704,8.1107,3.7313,6.6302,3.5032,1.0564
2018/8/7,11.1736,13.4275,9.732,9.6996,8.7002,16.56,11.6997,7.6022,3.63,9.2145,36.9612,11.7589,8.5184,14.1414,8.5093,3.8004,6.7798,3.6709,1.1209
2018/8/8,11.3688,13.5866,9.9158,10.0841,8.8836,16.77,11.9709,7.6121,3.65,9.147,36.9037,12.9309,8.5087,14.4149,8.7385,3.8004,7.4578,3.6611,1.139
2018/8/9,11.4566,13.4275,9.8867,10.2147,8.9705,17.01,12.1518,7.6517,3.62,9.2435,36.827,13.0872,8.5376,14.6406,8.858,3.83,7.4677,3.7104,1.1477
2018/8/10,11.3883,13.3678,9.9061,10.222,8.8547,17.02,12.2422,7.6715,3.54,9.1856,37.0475,12.7844,8.3833,14.6611,8.7783,3.85,7.2683,3.6808,1.1638
2018/8/13,11.5347,13.338,9.9061,10.1204,8.8353,16.84,12.2874,8.0972,3.49,9.0794,36.8845,12.6867,8.4219,14.5996,8.8381,3.8,7.3182,3.6512,1.1746
2018/8/14,11.7494,13.3678,10.0996,10.1784,8.8257,17.23,12.5044,8.0378,3.48,9.0505,37.1146,12.7258,8.3447,14.4628,8.8779,3.83,7.3082,3.6611,1.2075
2018/8/15,11.398,13.2385,9.6933,9.7359,8.4008,16.67,12.1608,7.7012,3.39,8.7417,35.2454,12.2668,8.0071,13.8269,8.4993,3.72,7.0988,3.5624,1.1941
2018/8/16,11.0467,12.8009,9.3353,9.482,8.3815,16.15,12.4592,7.4142,3.34,8.6259,35.0921,12.0617,7.9202,13.5738,8.4694,3.71,6.7997,3.4736,1.2088
2018/8/17,11.0272,11.5178,9.0548,9.2135,8.3043,15.87,12.2603,7.1073,3.22,8.3847,33.7405,11.798,7.7273,13.1499,8.3499,3.67,6.6203,3.3946,1.1759
2018/8/20,11.0272,11.2294,9.1418,9.3079,8.4491,15.94,12.3597,7.0479,3.22,8.4909,34.977,11.8761,7.8141,13.4644,8.6488,3.67,6.6203,3.3749,1.1457
2018/8/21,11.076,11.1498,9.2579,9.4094,8.7484,16.08,12.5858,7.2855,3.29,8.7321,35.5522,12.1691,7.9878,13.738,8.7086,3.68,6.71,3.444,1.1867
2018/8/22,10.8516,11.0404,9.0451,9.2208,8.6132,15.78,12.1789,7.0578,3.25,8.5777,35.9068,11.7882,7.8624,13.7653,8.4495,3.66,6.6402,3.4242,1.186
2018/8/23,10.7247,11.0205,9.2579,9.2934,8.6036,15.93,11.2386,7.1568,3.25,8.5295,35.6768,11.8663,7.7852,13.6422,8.4894,3.67,6.5804,3.4045,1.1692
2018/8/24,10.6661,10.7917,9.1225,9.1337,8.6132,15.95,11.3742,7.2063,3.28,8.4909,35.8014,11.7687,7.7562,13.1977,8.5192,3.68,6.6203,3.3847,1.1538
2018/8/27,11.0175,11.0702,9.345,9.54,8.7388,16.17,11.6545,7.3944,3.3,8.761,36.8845,12.1398,8.036,14.1551,8.8082,3.71,6.6901,3.4834,1.1954
2018/8/28,10.8711,10.9807,9.2289,9.4239,8.5457,16.07,11.7449,7.335,3.24,8.6645,36.041,12.3254,7.9009,13.991,8.7484,3.7,6.71,3.5229,1.1988
2018/8/29,10.9882,10.9509,9.1709,9.3732,8.5263,15.96,11.8444,7.3647,3.24,8.8479,36.1081,12.2472,7.9299,14.0115,8.7883,3.69,6.6701,3.5525,1.229
2018/8/30,10.4124,10.9509,8.8129,9.0902,7.9566,15.44,11.5008,7.0578,3.05,8.5295,35.6672,11.8956,7.5826,13.5602,8.4794,3.62,6.4209,3.4341,1.2357
2018/8/31,10.1294,10.9011,8.7936,9.0685,7.9953,15.17,11.32,6.9192,3.06,8.433,35.5905,12.5012,7.5344,13.4371,8.4694,3.62,6.4109,3.4834,1.2357
2018/9/3,9.983,10.742,8.7065,9.0902,8.0242,15.15,11.555,6.9786,3.1,8.4426,35.418,12.6477,7.5247,13.314,8.4096,3.6,6.3411,3.6018,1.2243
2018/9/4,10.0514,10.7519,8.8033,9.2571,8.0435,15.21,11.5279,7.0182,3.12,8.5777,35.7822,12.677,7.5922,13.8952,8.5392,3.65,6.4209,3.592,1.2438
2018/9/5,9.7488,10.6823,8.5904,9.083,7.7249,14.8,11.2205,6.8004,3.05,8.3365,34.4978,12.4719,7.4186,13.4234,8.31,3.6,6.3411,3.5525,1.2297
2018/9/6,9.6317,10.4436,8.4937,8.7202,7.7249,14.66,11.0939,6.7311,3.03,8.2111,34.2965,12.4914,7.3221,13.314,8.2901,3.54,6.2613,3.5426,1.2223
2018/9/7,9.6317,10.5829,8.6098,8.7928,7.8408,15.2,11.4104,6.9885,3.1,8.3751,34.5265,12.4719,7.4572,13.4166,8.3499,3.56,6.2414,3.592,1.2236
2018/9/10,10.0318,10.5928,8.3196,8.372,7.6573,14.96,11.0306,6.9489,3.01,8.1242,32.7053,12.091,7.1871,12.4866,8.1306,3.53,6.052,3.4834,1.1685
2018/9/11,9.8367,10.4933,8.0293,8.2196,7.4159,14.89,10.8588,6.9192,2.96,7.9119,31.1333,12.0324,6.9362,12.0284,7.8118,3.5,6.0918,3.4736,1.1403
2018/9/12,9.7684,10.4436,8.0584,8.1689,7.3676,14.85,10.4972,6.9192,2.98,7.8541,31.0375,12.0714,6.8687,11.9053,7.7819,3.51,6.1816,3.4736,1.1276
2018/9/13,9.8659,10.5729,8.1164,8.2196,7.329,15.07,10.4881,7.0578,3,7.9505,31.3538,12.1886,6.8494,12.0352,7.7819,3.57,6.2215,3.513,1.1551
2018/9/14,10.0904,10.5033,8.0584,8.0891,7.2035,14.9,10.1598,6.9588,3,7.9505,31.5838,12.0031,6.8398,12.0352,7.6922,3.54,6.2115,3.5821,1.1531
2018/9/17,9.7976,10.3143,7.8939,7.8279,6.9331,15.23,10.0941,6.4441,2.93,7.719,31.3538,11.6515,6.5889,11.8848,7.5328,3.5,6.1716,3.4637,1.145
2018/9/18,10.227,10.5431,8.3776,8.3647,7.5318,15.7,10.6945,7.0875,3.1,8.3847,33.4626,12.13,7.2256,12.7943,7.9613,3.59,6.3511,3.6018,1.1907
2018/9/19,10.2368,10.6425,8.3583,8.314,7.5414,15.58,10.6476,7.3845,3.08,8.4137,33.5105,12.1691,7.2932,12.7259,7.9613,3.59,6.3411,3.6216,1.2115
2018/9/20,10.4027,10.5232,8.3679,8.343,7.5414,15.46,10.7227,7.3944,3.09,8.5391,34.2006,12.0812,7.2739,12.9174,8.0011,3.59,6.3511,3.592,1.2256
2018/9/21,10.4612,10.4834,8.5034,8.5026,7.58,15.59,10.8259,7.3449,3.11,8.4716,35.1879,12.3742,7.3414,13.1636,8.1207,3.64,6.4009,3.6413,1.2471
2018/9/25,10.51,10.5729,8.3776,8.3575,7.4931,15.4,10.6851,7.3152,3.06,8.3847,34.9195,12.423,7.2642,13.1225,8.021,3.64,6.4209,3.6413,1.2532
2018/9/26,10.549,10.5331,8.397,8.4736,7.5607,15.5,10.9197,7.3548,3.07,8.3944,35.1592,12.3937,7.3607,13.5055,8.0609,3.63,6.381,3.6808,1.2841
2018/9/27,10.4124,10.4635,8.3002,8.5751,7.4835,15.1,10.9853,7.335,2.99,8.2304,35.4467,12.1593,7.216,13.7653,8.0808,3.54,6.2813,3.6216,1.3062
2018/9/28,10.5393,10.4536,8.4163,8.6404,7.6476,15.32,11.0041,7.4043,3.02,8.3847,35.2646,12.6672,7.4089,13.7722,8.1008,3.6,6.3511,3.6611,1.2955
2018/10/8,10.1489,9.996,8.1164,8.3357,7.4159,14.68,10.5257,7.3251,2.94,7.9988,33.3379,12.13,7.1195,13.2593,7.7321,3.58,6.1118,3.5821,1.2948
2018/10/9,10.4222,9.0113,8.1454,8.5896,7.329,14.69,11.0792,7.4834,2.95,7.9891,33.0983,12.3156,6.9652,13.3003,7.8218,3.55,6.1816,3.5426,1.3096
2018/10/10,10.5588,8.8721,8.3583,8.6985,7.3773,14.7,11.0698,7.6517,2.96,8.076,33.7405,12.4328,6.9941,13.8337,7.9314,3.56,6.2414,3.5426,1.3908
2018/10/11,10.1002,8.3648,8.455,8.5171,6.8848,14.45,10.6851,8.1665,2.78,7.3909,32.1014,11.4171,6.5407,13.6627,7.5029,3.2,5.6133,3.2466,1.3505
2018/10/12,10.51,8.4245,8.7259,9.2135,7.0103,14.71,11.0322,8.0675,2.79,7.5549,33.8843,11.4757,6.5889,14.4696,7.7919,3.11,5.4238,3.217,1.3693
2018/10/15,10.4807,8.2355,8.6582,9.2135,6.7882,14.62,10.5257,7.4933,2.71,7.3716,32.8778,11.2022,6.3574,13.9705,7.6125,3.09,5.3341,3.1479,1.362
2018/10/16,10.4612,8.3549,8.5808,8.8508,6.5372,14.07,10.1786,6.8994,2.62,7.1304,32.3602,10.7432,6.1452,12.9858,7.2339,3.03,5.1945,3.1677,1.2814
2018/10/17,10.1294,8.0963,8.6775,8.9088,6.5855,14.11,10.3005,7.0281,2.66,7.1015,32.7724,10.753,6.2224,13.0678,7.4232,3.06,5.2942,3.1874,1.323
2018/10/18,9.8269,8.1162,8.3002,8.2196,6.3441,13.24,9.8971,6.4738,2.61,6.8988,31.7755,10.3623,5.9329,12.2062,7.0446,2.96,5.0549,3.0887,1.2733
2018/10/19,10.0416,8.2554,8.5227,8.4373,6.4599,13.45,10.2911,6.5233,2.63,7.0243,32.7628,10.6455,6.0487,12.7054,7.2438,3.07,5.1845,3.1479,1.3425
2018/10/22,10.6174,8.703,8.929,9.0177,6.8945,14.01,10.8915,6.8994,2.78,7.362,33.8268,11.1729,6.3478,13.5602,7.5926,3.35,5.703,3.2861,1.4117
2018/10/23,10.3734,8.8124,8.6582,8.9234,6.7593,13.84,10.5819,6.7608,2.73,7.1979,31.6605,10.9483,6.1741,12.9105,7.3734,3.19,6.0221,3.1874,1.3814
2018/10/24,10.1977,8.9517,8.6388,8.9814,6.7882,13.77,10.4131,6.9588,2.74,7.1883,31.325,10.9581,6.2224,12.849,7.4332,3.22,5.9921,3.1973,1.3814
2018/10/25,10.1977,8.8323,8.4937,8.9306,6.6917,13.88,10.141,6.8202,2.71,7.0532,29.9255,10.8311,6.0584,12.4592,7.3236,3.29,6.052,3.1973,1.3593
2018/10/26,10.1977,8.8721,8.6678,8.9306,6.7786,14.02,10.0097,6.7905,2.77,7.1786,30.2323,10.9971,6.1741,12.3566,7.473,3.23,5.9523,3.2269,1.372
2018/10/29,10.1977,8.713,8.5614,8.8943,6.7207,14.02,9.4656,6.6816,2.73,7.169,29.7147,10.9581,6.068,12.384,7.3236,3.2,5.8924,3.1973,1.362
2018/10/30,9.7488,8.8323,8.6582,8.713,6.7979,13.93,9.3999,6.7311,2.78,7.2848,29.523,11.212,6.1645,12.425,7.4132,3.28,6.0221,3.1775,1.3405
2018/10/31,9.9538,8.9517,8.9387,9.2498,7.1938,14.22,9.6532,6.8796,3.06,7.5163,31.3729,11.8175,6.4249,12.9858,7.6524,3.31,6.2912,3.2565,1.368
2018/11/1,10.0221,8.882,8.842,9.17,7.1552,14.18,9.6251,6.9291,3.37,7.497,32.2069,11.9542,6.4346,13.0336,7.6026,3.31,6.2514,3.2959,1.3673
2018/11/2,10.1197,9.071,9.0838,9.3079,7.3,14.38,10.066,7.0578,3.33,7.6225,33.06,12.1593,6.5311,13.3277,7.752,3.37,6.3411,3.3551,1.3828
2018/11/5,9.9635,8.9517,9.1709,9.4965,7.2421,15.25,10.0754,7.038,3.31,7.6128,32.9258,12.2961,6.5504,13.3072,7.8018,3.35,6.4209,3.3453,1.37
2018/11/6,10.1099,8.9318,9.1418,9.4384,7.3869,15.32,9.9722,7.4438,3.23,7.6418,32.8299,12.423,6.5118,13.061,7.8118,3.35,6.381,3.3551,1.3452
2018/11/7,10.2465,9.0611,9.1418,9.2571,7.2228,14.9,9.9816,7.2558,3.18,7.5549,32.782,12.3351,6.4346,12.9242,7.7022,3.34,6.4707,3.3255,1.3418
2018/11/8,10.1294,8.8423,9.0064,9.0612,7.1745,14.95,9.8502,7.1271,3.15,7.5839,33.1175,12.3644,6.4442,12.7806,7.6125,3.28,6.5405,3.3058,1.3223
2018/11/9,10.0318,8.8721,8.9097,8.9161,7.0683,14.78,9.8033,7.0974,3.14,7.4874,31.9672,12.3547,6.2899,12.5002,7.6026,3.33,6.6003,3.3058,1.2767
2018/11/12,10.1977,8.9815,9.0258,9.1628,7.2517,15.17,9.9816,7.2261,3.2,7.7286,32.3506,12.5988,6.4925,12.7533,7.752,3.4,7.0789,3.365,1.2948
2018/11/13,10.3636,9.1108,9.0645,9.1337,7.3097,15.19,10.1223,7.3251,3.26,7.8733,32.2836,12.5988,6.5889,12.7327,7.8815,3.5,7.029,3.4736,1.2881
2018/11/14,10.4124,9.0412,9.0161,9.1337,7.271,15.5,10.0378,7.2261,3.28,7.8155,32.3027,12.8137,6.56,12.7806,7.8915,3.53,6.9293,3.444,1.2874
2018/11/15,10.4417,9.071,9.0838,9.2498,7.3773,16.47,10.1973,7.3053,3.27,7.883,32.7149,12.9016,6.6372,12.9037,7.9712,3.67,6.9792,3.4637,1.282
2018/11/16,10.4417,9.4987,9.0064,9.0685,7.4062,18.12,10.2161,7.3647,3.24,7.9312,31.5359,13.0481,6.6758,12.6165,7.9812,3.69,7.039,3.4736,1.1887
2018/11/19,11.4859,9.4689,9.2966,9.3732,7.8697,19.93,10.5444,7.5428,3.44,8.1146,31.1621,13.5071,6.9362,12.9174,8.31,3.76,7.1487,3.8189,1.2297
2018/11/20,11.2419,8.9517,8.9484,8.9959,7.5318,17.94,10.1973,7.2261,3.26,7.7769,30.8937,12.8039,6.6468,12.6165,8.041,3.62,6.8097,3.6512,1.2169
2018/11/21,11.6127,9.071,8.929,8.9887,7.638,18.03,10.2724,7.2756,3.26,7.8348,30.7211,12.9504,6.6468,12.6097,8.0808,3.62,6.9991,3.6709,1.2532
2018/11/22,11.2907,9.0312,8.871,8.8871,7.5607,17.38,10.1129,7.236,3.25,7.8155,30.5774,13.263,6.6372,12.4387,8.0609,3.57,7.1188,3.592,1.2465
2018/11/23,11.1053,8.514,8.6195,8.5679,7.3097,16.44,9.8877,6.84,3.11,7.4585,29.9926,12.6574,6.3671,12.1378,7.7819,3.37,6.5305,3.4736,1.2431
2018/11/26,11.4371,8.6035,8.6678,8.6622,7.3966,16.55,10.0191,6.8103,3.16,7.5356,30.4815,12.8137,6.4732,12.1173,8.2901,3.45,7.0988,3.5328,1.2397
2018/11/27,11.5151,8.5936,8.8516,8.7057,7.4738,16.93,10.1598,6.8103,3.16,7.5935,30.1652,12.8332,6.6082,12.2062,8.2104,3.43,6.7898,3.5032,1.2451
2018/11/28,11.5054,8.514,8.8613,8.7492,7.4738,16.56,10.066,6.9489,3.18,7.6418,30.1939,12.8821,6.7047,12.2746,8.1306,3.48,6.71,3.5229,1.2485
2018/11/29,11.3297,8.3052,8.6678,8.5098,7.2614,16.06,10.0472,6.7311,3.11,7.5356,30.1652,12.6672,6.5889,12.3361,7.9214,3.38,6.5904,3.4144,1.2545
2018/11/30,11.32,8.3151,8.6968,8.5896,7.358,16.09,10.0003,6.8103,3.11,7.4681,30.4911,12.8821,6.5214,12.3225,8.021,3.36,6.5006,3.4045,1.2592
2018/12/3,11.5835,8.6533,8.842,8.7638,7.5607,16.57,10.2067,6.9687,3.18,7.6804,31.1908,13.0383,6.6758,12.5344,8.1306,3.51,6.8197,3.513,1.2693
2018/12/4,12.3641,8.8025,8.8323,8.7928,7.6187,16.68,10.1879,7.0479,3.22,7.7769,30.7211,13.1653,6.7336,12.3977,8.1705,3.54,6.8795,3.6018,1.2552
2018/12/5,12.7252,8.6831,8.6968,8.6332,7.5318,16.18,10.0191,6.9291,3.16,7.6997,30.1652,12.9993,6.6275,12.2746,8.0609,3.48,6.8097,3.6907,1.2109
2018/12/6,12.491,8.6732,8.6001,8.5606,7.4159,16.2,9.9534,6.9291,3.12,7.5839,29.753,12.7258,6.5214,12.1857,7.9015,3.44,6.7,3.6512,1.2068
2018/12/7,13.1741,8.7229,8.6485,8.6622,7.5028,16.54,9.9816,6.9687,3.14,7.6032,29.753,12.3058,6.5504,12.2814,7.9413,3.48,6.7499,3.8189,1.2062
2018/12/10,13.1741,8.6035,8.4937,8.5098,7.3097,16.35,9.6907,6.8004,3.1,7.5163,29.4175,12.2082,6.4153,12.2199,7.7321,3.48,6.6402,3.7992,1.182
2018/12/11,12.9301,8.6931,8.426,8.3865,7.2904,16.15,9.7189,6.8202,3.11,7.497,29.3504,12.2179,6.4442,12.0421,7.7819,3.48,6.6801,3.7005,1.1779
2018/12/12,12.8911,8.7627,8.4647,8.343,7.2807,16.09,9.7001,6.9093,3.13,7.497,29.5134,12.1496,6.4346,12.0489,7.8317,3.46,6.6402,3.7203,1.1954
2018/12/13,13.1253,8.9716,8.6098,8.5896,7.7152,16.37,9.8877,7.2261,3.29,7.719,30.5774,12.2765,6.7144,12.4524,8.0709,3.57,6.7399,3.7597,1.233
