ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2014/1/2,4.9049,18.7233,3.3159,6.8722,3.0607,6.0243,4.79,2.653,,0.5368
2014/1/3,4.8266,18.3847,3.2734,7.0119,3.0222,5.8588,4.72,2.5708,,0.5292
2014/1/6,4.5558,17.4983,3.1456,6.8024,2.9164,5.635,4.61,2.4689,,0.5081
2014/1/7,4.5317,17.4585,3.1669,7.0916,2.8971,5.6155,4.64,2.4985,,0.5109
2014/1/8,4.5197,17.3788,3.1722,7.1515,2.8875,5.5474,4.68,2.4854,,0.5042
2014/1/9,4.4475,16.5622,3.1669,6.8622,2.8779,5.4306,4.68,2.3966,,0.5023
2014/1/10,4.3452,16.2634,3.103,6.6927,2.8201,5.4014,4.65,2.4032,,0.5023
2014/1/13,4.3031,16.5422,3.0498,6.8223,2.8297,5.4501,4.5,2.39,,0.5004
2014/1/14,4.7364,16.7912,3.3,7.0517,2.9164,5.6058,4.58,2.4229,,0.51
2014/1/15,4.7123,17.0302,3.2893,7.1714,2.8971,5.5766,4.66,2.4196,,0.509
2014/1/16,4.7123,17.1298,3.2787,7.0817,2.8875,5.5766,4.79,2.4196,,0.5138
2014/1/17,4.5498,16.851,3.2201,7.1016,2.849,5.5279,5.04,2.3736,,0.509
2014/1/20,4.5679,16.6717,3.2467,6.9221,2.849,5.5668,4.83,2.2717,,0.5109
2014/1/21,4.6822,17.3191,3.2627,7.1515,2.8875,5.5863,4.79,2.3045,,0.5129
2014/1/22,4.7725,17.6278,3.284,7.2313,2.9356,5.7226,4.87,2.3999,,0.5196
2014/1/23,4.8507,17.9365,3.2893,7.2413,2.9452,5.6544,4.85,2.3999,,0.5224
2014/1/24,4.8387,17.9863,3.2946,7.3809,2.9549,5.7031,4.86,2.4262,,0.5263
2014/1/27,4.7364,18.305,3.2361,7.3709,2.926,5.635,4.79,2.4492,,0.5244
2014/1/28,4.8628,18.6735,3.284,7.2612,2.9356,5.4987,4.73,2.4295,,0.5234
2014/1/29,4.8507,18.793,3.2946,7.1515,3.003,5.5474,4.73,2.4328,,0.5234
2014/1/30,4.7785,18.9026,3.2627,7.1515,3.003,5.5571,4.64,2.4229,,0.5215
2014/2/7,4.8628,19.4703,3.268,7.2612,2.9934,5.6058,4.7,2.4558,,0.5205
2014/2/10,5.0012,19.4205,3.3213,7.4507,3.0415,5.7323,4.83,2.5445,,0.5359
2014/2/11,4.9651,19.8387,3.3,7.4108,3.0415,5.7323,4.85,2.5314,,0.5378
2014/2/12,5.0854,20.9143,3.3745,7.6901,3.3495,5.9561,4.88,2.5774,,0.5512
2014/2/13,4.959,20.2969,3.3638,7.4407,3.2436,5.8977,4.82,2.5084,,0.5502
2014/2/14,4.9952,20.9542,3.3372,7.5904,3.2821,6.034,4.95,2.5445,,0.5579
2014/2/17,5.0854,21.6712,3.3692,7.8198,3.311,6.0924,5.05,2.6136,,0.555
2014/2/18,5.0794,22.7568,3.3372,7.7998,3.2725,6.1021,4.95,2.5873,,0.5455
2014/2/19,5.0313,22.5078,3.3426,7.6901,3.2725,6.326,4.97,2.5675,,0.5579
2014/2/20,4.8928,21.5617,3.3053,7.5505,3.2436,6.2578,4.96,2.5314,,0.5541
2014/2/21,4.8086,21.1036,3.2734,7.5904,3.1666,6.1605,4.87,2.5215,,0.5474
2014/2/24,4.6942,21.3426,3.2148,7.7599,3.1666,6.326,4.83,2.5544,,0.5397
2014/2/25,4.5919,19.7591,3.1616,7.1615,3.0319,6.1994,4.69,2.5084,,0.5378
2014/2/26,4.622,19.7292,3.1935,7.0916,3.0319,6.1119,4.73,2.5051,,0.5455
2014/2/27,4.6641,19.1117,3.2255,6.8722,3.0126,6.4038,4.72,2.7549,,0.5531
2014/2/28,4.8026,19.3607,3.2467,6.9321,3.0319,6.4525,4.89,2.8174,,0.556
2014/3/3,4.8387,19.6495,3.2414,7.1814,3.08,7.0948,4.91,2.8371,,0.5838
2014/3/4,4.8628,19.8686,3.2521,7.1415,3.0704,7.1921,5.01,2.7484,,0.58
2014/3/5,4.8086,19.8885,3.2361,7.1814,3.1474,7.0461,4.93,2.7418,,0.5752
2014/3/6,4.7544,20.2172,3.2148,7.1116,3.1666,7.0851,4.94,2.7516,,0.5742
2014/3/7,4.7123,20.3467,3.1882,7.0019,3.1185,6.9391,4.95,2.653,,0.5656
2014/3/10,4.5197,19.1416,3.0924,6.583,2.9741,6.8807,4.83,2.4919,,0.5589
2014/3/11,4.5257,19.0121,3.1243,6.6927,2.9837,7.1629,4.85,2.4821,,0.5637
2014/3/12,4.5618,18.3847,3.135,6.7625,3.0222,7.5425,4.99,2.5248,,0.5752
2014/3/13,4.5739,18.8329,3.1403,6.8523,3.0415,7.4841,4.94,2.5182,,0.5742
2014/3/14,4.5077,18.7731,3.1243,6.8323,3.003,7.1435,4.95,2.4755,,0.5685
2014/3/17,4.5919,19.4802,3.1509,7.0717,3.0607,7.1824,5.05,2.5182,,0.5598
2014/3/18,4.5919,19.4703,3.1616,7.0517,3.0607,7.6787,5.22,2.4952,,0.5733
2014/3/19,4.6521,19.6296,3.1616,7.1714,3.0704,7.5814,5.22,2.5018,,0.5742
2014/3/20,4.5257,19.0719,3.0977,6.952,3.0511,7.2992,5.14,2.3999,,0.5713
2014/3/21,4.6461,19.52,3.1456,7.1216,3.1089,7.5036,5.22,2.4525,,0.5761
2014/3/24,4.6461,19.6196,3.1456,7.2612,3.1474,7.6787,5.32,2.4558,,0.5819
2014/3/25,4.8146,19.4703,3.2414,7.3709,3.1185,8.214,5.12,2.4886,,0.5915
2014/3/26,4.7905,20.2172,3.2627,7.5505,3.1377,9.0315,5.15,2.4689,,0.603
2014/3/27,4.7544,19.9284,3.2467,7.6701,3.1185,9.0315,5.03,2.4492,,0.603
2014/3/28,4.7604,19.0221,3.2414,7.5305,3.08,9.0315,5,2.3966,,0.603
2014/3/31,4.7424,18.9225,3.2361,7.5305,3.0511,9.0315,4.94,2.4196,,0.603
2014/4/1,4.8026,19.281,3.2361,7.5305,3.08,9.0315,5.05,2.4591,,0.603
2014/4/2,4.8266,19.4205,3.2414,7.5305,3.1281,9.0315,5.04,2.4722,,0.603
2014/4/3,4.7544,19.2511,3.2255,7.5305,3.0704,9.0315,5.04,2.4788,,0.603
2014/4/4,4.7665,19.3009,3.2308,7.5305,3.08,9.0315,5.05,2.5327,,0.603
2014/4/8,4.8567,19.8089,3.2467,7.5305,3.0896,9.0315,5.12,2.5529,,0.603
2014/4/9,4.8567,20.0479,3.2521,7.5305,3.1185,9.0315,5.09,2.5562,,0.603
2014/4/10,4.8688,20.2072,3.2734,7.5305,3.1185,9.0315,5.27,2.5596,,0.603
2014/4/11,4.8327,20.0578,3.2467,7.5305,3.1089,9.0315,5.13,2.5293,,0.603
2014/4/14,4.8567,20.2172,3.2361,7.5305,3.0992,9.0315,5.17,2.5394,,0.603
2014/4/15,4.7544,20.2869,3.2148,7.5305,3.0607,9.0315,5.12,2.5394,,0.603
2014/4/16,4.7123,20.018,3.2042,7.5305,3.0704,9.0315,5.09,2.6135,,0.603
2014/4/17,4.6641,19.9981,3.2042,7.5305,3.08,9.0315,5.11,2.5731,,0.603
2014/4/18,4.6942,20.4961,3.1935,7.5305,3.0704,9.0315,5.12,2.5866,,0.603
2014/4/21,4.61,20.8048,3.1722,7.5305,2.9934,9.0315,4.95,2.5091,,0.603
2014/4/22,4.5799,20.3267,3.1722,7.5305,2.9741,9.0315,4.96,2.4653,,0.603
2014/4/23,4.5498,20.8745,3.1509,7.5305,2.9645,9.0315,5.09,2.4518,,0.603
2014/4/24,4.5197,21.1235,3.1616,7.5305,2.9645,9.0315,5.11,2.4283,,0.603
2014/4/25,4.4535,19.8686,3.2095,7.5305,2.9549,9.0315,5.15,2.4013,,0.603
2014/4/28,4.4776,18.9026,3.1935,7.5305,2.8682,9.0315,5.26,2.3407,,0.603
2014/4/29,4.5979,19.0022,3.2095,7.5305,2.8875,9.0315,5.25,2.3407,,0.603
2014/4/30,4.5739,18.9623,3.1988,7.5305,2.8875,9.0315,5.32,2.3441,,0.603
2014/5/5,4.5799,18.7631,3.1722,7.5305,2.9356,9.0315,5.62,2.3239,,0.603
2014/5/6,4.61,18.9424,3.1935,7.5305,2.926,9.0315,5.61,2.3441,,0.603
2014/5/7,4.5438,18.6337,3.1829,7.5305,2.8682,9.0315,5.41,2.2599,,0.603
2014/5/8,4.5187,18.6934,3.1942,7.5305,2.8779,9.0315,5.95,2.27,,0.603
2014/5/9,4.5312,18.1457,3.126,7.5305,2.849,9.0315,6.49,2.2127,,0.603
2014/5/12,4.6253,18.6138,3.1772,7.5305,2.9356,9.0315,6.59,2.2834,,0.603
2014/5/13,4.6002,18.4245,3.2113,7.5305,2.9164,9.0315,6.32,2.2733,,0.603
2014/5/14,4.6002,18.4843,3.234,7.5305,2.9164,9.0315,6.26,2.3104,,0.603
2014/5/15,4.5124,18.0959,3.2227,7.5305,2.8586,9.0315,6.14,2.243,,0.603
2014/5/16,4.4936,18.0361,3.2113,7.5305,2.8682,9.0315,5.89,2.3104,,0.603
2014/5/19,4.4811,18.0262,3.1942,7.5305,2.849,9.0315,5.92,2.2868,,0.603
2014/5/20,4.4999,18.1656,3.1829,7.5305,2.849,9.0315,6.19,2.2969,,0.603
2014/5/21,4.5062,18.2751,3.1488,7.5305,2.8682,9.0315,6.11,2.3104,,0.603
2014/5/22,4.4874,18.2453,3.1431,7.5305,2.849,9.0315,5.94,2.2935,,0.603
2014/5/23,4.4999,18.3747,3.1601,7.5305,2.8779,9.0315,6.36,2.3104,,0.603
2014/5/26,4.5375,18.8329,3.1886,7.5305,2.8875,9.0315,6.43,2.3104,,0.603
2014/5/27,4.4874,18.7233,3.1658,7.5305,2.8586,9.0315,6.31,2.307,,0.603
2014/5/28,4.5438,19.0818,3.1658,7.5305,2.8779,9.0315,6.26,2.307,,0.603
2014/5/29,4.4874,18.7731,3.1488,7.5305,2.8586,9.0315,6.89,2.2868,,0.603
2014/5/30,4.4874,18.7333,3.0749,7.5305,2.8682,9.0315,7.29,2.3104,,0.603
2014/6/3,4.4748,18.6337,3.0806,7.5305,2.849,9.0315,7.11,2.3138,,0.603
2014/6/4,4.4247,18.2254,3.0067,7.5305,2.849,9.0315,7.02,2.3104,,0.603
2014/6/5,4.456,18.4445,3.0237,7.5305,2.8586,9.0315,6.98,2.371,,0.603
2014/6/6,4.4184,18.3548,3.0237,7.5305,2.849,9.0315,6.81,2.3508,,0.603
2014/6/9,4.3934,18.0162,3.0124,7.5305,2.849,9.0315,7.49,2.3575,,0.603
2014/6/10,4.4184,18.4146,3.0351,7.5305,2.8682,9.0315,7.66,2.3845,,0.603
2014/6/11,4.4184,18.6835,3.018,7.5305,2.849,9.0315,7.47,2.3878,,0.603
2014/6/12,4.3996,18.5142,3.018,7.5305,2.8394,9.0315,7.71,2.3575,,0.603
2014/6/13,4.456,18.7432,3.0408,7.5305,2.8586,9.0315,7.73,2.3979,,0.603
2014/6/16,4.456,18.9125,3.0521,7.5305,2.8682,9.0315,7.77,2.4114,,0.603
2014/6/17,4.4059,18.7731,3.0237,7.5305,2.849,9.0315,7.58,2.4619,,0.603
2014/6/18,4.3934,18.6237,3.018,7.5305,2.8201,9.0315,7.59,2.3979,,0.603
2014/6/19,4.1803,18.0959,3.001,7.5305,2.7335,9.0315,7.12,2.307,,0.603
2014/6/20,4.2179,18.4146,3.0124,7.5305,2.7335,9.0315,7.28,2.3373,,0.603
2014/6/23,4.2242,19.0022,3.001,7.5305,2.7335,9.0315,7.46,2.3508,,0.603
2014/6/24,4.2367,19.1018,3.001,7.5305,2.7527,9.0315,7.49,2.4249,,0.603
2014/6/25,4.2806,19.6495,3.0067,7.5305,2.7239,9.0315,7.62,2.371,,0.603
2014/6/26,4.2618,19.8288,3.0294,7.5305,2.7527,9.0315,7.59,2.4148,,0.603
2014/6/27,4.268,19.9184,3.0578,7.5305,2.7816,9.0315,7.24,2.3946,,0.603
2014/6/30,4.2806,19.9184,3.0635,7.5305,2.8105,9.0315,7.24,2.4114,,0.603
2014/7/1,4.337,20.2969,3.0692,7.5305,2.8875,9.0315,7.24,2.4114,,0.603
2014/7/2,4.3056,20.0778,3.0635,7.5305,2.8779,9.0315,7.24,2.4148,,0.603
2014/7/3,4.3244,20.1873,3.0692,7.5305,2.8971,9.0315,7.24,2.4148,,0.603
2014/7/4,4.3119,20.5259,3.0635,7.5305,2.8586,9.0315,7.24,2.4182,,0.603
2014/7/7,4.3495,20.3068,3.0976,7.5305,2.8586,9.0315,7.24,2.4215,,0.603
2014/7/8,4.3307,20.5363,3.0919,8.2885,2.8682,9.0315,7.24,2.4518,,0.603
2014/7/9,4.2492,20.0773,3.0919,9.1164,2.8297,9.0315,7.24,2.4013,,0.603
2014/7/10,4.2242,20.5962,3.1033,10.0241,2.8394,9.0315,7.24,2.3946,,0.603
2014/7/11,4.243,21.1051,3.109,11.0314,2.8682,9.0315,7.24,2.4081,,0.603
2014/7/14,4.3495,20.217,3.1317,12.1386,2.8875,9.0315,7.24,2.4215,,0.603
2014/7/15,4.3558,20.7858,3.1317,11.9191,2.9549,9.0315,7.24,2.4552,,0.603
2014/7/16,4.3495,20.5264,3.1545,11.9989,2.9356,9.0315,7.24,2.4384,,0.603
2014/7/17,4.3056,20.3567,3.1317,11.3706,2.8971,9.0315,7.24,2.4283,,0.603
2014/7/18,4.3119,20.6062,3.126,11.3706,2.9164,9.0315,7.24,2.4047,,0.603
2014/7/21,4.2868,20.0075,3.1147,11.5202,2.926,9.0315,7.24,2.4081,,0.603
2014/7/22,4.3495,20.1871,3.1488,11.8493,2.9452,9.0315,7.24,2.4114,,0.603
2014/7/23,4.3558,19.5584,3.1317,10.7023,2.9549,9.0315,7.24,2.371,,0.603
2014/7/24,4.4372,19.6782,3.1658,10.2834,2.9741,9.0315,7.24,2.3744,,0.603
2014/7/25,4.4498,19.7879,3.1772,10.2435,2.9741,9.0315,7.24,2.3845,,0.603
2014/7/28,4.5062,20.0574,3.2056,10.3732,3.003,9.0315,7.24,2.4283,,0.603
2014/7/29,4.5187,20.4365,3.2113,10.8719,3.0222,9.0315,7.24,2.4417,,0.603
2014/7/30,4.4874,20.3268,3.1772,10.7921,3.003,9.0315,7.24,2.435,,0.603
2014/7/31,4.6566,20.4565,3.2511,10.8419,3.0511,9.0315,7.24,2.472,,0.603
2014/8/1,4.5626,20.0574,3.2227,10.9217,2.9934,9.0315,7.24,2.4283,,0.603
2014/8/4,4.6566,20.1871,3.2738,10.6524,3.0319,9.0315,7.24,2.4788,,0.603
2014/8/5,4.6441,20.706,3.2511,10.7522,3.0704,9.0315,7.24,2.472,,0.603
2014/8/6,4.713,20.5563,3.2681,10.7123,3.0992,9.0315,7.24,2.4687,,0.603
2014/8/7,4.6315,20.7259,3.2568,10.3532,3.0415,9.0315,7.24,2.4384,,0.603
2014/8/8,4.6253,21.6739,3.2397,10.5826,3.0511,9.0315,7.24,2.472,,0.603
2014/8/11,4.6754,21.5641,3.2568,11.6399,3.2147,9.0315,7.24,2.4956,,0.603
2014/8/12,4.6754,21.7338,3.2283,12.4677,3.4554,9.0315,7.24,2.4855,,0.603
2014/8/13,4.6503,21.4843,3.2227,13.7155,3.388,9.0315,7.24,2.4754,,0.603
2014/8/14,4.6002,21.3546,3.2227,14.3743,3.311,9.0315,7.24,2.472,,0.603
2014/8/15,4.7506,21.9034,3.2795,14.2246,3.3591,9.0315,7.24,2.4855,,0.603
2014/8/18,4.7945,21.3745,3.3022,13.8752,3.3495,9.0315,7.24,2.4855,,0.603
2014/8/19,4.7569,21.2748,3.2738,12.897,3.3206,9.0315,7.24,2.4855,,0.603
2014/8/20,4.7757,21.5442,3.2795,13.1465,3.3591,9.0315,7.24,2.6,,0.603
2014/8/21,4.7255,21.4145,3.2624,12.8371,3.3206,9.0315,7.24,2.5596,,0.603
2014/8/22,4.7318,21.7238,3.2624,12.6973,3.3014,9.0315,7.24,2.5596,,0.603
2014/8/25,4.6566,21.2149,3.2227,12.7372,3.2725,9.0315,7.24,2.5529,,0.603
2014/8/26,4.5939,21.0951,3.1942,12.9269,3.1762,9.0315,7.24,2.499,,0.603
2014/8/27,4.6441,20.9255,3.2113,12.4278,3.2917,9.0315,7.24,2.5259,,0.603
2014/8/28,4.5751,21.155,3.217,11.8987,3.2147,9.0315,7.24,2.499,,0.603
2014/8/29,4.6127,21.1949,3.234,12.1683,3.2436,9.0315,7.24,2.5158,,0.603
2014/9/1,4.6566,21.4943,3.2397,12.5077,3.2532,9.0315,7.24,2.5461,,0.603
2014/9/2,4.7005,21.654,3.2738,12.5376,3.3302,9.0315,7.24,2.5798,,0.603
2014/9/3,4.7631,21.8036,3.2852,12.8171,3.3302,9.0315,7.24,2.5899,,0.603
2014/9/4,4.7757,22.1928,3.2795,12.7073,3.3399,9.0315,7.24,2.5933,,0.603
2014/9/5,4.7945,22.8813,3.2909,12.7273,3.3784,9.0315,7.24,2.5899,,0.603
2014/9/9,4.8383,22.8614,3.2852,12.7672,3.3784,9.0315,7.24,2.5967,,0.603
2014/9/10,4.7945,23.1208,3.2624,12.7572,3.3591,9.0315,7.24,2.5832,,0.603
2014/9/11,4.8258,23.0111,3.2852,12.8071,3.3495,9.0315,7.24,2.6101,,0.603
2014/9/12,4.9261,22.9213,3.3136,12.7372,3.4554,9.0315,7.24,2.6404,,0.603
2014/9/15,4.9261,23.8194,3.3363,13.0766,3.4939,9.0315,7.24,2.6809,,0.603
2014/9/16,4.7506,22.5022,3.2795,12.1683,3.4361,9.0315,7.24,2.5899,,0.603
2014/9/17,4.8195,22.7716,3.2965,11.9287,3.5709,9.0315,7.24,2.5899,,0.603
2014/9/18,4.7882,23.051,3.2909,12.1283,3.5805,9.0315,7.24,2.5933,,0.603
2014/9/19,4.8195,23.061,3.3136,12.1583,3.5709,9.0315,7.24,2.6034,,0.603
2014/9/22,4.7443,22.6419,3.2624,13.3761,3.4746,9.4518,7.24,2.6068,,0.6262
2014/9/23,4.7882,23.2506,3.2624,14.7137,3.5035,8.8947,7.24,2.6539,,0.6126
2014/9/24,4.8948,24.0588,3.2909,14.534,3.5516,8.8067,7.24,2.691,,0.6204
2014/9/25,4.8697,24.2784,3.2909,14.1248,3.5131,8.6503,7.24,2.6775,,0.6204
2014/9/26,4.901,24.1287,3.3079,13.9351,3.5131,8.8947,7.24,2.6876,,0.6243
2014/9/29,4.9637,24.9669,3.3193,14.1447,3.5709,9.139,7.24,2.728,,0.6243
2014/9/30,4.9386,26.7631,3.3193,14.1946,3.6094,9.4616,7.24,2.7179,,0.632
2014/10/8,4.9762,26.8429,3.3193,14.2346,3.6671,9.1977,7.24,2.7314,,0.6291
2014/10/9,5.0452,26.5236,3.3534,13.9251,3.7249,8.8947,7.24,2.7044,,0.6175
2014/10/10,4.97,26.4138,3.342,13.426,3.696,8.7676,7.24,2.6674,,0.6097
2014/10/13,4.9762,27.1523,3.3136,13.426,3.6767,8.8654,7.24,2.7078,,0.6088
2014/10/14,4.9198,26.9627,3.2852,13.7754,3.8019,8.709,7.24,2.6977,,0.6049
2014/10/15,4.9261,26.6433,3.3079,13.5658,3.773,8.4939,7.24,2.7011,,0.602
2014/10/16,4.8258,26.2442,3.2852,13.5758,3.6767,8.2007,7.24,2.728,,0.5865
2014/10/17,4.7506,25.6554,3.2738,14.2246,3.5516,7.9759,7.24,2.691,,0.5739
2014/10/20,4.8133,26.5036,3.2909,14.3045,3.5901,8.1127,7.24,2.691,,0.5768
2014/10/21,4.7631,26.1145,3.2511,13.8053,3.5709,7.9759,7.24,2.7482,,0.5768
2014/10/22,4.7318,25.5557,3.2454,13.1964,3.4842,7.8684,7.24,2.7179,,0.5788
2014/10/23,4.6378,24.5478,3.2056,13.2164,3.4072,7.4578,7.24,2.627,,0.573
2014/10/24,4.6566,24.448,3.234,13.3661,3.4072,7.5458,7.24,2.6135,,0.5768
2014/10/27,4.6754,25.2663,3.2283,13.5758,3.5035,7.6631,7.24,2.6169,,0.5807
2014/10/28,4.7694,25.885,3.2681,13.7454,3.542,7.8488,7.24,2.6573,,0.5875
2014/10/29,4.807,25.7752,3.2624,13.426,3.5901,7.9954,7.24,2.6876,,0.5943
2014/10/30,4.8007,25.6754,3.234,14.7736,3.6094,7.9368,7.24,2.7617,,0.5875
2014/10/31,4.8885,25.5656,3.234,13.5758,3.619,8.4353,7.24,2.7482,,0.602
2014/11/3,4.9073,25.3461,3.2227,13.6856,3.6767,8.5819,7.24,2.7886,,0.6068
2014/11/4,4.9637,24.7274,3.2227,13.5458,3.7537,8.4451,7.24,2.7651,,0.6001
2014/11/5,4.9073,24.7973,3.2227,13.7155,3.6864,8.5037,7.24,2.7549,,0.5933
2014/11/6,4.901,25.3661,3.1886,14.0449,3.7056,8.4548,7.24,2.7718,,0.5923
2014/11/7,4.8195,25.0966,3.1772,13.6556,3.5997,8.3962,7.24,2.7179,,0.5865
2014/11/10,4.9386,24.8472,3.2056,13.5558,3.7249,8.8654,7.24,2.7516,,0.5952
2014/11/11,4.8321,23.8493,3.1715,12.6474,3.6382,8.3571,7.24,2.6775,,0.5778
2014/11/12,5.0953,24.1786,3.2511,12.7971,3.6864,8.2691,7.24,2.7011,,0.5778
2014/11/13,5.0326,23.5,3.234,12.4378,3.6382,7.927,7.24,2.6674,,0.5633
2014/11/14,5.0076,23.3703,3.2283,12.5376,3.5901,7.8391,7.24,2.6472,,0.5643
2014/11/17,4.995,23.7196,3.2397,12.7772,3.5997,7.8586,7.24,2.6775,,0.5681
2014/11/18,5.0138,23.7695,3.2397,12.8171,3.6671,8.0052,7.24,2.6842,,0.5691
2014/11/19,4.9762,24.0788,3.2227,12.9968,3.6671,8.23,7.24,2.6707,,0.573
2014/11/20,4.9324,23.969,3.2113,12.9968,3.6671,8.1812,7.24,2.6707,,0.572
2014/11/21,4.9825,25.0068,3.234,12.9968,3.696,8.4548,7.24,2.664,,0.5807
2014/11/24,5.1392,25.0667,3.2795,12.9968,3.7441,8.6601,7.24,2.7112,,0.5846
2014/11/25,5.1642,25.416,3.2852,12.9968,3.7537,9.53,7.24,2.7347,,0.6185
2014/11/26,5.1517,25.5656,3.2909,12.9968,3.8019,10.4684,7.24,2.7347,,0.6252
2014/11/27,5.1705,25.3062,3.2795,12.9968,3.7826,10.3608,7.24,2.7718,,0.6204
2014/11/28,5.1454,25.1166,3.2681,12.9968,3.7634,9.9992,7.24,2.7482,,0.6156
2014/12/1,5.1705,24.1387,3.2397,13.4759,3.8019,9.8917,7.24,2.7213,,0.603
2014/12/2,5.2457,24.5678,3.2624,13.7754,3.8211,10.527,7.24,2.7987,,0.6223
2014/12/3,5.3397,25.2663,3.2795,13.4759,3.8981,10.2826,7.24,2.8257,,0.6194
2014/12/4,5.4588,25.5457,3.325,13.456,3.9174,10.1165,7.24,2.9065,,0.6291
2014/12/5,5.2708,24.5079,3.2681,12.2681,3.7345,9.3834,7.24,2.7954,,0.6126
2014/12/8,5.4651,23.5699,3.2965,12.298,3.773,9.2661,7.24,2.8358,,0.6136
2014/12/9,5.3209,22.4523,3.2852,11.8189,3.7345,8.3864,7.24,2.7179,,0.5981
2014/12/10,5.6155,22.9811,3.3477,12.2481,3.8211,8.6699,7.24,2.7718,,0.6088
2014/12/11,5.6907,23.1907,3.3591,12.4677,4.0232,8.9924,7.24,2.8492,,0.6194
2014/12/12,5.6155,23.0011,3.3477,12.5077,3.9751,8.9729,7.24,2.9267,,0.6165
2014/12/15,5.6092,23.5898,3.3363,12.7672,4.0232,9.139,7.24,2.9469,,0.6252
2014/12/16,5.6907,23.5898,3.342,12.6175,4.0521,9.0315,7.24,2.9402,,0.6252
2014/12/17,5.5654,23.1009,3.2965,12.2581,3.9462,8.7578,7.24,2.8695,,0.6185
2014/12/18,5.4463,23.1109,3.2909,12.2082,3.8981,8.9533,7.24,3.0783,,0.6252
2014/12/19,5.4463,22.7317,3.2568,11.4196,3.8885,8.6894,7.24,3.085,,0.631
2014/12/22,5.4776,21.3546,3.2624,10.3715,3.8115,8.0834,7.24,2.9031,,0.6175
2014/12/23,5.2457,21.0452,3.2283,10.5312,3.7537,8.2496,7.24,2.7987,,0.6059
2014/12/24,5.3084,22.103,3.2511,10.7807,3.85,8.3473,7.24,2.9132,,0.6068
2014/12/25,5.3711,22.2128,3.2568,10.621,3.9077,8.4939,7.24,2.984,,0.6146
2014/12/26,5.4337,22.2427,3.2568,10.5811,3.8885,8.4842,7.24,2.9671,,0.6165
2014/12/29,5.4024,21.9633,3.2283,10.3216,3.8211,8.1518,7.24,2.8964,,0.6146
2014/12/30,5.6092,21.4544,3.2738,9.9522,3.9559,8.1714,7.24,2.8661,,0.6146
2014/12/31,5.5716,21.5941,3.2511,10.1119,3.9174,8.4744,7.24,2.8695,,0.6165
2015/1/5,5.722,21.9533,3.2852,10.2517,3.9944,8.5917,7.96,2.984,,0.6223
2015/1/6,5.7408,22.2726,3.2738,10.5811,4.0521,8.6992,8.76,2.9941,,0.6204
2015/1/7,5.6468,21.9034,3.2738,10.6809,4.004,8.7187,9.64,2.9806,,0.6175
2015/1/8,5.722,22.2227,3.2795,10.6809,3.9077,8.6405,10.6,2.8998,,0.6126
2015/1/9,5.5716,21.9633,3.2738,10.4314,3.8885,8.3278,9.77,2.856,,0.6136
2015/1/12,5.3335,21.644,3.2283,10.1718,3.8019,7.9172,8.79,2.7415,,0.6001
2015/1/13,5.3585,21.8735,3.2568,10.631,3.8211,7.7022,8.74,2.7785,,0.602
2015/1/14,5.2771,22.7516,3.2511,10.3914,3.7152,7.9368,8.45,2.7415,,0.6078
2015/1/15,5.3899,22.9512,3.2568,10.5212,3.7634,7.7706,8.6,2.7954,,0.6117
2015/1/16,5.4713,23.051,3.2624,10.8706,3.7634,7.7413,9.46,2.8122,,0.6156
2015/1/19,5.1454,22.6119,3.126,10.6709,3.5035,7.2428,9.71,2.6539,,0.5933
2015/1/20,5.2395,23.3304,3.217,11.1301,3.5997,7.409,10.1,2.7381,,0.6078
2015/1/21,5.3711,23.4501,3.2283,11.7889,3.696,7.5458,10.14,2.7987,,0.6126
2015/1/22,5.3961,23.979,3.2283,11.8987,3.7152,7.7609,10.05,2.8055,,0.6156
2015/1/23,5.4713,23.7495,3.2056,11.5594,3.6767,7.7511,9.56,2.7617,,0.6156
2015/1/26,5.6468,24.2784,3.217,11.8189,3.7441,8.1127,9.9,2.829,,0.6175
2015/1/27,5.5904,24.2085,3.2283,11.6791,3.773,8.1127,10.24,2.8762,,0.6175
2015/1/28,5.6406,24.1586,3.217,11.769,3.7826,7.927,10.91,2.8526,,0.6078
2015/1/29,5.722,23.5499,3.2056,11.8588,3.7441,8.015,10.81,2.856,,0.6068
2015/1/30,5.6406,23.0909,3.2056,11.8588,3.696,7.7804,10.56,2.7785,,0.601
2015/2/2,5.6343,23.6996,3.2056,11.9786,3.6286,7.8293,9.86,2.7448,,0.602
2015/2/3,5.7722,24.1087,3.2511,12.338,3.6671,7.9759,9.74,2.7954,,0.6068
2015/2/4,5.8223,23.6896,3.2624,12.308,3.619,8.3082,9.54,2.7987,,0.6126
2015/2/5,5.8411,23.0709,3.2454,12.4577,3.5901,8.0541,10.31,2.893,,0.6126
2015/2/6,5.5967,22.6419,3.2227,11.759,3.5131,7.7315,9.88,2.9301,,0.6097
2015/2/9,5.6531,22.9312,3.2454,11.3497,3.5035,7.4578,9.52,2.9065,,0.6126
2015/2/10,5.6907,22.8414,3.2624,12.0385,3.5324,8.0736,9.29,2.8728,,0.6185
2015/2/11,5.8098,23.3104,3.2795,12.298,3.5516,8.1323,9.37,2.8863,,0.6185
