ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2014/1/16,2.3474,0.8602,1.3857,-0.6452,3.1707,10.0382,-1.7467,-0.2445,0.5362,2.5522,-0.2194,0,-0.4054,-0.4373,0.7341,0.3899,,,-0.8696,-0.4149,3.3473,0.5038,0.4556,-0.2101,-0.7673,0.1838,1.0811,,,,,0.7194,3.2927,1.0852,0.2803,0.2375,0.7393,8.9093,1.7496,0.6124,0.7588,1.5157,1.3224,,1.0325,0.368,1.9756,0.1001,,,2.2586,0.1319,1.693,0.3373,2.3529,0.463,1.0867,0.2856,0.8655,,,,,0.0596,1391120422,5224497698,4140443307,1538136600,6081481194,2571119408,3732374862,3347130318,1948558523,1370200000,1765820043,1223392567,3180892000,1193559097,1528831200,5224497698,,,1833624801,4280016782,1801709607,1272401791,1410318000,1292000000,1181104150,3462439500,1748450000,,,,,1181104150,123.0968,8.9721,21.8451,-31.0255,21.6306,14.2446,18.7171,41.0788,24.3264,22.6067,39.5973,511.1585,11.3409,22.2026,16.9026,7.7584,,,23.1522,40.0354,156.2058,51.2156,82.9448,92.2563,-33.0565,8.4222,13.814,,,,,-21.8508,2.3558,1.4972,1.3929,2.4652,3.0944,1.7205,1.1563,1.3298,1.0421,2.1376,1.7301,1.8188,1.3021,1.4408,1.9332,1.2947,,,2.5694,2.6287,1.5278,1.07,3.3512,2.0581,4.8983,1.6471,1.1281,,,,,3.2378,1.2162,1.3839,2.0127,7.3328,1.9551,1.6822,0.6007,0.8339,0.5979,1.3616,5.4881,2.0824,0.9924,0.9805,1.6849,1.1967,,,1.8671,1.8275,1.4269,0.9603,0.6348,1.468,0.9412,1.1814,1.641,,,,,0.6221
2014/1/17,2.5229,0.9595,-1.139,-1.2987,-2.1277,-1.9983,-1.1111,-1.4706,-2.6667,-1.2443,0.4948,0,-2.8494,-1.4641,-0.6478,-0.5825,,,0.8772,0,-0.4049,-2.2556,-3.6281,-0.6316,-3.3505,-1.2844,-2.4599,,,,,-0.9524,3.8425,0.8225,0.2739,0.1827,0.4419,5.4352,0.9773,0.4935,0.4209,0.9033,0.76,,1.3815,0.4257,1.1799,0.0637,,,3.5516,0.1572,1.2015,0.339,2.125,0.3319,0.8568,0.2303,1.3523,,,,,0.0281,1426217497,5274626141,4093285639,1518160800,5952087977,2519741696,3690904030,3297907814,1896596962,1353150000,1774556921,1223392567,3090256000,1176083854,1518927840,5274626141,,,1849709229,4280016782,1794415236,1243700999,1359150000,1283840000,1141531073,3417967800,1705440000,,,,,1141531073,126.2025,9.0582,21.5963,-30.6226,21.1704,13.96,18.5092,40.4747,23.6777,22.3254,39.7932,511.1585,11.0178,21.8775,16.7932,7.71,,,23.3553,40.0354,155.5734,50.0603,79.9355,91.6736,-31.9489,8.3141,13.4741,,,,,-21.6342,2.4152,1.5116,1.3771,2.4332,3.0286,1.6861,1.1434,1.3102,1.0143,2.111,1.7386,1.8188,1.265,1.4197,1.9206,1.2866,,,2.592,2.6287,1.5216,1.0458,3.2296,2.0451,4.7342,1.6259,1.1004,,,,,3.2057,1.2469,1.3972,1.9898,7.2376,1.9135,1.6486,0.594,0.8216,0.5819,1.3447,5.5152,2.0824,0.9642,0.9661,1.674,1.1892,,,1.8834,1.8275,1.4211,0.9387,0.6117,1.4588,0.9096,1.1662,1.6006,,,,,0.6159
2014/1/20,-2.2371,2.0063,-2.765,0.9868,-1.4493,-0.7979,-4.4944,2.2388,0.5479,-0.3436,-2.5711,0,-0.6983,-0.7429,-2.2005,3.5156,,,-1.087,0.8333,2.2358,1.0256,-1.4118,-0.6356,-0.8,-0.5576,-1.4254,,,,,-0.7212,2.4333,2.2878,0.3765,0.3014,0.3075,3.5646,1.1122,0.6084,0.4077,0.7714,0.7928,,0.692,0.2812,1.2682,0.3189,,,1.6626,0.1526,1.36,0.4892,1.8186,0.4562,0.6144,0.1915,0.9833,,,,,0.0463,1394311065,5380452853,3980107234,1533142650,5865825833,2499637374,3525020703,3371741571,1906989274,1348500000,1728931005,1223392567,3068676000,1167346232,1485504000,5380452853,,,1829603694,4315683589,1834534276,1256456906,1339962000,1275680000,1132398824,3398908500,1681130000,,,,,1132398824,123.3792,9.2399,20.9992,-30.9248,20.8636,13.8486,17.6773,41.3808,23.8074,22.2487,38.7701,511.1585,10.9409,21.715,16.4236,7.9852,,,23.1014,40.369,159.0517,50.5738,78.807,91.0909,-31.6933,8.2677,13.2821,,,,,-21.4929,2.3612,1.5419,1.339,2.4572,2.9847,1.6726,1.092,1.3396,1.0199,2.1038,1.6939,1.8188,1.2561,1.4092,1.8784,1.3325,,,2.5638,2.6506,1.5557,1.0566,3.184,2.0321,4.6963,1.6169,1.0847,,,,,3.1848,1.219,1.4252,1.9347,7.309,1.8857,1.6354,0.5673,0.84,0.5851,1.3401,5.3734,2.0824,0.9574,0.9589,1.6372,1.2317,,,1.863,1.8427,1.4528,0.9483,0.6031,1.4495,0.9023,1.1597,1.5778,,,,,0.6119
2014/1/21,1.1442,2.8986,1.1848,0.6515,0.2451,1.3405,0.9412,0,1.0899,1.6092,-0.3369,0,3.5162,1.1976,2.25,1.7925,,,1.0989,0.8264,0,1.269,0.716,0.2132,1.4785,1.6822,1.6685,,,,,0.8475,2.7215,1.4097,0.273,0.3293,0.319,3.2705,0.4811,0.731,0.3496,0.8763,1.1957,,1.167,0.3925,1.1331,0.3096,,,2.695,0.1789,1.6572,0.3963,1.5719,0.377,0.5914,0.3008,0.7536,,,,,0.033,1410264281,5536408008,4027264903,1543130550,5880202857,2533144577,3558197368,3371741571,1927773898,1370200000,1723106420,1223392567,3176576000,1181326427,1518927840,5536408008,,,1849709229,4351350395,1834534276,1272401791,1349556000,1278400000,1149141280,3456086400,1709180000,,,,,1149141280,124.7908,9.5077,21.248,-31.1262,20.9147,14.0342,17.8437,41.3808,24.0669,22.6067,38.6395,511.1585,11.3256,21.9751,16.7932,8.1254,,,23.3553,40.7026,159.0517,51.2156,79.3712,91.2852,-32.1619,8.4068,13.5037,,,,,-21.669,2.3882,1.5866,1.3549,2.4732,2.992,1.695,1.1023,1.3396,1.031,2.1376,1.6882,1.8188,1.3003,1.4261,1.9206,1.3559,,,2.592,2.6725,1.5557,1.07,3.2068,2.0364,4.7657,1.6441,1.1028,,,,,3.2109,1.233,1.4665,1.9577,7.3566,1.8903,1.6573,0.5727,0.84,0.5915,1.3616,5.3553,2.0824,0.9911,0.9704,1.674,1.2533,,,1.8834,1.858,1.4528,0.9603,0.6074,1.4526,0.9157,1.1792,1.6041,,,,,0.6169
2014/1/22,0.4525,1.4085,2.5761,2.9126,1.8337,-0.0882,1.6317,0.9732,2.1563,2.0362,2.8732,0,1.8342,2.3669,1.956,-0.278,,,4.3478,0.8197,1.1928,1.7544,0.9479,3.1915,3.8411,2.5735,2.954,,,,,0.8403,1.5652,1.0163,0.4248,0.5853,0.4562,3.7677,0.8765,1.1216,0.7712,1.4487,2.721,,1.3819,0.6188,2.2057,0.1798,,,5.0065,0.2658,1.824,0.37,2.0308,1.1812,1.3235,0.4301,1.7437,,,,,0.1901,1416645567,5614385586,4131011774,1588076100,5988030538,2530910763,3616256533,3404556574,1969343147,1398100000,1772615393,1223392567,3234842000,1209286816,1548637920,5614385586,,,1930131370,4387017202,1856417389,1294724630,1362348000,1319200000,1193280481,3545029800,1759670000,,,,,1193280481,125.3555,9.6416,21.7954,-32.0328,21.2982,14.0219,18.1348,41.7836,24.5859,23.067,39.7497,511.1585,11.5333,22.4952,17.1216,8.1052,,,24.3707,41.0362,160.9489,52.1141,80.1236,94.1985,-33.3973,8.6231,13.9026,,,,,-21.8586,2.399,1.6089,1.3898,2.5453,3.0469,1.6936,1.1203,1.3526,1.0532,2.1811,1.7367,1.8188,1.3242,1.4598,1.9582,1.3526,,,2.7047,2.6944,1.5742,1.0887,3.2372,2.1014,4.9488,1.6864,1.1354,,,,,3.239,1.2385,1.4872,2.0081,7.5709,1.925,1.6559,0.582,0.8482,0.6043,1.3894,5.5092,2.0824,1.0093,0.9934,1.7067,1.2502,,,1.9653,1.8732,1.4702,0.9772,0.6132,1.4989,0.9509,1.2096,1.6515,,,,,0.6223
2014/1/23,-2.2523,-0.496,-0.2283,-0.3145,0.2401,1.9417,-0.9174,0.4819,-0.2639,-0.1109,-0.3834,0,-0.6671,1.5896,0.2398,-0.5576,,,-2.0833,0,-1.5717,0,-1.6432,0,-9.0561,-1.7921,0.4251,,,,,-10,1.3995,0.855,0.3051,0.3591,0.5488,4.1654,0.8602,1.0017,0.8382,1.2108,1.7813,,1.2438,1.0643,2.1092,0.1414,,,3.9027,0.271,1.6947,0.3183,2.6307,0.7185,9.6514,0.5318,1.5087,,,,,1.8007,1384739136,5586536451,4121580240,1583082150,6002407562,2580054662,3583079868,3420964075,1964146991,1396550000,1765820043,1223392567,3213262000,1228509583,1552351680,5586536451,,,1889920299,4387017202,1827239905,1294724630,1339962000,1319200000,1085215540,3481498800,1767150000,,,,,1085215540,122.5322,9.5938,21.7456,-31.9321,21.3494,14.2941,17.9685,41.9849,24.521,23.0414,39.5973,511.1585,11.4564,22.8528,17.1627,8.0616,,,23.863,41.0362,158.4193,52.1141,78.807,94.1985,-30.3728,8.4686,13.9617,,,,,-19.6792,2.345,1.601,1.3866,2.5373,3.0542,1.7264,1.11,1.3591,1.0504,2.1787,1.7301,1.8188,1.3153,1.483,1.9629,1.3453,,,2.6483,2.6944,1.5495,1.0887,3.184,2.1014,4.5006,1.6562,1.1402,,,,,2.9161,1.2106,1.4798,2.0035,7.5471,1.9296,1.688,0.5767,0.8523,0.6027,1.3878,5.4881,2.0824,1.0025,1.0092,1.7108,1.2435,,,1.9244,1.8732,1.4471,0.9772,0.6031,1.4989,0.8647,1.1879,1.6585,,,,,0.5603
2014/1/24,1.6129,-2.6919,0.4577,0.3155,0.1198,-0.9524,0,-0.2398,1.8519,1.5538,0.8246,0,2.8207,0.9957,1.5152,0,,,-0.8511,1.2195,1.1976,5.1724,-0.2387,-0.2062,-1.122,2.0073,4.6561,,,,,-3.9683,2.3736,1.8136,0.6003,0.4585,0.4621,2.96,0.9625,0.9032,1.296,1.2894,1.601,,1.544,1.0444,3.034,0.141,,,4.9228,0.406,1.5852,1.0557,2.0181,0.5798,5.8259,0.4787,3.6291,,,,,1.6241,1407073638,5436151123,4140443307,1588076100,6009596074,2555482713,3583079868,3412760324,2000520083,1418250000,1780381506,1223392567,3303898000,1240742253,1575872160,5436151123,,,1873835871,4440517412,1849123018,1361693145,1336764000,1316480000,1073039208,3551382900,1849430000,,,,,1073039208,124.5085,9.3356,21.8451,-32.0328,21.375,14.158,17.9685,41.8843,24.9751,23.3995,39.9238,511.1585,11.7795,23.0803,17.4227,8.0507,,,23.6599,41.5367,160.3165,54.8097,78.6189,94.0043,-30.032,8.6386,14.6118,,,,,-18.876,2.3828,1.5579,1.3929,2.5453,3.0579,1.71,1.11,1.3559,1.0699,2.2126,1.7443,1.8188,1.3524,1.4978,1.9926,1.3435,,,2.6258,2.7273,1.568,1.1451,3.1764,2.0971,4.4501,1.6894,1.1933,,,,,2.797,1.2302,1.44,2.0127,7.5709,1.9319,1.672,0.5767,0.8502,0.6138,1.4094,5.5333,2.0824,1.0308,1.0192,1.7368,1.2418,,,1.908,1.896,1.4644,1.0277,0.6017,1.4959,0.855,1.2117,1.7358,,,,,0.5374
2014/1/27,0.907,-0.8197,0.2278,-1.8868,0.1196,2.0105,-0.6944,-1.4423,-0.5195,-0.4372,3.5442,0,0.5225,-0.5634,-0.2357,-0.6542,,,-5.5794,0.4016,-2.1696,-0.2342,1.6746,0,0.2837,-1.4311,-1.3145,,,,,-0.9642,1.1973,0.9602,0.6503,1.0511,0.6739,2.6161,0.5413,0.8911,0.6825,1.2017,1.564,,1.4968,0.646,2.4473,0.1665,,,3.0892,0.4504,1.1808,0.5016,2.1778,0.7699,3.1817,0.4015,2.0991,,,,,0.2806,1419836211,5391592507,4149874841,1558112400,6016784586,2606860425,3558197368,3363537820,1990127771,1412050000,1843481178,1223392567,3321162000,1233752156,1572158400,5391592507,,,1769287089,4458350815,1809003978,1358504168,1359150000,1316480000,1076083291,3500558100,1825120000,,,,,1076083291,125.6378,9.259,21.8949,-31.4284,21.4005,14.4426,17.8437,41.2802,24.8453,23.2972,41.3388,511.1585,11.8411,22.9503,17.3817,7.9912,,,22.3398,41.7035,156.8382,54.6813,79.9355,94.0043,-30.1172,8.515,14.4197,,,,,-18.69,2.4044,1.5451,1.3961,2.4973,3.0615,1.7444,1.1023,1.3363,1.0643,2.2029,1.8061,1.8188,1.3595,1.4894,1.9879,1.3335,,,2.4793,2.7382,1.534,1.1424,3.2296,2.0971,4.4628,1.6652,1.1776,,,,,2.7695,1.2413,1.4282,2.0173,7.428,1.9343,1.7056,0.5727,0.838,0.6106,1.4032,5.7294,2.0824,1.0362,1.0135,1.7327,1.2326,,,1.8016,1.9036,1.4326,1.0253,0.6117,1.4959,0.8575,1.1944,1.7129,,,,,0.5321
2014/1/28,2.6966,0.6198,0.2273,-0.3205,0,-1.7138,0.2331,0.2439,0.2611,0,0.4213,0,0.2599,0.5666,-2.2047,1.317,,,0.2273,-0.4,2.0161,1.4085,2.1176,0,0.1414,-0.5445,-1.127,,,,,-0.1391,1.9163,0.5756,0.2077,0.3645,0.3908,3.73,0.4906,0.5642,0.6891,1.137,0.966,,1.1557,0.7057,1.7888,0.1158,,,2.2235,0.3155,1.3869,0.5169,2.7447,0.5353,3.0327,0.3525,1.4437,,,,,0.2421,1458123929,5425011469,4159306375,1553118450,6016784586,2562184153,3566491535,3371741571,1995323927,1412050000,1851247291,1223392567,3329794000,1240742253,1537496640,5425011469,,,1773308196,4440517412,1845475833,1377638029,1387932000,1316480000,1077605332,3481498800,1804550000,,,,,1077605332,129.0258,9.3164,21.9446,-31.3277,21.4005,14.1951,17.8853,41.3808,24.9102,23.2972,41.513,511.1585,11.8718,23.0803,16.9984,8.0991,,,22.3906,41.5367,160.0003,55.4515,81.6282,94.0043,-30.1598,8.4686,14.2572,,,,,-18.6735,2.4693,1.5547,1.3993,2.4893,3.0615,1.7145,1.1049,1.3396,1.0671,2.2029,1.8138,1.8188,1.363,1.4978,1.9441,1.3515,,,2.4849,2.7273,1.5649,1.1585,3.298,2.0971,4.4691,1.6562,1.1643,,,,,2.767,1.2748,1.437,2.0218,7.4042,1.9343,1.6763,0.574,0.84,0.6122,1.4032,5.7536,2.0824,1.0389,1.0192,1.6945,1.2493,,,1.8056,1.896,1.4615,1.0397,0.6247,1.4959,0.8587,1.1879,1.6936,,,,,0.5317
2014/1/29,-0.4376,1.9507,-0.4535,-0.9646,-0.2389,-0.6103,0.2326,1.4599,-0.5208,0.3293,1.6256,0,0.7777,1.1268,2.5765,0.3714,,,-1.1338,0.4016,0.5929,0.9259,-0.9217,0.4132,-2.4011,0.1825,0.829,,,,,-1.9499,0.717,1.0622,0.3285,0.9509,0.2809,1.9756,0.5094,0.8179,0.6259,0.7988,1.0742,,1.0161,1.098,1.625,0.0949,,,2.065,0.3013,1.786,0.5843,1.456,0.7339,2.5255,0.2737,0.8865,,,,,0.5393,1451742642,5530838181,4140443307,1538136600,6002407562,2546547458,3574785701,3420964075,1984931615,1416700000,1881340981,1223392567,3355690000,1254722447,1577110080,5530838181,,,1753202661,4458350815,1856417389,1390393937,1375140000,1321920000,1051730628,3487851900,1819510000,,,,,1051730628,128.4612,9.4982,21.8451,-31.0255,21.3494,14.1085,17.9269,41.9849,24.7805,23.3739,42.1878,511.1585,11.9642,23.3404,17.4364,8.1344,,,22.1368,41.7035,160.9489,55.9649,80.8759,94.3927,-29.4356,8.484,14.3754,,,,,-18.3154,2.4585,1.585,1.3929,2.4652,3.0542,1.704,1.1074,1.3591,1.0616,2.2102,1.8432,1.8188,1.3736,1.5147,1.9942,1.3574,,,2.4567,2.7382,1.5742,1.1692,3.2676,2.1058,4.3618,1.6592,1.174,,,,,2.714,1.2692,1.4651,2.0127,7.3328,1.9296,1.6661,0.5753,0.8523,0.609,1.4079,5.8471,2.0824,1.047,1.0307,1.7381,1.2547,,,1.7852,1.9036,1.4702,1.0494,0.6189,1.502,0.8381,1.1901,1.7077,,,,,0.5215
2014/1/30,1.3187,-0.3021,-0.9112,1.2987,0,0.8772,0,-0.2398,-0.5236,-1.6411,-1.1352,0,-1.672,-0.1393,-2.0408,-0.2775,,,-1.1468,0.4,-0.5894,-1.1468,-2.3256,0.4115,0,-1.4572,-0.3083,,,,,-7.5284,1.0431,0.4474,0.3315,0.3751,0.3481,1.5616,0.4031,0.6859,0.4664,0.9226,0.6914,,0.8733,0.6067,1.0094,0.054,,,0.8569,0.1827,0.9214,0.2273,1.2041,0.5108,1.1755,0.3617,0.8629,,,,,0.9738,1470886501,5514128700,4102717173,1558112400,6002407562,2568885594,3574785701,3412760324,1974539303,1393450000,1859984169,1223392567,3299582000,1252974923,1544924160,5514128700,,,1733097126,4476184218,1845475833,1374449053,1343160000,1327360000,1051730628,3437027100,1813900000,,,,,1051730628,130.1551,9.4695,21.6461,-31.4284,21.3494,14.2322,17.9269,41.8843,24.6507,22.9903,41.7089,511.1585,11.7641,23.3079,17.0806,8.1072,,,21.8829,41.8703,160.0003,55.3231,78.9951,94.7812,-29.4356,8.3604,14.3311,,,,,-16.9302,2.4909,1.5802,1.3803,2.4973,3.0542,1.719,1.1074,1.3559,1.056,2.1739,1.8223,1.8188,1.3507,1.5126,1.9535,1.3529,,,2.4286,2.7492,1.5649,1.1558,3.1916,2.1144,4.3618,1.635,1.1704,,,,,2.5087,1.286,1.4606,1.9943,7.428,1.9296,1.6807,0.5753,0.8502,0.6058,1.3848,5.7807,2.0824,1.0295,1.0293,1.7027,1.2505,,,1.7647,1.9113,1.4615,1.0373,0.6045,1.5082,0.8381,1.1727,1.7024,,,,,0.482
2014/2/7,0,2.0202,0.9195,1.2821,2.6347,3.3913,0.6961,0.9615,2.1053,2.5584,1.4092,0,0.654,0.8368,2.2436,0.1855,,,2.7842,1.992,-0.1976,2.7842,0.9524,0.4098,1.013,0.9242,1.0309,,,,,0.4608,0.8959,0.9166,0.3924,0.4428,0.5916,2.6147,0.5199,0.7121,0.8143,1.1584,1.3902,,1.0334,0.6157,1.586,0.1301,,,1.1194,0.4907,1.0807,0.5371,1.4416,0.3757,2.0936,0.3978,1.632,,,,,0.5004,1470886501,5625525240,4140443307,1578088200,6160554827,2656004323,3599668200,3445575328,2016108551,1429100000,1886194802,1223392567,3321162000,1263460069,1579585920,5625525240,,,1781350410,4565351235,1841828647,1412716776,1355952000,1332800000,1062384918,3468792600,1832600000,,,,,1062384918,130.1551,9.6608,21.8451,-31.8313,21.9119,14.7149,18.0516,42.287,25.1697,23.5785,42.2966,511.1585,11.8411,23.5029,17.4638,8.1334,,,22.4922,42.7044,159.6841,56.8634,79.7474,95.1696,-29.7338,8.4377,14.4788,,,,,-17.0191,2.4909,1.6121,1.3929,2.5293,3.1347,1.7773,1.1152,1.3689,1.0782,2.2295,1.848,1.8188,1.3595,1.5252,1.9973,1.3573,,,2.4962,2.804,1.5618,1.188,3.222,2.1231,4.4059,1.6501,1.1824,,,,,2.5219,1.286,1.4902,2.0127,7.5232,1.9805,1.7377,0.5793,0.8584,0.6186,1.4202,5.8622,2.0824,1.0362,1.0379,1.7409,1.2546,,,1.8138,1.9493,1.4586,1.0662,0.6103,1.5144,0.8466,1.1836,1.72,,,,,0.4846
2014/2/10,1.3015,1.9802,1.8223,2.2152,3.9673,1.7662,1.6129,1.6667,2.0619,3.2538,2.1101,0,3.2489,1.5214,2.2727,1.4815,,,1.3544,0,2.9703,3.1603,1.1792,1.8367,3.4384,2.9304,1.9388,,,,,5.8104,1.528,1.3887,0.5765,0.7203,1.5871,2.8813,1.0764,1.5045,1.7553,2.6972,1.8369,,1.815,1.3363,3.1469,0.2142,,,1.8333,0.611,2.1513,0.9439,2.1029,0.9881,5.7423,0.865,3.1108,,,,,0.8729,1490030360,5736921779,4215895577,1613045850,6404964237,2702914408,3657727365,3503001583,2057677800,1475600000,1925996133,1223392567,3429062000,1282682836,1615485600,5736921779,,,1805477052,4565351235,1896536429,1457362452,1371942000,1357280000,1098913912,3570442200,1868130000,,,,,1098913912,131.8491,9.8521,22.2432,-32.5365,22.7812,14.9748,18.3428,42.9918,25.6887,24.3457,43.1892,511.1585,12.2258,23.8605,17.8607,8.2539,,,22.7968,42.7044,164.4272,58.6605,80.6878,96.9177,-30.7562,8.6849,14.7595,,,,,-18.0062,2.5233,1.6441,1.4183,2.5853,3.259,1.8086,1.1331,1.3917,1.1005,2.3021,1.887,1.8188,1.4037,1.5484,2.0427,1.3774,,,2.53,2.804,1.6082,1.2255,3.26,2.1621,4.5574,1.6985,1.2054,,,,,2.6681,1.3027,1.5197,2.0494,7.6899,2.059,1.7684,0.5887,0.8727,0.6314,1.4664,5.9859,2.0824,1.0699,1.0537,1.7804,1.2731,,,1.8384,1.9493,1.502,1.0999,0.6175,1.5422,0.8757,1.2183,1.7533,,,,,0.5127
2014/2/11,-0.6424,-1.7476,0.6711,-0.6192,1.2346,-1.405,0,0.7026,-0.7576,2.3109,1.0585,0,-0.8181,-0.6812,-0.5364,-0.6387,,,-0.6682,-0.7812,0.9615,-0.8753,-0.2331,-0.2004,0.831,0.3559,0.3003,,,,,-0.4335,1.1166,1.2126,0.5744,0.5716,0.9852,2.6567,0.8504,1.3342,1.3505,3.9261,2.1964,,1.6823,1.3804,2.7028,0.089,,,1.4491,0.431,2.3895,0.5147,2.2248,0.8631,4.0934,0.6142,2.5626,,,,,0.269,1480458431,5636664894,4244190179,1603057950,6484037869,2664939577,3657727365,3527612835,2042089332,1509700000,1946382181,1223392567,3401008000,1273945215,1606820160,5636664894,,,1793413731,4529684428,1914772356,1444606545,1368744000,1354560000,1108046161,3583148400,1873740000,,,,,1108046161,131.0021,9.6799,22.3925,-32.335,23.0624,14.7644,18.3428,43.2938,25.494,24.9083,43.6463,511.1585,12.1257,23.698,17.7649,8.2003,,,22.6445,42.3708,166.0082,58.147,80.4997,96.7234,-31.0118,8.7159,14.8038,,,,,-17.924,2.5071,1.6153,1.4278,2.5693,3.2993,1.7832,1.1331,1.4015,1.0921,2.3552,1.907,1.8188,1.3922,1.5379,2.0318,1.3684,,,2.5131,2.782,1.6237,1.2148,3.2524,2.1578,4.5953,1.7045,1.209,,,,,2.656,1.2943,1.4931,2.0631,7.6423,2.0845,1.7436,0.5887,0.8788,0.6266,1.5003,6.0493,2.0824,1.0611,1.0465,1.7709,1.2649,,,1.8261,1.9341,1.5164,1.0903,0.616,1.5391,0.8829,1.2226,1.7586,,,,,0.5103
2014/2/12,-0.431,-0.7905,0.4444,0.9346,5.765,0.7544,1.3605,-0.2326,3.8168,0.308,0.1496,0,2.1574,1.5089,2.6194,0.551,,,0.6726,5.9055,2.6667,0.4415,0.7009,3.2129,2.1978,0.8865,0.7984,,,,,0.4354,1.4454,1.5053,0.5208,1.2208,1.3679,1.9738,1.1149,1.3378,3.1023,1.957,1.1439,,1.584,1.4733,3.7355,0.1099,,,1.54,2.0488,2.9785,0.6309,2.7743,1.724,5.2348,0.6888,2.6972,,,,,0.3519,1474077145,5592106278,4263053246,1618039800,6857840496,2685043899,3707492363,3519409085,2120031672,1514350000,1949294473,1223392567,3474380000,1293167982,1648909440,5592106278,,,1805477052,4797185477,1965832952,1450984499,1378338000,1398080000,1132398824,3614913900,1888700000,,,,,1132398824,130.4375,9.6034,22.492,-32.6372,24.392,14.8758,18.5924,43.1931,26.4671,24.985,43.7116,511.1585,12.3873,24.0555,18.2302,8.2478,,,22.7968,44.873,170.4351,58.4037,81.064,99.831,-31.6933,8.7931,14.922,,,,,-18.0047,2.4963,1.6026,1.4342,2.5933,3.4895,1.7967,1.1486,1.3982,1.1338,2.3625,1.9098,1.8188,1.4222,1.5611,2.085,1.3764,,,2.53,2.9463,1.667,1.2201,3.2752,2.2271,4.6963,1.7196,1.2186,,,,,2.6679,1.2888,1.4813,2.0723,7.7137,2.2046,1.7567,0.5967,0.8768,0.6505,1.5049,6.0583,2.0824,1.084,1.0623,1.8173,1.2722,,,1.8384,2.0483,1.5568,1.0951,0.6204,1.5886,0.9023,1.2334,1.7726,,,,,0.5126
