ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2014/7/8,41.9831,2.9936,11.4011,8.3138,3.93,19.2296,5.9014,12.2404,,,,34.3477,9.9497,6.5606,12.2979,21.323,5.4343,6.0863,9.8727,14.1872,11.4791,,,,,,0.7434
2014/7/9,41.1366,3.0171,11.1933,8.289,3.89,18.4045,5.9024,13.463,,,,33.1105,9.9682,6.3965,12.0325,20.9023,5.3104,6.0681,9.8338,13.7469,11.1928,,,,,,0.7357
2014/7/10,40.475,3.0839,11.223,8.5769,3.95,18.7346,6.1041,14.8093,,,,32.7012,9.9035,6.3483,12.062,20.8927,5.339,6.1134,9.7657,13.835,11.1282,,,,,,0.7328
2014/7/11,41.1074,3.0839,11.3022,8.567,3.95,18.521,6.0668,16.2888,,,,33.0248,10.4024,6.4351,12.2291,20.9501,5.5392,6.1319,10.0381,14.2752,11.1743,,,,,,0.7405
2014/7/14,42.4209,3.1075,11.3319,8.9343,3.95,18.6666,6.0261,17.9158,,,,33.9004,10.5317,6.5509,12.3962,22.2505,5.5678,6.2427,10.0964,14.197,11.3498,,,,,,0.7444
2014/7/15,43.6858,3.1782,11.6288,8.835,3.94,18.8996,5.885,18.1632,,,,34.6142,11.0491,6.5992,12.1996,22.6138,5.606,6.3535,9.9992,13.8154,11.3313,,,,,,0.7415
2014/7/16,43.5398,3.1311,11.5595,8.835,3.94,18.754,5.8871,16.5267,,,,34.5476,12.1577,6.5606,11.8162,21.9828,5.6632,6.3812,9.9894,13.4044,11.516,,,,,,0.7396
2014/7/17,44.4155,3.0643,11.8564,8.4727,3.88,18.1133,5.8229,16.2507,,,,35.1948,11.3539,6.7053,11.5508,21.8585,5.5869,6.2981,9.7754,13.1794,11.4422,,,,,,0.7347
2014/7/18,45.3884,3.0839,11.9059,8.423,3.9,17.725,6.1417,15.4515,,,,35.4517,11.3539,6.8789,11.6294,22.1836,5.6727,6.3074,9.8536,13.1794,11.396,,,,,,0.7434
2014/7/21,44.6587,3.0368,11.6684,8.3089,3.86,17.793,6.0433,15.2327,,,,35.2804,11.1969,6.8789,11.6983,21.782,5.7299,6.3074,9.6093,13.1109,11.3036,,,,,,0.7405
2014/7/22,44.8144,3.08,11.7079,8.3833,3.88,18.123,5.9577,15.2803,,,,35.3185,11.5202,6.8789,11.7081,21.9158,5.7013,6.3443,9.8928,13.2381,11.4329,,,,,,0.7405
2014/7/23,44.2598,3.1036,11.5397,8.4379,3.87,17.5406,6.0197,15.2993,,,,34.8807,11.4094,6.7246,11.364,21.6672,5.5678,6.1873,10.0492,13.1109,11.3129,,,,,,0.7318
2014/7/24,43.5204,3.0957,11.3912,8.3039,3.89,17.5115,5.9876,15.9748,,,,35.4327,11.4648,6.7632,11.3542,21.323,5.6346,6.2242,10.0589,13.6197,11.4606,,,,,,0.7309
2014/7/25,44.6393,3.1546,11.7277,8.3734,3.94,17.7444,6.0261,15.2517,,,,35.9466,11.1599,6.7535,11.5508,21.3899,5.5869,6.3812,10.0883,13.9034,11.6915,,,,,,0.7309
2014/7/28,44.902,3.1782,11.8663,8.5074,3.97,18.0162,6.009,15.4182,,,,37.2314,11.2154,6.9175,11.6786,21.5142,5.7299,6.4366,10.2544,13.923,11.8393,,,,,,0.7328
2014/7/29,46.9646,3.19,12.1335,8.6513,3.99,18.1813,6.2465,15.6751,,,,37.5741,11.4463,7.014,11.9047,21.9254,5.7394,6.4643,10.1567,13.8447,11.8116,,,,,,0.7405
2014/7/30,47.2371,3.3236,12.1236,8.6116,3.97,18.6375,6.3085,16.1413,,,,37.5931,11.4278,7.0526,11.885,22.4513,5.8443,6.4736,10.1665,13.6686,11.7839,,,,,,0.7415
2014/7/31,46.7311,3.3393,12.0741,8.6414,4.03,18.589,6.2679,15.8416,,,,37.0696,11.4278,7.043,11.944,22.4226,5.8634,6.5105,10.4304,13.5806,11.8854,,,,,,0.7444
2014/8/1,46.7019,3.5239,11.8762,8.6861,3.97,19.0743,6.5053,15.3659,,,,37.4218,12.0283,6.8404,11.6983,22.2505,5.8729,6.529,10.4304,13.7371,11.9131,,,,,,0.7396
2014/8/4,47.8208,3.52,12.856,8.8449,4.2,19.2296,7.1556,15.4563,,,,38.1451,12.0376,7.1491,11.8457,23.1206,5.9873,6.6121,10.6943,13.8545,12.0517,,,,,,0.7492
2014/8/5,47.2273,3.3786,12.8659,8.8896,4.12,19.0258,7.4573,15.4848,,,,37.8976,11.8251,7.178,11.9735,23.178,5.9682,6.6029,10.8996,14.06,11.9131,,,,,,0.7502
2014/8/6,46.9549,3.3589,12.9253,8.7903,4.11,18.9772,7.3375,15.2042,,,,37.1648,11.862,7.1877,12.0227,23.0919,5.9206,6.6767,10.968,13.8839,11.8854,,,,,,0.755
2014/8/7,46.5755,3.3432,12.8164,8.701,4.05,18.8608,7.254,15.0995,,,,37.1172,11.5572,7.1105,11.7671,22.633,5.9682,6.5936,10.6259,13.6393,11.7377,,,,,,0.7512
2014/8/8,46.6825,3.3157,13.3013,8.7556,4.13,18.8899,7.1792,15.1756,,,,37.1172,11.6034,7.1491,11.8555,23.4266,5.8538,6.6306,10.7921,13.6393,11.83,,,,,,0.7666
2014/8/11,46.5073,3.3589,13.2914,8.8896,4.15,19.0646,7.0637,15.4182,,,,37.3932,11.8066,7.1877,12.0227,23.331,5.892,6.8614,10.9778,13.7958,11.9686,,,,,,0.7763
2014/8/12,46.9646,3.3393,13.3112,8.9293,4.14,19.0646,7.1129,15.3183,,,,36.6985,11.8713,7.1105,12.0718,22.9485,5.9682,6.8799,11.1831,13.923,11.9593,,,,,,0.7753
2014/8/13,46.4976,3.3078,13.2222,9.1626,4.14,19.0646,6.9289,15.09,,,,36.9079,11.705,7.0526,12.3274,23.4266,5.9396,6.9815,11.0267,13.8447,11.867,,,,,,0.7773
2014/8/14,44.756,3.3,12.9945,8.9889,4.08,19.0646,6.839,15.2042,,,,35.9466,11.3632,7.0526,12.1799,23.0154,5.8634,6.9446,10.9289,13.6295,11.7654,,,,,,0.7753
2014/8/15,47.0133,3.3393,13.0044,9.1427,4.12,19.0646,6.8433,15.2612,,,,36.6985,11.474,7.207,12.4945,23.331,5.9015,7.1939,10.8214,13.9034,11.8762,,,,,,0.7831
2014/8/18,48.6478,3.3982,12.7867,9.1874,4.27,19.0646,7.0508,15.423,,,,37.2981,11.6218,7.3324,12.5535,23.9047,5.9587,7.2124,10.9974,14.6862,12.024,,,,,,0.7802
2014/8/19,47.7722,3.3707,12.8065,9.2718,4.27,19.0646,6.9267,15.3707,,,,36.8793,11.5017,7.2938,12.3864,23.8186,5.9778,7.1292,10.9485,14.5786,12.1163,,,,,,0.7792
2014/8/20,49.0565,3.3628,12.8164,9.7483,4.34,19.0646,6.8476,15.9463,,,,37.1363,11.7327,7.2649,12.583,23.7708,6.3305,7.3786,11.535,15.2048,12.0147,,,,,,0.7821
2014/8/21,48.9008,3.3078,12.7669,9.8972,4.5,19.0646,6.8711,15.8416,,,,36.6414,11.6403,7.3131,12.5535,23.7995,6.3401,7.6002,11.5546,15.3515,11.9224,,,,,,0.7811
2014/8/22,49.0565,3.3196,12.6185,9.8873,4.49,19.0646,6.9139,16.4791,,,,36.8983,11.6311,7.2745,12.6321,24.3254,6.3782,7.4709,11.5644,15.6353,11.9593,,,,,,0.7811
2014/8/25,48.7743,3.2646,12.9055,9.7135,4.45,19.0646,6.8562,18.1251,,,,36.8222,11.4094,7.1201,12.3667,24.9087,6.5498,7.2955,11.7305,16.1636,11.9131,,,,,,0.7686
2014/8/26,47.7819,3.1939,12.4601,9.5646,4.34,19.0646,6.6529,18.1299,,,,35.88,11.1784,6.9851,11.8949,24.3828,6.75,7.6187,11.4079,15.8016,11.71,,,,,,0.757
2014/8/27,47.5581,3.2057,12.5789,9.3166,4.33,19.0646,6.5567,19.9424,,,,36.1179,11.0306,6.9175,11.9342,24.335,6.5498,7.554,11.3591,15.8505,11.7746,,,,,,0.7637
2014/8/28,47.2468,3.2018,12.6382,9.2769,4.36,19.0646,6.4433,18.6532,,,,35.7848,11.123,7.0237,11.9342,23.7995,6.3782,7.5171,11.5253,15.2732,11.9501,,,,,,0.7618
2014/8/29,47.1884,3.2371,12.9945,9.3265,4.46,19.0646,6.4989,19.4999,,,,35.6992,11.1045,7.043,12.0718,23.8282,6.4163,7.5079,11.8869,15.3711,11.9593,,,,,,0.7724
2014/9/1,48.4338,3.2803,13.0737,9.5547,4.49,19.0646,6.7278,19.6046,,,,36.5367,11.2246,7.0912,12.2488,24.4689,6.464,7.6002,11.9065,15.4494,12.0701,,,,,,0.7782
2014/9/2,48.21,3.3393,13.1034,9.6837,4.62,19.0646,6.7235,20.7892,,,,37.0982,11.4556,7.3903,12.3864,24.4784,6.5975,7.6187,12.493,16.3397,12.8274,,,,,,0.7792
2014/9/3,48.8327,3.3353,13.2024,9.6738,4.72,19.0646,6.7513,21.4028,,,,37.7454,11.5849,7.3613,12.4355,24.1533,6.6166,7.6464,12.493,15.9484,12.7997,,,,,,0.7802
2014/9/4,48.2587,3.3511,13.0242,10.0706,4.65,19.0646,6.7663,21.0651,,,,37.8215,11.5664,7.7473,12.465,24.0481,6.6261,7.8773,12.3659,16.1049,12.8459,,,,,,0.7821
2014/9/5,48.6089,3.4336,12.9549,10.2095,4.61,19.0646,6.7278,21.85,,,,37.9928,11.5572,7.8437,12.6223,24.488,6.7596,7.8773,12.3366,16.3984,12.8551,,,,,,0.7831
2014/9/9,49.2608,3.5396,12.9648,10.656,4.7,19.0646,6.777,22.4257,,,,38.0214,12.4718,7.8437,12.8484,25.2816,6.8549,8.4036,12.9329,17.1127,13.0398,,,,,,0.8072
2014/9/10,49.9127,3.4886,13.6081,10.9239,4.71,19.0646,7.4551,24.3856,,,,38.0309,12.2316,7.8437,12.7403,25.8266,6.8454,8.3482,12.9818,17.2399,13.0583,,,,,,0.8063
2014/9/11,49.4749,3.4257,13.8852,10.6659,4.87,20.9672,7.3375,24.4094,,,,37.5931,12.1392,7.8437,12.8779,25.6545,6.7119,8.2005,12.8547,16.8289,12.7351,,,,,,0.813
2014/9/12,50.01,3.4728,13.9248,10.785,5.02,23.0639,7.2647,24.0288,,,,38.0214,12.1577,7.8437,13.163,25.6545,6.8549,8.5514,13.0307,17.2007,12.929,,,,,,0.8246
2014/9/15,52.3743,3.4964,13.8457,10.8445,5.24,23.1027,7.391,22.8966,,,,39.449,12.2408,7.8437,13.0942,26.2187,6.8454,8.5883,13.0795,16.7507,13.1229,,,,,,0.8237
2014/9/16,49.1635,3.3746,13.4201,10.2591,4.95,22.132,7.1236,22.9537,,,,38.4496,11.6588,7.8437,12.6027,25.2721,6.5784,8.2651,12.2095,16.0168,12.8366,,,,,,0.8072
2014/9/17,50.7884,3.5318,13.6477,10.3088,5.1,22.2097,7.1321,22.1117,,,,38.7828,11.668,7.8437,12.8288,25.2434,6.5307,8.3944,12.2291,16.2712,12.8921,,,,,,0.8198
2014/9/18,50.9829,3.5946,13.6675,10.2988,5.21,21.8408,7.3118,22.673,,,,38.9826,11.8251,7.8437,13.7037,25.7788,6.5307,8.3944,12.2389,16.7115,13.0306,,,,,,0.8507
2014/9/19,51.0413,3.5553,13.905,10.5568,5.43,22.7921,7.4872,22.5018,,,,39.4965,11.8528,7.8437,13.5562,26.3908,6.7786,8.3667,12.5028,17.1714,13.4739,,,,,,0.8546
2014/9/22,50.5646,3.6064,13.8655,10.3881,5.56,22.9765,7.2669,21.6217,,,,39.4394,11.5941,7.8437,14.0772,26.037,6.6928,8.1266,12.1216,17.1127,13.4554,,,,,,0.8759
2014/9/23,51.0705,3.6418,13.9842,10.3981,5.82,22.8115,7.2369,22.5731,,,,39.9248,11.7881,7.8437,14.5393,25.9509,6.8549,8.2097,12.2095,17.1029,13.6401,,,,,,0.9029
2014/9/24,52.4035,3.6378,14.2514,10.537,6.4,23.0057,7.3097,22.5256,,,,39.9629,11.9914,7.8437,14.6081,26.1517,7.446,8.3667,12.7276,17.416,13.871,,,,,,0.9126
2014/9/25,51.4694,3.7086,14.6968,10.4874,6.22,22.5397,7.2198,22.1925,,,,39.0207,11.9452,7.8437,14.382,25.6737,7.4937,8.3575,12.5517,16.9366,13.7324,,,,,,0.8981
2014/9/26,51.5473,3.7203,14.8155,10.3782,6.35,22.1806,7.1963,21.3743,,,,38.7066,11.9452,7.8437,14.1067,25.7597,7.4841,8.4683,12.6299,16.5648,13.6216,,,,,,0.8894
2014/9/29,50.5743,3.8578,14.5582,10.537,6.25,22.3553,7.2369,21.5884,,,,38.7256,12.0283,7.8437,14.264,25.7597,7.4841,8.5145,12.7179,16.5452,13.5754,,,,,,0.9087
2014/9/30,50.3019,3.8028,14.8155,10.5965,6.08,23.0348,7.1706,21.6074,,,,38.4306,12.2408,7.8437,14.5884,25.7693,7.4937,8.8746,12.6592,16.5843,13.714,,,,,,0.9097
2014/10/8,51.45,3.96,15.0036,10.914,6.14,23.8793,7.2947,22.1355,,,,38.9731,12.3794,7.8437,14.962,26.7637,7.5127,9.2902,12.7765,17.1812,13.8894,,,,,,0.9194
2014/10/9,50.7397,4.0346,15.1916,10.785,6.25,23.9278,7.2305,23.5912,,,,38.64,12.5272,7.8437,14.6277,26.6872,7.6176,9.4379,12.5908,16.9366,13.7509,,,,,,0.9058
2014/10/10,50.4186,4.0189,16.7157,10.6957,6.2,24.2773,7.1706,23.1963,,,,38.4021,12.9984,7.8437,14.3623,26.6107,7.6081,9.3271,12.4344,17.6313,13.3538,,,,,,0.8855
2014/10/13,50.3797,4.1603,17.5471,10.7255,6.48,24.1996,7.3525,24.1478,,,,38.0309,13.5157,7.8437,14.9521,26.3908,7.6558,9.3087,12.3464,18.3455,13.363,,,,,,0.901
2014/10/14,49.6013,4.2036,19.2988,10.8644,6.35,25.3548,7.2733,23.1059,,,,37.7834,13.3309,7.8437,14.6277,25.3677,7.9036,9.4841,12.4539,17.6997,13.4369,,,,,,0.8846
2014/10/15,50.3992,4.5139,19.3384,11.2216,6.3,25.3645,7.4123,22.8823,,,,38.107,13.5619,7.8437,14.5884,25.3103,8.0943,9.9366,12.9525,17.8172,13.8525,,,,,,0.8884
2014/10/16,50.3116,4.2939,18.5368,11.043,6.07,24.8985,7.6284,22.7396,,,,38.5448,12.9522,7.8437,14.1362,25.0808,7.7416,9.2625,12.6885,17.3964,13.9356,,,,,,0.873
2014/10/17,49.9224,4.0896,17.4976,10.5965,6.1,23.7337,7.3803,22.2163,,,,38.6305,12.5734,7.8437,13.9199,25.186,7.4651,9.087,12.278,16.9072,13.9079,,,,,,0.8643
2014/10/20,49.1343,4.1839,18.3586,10.6957,5.93,24.0734,7.4637,22.3258,,,,38.4116,12.8321,7.8437,14.0674,25.1095,7.5604,9.244,12.3953,17.416,14.0926,,,,,,0.873
2014/10/21,49.4651,3.9796,18.0221,10.3286,5.74,24.3258,7.8616,22.9727,,,,37.8215,12.5734,7.8437,14.1264,24.8705,7.4365,9.1147,12.1118,16.7311,13.6401,,,,,,0.8662
2014/10/22,49.0176,3.905,17.3194,10.3187,5.7,24.054,7.6391,22.145,,,,38.0023,12.4441,7.8437,13.7037,24.6505,7.2363,8.9116,11.8381,16.3006,13.3446,,,,,,0.8527
2014/10/23,48.2587,3.9403,17.1116,9.9714,5.37,23.4522,7.3503,22.183,,,,36.4701,12.1577,7.8437,13.2515,24.1724,7.2267,8.5329,11.5741,16.056,13.0029,,,,,,0.8382
2014/10/24,48.2684,3.9286,17.2205,9.6539,5.37,23.2969,7.3845,21.6359,,,,36.5367,12.1669,7.8437,13.4186,24.5358,7.16,8.5329,11.6132,16.2517,12.9567,,,,,,0.8449
2014/10/27,48.2197,3.9718,17.9231,9.7432,5.41,23.326,7.4722,21.2506,,,,36.1274,12.3979,7.8437,13.6349,25.339,7.1695,8.3944,11.8087,16.2125,13.0583,,,,,,0.8604
2014/10/28,48.6187,4.0464,18.319,10.0111,5.71,23.8016,7.5514,21.8786,,,,37.0411,12.6843,7.8437,13.9986,25.4059,7.3888,8.5606,12.2193,16.6333,13.3169,,,,,,0.8749
2014/10/29,48.6965,4.0661,19.2097,10.1004,6.02,23.889,7.5835,22.1688,,,,37.4979,12.6843,7.8437,14.1559,25.3199,7.5413,8.653,12.493,16.6626,13.3353,,,,,,0.8749
2014/10/30,48.2587,4.1564,19.1603,10.1798,5.91,24.2676,7.6733,22.0546,,,,37.3171,12.7766,7.8437,13.9101,25.9892,7.6272,8.8007,12.581,16.4767,13.5662,,,,,,0.873
2014/10/31,47.5289,4.0818,18.4576,10.0905,5.89,23.7434,7.6134,22.5969,,,,37.3076,12.7304,7.8437,14.0477,25.7788,7.7988,8.6992,12.5126,16.0364,13.5662,,,,,,0.8662
2014/11/3,47.1495,4.125,19.0019,10.1699,6.12,23.5687,7.6904,22.7063,,,,36.9079,12.6104,7.8437,14.0084,25.2625,7.732,9.5672,12.9916,16.1832,13.5662,,,,,,0.8701
2014/11/4,45.729,4.0268,19.3087,10.0309,5.99,23.2677,7.3353,21.7882,,,,36.8317,12.4256,7.8437,14.0772,25.2529,7.6272,9.3825,12.7179,15.7918,13.2984,,,,,,0.8691
2014/11/5,44.9506,3.9796,18.9524,9.9714,5.86,23.161,7.0808,21.7026,,,,37.1172,12.6288,7.8437,14.0281,25.2338,7.6176,9.4287,12.669,15.7527,13.3169,,,,,,0.8565
2014/11/6,45.729,3.9993,18.4873,9.9615,5.79,23.491,7.1214,22.0213,,,,36.7936,12.4903,7.8437,14.0969,26.2952,7.6462,9.2532,12.8254,15.9581,13.3169,,,,,,0.8594
2014/11/7,46.2933,3.8893,18.1112,9.892,5.93,23.6366,7.0166,22.0736,,,,37.003,12.2778,7.8437,13.6349,26.735,7.5127,9.1701,12.5614,15.5472,13.3261,,,,,,0.8507
2014/11/10,45.223,3.905,17.9627,9.8722,5.95,23.8405,6.7599,21.8786,,,,36.6985,12.3979,7.8437,13.7332,27.2418,7.5699,9.5395,12.6103,15.332,13.6216,,,,,,0.8556
2014/11/11,44.756,3.6968,18.319,9.4654,5.78,23.5881,6.3706,22.9061,,,,36.1465,12.6104,7.8437,13.0352,26.4482,7.1409,9.2625,13.4021,14.9112,13.3261,,,,,,0.8459
2014/11/12,44.8144,3.7636,18.2003,10.408,5.85,24.685,6.5224,25.1991,,,,36.1655,12.7674,7.8437,13.5365,26.6107,7.2267,9.2255,13.8518,15.2048,13.3353,,,,,,0.8633
2014/11/13,43.7831,3.7557,17.1512,10.408,5.63,24.122,6.8112,23.7624,,,,35.88,12.3424,7.8437,13.3989,25.9127,7.2458,9.2902,13.2653,15.5374,13.1783,,,,,,0.8585
2014/11/14,44.075,3.8618,16.9533,10.021,5.53,23.2192,6.6807,22.0165,,,,36.5462,12.3332,7.8437,13.3694,25.6928,7.3697,9.4102,12.9818,15.5668,13.2522,,,,,,0.8604
2014/11/17,45.2814,3.8578,17.6757,10.1202,5.64,23.1901,6.7321,22.0641,,,,37.3076,12.3517,7.8437,13.4382,26.1039,7.3888,9.3548,13.2164,15.5472,13.3723,,,,,,0.8672
2014/11/18,45.1744,3.9011,18.2596,10.4675,5.69,23.6657,6.5695,22.0403,,,,37.0221,12.2501,7.8437,13.5857,26.2187,7.3221,9.2532,12.8449,15.8016,13.4,,,,,,0.8701
2014/11/19,45.9236,3.9128,18.1904,10.6858,6,24.0443,6.531,22.4447,,,,37.1172,12.3147,7.8437,13.7921,26.0083,7.3983,9.3733,13.1871,15.5766,13.4554,,,,,,0.8846
2014/11/20,44.7658,3.8421,17.7945,11.2216,6,24.1899,6.5888,22.6492,,,,37.1077,12.2408,7.8437,13.6152,25.7023,7.2839,9.4934,13.0698,15.2537,13.2892,,,,,,0.8836
2014/11/21,44.2793,3.8578,17.646,11.2116,5.9,24.1899,6.5866,22.8538,,,,37.241,12.2593,7.8437,13.625,25.7023,7.3316,9.4472,13.2946,15.3417,13.4462,,,,,,0.8884
2014/11/24,44.2209,3.8932,17.9429,11.0827,5.84,24.384,6.5524,22.6445,,,,36.8698,12.3424,7.8437,13.7528,25.339,7.6081,9.4749,13.2751,15.3907,13.5662,,,,,,0.8962
2014/11/25,44.4544,3.9678,19.0019,11.0827,6,23.724,6.5567,22.302,,,,37.0316,12.6104,7.8437,14.0674,25.8649,7.6939,9.6134,13.6563,15.4494,13.8894,,,,,,0.9068
2014/11/26,44.5128,4.0582,19.2295,10.9239,6.04,23.7531,6.7599,22.2829,,,,37.0316,12.6381,7.8437,14.1067,26.3621,7.7702,9.5395,13.8909,16.1147,13.7694,,,,,,0.902
2014/11/27,44.5517,4.0228,21.1495,11.5291,6.09,23.491,7.0102,22.7016,,,,37.0316,12.9152,7.8437,14.1165,26.3239,7.8083,9.5118,13.8323,16.4767,13.8156,,,,,,0.8971
2014/11/28,43.4133,3.9993,21.1495,11.2712,6.14,23.4425,6.8519,22.1925,,,,36.1655,12.7766,7.8437,14.2837,27.5478,7.7702,9.3087,13.5292,17.0638,13.7694,,,,,,0.8981
2014/12/1,44.0263,3.9482,21.1495,10.9239,6.34,23.3357,6.8882,21.8358,,,,35.5945,12.7766,7.8437,13.8315,27.7295,7.6272,9.124,13.1284,16.6822,14.2219,,,,,,0.8797
2014/12/2,44.4058,4.0268,21.1495,11.0331,6.31,23.3842,6.884,22.478,,,,35.623,12.8783,7.8437,13.8708,28.4466,7.7988,9.2532,13.2946,16.692,14.3697,,,,,,0.8855
2014/12/3,46.5365,4.0386,21.1495,11.1025,6.16,23.1513,6.777,22.9299,,,,35.6896,13.7559,7.8437,13.7233,28.4275,7.7511,9.5949,13.3924,16.6137,14.8314,,,,,,0.8855
2014/12/4,47.1495,4.1525,21.1495,11.1025,6.1,22.9862,6.7877,22.7872,,,,36.1655,13.9869,7.8437,13.802,28.4083,7.8083,10.5554,14.4677,16.7017,14.9145,,19.6935,,,,0.8981
2014/12/5,46.4587,3.9678,21.1495,10.7056,5.84,24.3743,7.1193,21.831,,,,35.6896,14.7075,7.8437,13.2416,29.8522,7.6462,10.5646,14.8294,16.3984,14.7575,,21.6649,,,,0.8913
2014/12/8,46.1084,4.1721,21.1495,10.3385,5.78,23.1027,7.3546,21.3791,,,,34.4239,14.9569,7.8437,13.2318,30.4259,7.5223,10.343,14.6632,16.9659,15.1085,,23.8293,,,,0.8884
2014/12/9,44.2793,3.9286,21.1495,9.9317,5.5,20.8216,6.9909,20.8605,,,,33.3008,13.5896,7.8437,12.3372,28.2075,6.9788,9.6873,13.5194,17.1812,14.5451,,26.2128,,,,0.8585
2014/12/10,45.6025,4.0425,21.1495,10.3683,5.67,22.4426,7.1343,21.4409,,,,34.5476,14.3934,7.8437,12.7501,29.0872,7.16,9.9182,14.5165,18.2281,15.21,,28.8361,,,,0.8797
2014/12/11,47.0911,4.2625,21.1495,10.3484,5.8,24.0637,7.0808,22.0689,,,,35.0805,14.7259,7.8437,13.0254,28.9821,7.1695,9.8627,14.9173,17.8269,15.2839,,31.7203,,,,0.8807
2014/12/12,47.5776,4.2114,21.1495,10.6659,5.81,23.9472,7.0145,21.8595,,,,35.347,14.4488,7.8437,13.3104,29.0394,7.4079,9.9182,14.6729,18.5118,15.0992,,30.1504,,,,0.8846
2014/12/15,49.037,4.3371,21.1495,11.0529,5.86,25.578,7.545,22.9204,,,,36.0037,14.7167,7.8437,13.802,31.4682,7.4746,10.2044,14.5556,20.0186,15.1362,,29.2116,,,,0.8923
2014/12/16,48.4824,4.2939,21.1495,10.8247,5.73,26.6555,7.7332,22.6635,,,,35.9752,14.5504,7.8437,13.9003,31.7263,7.5127,10.0844,14.8294,20.136,15.1916,,28.4293,,,,0.8971
2014/12/17,47.5289,4.1564,21.1495,10.3782,5.85,26.2963,7.5835,22.0498,,,,35.7563,14.0792,7.8437,13.6742,30.4163,7.4269,9.7889,14.409,19.5783,14.7668,,27.3289,,,,0.8855
2014/12/18,46.8965,4.0896,21.1495,10.3683,5.75,25.7527,7.8766,22.0689,,,,34.4143,14.0792,7.8437,13.8708,30.6841,7.2077,9.6503,14.2624,20.3024,14.7852,,27.381,,,,0.8942
2014/12/19,45.6998,4.0111,21.1495,10.2095,5.57,25.1606,7.975,21.3505,,,,33.5959,14.9938,7.8437,13.5759,30.3877,7.0551,9.5118,14.018,19.7447,14.6744,,25.7069,,,,0.8865
2014/12/22,45.729,3.7478,21.1495,9.8821,5.32,22.8115,7.299,19.6902,,,,32.4443,14.5135,7.8437,13.163,29.4697,6.7214,9.7889,13.1773,17.7682,14.8868,,23.7824,,,,0.8604
2014/12/23,44.8728,3.74,21.1495,9.9813,5.21,23.3454,6.7364,19.7378,,,,32.863,14.0146,7.8437,12.9467,28.4753,6.8358,10.149,13.0111,17.7878,14.5544,,26.1606,,,,0.8517
2014/12/24,44.7074,3.8382,21.1495,10.2492,5.35,24.4811,7.1663,20.361,,,,32.9582,14.3564,7.8437,13.4186,28.284,6.9216,10.6662,13.4315,18.2477,14.3789,,26.8125,,,,0.8633
2014/12/25,45.1355,3.8264,21.1495,10.2294,5.39,24.85,7.2733,20.3134,,,,33.2913,14.5966,7.8437,13.9494,29.5271,6.9121,10.6754,13.3924,18.14,14.7206,,25.8008,,,,0.8778
2014/12/26,45.9819,3.8264,21.1495,10.1401,5.32,25.3839,7.1236,19.9804,,,,33.3103,14.6058,7.8437,14.1952,29.4888,6.9121,10.4815,13.3435,17.9737,15.0069,,25.6599,,,,0.8797
2014/12/29,44.8533,3.8421,21.1495,9.9813,5.33,24.6073,7.0166,19.2859,,,,32.7964,14.4303,7.8437,14.3328,29.7374,6.8072,10.2598,13.0013,16.8974,15.09,,25.128,,,,0.8739
2014/12/30,45.4079,3.9011,21.1495,9.9913,5.2,24.1705,6.8583,19.1765,,,,33.4055,15.1971,7.8437,14.3426,28.896,6.7119,10.9155,12.5223,16.555,15.1916,,27.1203,,,,0.8623
2014/12/31,46.4392,3.8382,21.1495,10.0706,5.32,25.9178,6.9161,19.557,,,,34.3192,15.1601,7.8437,14.6769,29.6323,6.8549,10.9155,12.6005,17.6802,15.2377,,26.8073,,,,0.8807
2015/1/5,47.0133,3.8696,21.1495,10.0607,5.49,26.0148,6.8048,19.1241,,,,34.2716,15.659,7.8437,14.4704,30.0434,6.874,10.9155,12.884,17.2888,15.9581,,26.0563,,,,0.8797
2015/1/6,48.2003,3.9364,21.1495,10.2294,5.54,26.4614,6.8968,19.9233,,,,35.2519,16.2225,7.8437,15.1881,30.7893,6.9788,10.9155,13.2164,17.9835,16.5306,,26.3901,,,,0.9126
2015/1/7,48.1127,3.8932,21.1495,10.1302,5.74,26.1119,6.8134,19.4999,,,,35.309,16.2225,7.8437,14.9521,30.7414,6.9121,10.9155,13.0111,17.7976,16.2351,,25.5191,,,,0.9087
2015/1/8,47.6749,3.9364,21.1495,10.2492,5.68,26.4031,6.9096,19.3572,,,,35.1186,16.2225,7.8437,14.844,31.5255,6.8168,10.9155,13.0111,17.1225,15.9488,,24.5647,,,,0.9029
2015/1/9,48.5506,3.9521,21.1495,10.0706,5.7,25.7139,6.8048,19.3715,,,,35.8895,16.2225,7.8437,14.6376,31.8602,6.7691,10.9155,12.581,16.6137,15.6626,,24.3456,,,,0.8991
2015/1/12,48.9884,3.7793,21.1495,9.9317,5.73,25.1897,6.6315,18.8292,,,,36.2512,16.2225,7.8437,14.7162,32.4148,6.5403,10.9155,12.1118,16.8681,15.6441,,23.8919,,,,0.8923
