ÈÕÆÚ,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH
2018/7/23,45.73,11.8286,16.0983,19.5202,20.2969,6.95,5.9013,36.1542,68.439,,35.5636,6.53,11.58,5.9249,12.38,19.0079,15.0782,6.4494,16.8183,9.9905,5.08,9.5887,9.9935,17.9032,12.8917,21.2311,6.8011,25.1441,39.9932,44.4405,15.6525,20.9856,35.5157,16.5642,50.6411,62.9834,75.6291,23.5953,60.4338,,,11.4134,12.2288,13.6956,31.5422,11.6889,22.0873,35.7033,74.6364,14.3219,16.2352,7.0392,,,
2018/7/24,47.67,12.1169,16.0286,19.8282,21.0844,7.03,6.1984,37.1576,75.279,,35.8614,6.66,11.73,6.0332,13.36,20.4463,15.3464,6.679,17.3959,10.1883,5.59,9.7872,10.9908,18.4344,13.1295,21.8448,6.95,25.1441,40.3608,45.1635,16.2814,21.4234,35.0667,16.6303,51.6829,65.0604,79.8384,24.15,61.1612,,,11.5124,12.25,13.9848,32.4886,12.047,22.4119,36.2612,75.96,14.3219,16.5337,7.235,,,
2018/7/25,47.27,12.3057,16.0186,19.9573,20.8651,7.15,6.1291,36.9215,82.8088,,36.7153,6.69,11.58,6.1021,14.7,20.3764,15.5748,6.7489,17.6015,10.1487,5.36,10.085,12.0879,18.4737,13.5061,21.8052,6.9811,25.5417,40.9071,47.6891,16.2115,22.1216,36.1245,16.1592,51.2662,65.5648,78.9328,22.9217,60.1847,,,11.5223,12.3419,13.9848,32.3332,12.0967,23.0511,36.24,76.2761,14.3219,16.4939,7.2937,,,
2018/7/26,46.89,12.1566,16.0186,19.7686,20.9748,7.24,6.1291,35.9279,91.0878,,35.9806,6.74,11.51,6.1119,15.2,19.7171,15.396,6.7688,17.484,10.1982,5.9,9.9956,13.2947,18.159,13.1196,21.2014,7.0307,25.1739,39.9535,47.0453,15.892,21.634,35.3261,16.1592,51.415,64.6153,78.495,22.2679,61.48,,,11.2154,12.455,13.935,31.1537,12.3056,22.2054,35.4985,76.1971,14.3219,16.1258,7.2154,,,
2018/7/27,46.16,11.9678,15.9987,19.5202,21.4134,7.15,6.0796,35.9377,100.1946,,36.4273,6.68,11.56,6.0036,14.93,19.5373,15.1279,6.689,17.3078,10.0202,5.69,9.9063,14.6212,18.7295,12.971,21.3994,6.8756,25.1541,39.6157,46.2728,15.6425,21.8723,34.4081,15.6219,50.8693,65.5253,76.2261,22.7335,59.6864,,,11.1857,12.6176,13.8452,31.5846,12.1664,22.2152,35.6468,74.2413,14.3219,16.086,7.235,,,
2018/7/30,45.11,11.6894,16.0386,19.0533,20.3168,6.96,5.8617,33.9603,90.1712,,34.7892,6.4,11.06,5.8954,13.53,19.1178,13.9558,6.4893,17.0533,9.5355,5.12,9.4696,13.1551,17.9524,12.5945,21.0035,6.6894,23.9416,39.6853,43.767,15.4329,21.1131,32.981,15.3326,48.8651,61.8163,73.8279,22.6344,53.7178,,,10.671,12.1228,13.4961,31.9871,11.6093,21.1728,33.3236,72.651,14.3219,15.7876,7.0587,,,
2018/7/31,45.12,11.7093,16.1481,19.1527,20.0975,6.98,5.8617,34.0292,82.1288,,34.263,6.45,11.1,5.9151,14.02,19.2277,14.1147,6.4893,16.6813,10.0993,4.98,9.3504,12.4968,17.5294,12.5945,19.7167,6.7266,24.0211,40.1919,43.9948,15.4728,20.9635,32.8314,15.3574,49.2124,59.5711,72.7631,21.6241,52.821,,,10.7502,11.9885,13.6058,31.5351,11.7486,20.8188,33.3377,70.6853,14.3219,15.8771,6.951,,,
2018/8/1,43.88,11.5403,16.188,18.8646,19.7187,6.91,5.7627,32.8093,90.3387,,32.8829,6.31,10.75,5.9151,13.2,18.6683,13.9558,6.3895,16.7204,9.8322,4.83,9.5093,11.7987,17.4901,12.1882,19.0041,6.5963,23.4248,40.629,42.5686,15.0535,19.6723,33.2605,15.3409,47.9722,59.5711,70.4544,21.3071,53.1897,,,10.5819,11.7128,13.3464,30.0873,11.9873,20.4746,33.3447,68.9863,14.3219,15.4792,6.8434,,,
2018/8/2,42.82,11.262,16.3972,18.3778,20.0476,6.64,5.5548,33.4094,85.667,,33.0815,5.93,10.18,5.8068,14.52,18.2289,13.5585,6.0201,16.1526,9.4761,4.85,9.1718,11.0706,17.3622,11.9107,18.2518,6.2923,23.4049,40.4204,42.5289,14.4745,19.6723,34.2284,14.9442,47.099,59.5513,70.6734,20.3264,53.4488,,,10.4334,11.5714,13.0173,28.4487,11.2711,20.0419,33.0835,71.357,14.3219,14.9818,6.5888,,,
2018/8/3,41.8,11.1129,16.4769,18.2487,19.3398,6.5,5.4855,33.0061,85.7459,,31.9695,5.87,10.07,5.7576,14.18,18.069,13.479,6.0001,15.5065,9.5157,4.7,8.8244,10.4822,17.2736,12.0495,18.0143,6.1682,22.9875,38.6522,40.4689,14.1152,18.5695,31.8334,14.6714,45.5115,57.5633,68.5637,20.5344,49.9413,,,10.3641,11.013,13.0272,28.4346,11.1318,19.1175,31.544,64.2253,14.3219,14.6435,6.4224,,,
2018/8/6,41.81,10.8147,16.5366,17.4738,18.3429,6.46,5.4063,31.7566,82.2076,,30.9766,5.64,9.58,5.6592,13.83,18.059,13.032,5.8204,15.0268,9.7927,4.63,8.9335,10.6417,17.3032,11.6927,17.7173,5.982,22.4508,35.9601,41.0235,13.8157,18.7579,28.6501,14.1011,45.5512,57.3358,70.743,19.7123,49.4032,,,9.9088,10.5889,12.7479,27.919,10.4056,18.9011,29.4326,59.5629,14.3219,14.0267,6.4811,,,
2018/8/7,42.56,11.1129,16.7458,17.4937,19.7386,6.58,5.5746,32.5437,90.4274,,31.5426,5.83,9.82,5.7773,13.67,18.4686,13.479,5.9901,15.2814,10.0103,4.73,9.1718,10.7016,17.6868,11.9206,18.3409,6.1433,22.7887,36.8244,41.5484,14.1252,19.0627,29.8376,14.4647,46.345,58.6315,75.649,18.5632,50.1306,,,9.889,10.7161,12.9674,29.3457,10.5747,19.2748,30.4354,62.9313,14.3219,14.4645,6.5594,,,
2018/8/8,40.32,10.9042,16.7857,17.2751,19.4395,6.72,5.4756,32.2485,81.3896,,30.371,5.74,9.5,5.8855,12.3,18.109,13.0916,5.9103,14.7038,9.7432,4.61,8.9038,10.0234,17.8639,11.6432,18.1133,5.9758,21.4967,34.4899,39.9142,13.9455,18.5086,28.5403,14.3738,44.8468,57.6425,72.8328,16.7109,49.2039,,,9.3445,10.8009,12.8377,27.7283,10.3359,18.3996,28.9807,62.9313,14.3219,14.0267,6.3832,,,
2018/8/9,41.3,11.1924,16.5068,17.7321,20.2071,6.8,5.6736,32.7306,79.8324,,31.7312,5.9,9.75,5.9741,12.16,18.7283,13.4393,6.05,14.7625,10.0202,4.68,9.4001,10.2627,18.1983,11.8017,18.6774,6.1247,22.3117,36.2581,42.4002,14.1451,19.5227,28.8297,14.5805,46.5533,60.7877,74.6439,16.9585,51.974,,,9.7999,11.4512,13.0173,28.5758,10.6145,19.5403,30.9509,69.2234,14.3219,14.4943,6.4713,,,
2018/8/10,42,11.2819,16.2378,17.9705,20.5062,6.82,5.7132,32.5338,79.6353,,32.1581,5.95,9.93,5.9741,12.34,18.8781,13.618,6.1,14.9192,10.6433,4.76,9.8666,10.2328,18.218,11.5936,18.8754,6.2178,23.0074,35.7912,44.0245,14.2849,19.7,31.7137,14.8615,47.6249,58.3546,74.2558,18.6524,52.6118,,,9.7009,11.5573,13.0671,29.8189,10.7935,20.0714,31.0992,69.3123,14.3219,14.9121,6.5105,,,
2018/8/13,42.6,11.262,16.2278,18.4672,20.3966,6.78,5.7132,32.4551,80.2069,,33.3793,5.99,10.01,5.9938,12.46,19.2177,13.5982,6.2497,14.3905,10.7126,4.82,10.1148,10.4423,17.795,11.4054,19.1723,6.2302,23.2558,35.1058,44.1533,14.3747,20.0214,32.063,14.7375,47.2082,58.3546,74.5941,18.4939,53.0601,,,9.9583,11.2675,13.117,30.1226,10.9129,20.15,31.4664,71.5249,14.3219,14.8823,6.4615,,,
2018/8/14,43.55,11.1924,16.2179,18.5367,20.4165,6.74,5.7528,32.0616,82.1584,,34.263,5.98,10.18,6.043,12.36,19.2077,13.6776,6.1898,14.8311,10.673,4.89,10.0651,10.5819,17.8245,11.2468,18.816,6.2302,23.0571,35.4833,44.8664,14.2849,19.5615,31.7336,14.4895,46.0275,56.96,75.43,18.5929,52.1135,,,9.7702,11.0978,13.1469,29.7059,10.8333,19.9337,30.9509,71.762,14.3219,15.0613,6.4615,,,
2018/8/15,42.44,10.9837,16.4171,17.9606,20.0676,6.66,5.5746,30.3498,78.5314,,32.7141,5.94,9.97,5.9052,12.08,18.7782,13.4095,6.1199,14.4199,10.2378,4.73,9.9162,10.1231,17.4015,10.9297,18.5389,6.0875,22.749,33.7747,43.4005,13.9455,18.6748,31.1349,14.0845,45.6405,54.3489,72.0466,18.5533,51.416,,,9.4633,10.7868,12.9075,28.7595,10.7438,18.9699,29.6939,69.5099,14.6486,14.6336,6.393,,,
2018/8/16,41.88,10.9439,16.7458,18.0798,19.8483,6.6,5.5251,30.7237,73.8992,,33.5382,5.98,9.76,6.0135,11.36,18.8681,13.3598,6.0001,14.3318,10.307,4.75,9.8765,10.3625,17.4212,10.8703,18.4597,6.0192,22.5204,33.2581,44.6188,13.8357,18.7856,30.3465,13.8862,43.9737,54.1214,70.4345,18.7811,53.1897,,,8.9189,10.8009,12.9375,28.2439,10.6045,19.4321,29.588,70.31,13.6912,14.4048,6.2266,,,
2018/8/17,41.4,10.7849,17.0347,18.0699,19.5392,6.47,5.4657,28.9824,71.997,,31.3043,5.73,9.62,5.8166,10.98,18.928,13.0817,5.8404,14.0087,10.4752,4.63,9.8964,9.5446,17.2933,10.791,18.0341,5.9199,21.7253,31.9072,40.3698,13.5961,17.6219,30.0372,13.911,41.5825,50.4421,69.6583,17.3349,50.6089,,,8.226,10.5394,12.349,27.2904,10.326,18.5962,28.2322,67.1194,15.0589,14.365,6.0112,,,
2018/8/20,41.7,10.9439,17.1344,17.9705,19.2501,6.53,5.5449,29.3267,73.6232,,30.6391,5.76,9.78,5.7871,10.49,19.3176,13.1413,5.9302,13.7053,10.0993,4.65,9.6284,9.4349,17.3032,11.0288,18.7863,5.9572,22.1229,31.9866,41.3801,13.7558,17.5887,31.085,14.3408,42.0885,51.896,71.0615,17.8599,52.2431,,,7.9686,10.5889,12.2592,27.8272,11.0721,19.0486,28.5994,65.3908,14.9373,14.4048,5.9622,,,
2018/8/21,42.99,11.0533,17.0845,18.4076,20.3766,6.64,5.6043,29.9071,72.2434,,33.1113,5.82,9.77,5.8265,10.85,19.5074,13.4393,6.0001,14.3709,10.0399,4.66,10.0056,9.4649,17.4409,11.3558,17.1136,6.1185,22.3017,32.7615,43.1826,14.2449,18.6471,32.502,14.3242,42.4556,52.8158,72.7333,17.9788,55.0032,,,8.226,11.2604,12.3789,28.1379,10.9627,19.619,30.1317,71.4657,16.4341,14.3451,6.0308,,,
2018/8/22,43.35,10.9439,17.1244,18.3778,19.4495,6.5,5.535,29.73,67.7787,,33.4588,5.72,9.5,5.7674,10.54,19.5174,13.4194,5.8504,14.0087,9.7729,4.55,9.5986,9.1457,17.4409,11.0784,16.0248,6.0316,22.2222,32.9005,43.143,13.9954,18.4975,31.5939,13.944,42.4655,53.7851,71.1908,18.1373,54.7242,,,8.0874,11.013,12.3889,27.248,10.4752,19.206,30.3577,68.4925,15.4008,13.9671,5.9427,,,
2018/8/23,43.99,11.1726,17.1045,18.4374,19.1205,6.55,5.5548,30.3203,69.0698,,33.5084,5.84,9.69,5.7773,10.7,19.6572,13.4393,5.9502,14.0968,9.8817,4.57,9.5986,9.4349,17.431,11.0585,16.3316,6.0875,22.6993,33.1091,44.6584,14.1451,19.229,32.4122,14.1176,43.4875,53.8346,72.1561,18.0778,56.6971,,,8.1369,10.9564,12.349,27.6718,10.3956,19.0781,31.0568,69.0259,14.6942,14.1063,6.0112,,,
2018/8/24,44.6,11.0632,17.2041,18.5566,18.971,6.56,5.7726,30.6745,67.8082,,33.7566,5.79,9.59,5.8166,10.58,19.2377,13.2207,5.9502,14.2143,9.9311,4.52,9.7276,9.3651,17.2835,10.9991,16.2722,6.0441,22.8285,33.576,44.8664,14.225,20.0103,32.1029,14.0763,42.8624,54.1016,71.151,18.0976,56.1989,,,8.6714,11.1685,12.2492,27.2904,10.4056,18.8716,30.8167,68.4727,13.9876,13.987,5.9818,,,
2018/8/27,45.98,11.4111,17.2838,19.0931,19.5293,6.68,5.7726,32.2879,71.1494,,34.9282,5.93,10.55,5.9741,10.84,19.6572,13.618,6.07,14.5569,10.0597,4.64,10.1048,9.5546,17.3523,11.3261,17.0641,6.1557,23.4049,34.4303,46.7482,14.3448,20.2043,33.3602,14.349,43.8943,57.049,73.7483,18.4245,57.1455,,,8.909,11.628,12.4487,28.1733,10.515,20.2287,32.1302,71.6435,14.1015,14.2755,6.0895,,,
2018/8/28,45.77,11.3912,17.5627,19.0136,19.9579,6.64,5.7528,32.5043,69.9765,,34.1935,5.95,10.47,5.9938,10.8,19.4275,13.6081,6.1099,14.3024,10.0696,4.65,9.9956,9.5646,17.1851,11.2765,16.8958,6.1682,23.5043,35.0363,46.0549,14.3348,20.9912,33.1607,14.3656,43.9538,56.2281,74.1961,18.3651,57.1256,,,8.81,11.6421,12.4487,28.0532,10.6642,20.1894,33.9026,70.0334,13.7216,14.3749,6.1189,,,
2018/8/29,45.48,11.2918,18.1505,19.1229,19.6289,6.61,5.6835,32.7699,70.3905,,33.3495,5.94,10.43,6.0528,10.82,19.4774,13.5485,6.08,13.9696,10.2279,4.67,10.1048,9.3352,16.8211,11.2666,16.8265,6.1744,23.4148,34.6588,45.3121,14.1451,20.6476,32.7216,14.1589,44.3705,56.2281,75.0121,18.0481,57.3548,,,8.8001,11.5502,12.349,28.7877,10.7836,19.9829,34.5946,68.4431,13.0682,14.5043,6.1091,,,
2018/8/30,45.18,11.2024,18.1505,18.8248,19.2302,6.49,5.5647,32.5142,67.69,,33.1609,5.9,10.06,6.0627,10.73,18.8681,13.3499,5.8903,13.6857,9.8322,4.54,9.7276,9.1856,16.5851,10.9694,16.2821,6.0068,23.1068,33.6555,44.7178,14.1451,20.7252,32.0131,14.1176,43.2692,54.4577,73.2209,17.1566,56.3882,,,8.5823,11.5502,12.1894,27.5517,10.4454,19.501,31.7771,68.2751,12.1793,14.2556,5.9916,,,
2018/8/31,44.05,11.2024,18.011,18.7752,19.0109,6.38,5.5944,32.1305,68.2025,,31.2249,5.74,9.96,6.0036,10.47,18.139,13.1909,5.8504,13.3039,9.9113,4.47,9.6482,9.1457,16.8015,10.6721,16.2425,5.9882,23.0471,34.4601,43.4996,13.5761,20.5312,30.7357,14.0101,42.5647,50.2641,71.7481,17.0576,55.4516,,,8.5328,11.4088,11.8702,26.1674,10.3757,19.088,31.0992,66.1218,11.883,14.1262,5.9622,,,
2018/9/3,44.51,11.2024,17.9213,18.646,18.9411,6.33,5.535,32.0321,65.3443,,31.8305,5.73,10.06,6.0627,10.29,18.4586,13.2108,5.7905,13.2647,9.7729,4.52,9.8368,9.3352,16.8703,10.5928,16.1733,5.9013,23.5142,34.0429,43.3312,13.4763,20.5534,30.4364,13.8448,42.4358,51.7279,73.0318,16.9387,56.3285,,,8.424,11.2957,11.95,25.2281,10.1768,18.9011,31.7488,65.8452,11.6246,14.3053,6.0014,,,
2018/9/4,44.6,11.3316,17.6623,18.9242,19.0408,6.43,5.5944,32.0715,64.7628,,32.456,5.9,10.28,6.0725,11.32,18.4686,13.3101,5.8903,13.392,9.8817,4.55,10.0651,9.405,17.0179,10.7216,16.2228,6.0316,23.4148,34.4999,43.2916,13.666,20.3262,30.7058,14.1589,43.9439,55.3577,73.8478,16.9981,56.1591,,,8.4932,11.4371,11.9799,25.4047,10.3459,19.2846,31.0709,64.2154,12.1413,14.4744,6.0993,,,
2018/9/5,43.11,11.093,17.6324,18.4573,18.7417,6.37,5.5251,32.4355,62.9099,,32.2475,5.84,10.02,5.9347,10.83,18.2688,13.3101,5.7206,13.3528,9.5849,4.48,10.085,9.1657,17.0179,10.6424,15.8268,5.9882,23.0769,34.0727,42.0932,13.4663,20.3096,29.8177,13.8944,43.8645,53.9829,71.5491,16.483,56.179,,,8.5922,11.2745,11.8103,24.7337,10.2962,18.6061,30.1247,60.2544,12.1033,14.166,6.0308,,,
2018/9/6,44.21,11.0831,17.6324,18.3778,18.5722,6.31,5.4756,31.5697,64.0433,,31.6716,5.88,10.15,5.9446,11.91,18.3187,13.181,5.7705,12.9906,9.5948,4.43,10.0056,9.1457,16.9097,10.4343,15.5893,5.951,22.7291,33.5264,42.3903,13.4064,19.6169,28.6202,13.8035,43.924,54.2895,71.2505,16.5425,55.3918,,,8.2359,11.1332,11.7006,25.0162,10.2564,18.3111,29.7575,60.2741,11.9058,14.2556,5.9916,,,
2018/9/7,43.11,11.2223,17.6324,18.2884,19.2202,6.34,5.5251,32.0715,62.9,,33.7169,5.92,10.2,5.9643,11.83,18.3287,13.1611,5.7605,13.2158,9.575,4.47,10.2736,9.3552,17.1261,10.573,15.5992,5.9944,23.1564,33.7747,42.0932,13.4963,20.2209,29.4384,13.8448,43.8744,52.8059,71.3301,16.8099,55.9,,,8.2557,11.1544,11.7405,25.1363,10.2962,18.4881,30.0187,63.1189,11.9741,14.4247,6.0503,,,
2018/9/10,41.6,10.9837,17.7221,17.891,18.971,6.17,5.4261,30.9303,63.038,,33.0318,5.7,9.81,6.1414,11.23,18.2788,12.7241,5.6906,12.9417,9.2288,4.44,9.8765,9.4848,16.9687,10.2856,15.1538,5.8455,23.0074,32.4833,41.5979,13.2966,19.9604,29.4384,13.291,41.7908,53.0038,70.6535,16.0868,56.4181,,,8.2656,11.1614,11.7604,24.7478,9.9579,17.603,28.9595,60.9458,11.3435,14.1959,6.0308,,,
2018/9/11,41.84,10.934,17.8416,17.9506,18.9411,6.2,5.4459,31.5402,63.7279,,33.0715,5.72,10,6.1021,11.71,18.5485,12.7837,5.7106,13.3626,9.308,4.46,10.0056,9.5945,17.0277,10.7315,15.0845,5.8889,22.8384,33.278,42.8162,13.2966,19.8662,29.6081,13.6878,43.1997,52.6971,70.9918,16.2948,58.7896,,,8.4042,11.2392,12.2392,25.2352,10.0773,17.5145,29.8987,61.499,11.2675,14.3053,6.1483,,,
2018/9/12,41.79,10.9439,17.8815,17.8314,19.0707,6.2,5.4756,31.6583,66.2116,,31.3341,5.78,10.08,6.1021,11.23,18.7582,12.9128,5.6906,13.3528,9.3574,4.47,9.8964,9.6444,17.0376,10.4739,15.1142,5.9386,22.7788,32.8012,41.3503,13.4963,19.1569,28.9395,13.382,42.5151,51.7081,73.1413,16.3542,57.8929,,,8.3547,10.9635,12.1295,25.5459,10.0972,17.4063,30.0187,59.158,11.2372,14.6833,6.1287,,,
2018/9/13,40.74,11.0533,17.8815,17.9308,19.0906,6.22,5.5152,30.6056,67.276,,29.0902,6.01,10.19,6.0627,11.29,18.6883,12.9426,5.7805,13.2941,9.3772,4.53,9.6582,9.6544,17.0376,10.4045,15.4111,5.982,21.9141,32.4436,40.1915,13.4463,19.4839,29.0592,13.4398,41.4237,52.1136,73.5393,16.2552,55.4616,,,8.3547,10.7514,12.1894,25.7507,10.2265,16.9146,29.4679,59.0592,11.26,14.5242,6.1287,,,
2018/9/14,40.96,10.9439,17.8317,17.5136,19.0607,6.17,5.535,29.1103,60.5445,,29.1498,5.92,10.01,6.1316,10.68,18.5585,12.7142,5.7505,13.2843,9.2882,4.45,9.6681,9.0559,16.8507,10.4937,14.9855,5.9324,21.7452,31.5098,40.1618,13.2068,18.9851,28.3308,13.2332,39.6874,49.5322,71.4595,15.7104,54.7043,,,8.2062,10.6383,12.0298,24.6278,10.1071,16.3442,28.5217,56.5897,11.0928,14.2058,6.0014,,,
2018/9/17,38.5,10.8048,17.8217,17.2652,18.6021,6,5.436,27.4477,57.5779,,27.2336,5.99,9.98,6.3186,10.7,18.7682,12.4956,5.6108,13.0885,9.1002,4.38,9.4497,8.4775,16.7228,10.0577,14.6094,5.9137,21.7452,31.7681,38.8743,12.8574,18.6527,26.7441,12.853,39.5386,47.6628,64.623,15.9085,53.6381,,,7.8597,10.6313,11.8203,23.2364,9.9679,16.2754,28.5852,55.8489,10.5078,13.8377,5.8937,,,
2018/9/18,39.43,11.0135,17.8217,17.4838,18.9411,6.06,5.5251,27.792,58.5635,,27.9783,6.12,10.11,6.4761,11.01,18.8781,12.6148,5.7306,13.3626,9.2486,4.46,9.5787,8.6171,16.8802,10.2262,15.0152,5.9758,21.2284,30.9336,40.9938,12.9472,19.0738,27.8218,13.1753,39.7271,48.6618,65.439,16.0076,55.5512,,,7.929,10.6525,12.0298,23.7167,10.137,16.7671,29.3903,57.2911,10.6749,14.0466,5.9916,,,
2018/9/19,40,11.0632,17.7022,17.8016,19.1604,6.13,5.5647,28.1166,58.386,,28.7725,6.03,10.22,6.4367,11,18.948,12.6347,5.7805,13.4801,9.3376,4.53,9.6482,8.677,17.1064,10.3847,15.0548,6.0006,21.129,31.3211,41.0037,13.0271,19.362,29.169,13.2497,39.9851,49.8487,65.8769,16.0769,57.0459,,,7.9983,11.0342,12.0397,23.752,10.1867,16.8556,29.8846,57.7553,10.7813,14.0466,6.021,,,
2018/9/20,39.49,11.103,17.7719,17.7619,19.2601,6.1,5.5053,27.8412,57.7356,,28.852,6.01,10.09,6.7024,11.14,18.7982,12.4658,5.7505,13.3528,9.2387,4.54,9.3405,9.036,17.1162,10.3352,15.0746,5.9448,21.2582,31.2913,41.2612,12.8774,18.7025,28.5403,13.1836,39.2211,48.276,65.648,16.1264,56.9861,,,7.9686,11.2038,12.0697,23.533,10.0574,16.6884,29.2914,56.9355,10.7053,13.9173,6.0503,,,
2018/9/21,39.98,11.2521,17.9512,18.2387,19.3997,6.19,5.6142,28.5101,57.16,,29.4278,6.02,10.22,6.7319,11.37,19.0079,12.7737,5.8703,14.1947,9.3772,4.6,9.6085,8.9562,17.1654,10.5235,15.3517,6.0192,21.6657,32.076,41.8654,13.2367,19.1237,29.2788,13.4233,40.124,50.2245,66.7028,16.3542,57.6437,,,8.2161,11.2392,12.3889,24.0133,10.2862,17.3277,30.2094,60.205,10.7813,14.1262,6.1287,,,
2018/9/25,40.15,11.1328,18.1505,18.348,19.6688,6.14,5.5647,28.579,57.4478,,29.3385,5.98,10.18,6.5942,10.96,19.1778,12.7638,5.8504,14.1654,9.3772,4.54,9.7078,8.8764,17.8835,10.5036,15.1538,6.0254,21.457,31.8078,41.5484,13.097,18.2869,29.2189,13.2993,39.9454,49.997,66.872,16.0373,56.747,,,8.1369,11.5007,12.3091,23.985,10.2862,17.1015,29.8563,59.0789,10.7357,14.1859,6.0699,,,
2018/9/26,39.87,11.1825,18.2302,18.4672,19.5492,6.14,5.5548,29.0217,57.4378,,30.0235,5.96,10.21,6.5942,11.2,19.0679,12.6744,5.8504,14.4688,9.3574,4.53,9.8865,8.8764,18.9754,10.4838,15.1439,6.0689,21.9937,32.1754,42.4794,13.087,19.3564,30.3366,13.3737,40.1736,50.6003,66.5635,16.1363,58.5704,,,8.1765,11.5785,12.3589,24.1122,10.326,17.0916,30.0682,58.7036,11.1232,14.1959,6.1287,,,
2018/9/27,38.62,11.1129,18.2302,18.1791,19.3199,6.31,5.535,28.8053,54.3814,,29.9838,5.86,10.12,6.5056,10.87,18.6584,12.4658,5.8304,14.3709,9.2387,4.44,9.7971,8.8864,18.9754,10.3352,15.0746,6.0875,21.7253,32.0562,42.4992,13.057,19.772,30.4364,13.0265,40.3621,50.5806,63.6379,16.2255,57.4843,,,8.0973,11.6068,12.5684,23.6602,10.2066,17.072,30.3295,59.9581,10.6597,13.8974,6.1287,,,
2018/9/28,38.8,11.2123,18.2202,18.4672,19.7884,6.23,5.6043,28.825,55.6714,,30.1327,5.9,10.2,6.5843,10.9,18.099,12.5453,5.8304,14.4884,9.209,4.48,9.5787,8.9163,18.9853,10.4937,15.322,6.0254,21.7253,31.8972,43.2322,12.8774,19.7,30.4863,13.3572,41.1558,50.0465,64.686,16.3642,58.5007,,,8.1072,12.0804,12.4886,25.2775,10.3956,16.8359,30.7814,61.904,10.7053,14.0566,6.3049,,,
2018/10/8,37.5,10.8048,18.2501,17.9109,19.2402,6.05,5.4063,27.2312,54.0142,,27.9286,5.65,9.7,6.3284,10.29,17.6096,11.85,5.5908,14.0577,8.8134,4.33,9.41,8.4575,17.9819,10.0875,14.2432,5.6779,20.9104,29.8012,40.459,12.1686,18.4144,28.6401,12.7868,39.3203,48.009,60.4435,16.7802,56.6971,,,7.7013,11.5149,12.1894,24.8961,9.9082,15.7935,29.0301,55.7106,9.9151,13.6288,5.972,,,
2018/10/9,36.19,10.8942,18.3198,17.8314,19.1106,6.06,5.4162,27.428,55.6317,,28.6534,5.68,9.72,6.2891,10.46,17.5696,11.8599,5.5309,14.2926,8.6452,4.35,9.0824,8.5473,18.2672,10.0974,14.4609,5.6407,18.9326,30.0495,38.9337,12.1886,17.8325,28.3407,13.0844,39.5584,48.1574,60.4435,17.8896,57.7633,,,7.6023,11.8047,12.2093,26.6548,9.9977,15.8919,28.2463,55.2167,10.0595,13.6587,5.9818,,,
2018/10/10,36.71,10.9042,18.4792,17.8314,19.1205,6.06,5.3469,27.2804,56.4256,,28.0776,5.65,9.69,6.3875,10.58,17.0003,11.8699,5.5608,13.7934,8.6452,4.36,9.0924,8.6271,16.6736,10.2064,14.6391,5.6469,18.3165,30.3078,37.8343,12.1985,17.9655,28.3008,13.0844,39.5584,46.8122,60.4934,17.4241,55.9697,,,7.6419,11.6916,12.4288,26.4782,10.3857,16.0099,27.9426,55.5921,10.1735,13.8477,5.9916,,,
2018/10/11,33.19,9.8903,18.0807,17.2652,17.9542,5.46,4.8815,24.8505,50.7791,,27.3826,5.09,8.72,5.7477,9.52,16.1313,10.6878,5.0018,12.7165,7.8044,3.93,8.8343,7.7793,15.0111,9.8199,13.6889,5.0884,17.3922,29.1356,39.726,10.9807,16.8738,26.1852,11.7784,35.7683,42.4307,54.9032,18.1967,53.3591,,,6.8797,11.2463,11.5909,25.0162,9.5202,14.4069,25.1463,53.1424,9.1554,12.4649,5.4727,,,
2018/10/12,33.93,9.6418,16.7359,16.7685,17.9542,5.17,4.8122,25.7654,49.1219,,27.9485,4.95,8.57,5.5607,9.27,16.0813,10.3799,4.6923,12.648,7.5473,3.75,8.6655,7.7993,13.5061,9.9586,13.6097,5.0884,17.4916,29.6621,40.3104,10.3418,18.564,26.2751,11.7454,37.2863,41.9461,56.2708,18.7613,53.1797,,,6.8104,11.7269,11.6906,26.3581,9.2118,15.8525,25.5135,54.0512,8.7983,12.1565,5.4336,,,
