ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2014/8/26,4.3652,20.63,5.62,3.1075,2.0443,11.5628,9.2025,6.5,5.7758,6.1572,5.4659,10.3638,,,8.68,23.1246,10.2,3.97,,,,
2014/8/27,4.3904,21.9,5.64,3.1036,2.0638,12.3958,9.1064,6.47,5.7404,6.1572,5.4729,10.3113,,,8.91,22.8662,10.13,3.95,,,,
2014/8/28,4.1888,21.9,5.52,2.9399,2.0387,12.0388,8.9024,6.65,5.6627,6.1572,5.4659,9.9835,,,9.19,23.0451,9.78,3.89,,,,
2014/8/29,4.1686,22.36,5.6,2.9672,2.0582,12.0785,9.0544,6.71,5.8557,6.1572,5.5222,10.5081,,,8.84,22.8613,9.67,3.91,,,,
2014/9/1,4.1686,22.39,5.81,3.0139,2.1222,12.1876,9.0144,6.72,5.9333,6.2625,5.6208,10.6064,,,8.98,23.2836,9.52,4.01,,,,
2014/9/2,4.1686,22.43,5.82,3.0256,2.1639,12.2272,9.1545,6.91,5.9444,6.394,5.7687,10.6031,,,9.23,23.5122,9.76,4.07,,,,
2014/9/3,4.587,23.16,5.87,3.0334,2.2752,12.0091,9.2145,6.91,5.971,6.473,5.7687,10.7835,,,9.42,23.4724,9.66,4.09,,,,
2014/9/4,4.9499,22.69,5.9,3.0529,2.2946,12.019,9.1625,6.88,5.9644,6.5993,6.1914,10.7539,,,9.49,23.4774,9.66,4.12,,,,
2014/9/5,4.839,23.79,6.49,3.0334,2.3447,12.1182,9.1825,6.85,5.9156,6.7308,6.0153,10.5867,,,9.38,23.0302,9.74,4.16,,,,
2014/9/9,5.0054,23.98,6.44,3.01,2.3336,12.7528,8.8984,6.95,5.7936,7.015,6.0646,10.6556,,,9.31,23.1793,10.61,4.17,,,,
2014/9/10,4.9398,23.73,6.52,3.0841,2.5477,12.7231,8.9864,7.01,5.8246,6.9256,6.0716,10.8851,,,9.72,22.9507,10.15,4.22,,,,
2014/9/11,4.9953,23.1,6.26,3.0295,2.4893,12.5545,8.9104,6.85,5.869,6.6624,6.1491,10.7146,,,9.67,22.9358,9.81,4.22,,,,
2014/9/12,5.0911,23.18,6.3,3.049,2.5116,12.6735,8.9224,7.02,5.8734,6.8519,6.1914,10.9474,,,9.85,22.9855,9.77,4.32,,,,
2014/9/15,5.1717,22.97,6.55,3.1582,2.5338,12.6437,9.3825,7.06,5.8446,7.1308,6.3393,11.4031,,,10.19,22.7967,9.78,4.46,,,,
2014/9/16,4.9197,21.51,6.15,3.01,2.4337,11.8802,9.2025,6.94,5.6184,6.7203,5.973,10.7671,,,10.22,22.2601,9.11,4.41,,,,
2014/9/17,5.0306,22.02,6.29,2.9828,2.5255,11.9992,9.2145,6.88,5.6982,6.6519,6.1209,11.0687,,,10.38,22.265,9.09,4.71,,,,
2014/9/18,5.0255,21.73,6.39,2.9867,2.5116,12.4355,9.2785,6.95,5.7891,6.7361,6.128,11.1802,,,10.75,22.5383,8.95,4.66,,,,
2014/9/19,5.0457,21.56,6.3,3.0178,2.6645,12.376,9.4785,6.93,5.8557,6.8992,6.2548,11.2195,,,10.52,22.7371,8.89,4.59,,,,
2014/9/22,4.9348,21.61,6.28,2.9438,2.6506,12.3562,9.4305,6.8,5.8601,6.7572,6.0787,10.8261,,,10.13,22.1209,9.04,4.43,,,,
2014/9/23,4.9348,22.2,6.32,3.0062,2.8537,12.3165,9.4385,6.94,5.92,6.9045,6.3182,10.8753,,,10.16,22.0911,9.33,4.68,,,,
2014/9/24,5.0205,22,6.33,3.0568,2.8704,12.6933,9.3425,7.02,5.9045,7.0519,6.5154,10.9769,,,10.19,22.5085,9.34,4.71,,,,
2014/9/25,5.2876,22.35,6.5,3.0529,2.8565,12.8123,9.1705,7.15,5.8956,6.9782,6.3886,10.9277,,,10.2,22.7768,9.85,4.64,,,,
2014/9/26,5.2574,21.68,6.51,3.1192,2.8592,12.7231,9.2145,7.13,5.7758,7.0203,6.4379,10.7802,,,10.26,23.0799,9.87,4.66,,,,
2014/9/29,5.2826,21.67,6.39,3.1231,2.7869,12.9512,9.1945,7.15,5.798,7.3097,6.4449,10.8785,,,10.53,23.86,9.88,4.8,,,,
2014/9/30,5.2221,21.52,6.38,3.1348,2.7925,12.9611,9.3745,7.17,5.8025,7.3203,6.4942,11.1769,,,10.5,23.9743,9.98,4.81,,,,
2014/10/8,5.207,21.36,6.4,3.2596,2.7925,12.852,9.5826,7.29,5.8845,7.3571,6.5999,11.3638,,,10.37,23.865,10.26,4.88,,,,
2014/10/9,5.2372,21.9,6.32,3.2557,2.7925,12.6537,9.7226,7.25,6.0087,7.5255,6.5295,11.4818,,,10.64,23.5172,10.03,4.82,,,,
2014/10/10,5.7615,21.55,6.15,3.2557,2.7925,12.8123,9.8026,7.4,5.9511,7.3518,6.4379,11.3605,,,10.48,23.4178,9.94,4.74,,,,
2014/10/13,5.8925,21.25,6.28,3.2323,2.7925,12.6735,9.8626,7.59,6.0487,7.5518,6.6703,11.7146,,,10.53,23.7805,10.56,4.7,,,,
2014/10/14,6.0437,22.83,6.12,3.1777,2.7925,12.6537,9.7026,7.46,6.1773,7.4939,6.5013,11.6097,,,10.3,23.0451,10.42,4.72,,,,
2014/10/15,5.9984,22.58,6.22,3.2908,2.7925,13.0602,9.7866,7.39,6.1108,7.4045,6.5224,11.9769,,,10.36,23.1246,10.61,4.73,,,,
2014/10/16,5.7715,22.58,5.92,3.2518,2.7925,12.9412,9.6906,7.18,6.0154,7.2624,6.3745,12.049,,,9.95,22.6923,11.15,4.68,,,,
2014/10/17,5.5498,22.59,5.75,3.5052,2.7925,12.6041,9.5706,7.09,5.8734,6.9677,6.0575,11.6392,,,9.57,22.8961,10.91,4.54,,,,
2014/10/20,5.8371,23.04,5.76,3.6222,2.7925,12.6239,9.6306,7.18,5.9755,7.0834,6.135,12.4588,,,9.7,22.9507,10.69,4.59,,,,
2014/10/21,5.9429,22.59,5.62,3.552,2.7925,12.7925,9.3865,7.05,5.8335,6.9045,6.128,12.7211,,,9.67,23.0103,10.78,4.48,,,,
2014/10/22,5.5699,21.71,5.54,3.4389,2.7925,13.0602,9.1224,6.9,5.8002,6.7098,5.9378,12.6588,,,9.44,22.742,10.65,4.35,,,,
2014/10/23,5.2776,21.67,5.62,3.4818,2.7925,13.8139,8.8024,6.78,5.9023,6.9624,5.9519,12.3047,,,9.19,22.6377,10.65,4.23,,,,
2014/10/24,5.1919,21.7,5.55,3.5715,2.7925,13.804,8.8024,6.73,5.8623,6.4782,6.0012,11.9998,,,9.14,22.9805,11.18,4.29,,,,
2014/10/27,5.459,21.77,5.49,3.5091,2.7925,12.9611,8.8824,6.8,6.011,6.4572,6.0435,12.7638,,,9.25,23.5768,11.18,4.32,,,,
2014/10/28,5.6707,21.98,5.66,3.7431,2.7925,13.1892,9.0624,6.95,6.1352,6.6887,6.1984,12.8261,,,9.45,23.8749,11.18,4.53,,,,
2014/10/29,5.7665,22.56,5.75,3.747,2.7925,14.161,9.4345,6.97,6.1551,6.815,6.2548,12.7965,,,9.48,23.8302,11.18,4.66,,,,
2014/10/30,5.7211,22.29,5.78,3.8405,2.7925,13.8932,9.2865,7.1,6.042,6.9834,6.1984,12.2884,,,9.53,23.8401,11.18,4.73,,,,
2014/10/31,5.7766,22.95,5.73,3.8132,2.7925,13.5462,9.1665,7.12,6.0509,6.8466,6.1209,12.449,,,10.43,23.5022,11.18,4.67,,,,
2014/11/3,6.2,22.96,5.86,3.9341,2.7925,13.5362,9.1224,7.4,6.0154,6.9571,6.2618,11.9572,,,10.62,23.8203,11.18,5.14,,,,
2014/11/4,6.1093,23.6,5.84,3.8093,2.7925,13.328,8.8784,7.2,5.9111,6.8992,6.1914,11.6884,,,10.47,23.5718,11.18,5.65,,,,
2014/11/5,6.1698,23.38,5.77,3.7665,2.7925,13.4569,8.4903,7.22,5.9111,6.9361,6.1984,11.7998,,,10.18,25.1867,11.18,5.46,,,,
2014/11/6,6.2756,23.02,5.74,3.7041,2.7925,13.566,8.5943,7.27,6.1418,6.9624,6.2618,11.5933,,,10.59,25.3556,11.18,5.47,,,,
2014/11/7,6.2151,23.77,5.62,3.6807,2.7925,13.2784,8.5783,7.22,5.9821,6.8782,6.1421,11.6228,,,10.41,25.768,11.18,5.27,,,,
2014/11/10,6.2706,24.8,5.71,3.7041,2.7925,13.0503,8.6383,7.46,5.9222,6.7782,6.1561,11.3703,,,10.48,26.5282,11.18,5.36,,,,
2014/11/11,6.4016,23.61,5.41,3.5286,2.7925,12.7231,8.4143,7.12,5.7071,6.4204,5.8251,10.8294,,,10.21,25.4103,11.18,5.06,,,,
2014/11/12,6.7192,24.33,5.47,3.6105,2.7925,12.7925,8.4343,7.19,5.7381,6.5256,5.9167,11.0294,,,10.42,26.1059,11.18,5.2,,,,
2014/11/13,6.8099,23.76,5.36,3.5013,2.7925,12.733,8.0021,7,5.5673,6.4414,5.7124,11.0818,,,10.33,26.3046,11.18,5.16,,,,
2014/11/14,6.9309,23.8,5.34,3.6222,2.7925,12.495,8.0021,7.1,5.5629,6.3046,5.7124,11.0326,,,10.16,26.4487,11.18,5.09,,,,
2014/11/17,6.9309,24.5,5.38,3.6183,2.7925,12.5545,8.1622,7.11,5.7004,6.4782,5.8392,11.3244,,,10.21,26.4636,11.18,5.14,,,,
2014/11/18,6.9309,25.59,5.44,3.7353,2.7925,12.7826,8.2662,7.13,5.8002,6.5203,5.8462,11.2457,,,10.46,26.3394,11.18,5.14,,,,
2014/11/19,6.9309,25.41,5.42,3.7353,2.7925,12.8718,8.1822,7.11,5.7448,6.5519,5.8392,11.131,,,10.5,26.9804,11.18,5.12,,,,
2014/11/20,6.9309,25.45,5.46,3.7314,2.7925,12.6933,8.2422,7.1,5.6805,6.4782,5.7828,11.072,,,10.32,27.7158,11.18,5.24,,,,
2014/11/21,6.9309,25.6,5.49,3.786,2.7925,12.8421,8.2422,7.21,5.7315,6.5572,5.8603,11.2884,,,10.5,27.671,11.18,5.26,,,,
2014/11/24,6.9309,28.12,5.54,3.8249,2.7925,13.0404,8.1782,7.22,5.6516,6.594,5.9167,11.013,,,10.59,27.1791,11.18,5.36,,,,
2014/11/25,6.9309,28.5,5.74,3.7977,2.7925,13.0206,8.3102,7.42,5.7381,6.7624,5.9941,11.2031,,,10.66,26.8661,11.18,5.46,,,,
2014/11/26,6.9309,28.29,5.7,3.8405,2.7925,12.8322,8.6463,7.42,5.6893,6.7151,6.0223,11.4064,,,10.47,26.3643,11.18,5.33,,,,
2014/11/27,6.9309,28.31,5.7,3.8405,2.7925,12.9512,8.8024,7.47,5.7559,6.7151,6.0998,11.5244,,,10.58,26.3891,11.18,5.44,,,,
2014/11/28,6.9309,28.26,5.6,3.8405,2.7925,12.971,8.8544,7.37,5.7093,6.7151,6.0153,11.3769,,,10.36,26.2053,11.18,5.62,,,,
2014/12/1,6.9309,28.75,5.45,3.8405,2.7925,12.971,8.6823,7.29,5.6516,6.7151,5.8603,10.8687,,,11.07,25.0624,11.18,5.66,,,,
2014/12/2,6.9309,28.65,5.47,3.8405,2.7925,12.971,8.8144,7.31,5.716,6.7151,5.9378,10.9933,,,10.89,24.9929,11.18,5.57,,,,
2014/12/3,6.9309,28,5.52,3.8405,2.7925,12.971,8.7023,7.45,5.991,6.7151,6.1984,10.8589,,,10.96,26.3245,11.18,5.49,,,,
2014/12/4,7.6265,28.67,5.62,3.8405,2.7925,12.971,8.7784,7.53,5.94,6.7151,6.1632,11.0162,,,11.3,25.9966,11.18,5.74,,,,
2014/12/5,8.3876,29.25,5.47,4.2265,2.7925,12.971,9.1985,7.11,5.6028,6.7151,5.804,10.4425,,,10.53,25.5693,11.18,5.82,,,,
2014/12/8,8.8715,28.59,5.37,4.2811,2.7925,12.971,9.0664,7.14,5.6095,6.7151,5.7758,10.3736,,,10.18,24.7395,11.18,6.16,,,,
2014/12/9,8.0146,25.73,4.94,3.8678,2.7925,12.971,8.6143,7.09,5.5496,6.7151,5.4307,9.5409,,,9.6,25.0923,11.18,5.72,,,,
2014/12/10,8.3171,27.71,5.11,4.2538,2.7925,12.971,8.7904,7.21,5.9422,6.7151,5.5856,9.9081,,,9.81,25.8028,11.18,5.81,,,,
2014/12/11,8.5691,28.82,5.11,4.4098,2.7925,12.971,8.6943,7.4,6.0243,6.7151,5.6772,9.9081,,,9.9,25.609,11.18,6.07,,,,
2014/12/12,8.7657,31.7,5.21,4.3591,2.7925,12.971,8.7904,7.4,6.4901,6.7151,5.7828,9.9081,,,10.02,26.3742,11.18,5.9,,,,
2014/12/15,9.6428,31.5,5.14,4.6632,2.7925,12.971,8.9544,7.48,6.6054,6.7151,5.8603,9.9081,,,10.06,27.7654,11.18,5.92,,,,
2014/12/16,10.0258,31.76,5.07,4.8504,2.7925,12.971,8.9024,7.33,6.5655,6.7151,5.8533,9.9081,,,10.09,27.1891,11.18,6.1,,,,
2014/12/17,9.9956,32.23,4.93,4.7217,2.7925,12.971,8.7624,7.23,6.4413,6.7151,5.7124,9.9081,,,9.77,26.409,11.18,6.39,,,,
2014/12/18,9.4714,33.61,4.96,4.671,2.7925,12.971,8.5983,7.18,6.5699,6.7151,5.642,9.9081,,,9.75,26.2997,11.18,7.03,,,,
2014/12/19,9.2042,33.06,4.73,4.5112,2.7925,12.971,8.3142,7.15,6.3392,6.7151,5.487,9.9081,,,9.54,25.5096,11.18,7.73,,,,
2014/12/22,8.5137,31.15,4.36,4.1135,2.7925,12.971,8.1142,6.63,6.0154,6.7151,5.1207,9.9081,,,9.25,24.1184,11.18,6.96,,,,
2014/12/23,8.6094,31.02,4.4,4.2304,2.7925,12.971,7.302,6.58,6.113,6.7151,5.1207,9.9081,,,8.97,24.2873,11.18,6.33,,,,
2014/12/24,7.9743,30.98,4.84,4.5229,2.7925,12.971,7.546,6.69,6.2549,6.7151,5.2616,9.9081,,,9.15,25.4848,11.18,6.42,,,,
2014/12/25,8.1154,31.35,4.84,4.7763,2.7925,12.971,7.53,6.7,6.144,6.7151,5.2686,9.9081,,,9.15,25.5345,11.18,6.73,,,,
2014/12/26,8.1406,31.68,4.84,4.671,2.7925,12.971,7.6541,6.66,6.2217,6.7151,5.2546,9.9081,,,9.17,25.1121,11.18,6.84,,,,
2014/12/29,8.433,30.96,4.84,4.9518,2.7925,12.971,7.8621,6.49,6.0509,6.7151,5.0362,9.9081,,,9.09,24.2028,11.18,7,,,,
2014/12/30,8.6447,30.62,4.84,4.8933,2.7925,12.971,7.6701,6.22,6.0664,6.7151,4.8742,9.9081,,,8.89,23.6861,11.18,6.65,,,,
2014/12/31,8.7808,31.28,4.84,4.7607,2.7925,12.971,7.622,6.29,6.1108,6.7151,4.9517,9.9081,,,8.67,23.8401,11.18,6.67,,,,
2015/1/5,8.191,31.63,4.84,4.7646,2.7925,12.971,7.6901,6.48,6.1329,6.7151,4.9799,9.9081,,,9.54,23.5271,11.18,6.9,,,,
2015/1/6,8.2868,32.17,4.84,4.7256,2.7925,12.971,8.0102,6.53,6.6697,6.7151,5.156,9.9081,,,9.38,23.696,11.18,7.01,,,,
2015/1/7,8.1003,31.58,4.84,4.7724,2.7925,12.971,8.1862,6.67,6.479,6.0414,5.1066,9.9081,,,9.29,22.8215,11.18,6.86,,,,
2015/1/8,8.2062,30.71,4.84,4.6515,2.7925,12.971,8.0902,6.5,6.4767,5.5678,5.1348,9.9081,,,9.18,22.9507,11.18,6.65,,,,
2015/1/9,8.2062,30.77,4.84,4.6087,2.7925,12.971,8.0622,6.43,6.479,5.4678,5.1066,9.9081,,,9.09,23.7308,11.18,6.42,,,,
2015/1/12,8.1003,30.93,4.84,4.7139,2.7925,12.971,8.0422,6.3,6.7629,5.2994,4.9094,9.9081,,,8.77,23.8302,11.18,6.05,,,,
2015/1/13,8.1104,31.79,4.84,4.9518,2.7925,12.971,8.1502,6.13,6.6986,5.452,4.9799,9.9081,,,8.92,24.6848,11.18,6.06,,,,
2015/1/14,8.0146,31.58,4.84,5.4469,2.7925,12.971,8.1422,6.24,6.5455,5.331,4.9658,9.9081,,,8.85,24.019,11.18,6.08,,,,
2015/1/15,7.9189,32,4.84,5.4937,2.7925,12.971,8.0822,6.21,6.5411,5.3573,5.0292,9.9081,,,8.98,23.8252,11.18,6.2,,,,
2015/1/16,7.818,33.91,4.84,5.5444,2.7925,12.971,8.1782,6.36,6.6631,5.3994,5.0996,9.9081,,,9.02,23.8749,11.18,6.16,,,,
2015/1/19,8.0449,33.12,4.84,5.3807,2.7925,12.971,8.0422,6.18,6.6143,5.4099,4.9939,9.9081,,,8.46,23.2488,11.18,5.54,,,,
2015/1/20,8.8514,34.98,4.84,5.7433,2.7925,12.971,8.3502,6.34,7.2753,5.552,5.1982,9.9081,,,8.71,25.3258,11.18,5.65,,,,
2015/1/21,9.3252,35.3,4.84,5.6965,2.7925,12.971,8.5423,6.44,7.3396,5.6941,5.3602,9.9081,,,8.95,25.3158,11.18,5.88,,,,
2015/1/22,10.2577,35.5,4.84,6.0396,2.7925,12.971,8.5943,6.46,7.6301,5.7099,5.3884,10.8982,,,9.17,25.5096,11.18,5.97,,,,
2015/1/23,10.3333,34.65,4.84,6.1371,2.7925,12.971,8.6423,6.43,7.1932,5.7099,5.3039,11.9867,,,9.74,25.0575,11.18,6.01,,,,
2015/1/26,11.3667,35.46,4.84,6.2384,2.7925,12.971,8.8424,6.52,7.2531,5.7204,5.4236,12.5834,,,9.57,25.7233,11.18,6.08,,,,
2015/1/27,11.8506,35.95,4.84,6.3359,2.7925,12.971,8.9024,6.48,7.2021,5.7415,5.4447,12.4654,,,9.45,25.5991,11.18,6.05,,,,
2015/1/28,11.4271,35.39,4.84,5.9655,2.7925,12.971,8.9224,6.52,7.1311,5.8994,5.4025,12.5113,,,9.34,25.6289,11.18,5.95,,,,
2015/1/29,10.8475,37.67,4.84,5.8914,2.7925,12.971,8.8344,6.57,7.0889,5.852,5.3673,12.5802,,,9.36,25.5096,11.18,5.89,,,,
2015/1/30,11.1297,36.64,4.84,5.6965,2.7925,12.971,8.7544,6.48,7.1533,5.6257,5.2757,12.6326,,,9.24,25.604,11.18,5.67,,,,
2015/2/2,11.5935,36.77,5.32,5.7784,2.7925,12.971,8.7103,6.6,7.0224,5.552,5.3039,13.108,,,9.25,25.6637,11.18,5.54,,,,
2015/2/3,12.7528,36.85,5.23,6.0435,2.7925,12.971,8.7463,6.77,7.3174,5.6573,5.4166,13.0883,,,9.48,26.0413,11.18,5.76,,,,
2015/2/4,13.398,36.59,5.05,5.946,2.7925,12.971,8.5663,6.75,7.1998,5.6625,5.3602,12.7375,,,9.26,25.6736,11.18,5.66,,,,
2015/2/5,13.8567,35.81,4.94,5.9109,2.7925,12.971,8.8024,6.79,7.0534,5.6836,5.3884,13.0392,,,8.99,25.8425,11.18,5.61,,,,
2015/2/6,13.146,35.18,4.94,5.7511,2.7925,12.971,8.7944,6.8,6.8871,5.5099,5.156,12.7769,,,8.8,25.6637,11.18,5.56,,,,
2015/2/9,12.4907,35.76,4.72,5.5366,2.7925,12.971,8.9704,7.1,6.8738,5.5257,5.0644,12.849,,,8.78,25.5693,11.45,5.72,,,,
2015/2/10,13.7408,36.66,4.72,5.7472,2.7925,12.971,9.0824,7.08,6.9204,5.6573,5.163,13.4457,,,8.82,25.3606,11.31,5.86,,,,
2015/2/11,14.8447,38.35,4.99,6.0513,2.7925,12.971,9.1425,7.28,7.2464,5.7941,5.1912,13.2162,,,8.9,25.7928,12.44,5.83,,,,
2015/2/12,15.626,38.26,4.95,5.9811,2.7925,12.971,9.1104,7.5,7.1533,5.8836,5.2757,13.2719,,,8.95,26.5382,13.13,5.9,,,,
2015/2/13,15.7772,38.34,5.02,6.0279,2.7925,12.971,10.0227,7.53,7.1865,6.0888,5.3532,14.0326,,,9.15,27.2139,14.44,5.97,,,,
2015/2/16,15.5706,38.85,5.1,6.0591,2.7925,12.971,10.8749,7.45,7.4128,6.173,5.4588,14.9441,,,9.3,29.9368,15.88,6.1,,,,
2015/2/17,15.3588,41.27,5.12,6.4217,2.7925,12.971,10.8709,7.32,7.324,6.0835,5.4729,14.7441,,,9.3,29.9915,16.96,6.39,,,,
2015/2/25,15.1219,40.99,5.16,6.3086,2.7925,12.971,10.6189,7.19,7.171,6.2414,5.6067,14.7998,,,9.31,29.6436,15.56,6.29,,,,
2015/2/26,15.2127,40.7,5.2,6.3905,2.7925,12.971,10.4668,7.23,7.2753,6.2783,5.8321,14.1113,,,9.4,29.6486,15.45,6.59,,,,
2015/2/27,15.3689,42.28,5.33,6.3983,2.7925,12.971,11.103,7.23,7.3928,6.2993,5.7899,14.3309,,,9.4,29.743,15.72,6.61,,,,
2015/3/2,15.7923,42.17,5.36,6.6517,2.7925,12.971,11.283,7.4,7.4594,6.4519,5.8533,14.3342,,,9.53,30.3591,15.62,6.71,,,,
2015/3/3,16.6341,40.46,5.42,6.5777,2.7925,12.971,11.039,7.37,7.2575,6.4677,5.7054,14.3408,,,9.47,30.1505,17.17,6.46,,,,
2015/3/4,18.2975,42.12,5.75,7.2249,2.7925,12.971,11.107,7.68,7.8275,6.5361,5.9096,15.7736,,,9.6,31.3082,18.89,6.52,,,,
2015/3/5,18.8117,41.81,5.8,7.0494,2.7925,12.971,11.043,7.9,7.6412,6.8466,5.9308,16.1342,,,9.71,30.215,19.02,6.49,,,,
2015/3/6,17.3902,40.97,5.86,6.6907,2.7925,12.971,10.6669,7.81,7.2775,6.8677,5.8181,15.1637,,,9.72,29.1219,17.66,6.66,,,,
2015/3/9,18.0203,41,6.3,7.0066,2.7925,12.971,10.7429,7.83,7.3884,7.0361,5.8674,16.1211,,,9.8,29.0772,17.66,6.65,,,,
2015/3/10,17.733,40.79,6.3,7.3887,2.7925,12.971,11.223,7.82,7.435,7.3255,5.973,16.2391,,,9.85,30.0113,17.66,6.95,,,,
2015/3/11,18.0657,40.5,6.16,7.2561,2.7925,12.971,11.4031,7.84,7.3862,7.3308,5.9237,16.7375,,,10.16,30.4535,16.73,6.95,,,,
2015/3/12,17.7935,40.7,5.95,7.3653,2.7925,12.971,11.215,7.87,7.3174,7.315,5.7969,16.4752,,,10.12,30.8759,16.1,6.88,,,,
2015/3/13,17.9598,41,6.08,7.3419,2.7925,12.971,11.315,8.07,7.3418,7.2782,5.9167,16.3473,,,10.3,30.7765,16.62,6.99,,,,
2015/3/16,18.3782,43.64,6.16,7.4082,2.7925,12.971,11.6551,8.26,7.5192,7.636,6.1843,17.6817,,,10.54,30.7964,18.28,7.12,,,,
2015/3/17,18.1967,43.58,6.28,7.26,2.7925,12.971,11.4511,8.16,7.4327,7.5939,6.5154,18.3309,,,10.75,30.2896,18.09,7.52,,,,
2015/3/18,18.2119,44.2,6.48,7.2639,2.7925,12.971,11.5711,8.19,7.5192,7.7307,7.0859,18.1637,,,10.81,30.3095,18.34,7.55,,,,
2015/3/19,17.8943,43.77,6.47,7.0494,2.7925,12.971,11.9352,8.27,7.7987,7.8412,7.0296,17.7047,,,11.12,29.6735,17.8,7.44,,,,
2015/3/20,17.9699,46.03,6.37,7.3185,2.7925,12.971,12.7354,8.18,7.6457,7.9991,6.9803,17.9571,,,11.75,29.7629,18.05,7.52,,,,
2015/3/23,18.3227,46.03,6.53,7.2639,2.7925,12.971,12.7634,8.21,7.7366,8.3096,7.0718,18.7309,,,12.01,30.7318,17.94,7.57,,,,
2015/3/24,20.1575,46.03,6.4,7.3146,2.7925,12.971,12.6274,7.99,8.0294,8.0991,7.0014,18.1965,,,11.65,30.7914,19.73,7.34,,,,
2015/3/25,21.5236,46.03,6.61,7.7513,2.7925,12.971,12.8875,8.79,8.0316,8.0465,7.6846,17.7407,,,12.26,32.6696,20.07,7.19,,,,
2015/3/26,20.6666,46.03,6.49,7.49,3.0706,12.971,12.1193,8.77,7.7677,7.6992,7.3817,16.6489,,,13.49,32.3566,18.31,7.25,,,,
2015/3/27,20.3894,46.03,6.62,7.5914,3.3766,12.971,12.1233,8.85,7.761,8.4096,8.0438,16.7637,,,14.28,32.9578,18.07,7.31,,,,
2015/3/30,21.0094,46.03,6.64,7.7825,3.7131,12.971,12.0752,8.96,7.8298,8.6201,7.9382,16.2391,,,15.19,34.0758,18.23,7.53,,,,
2015/3/31,21.0901,46.03,6.56,7.9072,4.0858,12.971,12.5234,9.53,7.9518,8.4991,7.8889,17.862,,,14.71,34.1056,18.85,7.44,,,,
2015/4/1,21.3219,46.03,6.55,7.9306,4.4947,12.971,13.2556,9.66,8.198,8.6622,8.0509,18.262,,,15.22,34.364,19.1,7.68,,,,
2015/4/2,22.8593,46.03,7.21,8.0359,4.9453,12.971,13.6517,9.6,8.4176,9.5305,8.6426,18.7178,,,16.01,33.7528,21.01,7.66,,,,
2015/4/3,23.1618,46.03,7.88,7.9735,5.4403,12.971,14.804,9.63,8.5684,10.1199,9.3328,18.5571,,,16.51,33.9814,22.76,7.67,,,,
2015/4/7,23.3886,46.03,7.86,8.5116,5.9855,12.971,14.716,9.8,8.5018,10.1199,10.2696,20.4128,,,16.51,33.8224,23.79,7.92,,,,
2015/4/8,22.8593,46.03,7.61,8.7572,6.5835,12.971,14.6319,9.55,8.1425,10.1199,11.298,20.78,,,16.04,33.7876,24.03,7.7,,,,
2015/4/9,23.9985,46.03,7.66,8.6558,7.2427,12.971,14.5439,9.29,8.3688,10.1199,11.8052,22.2325,,,15.85,34.7565,25.56,7.36,,,,
2015/4/10,24.9008,46.03,7.68,9.5214,7.9658,12.971,15.5242,9.57,8.4863,10.1199,11.4741,24.4554,,,15.92,35.4422,26.84,7.65,,,,
2015/4/13,24.9008,46.03,8.08,10.4104,8.7613,12.971,15.7162,10.15,8.9432,10.1199,11.2064,26.9013,,,15.99,38.9849,26.43,7.88,,,,
2015/4/14,26.5642,46.03,8.37,10.4377,9.6374,12.971,15.5242,10.19,9.2649,10.1199,11.3403,29.0521,,,17.59,42.8854,25.56,8.35,,,,
2015/4/15,26.5642,46.03,8.36,11.2058,10.6025,12.971,14.4559,9.83,9.5665,10.1199,11.946,28.3799,,,16.19,41.191,23.55,8.35,,,,
2015/4/16,26.5642,46.03,8.21,12.087,11.6622,12.971,14.6399,9.6,9.6907,10.1199,11.4459,29.4586,,,15.77,41.6979,24.84,8.35,,,,
2015/4/17,26.5642,46.03,8.13,12.087,11.0698,12.971,14.4839,10.07,9.409,10.1199,11.453,26.8291,,,16.11,44.7536,24.21,8.35,,,,
2015/4/20,26.5642,46.03,7.51,12.087,12.1545,12.971,13.9958,10.2,8.8035,10.1199,10.5514,24.1472,,,15.77,40.2768,22.01,8.35,,,,
2015/4/21,26.5642,46.03,7.78,11.7517,11.1282,12.971,15.1041,10.29,9.3247,10.1199,10.8331,26.5636,,,15.9,41.7923,23.27,8.35,,,,
2015/4/22,26.5642,46.03,8.08,12.4847,12.2408,12.971,15.1281,10.48,9.4889,10.1199,10.974,28.8685,,,16.25,42.8208,24.13,8.35,,,,
2015/4/23,26.5642,46.03,8.04,13.167,12.4049,12.971,15.4481,10.65,9.3092,10.1199,10.8754,30.6553,,,16.89,41.4842,23.73,8.35,,,,
2015/4/24,26.5642,46.03,8.4,12.5666,12.1823,12.971,15.4241,10.4,9.2205,10.1199,10.9529,28.5242,7.113,,16.2,43.268,23.69,8.35,,,,
2015/4/27,26.5642,46.03,8.45,12.1377,11.8764,12.971,15.6162,10.18,9.256,10.1199,11.1994,26.9504,7.8232,,15.81,44.0332,24.46,8.35,,,,
