ÈÕÆÚ,000423.SZ,000538.SZ,000590.SZ,000650.SZ,000790.SZ,000919.SZ,000989.SZ,000999.SZ,002107.SZ,002118.SZ,002198.SZ,002275.SZ,002287.SZ,002317.SZ,002349.SZ,002390.SZ,002412.SZ,002424.SZ,002433.SZ,002566.SZ,002603.SZ,002644.SZ,002728.SZ,002737.SZ,002750.SZ,002817.SZ,002826.SZ,002864.SZ,002873.SZ,002907.SZ,300026.SZ,300039.SZ,300108.SZ,300147.SZ,300181.SZ,300519.SZ,300534.SZ,600085.SH,600129.SH,600211.SH,600222.SH,600252.SH,600285.SH,600329.SH,600332.SH,600351.SH,600422.SH,600436.SH,600479.SH,600518.SH,600535.SH,600538.SH,600557.SH,600566.SH,600572.SH,600594.SH,600671.SH,600750.SH,600771.SH,600976.SH,600993.SH,603139.SH,603567.SH,603858.SH,603896.SH,603963.SH,603998.SH
2015/8/27,38.8822,61.1497,20.41,16.3646,9.6303,13.9079,18.0415,23.8734,16.9783,7.435,8.8519,17.5728,21.8281,11.5228,8.2969,11.2764,13.728,17.6841,11.44,18.8532,14.1477,13.89,23.5087,18.7861,12.1169,,,,,,5.7468,9.3159,6.5587,14.9557,7.4478,,,23.2281,16.9686,32.3364,6.6575,5.4511,9.6058,18.1799,25.2083,10.2753,14.343,33.9952,12.3596,13.1028,23.6665,8.89,18.7643,20.1773,7.6651,15.0119,23.97,22.5658,17.3677,23.4807,18.4197,,18.4371,,,,10.0634
2015/8/28,40.1213,63.3639,20.41,16.3646,9.6303,14.8549,18.8338,25.0627,18.6771,8.18,9.4002,18.4881,23.9647,12.0826,8.9551,12.315,13.728,18.6901,12.0679,20.7395,15.1583,15.284,25.8326,19.8232,12.9029,,,,,,6.1129,9.9456,6.5587,16.2822,7.4478,,,24.3517,18.6674,35.5749,7.1267,5.879,10.3591,19.8309,26.9931,10.9105,15.0726,36.1652,13.5618,13.9789,24.3705,9.65,19.9509,21.2753,8.1559,16.515,24.77,24.8213,18.7691,25.0894,19.4649,,19.416,,,,10.6602
2015/8/31,40.2507,65.3614,20.41,16.3646,8.6645,13.9822,17.9631,24.9956,18.8055,8.375,8.6825,17.7631,21.7694,11.6114,8.0785,11.6028,13.728,17.059,11.3321,18.9822,14.1963,15.5827,25.3493,18.5053,11.8746,,,,,,6.0443,9.1856,6.5587,15.5256,7.4478,,,24.0418,16.8035,34.2272,6.7274,5.6197,10.3026,18.2944,26.3694,10.3874,14.9718,34.0148,13.2096,13.8538,24.4721,8.69,19.0425,20.5553,7.6713,16.2876,24.77,26.8893,17.0459,23.3547,18.18,,17.8402,,,,10.159
2015/9/1,39.9086,67.4155,20.41,16.3646,7.7953,12.5802,17.8768,24.8997,16.9289,7.54,8.1741,16.5849,19.5961,10.4503,7.2703,10.4455,13.728,17.8892,10.2038,17.086,13.1469,14.0294,22.8116,17.1964,11.6257,,,,,,5.4918,8.2663,6.5587,13.973,7.4478,,,23.2765,15.1242,30.8045,6.0587,5.1543,9.3515,16.4716,25.5345,9.4159,14.271,31.9035,11.8924,13.7575,24.2825,7.82,17.7087,19.4393,7.0875,14.6558,24.77,26,15.8233,21.6976,16.7705,,17.9213,,,,11.1746
2015/9/2,39.9364,67.2553,20.41,16.3646,7.0158,12.9145,16.6218,25.0723,15.6054,6.785,8.0744,17.4278,18.9794,10.675,6.7098,10.4455,13.728,17.5637,10.2528,15.3784,12.972,12.6354,20.5341,16.8748,10.8971,,,,,,5.1617,8.65,6.5587,14.032,7.4478,,,23.3637,13.969,27.7308,5.8391,4.9794,9.0595,17.0824,25.5345,9.7802,14.6982,31.7271,10.7055,13.7768,24.4653,7.05,18.3306,19.4393,7.3297,14.9031,24.77,26.7607,14.9724,21.8236,17.1349,,17.3722,,,,10.159
2015/9/7,38.7343,63.0342,20.41,16.3646,6.3121,12.8588,16.7865,23.835,16.0498,7.06,8.1741,16.893,19.9559,10.6938,7.2019,10.0894,13.728,16.2126,10.2528,15.0706,13.4092,12.964,20.3389,17.3459,11.2524,,,,,,5.2303,8.6934,6.5587,14.5331,7.4478,,,22.8116,14.6485,29.0398,6.0287,5.0231,9.5869,17.3019,25.2754,9.9017,14.1558,31.9558,10.8357,13.4494,23.9711,7.21,17.7496,19.5563,7.367,15.091,24.77,26.5839,15.4729,22.3953,17.2403,,18.1935,,,,10.2118
2015/9/8,39.7607,64.5417,20.41,16.3646,6.457,13.4622,17.6572,24.3529,17.1659,7.765,8.4731,17.7721,21.3068,10.8717,7.8537,10.6235,13.728,16.7823,10.9887,15.299,14.4975,14.2385,21.2778,18.5053,12.3773,,,,,,5.4363,9.3738,6.5587,15.5747,7.4478,,,23.6156,15.9493,31.6674,6.4978,5.248,10.5475,18.323,26.3694,10.3874,14.9574,32.9167,11.4559,13.9019,24.6413,7.47,17.9869,20.6813,7.7645,15.9909,24.77,26.4554,16.6098,24.6339,18.4964,,19.9126,,,,10.8449
2015/9/9,40.7131,66.5957,20.41,16.3646,6.6777,13.8429,18.826,25.0627,17.9659,8.075,8.7224,17.9443,21.6886,11.265,8.362,11.0686,13.728,17.1242,11.4694,16.2918,14.7696,14.7463,22.4676,19.0578,13.6135,,,,,,5.4363,9.3521,6.5587,16.4198,7.4478,,,24.3517,16.6288,32.957,6.7873,5.5573,10.83,18.4948,26.9835,10.6396,15.4135,33.701,12.0686,14.1426,24.8173,8.09,18.7807,20.9783,7.9571,16.6436,24.77,25.5285,17.4392,25.225,18.6978,,20.5811,,,,11.9297
2015/9/10,40.0843,65.0976,20.41,16.3646,6.6156,13.5365,18.1435,24.3721,17.2153,7.96,8.3735,17.5546,20.646,11.0871,8.5348,10.6235,13.728,17.8436,11.646,15.4578,14.3323,13.8801,21.2871,18.4328,13.1485,,,,,,5.4363,8.954,6.5587,16.0268,7.4478,,,23.8093,16.124,31.7838,6.5677,6.1133,10.5287,17.9318,25.9376,10.4621,15.1638,32.9951,11.4559,13.8442,24.1945,7.87,18.306,20.7713,7.6651,16.515,24.77,23.9641,17.6608,24.3335,18.0362,,19.3634,,,,11.1911
2015/9/11,38.7898,64.4381,20.41,16.3646,6.657,13.3323,18.2769,23.9021,17.1363,8.195,8.3336,17.4549,20.5139,10.956,8.4174,10.4554,13.728,18.1985,11.3419,15.4578,14.4975,13.6112,21.0175,18.2743,13.6725,,,,,,5.4363,9.077,6.5587,15.9481,7.4478,,,23.2572,16.3764,34.5665,6.7374,5.9727,10.6134,17.6455,25.6881,10.3874,15.0534,32.7337,11.5172,13.719,23.5582,8.01,18.3224,20.2313,7.6217,17.1875,24.77,25.9303,18.0827,24.7696,17.9019,,19.4112,,,,11.3856
2015/9/14,37.6339,64.2496,20.41,14.7253,5.9948,12.0696,16.4492,21.9646,16.6227,7.375,7.4962,15.7058,18.4728,9.8604,7.5767,9.486,13.728,16.3786,10.2038,13.9091,13.0789,12.8246,18.9167,16.7118,12.3052,,,,,,5.4363,8.1722,6.5587,14.3563,8.1974,,,23.0828,14.7456,33.9169,6.0686,5.7291,9.6623,15.9468,25.5057,9.3972,13.5558,30.8381,10.3686,14.1041,23.9644,7.21,16.9394,18.4224,6.8576,15.4668,24.77,25.9571,16.2737,22.7733,16.1568,,17.4725,,,,10.2481
2015/9/15,37.6802,61.5549,20.41,13.2575,5.3946,11.6332,16.0805,22.0126,15.1017,6.64,6.7685,14.5005,17.0337,9.439,6.8206,8.8727,13.728,15.7406,9.4777,12.5191,12.729,11.6995,17.0297,16.5216,11.4702,,,,,,5.4363,7.3688,6.5587,13.1378,8.6355,,,21.8914,13.736,31.8031,5.6494,5.3011,9.4927,14.7252,23.8936,9.3225,13.3158,29.6485,9.5109,13.5361,23.3213,6.49,16.6121,17.8194,6.429,14.8437,24.77,25.6999,14.6435,22.0756,15.687,,16.1784,,,,9.6183
2015/9/16,39.8809,65.0128,20.41,11.9327,5.8844,12.6731,17.2179,23.7966,16.5931,7.24,7.4165,15.8146,18.7371,10.1975,7.5017,9.7629,13.728,17.3162,10.351,13.5715,14.002,12.8744,18.6564,17.989,12.5263,,,,,,5.4363,7.9913,6.5587,14.4545,9.2975,,,23.2959,15.1144,34.5181,6.2184,5.7214,10.4439,16.1949,25.7552,10.1259,14.5062,32.1846,10.4528,14.2678,24.7835,7.14,17.7987,19.3223,6.9694,16.3271,24.77,26.2357,16.095,23.9846,17.1636,,17.6491,,,,10.4855
2015/9/17,38.8083,63.1284,20.41,10.7414,5.5533,12.3574,16.6061,22.9238,16.1289,6.745,7.1972,15.0805,18.649,9.8135,7.3388,9.6937,13.728,16.6651,9.8113,13.095,13.5938,12.8445,17.922,17.3006,11.4898,,,,,,5.214,7.5787,6.5587,14.3464,8.3726,,,22.55,14.8621,33.6163,6.1385,5.2916,10.6888,15.6605,24.6133,9.8643,14.0214,30.7205,10.1158,13.5842,23.7613,7.03,17.2995,19.2143,6.6775,15.7041,24.77,25.3731,15.6588,23.2094,16.665,,17.0093,,,,10.1656
2015/9/18,38.947,62.2804,20.41,9.6644,5.7878,12.5895,16.7237,22.8375,16.4153,6.715,7.257,15.2074,18.8839,9.7855,7.4952,10.0597,13.728,16.8312,9.8898,13.2538,13.6327,12.9441,17.8291,17.4093,11.1017,,,,,,5.2663,7.6945,6.5587,14.6805,7.9443,,,22.4629,15.5222,33.8296,6.2283,5.1483,10.7264,15.6986,24.6325,9.8736,14.0262,30.7728,10.3226,13.6035,23.7681,7.71,17.2913,18.9173,6.7396,15.6547,24.77,24.8213,16.1164,23.2288,16.828,,17.4677,,,,10.2316
2015/9/21,39.8994,63.119,20.41,9.0258,6.0914,13.0073,17.3356,23.576,16.9783,7.385,7.4763,15.7149,19.4566,10.2162,8.1665,10.6136,13.728,17.5409,10.4785,13.6509,14.3323,13.2826,18.9167,18.2516,11.7158,,,,,,5.5115,8.2301,6.5587,16.1447,8.4213,,,22.7438,16.3958,35.0707,6.4779,5.5495,11.1031,16.3953,25.1219,10.3687,14.5014,31.6944,10.8586,13.7383,24.005,8.05,17.8232,19.8263,7.0688,16.5842,24.77,24.1195,17.289,24.6145,17.7869,,18.5278,,,,10.7394
2015/9/22,40.0011,64.08,20.41,9.0735,6.6984,13.193,17.7435,23.6048,17.403,8.125,7.6757,15.9052,19.6035,10.6095,8.3197,10.7323,13.728,17.3358,10.4,13.6013,14.3032,13.0337,18.7772,18.1384,11.9614,,,,,,5.4951,8.2953,6.5587,16.7048,8.3921,,,23.0537,16.5608,35.0513,6.6376,5.4348,11.169,16.6339,25.477,10.7797,14.5494,31.7728,10.9429,13.873,24.0998,8.09,17.8805,20.0693,7.0875,16.6436,24.77,24.2052,17.3033,25.2154,17.691,,18.4323,,,,10.8482
2015/9/23,39.511,63.411,20.41,8.7399,6.7053,12.9702,17.9788,23.154,16.7313,8.125,7.5461,15.588,18.9573,10.3473,8.3197,10.2971,13.728,18.2506,10.1842,13.1545,13.9728,12.4363,18.3496,17.7942,11.6716,,,,,,5.5899,8.1216,6.5587,17.0192,8.2558,,,23.015,16.0075,34.5568,6.5078,5.2629,10.9713,16.0517,24.7381,10.3874,14.1318,31.0015,10.6519,13.5168,23.5717,7.92,17.5041,19.5833,7.0875,16.6535,24.77,24.0016,17.382,24.6824,17.2979,,18.6185,,,,10.6899
2015/9/24,39.659,62.7986,20.41,8.8638,6.7398,13.0444,18.12,23.5281,17.2252,8.06,7.6358,15.9777,19.207,10.7219,8.3197,10.5048,13.728,18.817,10.4491,13.6311,14.2254,12.6155,18.8702,18.1565,12.8407,,,,,,5.5539,8.3459,6.5587,17.6776,8.6647,,,23.2862,16.289,34.3532,6.6675,5.3107,11.1596,16.443,24.93,10.5742,14.2278,32.433,10.8204,13.5553,23.7071,8.07,17.7905,20.3123,7.1371,16.8315,24.77,24.4409,17.6179,25.2638,17.8636,,18.8047,,,,10.8614
2015/9/25,39.2059,61.7151,20.41,8.1108,6.0707,12.4224,17.6886,22.9526,16.6326,7.935,7.2869,15.4158,18.5388,10.2162,8.3197,10.0498,13.728,17.645,10.0566,13.1942,13.5744,12.0778,18.1916,17.5678,12.9733,,,,,,5.2957,7.8899,6.5587,17.4909,8.1877,,,22.55,15.7745,33.8296,6.3281,5.2343,11.056,15.6986,24.7285,10.266,14.5494,31.531,10.6059,13.4398,22.8271,7.56,17.3322,19.7183,6.8887,15.7239,24.77,24.1195,16.7599,24.9343,16.991,,17.4629,,,,10.3074
2015/9/28,38.9747,61.4324,20.41,8.1394,6.2086,12.7845,18.0023,23.0485,17.0573,8.47,7.5162,15.9596,19.2437,10.3941,8.3197,10.5642,13.728,18.524,10.3902,13.5318,13.8659,12.2869,18.6006,18.229,12.8702,,,,,,5.4395,8.2084,6.5587,18.4637,8.4505,,,22.3176,16.1337,35.5846,6.5677,5.2343,11.122,16.0326,24.9684,10.6396,14.631,31.9035,10.9659,13.3628,22.7932,7.84,17.4222,21.4733,6.9011,16.1096,24.77,24.7731,17.3677,26.6302,17.3842,,18.0359,,,,10.5448
2015/9/29,38.3274,59.7835,20.41,8.2252,6.0431,12.3667,17.7278,22.1469,16.6029,7.965,7.3567,15.9505,19.5667,10.3286,8.3197,10.218,13.728,17.7199,10.4981,13.1248,13.5258,13.5117,18.3403,18.7544,12.3249,,,,,,5.3284,8.0347,6.5587,17.6874,8.2266,,,21.6008,15.5027,36.0694,6.6276,4.7662,10.8112,15.8036,24.2487,10.4808,14.2854,31.2042,10.7668,13.0355,22.2043,7.76,17.0049,21.5183,6.6651,15.8722,24.77,24.5427,17.7109,26.6884,16.991,,17.6874,,,,10.2843
2015/9/30,38.5401,60.3017,20.41,8.0918,6.1121,12.2739,17.8533,22.3483,17.3536,7.725,7.4763,15.878,19.2363,10.263,8.7922,10.2773,13.728,17.759,10.2725,13.1148,13.6036,13.2129,18.4054,18.6592,12.1824,,,,,,5.3349,7.9768,6.5587,17.0487,8.3726,,,21.7654,15.3571,35.9725,6.5677,4.7662,10.8394,15.8322,24.1048,10.3501,14.3814,31.3218,10.8357,13.0162,22.448,7.74,16.964,21.2393,6.6775,15.6942,24.77,24.5802,17.6251,26.136,16.9527,,17.6635,,,,10.3734
2015/10/8,40.0381,62.205,20.41,8.6064,6.5191,13.1837,18.6848,23.365,19.0919,8.4,7.875,16.594,20.1027,10.9091,9.5026,11.0686,13.728,18.931,10.8415,13.6708,14.7016,13.7407,19.5209,19.2616,13.4007,,,,,,5.6193,8.4618,6.5587,17.9429,8.8692,,,23.1893,16.3473,35.9725,6.937,4.7662,11.235,17.4164,26.5133,10.9199,15.8215,32.7729,11.3794,13.5457,23.4228,8.18,17.9542,20.9783,7.3483,16.4161,24.77,24.5052,19.3912,26.9209,17.8828,,18.6854,,,,10.8515
2015/10/9,40.6853,62.1202,19.39,8.5397,6.5122,13.7315,19.1005,23.4322,20.9981,8.18,7.9747,17.1106,20.301,10.9372,9.2452,11.0291,13.728,18.8529,11.3615,13.8396,14.6044,13.651,19.4744,19.3159,13.0273,,,,,,5.6324,8.498,6.5587,19.4267,8.8789,,,23.2959,16.2793,35.9725,6.9969,4.7662,11.3291,17.4832,26.2734,10.9759,16.8055,32.799,11.4023,13.5938,23.6936,8.38,17.9378,21.2393,7.4974,17.0985,24.77,24.0338,19.4484,26.5527,18.1225,,18.7952,,,,10.9273
2015/10/12,41.2956,64.5229,19.4,8.921,6.8295,14.205,20.2457,24.3529,22.4204,8.695,8.3834,18.0259,20.925,11.3305,9.6851,12.1369,13.728,20.1518,11.7147,14.5445,15.1777,14.3879,20.7107,20.0859,13.7544,,,,,,5.8808,8.9033,6.5587,20.9399,9.3559,,,24.2452,17.7549,35.9725,7.3063,4.7662,11.6493,17.4832,26.9739,11.116,16.9687,34.2958,11.969,14.0752,24.4856,8.72,18.6661,21.2393,7.7645,18.5225,24.77,23.4016,20.1991,27.6671,18.9471,,19.755,,,,11.5736
2015/10/13,41.2401,64.4475,18.93,8.8638,6.9951,14.1029,20.2614,24.1227,22.2229,8.86,8.4333,17.9443,21.2995,11.4991,9.5548,12.4436,13.728,20.4774,11.6068,14.7033,15.2554,14.6667,20.8037,20.2897,13.6316,,,,,,5.9266,9.2508,6.5587,21.4018,9.5506,,,24.5745,18.9003,35.9725,7.4061,4.7662,11.7623,17.9508,26.8108,11.2561,16.7671,33.9952,12.237,14.0174,24.5127,8.76,18.7479,21.9862,7.7148,18.8093,24.77,22.6676,20.0275,27.2892,19.1293,,19.8696,,,,11.6099
2015/10/14,40.5929,63.7879,19.88,9.2641,6.8157,13.6479,20.1438,24.0652,22.3117,8.93,8.2239,17.8446,20.7929,11.1245,9.5548,12.0776,13.728,22.5251,11.5283,14.3558,14.9445,14.0394,20.3575,19.5333,13.2533,,,,,,5.8547,8.9757,6.5587,20.7925,9.2586,,,24.1386,18.1334,35.9725,7.2065,4.7662,11.4327,17.4737,26.2254,10.9853,16.0807,34.3939,12.5587,13.8442,24.1404,8.99,18.3797,21.5003,7.5595,18.2259,24.77,22.7265,19.2839,26.8531,18.6594,,19.8553,,,,11.3856
2015/10/15,41.2864,64.5417,20.4,9.3784,7.0227,14.1957,20.4889,24.4009,22.8056,8.995,8.5728,18.2343,21.3582,11.4616,10.0077,12.4534,13.728,23.4074,11.9698,14.8224,15.7218,14.4576,20.9896,20.0632,13.5873,,,,,,5.9822,9.3087,6.5587,21.107,9.5799,,,24.7004,18.6965,35.9725,7.4261,4.7662,11.6964,18.1608,26.9739,11.3215,16.5319,34.9821,13.0028,15.2305,24.5262,9.23,18.9607,21.9592,7.8701,18.9774,24.77,22.0943,19.906,27.3861,19.369,,20.7626,,,,11.7516
2015/10/16,41.8227,64.4569,21.42,9.4547,7.2503,14.3628,20.9674,24.7366,24.9192,9.045,8.6027,18.2797,21.5638,11.5646,10.5226,12.9975,13.728,24.4784,11.9502,14.9714,15.8967,14.7563,21.3242,20.8331,13.553,,,,,,6.0018,9.3449,6.5587,21.2249,9.8719,,,25.1363,19.2595,35.9725,7.496,4.7662,11.7906,18.2562,27.0507,11.3682,16.4839,35.2763,12.9722,16.0007,24.621,9.14,18.9771,21.9502,7.9757,18.8489,24.77,22.0461,19.8988,27.8319,19.5128,,20.7674,,,,11.9231
2015/10/19,42.6271,63.2226,21.79,9.2641,7.1468,14.205,20.9674,24.6023,24.0896,9.25,8.5728,18.5334,21.2921,11.4148,10.2424,12.6117,13.728,23.1209,12.3427,15.1203,15.6344,15.8914,20.8223,20.5523,13.3466,,,,,,5.8612,9.1494,6.5587,20.1636,9.5214,,,24.4486,18.6285,35.9725,7.5658,4.7662,11.4704,18.1035,26.9259,11.5551,16.9591,34.786,12.6276,15.5867,25.7719,8.89,18.9443,21.4103,7.9757,18.3643,24.77,22.0568,19.6414,27.2795,19.7717,,20.1705,,,,11.8209
2015/10/20,42.9878,63.8727,22.75,9.388,7.3193,14.9663,20.9674,24.8613,24.1587,9.13,8.9118,19.0228,22.2099,11.6395,10.4281,12.7304,13.728,23.4432,12.4211,15.3486,15.887,15.7221,21.38,20.9011,14.167,,,,,,6.0149,9.4028,6.5587,20.9203,9.7064,,,25.0491,19.1721,35.9725,7.7355,4.7662,11.6117,18.3135,27.233,11.8073,16.8391,35.2044,12.819,15.9237,25.8057,9.08,19.1407,21.8332,7.9757,19.2148,24.77,21.9336,19.9489,27.2795,20.2224,,20.5954,,,,11.8703
2015/10/21,41.8227,62.9399,21.61,8.94,7.3193,13.9172,20.9674,23.8925,22.1142,8.4,8.214,17.464,20.881,10.9841,10.5259,11.7215,13.728,21.0989,11.1849,14.058,14.7696,14.6467,19.7998,19.4745,12.8456,,,,,,5.7664,8.7658,6.5587,20.2128,8.8302,,,24.2549,17.2792,35.9725,7.0867,5.2438,11.1314,17.2351,26.0623,11.1067,15.255,34.1847,12.0532,15.7215,24.4179,8.47,18.5106,20.2943,7.9757,17.8995,24.77,21.205,18.6333,26.3395,18.7074,,19.2679,,,,11.2768
2015/10/22,44.0604,63.4864,21.89,9.4356,7.3193,15.3098,20.9674,24.8901,24.0501,9.24,8.9417,18.1256,21.6813,11.5178,11.5752,12.8986,13.728,22.6618,12.3034,14.7926,15.9745,15.5031,20.6178,20.661,13.3958,,,,,,6.1522,9.6416,6.5587,21.9422,9.6285,,,24.7876,18.3567,35.9725,7.456,5.7691,11.6588,18.1226,27.3673,12.1436,15.8263,35.2501,13.0258,16.6939,25.1152,8.66,19.1162,20.8253,7.9757,18.9774,24.77,20.755,19.5914,26.8725,20.395,,20.2803,,,,11.8539
2015/10/23,44.1713,64.9469,22.35,10.3792,7.3193,16.8417,20.9674,25.6094,25.6106,10.165,9.8388,19.9381,22.9735,12.4355,11.8685,14.1845,13.728,24.9279,13.5298,15.4876,17.364,16.1104,22.1051,22.4364,14.7368,,,,,,6.3712,10.0977,6.5587,22.404,10.4269,,,25.9887,20.1914,35.9725,8.2046,6.3422,12.8265,19.1724,28.6436,12.5546,16.3831,38.7732,13.7839,16.7227,26.1036,8.92,20.1227,22.9042,7.9757,20.2037,24.77,21.58,20.764,28.7719,21.5744,,21.2353,,,,12.8365
2015/10/26,43.4131,64.7301,22.6,10.2076,7.3193,16.3497,20.9674,25.3696,25.0081,9.785,9.5996,19.5122,22.7606,12.2388,11.5133,14.0361,13.728,26.5299,14.0106,15.5273,16.9559,15.8117,22.0307,22.0967,15.1298,,,,,,6.3058,9.8443,6.5587,21.4214,10.3198,,,26.1437,20.1332,35.9725,8.1947,6.4951,12.6287,19.0769,28.1062,12.5733,16.2247,38.3548,13.4852,16.5976,26.178,8.85,19.9836,22.4092,7.9757,20.6982,24.77,21.1407,20.2635,28.5877,20.932,,21.3022,,,,12.6518
2015/10/27,43.1819,64.0894,22.08,10.0551,7.3193,16.1918,23.0618,25.1778,24.6822,10.1,9.9186,19.7025,22.577,12.4542,11.585,14.046,13.728,27.2039,15.4136,16.1329,17.053,15.523,21.9564,23.0704,14.7368,,,,,,6.7046,9.8877,6.5587,21.5393,10.4171,,,25.979,20.0943,35.9725,8.4641,6.3231,12.6852,18.9147,27.8279,12.5172,16.6615,39.6686,13.3857,16.3376,25.8869,9.59,19.9263,22.7242,7.9757,20.7674,24.77,20.4014,20.1562,28.3842,21.1525,,21.1732,,,,12.5298
2015/10/28,42.3035,63.4016,22.22,9.8169,8.0505,15.5048,21.2027,24.5448,23.7834,9.505,9.3205,18.6965,22.298,11.9392,11.2689,13.4327,13.728,25.475,14.5796,16.8775,16.2951,14.9355,21.5009,21.6982,14.0638,,,,,,6.5052,9.41,6.5587,20.596,9.9303,,,25.1848,19.1527,39.5697,7.9651,5.9315,12.2144,18.3421,26.9931,12.6947,16.0183,38.4071,12.9415,16.2703,24.9595,9.37,19.4681,22.0132,7.9757,19.8378,24.77,20.2139,19.3626,27.8609,20.0306,,20.8485,,,,12.1539
2015/10/29,42.7104,64.1837,22.29,9.9884,8.6231,15.7462,20.5517,25.0915,23.7735,9.525,9.47,19.0047,22.3935,12.0516,11.3178,13.4327,13.728,25.348,15.0408,16.2818,16.6061,14.9853,21.4451,21.7118,14.2259,,,,,,6.4398,9.5403,6.5587,20.144,9.9887,,,25.1557,19.2207,40.423,8.005,5.9793,12.4404,18.5807,27.3865,12.8161,16.2487,38.3156,13.2938,16.3858,25.0137,9.41,19.8445,22.3372,7.9757,19.729,24.77,20.3317,19.8202,28.3358,20.2703,,21.0013,,,,12.2858
2015/10/30,43.598,63.4582,22.19,9.9884,8.1333,15.9319,20.5752,25.2066,23.4673,9.19,9.4999,18.8144,22.1585,12.0516,11.2428,13.4426,13.728,24.9084,14.9525,15.7159,16.4992,14.7861,21.8076,21.7706,14.1866,,,,,,6.4071,9.5475,6.5587,19.6232,9.9303,,,24.7876,19.2983,39.3079,7.995,5.9793,12.2709,18.2562,27.7991,13.031,16.1623,37.8908,13.2632,16.0296,24.8647,9.5,19.869,22.9762,7.9757,20.0455,24.77,20.6907,20.3922,29.5956,20.0306,,20.7865,,,,12.4474
2015/11/2,43.7182,63.1001,22.1,9.9122,7.5538,15.282,19.2966,25.408,22.7661,8.715,9.2706,18.5244,22.0117,11.7987,10.9723,12.8986,13.728,23.6679,13.6279,15.16,16.266,14.4476,22.0865,21.123,13.887,,,,,,6.1652,9.2363,6.5587,19.0434,9.6967,,,24.2839,18.9683,37.359,7.8852,5.8265,11.8283,17.8363,26.8588,12.648,15.8167,37.8973,12.6812,15.5675,24.7767,9.12,19.5335,22.9852,7.9757,19.195,24.77,20.2031,19.6915,27.8609,19.7526,,21.4168,,,,12.5991
2015/11/3,43.3669,62.2427,21.7,9.6263,7.5056,15.0684,19.6104,25.3601,22.4303,8.785,9.0513,18.8506,22.4669,11.6583,10.8778,12.859,13.728,23.2967,13.5494,15.3883,16.0814,14.3779,22.7372,20.8965,13.6659,,,,,,6.2698,9.1567,6.5587,19.5544,9.6577,,,24.2064,20.1429,37.8923,7.9152,6.0079,12.0543,17.9413,26.6189,12.5359,15.6967,37.2502,12.6812,15.3557,24.6278,9.2,19.419,22.5352,7.9757,18.7994,24.77,19.4852,19.5199,28.2873,19.8197,,23.4033,,,,13.1299
2015/11/4,44.7169,64.4381,22.79,10.0456,7.9057,15.7183,20.6458,26.3192,24.5044,9.43,9.5198,19.7297,23.2158,12.2388,11.4677,13.5613,13.728,25.6312,14.2755,16.0336,17.0336,15.045,23.8899,21.8974,14.3537,,,,,,6.5346,9.8009,6.5587,21.1561,10.125,,,25.1751,22.162,39.1043,8.2945,6.2372,12.5722,18.9911,27.7704,12.8815,16.6951,38.6424,13.5618,16.1066,25.5011,9.54,20.2373,23.5432,7.9757,20.1345,24.77,20.3424,20.3779,29.363,20.884,,24.0957,,,,13.5981
2015/11/5,44.4487,65.2484,23.26,10.017,7.8988,15.5326,21.3361,26.3288,24.1291,9.26,9.5099,19.4759,22.9515,12.1452,11.3569,13.4129,13.728,25.641,13.8536,15.9443,16.9947,14.8957,23.6017,21.4581,14.2701,,,,,,6.4529,9.6778,6.5587,21.4214,10.2419,,,25.8531,22.6474,39.2788,8.2645,6.2467,12.3745,19.2296,27.7704,12.6106,16.3351,38.4006,13.9217,16.0103,25.4943,9.49,20.0491,23.2732,7.9757,19.8378,24.77,20.7228,20.9142,28.956,20.8936,,23.4367,,,,13.3179
2015/11/6,44.8463,65.5028,24.2,10.2839,8.0574,16.0061,21.6498,26.6741,24.4846,9.615,9.7391,19.6753,23.091,12.3606,11.5035,13.5514,13.728,26.2564,14.0989,16.1131,17.3737,15.1645,24.1037,21.8431,14.6877,,,,,,6.5869,9.9529,7.2178,21.9717,10.4074,,,26.1534,22.8998,40.0157,8.4242,6.2563,12.4969,19.7068,28.183,12.9936,16.7815,38.8189,13.9753,16.3473,26.002,9.96,20.5237,23.4172,7.9757,20.4905,24.77,20.621,21.0286,29.2952,21.421,,23.919,,,,13.8982
2015/11/9,45.133,66.3884,24.4,10.3601,8.5334,16.2475,21.9401,27.0002,24.5933,9.925,10.0083,21.642,23.4654,12.3606,11.6599,13.6009,13.728,26.4713,14.5894,16.1925,18.3259,15.3437,24.271,22.3458,15.2477,,,,,,6.6687,9.9891,7.9422,22.1682,10.3782,,,26.6474,23.9094,40.0448,8.4142,6.2945,12.4969,20.6707,28.6436,12.9376,16.7767,40.283,13.8298,16.8479,26.503,10.42,20.581,23.3362,7.9757,20.7081,24.77,21.1729,21.6506,29.7216,21.3538,,24.9695,,,,14.2312
