ÈÕÆÚ,000004.SZ,000153.SZ,000513.SZ,000566.SZ,000597.SZ,000623.SZ,000739.SZ,000756.SZ,000766.SZ,000788.SZ,000813.SZ,000908.SZ,000915.SZ,000931.SZ,000952.SZ,000963.SZ,002001.SZ,002019.SZ,002020.SZ,002099.SZ,002102.SZ,002262.SZ,002294.SZ,002332.SZ,002365.SZ,002370.SZ,002393.SZ,002399.SZ,002411.SZ,002422.SZ,002435.SZ,002437.SZ,002550.SZ,002626.SZ,002653.SZ,002675.SZ,002755.SZ,002773.SZ,002821.SZ,002898.SZ,002900.SZ,002923.SZ,002940.SZ,300006.SZ,300016.SZ,300086.SZ,300110.SZ,300158.SZ,300194.SZ,300199.SZ,300233.SZ,300254.SZ,300267.SZ,300363.SZ,300401.SZ,300434.SZ,300436.SZ,300452.SZ,300497.SZ,300558.SZ,300573.SZ,300583.SZ,300584.SZ,300630.SZ,300636.SZ,300702.SZ,300705.SZ,300723.SZ,300725.SZ,300765.SZ,600062.SH,600079.SH,600200.SH,600216.SH,600227.SH,600267.SH,600276.SH,600380.SH,600420.SH,600488.SH,600513.SH,600521.SH,600613.SH,600664.SH,600673.SH,600781.SH,600789.SH,600812.SH,600851.SH,603079.SH,603168.SH,603222.SH,603229.SH,603351.SH,603456.SH,603520.SH,603538.SH,603669.SH,603676.SH,603707.SH,603811.SH,688321.SH,900904.SH,900917.SH
2014/2/27,14.5,7.6208,14.9108,5.467,5.803,11.5992,5.6722,4.9852,5.53,13.7476,4.4981,9.9516,20.6827,5.26,7.2477,11.7173,6.0979,9.6945,7.9873,3.1131,1.7012,7.6925,16.5297,6.5512,6.6369,9.2973,33.6556,13.3653,10.2448,13.4558,3.1413,5.362,4.8051,6.8516,17.8931,6.1783,,,,,,,,7.9569,7.1459,6.3233,4.3293,7.6422,5.7126,13.0226,10.9153,16.1919,6.3956,17.5245,,,,,,,,,,,,,,,,,12.8695,11.3876,11.2796,10.3435,2.6005,14.4878,10.6266,4.2577,7.5348,4.0839,6.3171,7.8774,13.6193,3.5292,4.0155,12.9533,3.7215,4.7246,6.2295,,,,,,,,,,,,,,0.9912,0.4836
2014/2/28,14.1,7.6208,15.241,5.3846,5.9573,11.8951,5.5328,4.8729,5.56,13.6282,4.5247,9.9516,21.266,5.3,7.2477,11.4922,6.1596,10.0176,7.8421,3.1131,1.688,7.8696,16.7166,6.5512,6.4807,9.2582,34.0187,13.2949,10.4221,13.612,3.185,5.7211,4.4444,6.6718,18.0991,6.0446,,,,,,,,8.1173,7.0485,6.5877,4.3519,7.3767,5.6573,13.0226,10.9912,15.0557,6.3075,15.7712,,,,,,,,,,,,,,,,,12.7058,11.2859,11.2697,10.2024,2.6005,14.6926,11.0968,4.3999,7.564,4.1417,6.3683,7.9203,13.4552,3.5472,4.0495,13.2409,3.7672,4.7148,6.2393,,,,,,,,,,,,,,0.9961,0.4808
2014/3/3,14.48,7.6208,15.276,5.5251,5.9573,11.8302,5.5474,4.9029,5.91,14.9911,4.5781,9.9516,21.8937,5.41,7.2477,11.6098,6.1801,9.9416,8.0996,3.1131,1.7571,8.0959,16.7661,6.5298,6.6109,9.312,34.4004,13.4357,10.4911,13.6886,3.2213,5.7575,4.5101,7.1863,18.0991,6.4098,,,,,,,,8.1869,7.7306,6.8137,4.7146,7.718,5.8594,13.0226,11.2949,15.219,6.7765,15.9287,,,,,,,,,,,,,,,,,12.9677,11.8429,11.6352,10.1835,2.7494,14.7998,11.066,4.4919,7.6126,4.1898,6.4594,8.0672,14.194,3.6133,4.0683,13.3203,3.8205,4.764,6.4443,,,,,,,,,,,,,,1.0149,0.4836
2014/3/4,14.03,7.6208,14.9553,5.5881,5.7896,11.823,5.452,4.7532,5.86,15.1502,4.5048,10.4465,21.266,5.53,7.2477,11.3924,6.0945,9.7895,7.8749,3.1131,1.767,8.0991,16.5133,6.4187,6.8191,9.1652,33.7953,13.3243,10.7176,13.4431,3.2577,5.8537,4.4329,7.4629,18.708,6.638,,,,,,,,7.906,7.7306,6.7796,4.7826,7.7228,5.7679,13.0226,11.4326,15.0081,6.8659,14.4904,,,,,,,,,,,,,,,,,12.9219,11.8041,11.4574,10.3153,2.6998,14.5951,10.6358,4.5504,7.7535,4.1802,6.4651,7.9509,14.0709,3.6073,4.057,13.3302,3.79,4.7148,6.415,,,,,,,,,,,,,,1.01,0.4789
2014/3/5,13.92,7.6208,15.2029,5.8111,5.7426,11.7003,5.6355,4.6858,5.77,15.1303,4.5114,9.9246,21.0445,5.48,7.2477,11.0726,6.1082,9.839,8.4555,3.1131,1.7374,7.7417,16.5188,6.3247,6.7345,9.0722,33.6556,13.2539,10.5403,13.6535,3.2577,5.8277,4.3788,7.6068,18.9677,6.7652,,,,,,,,8.227,7.3538,6.6133,4.707,7.4763,5.753,13.0226,11.7268,15.1509,6.782,14.5062,,,,,,,,,,,,,,,,,12.7975,11.4554,11.6648,10.0706,2.6799,14.4196,10.4453,4.517,7.7535,4.1321,6.448,7.9509,13.7917,3.5532,4.091,13.3897,3.8281,4.7148,6.4736,,,,,,,,,,,,,,1.0125,0.4751
2014/3/6,13.97,7.6208,14.806,5.9371,5.8432,11.8157,5.5768,4.6783,5.69,14.9712,4.718,9.5827,20.6975,5.49,7.2477,10.8986,6.0568,9.8808,8.4555,3.1131,1.7176,7.804,15.5733,6.423,6.7215,9.1554,34.1211,13.0661,10.3236,13.3697,3.2359,6.1035,4.4133,7.5929,18.6901,6.7489,,,,,,,,8.227,7.3928,6.8009,5.0168,7.9977,6.0211,13.0226,11.836,14.8652,7.4602,14.934,,,,,,,,,,,,,,,,,12.6731,11.7606,12.05,10.0141,2.7097,14.5268,10.3439,4.6006,7.8652,4.1321,6.4821,7.8897,13.7835,3.5352,4.1098,13.4294,3.8433,4.7246,6.6005,,,,,,,,,,,,,,0.9994,0.4761
2014/3/7,14.01,7.6208,14.9807,5.8305,5.9573,11.7436,5.7676,4.7382,5.63,14.822,4.9512,10.0596,20.1732,5.45,7.2477,11.0726,6.0568,10.4016,8.6521,3.1131,1.6781,7.8696,15.04,6.3717,6.5588,9.0086,33.5253,13.1835,10.0576,12.9743,3.1995,6.1113,4.4986,7.1282,18.314,6.8956,,,,,,,,8.0986,7.9905,6.8563,4.9866,8.0641,5.9467,13.0226,11.9594,15.1509,7.6156,13.9891,,,,,,,,,,,,,,,,,12.7058,11.7848,11.8229,10.0612,2.6998,14.6438,10.5129,4.517,7.8069,4.0839,6.5732,7.9631,14.1283,3.5532,4.1437,13.3203,3.9194,4.8723,6.4736,,,,,,,,,,,,,,1.0117,0.4751
2014/3/10,12.96,7.6208,14.2885,5.4282,5.7359,11.195,5.7089,4.6559,5.58,13.6481,4.9712,10.0596,20.5793,5.14,7.2477,10.694,5.7485,10.9453,8.0528,3.1131,1.7604,7.7221,14.9576,6.111,6.2855,8.6171,32.045,12.5498,9.9,12.5407,3.0722,6.2063,4.3776,7.3025,17.714,6.462,,,,,,,,7.9836,7.8605,6.6517,4.7222,7.59,5.5637,13.0226,11.8597,13.6338,7.2703,13.6348,,,,,,,,,,,,,,,,,12.4571,11.7896,11.4475,9.5812,2.6005,14.3903,10.5098,4.2744,7.4523,3.872,6.3171,7.553,13.8492,3.3969,3.8496,13.3004,3.79,4.764,6.1807,,,,,,,,,,,,,,0.9863,0.461
2014/3/11,12.68,7.6208,14.6409,5.4767,5.3669,11.195,5.5695,4.5286,5.46,13.2801,4.8713,10.3295,21.0519,5.18,7.2477,10.9754,5.6834,10.6982,8.0715,3.1131,1.7736,7.7975,15.161,6.1794,6.3246,8.2648,32.1939,12.4383,9.506,12.5662,3.0322,5.9136,4.0964,7.1725,17.8752,6.3544,,,,,,,,7.8739,7.7176,6.5237,4.5786,7.4952,5.4424,13.0226,11.3804,13.3073,7.2259,13.9576,,,,,,,,,,,,,,,,,12.6796,11.9931,11.1413,9.6377,2.6402,14.8681,11.0292,4.701,7.2871,3.9202,6.3512,7.5469,13.5044,3.4149,4.1965,13.2806,3.8281,4.8723,6.1807,,,,,,,,,,,,,,0.9912,0.4592
2014/3/12,12.8,7.6208,14.7171,5.4234,5.2663,11.1878,5.2686,4.3639,5.34,13.3298,5.0245,9.9786,21.2956,5.21,7.2477,11.2005,5.7245,10.2648,7.697,3.1131,1.7802,8.086,16.6782,6.1324,6.2335,8.3137,32.4732,12.2623,9.3287,12.614,3.0177,5.7822,4.0884,6.8018,17.6065,6.1848,,,,,,,,7.9569,6.9511,6.4257,4.6353,7.718,5.4807,13.0226,11.5133,13.1372,6.8264,13.4878,,,,,,,,,,,,,,,,,13.0986,11.8429,10.8549,9.5812,2.6799,14.6633,10.9523,4.8348,7.2871,3.9298,6.3285,7.5714,13.6686,3.3969,4.0759,12.9434,4.026,4.8624,6.1026,,,,,,,,,,,,,,0.9945,0.4535
2014/3/13,12.98,7.6208,15.0188,5.4476,5.2327,11.26,5.408,4.4014,5.41,13.4989,4.9379,10.0326,21.1184,5.21,7.2477,11.1417,5.8273,10.2267,7.7813,3.1131,1.7933,8.0073,17.6951,6.1922,6.3701,8.392,32.585,12.3797,9.437,12.952,3.0359,6.322,4.2036,7.1282,18.52,6.2077,,,,,,,,8.3233,6.9056,6.5024,4.7524,7.6706,5.6509,13.0226,11.8407,13.4501,6.9053,13.4249,,,,,,,,,,,,,,,,,13.0855,12.584,10.9142,9.7129,2.7196,14.7511,11.0322,4.7428,7.4328,3.9394,6.4025,7.6448,14.4895,3.4209,4.1626,13.0723,4.0336,4.8427,6.1221,,,,,,,,,,,,,,1.0076,0.4601
2014/3/14,12.66,7.6208,14.6028,5.404,5.2797,11.1228,5.4961,4.4313,5.36,13.2701,4.9046,10.3025,21.4211,5.19,7.2477,11.1212,5.8136,10.0975,7.8421,3.1131,1.8196,8.0204,17.2664,6.1623,6.4287,8.3088,32.1008,12.4677,9.1711,13.0413,3.0213,6.7201,4.343,7.225,19.0931,6.325,,,,,,,,8.5265,7.1459,6.5962,4.809,7.4715,5.6871,13.0226,11.8407,13.1984,7.0952,13.6689,,,,,,,,,,,,,,,,,12.9349,12.429,10.7364,9.5812,2.7097,14.6438,10.771,4.5672,7.4231,3.9202,6.4821,7.5836,14.4239,3.5712,4.1475,13.2012,4.0107,4.7049,6.1709,,,,,,,,,,,,,,1.0109,0.4535
2014/3/17,13.08,7.6208,15.2283,5.4621,5.5145,11.3177,5.7162,4.5361,5.46,13.5288,4.9379,10.2215,21.4063,5.27,7.2477,11.0675,5.9609,11.0061,7.8094,3.1131,1.8163,7.9188,17.3488,6.2734,6.5458,8.5339,32.9294,12.673,9.6636,13.1784,3.0904,6.7838,4.5516,7.1697,18.9677,6.4717,,,,,,,,8.687,7.3863,6.771,5.0924,8.0214,6.1147,13.0226,11.8407,13.94,7.4479,14.018,,,,,,,,,,,,,,,,,13.4063,12.4387,11.0722,9.8635,2.8784,14.7121,10.8294,4.5421,7.5397,3.9587,6.5561,7.6877,14.4485,3.6374,4.057,13.231,4.0564,4.7443,6.3857,,,,,,,,,,,,,,1.0174,0.4582
2014/3/18,12.98,7.6208,15.1902,5.5445,5.5481,11.3466,5.7529,4.5511,5.61,13.7775,4.8046,10.0866,20.9559,5.28,7.2477,10.9703,6.557,10.8882,8.1558,3.1131,1.8394,7.8204,17.0959,6.1794,6.5783,8.5878,32.8829,12.6378,9.7424,13.1529,3.1013,7.1025,4.5159,7.3025,18.8513,6.488,,,,,,,,8.6282,7.5812,6.818,5.0848,7.7986,6.1509,13.0226,11.8407,14.5999,8.0645,13.8448,,,,,,,,,,,,,,,,,13.4063,12.5695,11.0623,10.5412,2.8288,14.5463,10.6297,4.5003,7.5543,4.0068,6.5561,7.7121,14.7112,3.5652,4.1023,13.35,3.9955,4.7148,6.4345,,,,,,,,,,,,,,1.0215,0.4601
2014/3/19,12.85,7.6208,14.606,5.6124,5.595,11.2094,5.9437,4.6409,5.65,13.9068,4.6647,11.0583,20.3061,5.2,7.2477,10.9498,6.8961,11.0555,8.212,3.1131,1.8163,7.7057,16.8706,6.0598,6.6109,8.622,32.585,12.5322,9.5651,12.9074,3.1813,6.9985,4.5032,8.0327,18.5289,6.4065,,,,,,,,8.6014,7.6527,6.9587,5.1604,7.6327,6.1998,13.0226,11.8407,14.6679,8.2642,13.7214,,,,,,,,,,,,,,,,,13.2033,12.5259,10.924,10.3718,2.9181,14.1758,10.5252,4.4668,7.7243,3.9972,6.5789,7.5653,14.4485,3.5412,3.8911,13.3203,3.9727,4.8231,6.3759,,,,,,,,,,,,,,1.0174,0.4601
2014/3/20,12.63,7.6208,14.0789,5.4621,5.4273,10.8991,5.7089,4.4388,5.42,13.111,4.5247,11.0583,20.4243,5.14,7.2477,10.694,6.6392,10.4548,7.7906,3.1131,1.744,7.6663,16.4913,6.0341,6.4222,8.4067,32.1381,12.321,9.0923,12.6363,3.065,6.9542,4.358,8.0189,18.52,6.1131,,,,,,,,8.2912,7.2694,7.287,4.7599,7.3482,5.9147,13.0226,10.659,14.3482,7.9658,13.9891,,,,,,,,,,,,,,,,,12.8695,12.5259,10.5487,9.9106,2.8487,13.9321,10.2701,4.4668,7.5154,3.9105,6.3911,7.3204,13.7753,3.445,4.1023,14.0939,3.8509,4.7837,6.21,,,,,,,,,,,,,,0.9961,0.4545
2014/3/21,12.85,7.6208,14.4599,5.4767,5.5078,11.4043,5.7015,4.5211,5.52,13.3497,4.6447,11.0583,20.6827,5.29,7.2477,11.2056,6.7214,10.1697,7.9639,3.1131,1.7637,7.7286,16.7002,6.0683,6.5783,8.392,32.7153,12.7141,9.24,12.9393,3.145,7.0635,4.4594,7.9387,18.7618,6.1914,,,,,,,,8.1548,7.2109,7.223,4.6353,7.4668,5.7616,13.0226,10.2556,14.1713,7.9609,13.7923,,,,,,,,,,,,,,,,,13.151,12.5259,10.7956,10.1271,2.9281,14.1661,10.5744,4.5588,7.768,3.9876,6.4423,7.4673,14.0298,3.5352,4.2116,14.0939,3.9118,4.8427,6.2881,,,,,,,,,,,,,,1.0035,0.4554
2014/3/24,12.96,7.6208,13.9868,5.4137,5.5011,11.5054,6.0538,4.5136,5.64,13.3497,4.678,11.0583,20.8378,5.82,7.2477,10.914,6.7282,10.3142,7.6689,3.1131,1.744,7.7975,16.7111,6.0726,6.5978,8.3627,32.855,12.7141,9.1612,12.952,3.2104,7.152,4.4225,7.4685,18.117,6.0349,,,,,,,,8.1013,7.2369,7.432,4.4388,7.3388,5.5339,13.0226,10.1892,13.695,7.8178,13.207,,,,,,,,,,,,,,,,,13.0724,12.5259,10.8845,10.1647,2.9281,14.1466,10.5313,4.6592,8.0304,4.1128,6.4252,7.4734,13.7835,3.5652,4.3775,13.7567,3.927,5.0396,6.3857,,,,,,,,,,,,,,1.0051,0.462
2014/3/25,12.92,7.309,14.352,5.3749,5.4072,11.4115,6.3693,4.4313,5.6,13.111,4.7113,11.0583,20.4759,6.04,7.2477,10.9216,6.5809,10.6829,7.491,3.1131,1.7308,7.7155,16.5737,6.094,6.4677,8.0348,33.4601,12.4031,9.1612,12.8882,3.1959,7.1546,4.4698,7.5514,17.92,6.0772,,,,,,,,8.0424,7.5552,7.1335,4.4653,7.3672,5.5743,13.0226,10.099,14.2053,7.7833,12.3776,,,,,,,,,,,,,,,,,13.0397,12.5259,10.9636,10.0235,2.8884,14.2928,10.5037,4.6926,7.9283,4.2187,6.4252,7.5959,15.1627,3.5592,4.2983,13.9253,4.026,4.9707,6.4443,,,,,,,,,,,,,,1.0452,0.4648
2014/3/26,13.02,7.1238,14.5711,5.215,5.4743,11.5126,6.4573,4.4612,5.63,13.3199,4.718,11.0583,20.5793,5.74,7.2477,11.638,6.5056,10.9301,7.5799,3.1131,1.744,8.2106,16.942,6.1068,6.5393,8.4312,33.3763,12.4677,9.2696,13.0285,3.2177,7.1975,4.32,7.5238,18.108,6.149,,,,,,,,7.9381,7.6007,7.2017,4.6164,7.4194,5.7339,13.0226,10.4075,14.9673,7.84,12.333,,,,,,,,,,,,,,,,,13.151,13.7804,10.8648,10.1271,2.8288,14.3806,10.5959,4.609,8.0206,4.1995,6.5504,7.6754,15.8851,3.5532,4.3926,13.7071,4.0107,5.0494,6.3759,,,,,,,,,,,,,,1.0444,0.4667
2014/3/27,13.34,6.8217,14.2091,4.992,5.3535,11.2383,6.3399,4.334,5.67,13.0811,4.598,10.7974,20.0108,5.8,7.2477,11.3463,6.6118,10.9301,7.3318,3.1131,1.6946,7.9647,16.7716,5.9444,6.4026,8.5437,32.4267,11.9924,8.58,12.799,3.2177,7.1286,4.1229,7.1227,17.8752,6.0251,,,,,,,,7.7161,7.3148,7.0098,4.3142,6.841,5.6254,13.0226,10.0895,14.9673,7.5219,11.7792,,,,,,,,,,,,,,,,,12.8433,13.9257,10.7561,9.9106,2.8288,14.1466,10.4176,4.4501,7.7923,4.0935,6.5447,7.5775,15.5732,3.5171,4.287,13.5484,4.0792,5.0101,6.3174,,,,,,,,,,,,,,1.037,0.4648
2014/3/28,13.01,6.6853,14.0281,5.0017,5.1522,11.1517,6.1271,4.1843,5.47,12.8424,4.4714,10.6354,20.0108,5.69,7.2477,11.3463,6.7488,10.9301,7.0228,3.1131,1.7143,7.8631,16.0625,5.8461,6.2335,8.3186,31.9333,12.0276,8.2451,12.6523,3.0977,6.6863,3.9271,7.0784,16.6483,5.6469,,,,,,,,7.4326,6.7821,6.6474,4.1933,6.4238,5.1211,13.0226,9.4583,14.2801,7.4874,11.5456,,,,,,,,,,,,,,,,,12.7255,13.7223,10.4598,9.44,2.7494,13.9029,10.1564,4.4082,7.4668,4.0261,6.3512,7.3265,14.0134,3.4871,4.2833,13.6872,3.9346,4.8821,6.2197,,,,,,,,,,,,,,1.0035,0.461
2014/3/31,12.77,6.7632,13.8947,5.0114,5.1657,11.1661,5.885,4.2217,5.69,12.3052,4.5581,11.0134,20.0403,5.46,7.2477,11.5075,6.5981,10.9301,7.0462,3.1131,1.7242,7.8958,16.0515,5.8974,5.9992,8.162,31.896,12.3093,8.2254,12.85,3.0831,6.9282,3.9582,6.8765,16.8095,5.6469,,,,,,,,7.4086,6.139,6.4982,4.0308,6.2958,5.2211,13.0226,9.4773,14.7564,6.8314,11.0338,,,,,,,,,,,,,,,,,12.6207,13.3009,10.4796,9.3741,2.7296,13.9614,10.2886,4.6174,7.5494,4.0165,6.3342,7.3082,13.0529,3.451,4.1852,13.5286,4.1934,4.9412,6.21,,,,,,,,,,,,,,0.988,0.4629
2014/4/1,12.83,6.8704,14.1932,5.0017,5.2126,11.3105,6.3106,4.2367,5.72,12.5042,4.5914,10.9864,20.3061,5.53,7.2477,11.5024,6.6529,10.9301,7.1258,3.1131,1.7999,7.9483,16.3318,5.9059,6.0773,8.2697,32.2964,12.321,8.3732,13.1019,3.1813,6.8489,4.0158,7.1365,16.8542,5.7545,,,,,,,,7.5637,6.3404,6.6943,4.1139,6.5613,5.4722,13.0226,9.6909,15.1237,7.512,11.2858,,,,,,,,,,,,,,,,,12.7386,13.5188,10.6771,9.5059,2.7494,14.0978,10.2333,4.5839,7.6029,4.0743,6.374,7.1919,13.6768,3.4811,4.2192,13.6674,4.1934,4.9313,6.4834,,,,,,,,,,,,,,1.0051,0.4648
2014/4/2,12.75,6.8022,14.2535,4.9145,5.273,11.4043,6.2592,4.1169,5.79,12.4843,4.6247,10.9594,20.0772,5.71,7.2477,11.1596,7.0914,10.9301,7.1398,3.1131,1.8262,7.968,16.0405,5.9145,6.0122,8.3529,32.1567,12.2565,8.2057,13.0158,3.1777,6.9503,3.9178,7.2748,17.2393,5.7545,,,,,,,,7.5958,6.3534,6.6559,4.0195,6.4759,5.2339,13.0226,9.5865,14.9332,7.5022,11.6139,,,,,,,,,,,,,,,,,12.7058,13.1313,10.6969,9.6659,2.7792,13.9126,10.0612,4.6425,7.5105,4.055,6.3114,7.1674,13.7507,3.5051,4.2305,13.3897,4.2771,4.9412,6.4541,,,,,,,,,,,,,,1.0043,0.4629
2014/4/3,12.75,6.8412,14.4472,4.8805,5.3267,11.4043,6.0317,4.2142,5.65,12.733,4.5781,10.6894,20.1658,5.56,7.2477,10.7426,7.0297,9.839,7.1492,3.1131,2.0105,8.0926,15.9855,5.9273,6.0252,8.3186,32.1846,12.0628,8.2648,13.0859,3.1995,6.8411,3.9536,7.5376,17.2304,5.6762,,,,,,,,7.4193,6.3274,6.6602,4.0951,6.438,5.3105,13.0226,9.6339,15.2462,7.4035,11.9157,,,,,,,,,,,,,,,,,12.7058,13.0732,10.8747,9.5059,2.7593,13.7761,10.1933,4.5337,7.666,4.0165,6.3228,7.1429,13.8082,3.457,4.1814,13.1616,4.1706,4.8526,6.5712,,,,,,,,,,,,,,1.0051,0.4639
2014/4/4,12.85,6.8802,14.6727,4.9193,5.3736,11.4837,6.1638,4.2591,5.66,12.8722,4.6514,10.8334,20.2692,5.62,7.2477,10.7963,7.1599,8.8543,7.1445,3.1131,1.9842,8.1319,16.101,5.9487,6.0773,8.4703,32.3336,12.098,8.3535,13.1943,3.2286,7.0167,4.0388,7.5265,17.3289,5.7545,,,,,,,,7.5824,6.3534,6.7284,4.1442,6.5044,5.5105,13.0226,9.7526,15.7224,7.3986,12.1519,,,,,,,,,,,,,,,,,12.7451,13.3929,10.9438,9.5247,2.7891,13.9321,10.2394,4.6676,7.8846,4.0839,6.4309,7.2041,13.8574,3.4811,4.2833,13.2707,4.5891,4.9904,6.6201,,,,,,,,,,,,,,1.0092,0.4676
2014/4/8,13.02,6.8899,15.0759,5.0405,5.4743,11.6786,5.9584,4.2517,5.7,12.9717,4.6447,9.7537,20.4907,5.6,7.2477,10.9907,7.3689,7.9685,7.4208,3.1131,1.9743,8.2893,16.6012,6.0299,6.1294,8.4997,32.8922,12.2975,8.4717,13.392,3.2359,7.0167,4.0676,7.5182,17.3826,5.9207,,,,,,,,7.7268,6.4378,6.9544,4.2084,6.5897,5.5084,13.0226,10.0895,15.3482,7.2876,12.2963,,,,,,,,,,,,,,,,,12.7451,13.5624,11.0031,9.6471,2.8288,14.1856,10.6758,4.701,7.8992,4.1321,6.4764,7.3021,14.506,3.5111,4.2908,13.3599,4.6424,5.0002,6.5712,,,,,,,,,,,,,,1.019,0.4676
2014/4/9,13.31,7.0263,15.0759,5.1083,5.4608,11.6425,6.0758,4.319,5.7,13.3099,4.6514,10.0596,20.535,5.63,7.2477,10.9498,7.3791,8.0559,7.4395,3.1131,2.0138,8.2959,16.6617,6.0683,6.1554,8.4997,32.9294,12.3386,8.4717,13.392,3.2577,7.0167,4.1713,7.7174,17.4095,5.9468,,,,,,,,7.7295,6.5288,6.9928,4.2651,6.713,5.5679,13.0226,10.1892,16.2463,7.3616,12.5115,,,,,,,,,,,,,,,,,12.7451,13.4655,11.5265,9.6941,2.8487,14.1856,10.5406,4.6843,7.9138,4.1224,6.5561,7.3633,14.588,3.5412,4.2644,13.3897,4.5739,5.0199,6.6201,,,,,,,,,,,,,,1.0337,0.4695
2014/4/10,13.27,7.0166,14.8029,5.1277,5.434,11.9745,6.1198,4.3714,5.55,13.3497,4.9979,9.8796,20.5424,5.63,7.2477,11.0598,7.2284,7.8734,7.4254,3.1131,2.0368,8.2959,16.6067,6.0042,6.2139,8.4703,33.0132,12.4207,8.4717,13.4399,3.2504,7.0167,4.1886,8.1351,17.3378,5.9044,,,,,,,,7.7268,6.6912,7.0098,4.2311,6.7177,5.5573,13.0226,10.1085,16.1102,7.2259,12.3514,,,,,,,,,,,,,,,,,12.7451,13.2427,11.3389,9.6471,2.8487,14.4293,10.4391,4.6508,7.9381,4.1128,6.5334,7.2898,14.5224,3.5652,4.1928,13.3897,4.4141,5.079,6.5419,,,,,,,,,,,,,,1.0362,0.4704
2014/4/11,13.48,6.9484,14.7775,5.1423,5.3535,11.8446,6.4573,4.2442,5.59,13.3497,4.8379,9.7986,20.6384,5.53,7.2477,11.001,7.3654,8.0863,7.2943,3.1131,1.9842,8.2926,16.2769,6.0042,6.1294,8.441,33.1901,12.5029,8.4717,13.5132,3.2031,7.0167,4.2647,8.0217,17.2483,5.8686,,,,,,,,7.7482,6.7497,7.1079,4.0762,6.7414,5.7233,13.0226,9.9424,16.2123,7.0558,11.942,,,,,,,,,,,,,,,,,12.7451,13.4074,11.408,9.6094,2.8189,14.9363,10.6481,4.6759,7.9186,4.0839,6.6472,7.2102,13.9313,3.5412,4.2116,13.6277,4.4141,5.0593,6.5126,,,,,,,,,,,,,,1.0239,0.4714
2014/4/14,13.55,6.9874,14.606,5.1083,5.3803,11.8735,6.5307,4.3565,5.59,13.3497,5.0445,9.8436,20.6458,5.47,7.2477,11.2312,7.6498,8.5197,7.4489,3.1131,1.9842,8.286,16.5133,6.0683,6.2074,8.4508,32.9853,12.7962,8.4717,13.3952,3.2322,7.0167,4.2635,8.03,17.3647,5.9631,,,,,,,,7.7054,6.6912,7.0951,4.1139,6.7936,5.6913,13.0226,10.0421,16.2871,6.9843,11.8107,,,,,,,,,,,,,,,,,12.7451,13.2379,11.3784,9.6753,2.8189,14.8681,10.6543,4.7679,7.7583,4.0839,6.7155,7.3327,14.2843,3.5592,4.3926,13.6277,4.4674,5.0002,6.747,,,,,,,,,,,,,,1.0313,0.4657
2014/4/15,13.07,6.9191,14.6187,5.0696,5.3468,11.6425,6.7068,4.319,5.53,13.3497,4.9579,9.6817,20.5719,5.46,7.2477,11.3847,7.4305,8.6566,8.1933,3.1131,2.0434,8.1549,16.6012,5.9999,6.2009,8.2746,33.2553,12.4442,8.4717,13.3761,3.1559,7.0167,4.1771,7.994,17.7229,5.9012,,,,,,,,7.4995,6.6457,7.0354,4.0837,6.6751,5.7233,13.0226,10.2936,15.6408,6.9917,12.0417,,,,,,,,,,,,,,,,,12.7451,13.3154,11.1413,9.7882,2.7593,14.8973,10.7034,4.6592,7.8555,4.0743,6.5675,7.2225,14.0134,3.5412,4.4265,13.6178,4.3684,5.079,6.6396,,,,,,,,,,,,,,1.0215,0.4601
2014/4/16,13.2,7.0361,14.6187,5.0599,5.5011,11.7147,6.5601,4.5286,5.56,13.3497,5.0045,9.4567,20.5424,5.5,7.2477,11.1417,7.3689,8.573,8.5678,3.1131,1.994,8.1319,16.7057,5.9743,6.292,8.1278,32.9667,12.5322,8.4717,13.1338,3.145,7.0167,4.237,8.1572,17.517,5.8295,,,,,,,,7.4728,6.5743,7.0098,4.0875,6.6656,5.836,13.0226,10.1797,14.838,6.9695,12.0443,,,,,,,,,,,,,,,,,12.7451,13.1943,11.0524,9.7318,2.7494,15.3458,10.6942,4.701,7.8215,4.1321,6.8293,7.2592,14.0216,3.5231,4.4228,13.6575,4.4369,5.0691,6.6982,,,,,,,,,,,,,,1.0296,0.4629
2014/4/17,13.6,6.9971,14.6695,5.1423,5.5145,11.6281,6.0464,4.4612,5.54,13.3497,5.1178,9.3218,20.5055,5.43,7.2477,11.3796,7.0811,8.5159,8.6146,3.1131,1.9644,8.0008,16.4473,5.8717,6.2595,8.2257,32.7898,12.3093,8.4717,13.1114,3.1341,7.0167,4.2474,8.7519,17.508,5.9468,,,,,,,,7.5958,6.5483,7.1079,4.0875,6.6229,5.8382,13.0226,10.2034,14.6475,7.3961,12.1257,,,,,,,,,,,,,,,,,12.7451,13.0635,11.3784,9.6282,2.7494,15.0923,10.5221,4.6508,7.7777,4.2091,6.9431,7.2653,13.8246,3.5352,4.4793,13.6377,4.376,5.0298,7.118,,,,,,,,,,,,,,1.0296,0.4704
