ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2014/5/22,17.12,7.13,3.2,75.6277,9.5292,16.9113,4.1606,8.6968,8.3101,6.5385,6.1942,,4.1468,11.6987,5.3634,9.6387,4.7163,5.6534,9.5804,9.3546,8.1016,6.8927,,,,8.7912,8.5231,17.4379,2.8812,22.96,14.2221,5.1142,5.6842,
2014/5/23,17.23,7.13,3.21,76.8811,9.756,17.1444,4.1999,8.7437,8.3101,6.5357,6.2074,,4.1468,11.8475,5.2918,9.7974,4.7845,5.7433,9.6629,9.585,8.4264,6.8927,,,,8.9292,8.625,17.5861,2.904,23.25,14.4185,5.1536,5.6691,
2014/5/26,17.7,7.13,3.24,77.8719,9.8576,17.4792,4.2477,8.7437,8.3101,6.6671,6.4528,,4.1468,12.2278,5.4311,9.9047,4.8235,5.8945,10.63,9.8719,8.337,6.8927,,,,8.8109,8.7949,18.1602,2.9419,24.09,14.3596,5.2323,6.0011,
2014/5/27,17.55,7.13,3.27,78.4902,9.7794,17.352,4.2645,8.7437,8.3101,6.6196,6.4064,,4.1468,12.0255,5.3417,9.9747,4.7601,5.8353,10.4177,9.8241,8.2625,6.8927,,,,8.7321,8.7221,17.7991,2.9419,23.59,14.0944,5.2716,6.0614,
2014/5/28,17.46,7.13,3.27,78.668,9.8303,17.4919,4.2702,8.7437,8.3101,6.6196,6.486,,4.1468,12.0352,5.5615,9.9794,4.8478,5.9821,10.5749,9.9501,8.334,6.8927,,,,8.7715,8.8143,18.0306,2.9571,23.27,14.2516,5.2716,6.2023,
2014/5/29,16.95,7.13,3.22,79.9299,9.7521,17.263,4.1915,8.7437,8.3101,6.6028,6.3998,,4.1468,11.6925,5.5615,9.802,4.7504,5.8726,10.689,9.6546,7.9884,6.8927,,,,8.801,8.79,18.2621,2.904,22.88,14.0158,5.2814,6.1067,
2014/5/30,16.99,7.13,3.24,81.4712,9.6817,17.2079,4.1522,8.7437,8.3101,6.4938,6.413,,4.1468,11.81,5.771,9.9047,4.7699,5.8003,10.7204,9.7219,8.0986,6.8927,,,,8.9686,8.8726,18.3269,2.9344,22.84,14.0551,5.2716,6.1872,
2014/6/3,16.71,7.13,3.29,79.7351,9.7638,17.9836,4.3825,8.7437,8.3101,6.5022,6.4329,,4.1468,11.8492,5.8009,9.9234,4.7796,5.7016,10.5985,9.9219,8.5903,6.8927,,,,9.077,8.9259,18.5029,2.9419,23.13,14.0649,5.2323,6.1721,
2014/6/4,16.15,7.13,3.25,78.5918,9.6074,17.7505,4.3544,8.7437,8.3101,6.5133,6.3533,,4.1468,11.8149,5.8209,9.7274,4.6919,5.763,10.5592,9.9719,8.5664,6.8927,,,,8.9883,8.6396,17.9843,2.8888,22.88,14.0453,5.1733,6.1319,
2014/6/5,16.38,7.13,3.26,79.2524,9.7443,18.5642,4.391,8.7437,8.3101,6.4155,6.4926,,4.1468,11.9471,5.8791,9.8861,4.7455,5.7608,10.6418,10.0262,8.5396,6.8927,,,,8.9982,8.7415,18.225,2.9192,22.91,14.1141,5.2126,6.2576,
2014/6/6,16.69,7.13,3.26,78.524,9.8694,18.5769,4.3657,8.7437,8.3101,6.5077,6.5191,,4.1468,11.8394,5.7876,9.8907,4.8137,5.7477,10.8315,10.0045,8.8912,6.8927,,,,8.9686,8.6736,18.1695,2.9192,23,14.2221,5.1929,6.3381,
2014/6/9,16.51,7.13,3.25,78.2276,9.8928,18.365,4.2674,8.7437,8.3101,6.5832,6.5854,,4.1468,11.9765,5.7211,9.7227,4.7845,5.8682,10.6141,9.7806,8.5426,6.8927,,,,9.2347,8.6493,18.1324,2.9154,22.93,14.0355,5.1929,6.1369,
2014/6/10,16.55,7.13,3.29,79.769,9.9241,18.5685,4.2926,8.8446,8.3101,6.5161,6.6252,,4.1468,11.9373,5.7893,9.816,4.8527,5.912,10.5944,9.9241,8.632,6.8927,,,,9.215,8.7464,18.4566,2.9306,23.06,14.1828,5.2421,6.157,
2014/6/11,16.85,7.13,3.28,79.9807,10.0375,18.7973,4.3151,8.8432,8.3101,6.5692,6.6916,,4.1468,12.5347,5.8226,9.8534,4.9599,6.0676,10.5983,10.1631,8.5426,6.8927,,,,9.4712,8.8095,18.9381,2.9533,25.37,14.1533,5.2519,6.1268,
2014/6/12,16.58,7.13,3.26,79.0322,10.1235,19.1279,4.2505,8.7437,8.3101,6.3792,6.7313,,4.1468,12.2556,5.8508,9.732,4.8862,6.0566,10.4363,10.1479,8.4919,6.8927,,,,9.4712,8.7075,18.9844,2.9419,26,14.0453,5.2716,6.152,
2014/6/13,16.83,7.13,3.26,78.7612,10.0923,18.8567,4.2983,8.7437,8.3101,6.0755,6.7313,,4.3639,12.2213,6.0288,9.8067,4.9353,6.004,10.4916,10.2153,8.5634,6.8927,,,,9.6683,8.8289,19.0215,2.9647,25.71,14.1435,5.2618,6.2325,
2014/6/16,17.13,7.13,3.28,73.2564,10.2526,18.6151,4.4219,8.7437,8.3101,6.2245,6.6982,,4.4583,12.0989,5.9207,9.9607,5.009,5.9295,10.6457,10.2957,8.7661,6.8927,,,,9.6191,8.9551,18.9103,2.9837,26.43,14.5168,5.2716,6.2727,
2014/6/17,16.91,7.13,3.24,70.7072,10.1157,18.4795,4.3207,8.7437,8.3101,6.1289,6.6053,,4.389,12.0108,5.8309,9.816,4.9157,5.9142,10.3612,10.1436,8.4025,6.8927,,,,9.284,8.8726,18.5029,2.9457,27.35,14.4382,5.2421,6.3783,
2014/6/18,16.7,7.13,3.22,70.4447,10.2448,18.4667,4.2674,8.7437,8.3101,6.098,6.5921,,4.2475,11.8639,5.7876,9.5033,4.7978,5.9098,9.9779,10.0414,8.1463,6.8927,,,,9.1066,8.8192,18.0954,3.0368,27.44,14.448,5.1929,6.3834,
2014/6/19,16.34,7.13,3.15,67.5822,10.0414,18.4032,4.096,8.7437,8.3101,6.0446,6.2671,,4.087,11.4085,5.608,9.1719,4.6751,5.7805,9.7408,9.7132,7.7291,6.8927,,,,9.0179,8.5813,17.6416,3.0634,26.66,14.6444,4.9962,6.2576,
2014/6/20,16.61,7.13,3.16,66.1424,10.1487,18.3396,4.1381,8.7437,8.3101,6.0474,6.2804,,4.2097,11.5113,5.6546,9.2513,4.6947,5.7148,9.8989,9.9045,7.9616,6.8927,,,,9.0376,8.5668,17.7991,3.0293,26.4,14.8212,5.0651,6.2828,
2014/6/23,16.72,7.13,3.18,67.633,10.1328,18.4032,4.1803,8.7437,8.3101,6.2442,6.3533,,4.2223,11.6974,5.6729,9.3819,4.734,5.9032,10.0569,10.2827,8.2536,6.8927,,,,9.3628,8.5522,17.7435,2.9944,28.39,14.6837,5.0749,6.2979,
2014/6/24,17.03,7.13,3.17,68.7593,10.1169,18.9287,4.2196,8.7437,8.3101,6.2808,6.5059,,4.3639,11.717,5.6945,9.4193,4.7733,6.0259,10.1123,10.45,8.1969,6.8927,,,,9.4121,8.6056,18.1324,2.9944,28.41,14.8605,5.0749,6.4085,
2014/6/25,16.97,7.13,3.14,68.988,9.9103,18.8652,4.1859,8.7437,8.3101,6.2217,6.5921,,4.3481,11.668,5.6097,9.2746,4.6898,5.9405,10.0688,10.3457,8.477,6.8927,,,,9.3037,8.5231,17.8824,2.9674,27.92,14.6248,5.1142,6.4136,
2014/6/26,17.12,7.13,3.19,68.6831,10.0096,18.755,4.2533,8.7437,8.3101,6.3004,6.7048,,4.4268,11.7513,5.6862,10.2035,4.8813,6.0698,10.4363,10.7152,9.3262,6.8927,,,,9.4022,8.8531,17.9935,3.0215,28.04,14.6936,5.1835,6.4538,
2014/6/27,17.02,7.13,3.21,67.764,10.0573,18.6999,4.2365,8.7437,8.3101,6.1402,6.8308,,4.4583,11.7855,5.7294,10.3995,4.9206,5.9821,10.4916,10.6935,9.356,6.8927,,,,9.2938,8.8143,18.4658,3.0447,27.1,14.9195,5.2428,6.4689,
2014/6/30,17.19,7.13,3.21,69.1938,10.3671,18.8906,4.2842,8.7437,8.3101,6.1936,6.8308,,4.4488,11.859,5.776,10.5349,4.955,6.1771,10.294,10.5631,9.3084,6.8927,,,,9.8753,8.9211,18.6973,3.0486,27.75,14.9587,5.2428,6.5544,
2014/7/1,17.63,7.13,3.28,68.2406,10.3234,18.6914,4.3601,8.7437,8.3101,6.247,6.8308,,4.4897,11.761,5.7045,10.3575,4.9599,6.1267,10.2703,10.6565,9.5199,6.8927,,,,9.9344,9.0133,18.2899,3.0718,28.94,14.8409,5.3022,6.5343,
2014/7/2,17.44,7.13,3.29,67.7469,10.4069,18.3311,4.3741,8.7437,8.3101,6.2583,7.0828,,4.5306,11.7268,5.8957,10.8849,5.0581,6.221,10.3138,10.7109,9.2368,6.8927,,,,10.0921,9.0376,17.7157,3.1105,29.35,14.7427,5.2923,6.5896,
2014/7/3,17.8,7.13,3.62,70.4279,10.7048,18.5134,4.4724,8.7437,8.3101,6.3257,7.0762,,4.6691,11.952,5.9872,10.8989,5.1416,6.3349,10.8789,10.7717,9.207,6.8927,,,,10.5258,9.4793,17.7435,3.1376,31.7,14.8114,5.3121,6.6349,
2014/7/4,17.93,7.13,3.75,70.8619,10.6492,18.3899,4.391,8.7437,8.3101,6.3257,7.1823,,4.6691,11.6876,5.914,10.7776,5.176,6.4094,10.6299,10.6304,9.2637,6.8927,,,,10.1808,9.4016,17.6509,3.1066,31.54,14.7427,5.2824,6.5443,
2014/7/7,17.57,7.13,3.66,71.0407,10.6849,17.9045,4.4528,8.7437,8.3101,6.3398,7.1492,,4.7226,11.6337,5.934,10.6515,5.0974,6.1793,10.7959,10.6826,8.915,6.8927,,,,10.3779,9.5424,17.4194,3.1569,31.31,14.8212,5.3022,6.4035,
2014/7/8,17.69,7.13,3.59,70.7768,10.6094,17.6703,4.4359,8.7437,8.3101,6.3314,7.0961,,4.7194,11.6778,6.1053,10.7589,5.1318,6.1969,11.0251,10.9326,8.915,6.8927,,,,10.4962,9.5763,17.5305,3.1453,32.7,14.7328,5.3912,6.4337,
2014/7/9,17.17,7.13,3.58,67.9086,10.3989,17.368,4.5118,8.7437,8.3101,6.2217,7.0895,,4.5841,11.5162,5.9057,10.4368,5.0385,5.8419,11.0567,10.65,8.6707,6.8927,,,,10.644,9.2997,17.4749,3.0873,32.43,14.4578,5.3418,6.318,
2014/7/10,17.2,7.13,3.6,67.415,10.4784,17.1594,4.568,8.7437,8.3101,6.1852,7.1956,,4.6187,11.5456,5.9207,10.3715,5.0876,5.6315,11.0765,10.5587,8.6409,6.8927,,,,10.6243,9.3531,16.9934,3.0912,33.19,14.7427,5.322,6.323,
2014/7/11,17.22,7.13,3.6,67.815,10.5022,17.0316,4.5651,8.7437,8.3101,6.3229,7.1956,,4.7666,11.6337,5.9024,10.5535,5.1367,5.6819,10.8591,10.5565,8.5575,6.8927,,,,11.4621,9.7171,16.8637,3.1531,32.58,14.6444,5.3418,6.4387,
2014/7/14,17.42,7.13,3.63,68.0023,10.6134,17.3723,4.5792,8.7437,8.3101,6.382,7.3614,,4.7981,11.7072,5.924,10.5909,5.2005,5.8134,10.8986,10.7369,8.7422,6.8927,,,,11.5113,9.7753,17.0952,3.1879,32.08,14.7721,5.4011,6.5091,
2014/7/15,17.25,7.13,3.77,70.8109,10.6055,17.5766,4.6129,8.7437,8.3101,6.4663,7.4078,,4.7383,11.2029,5.7577,10.4555,5.0335,5.5855,10.9026,10.4566,8.5962,6.8927,,,,11.1664,10.052,17.2897,3.184,32.08,14.6444,5.3714,6.4387,
2014/7/16,16.91,7.13,3.83,70.3768,10.4307,16.9252,4.45,8.7437,8.3101,6.337,7.3945,,4.7414,10.9678,5.5581,10.3528,4.9992,5.2459,10.6339,10.2153,8.2476,6.8927,,,,10.9299,10.1054,16.9749,3.184,29.61,14.5659,5.3615,6.4488,
2014/7/17,16.72,7.13,3.7,69.6193,10.2321,17.0785,4.4078,8.7437,8.3101,6.3201,7.4144,,4.6282,10.9336,5.5132,10.3948,5.0335,5.2985,10.6813,10.2457,8.3161,6.8927,,,,11.2551,9.9064,16.8452,3.1376,29.76,14.3596,5.3319,6.4488,
2014/7/18,16.83,7.13,3.66,69.73,10.4386,17.0359,4.523,8.7437,8.3101,6.4804,7.3746,,4.6282,10.9385,5.5714,10.3668,4.9943,5.4869,10.7366,10.2153,8.3578,6.8927,,,,11.0087,10.3044,17.0489,3.1492,29.31,14.34,5.3418,6.4286,
2014/7/21,16.51,7.13,3.58,69.7896,10.3989,16.9465,4.4219,8.7437,8.3101,6.3735,7.1956,,4.5747,11.1539,5.5864,10.2361,4.9206,5.5395,10.784,10.0762,8.0748,6.8927,,,,10.6638,10.0617,17.0119,3.1105,30.38,14.1533,5.3121,6.3683,
2014/7/22,16.64,7.13,3.62,70.0449,10.4347,17.0146,4.4443,8.7437,8.3101,6.3848,7.1956,,4.6439,11.2322,5.6213,10.2455,4.9648,5.5461,10.8196,10.2001,8.1523,6.8927,,,,10.7525,10.1491,17.1786,3.1531,30.05,14.3301,5.3714,6.3934,
2014/7/23,16.52,7.13,3.66,67.832,10.3671,16.9465,4.4106,8.7437,8.3101,6.143,6.9303,,4.5369,11.056,5.1839,10.0774,4.842,5.2481,10.1952,9.9545,8.3191,6.8927,,,,10.9988,9.921,16.7341,3.0989,28.61,14.3105,5.3714,6.2375,
2014/7/24,16.63,7.13,3.65,66.7256,10.5777,17.0316,4.3376,8.7437,8.3101,6.0109,6.7977,,4.5998,10.9091,5.0825,9.9934,4.8764,5.1604,10.3098,10.0914,8.1254,6.8927,,,,11.0087,9.7511,16.8452,3.1066,28.76,14.6837,5.3912,6.2023,
2014/7/25,16.64,7.13,3.69,66.8022,10.6134,16.9465,4.3797,8.7437,8.3101,6.0868,6.7977,,4.603,10.9727,5.1972,10.0214,4.9353,5.1933,10.5153,10.1153,8.0807,6.8927,,,,11.2649,9.8433,17.336,3.1685,29.51,14.8703,5.4407,6.3683,
2014/7/28,16.91,7.13,3.76,68.3938,10.7723,17.2871,4.4724,8.7437,8.3101,6.2133,7.0563,,4.6879,11.1049,5.2771,10.3575,4.9746,5.3247,10.6181,10.2849,8.3876,6.8927,,,,11.3044,10.0326,17.5027,3.215,29.73,15.3614,5.4803,6.489,
2014/7/29,16.94,7.13,3.83,69.2364,10.7246,17.5085,4.5258,8.7437,8.3101,6.2498,7.7593,,4.7823,11.1392,5.3552,10.4228,5.0041,5.3642,10.5311,10.3718,8.4383,6.8927,,,,11.8366,10.086,17.5398,3.2072,30.01,15.2436,5.5,6.5142,
2014/7/30,17.01,7.13,3.89,70.0108,10.9669,17.5426,4.9781,8.7437,8.3101,6.4298,8.5286,,4.8358,11.1392,5.3552,10.4508,5.0728,5.5066,10.5825,10.3761,8.6975,6.8927,,,,11.8761,10.4112,17.4101,3.2304,31.66,15.4793,5.5,6.4488,
2014/7/31,17.02,7.13,3.9,69.7555,10.9431,17.4574,5.2225,8.7437,8.3101,6.9724,8.3363,,4.7918,11.1637,5.3552,10.4602,5.0728,5.5658,10.5509,10.387,8.6707,6.8927,,,,11.6488,10.3287,17.3453,3.2807,31.43,15.7838,5.5594,6.4437,
2014/8/1,17.08,7.13,4.01,71.4917,11.0344,17.5937,5.7451,8.7437,8.3101,6.8712,8.2898,,4.8138,11.4036,5.3552,10.5068,5.1121,5.6819,10.6418,10.3805,8.7154,6.8927,,,,11.3821,10.6539,17.5398,3.2382,31.46,15.3811,5.5693,6.4236,
2014/8/4,17.01,7.13,4.08,76.5302,11.1099,17.7001,6.1384,8.7437,8.3101,6.8262,8.4357,,4.8327,11.3693,5.3552,10.5395,5.1563,5.6753,10.7129,10.4327,8.7303,6.8927,,,,11.6785,10.7655,17.5305,3.3117,31.28,15.6659,5.599,6.4588,
2014/8/5,16.98,7.13,4.01,76.8877,11.1179,17.632,6.04,8.7437,8.3101,6.8318,8.4556,,4.8075,11.3546,5.8908,10.6795,5.171,5.6753,11.0923,10.5631,8.8137,6.8927,,,,11.5896,10.6296,17.6231,3.2846,30.82,15.6463,5.6187,6.3985,
2014/8/6,17.06,7.13,3.95,76.9302,11.0265,17.4106,5.849,8.7437,8.3101,6.7924,8.3429,,4.7949,11.3742,6.1585,10.6422,5.171,5.5504,11.0923,10.4783,8.6886,6.8927,,,,11.6192,10.5277,17.3823,3.3039,31.19,15.4891,5.7375,6.4337,
2014/8/7,17.11,7.13,3.96,74.7259,10.816,17.2871,5.9839,8.7437,8.3101,6.7728,8.3694,,4.7886,11.4036,5.949,10.4695,5.171,5.5351,11.0923,10.324,8.5903,6.8927,,,,11.9057,10.6005,17.2805,3.2614,30.33,15.2534,5.6484,6.479,
2014/8/8,17.2,7.13,3.91,76.1728,10.8835,17.5639,5.9024,8.7437,8.3101,6.8009,8.9597,,4.8106,11.3938,6.067,10.5255,5.171,5.5022,11.0923,10.4109,8.7333,6.8927,,,,12.3405,10.6393,17.299,3.273,30.56,15.2436,5.6781,6.4689,
2014/8/11,17.31,7.13,3.96,76.5472,11.0424,17.6277,5.922,8.7437,8.3101,6.8346,9.0923,,5.097,11.4722,6.2084,10.5722,5.392,5.6447,11.0923,10.5392,8.8852,6.8927,,,,12.3405,10.9499,17.5583,3.331,31.09,15.4891,5.8067,6.5896,
2014/8/12,17.19,7.13,3.94,75.594,11.0464,17.5,5.8996,8.7437,8.3101,6.8459,8.9265,,5.1284,11.4575,6.2067,10.4415,5.3773,5.706,11.0923,10.487,8.8018,6.8927,,,,12.4492,10.8771,17.5027,3.3581,31.25,15.8034,5.7869,6.7908,
2014/8/13,17.08,7.13,3.92,74.0365,10.8676,17.3297,5.6861,8.7437,8.3101,6.7587,9.1188,,5.1756,11.3595,6.107,10.5815,5.2742,5.6578,11.0923,10.4109,8.9001,6.8927,,,,12.7851,10.7267,17.4471,3.3465,30.64,15.8034,5.7572,6.7657,
2014/8/14,17.35,7.13,3.91,76.343,10.8001,17.1721,5.5428,8.7437,8.3101,6.7559,9.0061,,5.3361,11.3742,6.1053,10.8102,5.2398,5.6644,11.0923,10.3914,8.7959,6.8927,,,,12.1626,10.4888,17.1323,3.331,29.96,15.8034,5.777,6.6651,
2014/8/15,17.32,7.13,3.94,76.3855,10.9312,17.351,5.6158,8.7437,8.3101,6.8374,8.7541,,5.3392,11.4673,6.1552,10.9223,5.338,5.5658,11.0923,10.4609,8.775,6.8927,,,,12.2614,10.5714,17.1878,3.3813,30.37,15.8034,5.9353,6.7405,
2014/8/18,17.51,7.13,4.03,76.0876,11.0186,17.6831,5.8462,8.7437,8.3101,6.9161,8.8469,,5.3109,12.0108,6.2234,10.9456,5.392,5.522,11.0923,10.65,8.9568,7.5822,,,,12.2614,10.717,17.4194,3.4277,30.37,15.8034,6.0639,6.816,
2014/8/19,17.81,7.13,3.99,75.7983,10.9232,17.8066,5.79,8.7437,8.3101,6.8093,8.774,,5.2857,11.8492,6.1868,11.123,5.5934,5.5767,11.0923,10.6217,9.0223,8.3402,,,,12.4689,10.5811,17.2784,3.4123,29.57,15.8034,6.2123,6.7456,
2014/8/20,17.79,7.13,3.99,74.828,11.0543,17.5766,5.8209,8.7437,8.3101,6.8262,8.8005,,5.2197,11.8394,6.1569,10.9316,5.4853,5.5504,11.0923,10.6935,8.9568,8.7029,,,,12.3405,10.5956,17.5321,3.3891,29.53,15.8034,6.1529,6.66,
2014/8/21,17.34,7.13,3.94,77.2707,11.0027,17.5468,5.7591,8.7437,9.1436,6.8234,8.9331,,5.3203,11.8737,6.0621,10.8569,5.4706,5.6162,11.0923,10.7413,9.2309,8.5281,,,,12.1824,10.5908,17.4757,3.4548,30.76,15.8034,6.2321,6.6248,
2014/8/22,17.57,7.13,3.98,76.2238,11.0464,17.7384,5.8659,8.7437,10.0569,6.9049,8.9464,,5.2669,11.9275,6.082,11.235,5.5197,5.5899,11.0923,10.7761,9.2935,8.8548,,,,12.1725,10.7558,17.7482,3.4742,31.99,15.8034,6.2321,6.66,
2014/8/25,17.63,7.13,3.92,81.5006,10.808,18.1344,5.6692,8.7437,11.0651,6.9471,9.0127,,5.292,11.8443,6.3897,11.361,5.4215,5.6973,11.0923,10.7152,9.2339,9.0313,,,,12.1527,10.6344,17.9643,3.5902,31.61,15.8034,6.143,6.5896,
2014/8/26,17.65,7.13,3.82,81.1176,10.5935,17.8832,5.3939,8.7437,12.1731,6.725,8.7939,,5.2291,11.5603,6.2533,11.2023,5.2545,5.454,11.0923,10.2827,8.9657,8.6245,,,,11.3821,10.4112,17.6543,3.4007,31.96,15.8034,5.9254,6.5695,
2014/8/27,17.63,7.13,3.84,80.8623,10.6214,18.3686,5.3939,8.7437,13.3909,6.6884,8.8005,,5.1851,11.5995,6.1535,11.4404,5.3331,5.4343,11.0923,10.4283,8.9657,8.7078,,,,11.5303,10.5277,17.4194,3.4239,31.51,15.8034,5.965,6.5745,
2014/8/28,17.48,7.13,3.87,79.058,10.4307,18.1302,5.3939,8.7437,14.7285,6.6744,8.6347,,5.2008,11.3742,6.3049,11.2957,5.2349,5.3379,11.0923,10.3979,8.6499,8.6506,,,,11.6884,10.251,17.2033,3.3736,30.93,15.8034,5.9353,6.4236,
2014/8/29,17.6,7.13,3.97,80.0027,10.53,18.194,5.3939,8.7437,16.2009,6.7222,8.7275,,5.3266,11.4134,6.5992,11.4357,5.2938,5.3795,11.0923,10.5848,8.7303,8.9839,,,,11.4809,10.3675,17.3254,3.451,31.28,15.8034,6.0342,6.489,
2014/9/1,17.79,7.13,4.01,80.7687,10.6809,18.1727,5.3939,8.7437,17.823,6.874,9.1321,,5.4777,11.8737,6.6525,11.6364,5.4215,5.557,11.0923,10.926,8.9538,9.1032,,,,11.6192,10.5422,17.6449,3.509,33.19,15.8034,6.2617,6.5041,
2014/9/2,18.15,7.13,4.07,81.007,10.7604,18.2622,5.7844,8.7437,17.823,6.9302,9.2382,,5.4777,11.9422,6.7689,11.6411,5.4952,5.6228,11.0923,10.926,9.0491,9.2943,,,,11.8267,10.7509,17.7106,3.5477,33.57,15.8034,6.3508,6.5896,
2014/9/3,18.25,7.13,4.03,81.441,10.7485,18.2962,5.7029,8.7437,17.823,7.0005,9.2448,,5.6444,11.9128,6.9485,11.6457,5.7849,5.6885,11.0923,10.9956,9.2249,10.121,,,,12.38,10.7073,17.7952,3.5593,33.55,15.8034,6.3607,6.6399,
2014/9/4,18.44,7.13,4.08,83.3219,10.812,18.292,5.6748,8.7437,17.823,7.1411,9.457,,5.7105,12.0108,6.9551,11.6457,5.6621,5.6753,11.0923,11.3412,9.2517,9.853,,,,12.3997,10.8432,18.124,3.5786,33.85,15.8034,6.5981,6.6449,
2014/9/5,18.43,7.13,4.07,84.0794,10.8438,18.6667,5.7647,8.7437,19.6048,7.1411,9.4438,,5.6507,11.9863,6.9003,12.2105,5.8291,5.7192,11.0923,11.7346,9.3352,10.4722,,,,13.1704,10.8237,18.0489,3.5554,35.2,15.8034,6.6277,6.7003,
2014/9/9,18.97,7.13,4.1,82.8794,10.9709,18.573,5.8153,8.7437,19.6646,7.127,9.2714,,5.764,11.9716,7.1098,12.0798,5.8094,5.8265,11.0923,11.8085,10.2678,10.2762,,,,13.1704,11.0033,18.2838,3.6676,34.7,16.491,6.8454,6.66,
2014/9/10,18.92,7.13,4.11,87.6625,11.0106,18.5304,5.7451,8.7437,20.4233,7.1664,9.3576,,5.7294,12.4221,7.1181,12.0052,5.7751,5.8506,11.0923,12.2801,11.2958,10.6095,,,,13.4075,10.8965,18.3589,3.8649,34.53,16.2945,6.9146,6.5896,
2014/9/11,19.86,7.13,4.08,87.4923,10.816,18.1642,5.8434,8.7437,19.8593,7.127,9.3708,,5.6287,13.6657,7.1181,11.9025,5.7505,5.7674,11.0923,12.2801,11.3226,10.4918,,,,13.6644,10.7267,18.0395,3.8765,34.02,16.3338,7.0333,6.5343,
2014/9/12,19.83,7.13,4.14,88.4966,10.9947,18.2323,5.7732,8.7437,19.8593,7.3322,9.4239,,5.7419,13.6657,7.1181,11.9491,5.8586,5.8506,11.0923,12.2801,11.0544,11.2466,,,,13.4372,10.8335,18.0865,3.8765,34.4,16.3829,7.1817,6.5645,
2014/9/15,20.54,7.13,4.22,87.9519,10.9431,18.1344,5.8293,8.7437,20.8276,8.066,9.4836,,5.7482,13.6657,7.1181,11.9585,5.8389,5.8769,11.0923,12.2801,10.8756,11.1813,,,,13.5953,10.9354,18.0865,3.9616,34.38,16.1472,7.4686,6.5192,
2014/9/16,19.51,7.13,4.06,85.4497,10.5538,17.8491,5.4922,8.7437,18.7463,7.9845,9.1255,,5.4084,13.6657,7.1181,11.2817,5.613,5.671,11.0923,12.2801,10.6253,10.5114,,,,13.4767,10.4888,17.5039,3.7798,32.53,15.8427,7.1125,6.4437,
2014/9/17,20.29,7.13,4.15,87.2795,10.6253,18.0109,5.5905,8.7437,19.0907,8.2375,8.9994,,5.4116,13.6657,7.1181,11.3844,5.6621,5.6666,11.0923,12.2801,10.6373,10.4722,,,,13.7731,10.5519,17.5227,3.8224,32.88,15.9213,7.251,6.6299,
2014/9/18,20.01,7.13,4.5,89.4498,10.8517,18.3516,5.6945,8.7437,18.1823,8.2909,9.2382,,5.5091,13.6657,7.1181,11.4217,5.7358,5.8222,11.0923,12.2801,10.5628,10.6062,,,,13.7632,10.7073,17.6355,3.861,33.24,16.157,7.3499,6.9116,
2014/9/19,21.01,7.13,4.45,88.6838,11.1417,18.326,5.6467,8.7437,18.2372,8.2178,9.404,,5.506,13.6657,7.1181,11.5617,5.834,5.8682,11.0923,12.2801,10.9352,10.5049,,,,13.8719,10.7606,17.7858,3.8765,33.9,16.0784,7.3894,6.9266,
2014/9/22,20.75,7.13,4.53,87.237,11.4833,17.9684,5.7394,8.7437,18.4718,8.0688,9.3509,,5.4839,13.6657,7.1181,11.3424,5.7112,5.763,11.0923,12.2801,10.4287,10.5016,,,,13.9114,10.6539,17.4663,3.8533,32.57,15.5775,7.1916,6.8864,
2014/9/23,20.28,7.13,4.53,87.5433,11.4475,18.1004,5.8069,8.7437,18.5417,8.1082,9.2979,,5.6318,13.6657,7.1181,11.4637,5.888,5.7915,11.0923,12.2801,10.53,10.482,,,,13.1902,10.9111,17.5509,3.8727,32.96,15.715,7.34,6.8864,
2014/9/24,20.43,7.13,4.55,86.6837,11.4515,18.2025,5.863,8.7437,19.0208,8.2066,9.9146,,5.7766,13.6657,7.1181,11.6691,5.9224,6.0435,11.0923,12.2801,10.673,10.4853,,,,13.1111,11.2315,17.7764,3.9462,34,16.049,7.884,6.9317,
2014/9/25,21.36,7.13,4.5,86.5986,11.3006,18.3175,5.8434,9.6195,19.4051,8.2375,9.782,,5.7482,13.6657,7.1181,11.6224,5.8438,6.175,11.0923,12.2801,10.7356,10.3481,,,,13.0321,11.3382,17.6637,3.8959,34.16,15.8525,7.7159,6.982,
2014/9/26,21.29,7.13,4.43,87.5604,11.3244,18.2877,6.1103,10.5809,21.3466,8.6311,9.6427,,5.7451,13.6657,7.1181,11.6084,5.9961,6.1552,11.0923,12.2801,10.7326,10.2402,,,,12.8345,11.3722,17.5697,3.8456,34.84,15.6954,7.6466,6.9719,
2014/9/29,22.35,7.13,4.48,86.7944,11.2648,18.0663,6.1187,11.4787,19.2105,8.707,9.6494,,5.7797,13.6657,7.1181,11.6784,6.109,6.1267,11.0923,12.2801,10.9948,10.3023,,,,13.0321,11.2946,17.9831,3.8688,35.22,15.882,7.795,6.9317,
