ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2014/1/16,0.1942,-0.1678,-0.3185,-0.0931,-2.5277,-1.3684,1.1524,-2.1426,-0.4345,1.9068,0,,0.271,0,-1.5171,-3.7716,-2.6711,-0.8627,-5.296,-0.9921,,,,,,3.3257,-0.7576,-1.3355,1.7038,0.3011,-0.8678,0.3953,-0.4416,,1.7586,0.37,0.4428,1.529,1.0696,0.5734,8.8171,0.3833,0.5217,5.826,,,2.6911,,0.8254,4.2448,4.9041,0.8039,11.6381,4.2526,,,,,,3.6812,0.9365,0.6724,0.9868,0.5399,1.4099,0.3629,0.7438,,2513244378,1844336381,3222446719,16907932169,16217823237,21186325859,1885454337,23256000000,1134579875,543160543.9,1424478326,,2801962418,7403797500,4652215400,1822050949,1383027289,2996316285,1639525104,1591034953,,,,,,2750715807,10128923956,35174126963,2421120000,7575788953,20265940768,1531122892,14698360295,,60.0382,134.3235,-45.5717,59.5576,34.4024,44.4816,59.4119,161.7307,21.985,53.839,43.078,,49.8093,156.5043,143.9456,59.8259,54.0177,46.9972,44.4172,45.9014,,,,,,60.3301,27.2262,20.4145,29.1781,1128.848,23.9435,49.9641,79.92,,14.0489,1756.9159,4.7733,14.1759,5.3138,10.0105,10.3785,21.39,2.6215,2.7244,3.3038,,6.7762,8.5382,2.5137,4.9888,6.5536,4.4035,5.7443,4.7751,,,,,,2.7595,5.259,2.699,1.8281,16.2421,1.8202,2.8737,7.3817,,8.8327,70.5403,15.4375,8.2532,14.6319,22.1071,4.7973,46.8531,6.1008,9.604,19.2267,,10.4018,26.1479,11.8231,7.3433,6.0281,7.6834,14.2278,15.4209,,,,,,5.8389,5.5153,4.1396,6.5974,22.5443,1.9611,3.1758,12.2055,
2014/1/17,-1.7442,-1.8487,-1.5974,-1.2738,-1.2433,-2.6147,-2.4051,0.2105,0.1455,-4.0333,-7.3842,,-0.5405,0,1.3316,0.4762,6.6895,-0.8006,-0.6283,2.5651,,,,,,0.333,-1.8321,-4.3313,-1.0309,-0.0858,-4.4444,-2.1654,-0.6337,,1.0769,0.3479,0.4542,0.9174,0.8328,0.4766,4.7693,0.4931,0.3993,3.1532,6.1145,,2.0834,,0.9299,2.8685,14.8173,1.1239,5.1476,5.0837,,,,,,2.7972,0.9112,1.0969,0.3191,0.3685,2.0425,0.4317,0.3793,,2469408720,1810239406,3170969934,16692561227,16016180675,20632361096,1840107967,23304960000,1136230173,521253445,1319291566,,2786816675,7403797500,4714163960,1830727382,1475545409,2972329068,1756148208,1631847072,,,,,,2759874683,9943355884,33650613072,2396160000,7569291707,19365232289,1497968656,14605214792,,58.991,131.8402,-44.8437,58.799,33.9747,43.3185,57.983,162.0712,22.017,51.6676,39.897,,49.5401,156.5043,145.8624,60.1107,57.6313,46.6209,44.1381,47.0788,,,,,,60.5309,26.7274,19.5303,28.8773,1127.8799,22.8794,48.8822,79.4136,,13.8039,1724.4351,4.6971,13.9953,5.2477,9.7487,10.1289,21.4351,2.6254,2.6145,3.0599,,6.7396,8.5382,2.5472,5.0126,6.992,4.3682,5.7082,4.8976,,,,,,2.7687,5.1626,2.5821,1.8092,16.2282,1.7393,2.8114,7.3349,,8.6786,69.2362,15.1909,8.1481,14.4499,21.529,4.682,46.9518,6.1097,9.2166,17.8069,,10.3456,26.1479,11.9806,7.3782,6.4314,7.6219,14.1384,15.8165,,,,,,5.8584,5.4143,3.9603,6.5294,22.5249,1.874,3.107,12.1282,
2014/1/20,-1.0519,-1.8836,3.2468,-5.4205,4.4964,0.5297,9.987,-3.4244,-1.2346,-0.9965,0,,-3.2065,0,0.4638,-5.2862,0.8842,0.8772,-3.1616,-3.0871,,,,,,-0.6637,4.1991,-0.3962,-0.3906,-1.2446,1.339,0.4024,-3.3801,,1.1705,0.43,1.0173,1.2005,1.3323,0.5587,14.0855,0.2718,0.6398,2.316,3.2084,,3.467,,0.7805,3.7452,10.3608,0.9228,4.1453,3.0949,,,,,,1.5295,2.0288,0.5432,0.3303,0.4196,1.0753,0.3743,0.5926,,2443432034,1776142431,3273923504,15787740624,16736332683,20741646661,2023880099,22506912000,1122202640,516058978.3,1319291566,,2697456793,7403797500,4736028157,1733951782,1488592836,2998402130,1700626608,1581469613,,,,,,2741556931,10360884047,33517305606,2386800000,7475081638,19624527154,1503996699,14111543629,,58.3705,129.3569,-46.2997,55.6118,35.5023,43.5479,63.7738,156.5212,21.7452,51.1527,39.897,,47.9516,156.5043,146.5389,56.9332,58.1409,47.0299,42.7426,45.6255,,,,,,60.1292,27.8497,19.4871,28.7645,1113.8419,23.1857,49.0789,76.7293,,13.6587,1691.9543,4.8496,13.2367,5.4837,9.8004,11.1405,20.7011,2.5929,2.5884,3.0599,,6.5235,8.5382,2.559,4.7476,7.0538,4.4065,5.5277,4.7464,,,,,,2.7504,5.3794,2.5764,1.8022,16.0262,1.7626,2.8227,7.087,,8.5873,67.9321,15.6841,7.7064,15.0997,21.6431,5.1496,45.344,6.0343,9.1248,17.8069,,10.0138,26.1479,12.0361,6.9882,6.4883,7.6887,13.6914,15.3282,,,,,,5.8195,5.6416,3.9516,6.5039,22.2446,1.8991,3.1195,11.7182,
2014/1/21,0,5.0611,0.3145,1.988,0.4131,-2.1076,4.3632,-2.3276,1.1765,0.6565,1.6216,,1.8529,0,2.2313,1.0393,0.7968,-1.2174,1.8609,1.6331,,,,,,-1.3363,-0.1493,0,0.5229,0.7388,3.2684,1.2024,0.198,,1.2073,0.358,0.835,0.9578,1.1083,0.9402,19.8716,0.6082,0.8124,3.9849,2.5928,,1.7712,,1.2798,4.6324,6.208,0.6768,3.5681,2.9386,12.9558,,,,,1.2586,1.5112,0.7085,0.3444,0.4436,1.433,0.4787,0.3652,,2443432034,1866034456,3284218861,16101604374,16805467276,20304504399,2112186188,21983040000,1135405024,519446674,1340685483,,2747437744,7403797500,4841705113,1751972066,1500454134,2961899843,1732273920,1607296032,736037500,,,,,2704921426,10345420041,33517305606,2399280000,7530308230,20265940768,1522080827,14139487280,,58.3705,135.9038,-46.4453,56.7173,35.649,42.6302,66.5563,152.878,22.001,51.4885,40.544,,48.8401,156.5043,149.8087,57.5249,58.6042,46.4573,43.538,46.3705,41.7229,,,,,59.3257,27.8081,19.4871,28.9149,1122.071,23.9435,49.6691,76.8812,,13.6587,1777.5855,4.8648,13.4999,5.5063,9.5938,11.6265,20.2192,2.6235,2.6054,3.1095,,6.6444,8.5382,2.6161,4.7969,7.1101,4.3529,5.6306,4.8239,11.6873,,,,,2.7136,5.3714,2.5764,1.8116,16.1446,1.8202,2.8567,7.1011,,8.5873,71.3702,15.7335,7.8596,15.162,21.1869,5.3742,44.2885,6.1053,9.1847,18.0957,,10.1994,26.1479,12.3047,7.0608,6.54,7.5951,13.9462,15.5786,15.2066,,,,,5.7417,5.6332,3.9516,6.5379,22.4089,1.9611,3.1571,11.7414,
2014/1/22,3.5216,1.495,0.9404,0.7748,1.0627,2.0416,0.226,0.4009,1.3081,2.8261,0.7314,,-0.2756,4.5098,0.6272,2.2857,0.1581,1.3732,3.6218,0.7141,10.0172,,,,,4.2889,1.146,1.5341,1.1704,5.4789,5.1178,1.9802,-1.2516,,1.7648,0.9237,0.8011,0.5247,0.8861,0.6535,14.4572,0.3005,0.9085,4.2207,3.36,,2.1881,0.8228,1.4389,3.4864,6.8154,1.3993,5.8934,3.4291,13.7817,,,,,2.2996,1.4907,1.0747,0.6518,1.5959,2.215,0.705,1.2955,,2529479807,1893931981,3315104931,16226361932,16984064974,20719035854,2116959490,22071168000,1150257706,534126688.7,1350491028,,2739864873,7737694250,4872072054,1792017142,1502826393,3002573820,1795013328,1618774440,809767500,,,,,2820933857,10463977420,34031491545,2427360000,7942883357,21303120228,1552221042,13962510825,,60.4261,137.9356,-46.882,57.1568,36.0278,43.5005,66.7067,153.4909,22.2888,52.9436,40.8405,,48.7054,163.5624,150.7483,58.8397,58.6968,47.0953,45.1149,46.7017,45.9024,,,,,61.8701,28.1268,19.786,29.2533,1183.5478,25.1689,50.6526,75.919,,14.1397,1804.1607,4.9106,13.6045,5.5649,9.7897,11.6528,20.3003,2.6578,2.679,3.1322,,6.626,8.9233,2.6325,4.9066,7.1213,4.4127,5.8345,4.8584,12.8581,,,,,2.83,5.4329,2.6159,1.8328,17.0291,1.9133,2.9133,7.0122,,8.8897,72.4372,15.8814,7.9205,15.3232,21.6195,5.3864,44.4661,6.1851,9.4443,18.228,,10.1713,27.3271,12.3819,7.2222,6.5503,7.6994,14.4513,15.6898,16.7299,,,,,5.988,5.6978,4.0122,6.6144,23.6367,2.0615,3.2196,11.5945,
2014/1/23,0.8986,0.6547,-0.3106,2.7679,-0.1696,-0.6912,2.3112,1.3531,0.7174,0.3805,0.132,,-5.749,3.2833,7.2052,1.9739,-0.4736,-2.744,2.8147,1.3985,10.0094,,,,,-0.974,1.4286,-1.0632,0.2571,4.9898,-0.2562,0,-0.2001,,1.7273,0.4856,0.7334,0.7182,1.0128,0.6141,14.5511,0.2969,1.7512,3.8008,3.8374,,10.7884,0.4984,3.6055,3.2269,6.7972,1.7247,6.1993,4.525,5.995,,,,,1.4634,1.5213,1.0089,0.5182,2.1764,1.6444,0.6273,1.0829,,2552209407,1906330881,3304809575,16675489140,16955258894,20575834079,2165885837,22369824000,1158509196,536159306.1,1352273855,,2582349147,7991746125,5223113895,1827390292,1495709615,2920182944,1845537984,1641412413,890820000,,,,,2793457229,10613462812,33669656996,2433600000,8339215369,21248531835,1552221042,13934567174,,60.969,138.8386,-46.7364,58.7388,35.9667,43.1998,68.2484,155.5679,22.4487,53.145,40.8944,,45.9054,168.9326,161.61,60.0012,58.4188,45.803,46.3848,47.3548,50.4969,,,,,61.2675,28.5286,19.5756,29.3285,1242.6041,25.1044,50.6526,75.767,,14.2667,1815.9719,4.8953,13.981,5.5554,9.722,11.9221,20.575,2.6768,2.6892,3.1364,,6.2451,9.2162,2.8222,5.0034,7.0876,4.2916,5.9987,4.9263,14.1451,,,,,2.8024,5.5105,2.5881,1.8375,17.8788,1.9084,2.9133,6.9981,,8.9696,72.9114,15.8321,8.1398,15.2972,21.4701,5.5109,45.0678,6.2295,9.4802,18.2521,,9.5865,28.2243,13.274,7.3648,6.5193,7.4882,14.858,15.9092,18.4044,,,,,5.9297,5.7792,3.9695,6.6314,24.8161,2.0562,3.2196,11.5713,
2014/1/24,2.6718,0,0.6231,0.0158,1.3931,2.9304,0.551,0.5034,0.9972,1.1794,1.1866,,-0.1173,-0.7266,6.2326,0,1.1102,5.3571,3.7906,4.4678,10.0057,,,,,1.6393,3.9825,1.8665,1.2821,1.5582,1.4772,0.9709,-2.607,,2.9889,0.5827,0.8014,0.771,1.8926,0.8255,16.147,0.3482,1.4272,4.1395,3.1251,,5.2358,0.2619,3.9812,3.5251,6.9354,1.6558,9.9498,7.4294,30.6434,,,,,1.9145,2.3558,1.5008,0.6253,2.3182,1.4578,0.6893,1.86,,2620398208,1906330881,3325400288,16678115615,17191468753,21178788924,2177819092,22482432000,1170061282,542483004.8,1368319293,,2579319999,7933677125,5548647505,1827390292,1512315431,3076621316,1915495200,1714746689,979952500,,,,,2839251610,11036145644,34298106476,2464800000,8469160291,21562415093,1567291149,13571299714,,62.598,138.8386,-47.0276,58.7481,36.4678,44.4657,68.6245,156.351,22.6726,53.7719,41.3797,,45.8515,167.7051,171.6824,60.0012,59.0674,48.2567,48.143,49.4705,55.5494,,,,,62.2719,29.6648,19.941,29.7045,1261.9669,25.4753,51.1444,73.7918,,14.6479,1815.9719,4.9258,13.9832,5.6328,10.0069,11.9878,20.6785,2.7035,2.721,3.1736,,6.2378,9.1493,2.9981,5.0034,7.1663,4.5215,6.2261,5.1464,15.5604,,,,,2.8484,5.73,2.6364,1.8611,18.1574,1.9366,2.9415,6.8157,,9.2092,72.9114,15.9307,8.141,15.5103,22.0992,5.5412,45.2946,6.2916,9.592,18.4687,,9.5753,28.0192,14.1013,7.3648,6.5917,7.8893,15.4212,16.62,20.2459,,,,,6.0269,6.0093,4.0436,6.7164,25.2028,2.0866,3.2508,11.2696,
2014/1/27,-2.1066,-0.1626,-1.2384,-2.7244,-1.441,-3.3808,-3.4521,0.392,-1.763,-1.9983,0.7818,,-0.7634,-0.8234,0.2408,-4.6384,-1.1765,-1.0169,-2.8986,-2.566,0,,,,,0.5376,-0.9809,-1.6102,-1.8987,-0.8055,0.6962,-0.5769,-0.755,,2.056,0.73,0.6618,0.6542,1.1144,0.8792,11.9029,0.4068,1.1351,4.1072,3.4203,,5.2716,0.2296,1.2954,4.9619,5.6865,0.9602,5.7643,4.8868,,,,,,1.1683,1.5249,0.8248,0.5085,1.0973,1.4639,0.5961,0.9136,,2565197750,1903231156,3284218861,16223735457,16943736462,20462780045,2102639584,22570560000,1149432557,531642378.5,1379016251,,2559630533,7868349500,5562008959,1742628215,1494523485,3045333642,1859973600,1670746123,979952500,,,,,2854516403,10927897602,33745832690,2418000000,8400939207,21712533173,1558249084,13468839662,,61.2793,138.6128,-46.4453,57.1475,35.9423,42.9625,66.2555,156.9639,22.2729,52.6973,41.7032,,45.5015,166.3242,172.0958,57.2181,58.3725,47.766,46.7476,48.2011,55.5494,,,,,62.6067,29.3738,19.6199,29.1405,1251.8014,25.6526,50.8493,73.2347,,14.3393,1813.0191,4.8648,13.6023,5.5516,9.6686,11.574,20.7596,2.6559,2.6666,3.1984,,6.1902,9.0739,3.0053,4.7713,7.082,4.4755,6.0457,5.0144,15.5604,,,,,2.8637,5.6738,2.5939,1.8257,18.0112,1.9501,2.9246,6.7642,,9.0152,72.7929,15.7335,7.9192,15.2868,21.3521,5.35,45.4722,6.1807,9.4003,18.6131,,9.5022,27.7885,14.1353,7.0232,6.5141,7.8091,14.9742,16.1935,20.2459,,,,,6.0593,5.9504,3.9785,6.5889,24.9998,2.1011,3.2321,11.1845,
2014/1/28,0.8228,-0.6515,1.8809,-0.2752,3.3662,-1.5285,9.9886,-0.4121,-0.7897,-0.2124,1.7453,,0.5917,-0.4428,2.6643,-1.5703,-1.1905,-4.5548,-2.7463,-1.6794,0,,,,,-1.1765,2.8774,2.9345,0.129,0,-0.1257,1.5474,-10.0277,,1.3616,0.5338,1.4737,0.4667,2.6001,0.7248,15.4252,0.1332,0.6693,2.4356,2.9504,,3.2967,0.23,2.177,3.2024,4.2307,1.63,3.585,3.5715,,4.7744,,,,1.1541,2.8692,1.312,0.5294,0.9592,0.778,0.9813,3.3905,,2586303808,1890832256,3345991002,16179085384,17514096853,20149997220,2312664877,22477536000,1140355918,530513146.6,1403084408,,2574776276,7833508100,5710199633,1715264080,1476731539,2906624952,1808893728,1642687791,979952500,459832000,,,,2820933857,11242332391,34736116719,2421120000,8400939207,21685238976,1582361256,12118229875,,61.7835,137.7098,-47.3188,56.9903,37.1522,42.3058,72.8735,156.3169,22.097,52.5854,42.431,,45.7707,165.5877,176.6811,56.3196,57.6776,45.5903,45.4638,47.3916,55.5494,29.1333,,,,61.8701,30.219,20.1957,29.1781,1251.8014,25.6204,51.6362,65.891,,14.4573,1801.2079,4.9563,13.5648,5.7385,9.5208,12.7301,20.674,2.6349,2.6609,3.2542,,6.2268,9.0338,3.0854,4.6964,6.9976,4.2716,5.8796,4.9302,15.5604,6.0271,,,,2.83,5.837,2.6701,1.8281,18.0112,1.9477,2.9698,6.0859,,9.0894,72.3187,16.0294,7.8974,15.8014,21.0257,5.8843,45.2848,6.1319,9.3804,18.9379,,9.5584,27.6655,14.5119,6.9129,6.4366,7.4534,14.563,15.9216,20.2459,5.1212,,,,5.988,6.1216,4.0953,6.5974,24.9998,2.0985,3.2821,10.063,
2014/1/29,-0.3139,1.3115,-1.2308,0.7468,-0.2303,-1.1034,-1.9608,3.0494,-2.4602,1.7454,-0.2541,,-0.4706,0.2409,-0.6594,0.5447,2.3293,0.3588,2.5169,1.2228,7.9619,10.01,,,,0.2165,0.1376,1.2061,-0.3866,1.3921,-1.5104,-0.381,-1.7679,,1.6356,0.5786,0.9252,0.5171,1.2072,0.7763,20.4583,0.2655,3.3613,2.2287,2.8767,,2.7341,0.2251,1.036,2.3003,4.355,0.9117,1.9209,2.4754,63.1883,56.3818,,,,1.132,1.5119,0.992,0.4293,1.0561,1.2382,0.5886,3.1336,,2578281373,1915630056,3304809575,16299903229,17473768340,19927657621,2267318507,23162976000,1112300852,539772848.2,1399518755,,2562659682,7852380525,5672544626,1724607931,1511129302,2917054177,1854421440,1662775006,1057975000,505861000,,,,2827039775,11257796397,35155083039,2411760000,8517889637,21357708620,1576333213,11903995220,,61.5896,139.5158,-46.7364,57.4158,37.0666,41.8389,71.4447,161.0837,21.5533,53.5032,42.3232,,45.5553,165.9866,175.516,56.6264,59.0211,45.7539,46.608,47.9711,59.9722,32.0496,,,,62.004,30.2606,20.4393,29.0653,1269.2279,25.2334,51.4394,64.7261,,14.4119,1824.8303,4.8953,13.6661,5.7253,9.4158,12.4805,21.3045,2.5701,2.7074,3.246,,6.1975,9.0555,3.065,4.722,7.1606,4.287,6.0276,4.9905,16.7993,6.6304,,,,2.8361,5.8451,2.7023,1.821,18.2619,1.9182,2.9585,5.9784,,9.0609,73.2671,15.8321,7.9564,15.765,20.7937,5.769,46.6657,5.981,9.5441,18.8898,,9.5134,27.7321,14.4162,6.9506,6.5865,7.4801,14.9295,16.1163,21.8579,5.6338,,,,6.0009,6.13,4.1446,6.5719,25.3478,2.0668,3.2696,9.8851,
2014/1/30,-0.1889,1.7799,-0.6231,-2.1109,-0.9232,-0.7753,1.3158,3.8258,-2.0772,-1.4226,-0.828,,-1.4184,-0.9059,-3.2334,0.2709,-2.8257,2.6099,-1.7964,-2.2052,-1.1695,-6.7678,,,,1.8359,-3.022,-2.7627,-0.7762,1.5256,-1.5974,-0.3824,-0.4695,,0.9842,0.605,0.6047,0.8503,0.849,0.5076,12.3553,0.324,1.3294,2.7176,1.4501,,1.8599,0.1949,1.5223,1.6502,4.195,0.9878,1.6486,2.9913,33.3963,30.1215,,,,1.2023,1.2535,0.7258,0.4561,1.2006,0.6507,0.3767,1.0469,,2573410565,1949727031,3284218861,15955835018,17312454290,19773150442,2297151645,24049152000,1089196680,532094071.3,1387930384,,2526309899,7781246000,5489128300,1729279857,1468428631,2993187518,1821108480,1626107868,1045602500,471625500,,,,2878940073,10917588264,34183842934,2393040000,8647834559,21016531166,1570305170,11848107918,,61.4732,141.9991,-46.4453,56.2039,36.7244,41.5146,72.3847,167.2465,21.1056,52.7421,41.9727,,44.9092,164.483,169.8408,56.7798,57.3533,46.9481,45.7708,46.9133,59.2709,29.8805,,,,63.1423,29.3461,19.8746,28.8397,1288.5906,24.8303,51.2427,64.4222,,14.3847,1857.3111,4.8648,13.3777,5.6725,9.3428,12.6447,22.1196,2.5167,2.6688,3.2191,,6.1096,8.9735,2.9659,4.7348,6.9583,4.3989,5.9193,4.8804,16.6028,6.1817,,,,2.8882,5.6684,2.6276,1.8069,18.5405,1.8876,2.9472,5.9503,,9.0438,74.5712,15.7335,7.7885,15.6195,20.6325,5.8449,48.4511,5.8568,9.4083,18.7334,,9.3785,27.4809,13.95,6.9694,6.4004,7.6754,14.6613,15.7609,21.6023,5.2525,,,,6.1111,5.9448,4.0301,6.5209,25.7345,2.0338,3.2571,9.8387,
2014/2/7,2.2082,2.5437,0,-0.6584,-0.9983,1.2579,-1.1429,1.7305,2.8788,2.5467,2.8259,,2.458,1.1194,-0.4204,1.8526,1.2924,-1.0801,0.7927,0.4902,1.8353,1.7237,,,,-1.3786,-1.2748,-0.9471,3.3898,0,-1.1039,1.1516,-3.7736,,1.9222,0.9054,0.5696,0.6145,1.2,0.6042,9.6189,0.2381,1.453,3.4599,2.5516,,2.4713,0.2115,1.4258,2.3768,4.1183,0.9814,1.7638,2.3942,30.0542,23.7844,,,,1.1009,1.3205,1.2339,0.971,,1.1182,0.6814,3.5061,,2630236666,1999322631,3284218861,15850776022,17139617808,20021869315,2270898484,24465312000,1120552342,545644854.1,1427152565,,2588407445,7868349500,5466049425,1761315917,1487406707,2960856921,1835544096,1634078985,1064792500,479755000,,,,2839251610,10778412210,33860096232,2474160000,8647834559,20784530498,1588389299,11401009506,,62.8307,145.6112,-46.4453,55.8338,36.3578,42.0367,71.5575,170.1407,21.7132,54.0853,43.1589,,46.013,166.3242,169.1267,57.8317,58.0946,46.441,46.1336,47.1432,60.3587,30.3956,,,,62.2719,28.972,19.6864,29.8173,1288.5906,24.5562,51.8329,61.9912,,14.7024,1904.5559,4.8648,13.2896,5.6158,9.4603,12.5002,22.5023,2.5891,2.7368,3.3101,,6.2598,9.0739,2.9534,4.8225,7.0482,4.3514,5.9662,4.9043,16.9075,6.2883,,,,2.8484,5.5962,2.6027,1.8681,18.5405,1.8668,2.9811,5.7258,,9.2435,76.4681,15.7335,7.7372,15.4635,20.892,5.7781,49.2895,6.0254,9.6479,19.2628,,9.609,27.7885,13.8914,7.0985,6.4831,7.5925,14.7776,15.8381,21.9987,5.3431,,,,6.0269,5.869,3.992,6.7419,25.7345,2.0113,3.2946,9.4674,
2014/2/10,4.3827,2.3256,2.1944,2.237,3.2941,2.5786,-0.3153,0.1001,7.0692,2.5662,4.2473,,2.3991,1.1993,2.0444,3.7514,2.7113,-2.0782,0.605,2.5366,5.5253,6.3484,,,,1.3978,2.9173,5.9618,2.5221,0,5.2528,2.8463,4.4118,,3.6817,1.4661,1.4295,0.6984,2.2231,0.9642,14.4587,0.2436,4.8826,6.0154,5.2885,,4.217,0.3303,1.5837,4.7672,6.6779,1.908,6.6109,3.5012,40.4174,37.5564,,,,1.6292,1.7187,1.7149,1.1322,,1.9573,1.0169,1.9552,,2760339158,2045818507,3356286359,16205350133,17704216983,20538149401,2263738530,24489792000,1199766646,559647329.6,1487768664,,2650504990,7962711625,5577799769,1827390292,1527735118,2899324494,1846648416,1675528793,1123625000,510212000,,,,2878940073,11092846999,35878752138,2536560000,8647834559,21876298350,1633599620,11903995220,,65.5844,148.9975,-47.4644,57.0828,37.5554,43.1207,71.3318,170.3109,23.2482,55.4732,44.992,,47.1169,168.3189,172.5844,60.0012,59.6697,45.4758,46.4127,48.3391,63.6936,32.3253,,,,63.1423,29.8172,20.86,30.5693,1288.5906,25.8461,53.3082,64.7261,,15.3467,1948.8478,4.9716,13.5868,5.8008,9.7042,12.4608,22.5248,2.7722,2.807,3.4506,,6.4099,9.1828,3.0138,5.0034,7.2393,4.2609,6.0023,5.0287,17.8417,6.6875,,,,2.8882,5.7594,2.7579,1.9152,18.5405,1.9648,3.066,5.9784,,9.6486,78.2464,16.0787,7.9103,15.9729,21.4307,5.7599,49.3388,6.4513,9.8955,20.0809,,9.8395,28.1218,14.1754,7.3648,6.6589,7.4347,14.867,16.2399,23.2142,5.6823,,,,6.1111,6.0402,4.23,6.9119,25.7345,2.117,3.3884,9.8851,
2014/2/11,-0.5322,-1.6667,0,-0.4538,-2.1152,-0.9174,-5.4296,-1.2395,1.3755,-0.4439,0.1797,,-1.7714,-0.6381,6.9469,0.767,1.3199,-1.9424,0.6915,-1.6936,-2.2472,3.2316,,,,0.2121,-1.1152,0.2654,0.246,0,0.8734,-0.369,2.8951,,1.9864,0.6909,1.4335,0.7821,1.7849,0.8631,14.7274,0.3396,4.0617,5.8958,3.9279,,3.7444,0.5029,2.4538,4.4453,6.0757,2.8586,4.4334,3.954,34.3597,33.2626,,,,1.7299,1.4158,1.3195,0.9663,,1.7916,0.8742,2.2742,,2745647820,2011721531,3356286359,16131808836,17329737939,20349726012,2140826001,24186240000,1216269626,557163019.5,1490442904,,2603553187,7911901250,5965281939,1841406069,1547899324,2843006680,1859418384,1647151617,1098375000,526700000,,,,2885045990,10969134951,35973971756,2542800000,8647834559,22067357725,1627571578,12248633579,,65.2353,146.5142,-47.4644,56.8237,36.7611,42.7251,67.4588,168.1999,23.568,55.227,45.0728,,46.2823,167.2448,184.5736,60.4614,60.4573,44.5925,46.7336,47.5204,62.2623,33.3699,,,,63.2763,29.4846,20.9154,30.6445,1288.5906,26.0718,53.1115,66.6,,15.265,1916.367,4.9716,13.5252,5.6781,9.6152,11.7842,22.2456,2.8103,2.7946,3.4568,,6.2964,9.1242,3.2232,5.0418,7.3349,4.1782,6.0439,4.9436,17.4408,6.9036,,,,2.8943,5.6952,2.7652,1.9199,18.5405,1.982,3.0547,6.1514,,9.5972,76.9423,16.0787,7.8744,15.635,21.2341,5.4471,48.7273,6.5401,9.8516,20.117,,9.6652,27.9423,15.1601,7.4213,6.7468,7.2903,14.9698,15.9649,22.6926,5.8659,,,,6.1241,5.9728,4.2412,6.9289,25.7345,2.1354,3.3759,10.1713,
