ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2014/1/16,9.9979,1.1364,1.1259,0.6048,0.2762,-2.2865,-1.785,,,,,7.137,0.2004,0.9449,0.8502,0.9125,0,1.248,1.8229,2.9466,0.9731,,,,,,-0.4132,1.154,1.2166,0.1603,1.9212,0.0962,0.5231,1.3845,,,,,0.6494,0.3234,0.3189,0.6432,1.3955,0.9259,0.1474,1.0859,0.9597,0.6394,,,,,,0.0546,12010616562,4639139119,2011947846,2041315053,2173641223,2837217189,1900282794,,,,,12010616562,8844585040,2358345701,1518400000,5219696409,3606619536,3763476995,1744535234,23822050285,25940393393,,,,,,1518400000,28.5056,44.51,27.6636,38.8111,298.6659,26.7898,35.0776,,,,,16.9503,18.8677,22.0186,90.6233,21.8742,93.2409,582.3964,50.9104,49.8445,16.1724,,,,,,42.1604,6.6095,3.4221,3.7803,2.1401,0.894,2.9384,3.0861,,,,,3.9302,2.6611,4.3547,6.1009,4.2717,3.4257,1.7332,3.297,4.6714,1.3976,,,,,,2.8383,0.6999,0.6518,0.1657,1.2392,0.6324,0.9839,0.8498,,,,,0.4162,0.6169,1.804,2.6832,0.8929,0.1925,1.1846,1.2938,0.7124,0.4637,,,,,,1.2483
2014/1/17,-1.3595,0,-0.8097,0.1336,-1.6529,-2.2023,-0.1514,,,,,1.0802,-2.35,-1.7161,-2.2129,-1.117,-0.1923,-0.7704,-0.6394,1.0733,-2.891,,,,,,-0.8299,0.6272,1.0502,0.2073,1.5164,0.1466,0.4264,0.7242,,,,,0.3591,0.5198,0.3444,0.612,0.4477,0.5241,0.1037,0.9393,0.5557,0.6895,,,,,,0.1205,11847333758,4639139119,1995656771,2044042261,2137713269,2774732020,1897404824,,,,,11847333758,8636737292,2317874870,1484800000,5161391289,3599683729,3734482565,1733380916,24077743132,25190448736,,,,,,1484800000,28.118,44.51,27.4396,38.8629,293.7293,26.1998,35.0244,,,,,17.1263,18.4243,21.6407,88.618,21.6298,93.0616,577.9095,50.5848,50.3795,15.7048,,,,,,41.7941,6.5197,3.4221,3.7497,2.143,0.8792,2.8737,3.0814,,,,,3.971,2.5985,4.28,5.9659,4.2239,3.4191,1.7198,3.2759,4.7216,1.3572,,,,,,2.8136,0.6904,0.6518,0.1644,1.2409,0.6219,0.9622,0.8485,,,,,0.4205,0.6024,1.7731,2.6239,0.8829,0.1921,1.1755,1.2855,0.7201,0.4503,,,,,,1.2375
2014/1/20,-0.3741,5.1966,-0.9184,-0.934,0,-0.0704,-1.5385,,,,,1.2723,1.7409,0.3175,0.1078,-2.2593,-0.9634,0.6211,-0.1287,0.118,1.374,,,,,,0,0.5638,2.6026,0.2031,1.7427,0.0951,0.1872,0.8951,,,,,0.4289,0.4593,0.3026,0.6538,0.7788,0.5319,0.1134,0.5637,0.7253,0.6185,,,,,,0.0943,11803014139,4880217978,1977329311,2024951806,2137713269,2772779358,1868213980,,,,,11803014139,8787095237,2325233203,1486400000,5044781050,3565004695,3757678109,1731150053,24106153448,25536577039,,,,,,1486400000,28.0129,46.823,27.1876,38.5,293.7293,26.1814,34.4856,,,,,17.3532,18.7451,21.7094,88.7135,21.1412,92.1651,581.499,50.5197,50.4389,15.9206,,,,,,41.8228,6.4953,3.5999,3.7152,2.123,0.8792,2.8717,3.034,,,,,4.0237,2.6438,4.2936,5.9723,4.1285,3.3862,1.7305,3.2717,4.7271,1.3759,,,,,,2.8156,0.6878,0.6856,0.1628,1.2293,0.6219,0.9616,0.8354,,,,,0.4261,0.6128,1.7787,2.6267,0.8629,0.1903,1.1828,1.2839,0.7209,0.4565,,,,,,1.2383
2014/1/21,-0.5336,-1.0681,0.7209,1.1448,0.8403,-0.9859,-0.4842,,,,,0.7789,-0.8052,4.9051,1.0764,-2.0363,0.5837,-0.3086,1.0309,1.7089,0.753,,,,,,0.5579,0.5263,2.299,0.1882,1.204,0.1234,0.9179,1.178,,,,,0.1976,0.3444,1.0026,0.4527,0.9392,0.4277,0.0809,0.5423,0.4672,0.6886,,,,,,0.0557,11740033629,4828092819,1991584002,2048133073,2155677246,2745442097,1859168930,,,,,11740033629,8716338557,2439287363,1502400000,4942052983,3585812116,3746080337,1748996960,24518103036,25728870541,,,,,,1502400000,27.8634,46.3229,27.3836,38.9407,296.1976,25.9233,34.3186,,,,,17.4821,18.5942,22.7743,89.6684,20.7107,92.703,579.7043,51.0406,51.3009,16.0405,,,,,,42.0444,6.4606,3.5615,3.742,2.1473,0.8866,2.8434,3.0193,,,,,4.0536,2.6225,4.5042,6.0366,4.0444,3.4059,1.7251,3.3054,4.8079,1.3862,,,,,,2.8305,0.6841,0.6783,0.164,1.2434,0.6272,0.9521,0.8314,,,,,0.4292,0.6079,1.866,2.655,0.8454,0.1914,1.1791,1.2971,0.7332,0.4599,,,,,,1.2449
2014/1/22,1.8478,0.9447,1.4315,2.7297,2.2222,2.4893,0.1769,,,,,0.374,1.5728,0.905,2.4494,2.6966,2.7079,2.0124,1.7857,0.0579,5.0822,,,,,,0.9709,0.6282,1.7049,0.3987,2.9017,0.1916,0.8777,3.2214,,,,,0.303,0.5369,0.9547,1.0805,0.6879,1.5109,0.1979,0.9429,0.4661,1.0856,,,,,,0.2987,11956966498,4873702333,2020093384,2104040833,2203581185,2813785250,1862458039,,,,,11956966498,8853429625,2461362362,1539200000,5075321827,3682913411,3821465854,1780229049,24532308194,27036466353,,,,,,1539200000,28.3782,46.7605,27.7756,40.0037,302.7798,26.5686,34.3794,,,,,17.5526,18.8866,22.9804,91.8647,21.2692,95.2133,591.3702,51.952,51.3306,16.8557,,,,,,42.4672,6.58,3.5951,3.7956,2.2059,0.9063,2.9142,3.0247,,,,,4.0699,2.6637,4.545,6.1845,4.1535,3.4982,1.7599,3.3644,4.8107,1.4567,,,,,,2.859,0.6967,0.6847,0.1664,1.2773,0.6411,0.9758,0.8328,,,,,0.431,0.6175,1.8828,2.72,0.8682,0.1966,1.2029,1.3203,0.7337,0.4833,,,,,,1.2574
2014/1/23,-0.4292,0.8021,-0.504,1.2962,-0.2717,2.9146,-3.0022,,,,,-2.0119,-0.1998,0.7474,0,0.3282,2.4482,0.1517,-0.1253,1.1002,-0.569,,,,,,-0.8242,0.4756,1.8392,0.6378,3.3815,0.1616,1.2266,5.9495,,,,,0.2258,0.5298,0.9765,1.2785,1.1813,2.4324,0.1611,0.9107,0.588,0.7109,,,,,,0.3742,11905649045,4912796202,2009911462,2131312911,2197593192,2895797034,1806543184,,,,,11905649045,8835740455,2479758194,1539200000,5091980433,3773078899,3827264740,1777998186,24802206200,26882631552,,,,,,1539200000,28.2564,47.1356,27.6356,40.5222,301.957,27.343,33.3472,,,,,17.203,18.8489,23.1521,91.8647,21.339,97.5443,592.2675,51.8869,51.8953,16.7598,,,,,,42.131,6.5518,3.6239,3.7764,2.2345,0.9039,2.9991,2.9339,,,,,3.9888,2.6584,4.5789,6.1845,4.1671,3.5838,1.7625,3.3602,4.8636,1.4484,,,,,,2.8363,0.6938,0.6902,0.1655,1.2938,0.6394,1.0042,0.8078,,,,,0.4224,0.6162,1.8969,2.72,0.871,0.2014,1.2047,1.3186,0.7417,0.4806,,,,,,1.2474
2014/1/24,2.8605,0.9284,2.3303,9.9808,0.545,6.4059,5.4392,,,,,1.4195,0.8509,0.2967,1.6632,7.7972,2.5735,-0.303,4.8934,0.9737,0,,,,,,0.277,0.7204,2.2873,0.8418,10.5942,0.2192,2.3961,3.9539,,,,,0.2748,0.6951,0.9676,0.841,3.0248,2.6389,0.1463,3.4789,0.6335,0.6794,,,,,,0.1365,12246210323,4958405716,2056748305,2344035121,2209569177,3081299879,1904805319,,,,,12246210323,8910919428,2487116527,1564800000,5489010532,3870180194,3815666968,1865001861,25043693889,26882631552,,,,,,1564800000,29.0647,47.5732,28.2796,44.5666,303.6026,29.0945,35.1611,,,,,17.4235,19.0092,23.2208,93.3926,23.0028,100.0547,590.4728,54.4259,52.4006,16.7598,,,,,,42.1979,6.7392,3.6576,3.8644,2.4575,0.9088,3.1912,3.0934,,,,,4.04,2.681,4.5925,6.2873,4.4921,3.676,1.7572,3.5247,4.911,1.4484,,,,,,2.8408,0.7136,0.6966,0.1694,1.423,0.6428,1.0685,0.8518,,,,,0.4278,0.6215,1.9025,2.7652,0.9389,0.2065,1.201,1.3831,0.749,0.4806,,,,,,1.2494
2014/1/27,3.0286,-1.0512,-2.1782,0.7563,-1.084,-1.0139,-0.6044,,,,,-0.075,-2.134,-0.2959,0.3067,1.0622,-0.5376,-1.5198,-1.0766,-0.7374,-3.6481,,,,,,-0.5525,0.4976,2.0684,0.5484,10.0117,0.1784,1.1174,2.3703,,,,,0.1414,0.4926,1.237,0.8629,1.5265,1.0838,0.1194,1.6671,0.594,1.0775,,,,,,0.1499,12617095549,4906280557,2011947846,2361761972,2185617208,3050057294,1893293437,,,,,12617095549,8720760849,2479758194,1569600000,5547315651,3849372774,3757678109,1844924090,24859026833,25901934692,,,,,,1569600000,29.945,47.0731,27.6636,44.9037,300.3115,28.7995,34.9486,,,,,17.3956,18.6036,23.1521,93.6791,23.2471,99.5167,581.499,53.84,52.0142,16.1484,,,,,,41.9559,6.9433,3.6191,3.7803,2.4761,0.8989,3.1589,3.0748,,,,,4.0335,2.6238,4.5789,6.3066,4.5398,3.6563,1.7305,3.4867,4.8748,1.3955,,,,,,2.8245,0.7352,0.6893,0.1657,1.4337,0.6359,1.0577,0.8466,,,,,0.4271,0.6082,1.8969,2.7737,0.9489,0.2054,1.1828,1.3682,0.7434,0.463,,,,,,1.2423
2014/1/28,-0.6286,4.6481,-1.3158,0.4619,0,-0.2561,-3.4311,,,,,-0.4502,0.9128,-1.632,-1.3252,-0.3003,1.0811,0,1.5719,3.4857,0.5939,,,,,,-0.5556,0.4965,4.8665,0.627,4.8133,0.1365,1.2442,1.6829,,,,,0.1289,0.4041,0.6378,0.6433,1.1254,1.1771,0.1806,1.7872,1.2027,0.5883,,,,,,0.1734,12537786759,5134328126,1985474849,2372670803,2185617208,3042246648,1828333532,,,,,12537786759,8800362115,2439287363,1548800000,5530657046,3890987615,3757678109,1873925315,25725541482,26055769494,,,,,,1548800000,29.7567,49.261,27.2996,45.1111,300.3115,28.7258,33.7494,,,,,17.323,18.7734,22.7743,92.4377,23.1773,100.5926,581.499,54.6863,53.8273,16.2443,,,,,,41.744,6.8996,3.7874,3.7305,2.4875,0.8989,3.1508,2.9693,,,,,4.0167,2.6478,4.5042,6.223,4.5261,3.6958,1.7305,3.5415,5.0447,1.4038,,,,,,2.8103,0.7306,0.7213,0.1635,1.4404,0.6359,1.055,0.8176,,,,,0.4253,0.6138,1.866,2.7369,0.9461,0.2077,1.1828,1.3897,0.7693,0.4658,,,,,,1.236
2014/1/29,-2.5116,-0.2538,-0.4103,-0.4598,0.274,2.5674,2.4061,,,,,-0.3015,-1.407,-0.1508,0.9298,0.3514,-0.8913,-0.1543,0,0.5522,-0.6642,,,,,,0.419,0.4752,2.19,0.7025,5.1175,0.1121,0.8757,0.9051,,,,,0.1,0.6213,0.717,0.4761,1.5273,0.971,0.1315,1.3218,0.5234,0.4773,,,,,,0.0801,12222884208,5121296836,1977329311,2361761972,2191605200,3120353109,1872325367,,,,,12222884208,8676537924,2435608197,1563200000,5550092086,3856308581,3751879223,1873925315,25867593064,25882705342,,,,,,1563200000,29.0094,49.136,27.1876,44.9037,301.1343,29.4633,34.5615,,,,,17.2817,18.5093,22.7399,93.2971,23.2588,99.6961,580.6017,54.6863,54.1245,16.1364,,,,,,41.9326,6.7264,3.7777,3.7152,2.4761,0.9014,3.2317,3.0407,,,,,4.0071,2.6105,4.4974,6.2809,4.542,3.6629,1.7278,3.5415,5.0725,1.3945,,,,,,2.823,0.7122,0.7195,0.1628,1.4337,0.6376,1.0821,0.8373,,,,,0.4243,0.6051,1.8631,2.7624,0.9494,0.2058,1.1809,1.3897,0.7736,0.4627,,,,,,1.2416
2014/1/30,0.916,0.2545,-1.3388,-2.0208,0.5464,1.2516,-0.5709,,,,,0.1008,0.5607,-0.1511,1.0235,3.4517,-1.6187,-1.2365,3.8095,0.3844,-0.5201,,,,,,-0.4172,0.1978,1.611,0.6641,2.9338,0.1307,0.9833,1.1523,,,,,0.0685,0.3378,0.4667,0.7012,1.4284,0.7678,0.2555,2.5807,0.3497,0.4859,,,,,,0.1097,12334849559,5134328126,1950856313,2314035835,2203581185,3159406339,1861635762,,,,,12334849559,8725183142,2431929030,1579200000,5741666050,3793886320,3705488135,1945312946,25967029171,25748099891,,,,,,1579200000,29.2751,49.261,26.8236,43.9963,302.7798,29.832,34.3642,,,,,17.2893,18.613,22.7056,94.2521,24.0616,98.0823,573.4227,56.7696,54.3325,16.0525,,,,,,41.7419,6.788,3.7874,3.6655,2.426,0.9063,3.2721,3.0233,,,,,4.0088,2.6251,4.4906,6.3452,4.6988,3.6036,1.7064,3.6764,5.092,1.3873,,,,,,2.8101,0.7188,0.7213,0.1607,1.4048,0.6411,1.0956,0.8325,,,,,0.4245,0.6085,1.8603,2.7907,0.9822,0.2025,1.1663,1.4427,0.7766,0.4603,,,,,,1.2359
2014/2/7,0,-1.0152,1.2526,3.7124,0.8152,1.4215,0.7509,,,,,-0.5287,0.9123,1.2103,1.8237,6.2863,6.0329,0.313,0.344,0.0547,2.0164,,,,,,-0.1397,0.3177,1.776,0.4917,4.2387,0.1526,0.9437,1.3099,,,,,0.1222,0.4891,0.5533,1.0137,1.7891,2.5955,0.1308,1.6814,0.2782,0.4379,,,,,,0.1796,12334849559,5082202967,1975292926,2399942882,2221545162,3204317554,1875614476,,,,,12334849559,8804784407,2461362362,1608000000,6102602503,4022767944,3717085907,1952005536,25981234330,26267292346,,,,,,1608000000,29.2751,48.7609,27.1596,45.6296,305.2481,30.2561,34.6222,,,,,17.2215,18.7828,22.9804,95.971,25.5742,103.9995,575.2174,56.9649,54.3623,16.3762,,,,,,41.7103,6.788,3.7489,3.7114,2.5161,0.9137,3.3186,3.046,,,,,3.9931,2.6491,4.545,6.4609,4.9942,3.821,1.7118,3.6891,5.0948,1.4152,,,,,,2.808,0.7188,0.714,0.1627,1.4569,0.6463,1.1112,0.8387,,,,,0.4228,0.6141,1.8828,2.8416,1.0439,0.2147,1.17,1.4477,0.777,0.4696,,,,,,1.235
2014/2/10,-0.7186,1.2821,2.4742,1.7045,1.6173,3.2907,3.3757,,,,,0.9112,3.114,1.9432,1.592,-0.091,7.5862,4.8362,0.6857,2.5697,2.7818,,,,,,1.2587,0.5366,2.5297,1.1054,5.6494,0.3226,1.7784,2.419,,,,,0.2078,1.1484,1.3064,1.6029,2.6253,5.7026,0.4469,2.8999,1.0991,1.388,,,,,,0.208,12246210323,5147359416,2024166153,2440850999,2257473116,3309761276,1938929826,,,,,12246210323,9078966544,2509191526,1633600000,6097049635,4327943443,3896851372,1965390717,26648876764,26998007653,,,,,,1633600000,29.0647,49.3861,27.8316,46.4074,310.1847,31.2517,35.791,,,,,17.3784,19.3677,23.4269,97.4989,25.5509,111.8891,603.036,57.3555,55.7592,16.8317,,,,,,42.2311,6.7392,3.797,3.8032,2.559,0.9285,3.4278,3.1489,,,,,4.0295,2.7316,4.6333,6.5638,4.9897,4.1108,1.7946,3.7144,5.2258,1.4546,,,,,,2.8431,0.7136,0.7232,0.1667,1.4818,0.6568,1.1478,0.867,,,,,0.4267,0.6332,1.9194,2.8868,1.0429,0.231,1.2266,1.4576,0.797,0.4826,,,,,,1.2504
2014/2/11,3.3905,-0.8861,1.6097,0.2793,0.5305,5.8407,0.106,,,,,2.3326,-0.6332,0.1466,4.6033,-1.1384,5.2885,0,0.3405,3.678,1.0684,,,,,,0.8287,0.5237,2.5637,1.7897,3.2731,0.3332,3.7626,2.5666,,,,,0.4069,0.7559,1.1828,4.0249,2.0963,8.0679,0.3133,2.2571,1.2431,0.9613,,,,,,0.4615,12661415168,5101749902,2056748305,2447669018,2269449101,3503074767,1940985519,,,,,12661415168,9021476741,2512870692,1708800000,6027638778,4556825068,3896851372,1972083307,27629032680,27286447905,,,,,,1708800000,30.0502,48.9485,28.2796,46.537,311.8303,33.0771,35.8289,,,,,17.782,19.2451,23.4613,101.987,25.26,117.8063,603.036,57.5508,57.8101,17.0116,,,,,,42.5714,6.9677,3.7633,3.8644,2.5661,0.9334,3.6281,3.1522,,,,,4.1231,2.7143,4.6401,6.8659,4.9329,4.3282,1.7946,3.727,5.418,1.4701,,,,,,2.866,0.7378,0.7168,0.1694,1.4859,0.6603,1.2148,0.868,,,,,0.4366,0.6292,1.9222,3.0197,1.0311,0.2432,1.2266,1.4625,0.8263,0.4878,,,,,,1.2605
2014/2/12,-0.8843,0.2554,4.9505,-1.2256,0.7916,1.4493,-1.2497,,,,,4.6078,2.3529,0.5857,-1.779,7.5541,6.0883,1.1905,-0.5656,-1.2853,-0.7752,,,,,,-0.137,0.2751,2.1452,3.3996,3.121,0.3004,2.7319,3.0479,,,,,0.3931,1.1151,0.9463,1.5842,2.0426,7.3123,0.3093,1.8148,0.8098,1.0401,,,,,,0.1693,12549449816,5114781192,2158567528,2417669732,2287413078,3553843966,1916728340,,,,,12549449816,9233746782,2527587358,1678400000,6482973997,4834257340,3943242460,1960928990,27273903725,27074925053,,,,,,1678400000,29.7844,49.0735,29.6796,45.9666,314.2986,33.5564,35.3811,,,,,18.6065,19.6979,23.5987,100.1727,27.1682,124.9787,610.215,57.2253,57.067,16.8797,,,,,,42.5193,6.9061,3.7729,4.0558,2.5347,0.9408,3.6806,3.1128,,,,,4.3143,2.7782,4.6673,6.7438,5.3055,4.5918,1.8159,3.706,5.3483,1.4587,,,,,,2.8625,0.7313,0.7186,0.1778,1.4677,0.6655,1.2324,0.8571,,,,,0.4568,0.644,1.9335,2.966,1.109,0.258,1.2412,1.4543,0.8157,0.484,,,,,,1.2589
2014/2/13,2.0446,-3.1847,-0.3774,-2.4253,-1.3089,-4.1758,-0.9653,,,,,2.6476,-0.6226,0.7278,-0.858,0,-2.439,-0.4412,0.2275,-2.3958,-1.2074,,,,,,-0.1372,0.7599,2.0915,1.8377,3.0426,0.3109,1.2535,1.8089,,,,,0.842,1.1806,2.4577,2.6618,1.2678,5.8333,0.2846,2.7565,0.8573,0.8063,,,,,,0.2474,12806037080,4951890071,2150421990,2359034764,2257473116,3405441691,1898227101,,,,,12806037080,9176256979,2545983190,1664000000,6482973997,4716348624,3925845802,1965390717,26620466448,26748026100,,,,,,1664000000,30.3934,47.5107,29.5676,44.8518,310.1847,32.1552,35.0396,,,,,19.1059,19.5753,23.7704,99.3132,27.1682,121.9304,607.5229,57.3555,55.6998,16.6759,,,,,,42.4763,7.0473,3.6528,4.0404,2.4732,0.9285,3.5269,3.0828,,,,,4.4301,2.7609,4.7012,6.6859,5.3055,4.4798,1.8079,3.7144,5.2202,1.4411,,,,,,2.8596,0.7462,0.6957,0.1771,1.4321,0.6568,1.1809,0.8488,,,,,0.4691,0.64,1.9476,2.9405,1.109,0.2517,1.2357,1.4576,0.7961,0.4782,,,,,,1.2577
2014/2/14,3.7523,1.7105,1.2311,1.3873,5.305,7.3394,6.1295,,,,,3.8576,0.4819,0.4335,0.5769,4.9679,1.3235,1.9202,0.9081,-0.9605,6.3264,,,,,,-0.5495,0.7002,1.2471,0.9842,2.7573,1.1073,2.8617,6.3957,,,,,0.4694,0.6257,1.1933,1.2914,2.0906,3.4108,0.3532,2.1233,1.1235,1.7423,,,,,,0.1903,13286555047,5036593454,2176894988,2391761258,2377232963,3655382365,2014579336,,,,,13286555047,9220479904,2557020690,1673600000,6805040371,4778770885,4001231319,1983237625,26364773601,28440208916,,,,,,1673600000,31.5338,48.3233,29.9316,45.474,326.6402,34.5152,37.1874,,,,,19.8336,19.6696,23.8735,99.8862,28.5179,123.5442,619.1888,57.8764,55.1648,17.7309,,,,,,42.2221,7.3117,3.7153,4.0902,2.5075,0.9778,3.7858,3.2717,,,,,4.5988,2.7742,4.7216,6.7245,5.5691,4.5391,1.8426,3.7481,5.17,1.5323,,,,,,2.8425,0.7742,0.7076,0.1793,1.452,0.6916,1.2676,0.9009,,,,,0.487,0.6431,1.956,2.9575,1.1641,0.255,1.2594,1.4708,0.7885,0.5084,,,,,,1.2501
2014/2/17,0.0176,1.5524,9.6352,3.7058,6.0453,4.7009,0.8163,,,,,-0.9011,1.3909,0.7194,0.1912,-1.8768,3.0479,0.7246,3.2621,-2.1013,0.3381,,,,,,0.1381,0.4045,1.927,3.6606,3.1217,2.9204,4.1936,3.9593,,,,,0.3654,0.9947,1.5287,1.6203,1.67,5.081,0.3919,4.0153,1.0646,1.2592,,,,,,0.2027,13288887659,5114781192,2386642587,2480395512,2520944779,3827216579,2031024882,,,,,13288887659,9348726387,2575416522,1676800000,6677324395,4924422828,4030225749,2047932665,25810772431,28536355667,,,,,,1676800000,31.5394,49.0735,32.8156,47.1592,346.3867,36.1377,37.491,,,,,19.6509,19.9432,24.0452,100.0772,27.9827,127.3097,623.6757,59.7643,54.0056,17.7908,,,,,,42.2687,7.313,3.7729,4.4843,2.6005,1.0369,3.9638,3.2984,,,,,4.5564,2.8127,4.7556,6.7373,5.4645,4.6774,1.856,3.8704,5.0614,1.5375,,,,,,2.8456,0.7744,0.7186,0.1966,1.5058,0.7334,1.3272,0.9082,,,,,0.4825,0.652,1.9701,2.9631,1.1422,0.2628,1.2686,1.5188,0.7719,0.5101,,,,,,1.2515
2014/2/18,-0.5266,-1.9108,-0.7679,1.4294,2.3753,-1.5306,0.2024,,,,,1.8186,-1.2772,-1.4286,-0.7634,-0.4158,-0.1408,-0.5755,-1.4161,10.0165,-0.4043,,,,,,-0.1379,0.306,1.9251,2.2616,3.0627,2.4332,1.7986,2.7168,,,,,0.1708,0.9378,1.257,1.892,1.5512,2.4636,0.3519,2.2809,2.1808,0.7577,,,,,,0.198,13218909314,5017046519,2368315127,2515849214,2580824703,3768636734,2035136268,,,,,13218909314,9229324489,2538624857,1664000000,6649560053,4917487021,4007030205,2018931440,28396111222,28420979566,,,,,,1664000000,31.3733,48.1358,32.5636,47.8333,354.6144,35.5846,37.5668,,,,,20.0167,19.6885,23.7017,99.3132,27.8663,127.1304,620.0862,58.918,59.4151,17.7189,,,,,,42.2242,7.2745,3.7008,4.4498,2.6376,1.0615,3.9031,3.3051,,,,,4.6412,2.7768,4.6876,6.6859,5.4418,4.6708,1.8453,3.8156,5.5684,1.5313,,,,,,2.8426,0.7703,0.7049,0.1951,1.5273,0.7508,1.3069,0.9101,,,,,0.4914,0.6437,1.9419,2.9405,1.1375,0.2624,1.2613,1.4973,0.8492,0.5081,,,,,,1.2502
2014/2/19,-3.688,3.7662,-0.258,-0.813,-2.5522,-1.399,5.4949,,,,,-1.3505,10.0144,4.058,2.0192,-2.5052,2.8209,0.2894,-0.5525,-1.1506,1.0825,,,,,,1.5193,0.5898,4.6974,1.3324,2.7404,1.8273,1.4056,5.1461,,,,,0.2282,3.8238,2.9209,2.2192,1.2847,2.6657,0.4214,3.8989,1.718,1.1753,,,,,,0.5722,12731393512,5206000219,2362205974,2495395155,2514956787,3715914873,2146965978,,,,,12731393512,10153583626,2641641518,1697600000,6482973997,5056203157,4018627977,2007777123,28069392583,28728649169,,,,,,1697600000,30.2162,49.9487,32.4796,47.4444,345.5639,35.0868,39.6311,,,,,19.7561,21.6602,24.6635,101.3186,27.1682,130.7166,621.8809,58.5925,58.7314,17.9107,,,,,,42.8868,7.0062,3.8402,4.4384,2.6162,1.0344,3.8485,3.4867,,,,,4.5808,3.0549,4.8779,6.8209,5.3055,4.8026,1.8507,3.7945,5.5043,1.5478,,,,,,2.8872,0.7419,0.7314,0.1945,1.5149,0.7317,1.2886,0.9601,,,,,0.4851,0.7082,2.0207,2.9999,1.109,0.2698,1.2649,1.489,0.8394,0.5136,,,,,,1.2698
2014/2/20,-3.8109,-2.1277,-1.2931,-3.6612,0.9524,-3.5208,-0.517,,,,,-4.151,-3.8763,-2.0891,-3.393,-0.6852,3.0178,-2.0202,-2.5556,-7.3887,-1.2048,,,,,,-0.9524,0.8341,2.5501,2.0303,3.1581,1.9629,0.973,3.5629,,,,,0.5523,3.3526,1.8947,1.4865,1.1854,6.2077,0.403,2.8065,1.2219,1.4135,,,,,,0.2057,12246210323,5095234257,2331660207,2404033693,2538908756,3585086551,2135865235,,,,,12246210323,9759999592,2586454021,1640000000,6438551049,5208790907,3937443574,1956467263,25995439488,28382520866,,,,,,1640000000,29.0647,48.886,32.0596,45.7074,348.855,33.8514,39.4262,,,,,18.9471,20.8206,24.1483,97.8808,26.982,134.6614,609.3177,57.0951,54.392,17.6949,,,,,,42.5082,6.7392,3.7585,4.381,2.5204,1.0442,3.713,3.4687,,,,,4.3932,2.9365,4.776,6.5895,5.2691,4.9475,1.8133,3.6975,5.0976,1.5292,,,,,,2.8617,0.7136,0.7158,0.192,1.4594,0.7386,1.2432,0.9551,,,,,0.4652,0.6807,1.9785,2.8981,1.1014,0.278,1.2394,1.451,0.7774,0.5074,,,,,,1.2586
