ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2014/2/13,1.3462,8.079,4.8991,-1.0955,-3.0812,-3.9517,-0.7383,-2.4425,-1.8109,0,3.0172,0,,,-1.2912,0.7894,-6.9964,-2.5773,,,,,2.184,3.631,8.9923,4.6581,2.8306,3.9163,0.7852,1.4619,0.5148,,18.3945,,,,1.1708,1.1613,7.1359,1.6613,,,,,1707480000,21623044830,1922219263,4451976959,1551810000,936962740,12651007579,2695669382,12736887505,826469642.6,1377078259,3719286146,,,825314445.6,6345465600,2628417503,2197373622,,,,,18.5795,1667.688,143.1304,37.0986,-248.898,75.6461,76.7184,2205.3436,71.4767,-8.8534,72.545,74.9308,,,618.2782,63.1905,-44.9789,111.3447,,,,,2.1437,17.2281,31.0402,3.5241,4.4483,3.5766,16.2226,4.0191,9.5885,2.4087,4.4577,9.4731,,,1.8951,12.2163,7.7246,1.3818,,,,,2.3414,105.1139,11.045,1.2645,2.0173,5.9961,23.0712,6.7618,8.0479,5.6684,11.2274,20.9431,,,1.5653,13.7047,9.9488,2.107,,,,
2014/2/14,0.9488,1.7442,0.2747,0.3165,2.0231,0.8,7.0656,-0.7364,0.0271,0,-0.3487,0,,,1.8895,-0.9348,0.9079,1.0582,,,,,1.3048,1.9791,5.382,2.6971,2.336,2.5289,1.4558,1.7889,0.4986,,10.8004,,,,0.7066,0.9502,4.1886,0.7567,,,,,1723680000,22000190961,1927500085,4466065494,1583205000,944458441.9,13544875255,2675819092,12740342045,826469642.6,1372276731,3719286146,,,840909050,6286147200,2652281216,2220626253,,,,,18.7557,1696.7756,143.5236,37.216,-253.9335,76.2513,82.139,2189.1039,71.4961,-8.8534,72.292,74.9308,,,629.9608,62.5998,-45.3873,112.5229,,,,,2.164,17.5286,31.1255,3.5352,4.5383,3.6052,17.3688,3.9895,9.5911,2.4087,4.4422,9.4731,,,1.9309,12.1021,7.7947,1.3964,,,,,2.3636,106.9473,11.0754,1.2685,2.0582,6.0441,24.7013,6.7121,8.05,5.6684,11.1883,20.9431,,,1.5949,13.5765,10.0392,2.1293,,,,
2014/2/17,0,1.3878,4.9315,-0.4732,1.983,0,7.6729,0,1.3557,0,6.3681,0,,,1.1412,-1.6067,4.8843,0.7853,,,,,1.9852,1.6565,4.0267,3.8147,3.2049,,1.9711,2.8475,0.4695,,14.9256,,,,0.7281,1.8646,6.8832,0.9631,,,,,1723680000,22305499734,2022554883,4444932692,1614600000,944458441.9,14584156810,2675819092,12913069025,826469642.6,1459664542,3719286146,,,850505729.6,6185145600,2781827085,2238065726,,,,,18.7557,1720.3227,150.6015,37.0399,-258.969,76.2513,88.4415,2189.1039,72.4654,-8.8534,76.8956,74.9308,,,637.1501,61.594,-47.6041,113.4066,,,,,2.164,17.7718,32.6604,3.5185,4.6283,3.6052,18.7015,3.9895,9.7212,2.4087,4.7251,9.4731,,,1.953,11.9077,8.1754,1.4074,,,,,2.3636,108.4314,11.6215,1.2625,2.099,6.0441,26.5966,6.7121,8.1592,5.6684,11.9007,20.9431,,,1.6131,13.3584,10.5295,2.146,,,,
2014/2/18,-0.7519,-0.2013,4.9608,4.1204,0.2778,0,-2.7859,1.7804,2.4612,0,0.3947,0,,,0.141,8.0353,2.5735,-1.039,,,,,1.2977,1.1387,4.5566,6.1124,3.3852,,2.5889,2.9533,0.7479,,8.1581,,,,0.9133,2.2884,5.6284,1.2412,,,,,1710720000,22260601385,2122890504,4628083642,1619085000,944458441.9,14177853321,2723459788,13230886668,826469642.6,1465426376,3719286146,,,851705314.5,6682137600,2853418223,2214813095,,,,,18.6147,1716.8599,158.0726,38.5661,-259.6884,76.2513,85.9776,2228.0791,74.2489,-8.8534,77.1992,74.9308,,,638.0487,66.5432,-48.8292,112.2284,,,,,2.1477,17.736,34.2806,3.6635,4.6411,3.6052,18.1805,4.0606,9.9604,2.4087,4.7437,9.4731,,,1.9557,12.8645,8.3858,1.3927,,,,,2.3458,108.2132,12.1981,1.3145,2.1048,6.0441,25.8556,6.8316,8.36,5.6684,11.9477,20.9431,,,1.6153,14.4318,10.8005,2.1238,,,,
2014/2/19,2.4621,-0.1614,4.9751,-2.1309,2.0776,0,4.6757,-2.1866,-3.0287,0,-5.4391,0,,,2.3944,1.1276,0,2.8871,,,,,3.0119,1.3643,1.7672,4.0421,4.125,,1.6284,1.4616,0.4228,,9.606,,,,2.2489,1.3357,3.9566,1.8016,,,,,1752840000,22224682706,2228506947,4529463900,1652722500,944458441.9,14840769540,2663908918,12830160074,826469642.6,1385721010,3719286146,,,872098258.7,6757488000,2853418223,2278757830,,,,,19.073,1714.0897,165.9369,37.7443,-265.0836,76.2513,89.9976,2179.3601,72.0001,-8.8534,73.0003,74.9308,,,653.326,67.2936,-48.8292,115.4686,,,,,2.2006,17.7074,35.9861,3.5854,4.7375,3.6052,19.0305,3.9718,9.6587,2.4087,4.4857,9.4731,,,2.0025,13.0096,8.3858,1.433,,,,,2.4036,108.0385,12.8049,1.2865,2.1485,6.0441,27.0645,6.6822,8.1068,5.6684,11.2979,20.9431,,,1.654,14.5945,10.8005,2.1851,,,,
2014/2/20,0.5545,-2.8283,4.9763,-0.1555,-2.171,0,-2.7089,2.6826,-3.3387,0,-6.4449,0,,,0.8253,-0.3559,-2.0311,1.5306,,,,,2.5492,2.5072,0.3082,3.7779,2.4194,,1.4361,3.745,0.7479,,8.6194,,,,2.6509,1.4221,3.2218,2.6504,,,,,1762560000,21596105821,2339404212,4522419632,1616842500,944458441.9,14438742930,2745449377,12401797164,826469642.6,1296412587,3719286146,,,879295768.4,6733440000,2795463492,2313636777,,,,,19.1788,1665.6104,174.1944,37.6856,-259.3287,76.2513,87.5597,2237.8228,69.5962,-8.8534,68.2955,74.9308,,,658.7179,67.0541,-47.8375,117.2359,,,,,2.2128,17.2066,37.7769,3.5798,4.6347,3.6052,18.515,4.0783,9.3363,2.4087,4.1966,9.4731,,,2.0191,12.9633,8.2155,1.4549,,,,,2.4169,104.9829,13.4422,1.2845,2.1019,6.0441,26.3314,6.8614,7.8361,5.6684,10.5697,20.9431,,,1.6677,14.5426,10.5811,2.2185,,,,
2014/2/21,0.7353,0.3326,-4.9661,-3.5826,-2.0804,-6.9161,4.2654,4.9347,-0.2786,0,0.2963,0,,,-4.0928,-1.1429,-0.2439,-3.5176,,,,,1.7377,1.5851,10.8328,3.1234,2.5121,6.7403,1.5233,9.1525,0.4005,,3.7777,,,,1.5205,1.2104,1.7775,1.4719,,,,,1775520000,21667943179,2223226125,4360401483,1583205000,879138753.8,15085633482,2880928737,12367251768,826469642.6,1300253809,3719286146,,,843308219.9,6656486400,2788645289,2232252568,,,,,19.3198,1671.1508,165.5437,36.3355,-253.9335,70.9777,91.2944,2348.2524,69.4024,-8.8534,68.4978,74.9308,,,631.7581,66.2878,-47.7208,113.1121,,,,,2.2291,17.2638,35.9009,3.4516,4.5383,3.3558,19.3047,4.2796,9.3103,2.4087,4.209,9.4731,,,1.9364,12.8151,8.1955,1.4037,,,,,2.4347,105.3321,12.7746,1.2385,2.0582,5.6261,27.4545,7.2,7.8143,5.6684,10.601,20.9431,,,1.5994,14.3764,10.5553,2.1405,,,,
2014/2/24,-3.4672,-0.8703,4.9881,6.1389,2.6912,-0.9744,5.5682,-2.0747,7.1508,0,-2.2157,0,,,-1.5647,9.9952,-10.0244,-1.8229,,,,,1.3677,0.8666,9.4564,5.8886,2.8316,2.8331,1.6418,3.8201,1.065,,5.4927,,,,0.5843,2.0758,7.3382,0.9972,,,,,1713960000,21479370114,2334123390,4628083642,1625812500,870572237.3,15925628982,2821158431,13251613906,826469642.6,1561720890,3719286146,,,830112785.4,7321814400,2509098940,2191560464,,,,,18.65,1656.6071,173.8012,38.5661,-260.7674,70.286,96.3779,2299.5335,74.3652,-8.8534,66.9802,74.9308,,,621.8729,72.9134,-42.937,111.0501,,,,,2.1518,17.1136,37.6916,3.6635,4.6604,3.3231,20.3797,4.1908,9.976,2.4087,4.1158,9.4731,,,1.9061,14.096,7.3739,1.3781,,,,,2.3503,104.4154,13.4118,1.3145,2.1135,5.5712,28.9832,7.0506,8.3731,5.6684,10.3662,20.9431,,,1.5744,15.8133,9.4972,2.1015,,,,
2014/2/25,-4.5369,-4.6823,0,-2.7397,-3.7241,-2.337,-4.4672,-10.0282,-3.5454,0,-8.3837,0,,,-4.1908,6.0215,3.3967,-2.9178,,,,,1.7564,1.4173,10.0021,8.3419,3.7339,3.2724,1.6238,4.3258,1.653,,6.2615,,,,1.0744,4.0464,6.0141,1.0978,,,,,1636200000,20473647098,2334123390,4501286830,1565265000,850226760.6,15214204222,2538245651,12781796520,826469642.6,1430791118,3719286146,,,795324821.9,7762694400,2594326485,2127615729,,,,,17.8038,1579.0402,173.8012,37.5095,-251.0561,68.6434,92.0725,2068.9306,71.7287,-8.8534,61.3647,74.9308,,,595.8117,77.3038,-44.3955,107.8099,,,,,2.0542,16.3123,37.6916,3.5631,4.4868,3.2455,19.4693,3.7705,9.6223,2.4087,3.7707,9.4731,,,1.8263,14.9448,7.6244,1.3379,,,,,2.2436,99.5264,13.4118,1.2785,2.0348,5.441,27.6885,6.3436,8.0762,5.6684,9.4971,20.9431,,,1.5084,16.7655,9.8198,2.0401,,,,
2014/2/26,0.396,-0.4386,2.4887,8.1377,-1.7192,0.2519,7.0423,2.1978,10,0,-2.8854,0,,,1.3575,-0.0413,9.9869,0.5464,,,,,0.9231,1.194,8.626,9.4121,2.1162,1.5075,1.5202,2.3512,1.3424,,4.3252,,,,0.8748,2.77,11.3823,0.5617,,,,,1642680000,20383850401,2392212434,4867588732,1538355000,852368389.8,16285627054,2594031270,14059976172,826469642.6,1389506955,3719286146,,,806121086.4,7759488000,2853418223,2139242045,,,,,17.8743,1572.1146,178.1266,40.562,-246.74,68.8163,98.5565,2114.4016,78.9016,-8.8534,59.5941,74.9308,,,603.8997,77.2719,-48.8292,108.3991,,,,,2.0623,16.2407,38.6297,3.8531,4.4097,3.2536,20.8403,3.8534,10.5846,2.4087,3.6619,9.4731,,,1.851,14.9386,8.3858,1.3452,,,,,2.2525,99.0899,13.7456,1.3826,1.9999,5.4547,29.6384,6.483,8.8838,5.6684,9.2231,20.9431,,,1.5289,16.7586,10.8005,2.0513,,,,
2014/2/27,-0.9862,6.1233,-5.0773,-2.3155,-2.7697,-3.1407,-9.6316,0.6144,-3.2432,0,-4.6689,0,,,-0.744,-7.2521,6.9295,-1.6304,,,,,0.8362,2.7556,9.2017,8.3388,1.9928,1.5348,2.0447,3.1374,0.9978,,4.1031,,,,0.6957,2.1628,12.1895,0.6078,,,,,1626480000,21632024500,2270753525,4754880455,1495747500,825598025.8,14717064027,2609970018,13603976945,826469642.6,1324631843,3719286146,,,800123161.7,7196764800,3051146129,2104363098,,,,,17.6981,1668.3806,169.0826,39.6228,-239.906,66.655,89.0639,2127.3933,76.3426,-8.8534,56.8117,74.9308,,,599.4064,71.6681,-52.2128,106.6317,,,,,2.042,17.2352,36.6683,3.7638,4.2876,3.1515,18.8331,3.8771,10.2413,2.4087,3.491,9.4731,,,1.8373,13.8553,8.9669,1.3233,,,,,2.2303,105.1575,13.0477,1.3505,1.9445,5.2834,26.7838,6.5228,8.5957,5.6684,8.7924,20.9431,,,1.5175,15.5433,11.5489,2.0178,,,,
2014/2/28,0.996,1.2868,-4.8837,2.0741,0.4498,1.6861,-1.2674,-1.5267,2.2346,0,2.9386,0,,,0.1499,-6.3934,1.5642,1.3812,,,,,0.3982,1.465,5.3531,6.093,1.9639,1.3713,1.7162,1.9791,0.636,,2.5187,,,,0.8242,2.7386,6.4864,0.3837,,,,,1642680000,21910394263,2159856259,4853500197,1502475000,839518615,14489922382,2570123147,13907976430,826469642.6,1363556910,3719286146,,,801322746.6,6736646400,3098873554,2133428887,,,,,17.8743,1689.85,160.8251,40.4446,-240.9851,67.7789,87.6893,2094.914,78.0486,-8.8534,58.4812,74.9308,,,600.305,67.086,-53.0296,108.1045,,,,,2.0623,17.457,34.8776,3.8419,4.3068,3.2046,18.5424,3.8179,10.4701,2.4087,3.5935,9.4731,,,1.84,12.9694,9.1072,1.3416,,,,,2.2525,106.5107,12.4105,1.3786,1.9532,5.3725,26.3704,6.4233,8.7878,5.6684,9.0508,20.9431,,,1.5198,14.5495,11.7296,2.0457,,,,
2014/3/3,1.3807,1.1066,0.489,9.7242,1.3433,2.551,6.8323,4.9612,2.3597,0,3.3737,0,,,2.5449,5.426,-1.2101,2.7248,,,,,0.7327,1.4517,3.292,11.9395,1.667,1.8062,1.6264,3.8662,0.7376,,3.0652,,,,0.8294,1.4838,5.1408,0.6087,,,,,1665360000,22152845347,2170417904,5325466109,1522657500,860934906.2,15479917079,2697633133,14236157692,826469642.6,1409559263,3719286146,,,821715690.8,7102176000,3061373434,2191560464,,,,,18.1211,1708.5492,161.6115,44.3775,-244.2222,69.508,93.6805,2198.8477,79.8903,-8.8534,60.4541,74.9308,,,615.5822,70.7261,-52.3879,111.0501,,,,,2.0908,17.6502,35.0481,4.2155,4.3647,3.2863,19.8093,4.0073,10.7172,2.4087,3.7148,9.4731,,,1.8869,13.6732,8.997,1.3781,,,,,2.2836,107.6893,12.4712,1.5126,1.9794,5.5096,28.1721,6.7419,8.9952,5.6684,9.3562,20.9431,,,1.5585,15.339,11.5876,2.1015,,,,
2014/3/4,0.9728,-2.3105,-2.1898,-0.6614,-0.8837,0.1244,-4.9225,-2.2157,-1.6986,0,-0.3347,0,,,-0.146,5.1467,1.8931,0.5305,,,,,0.659,1.3119,3.7517,6.4158,1.2833,1.3602,1.6789,1.7352,0.7389,,2.2035,,,,0.5254,2.6299,5.3776,0.6102,,,,,1681560000,21641004170,2122890504,5290244772,1509202500,862005720.8,14717921161,2637862827,13994339920,826469642.6,1404841073,3719286146,,,820516105.8,7467705600,3119328165,2203186780,,,,,18.2974,1669.0732,158.0726,44.084,-242.0641,69.5944,89.0691,2150.1288,78.5332,-8.8534,60.2518,74.9308,,,614.6836,74.3662,-53.3796,111.6393,,,,,2.1111,17.2424,34.2806,4.1876,4.3261,3.2904,18.8342,3.9185,10.5352,2.4087,3.7023,9.4731,,,1.8841,14.3769,9.1673,1.3854,,,,,2.3058,105.2012,12.1981,1.5026,1.962,5.5164,26.7853,6.5925,8.8424,5.6684,9.3248,20.9431,,,1.5562,16.1284,11.807,2.1126,,,,
2014/3/5,2.3121,-5.0207,1.2438,-2.6631,-0.5944,1.2422,-3.2205,-1.3595,-1.9008,0,-2.4349,0,,,0.5848,1.0305,-1.9672,1.0554,,,,,1.7666,1.9805,2.4565,5.0186,1.3603,1.7323,1.0798,1.2304,0.6613,,3.6739,,,,0.8063,1.4965,4.6057,0.7451,,,,,1720440000,20554464126,2149294615,5149359426,1500232500,872713866.4,14243923700,2662544322,13728340370,826469642.6,1370634195,3719286146,,,825314445.6,7544659200,3057964333,2226439411,,,,,18.7205,1585.2732,160.0387,42.91,-240.6254,70.4589,86.2006,2120.8974,77.0405,-8.8534,58.7847,74.9308,,,618.2782,75.1325,-52.3295,112.8175,,,,,2.1599,16.3767,34.707,4.0761,4.3004,3.3313,18.2276,3.8652,10.3349,2.4087,3.6122,9.4731,,,1.8951,14.525,8.9869,1.4001,,,,,2.3592,99.9193,12.3498,1.4626,1.9503,5.5849,25.9227,6.5029,8.6743,5.6684,9.0978,20.9431,,,1.5653,16.2946,11.5747,2.1349,,,,
2014/3/6,8.0979,1.5291,-0.7371,0.8208,0.1495,-0.7362,0.8846,3.2159,-1.6608,0,-1.463,0,,,1.5988,-1.8487,-0.6689,0.2611,,,,,5.6889,1.2829,2.1371,5.6402,1.2612,1.0998,1.5,2.9963,0.4595,,3.5637,,,,0.8795,0.8092,3.5352,1.1219,,,,,1859760000,20868752569,2133452149,5191625030,1502475000,866288979,14369923025,2748169791,13500340757,826469642.6,1350581888,3719286146,,,838509880.1,7405180800,3037509722,2232252568,,,,,20.2364,1609.5129,158.859,43.2622,-240.9851,69.9402,86.9631,2189.1039,75.761,-8.8534,57.9247,74.9308,,,628.1635,73.7436,-51.9795,113.1121,,,,,2.3348,16.6271,34.4512,4.1096,4.3068,3.3068,18.3889,3.9895,10.1633,2.4087,3.5593,9.4731,,,1.9254,14.2565,8.9268,1.4037,,,,,2.5502,101.4471,12.2588,1.4746,1.9532,5.5438,26.152,6.7121,8.5302,5.6684,8.9647,20.9431,,,1.5903,15.9934,11.4973,2.1405,,,,
2014/3/7,1.7422,-1.8072,0,4.8847,-0.8955,-0.7417,-2.2129,8.6053,7.6766,0,-0.9607,0,,,-0.2861,6.0619,9.9888,-2.0833,,,,,5.7411,0.9229,2.33,10.4474,1.0825,0.916,1.3433,11.0987,1.1122,,3.582,,,,0.5653,1.6796,9.6456,0.8488,,,,,1892160000,20491606438,2133452149,5445218654,1489020000,859864091.7,14051924728,2984659179,14536702637,826469642.6,1337606865,3719286146,,,836110710.2,7854076800,3340919784,2185747306,,,,,20.589,1580.4253,158.859,45.3754,-238.827,69.4215,85.0387,2377.4838,81.5769,-8.8534,57.3682,74.9308,,,626.3662,78.2138,-57.1716,110.7556,,,,,2.3755,16.3266,34.4512,4.3103,4.2683,3.2823,17.9819,4.3328,10.9434,2.4087,3.5251,9.4731,,,1.9199,15.1207,9.8185,1.3745,,,,,2.5946,99.6137,12.2588,1.5466,1.9357,5.5027,25.5733,7.2896,9.1851,5.6684,8.8786,20.9431,,,1.5858,16.9629,12.6457,2.0959,,,,
2014/3/10,-2.7397,-1.0517,-4.9505,-9.9612,-5.5723,-2.7397,-4.8676,-5.6011,-4.23,0,-3.4392,0,,,-4.4476,-10.002,-6.5306,-3.1915,,,,,2.6847,0.9661,4.0662,7.7673,1.7269,1.1066,1.581,7.1665,0.6498,,3.1329,,,,0.7988,1.8177,11.5138,0.7397,,,,,1840320000,20276094363,2027835706,4902810069,1406047500,836306171.4,13367928392,2817485646,13921794588,826469642.6,1291604513,3719286146,,,798923576.7,7068508800,3122737267,2115989414,,,,,20.0249,1563.8038,150.9947,40.8555,-225.5189,67.5195,80.8993,2244.3187,78.1261,-8.8534,55.3952,74.9308,,,598.5077,70.3909,-53.438,107.2208,,,,,2.3104,16.1549,32.7457,3.8809,4.0304,3.1923,17.1066,4.0901,10.4805,2.4087,3.4039,9.4731,,,1.8345,13.6083,9.1773,1.3306,,,,,2.5235,98.5661,11.6519,1.3926,1.8279,5.352,24.3284,6.8813,8.7965,5.6684,8.5732,20.9431,,,1.5152,15.2663,11.8199,2.029,,,,
2014/3/11,0,0.9743,-1.0417,-5.1724,0.7974,-1.2804,-0.5835,-6.2229,-4.4913,0,1.5525,0,,,1.2012,-1.4289,-7.0961,0.5495,,,,,1.788,0.648,2.1873,5.0217,1.0256,0.9905,1.0739,4.2393,0.7509,,2.2043,,,,0.6345,1.221,6.1486,0.4241,,,,,1840320000,20473647098,2006712417,4649216444,1417260000,825598025.8,13289928810,2642157306,13296522920,826469642.6,1311656820,3719286146,,,808520256.3,6967507200,2901145649,2127615729,,,,,20.0249,1579.0402,149.4218,38.7422,-227.3173,66.655,80.4273,2104.6578,74.6172,-8.8534,56.2552,74.9308,,,605.697,69.385,-49.646,107.8099,,,,,2.3104,16.3123,32.4046,3.6802,4.0626,3.1515,17.0068,3.8356,10.0098,2.4087,3.4568,9.4731,,,1.8566,13.4139,8.5261,1.3379,,,,,2.5235,99.5264,11.5305,1.3205,1.8424,5.2834,24.1865,6.4531,8.4015,5.6684,8.7063,20.9431,,,1.5334,15.0481,10.9811,2.0401,,,,
2014/3/12,0.5282,-2.6316,0.7895,-2.7273,0.1582,1.5564,2.0316,-3.0864,-2.2863,0,-0.1799,0,,,0.4451,-1.1965,-3.5253,-0.8197,,,,,1.7164,1.4115,2.156,4.3698,0.8251,1.0418,0.8626,3.0016,0.5563,,2.2426,,,,0.3979,0.7549,4.7745,0.4899,,,,,1850040000,19934866912,2022554883,4522419632,1419502500,838447800.5,13559927364,2560609241,12992523436,826469642.6,1309297725,3719286146,,,812119011.2,6884140800,2798872594,2110176256,,,,,20.1307,1537.4865,150.6015,37.6856,-227.677,67.6925,82.0612,2039.6992,72.9113,-8.8534,56.1541,74.9308,,,608.393,68.5548,-47.8958,106.9262,,,,,2.3226,15.883,32.6604,3.5798,4.069,3.2005,17.3523,3.7172,9.781,2.4087,3.4505,9.4731,,,1.8648,13.2534,8.2255,1.3269,,,,,2.5369,96.9073,11.6215,1.2845,1.8453,5.3657,24.6779,6.254,8.2094,5.6684,8.6907,20.9431,,,1.5402,14.8681,10.594,2.0234,,,,
2014/3/13,-1.9264,-0.4505,4.9608,6.8536,0.4739,0.6386,1.7699,0.4777,0.8242,0,1.8919,0,,,1.6248,0.0699,4.1413,0.551,,,,,1.1606,0.9184,3.8419,6.1101,0.7852,0.7818,0.7674,1.6917,0.4483,,2.6069,,,,0.6685,0.4389,4.5242,0.4272,,,,,1814400000,19845070214,2122890504,4832367395,1426230000,843801873.3,13799926078,2572841451,13099614163,826469642.6,1334068223,3719286146,,,825314445.6,6888950400,2914782056,2121802571,,,,,19.7429,1530.5609,158.0726,40.2685,-228.756,68.1247,83.5136,2049.443,73.5122,-8.8534,57.2164,74.9308,,,618.2782,68.6027,-49.8793,107.5154,,,,,2.2779,15.8115,34.2806,3.8252,4.0883,3.2209,17.6595,3.735,9.8616,2.4087,3.5158,9.4731,,,1.8951,13.2627,8.5662,1.3343,,,,,2.488,96.4708,12.1981,1.3725,1.8541,5.3999,25.1146,6.2838,8.277,5.6684,8.8551,20.9431,,,1.5653,14.8785,11.0328,2.0346,,,,
2014/3/14,0.5357,0.7692,2.4876,-1.0204,-0.6289,1.269,-1.6957,-1.5848,-0.2637,0,-1.6799,0,,,-1.1628,3.4908,1.2865,-0.5479,,,,,0.8414,0.5726,5.1739,3.0836,0.8645,1.2326,0.4649,1.6805,0.3296,,2.0477,,,,0.4427,0.6338,3.7301,0.2604,,,,,1824120000,19997724600,2175698726,4783057524,1417260000,854510018.9,13565927331,2532067418,13065068767,826469642.6,1311656820,3719286146,,,815717766,7129430400,2952282176,2110176256,,,,,19.8486,1542.3344,162.0047,39.8576,-227.3173,68.9892,82.0975,2016.9637,73.3184,-8.8534,56.2552,74.9308,,,611.0889,70.9975,-50.521,106.9262,,,,,2.2901,15.9331,35.1334,3.7861,4.0626,3.2618,17.36,3.6758,9.8356,2.4087,3.4568,9.4731,,,1.8731,13.7256,8.6764,1.3269,,,,,2.5013,97.2129,12.5015,1.3585,1.8424,5.4685,24.6888,6.1842,8.2552,5.6684,8.7063,20.9431,,,1.5471,15.3978,11.1747,2.0234,,,,
2014/3/17,4.7957,4.9843,-0.4854,6.6274,2.8481,0.8772,6.1477,5.9581,7.2977,0,3.5971,0,,,1.6176,8.4327,3.9261,1.3774,,,,,1.7252,1.6465,2.0238,4.486,0.9616,1.1426,1.0644,2.6841,0.7986,,2.8127,,,,0.3872,0.7947,3.5039,0.3184,,,,,1911600000,20994467946,2165137082,5100049554,1457625000,862005720.8,14399922864,2682931339,14018521697,826469642.6,1358838720,3719286146,,,828913200.5,7730630400,3068191638,2139242045,,,,,20.8005,1619.2087,161.2183,42.4991,-233.7915,69.5944,87.1447,2137.1371,78.6689,-8.8534,58.2788,74.9308,,,620.9742,76.9845,-52.5045,108.3991,,,,,2.3999,16.7273,34.9628,4.0371,4.1783,3.2904,18.4273,3.8948,10.5534,2.4087,3.5811,9.4731,,,1.9034,14.8831,9.017,1.3452,,,,,2.6213,102.0582,12.4408,1.4486,1.8949,5.5164,26.2066,6.5527,8.8577,5.6684,9.0195,20.9431,,,1.5721,16.6963,11.6134,2.0513,,,,
2014/3/18,3.2203,0.5988,0,2.3481,-0.6154,0,3.125,-0.4559,0.2957,0,2.4306,0,,,1.3025,1.1199,0.4444,-0.2717,,,,,1.8664,1.4863,1.9794,6.1174,0.9663,1.0902,1.7027,3.0917,0.9792,,3.901,,,,0.7992,1.086,4.2315,0.4436,,,,,1973160000,21120183323,2165137082,5219802099,1448655000,862005720.8,14849920454,2670699129,14059976172,826469642.6,1391866050,3719286146,,,839709465,7817203200,3081828045,2133428887,,,,,21.4704,1628.9046,161.2183,43.497,-232.3528,69.5944,89.8679,2127.3933,78.9016,-8.8534,59.6953,74.9308,,,629.0621,77.8466,-52.7379,108.1045,,,,,2.4772,16.8274,34.9628,4.1319,4.1526,3.2904,19.0031,3.8771,10.5846,2.4087,3.6681,9.4731,,,1.9282,15.0497,9.0571,1.3416,,,,,2.7057,102.6694,12.4408,1.4826,1.8832,5.5164,27.0255,6.5228,8.8838,5.6684,9.2387,20.9431,,,1.5926,16.8833,11.665,2.0457,,,,
2014/3/19,4.7619,0.2551,-2.439,-0.135,0.4644,0.1242,-0.0404,-1.8321,0.7371,0,1.2712,0,,,-1.1429,-0.2051,0.9956,-1.9074,,,,,2.5326,0.9013,2.2916,3.032,0.8941,0.9513,0.7838,1.8622,0.3958,,4.0128,,,,0.6366,0.9971,2.2402,0.5355,,,,,2067120000,21174061341,2112328860,5212757832,1455382500,863076535.4,14843920486,2621770290,14163612360,826469642.6,1409559263,3719286146,,,830112785.4,7801171200,3112509962,2092736783,,,,,22.4928,1633.06,157.2861,43.4383,-233.4318,69.6809,89.8316,2088.4181,79.4832,-8.8534,60.4541,74.9308,,,621.8729,77.687,-53.2629,106.0426,,,,,2.5952,16.8703,34.1101,4.1263,4.1719,3.2945,18.9954,3.806,10.6626,2.4087,3.7148,9.4731,,,1.9061,15.0189,9.1473,1.316,,,,,2.8345,102.9313,12.1374,1.4806,1.892,5.5233,27.0146,6.4033,8.9493,5.6684,9.3562,20.9431,,,1.5744,16.8486,11.7812,2.0067,,,,
