ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2015/10/19,9.42,15.6,20.8096,30.0909,24.9499,6.2478,18.3539,22.2165,37.3344,13.97,18.1715,16.44,26.8274,,17.9653,37.595,33.5424,,,,,47.1256,22.9724,25.3999,44.8541,15.99,21.1017,18.8072,47.6594,
2015/10/20,9.79,16.02,21.3193,30.1803,25.7434,6.3914,18.73,22.7666,37.9795,14.08,17.8834,16.44,27.46,,18.2819,38.96,34.3825,,,,,47.7903,24.2287,25.7749,45.8313,17.03,21.0919,18.8962,48.0418,
2015/10/21,8.81,14.61,19.1904,30.7861,23.5394,5.7525,16.859,20.49,34.1786,12.67,16.0951,16.44,24.712,,16.4517,35.4,30.9448,,,,,43.5479,21.8058,23.1994,43.807,15.33,20.134,17.0075,47.179,
2015/10/22,9.15,16.07,19.99,33.8647,25.0479,6.0632,17.7203,21.4791,35.7565,13.2,17.7046,16.44,25.1964,,17.1244,36.775,32.8184,,,,,45.1901,22.8926,24.275,48.1847,16.73,22.1484,17.6206,50.8655,
2015/10/23,9.6,17.12,20.1799,36.4369,25.7728,6.0925,17.9876,21.6371,36.6199,14.52,19.473,16.44,25.5127,,17.7872,37.915,33.7801,,,,,46.4902,23.78,24.4921,48.8828,16.63,22.4249,18.1348,49.9732,
2015/10/26,9.93,17.58,21.0794,34.6592,27.9964,6.2419,18.2747,22.5325,37.5528,14.88,21.4203,16.44,27.3908,,19.192,38.66,34.6036,,,,,48.6211,24.5078,25.3013,47.7759,18.29,22.6421,18.204,49.1497,
2015/10/27,10.92,18.4,20.9495,35.9204,28.9466,6.8661,19.5517,24.2298,41.3041,15.4,21.1123,16.44,27.8258,,18.7864,40.75,36.7425,,,,,52.1597,26.9606,27.8274,49.152,19.28,23.3334,18.8269,51.1596,
2015/10/28,10.23,17.1,20.9995,34.3414,27.1148,6.5262,18.3935,22.9422,38.8925,14.36,20.1685,16.44,28.6264,,18.3016,44.65,36.7977,,,,,49.061,25.1559,26.071,46.1504,18.01,21.9312,18.9555,48.0614,
2015/10/29,10.31,17.09,20.5997,35.3742,28.0454,6.7606,18.6112,23.469,38.8826,14.62,20.1884,16.44,28.2706,,17.6685,43.45,37.9584,,,,,49.7648,25.9037,26.5545,47.4568,18.23,22.1583,19.3213,48.0614,
2015/10/30,10.29,17.27,20.0599,33.8647,28.5842,6.5701,18.5914,23.2173,37.8703,15.1,20.0692,16.44,27.8159,,17.7674,41.505,38.1352,,,,,48.6896,25.0961,25.9328,46.1803,17.54,22.0299,18.5995,47.8065,
2015/11/2,9.86,16.2,19.89,33.5569,27.154,6.2829,18.0371,22.714,37.3146,14.85,18.1517,16.44,25.7994,,16.5308,39.645,39.0582,,,,,47.7023,23.9694,24.8473,45.1233,16.25,20.9734,17.4327,47.0515,
2015/11/3,9.71,15.83,21.879,35.702,26.7034,6.2419,17.4629,23.4631,37.6719,14.26,17.9331,16.44,25.7005,,16.6495,39.655,40.2631,,,,,47.3308,24.119,24.5513,46.649,16.24,21.5954,17.0669,47.3849,
2015/11/4,10.24,17.41,22.8685,36.9433,28.1532,6.6112,18.2054,24.581,39.4483,15,19.7314,16.44,27.5885,,17.8169,43.55,41.8824,,,,,49.4814,25.5548,25.9525,48.4938,17.12,22.6224,18.6984,49.1889,
2015/11/5,10.32,18.79,23.3483,37.9364,28.1434,6.6229,18.2846,23.9957,39.5674,14.63,20.1884,16.44,26.8274,,17.4014,42.405,40.8434,,,,,48.8851,25.2257,25.7848,48.7232,17.18,22.8298,19.0643,47.9437,
2015/11/6,10.6,20.67,25.6871,38.6217,28.5842,6.9423,18.829,24.4405,40.6789,15.09,21.2614,16.44,27.6478,,17.6586,44.145,42.1256,,,,,50.6153,25.814,26.4755,51.1564,17.86,23.3235,19.6279,49.3164,
2015/11/9,10.7,22.74,26.9665,38.2344,28.2609,6.8837,19.0468,23.9723,40.6491,15.23,21.6687,16.44,29.1404,,18.3808,46.33,46.2044,,,,,50.625,25.5248,26.4262,52.2034,17.78,23.2544,19.9344,48.8261,
2015/11/10,10.79,25.01,27.836,36.993,28.2511,6.9804,18.9082,23.8611,41.711,15.64,22.1456,16.44,29.6841,,18.6578,46.25,47.4867,,,,,50.8303,24.5477,26.2979,52.2034,17.87,24.5677,19.7861,49.2183,
2015/11/11,11.16,25.6,27.5662,36.4468,27.8397,6.9277,19.2844,23.9664,41.6316,15.75,22.2052,16.44,32.4815,,18.8952,48.115,52.2342,,,,,51.192,24.8867,25.9723,51.4456,17.92,24.1924,19.4993,49.0124,
2015/11/12,11.61,24.7,27.8261,37.4498,28.1042,7.0361,19.5319,24.7565,42.6637,15.87,21.8277,16.44,31.6512,,19.3305,51.645,56.8436,,,,,51.5146,26.3524,26.4065,53.3602,18.83,23.8962,20.4486,49.434,
2015/11/13,11.34,23.6,26.8665,36.7447,26.6152,6.7108,18.5914,23.6445,42.366,15.09,21.3806,16.44,30.6924,,18.1038,46.48,51.162,,,,,49.2174,24.9964,26.9591,51.8943,17.77,22.8989,20.2805,49.5811,
2015/11/16,11.62,25.96,27.4962,37.7378,26.8014,6.8104,18.8092,23.9138,42.624,15.33,21.7979,16.44,31.4733,,18.1829,46.8,49.6587,,,,,50.019,25.3454,27.857,52.4627,18.32,23.3926,20.1816,49.9831,
2015/11/17,11.55,26.47,26.9465,39.873,27.4969,6.9745,19.819,23.9138,43.269,15.2,21.0627,16.44,30.3464,,17.9752,44.9,47.973,,,,,52.6094,25.8638,27.9261,57.5983,18.51,23.6987,21.0122,51.9636,
2015/11/18,11.01,24.9,24.8376,38.0059,26.5369,6.7401,18.7102,23.4338,40.9964,14.62,19.2743,16.44,29.5062,,16.9859,43.575,45.0714,,,,,50.6446,24.7172,26.4558,55.7934,17.63,22.5236,20.2805,49.8948,
2015/11/19,11.21,26.75,25.4772,38.7011,27.2226,7.0478,19.2547,24.0952,42.2766,14.99,20.2778,16.44,30.3464,,17.2332,45.67,48.6362,,,,,52.2966,25.3354,27.0676,58.1767,17.89,22.8594,21.0518,50.836,
2015/11/20,11.4,29.43,26.3368,38.9097,27.7124,7.2617,20.5417,24.2883,42.6736,15.14,21.0031,18.0834,31.3052,,17.4805,47.95,49.6753,,,,,55.3366,25.8838,27.2156,63.1527,18.04,23.0075,22.001,51.4537,
2015/11/23,11.39,28.03,25.1674,37.7378,27.2324,7.1738,20.6704,23.9898,41.4629,15.06,20.9335,16.9994,30.3266,,17.2827,46.06,47.2545,,,,,58.7481,26.5518,26.6137,60.8093,17.62,22.4249,21.7044,50.0909,
2015/11/24,11.42,28.55,26.3068,36.993,26.6446,7.0625,21.1158,23.9138,41.4529,15.13,20.397,17.2459,30.5935,,17.4212,49.05,51.3665,,,,,58.5233,26.2427,27.2748,59.7921,17.5,22.2077,21.6846,49.2281,
2015/11/25,11.93,28.5,27.3863,37.1221,27.2226,7.168,21.1257,24.2474,42.3064,15.57,20.854,18.5606,31.0284,,17.995,53.955,51.466,,,,,60.0677,26.6316,27.5511,59.9517,17.67,22.5236,22.2581,49.9144,
2015/11/26,11.66,27.27,27.4762,37.0128,27.1344,7.1592,20.3437,25.8393,43.0706,16.41,20.9534,17.761,30.04,,18.0543,51.545,50.3385,,,,,60.2926,26.7313,27.334,59.6924,17.74,22.5631,22.9799,50.0615,
2015/11/27,10.85,26.6,25.4472,33.686,24.901,6.6024,18.9874,24.3351,41.4728,15.93,19.0756,16.3357,27.7368,,16.4121,52.655,48.697,,,,,56.2066,24.448,25.2026,53.7192,16.47,20.5784,20.9232,45.973,
2015/11/30,10.56,26.84,25.0774,32.3751,24.2446,6.3767,18.829,23.7031,40.2521,17.52,18.8571,17.2554,26.6791,,15.8383,56.145,52.2232,,,,,54.5839,23.8996,24.5513,51.5852,16.16,20.1143,20.9034,44.8553,
2015/12/1,10.62,25.2,25.4572,32.246,23.9998,6.4764,19.0963,23.8494,38.8528,16.3,17.9927,16.8919,26.7384,,15.3734,51.255,48.7744,,,,,54.2711,23.9395,24.6401,49.85,16.26,19.897,20.8837,44.4141,
2015/12/2,10.32,24.15,25.7771,31.9778,24.2446,6.4383,18.7597,23.1119,38.5452,15.21,17.6748,16.4052,27.0547,,14.5523,46.2,46.8179,,,,,54.0072,23.7899,24.5809,49.0124,15.88,20.0155,20.498,43.7082,
2015/12/3,10.53,25.99,26.1069,33.1,24.4993,6.5555,19.0666,23.4397,39.3193,15.46,18.2013,17.0657,27.7862,,14.9876,47.755,48.1554,,,,,55.9231,24.1987,24.9559,52.6023,16.15,20.5685,20.6463,44.9632,
2015/12/4,10.41,26,27.4962,32.4644,24.0683,6.617,18.8587,22.714,38.565,15.09,17.784,17.4387,27.3315,,15.136,46.605,49.0784,,,,,54.0952,23.7102,24.3441,51.5852,16.11,19.9563,20.1519,44.0023,
2015/12/7,10.63,25.62,27.6162,32.8716,24.0781,6.5789,18.7894,22.9013,39.2101,15.15,18.2808,17.8811,28.8637,,15.2646,47.075,48.7468,,,,,54.2809,23.8298,24.4526,51.5852,16.1,20.1834,19.8454,44.7181,
2015/12/8,10.24,27.52,25.6871,31.3522,23.0398,6.2419,17.9876,22.6789,37.4039,14.41,17.784,17.3818,27.3809,,14.859,44.91,49.2442,,,,,51.8567,22.7829,23.2981,48.7232,15.56,19.275,18.9753,42.9533,
2015/12/9,10.15,26.6,25.5872,32.1268,24.4308,6.3181,17.9084,22.8252,41.1453,14.6,19.473,16.7529,27.2129,,14.3643,43.875,47.5309,,,,,52.3259,23.1618,23.3672,49.85,15.64,19.7094,19.3906,43.6886,
2015/12/10,10.12,25.42,25.5172,31.2032,23.4512,6.1306,17.9084,22.4155,40.9766,14.44,18.6385,16.5601,27.0251,,14.6017,44.065,45.9668,,,,,51.5341,22.1548,22.7849,48.1747,15.18,19.1466,19.5784,42.8454,
2015/12/11,10.25,25.32,25.887,31.3919,23.6569,6.154,18.0371,22.357,38.4062,14.72,18.2609,16.1745,26.3925,,14.0972,44.795,45.3201,,,,,51.671,22.3043,22.9724,48.9326,15.19,19.2947,19.4004,43.718,
2015/12/14,10.78,25.5,27.1064,32.3453,23.8724,6.2068,18.3143,22.872,38.9223,14.85,18.7974,16.8761,26.7879,,14.4731,44.95,46.2044,,,,,52.5703,22.8826,23.5744,50.5082,15.44,19.7489,19.9443,45.9044,
2015/12/15,11.19,25.49,26.9465,32.2956,23.8136,6.1745,18.3539,22.8486,38.9719,14.98,18.8769,17.5271,27.5193,,15.2349,45.49,45.9004,,,,,53.6358,23.1219,23.6533,50.8273,15.9,19.818,19.9937,46.3064,
2015/12/16,11.08,28.04,28.0459,32.4049,24.1467,6.28,18.4133,23.03,38.8628,14.93,19.0558,17.5271,27.3513,,15.1557,45.8,46.5858,,,,,53.4305,23.1319,23.5842,50.1392,15.9,19.7094,20.2706,45.6299,
2015/12/17,11.42,28.5,28.6756,32.9113,24.4504,6.4881,18.8488,23.2817,40.53,15.33,19.5724,17.9095,28.2409,,15.4525,47.32,48.6086,,,,,54.0268,23.5108,24.0776,51.6151,16.21,20.2229,20.854,46.0417,
2015/12/18,11.16,29.37,30.0449,32.7425,24.421,6.4969,19.0072,22.9949,44.579,15.06,19.1551,18.7913,27.8851,,15.9274,45.595,47.1661,,,,,52.6485,23.2914,24.0283,51.3259,16.21,20.0748,20.2212,45.6887,
2015/12/21,11.23,29.81,29.6851,32.7624,24.6267,6.6668,19.2052,23.4397,46.8417,15.07,19.0558,19.3349,28.5177,,15.9472,44.745,45.8728,,,,,53.0786,23.6105,24.2651,51.9741,16.38,20.3118,20.2212,45.973,
2015/12/22,11.18,29.8,30.1349,33.1993,24.7344,6.7811,19.1755,23.3519,46.1669,15.09,19.175,19.5308,28.923,,16.5605,45.29,46.2597,,,,,52.8342,23.7899,25.7453,52.2932,16.27,20.529,20.5475,46.1005,
2015/12/23,11.07,28.34,28.6956,32.4744,24.2055,6.5086,18.7498,22.8837,44.8271,15.28,18.7875,21.4839,28.3694,,16.7782,44.255,45.4528,,,,,52.5996,23.8298,24.9855,50.1592,16.01,20.0748,19.9838,45.5809,
2015/12/24,11.02,27.6,28.9855,31.5111,23.6765,6.4441,18.4133,22.3336,45.4325,15.56,18.3305,20.6369,27.6775,,16.9958,43.74,46.7405,,,,,51.3777,23.2117,24.4724,49.1321,15.87,19.5514,19.6279,44.071,
2015/12/25,11.5,28.64,28.9855,31.6302,23.5589,6.4529,18.4825,22.4857,46.6035,15.65,18.41,19.6983,28.4979,,17.164,43.965,46.5471,,,,,51.3875,23.3612,24.6697,49.5808,16.15,19.5317,19.9245,44.4043,
2015/12/28,12.65,27.9,27.936,30.4485,23.3532,6.4002,18.2648,22.0058,43.4675,14.85,18.5987,19.4992,28.5474,,16.0263,41.85,44.6569,,,,,50.8694,22.9325,23.7323,49.5309,15.51,19.0182,19.2521,43.0807,
2015/12/29,13.92,28.23,28.1159,30.5279,23.314,6.3855,18.2351,22.0994,45.4523,14.79,19.3339,19.3791,31.4041,,15.9867,42.195,45.088,,,,,51.1529,22.8926,23.6435,50.209,15.62,19.3441,19.3807,43.5906,
2015/12/30,14.85,27.74,27.7261,32.4744,24.2936,6.62,18.5617,22.5559,45.1249,14.98,21.2713,19.4391,31.4041,,16.7287,42.565,45.0438,,,,,51.8371,23.3313,24.6993,52.6721,15.8,19.9168,19.8751,45.1887,
2015/12/31,14.18,27.02,27.8061,31.4018,24.2642,6.6405,18.1559,22.2165,43.4278,14.51,20.248,19.199,31.4041,,16.422,40.55,43.8721,,,,,51.5439,23.2715,24.3046,51.7148,15.46,19.3934,19.6674,44.1494,
2016/1/4,13.03,24.5,25.0275,28.4821,22.403,6.2712,16.4036,20.4666,39.0811,13.06,18.3404,17.426,31.4041,,14.7996,36.54,39.5722,,,,,48.2888,21.1178,22.5382,46.8385,14.19,17.853,17.7195,41.2081,
2016/1/5,14.33,24.48,25.3173,28.8992,23.1377,6.6375,16.6412,21.2801,37.8108,12.77,19.0061,17.5777,31.4041,,15.3833,36.04,37.776,,,,,48.7775,21.1677,23.1501,47.5365,14.53,17.8135,17.5909,41.4826,
2016/1/6,14.76,25.06,25.5372,29.2766,23.5981,7.039,17.0273,21.9824,38.7933,13.01,19.2048,17.8337,31.4041,,15.779,37.2,38.7929,,,,,49.4227,21.4568,23.4362,48.5836,14.6,18.0801,18.293,42.0316,
2016/1/7,13.28,22.63,22.9985,26.347,21.2765,6.3357,15.4731,19.9632,34.913,11.71,17.2873,16.0513,31.4041,,14.206,33.48,34.9297,,,,,44.8089,19.3331,21.4626,43.7272,13.17,16.2731,16.523,37.8255,
2016/1/8,14,23.1,22.6387,26.2079,21.2275,6.6815,15.8196,20.1213,34.119,11.8,17.7642,15.6689,31.4041,,13.9389,33.005,34.4654,,,,,44.5449,19.6322,20.9989,42.1018,12.91,16.2731,16.4933,37.6785,
2016/1/11,12.6,20.79,20.3798,23.5861,19.4741,6.0133,14.5227,18.108,30.7051,10.63,15.9858,14.1014,31.4041,,12.544,29.705,31.0167,,,,,40.0875,17.668,19.0253,37.8936,11.62,14.6438,14.842,33.9724,
2016/1/12,11.34,19.56,19.4902,23.457,19.2194,5.4566,14.6019,17.7158,31.0326,10.64,15.4989,12.8341,31.4041,,12.366,30.195,31.4477,,,,,38.7777,17.5483,18.6503,36.3579,11.62,14.6636,13.9818,34.0312,
2016/1/13,10.21,17.65,18.0909,22.3249,17.7892,4.9613,13.8693,17.6163,29.7822,10.2,15.2804,12.202,31.4041,,12.3759,28.35,29.2923,,,,,37.7415,16.5712,17.7227,33.3763,11.07,13.5675,13.0918,31.7566,
2016/1/14,10.49,18.3,19.0505,24.5594,18.9549,5.4214,14.5623,18.5586,31.9258,10.7,15.5486,12.8878,31.4041,,13.009,29.765,31.503,,,,,40.7327,18.0269,18.9365,36.7169,11.71,14.9203,14.3971,34.9332,
2016/1/15,9.99,18.2,19.3903,25.7908,18.377,5.4126,14.5821,18.2601,31.2311,10.46,13.9987,13.0616,31.4041,,13.009,28.255,32.0557,,,,,40.7815,17.6281,18.8082,39.9678,11.61,15.1672,14.5849,36.0019,
2016/1/18,10.5,19,20.3698,27.4791,18.6708,5.5298,14.9682,18.7752,31.9457,10.68,13.8994,13.7348,31.4041,,13.1079,29.525,33.15,,,,,42.5117,17.8574,19.1042,41.4536,11.94,15.6411,14.6838,37.2471,
2016/1/19,10.99,20.9,21.2593,29.5944,19.6406,5.7555,15.5028,19.3136,33.474,11.17,14.565,14.3479,31.4041,,13.4839,30.615,34.2443,,,,,43.8705,18.5255,19.716,44.1859,12.51,16.6977,14.9211,39.757,
2016/1/20,10.6,20.48,20.8096,31.0046,19.2684,5.65,14.9979,18.7986,32.9778,10.91,14.1279,14.6702,31.4041,,13.0684,30.09,33.0395,,,,,42.3847,18.0867,19.3213,44.3954,12.23,16.757,14.753,40.3453,
2016/1/21,10.2,19.6,19.7901,29.6838,18.2006,5.354,14.0277,17.751,30.7349,10.48,13.6311,13.7632,31.4041,,12.5638,28.45,30.8951,,,,,40.0582,17.2293,18.0582,41.1146,11.4,15.5918,13.8928,37.6981,
2016/1/22,10.28,20.06,20.4597,31.0542,18.6512,5.5093,14.4435,18.2367,32.8587,10.67,13.4722,13.9971,31.4041,,12.4649,29.35,32.006,,,,,40.8011,17.648,18.8575,42.5007,11.82,16.7866,14.1894,39.1982,
2016/1/25,10.5,20.83,20.7296,30.6669,18.7394,5.5034,14.4633,18.5118,32.5014,10.73,14.0484,14.5312,31.4041,,12.5737,29.63,32.5034,,,,,41.2605,17.7278,19.272,43.1189,11.82,17.1322,14.4762,39.306,
2016/1/26,10.07,19.02,18.7406,27.9955,17.0643,4.9906,13.9287,16.9726,29.2562,9.76,12.6475,13.0774,31.4041,,11.3173,26.665,29.5134,,,,,38.1912,16.0328,17.8411,38.811,10.67,15.4239,13.2599,35.3744,
2016/1/27,9.71,19.2,18.6007,30.796,17.7108,5.1576,13.6614,17.0896,30.2685,9.8,12.5383,12.635,31.4041,,11.2382,26.1,29.1209,,,,,38.4258,16.5214,18.5516,42.6901,11.09,16.7471,13.1611,38.5217,
2016/1/28,9.11,17.31,17.891,30.9649,16.4374,5.0346,13.2259,16.1239,28.4127,9.18,11.2963,11.3772,31.4041,,10.4863,24.19,27.1368,,,,,36.8715,15.5442,17.2984,41.5533,9.98,15.0684,12.3799,35.0019,
2016/1/29,9.59,18.1,19.2703,30.4385,16.937,5.2221,13.5624,17.0896,29.7723,9.56,12.429,11.9997,31.4041,,11.535,25.455,28.3306,,,,,38.2596,16.1524,18.0582,41.5733,9.98,15.2758,12.7952,35.0117,
2016/2/1,9.21,18.55,18.5507,30.8954,16.2317,4.973,13.4932,16.6858,29.1074,9.15,12.5581,11.6679,31.4041,,11.6339,25.65,28.4356,,,,,37.0573,16.3917,17.7227,41.3439,9.16,14.8413,12.6864,33.6979,
2016/2/2,9.64,19.58,19.3903,31.9878,16.7508,5.2719,13.8198,18.3538,30.2883,9.55,12.886,12.2304,31.4041,,12.2868,26.7,29.5686,,,,,39.022,17.0797,18.4529,42.6104,9.44,15.6806,13.1808,35.0607,
2016/2/3,9.99,19.81,19.1704,31.1337,16.8488,5.4917,13.8198,19.3136,30.4273,9.7,12.886,12.1609,31.4041,,12.4451,27,29.4304,,,,,40.4687,16.8504,18.67,41.8724,9.26,15.6017,13.2995,35.0705,
2016/2/4,10.25,21.2,20.6097,32.2658,17.319,5.65,13.9683,19.5009,31.2311,9.95,12.886,12.6413,31.4041,,12.6133,27.555,30.1213,,,,,41.5538,17.0697,18.9858,42.6203,9.94,15.8979,13.6654,36.247,
2016/2/5,9.99,20,19.96,31.382,17.0545,5.5152,13.6119,19.1146,30.8639,9.91,12.886,12.537,31.4041,,12.5144,27,29.4857,,,,,41.2312,16.7606,18.8575,42.0819,9.65,15.7991,13.8038,36.1196,
2016/2/15,10.99,19.12,20.1899,30.6868,17.4659,5.6412,13.9881,19.4658,30.8242,9.76,12.886,12.379,31.4041,,12.6529,26.6,29.4912,,,,,41.9937,16.7008,19.3312,41.8924,9.55,15.7991,13.7543,36.247,
2016/2/16,12.09,20.05,20.6696,32.6432,18.0929,5.8375,14.6514,20.0101,32.1144,10.34,12.886,13.2955,31.4041,,13.6026,28.325,31.1769,,,,,43.5283,17.5384,20.1996,44.0763,10.13,16.5397,14.2092,37.6785,
2016/2/17,13.1,20.85,20.8296,35.0763,18.6121,6.0514,14.7999,20.6129,32.9778,10.54,12.886,14.3226,31.4041,,14.0972,29.37,32.0225,,,,,44.9457,18.2961,20.5252,45.8812,11.14,16.8755,14.3773,38.6589,
2016/2/18,12.56,20.31,20.6497,34.1527,18.2594,5.861,14.6613,19.9808,32.3625,10.61,12.886,14.0476,31.4041,,13.8895,28.775,31.5583,,,,,44.3397,17.8474,20.318,45.6917,11.12,16.4904,14.1202,37.8648,
2016/2/19,12.46,20.49,20.3998,34.6592,18.9059,5.8698,15.1959,19.8403,32.8686,10.57,12.886,14.1962,31.4041,,13.8301,29.005,32.1883,,,,,44.1637,18.1864,20.4167,46.5393,11.16,16.6483,14.1993,38.3648,
2016/2/22,12.6,20.71,20.8695,34.7287,19.092,5.9225,15.3147,20.1037,33.3152,10.84,12.886,14.3447,31.4041,,14.3148,29.69,32.6084,,,,,44.2908,18.5653,20.4956,46.8385,11.59,16.9643,14.3081,38.7668,
2016/2/23,12.94,20.05,21.3293,33.8449,18.7296,5.8023,14.9484,19.6238,32.5312,10.7,12.886,14.5312,31.4041,,13.9389,29.63,32.3928,,,,,43.1569,18.1366,20.1206,46.0008,11.48,16.6385,14.0708,38.1393,
2016/2/24,12.48,19.25,21.6392,35.1657,18.9843,5.8756,15.0771,19.6999,34.119,10.8,12.886,14.0129,31.4041,,13.5729,29.2,31.9728,,,,,43.1373,18.3958,20.2982,46.9881,11.87,17.2408,15.1288,38.5609,
2016/2/25,11.23,17.33,19.4802,31.6501,17.0839,5.2895,13.5822,17.7334,31.0525,9.72,12.886,12.6128,31.4041,,12.643,26.28,28.7783,,,,,39.1589,16.5612,18.2655,42.2913,10.68,15.5128,13.6159,34.7666,
2016/2/26,11.32,17,19.4902,32.4942,16.8586,5.4038,13.3843,18.2601,31.6876,9.73,12.886,12.2304,31.4041,,12.4946,25.245,29.1873,,,,,39.7943,16.4615,17.8707,43.8569,10.41,15.3054,13.2303,35.7862,
2016/2/29,10.45,15.3,17.7011,31.2131,15.83,5.3892,12.2854,17.8505,29.2761,9.05,12.886,11.0453,31.4041,,11.5053,22.72,26.4183,,,,,37.0573,15.3249,16.953,43.458,9.39,14.1106,11.925,34.3548,
2016/3/1,11.02,15.58,18.2409,31.4614,16.3198,5.4712,12.523,18.3479,30.0402,9.22,12.886,11.4846,31.4041,,12.0494,23.64,27.4463,,,,,38.0641,16.8604,17.4662,44.7743,9.79,14.4266,12.2612,36.0019,
2016/3/2,11.63,16.65,19.1604,32.4446,17.3092,5.6969,13.0873,19.2668,31.5785,9.74,12.886,12.3695,31.4041,,12.9002,24.84,28.6843,,,,,40.3026,18.2064,18.3839,48.3642,10.3,15.3252,12.9831,38.2471,
2016/3/3,11.47,16.06,19.1904,32.0275,17.1917,5.65,13.3744,19.0093,31.8663,9.86,12.886,12.0693,31.4041,,12.6825,24.9,28.4633,,,,,39.8431,18.4058,18.4233,47.3271,10.26,15.256,12.9633,38.8158,
2016/3/4,11.6,14.84,18.4408,30.2896,17.2504,5.647,12.7903,18.6991,30.7151,9.61,12.886,11.3772,31.4041,,11.8021,24.1,27.3966,,,,,39.5206,18.7348,17.9596,46.0108,11.29,14.9993,12.5282,37.9334,
2016/3/7,12.76,14.99,19.1404,30.2399,17.9753,5.6763,12.9982,18.582,31.0029,9.83,12.886,11.7058,31.4041,,12.0197,24.615,28.408,,,,,39.3251,19.034,18.3247,46.2601,12.04,15.3054,12.7754,38.5707,
2016/3/8,12.44,15.25,20.2898,29.5646,17.6227,5.5562,13.1764,18.2718,30.8342,10.39,12.886,11.6616,28.2607,,12.5045,24.85,28.5738,,,,,38.8559,18.4955,18.0089,45.0236,11.71,15.0783,12.7556,37.7275,
2016/3/9,12.01,15.37,19.1104,29.0482,17.2113,5.4536,13.1467,17.8505,30.3777,10.03,12.886,11.3487,25.4336,,12.0692,25.08,28.6125,,,,,38.3671,18.0269,18.0089,43.5577,11.09,14.7228,12.3502,36.9529,
2016/3/10,11.47,15.23,18.7006,27.9955,16.8194,5.3598,12.82,17.5812,29.4646,9.75,12.886,11.3456,22.8932,,11.7328,24.265,27.9493,,,,,37.9175,17.5683,17.7326,41.7229,11.28,14.3278,12.1129,35.6293,
2016/3/11,11.09,14.98,18.9205,27.3599,16.5353,5.2456,12.7012,17.6866,29.0776,9.67,12.886,11.2697,20.6593,,11.6834,24.2,28.408,,,,,38.0641,17.0996,17.6142,41.2841,11.44,14.2488,12.1525,35.6882,
2016/3/14,11.73,15.69,19.4503,28.1643,17.0643,5.3921,13.117,18.3479,30.4173,10.04,12.886,11.8417,21.2721,,12.2967,25.355,30.0384,,,,,39.4228,17.8474,18.0977,42.8696,11.85,14.8216,12.5678,36.7471,
2016/3/15,11.54,15.89,19.4802,28.2537,17.0447,5.2749,12.9982,18.1841,31.251,9.88,12.886,11.6173,20.5209,,12.0593,25.23,29.1154,,,,,38.7288,17.6979,17.7819,42.1716,11.41,14.8314,12.4096,36.0411,
2016/3/16,11.17,15.28,18.9805,27.4592,16.6431,5.3218,12.8299,17.7978,30.338,9.74,12.886,11.4182,20.3034,,12.0692,24.9,28.9662,,,,,38.24,17.0099,17.5056,40.3467,10.96,14.4858,12.0931,35.3058,
2016/3/17,11.69,16.03,20.02,28.4325,17.1427,5.4888,13.2061,18.6113,32.2533,10.06,12.886,11.9997,21.025,,12.544,26.1,30.37,,,,,39.5499,17.7477,18.0286,41.6929,11.25,14.9499,12.5678,36.8745,
2016/3/18,12.43,17.63,20.7796,29.4355,17.9263,5.6851,14.0178,19.3195,35.4786,10.46,12.886,12.8309,22.1123,,13.0585,28.4,31.6136,,,,,40.9086,18.5653,18.8181,43.458,12.1,15.572,13.1116,37.9726,
2016/3/21,12.89,18.87,22.8585,30.3988,18.377,5.8023,15.2949,19.6121,36.2229,10.74,12.886,13.0268,22.3693,,13.7015,29.655,32.2215,,,,,41.9741,19.5524,19.5088,44.535,12.78,15.9966,13.5566,38.8844,
2016/3/22,12.89,19.01,23.8381,30.2598,18.808,5.9547,15.6909,20.7709,35.8458,11.35,12.886,13.3903,23.3578,,14.4336,29.455,32.6084,,,,,42.1501,19.5724,19.7259,44.535,12.61,15.9078,13.8928,39.0707,
2016/3/23,13.04,19.45,24.1079,29.7434,18.6121,5.8815,15.7107,20.3963,36.2329,11.18,12.886,13.7822,23.1206,,14.4039,29.565,32.6526,,,,,42.0523,19.3929,19.4397,44.2358,12.51,15.8189,13.7939,40.0217,
2016/3/24,12.55,21.4,23.948,29.1177,18.6708,5.8698,15.3939,20.0744,35.5382,10.98,12.886,14.0255,22.9822,,14.305,28.14,32.8074,,,,,42.0132,19.0439,19.1042,43.2984,12.09,16.1052,13.6258,38.6001,
2016/3/25,13.33,20.45,24.1779,29.1574,18.7492,5.9137,16.0373,20.0569,35.0321,11,12.886,13.5862,22.4188,,14.4039,28.19,34.1614,,,,,42.7757,19.702,20.1404,43.0392,12.29,16.046,13.9224,38.5119,
