ÈÕÆÚ,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH
2015/5/27,0,0,-1.629,10.0067,4.0838,1.4793,7.7756,10.0036,,-0.9569,,,5.7856,8.909,6.1242,3.8012,7.9285,33.8162,,0.579,23550444834,11626994692,10347250265,4882119271,5904333162,8396640000,4439606091,5706501900,,8396640000,-11.2393,55.5925,-117.1435,173.4591,-81.9323,33.5897,60.551,134.5693,,18.6085,4.002,3.6744,6.3882,5.7524,13.1376,2.0401,8.8325,12.4073,,1.1302,2.5289,7.551,20.105,4.6289,24.2378,0.9095,15.3805,32.2759,,0.5038
2015/5/28,0,0,-2.9899,1.8799,-2.9175,-6.4869,-5.5783,-1.9627,,-3.7842,,,8.6886,10.9786,7.5894,4.1446,9.4335,40.6541,,1.3325,23550444834,11626994692,10037879857,4973899560,5732073945,7851960000,4191952348,5594499900,,7851960000,-11.2393,55.5925,-113.641,176.72,-79.5419,31.4108,57.1733,131.9281,,17.9055,4.002,3.6744,6.1972,5.8605,12.7543,1.9078,8.3398,12.1638,,1.0875,2.5289,7.551,19.5038,4.7159,23.5307,0.8505,14.5225,31.6424,,0.4848
2015/5/29,0,0,-0.9483,10,0.829,-0.9353,3.5053,-8.5085,,2.3431,,,5.6555,9.399,5.28,2.2395,8.1934,30.897,,0.753,23550444834,11626994692,9942688962,5471289516,5779593729,7778520000,4338893569,5118491400,,7778520000,-11.2393,55.5925,-112.5634,194.392,-80.2013,31.117,59.1774,120.703,,18.3232,4.002,3.6744,6.1385,6.4466,12.86,1.8899,8.6321,11.1288,,1.1129,2.5289,7.551,19.3189,5.1875,23.7257,0.8425,15.0316,28.9501,,0.4961
2015/6/1,0,0,6.7496,10.0108,5.4471,6.6876,3.2344,3.7199,,3.5977,,,5.8123,4.7463,5.1855,2.5751,5.0079,28.2741,,0.8572,23550444834,11626994692,10613784770,6019010599,6094412298,8298720000,4479230689,5308894800,,8298720000,-11.2393,55.5925,-120.161,213.8523,-84.5699,33.198,61.0915,125.193,,18.9858,4.002,3.6744,6.5528,7.092,13.5605,2.0163,8.9113,11.5428,,1.1531,2.5289,7.551,20.6228,5.7068,25.0181,0.8989,15.5177,30.027,,0.5141
2015/6/2,0,0,10,4.6729,5.9129,5.236,-0.4792,-1.512,,1.5785,,,7.2942,15.1291,5.7346,3.3094,4.8125,21.1799,,0.8876,23550444834,11626994692,11675163247,6300272776,6454770660,8733240000,4457767365,5228626700,,8733240000,-11.2393,55.5925,-132.1771,223.8453,-89.5705,34.9362,60.7987,123.3001,,19.2912,4.002,3.6744,7.2081,7.4234,14.3623,2.1219,8.8686,11.3683,,1.1717,2.5289,7.551,22.6851,5.9735,26.4974,0.9459,15.4434,29.573,,0.5223
2015/6/3,0,0,1.1822,-4.5113,-1.227,-0.7008,-1.963,5.141,,-1.3986,,,10.1849,8.7652,4.0387,3.3409,5.9969,25.4047,,0.6411,23550444834,11626994692,11813190045,6016049944,6375571020,8672040000,4370263043,5497431500,,8672040000,-11.2393,55.5925,-133.7397,213.7471,-88.4715,34.6914,59.6053,129.639,,19.0062,4.002,3.6744,7.2933,7.0885,14.1861,2.107,8.6945,11.9527,,1.1544,2.5289,7.551,22.9533,5.704,26.1723,0.9393,15.1402,31.0934,,0.5146
2015/6/4,0,0,2.1757,0,-4.1304,3.8109,-1.7756,-7.3345,,0.3152,,,6.811,5.791,3.1292,3.1204,4.7687,16.6366,,0.664,23550444834,11626994692,12070205461,6016049944,6112232217,9002520000,4292664870,5094224300,,9002520000,-11.2393,55.5925,-136.6494,213.7471,-84.8172,36.0134,58.5469,120.1307,,19.0623,4.002,3.6744,7.452,7.0885,13.6002,2.1873,8.5402,11.076,,1.1578,2.5289,7.551,23.4527,5.704,25.0912,0.9751,14.8714,28.8128,,0.5161
2015/6/5,0,0,2.4054,-0.0984,2.5591,1.1557,-0.5,1.539,,0.7855,,,7.6072,7.7818,4.2336,3.5323,5.3074,12.0375,,0.9011,23550444834,11626994692,12360537690,6010128635,6268651506,9106560000,4271201546,5172625700,,9106560000,-11.2393,55.5925,-139.9363,213.5367,-86.9878,36.4296,58.2542,121.9795,,19.2174,4.002,3.6744,7.6312,7.0815,13.9482,2.2126,8.4975,11.2465,,1.1672,2.5289,7.551,24.0168,5.6984,25.7334,0.9864,14.797,29.2563,,0.5203
2015/6/8,9.919,0,-2.965,4.0887,10.0126,0.1344,-3.363,-0.1083,,-1.8706,0.6046,,5.9788,9.5321,5.0893,3.0241,4.7241,12.8494,,0.7366,25886420131,11626994692,11994052745,6255862959,6896308653,9118800000,4127562375,5167025600,,9118800000,-12.3542,55.5925,-135.7873,222.2675,-95.6976,36.4786,56.2951,121.8475,,18.8653,4.399,3.6744,7.405,7.371,15.3448,2.2156,8.2117,11.2343,,1.1458,2.7798,7.551,23.3047,5.9313,28.3099,0.9877,14.2994,29.2246,,0.5108
2015/6/9,9.9448,0,-1.9841,-3.4075,5.168,-1.2081,3.28,-2.4566,,-1.2708,1.2025,,4.4016,4.5297,6.1251,2.3329,5.1232,9.9575,,0.4629,28460760254,11626994692,11756075508,6042695835,7252707033,9008640000,4262946421,5040090000,,9008640000,-13.5828,55.5925,-133.0931,214.6938,-100.6432,36.0379,58.1416,118.8541,,18.6177,4.8364,3.6744,7.258,7.1199,16.1378,2.1888,8.481,10.9583,,1.1308,3.0562,7.551,22.8423,5.7292,29.773,0.9758,14.7684,28.5067,,0.5041
2015/6/10,-2.5126,0,1.5789,0.8819,6.4974,1.6304,-0.2324,2.6667,,1.2068,12.0453,,5.2642,4.8289,7.078,2.9413,3.759,12.5693,,0.558,27745665776,11626994692,11941697753,6095987616,7723944891,9155520000,4253040271,5174492400,,9155520000,-13.2415,55.5925,-135.1946,216.5872,-107.1824,36.6255,58.0065,122.0236,,18.8405,4.7149,3.6744,7.3726,7.1827,17.1863,2.2245,8.4613,11.2506,,1.1443,2.9794,7.551,23.203,5.7798,31.7075,0.9917,14.7341,29.2668,,0.5101
2015/6/11,0.6873,0,10.004,10.0049,3.5632,0.4679,2.8727,1.3348,,-0.6359,6.9211,,9.7229,8.798,6.1648,2.1091,4.6587,15.3816,,0.3193,27936357637,11626994692,13136343482,6705882443,7999163640,9198360000,4375216118,5243560300,,9198360000,-13.3325,55.5925,-148.7194,238.2564,-111.0015,36.7969,59.6728,123.6523,,18.7136,4.7473,3.6744,8.1102,7.9013,17.7987,2.2349,8.7044,11.4007,,1.1366,2.9999,7.551,25.5242,6.358,32.8373,0.9963,15.1574,29.6575,,0.5067
2015/6/12,6.6553,0,-2.8623,3.9735,0.9901,2.8609,6.8679,-1.0324,,0.4,11.3024,,6.7939,10.1245,4.9272,2.8712,6.8884,13.9119,,0.5252,29795603281,11626994692,12760339448,6972341348,8078363280,9461520000,4675702658,5189426000,,9461520000,-14.2198,55.5925,-144.4626,247.7236,-112.1005,37.8496,63.7711,122.3757,,18.7937,5.0633,3.6744,7.8781,8.2152,17.9749,2.2988,9.3022,11.283,,1.1415,3.1995,7.551,24.7936,6.6107,33.1624,1.0248,16.1984,29.3513,,0.5089
2015/6/15,2.4,0,0.4103,-5.4352,2.2059,-3.9457,1.3466,-3.0216,,-2.8685,10.8573,,6.2052,6.3178,5.3404,2.5797,5.8234,9.2524,,0.4866,30510697760,11626994692,12812694440,6593377572,8256562470,9088200000,4721931357,5032623200,,9088200000,-14.5611,55.5925,-145.0553,234.2592,-114.5733,36.3562,64.4016,118.678,,18.2552,5.1848,3.6744,7.9104,7.7687,18.3714,2.2081,9.3942,10.9421,,1.1088,3.2763,7.551,24.8954,6.2514,33.8939,0.9844,16.3585,28.4644,,0.4943
2015/6/16,-2.0313,0,-7.1694,-8.8909,-10,-4.5118,-3.042,-0.7418,,-1.5587,8.0794,,5.1855,5.1108,4.537,2.1168,5.9912,10.1993,,0.3602,29890949212,11626994692,11894102305,6007167981,7430906223,8678160000,4578292186,4995289200,,8678160000,-14.2653,55.5925,-134.6557,213.4315,-103.116,34.7159,62.4426,117.7976,,17.9666,5.0795,3.6744,7.3433,7.078,16.5343,2.1085,9.1084,10.8609,,1.0912,3.2098,7.551,23.1105,5.6956,30.5045,0.94,15.8609,28.2533,,0.4865
2015/6/17,4.9442,0,1.1605,4.3864,0.1599,4.0903,1.6949,-4.148,,-1,9.0777,,4.2331,6.1221,4.499,2.0843,3.538,10.0558,,0.5245,31368811135,11626994692,12032129103,6270666231,7442786169,9033120000,4655890359,4788085500,,9033120000,-14.9706,55.5925,-136.2184,222.7934,-103.2808,36.1358,63.5009,112.9114,,17.7878,5.3306,3.6744,7.4285,7.3885,16.5607,2.1948,9.2628,10.4104,,1.0804,3.3685,7.551,23.3787,5.9454,30.5533,0.9784,16.1297,27.0813,,0.4816
2015/6/18,0.4559,0,-2.413,0,-10.0027,-3.8618,-8.4752,-7.5244,,-1.7677,8.8359,,3.678,,3.2084,1.9596,3.6893,7.6897,,0.2815,31511830030,11626994692,11741796874,6270666231,6698309553,8684280000,4261295396,4427812400,,8684280000,-15.0389,55.5925,-132.9314,222.7934,-92.95,34.7404,58.1191,104.4155,,17.4642,5.3549,3.6744,7.2492,7.3885,14.9042,2.11,8.4778,9.6271,,1.0607,3.3838,7.551,22.8146,5.9454,27.4971,0.9406,14.7627,25.0436,,0.4729
2015/6/19,-9.9849,0,-9.4852,0,-9.9911,-10.007,-9.9961,-9.9916,,-2.2279,6.4907,,3.2924,,4.6672,1.8233,4.0077,8.1054,,0.4366,28365414324,11626994692,10628063404,6270666231,6029072595,7815240000,3835330959,3985404500,,7815240000,-13.5373,55.5925,-120.3226,222.7934,-83.6632,31.2639,52.3094,93.9828,,17.069,4.8202,3.6744,6.5616,7.3885,13.4151,1.8989,7.6303,8.6652,,1.0367,3.046,7.551,20.6506,5.9454,24.7499,0.8465,13.287,22.5414,,0.4622
2015/6/23,0.5042,0,-0.9852,0,-1.3793,3.1323,-4.7783,-1.0304,,1.4023,6.1124,,3.653,,4.204,1.8078,4.1657,7.4613,,0.4627,28508433220,11626994692,10523353420,6270666231,5945912973,8060040000,3652067189,3944337100,,8060040000,-13.6055,55.5925,-119.1372,222.7934,-82.5093,32.2432,49.8099,93.0143,,17.3126,4.8445,3.6744,6.497,7.3885,13.2301,1.9583,7.2657,8.5759,,1.0515,3.0613,7.551,20.4471,5.9454,24.4085,0.873,12.6521,22.3091,,0.4688
2015/6/24,6.1873,0,1.5378,0,4.9284,2.7335,2.5769,4.7799,,-0.0864,7.7117,,3.6165,,4.1726,1.9782,4.7631,8.0932,,0.3081,30272332934,11626994692,10685177941,6270666231,6238951641,8280360000,3746175612,4132873800,,8280360000,-14.4473,55.5925,-120.9692,222.7934,-86.5757,33.1245,51.0935,97.4604,,17.3041,5.1443,3.6744,6.5969,7.3885,13.8821,2.0119,7.4529,8.9858,,1.051,3.2507,7.551,20.7616,5.9454,25.6114,0.8969,12.9782,23.3755,,0.4685
2015/6/25,-5.3543,0,1.2918,0,1.3646,-4.5421,-3.3936,-4.878,,-3.5088,6.6474,,5.798,,5.1973,1.6304,3.9559,6.1842,,0.3423,28651452115,11626994692,10823204739,6270666231,6324091254,7845840000,3619046690,3931270200,,7845840000,-13.6738,55.5925,-122.5319,222.7934,-87.7571,31.3863,49.3596,92.7062,,16.4675,4.8688,3.6744,6.6821,7.3885,14.0716,1.9063,7.2,8.5475,,1.0002,3.0767,7.551,21.0297,5.9454,25.9609,0.8498,12.5377,22.2352,,0.4459
2015/6/26,-9.9834,0,-9.9824,0,-9.9875,-9.9844,-9.9909,-10.019,,-9.7273,5.7198,,3.7804,,3.6135,2.104,4.6748,6.2237,,0.727,25791074200,11626994692,9742788083,6270666231,5692474125,7062480000,3257472226,3537396500,,7062480000,-12.3087,55.5925,-110.3002,222.7934,-78.9924,28.2526,44.4281,83.418,,14.863,4.3828,3.6744,6.0151,7.3885,12.6662,1.716,6.4807,7.6911,,0.9027,2.7695,7.551,18.9305,5.9454,23.3681,0.765,11.2851,20.0075,,0.4024
2015/6/29,-6.6543,0,-10.0147,0,-9.9826,-4.0728,-9.9848,-9.8681,,0.2014,6.8634,,5.1037,,5.6916,2.4276,4.0048,9.2179,,0.6173,24074847451,11626994692,8767081411,6270666231,5124216708,6774840000,2932220311,3188323600,,6774840000,-11.4896,55.5925,-99.254,222.7934,-71.1069,27.1019,39.9921,75.1862,,14.9004,4.0911,3.6744,5.4127,7.3885,11.4017,1.6461,5.8336,6.9322,,0.905,2.5852,7.551,17.0346,5.9454,21.0354,0.7338,10.1583,18.0331,,0.4034
2015/6/30,6.1386,0,3.1488,0,0.0773,8.4011,-0.1126,6.733,,7.1357,6.4629,,5.8719,,6.9641,2.0447,6.8302,11.1561,,0.701,25552709374,11626994692,9043135006,6270666231,5128176690,7344000000,2928918261,3402994100,,7344000000,-12.1949,55.5925,-102.3793,222.7934,-71.1618,29.3787,39.947,80.2485,,15.9553,4.3423,3.6744,5.5831,7.3885,11.4106,1.7844,5.827,7.3989,,0.9691,2.7439,7.551,17.571,5.9454,21.0516,0.7955,10.1469,19.2473,,0.432
2015/7/1,-8.3955,0,-10,-10.0094,-6.1776,-7,-9.9775,-8.0636,,-4.7842,5.2083,,3.7991,1.0136,5.5148,2.1207,6.3877,8.2754,,0.3569,23407425938,11626994692,8138821505,5643007477,4811378130,6829920000,2636686845,3128589200,,6829920000,-11.1711,55.5925,-92.1414,200.4931,-66.7657,27.3222,35.9613,73.7776,,15.1952,3.9777,3.6744,5.0248,6.6489,10.7057,1.6595,5.2456,6.8023,,0.9229,2.5136,7.551,15.8139,5.3503,19.7511,0.7398,9.1345,17.6952,,0.4114
2015/7/2,-9.9796,0,-10,-10.021,-10,-6.0932,-10.0188,-8.4129,,-1.4778,5.4402,,4.6899,0.1775,4.214,1.9513,7.1712,7.5045,,0.411,21071450641,11626994692,7324939355,5077522468,4330240317,6413760000,2372522853,2865384500,,6413760000,-10.0563,55.5925,-82.9272,180.4017,-60.0892,25.6574,32.3584,67.5708,,14.9761,3.5807,3.6744,4.5223,5.9826,9.6351,1.5583,4.7201,6.23,,0.9096,2.2627,7.551,14.2325,4.8141,17.776,0.6947,8.2193,16.2066,,0.4055
2015/7/3,-9.9548,0,-10.0065,-9.9708,-10.0137,-4.3893,-10.0209,-9.9674,,-7,5.3344,,5.6694,0.1478,3.5015,2.2064,5.6493,11.3372,,0.6562,18973840170,11626994692,6591969465,4571250548,3896622288,6132240000,2134775260,2579779400,,6132240000,-9.0552,55.5925,-74.6291,162.4141,-54.072,24.5312,29.1158,60.8357,,13.9252,3.2243,3.6744,4.0698,5.3861,8.6703,1.4899,4.2471,5.609,,0.8458,2.0375,7.551,12.8084,4.3341,15.996,0.6642,7.3957,14.5912,,0.377
2015/7/6,-0.2513,0,-9.8917,-9.9741,-10.0102,3.493,-9.9768,1.1577,,-3.2258,6.1695,,7.6703,8.5956,5.0012,2.0757,7.6413,11.2025,,0.7808,18926167204,11626994692,5939911836,4115309755,3506564061,6346440000,1921793042,2609646600,,6346440000,-9.0324,55.5925,-67.247,146.2148,-48.6593,25.3881,26.211,61.54,,13.4787,3.2162,3.6744,3.6672,4.8489,7.8024,1.542,3.8234,5.674,,0.8186,2.0323,7.551,11.5414,3.9018,14.3948,0.6874,6.6578,14.7601,,0.3649
2015/7/7,-9.068,0,-10.016,-10,-9.9944,-10.0289,0,10.0143,,-10,7.5499,,3.2077,0.1108,0.1138,2.1302,,16.6756,,0.7932,17209940455,11626994692,5344968743,3703778780,3156105654,5709960000,1921793042,2870984600,,5709960000,-8.2134,55.5925,-60.5116,131.5933,-43.7961,22.842,26.211,67.7028,,12.1296,2.9245,3.6744,3.2999,4.364,7.0226,1.3873,3.8234,6.2422,,0.7367,1.848,7.551,10.3854,3.5116,12.9561,0.6185,6.6578,16.2382,,0.3284
2015/7/8,-9.9723,0,-9.9733,0,-9.9749,-9.9678,0,-6.9571,,-10,7.8812,,16.1039,,0.0392,1.3042,,21.9988,,0.7346,15493713706,11626994692,4811899732,3703778780,2841287085,5140800000,1921793042,2671247700,,5140800000,-7.3943,55.5925,-54.4766,131.5933,-39.4275,20.5651,26.211,62.9927,,10.9183,2.6329,3.6744,2.9708,4.364,6.3221,1.2491,3.8234,5.8079,,0.6631,1.6638,7.551,9.3496,3.5116,11.6637,0.5568,6.6578,15.1085,,0.2956
2015/7/9,10.1538,0,9.9901,0,10.0348,10,0,9.993,,10.0137,5.5907,,6.0227,,16.1988,3.871,,14.3352,,0.6366,17066921560,11626994692,5292613751,3703778780,3126405789,5654880000,1921793042,2938185800,,5654880000,-8.1451,55.5925,-59.9188,131.5933,-43.384,22.6216,26.211,69.2875,,12.0069,2.9002,3.6744,3.2676,4.364,6.9565,1.374,3.8234,6.3883,,0.7293,1.8327,7.551,10.2837,3.5116,12.8342,0.6125,6.6578,16.6183,,0.3251
2015/7/10,10.0559,0,9.982,0,10.0063,9.9567,0,9.9746,,9.9751,2.8541,,3.7473,,9.6696,3.7237,,15.3143,,0.3598,18783148309,11626994692,5820923217,3703778780,3439244367,6217920000,1921793042,3231257700,,6217920000,-8.9642,55.5925,-65.8999,131.5933,-47.7251,24.874,26.211,76.1987,,13.205,3.1919,3.6744,3.5938,4.364,7.6526,1.5108,3.8234,7.0255,,0.802,2.017,7.551,11.3102,3.5116,14.1184,0.6735,6.6578,18.2759,,0.3575
2015/7/13,9.8985,0,9.9755,9.992,10.0173,8.0709,9.9656,9.9942,,7.1429,6.8875,,4.9813,4.1191,11.2869,4.7965,0.3925,26.1286,,0.9914,20642393953,11626994692,6401587675,4073860592,3783762801,6719760000,2113311936,3554196800,,6719760000,-9.8515,55.5925,-72.4738,144.7421,-52.5059,26.8815,28.8231,83.8142,,14.1436,3.5078,3.6744,3.9523,4.8001,8.4191,1.6327,4.2044,7.7277,,0.859,2.2166,7.551,12.4384,3.8625,15.5327,0.7278,7.3213,20.1025,,0.383
2015/7/14,0,0,3.8662,10.0291,-1.3605,-6.3752,10,-6.9328,,-5.0794,8.4138,,9.896,13.2901,14.6368,3.8937,0.2447,21.8684,,0.5028,20642393953,11626994692,6649084002,4482430913,3732283035,6291360000,2324643130,3307792400,,6291360000,-9.8515,55.5925,-75.2757,159.2584,-51.7915,25.1678,31.7054,78.0035,,13.4322,3.5078,3.6744,4.1051,5.2815,8.3046,1.5286,4.6248,7.1919,,0.8158,2.2166,7.551,12.9193,4.2499,15.3213,0.6814,8.0534,18.7088,,0.3637
2015/7/15,-9.9307,0,-10.0215,-9.9736,-9.9735,-10.0195,-10.0142,-9.9887,,-5.2397,4.8708,,5.2763,4.3569,4.4485,2.6446,8.1728,10.4928,,1.0242,18592456448,11626994692,5982747738,4035372084,3360044727,5661000000,2091848612,2977386500,,5661000000,-8.8732,55.5925,-67.732,143.3746,-46.6261,22.6461,28.5304,70.212,,12.7257,3.1595,3.6744,3.6937,4.7547,7.4763,1.3754,4.1617,6.4735,,0.7729,1.9965,7.551,11.6246,3.826,13.7933,0.6132,7.2469,16.84,,0.3446
2015/7/16,2.0513,0,2.9435,-8.3639,-3.6535,2.3784,-1.2628,2.9467,,6.1176,4.0419,,4.0981,9.368,8.7709,1.6288,8.045,9.6201,,0.3641,18973840170,11626994692,6158850894,3697857471,3237285285,5795640000,2065432212,3065121400,,5795640000,-9.0552,55.5925,-69.7257,131.3829,-44.9226,23.1847,28.1701,72.2809,,13.5088,3.2243,3.6744,3.8024,4.357,7.2032,1.4082,4.1091,6.6643,,0.8205,2.0375,7.551,11.9668,3.506,13.2893,0.6277,7.1554,17.3363,,0.3658
2015/7/17,4.7739,0,7.2643,5.3643,8.8685,7.2862,9.992,5.7247,,3.5477,4.2345,,4.193,6.7462,7.2996,1.7862,6.9272,10.5141,,0.4317,19879626509,11626994692,6606248099,3896221322,3524383980,6217920000,2271810331,3240591200,,6217920000,-9.4875,55.5925,-74.7908,138.4307,-48.9066,24.874,30.9848,76.4188,,13.9924,3.3782,3.6744,4.0786,4.5908,7.842,1.5108,4.5197,7.0458,,0.8498,2.1347,7.551,12.8361,3.6941,14.4679,0.6735,7.8704,18.3287,,0.3789
2015/7/20,-0.9592,0,2.0893,0.3799,10,-0.2953,3.125,-1.4401,,-1.606,4.0538,,5.0319,7.5047,10.1345,1.7921,8.7569,11.045,,0.3537,19688934648,11626994692,6744274897,3911024595,3876822378,6199560000,2342804404,3193923700,,6199560000,-9.3965,55.5925,-76.3534,138.9566,-53.7972,24.8006,31.9531,75.3183,,13.7688,3.3458,3.6744,4.1638,4.6082,8.6262,1.5063,4.661,6.9443,,0.8363,2.1142,7.551,13.1043,3.7081,15.9147,0.6715,8.1164,18.0648,,0.3728
2015/7/21,0.2421,0,0.7057,9.9924,10.0102,1.1846,9.0204,0.9351,,-0.3264,3.1566,,4.7636,10.3411,7.6953,1.9154,7.6729,8.7348,,0.2041,19736607614,11626994692,6791870344,4301830989,4264900614,6273000000,2554135598,3223790900,,6273000000,-9.4192,55.5925,-76.8922,152.8418,-59.1825,25.0943,34.8354,76.0226,,13.7243,3.3539,3.6744,4.1932,5.0687,9.4897,1.5241,5.0814,7.0093,,0.8336,2.1194,7.551,13.1968,4.0787,17.5078,0.6795,8.8485,18.2337,,0.3716
2015/7/22,0.9662,0,0.7008,1.3765,8.9601,0.2927,-1.81,1.9108,,0,4.0934,,5.0459,12.0187,11.7832,1.804,5.923,10.5833,,0.1982,19927299475,11626994692,6839465791,4361044079,4647038877,6291360000,2507906899,3285392000,,6291360000,-9.5102,55.5925,-77.4311,154.9456,-64.4853,25.1678,34.2049,77.4753,,13.7174,3.3863,3.6744,4.2226,5.1384,10.34,1.5286,4.9894,7.1432,,0.8331,2.1398,7.551,13.2892,4.1348,19.0765,0.6814,8.6883,18.5821,,0.3714
2015/7/23,3.3493,0,6.7502,6.6531,10.0128,3.0156,7.9658,5.3409,,1.9651,6.045,,6.884,11.0599,8.351,2.4594,6.0841,14.7932,,0.2081,20594720988,11626994692,7301141631,4651188220,5112336762,6481080000,2707680918,3460861800,,6481080000,-9.8287,55.5925,-82.6578,165.2543,-70.942,25.9267,36.9296,81.6132,,13.9879,3.4997,3.6744,4.5076,5.4803,11.3753,1.5747,5.3869,7.5247,,0.8496,2.2115,7.551,14.1863,4.4099,20.9866,0.702,9.3804,19.5746,,0.3787
2015/7/24,-3.4722,0,0.0652,-4.7104,4.5314,-2.1719,3.4146,-5.4477,,-1.9272,6.19,,8.3767,11.045,12.2786,2.4635,8.5483,14.6813,,0.2237,19879626509,11626994692,7305901176,4432099787,5343995709,6340320000,2800138315,3272325100,,6340320000,-9.4875,55.5925,-82.7117,157.4702,-74.1567,25.3636,38.1906,77.1671,,13.7176,3.3782,3.6744,4.5106,5.2222,11.8908,1.5405,5.5708,7.1148,,0.8332,2.1347,7.551,14.1955,4.2022,21.9376,0.6867,9.7007,18.5082,,0.3714
2015/7/27,-10.0719,0,-9.9674,-10.02,-3.2234,-6.5637,-10.0236,-9.9829,,-7.7511,4.9584,,5.8283,10.288,15.5654,2.3473,8.656,8.5946,,0.323,17877361969,11626994692,6577690831,3988001612,5171736492,5924160000,2519464074,2945652600,,5924160000,-8.5319,55.5925,-74.4675,141.6916,-71.7663,23.6988,34.3626,69.4636,,12.6558,3.038,3.6744,4.061,4.6989,11.5075,1.4394,5.0124,6.4045,,0.7687,1.9197,7.551,12.7806,3.7811,21.2304,0.6417,8.7284,16.6606,,0.3427
2015/7/28,-2.1333,0,-9.9855,-4.8998,9.9923,-1.9628,4.9148,-3.7389,,6.6272,4.268,,7.2463,7.9788,15.3954,2.2108,9.3309,9.7296,,0.4779,17495978247,11626994692,5920873657,3792598415,5688514143,5807880000,2643290945,2835517300,,5807880000,-8.3499,55.5925,-67.0315,134.749,-78.9374,23.2337,36.0514,66.8664,,13.4897,2.9732,3.6744,3.6555,4.4687,12.6573,1.4111,5.2588,6.1651,,0.8193,1.8788,7.551,11.5044,3.5959,23.3518,0.6291,9.1573,16.0376,,0.3652
2015/7/29,7.3569,0,7.1543,9.9141,9.9896,4.215,8.807,7.1758,,1.2209,2.9275,,5.3152,6.9332,16.9605,1.5607,6.0825,7.0905,,0.2288,18783148309,11626994692,6344473138,4168601536,6256771560,6052680000,2876085463,3038987600,,6052680000,-8.9642,55.5925,-71.8272,148.1082,-86.8229,24.213,39.2264,71.6646,,13.6535,3.1919,3.6744,3.917,4.9117,13.9218,1.4706,5.7219,6.6075,,0.8293,2.017,7.551,12.3275,3.9524,25.6846,0.6556,9.9638,17.1885,,0.3697
2015/7/30,-3.2995,0,0.8252,-0.7812,-4.2089,-4.1456,-3.3869,-2.2727,,-2.6316,3.0956,,6.4981,10.0609,20.3349,1.6521,5.8671,7.9264,,0.2566,18163399760,11626994692,6396828131,4136034337,5993432757,5801760000,2778674991,2969919700,,5801760000,-8.6684,55.5925,-72.4199,146.9511,-83.1687,23.2092,37.8979,70.0359,,13.2974,3.0866,3.6744,3.9493,4.8733,13.3358,1.4096,5.5281,6.4573,,0.8076,1.9504,7.551,12.4292,3.9215,24.6036,0.6284,9.6264,16.7978,,0.36
2015/7/31,0.7874,0,9.9702,-5.0107,0.0991,0.1055,-6.4765,0.1257,,-0.3378,2.056,,10.8416,5.321,16.5568,1.4238,4.834,9.7844,,0.2116,18306418656,11626994692,7034607126,3928788522,5999372730,5807880000,2598713271,2973653100,,5807880000,-8.7367,55.5925,-79.6403,139.5878,-83.2511,23.2337,35.4434,70.1239,,13.254,3.1109,3.6744,4.3431,4.6291,13.349,1.4111,5.1701,6.4654,,0.805,1.9658,7.551,13.6684,3.725,24.6279,0.6291,9.0029,16.8189,,0.3589
2015/8/3,8.0729,0,-10.0135,-10.0226,-10,-3.5827,1.2071,9.9812,,-2.8249,3.7184,,8.0945,5.866,19.3711,1.1874,6.2634,11.3967,,0.2101,19784280579,11626994692,6330194504,3535021473,5399435457,5599800000,2630082745,3270458400,,5599800000,-9.442,55.5925,-71.6655,125.5974,-74.926,22.4013,35.8713,77.1231,,12.879,3.362,3.6744,3.9082,4.1652,12.0141,1.3606,5.2325,7.1107,,0.7822,2.1245,7.551,12.2997,3.3516,22.1652,0.6065,9.1116,18.4977,,0.3487
2015/8/4,0.9639,0,6.7669,8.5427,-1.5035,5.0273,5.3358,3.9384,,4.8837,3.5805,,5.3305,4.4544,20.2763,1.6771,6.7391,13.454,,0.2414,19974972440,11626994692,6758553531,3837008232,5318255826,5881320000,2770419866,3399260700,,5881320000,-9.533,55.5925,-76.5151,136.3269,-73.7995,23.5275,37.7853,80.1605,,13.5097,3.3944,3.6744,4.1726,4.521,11.8335,1.429,5.5117,7.3908,,0.8205,2.145,7.551,13.132,3.638,21.8319,0.637,9.5978,19.2262,,0.3658
