ÈÕÆÚ,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH
2014/10/9,-0.0855,3.7068,0.3841,0.9454,3.6029,0.0216,14203143326,7697508969,1.26947E+12,313.4945,223.0253,11.0736,6.2891,6.3286,1.2666,8.6719,3.8693,0.6354
2014/10/10,-1.0274,4.5491,-0.6378,1.6117,4.3932,0.0181,14057220620,8047679970,1.26137E+12,310.2737,233.1711,11.003,6.2245,6.6165,1.2585,8.5828,4.0453,0.6314
2014/10/13,-2.3356,-4.2735,-0.5135,1.6213,4.3728,0.017,13728894533,7703762023,1.2549E+12,303.0268,223.2065,10.9465,6.0791,6.3338,1.2521,8.3823,3.8724,0.6281
2014/10/14,-0.8857,-3.3279,-0.129,0.9433,4.5297,0.0136,13607292279,7447386826,1.25328E+12,300.3428,215.7784,10.9324,6.0253,6.123,1.2505,8.3081,3.7436,0.6273
2014/10/15,0,0.1679,0.1292,1.3357,2.0945,0.0158,13607292279,7459892933,1.2549E+12,300.3428,216.1407,10.9465,6.0253,6.1333,1.2521,8.3081,3.7499,0.6281
2014/10/16,-5.63,4.9455,-0.2581,2.2069,4.9518,0.0208,12841198075,7828823095,1.25166E+12,283.4334,226.83,10.9182,5.6861,6.4366,1.2488,7.8403,3.9353,0.6265
2014/10/17,5.5871,-4.2332,-0.5175,1.8459,8.4965,0.0171,13558651377,7497411254,1.24518E+12,299.2692,217.2278,10.8617,6.0037,6.1641,1.2424,8.2784,3.7687,0.6233
2014/10/20,-0.5381,-4.5872,0.13,1.0341,5.9294,0.0093,13485690024,7153493307,1.2468E+12,297.6588,207.2632,10.8759,5.9714,5.8814,1.244,8.2338,3.5958,0.6241
2014/10/21,-0.0902,0.6119,-0.2597,1.2383,3.1067,0.0085,13473529799,7197264682,1.24356E+12,297.3904,208.5314,10.8476,5.9661,5.9174,1.2408,8.2264,3.6178,0.6225
2014/10/22,0.722,-3.7359,-0.1302,0.9971,2.8121,0.0094,13570811602,6928383378,1.24194E+12,299.5376,200.7409,10.8335,6.0091,5.6963,1.2391,8.2858,3.4827,0.6217
2014/10/23,0.8961,-6.0469,-1.1734,1.4655,3.7793,0.0176,13692413857,6509428787,1.22737E+12,302.2216,188.6022,10.7064,6.063,5.3518,1.2246,8.36,3.2721,0.6144
2014/10/24,2.3979,1.3449,0,1.4223,2.1568,0.0105,14020739944,6596971537,1.22737E+12,309.4685,191.1387,10.7064,6.2084,5.4238,1.2246,8.5605,3.3161,0.6144
2014/10/27,-0.8673,0.2844,-0.2639,1.0451,1.5881,0.0101,13899137689,6615730698,1.22413E+12,306.7845,191.6822,10.6781,6.1545,5.4392,1.2214,8.4862,3.3255,0.6127
2014/10/28,-0.175,1.9849,1.0582,1.2438,1.7857,0.0129,13874817238,6747044824,1.23708E+12,306.2477,195.4869,10.7911,6.1437,5.5472,1.2343,8.4714,3.3915,0.6192
2014/10/29,-0.2629,1.8536,0.6545,1.0828,2.8888,0.0165,13838336562,6872105895,1.24518E+12,305.4425,199.1103,10.8617,6.1276,5.65,1.2424,8.4491,3.4544,0.6233
2014/10/30,0.8787,0,0.5202,1.3851,2.4087,0.0236,13959938817,6872105895,1.25166E+12,308.1265,199.1103,10.9182,6.1814,5.65,1.2488,8.5234,3.4544,0.6265
2014/10/31,-0.1742,0.273,1.423,1.4796,2.1102,0.0476,13935618366,6890865056,1.26947E+12,307.5897,199.6539,11.0736,6.1707,5.6654,1.2666,8.5085,3.4638,0.6354
2014/11/3,2.007,2.1779,-0.2551,2.2298,2.0332,0.0247,14215303551,7040938342,1.26623E+12,313.7629,204.002,11.0454,6.2945,5.7888,1.2634,8.6793,3.5393,0.6338
2014/11/4,-3.5073,-1.6874,-0.5115,1.2681,1.9366,0.0248,13716734308,6922130324,1.25975E+12,302.7584,200.5597,10.9889,6.0737,5.6911,1.2569,8.3749,3.4795,0.6306
2014/11/5,-1.5071,-0.542,-0.1285,0.9161,1.473,0.0169,13510010475,6884612003,1.25813E+12,298.1956,199.4727,10.9747,5.9822,5.6603,1.2553,8.2487,3.4607,0.6298
2014/11/6,-0.45,1.6349,0.2574,0.8423,1.7292,0.0129,13449209348,6997166967,1.26137E+12,296.8536,202.7338,11.003,5.9553,5.7528,1.2585,8.2115,3.5173,0.6314
2014/11/7,-1.4467,-2.2341,-0.5135,0.837,1.7966,0.0228,13254645741,6840840627,1.2549E+12,292.5591,198.2045,10.9465,5.8691,5.6243,1.2521,8.0927,3.4387,0.6281
2014/11/10,-1.1927,0.2742,1.4194,1.5049,1.5739,0.0306,13096562810,6859599788,1.27271E+12,289.0699,198.748,11.1019,5.7991,5.6397,1.2698,7.9962,3.4481,0.6371
2014/11/11,0.7428,-5.2871,0.7634,1.3949,2.0755,0.0884,13193844613,6496922680,1.28242E+12,291.2171,188.2399,11.1866,5.8422,5.3416,1.2795,8.0556,3.2658,0.6419
2014/11/12,0.3687,2.9836,-0.3788,1.3886,1.2907,0.0325,13242485515,6690767341,1.27757E+12,292.2907,193.8563,11.1442,5.8637,5.5009,1.2747,8.0853,3.3632,0.6395
2014/11/13,2.0202,3.6449,0.3802,1.3818,2.0757,0.0374,13510010475,6934636431,1.28242E+12,298.1956,200.9221,11.1866,5.9822,5.7014,1.2795,8.2487,3.4858,0.6419
2014/11/14,2.3402,5.0496,-1.1364,1.5054,4.8443,0.027,13826176337,7284807432,1.26785E+12,305.174,211.0678,11.0595,6.1222,5.9893,1.265,8.4417,3.6619,0.6346
2014/11/17,0,0,0.1277,,2.9779,0.0217,13826176337,7284807432,1.26947E+12,305.174,211.0678,11.0736,6.1222,5.9893,1.2666,8.4417,3.6619,0.6354
2014/11/18,0,0.7725,-1.2755,,2.2526,0.0243,13826176337,7341084915,1.25328E+12,305.174,212.6984,10.9324,6.1222,6.0356,1.2505,8.4417,3.6901,0.6273
2014/11/19,0,0.5963,-0.3876,,5.1962,0.0159,13826176337,7384856290,1.24842E+12,305.174,213.9666,10.89,6.1222,6.0716,1.2456,8.4417,3.7121,0.6249
2014/11/20,0,-1.5241,0,,3.4141,0.0129,13826176337,7272301325,1.24842E+12,305.174,210.7055,10.89,6.1222,5.979,1.2456,8.4417,3.6556,0.6249
2014/11/21,0,0.5159,0.5188,,2.6972,0.0156,13826176337,7309819647,1.2549E+12,305.174,211.7925,10.9465,6.1222,6.0099,1.2521,8.4417,3.6744,0.6281
2014/11/24,0,1.9675,0.9032,,2.9115,0.037,13826176337,7453639879,1.26623E+12,305.174,215.9595,11.0454,6.1222,6.1281,1.2634,8.4417,3.7467,0.6338
2014/11/25,0,0,0.3836,,,0.0271,13826176337,7453639879,1.27109E+12,305.174,215.9595,11.0877,6.1222,6.1281,1.2682,8.4417,3.7467,0.6362
2014/11/26,-1.5831,0,1.6561,2.843,,0.0546,13607292279,7453639879,1.29214E+12,300.3428,215.9595,11.2713,6.0253,6.1281,1.2892,8.3081,3.7467,0.6468
2014/11/27,-2.8597,0,0.1253,2.4639,,0.06,13218165064,7453639879,1.29376E+12,291.7539,215.9595,11.2855,5.853,6.1281,1.2908,8.0705,3.7467,0.6476
2014/11/28,1.104,0,2.2528,3.851,,0.1117,13364087770,7453639879,1.3229E+12,294.9747,215.9595,11.5397,5.9176,6.1281,1.3199,8.1596,3.7467,0.6622
2014/12/1,-3.1847,0,0,1.8884,,0.116,12938479879,7453639879,1.3229E+12,285.5806,215.9595,11.5397,5.7291,6.1281,1.3199,7.8997,3.7467,0.6622
2014/12/2,0.094,0,2.448,1.6385,,0.114,12950640104,7453639879,1.35529E+12,285.849,215.9595,11.8222,5.7345,6.1281,1.3522,7.9071,3.7467,0.6784
2014/12/3,-0.5634,0,0,1.4353,,0.1495,12877678752,7453639879,1.35529E+12,284.2386,215.9595,11.8222,5.7022,6.1281,1.3522,7.8626,3.7467,0.6784
2014/12/4,2.8329,0,10.0358,2.6293,,0.2719,13242485515,7453639879,1.4913E+12,292.2907,215.9595,13.0087,5.8637,6.1281,1.4879,8.0853,3.7467,0.7465
2014/12/5,-1.8365,0,9.8806,2.8023,,0.4077,12999281006,7453639879,1.63865E+12,286.9227,215.9595,14.294,5.7561,6.1281,1.635,7.9368,3.7467,0.8202
2014/12/8,-1.8709,0,1.9763,1.6321,,0.286,12756076497,7453639879,1.67104E+12,281.5546,215.9595,14.5765,5.6484,6.1281,1.6673,7.7883,3.7467,0.8364
2014/12/9,-3.6225,0,-7.9457,2.6095,,0.2319,12293987930,7453639879,1.53826E+12,271.3553,215.9595,13.4183,5.4438,6.1281,1.5348,7.5062,3.7467,0.77
2014/12/10,0.4946,0,0,0.9894,,0.137,12354789057,7453639879,1.53826E+12,272.6973,215.9595,13.4183,5.4707,6.1281,1.5348,7.5433,3.7467,0.77
2014/12/11,-0.8858,0,-2.2105,1.2596,,0.0967,12245347028,7453639879,1.50426E+12,270.2817,215.9595,13.1217,5.4222,6.1281,1.5009,7.4765,3.7467,0.753
2014/12/12,2.4826,0,0.6459,1.4968,,0.0896,12549352664,7453639879,1.51397E+12,276.9917,215.9595,13.2064,5.5568,6.1281,1.5106,7.6621,3.7467,0.7578
2014/12/15,3.4884,0,-1.2834,1.9215,,0.0702,12987120781,7453639879,1.49454E+12,286.6543,215.9595,13.0369,5.7507,6.1281,1.4912,7.9294,3.7467,0.7481
2014/12/16,-1.2172,0,3.5753,1.1256,,0.1183,12829037850,7453639879,1.54798E+12,283.165,215.9595,13.503,5.6807,6.1281,1.5445,7.8329,3.7467,0.7748
2014/12/17,-0.6635,0,2.3013,1.1848,,0.1698,12743916272,7453639879,1.5836E+12,281.2862,215.9595,13.8138,5.643,6.1281,1.58,7.7809,3.7467,0.7927
2014/12/18,-1.5267,0,0.1022,1.645,,0.1323,12549352664,7453639879,1.58522E+12,276.9917,215.9595,13.8279,5.5568,6.1281,1.5817,7.6621,3.7467,0.7935
2014/12/19,-0.8721,0,2.9622,1.1069,,0.1717,12439910635,7453639879,1.63217E+12,391.8318,215.9595,14.2375,7.8607,6.1281,1.6285,10.8388,3.7467,0.817
2014/12/22,-2.6393,0,2.7778,1.0098,,0.213,12111584548,7453639879,1.67751E+12,381.4902,215.9595,14.633,7.6532,6.1281,1.6737,10.5527,3.7467,0.8397
2014/12/23,-0.6024,0,-5.5985,1.0147,,0.118,12038623196,7453639879,1.5836E+12,379.1921,215.9595,13.8138,7.6071,6.1281,1.58,10.4892,3.7467,0.7927
2014/12/24,0,0,-3.0675,,,0.0966,12038623196,7453639879,1.53502E+12,379.1921,215.9595,13.39,7.6071,6.1281,1.5316,10.4892,3.7467,0.7684
2014/12/25,0,0,3.7975,,,0.0858,12038623196,7453639879,1.59331E+12,379.1921,215.9595,13.8985,7.6071,6.1281,1.5897,10.4892,3.7467,0.7975
2014/12/26,0,0,2.8455,,,0.1073,12038623196,7453639879,1.63865E+12,379.1921,215.9595,14.294,7.6071,6.1281,1.635,10.4892,3.7467,0.8202
2014/12/29,0,0,2.0751,,,0.1944,12038623196,7453639879,1.67266E+12,379.1921,215.9595,14.5906,7.6071,6.1281,1.6689,10.4892,3.7467,0.8372
2014/12/30,0,0,1.1617,,,0.1219,12038623196,7453639879,1.69209E+12,379.1921,215.9595,14.7601,7.6071,6.1281,1.6883,10.4892,3.7467,0.847
2014/12/31,0,0,3.445,,,0.1751,12038623196,7453665269,1.75038E+12,379.1921,215.9595,15.2686,7.6071,6.1281,1.7464,10.4892,3.7467,0.8762
2015/1/5,0,0,9.9907,,,0.2302,12038623196,7453665269,1.92525E+12,203.0425,-193.2483,20.3047,3.2086,6.3293,1.8504,12.4257,7.9637,0.9532
2015/1/6,0,0,-1.6821,,,0.2404,12038623196,7453665269,1.89287E+12,203.0425,-193.2483,19.9632,3.2086,6.3293,1.8193,12.4257,7.9637,0.9372
2015/1/7,0,0,5.988,,,0.2033,12038623196,7453665269,2.00621E+12,203.0425,-193.2483,21.1586,3.2086,6.3293,1.9282,12.4257,7.9637,0.9933
2015/1/8,0,0,-1.4528,,,0.2629,12038623196,7453665269,1.97707E+12,203.0425,-193.2483,20.8512,3.2086,6.3293,1.9002,12.4257,7.9637,0.9789
2015/1/9,0,0,-1.1466,,,0.1835,12038623196,7453665269,1.9544E+12,203.0425,-193.2483,20.6121,3.2086,6.3293,1.8784,12.4257,7.9637,0.9676
2015/1/12,0,0,-3.7283,,,0.1208,12038623196,7453665269,1.88153E+12,203.0425,-193.2483,19.8437,3.2086,6.3293,1.8084,12.4257,7.9637,0.9316
2015/1/13,0,0,0.1721,,,0.0826,12038623196,7453665269,1.88477E+12,203.0425,-193.2483,19.8778,3.2086,6.3293,1.8115,12.4257,7.9637,0.9332
2015/1/14,0,0,-2.8351,,,0.0993,12038623196,7453665269,1.83134E+12,203.0425,-193.2483,19.3143,3.2086,6.3293,1.7602,12.4257,7.9637,0.9067
2015/1/15,0,0,8.6649,,,0.154,12038623196,7453665269,1.99002E+12,203.0425,-193.2483,20.9878,3.2086,6.3293,1.9127,12.4257,7.9637,0.9853
2015/1/16,0,0,2.5224,,,0.2022,12038623196,7453665269,2.04022E+12,203.0425,-193.2483,21.5172,3.2086,6.3293,1.9609,12.4257,7.9637,1.0101
2015/1/19,0,0,-9.2063,,,0.2119,12038623196,7453665269,1.85239E+12,203.0425,-193.2483,19.5363,3.2086,6.3293,1.7804,12.4257,7.9637,0.9171
2015/1/20,0,0,3.4091,,,0.1529,12038623196,7453665269,1.91554E+12,203.0425,-193.2483,20.2023,3.2086,6.3293,1.8411,12.4257,7.9637,0.9484
2015/1/21,0,0,7.2697,,,0.217,12038623196,7453665269,2.05479E+12,203.0425,-193.2483,21.6709,3.2086,6.3293,1.9749,12.4257,7.9637,1.0173
2015/1/22,0,0,-0.4728,,,0.1539,12038623196,7453665269,2.04508E+12,203.0425,-193.2483,21.5684,3.2086,6.3293,1.9656,12.4257,7.9637,1.0125
2015/1/23,0,0,1.5044,,,0.1923,12038623196,7453665269,2.07584E+12,203.0425,-193.2483,21.8929,3.2086,6.3293,1.9952,12.4257,7.9637,1.0278
2015/1/26,0,0,2.1061,,,0.1437,12038623196,7453665269,2.11956E+12,203.0425,-193.2483,22.354,3.2086,6.3293,2.0372,12.4257,7.9637,1.0494
2015/1/27,0,0,-3.6669,,,0.1559,12038623196,7453665269,2.04184E+12,203.0425,-193.2483,21.5343,3.2086,6.3293,1.9625,12.4257,7.9637,1.0109
2015/1/28,0,0,-2.8549,,,0.1032,12038623196,7453665269,1.98355E+12,203.0425,-193.2483,20.9195,3.2086,6.3293,1.9065,12.4257,7.9637,0.9821
2015/1/29,0,0,-2.2041,,,0.1125,12038623196,7453665269,1.93983E+12,203.0425,-193.2483,20.4584,3.2086,6.3293,1.8644,12.4257,7.9637,0.9604
2015/1/30,0,0,-2.8381,,,0.0873,12038623196,7453665269,1.88477E+12,203.0425,-193.2483,19.8778,3.2086,6.3293,1.8115,12.4257,7.9637,0.9332
2015/2/2,0,0,-3.6082,,,0.0829,12038623196,7453665269,1.81677E+12,203.0425,-193.2483,19.1606,3.2086,6.3293,1.7462,12.4257,7.9637,0.8995
2015/2/3,0,0,4.1889,,,0.1043,12038623196,7453665269,1.89287E+12,203.0425,-193.2483,19.9632,3.2086,6.3293,1.8193,12.4257,7.9637,0.9372
2015/2/4,0,0,-2.3952,,,0.0998,12038623196,7453665269,1.84753E+12,203.0425,-193.2483,19.485,3.2086,6.3293,1.7757,12.4257,7.9637,0.9147
2015/2/5,0,0,-2.2787,,,0.0917,12038623196,7453665269,1.80543E+12,203.0425,-193.2483,19.041,3.2086,6.3293,1.7353,12.4257,7.9637,0.8939
2015/2/6,0,0,-2.3318,,,0.0798,12038623196,7453665269,1.76333E+12,203.0425,-193.2483,18.597,3.2086,6.3293,1.6948,12.4257,7.9637,0.873
2015/2/9,0,0,1.2856,,,0.0683,12038623196,7453665269,1.786E+12,203.0425,-193.2483,18.8361,3.2086,6.3293,1.7166,12.4257,7.9637,0.8843
2015/2/10,0,0,1.8132,,,0.0539,12038623196,7453665269,1.81838E+12,203.0425,-193.2483,19.1776,3.2086,6.3293,1.7477,12.4257,7.9637,0.9003
2015/2/11,0,0,-0.6233,,,0.0366,12038623196,7453665269,1.80705E+12,203.0425,-193.2483,19.0581,3.2086,6.3293,1.7368,12.4257,7.9637,0.8947
2015/2/12,0,0,0.1792,,,0.0485,12038623196,7453665269,1.81029E+12,203.0425,-193.2483,19.0923,3.2086,6.3293,1.7399,12.4257,7.9637,0.8963
2015/2/13,0,0,0,,,0.0724,12038623196,7453665269,1.81029E+12,203.0425,-193.2483,19.0923,3.2086,6.3293,1.7399,12.4257,7.9637,0.8963
2015/2/16,0,0,-0.9839,,,0.0635,12038623196,7453665269,1.79248E+12,203.0425,-193.2483,18.9044,3.2086,6.3293,1.7228,12.4257,7.9637,0.8875
2015/2/17,0,0,0.0903,,,0.0451,12038623196,7453665269,1.7941E+12,203.0425,-193.2483,18.9215,3.2086,6.3293,1.7244,12.4257,7.9637,0.8883
2015/2/25,0,0,1.3538,,,0.1234,12038623196,7453665269,1.81838E+12,203.0425,-193.2483,19.1776,3.2086,6.3293,1.7477,12.4257,7.9637,0.9003
2015/2/26,0,0,0.9795,,,0.1021,12038623196,7453665269,1.8362E+12,203.0425,-193.2483,19.3655,3.2086,6.3293,1.7648,12.4257,7.9637,0.9091
2015/2/27,0,0,0.7055,,,0.1211,12038623196,7453665269,1.84915E+12,203.0425,-193.2483,19.5021,3.2086,6.3293,1.7773,12.4257,7.9637,0.9155
2015/3/2,0,0,-0.8757,,,0.0906,12038623196,7453665269,1.83296E+12,203.0425,-193.2483,19.3313,3.2086,6.3293,1.7617,12.4257,7.9637,0.9075
2015/3/3,0,0,-3.4452,,,0.1192,12038623196,7453665269,1.76981E+12,203.0425,-193.2483,18.6653,3.2086,6.3293,1.701,12.4257,7.9637,0.8762
2015/3/4,0,0,-0.0915,,,0.0699,12038623196,7453665269,1.76819E+12,203.0425,-193.2483,18.6483,3.2086,6.3293,1.6995,12.4257,7.9637,0.8754
2015/3/5,0,0,-1.9231,,,0.0675,12038623196,7453665269,1.73419E+12,203.0425,-193.2483,18.2896,3.2086,6.3293,1.6668,12.4257,7.9637,0.8586
2015/3/6,0,0,0.5602,,,0.0425,12038623196,7453665269,1.7439E+12,203.0425,-193.2483,18.3921,3.2086,6.3293,1.6761,12.4257,7.9637,0.8634
2015/3/9,0,0,1.1142,,,0.0739,12038623196,7453665269,1.76333E+12,203.0425,-193.2483,18.597,3.2086,6.3293,1.6948,12.4257,7.9637,0.873
2015/3/10,0,0,-1.1019,,,0.0448,12038623196,7453665269,1.7439E+12,203.0425,-193.2483,18.3921,3.2086,6.3293,1.6761,12.4257,7.9637,0.8634
2015/3/11,0,0,-0.1857,,,0.0482,12038623196,7453665269,1.74066E+12,203.0425,-193.2483,18.3579,3.2086,6.3293,1.673,12.4257,7.9637,0.8618
2015/3/12,0,0,2.6047,,,0.1044,12038623196,7453665269,1.786E+12,203.0425,-193.2483,18.8361,3.2086,6.3293,1.7166,12.4257,7.9637,0.8843
2015/3/13,0,0,0.272,,,0.0695,12038623196,7453665269,1.79086E+12,203.0425,-193.2483,18.8873,3.2086,6.3293,1.7213,12.4257,7.9637,0.8867
2015/3/16,0,0,1.2658,,,0.0923,12038623196,7453665269,1.81353E+12,203.0425,-193.2483,19.1264,3.2086,6.3293,1.743,12.4257,7.9637,0.8979
2015/3/17,0,0,2.5,,,0.1602,12038623196,7453665269,1.85887E+12,203.0425,-193.2483,19.6046,3.2086,6.3293,1.7866,12.4257,7.9637,0.9203
2015/3/18,0,0,1.4808,,,0.1582,12038623196,7453665269,1.88639E+12,203.0425,-193.2483,19.8949,3.2086,6.3293,1.8131,12.4257,7.9637,0.934
2015/3/19,0,0,-0.0858,,,0.1374,12038623196,7453665269,1.88477E+12,203.0425,-193.2483,19.8778,3.2086,6.3293,1.8115,12.4257,7.9637,0.9332
2015/3/20,0,0,0.3436,,,0.1459,12038623196,7453665269,1.89125E+12,203.0425,-193.2483,19.9461,3.2086,6.3293,1.8177,12.4257,7.9637,0.9364
2015/3/23,0,0,1.0274,,,0.147,12038623196,7453665269,1.91068E+12,203.0425,-193.2483,20.151,3.2086,6.3293,1.8364,12.4257,7.9637,0.946
2015/3/24,0,0,-1.7797,,,0.1298,12038623196,7453665269,1.87668E+12,203.0425,-193.2483,19.7924,3.2086,6.3293,1.8037,12.4257,7.9637,0.9291
2015/3/25,0,0,-2.2433,,,0.1012,12038623196,7453665269,1.83458E+12,203.0425,-193.2483,19.3484,3.2086,6.3293,1.7633,12.4257,7.9637,0.9083
2015/3/26,0,0,5.8252,,,0.24,12038623196,7453665269,1.94145E+12,203.0425,-193.2483,20.4755,3.2086,6.3293,1.866,12.4257,7.9637,0.9612
2015/3/27,0,0,-2.4187,,,0.1489,12038623196,7453665269,1.89449E+12,203.0425,-193.2483,19.9803,3.2086,6.3293,1.8209,12.4257,7.9637,0.938
2015/3/30,0,0,1.5385,,,0.1482,12038623196,7453665269,1.92363E+12,203.0425,-193.2483,20.2877,3.2086,6.3293,1.8489,12.4257,7.9637,0.9524
2015/3/31,0,0,-1.2626,,,0.1707,12038623196,7453665269,1.89935E+12,203.0425,-193.2483,20.0315,3.2086,6.3293,1.8255,12.4257,7.9637,0.9404
