ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2016/6/27,8.2621,10.2648,,,,,,,11.1601,7.5018,6.5941,15.1459,,,,,5.9498,,13.5618,6.2025,,2.606,4.5918,3.6816,,3.1308,,,4.1421,2.7596,,4.8312,
2016/6/28,8.2813,10.2577,,,,,,,11.1382,7.4866,6.5718,15.1547,,,,,5.9052,,13.5618,6.2145,,2.606,4.6001,3.6816,,3.1477,,,4.1504,2.7509,,4.8312,
2016/6/29,8.3389,10.4686,,,,,,,11.2986,7.5245,6.7948,15.2949,,,,,5.9753,,13.6152,6.2205,,2.6142,4.6331,3.6816,,3.1732,,,4.1587,2.7682,,4.9174,
2016/6/30,8.3485,10.3913,,,,,,,11.3496,7.4942,6.6387,15.3388,,,,,5.9881,,13.5529,6.2145,,2.6307,4.6496,3.6983,,3.1902,,,4.1675,2.7856,,4.8916,
2016/7/1,8.3581,10.4335,,,,,,,11.6047,7.5093,6.6387,15.4527,,,,,6.0136,,13.6507,6.2685,,2.6471,4.6744,3.7233,,3.2326,,,4.1763,2.7943,,4.8916,
2016/7/4,8.454,10.7921,,,,,,,11.612,7.6154,6.7056,15.5316,,,,,6.1411,,13.7575,6.3584,,2.6882,4.7322,3.7816,,3.2411,,,4.2114,2.8203,,4.9433,
2016/7/5,8.454,10.7639,,,,,,,11.51,7.6003,6.6684,15.3913,,,,,6.1857,,13.713,6.3464,,2.6882,4.7487,3.7899,,3.2241,,,4.2201,2.8203,,4.9606,
2016/7/6,8.4348,10.7639,,,,,,,11.4006,7.6079,6.6387,15.2686,,,,,6.1794,,13.6152,6.3164,,2.6964,4.7487,3.7982,,3.2326,,,4.2201,2.8203,,4.952,
2016/7/7,8.4252,10.6866,,,,,,,11.3496,7.5927,6.661,15.3475,,,,,6.122,,13.5974,6.3823,,2.6878,4.8231,3.8232,,3.258,,,4.2201,2.829,,4.9692,
2016/7/8,8.3868,10.6163,,,,,,,11.2621,7.577,6.6387,15.2423,,,,,6.0965,,13.544,6.3344,,2.6618,4.7983,3.7619,,3.2411,,,4.1675,2.803,,4.9347,
2016/7/11,8.3964,10.7921,,,,,,,11.2475,7.5927,6.6833,15.3212,,,,,6.1028,,13.5351,6.3049,,2.6704,4.79,3.7443,,3.258,,,4.2114,2.8203,,4.9347,
2016/7/12,8.5212,10.9731,,,,,,,11.4006,7.6634,6.7874,15.5228,,,,,6.2368,,13.6774,6.3491,,2.7138,4.8561,3.8057,,3.309,,,4.343,2.8637,,5.0296,
2016/7/13,8.6267,11.2484,,,,,,,11.51,7.7656,6.8097,15.5502,,,,,6.4153,,13.7663,6.386,,2.7311,4.8821,3.8145,,3.3446,,,4.4395,2.8984,,5.1417,
2016/7/14,8.5788,11.3715,,,,,,,11.4444,7.7263,6.9138,15.5867,,,,,6.4089,,13.7041,6.3491,,2.7051,4.8474,3.7794,,3.3446,,,4.3956,2.8811,,5.1935,
2016/7/15,8.6267,11.3715,,,,,,,11.4516,7.7656,6.8766,15.6323,,,,,6.4472,,13.8108,6.3344,,2.7051,4.8647,3.7882,,3.4071,,,4.4658,2.8897,,5.228,
2016/7/18,8.6747,11.5019,,,,,,,11.4954,7.8442,7.0922,15.7417,,,,,6.6066,,13.8642,6.3712,,2.7051,4.9253,3.8057,,3.4517,,,4.5448,2.8984,,5.4006,
2016/7/19,8.6076,11.3135,,,,,,,11.4662,7.7656,7.0625,15.614,,,,,6.5046,,13.7486,6.3197,,2.6878,4.8907,3.7706,,3.4071,,,4.5009,2.8811,,5.3229,
2016/7/20,8.598,11.2411,,,,,,,11.4808,7.7342,6.9063,15.5684,,,,,6.4408,,13.7663,6.2681,,2.6791,4.8647,3.7531,,3.3981,,,4.4307,2.8637,,5.2884,
2016/7/21,8.6267,11.4512,,,,,,,11.5391,7.7578,6.9212,15.7235,,,,,6.6258,,13.8642,6.2755,,2.6878,4.8734,3.7531,,3.3892,,,4.4482,2.8637,,5.297,
2016/7/22,8.5788,11.2701,,,,,,,11.3933,7.7578,6.8543,15.5775,,,,,6.6003,,13.7486,6.2018,,2.6791,4.8215,3.7531,,3.4071,,,4.4044,2.8637,,5.2884,
2016/7/25,8.6171,11.1977,,,,,,,11.4371,7.8206,6.832,15.614,,,,,6.5811,,13.7486,6.1871,,2.6878,4.8388,3.7619,,3.4606,,,4.4132,2.8897,,5.2259,
2016/7/26,8.7419,11.3932,,,,,,,11.4735,7.8599,6.8617,15.6596,,,,,6.7214,,13.7486,6.2165,,2.7051,4.8561,3.7794,,3.4963,,,4.457,2.9158,,5.2705,
2016/7/27,8.6459,11.1832,,,,,,,11.5683,7.8206,6.8692,15.842,,,,,6.6194,,13.7486,6.2386,,2.7051,4.9167,3.7794,,3.4606,,,4.4307,2.8984,,5.2973,
2016/7/28,8.7131,11.0311,,,,,,,11.4298,7.7578,6.7874,15.6323,,,,,6.4982,,13.7486,6.1871,,2.6878,4.8647,3.7619,,3.4071,,,4.4132,2.8897,,5.2437,
2016/7/29,8.8283,11.1687,,,,,,,11.4444,7.7971,6.8097,15.6505,,,,,6.5875,,13.7486,6.1871,,2.6964,4.8647,3.7706,,3.4249,,,4.4395,2.8984,,5.3509,
2016/8/1,8.905,11.1542,,,,,,,11.5173,7.8599,6.8543,15.6687,,,,,6.5684,,13.882,6.1944,,2.7051,4.8907,3.7969,,3.4427,,,4.4658,2.9071,,5.3777,
2016/8/2,8.8762,11.0456,,,,,,,11.4808,7.8285,6.8394,15.6414,,8.205,,,6.5046,,13.7752,6.1723,,2.7051,4.8907,3.8057,,3.4249,,,4.4658,2.9158,,5.3152,
2016/8/3,8.8091,11.06,,,,,,,11.4225,7.7813,6.8023,15.5684,,9.0228,,,6.4408,,13.7397,6.1503,,2.6964,4.8561,3.7969,,3.4071,,,4.4395,2.8984,,5.2705,
2016/8/4,8.6267,11.118,,,,,,,11.3642,7.7971,6.7948,15.5593,,9.9223,,,6.4153,,13.6774,6.1723,,2.7051,4.8301,3.7969,,3.4071,,,4.4132,2.8811,,5.2616,
2016/8/5,8.6747,11.4439,,,,,,,11.4662,7.9071,6.9138,15.5958,,10.9127,,,6.5556,,13.793,6.2386,,2.7051,4.8561,3.7969,,3.4249,,,4.4307,2.8897,,5.3241,
2016/8/8,8.7419,11.4005,,,,,,,11.4735,7.8914,6.8617,15.6231,,10.413,,,6.5365,,13.8464,6.2386,,2.7051,4.8647,3.8057,,3.4249,,,4.457,2.8984,,5.3599,
2016/8/9,8.7803,11.4584,,,,,,,11.51,7.9071,6.8692,15.6596,,11.0763,,,6.5747,,13.8997,6.246,,2.7138,4.8734,3.832,,3.4427,,,4.4746,2.9158,,5.4135,
2016/8/10,8.7707,11.4077,,,,,,,11.5391,7.8835,6.8692,15.7599,,11.5215,,,6.5811,,13.9709,6.2534,,2.7224,4.8907,3.8408,,3.4517,,,4.4833,2.9071,,5.4045,
2016/8/11,8.8475,11.8278,,,,,,,11.7141,8.0564,6.9212,15.915,,11.258,,,6.7469,,14.0776,6.3639,,2.7398,4.934,3.8759,,3.4873,,,4.5535,2.9505,,5.5653,
2016/8/12,9.1161,12.3783,,,,,,,11.9255,8.3787,7.055,16.4075,,12.2939,,,7.0594,,14.3889,6.4743,,2.7831,5.0552,3.946,,3.6211,,,4.6939,3.0373,,5.744,
2016/8/15,9.2889,12.6028,,,,,,,12.3482,8.5909,7.2186,16.7997,,13.048,,,7.1678,,14.6023,6.6216,,2.8178,5.1677,4.0162,,3.746,,,4.7904,3.0893,,5.9584,
2016/8/16,9.1353,11.7481,,,,,,,12.1733,8.418,6.9955,16.6993,,12.9572,,,6.951,,14.3622,6.548,,2.7745,5.0898,3.8934,,3.6746,,,4.6764,2.9939,8.1048,5.878,
2016/8/17,9.1641,11.7264,,,,,,,12.1296,8.3944,6.9955,16.7814,,12.4574,,,6.8681,,14.2821,6.5406,,2.7571,5.0898,3.8934,,3.6122,,,4.6413,2.9852,8.9133,5.8065,
2016/8/18,9.1161,11.8423,,,,,,,11.9838,8.3001,6.9584,16.6264,,12.412,,,6.9191,,14.2466,6.548,,2.7571,5.0292,3.8846,,3.6033,,,4.6149,2.9678,9.808,5.7887,
2016/8/19,9.1257,11.7699,,,,,,,11.9692,8.3237,6.9435,16.9821,,12.0303,,,6.9255,,14.2644,6.5259,,2.7571,5.0032,3.8934,,3.6122,,,4.6237,2.9765,10.7888,5.744,
2016/8/22,9.0202,11.7264,,,,,,,11.9619,8.2844,6.8989,17.0459,,11.8395,,,6.9574,,14.2199,6.4891,,2.7745,5.0206,3.9197,,3.5944,,,4.6413,2.9939,11.869,5.7529,
2016/8/23,9.0202,11.7771,,,,,,,11.9546,8.2765,6.9138,17.0186,,11.9395,,,6.9829,,14.3088,6.5038,,2.7831,5.0379,3.9635,,3.5854,,,4.6851,3.0026,13.0552,5.7083,
2016/8/24,9.049,11.6902,,,,,,,11.9473,8.1901,6.8915,16.9821,,11.5215,,,6.9382,,14.2821,6.4817,,2.7831,5.0379,3.9635,,3.5854,,,4.6676,3.0026,13.6251,5.6457,
2016/8/25,9.0586,11.6033,,,,,,,11.9109,8.2058,6.9138,16.8817,,11.2398,,,6.849,,14.2021,6.5259,,2.7918,5.0292,3.9635,,3.5587,,,4.6764,3.0026,13.7643,5.6636,
2016/8/26,9.0682,11.596,,,,,,,11.9109,8.1901,6.9138,16.9182,,11.0127,,,6.8553,,14.1665,6.548,,2.7745,5.0379,3.946,,3.5319,,,4.6237,2.9939,12.9757,5.6904,
2016/8/29,9.0394,11.7626,,,,,,,11.8307,8.1822,6.8692,16.6629,,11.0672,,,6.8234,,14.1754,6.4964,,2.7571,4.9946,3.9372,,3.4784,,,4.5974,2.9765,12.3726,5.61,
2016/8/30,9.0873,12.0523,,,,,,,11.9546,8.2058,6.9509,16.8179,,11.0854,,,6.8681,,14.2821,6.5333,,2.7831,5.0379,3.9548,,3.4963,,,4.6149,2.9939,12.3395,5.6368,
2016/8/31,9.1065,12.0958,,,,,,,12.0129,8.2608,6.9212,16.9912,,11.2489,,,6.9446,,14.291,6.6143,,2.7831,5.0206,3.9723,,3.5052,,,4.6237,3.0112,12.8498,5.6725,
2016/9/1,9.0682,11.9727,,,,,,,11.9619,8.2294,6.8989,16.9821,,10.9127,,,6.9191,,14.2644,6.6216,,2.7571,5.0032,3.9635,,3.5052,,,4.65,3.0199,12.3395,5.6636,
2016/9/2,9.0682,11.9292,5.3924,,,,,,12.0129,8.2215,6.9212,17.0368,,10.731,,,6.8553,,14.2732,6.6806,,2.7658,4.9859,3.9723,,3.5052,,,4.65,3.0112,12.2997,5.6189,
2016/9/5,9.0394,11.7264,5.9332,,,,,,12.0202,8.1979,6.9509,17.1006,,10.5311,,,6.8234,,14.2644,6.6879,,2.7658,5.0119,3.9723,,3.5052,,,4.6588,3.0026,11.8623,5.6279,
2016/9/6,9.0298,11.7916,6.5306,,,,,,11.9619,8.1822,6.9286,16.8817,,10.6674,,,6.8234,,14.1665,6.71,,2.7745,4.96,3.9109,,3.4784,,,4.65,3.0026,11.9419,5.6011,
2016/9/7,9.0202,11.8206,7.1845,,,,,,12.0129,8.1901,6.9361,16.9274,,10.5765,,,6.8298,,14.2199,6.7248,,2.7745,4.9686,3.9285,,3.4784,,,4.6325,2.9939,11.7364,5.5653,
2016/9/8,9.0202,11.7336,7.9029,,,,,,12.1004,8.1901,6.9286,16.9,,10.5856,,,6.7852,,14.2377,6.7542,,2.7745,4.96,3.9372,,3.4695,,,4.6325,2.9939,11.7629,5.5564,
2016/9/9,9.001,11.7481,8.694,,,,,,12.0712,8.1429,6.9138,16.7176,,10.3766,,,6.6959,,14.2021,6.7542,,2.7658,4.934,3.9285,,3.4338,,,4.6149,2.9852,11.6171,5.476,
2016/9/12,8.7899,11.5815,9.5658,,,,,,11.9546,7.9543,6.9138,16.3254,,9.9132,,,6.5556,,14.0242,6.6658,,2.7224,4.8561,3.9022,,3.3535,,,4.5272,2.9331,11.2527,5.3509,
2016/9/13,8.8187,11.4874,10.5265,,,,,,11.9911,7.9385,6.9212,16.3345,,10.0404,,,6.4727,,14.0509,6.6879,,2.7311,4.8301,3.8846,,3.3714,,,4.536,2.9331,11.4647,5.3152,
2016/9/14,8.6939,11.1397,11.5759,,,,,,11.9546,7.8521,6.9212,15.9971,,9.8951,,,6.4472,,13.9887,6.6879,,2.6964,4.7695,3.832,,3.3268,,,4.5009,2.8984,11.3454,5.2437,
2016/9/19,8.7515,11.1759,12.7302,,,,,,11.9984,7.9071,6.9361,16.2433,,9.995,,,6.5174,,14.1043,6.7321,,2.7051,4.7695,3.8583,,3.3625,,,4.536,2.9071,11.4515,5.2527,
2016/9/20,8.7131,11.0963,13.2469,,,,,,11.9984,7.8992,6.9286,16.1795,,10.0041,,,6.5492,,14.1399,6.6953,,2.7051,4.7609,3.8583,,3.3535,,,4.5184,2.8984,11.2725,5.2795,
2016/9/21,8.7131,11.1832,12.6737,,,,,,11.9911,7.9228,6.9361,16.3072,,9.9587,,,6.5429,,14.1043,6.7027,,2.7138,4.7868,3.8671,,3.3625,,,4.536,2.9331,11.1996,5.3063,
2016/9/22,8.7899,11.3787,12.2136,,,,,,12.0494,7.9857,6.9658,16.3893,,9.9314,,,6.5811,,14.2288,6.7248,,2.7224,4.8042,3.8934,,3.3714,,,4.5711,2.9418,11.2129,5.3152,
2016/9/23,8.7803,11.357,11.6324,,,,,,12.0129,7.97,6.9732,16.3984,6.029,9.6861,,,6.6066,,14.211,6.7174,,2.7311,4.8215,3.8934,,3.3803,,,4.5886,2.9505,10.855,5.3241,
2016/9/26,8.6747,11.0963,11.1803,,,,,,12.0129,7.8914,7.0033,16.4166,6.6281,9.2045,,,6.4472,,14.1487,6.6879,,2.7051,4.7609,3.8671,,3.3268,,,4.5272,2.9244,10.3448,5.2437,
2016/9/27,8.6939,11.0963,10.8897,,,,,,12.0129,7.9228,7.0033,16.4805,7.2928,9.2499,,,6.4982,,14.2377,6.71,,2.7311,4.7782,3.8934,,3.3625,,,4.5535,2.9331,10.305,5.2795,
2016/9/28,8.6843,11.089,10.5668,,,,,,12.0129,7.8835,6.9206,16.3163,8.023,9.1227,,,6.4536,,14.211,6.71,,2.7138,4.7609,3.8846,,3.3357,,,4.5184,2.9158,10.1393,5.2616,
2016/9/29,8.6939,11.2991,10.6072,,,,,,12.0275,7.9071,6.9432,16.4166,8.8281,9.1318,,,6.5237,,14.2288,6.71,,2.7224,4.7955,3.8934,,3.3714,,,4.536,2.9244,10.1327,5.3063,
2016/9/30,8.7035,11.3353,10.1955,,,,,,12.0202,7.8992,6.9657,16.4166,9.7081,9.0864,,,6.5429,5.7633,14.2021,6.7027,,2.7138,4.7868,3.8846,,3.3803,,,4.5448,2.9244,9.9737,5.342,
2016/10/10,8.7515,11.3498,10.4942,,,,,,12.064,7.9778,7.0184,16.6902,10.6818,9.2408,,,6.5684,6.3433,14.2555,6.7174,,2.7311,4.8474,3.9109,,3.4071,,,4.5711,2.9505,10.2189,5.3688,
2016/10/11,8.7803,11.386,10.8574,,,,,,12.0785,8.0171,7.0033,16.7176,11.749,9.259,,,6.5237,6.9795,14.2644,6.7027,,2.7224,4.8215,3.9022,,3.3892,,,4.5711,2.9505,10.2454,5.3599,
2016/10/12,8.7611,11.2918,10.5749,,,,,,12.0348,8.0329,6.9732,16.5534,12.8911,9.2045,,,6.4663,7.6812,14.2199,6.7027,,2.7224,4.8042,3.8846,,3.3625,,,4.5448,2.9418,10.1526,5.3331,
2016/10/13,8.7035,11.357,10.3327,,,,,,11.9765,8.0486,6.9131,16.4987,12.1422,9.15,,,6.4855,8.4484,14.2377,6.7763,,2.7224,4.7868,3.8759,,3.3714,,,4.5272,2.9331,10.1062,5.3331,
2016/10/14,8.7227,11.415,10.4457,,,,,,11.9984,8.0564,6.9507,16.5078,12.4043,9.2681,,,6.4663,9.2905,14.3088,6.7616,,2.7224,4.7955,3.8759,,3.3625,,,4.5272,2.9331,10.1658,5.3241,
2016/10/17,8.6843,11.2991,10.0502,,,,,,11.8599,8.0407,6.9507,16.2889,11.749,9.1045,,,6.3834,10.2167,14.211,6.7469,,2.7138,4.7868,3.8408,,3.3357,,,4.5097,2.9158,9.8544,5.3241,
2016/10/18,8.7227,11.3715,10.0906,,,,,,11.9109,8.0957,6.9732,16.3528,11.6554,9.2408,,,6.4344,10.3664,14.291,6.7763,,2.7224,4.8215,3.8671,,3.3714,,,4.536,2.9418,10.0333,5.3867,
2016/10/19,8.7131,11.386,9.9775,,,,,,11.8599,8.0643,6.9808,16.3072,11.5056,9.1954,,,6.4281,10.1044,14.2821,6.7542,,2.7224,4.8215,3.8671,,3.3892,,,4.5448,2.9331,9.9339,5.4135,
2016/10/20,8.7035,11.625,9.921,,,,,,11.8744,8.0957,6.9883,16.3163,11.1124,9.1591,,,6.4727,9.7021,14.3355,6.7837,,2.7224,4.8388,3.8495,,3.3892,,,4.5448,2.9418,9.967,5.4313,
2016/10/21,8.7611,11.7554,9.8565,,,,,,11.8817,8.1508,6.9883,16.3345,10.7754,9.2045,,,6.6513,9.3466,14.4422,6.8647,,2.7224,4.8647,3.8671,,3.4071,,,4.5623,2.9505,10.0399,5.4492,
2016/10/24,8.8666,12.0234,10.0583,,,,,,12.0056,8.2608,7.0485,16.6993,11.2435,9.4771,,,6.7597,9.5337,14.5222,6.9236,,2.7485,4.908,3.8846,,3.4606,,,4.6325,2.9765,10.3116,5.5028,
2016/10/25,8.8379,12.0523,10.5749,,,,,,11.9692,8.2136,7.0409,16.5352,11.2435,9.4498,,,6.7533,9.8238,14.46,6.8794,,2.7571,4.908,3.9022,,3.4517,,,4.6413,2.9852,10.3183,5.5117,
2016/10/26,8.7803,11.922,10.365,,,,,,11.8963,8.135,6.9808,16.3893,11.0282,9.3135,,,6.6258,9.5618,14.3977,6.8647,,2.7398,4.8734,3.8759,,3.4071,,,4.6062,2.9592,10.1261,5.4403,
2016/10/27,8.7899,12.103,10.2278,,,,,,11.8015,8.1743,6.9732,16.2433,11.1311,9.259,9.8484,,6.6449,9.6366,14.4066,6.8721,,2.7311,4.8734,3.8759,,3.3892,,,4.5886,2.9418,10.146,5.4045,
2016/10/28,8.7995,12.103,10.6072,,,,,,11.8744,8.2136,7.0033,16.3254,12.2358,9.4044,10.8323,,6.7023,10.6003,14.4689,6.9015,,2.7485,4.8907,3.8934,,3.4071,,,4.6149,2.9592,10.4177,5.4671,
2016/10/31,8.7803,12.161,10.809,,,,,,11.8599,8.1822,6.9206,16.2889,12.7226,9.4407,11.916,,6.6895,11.6575,14.5045,6.8647,,2.7398,4.8647,3.8846,,3.3981,,,4.6149,2.9418,10.6496,5.4224,
2016/11/1,8.7707,12.2262,10.6314,,,,,,11.8817,8.2058,6.9281,16.3984,12.3107,9.4316,13.1091,,6.7979,11.8072,14.6379,6.8794,,2.7485,4.8994,3.8934,,3.4517,,,4.6413,2.9505,10.5833,5.4403,
2016/11/2,8.7035,12.1682,10.4135,,,,,,11.8088,8.1901,6.8905,16.2707,12.086,9.2681,13.8125,,6.7469,11.6014,14.5845,6.8647,,2.7398,4.8734,3.8759,,3.4071,,,4.6149,2.9331,10.464,5.3241,
2016/11/3,8.7611,12.2769,10.4054,,,,,,11.9182,8.3394,6.9131,16.3528,12.0767,9.2772,13.1946,,6.7852,11.2365,14.6556,6.931,,2.7311,4.908,3.8759,,3.4249,,,4.6413,2.9331,10.5369,5.3688,
2016/11/4,8.7419,12.2044,10.2601,,,,,,11.9546,8.3944,6.8905,16.3345,11.9924,9.2227,12.8001,,6.7597,11.0307,14.5489,6.9752,,2.7311,4.8994,3.8671,,3.4338,,,4.6062,2.9244,10.3912,5.4135,
2016/11/7,8.7515,12.0668,10.2439,,,,,,11.9692,8.4101,6.8905,16.3163,12.0299,9.2045,12.7193,,6.7469,11.1523,14.4778,6.9826,,2.7398,4.8821,3.8671,,3.4517,,,4.6062,2.9158,10.3845,5.4045,
2016/11/8,8.7803,12.2551,10.4538,,,,,,12.0056,8.4651,6.898,16.4075,12.395,9.4226,12.7003,,6.7597,11.2365,14.5756,7.0268,,2.7571,4.9167,3.8934,,3.4606,,,4.65,2.9331,10.5171,5.5207,
2016/11/9,8.7035,12.1103,10.2439,,,,,,11.9984,8.4573,6.8529,16.3163,11.9643,9.2317,12.2392,,6.6768,10.7968,14.3977,6.9752,,2.7311,4.8388,3.8583,,3.4427,,,4.6237,2.9158,10.2851,5.476,
2016/11/10,8.7707,12.2624,10.6879,,,,,,12.0785,8.5988,6.8905,16.4166,12.7507,9.4862,12.705,,6.715,11.8727,14.5489,7.0562,,2.7485,4.908,3.8846,,3.4784,,,4.6588,2.9331,10.6297,5.5564,
2016/11/11,8.8091,12.5014,10.9382,,,,,,12.0931,8.5988,6.9206,16.4349,13.2282,9.5679,12.629,,6.7852,12.0785,14.4867,7.0268,,2.7485,4.9253,3.8671,,3.4873,,,4.6676,2.9331,10.8285,5.6547,
2016/11/14,8.8475,12.5159,11.2772,,,,,,12.1004,8.6223,6.9356,16.4531,13.5371,9.7406,12.8286,,6.8234,12.8831,14.4867,7.0636,,2.7485,4.9253,3.8583,,3.5052,,,4.6764,2.9505,10.9942,5.7351,
2016/11/15,8.857,12.5014,11.0915,,,,,,12.0931,8.6066,6.9281,16.5808,13.2188,9.6315,12.6765,,6.849,12.4902,14.4689,7.0709,,2.7398,4.934,3.8583,,3.4873,,,4.6588,2.9418,10.8285,5.6725,
2016/11/16,8.857,12.429,11.0593,,,,,,12.1004,8.6302,6.9131,16.5261,13.2469,9.577,12.61,,6.8171,12.2563,14.4867,7.1004,9.8973,2.7398,4.934,3.8583,,3.4695,,,4.6588,2.9418,10.7755,5.6547,
2016/11/17,8.8379,12.4362,10.9301,,,,,,12.1004,8.6302,6.9206,16.5261,13.0409,9.5498,12.3818,,6.7597,12.3031,14.46,7.1078,10.8874,2.7398,4.9253,3.8495,,3.4695,,,4.6588,2.9418,10.8617,5.6725,
2016/11/18,8.8091,12.3855,10.7686,,,,,,12.1004,8.6066,6.9206,16.5078,12.5728,9.4407,12.1632,,6.7023,11.8821,14.4333,7.1004,11.6958,2.7485,4.9253,3.8495,,3.4427,,,4.6413,2.9331,10.7225,5.6457,
2016/11/21,8.8666,12.5231,10.8009,,,,,,12.1296,8.7324,6.9808,16.7267,12.8069,9.4862,12.0967,,6.8043,12.116,14.5311,7.1741,11.0189,2.7571,4.9773,3.8759,,3.4873,,,4.6676,2.9592,10.7755,5.7619,
2016/11/22,8.9818,12.7259,10.8817,,,,,,12.1587,8.9996,7.0033,16.7541,12.9567,9.6225,12.1347,,6.9893,12.2002,14.6023,7.2551,10.9957,2.7658,5.0206,3.8846,,3.5498,,,4.7027,2.9765,10.8352,5.9048,
2016/11/23,9.0682,12.9939,10.8574,,,,,,12.341,9.2511,7.0485,17.1827,12.8163,9.7678,12.0967,,7.2507,12.2282,14.8246,7.3729,10.9377,2.7831,5.0725,3.9022,,3.6033,,,4.7378,2.9939,10.8683,6.1549,
2016/11/24,9.0873,12.8925,10.6798,,,,,,12.3118,9.2197,7.0334,17.0915,12.5635,10.095,11.7639,,7.2316,12.0785,14.7979,7.3508,10.5509,2.7658,5.0725,3.8934,,3.63,,,4.729,2.9939,11.0804,6.1639,
2016/11/25,9.2313,13.1895,10.7767,,,,,,12.4576,9.4634,7.0786,17.3195,12.6665,10.104,11.7069,,7.4293,12.0785,15.0291,7.5865,10.5935,2.7918,5.1071,3.946,,3.6925,,,4.8782,3.0286,11.1201,6.1907,
2016/11/28,9.2409,13.1822,10.8009,,,,,,12.5451,9.314,7.071,17.0094,12.6758,10.3039,11.7687,,7.5504,11.9663,14.9758,7.5423,10.5625,2.7918,5.0725,3.9898,,3.7014,,,4.9045,3.072,11.5045,6.2443,
2016/11/29,9.2313,13.0808,10.3731,,,,,,12.5815,9.2433,7.1237,17.1006,12.0205,10.0223,11.3837,,7.5696,11.4049,15.0914,7.5055,10.2609,2.8005,5.0898,4.0074,,3.7103,,,4.9396,3.0893,11.3587,6.1817,6.6131
2016/11/30,9.1641,12.697,10.1632,,,,,,12.5086,9.0782,7.1463,16.9182,11.7771,9.7951,11.07,,7.3464,11.1242,14.9758,7.454,10.1332,2.7831,5.0725,3.9635,,3.6479,,,4.8869,3.0459,10.9942,6.0031,7.2718
2016/12/1,9.2121,12.8925,10.2197,,,,,,12.5013,9.1961,7.0936,16.8635,11.8894,9.8587,11.1508,,7.5313,11.3113,15.0291,7.5423,10.1719,2.7918,5.0725,3.9635,,3.6657,,,4.9045,3.0546,11.1798,6.0209,7.9976
2016/12/2,9.1641,12.7694,10.026,,,,,,12.4649,9.1097,7.0936,16.8635,11.6086,9.7133,11.0082,,7.442,11.1617,15.0025,7.6381,9.9553,2.7918,5.0552,3.9635,,3.639,,,4.9571,3.0459,11.0273,6.0031,8.7974
2016/12/5,9.0778,12.6752,10.0663,,,,,,12.6107,9.1804,7.0936,17.0186,11.6554,9.5589,11.089,,7.4675,11.1055,15.038,7.5718,9.9785,2.8091,5.0898,3.9986,,3.6211,,,4.9571,3.0459,10.8352,6.0031,9.6778
2016/12/6,9.1065,12.7114,10.1067,,,,,,12.5523,9.0153,7.0861,16.9638,11.7116,9.5861,11.146,,7.2507,11.2178,15.0291,7.3803,10.0056,2.8178,5.0725,3.9811,,3.5944,,,4.9133,3.0373,10.8153,5.9673,10.6456
2016/12/7,9.0969,12.7694,10.1713,,,,,,12.443,9.0232,7.0334,16.9821,11.8426,9.6315,11.1698,,7.2762,11.2646,14.9758,7.395,10.052,2.8091,5.0638,3.9723,,3.5854,,,4.8694,3.0373,11.0406,5.9673,11.7074
2016/12/8,9.1353,13.0664,10.2601,,,,,,12.494,9.149,7.2666,17.1098,12.1048,9.7951,11.4122,,7.4293,11.3956,15.0558,7.4466,10.1526,2.8091,5.1071,3.9811,,3.6122,,,4.8869,3.0546,11.193,6.1996,12.8768
2016/12/9,9.2601,13.2692,10.2843,,,,,,12.6398,9.3455,7.3117,17.5111,11.9456,9.9132,11.3932,,7.5249,11.2552,15.2959,7.4392,10.1332,2.8352,5.3235,4.0249,,3.7371,,,5.0273,3.1154,11.5443,6.4229,11.8889
2016/12/12,9.1161,12.965,9.582,,,,,,12.7492,9.2826,7.3268,17.5567,11.1779,9.6861,10.8133,,7.4293,10.4974,15.3849,7.5865,9.6614,2.8265,5.3495,4.06,,3.7281,,,5.0098,3.1588,11.4979,6.3872,11.2303
2016/12/13,9.0394,12.7694,9.582,,,,,,12.5159,9.1018,7.2741,17.2192,11.0937,9.6497,10.6089,,7.391,10.4506,15.1714,7.5055,9.4951,2.7831,5.2629,3.9986,,3.6836,,,4.922,3.1067,11.4316,6.28,11.1294
2016/12/14,9.0202,12.7404,9.582,,,,,,12.5232,9.1568,7.4095,17.1645,11.0094,9.7224,10.5281,,7.4612,10.3383,15.2693,7.4908,9.4873,2.7831,5.2716,4.0074,,3.7014,,,4.922,3.1154,11.869,6.2532,10.8808
2016/12/15,8.8762,12.1537,9.5416,,,,,,12.1733,8.7167,7.1538,16.6355,11.0469,9.5225,10.5709,,7.0594,10.3477,14.7713,7.3066,9.4525,2.7485,5.0465,3.9109,,3.5498,,,4.7466,3.0199,11.4316,5.9495,10.78
