ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2015/7/9,8.01,10.9265,10.3771,5.26,4.64,8.1326,5.7728,5.4436,3.5792,10.2068,22.2894,14.0349,9.9115,13.1625,12.2942,7.8351,,,6.7933,5.4459,7.1959,3.2498,7.25,8.9434,15.1671,5.559,5.127,,,,10.1766,1.0121
2015/7/10,8.41,10.9265,10.3771,5.26,4.64,8.1326,5.7728,5.9889,3.5792,10.2068,24.5222,14.0349,10.8995,13.1625,12.2942,7.8351,,,6.7933,5.9895,7.1959,3.5755,7.98,9.8358,15.1671,6.1124,5.6406,,,,11.1936,1.0121
2015/7/13,8.83,10.9265,10.3771,5.26,4.64,8.1326,5.7728,6.586,3.9371,10.2068,26.9773,14.0349,11.9902,13.1625,12.2942,7.8351,,,7.4726,6.5924,7.9174,3.9327,8.78,10.8165,15.1671,6.7224,6.2082,,,,12.314,1.0121
2015/7/14,8.42,12.02,10.3771,5.79,4.64,8.1326,6.3477,6.6466,4.3323,11.2324,28.0019,15.4345,11.6108,13.1625,13.5245,8.6171,,,8.2219,7.2547,8.7053,3.9719,8.26,11.2283,15.1671,7.3953,6.8299,,,,11.4041,1.0121
2015/7/15,8,11.2687,10.3771,6.37,4.64,8.1326,6.0633,6.0581,4.377,11.2915,25.1988,15.0107,10.4489,13.1625,13.5698,8.4101,,,7.7823,6.5331,7.8319,3.5755,7.43,10.1104,15.1671,6.6658,6.1451,,,,10.2623,1.0121
2015/7/16,7.6,11.6026,10.3771,6.85,4.64,8.1326,6.3477,6.2918,4.5933,12.1298,25.8851,14.8727,10.7019,13.1625,13.7778,8.6631,,,8.0321,6.7012,7.6516,3.5088,7.13,9.8162,15.1671,7.2129,6.3614,,,,9.8091,1.0121
2015/7/17,7.98,12.1786,10.3771,7.49,4.64,8.1326,6.8802,6.7331,5.0556,13.3427,27.7409,16.361,11.4527,13.1625,14.7096,8.8241,,,8.8313,7.0076,8.4015,3.8032,7.71,10.5909,15.1671,7.9361,6.875,,,,10.4442,1.0121
2015/7/20,8.38,12.0283,10.3771,7.67,4.64,8.1326,6.8862,6.7591,5.2047,14.6741,27.5573,17.1593,11.5476,13.1625,15.0986,8.7474,,,9.1609,6.9186,8.7433,3.9523,7.92,11.65,15.1671,8.2379,7.0101,,,,10.43,1.0121
2015/7/21,8.48,11.9615,10.3771,7.8,4.64,8.1326,7.0193,6.8716,5.2793,15.9363,27.4509,17.1889,11.8716,13.1625,15.37,8.7014,,,9.9002,7.0273,8.7528,4.3487,8.52,12.1403,15.1671,8.2883,7.0642,,,,11.397,1.0121
2015/7/22,8.9,11.8029,10.3771,7.76,4.64,8.1326,6.9891,6.7937,5.2793,15.6109,28.8911,17.2185,11.8795,13.1625,15.2434,8.5711,,,9.8902,7.1558,9.3129,4.3997,8.39,13.3563,15.1671,8.2883,6.9921,,,,11.1757,1.0121
2015/7/23,9.35,12.1702,10.3771,8.54,4.64,8.1326,7.3824,7.0533,5.6446,17.169,29.5194,18.0469,13.0651,13.1991,15.7952,8.6554,,,10.8792,7.4721,9.5882,4.8393,9.23,14.69,15.1671,8.4958,7.3976,,,,11.843,1.0121
2015/7/24,9.81,11.9031,10.3771,8.78,4.64,8.1326,7.1041,6.8889,5.4433,16.1632,28.1855,17.534,13.0888,11.9809,15.6957,8.4867,,,11.9682,7.0669,9.7496,4.6706,9.41,16.1609,15.1671,8.2757,7.0912,,,,11.0544,1.0121
2015/7/27,9.32,10.7094,10.3771,7.9,4.64,8.1326,6.3961,6.1966,4.899,14.5459,25.3631,15.7787,11.7768,10.781,14.1306,7.9577,,,10.7693,6.3651,8.7718,4.2035,8.47,15.3176,15.1671,7.4456,6.4605,,,,9.9483,1.0121
2015/7/28,8.85,11.0934,10.3771,7.16,4.64,8.1326,6.1722,5.9283,4.556,13.0962,23.5073,14.4572,11.1445,9.7001,13.7688,8.5481,,,10.4197,5.9105,8.373,3.7835,7.62,16.8474,15.1671,7.1815,6.4515,,,,9.6236,1.0121
2015/7/29,8.77,11.5275,10.3771,7.75,4.64,8.1326,6.6805,6.361,4.9661,14.0922,25.5951,15.1771,11.8558,9.7642,14.5739,8.4407,,,11.4587,6.3453,9.2084,4.0269,8.38,18.5341,15.1671,7.8543,6.7759,,,,10.4228,1.0121
2015/7/30,8.33,10.9766,10.3771,7.57,4.64,8.1326,6.3961,6.0321,4.8095,14.4965,24.6962,14.3389,11.8005,9.1505,14.2844,8.4561,,,11.2988,6.0093,9.0186,4.023,8.36,17.2691,15.1671,7.7915,6.6587,,,,10.0803,1.0121
2015/7/31,7.91,11.0851,10.3771,7.33,4.64,8.1326,6.2932,5.9369,4.6604,14.5853,24.2515,14.1909,11.5397,8.4819,14.393,8.4177,,,11.129,5.9302,8.6578,3.8503,7.83,15.5431,15.1671,7.7978,6.6047,,,,9.9233,1.0121
2015/8/3,7.51,11.5191,10.3771,6.97,4.64,8.1326,6.2932,5.8677,4.4367,13.1356,22.502,12.8498,10.7177,7.63,13.8231,8.3411,,,10.0201,6.0785,7.9838,3.4813,7.12,15.5431,15.1671,7.5902,6.1992,,,,9.4273,1.0121
2015/8/4,7.89,11.8948,10.3771,7.67,4.64,8.1326,6.7652,6.2658,4.802,13.964,24.7542,14.0529,11.5081,8.3903,14.972,8.4714,,,10.8692,6.4145,8.7338,3.8267,7.79,15.5431,15.1671,8.2002,6.6587,,,,10.1088,1.0121
2015/8/5,8.15,11.5108,10.3771,7.56,4.64,8.1326,6.505,6.084,4.7275,12.9779,24.4352,14.0529,11.3105,8.5185,14.4382,8.4407,,,11.1789,6.1477,8.7623,3.8581,7.69,15.5431,15.1671,8.0493,6.4695,,,,9.934,1.0121
2015/8/6,7.99,11.4357,10.3771,7.73,4.64,8.1326,6.5292,6.084,4.7275,12.9187,24.1646,14.4769,11.2077,8.601,13.9769,8.5557,,,11.6485,6.3157,9.18,3.811,7.56,15.5431,15.1671,7.9424,6.3614,,,,9.9911,1.0121
2015/8/7,8.39,11.6193,10.3771,8,4.64,8.1326,6.6744,6.2571,4.9139,14.0035,25.3921,15.9266,11.5713,8.775,14.4292,8.4944,,,11.7883,6.4047,9.5407,4.1917,7.91,15.5431,15.1671,8.3008,6.5776,,,,10.3015,1.0121
2015/8/10,8.79,12.0367,10.3771,8.26,4.64,8.1326,7.0798,6.7937,5.2047,14.6741,27.016,17.0114,12.2589,9.2513,15.0805,8.4331,,,12.9672,6.8198,10.0628,4.4076,8.46,15.5431,15.1671,8.6593,6.9291,,,,10.8974,1.0121
2015/8/11,8.67,13.2386,10.3771,8.38,4.64,8.1326,7.7878,7.4774,5.4806,15.5616,27.3929,17.6918,13.484,10.1764,15.37,8.8547,,,13.5066,7.057,9.9774,4.4979,9.31,15.5431,15.1671,8.9548,7.6229,,,,10.9509,1.0121
2015/8/12,8.78,14.5659,10.3771,8.23,4.64,8.1326,7.7515,7.7457,5.9056,14.5754,27.2093,16.8141,13.4761,10.039,15.1981,9.238,,,13.3268,6.9087,9.7685,4.3173,9.31,15.5431,15.1671,8.7473,8.1905,,,,11.2364,1.0121
2015/8/13,8.91,14.2403,10.3771,8.33,4.64,8.1326,7.5881,7.6765,5.8609,14.7431,27.6926,17.4058,13.3576,9.9108,15.4786,8.985,,,13.6265,7.0372,10.0438,4.4076,9.31,15.5431,15.1671,8.9485,8.0554,,,,11.0723,1.0121
2015/8/14,8.97,13.7979,10.3771,8.5,4.64,8.1326,7.4127,7.4341,5.8087,14.5064,27.6733,17.3861,13.073,9.7368,15.8314,8.8854,,,14.9852,7.1064,10.1293,4.4861,9.31,17.1024,15.1671,8.8794,7.9562,,,,10.8903,1.0121
2015/8/17,9.09,13.6226,10.3771,8.55,4.64,8.1326,7.4732,7.4514,5.9131,15.2164,29.0941,17.5045,13.0414,9.7001,17.4055,8.6631,,,16.0341,7.818,10.6894,4.7098,9.31,16.3767,15.1671,8.8165,8.2806,,,,10.8903,1.0121
2015/8/18,9.09,12.262,10.3771,7.84,4.64,8.1326,6.7289,6.7072,5.667,13.7766,26.1847,15.7589,11.7373,8.8574,15.8314,8.3947,,,14.4357,7.0471,9.6167,4.2388,9.31,14.739,15.1671,7.9361,7.4517,,,,10.8903,1.0121
2015/8/19,9.09,12.1786,10.3771,8.01,4.64,8.1326,6.7349,7.0014,6.0324,14.4472,26.5617,16.0647,11.8479,8.9124,16.9079,8.4331,,,14.8453,7.7488,9.8825,4.2898,9.31,15.2391,15.1671,8.0556,7.4607,,,,10.8903,1.0121
2015/8/20,9.09,11.6861,10.3771,8.01,4.64,8.1326,6.2871,6.7245,5.7043,13.3132,25.5371,15.0095,11.3421,8.4361,17.3422,8.4331,,,14.4957,7.818,9.3983,4.3958,9.31,13.7191,15.1671,7.9864,7.0462,,,,10.8903,1.0121
2015/8/21,9.09,10.9098,10.3771,7.4,4.64,8.1326,6.0088,6.2831,5.16,11.9818,23.6039,13.9838,10.6465,7.914,15.6052,8.0881,,,14.7754,7.6203,8.5629,3.9994,9.31,13.5426,15.1671,7.6028,6.5416,,,,9.802,1.0121
2015/8/24,9.09,9.8163,10.3771,6.66,4.64,8.1326,5.4097,5.6513,4.6454,10.7886,21.2455,12.5835,9.5795,7.1262,14.0492,7.2831,,,13.2968,6.8593,7.7085,3.5991,9.31,12.1893,15.1671,6.8419,5.8838,,,,8.8207,1.0121
2015/8/25,9.09,9.7746,10.3771,5.99,4.64,8.1326,4.8712,5.0888,4.1831,9.7137,19.119,11.3212,8.6231,6.4118,12.647,6.9228,,,11.9682,6.1773,6.9396,3.238,9.31,10.9734,15.1671,6.1565,5.2982,,,,8.0321,1.0121
2015/8/26,9.09,10.025,10.3771,5.5,4.64,8.1326,4.8409,5.2359,4.0415,8.7472,19.3703,10.9958,8.9314,5.8256,11.3805,7.1681,,,10.7693,5.5645,6.3984,2.9162,9.31,9.875,15.1671,6.2193,5.3612,,,,8.3318,1.0121
2015/8/27,9.09,10.3839,10.3771,5.62,4.64,8.1326,5.0406,5.4696,4.2726,8.6486,20.1146,11.5875,9.4056,6.0179,11.8962,7.3138,,,10.7594,5.6337,6.987,3.1085,9.31,9.9241,15.1671,6.6721,5.7937,,,,8.6173,1.0121
2015/8/28,9.09,10.8347,10.3771,6.18,4.64,8.1326,5.446,5.8417,4.6976,9.5164,21.3228,12.5145,10.0775,6.5492,12.647,7.4594,,,11.8383,6.0785,7.5092,3.3675,9.31,10.9145,15.1671,7.2318,6.1632,,,,8.9384,1.0121
2015/8/31,9.09,10.0333,10.3771,5.95,4.64,8.1326,5.0709,5.435,5.0034,9.4277,19.8923,12.1496,9.5558,6.0637,11.5343,7.2524,,,12.6475,5.8413,6.9965,3.1477,9.31,11.1106,15.1671,6.9488,5.9379,,,,8.05,1.0121
2015/9/1,8.64,9.3656,10.3771,5.38,4.64,8.1326,4.7562,5.0715,4.6976,8.481,17.9011,11.4198,9.0499,5.5416,10.512,7.1221,,,11.3787,5.2581,6.389,2.8337,9.31,10.8459,15.1671,6.2571,5.6586,,,,7.2435,1.0121
2015/9/2,8.21,9.5993,10.3771,5.34,4.64,8.1326,4.5807,4.9676,4.2279,7.7019,16.8282,10.9465,9.0737,5.276,9.9873,6.9228,,,10.2399,4.7343,5.9807,2.6728,9.31,9.7574,15.1671,5.9929,5.4694,,,,6.8867,1.0121
2015/9/7,7.8,9.5993,10.3771,5.48,4.64,8.1326,4.6231,5.0974,4.2428,7.9287,17.1182,10.6605,9.374,5.5141,10.2949,6.8998,,,10.2998,4.8727,6.2086,2.8534,9.31,10.7282,15.1671,6.1061,5.5775,,,,7.1008,1.0121
2015/9/8,7.41,9.8998,10.3771,5.87,4.64,8.1326,5.0346,5.3571,4.4889,8.55,18.1814,11.6565,9.8799,5.8622,11.0096,7.0531,,,10.9791,5.1791,6.7402,3.0653,9.31,11.7971,15.1671,6.6092,5.8478,,,,7.5897,1.0121
2015/9/9,7.7,10.4173,10.3771,6.14,4.64,8.1326,5.3795,5.5215,4.6604,9.0135,18.8194,12.2383,10.1328,6.1278,11.6067,7.2064,,,11.4187,5.4756,6.9396,3.2655,9.31,12.258,15.1671,6.8356,6.01,,,,8.2212,1.0121
2015/9/10,7.63,9.9999,10.3771,5.93,4.64,8.1326,5.2887,5.3398,4.556,8.9642,18.0751,12.0214,9.8166,6.3935,11.5433,7.0761,,,10.6395,5.1593,6.7307,3.187,9.31,11.3852,15.1671,6.5023,5.8298,,,,7.8359,1.0121
2015/9/11,7.74,9.9081,10.3771,5.99,4.64,8.1326,5.3129,5.435,4.6976,9.1318,18.2201,12.1101,9.9036,6.595,11.6519,7.0608,,,11.069,5.2384,6.8256,3.3322,9.31,11.7873,15.1671,6.6532,5.7757,,,,8.1106,1.0121
2015/9/14,7.35,8.9649,10.3771,5.39,4.64,8.1326,4.7804,4.8897,4.2279,8.2147,16.4029,11.0944,8.9393,6.7507,11.48,6.7465,,,9.9601,4.7145,6.1421,2.9986,9.31,10.6105,15.1671,5.9929,5.2982,,,,7.3006,1.0121
2015/9/15,6.98,8.6227,10.3771,5.35,4.64,8.1326,4.5989,4.5436,3.8998,7.3962,15.504,10.4435,8.6548,6.0729,11.4981,6.7235,,,8.9611,4.2401,5.9143,2.9476,9.31,9.5514,15.1671,5.6282,5.0008,,,,6.8582,1.0121
2015/9/16,7.15,9.2988,10.3771,5.89,4.64,8.1326,4.9498,4.959,4.2875,8.1358,17.0312,11.4691,9.4214,6.6774,12.4209,7.0148,,,9.5705,4.6651,6.5029,3.2419,9.31,10.4928,15.1671,6.0999,5.4513,,,,7.5361,1.0121
2015/9/17,6.79,9.0984,10.3771,5.78,4.64,8.1326,4.8046,4.8205,4.4739,7.7709,16.6639,11.193,9.3029,6.4759,11.67,7.0378,,,9.0111,4.5169,7.1579,3.1595,9.31,9.8947,13.6514,5.9929,5.2081,,,,7.3078,0.9106
2015/9/18,6.53,9.0734,10.3771,5.8,4.64,8.1326,4.9498,4.8551,4.4814,8.0372,17.0408,11.3113,9.3345,6.5767,11.3353,7.1221,,,8.9312,4.586,7.5376,3.2105,9.31,9.9633,12.2853,6.1627,5.2441,,,,7.3577,0.82
2015/9/21,6.79,9.2904,10.3771,5.97,4.64,8.1326,5.1677,5.0196,4.7126,8.4415,17.9688,11.7847,9.6744,6.6591,11.6338,7.1298,,,9.2009,4.7343,8.1072,3.344,9.31,10.3752,11.0588,6.5023,5.3883,,,,7.6218,0.7523
2015/9/22,6.94,9.8413,10.3771,5.92,4.64,8.1326,5.2887,5.0715,4.9959,8.7571,17.8721,11.9326,9.7218,6.7599,11.6248,7.2294,,,9.3008,4.932,7.8034,3.3518,9.31,10.5419,11.0089,6.4835,5.4513,,,,7.6039,0.7543
2015/9/23,6.77,9.5993,10.3771,5.66,4.64,8.1326,5.083,4.907,5.4955,8.3725,17.3985,11.8044,9.4689,6.4942,11.3534,7.1374,,,8.9811,4.9517,7.756,3.4107,9.31,10.0123,10.4006,6.2382,5.2982,,,,7.5004,0.7523
2015/9/24,6.86,9.6327,10.3771,5.77,4.64,8.1326,5.1616,5.0022,5.5104,8.6683,19.1383,12.1792,9.6506,6.54,11.5343,7.2448,,,9.2009,4.9715,7.775,3.5167,9.31,10.5026,10.4305,6.4143,5.3432,,,,7.6467,0.7553
2015/9/25,6.56,9.449,10.3771,5.45,4.64,8.1326,4.9983,4.8984,5.5253,8.2837,19.8053,11.8833,9.3424,6.0546,10.9463,7.2294,,,9.6504,4.6552,7.2813,3.2184,9.31,10.6596,9.4333,6.1942,5.2081,,,,7.5183,0.7374
2015/9/28,6.85,9.4574,10.3771,5.5,4.64,8.1326,4.968,5.1321,5.4955,8.6881,20.4722,12.406,9.5242,6.1736,11.3805,7.1911,,,9.9102,4.7541,7.4142,3.2851,9.31,10.7184,9.5929,6.3388,5.2621,,,,7.6539,0.7464
2015/9/29,6.75,9.2403,10.3771,5.29,4.64,8.1326,4.8349,4.9417,5.0183,8.7472,20.2886,11.9326,9.2648,6.2835,11.1453,7.2524,,,9.3308,4.6058,7.1294,3.2458,9.31,10.1987,9.8322,6.1565,5.154,,,,7.4683,0.7553
2015/9/30,6.88,9.3906,10.3771,5.34,4.64,8.1326,4.7804,4.9676,4.9735,8.7472,19.5056,11.9228,9.4107,6.4026,11.8147,7.3444,,,9.3308,4.6256,7.1769,3.2537,9.31,10.1888,9.6627,6.2696,5.2441,,,,7.5897,0.7533
2015/10/8,7.11,9.7662,10.3771,5.75,4.64,8.1326,5.0467,5.1753,5.2718,9.2896,20.3949,12.4257,9.8727,6.6041,12.3033,7.6434,,,9.7603,4.9221,7.5851,3.3793,9.31,10.5909,9.9419,6.5401,5.7667,,,,7.9037,0.7683
2015/10/9,7.47,9.8413,10.3771,5.9,4.64,8.1326,5.1435,5.2013,5.1823,9.8517,21.2551,13.0273,9.897,6.6133,12.6289,7.8964,,,9.9801,4.9814,7.6136,3.4499,9.31,10.8655,9.912,6.6029,5.7847,,,,7.9536,0.7623
2015/10/12,7.83,10.3839,10.3771,6.15,4.64,8.1326,5.4218,5.409,5.503,10.1574,21.9511,13.8261,10.3347,6.6133,12.9908,7.9961,,,10.4497,5.2285,7.9458,3.6462,9.31,11.5225,9.912,6.9614,6.01,,,,8.3533,0.7623
2015/10/13,7.86,10.3004,10.3771,6.33,4.64,7.3178,5.5247,5.5648,5.4508,11.1732,21.8061,13.6485,10.3672,6.6133,13.6874,7.9347,,,10.7893,5.3471,8.2971,3.6423,9.31,11.6696,9.912,7.2695,5.992,,,,8.3604,0.7623
2015/10/14,7.75,10.1919,10.3771,6.23,4.64,6.5885,5.3613,5.409,5.7416,10.8478,21.7868,13.3823,10.1726,6.6133,13.0722,7.9807,,,11.2489,5.4459,8.1262,3.5755,9.31,11.7481,9.912,7.0494,5.8027,,,,8.3069,0.7623
2015/10/15,8.14,10.3589,10.3771,6.42,4.64,7.2474,5.8031,5.5821,5.8534,11.0154,22.5214,13.7866,10.5374,7.2728,13.5064,7.9961,,,11.3188,5.6041,8.3351,3.709,9.31,12.1011,9.912,7.477,6.064,,,,8.5459,0.7623
2015/10/16,8.39,10.409,10.3771,6.42,4.64,7.2474,6.1903,5.5994,5.8534,11.3901,22.2217,13.9345,10.7157,7.4468,13.6421,7.9884,,,11.2389,5.6831,8.2591,3.8346,9.31,12.4639,9.912,7.477,6.4425,,,,8.6244,0.7623
2015/10/19,8.81,10.3672,10.3771,6.72,4.64,7.9716,6.2871,5.7033,5.749,11.6367,21.8738,14.6939,10.5131,7.5842,13.0813,7.9654,,,10.8692,5.6041,8.7243,3.8895,9.31,13.3171,10.8992,7.389,6.4605,,,,8.4175,0.8389
2015/10/20,8.88,10.4006,10.3771,6.71,4.64,8.1477,6.2992,5.7119,5.7863,11.6465,22.6954,14.7925,10.8211,7.5384,13.4793,7.9884,,,11.129,5.6831,8.5914,3.9994,9.31,13.3073,11.9861,7.9487,6.3974,,,,8.5995,0.9086
2015/10/21,8.44,9.6994,10.3771,6.04,4.64,7.3329,5.7183,5.2273,5.2047,10.4829,20.4239,13.3823,10.0673,6.8331,12.9908,7.7278,,,10.0201,5.9105,7.737,3.5991,9.31,11.9736,13.1828,7.345,5.8027,,,,7.8965,0.9235
2015/10/22,8.44,9.9999,10.3771,6.34,4.64,7.4888,5.8515,5.5215,5.4284,10.9464,21.6031,13.7965,10.3996,7.053,14.2935,7.8734,,,10.3797,6.3355,8.0218,3.7011,9.31,12.307,14.499,7.5651,5.9559,,,,8.1855,1.016
2015/10/23,8.54,10.242,10.3771,6.97,4.64,7.529,5.9846,5.6513,5.585,11.2619,23.5556,15.0193,10.7481,7.2636,14.8182,7.8888,,,10.8792,6.4047,8.2971,3.8228,9.31,13.0033,15.945,7.6908,6.1271,,,,8.5067,1.1176
2015/10/26,8.91,10.2086,10.3771,6.79,4.64,7.9918,5.9362,5.7552,5.8012,12.3862,23.2173,14.7333,11.0724,7.3278,14.5558,8.0421,,,11.0591,6.632,8.3256,3.9484,9.31,13.121,17.5404,7.9047,6.2533,,,,8.6887,1.1584
2015/10/27,9.14,10.1836,10.3771,6.9,4.64,8.1175,5.9241,6.0235,5.7043,12.6228,23.8359,14.6939,11.0075,7.3644,14.5016,8.0114,,,11.079,6.3948,8.43,3.9562,9.48,13.2877,17.5404,7.9109,6.5686,,,,8.8921,1.1584
2015/10/28,8.84,10.2253,10.3771,6.68,4.64,7.69,5.8091,5.7638,5.5328,11.8339,23.1206,14.3487,10.7481,7.3094,14.4292,7.9884,,,10.9392,6.0686,8.3446,3.8895,8.66,13.4348,17.5404,7.628,6.3073,,,,9.0134,1.1584
2015/10/29,8.78,10.2504,10.3771,6.76,4.64,7.5844,5.8636,5.8504,5.5924,11.9424,22.7437,15.7885,10.9994,7.5567,14.6553,7.9731,,,11.149,6.0884,8.4205,4.0151,8.55,13.3661,17.5404,7.8543,6.2983,,,,8.9313,1.1584
2015/10/30,8.79,10.3422,10.3771,7.02,4.64,7.4184,6.0996,5.9975,5.5104,11.9128,22.7437,15.187,10.7887,7.5018,14.8182,7.9884,,,11.0491,5.9302,8.392,4.0818,8.69,12.915,17.5404,7.9361,6.6227,,,,8.9277,1.1584
2015/11/2,8.68,9.9665,10.3771,7.08,4.64,7.2172,6.0269,5.7898,5.3389,11.1535,22.0284,14.6939,10.4563,7.2178,14.7639,7.8274,,,11.4187,5.8709,8.2117,4.3526,8.09,12.6306,17.5404,7.7915,6.2893,,,,9.074,1.1584
2015/11/3,8.83,10.0083,10.3771,7.18,4.64,6.9859,6.1722,5.7725,5.3315,11.2422,22.3184,15.0884,10.5131,7.1446,15.0353,7.9424,,,12.5576,5.95,8.6294,4.5096,7.85,13.0229,17.5404,7.8732,6.2533,,,,9.7377,1.1584
2015/11/4,9.18,10.459,10.3771,7.58,4.64,7.4687,6.7894,6.0754,5.6745,12.3664,23.7586,15.6603,11.1048,7.5109,15.569,8.0114,,,12.8473,6.207,9.3793,4.6352,8.44,13.8172,18.059,8.2002,6.5776,,,,10.1338,1.0957
2015/11/5,8.99,10.5842,10.3771,7.53,4.64,7.4737,7.0677,6.0321,5.6595,12.1593,23.6136,15.5223,11.1858,7.5934,14.8725,7.9501,,,13.1869,6.118,9.3319,4.545,8.51,13.6309,16.2541,8.1185,6.5867,,,,9.8091,1.0121
2015/11/6,9.19,10.6928,10.3771,8.01,4.64,7.5643,7.4671,6.1879,5.8161,12.5834,24.1549,15.8378,11.5101,7.8499,14.8725,7.9501,,,13.2069,6.1872,9.6167,4.6313,8.6,13.7093,16.2142,8.2883,6.6677,,,,10.223,1.034
2015/11/9,9.65,10.7512,10.3771,8.57,4.64,7.8711,7.1948,6.1792,6.0025,12.5242,24.6962,15.828,11.5668,8.2346,14.8091,7.9501,,,12.9172,6.3058,9.7591,4.5332,8.62,14.2487,16.5732,8.2694,6.5957,,,,10.5941,1.0499
2015/11/10,9.86,10.7178,10.3771,8.39,4.64,7.9767,7.3643,6.1966,6.0622,12.7708,24.4352,15.9167,11.5425,8.2254,14.8091,8.0881,,,13.2169,6.286,10.0533,4.6038,8.73,13.8564,16.3139,8.1562,6.5957,,,,10.3836,1.0449
2015/11/11,10.35,10.9265,10.3771,9.12,4.64,8.037,7.8725,6.3004,6.0622,14.0528,25.0828,16.5183,11.7776,9.0498,15.1529,8.4331,,,13.167,6.3157,10.471,4.7451,8.98,13.8074,16.982,8.2883,6.7128,,,,10.8974,1.0867
2015/11/12,10.1,10.6761,10.3771,9.61,4.64,7.8258,7.5942,6.1966,6.0025,14.8318,26.0301,16.5282,11.6073,9.9566,14.8272,8.2874,,,13.6365,6.3058,11.1925,4.7569,8.8,14.5625,16.3438,8.043,6.6137,,,,11.4969,1.0807
2015/11/13,9.84,10.4757,10.3771,8.9,4.64,8.0974,7.1948,6.0581,5.7714,14.9896,26.9966,16.4591,11.429,9.8284,14.3387,8.3027,,,13.0371,6.1576,11.259,5.22,8.58,15.2784,16.5831,7.7474,6.4515,,,,10.6334,1.0678
2015/11/16,10.33,10.5509,10.3771,8.97,4.64,8.4746,7.3219,6.1706,5.9653,15.8279,27.1996,17.5636,11.7127,9.6635,14.402,8.3104,,,13.117,6.1872,11.1356,5.4712,8.88,15.7687,17.8895,7.7915,6.4965,,,,10.6405,1.1136
2015/11/17,10.34,10.7345,10.3771,8.55,4.64,8.2181,7.0435,6.136,5.8982,14.9403,26.4554,17.0804,11.6722,9.8833,14.1126,8.3411,,,12.8373,6.0291,10.6039,5.4438,8.77,15.1705,16.9222,8.5712,6.4425,,,,10.4121,1.1016
2015/11/18,10.05,10.4423,10.3771,8.52,4.64,8.027,7.0254,6.0235,5.9951,14.4374,25.3245,16.7747,11.6236,9.3337,14.1306,8.2951,,,12.5875,5.9302,10.4331,5.589,9.1,15.1313,17.1316,8.1059,6.3344,,,,10.0268,1.0957
2015/11/19,10.15,10.5759,10.3771,8.68,4.64,8.3438,7.1888,6.1533,6.2635,15.177,25.9624,17.2481,11.8586,9.5078,14.4744,8.3871,,,13.5766,6.0884,10.7653,5.8441,9.13,15.3274,17.1615,8.2757,6.4425,,,,10.4371,1.1066
2015/11/20,10.37,10.6009,10.3771,8.7,4.64,8.3187,7.2311,6.361,6.2561,15.0291,26.9676,17.6918,12.1504,9.4253,14.6101,8.3871,,,13.5766,6.0587,10.7748,5.7695,9.31,15.4647,16.643,8.4832,6.6317,,,,10.5905,1.0947
2015/11/23,9.93,10.7679,10.3771,8.63,4.64,8.0068,7.6729,6.2744,6.2262,15.3151,26.3877,17.3368,11.9559,9.6177,14.7549,8.3564,,,13.107,6.0785,10.6324,5.4477,9.3,16.0923,16.1942,8.2317,6.6768,,,,10.6619,1.0748
2015/11/24,9.72,10.7595,10.3771,8.95,4.64,8.1074,7.5821,6.335,6.2337,16.2716,28.4948,17.6129,12.272,9.4803,15.5148,8.3487,,,13.0671,6.2762,10.6134,5.5183,9.49,15.9452,16.5831,8.1876,6.6317,,,,11.1508,1.0758
2015/11/25,9.93,10.9348,10.3771,9.05,4.64,8.1074,7.6184,6.5254,6.3008,16.8337,28.6108,18.5005,12.5395,9.5627,16.3742,8.3641,,,13.2469,6.2366,11.3349,5.7891,9.6,15.8766,17.3211,8.2191,6.6768,,,,11.2899,1.1046
2015/11/26,10.2,10.843,10.3771,8.87,4.64,8.0471,7.4913,6.3783,6.3157,16.6365,28.7945,18.8161,12.5395,9.8375,16.0395,8.3027,,,12.9372,6.0686,11.1925,5.7303,9.61,15.5235,19.0562,8.2442,6.8389,,,,11.1329,1.1713
2015/11/27,9.69,10.1919,10.3771,7.98,4.64,8.3891,7.2009,6.0321,5.6819,15.0981,26.349,17.4749,11.737,9.0498,14.5649,8.2337,,,12.0281,5.4657,10.3286,5.1572,8.69,13.9741,19.096,7.5777,6.3524,,,,10.2337,1.1623
2015/11/30,9.32,11.2103,10.3771,7.88,4.64,9.229,7.5095,6.4216,5.5626,15.1573,27.5476,18.0567,12.2882,8.8941,14.0945,8.3487,,,11.8083,5.3273,10.4141,5.224,8.62,13.5426,19.6046,7.6091,6.9921,,,,11.2578,1.238
2015/12/1,9.56,11.2019,10.3771,8.14,4.64,9.1636,7.5216,6.4822,5.667,14.9206,28.7075,17.5538,12.7827,9.3246,14.203,8.2951,,,11.9382,5.3767,11.0501,5.746,9.11,13.5034,17.9393,7.76,7.6949,,,,11.2578,1.2071
