ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2016/3/25,10.2138,5.0851,5.31,14.6,11.2536,8.1752,7.0067,8.8823,5.21,17.7254,5.4444,9.5094,43.64,35.194,11.5052,8.4024,12.6135,11.3021,17.046,17.0785,14.4624,35.9849,,,11.709,,,17.95,36.0128,28.98,9.7445,6.2683,23.0185,6.652,12.4969,9.1404,19.1269,15.5224,,,,18.4372,25.9309,,22.3565,,15.889,,18.7038,,,,
2016/3/28,10.2138,5.0369,5.12,13.68,11.4776,8.1213,6.988,8.8823,5.25,17.7254,5.3896,9.5541,43.64,35.194,11.0118,8.1113,12.9657,11.6124,17.046,16.8713,15.0909,36.624,,,11.9255,,,17.91,34.0763,27.29,9.5986,6.2378,21.836,6.5458,12.6174,9.093,18.5744,15.4024,,,,18.2434,26.3292,,22.4049,,15.5931,,18.308,,,,
2016/3/29,9.7847,4.9214,4.9,13.66,11.1374,8.0045,6.7635,8.8823,5.13,15.9519,5.3093,9.5719,43.64,35.194,11.1617,7.8901,12.6135,10.6643,17.046,16.3711,15.0232,35.2999,,,11.3417,,,18.09,32.1398,26.2,9.5043,6.5255,20.1313,6.3817,12.3041,8.6956,18.1973,15.0157,,,,17.8697,25.1911,,21.4665,,14.6987,,18.5011,,,,
2016/3/30,10.0803,5.0755,5.07,13.9,11.461,8.2291,7.0161,8.8823,5.3,17.2188,5.5723,9.8666,43.64,35.194,12.2793,8.2432,13.392,11.1711,17.046,17.0735,16.5247,36.808,,,11.8336,,,18.34,33.1081,27.3,9.916,6.5622,20.8112,6.5555,12.6736,8.9795,19.3549,15.5158,,,,18.4718,26.1206,,21.9889,,15.2116,,19.1817,,,,
2016/3/31,10.0422,5.0562,4.97,13.59,11.3199,8.1752,7.1845,8.8823,5.18,17.9371,5.5358,9.822,43.64,35.194,12.9798,8.1113,13.3086,11.2228,17.046,17.988,18.1785,36.9512,,,11.7287,,,19.29,34.0961,27.01,9.8731,6.2929,20.5255,6.5651,12.6655,8.8943,19.5917,15.5624,,,,18.7209,26.2913,,22.3565,,15.0998,,19.0465,,,,
2016/4/1,9.8705,5.0177,4.9,13.89,11.3199,8.1033,7.3341,8.8823,5.24,17.4982,5.4919,9.8309,43.64,35.194,14.2772,8.0996,14.5134,10.785,17.046,17.8819,16.8003,37.1761,,,11.5647,,,19.27,32.703,26.51,10.0876,5.9317,20.4663,6.6038,12.6093,8.8754,19.4601,15.9025,,,,19.7521,25.7696,,21.9212,,15.4418,,18.8534,,,,
2016/4/5,10.2234,5.1814,5.04,13.89,11.4859,8.31,7.3996,8.8823,5.39,17.7974,5.6235,10.0452,43.64,35.194,14.4053,8.4334,14.4578,11.1194,17.046,18.7005,17.1066,37.9838,,,11.9189,,,19.48,33.6218,27.33,10.242,6.0419,20.8014,6.7196,13.1073,9.1593,20.0038,16.1625,,,,20.2435,26.9362,,22.2018,,15.6128,,19.2975,,,,
2016/4/6,10.3855,5.1814,5.11,13.89,11.5523,8.4268,7.3622,8.8823,5.34,17.4782,5.8043,10.1523,43.64,35.194,15.8472,9.132,14.4207,11.4021,17.046,18.8621,17.531,37.4624,,,11.9845,,,20.11,34.5703,26.93,10.1047,5.9929,20.8014,6.7003,13.541,9.0268,20.3722,16.0825,,,,19.9598,27.42,,23.0241,,15.3366,,19.4568,,,,
2016/4/7,10.1089,5.7015,5.01,13.89,11.4693,8.1842,7.1938,8.8823,5.47,18.2863,5.7091,10.0452,43.64,35.194,15.8908,8.903,13.809,12.5434,17.046,18.3316,17.8503,36.399,,,11.9386,,,19.76,33.029,26.14,9.8217,5.8338,20.289,6.5941,13.1314,8.7524,19.8021,15.8692,,,,19.7314,28.3684,,22.047,,15.3234,,19.7464,,,,
2016/4/8,9.9659,5.5281,4.93,13.89,11.2038,8.1303,7.2312,8.8823,5.37,18.3461,5.7948,9.9112,43.64,35.194,16.5859,9.1048,13.9017,13.7294,17.046,19.706,18.0297,35.4277,,,11.7877,,,19.91,32.6931,25.78,9.7101,5.9134,20.0328,6.5072,12.8985,8.6956,19.6267,15.6558,,,,19.2262,27.3441,,21.1473,,15.0538,,20.8855,,,,
2016/4/11,10.1948,5.5859,5.12,13.89,11.7349,8.3459,7.5586,8.8823,5.51,19.3437,6.0374,10.1791,43.64,35.194,16.1906,9.6909,15.0138,15.1017,17.046,19.5544,17.9247,37.0636,,,12.26,,,20.43,34.2937,26.81,9.916,5.9684,20.1806,6.6038,13.2117,8.7903,20.0214,16.1159,,,,19.9044,28.0744,,21.5923,,15.6654,,22.377,,,,
2016/4/12,10.1661,5.4703,5.04,13.89,11.9507,8.2471,7.4932,8.8823,5.6,18.6554,6.123,10.2059,43.64,35.194,14.5716,10.5641,14.8192,15.1189,17.046,17.5989,16.5728,37.401,,,12.1092,,,20.74,34.0566,26.83,9.8474,5.8766,20.1904,6.5362,13.1073,8.7903,20.4774,16.0892,,,,20.4304,26.7845,,21.3118,,16.7966,,21.5661,,,,
2016/4/13,10.2806,5.48,5.11,13.89,11.9507,8.3908,7.4745,8.8823,5.71,19.6829,6.0802,10.2059,43.64,35.194,14.8687,10.3623,15.1714,15.281,17.046,17.5787,16.6472,37.8509,,,12.5093,,,20.64,34.1949,27.18,10.0704,5.8705,20.3875,6.6134,13.4687,8.9417,20.5388,16.2692,,,,20.2851,26.7845,,21.7664,,16.7834,,22.6087,,,,
2016/4/14,10.3855,5.5474,5.14,13.89,11.9507,8.3998,7.6054,8.8823,5.83,19.8525,6.0707,10.2059,43.64,35.194,14.6097,10.8668,15.0324,16.0085,17.046,17.7657,16.9009,40.9898,,,12.588,,,20.81,35.2817,27.48,10.139,5.8154,20.4171,6.6327,13.5088,9.235,20.9159,16.6426,,,,20.4788,27.1165,,21.6503,,17.5858,,22.1839,,,,
2016/4/15,10.271,5.5378,5.15,13.89,11.9507,8.3369,7.5306,8.8823,5.78,19.9523,6.0707,9.9916,43.64,35.194,14.3917,10.9832,14.8285,15.2396,17.046,17.7051,16.5378,39.8753,,,12.4109,,,19.9,35.5682,27.56,10.0104,5.7726,20.8506,6.7003,13.557,9.0268,20.8194,16.4626,,,,20.638,26.8888,,21.5149,,16.8755,,21.1317,,,,
2016/4/18,10.0422,5.4126,4.99,13.89,11.9507,8.1572,7.3061,8.8823,5.75,19.1542,6.0755,9.7773,43.64,35.194,14.7814,10.4554,14.8563,15.0293,17.046,17.1543,15.9472,38.7762,,,11.9255,,,20.03,34.4715,26.58,9.7702,5.8154,20.1116,6.5844,13.284,8.8186,20.3371,16.0492,,,,19.856,26.0542,,20.9828,,16.231,,20.3449,,,,
2016/4/19,10.0136,5.4318,4.98,13.89,11.9507,8.1662,7.3248,8.8823,5.8,18.7651,6.0802,9.822,43.64,35.194,14.2145,10.37,15.1992,14.9638,17.046,17.3817,15.9909,39.405,,,11.8468,,,20.05,35.341,26,9.6501,5.7236,20.3087,6.6231,13.2117,8.8092,20.3459,16.1225,,,,19.8767,25.7981,,21.1376,,16.2968,,21.2186,,,,
2016/4/20,9.4127,5.0851,4.55,13.89,11.9507,7.6631,6.9506,8.8823,5.48,17.0492,5.8043,9.4648,43.64,35.194,12.7944,9.9664,14.6987,13.6364,17.046,16.1993,14.5515,36.0667,,,11.2236,,,19.26,32.4461,24.72,9.6501,5.595,18.6532,6.2948,12.5531,8.232,19.0041,15.1691,,,,18.6033,24.1952,,19.6285,,15.2116,,21.2186,,,,
2016/4/21,9.2888,4.9984,4.5,13.89,11.9507,7.5733,6.9412,8.8823,5.27,16.71,5.6283,9.3041,43.64,35.194,12.4564,9.4037,14.6895,13.3054,17.046,15.8608,14.5734,34.7631,,,10.9874,,,20.32,31.6755,24.82,9.4013,5.4787,18.5843,6.2176,12.5611,7.9954,18.5744,14.9557,,,,18.6379,23.9771,,19.6188,,14.896,,21.2186,,,,
2016/4/22,9.4032,5.0273,4.52,13.89,11.9507,7.6721,7.0067,8.8823,5.39,16.9096,5.7329,9.313,43.64,35.194,12.9743,10.3429,14.6802,13.4605,17.046,16.169,15.2253,35.1465,,,11.1449,,,19.91,32.2386,25.04,9.3499,5.4359,18.6631,6.2272,12.8021,8.0144,19.4075,15.1891,,,,19.2331,24.309,,19.7833,,15.1919,,21.2186,,,,
2016/4/25,9.5463,5.0081,4.64,13.89,11.9507,7.5913,6.9506,8.8823,5.37,16.6801,5.8519,9.5719,43.64,35.194,12.4837,10.7116,15.0602,14.3432,17.046,16.3004,14.639,34.7631,,,11.1449,,,19.77,32.2386,26.94,9.2727,5.6195,19.1558,6.2755,13.6454,7.8251,20.5388,15.8358,,,,19.4753,24.935,,19.4447,,15.0209,,21.2186,,,,
2016/4/26,9.5558,5.0466,4.71,13.89,11.9507,7.7799,7.0254,9.4279,5.5,17.3784,6.1135,9.7773,43.64,35.194,12.7617,10.4981,15.3382,14.1087,17.046,16.3661,14.8753,34.8654,,,11.2105,,,19.75,32.7425,27.39,9.2984,5.5338,19.0967,6.2755,13.2277,7.9008,19.3637,16.1492,,,,19.5307,25.0583,,19.9574,,15.1524,,21.2186,,,,
2016/4/27,9.5176,5.0273,4.64,13.89,11.9507,7.6272,7.0067,9.3868,5.57,17.0393,6.0755,9.7594,43.64,35.194,12.3283,10.0324,15.3104,14.0191,17.046,16.2751,14.7747,35.8674,,,11.053,,,19.98,33.5922,26.93,9.1955,5.4359,19.2445,6.2755,13.1314,7.8251,18.855,16.2025,,,,19.3646,24.29,,19.5317,,15.1327,,21.2186,,,,
2016/4/28,9.5081,5.0081,4.58,13.89,11.9507,7.6003,7.0441,9.3751,5.66,16.4307,6.1659,9.7594,43.64,35.194,12.6391,10.1799,14.43,14.5845,17.046,16.0528,14.4071,35.8316,,,11.0268,,,20.16,35.2224,26.61,9.1783,5.2767,19.4021,6.3238,13.4446,7.7116,18.513,15.9625,,,,18.8386,24.0245,,19.3576,,14.8236,,21.2186,,,,
2016/4/29,9.489,5.1044,4.55,13.89,11.9507,7.5913,6.9693,9.2636,5.61,16.4606,6.1135,10.063,43.64,35.194,12.6827,9.9354,14.3002,14.157,17.046,15.8961,14.219,35.8367,,,10.994,,,20.63,35.3509,26.39,9.1869,5.4114,19.0178,6.2562,13.284,7.6737,18.3288,16.4159,,,,18.9632,23.721,,19.1641,,14.771,,21.2186,,,,
2016/5/3,9.8133,5.191,4.7,13.89,11.9507,7.7889,7.1564,9.3164,5.72,17.139,6.261,10.197,43.64,35.194,13.1542,10.304,14.6431,14.6914,17.046,16.4419,14.5953,36.808,,,11.4335,,,20.79,35.8547,27.21,9.2727,5.4481,19.5795,6.3914,13.4928,7.986,18.9252,16.7026,,,,19.3992,24.7074,,19.7446,,15.2182,,21.2186,,,,
2016/5/4,9.8228,5.1525,4.71,13.89,11.9507,7.762,7.147,9.7975,5.69,16.8597,6.0802,10.072,43.64,35.194,13.4922,9.8383,14.5505,15.2189,17.046,17.4726,14.8447,37.1199,,,11.3482,,,20.94,35.8449,27.23,9.2126,5.4175,20.4959,6.4493,13.4687,8.0711,18.9339,16.6026,,,,19.3992,24.6505,,19.8123,,15.376,,21.2186,,,,
2016/5/5,9.9659,5.1622,4.74,13.89,12.3041,7.7889,7.2312,9.9735,5.68,16.9295,6.0897,10.2595,43.64,35.194,14.4952,9.5123,14.5505,15.0948,17.046,17.3716,15.1772,37.3039,,,11.3482,,,20.95,35.1928,27.07,9.2555,5.3808,20.9984,6.4589,13.4125,8.0428,18.969,16.7693,,,,19.3992,25.4282,,20.4024,,15.33,,21.2186,,,,
2016/5/6,9.5653,4.9214,4.55,13.89,11.6982,7.5553,6.9506,9.5511,5.33,16.1614,5.8138,10.2148,43.64,35.194,13.9065,9.4696,13.5495,13.9984,17.046,16.8057,14.4378,35.6782,,,11.3482,,,20.59,32.0015,26.72,9.3499,5.3624,20.3678,6.2369,12.6174,7.6737,18.1622,15.7358,,,,19.3992,24.3375,,19.4253,,15.2642,,21.2186,,,,
2016/5/9,9.2411,4.7191,4.3,13.89,10.9997,7.2948,6.6138,8.8177,5.01,15.1937,5.6758,10.0596,43.64,35.194,14.1736,8.5925,12.1918,12.9502,17.046,15.9871,13.1252,33.0505,,,11.3482,,,20.28,29.8477,24.93,9.0068,5.2339,19.678,5.9762,12.2158,7.2574,17.5132,14.969,,,,19.3992,23.3795,,19.0964,,14.1068,,21.2186,,,,
2016/5/10,9.2315,4.7288,4.31,13.89,10.9323,7.2768,6.6138,8.718,4.97,15.2236,5.7282,10.0414,43.64,35.194,12.7563,8.3791,12.0607,12.9399,17.046,16.1033,13.0202,33.117,,,11.3482,,,20.23,29.1758,24.53,8.981,5.2277,18.801,5.9472,12.2881,7.3331,17.5483,15.0557,,,,19.3992,23.5218,,18.4773,,14.2515,,21.2186,,,,
2016/5/11,9.489,4.6999,4.28,13.89,10.9492,7.2499,6.6232,8.9233,4.81,15.044,5.7995,10.3791,43.64,35.194,12.0612,8.4334,11.8734,12.5675,17.046,16.0679,13.0159,32.8103,,,11.3482,,,20.34,27.7728,22.94,9.084,5.2155,18.4857,5.899,12.3603,7.3899,17.5132,14.8157,,,,17.932,23.4364,,18.3419,,13.9358,,21.2186,,,,
2016/5/12,9.4509,4.6325,4.27,13.89,10.7724,7.3487,6.6419,9.2871,4.75,15.2336,5.7805,10.1144,43.64,35.194,11.332,8.0065,11.5925,12.7778,17.046,16.0629,12.7052,31.7418,,,11.3482,,,21.25,26.686,22.14,9.47,5.0808,18.2295,5.87,12.3443,7.3615,17.3992,14.6556,,,,17.3714,23.3226,,17.9162,,13.5543,,21.2186,,,,
2016/5/13,9.3174,4.6325,4.24,13.89,10.6378,7.3667,6.6045,9.2929,4.73,15.2635,5.7091,9.8953,43.64,35.194,10.5437,8.057,11.452,12.7744,17.046,15.9416,12.5127,31.5987,,,11.3482,,,21.26,27.269,22.25,9.5214,5.0686,18.2295,5.8507,12.3925,7.2953,17.2151,14.7023,,,,17.4267,23.0665,,17.7517,,13.5346,,21.2186,,,,
2016/5/16,9.3841,4.6806,4.42,13.89,10.764,7.4296,6.7448,9.7153,4.81,15.2236,5.8328,9.9045,43.64,35.194,10.6718,8.2432,11.7517,12.8433,17.046,16.1286,13.3878,32.2377,,,10.7513,,,21.87,29.2153,23.07,9.53,5.0747,18.4956,5.899,12.5531,7.3615,17.4782,14.869,,,,17.6482,22.8863,,18.2741,,13.7319,,21.2186,,,,
2016/5/17,9.3078,4.671,4.31,13.89,10.6715,7.3757,6.7074,9.4455,4.75,15.064,5.7139,9.7858,43.64,35.194,10.7703,8.1035,11.7423,12.7054,17.046,16.1538,13.2565,31.9514,,,10.6595,,,21.97,28.3064,23.45,9.53,5.0441,18.3182,5.8507,12.5049,7.3615,17.4168,14.729,,,,17.7935,22.763,,18.1484,,13.6398,,21.2186,,,,
2016/5/18,9.0599,4.5361,4.17,13.89,10.1833,7.0972,6.4828,8.9585,4.51,14.3158,5.6425,9.7219,43.64,35.194,9.8244,7.4321,11.3771,13.0709,17.046,15.3605,12.3815,30.1877,,,10.2724,,,20.94,26.607,21.32,9.53,4.9217,17.4609,5.619,11.8945,7.1155,16.8818,14.1756,,,,17.3714,21.8146,,17.5873,,12.9493,,21.2186,,,,
2016/5/19,9.0408,4.5747,4.19,13.89,10.2422,7.0972,6.4922,9.0289,4.54,14.4255,5.7044,9.6032,43.64,35.194,9.8441,7.467,11.2086,13.2261,17.046,15.3757,12.4252,31.3379,,,10.22,,,20.94,26.5971,21.46,9.6072,5.0563,17.5003,5.619,11.9266,7.106,16.8555,14.3289,,,,17.3921,22.0517,,17.5776,,13.0019,,21.2186,,,,
2016/5/20,9.0217,4.6036,4.37,13.89,10.4021,7.1331,6.539,9.0641,4.62,14.5652,5.7329,9.731,43.64,35.194,9.9623,7.762,11.3303,13.0675,17.046,15.4818,12.7359,32.2786,,,10.3052,,,20.94,27.0812,21.67,9.6329,5.2584,17.4314,5.6576,12.0873,7.2006,17.0835,14.4556,,,,17.5029,22.0232,,17.7324,,13.2452,,21.2186,,,,
2016/5/23,9.0694,4.6517,4.41,13.89,10.5452,7.169,6.6512,9.8972,4.66,14.7647,5.7329,9.731,43.64,35.194,10.3269,7.9987,11.4988,13.6019,17.046,15.9719,12.8584,32.8767,,,10.4627,,,20.94,27.9309,23.84,9.7702,5.2767,17.9536,5.6962,12.1515,7.3804,17.3115,14.7823,,,,17.8766,22.6587,,17.8485,,13.5083,,21.2186,,,,
2016/5/24,8.9645,4.5843,4.61,13.89,10.6041,7.0972,6.6325,9.7681,4.62,14.3357,5.7377,9.6306,43.64,35.194,9.9229,8.22,11.6393,13.2467,17.046,15.689,12.9415,31.7622,,,10.4496,,,20.94,28.2471,23.2,9.7101,5.1543,17.4215,5.619,12.2479,7.2196,17.18,14.549,,,,17.489,22.2414,,17.4905,,13.2321,,21.2186,,,,
2016/5/25,9.0122,4.5939,4.67,13.89,10.5031,7.1331,6.6045,9.6215,4.6,14.9642,5.7519,9.6123,43.64,35.194,9.7357,8.0647,11.5363,13.1743,17.046,15.7648,13.6328,31.8389,,,10.3052,,,20.94,28.0495,22.95,9.47,5.0747,17.1358,5.59,12.2077,7.2101,17.0046,14.5556,,,,17.5859,22.2698,,17.5002,,13.265,,21.2186,,,,
2016/5/26,8.9931,4.6036,4.75,13.89,10.5284,7.1241,6.567,9.5335,4.59,15.1837,5.7377,9.6671,43.64,35.194,9.7948,8.458,11.5363,13.0811,17.046,15.7648,13.4271,32.2326,,,10.3971,,,20.94,28.0594,23.02,9.4099,5.0563,17.1653,5.5707,12.2961,7.1722,17.0747,14.5956,,,,17.6205,22.6682,,17.5002,,13.5346,,21.2186,,,,
2016/5/27,9.1076,4.6132,4.66,13.89,10.5115,7.1511,6.6512,9.8561,4.6,14.9243,5.7329,9.6762,43.64,35.194,9.6076,9.0634,11.555,13.1121,17.046,16.0097,13.4403,33.8327,,,10.4233,,,20.94,27.9902,23.45,9.5557,5.3257,17.2934,5.619,12.3603,7.1249,17.3291,14.7156,,,,17.7243,23.2657,,17.5002,,14.3633,,21.2186,,,,
2016/5/30,9.0313,4.5747,4.62,13.89,10.4106,7.1061,6.5858,9.6039,4.64,14.655,5.6806,9.8314,43.64,35.194,9.5879,8.8949,11.9764,12.6151,17.046,16.0046,13.1952,34.6609,,,10.2987,,,20.94,27.9309,25.13,9.7445,5.442,17.2934,5.5997,12.3684,7.0492,17.2151,14.4956,,,,17.842,23.721,,17.4228,,14.2317,,21.2186,,,,
2016/5/31,9.3651,4.7384,4.76,13.89,10.8398,7.3487,6.8383,10.0615,4.79,15.6127,5.8423,10.0779,43.64,35.194,10.1298,9.051,12.4352,13.0327,17.046,16.6933,13.8953,36.5984,,,10.8628,,,20.8,29.1659,27,9.8946,5.4849,18.0817,5.8121,13.0189,7.3331,17.9956,15.1357,,,,18.4303,24.6578,,18.158,,14.6658,,21.2186,,,,
2016/6/1,9.3651,4.7288,4.75,13.89,10.764,7.3757,7.0254,10.1788,4.81,16.3908,5.8614,9.9866,43.64,35.194,10.4944,9.1321,12.3135,13.8507,17.046,16.7188,13.9128,36.6495,,,10.7841,,,20.82,29.5513,27,9.824,5.4604,18.2,5.8217,12.8283,7.5318,18.092,15.069,,,,19.0531,24.5612,,18.1677,,14.725,,21.2186,,,,
2016/6/2,9.3841,4.748,4.72,13.89,10.7724,7.412,7.0816,10.0908,4.86,16.311,5.8566,9.8771,43.64,35.194,10.9477,9.051,12.4446,14.7205,17.046,17.0862,14.1796,37.3397,,,10.9743,,,20.45,29.7983,27.6,9.6473,5.4298,18.3084,5.841,12.8532,7.475,18.1008,15.2491,,,,19.0739,24.8703,,18.3128,,14.971,,21.2186,,,,
2016/6/3,9.4223,4.7769,4.79,13.89,10.865,7.4302,7.1003,9.9148,4.87,16.1514,5.8709,9.941,43.64,35.194,10.7309,9.3318,12.2667,14.2131,17.046,17.1882,14.1753,37.3192,,,11.1186,,,20.43,29.9959,27.61,9.8328,5.5155,18.3084,5.8507,12.8366,7.4845,18.2411,15.8692,,,,19.0324,24.9186,,18.545,,15.8556,,21.2186,,,,
2016/6/6,9.4032,4.748,4.74,13.89,11.3447,7.5303,7.3622,9.9617,4.87,16.9894,5.8281,9.9866,43.64,35.194,10.8984,9.569,12.0326,14.1407,17.046,16.7852,13.7903,37.2272,,,11.0268,,,20.12,30.6677,26.67,9.7091,5.6379,18.6138,5.9086,12.8698,7.4277,18.0745,15.6691,,,,19.1016,24.6771,,18.3515,,15.4034,,21.2186,,,,
2016/6/7,9.3651,4.7384,4.69,13.89,11.1596,7.5485,7.2967,10.1084,4.86,16.8098,5.79,9.9592,43.64,35.194,10.6915,9.619,11.9015,14.0095,17.046,17.4484,14.149,40.9489,,,10.9546,,,20.14,30.4997,26.97,9.5943,5.6501,18.2197,5.8507,12.8117,7.4088,18.5042,16.0425,,,,19.2192,24.7448,,18.3419,,16.1283,,21.2186,,,,
2016/6/8,9.3365,4.6999,4.73,13.89,11.1007,7.4939,7.699,9.9383,4.83,16.5903,5.6853,10.0505,43.64,35.194,10.4156,9.4941,11.761,14.5341,17.046,17.0658,13.8471,38.8529,,,11.0727,,,19.8,30.0453,26.8,9.5501,5.5032,18.6138,5.841,12.7372,7.352,18.3727,15.7358,,,,19.1293,24.6771,,18.0226,,15.5896,,21.2186,,,,
2016/6/13,8.9741,4.5073,4.35,13.89,10.4779,7.221,7.2312,9.3985,4.59,14.9343,5.495,10.0231,43.64,35.194,9.7751,8.8325,11.143,13.0811,17.046,16.0046,12.8015,34.9676,,,10.174,,,19.36,27.7827,25.14,9.3204,5.5032,17.3624,5.5804,12.3062,7.0114,17.8026,14.7557,,,,18.1327,23.663,,17.2293,,14.0333,,21.2186,,,,
2016/6/14,8.9741,4.5265,4.34,13.89,10.5115,7.2029,7.409,9.6801,4.57,14.9842,5.5331,9.7949,43.64,35.194,9.8835,8.5329,11.1056,12.805,17.046,17.5504,12.9065,35.213,,,10.2724,,,18.96,27.8222,24.42,9.3204,5.797,17.4905,5.6093,12.3228,7.0965,17.9605,14.9023,,,,18.2918,23.8658,,16.8811,,13.8604,,21.2186,,,,
2016/6/15,9.2411,4.6132,4.51,13.89,10.9071,7.4939,8.148,9.9441,4.68,15.6825,5.614,10.0596,43.64,35.194,10.524,8.8949,11.4427,13.1121,17.046,17.8565,13.6503,36.7364,,,10.548,,,19.28,28.6917,24.42,9.4794,5.8277,17.9241,5.7348,12.5631,7.229,18.2245,15.3958,,,,18.9078,24.426,,17.2293,,14.3459,,21.2186,,,,
2016/6/16,9.1076,4.5554,4.41,13.89,10.6883,7.3666,7.9422,9.6801,4.63,15.3034,5.5759,10.1692,43.64,35.194,10.1594,8.8262,11.3116,12.8947,17.046,17.4535,13.4271,36.1945,,,10.4102,,,19.29,29.4426,24.42,9.2762,5.7603,17.2146,5.7348,12.4554,7.1249,18.1335,15.1824,,,,18.8178,23.7403,,16.8617,,14.1596,,21.2186,,,,
2016/6/17,9.1171,4.5939,4.42,13.89,10.7809,7.4211,7.8019,9.5804,4.64,15.2336,5.5569,10.0231,43.64,35.194,10.0609,8.9448,11.2835,13.012,17.046,17.3413,13.4315,37.2017,,,10.5283,,,19.17,29.1659,24.42,9.5059,5.9072,17.0175,5.6673,12.472,7.1344,18.1517,15.2891,,,,18.8109,24.0494,,17.2509,,14.4456,,21.2186,,,,
2016/6/20,9.1076,4.5747,4.39,13.89,10.7388,7.4393,7.9534,9.1873,4.65,15.1039,5.4617,9.8223,43.64,31.6774,10.0017,8.8138,11.0681,13.0707,17.046,17.7443,13.5146,38.6535,,,10.5283,,,19.22,28.089,24.42,9.5678,5.9011,16.3474,5.6286,12.3145,7.1155,18.3155,15.6758,,,,19.3092,24.0204,,17.0271,,15.2836,,21.2186,,,,
2016/6/21,9.0408,4.565,4.35,13.89,10.7556,7.5939,7.6883,9.1052,4.56,14.9343,5.4522,9.7675,43.64,28.5069,9.8441,8.5454,11.0306,12.9361,17.046,17.2647,14.0659,37.8305,,,10.4561,,,19.26,27.7234,24.42,9.5766,5.7297,16.3179,5.5707,12.3062,7.0682,18.889,15.3224,,,,19.1223,23.7113,,16.7742,,15.43,,21.2186,,,,
2016/6/22,9.2529,4.6421,4.4,13.89,11.0923,7.9122,7.7356,9.0935,4.62,15.2036,5.4903,9.8588,43.64,25.6543,9.9623,8.7389,11.0681,13.1501,17.046,17.5147,15.2647,39.7731,,,10.8891,,,19.48,28.3459,24.42,9.7268,5.6318,16.515,5.6576,12.5134,7.1439,19.1166,15.6291,,,,19.8283,23.9335,,16.8909,,15.563,,21.2186,,,,
2016/6/23,9.2818,4.5939,4.35,13.89,11.1091,7.7576,7.6314,9.2401,4.56,15.3433,5.4522,10.014,43.64,24.5881,10.2579,8.6639,11.2179,13.7576,17.046,17.2749,14.6565,39.5175,,,10.8628,,,19.44,28.2866,24.42,9.6561,5.6073,16.3376,5.59,12.4554,7.1817,18.9345,15.4291,,,,20.0982,23.9817,,16.8034,,15.9421,,21.2186,,,,
2016/6/24,9.4456,4.5169,4.28,13.89,11.3026,7.6303,7.4137,8.9585,4.52,14.8944,5.4617,9.9775,43.64,23.3255,9.9032,8.4018,11.2086,13.2157,17.046,16.8872,14.0571,39.9878,,,10.5807,,,19.21,27.7037,24.42,9.6119,5.6195,15.8548,5.7252,12.3145,6.9735,18.5249,15.0624,,,,19.9321,23.3926,,17.1925,,15.3634,,21.2186,,,,
2016/6/27,9.5227,4.6036,4.35,13.89,11.4289,7.7122,7.6409,9.1521,4.57,15.1139,5.4998,10.0231,43.64,23.4658,10.12,8.8949,11.2647,13.4607,17.046,17.3311,14.7659,41.6697,,,10.9284,,,19.2,28.1088,24.42,9.6561,5.6195,15.9829,5.7445,12.5217,7.1722,19.1803,15.3691,,,,20.3819,23.5471,,18.6423,,15.9421,,21.2186,,,,
2016/6/28,9.648,4.6421,4.4,13.89,11.3616,7.7758,7.6883,9.0993,4.65,15.3832,5.6235,10.1053,43.64,23.3816,10.5831,8.9636,11.4801,13.9094,17.046,17.4943,15.7372,43.096,,,11.0924,,,19.2,28.3755,24.42,9.6738,5.6073,16.1701,5.8024,12.7455,7.2196,19.5171,15.8225,,,,20.4719,23.9431,,18.4282,,15.9288,,21.2186,,,,
2016/6/29,9.6095,4.6613,4.41,13.89,11.3279,7.7394,7.6504,9.4455,4.68,15.5927,5.6045,9.8953,43.64,23.6903,10.4846,8.8637,11.2928,13.9025,17.046,17.6066,15.4703,43.1217,,,11.0202,,,19.74,28.8695,24.42,10.1508,5.5338,16.3573,5.7928,12.82,7.3331,19.3897,15.9025,,,,20.5065,23.692,,18.3212,,16.7734,,21.2186,,,,12.8172
2016/6/30,9.783,4.6517,4.4,13.89,11.5299,7.7394,7.7924,9.4807,4.68,15.4131,5.909,9.8862,43.64,23.3161,10.4353,8.7076,11.2273,13.937,17.046,17.3974,15.5578,40.6905,,,11.1842,,,20.01,28.9387,24.42,9.983,5.5583,16.1701,5.7638,12.7952,7.229,19.3533,15.7892,,,,20.5135,24.0783,,18.3601,,15.9421,,21.2186,,,,14.1009
