ÈÕÆÚ,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH
2018/6/28,-1.9375,-0.04,-3.7255,,-0.6579,-1.0518,-1.5219,-3.7467,-1.1778,-0.9394,0.0539,-1.0033,-2.1333,0.1456,,0.5174,1.2772,14.4382,,0.692,2.1142,0.5444,1.4998,2.2624,24.6465,0.3478,0.5582,1.1559,0.4929,,9551575675,6362634292,1815642219,,3814983758,7236398802,3042387898,3059852283,2923210000,843600000,21958823237,5667272370,3056582151,16603727916,,30.681,122.2051,75.23,,65.7385,239.77,63.7731,125.9854,99.4317,75.4195,53.6103,359.716,38.1983,35.6416,,4.0277,2.955,6.0444,,2.8268,8.4629,1.3395,4.3617,11.8413,8.7615,4.2354,2.596,1.1746,1.6425,,3.6575,5.8163,11.5247,,5.6681,16.5974,5.8823,10.1616,38.5814,16.8706,2.9733,3.0791,0.3756,1.4331,
2018/6/29,3.727,2.8823,3.8357,,3.3113,7.2893,4,4.7266,6.5322,3.7933,2.8541,3.3784,9.9455,2.1802,,0.8563,2.4276,17.6432,,0.8689,3.4057,0.7652,2.2589,4.8561,28.5841,0.4019,0.7598,2.1601,0.5792,,9907561656,6546024872,1885284979,,3941307724,7763881175,3164083414,3204479222,3114160000,875600000,22585542479,5858734275,3360574654,16965727798,,31.8245,125.7274,78.1156,,67.9152,257.2475,66.324,131.9402,105.9267,78.2804,55.1404,371.8686,41.9973,36.4186,,4.1778,3.0402,6.2762,,2.9204,9.0797,1.3931,4.5679,12.6148,9.0939,4.3563,2.6837,1.2914,1.6783,,3.7938,5.984,11.9668,,5.8558,17.8072,6.1176,10.6419,41.1016,17.5106,3.0582,3.1832,0.413,1.4644,
2018/7/2,-0.9524,-2.1401,1.8307,,-1.0684,-1.2031,3.4965,0.885,-1.9793,-3.2435,-1.2565,-0.7625,0,-1.4225,,0.8638,1.9256,19.7983,,0.7994,2.4034,1.6737,2.5701,3.9548,20.7517,0.3791,0.8604,5.2816,0.5381,,9813203926,6401470721,1923902996,,3898448314,7672985624,3274715701,3237852031,3052520000,847200000,22301745086,5814059830,3360574654,16724394544,,31.5214,123.0368,79.5457,,67.1897,254.1525,68.643,133.1078,103.8301,75.7413,54.4475,369.033,41.9973,35.9006,,4.138,2.9751,6.3911,,2.8892,8.9705,1.4418,4.6083,12.3651,8.7989,4.3016,2.6632,1.2914,1.6544,,3.7577,5.8559,12.1859,,5.7932,17.593,6.3315,10.736,40.2881,16.9426,3.0198,3.1589,0.413,1.4436,
2018/7/3,4.2395,2.5845,1.3483,,3.7797,3.7966,7.7703,7.6754,7.3968,4.0604,3.0753,6.0373,3.7175,3.3189,,1.5871,2.3819,13.9817,,1.1998,3.7615,2.5931,3.6834,6.8619,30.2655,0.6243,1.79,4.3747,0.9937,,10229235736,6566916286,1949843262,,4045797872,7964295250,3529169962,3486371376,3278310000,881600000,22987588784,6165073322,3485503080,17279461029,,32.8578,126.2166,80.6182,,69.7292,263.8016,73.9768,143.3244,111.5102,78.8168,56.122,391.3127,43.5585,37.0921,,4.3135,3.052,6.4773,,2.9984,9.3111,1.5538,4.962,13.2797,9.1562,4.4339,2.824,1.3394,1.7093,,3.917,6.0073,12.3502,,6.0122,18.2609,6.8235,11.5601,43.2681,17.6306,3.1126,3.3496,0.4284,1.4915,
2018/7/4,-1.174,-1.7442,-5.86,,-1.873,-3.5197,-1.1755,-0.8961,-1.1036,-5.8984,-1.286,-2.4845,-2.3895,-0.2793,,0.9823,1.5222,12.4069,,1.1115,3.0279,2.145,3.579,5.9692,23.7084,0.3462,1.094,2.6602,0.8073,,10109144080,6452377049,1835582570,,3970018099,7683978440,3487682854,3455128944,3242130000,829600000,22691966501,6011903798,3402217463,17231194378,,32.472,124.0152,75.894,,68.4232,254.5167,73.1071,142.04,110.2796,74.1679,55.4002,381.5907,42.5177,36.9885,,4.2628,2.9988,6.0977,,2.9422,8.9834,1.5355,4.9176,13.1331,8.6161,4.3768,2.7539,1.3074,1.7046,,3.871,5.9025,11.6264,,5.8996,17.6182,6.7433,11.4565,42.7906,16.5907,3.0726,3.2664,0.4181,1.4873,
2018/7/5,-1.6546,-1.6174,-2.7591,,-2.9692,-4.8641,-2.8549,0.1644,-1.8392,-7.4253,-3.1266,-2.9724,-3.3048,-2.6611,,0.5148,1.6794,11.6298,,0.7454,2.3856,1.0726,4.6614,3.6714,16.6667,0.3627,0.7866,2.04,0.569,,9941873558,6348019077,1784937290,,3852138453,7310222693,3388113796,3460809386,3182500000,768000000,21982473020,5833206021,3289781879,16772661195,,31.9347,122.0094,73.8,,66.3915,242.1367,71.02,142.2736,108.2513,68.6607,53.6681,370.2483,41.1126,36.0042,,4.1923,2.9503,5.9295,,2.8548,8.5464,1.4917,4.9257,12.8916,7.9764,4.24,2.672,1.2642,1.6592,,3.8069,5.807,11.3057,,5.7244,16.7612,6.5507,11.4753,42.0036,15.3588,2.9765,3.1693,0.4043,1.4477,
2018/7/6,-1.6393,0.1203,-2.7682,,2.1858,1.1278,4.7347,2.38,1.6842,0.651,1.9903,1.6411,2.8097,-0.2878,,1.1705,1.6659,11.5214,,1.0599,3.1406,2.1508,5.1297,5.2084,16.0738,0.4734,0.9549,2.2864,0.822,,9778892024,6355655026,1735527262,,3936338200,7392668814,3548530612,3543175797,3236100000,773000000,22419994000,5928936973,3352246092,16724394544,,31.4112,122.1562,71.7571,,67.8427,244.8676,74.3826,145.6596,110.0745,69.1077,54.7362,376.3246,41.8932,35.9006,,4.1236,2.9538,5.7654,,2.9172,8.6428,1.5623,5.0429,13.1087,8.0283,4.3244,2.7159,1.2882,1.6544,,3.7445,5.814,10.9927,,5.8495,16.9502,6.8609,11.7484,42.711,15.4588,3.0358,3.2213,0.412,1.4436,
2018/7/9,4.4298,1.4818,1.3523,,1.7112,2.4535,0.7015,-0.7214,1.4079,3.9327,1.6878,1.7223,1.8634,2.1645,,1.0343,1.6375,7.3706,,0.9468,2.2613,1.9918,4.6464,3.7002,13.0009,0.3148,0.8454,2.3009,0.4652,,10212079785,6449831732,1758997025,,4003697998,7574050279,3573422877,3517613808,3281660000,803400000,22798390523,6031049989,3414710305,17086394426,,32.8027,123.9663,72.7275,,69.0036,250.8755,74.9044,144.6088,111.6242,71.8255,55.6601,382.8059,42.6738,36.6777,,4.3062,2.9976,5.8433,,2.9672,8.8548,1.5733,5.0065,13.2933,8.344,4.3974,2.7626,1.3122,1.6902,,3.9104,5.9002,11.1414,,5.9496,17.3661,6.909,11.6637,43.3124,16.0667,3.087,3.2768,0.4197,1.4748,
2018/7/10,0.462,2.4073,5.5478,,0.8412,2.5399,-2.3994,1.1304,-1.9804,6.2733,-0.3652,-0.8466,-1.0976,-0.1412,,0.5046,2.7519,12.5234,,0.8247,3.1889,1.8344,3.9915,3.7188,22.7224,0.3018,0.8343,1.7919,0.4624,,10259258650,6605096032,1856581832,,4037377897,7766424561,3487682854,3557376903,3216670000,853800000,22585542479,5979993481,3377231777,17062261100,,32.9542,126.9505,76.7622,,69.5841,257.2475,73.1071,146.2434,109.4136,76.3314,55.1404,379.5652,42.2054,36.6259,,4.3261,3.0698,6.1675,,2.9921,9.0797,1.5355,5.0631,13.03,8.8675,4.3563,2.7392,1.2978,1.6878,,3.9285,6.0422,11.7595,,5.9997,17.8072,6.7433,11.7955,42.4546,17.0746,3.0582,3.2491,0.4151,1.4727,
2018/7/11,-0.9615,-3.2755,-2.3287,,-3.8582,-2.9724,-3.9651,-2.7545,-2.4162,-2.9281,-3.3508,-4.9093,-4.9322,-3.6775,,0.6326,2.5387,10.036,,0.9572,2.5822,1.5596,3.8438,3.4808,18.5872,0.5416,1.6491,2.5086,0.7922,,10160611932,6388744139,1813348057,,3881608364,7535575423,3349392495,3459389275,3138950000,828800000,21828749432,5686418561,3210660543,16434794638,,32.6373,122.7922,74.9747,,66.8994,249.6011,70.2084,142.2152,106.77,74.0963,53.2928,360.9313,40.1238,35.2789,,4.2845,2.9692,6.0239,,2.8767,8.8099,1.4747,4.9236,12.7152,8.6078,4.2104,2.6048,1.2338,1.6258,,3.8907,5.8443,11.4856,,5.7682,17.2779,6.4759,11.4706,41.4288,16.5747,2.9557,3.0895,0.3946,1.4186,
2018/7/12,2.0262,1.9522,5.2793,,3.3623,3.1364,2.9727,3.9409,4.1622,2.6544,2.4377,2.3569,2.9831,3.6711,,0.9998,2.3454,13.454,,0.8155,3.4764,1.4232,4.5887,5.0985,21.975,0.4826,0.9537,1.8661,0.7179,,10366483343,6513464642,1909079988,,4012117973,7771920969,3448961553,3595719887,3269600000,850800000,22360869543,5820441894,3306439003,17038127775,,33.2986,125.1893,78.9328,,69.1487,257.4296,72.2955,147.8197,111.214,76.0632,54.5919,369.4381,41.3207,36.5741,,4.3713,3.0272,6.3419,,2.9734,9.0862,1.5185,5.1177,13.2444,8.8363,4.313,2.6662,1.2706,1.6855,,3.9695,5.9584,12.092,,5.9621,17.8198,6.6684,11.9227,43.1532,17.0146,3.0278,3.1624,0.4064,1.4706,
2018/7/13,-0.7034,-1.0942,-1.9411,,-0.2099,-2.6167,-1.9246,1.7378,0.6148,1.4104,0.5817,0,-0.7557,-0.5666,,0.7132,1.6955,9.2283,,0.7295,3.4055,1.1088,4.7961,3.406,22.6689,0.3432,0.5499,1.3128,0.5423,,10293570552,6442195783,1872022466,,4003697998,7568553871,3382582181,3658204751,3289700000,862800000,22490943348,5820441894,3281453318,16941594473,,33.0644,123.8195,77.4006,,69.0036,250.6934,70.9041,150.3885,111.8977,77.136,54.9095,369.4381,41.0085,36.3668,,4.3406,2.9941,6.2188,,2.9672,8.8484,1.4893,5.2066,13.3258,8.9609,4.3381,2.6662,1.261,1.6759,,3.9416,5.8932,11.8573,,5.9496,17.3535,6.5401,12.1298,43.4185,17.2546,3.0454,3.1624,0.4033,1.4623,
2018/7/16,2.25,6.9538,-1.3527,,2.2082,1.5977,3.9248,10.0155,5.8656,1.7153,1.5773,0.8772,2.5381,0.8547,,0.9743,7.4761,5.9222,,1.14,2.8766,1.7627,12.2871,6.5226,32.6908,0.6538,0.8903,2.2991,0.5214,,10525175889,6890171468,1846699826,,4092107733,7689474848,3515340926,4024593270,3482660000,877600000,22845690088,5871498402,3364738935,17086394426,,33.8084,132.4296,76.3536,,70.5274,254.6987,73.6869,165.4507,118.4611,78.4592,55.7755,372.6788,42.0493,36.6777,,4.4383,3.2023,6.1347,,3.0327,8.9898,1.5477,5.7281,14.1075,9.1146,4.4065,2.6895,1.293,1.6902,,4.0303,6.303,11.6969,,6.081,17.6308,6.7967,13.3447,45.9652,17.5506,3.0934,3.1901,0.4135,1.4748,
2018/7/17,-0.163,-0.2955,-2.709,,1.5432,1.0007,0.6294,0.741,-0.3463,-1.2534,-1.0352,-0.3261,1.4851,-0.9887,,0.6415,4.4494,6.6272,,0.874,2.3437,1.5827,8.7412,3.6006,19.0324,0.4343,0.6344,2.3115,0.5311,,10508019939,6869808937,1796672172,,4155257544,7766424561,3537467383,4054415592,3470600000,866600000,22609192261,5852352211,3414710305,16917461147,,33.7533,132.0383,74.2852,,71.6158,257.2475,74.1507,166.6767,118.0509,77.4757,55.1982,371.4635,42.6738,36.315,,4.431,3.1928,5.9685,,3.0795,9.0797,1.5575,5.7705,14.0586,9.0004,4.3609,2.6808,1.3122,1.6735,,4.0237,6.2843,11.38,,6.1749,17.8072,6.8395,13.4436,45.806,17.3306,3.0614,3.1797,0.4197,1.4602,
2018/7/18,0.4898,-2.223,-3.9189,,-1.7224,-2.4062,-0.7819,-3.993,-4.9035,-4.4311,-0.9937,-1.0905,-1.5854,-1.2839,,0.9872,2.7235,5.5369,,1.0076,2.6403,1.2827,6.4124,5.84,14.2889,0.3842,0.5538,1.6525,0.5174,,10559487791,6717089953,1726262881,,4083687759,7579546687,3509809311,3892522990,3300420000,828200000,22384519326,5788531576,3360574654,16700261218,,33.9186,129.103,71.374,,70.3823,251.0576,73.5709,160.0213,112.2623,74.0427,54.6496,367.4127,41.9973,35.8488,,4.4527,3.1218,5.7346,,3.0264,8.8613,1.5453,5.5401,13.3693,8.6016,4.3175,2.6515,1.2914,1.652,,4.0434,6.1446,10.934,,6.0685,17.3787,6.786,12.9068,43.56,16.5627,3.031,3.145,0.413,1.4415,
2018/7/19,-2.5589,-1.7052,0.7513,,-1.134,-2.9732,-1.4972,-0.4378,-3.0654,2.8013,-2.2715,-2.0948,-0.2478,-3.0347,,0.9967,2.1028,4.0941,,0.675,2.5918,1.0572,4.048,4.3019,16.0336,0.4003,0.8322,1.4119,0.8819,,10289281564,6602550716,1739233014,,4037377897,7354193958,3457258975,3875481664,3199250000,851400000,21876048998,5667272370,3352246092,16193461384,,33.0506,126.9015,71.9103,,69.5841,243.5932,72.4694,159.3207,108.821,76.1168,53.4083,359.716,41.8932,34.7609,,4.3388,3.0686,5.7777,,2.9921,8.5978,1.5221,5.5158,12.9594,8.8425,4.2195,2.596,1.2882,1.6019,,3.94,6.0399,11.0162,,5.9997,16.862,6.6844,12.8503,42.2247,17.0266,2.9621,3.0791,0.412,1.3977,
2018/7/20,2.4594,1.5806,0.1776,,1.5641,1.1211,0.08,-0.1466,3.1204,0.2819,1.5135,1.6892,3.6025,1.0432,,0.8946,2.2442,4.2511,,0.7154,1.5458,0.7987,3.9607,4.0415,14.6979,0.3552,0.6084,3.9928,0.5553,,10542331840,6706908688,1742321141,,4100527708,7436640078,3460024782,3869801222,3299080000,853800000,22207145955,5763003322,3473010237,16362394662,,33.8635,128.9073,72.038,,70.6725,246.3241,72.5274,159.0872,112.2167,76.3314,54.2166,365.7923,43.4024,35.1235,,4.4455,3.1171,5.7879,,3.0389,8.6942,1.5234,5.5078,13.3638,8.8675,4.2833,2.6398,1.3346,1.6186,,4.0369,6.1353,11.0357,,6.0935,17.0511,6.6898,12.8315,43.5423,17.0746,3.007,3.1312,0.4268,1.4123,
2018/7/23,5.4923,2.2011,0.6735,,2.5667,3.0303,2.2418,3.1927,5.5037,3.0921,3.0351,9.9668,1.6787,5.1622,,2.6793,3.5631,4.4172,,1.346,2.9061,1.1528,5.2005,7.4313,23.5536,0.8347,2.3059,4.1945,1.533,,11121345184,6854537038,1754056022,,4205777393,7661992808,3531935769,3993350838,3480650000,880200000,22881164762,6337389036,3531310169,17207061053,,35.7233,131.7447,72.5232,,72.4865,253.7884,74.0347,164.1663,118.3927,78.6916,55.8621,402.25,44.131,36.9367,,4.6897,3.1857,5.8269,,3.1169,8.9577,1.555,5.6836,14.0993,9.1416,4.4133,2.903,1.357,1.7022,,4.2586,6.2704,11.1101,,6.2499,17.5678,6.8288,13.2411,45.9387,17.6026,3.0982,3.4432,0.434,1.4852,
2018/7/24,0.0386,0.1857,1.5493,,0.9009,1.2195,-0.1566,-0.6757,0.1347,2.7039,0.7752,1.8127,0.2358,0.561,,1.6066,2.9038,5.2048,,1.0794,3.0112,1.4464,4.6546,5.0336,22.0341,0.7499,5.1949,2.95,1.1613,,11125634172,6867263620,1781231538,,4243667279,7755431744,3526404155,3966368738,3485340000,904000000,23058538133,6452266178,3539638731,17303594355,,35.7371,131.9893,73.6468,,73.1395,256.8834,73.9188,163.0571,118.5523,80.8194,56.2952,409.5416,44.235,37.1439,,4.6915,3.1916,5.9172,,3.145,9.0669,1.5526,5.6452,14.1183,9.3888,4.4476,2.9556,1.3602,1.7117,,4.2602,6.282,11.2822,,6.3062,17.782,6.8181,13.1517,46.0006,18.0786,3.1222,3.5056,0.435,1.4935,
2018/7/25,-0.4626,-0.7042,-2.6006,,0.6944,0.0709,0.8627,0.8235,-0.0961,-1.3717,-0.2564,-0.5935,-0.5882,0.4184,,0.9279,2.1983,4.6484,,1.0898,2.8636,0.8701,4.3867,4.8075,19.8738,0.4597,2.4641,1.9046,0.6793,,11074166319,6818902609,1734909636,,4273137191,7760928152,3556828033,3999031281,3481990000,891600000,22999413676,6413973797,3518817327,17375994331,,35.5718,131.0598,71.7316,,73.6474,257.0655,74.5565,164.3998,118.4383,79.7108,56.1508,407.1111,43.9748,37.2993,,4.6698,3.1691,5.7633,,3.1668,9.0733,1.566,5.6917,14.1048,9.26,4.4361,2.938,1.3522,1.7189,,4.2405,6.2378,10.9888,,6.35,17.7946,6.8769,13.26,45.9564,17.8306,3.1142,3.4848,0.4325,1.4998,
2018/7/26,-0.1549,-0.8585,-6.942,,0.197,-2.2663,-0.9331,-5.6818,-4.0408,-4.262,-0.0514,1.592,0.8284,-1.3889,,0.4905,1.7945,7.4171,,0.8941,2.2983,1.7209,3.8594,4.8947,14.8452,0.4011,2.8014,1.9828,0.9294,,11057010368,6760360332,1614472691,,4281557165,7585043095,3523638347,3771813594,3341290000,853600000,22987588784,6516086813,3547967293,17134661077,,35.5167,129.9347,66.752,,73.7925,251.2396,73.8608,155.0589,113.6525,76.3135,56.122,413.5924,44.3391,36.7813,,4.6625,3.1419,5.3632,,3.1731,8.8677,1.5514,5.3683,13.5348,8.8654,4.4339,2.9848,1.3634,1.695,,4.234,6.1842,10.226,,6.3625,17.3913,6.8128,12.5065,44.0994,17.0706,3.1126,3.5403,0.436,1.479,
2018/7/27,-0.6982,-0.4518,-0.2678,,-0.59,-0.4348,-2.5118,9.0738,-0.762,1.2887,-0.3601,0.0979,1.6432,0.5634,,0.5741,1.2735,3.1979,,0.8779,1.2761,1.1499,7.4112,3.3588,13.6465,0.3544,2.6157,3.6656,0.5968,,10979808589,6729816535,1610149314,,4256297241,7552064647,3435132518,4114060234,3315830000,864600000,22904814545,6522468877,3606267225,17231194378,,35.2687,129.3476,66.5732,,73.3572,250.1473,72.0056,169.1286,112.7865,77.2969,55.9199,413.9975,45.0677,36.9885,,4.63,3.1277,5.3488,,3.1544,8.8291,1.5124,5.8554,13.4317,8.9796,4.4179,2.9877,1.3858,1.7046,,4.2044,6.1563,10.1986,,6.325,17.3157,6.6417,13.6414,43.7633,17.2906,3.1014,3.5438,0.4432,1.4873,
2018/7/30,0.0781,0.3026,-1.2275,,2.6706,-1.6012,-0.8052,-3.5899,-2.7884,-4.6495,0.5163,-0.6849,-2.7714,-0.2801,,0.7676,2.2699,2.9728,,1.6402,1.4376,1.2518,4.9447,2.9994,13.6717,0.5689,1.6595,2.7231,0.9287,,10988386564,6750179066,1590385302,,4369966900,7431143670,3407474446,3966368738,3223370000,824400000,23023063458,6477794432,3506324484,17182927728,,35.2963,129.739,65.7561,,75.3163,246.142,71.4258,163.0571,109.6415,73.703,56.2086,411.1619,43.8187,36.8849,,4.6336,3.1372,5.2832,,3.2386,8.6878,1.5002,5.6452,13.0571,8.5621,4.4407,2.9673,1.3474,1.6998,,4.2077,6.1749,10.0734,,6.4939,17.0385,6.5882,13.1517,42.543,16.4867,3.1174,3.5195,0.4309,1.4831,
2018/7/31,0.8977,-1.2066,0.8544,,-1.0597,-0.8876,-1.9481,-2.1482,-0.0208,-1.9893,-0.8218,-1.1823,-1.4252,-0.4213,,0.5904,1.3291,2.1403,,1.0677,1.2984,1.0765,3.2045,2.4679,10.3251,0.3603,1.2196,1.6903,0.6516,,11087033282,6668728942,1603973060,,4323657039,7365186774,3341095073,3881162106,3222700000,808000000,22833865197,6401209670,3456353114,17110527751,,35.6131,128.1735,66.3179,,74.5181,243.9573,70.0344,159.5542,109.6187,72.2368,55.7467,406.3009,43.1942,36.7295,,4.6752,3.0993,5.3283,,3.2043,8.6107,1.471,5.5239,13.0544,8.3918,4.4042,2.9322,1.3282,1.6926,,4.2454,6.1004,10.1595,,6.4251,16.8872,6.4598,12.8691,42.5342,16.1587,3.0918,3.4779,0.4248,1.4769,
2018/8/1,-3.4816,-2.2519,-5.0443,,-2.629,-1.4925,-0.4967,-0.5488,0.4158,-3.7376,-2.6411,-3.988,-3.253,-4.0903,,1.0037,1.555,3.4579,,1.1141,1.1785,1.0252,3.3334,2.6788,12.6755,0.4169,1.6198,1.6566,1.0934,,10701024386,6518555275,1523064138,,4209987380,7255258613,3324500230,3859860448,3236100000,777800000,22230795738,6145927131,3343917531,16410661313,,34.3732,125.2871,62.9726,,72.559,240.3162,69.6866,158.6785,110.0745,69.5368,54.2743,390.0975,41.7891,35.2271,,4.5124,3.0296,5.0596,,3.12,8.4821,1.4637,5.4936,13.1087,8.0781,4.2879,2.8153,1.285,1.6234,,4.0976,5.963,9.647,,6.2562,16.6352,6.4278,12.7985,42.711,15.5548,3.0102,3.3392,0.411,1.4165,
2018/8/2,-2.2445,-3.0066,-5.5961,,-2.7,-3.4848,-4.0765,1.1773,-2.1739,-5.657,-2.766,-4.9844,-5.2304,-4.1176,,1.515,2.2212,4.273,,1.0388,1.9533,1.0218,5.0439,3.1372,13.9428,0.5764,1.9119,2.5966,1.2493,,10460841073,6322565913,1437831838,,4096317721,7002423843,3188975679,3905303985,3165750000,733800000,21615901388,5839588084,3169017734,15734928200,,33.6017,121.5202,59.4486,,70.5999,231.9415,66.8458,160.5467,107.6816,65.6032,52.7731,370.6534,39.6034,33.7766,,4.4111,2.9385,4.7764,,3.0358,8.1866,1.404,5.5583,12.8237,7.6212,4.1693,2.6749,1.2178,1.5565,,4.0057,5.7837,9.1071,,6.0873,16.0555,6.1657,12.9492,41.7825,14.6748,2.9269,3.1728,0.3895,1.3581,
2018/8/3,2.501,0.1208,-1.0309,,-2.5694,-0.0785,-0.2602,-4.8,-7.0899,-1.8261,-0.93,-1.0929,-1.4455,-0.3067,,1.5672,0.9815,2.0196,,0.5484,0.8149,0.7082,3.2592,2.8744,7.3783,0.2788,0.7671,1.0317,0.6348,,10722469325,6330201862,1423008829,,3991068036,6996927435,3180678257,3717849394,2984705247,720400000,21414878235,5775767449,3123210645,15686661549,,34.4421,121.667,58.8357,,68.786,231.7594,66.6719,152.8405,100.047,64.4052,52.2823,366.6025,39.0309,33.673,,4.5215,2.942,4.7272,,2.9578,8.1801,1.4004,5.2915,11.9145,7.482,4.1305,2.6457,1.2002,1.5518,,4.1058,5.7907,9.0132,,5.9309,16.0429,6.1497,12.3276,38.8202,14.4068,2.8997,3.1381,0.3838,1.354,
2018/8/6,-7.84,-1.6888,-3.2118,,1.4768,0.6284,-0.9565,0.8403,0.7289,1.1938,-1.4909,-2.0994,-1.6,-2.9231,,1.375,1.0675,2.0927,,0.9793,0.9487,0.7478,3.0049,1.9903,7.9623,0.3448,1.0687,1.0822,0.784,,9881827730,6223298574,1377304553,,4050007860,7040898699,3150254378,3749091826,3006461641,729000000,21095606168,5654508243,3073239275,15228128365,,31.7418,119.6123,56.946,,69.8018,233.2159,66.0341,154.1248,100.7763,65.174,51.5029,358.9059,38.4064,32.6887,,4.167,2.8923,4.5753,,3.0015,8.2315,1.387,5.336,12.0014,7.5713,4.0689,2.5901,1.181,1.5064,,3.784,5.6929,8.7237,,6.0184,16.1437,6.0909,12.4312,39.1031,14.5788,2.8565,3.0722,0.3777,1.3144,
2018/8/7,5.9896,2.1268,2.2422,,3.1185,2.6542,2.0193,-2.3106,2.7589,1.5912,2.13,3.0474,3.3875,3.1696,,1.0629,1.0658,2.2911,,0.9296,1.2873,0.615,4.8342,1.8567,11.8605,0.3487,0.8262,1.2165,0.6194,,10473708037,6355655026,1408185821,,4176307481,7227776573,3213867943,3662465083,3089407891,740600000,21544952040,5826823957,3177346296,15710794874,,33.643,122.1562,58.2228,,71.9786,239.4059,67.3676,150.5636,103.5566,66.2111,52.5999,369.8432,39.7075,33.7248,,4.4166,2.9538,4.6779,,3.0951,8.45,1.415,5.2127,12.3325,7.6918,4.1556,2.6691,1.221,1.5542,,4.0106,5.814,8.9193,,6.2061,16.5722,6.2139,12.144,40.182,14.8108,2.9173,3.1658,0.3905,1.3561,
2018/8/8,-4.1769,-1.4017,0.9211,,-0.504,-2.4335,-3.3563,-7.91,-4.2694,-5.8601,-1.427,-1.3143,-1.3106,-2.3041,,0.9049,1.1259,3.5538,,0.8818,1.0592,0.4933,4.0257,1.8012,9.969,0.2582,0.7247,1.1751,0.5339,,10036231288,6266568952,1421155953,,4155257544,7051891515,3106001463,3372762533,2957509755,697200000,21237504865,5750239195,3135703488,15348794993,,32.2378,120.4439,58.7591,,71.6158,233.58,65.1065,138.654,99.1354,62.331,51.8493,364.9822,39.187,32.9477,,4.2321,2.9124,4.721,,3.0795,8.2444,1.3675,4.8003,11.806,7.241,4.0963,2.634,1.205,1.5183,,3.8431,5.7325,9.0015,,6.1749,16.1689,6.0053,11.1834,38.4665,13.9429,2.8757,3.1242,0.3854,1.3248,
2018/8/9,5.9402,2.762,1.6949,,2.6342,3.2736,5.2538,4.5053,5.8161,3.0694,1.8931,2.7747,2.9216,2.5157,,1.1752,1.9013,3.1746,,1.1439,1.7412,1.2151,3.7836,3.4406,8.601,0.3955,1.1029,1.489,0.7545,,10632400583,6439650467,1445243342,,4264717216,7282740653,3269184087,3524714360,3129521242,718600000,21639551171,5909790782,3227317667,15734928200,,34.1528,123.7706,59.755,,73.5023,241.2264,68.5271,144.9007,104.9012,64.2443,52.8309,375.1093,40.332,33.7766,,4.4835,2.9929,4.801,,3.1606,8.5143,1.4393,5.0166,12.4926,7.4633,4.1739,2.7071,1.2402,1.5565,,4.0714,5.8908,9.1541,,6.3375,16.6982,6.3208,11.6872,40.7037,14.3708,2.9301,3.2109,0.3966,1.3581,
2018/8/10,1.4119,-0.3162,0.8974,,-0.2962,0.1509,-1.0152,2.498,2.4332,2.2822,0.1093,0.54,1.9355,1.3804,,1.0847,1.351,2.2782,,1.0524,1.3043,0.8163,3.4066,3.1225,9.227,0.3108,0.8316,2.0716,0.4953,,10782515153,6463458218,1458213475,,4252087254,7293733469,3235994401,3612761214,3205668620,735000000,21663200953,5941701100,3289781879,15952128129,,34.635,123.3792,60.2913,,73.2846,241.5906,67.8314,148.5203,107.4537,65.7104,52.8886,377.1347,41.1126,34.2428,,4.5468,2.9834,4.8441,,3.1512,8.5271,1.4247,5.1419,12.7966,7.6336,4.1784,2.7217,1.2642,1.578,,4.1288,5.8722,9.2362,,6.3187,16.7234,6.2566,11.9792,41.6941,14.6988,2.9333,3.2282,0.4043,1.3769,
