ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2014/1/16,-1.2433,-0.974,2.905,-0.727,-1.1074,-0.2581,-2.0658,-1.1779,0,0.348,0,-0.1397,1.2665,,-0.6975,,,,,,,-0.5568,-1.2673,0.755,-1.6908,-0.6356,-1.8883,0,3.4271,,0.4726,0.3342,1.5033,0.3082,0.3622,1.0619,1.1471,0.4954,,0.6152,,0.4556,2.3785,,1.0264,,,,,,,0.4324,1.3807,0.6348,1.1801,0.3305,0.9452,0.2383,2.725,,3302565780,2140469083,2349445203,11587485005,20894433557,4527586844,4386085807,6392953784,5229603987,1832134875,1964619598,1576575000,1807602050,,2043733043,,,,,,,9037606500,12291342736,21685954261,4030879571,1617792510,9297138240,1932923319,21963448390,,108.5119,-14.5506,69.3858,69.2467,67.5397,26.455,40.2303,30.2226,115.3178,-97.7753,93.4463,61.7897,35.5217,,27.7622,,,,,,,63.8753,135.2002,67.3471,129.5869,91.4997,60.6433,695.4567,66.7988,,3.6444,1.6246,7.9238,3.1981,2.0471,2.5561,3.3098,2.8719,3.2638,3.0547,2.1193,1.3187,4.3899,,2.7413,,,,,,,2.6802,2.589,8.6389,2.4802,2.1597,2.7722,1.4826,4.9109,,4.1862,2.9431,19.5882,5.3902,1.371,1.6455,11.8503,2.8395,6.7142,9.3978,7.4426,0.8503,3.8613,,4.9359,,,,,,,1.4581,4.2969,7.0442,2.2208,0.5076,1.4559,1.892,2.7791,
2014/1/17,-1.9784,-0.6557,-0.76,-2.5224,-2.5756,-2.9754,-0.3955,-2.4467,0,-0.2312,0,2.2378,-6.0448,,-1.5964,,,,,,,-0.9705,-5.0758,-0.5412,-1.638,0.6397,-1.59,-1.3201,-1.3848,,0.3542,0.216,1.1132,0.2327,0.4401,0.7502,0.9124,0.4573,,0.7506,,1.3125,4.4975,,0.8178,,,,,,,0.7873,1.75,0.6331,0.6099,0.3023,1.0345,0.2313,1.3327,,3237227248,2126433220,2331588399,11295205074,20356279053,4392872100,4368738072,6236538980,5229603987,1827898725,1964619598,1611855000,1698335850,,2011106398,,,,,,,8949895500,11667453110,21568586482,3964853698,1628140863,9149317632,1907406179,21659305683,,106.365,-14.4552,68.8584,67.5,65.8002,25.6679,40.0712,29.4832,115.3178,-97.5493,93.4463,63.1724,33.3745,,27.319,,,,,,,63.2554,128.3376,66.9826,127.4643,92.085,59.6791,686.2757,65.8738,,3.5723,1.614,7.8636,3.1175,1.9944,2.48,3.2968,2.8017,3.2638,3.0476,2.1193,1.3482,4.1246,,2.6976,,,,,,,2.6542,2.4576,8.5921,2.4396,2.1735,2.7281,1.463,4.8429,,4.1034,2.9238,19.4394,5.2543,1.3357,1.5966,11.8034,2.77,6.7142,9.3761,7.4426,0.8693,3.6279,,4.8571,,,,,,,1.4439,4.0788,7.0061,2.1844,0.5108,1.4327,1.867,2.7406,
2014/1/20,0.367,0.6601,-1.2035,-1.586,-0.2299,1.0667,-4.5003,-0.3859,0,0.5794,0,-2.8728,-0.2496,,0.584,,,,,,,-2.827,3.9951,-3.0975,2.5812,1.6949,-2.9762,-0.6689,-0.7021,,0.3529,0.1903,1.0616,0.22,0.3388,0.8106,1.8161,0.3918,,0.6926,,0.7414,2.6206,,1.7897,,,,,,,0.8358,1.7047,0.5588,0.9814,0.5313,1.1299,0.1711,0.9126,,3249106981,2140469083,2303527707,11116065762,20309483009,4439729402,4172130402,6212475164,5229603987,1838489100,1964619598,1565550000,1694097075,,2022851990,,,,,,,8696883000,12133577543,20900492971,4067193801,1655736470,8877016512,1894647609,21507234329,,106.7554,-14.5506,68.0297,66.4295,65.6489,25.9417,38.2678,29.3694,115.3178,-98.1144,93.4463,61.3576,33.2912,,27.4786,,,,,,,61.4672,133.4648,64.9078,130.7544,93.6457,57.9029,681.6852,65.4113,,3.5855,1.6246,7.769,3.068,1.9898,2.5065,3.1484,2.7909,3.2638,3.0653,2.1193,1.3095,4.1143,,2.7133,,,,,,,2.5792,2.5557,8.326,2.5026,2.2104,2.6469,1.4533,4.8089,,4.1184,2.9431,19.2054,5.1709,1.3326,1.6136,11.2722,2.7594,6.7142,9.4304,7.4426,0.8443,3.6189,,4.8855,,,,,,,1.4031,4.2418,6.789,2.2408,0.5195,1.3901,1.8545,2.7214,
2014/1/21,2.3766,-0.3279,5.0941,0.5089,1.1521,3.8259,1.8711,0.3228,0,1.6129,0,1.9718,0.695,,1.0323,,,,,,,1.0085,0.1182,0.7343,0.6494,2.2917,1.8405,1.0101,0.5556,,0.9022,0.1994,1.789,0.1659,0.2769,1.3001,2.4147,0.4367,,0.6674,,0.624,1.6559,,1.0953,,,,,,,0.4322,1.0126,0.4243,0.8501,0.3396,0.7178,0.2008,0.7534,,3326325246,2133451152,2420872419,11172636071,20543463228,4609587124,4250195212,6232528344,5229603987,1868142150,1964619598,1596420000,1705871450,,2043733043,,,,,,,8784594000,12147919833,21053973912,4093604151,1693680431,9040397184,1913785464,21626718964,,109.2925,-14.5029,71.4952,66.7675,66.4052,26.9342,38.9839,29.4642,115.3178,-99.6969,93.4463,62.5675,33.5226,,27.7622,,,,,,,62.0871,133.6226,65.3844,131.6034,95.7918,58.9686,688.571,65.7747,,3.6707,1.6193,8.1647,3.0836,2.0127,2.6024,3.2073,2.7999,3.2638,3.1147,2.1193,1.3353,4.1429,,2.7413,,,,,,,2.6052,2.5588,8.3871,2.5188,2.261,2.6956,1.4679,4.8356,,4.2163,2.9335,20.1838,5.1972,1.348,1.6753,11.4831,2.7683,6.7142,9.5825,7.4426,0.861,3.644,,4.9359,,,,,,,1.4173,4.2468,6.8389,2.2554,0.5314,1.4157,1.8733,2.7365,
2014/1/22,1.7857,3.6184,5.6902,2.7004,2.2779,1.5248,0.8844,2.6384,0,2.0408,0,2.3481,-0.0552,,2.5543,,,,,,,3.3794,3.2468,2.187,0.9677,1.222,2.8399,2.6667,1.2054,,0.9049,0.4821,2.4302,0.3136,0.4334,1.9458,2.8966,0.6683,,1.4146,,0.9537,3.6479,,1.6796,,,,,,,0.9324,1.5005,0.6699,0.9762,0.4522,1.1755,0.5104,1.3322,,3385723911,2210648397,2558624906,11474344387,21011423666,4679873077,4287781973,6396964420,5229603987,1906267500,1964619598,1633905000,1704929500,,2095935675,,,,,,,9081462000,12542332815,21514416738,4133219675,1714377137,9297138240,1964819743,21887412713,,111.2442,-15.0277,75.5635,68.5705,67.9179,27.3448,39.3286,30.2416,115.3178,-101.7316,93.4463,64.0366,33.5041,,28.4714,,,,,,,64.1853,137.961,66.8144,132.877,96.9623,60.6433,706.9328,66.5675,,3.7362,1.6779,8.6293,3.1669,2.0585,2.6421,3.2357,2.8737,3.2638,3.1783,2.1193,1.3666,4.1406,,2.8113,,,,,,,2.6932,2.6418,8.5705,2.5432,2.2887,2.7722,1.5071,4.8939,,4.2916,3.0396,21.3323,5.3376,1.3787,1.7009,11.5847,2.8413,6.7142,9.7781,7.4426,0.8812,3.642,,5.062,,,,,,,1.4652,4.3847,6.9885,2.2772,0.5379,1.4559,1.9232,2.7695,
2014/1/23,-0.7018,-0.9524,-0.7976,0.1643,-0.1114,-0.0626,2.0904,2.1944,0,0.3333,0,-0.4049,3.8122,,1.4944,,,,,,,-0.26,-0.5146,2.6018,-0.0799,-0.6036,-0.5021,-0.974,-1.1414,,0.6284,0.2955,1.3078,0.3058,0.4265,1.497,2.3999,0.9149,,1.3248,,0.8532,3.8175,,3.0332,,,,,,,0.5357,1.7215,1.221,0.9076,0.6711,1.0852,0.4515,1.0705,,3361964445,2189594603,2538217130,11493201157,20988025644,4676944496,4377411940,6537336680,5229603987,1912621725,1964619598,1627290000,1769924050,,2127257254,,,,,,,9057847500,12477792509,22074170762,4129918381,1704028784,9250458048,1945681888,21637581204,,110.4635,-14.8845,74.9608,68.6832,67.8423,27.3277,40.1507,30.9052,115.3178,-102.0707,93.4463,63.7773,34.7813,,28.8968,,,,,,,64.0184,137.2511,68.5527,132.7709,96.377,60.3388,700.0471,65.8077,,3.71,1.6619,8.5605,3.1721,2.0563,2.6404,3.3033,2.9368,3.2638,3.1889,2.1193,1.3611,4.2984,,2.8534,,,,,,,2.6862,2.6282,8.7935,2.5412,2.2749,2.7582,1.4924,4.838,,4.2615,3.0107,21.1621,5.3464,1.3771,1.6998,11.8268,2.9037,6.7142,9.8107,7.4426,0.8776,3.7809,,5.1377,,,,,,,1.4614,4.3621,7.1703,2.2754,0.5346,1.4486,1.9045,2.7379,
2014/1/24,3.8869,0,0.3015,0.9844,0.8919,2.0038,3.3686,-0.0613,0,0.5537,0,0.813,2.7142,,0.184,,,,,,,0.149,0.2299,-0.2454,0,-1.2146,2.3549,1.3115,4.5181,,1.1467,0.2894,1.4365,0.3834,0.5083,2.2207,2.7058,1.3241,,1.2633,,1.0872,3.0986,,2.2554,,,,,,,0.8188,1.3872,0.581,1.0035,0.7788,1.2122,0.5613,1.3798,,3492641508,2189594603,2545870046,11606341775,21175209820,4770659101,4524867692,6533326044,5229603987,1923212100,1964619598,1640520000,1817963500,,2131172451,,,,,,,9071341500,12506477089,22020001017,4129918381,1683332078,9468298944,1971199028,22615182764,,114.7571,-14.8845,75.1868,69.3593,68.4473,27.8753,41.5032,30.8862,115.3178,-102.6359,93.4463,64.2958,35.7253,,28.95,,,,,,,64.1138,137.5666,68.3845,132.7709,95.2065,61.7597,709.2281,68.7809,,3.8542,1.6619,8.5863,3.2034,2.0746,2.6933,3.4146,2.935,3.2638,3.2066,2.1193,1.3722,4.4151,,2.8586,,,,,,,2.6902,2.6343,8.7719,2.5412,2.2472,2.8232,1.512,5.0566,,4.4271,3.0107,21.2259,5.399,1.3894,1.7339,12.2252,2.9019,6.7142,9.865,7.4426,0.8848,3.8835,,5.1471,,,,,,,1.4635,4.3721,7.1527,2.2754,0.5281,1.4827,1.9295,2.8616,
2014/1/27,-1.0204,-1.6026,0.1002,-1.0561,-0.442,-0.8594,2.3003,0.4297,0,-1.1013,0,0.4032,-0.3886,,0.1837,,,,,,,0.4091,1.8349,-0.369,-1.1191,0,-0.5752,-1.6181,-0.1921,,1.1221,0.5089,0.8875,0.3085,0.4352,1.8814,2.311,0.9153,,0.9735,,1.1053,4.9983,,1.7696,,,,,,,0.8939,1.9068,0.8093,0.9006,0.4058,0.9177,0.3116,1.4638,,3457002309,2154504946,2548421018,11483772772,21081617732,4729658961,4628954105,6561400496,5229603987,1902031350,1964619598,1647135000,1810898875,,2135087649,,,,,,,9108450000,12735953733,21938746401,4083700270,1683332078,9413838720,1939302604,22571733806,,113.5862,-14.646,75.2621,68.6269,68.1448,27.6357,42.4579,31.0189,115.3178,-101.5055,93.4463,64.5551,35.5865,,29.0032,,,,,,,64.376,140.0907,68.1322,131.285,95.2065,61.4045,697.7519,68.6488,,3.8149,1.6353,8.5949,3.1695,2.0654,2.6702,3.4931,2.9476,3.2638,3.1712,2.1193,1.3777,4.3979,,2.8639,,,,,,,2.7012,2.6826,8.7396,2.5127,2.2472,2.807,1.4875,5.0469,,4.3819,2.9624,21.2472,5.342,1.3833,1.719,12.5064,2.9143,6.7142,9.7563,7.4426,0.8883,3.8684,,5.1566,,,,,,,1.4695,4.4524,7.1263,2.2499,0.5281,1.4742,1.8983,2.8561,
2014/1/28,-1.7182,-0.9772,1.5015,-2.1346,-0.7769,1.1146,0.1874,-1.8949,0,2.2272,10,-0.9371,0.6502,,-1.0391,,,,,,,-1.9259,-1.2387,2.1811,-0.485,1.0246,-0.7438,-0.9868,-2.5987,,0.7576,0.3367,0.8987,0.2181,0.3109,1.3299,1.7772,0.5248,,1.5071,0.6567,0.6707,1.2534,,1.5268,,,,,,,0.6373,1.1601,0.7492,0.6431,0.3877,0.7757,0.5223,0.9479,,3397603644,2133451152,2586685598,11238634765,20917831579,4782373426,4637627973,6437070780,5229603987,1944392850,2161081557,1631700000,1822673250,,2112901530,,,,,,,8933028000,12578188540,22417245808,4063892508,1700579333,9343818432,1920164749,21985172869,,111.6345,-14.5029,76.3922,67.1619,67.6154,27.9438,42.5375,30.4312,115.3178,-103.7662,102.791,63.9502,35.8179,,28.7018,,,,,,,63.1362,138.3554,69.6182,130.6482,96.182,60.9478,690.8662,66.8648,,3.7493,1.6193,8.724,3.1019,2.0494,2.6999,3.4997,2.8918,3.2638,3.2419,2.3312,1.3648,4.4265,,2.8341,,,,,,,2.6492,2.6494,8.9302,2.5005,2.2702,2.7861,1.4728,4.9158,,4.3066,2.9335,21.5662,5.2279,1.3725,1.7381,12.5299,2.8591,6.7142,9.9736,8.1869,0.88,3.8935,,5.103,,,,,,,1.4412,4.3972,7.2817,2.239,0.5336,1.4632,1.8795,2.7818,
2014/1/29,2.0979,-0.3289,1.7751,5.2852,2.2371,1.6534,3.1796,3.4268,0,-0.6536,-1.2397,-0.9459,2.9199,,1.9765,,,,,,,3.5876,3.4778,0.0403,3.818,0,1.7485,0,8.7451,,0.7337,0.5474,1.2426,0.7714,0.6023,1.7781,1.5487,0.9076,,1.1336,10.7896,0.9529,2.5872,,2.2088,,,,,,,1.2793,2.244,0.735,2.3244,0.2946,0.7991,0.4558,2.857,,3468882042,2126433220,2632603094,11832623012,21385792017,4861445124,4785083725,6657655760,5229603987,1931684400,2134291290,1616265000,1875893425,,2154663636,,,,,,,9253510500,13015628393,22426274099,4219053310,1700579333,9507199104,1920164749,23907789272,,113.9765,-14.4552,77.7483,70.7116,69.128,28.4058,43.89,31.474,115.3178,-103.088,101.5167,63.3452,36.8637,,29.2691,,,,,,,65.4013,143.167,69.6462,135.6364,96.182,62.0135,690.8662,72.7122,,3.828,1.614,8.8788,3.2658,2.0952,2.7446,3.6109,2.9909,3.2638,3.2207,2.3023,1.3519,4.5558,,2.8901,,,,,,,2.7443,2.7415,8.9338,2.596,2.2702,2.8348,1.4728,5.3457,,4.397,2.9238,21.949,5.5043,1.4032,1.7669,12.9283,2.9571,6.7142,9.9084,8.0854,0.8717,4.0072,,5.2038,,,,,,,1.4929,4.5501,7.2847,2.3245,0.5336,1.4888,1.8795,3.0251,
2014/1/30,1.8836,-0.33,-2.3256,5.1793,1.4223,1.3253,2.0544,0.9639,0,-3.6184,-5.0209,-2.1828,-0.5272,,2.8468,,,,,,,2.552,3.9669,4.3076,4.1471,0.4057,0.491,-0.6645,8.8142,,0.9756,0.2858,1.1733,1.2258,0.8431,2.1415,1.6406,0.8509,,1.9679,4.2569,0.8197,1.9641,,2.3673,,,,,,,1.5617,2.3901,1.5522,3.3169,0.4098,0.968,0.2527,3.5522,,3534220573,2119415289,2571379766,12445468028,21689966301,4925873915,4883387560,6721825936,5229603987,1861787925,2027130221,1580985000,1866002950,,2216001728,,,,,,,9489655500,13531950841,23392301204,4394021875,1707478235,9553879296,1907406179,26015063746,,116.1233,-14.4075,75.9402,74.374,70.1112,28.7822,44.7917,31.7774,115.3178,-99.3578,96.4196,61.9625,36.6694,,30.1023,,,,,,,67.0703,148.8464,72.6463,141.2614,96.5721,62.318,686.2757,79.1212,,3.9001,1.6086,8.6724,3.435,2.125,2.781,3.6851,3.0197,3.2638,3.1042,2.1867,1.3224,4.5318,,2.9724,,,,,,,2.8143,2.8503,9.3186,2.7037,2.2795,2.8487,1.463,5.8168,,4.4798,2.9142,21.4386,5.7893,1.4232,1.7903,13.1939,2.9856,6.7142,9.5499,7.6794,0.8527,3.9861,,5.352,,,,,,,1.531,4.7306,7.5985,2.4209,0.5357,1.4961,1.867,3.2918,
2014/2/7,3.3613,-0.3311,1.8849,1.0606,2.1575,4.0428,5.8022,2.9833,0,1.934,3.9648,2.2315,0.3281,,1.4723,,,,,,,1.6708,4.6105,2.1227,0.7513,1.8182,2.1987,1.3378,1.6701,,1.2764,0.3948,1.0401,0.7651,0.887,3.0806,2.7208,1.2317,,1.0731,4.9449,0.4814,2.0192,,1.974,,,,,,,1.305,2.8425,1.3329,2.4618,0.6593,1.1284,0.3827,2.4562,,3653017904,2112397357,2619848234,12577465417,22157926739,5125017450,5166733908,6922357736,5229603987,1897795200,2107501023,1616265000,1872125625,,2248628373,,,,,,,9648210000,14155840467,23888857192,4427034811,1738523294,9763940160,1932923319,26449553329,,120.0266,-14.3598,77.3716,75.1628,71.6239,29.9458,47.3906,32.7254,115.3178,-101.2794,100.2424,63.3452,36.7897,,30.5455,,,,,,,68.1909,155.709,74.1883,142.3227,98.328,63.6882,695.4567,80.4426,,4.0312,1.6033,8.8358,3.4714,2.1709,2.8934,3.8989,3.1098,3.2638,3.1642,2.2734,1.3519,4.5466,,3.0162,,,,,,,2.8613,2.9817,9.5164,2.724,2.3209,2.9113,1.4826,5.914,,4.6304,2.9045,21.8427,5.8507,1.4539,1.8627,13.9594,3.0747,6.7142,9.7346,7.9839,0.8717,3.9992,,5.4308,,,,,,,1.5566,4.9487,7.7598,2.4391,0.5455,1.529,1.892,3.3467,
2014/2/10,1.9512,3.3223,2.0448,1.0495,2.5343,0.7429,2.2943,0.0579,0,9.7098,5.3672,2.7285,10.0126,,0.8706,,,,,,,1.1888,0.5066,-0.5669,1.1186,2.5794,2.4701,2.3102,1.3552,,1.7237,0.5496,2.0432,0.8904,1.2277,3.439,3.6444,1.6334,,4.6398,7.3666,1.4674,4.4832,,2.5437,,,,,,,1.7636,2.9339,1.8144,2.2995,0.8649,1.8481,1.1526,2.0104,,3724296302,2182576672,2673418646,12709462805,22719479265,5163089008,5285276767,6926368372,5229603987,2082067725,2220615485,1660365000,2059573675,,2268204360,,,,,,,9762909000,14227551918,23753432832,4476554217,1783366157,10005121152,1977578313,26808007234,,122.3686,-14.8368,78.9537,75.9516,73.4391,30.1683,48.4779,32.7443,115.3178,-111.1135,105.6227,65.0736,40.4733,,30.8115,,,,,,,69.0016,156.4978,73.7678,143.9147,100.8642,65.2613,711.5233,81.5328,,4.1098,1.6566,9.0165,3.5078,2.2259,2.9149,3.9884,3.1116,3.2638,3.4714,2.3954,1.3888,5.0019,,3.0424,,,,,,,2.8953,2.9968,9.4625,2.7544,2.3808,2.9833,1.5169,5.9941,,4.7207,3.001,22.2893,5.9121,1.4908,1.8765,14.2797,3.0764,6.7142,10.6798,8.4124,0.8955,4.3996,,5.4781,,,,,,,1.5751,4.9738,7.7158,2.4664,0.5595,1.5668,1.9357,3.3921,
2014/2/11,-0.319,2.5723,-0.6679,-2.2255,-0.206,-2.439,-1.5317,0.6948,0,1.3225,0.2681,0.9296,-3.0871,,-3.107,,,,,,,-0.622,-3.4274,-2.6986,0,-0.1934,-1.0886,-0.3226,-3.5656,,1.2007,1.5278,1.3796,0.7577,0.6709,2.7845,3.2391,1.274,,4.6575,7.6542,1.6814,13.8941,,3.8351,,,,,,,1.483,2.8163,2.3641,2.5636,0.529,1.6338,0.8919,2.1336,,3712416569,2238720123,2655561842,12426611259,22672683221,5037160008,5204320668,6974496004,5229603987,2109602700,2226568877,1675800000,1995992050,,2197730807,,,,,,,9702186000,13739914050,23112424192,4476554217,1779916706,9896200704,1971199028,25852130153,,121.9783,-15.2185,78.4263,74.2613,73.2878,29.4325,47.7353,32.9719,115.3178,-112.5829,105.9059,65.6785,39.2238,,29.8541,,,,,,,68.5724,151.1339,71.7771,143.9147,100.6691,64.5509,709.2281,78.6256,,4.0967,1.6992,8.9563,3.4297,2.2213,2.8438,3.9273,3.1332,3.2638,3.5173,2.4019,1.4017,4.8475,,2.9479,,,,,,,2.8773,2.8941,9.2071,2.7544,2.3762,2.9508,1.512,5.7804,,4.7057,3.0782,22.1405,5.7806,1.4877,1.8307,14.061,3.0978,6.7142,10.8211,8.4349,0.9038,4.2638,,5.3079,,,,,,,1.5653,4.8033,7.5075,2.4664,0.5584,1.5497,1.9295,3.2711,
2014/2/12,1.92,0.3135,-0.5764,0.6829,-0.4128,-0.7558,0.3333,-0.8051,0,2.3092,10.0267,2.3684,-1.6045,,2.1378,,,,,,,0.6259,0.5741,0.3906,-0.3687,0.7752,0.2358,1.9417,1.6387,,1.2613,0.823,1.6019,0.4288,0.5975,1.9341,3.082,0.9091,,6.6917,10.9749,2.3188,6.0984,,3.004,,,,,,,1.021,2.0291,1.9299,1.2279,0.5502,1.1298,1.0273,1.6848,,3783694967,2245738054,2640256010,12511466722,22579091134,4999088450,5221668404,6918347100,5229603987,2158318425,2449821104,1715490000,1963965750,,2244713176,,,,,,,9762909000,13818796646,23202707099,4460047748,1793714510,9919540800,2009474737,26275757496,,124.3202,-15.2662,77.9743,74.7684,72.9853,29.21,47.8945,32.7064,115.3178,-115.1827,116.5248,67.2341,38.5945,,30.4924,,,,,,,69.0016,152.0016,72.0575,143.384,101.4495,64.7031,722.9995,79.9141,,4.1754,1.7045,8.9046,3.4532,2.2121,2.8223,3.9404,3.108,3.2638,3.5986,2.6427,1.4349,4.7697,,3.0109,,,,,,,2.8953,2.9107,9.2431,2.7443,2.3946,2.9577,1.5413,5.8751,,4.796,3.0879,22.0129,5.82,1.4815,1.8169,14.1078,3.0729,6.7142,11.071,9.2807,0.9252,4.1954,,5.4213,,,,,,,1.5751,4.8309,7.5369,2.4573,0.5628,1.5534,1.9669,3.3247,
2014/2/13,-3.4537,-1.5625,1.4493,-4.4461,-2.9016,-3.222,-3.9867,-3.1304,0,-1.9627,9.4775,-1.1568,0.7194,,0.4651,,,,,,,-2.5225,-3.5807,-3.035,-3.997,-1.5385,-3.2941,-1.2698,-3.6379,,1.2511,0.6349,1.7891,0.5198,0.6362,2.8024,1.8775,0.8385,,3.2632,27.495,2.0269,6.6663,,5.3383,,,,,,,1.263,1.8882,1.4342,1.7958,0.6544,1.2572,0.6335,1.3796,,3653017904,2210648397,2678520590,11955192015,21923946520,4838016473,5013495577,6701772756,5229603987,2115956925,2682003420,1695645000,1978095000,,2255153702,,,,,,,9516643500,13323987633,22498500424,4281777890,1766118902,9592779456,1983957598,25319880414,,120.0266,-15.0277,79.1043,71.4441,70.8676,28.2689,45.9851,31.6826,115.3178,-112.922,127.5684,66.4563,38.8721,,30.6342,,,,,,,67.261,146.5589,69.8705,137.6529,99.8888,62.5717,713.8186,77.0069,,4.0312,1.6779,9.0337,3.2996,2.1479,2.7314,3.7833,3.0107,3.2638,3.5279,2.8932,1.4183,4.804,,3.0249,,,,,,,2.8223,2.8065,8.9625,2.6346,2.3577,2.8603,1.5218,5.6614,,4.6304,3.0396,22.3319,5.5613,1.4386,1.7584,13.5454,2.9767,6.7142,10.8537,10.1603,0.9145,4.2255,,5.4465,,,,,,,1.5354,4.6579,7.3081,2.359,0.5541,1.5022,1.942,3.2038,
2014/2/14,1.3008,1.5873,5.8095,0.9464,0.7471,0.908,1.9608,7.3609,0,1.1011,-1.7758,6.632,5.8095,,0.8102,,,,,,,1.1343,0.6459,0.4815,2.0046,0.9766,2.1898,0.9646,1.1154,,0.7822,0.7052,3.4563,0.3355,0.401,2.494,2.1345,2.1484,,2.9868,15.6766,3.3635,5.5903,,3.5435,,,,,,,0.7376,1.6593,0.6459,0.9806,0.5967,0.8315,0.7883,1.2568,,3700536836,2245738054,2834129881,12068332634,22087732674,4881945194,5111799412,7195080984,5229603987,2139255750,2634376279,1808100000,2093012900,,2273424624,,,,,,,9624595500,13410041374,22606839913,4367611525,1783366157,9802840320,2003095452,25602298643,,121.5879,-15.2662,83.6999,72.1202,71.397,28.5256,46.8867,34.0147,115.3178,-114.1654,125.303,70.8637,41.1304,,30.8824,,,,,,,68.024,147.5054,70.207,140.4124,100.8642,63.9419,720.7043,77.8658,,4.0836,1.7045,9.5585,3.3309,2.164,2.7562,3.8575,3.2323,3.2638,3.5668,2.8418,1.5123,5.0831,,3.0494,,,,,,,2.8543,2.8246,9.0057,2.6874,2.3808,2.9229,1.5364,5.7245,,4.6906,3.0879,23.6293,5.6139,1.4493,1.7743,13.811,3.1958,6.7142,10.9732,9.9799,0.9751,4.471,,5.4907,,,,,,,1.5528,4.688,7.3433,2.4063,0.5595,1.5351,1.9607,3.2395,
2014/2/17,3.6918,0.3125,2.6103,6.4844,3.178,5.5789,9.3326,1.8952,0,2.1782,5.9887,0.6098,1.1476,,2.0092,,,,,,,3.5752,3.7433,2.8355,4.3084,0.9671,4.5238,3.1847,10.0127,,1.6443,0.6618,5.222,1.0994,0.9387,3.7329,4.9905,1.5838,,3.4322,17.6522,3.2751,4.8013,,3.9452,,,,,,,2.0075,3.0236,2.8006,2.5693,1.5674,2.527,1.5454,2.6458,,3837153765,2252755986,2908108069,12850888578,22789673331,5154303264,5588862140,7331442608,5229603987,2185853400,2792141186,1819125000,2117032625,,2319101927,,,,,,,9968692500,13912021533,23247848553,4555785265,1800613412,10246302144,2066888301,28165787179,,126.0767,-15.3139,85.8847,76.7967,73.666,30.117,51.2625,34.6593,115.3178,-116.6522,132.8071,71.2958,41.6024,,31.5029,,,,,,,70.456,153.027,72.1977,146.4619,101.8397,66.8345,743.6566,85.6623,,4.2344,1.7098,9.808,3.5468,2.2328,2.9099,4.2175,3.2935,3.2638,3.6445,3.012,1.5216,5.1414,,3.1107,,,,,,,2.9564,2.9303,9.2611,2.8032,2.4038,3.0552,1.5854,6.2977,,4.8638,3.0975,24.246,5.9779,1.4954,1.8733,15.0999,3.2564,6.7142,11.2122,10.5775,0.9811,4.5223,,5.601,,,,,,,1.6083,4.8635,7.5515,2.51,0.5649,1.6045,2.0231,3.5639,
