ÈÕÆÚ,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH
2016/9/12,-4.8991,0,0,-4.3762,,-3.0371,-4.7941,-2.6939,0,-4.1738,-4.985,,5.9126,,,9.3015,,0.4246,2.1297,0.8219,,1.7181,1.1213,,6541226221,13843164872,22885543005,4070326000,,9091297532,23069566800,10769722048,8866358600,9256814989,9927302145,,60.525,105.8353,46.0555,119.7847,,233.7979,597.9484,84.2457,-70.9347,-163.3841,86.0992,,3.2776,4.1307,4.1176,17.7404,,4.9231,11.2037,15.3428,18.3891,4.0947,9.6863,,8.9169,19.5587,7.0124,9.4607,,4.021,12.4746,14.4118,21.6695,4.6231,3.9739,
2016/9/13,2.1212,0,0,1.7339,,-0.1842,0.3873,1.7645,0,3.6444,0.4957,,3.9818,,,7.534,,0.2643,1.275,0.8167,,1.4019,0.6928,,6679979505,13843164872,22885543005,4140903000,,9074547099,23158926000,10959756693,8866358600,9594174468,9976514879,,61.8089,105.8353,46.0555,121.8617,,233.3671,600.2645,85.7323,-70.9347,-169.3386,86.5261,,3.3471,4.1307,4.1176,18.048,,4.914,11.2471,15.6135,18.3891,4.244,9.7344,,9.1061,19.5587,7.0124,9.6248,,4.0135,12.5229,14.6661,21.6695,4.7916,3.9936,
2016/9/14,-1.632,0,0,0.0838,,-0.5076,-1.1576,-1.1061,0,-1.458,-0.7125,,2.4453,,,6.2665,,0.2889,0.7586,0.8391,,0.984,0.4442,,6570959068,13843164872,22885543005,4144374000,,9028483409,22890848400,10838527695,8866358600,9454293709,9905429818,,60.8001,105.8353,46.0555,121.9638,,232.1825,593.3161,84.784,-70.9347,-166.8697,85.9095,,3.2925,4.1307,4.1176,18.0631,,4.8891,11.1169,15.4408,18.3891,4.1821,9.665,,8.9574,19.5587,7.0124,9.6329,,3.9932,12.378,14.5038,21.6695,4.7218,3.9651,
2016/9/19,1.4329,0,0,-0.3071,,1.4378,0.1301,4.3531,0,3.0461,1.3249,,2.5875,,,5.9672,,0.3088,0.8371,1.228,,1.9476,0.4535,,6665113081,13843164872,22885543005,4131647000,,9158299265,22920634800,11310337849,8866358600,9742283508,10036663777,,61.6713,105.8353,46.0555,121.5893,,235.5209,594.0882,88.4747,-70.9347,-171.9527,87.0477,,3.3396,4.1307,4.1176,18.0076,,4.9594,11.1314,16.1129,18.3891,4.3095,9.793,,9.0858,19.5587,7.0124,9.6033,,4.0506,12.3941,15.1352,21.6695,4.8656,4.0177,
2016/9/20,-2.0818,0,0,-3.8085,,-0.3658,-1.1046,-1.6802,0,-0.3378,-0.3814,,2.5021,,,9.6879,,0.1817,0.7963,0.787,,1.2583,0.2698,,6526359798,13843164872,22885543005,3974295000,,9124798399,22667450400,11120303204,8866358600,9709370388,9998387206,,60.3875,105.8353,46.0555,116.9586,,234.6594,587.5258,86.9881,-70.9347,-171.3718,86.7158,,3.2701,4.1307,4.1176,17.3218,,4.9412,11.0084,15.8422,18.3891,4.2949,9.7557,,8.8966,19.5587,7.0124,9.2375,,4.0358,12.2572,14.8809,21.6695,4.8492,4.0023,
2016/9/21,0,0,0,-2.4745,,0.2295,0.1971,-0.3241,0,0.0847,0.3281,,,,,8.2978,,0.2181,0.5968,0.5506,,1.2585,0.2754,,6526359798,13843164872,22885543005,3875950000,,9145736440,22712130000,11084262150,8866358600,9717598668,10031195695,,60.3875,105.8353,46.0555,114.0644,,235.1979,588.6838,86.7062,-70.9347,-171.517,87.0003,,3.2701,4.1307,4.1176,16.8932,,4.9526,11.0301,15.7909,18.3891,4.2986,9.7877,,8.8966,19.5587,7.0124,9.009,,4.045,12.2813,14.8327,21.6695,4.8533,4.0155,
2016/9/22,0,0,0,2.5075,,-0.2289,0.1967,0.0591,0,-0.0847,-1.0493,,,,,9.0842,,0.3815,0.7257,0.5823,,1.2765,1.0355,,7676359812,13843164872,22885543005,3973138000,,9124798399,22756809600,11090815069,8866358600,9709370388,9925935124,,60.3875,105.8353,46.0555,116.9246,,234.6594,589.8419,86.7575,-70.9347,-171.3718,86.0874,,3.2701,4.1307,4.1176,17.3168,,4.9412,11.0518,15.8002,18.3891,4.2949,9.685,,8.8966,19.5587,7.0124,9.2348,,4.0358,12.3055,14.8414,21.6695,4.8492,3.9733,
2016/9/23,0,0,0,-3.4071,,-0.5507,-0.7853,5.1699,0,0.7627,0.6611,,,,,5.9513,,0.1929,0.6578,4.0757,,1.7885,0.5875,,7676359812,13843164872,22885543005,3837769000,,9074547099,22578091200,11664195464,8866358600,9783424908,9991552104,,60.3875,105.8353,46.0555,112.9408,,233.3671,585.2096,91.2427,-70.9347,-172.6789,86.6565,,3.2701,4.1307,4.1176,16.7268,,4.914,10.965,16.617,18.3891,4.3277,9.749,,8.8966,19.5587,7.0124,8.9202,,4.0135,12.2088,15.6087,21.6695,4.8861,3.9996,
2016/9/26,0,0,0,-7.9289,,-0.3692,-4.1557,-4.6067,0,-2.439,-3.0647,,,,,9.4134,,0.2858,1.2748,2.4678,,1.288,0.6944,,7676359812,13843164872,22885543005,3533478000,,9041046233,21639819600,11126856122,8866358600,9544804788,9685339534,,60.3875,105.8353,46.0555,103.9859,,232.5056,560.8902,87.0394,-70.9347,-168.4672,84.0007,,3.2701,4.1307,4.1176,15.4005,,4.8959,10.5094,15.8515,18.3891,4.2221,9.4502,,8.8966,19.5587,7.0124,8.2129,,3.9987,11.7015,14.8897,21.6695,4.767,3.877,
2016/9/27,0,0,0,1.146,,0.4632,1.0323,-0.5889,0,-1.1207,-0.0847,,,,,5.8006,,0.216,0.7974,1.2417,,1.1717,0.7506,,7676359812,13843164872,22885543005,3573973000,,9082922316,21863217600,11061326934,8866358600,9437837149,9677137412,,60.3875,105.8353,46.0555,105.1776,,233.5825,566.6806,86.5268,-70.9347,-166.5792,83.9296,,3.2701,4.1307,4.1176,15.577,,4.9185,10.6178,15.7582,18.3891,4.1748,9.4422,,8.8966,19.5587,7.0124,8.3071,,4.0173,11.8223,14.802,21.6695,4.7135,3.8737,
2016/9/28,2.5057,0,0,-2.0395,,1.337,-1.703,1.2737,0,2.7899,-0.2825,,6.4471,,,3.8338,,0.3766,0.6051,1.2839,,1.6419,0.4497,,7868705958,13843164872,22885543005,3501082000,,9204362955,21490887600,11202214689,8866358600,9701142108,9649797004,,61.9006,105.8353,46.0555,103.0325,,236.7055,557.03,87.6289,-70.9347,-171.2266,83.6924,,3.352,4.1307,4.1176,15.2593,,4.9843,10.437,15.9589,18.3891,4.2913,9.4156,,9.1196,19.5587,7.0124,8.1376,,4.071,11.621,14.9905,21.6695,4.845,3.8628,
2016/9/29,-0.7407,0,0,0.3305,,-0.4095,-0.1386,0.0585,0,-0.5937,-0.6092,,2.5568,,,4.2969,,0.2175,0.5481,0.6749,,2.2209,0.5337,,7810419247,13843164872,22885543005,3512652000,,9166674481,21461101200,11208767607,8866358600,9643544148,9591015126,,61.4421,105.8353,46.0555,103.373,,235.7363,556.258,87.6802,-70.9347,-170.2099,83.1826,,3.3272,4.1307,4.1176,15.3098,,4.9639,10.4226,15.9682,18.3891,4.2658,9.3582,,9.052,19.5587,7.0124,8.1645,,4.0543,11.6048,14.9993,21.6695,4.8163,3.8393,
2016/9/30,7.9851,0,0,-1.4493,,0.5482,1.1103,0.4969,0,-0.256,0.3421,,7.2608,,,4.2699,,0.236,0.663,1.3258,,0.9961,0.3743,,8434087053,13843164872,22885543005,3461744000,,9216925780,21699392400,11264467417,8866358600,9618859308,9623823616,,66.3483,105.8353,46.0555,101.8749,,237.0286,562.4343,88.1159,-70.9347,-169.7743,83.4672,,3.5929,4.1307,4.1176,15.0879,,4.9911,10.5383,16.0476,18.3891,4.2549,9.3902,,9.7748,19.5587,7.0124,8.0462,,4.0765,11.7337,15.0738,21.6695,4.8039,3.8524,
2016/10/10,1.935,0,0,5.0134,,1.4993,2.1963,1.3962,0,4.7904,3.8636,,6.8038,,,7.4626,,0.4132,1.012,1.4937,,2.7592,0.9304,,8597289843,13843164872,22885543005,3635294000,,9355116853,22175974800,11421737468,8866358600,10079642988,9995653165,,67.6321,105.8353,46.0555,106.9822,,240.5824,574.787,89.3461,-70.9347,-177.9072,86.692,,3.6624,4.1307,4.1176,15.8443,,5.0659,10.7697,16.2716,18.3891,4.4587,9.753,,9.964,19.5587,7.0124,8.4496,,4.1376,11.9914,15.2843,21.6695,5.0341,4.0012,
2016/10/11,-0.678,0,0,3.2463,,0.8057,0.8059,1.8359,0,1.0612,-0.3966,,4.556,,,12.0882,,0.369,1.0718,2.1443,,2.2818,0.6258,,8539003132,13843164872,22885543005,3753308000,,9430493802,22354693200,11631430870,8866358600,10186610628,9956009573,,67.1736,105.8353,46.0555,110.4552,,242.5209,579.4193,90.9864,-70.9347,-179.7952,86.3482,,3.6376,4.1307,4.1176,16.3587,,5.1068,10.8565,16.5704,18.3891,4.506,9.7143,,9.8964,19.5587,7.0124,8.7239,,4.171,12.088,15.5649,21.6695,5.0875,3.9854,
2016/10/12,-1.9113,0,5.7074,-0.2158,,-0.9769,-0.533,-0.5634,0,-1.0501,-0.0961,,3.1288,,5.5216,5.5248,,0.4143,0.6334,1.0541,,1.5069,0.4771,,8375800342,13843164872,24191711456,3745209000,,9338366420,22235547600,11565901682,8866358600,10079642988,9946440430,,65.8897,105.8353,48.684,110.2169,,240.1517,576.3311,90.4738,-70.9347,-177.9072,86.2652,,3.5681,4.1307,4.3526,16.3234,,5.0569,10.7987,16.477,18.3891,4.4587,9.705,,9.7073,19.5587,7.4126,8.7051,,4.1302,12.0236,15.4772,21.6695,5.0341,3.9815,
2016/10/13,2.6444,0,0.3042,0.0927,,-0.4036,0.067,-0.5666,0,-0.1633,0.6872,,4.9719,,2.6416,5.9032,,0.277,0.5979,0.7164,,1.0558,0.484,,8597289843,13843164872,24265298411,3748680000,,9300677945,22250440800,11500372494,8866358600,10063186428,10014791450,,67.6321,105.8353,48.8321,110.319,,239.1824,576.7172,89.9612,-70.9347,-177.6167,86.858,,3.6624,4.1307,4.3659,16.3385,,5.0365,10.8059,16.3837,18.3891,4.4514,9.7717,,9.964,19.5587,7.4351,8.7131,,4.1136,12.0317,15.3895,21.6695,5.0259,4.0089,
2016/10/14,-1.9661,0,-1.4405,1.3889,,-0.8104,-0.9371,-0.4558,0,-0.9812,-1.1057,,2.8951,,1.8756,5.9323,,0.2279,0.6789,0.6988,,1.2994,0.4718,,8428258382,13843164872,23915760375,3800745000,,9225300997,22041936000,11447949144,8866358600,9964447068,9904062798,,66.3024,105.8353,48.1287,111.8512,,237.244,571.3128,89.5511,-70.9347,-175.8739,85.8977,,3.5904,4.1307,4.303,16.5654,,4.9956,10.7046,16.309,18.3891,4.4077,9.6637,,9.7681,19.5587,7.328,8.8341,,4.0802,11.9189,15.3193,21.6695,4.9765,3.9646,
2016/10/17,-2.8354,0,-2.5385,-2.3135,,-0.8171,-1.5541,-1.3452,0,-2.0644,0.138,,2.963,,1.3305,7.2437,,0.2617,0.8785,0.795,,1.5163,0.5788,,8189282867,13843164872,23308667996,3712813000,,9149924048,21699392400,11293955552,8866358600,9758740068,9917733002,,64.4225,105.8353,46.907,109.2635,,235.3056,562.4343,88.3465,-70.9347,-172.2432,86.0162,,3.4886,4.1307,4.1938,16.1822,,4.9548,10.5383,16.0896,18.3891,4.3168,9.677,,9.4911,19.5587,7.142,8.6298,,4.0469,11.7337,15.1133,21.6695,4.8738,3.97,
2016/10/18,1.21,0,1.026,1.4023,,3.341,1.51,1.1604,0,2.3609,0.9924,,2.3765,,0.9644,5.7985,,0.8438,0.7524,0.8495,,1.5394,0.5488,,8288370276,13843164872,23547825600,3764878000,,9455619451,22027042800,11425013928,8866358600,9989131908,10016158471,,65.2019,105.8353,47.3883,110.7957,,243.167,570.9268,89.3717,-70.9347,-176.3096,86.8699,,3.5308,4.1307,4.2368,16.4091,,5.1204,10.6974,16.2763,18.3891,4.4187,9.773,,9.6059,19.5587,7.2153,8.7508,,4.1821,11.9109,15.2886,21.6695,4.9889,4.0094,
2016/10/19,0.8439,0,-0.3125,1.721,,-0.31,2.096,0.8317,0,-0.5766,-0.0273,,3.3437,,0.9895,7.985,,0.65,1.8776,1.001,,1.2845,0.5304,,8358314329,13843164872,23474238645,3829670000,,9426306193,22488732000,11520031250,8866358600,9931533948,10013424430,,65.7522,105.8353,47.2402,112.7025,,242.4132,582.8935,90.115,-70.9347,-175.293,86.8462,,3.5606,4.1307,4.2236,16.6915,,5.1045,10.9216,16.4117,18.3891,4.3932,9.7704,,9.687,19.5587,7.1928,8.9014,,4.1691,12.1605,15.4158,21.6695,4.9601,4.0084,
2016/10/20,-1.046,0,2.8997,-1.3595,,0.0888,-0.9934,0.3982,0,0.6628,0.7099,,2.3678,,2.4325,5.4625,,0.7215,1.1474,2.0135,,1.6399,0.7683,,8270884263,13843164872,24154917979,3777605000,,9434681410,22265334000,11565901682,8866358600,9997360188,10084509491,,65.0644,105.8353,48.61,111.1703,,242.6286,577.1032,90.4738,-70.9347,-176.4549,87.4627,,3.5234,4.1307,4.346,16.4646,,5.109,10.8131,16.477,18.3891,4.4223,9.8397,,9.5857,19.5587,7.4013,8.7804,,4.1728,12.0397,15.4772,21.6695,4.993,4.0368,
2016/10/21,0.0705,0,-0.7616,-0.5513,,-1.8198,-1.204,-2.0113,0,2.4691,-0.8947,,2.0272,,1.2574,5.0341,,0.3836,0.8636,1.7958,,2.8452,0.6814,,8276712934,13843164872,23970950591,3756779000,,9262989471,21997256400,11333273065,8866358600,10244208588,9994286144,,65.1102,105.8353,48.2398,110.5574,,238.2132,570.1548,88.6541,-70.9347,-180.8118,86.6802,,3.5259,4.1307,4.3129,16.3738,,5.0161,10.6829,16.1456,18.3891,4.5315,9.7517,,9.5924,19.5587,7.345,8.732,,4.0969,11.8948,15.1659,21.6695,5.1163,4.0007,
2016/10/24,0.4225,0,-0.3837,3.0182,,-0.5425,1.3541,0.318,0,-0.8835,-0.2736,,2.2656,,1.2864,10.8734,,0.7368,1.0239,0.782,,1.6724,0.5858,,8311684960,13843164872,23878966898,3870165000,,9212738172,22295120400,11369314118,8866358600,10153697508,9966945736,,65.3854,105.8353,48.0547,113.8942,,236.9209,577.8752,88.936,-70.9347,-179.2142,86.4431,,3.5408,4.1307,4.2964,16.868,,4.9888,10.8276,16.1969,18.3891,4.4915,9.725,,9.633,19.5587,7.3168,8.9955,,4.0747,12.0558,15.2141,21.6695,5.0711,3.9897,
2016/10/25,-0.4208,0,1.6949,1.2556,,0.2273,-0.5344,-0.3458,0,-0.4862,0.2057,,2.0264,,1.4669,13.0784,,0.3396,0.8506,0.7739,,1.1951,0.5869,,8276712934,13843164872,24283695150,3918759000,,9233676213,22175974800,11329996605,8866358600,10104327828,9987451042,,65.1102,105.8353,48.8692,115.3242,,237.4594,574.787,88.6285,-70.9347,-178.3428,86.6209,,3.5259,4.1307,4.3692,17.0798,,5.0002,10.7697,16.1409,18.3891,4.4696,9.745,,9.5924,19.5587,7.4408,9.1085,,4.0839,11.9914,15.1615,21.6695,5.0464,3.998,
2016/10/26,-1.6197,0,-2.4242,-0.2657,,0.3628,-1.1417,-0.8676,0,2.443,-0.3148,,2.0697,,1.3163,6.8527,,0.4836,0.9457,0.7371,,3.3169,0.4254,,8142653499,13843164872,23694999510,3908346000,,9267177079,21922790400,11231702823,8866358600,10351176227,9956009573,,64.0556,105.8353,47.6844,115.0178,,238.3209,568.2247,87.8596,-70.9347,-182.6998,86.3482,,3.4687,4.1307,4.2633,17.0344,,5.0183,10.6468,16.0009,18.3891,4.5788,9.7143,,9.4371,19.5587,7.2604,9.0842,,4.0987,11.8545,15.03,21.6695,5.1697,3.9854,
2016/10/27,0.2147,0,-0.7764,2.2795,,-0.2259,0.4755,0.2042,0,-0.7949,0.1785,,1.4056,,0.6995,9.7585,,0.304,0.6936,0.5295,,1.4348,0.313,,8160139512,13843164872,23511032123,3997435000,,9246239038,22027042800,11254638039,8866358600,10268893428,9973780838,,64.1932,105.8353,47.3142,117.6396,,237.7825,570.9268,88.039,-70.9347,-181.2475,86.5023,,3.4762,4.1307,4.2302,17.4227,,5.007,10.6974,16.0336,18.3891,4.5424,9.7317,,9.4573,19.5587,7.204,9.2913,,4.0895,11.9109,15.0607,21.6695,5.1286,3.9925,
2016/10/28,1.4286,0,-1.1737,-2.2287,,-1.2228,-1.217,-0.7278,0,0.1603,0.5894,,4.5057,,0.7658,9.3147,,0.3232,0.649,0.5841,,1.9688,0.973,,8276712934,13843164872,23235081041,3908346000,,9133173615,21758965200,11172726554,8866358600,10285349988,10032562716,,65.1102,105.8353,46.7589,115.0178,,234.8748,563.9784,87.3982,-70.9347,-181.5379,87.0122,,3.5259,4.1307,4.1805,17.0344,,4.9458,10.5672,15.9169,18.3891,4.5497,9.789,,9.5924,19.5587,7.1195,9.0842,,4.0395,11.7659,14.951,21.6695,5.1368,4.016,
2016/10/31,-2.3239,0,-0.6334,-2.9307,,0.1376,0.616,0.5279,0,-0.24,-1.2808,,2.1218,,0.706,5.4079,,0.2104,0.5883,0.6388,,1.1954,0.7653,,8084366788,13843164872,23087907131,3793803000,,9145736440,21893004000,11231702823,8866358600,10260665148,9904062798,,63.5971,105.8353,46.4627,111.6469,,235.1979,567.4526,87.8596,-70.9347,-181.1022,85.8977,,3.4439,4.1307,4.154,16.5352,,4.9526,10.6323,16.0009,18.3891,4.5388,9.6637,,9.3695,19.5587,7.0744,8.818,,4.045,11.8384,15.03,21.6695,5.1245,3.9646,
2016/11/1,0.1442,0,0.3984,1.1589,,0.7326,0.4762,0.4084,0,0.9623,0.6073,,1.4325,,0.9716,4.9876,,0.2434,0.6609,0.4682,,1.3133,0.6075,,8096024130,13843164872,23179890825,3837769000,,9212738172,21997256400,11277573255,8866358600,10359404507,9964211696,,63.6888,105.8353,46.6478,112.9408,,236.9209,570.1548,88.2184,-70.9347,-182.845,86.4194,,3.4489,4.1307,4.1706,16.7268,,4.9888,10.6829,16.0662,18.3891,4.5825,9.7224,,9.383,19.5587,7.1026,8.9202,,4.0747,11.8948,15.0913,21.6695,5.1738,3.9887,
2016/11/2,-2.7358,0,-0.9524,-0.6934,,-0.4545,3.4529,-1.9465,0,-1.3503,-0.8506,,3.1376,,0.8423,5.5465,,0.2071,5.417,0.7953,,1.3473,0.7394,,7874534629,13843164872,22959129960,3811158000,,9170862089,22756809600,11058050475,8866358600,10219523748,9879456431,,61.9464,105.8353,46.2036,112.1577,,235.844,589.8419,86.5012,-70.9347,-180.3761,85.6843,,3.3545,4.1307,4.1309,16.6108,,4.9662,11.0518,15.7535,18.3891,4.5206,9.6397,,9.1263,19.5587,7.0349,8.8584,,4.0561,12.3055,14.7976,21.6695,5.1039,3.9547,
2016/11/3,-0.5181,0,0.4808,-0.6679,,0,-0.6545,0,0,-0.0805,0.0553,,2.173,,0.9999,5.7841,,0.2611,3.1622,0.6166,,1.5185,0.463,,7833733932,13843164872,23069510393,3785704000,,9170862089,22607877600,11058050475,8866358600,10211295468,9884924512,,61.6255,105.8353,46.4257,111.4086,,235.844,585.9817,86.5012,-70.9347,-180.2308,85.7317,,3.3371,4.1307,4.1507,16.4999,,4.9662,10.9795,15.7535,18.3891,4.5169,9.645,,9.079,19.5587,7.0687,8.7992,,4.0561,12.225,14.7976,21.6695,5.0998,3.9569,
2016/11/4,-1.0417,0,-0.5582,3.0868,,4.3836,-1.7787,-1.363,0,-1.3699,-0.166,,2.2358,,0.5819,13.2751,,1.6609,1.5804,0.9481,,1.2215,0.3646,,7752132536,13843164872,22940733221,3902561000,,9572872482,22205761200,10907333343,8866358600,10071414708,9868520268,,60.9835,105.8353,46.1665,114.8476,,246.1824,575.5591,85.3222,-70.9347,-177.7619,85.5894,,3.3024,4.1307,4.1276,17.0092,,5.1839,10.7842,15.5388,18.3891,4.4551,9.629,,8.9845,19.5587,7.0293,9.0708,,4.2339,12.0075,14.5959,21.6695,5.03,3.9503,
2016/11/7,-0.0752,0,-1.2029,1.6306,,-2.4934,-1.2072,-0.0601,0,0.8987,0.8311,,1.5772,,0.757,12.3773,,0.9791,1.1655,1.0814,,0.9797,0.498,,7746303865,13843164872,22664782140,3966196000,,9334178812,21937683600,10900780424,8866358600,10161925788,9950541492,,60.9377,105.8353,45.6112,116.7203,,240.044,568.6107,85.2709,-70.9347,-179.3595,86.3008,,3.2999,4.1307,4.0779,17.2865,,5.0546,10.654,15.5295,18.3891,4.4951,9.709,,8.9777,19.5587,6.9447,9.2187,,4.1284,11.8626,14.5871,21.6695,5.0752,3.9832,
2016/11/8,2.6336,0,0.974,0.846,,-0.3589,0.3394,-0.511,0,1.3765,2.3217,,2.9492,,0.6464,11.0857,,0.5336,0.9229,1.0492,,1.5647,2.8225,,7950307353,13843164872,22885543005,3999749000,,9300677945,22012149600,10845080614,8866358600,10301806547,10181567939,,62.5425,105.8353,46.0555,117.7077,,239.1824,570.5408,84.8352,-70.9347,-181.8284,88.3045,,3.3868,4.1307,4.1176,17.4328,,5.0365,10.6902,15.4501,18.3891,4.557,9.9344,,9.2141,19.5587,7.0124,9.2967,,4.1136,11.9028,14.5126,21.6695,5.145,4.0757,
2016/11/9,-2.0528,0,1.1254,3.7894,,-1.7109,-1.2179,-0.1208,0,-2.2364,-1.3292,,2.2235,,1.3126,23.9361,,0.6183,1.3819,0.8975,,1.9781,1.2735,,7787104563,13843164872,23143097348,4151316000,,9141548832,21744072000,10831974776,8866358600,10071414708,10046232920,,61.2586,105.8353,46.5738,122.1681,,235.0902,563.5924,84.7327,-70.9347,-177.7619,87.1307,,3.3173,4.1307,4.164,18.0934,,4.9503,10.56,15.4314,18.3891,4.4551,9.8024,,9.025,19.5587,7.0913,9.649,,4.0432,11.7579,14.4951,21.6695,5.03,4.0215,
2016/11/10,0.8982,0,0.5564,3.7068,,0.8704,1.3014,0.3932,0,1.634,0.8709,,1.5389,,0.7105,22.3173,,0.3899,1.2754,0.9162,,1.5554,0.8561,,7857048616,13843164872,23271874519,4305197000,,9221113389,22027042800,10874568749,8866358600,10235980308,10133722225,,61.8089,105.8353,46.8329,126.6966,,237.1363,570.9268,85.0659,-70.9347,-180.6665,87.8895,,3.3471,4.1307,4.1871,18.7641,,4.9934,10.6974,15.4921,18.3891,4.5279,9.8877,,9.1061,19.5587,7.1307,10.0067,,4.0784,11.9109,14.5521,21.6695,5.1122,4.0565,
2016/11/11,0.2226,0,0.0791,-1.9081,,0.1362,0.1352,0.5423,0,3.3762,-1.0657,,1.7691,,0.7428,17.7221,,0.3878,1.1682,0.6355,,3.0463,0.8124,,7874534629,13843164872,23290271258,4223050000,,9233676213,22056829200,10933545018,8866358600,10581568067,10025727614,,61.9464,105.8353,46.87,124.2792,,237.4594,571.6989,85.5272,-70.9347,-186.7662,86.9529,,3.3545,4.1307,4.1905,18.406,,5.0002,10.7119,15.5761,18.3891,4.6807,9.7824,,9.1263,19.5587,7.1364,9.8157,,4.0839,11.927,14.631,21.6695,5.2848,4.0133,
2016/11/14,0.4441,0,0.237,-1.9178,,0.8617,1.688,0.3596,0,2.2551,-0.0818,,2.0257,,0.8437,11.0649,,0.475,2.0933,0.7617,,3.5039,0.6857,,7909506656,13843164872,23345461474,4142060000,,9313240770,22429159200,10972862531,8866358600,10820188187,10017525491,,62.2215,105.8353,46.981,121.8957,,239.5055,581.3494,85.8348,-70.9347,-190.9779,86.8817,,3.3694,4.1307,4.2004,18.053,,5.0433,10.8927,15.6322,18.3891,4.7863,9.7744,,9.1669,19.5587,7.1533,9.6275,,4.1191,12.1283,14.6836,21.6695,5.4039,4.01,
2016/11/15,0.2948,0,-0.788,3.2123,,0.045,-0.1992,-0.5076,0,-0.5323,0.191,,1.9088,,0.6022,9.8039,,0.3648,1.2299,0.6452,,1.6647,0.5367,,7932821340,13843164872,23161494086,4275115000,,9317428379,22384479600,10917162721,8866358600,10762590227,10036663777,,62.405,105.8353,46.6108,125.8114,,239.6132,580.1914,85.3991,-70.9347,-189.9613,87.0477,,3.3794,4.1307,4.1673,18.6329,,5.0455,10.871,15.5528,18.3891,4.7608,9.793,,9.1939,19.5587,7.0969,9.9367,,4.121,12.1042,14.6091,21.6695,5.3752,4.0177,
2016/11/16,-0.2204,0,-0.4766,-3.6806,,0.4494,-0.7319,0.12,0,0.0765,0.5448,,1.6203,,0.6129,10.0367,,0.5103,1.3213,0.7274,,1.6268,0.9984,,7915335327,13843164872,23051113654,4117763000,,9359304461,22220654400,10930268558,8866358600,10770818507,10091344593,,62.2674,105.8353,46.3887,121.1807,,240.6901,575.9451,85.5016,-70.9347,-190.1065,87.522,,3.3719,4.1307,4.1474,17.9471,,5.0682,10.7914,15.5715,18.3891,4.7644,9.8464,,9.1736,19.5587,7.0631,9.571,,4.1395,12.0156,14.6266,21.6695,5.3793,4.0395,
2016/11/17,-0.5891,0,-1.2769,-2.0511,,1.3423,-0.6032,-0.3597,0,1.2987,0.3793,,1.4549,,0.8403,6.5418,,0.8809,1.022,0.57,,1.7431,0.8284,,7868705958,13843164872,22756765834,4033302000,,9484932709,22086615600,10890951046,8866358600,10910699267,10129621164,,61.9006,105.8353,45.7963,118.6951,,243.9209,572.4709,85.194,-70.9347,-192.5754,87.8539,,3.352,4.1307,4.0945,17.579,,5.1362,10.7263,15.5155,18.3891,4.8263,9.8837,,9.1196,19.5587,6.9729,9.3747,,4.1951,11.9431,14.574,21.6695,5.4491,4.0549,
2016/11/18,-0.7407,0,1.536,0.1147,,-1.6336,-0.944,0.0301,0,1.2066,2.888,,1.326,,1.3002,5.5438,,0.6315,0.8263,0.6319,,2.7018,2.3103,,7810419247,13843164872,23106303870,4037930000,,9329991203,21878110800,10894227505,8866358600,11042351747,10422163530,,61.4421,105.8353,46.4997,118.8313,,239.9363,567.0666,85.2197,-70.9347,-194.8991,90.3912,,3.3272,4.1307,4.1574,17.5992,,5.0523,10.6251,15.5201,18.3891,4.8846,10.1692,,9.052,19.5587,7.08,9.3854,,4.1265,11.8303,14.5784,21.6695,5.5149,4.172,
2016/11/21,0.8209,0,-1.3535,2.6361,,-0.4488,0.4765,-0.3308,0,-1.3413,0.4066,,1.4322,,0.9139,7.1975,,0.3572,0.6807,0.5461,,1.7246,1.2906,,7874534629,13843164872,22793559311,4144374000,,9288115121,21982363200,10858186452,8866358600,10894242707,10464541162,,61.9464,105.8353,45.8704,121.9638,,238.8594,569.7688,84.9377,-70.9347,-192.285,90.7587,,3.3545,4.1307,4.1011,18.0631,,5.0297,10.6757,15.4688,18.3891,4.819,10.2105,,9.1263,19.5587,6.9842,9.6329,,4.108,11.8867,14.5301,21.6695,5.4409,4.1889,
